Date,difficulty14mom
2016/10/07,-2761907430252
2016/10/08,2000105098479
2016/10/09,9482699949478
2016/10/10,10983488214966
2016/10/11,18164176200040
2016/10/12,2777832854053
2016/10/13,-1513434423377
2016/10/14,8667719918165
2016/10/15,19150130787182
2016/10/16,19162695460142
2016/10/17,10596630177752
2016/10/18,6417885652547
2016/10/19,11557758333020
2016/10/20,9003119712686
2016/10/21,32247841026637
2016/10/22,27582542449803
2016/10/23,17389891801823
2016/10/24,15264502327995
2016/10/25,14982803458665
2016/10/26,20627182090454
2016/10/27,22461215188373
2016/10/28,9744111278878
2016/10/29,-10418179274639
2016/10/30,-18798031659785
2016/10/31,-10493088096552
2016/11/01,-19580743232552
2016/11/02,-27638918733408
2016/11/03,-31309787456634
2016/11/04,-44996214812609
2016/11/05,-50788542046715
2016/11/06,-50693687909049
2016/11/07,-43092020182810
2016/11/08,-37404396208205
2016/11/09,-36282862061053
2016/11/10,-42127087511370
2016/11/11,-41153311398901
2016/11/12,-24571272180187
2016/11/13,-11718813327091
2016/11/14,-13554858572297
2016/11/15,-3741203962847
2016/11/16,3223914143082
2016/11/17,5015681820529
2016/11/18,9278551897078
2016/11/19,18943949162785
2016/11/20,26688408534232
2016/11/21,25850376255431
2016/11/22,13813289405698
2016/11/23,7088493435858
2016/11/24,5579481955406
2016/11/25,5404607845102
2016/11/26,8552134565754
2016/11/27,873073305993
2016/11/28,-459928432281
2016/11/29,-599323693964
2016/11/30,1341316969965
2016/12/01,3779628482165
2016/12/02,4827430051129
2016/12/03,2303921408082
2016/12/04,-2663023540277
2016/12/05,-10848746398225
2016/12/06,-9870393345539
2016/12/07,-1946193925372
2016/12/08,8258130755570
2016/12/09,13293871736456
2016/12/10,11968133508943
2016/12/11,17413691790971
2016/12/12,13228488928635
2016/12/13,13214026051109
2016/12/14,12393715181723
2016/12/15,12223525444362
2016/12/16,12872554690680
2016/12/17,10281119690252
2016/12/18,12087660035921
2016/12/19,15300953834309
2016/12/20,19301033699435
2016/12/21,16468160704358
2016/12/22,12182212263928
2016/12/23,2885405931374
2016/12/24,-4057252435478
2016/12/25,-4188116269941
2016/12/26,1650349898090
2016/12/27,-1277131996489
2016/12/28,-2195651507049
2016/12/29,-4035501956386
2016/12/30,-5141654108056
2016/12/31,-3461031448496
2017/01/01,-7864590122054
2017/01/02,-8311182053307
2017/01/03,-9963569744038
2017/01/04,-2792981670926
2017/01/05,1544243812527
2017/01/06,9670823226016
2017/01/07,16517285644677
2017/01/08,15783799420307
2017/01/09,14853555874977
2017/01/10,17774564358271
2017/01/11,19613486750211
2017/01/12,21478062118758
2017/01/13,22359335701647
2017/01/14,21444291583159
2017/01/15,23745979879602
2017/01/16,23543243361640
2017/01/17,23271961334831
2017/01/18,14734363771426
2017/01/19,17087772840943
2017/01/20,15020217808865
2017/01/21,14912617149648
2017/01/22,14277131176925
2017/01/23,13727247062551
2017/01/24,11162814239876
2017/01/25,10925344000596
2017/01/26,11677702892693
2017/01/27,11351004224248
2017/01/28,9079935591920
2017/01/29,7035936611913
2017/01/30,6831496625978
2017/01/31,8919888778487
2017/02/01,9503939210104
2017/02/02,6705990078107
2017/02/03,5464185272515
2017/02/04,4307022016579
2017/02/05,9351857063170
2017/02/06,8124371534922
2017/02/07,9523599286117
2017/02/08,10219248048163
2017/02/09,9458800097693
2017/02/10,11714155973682
2017/02/11,13131947660890
2017/02/12,15782458856465
2017/02/13,16557337361034
2017/02/14,17239587129250
2017/02/15,18034682882194
2017/02/16,16104269328230
2017/02/17,20956809333024
2017/02/18,22349398924928
2017/02/19,19056021868345
2017/02/20,17853728920981
2017/02/21,20835591733384
2017/02/22,20287543825116
2017/02/23,18658587350224
2017/02/24,15823322650919
2017/02/25,18192596243024
2017/02/26,20943429718557
2017/02/27,23240436791922
2017/02/28,24555055181905
2017/03/01,23018433766340
2017/03/02,22756598758014
2017/03/03,26940381601730
2017/03/04,23681820877425
2017/03/05,26738527137817
2017/03/06,29277474032992
2017/03/07,25689020382962
2017/03/08,30020367555840
2017/03/09,34122284671248
2017/03/10,32701816309279
2017/03/11,32229169260490
2017/03/12,30341783575548
2017/03/13,29471428350724
2017/03/14,25313570517736
2017/03/15,31522192068900
2017/03/16,33104044742496
2017/03/17,32591919092830
2017/03/18,38904361158555
2017/03/19,26909992086442
2017/03/20,33043699076682
2017/03/21,33698168251478
2017/03/22,31084124707376
2017/03/23,36985877695014
2017/03/24,38053625854635
2017/03/25,36053787321637
2017/03/26,43430010920110
2017/03/27,51422632905515
2017/03/28,49703781159648
2017/03/29,48848106903020
2017/03/30,51127992959072
2017/03/31,47328604134790
2017/04/01,41447796092091
2017/04/02,51170336976907
2017/04/03,26369263770849
2017/04/04,40957211341069
2017/04/05,44646986565780
2017/04/06,37739948189952
2017/04/07,38574970810133
2017/04/08,41280055548709
2017/04/09,32000187659127
2017/04/10,24316220159092
2017/04/11,31488305936899
2017/04/12,27962100038796
2017/04/13,17823679443200
2017/04/14,31436706484571
2017/04/15,33349111636398
2017/04/16,30543929733835
2017/04/17,49754426373832
2017/04/18,42151864211975
2017/04/19,42471487291401
2017/04/20,35352777318316
2017/04/21,41248380617471
2017/04/22,44626540121030
2017/04/23,45276139857862
2017/04/24,39238105710945
2017/04/25,37271100944619
2017/04/26,47988721816669
2017/04/27,58889490687029
2017/04/28,57057190042855
2017/04/29,69694948240675
2017/04/30,60002422924495
2017/05/01,60640913037598
2017/05/02,52459942224117
2017/05/03,50728396791087
2017/05/04,52448543495209
2017/05/05,58965395666868
2017/05/06,52148614944460
2017/05/07,55141996378665
2017/05/08,58616850089597
2017/05/09,67261601462248
2017/05/10,54747866924372
2017/05/11,55566080715596
2017/05/12,50617940034566
2017/05/13,36398665008207
2017/05/14,72194820654662
2017/05/15,77874686618588
2017/05/16,81879643634243
2017/05/17,68624606420833
2017/05/18,78027648727473
2017/05/19,81861632098885
2017/05/20,90454358585751
2017/05/21,97733863323223
2017/05/22,1.0927422733902E+14
2017/05/23,83147217988075
2017/05/24,95299399636776
2017/05/25,88449702789190
2017/05/26,77291595296804
2017/05/27,94776663037901
2017/05/28,64398535444915
2017/05/29,73665334645863
2017/05/30,96136938166335
2017/05/31,111619835015847
2017/06/01,146552880643494
2017/06/02,1.4285580349793E+14
2017/06/03,1.3603633947916E+14
2017/06/04,1.4635130292022E+14
2017/06/05,136553674820755
2017/06/06,1.663798574481E+14
2017/06/07,1.7355606907628E+14
2017/06/08,1.8294334932762E+14
2017/06/09,1.8344610942154E+14
2017/06/10,1.8896547664596E+14
2017/06/11,2.1368023759767E+14
2017/06/12,1.8861837402915E+14
2017/06/13,181400783544292
2017/06/14,1.9346575452606E+14
2017/06/15,1.6724930365027E+14
2017/06/16,1.626189439358E+14
2017/06/17,1.8577886424677E+14
2017/06/18,1.7224424644858E+14
2017/06/19,1.7580974567208E+14
2017/06/20,2.3208808077330E+14
2017/06/21,241774660012094
2017/06/22,2.3176454078326E+14
2017/06/23,2.4154409552785E+14
2017/06/24,2.2644673772334E+14
2017/06/25,2.2179617262262E+14
2017/06/26,247521774760656
2017/06/27,2.3574186178886E+14
2017/06/28,236871792683103
2017/06/29,2.3449855956079E+14
2017/06/30,2.3488422700071E+14
2017/07/01,2.3110694440042E+14
2017/07/02,2.3228573423976E+14
2017/07/03,2.3747548607994E+14
2017/07/04,1.8006929322423E+14
2017/07/05,1.4864726794609E+14
2017/07/06,1.647974893679E+14
2017/07/07,1.5665370116464E+14
2017/07/08,1.6728292985759E+14
2017/07/09,1.6645400848936E+14
2017/07/10,2.7488171933462E+14
2017/07/11,2.8384359274385E+14
2017/07/12,2.3589717691845E+14
2017/07/13,2.4519556251115E+14
2017/07/14,2.1054671460421E+14
2017/07/15,2.1530852949196E+14
2017/07/16,2.4157357235476E+14
2017/07/17,1.9155258870505E+14
2017/07/18,1.8664324794049E+14
2017/07/19,2.1104292749028E+14
2017/07/20,2.3420149951416E+14
2017/07/21,2.6678477731896E+14
2017/07/22,2.2229701673996E+14
2017/07/23,2.4392032216082E+14
2017/07/24,1.0377355125919E+14
2017/07/25,1.1417753352642E+14
2017/07/26,1.4549925617528E+14
2017/07/27,113775986064965
2017/07/28,1.4981218410575E+14
2017/07/29,124233339560488
2017/07/30,1.1611952638333E+14
2017/07/31,2.2205718585419E+14
2017/08/01,3.9283264857268E+14
2017/08/02,372525477041617
2017/08/03,284456898062311
2017/08/04,285697009589054
2017/08/05,3.0742904316561E+14
2017/08/06,2.8390417333796E+14
2017/08/07,3.1745900083162E+14
2017/08/08,3.078759490622E+14
2017/08/09,3.2987704953886E+14
2017/08/10,3.2840612638133E+14
2017/08/11,3.0778358780975E+14
2017/08/12,3.6034879255732E+14
2017/08/13,3.3094965765612E+14
2017/08/14,3.0230376552929E+14
2017/08/15,1.2761859827276E+14
2017/08/16,1.0700637623698E+14
2017/08/17,1.8255008797516E+14
2017/08/18,1.5477764569901E+14
2017/08/19,2.1016457966206E+14
2017/08/20,193661051725800
2017/08/21,1.6511973005226E+14
2017/08/22,168141274877871
2017/08/23,1.8172213794926E+14
2017/08/24,1.7806217785682E+14
2017/08/25,5.1452157561121E+14
2017/08/26,5.0747924756575E+14
2017/08/27,4.892819456906E+14
2017/08/28,4.0442333362098E+14
2017/08/29,4.6974802517051E+14
2017/08/30,517619593704607
2017/08/31,4.7711190760775E+14
2017/09/01,4.8812340875212E+14
2017/09/02,4.354066443646E+14
2017/09/03,4.57696165615E+14
2017/09/04,4.5887552783501E+14
2017/09/05,4.2664394387151E+14
2017/09/06,3.8954302727758E+14
2017/09/07,425652687119302
2017/09/08,1.9650050379841E+14
2017/09/09,1.2139874011122E+14
2017/09/10,1.0976327755052E+14
2017/09/11,1.7946802694418E+14
2017/09/12,1.7119330950486E+14
2017/09/13,92987548440033
2017/09/14,1.0643859231924E+14
2017/09/15,1.3252823653959E+14
2017/09/16,1.1885565739524E+14
2017/09/17,1.4059180693012E+14
2017/09/18,1.0769010224892E+14
2017/09/19,1.4973296531341E+14
2017/09/20,148356790768375
2017/09/21,1.5154189416639E+14
2017/09/22,587063374228634
2017/09/23,6.3939728340033E+14
2017/09/24,655715859574826
2017/09/25,5.9967495537405E+14
2017/09/26,511826526129821
2017/09/27,591905142062010
2017/09/28,574096020867771
2017/09/29,4.3687372176075E+14
2017/09/30,4.2377911748928E+14
2017/10/01,4.7476821055825E+14
2017/10/02,5.0951810299922E+14
2017/10/03,458051136430230
2017/10/04,515397524370672
2017/10/05,5.6336352343081E+14
2017/10/06,-25758228633168
2017/10/07,-1.0336432533927E+14
2017/10/08,-30090968912243
2017/10/09,18534269831126
2017/10/10,26368269706551
2017/10/11,81343018713924
2017/10/12,15655739759382
2017/10/13,2.2804091208106E+14
2017/10/14,1.4410332255796E+14
2017/10/15,96841846234913
2017/10/16,-9.3884742596531E+14
2017/10/17,-1.4080314351171E+15
2017/10/18,-1.4837522857836E+15
2017/10/19,-1.5084424604039E+15
2017/10/20,-1464430326683479
2017/10/21,-1386502966144209
2017/10/22,-1.4356386337594E+15
2017/10/23,-1.4751359155975E+15
2017/10/24,-1.4165641543591E+15
2017/10/25,-1.5131811268211E+15
2017/10/26,-1.4747099349452E+15
2017/10/27,-3.0310118354448E+15
2017/10/28,-2.9179982734369E+15
2017/10/29,-2962491103709443
2017/10/30,-1.9223235377802E+15
2017/10/31,-1.4307941600408E+15
2017/11/01,93861316488586
2017/11/02,-16979224503479
2017/11/03,-28477856357889
2017/11/04,-65713227376828
2017/11/05,-40350004067455
2017/11/06,-22014857152116
2017/11/07,-84705498490633
2017/11/08,-29667481053610
2017/11/09,-16424562332212
2017/11/10,1.4295916544656E+15
2017/11/11,1.4377438838848E+15
2017/11/12,1.487331219801E+15
2017/11/13,1.4567791997647E+15
2017/11/14,1.448755022989E+15
2017/11/15,-82103060767402
2017/11/16,-46190108863763
2017/11/17,-16354588031176
2017/11/18,-15483646719113
2017/11/19,-37215786796655
2017/11/20,55409389193180
2017/11/21,59247649430176
2017/11/22,8310378741997
2017/11/23,98301090927246
2017/11/24,119763111319966
2017/11/25,1.2432850578572E+14
2017/11/26,66048374140088
2017/11/27,80425970513550
2017/11/28,59287830635933
2017/11/29,96420137853464
2017/11/30,1.4561075153326E+14
2017/12/01,1.4373361751624E+14
2017/12/02,180554899500517
2017/12/03,1.0743442060661E+14
2017/12/04,41632150259803
2017/12/05,6029329604421
2017/12/06,5601924875403
2017/12/07,-38174996484404
2017/12/08,3535673159951
2017/12/09,-8870234021288
2017/12/10,-3952795364882
2017/12/11,38506997505248
2017/12/12,48218098513016
2017/12/13,91957091052115
2017/12/14,98553167440380
2017/12/15,169329797720783
2017/12/16,1.700393102367E+14
2017/12/17,2.4493907686219E+14
2017/12/18,2.5290657843135E+14
2017/12/19,258972916802427
2017/12/20,247699667851061
2017/12/21,2.6082129256437E+14
2017/12/22,172912572233934
2017/12/23,239154368549247
2017/12/24,2.7321810029784E+14
2017/12/25,2.7751722124094E+14
2017/12/26,309570324794833
2017/12/27,2.5128446634843E+14
2017/12/28,2.7512468786743E+14
2017/12/29,154271329454585
2017/12/30,1.3430757409604E+14
2017/12/31,164871020380897
2018/01/01,1.5131874896483E+14
2018/01/02,188264892246493
2018/01/03,1.8819352457788E+14
2018/01/04,1.5390963340333E+14
2018/01/05,2.0726098971139E+14
2018/01/06,1.0677572709689E+14
2018/01/07,1.2800167519897E+14
2018/01/08,1.5258041474812E+14
2018/01/09,143685716486847
2018/01/10,1.4188350270691E+14
2018/01/11,1.58998384606E+14
2018/01/12,2.2914651248573E+14
2018/01/13,2.6616214245068E+14
2018/01/14,2.4960712623896E+14
2018/01/15,254300188362862
2018/01/16,2.770167854826E+14
2018/01/17,352831213531396
2018/01/18,3.8003628024374E+14
2018/01/19,3.3571561950778E+14
2018/01/20,464690583951132
2018/01/21,422168064636918
2018/01/22,389347386781586
2018/01/23,3.8977007037517E+14
2018/01/24,454061693203324
2018/01/25,4.3218120224967E+14
2018/01/26,4.0115535143950E+14
2018/01/27,344542128328643
2018/01/28,331225032602603
2018/01/29,4.0200982918766E+14
2018/01/30,3.9450332305721E+14
2018/01/31,369590291087398
2018/02/01,3.9063313643688E+14
2018/02/02,4.426908100696E+14
2018/02/03,4.0184249019702E+14
2018/02/04,3.86610307908E+14
2018/02/05,391090104530231
2018/02/06,3.8778984669647E+14
2018/02/07,377250375591740
2018/02/08,314117071540535
2018/02/09,376385266018458
2018/02/10,349114880030104
2018/02/11,450355647360158
2018/02/12,3.5235112832596E+14
2018/02/13,3.7531017892516E+14
2018/02/14,3.2605211487796E+14
2018/02/15,2.2618255416953E+14
2018/02/16,279753065962482
2018/02/17,208053559929094
2018/02/18,2.4439687569476E+14
2018/02/19,1.9071037644988E+14
2018/02/20,1.4579815887851E+14
2018/02/21,74218720892525
2018/02/22,1.5947630509978E+14
2018/02/23,90473879587672
2018/02/24,1.4046541330566E+14
2018/02/25,145696882944957
2018/02/26,86800467012360
2018/02/27,7206998291936
2018/02/28,99751643419059
2018/03/01,2.1075633815747E+14
2018/03/02,86020818844756
2018/03/03,2.1709646967968E+14
2018/03/04,136342619021508
2018/03/05,158268344218221
2018/03/06,1.8553593259262E+14
2018/03/07,2.8281278844032E+14
2018/03/08,256665713798906
2018/03/09,1.8817226383602E+14
2018/03/10,191810102369089
2018/03/11,52445314643502
2018/03/12,160447998084088
2018/03/13,197921612521867
2018/03/14,83129752302599
2018/03/15,57866267344580
2018/03/16,196167445589160
2018/03/17,70746922824987
2018/03/18,1.2539177014814E+14
2018/03/19,1.5201765919411E+14
2018/03/20,1.6302634759652E+14
2018/03/21,67030239944362
2018/03/22,-12417250372991
2018/03/23,1.2846135345457E+14
2018/03/24,52014316967318
2018/03/25,115677064826344
2018/03/26,1.4246013790027E+14
2018/03/27,97897116039767
2018/03/28,122604876363001
2018/03/29,22566852341103
2018/03/30,-61460466227149
2018/03/31,-72486659003744
2018/04/01,-25937978435069
2018/04/02,-89364747359734
2018/04/03,-151118507312339
2018/04/04,-84297483641991
2018/04/05,-74219338159134
2018/04/06,-28145774120380
2018/04/07,17136302064017
2018/04/08,-73195284867854
2018/04/09,-2.4447721518126E+14
2018/04/10,-138727479100893
2018/04/11,-1.1168819319814E+14
2018/04/12,-51977904879956
2018/04/13,-125965041486405
2018/04/14,-56760621373094
2018/04/15,-1.0215130278684E+14
2018/04/16,-84166608568503
2018/04/17,2476793053298
2018/04/18,-98823224611220
2018/04/19,-52864992789306
2018/04/20,-1.8608786499309E+14
2018/04/21,-67639284480831
2018/04/22,-44636837014724
2018/04/23,92276461435627
2018/04/24,-3792657552954
2018/04/25,-17308609706860
2018/04/26,81667504561030
2018/04/27,66299025269427
2018/04/28,-3458604397704
2018/04/29,53362770744221
2018/04/30,82603240581284
2018/05/01,-18823111755763
2018/05/02,33174545308678
2018/05/03,66233549925469
2018/05/04,132682772427843
2018/05/05,73949793552874
2018/05/06,125245909394670
2018/05/07,1.4653952427158E+14
2018/05/08,2.1150281949979E+14
2018/05/09,139123266811277
2018/05/10,66582605744809
2018/05/11,1.3292663456125E+14
2018/05/12,2.3822568337447E+14
2018/05/13,206180485970206
2018/05/14,1.258426732363E+14
2018/05/15,148661601782264
2018/05/16,175012060079748
2018/05/17,116331180536835
2018/05/18,33832763354638
2018/05/19,8015913787167
2018/05/20,35982321222818
2018/05/21,13941786909303
2018/05/22,-20287151272449
2018/05/23,-16256831142168
2018/05/24,-56153645611238
2018/05/25,-82220243252268
2018/05/26,-113954300805652
2018/05/27,-181896490535923
2018/05/28,-89766197043171
2018/05/29,-43681185379062
2018/05/30,-1.0908703999194E+14
2018/05/31,-31622535929843
2018/06/01,-84973078410880
2018/06/02,-56082810300636
2018/06/03,-105371622882503
2018/06/04,-182575362623750
2018/06/05,-90436866963388
2018/06/06,-88779585681372
2018/06/07,-61892420183519
2018/06/08,-6133644275589
2018/06/09,50369508032673
2018/06/10,37027232669016
2018/06/11,3545491272230
2018/06/12,1.1408966971087E+14
2018/06/13,92304938886920
2018/06/14,27609296252626
2018/06/15,1.0539832268632E+14
2018/06/16,99144084764350
2018/06/17,92695597511660
2018/06/18,237864754867717
2018/06/19,2.0218496575143E+14
2018/06/20,2.1234541727497E+14
2018/06/21,2.9482242314411E+14
2018/06/22,231985457845229
2018/06/23,90971580831410
2018/06/24,202719553265061
2018/06/25,1.6074298559511E+14
2018/06/26,29784244124650
2018/06/27,2.1709781257724E+14
2018/06/28,1.2958904390706E+14
2018/06/29,121897300079673
2018/06/30,1.7681238627236E+14
2018/07/01,66228297391423
2018/07/02,-4900492784915
2018/07/03,20887687892540
2018/07/04,61050924088771
2018/07/05,103866479427901
2018/07/06,83053833558339
2018/07/07,130957939745345
2018/07/08,-2115004947510
2018/07/09,1.344936860901E+14
2018/07/10,136263770320710
2018/07/11,-1.2958927068095E+14
2018/07/12,35481486692394
2018/07/13,67288727592321
2018/07/14,-45544023107625
2018/07/15,60579495564724
2018/07/16,53429860363033
2018/07/17,-5028480771584
2018/07/18,41588995903182
2018/07/19,-126591142290456
2018/07/20,-84003923380018
2018/07/21,-2.8900153510342E+14
2018/07/22,-107034032089325
2018/07/23,-15196027227908
2018/07/24,-73163135184696
2018/07/25,1.1851627635659E+14
2018/07/26,87138500885919
2018/07/27,56881988948314
2018/07/28,120374615806395
2018/07/29,1.3537888693936E+14
2018/07/30,1.1738325093683E+14
2018/07/31,78850426623470
2018/08/01,36899498817813
2018/08/02,120265469892617
2018/08/03,49441582662567
2018/08/04,329257109368121
2018/08/05,2.2190740323675E+14
2018/08/06,79349139433714
2018/08/07,140434064210610
2018/08/08,1.156129430897E+14
2018/08/09,76914758768688
2018/08/10,79260564084391
2018/08/11,8872531915435
2018/08/12,-66534253635050
2018/08/13,-62511326967666
2018/08/14,15558114423650
2018/08/15,-8370721773890
2018/08/16,-117405640605870
2018/08/17,5699415082505
2018/08/18,-1.2403092802566E+14
2018/08/19,-98751716603106
2018/08/20,-1.0058418712444E+14
2018/08/21,-50275145916875
2018/08/22,2772259308635
2018/08/23,-1.540656369878E+14
2018/08/24,-1.5114964087439E+14
2018/08/25,-53283528991054
2018/08/26,78792824458010
2018/08/27,-4998569340666
2018/08/28,-54142244072945
2018/08/29,-50814048049121
2018/08/30,-4381012690618
2018/08/31,-17150830633531
2018/09/01,-14432671167946
2018/09/02,-82946391204073
2018/09/03,-88205724823147
2018/09/04,-1.2133241454601E+14
2018/09/05,-158490648157826
2018/09/06,-52182724655018
2018/09/07,-31574937575468
2018/09/08,-124585391779067
