Date,transactions14ema
2019/10/26,698456
2019/10/27,691056
2019/10/28,695093
2019/10/29,696764
2019/10/30,699544
2019/10/31,705488
2019/11/01,705424
2019/11/02,690164
2019/11/03,674291
2019/11/04,673823
2019/11/05,682547
2019/11/06,685905
2019/11/07,708767
2019/11/08,707483
2019/11/09,693687
2019/11/10,682444
2019/11/11,686138
2019/11/12,689141
2019/11/13,692396
2019/11/14,690677
2019/11/15,689660
2019/11/16,677260
2019/11/17,666981
2019/11/18,675980
2019/11/19,683920
2019/11/20,684700
2019/11/21,695126
2019/11/22,708409
2019/11/23,698177
2019/11/24,684671
2019/11/25,695100
2019/11/26,693051
2019/11/27,690639
2019/11/28,681631
2019/11/29,680156
2019/11/30,667451
2019/12/01,660467
2019/12/02,663233
2019/12/03,656205
2019/12/04,656845
2019/12/05,651619
2019/12/06,641220
2019/12/07,620807
2019/12/08,596789
2019/12/09,601946
2019/12/10,605900
2019/12/11,608493
2019/12/12,612113
2019/12/13,613366
2019/12/14,605069
2019/12/15,594660
2019/12/16,599996
2019/12/17,606263
2019/12/18,613867
2019/12/19,614694
2019/12/20,614646
2019/12/21,605411
2019/12/22,595347
2019/12/23,600186
2019/12/24,600536
2019/12/25,595810
2019/12/26,594588
2019/12/27,592642
2019/12/28,582469
2019/12/29,568824
2019/12/30,570905
2019/12/31,568679
2020/01/01,555059
2020/01/02,548470
2020/01/03,552892
2020/01/04,553717
2020/01/05,549843
2020/01/06,560067
2020/01/07,571589
2020/01/08,582545
2020/01/09,587725
2020/01/10,590041
2020/01/11,584651
2020/01/12,576557
2020/01/13,575068
2020/01/14,587959
2020/01/15,602684
2020/01/16,614813
2020/01/17,623045
2020/01/18,623728
2020/01/19,622613
2020/01/20,619500
2020/01/21,611428
2020/01/22,598407
2020/01/23,592290
2020/01/24,579603
2020/01/25,560391
2020/01/26,542846
2020/01/27,534006
2020/01/28,532976
2020/01/29,535450
2020/01/30,539530
2020/01/31,545374
2020/02/01,545425
2020/02/02,543381
2020/02/03,553756
2020/02/04,549852
2020/02/05,557976
2020/02/06,564446
2020/02/07,572687
2020/02/08,584549
2020/02/09,590426
2020/02/10,600871
2020/02/11,615325
2020/02/12,639704
2020/02/13,656378
2020/02/14,671771
2020/02/15,675422
2020/02/16,673564
2020/02/17,676471
2020/02/18,684139
2020/02/19,685699
2020/02/20,686219
2020/02/21,684129
2020/02/22,673693
2020/02/23,664706
2020/02/24,667772
2020/02/25,668103
2020/02/26,673013
2020/02/27,678543
2020/02/28,679896
2020/02/29,671972
2020/03/01,666176
2020/03/02,668216
2020/03/03,667307
2020/03/04,666862
2020/03/05,673962
2020/03/06,674340
2020/03/07,668561
2020/03/08,667761
2020/03/09,683271
2020/03/10,693580
2020/03/11,696178
2020/03/12,704792
2020/03/13,723879
2020/03/14,718273
2020/03/15,710190
2020/03/16,720044
2020/03/17,725785
2020/03/18,731472
2020/03/19,749144
2020/03/20,758879
2020/03/21,772029
2020/03/22,768585
2020/03/23,772938
2020/03/24,775467
2020/03/25,774123
2020/03/26,773904
2020/03/27,770554
2020/03/28,756843
2020/03/29,736995
2020/03/30,735263
2020/03/31,734795
2020/04/01,727890
2020/04/02,726912
2020/04/03,726348
2020/04/04,712962
2020/04/05,699767
2020/04/06,709303
2020/04/07,719192
2020/04/08,733996
2020/04/09,733130
2020/04/10,734799
2020/04/11,727562
2020/04/12,721024
2020/04/13,724129
2020/04/14,736108
2020/04/15,743580
2020/04/16,749814
2020/04/17,754591
2020/04/18,758393
2020/04/19,756164
2020/04/20,765860
2020/04/21,772141
2020/04/22,774591
2020/04/23,781499
2020/04/24,790206
2020/04/25,790485
2020/04/26,792014
2020/04/27,798571
2020/04/28,803889
2020/04/29,816408
2020/04/30,827481
2020/05/01,827435
2020/05/02,819243
2020/05/03,815302
2020/05/04,809800
2020/05/05,806562
2020/05/06,810144
2020/05/07,819076
2020/05/08,828233
2020/05/09,837053
2020/05/10,842666
2020/05/11,848651
2020/05/12,852922
2020/05/13,853460
2020/05/14,849039
2020/05/15,854326
2020/05/16,857079
2020/05/17,850597
2020/05/18,851537
2020/05/19,851070
2020/05/20,851645
2020/05/21,853786
2020/05/22,862119
2020/05/23,862959
2020/05/24,857999
2020/05/25,860347
2020/05/26,867897
2020/05/27,871673
2020/05/28,876419
2020/05/29,886132
2020/05/30,885574
2020/05/31,880845
2020/06/01,887382
2020/06/02,899851
2020/06/03,899653
2020/06/04,903754
2020/06/05,903519
2020/06/06,909209
2020/06/07,913820
2020/06/08,920804
2020/06/09,921107
2020/06/10,923612
2020/06/11,923841
2020/06/12,919238
2020/06/13,907775
2020/06/14,891407
2020/06/15,894190
2020/06/16,895622
2020/06/17,893504
2020/06/18,896216
2020/06/19,902846
2020/06/20,907989
2020/06/21,918531
2020/06/22,941672
2020/06/23,965374
2020/06/24,979439
2020/06/25,987746
2020/06/26,991700
2020/06/27,995092
2020/06/28,995432
2020/06/29,1003533
2020/06/30,1017904
2020/07/01,1021442
2020/07/02,1023799
2020/07/03,1023572
2020/07/04,1013267
2020/07/05,995508
2020/07/06,998776
2020/07/07,1007540
2020/07/08,1018829
2020/07/09,1025698
2020/07/10,1026912
2020/07/11,1021048
2020/07/12,1017969
2020/07/13,1035818
2020/07/14,1044197
2020/07/15,1053152
2020/07/16,1055194
2020/07/17,1058248
2020/07/18,1060016
2020/07/19,1063007
2020/07/20,1073766
2020/07/21,1079943
2020/07/22,1087690
2020/07/23,1095593
2020/07/24,1102351
2020/07/25,1112105
2020/07/26,1115543
2020/07/27,1134998
2020/07/28,1146646
2020/07/29,1148940
2020/07/30,1151012
2020/07/31,1160055
2020/08/01,1161590
2020/08/02,1156829
2020/08/03,1159491
2020/08/04,1160084
2020/08/05,1163100
2020/08/06,1170138
2020/08/07,1180745
2020/08/08,1180967
2020/08/09,1187391
2020/08/10,1201070
2020/08/11,1208160
2020/08/12,1210967
2020/08/13,1210723
2020/08/14,1209500
2020/08/15,1195944
2020/08/16,1190127
2020/08/17,1189041
2020/08/18,1194403
2020/08/19,1197401
2020/08/20,1195480
2020/08/21,1203650
2020/08/22,1190160
2020/08/23,1181142
2020/08/24,1178614
2020/08/25,1173225
2020/08/26,1172291
2020/08/27,1167529
2020/08/28,1162780
2020/08/29,1158542
2020/08/30,1156391
2020/08/31,1166987
2020/09/01,1177482
2020/09/02,1177979
2020/09/03,1174200
2020/09/04,1169801
2020/09/05,1152615
2020/09/06,1135822
2020/09/07,1124576
2020/09/08,1111526
2020/09/09,1103670
2020/09/10,1105976
2020/09/11,1101767
2020/09/12,1092810
2020/09/13,1086041
2020/09/14,1085194
2020/09/15,1085813
2020/09/16,1079040
2020/09/17,1122637
2020/09/18,1138926
2020/09/19,1132403
2020/09/20,1127457
2020/09/21,1128284
2020/09/22,1122046
2020/09/23,1116987
2020/09/24,1113060
2020/09/25,1102624
2020/09/26,1086882
2020/09/27,1070828
2020/09/28,1072063
2020/09/29,1074219
2020/09/30,1074862
2020/10/01,1067379
2020/10/02,1058680
2020/10/03,1045060
2020/10/04,1037112
2020/10/05,1035856
2020/10/06,1042209
2020/10/07,1041299
2020/10/08,1038385
2020/10/09,1039876
2020/10/10,1039406
2020/10/11,1034779
2020/10/12,1042430
2020/10/13,1053759
2020/10/14,1059115
2020/10/15,1084497
2020/10/16,1094716
2020/10/17,1088990
2020/10/18,1076553
2020/10/19,1083536
2020/10/20,1086489
2020/10/21,1096204
2020/10/22,1108583
2020/10/23,1111795
2020/10/24,1098510
2020/10/25,1080736
2020/10/26,1081456
2020/10/27,1081058
2020/10/28,1088864
2020/10/29,1091396
2020/10/30,1094011
2020/10/31,1093421
2020/11/01,1087732
2020/11/02,1096951
2020/11/03,1099938
2020/11/04,1104912
2020/11/05,1108048
2020/11/06,1116571
2020/11/07,1118591
2020/11/08,1104974
2020/11/09,1110671
2020/11/10,1116908
2020/11/11,1114198
2020/11/12,1112206
2020/11/13,1118095
2020/11/14,1111291
2020/11/15,1101442
2020/11/16,1101985
2020/11/17,1111455
2020/11/18,1112701
2020/11/19,1114041
2020/11/20,1120551
2020/11/21,1127436
2020/11/22,1130149
2020/11/23,1141280
2020/11/24,1154452
2020/11/25,1161315
2020/11/26,1162917
2020/11/27,1154913
2020/11/28,1133236
2020/11/29,1114662
2020/11/30,1123896
2020/12/01,1130358
2020/12/02,1122495
2020/12/03,1121386
2020/12/04,1123113
2020/12/05,1114128
2020/12/06,1103513
2020/12/07,1103378
2020/12/08,1109543
2020/12/09,1115046
2020/12/10,1112031
2020/12/11,1113381
2020/12/12,1110539
2020/12/13,1114828
2020/12/14,1131730
2020/12/15,1142870
2020/12/16,1158723
2020/12/17,1183198
2020/12/18,1184631
2020/12/19,1181730
2020/12/20,1167407
2020/12/21,1164679
2020/12/22,1162335
2020/12/23,1174598
2020/12/24,1170351
2020/12/25,1166360
2020/12/26,1162787
2020/12/27,1164731
2020/12/28,1177005
2020/12/29,1180965
2020/12/30,1187190
2020/12/31,1184081
2021/01/01,1177748
2021/01/02,1176827
2021/01/03,1184506
2021/01/04,1196594
2021/01/05,1204828
2021/01/06,1214909
2021/01/07,1226063
2021/01/08,1234449
2021/01/09,1234068
2021/01/10,1230939
2021/01/11,1237519
2021/01/12,1227917
2021/01/13,1214399
2021/01/14,1210417
2021/01/15,1212653
2021/01/16,1210078
2021/01/17,1199814
2021/01/18,1202232
2021/01/19,1208899
2021/01/20,1209570
2021/01/21,1205386
2021/01/22,1202374
2021/01/23,1194146
2021/01/24,1183959
2021/01/25,1187059
2021/01/26,1188064
2021/01/27,1181786
2021/01/28,1182993
2021/01/29,1197789
2021/01/30,1200516
2021/01/31,1206437
2021/02/01,1218972
2021/02/02,1230161
2021/02/03,1241460
2021/02/04,1250581
2021/02/05,1259424
2021/02/06,1255211
2021/02/07,1251935
2021/02/08,1255109
2021/02/09,1264767
2021/02/10,1272179
2021/02/11,1271958
2021/02/12,1274403
2021/02/13,1271465
2021/02/14,1262825
2021/02/15,1255831
2021/02/16,1250776
2021/02/17,1251806
2021/02/18,1258022
2021/02/19,1266768
2021/02/20,1276200
2021/02/21,1270509
2021/02/22,1276065
2021/02/23,1279641
2021/02/24,1280383
2021/02/25,1274033
2021/02/26,1268994
2021/02/27,1260119
2021/02/28,1249418
2021/03/01,1240952
2021/03/02,1240849
2021/03/03,1240076
2021/03/04,1239386
2021/03/05,1235287
2021/03/06,1225318
2021/03/07,1219289
2021/03/08,1218906
2021/03/09,1226432
2021/03/10,1230383
2021/03/11,1237634
2021/03/12,1249373
2021/03/13,1255237
2021/03/14,1258258
2021/03/15,1266675
2021/03/16,1272317
2021/03/17,1272315
2021/03/18,1275974
2021/03/19,1278008
2021/03/20,1275915
2021/03/21,1266594
2021/03/22,1272043
2021/03/23,1275632
2021/03/24,1280143
2021/03/25,1289413
2021/03/26,1286269
2021/03/27,1278868
2021/03/28,1269942
2021/03/29,1269936
2021/03/30,1274074
2021/03/31,1284812
2021/04/01,1295904
2021/04/02,1304266
2021/04/03,1302808
2021/04/04,1288817
2021/04/05,1289901
2021/04/06,1296021
2021/04/07,1298236
2021/04/08,1296389
2021/04/09,1296988
2021/04/10,1299391
2021/04/11,1293726
2021/04/12,1300961
2021/04/13,1307562
2021/04/14,1318065
2021/04/15,1301969
2021/04/16,1318636
2021/04/17,1336552
2021/04/18,1344580
2021/04/19,1362215
2021/04/20,1387994
2021/04/21,1411643
2021/04/22,1433726
2021/04/23,1447509
2021/04/24,1439721
2021/04/25,1433005
2021/04/26,1435067
2021/04/27,1436830
2021/04/28,1447600
2021/04/29,1458682
2021/04/30,1456355
2021/05/01,1452517
2021/05/02,1447842
2021/05/03,1453281
2021/05/04,1464326
2021/05/05,1471599
2021/05/06,1479679
2021/05/07,1486107
2021/05/08,1516077
2021/05/09,1542813
2021/05/10,1565970
2021/05/11,1585981
2021/05/12,1591060
2021/05/13,1590727
2021/05/14,1582855
2021/05/15,1568141
2021/05/16,1549071
2021/05/17,1535411
2021/05/18,1520697
2021/05/19,1512761
2021/05/20,1505612
2021/05/21,1487124
2021/05/22,1459996
2021/05/23,1433897
2021/05/24,1417742
2021/05/25,1400636
2021/05/26,1390742
2021/05/27,1377495
2021/05/28,1367839
2021/05/29,1357917
2021/05/30,1347566
2021/05/31,1340942
2021/06/01,1332064
2021/06/02,1329659
2021/06/03,1330707
2021/06/04,1326853
2021/06/05,1306829
2021/06/06,1283856
2021/06/07,1276081
2021/06/08,1268746
2021/06/09,1258816
2021/06/10,1249448
2021/06/11,1240627
2021/06/12,1226113
2021/06/13,1212596
2021/06/14,1209391
2021/06/15,1211352
2021/06/16,1209987
2021/06/17,1211182
2021/06/18,1205716
2021/06/19,1184979
2021/06/20,1167953
2021/06/21,1173502
2021/06/22,1190028
2021/06/23,1191621
2021/06/24,1193673
2021/06/25,1198161
2021/06/26,1191801
2021/06/27,1180167
2021/06/28,1210025
2021/06/29,1217264
2021/06/30,1216591
2021/07/01,1215940
2021/07/02,1211358
2021/07/03,1199516
2021/07/04,1186959
2021/07/05,1181751
2021/07/06,1204907
2021/07/07,1216383
2021/07/08,1222549
2021/07/09,1222701
2021/07/10,1211557
2021/07/11,1196918
2021/07/12,1196191
2021/07/13,1194487
2021/07/14,1198275
2021/07/15,1206501
2021/07/16,1205504
2021/07/17,1200053
2021/07/18,1195892
2021/07/19,1195802
2021/07/20,1195395
2021/07/21,1195365
2021/07/22,1196362
2021/07/23,1197272
2021/07/24,1201037
2021/07/25,1191412
2021/07/26,1200639
2021/07/27,1216304
2021/07/28,1227501
2021/07/29,1231718
2021/07/30,1233134
2021/07/31,1230359
2021/08/01,1225060
2021/08/02,1230982
2021/08/03,1229472
2021/08/04,1228722
2021/08/05,1219514
2021/08/06,1218515
2021/08/07,1215837
2021/08/08,1211615
2021/08/09,1212546
2021/08/10,1212495
2021/08/11,1215417
2021/08/12,1212732
2021/08/13,1210641
2021/08/14,1203881
2021/08/15,1193403
2021/08/16,1201479
2021/08/17,1208234
2021/08/18,1207292
2021/08/19,1213713
2021/08/20,1219892
2021/08/21,1215474
2021/08/22,1211263
2021/08/23,1215845
2021/08/24,1220006
2021/08/25,1215309
2021/08/26,1209943
2021/08/27,1197827
2021/08/28,1189013
2021/08/29,1183431
2021/08/30,1185506
2021/08/31,1188280
2021/09/01,1193190
2021/09/02,1202236
2021/09/03,1201775
2021/09/04,1200083
2021/09/05,1191582
2021/09/06,1193570
2021/09/07,1208837
2021/09/08,1204785
2021/09/09,1206794
2021/09/10,1211849
2021/09/11,1216820
2021/09/12,1216080
2021/09/13,1222935
2021/09/14,1224042
2021/09/15,1221849
2021/09/16,1222183
2021/09/17,1217569
2021/09/18,1207653
2021/09/19,1197062
2021/09/20,1194062
2021/09/21,1193960
2021/09/22,1191269
2021/09/23,1191507
2021/09/24,1186331
2021/09/25,1177630
2021/09/26,1165751
2021/09/27,1161505
2021/09/28,1154387
2021/09/29,1151918
2021/09/30,1147114
2021/10/01,1155096
2021/10/02,1150136
2021/10/03,1147481
2021/10/04,1144019
2021/10/05,1156240
2021/10/06,1180452
2021/10/07,1202298
2021/10/08,1213596
2021/10/09,1210697
2021/10/10,1200991
2021/10/11,1198657
2021/10/12,1199312
2021/10/13,1198051
2021/10/14,1201923
2021/10/15,1215399
2021/10/16,1210817
2021/10/17,1201933
2021/10/18,1201365
2021/10/19,1206983
2021/10/20,1213977
2021/10/21,1222417
2021/10/22,1226901
2021/10/23,1227975
2021/10/24,1232420
2021/10/25,1241364
2021/10/26,1255151
2021/10/27,1270532
2021/10/28,1302528
2021/10/29,1323035
2021/10/30,1330460
2021/10/31,1326956
2021/11/01,1328926
2021/11/02,1337824
2021/11/03,1348410
2021/11/04,1348913
2021/11/05,1347680
2021/11/06,1335445
2021/11/07,1327652
2021/11/08,1327834
2021/11/09,1328676
2021/11/10,1336952
2021/11/11,1338377
2021/11/12,1339278
2021/11/13,1334103
2021/11/14,1326319
2021/11/15,1321428
2021/11/16,1319871
2021/11/17,1324317
2021/11/18,1318975
2021/11/19,1310550
2021/11/20,1290494
2021/11/21,1286553
2021/11/22,1277880
2021/11/23,1276162
2021/11/24,1285006
2021/11/25,1287201
2021/11/26,1288577
2021/11/27,1278517
2021/11/28,1259468
2021/11/29,1257898
2021/11/30,1260968
2021/12/01,1255725
2021/12/02,1257000
2021/12/03,1250931
2021/12/04,1248900
2021/12/05,1267246
2021/12/06,1264249
2021/12/07,1258985
2021/12/08,1263962
2021/12/09,1262279
2021/12/10,1259006
2021/12/11,1251056
2021/12/12,1241802
2021/12/13,1241959
2021/12/14,1238351
2021/12/15,1241033
2021/12/16,1229622
2021/12/17,1235053
2021/12/18,1225029
2021/12/19,1213370
2021/12/20,1211752
2021/12/21,1210670
2021/12/22,1213690
2021/12/23,1217897
2021/12/24,1228579
2021/12/25,1238037
2021/12/26,1233891
2021/12/27,1236301
2021/12/28,1236932
2021/12/29,1238971
2021/12/30,1241200
2021/12/31,1237594
2022/01/01,1230046
2022/01/02,1220560
2022/01/03,1219042
2022/01/04,1219345
2022/01/05,1223383
2022/01/06,1221931
2022/01/07,1217472
2022/01/08,1212992
2022/01/09,1199036
2022/01/10,1203591
2022/01/11,1213465
2022/01/12,1222783
2022/01/13,1230801
2022/01/14,1229156
2022/01/15,1221915
2022/01/16,1214053
2022/01/17,1212009
2022/01/18,1206344
2022/01/19,1208584
2022/01/20,1206083
2022/01/21,1203925
2022/01/22,1204020
2022/01/23,1187202
2022/01/24,1181856
2022/01/25,1181294
2022/01/26,1176604
2022/01/27,1170881
2022/01/28,1166438
2022/01/29,1163867
2022/01/30,1166532
2022/01/31,1167942
2022/02/01,1168606
2022/02/02,1166480
2022/02/03,1159083
2022/02/04,1160404
2022/02/05,1170353
2022/02/06,1170824
2022/02/07,1169826
2022/02/08,1171287
2022/02/09,1175900
2022/02/10,1179870
2022/02/11,1180416
2022/02/12,1171647
2022/02/13,1164134
2022/02/14,1161919
2022/02/15,1166014
2022/02/16,1169838
2022/02/17,1166126
2022/02/18,1177655
2022/02/19,1173989
2022/02/20,1196640
2022/02/21,1188334
2022/02/22,1180452
2022/02/23,1176076
2022/02/24,1176756
2022/02/25,1171575
2022/02/26,1171072
2022/02/27,1164938
2022/02/28,1157359
2022/03/01,1157920
2022/03/02,1162341
2022/03/03,1162987
2022/03/04,1163582
2022/03/05,1152169
2022/03/06,1148312
2022/03/07,1151813
2022/03/08,1157655
2022/03/09,1160410
2022/03/10,1169634
2022/03/11,1162928
2022/03/12,1157288
2022/03/13,1141893
2022/03/14,1136029
2022/03/15,1143253
2022/03/16,1155620
2022/03/17,1158142
2022/03/18,1172516
2022/03/19,1166528
2022/03/20,1160200
2022/03/21,1160522
2022/03/22,1168528
2022/03/23,1167983
2022/03/24,1165848
2022/03/25,1163303
2022/03/26,1158047
2022/03/27,1153330
2022/03/28,1161956
2022/03/29,1167015
2022/03/30,1165040
2022/03/31,1165317
2022/04/01,1164541
2022/04/02,1155224
2022/04/03,1142632
2022/04/04,1137585
2022/04/05,1130857
2022/04/06,1130366
2022/04/07,1130023
2022/04/08,1126609
2022/04/09,1121082
2022/04/10,1118836
2022/04/11,1118093
2022/04/12,1117351
2022/04/13,1110768
2022/04/14,1111637
2022/04/15,1111552
2022/04/16,1104583
2022/04/17,1096405
2022/04/18,1097343
2022/04/19,1112963
2022/04/20,1130106
2022/04/21,1128749
2022/04/22,1130892
2022/04/23,1120303
2022/04/24,1113833
2022/04/25,1118552
2022/04/26,1119445
2022/04/27,1125053
2022/04/28,1129115
2022/04/29,1134310
2022/04/30,1144625
2022/05/01,1145980
2022/05/02,1141458
2022/05/03,1132931
2022/05/04,1128841
2022/05/05,1136702
2022/05/06,1134017
2022/05/07,1123013
2022/05/08,1118238
2022/05/09,1123585
2022/05/10,1134165
2022/05/11,1144371
2022/05/12,1168822
2022/05/13,1191966
2022/05/14,1185009
2022/05/15,1172266
2022/05/16,1165878
2022/05/17,1161856
2022/05/18,1163997
2022/05/19,1154580
2022/05/20,1149011
2022/05/21,1141748
2022/05/22,1130267
2022/05/23,1124347
2022/05/24,1121196
2022/05/25,1117655
2022/05/26,1111458
2022/05/27,1109060
2022/05/28,1103825
2022/05/29,1098703
2022/05/30,1094919
2022/05/31,1102148
2022/06/01,1100700
2022/06/02,1099580
2022/06/03,1095301
2022/06/04,1086434
2022/06/05,1075858
2022/06/06,1071652
2022/06/07,1068897
2022/06/08,1065410
2022/06/09,1059684
2022/06/10,1062319
2022/06/11,1058226
2022/06/12,1053347
2022/06/13,1060825
2022/06/14,1064283
2022/06/15,1068645
2022/06/16,1072867
2022/06/17,1077896
2022/06/18,1075288
2022/06/19,1067739
2022/06/20,1064364
2022/06/21,1057497
2022/06/22,1048322
2022/06/23,1037607
2022/06/24,1035189
2022/06/25,1022356
2022/06/26,1008671
2022/06/27,1006729
2022/06/28,1002709
2022/06/29,1003090
2022/06/30,1009916
2022/07/01,1032372
2022/07/02,1053306
2022/07/03,1067139
2022/07/04,1078454
2022/07/05,1092327
2022/07/06,1101541
2022/07/07,1113913
2022/07/08,1124434
2022/07/09,1130609
2022/07/10,1133048
2022/07/11,1134824
2022/07/12,1134967
2022/07/13,1140289
2022/07/14,1146859
2022/07/15,1156291
2022/07/16,1167617
2022/07/17,1178008
2022/07/18,1182749
2022/07/19,1181786
2022/07/20,1183075
2022/07/21,1185918
2022/07/22,1188022
2022/07/23,1182215
2022/07/24,1174226
2022/07/25,1187778
2022/07/26,1253264
2022/07/27,1245822
2022/07/28,1234194
2022/07/29,1228612
2022/07/30,1222097
2022/07/31,1213584
2022/08/01,1230733
2022/08/02,1227460
2022/08/03,1230584
2022/08/04,1261119
2022/08/05,1253875
2022/08/06,1239788
2022/08/07,1230074
2022/08/08,1221651
2022/08/09,1208782
2022/08/10,1202329
2022/08/11,1188513
2022/08/12,1180824
2022/08/13,1170879
2022/08/14,1161744
2022/08/15,1154099
2022/08/16,1145061
2022/08/17,1138954
2022/08/18,1136143
2022/08/19,1130432
2022/08/20,1125852
2022/08/21,1119372
2022/08/22,1111448
2022/08/23,1106684
2022/08/24,1098302
2022/08/25,1095137
2022/08/26,1090154
2022/08/27,1084527
2022/08/28,1076596
2022/08/29,1077477
2022/08/30,1074075
2022/08/31,1068883
2022/09/01,1071053
2022/09/02,1072673
2022/09/03,1067728
2022/09/04,1073780
2022/09/05,1076119
2022/09/06,1076227
2022/09/07,1075170
2022/09/08,1075591
2022/09/09,1078041
2022/09/10,1067390
2022/09/11,1061669
2022/09/12,1062642
2022/09/13,1066717
2022/09/14,1072378
2022/09/15,1098146
2022/09/16,1126640
2022/09/17,1152698
2022/09/18,1153258
2022/09/19,1151251
2022/09/20,1150955
2022/09/21,1144179
2022/09/22,1140728
2022/09/23,1137950
2022/09/24,1134117
2022/09/25,1130531
2022/09/26,1131956
2022/09/27,1142934
2022/09/28,1138504
2022/09/29,1137311
2022/09/30,1149121
2022/10/01,1150310
2022/10/02,1152119
2022/10/03,1172788
2022/10/04,1174453
2022/10/05,1173773
2022/10/06,1177626
2022/10/07,1177990
2022/10/08,1178269
2022/10/09,1163637
2022/10/10,1158271
2022/10/11,1154543
2022/10/12,1143831
2022/10/13,1141204
2022/10/14,1131963
2022/10/15,1119417
2022/10/16,1100919
2022/10/17,1097204
2022/10/18,1092585
2022/10/19,1092054
2022/10/20,1100526
2022/10/21,1102698
2022/10/22,1083594
2022/10/23,1073751
2022/10/24,1069150
2022/10/25,1066330
2022/10/26,1071449
2022/10/27,1076827
2022/10/28,1074535
2022/10/29,1069770
2022/10/30,1064931
2022/10/31,1064706
2022/11/01,1065677
2022/11/02,1059046
2022/11/03,1063704
2022/11/04,1057094
2022/11/05,1043091
2022/11/06,1032391
2022/11/07,1042301
2022/11/08,1054267
2022/11/09,1076318
2022/11/10,1090760
2022/11/11,1094521
2022/11/12,1086376
2022/11/13,1092652
2022/11/14,1106008
2022/11/15,1110128
2022/11/16,1106617
2022/11/17,1106189
2022/11/18,1093161
2022/11/19,1068992
2022/11/20,1050091
2022/11/21,1038606
2022/11/22,1028515
2022/11/23,1021055
2022/11/24,1016941
2022/11/25,1014566
2022/11/26,1003955
2022/11/27,987606
2022/11/28,1000955
2022/11/29,1007146
