Date,sentinusd3varUSD
2017/12/01,2105830699710742528
2017/12/02,519348668447735808
2017/12/03,149117244856877056
2017/12/04,120059626880319488
2017/12/05,6017422056763752448
2017/12/06,4311710045488283648
2017/12/07,618522258153279488
2017/12/08,858189170706731008
2017/12/09,379080199130650624
2017/12/10,269575733541259264
2017/12/11,15460796047646720
2017/12/12,4182128835496202240
2017/12/13,3793569603953168384
2017/12/14,468988146996756480
2017/12/15,662175615103582208
2017/12/16,1412602461305856000
2017/12/17,219388373135564800
2017/12/18,81494089116786688
2017/12/19,2333400303056330752
2017/12/20,2863958897643503616
2017/12/21,378773942364569600
2017/12/22,142806913812725760
2017/12/23,2590665783112204288
2017/12/24,4016032209624367104
2017/12/25,1140478996169248768
2017/12/26,827251072205864960
2017/12/27,1693346560201490432
2017/12/28,921537632415653888
2017/12/29,1760891931881799680
2017/12/30,1179076773516001280
2017/12/31,4866202784776028160
2018/01/01,5888639574389907456
2018/01/02,6824748671716442112
2018/01/03,7931746737443602432
2018/01/04,1.1250426087071E+19
2018/01/05,9017946472918974464
2018/01/06,2688088562382536704
2018/01/07,3979596702455562240
2018/01/08,2920551890591580160
2018/01/09,6928647665770987520
2018/01/10,5094584851000721408
2018/01/11,2694682578715475968
2018/01/12,9.3657751763148E+18
2018/01/13,6886640316612313088
2018/01/14,8.425365146403E+19
2018/01/15,8.3774381302875E+19
2018/01/16,6.5478505030417E+19
2018/01/17,804195737498386432
2018/01/18,1497975846997917696
2018/01/19,6279537623335567360
2018/01/20,6185254437866225664
2018/01/21,373503816435007488
2018/01/22,203513457170006016
2018/01/23,205672117703311360
2018/01/24,86178368139804672
2018/01/25,3972290957013884928
2018/01/26,6506077913997991936
2018/01/27,6166062310285475840
2018/01/28,2048258679189274624
2018/01/29,1126531363956891648
2018/01/30,180402884780146688
2018/01/31,72369525644771328
2018/02/01,74272126670159872
2018/02/02,338291332542873600
2018/02/03,3452819592048549888
2018/02/04,5999984568871968768
2018/02/05,325853646578245632
2018/02/06,361100687549935616
2018/02/07,44258265624514560
2018/02/08,1852304257286180864
2018/02/09,1165639106357129216
2018/02/10,727233221794813952
2018/02/11,507302262389817344
2018/02/12,510797395110789120
2018/02/13,810214460046567424
2018/02/14,392485640592465920
2018/02/15,225060659948351488
2018/02/16,204144822779809792
2018/02/17,255387650010681344
2018/02/18,3721602214463488
2018/02/19,37834254931222528
2018/02/20,59486937152108544
2018/02/21,61356470387818496
2018/02/22,143918210445207552
2018/02/23,696660394819325952
2018/02/24,1033980637032529920
2018/02/25,222293732211901440
2018/02/26,130178438310923264
2018/02/27,102322220192045568
2018/02/28,128033607376808448
2018/03/01,2762983848866048
2018/03/02,3276898197123072
2018/03/03,61534429378925824
2018/03/04,42570352017510912
2018/03/05,45978708575033472
2018/03/06,85718676259997184
2018/03/07,12675756309531136
2018/03/08,28761066544871680
2018/03/09,21772144919283968
2018/03/10,38534759037340672
2018/03/11,45968881187127680
2018/03/12,17385669022699136
2018/03/13,228866050894752256
2018/03/14,123516203112058368
2018/03/15,110030902498100992
2018/03/16,32080697782556416
2018/03/17,29509342100113920
2018/03/18,102777373090706176
2018/03/19,95789458007741696
2018/03/20,28776209004724224
2018/03/21,11897392519490816
2018/03/22,7165219430002048
2018/03/23,8132712191676288
2018/03/24,28686743951191936
2018/03/25,53432638212800832
2018/03/26,37354799848195712
2018/03/27,71485454797158656
2018/03/28,5671814501198592
2018/03/29,1175617536264192
2018/03/30,8730208536806784
2018/03/31,36692479297856128
2018/04/01,29759409607698752
2018/04/02,2394590146231424
2018/04/03,5988345070714240
2018/04/04,2292976236750144
2018/04/05,5766183879354304
2018/04/06,3436586144044544
2018/04/07,5120747897412576
2018/04/08,5217393466590016
2018/04/09,14135550950281088
2018/04/10,3688325352073472
2018/04/11,3011955580317440
2018/04/12,47852363907092864
2018/04/13,46390376125280512
2018/04/14,77983818117360384
2018/04/15,76068142459281216
2018/04/16,8820767398072256
2018/04/17,3287553165945536
2018/04/18,6693288606401792
2018/04/19,10305360771450880
2018/04/20,25330901993297536
2018/04/21,16002837830708736
2018/04/22,39703733696450688
2018/04/23,265065497504902400
2018/04/24,291297765746389504
2018/04/25,21908205580252672
2018/04/26,59477733078707200
2018/04/27,20484009055688192
2018/04/28,5897119837488640
2018/04/29,12259719386156288
2018/04/30,9820258746018560
2018/05/01,9516283947511808
2018/05/02,59939418389427712
2018/05/03,129586583341937152
2018/05/04,15300918177973760
2018/05/05,97878086297414144
2018/05/06,120712293764362240
2018/05/07,182060333264546304
2018/05/08,165520524486039552
2018/05/09,75411715106085376
2018/05/10,753204308536320
2018/05/11,2351270380102656
2018/05/12,56895666348322048
2018/05/13,84743038236423680
2018/05/14,91146075442823424
2018/05/15,99829949460972800
2018/05/16,25602904859175168
2018/05/17,13256728995387392
2018/05/18,791834201771520
2018/05/19,22728768448885248
2018/05/20,14727957070878848
2018/05/21,20184086667771904
2018/05/22,61140037263719680
2018/05/23,45061396235867136
2018/05/24,32656215516073216
2018/05/25,64831919669908736
2018/05/26,34912313024502400
2018/05/27,22745950494145280
2018/05/28,77706196969917696
2018/05/29,20911329252008704
2018/05/30,14498006792384000
2018/05/31,1478514109880320
2018/06/01,7155586739064320
2018/06/02,82561146201969152
2018/06/03,110952648064554624
2018/06/04,56143922938422528
2018/06/05,65442522397621376
2018/06/06,3725985347264512
2018/06/07,2620707009921280
2018/06/08,1386569170149120
2018/06/09,90209852827443712
2018/06/10,77243036491439104
2018/06/11,31686097921113088
2018/06/12,53622195832743424
2018/06/13,113150799741000704
2018/06/14,43068805258599936
2018/06/15,8363851618667008
2018/06/16,278129539884134912
2018/06/17,277610713272791680
2018/06/18,9496577289433024
2018/06/19,30783383420057088
2018/06/20,16032820444671232
2018/06/21,1894457592109440
2018/06/22,5802546936583168
2018/06/23,56895751794129536
2018/06/24,54674033545366528
2018/06/25,41679275485285248
2018/06/26,10600321036905472
2018/06/27,13671315846667520
2018/06/28,1368131773334528
2018/06/29,2423598060015360
2018/06/30,20619305425088704
2018/07/01,37155500268572736
2018/07/02,6721050863421376
2018/07/03,26380251431593216
2018/07/04,6655225316965696
2018/07/05,2724738153399424
2018/07/06,447984254805056
2018/07/07,12719901152819072
2018/07/08,8331651191055552
2018/07/09,17787560827361408
2018/07/10,12004438149873792
2018/07/11,11341545887513728
2018/07/12,15929548853482496
2018/07/13,1180581525935232
2018/07/14,5230329376552864
2018/07/15,6575760064572768
2018/07/16,40648927146089120
2018/07/17,51783361017240384
2018/07/18,7802198689561600
2018/07/19,8843074578875008
2018/07/20,10243209930334720
2018/07/21,19858182838524416
2018/07/22,22892795317433024
2018/07/23,15232046339298432
2018/07/24,20532373426129472
2018/07/25,1244342900727424
2018/07/26,8069943251523136
2018/07/27,3123798172092416
2018/07/28,12960406869361792
2018/07/29,15798035963383936
2018/07/30,27449415991952992
2018/07/31,135271903287023232
2018/08/01,74615272280717696
2018/08/02,80195844095399680
2018/08/03,2816311862471936
2018/08/04,12362945003320544
2018/08/05,6124067782357632
2018/08/06,3472036845540096
2018/08/07,6592181551834464
2018/08/08,12037852800719488
2018/08/09,7997515303061824
2018/08/10,5299853327546944
2018/08/11,2530759799214144
2018/08/12,18039075297524320
2018/08/13,33110857179273728
2018/08/14,50631299408423808
2018/08/15,4359540259239488
2018/08/16,24704099895391744
2018/08/17,8315515616631616
2018/08/18,8305023901859424
2018/08/19,18565199614428256
2018/08/20,6075850883692272
2018/08/21,7474267246453120
2018/08/22,1203742683427232
2018/08/23,1580992388584672
2018/08/24,1818185116831008
2018/08/25,2084768352919856
2018/08/26,2915951091248048
2018/08/27,5984139509917216
2018/08/28,6117486209226352
2018/08/29,265645404541120
2018/08/30,508218514517600
2018/08/31,489943047993536
2018/09/01,1265861770459712
2018/09/02,3908320405693408
2018/09/03,11151450850829792
2018/09/04,54923142161357056
2018/09/05,17420495594817280
2018/09/06,6618030679351104
2018/09/07,2364798327218176
2018/09/08,9519763964079936
2018/09/09,3988404314938496
2018/09/10,500660917529408
2018/09/11,551146033610240
2018/09/12,7735820358579328
2018/09/13,8703604894511648
2018/09/14,9568359924661088
2018/09/15,4613551660222720
2018/09/16,6457409320625776
2018/09/17,3820867458840768
2018/09/18,3879436324252304
2018/09/19,1339652592373440
2018/09/20,926187188485968
2018/09/21,22027232600138400
2018/09/22,17690911581511680
2018/09/23,21922764424377120
2018/09/24,2034349155255232
2018/09/25,2019001861173856
2018/09/26,489160690316096
2018/09/27,288340900170784
2018/09/28,173211055814912
2018/09/29,606174391975168
2018/09/30,902869622040912
2018/10/01,213887987746368
2018/10/02,684442392185248
2018/10/03,1752577930000544
