Date,mediantransactionvalue30momUSD
2016/10/15,9.705
2016/10/16,9.231
2016/10/17,5.398
2016/10/18,-2.622
2016/10/19,-0.807
2016/10/20,-1.591
2016/10/21,-10.569
2016/10/22,10.012
2016/10/23,-1.367
2016/10/24,-8.881
2016/10/25,-5.024
2016/10/26,-1.393
2016/10/27,-1.642
2016/10/28,-2.015
2016/10/29,-2.639
2016/10/30,-2.665
2016/10/31,5.857
2016/11/01,-7.493
2016/11/02,-6.286
2016/11/03,10.898
2016/11/04,1.006
2016/11/05,4.515
2016/11/06,-1.691
2016/11/07,-1.388
2016/11/08,-1.469
2016/11/09,-1.211
2016/11/10,-1.391
2016/11/11,0.652
2016/11/12,8.949
2016/11/13,-1.848
2016/11/14,-2.251
2016/11/15,-2.06
2016/11/16,-1.784
2016/11/17,2.545
2016/11/18,-2.438
2016/11/19,-2.477
2016/11/20,6.318
2016/11/21,-2.519
2016/11/22,-9.979
2016/11/23,-3.564
2016/11/24,1.372
2016/11/25,-11.467
2016/11/26,-3.997
2016/11/27,-8.017
2016/11/28,-7.038
2016/11/29,-6.569
2016/11/30,-5.773
2016/12/01,2.761
2016/12/02,0.992
2016/12/03,-3.025
2016/12/04,-4.411
2016/12/05,-3.824
2016/12/06,-4.179
2016/12/07,-3.141
2016/12/08,-2.367
2016/12/09,-2.275
2016/12/10,-2.273
2016/12/11,-2.212
2016/12/12,-1.783
2016/12/13,-5.61
2016/12/14,-6.646
2016/12/15,-5.629
2016/12/16,-5.603
2016/12/17,-2.341
2016/12/18,-1.851
2016/12/19,-5.685
2016/12/20,-4.347
2016/12/21,-6.116
2016/12/22,-0.373
2016/12/23,6.567
2016/12/24,-2.243
2016/12/25,7.162
2016/12/26,-0.19
2016/12/27,1.702
2016/12/28,1.129
2016/12/29,4.018
2016/12/30,-0.87
2016/12/31,-0.446
2017/01/01,0.288
2017/01/02,0.31
2017/01/03,-0.828
2017/01/04,3.224
2017/01/05,3.658
2017/01/06,2.282
2017/01/07,1.306
2017/01/08,1.628
2017/01/09,2.146
2017/01/10,-1.934
2017/01/11,1.709
2017/01/12,0.296
2017/01/13,-0.167
2017/01/14,4.674
2017/01/15,0.273
2017/01/16,1.98
2017/01/17,-1.501
2017/01/18,6.241
2017/01/19,5.019
2017/01/20,7.039
2017/01/21,9.062
2017/01/22,-1.871
2017/01/23,-0.143
2017/01/24,-3.636
2017/01/25,-2.023
2017/01/26,0.302
2017/01/27,0.89
2017/01/28,-2.9
2017/01/29,4.635
2017/01/30,-2.447
2017/01/31,2.316
2017/02/01,-1.879
2017/02/02,4.844
2017/02/03,0.27
2017/02/04,0.733
2017/02/05,-0.646
2017/02/06,-0.005
2017/02/07,-5.143
2017/02/08,-5.163
2017/02/09,2.399
2017/02/10,-3.259
2017/02/11,2.094
2017/02/12,7.417
2017/02/13,-3.441
2017/02/14,2.637
2017/02/15,0.827
2017/02/16,6.392
2017/02/17,1.027
2017/02/18,2.473
2017/02/19,0.972
2017/02/20,-1.958
2017/02/21,-1.271
2017/02/22,-0.506
2017/02/23,9.186
2017/02/24,6.294
2017/02/25,2.422
2017/02/26,7.938
2017/02/27,9.473
2017/02/28,6.549
2017/03/01,10.341
2017/03/02,7.518
2017/03/03,13.454
2017/03/04,8.782
2017/03/05,8.095
2017/03/06,8.277
2017/03/07,0.205
2017/03/08,8.143
2017/03/09,4.407
2017/03/10,12.899
2017/03/11,11.124
2017/03/12,15.511
2017/03/13,20.373
2017/03/14,17.775
2017/03/15,24.596
2017/03/16,32.961
2017/03/17,35.842
2017/03/18,26.45
2017/03/19,28.224
2017/03/20,30.727
2017/03/21,28.63
2017/03/22,32.506
2017/03/23,21.387
2017/03/24,39.68
2017/03/25,37.82
2017/03/26,17.8
2017/03/27,6.321
2017/03/28,13.087
2017/03/29,7.912
2017/03/30,16.898
2017/03/31,22.622
2017/04/01,7.111
2017/04/02,30.056
2017/04/03,26.247
2017/04/04,24.267
2017/04/05,23.053
2017/04/06,34.629
2017/04/07,-7.67
2017/04/08,14.067
2017/04/09,-1.752
2017/04/10,7.317
2017/04/11,-0.847
2017/04/12,-5.329
2017/04/13,-3.758
2017/04/14,-9.337
2017/04/15,-21.179
2017/04/16,-31.707
2017/04/17,-14.747
2017/04/18,-14.685
2017/04/19,-18.241
2017/04/20,-23.739
2017/04/21,-26.258
2017/04/22,-1.338
2017/04/23,-25.25
2017/04/24,-15.47
2017/04/25,-16.991
2017/04/26,7.174
2017/04/27,-9.007
2017/04/28,5.923
2017/04/29,2.428
2017/04/30,0.851
2017/05/01,14.391
2017/05/02,-11.199
2017/05/03,-6.953
2017/05/04,4.922
2017/05/05,49.656
2017/05/06,20.257
2017/05/07,66.479
2017/05/08,65.134
2017/05/09,67.178
2017/05/10,28.511
2017/05/11,12.842
2017/05/12,25.276
2017/05/13,7.748
2017/05/14,17.917
2017/05/15,4.897
2017/05/16,37.562
2017/05/17,60.884
2017/05/18,7.386
2017/05/19,50.83
2017/05/20,15.984
2017/05/21,23.597
2017/05/22,63.897
2017/05/23,42.288
2017/05/24,57.951
2017/05/25,84.867
2017/05/26,64.019
2017/05/27,57.231
2017/05/28,6.585
2017/05/29,22.496
2017/05/30,51.672
2017/05/31,186.48
2017/06/01,60.478
2017/06/02,7.924
2017/06/03,30.456
2017/06/04,-31.766
2017/06/05,34.632
2017/06/06,14.305
2017/06/07,-33.481
2017/06/08,-26.252
2017/06/09,2.893
2017/06/10,78.501
2017/06/11,76.872
2017/06/12,195.287
2017/06/13,94.908
2017/06/14,92.434
2017/06/15,84.847
2017/06/16,-3.785
2017/06/17,50.025
2017/06/18,-2.486
2017/06/19,42.835
2017/06/20,322.003
2017/06/21,246.907
2017/06/22,56.798
2017/06/23,4.972
2017/06/24,2.088
2017/06/25,-23.754
2017/06/26,57.867
2017/06/27,19.693
2017/06/28,-10.307
2017/06/29,-36.245
2017/06/30,-167.568
2017/07/01,-45.624
2017/07/02,-12.654
2017/07/03,-46.239
2017/07/04,-25.867
2017/07/05,-67.512
2017/07/06,-56.456
2017/07/07,-54.968
2017/07/08,-29.115
2017/07/09,-32.581
2017/07/10,-88.018
2017/07/11,-84.723
2017/07/12,-201.209
2017/07/13,-112.565
2017/07/14,-91.474
2017/07/15,-100.286
2017/07/16,-55.868
2017/07/17,-53.803
2017/07/18,-41.861
2017/07/19,-46.513
2017/07/20,-333.503
2017/07/21,-308.832
2017/07/22,-95.687
2017/07/23,-74.557
2017/07/24,-75.545
2017/07/25,-28.422
2017/07/26,-104.678
2017/07/27,-22.626
2017/07/28,-22.823
2017/07/29,-20.636
2017/07/30,-36.02
2017/07/31,-24.075
2017/08/01,9.598
2017/08/02,10.982
2017/08/03,-4.604
2017/08/04,-7.206
2017/08/05,-3.118
2017/08/06,26.992
2017/08/07,7.976
2017/08/08,5.717
2017/08/09,30.947
2017/08/10,-6.374
2017/08/11,4.009
2017/08/12,9.457
2017/08/13,6.112
2017/08/14,-17.628
2017/08/15,20.774
2017/08/16,14.818
2017/08/17,3.895
2017/08/18,31.051
2017/08/19,-9.56
2017/08/20,3.599
2017/08/21,13.237
2017/08/22,6.209
2017/08/23,11.106
2017/08/24,0.596
2017/08/25,6.804
2017/08/26,-12.336
2017/08/27,-7.674
2017/08/28,0.047
2017/08/29,14.237
2017/08/30,8.317
2017/08/31,23.421
2017/09/01,-3.911
2017/09/02,6.262
2017/09/03,9.471
2017/09/04,1.583
2017/09/05,3.432
2017/09/06,-19.475
2017/09/07,-16.251
2017/09/08,-45.347
2017/09/09,-26.978
2017/09/10,-15.392
2017/09/11,-0.949
2017/09/12,-0.791
2017/09/13,6.256
2017/09/14,-20.881
2017/09/15,-6.445
2017/09/16,-9.968
2017/09/17,-46.92
2017/09/18,-1.525
2017/09/19,-0.826
2017/09/20,-8.647
2017/09/21,-13.297
2017/09/22,-16.399
2017/09/23,-14.637
2017/09/24,-20.877
2017/09/25,-4.307
2017/09/26,-2.565
2017/09/27,-19.149
2017/09/28,-21.606
2017/09/29,-27.468
2017/09/30,-57.012
2017/10/01,-24.269
2017/10/02,-18.078
2017/10/03,-17.718
2017/10/04,-16.425
2017/10/05,-15.757
2017/10/06,-1.995
2017/10/07,0.413
2017/10/08,5.425
2017/10/09,0.077
2017/10/10,0.11
2017/10/11,-19.646
2017/10/12,-22.972
2017/10/13,6.725
2017/10/14,-6.623
2017/10/15,-20.433
2017/10/16,-25.604
2017/10/17,-12.723
2017/10/18,-15.978
2017/10/19,-28.802
2017/10/20,-29.009
2017/10/21,-16.373
2017/10/22,-18.218
2017/10/23,-18.689
2017/10/24,-13.978
2017/10/25,-15.504
2017/10/26,-14.138
2017/10/27,-15.052
2017/10/28,-15.099
2017/10/29,-10.243
2017/10/30,-9.969
2017/10/31,-15.02
2017/11/01,-18.146
2017/11/02,-14.743
2017/11/03,-16.62
2017/11/04,-14.667
2017/11/05,-14.728
2017/11/06,-15.783
2017/11/07,-15.793
2017/11/08,-4.932
2017/11/09,-12.791
2017/11/10,-3.786
2017/11/11,-6.218
2017/11/12,-7.468
2017/11/13,-10.384
2017/11/14,-6.139
2017/11/15,16.967
2017/11/16,3.071
2017/11/17,13.794
2017/11/18,3.34
2017/11/19,7.276
2017/11/20,0.649
2017/11/21,18.115
2017/11/22,18.096
2017/11/23,19.73
2017/11/24,21.757
2017/11/25,2.805
2017/11/26,3.668
2017/11/27,23.847
2017/11/28,23.884
2017/11/29,36.235
2017/11/30,23.356
2017/12/01,14.459
2017/12/02,11.389
2017/12/03,10.101
2017/12/04,24.344
2017/12/05,26.906
2017/12/06,103.18
2017/12/07,35.553
2017/12/08,21.248
2017/12/09,11.955
2017/12/10,5.622
2017/12/11,14.994
2017/12/12,8.132
2017/12/13,45.949
2017/12/14,70.614
2017/12/15,47.827
2017/12/16,43.562
2017/12/17,35.16
2017/12/18,69.653
2017/12/19,93.444
2017/12/20,159.262
2017/12/21,142.807
2017/12/22,154.73
2017/12/23,59.318
2017/12/24,42.764
2017/12/25,54.395
2017/12/26,70.83
2017/12/27,62.189
2017/12/28,55.845
2017/12/29,120.279
2017/12/30,199.837
2017/12/31,69.425
2018/01/01,62.322
2018/01/02,131.294
2018/01/03,238.747
2018/01/04,559.103
2018/01/05,301.026
2018/01/06,207.896
2018/01/07,193.94
2018/01/08,236.146
2018/01/09,337.045
2018/01/10,348.421
2018/01/11,272.921
2018/01/12,135.542
2018/01/13,54.883
2018/01/14,56.662
2018/01/15,213.037
2018/01/16,284.56
2018/01/17,247.159
2018/01/18,139.955
2018/01/19,-53.45
2018/01/20,-104.72
2018/01/21,37.384
2018/01/22,34.026
2018/01/23,32.996
2018/01/24,35.338
2018/01/25,-20.926
2018/01/26,27.799
2018/01/27,9.647
2018/01/28,-85.21
2018/01/29,-103.721
2018/01/30,29.225
2018/01/31,34.894
2018/02/01,58.164
2018/02/02,-125.667
2018/02/03,-515.891
2018/02/04,-351.915
2018/02/05,-166.532
2018/02/06,-142.415
2018/02/07,-185.389
2018/02/08,-308.956
2018/02/09,-323.345
2018/02/10,-275.137
2018/02/11,-181.766
2018/02/12,-120.655
2018/02/13,-98.504
2018/02/14,-215.851
2018/02/15,-286.936
2018/02/16,-287.699
2018/02/17,-231.811
2018/02/18,-89.219
2018/02/19,-48.867
2018/02/20,-208.605
2018/02/21,-106.149
2018/02/22,-90.533
2018/02/23,-85.767
2018/02/24,-53.573
2018/02/25,-113.5
2018/02/26,-80.761
2018/02/27,-62.509
2018/02/28,-101.465
2018/03/01,-103.578
2018/03/02,-109.128
2018/03/03,-199.437
2018/03/04,-136.912
2018/03/05,-63.647
2018/03/06,-40.952
2018/03/07,-35.988
2018/03/08,-67.246
2018/03/09,-51.477
2018/03/10,-34.129
2018/03/11,-41.298
2018/03/12,-27.276
2018/03/13,-7.979
2018/03/14,-8.379
2018/03/15,-17.532
2018/03/16,-43.576
2018/03/17,-46.315
2018/03/18,-32.199
2018/03/19,-5.628
2018/03/20,-16.97
2018/03/21,-6.962
2018/03/22,3.607
2018/03/23,-1.711
2018/03/24,6.184
2018/03/25,-4.157
2018/03/26,5
2018/03/27,3.528
2018/03/28,-5.002
2018/03/29,1.245
2018/03/30,-14.145
2018/03/31,-9.178
2018/04/01,-0.481
2018/04/02,0.265
2018/04/03,-0.111
2018/04/04,-6.432
2018/04/05,-11.308
2018/04/06,-40.899
2018/04/07,-6.559
2018/04/08,-13.589
2018/04/09,-5.591
2018/04/10,0.525
2018/04/11,-3.186
2018/04/12,-0.183
2018/04/13,-6.385
2018/04/14,-5.42
2018/04/15,-0.266
2018/04/16,-0.037
2018/04/17,-0.234
2018/04/18,-3.194
2018/04/19,-0.272
2018/04/20,-0.569
2018/04/21,-5.426
2018/04/22,-5.151
2018/04/23,-12.836
2018/04/24,-2.468
2018/04/25,-4.942
2018/04/26,-3.864
2018/04/27,-3.614
2018/04/28,-10.04
2018/04/29,-3.862
2018/04/30,0.191
2018/05/01,-0.113
2018/05/02,0.152
2018/05/03,0.456
2018/05/04,95.159
2018/05/05,0.924
2018/05/06,2.2
2018/05/07,0.056
2018/05/08,0.043
2018/05/09,-0.128
2018/05/10,-0.525
2018/05/11,0.262
2018/05/12,-0.095
2018/05/13,-0.166
2018/05/14,2.156
2018/05/15,0.337
2018/05/16,0.01
2018/05/17,0.399
2018/05/18,0.554
2018/05/19,0
2018/05/20,0
2018/05/21,0.321
2018/05/22,-0.093
2018/05/23,0.036
2018/05/24,0.208
2018/05/25,-0.053
2018/05/26,0
2018/05/27,0
2018/05/28,0.538
2018/05/29,0
2018/05/30,-0.095
2018/05/31,0.481
2018/06/01,-0.307
2018/06/02,-0.857
2018/06/03,-95.198
2018/06/04,-0.882
2018/06/05,-2.23
2018/06/06,0.052
2018/06/07,-0.075
2018/06/08,-0.074
2018/06/09,0
2018/06/10,-0.294
2018/06/11,0.048
2018/06/12,-0.056
2018/06/13,-2.156
2018/06/14,-0.242
2018/06/15,-0.197
2018/06/16,-0.42
2018/06/17,-0.597
2018/06/18,0
2018/06/19,0
2018/06/20,-0.382
2018/06/21,0
2018/06/22,-0.31
2018/06/23,-0.352
2018/06/24,0.044
2018/06/25,0.023
2018/06/26,0.014
2018/06/27,-0.538
2018/06/28,0.044
2018/06/29,-0.362
2018/06/30,-0.751
2018/07/01,-0.231
2018/07/02,18.854
2018/07/03,0
2018/07/04,19.329
2018/07/05,3.951
2018/07/06,13.005
2018/07/07,2.818
2018/07/08,0.133
2018/07/09,0
2018/07/10,0
2018/07/11,-0.048
2018/07/12,0
2018/07/13,0
2018/07/14,0.263
2018/07/15,3.683
2018/07/16,0
2018/07/17,0
2018/07/18,0
2018/07/19,0
2018/07/20,0.005
2018/07/21,0.005
2018/07/22,-0.059
2018/07/23,0
2018/07/24,-0.05
2018/07/25,-0.023
2018/07/26,-0.014
2018/07/27,0
2018/07/28,-0.044
2018/07/29,-0.088
2018/07/30,0
2018/07/31,0.018
2018/08/01,-18.854
2018/08/02,0
2018/08/03,-19.402
2018/08/04,-3.951
2018/08/05,-13.189
2018/08/06,-2.818
2018/08/07,2.286
2018/08/08,22.387
2018/08/09,18.013
2018/08/10,7.711
2018/08/11,0
2018/08/12,0
2018/08/13,-0.397
2018/08/14,-3.705
2018/08/15,0
2018/08/16,0
2018/08/17,6.534
2018/08/18,0
2018/08/19,-0.005
2018/08/20,-0.005
2018/08/21,0
2018/08/22,0
2018/08/23,0.057
2018/08/24,0.166
2018/08/25,0.074
2018/08/26,0.041
2018/08/27,0
2018/08/28,0.288
2018/08/29,0.086
2018/08/30,0.01
2018/08/31,0.197
2018/09/01,0
2018/09/02,0
2018/09/03,0.043
2018/09/04,0.316
2018/09/05,0.397
2018/09/06,-0.61
2018/09/07,-22.237
2018/09/08,-18.013
2018/09/09,-7.711
2018/09/10,0.283
2018/09/11,0.128
2018/09/12,0.102
2018/09/13,0.347
2018/09/14,0.32
2018/09/15,0.079
2018/09/16,-6.438
2018/09/17,0.056
2018/09/18,0.203
2018/09/19,0.838
2018/09/20,1.04
2018/09/21,2.806
2018/09/22,0.665
2018/09/23,0.175
2018/09/24,1.344
2018/09/25,0.602
2018/09/26,0.645
2018/09/27,1.244
2018/09/28,1.496
2018/09/29,1.563
2018/09/30,0.735
2018/10/01,1.384
2018/10/02,0.274
2018/10/03,-0.043
2018/10/04,-0.272
2018/10/05,-0.397
2018/10/06,-1.807
2018/10/07,-0.137
2018/10/08,0.02
2018/10/09,0
2018/10/10,-0.147
2018/10/11,-0.103
2018/10/12,-0.102
2018/10/13,-0.394
2018/10/14,-0.32
2018/10/15,0.026
2018/10/16,-0.059
2018/10/17,-0.043
2018/10/18,-0.203
2018/10/19,-0.838
2018/10/20,-1.029
2018/10/21,-2.806
2018/10/22,-0.722
2018/10/23,-0.3
2018/10/24,-0.721
2018/10/25,-0.454
2018/10/26,-0.401
2018/10/27,-1.532
2018/10/28,-1.541
2018/10/29,-1.554
2018/10/30,-0.932
2018/10/31,-1.359
2018/11/01,-0.274
2018/11/02,0
2018/11/03,-0.043
2018/11/04,0
2018/11/05,0.102
2018/11/06,-0.013
2018/11/07,-0.02
2018/11/08,0
2018/11/09,0.076
2018/11/10,-0.005
2018/11/11,0
2018/11/12,0.023
2018/11/13,0.023
2018/11/14,0.129
2018/11/15,0.535
2018/11/16,-0.013
2018/11/17,0
2018/11/18,0
2018/11/19,0.967
2018/11/20,0.138
2018/11/21,0
2018/11/22,-0.041
2018/11/23,-0.698
2018/11/24,-0.189
2018/11/25,-0.184
2018/11/26,0.007
2018/11/27,-0.04
2018/11/28,-0.037
2018/11/29,0
2018/11/30,0.091
2018/12/01,0
2018/12/02,0
2018/12/03,0.031
2018/12/04,0
2018/12/05,-0.105
2018/12/06,0
2018/12/07,0.088
2018/12/08,0.046
2018/12/09,-0.193
2018/12/10,0.008
2018/12/11,0
2018/12/12,-0.023
2018/12/13,-0.023
2018/12/14,-0.234
2018/12/15,-0.571
2018/12/16,0.02
2018/12/17,0
2018/12/18,0
2018/12/19,-0.978
2018/12/20,-0.138
2018/12/21,0
2018/12/22,0
2018/12/23,0
2018/12/24,0
2018/12/25,-0.06
2018/12/26,-0.007
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.023
2018/12/31,0
2019/01/01,0
2019/01/02,-0.031
2019/01/03,0
2019/01/04,0
2019/01/05,0
2019/01/06,-0.088
2019/01/07,-0.045
2019/01/08,-0.005
2019/01/09,-0.028
2019/01/10,0
2019/01/11,0.01
2019/01/12,0
2019/01/13,0
2019/01/14,0.24
2019/01/15,0.14
2019/01/16,0
2019/01/17,0
2019/01/18,0
2019/01/19,0
2019/01/20,0
2019/01/21,0
2019/01/22,0
2019/01/23,0
2019/01/24,0
2019/01/25,0
2019/01/26,0
2019/01/27,0
2019/01/28,0.059
2019/01/29,-0.138
2019/01/30,0
2019/01/31,0
2019/02/01,0
2019/02/02,0
2019/02/03,0
2019/02/04,0
2019/02/05,0
2019/02/06,-0.001
2019/02/07,-0.013
2019/02/08,0
2019/02/09,0
2019/02/10,-0.01
2019/02/11,0
2019/02/12,0
2019/02/13,-0.24
2019/02/14,-0.159
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0.01
2019/02/19,0
2019/02/20,0
2019/02/21,0
2019/02/22,0
2019/02/23,0
2019/02/24,0
2019/02/25,0
2019/02/26,0
2019/02/27,-0.059
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,-0.01
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.032
2019/04/08,0.044
2019/04/09,0.035
2019/04/10,0
2019/04/11,0
2019/04/12,0.078
2019/04/13,0.019
2019/04/14,0
2019/04/15,0.012
2019/04/16,0
2019/04/17,0
2019/04/18,0
2019/04/19,0
2019/04/20,0
2019/04/21,0
2019/04/22,0
2019/04/23,0
2019/04/24,0
2019/04/25,0
2019/04/26,0
2019/04/27,0
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,-0.032
2019/05/08,-0.044
2019/05/09,-0.035
2019/05/10,0
2019/05/11,0
2019/05/12,-0.078
2019/05/13,-0.019
2019/05/14,0
2019/05/15,-0.012
2019/05/16,0.071
2019/05/17,0
2019/05/18,0
2019/05/19,0
2019/05/20,0
2019/05/21,0
2019/05/22,0
2019/05/23,0
2019/05/24,0
2019/05/25,0
2019/05/26,0
2019/05/27,0
2019/05/28,0
2019/05/29,0
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
