Date,sentbyaddress3var
2016/12/10,592618
2016/12/11,389465
2016/12/12,110863
2016/12/13,85873
2016/12/14,552358
2016/12/15,1426801
2016/12/16,808134
2016/12/17,1134566
2016/12/18,21987
2016/12/19,61336
2016/12/20,200170
2016/12/21,107280
2016/12/22,16790
2016/12/23,274442
2016/12/24,446548
2016/12/25,286958
2016/12/26,115940
2016/12/27,114988
2016/12/28,241135
2016/12/29,322202
2016/12/30,129508
2016/12/31,97548
2017/01/01,716748
2017/01/02,695215
2017/01/03,674256
2017/01/04,1841723
2017/01/05,1007331
2017/01/06,79754
2017/01/07,537140
2017/01/08,1023751
2017/01/09,740983
2017/01/10,805047
2017/01/11,440671
2017/01/12,176242
2017/01/13,105678
2017/01/14,361902
2017/01/15,279721
2017/01/16,675769
2017/01/17,649309
2017/01/18,289273
2017/01/19,129391
2017/01/20,304503
2017/01/21,158068
2017/01/22,354353
2017/01/23,53300
2017/01/24,81254
2017/01/25,92687
2017/01/26,86273
2017/01/27,41551
2017/01/28,48154
2017/01/29,47361
2017/01/30,178436
2017/01/31,202403
2017/02/01,4274
2017/02/02,61258
2017/02/03,77983
2017/02/04,127406
2017/02/05,182054
2017/02/06,5532
2017/02/07,24254
2017/02/08,19655
2017/02/09,8438
2017/02/10,253776
2017/02/11,498710
2017/02/12,494310
2017/02/13,1432973
2017/02/14,955744
2017/02/15,16751
2017/02/16,255951
2017/02/17,220791
2017/02/18,168902
2017/02/19,431367
2017/02/20,458833
2017/02/21,231294
2017/02/22,58824
2017/02/23,20838
2017/02/24,252238
2017/02/25,222049
2017/02/26,69993
2017/02/27,275202
2017/02/28,2065014
2017/03/01,1723368
2017/03/02,12910823
2017/03/03,9537413
2017/03/04,9951902
2017/03/05,1112874
2017/03/06,21674
2017/03/07,323602
2017/03/08,275498
2017/03/09,1136044
2017/03/10,1720448
2017/03/11,283408
2017/03/12,757670
2017/03/13,12577494
2017/03/14,6564156
2017/03/15,2695249
2017/03/16,20848798
2017/03/17,18155772
2017/03/18,6160686
2017/03/19,12567990
2017/03/20,2894335
2017/03/21,32314
2017/03/22,539906
2017/03/23,594117
2017/03/24,4706379
2017/03/25,3548733
2017/03/26,4010488
2017/03/27,2026016
2017/03/28,1580802
2017/03/29,330328
2017/03/30,4740674
2017/03/31,17376950
2017/04/01,18386162
2017/04/02,19640908
2017/04/03,14853923
2017/04/04,10258310
2017/04/05,9874550
2017/04/06,3406022
2017/04/07,8486882
2017/04/08,15496814
2017/04/09,2140956
2017/04/10,1771129
2017/04/11,1996271
2017/04/12,305942
2017/04/13,1374311
2017/04/14,660564
2017/04/15,1791842
2017/04/16,3564002
2017/04/17,1629191
2017/04/18,3700616
2017/04/19,2573227
2017/04/20,214795
2017/04/21,1413379
2017/04/22,2699251
2017/04/23,214337
2017/04/24,2657686
2017/04/25,1940668
2017/04/26,138433
2017/04/27,19938408
2017/04/28,13960008
2017/04/29,8124735
2017/04/30,2103750
2017/05/01,5437946
2017/05/02,2293431
2017/05/03,4095254
2017/05/04,7720961
2017/05/05,9613094
2017/05/06,5797016
2017/05/07,4447194
2017/05/08,21940014
2017/05/09,9335733
2017/05/10,9220522
2017/05/11,1741861
2017/05/12,1722691
2017/05/13,8818723
2017/05/14,3260163
2017/05/15,10681419
2017/05/16,8188004
2017/05/17,10524398
2017/05/18,9279065
2017/05/19,22380374
2017/05/20,30901240
2017/05/21,31668035
2017/05/22,19991699
2017/05/23,22301388
2017/05/24,3559654
2017/05/25,730839
2017/05/26,2054872
2017/05/27,22560707
2017/05/28,19622381
2017/05/29,3769483
2017/05/30,31577946
2017/05/31,115342371
2017/06/01,51169427
2017/06/02,60935598
2017/06/03,41717373
2017/06/04,55041
2017/06/05,11788690
2017/06/06,11482017
2017/06/07,391734
2017/06/08,7412183
2017/06/09,19633694
2017/06/10,25265474
2017/06/11,17091391
2017/06/12,220276571
2017/06/13,116054504
2017/06/14,61752611
2017/06/15,17919889
2017/06/16,15601364
2017/06/17,17393483
2017/06/18,1903561
2017/06/19,13046148
2017/06/20,69926123
2017/06/21,36766605
2017/06/22,1304854
2017/06/23,11498438
2017/06/24,22004138
2017/06/25,32285600
2017/06/26,201085400
2017/06/27,190656350
2017/06/28,1961060940
2017/06/29,1413080412
2017/06/30,1298857841
2017/07/01,4385510
2017/07/02,5138476
2017/07/03,57471245
2017/07/04,60945267
2017/07/05,28169860
2017/07/06,34339686
2017/07/07,64679410
2017/07/08,131246345
2017/07/09,188090925
2017/07/10,97231094
2017/07/11,94847067
2017/07/12,6009218
2017/07/13,41426954
2017/07/14,38531324
2017/07/15,580589
2017/07/16,717465
2017/07/17,5105603
2017/07/18,19076625
2017/07/19,10891403
2017/07/20,3467091
2017/07/21,27461748
2017/07/22,45577266
2017/07/23,192845195
2017/07/24,179999681
2017/07/25,100341815
2017/07/26,12435873
2017/07/27,3741201
2017/07/28,4491154
2017/07/29,26541465
2017/07/30,28049140
2017/07/31,162481850
2017/08/01,128110968
2017/08/02,68816263
2017/08/03,4666401
2017/08/04,11120868
2017/08/05,17701494
2017/08/06,3428747
2017/08/07,14338154
2017/08/08,69040313
2017/08/09,21036978
2017/08/10,31329814
2017/08/11,43621379
2017/08/12,7803025
2017/08/13,33304579
2017/08/14,123572664
2017/08/15,163672750
2017/08/16,386325
2017/08/17,489494
2017/08/18,22595536
2017/08/19,125228972
2017/08/20,238776305
2017/08/21,78545336
2017/08/22,79906474
2017/08/23,12687418
2017/08/24,37511126
2017/08/25,37683727
2017/08/26,106766339
2017/08/27,116009123
2017/08/28,66701144
2017/08/29,147671318
2017/08/30,56191753
2017/08/31,12838511
2017/09/01,10198926
2017/09/02,134484595
2017/09/03,173342673
2017/09/04,513453384
2017/09/05,523199366
2017/09/06,15480062
2017/09/07,20815991
2017/09/08,31952762
2017/09/09,40794050
2017/09/10,199388293
2017/09/11,107555398
2017/09/12,340992961
2017/09/13,92938711
2017/09/14,57495244
2017/09/15,99599443
2017/09/16,327106969
2017/09/17,712630453
2017/09/18,169968743
2017/09/19,205927876
2017/09/20,4547636
2017/09/21,22823404
2017/09/22,78437377
2017/09/23,34121698
2017/09/24,15225966
2017/09/25,30781998
2017/09/26,12407128
2017/09/27,11637361
2017/09/28,29074727
2017/09/29,30193587
2017/09/30,23042394
2017/10/01,78781915
2017/10/02,29380908
2017/10/03,42642244
2017/10/04,8509682
2017/10/05,9630242
2017/10/06,6504475
2017/10/07,8467450
2017/10/08,720353
2017/10/09,4225911
2017/10/10,85746350
2017/10/11,79160572
2017/10/12,2905025
2017/10/13,46542330
2017/10/14,98674215
2017/10/15,190052202
2017/10/16,15230023
2017/10/17,419764890
2017/10/18,310462113
2017/10/19,228843908
2017/10/20,55845108
2017/10/21,57687758
2017/10/22,163194918
2017/10/23,179188284
2017/10/24,159304022
2017/10/25,30155894
2017/10/26,32187656
2017/10/27,2036313485
2017/10/28,2031436294
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,3886680556
2017/11/02,4378631825
2017/11/03,169832701
2017/11/04,494038614
2017/11/05,119027539
2017/11/06,51179011
2017/11/07,62908202
2017/11/08,31674242
2017/11/09,35352488
2017/11/10,15965560
2017/11/11,80143324
2017/11/12,48420833
2017/11/13,45185283
2017/11/14,39972932
2017/11/15,175085616
2017/11/16,65686451
2017/11/17,52708694
2017/11/18,90657481
2017/11/19,102035605
2017/11/20,34064890
2017/11/21,79831178
2017/11/22,38550724
2017/11/23,2800113
2017/11/24,8798216
2017/11/25,2682060
2017/11/26,3471683
2017/11/27,257848633
2017/11/28,249259101
2017/11/29,67949487
2017/11/30,63095048
2017/12/01,300744527
2017/12/02,103584870
2017/12/03,205348035
2017/12/04,129828184
2017/12/05,3186889
2017/12/06,507543784
2017/12/07,700610840
2017/12/08,656462835
2017/12/09,242390544
2017/12/10,405782
2017/12/11,170385972
2017/12/12,877511229
2017/12/13,512134795
2017/12/14,44645805
2017/12/15,62390921
2017/12/16,222398285
2017/12/17,67708889
2017/12/18,114510204
2017/12/19,727928915
2017/12/20,327859120
2017/12/21,63279103
2017/12/22,758603574
2017/12/23,1356484322
2017/12/24,4400895731
2017/12/25,1227468483
2017/12/26,420883122
2017/12/27,698161455
2017/12/28,60365058
2017/12/29,1531113231
2017/12/30,2158292694
2017/12/31,1766920335
2018/01/01,2171782882
2018/01/02,2559489156
2018/01/03,2349884238
2018/01/04,440966318
2018/01/05,399090753
2018/01/06,299693924
2018/01/07,46906913
2018/01/08,8169299
2018/01/09,1062912772
2018/01/10,1001908658
2018/01/11,719152284
2018/01/12,247183191
2018/01/13,290993078
2018/01/14,220035958
2018/01/15,817892718
2018/01/16,1494371864
2018/01/17,71781252
2018/01/18,173880758
2018/01/19,2753790045
2018/01/20,4394309110
2018/01/21,4123598515
2018/01/22,4380840276
2018/01/23,3582880796
2018/01/24,217865873
2018/01/25,695773529
2018/01/26,906736289
2018/01/27,890130893
2018/01/28,491779805
2018/01/29,192614249
2018/01/30,198108966
2018/01/31,34820220
2018/02/01,427791308
2018/02/02,390445391
2018/02/03,1153996034
2018/02/04,757299847
2018/02/05,131031005
2018/02/06,39240096
2018/02/07,112948342
2018/02/08,919142798
2018/02/09,376610404
2018/02/10,315473056
2018/02/11,46965546
2018/02/12,69508328
2018/02/13,241230659
2018/02/14,241536615
2018/02/15,91086150
2018/02/16,384353198
2018/02/17,375464700
2018/02/18,17284488
2018/02/19,145453952
2018/02/20,404708070
2018/02/21,146459300
2018/02/22,301912958
2018/02/23,207614091
2018/02/24,280423526
2018/02/25,132033340
2018/02/26,495539150
2018/02/27,343583682
2018/02/28,25055954
2018/03/01,24522514
2018/03/02,26158239
2018/03/03,252801699
2018/03/04,389578732
2018/03/05,388762385
2018/03/06,731832038
2018/03/07,2444158222
2018/03/08,2512341909
2018/03/09,3323456015
2018/03/10,156629989
2018/03/11,186972478
2018/03/12,50568235
2018/03/13,237098922
2018/03/14,492410022
2018/03/15,187993451
2018/03/16,456857015
2018/03/17,180577046
2018/03/18,31370822
2018/03/19,308141198
2018/03/20,158139516
2018/03/21,124176194
2018/03/22,154733563
2018/03/23,1036495918
2018/03/24,1013681891
2018/03/25,2167316653
2018/03/26,877292142
2018/03/27,227351072
2018/03/28,72188612
2018/03/29,78366869
2018/03/30,174626903
2018/03/31,198162381
2018/04/01,402187941
2018/04/02,64540881
2018/04/03,295451532
2018/04/04,89027488
2018/04/05,190934515
2018/04/06,188944291
2018/04/07,380041035
2018/04/08,123339022
2018/04/09,154595078
2018/04/10,43292809
2018/04/11,42969794
2018/04/12,245607756
2018/04/13,150023772
2018/04/14,232977718
2018/04/15,275105020
2018/04/16,9423810
2018/04/17,19501000
2018/04/18,18972902
2018/04/19,164538638
2018/04/20,162288171
2018/04/21,10389537
2018/04/22,185671094
2018/04/23,325780211
2018/04/24,20662871
2018/04/25,188663275
2018/04/26,169493370
2018/04/27,55788244
2018/04/28,109204704
2018/04/29,37781376
2018/04/30,69053426
2018/05/01,106912458
2018/05/02,246572465
2018/05/03,743669585
2018/05/04,15108997909
2018/05/05,12763430851
2018/05/06,14771520842
2018/05/07,343591844
2018/05/08,360346470
2018/05/09,50208252
2018/05/10,53038049
2018/05/11,4437689
2018/05/12,17818204
2018/05/13,110785550
2018/05/14,93852870
2018/05/15,253337036
2018/05/16,88646282
2018/05/17,56108815
2018/05/18,28982035
2018/05/19,46600643
2018/05/20,121429105
2018/05/21,240457734
2018/05/22,344488351
2018/05/23,315644194
2018/05/24,121671048
2018/05/25,37758030
2018/05/26,22082767
2018/05/27,14410868
2018/05/28,144814774
2018/05/29,71941832
2018/05/30,65269202
2018/05/31,54006302
2018/06/01,363200348
2018/06/02,391446516
2018/06/03,266449541
2018/06/04,65768053
2018/06/05,196170475
2018/06/06,82268291
2018/06/07,86159491
2018/06/08,88863187
2018/06/09,198397782
2018/06/10,309707275
2018/06/11,85247933
2018/06/12,479275469
2018/06/13,233282533
2018/06/14,706918
2018/06/15,303742904
2018/06/16,714001121
2018/06/17,760880750
2018/06/18,55884003
2018/06/19,384094503
2018/06/20,681192256
2018/06/21,61013227
2018/06/22,35425640
2018/06/23,631573634
2018/06/24,615462434
2018/06/25,4548072102
2018/06/26,3324946053
2018/06/27,2667375753
2018/06/28,56221463
2018/06/29,44804162
2018/06/30,2356031716
2018/07/01,4217882973
2018/07/02,330595371
2018/07/03,127619213
2018/07/04,11983978
2018/07/05,126270009
2018/07/06,196607843
2018/07/07,203195523
2018/07/08,399651298
2018/07/09,505065238
2018/07/10,74977802
2018/07/11,19554931
2018/07/12,204848420
2018/07/13,260845207
2018/07/14,52343506
2018/07/15,1467189
2018/07/16,1543388509
2018/07/17,1768279481
2018/07/18,1001235707
2018/07/19,676920818
2018/07/20,912880968
2018/07/21,798979832
2018/07/22,456616814
2018/07/23,1794275560
2018/07/24,913077623
2018/07/25,53305833
2018/07/26,440152185
2018/07/27,304747761
2018/07/28,524079196
2018/07/29,587940141
2018/07/30,105720363
2018/07/31,34181803
2018/08/01,23138822
2018/08/02,22703874
2018/08/03,73670716
2018/08/04,195676605
2018/08/05,559432395
2018/08/06,102707942
2018/08/07,83329982
2018/08/08,389352684
2018/08/09,389836617
2018/08/10,227115431
2018/08/11,769223646
2018/08/12,216942138
2018/08/13,1348248
2018/08/14,30556631
2018/08/15,56730505
2018/08/16,139975667
2018/08/17,185050886
2018/08/18,272976972
2018/08/19,34811577
2018/08/20,97112310
2018/08/21,260438943
2018/08/22,264952649
2018/08/23,38549739
2018/08/24,114488839
2018/08/25,114602667
2018/08/26,32310082
2018/08/27,119747776
2018/08/28,134763955
2018/08/29,464459137
2018/08/30,109871878
2018/08/31,29082613
2018/09/01,223600114
2018/09/02,196071974
2018/09/03,10176067
2018/09/04,33307502
2018/09/05,35996962
2018/09/06,95047721
2018/09/07,75921978
2018/09/08,20103684
2018/09/09,10358458
2018/09/10,7524162
2018/09/11,157964403
2018/09/12,103975361
2018/09/13,32191394
2018/09/14,44693900
2018/09/15,352424340
2018/09/16,201413181
2018/09/17,282060708
2018/09/18,223150454
2018/09/19,130225241
2018/09/20,19953220
2018/09/21,67633083
2018/09/22,59671750
2018/09/23,73179961
2018/09/24,813204
2018/09/25,11222889
2018/09/26,30155763
2018/09/27,30265131
2018/09/28,4914081
2018/09/29,61053775
2018/09/30,150118342
2018/10/01,153675902
2018/10/02,100440373
2018/10/03,532858528
2018/10/04,550242343
2018/10/05,123293287
2018/10/06,131823916
2018/10/07,472878483
2018/10/08,373334366
2018/10/09,76946806
2018/10/10,40231865
2018/10/11,52329056
2018/10/12,39082904
2018/10/13,15637670
2018/10/14,62167048
2018/10/15,99382703
2018/10/16,168248961
2018/10/17,74170822
2018/10/18,68811018
2018/10/19,80527136
2018/10/20,18615652
2018/10/21,56375500
2018/10/22,169863932
2018/10/23,163335662
2018/10/24,21620408
2018/10/25,12786918
2018/10/26,12511869
2018/10/27,34414088
2018/10/28,185262908
2018/10/29,409780393
2018/10/30,594279901
2018/10/31,9181395
2018/11/01,130414801
2018/11/02,327939447
2018/11/03,154995448
2018/11/04,9520121
2018/11/05,129078620
2018/11/06,67117639
2018/11/07,102146081
2018/11/08,82038884
2018/11/09,107516544
2018/11/10,90858939
2018/11/11,95235524
2018/11/12,98742402
2018/11/13,49964620
2018/11/14,32136231
2018/11/15,28522829
2018/11/16,55032225
2018/11/17,94024442
2018/11/18,64514323
2018/11/19,1088520032
2018/11/20,896034842
2018/11/21,473244891
2018/11/22,170254144
2018/11/23,332964
2018/11/24,75854513
2018/11/25,63745701
2018/11/26,79684788
2018/11/27,8867921
2018/11/28,6402865
2018/11/29,30125585
2018/11/30,44732588
2018/12/01,81234033
2018/12/02,109297063
2018/12/03,27672115
2018/12/04,22912115
2018/12/05,61274781
2018/12/06,60258413
2018/12/07,50730804
2018/12/08,209481667
2018/12/09,164704574
2018/12/10,187054248
2018/12/11,27331013
2018/12/12,27139745
2018/12/13,5872027
2018/12/14,2449924
2018/12/15,39040856
2018/12/16,36794351
2018/12/17,5474711
2018/12/18,53912176
2018/12/19,82799147
2018/12/20,114180910
2018/12/21,14092945
2018/12/22,271285121
2018/12/23,157989337
2018/12/24,181076453
2018/12/25,26434521
2018/12/26,21449238
2018/12/27,32891283
2018/12/28,3769538
2018/12/29,15297744
2018/12/30,194874906
2018/12/31,181076280
2019/01/01,71174840
2019/01/02,156220803
2019/01/03,394084214
2019/01/04,123020934
2019/01/05,242616833
2019/01/06,18086322
2019/01/07,78181760
2019/01/08,82150387
2019/01/09,3940633
2019/01/10,8963651
2019/01/11,6154463
2019/01/12,385468017
2019/01/13,323184089
2019/01/14,1093054107
2019/01/15,772489541
2019/01/16,438968563
2019/01/17,173720430
2019/01/18,1428944
2019/01/19,14452513
2019/01/20,34175619
2019/01/21,18370838
2019/01/22,18949043
2019/01/23,21221443
2019/01/24,23794933
2019/01/25,701588
2019/01/26,108089761
2019/01/27,88592672
2019/01/28,256607564
2019/01/29,86843504
2019/01/30,91692043
2019/01/31,31699096
2019/02/01,4678424
2019/02/02,124670678
2019/02/03,156338695
2019/02/04,39017678
2019/02/05,5746322
2019/02/06,2140146
2019/02/07,17078
2019/02/08,80247734
2019/02/09,69785321
2019/02/10,108583081
2019/02/11,56907773
2019/02/12,74618013
2019/02/13,9541513
2019/02/14,16816251
2019/02/15,4305318
2019/02/16,14159664
2019/02/17,23083297
2019/02/18,270596074
2019/02/19,233935506
2019/02/20,48312064
2019/02/21,47473062
2019/02/22,13784838
2019/02/23,6839858
2019/02/24,11088402
2019/02/25,10576404
2019/02/26,9528629
2019/02/27,38436463
2019/02/28,15203903
2019/03/01,61255014
2019/03/02,70423646
2019/03/03,130588570
2019/03/04,72971081
2019/03/05,149397821
2019/03/06,12704758
2019/03/07,2058224
2019/03/08,2907904
2019/03/09,2602435
2019/03/10,203086063
2019/03/11,172207005
2019/03/12,163178247
2019/03/13,55100173
2019/03/14,6220753
2019/03/15,153056
2019/03/16,118858466
2019/03/17,94465611
2019/03/18,233880659
2019/03/19,252480451
2019/03/20,10136060
2019/03/21,51272883
2019/03/22,38016819
2019/03/23,16452406
2019/03/24,33056789
2019/03/25,364300529
2019/03/26,340440148
2019/03/27,63751873
2019/03/28,26071491
2019/03/29,4025724
2019/03/30,12477446
2019/03/31,31553646
2019/04/01,352407083
2019/04/02,985570331
2019/04/03,196197710
2019/04/04,306116448
2019/04/05,191427200
2019/04/06,204818432
2019/04/07,117351328
2019/04/08,194420525
2019/04/09,155266381
2019/04/10,63986330
2019/04/11,248761411
2019/04/12,539151493
2019/04/13,374037450
2019/04/14,1352974924
2019/04/15,343557751
2019/04/16,215934208
2019/04/17,8208870
2019/04/18,51938312
2019/04/19,146132552
2019/04/20,1148529414
2019/04/21,891712005
2019/04/22,1009715930
2019/04/23,65145255
2019/04/24,79141354
2019/04/25,141741354
2019/04/26,58809590
2019/04/27,212263462
2019/04/28,133036189
2019/04/29,46967471
2019/04/30,241917188
2019/05/01,144014021
2019/05/02,295826853
2019/05/03,241973793
2019/05/04,55874188
2019/05/05,46877795
2019/05/06,62390444
2019/05/07,18575972
2019/05/08,2220111
2019/05/09,40925124
2019/05/10,51938927
2019/05/11,9799142
2019/05/12,11540310
2019/05/13,100054756
2019/05/14,402776964
2019/05/15,204147578
2019/05/16,115505135
2019/05/17,150802235
2019/05/18,470265004
2019/05/19,143887567
2019/05/20,48974810
2019/05/21,176586956
2019/05/22,65907155
2019/05/23,60818980
2019/05/24,37011800
2019/05/25,53515578
2019/05/26,98979053
2019/05/27,395268355
2019/05/28,337404174
2019/05/29,52283664
2019/05/30,6714180
2019/05/31,95179221
2019/06/01,1542176773
2019/06/02,1225550378
2019/06/03,1778948718
2019/06/04,72498166
2019/06/05,103258515
2019/06/06,715452045
2019/06/07,1434004923
2019/06/08,2002012171
2019/06/09,535523225
2019/06/10,477964482
2019/06/11,766232639
2019/06/12,4315619751
2019/06/13,2933844778
2019/06/14,3949161705
2019/06/15,55140337
2019/06/16,2549465688
2019/06/17,3107191370
2019/06/18,3121451334
2019/06/19,26726426
2019/06/20,104290382
2019/06/21,546551047
2019/06/22,584744425
2019/06/23,179381772
2019/06/24,75447172
2019/06/25,26627339
2019/06/26,275286315
2019/06/27,287721003
2019/06/28,574355214
2019/06/29,143523374
2019/06/30,189616220
2019/07/01,140720355
2019/07/02,1397055465
2019/07/03,688330627
2019/07/04,192130508
2019/07/05,145051574
2019/07/06,256558406
2019/07/07,372400540
2019/07/08,368120964
2019/07/09,780591522
2019/07/10,83774803
2019/07/11,248860243
2019/07/12,98077580
2019/07/13,441619025
2019/07/14,518754628
2019/07/15,453525604
2019/07/16,559482131
2019/07/17,581295689
2019/07/18,365969987
2019/07/19,17405017
2019/07/20,211219356
2019/07/21,425157308
2019/07/22,122865206
