Date,difficulty3rsi
2016/09/26,63.366
2016/09/27,30.573
2016/09/28,76.475
2016/09/29,80.947
2016/09/30,77.285
2016/10/01,34.676
2016/10/02,33.496
2016/10/03,65.867
2016/10/04,79.325
2016/10/05,47.154
2016/10/06,60.016
2016/10/07,22.383
2016/10/08,45.574
2016/10/09,66.433
2016/10/10,69.404
2016/10/11,76.34
2016/10/12,48.412
2016/10/13,40.533
2016/10/14,73.22
2016/10/15,79.266
2016/10/16,77.105
2016/10/17,53.939
2016/10/18,58.723
2016/10/19,52.646
2016/10/20,57.954
2016/10/21,90.363
2016/10/22,91.989
2016/10/23,75.123
2016/10/24,66.902
2016/10/25,81.117
2016/10/26,81.575
2016/10/27,78.474
2016/10/28,33.594
2016/10/29,5.694
2016/10/30,3.458
2016/10/31,29.004
2016/11/01,17.868
2016/11/02,11.182
2016/11/03,9.253
2016/11/04,6.846
2016/11/05,4.989
2016/11/06,4.404
2016/11/07,49.723
2016/11/08,73.346
2016/11/09,75.782
2016/11/10,45.605
2016/11/11,38.159
2016/11/12,37.607
2016/11/13,64.893
2016/11/14,77.232
2016/11/15,81.47
2016/11/16,62.183
2016/11/17,47.797
2016/11/18,46.736
2016/11/19,82.161
2016/11/20,91.726
2016/11/21,95.325
2016/11/22,70.099
2016/11/23,42.584
2016/11/24,23.629
2016/11/25,19.861
2016/11/26,40.247
2016/11/27,27.953
2016/11/28,43.66
2016/11/29,53.414
2016/11/30,55.729
2016/12/01,65.387
2016/12/02,73.473
2016/12/03,87.342
2016/12/04,90.778
2016/12/05,56.941
2016/12/06,34.593
2016/12/07,59.098
2016/12/08,74.891
2016/12/09,84.486
2016/12/10,88.385
2016/12/11,91.888
2016/12/12,62.205
2016/12/13,71.295
2016/12/14,62.19
2016/12/15,70.916
2016/12/16,82.364
2016/12/17,84.607
2016/12/18,93.974
2016/12/19,95.445
2016/12/20,96.994
2016/12/21,86.132
2016/12/22,51.898
2016/12/23,15.082
2016/12/24,8.053
2016/12/25,26.036
2016/12/26,54.017
2016/12/27,43.652
2016/12/28,34.462
2016/12/29,28.43
2016/12/30,36.827
2016/12/31,63.557
2017/01/01,46.735
2017/01/02,56.849
2017/01/03,55.802
2017/01/04,91.309
2017/01/05,94.183
2017/01/06,95.563
2017/01/07,96.661
2017/01/08,97.331
2017/01/09,98.507
2017/01/10,98.861
2017/01/11,98.964
2017/01/12,99.215
2017/01/13,99.499
2017/01/14,99.656
2017/01/15,99.764
2017/01/16,99.804
2017/01/17,85.683
2017/01/18,39.29
2017/01/19,81.943
2017/01/20,76.79
2017/01/21,83.808
2017/01/22,85.756
2017/01/23,92.567
2017/01/24,66.974
2017/01/25,68.434
2017/01/26,82.392
2017/01/27,87.667
2017/01/28,59.494
2017/01/29,42.504
2017/01/30,49.305
2017/01/31,75.753
2017/02/01,49.792
2017/02/02,75.098
2017/02/03,49.791
2017/02/04,54.8
2017/02/05,86.676
2017/02/06,88.953
2017/02/07,89.396
2017/02/08,91.759
2017/02/09,93.897
2017/02/10,97.535
2017/02/11,97.725
2017/02/12,98.619
2017/02/13,98.986
2017/02/14,99.472
2017/02/15,89.387
2017/02/16,90.843
2017/02/17,96.582
2017/02/18,97.717
2017/02/19,98.601
2017/02/20,95.304
2017/02/21,97.871
2017/02/22,98.018
2017/02/23,76.898
2017/02/24,80.78
2017/02/25,92.081
2017/02/26,96.802
2017/02/27,98.085
2017/02/28,98.857
2017/03/01,75.561
2017/03/02,76.178
2017/03/03,92.082
2017/03/04,76.473
2017/03/05,87.478
2017/03/06,90.522
2017/03/07,84.964
2017/03/08,92.421
2017/03/09,95.076
2017/03/10,82.759
2017/03/11,88.128
2017/03/12,92.338
2017/03/13,94.928
2017/03/14,87.948
2017/03/15,94.555
2017/03/16,95.907
2017/03/17,98.366
2017/03/18,98.991
2017/03/19,54.771
2017/03/20,75.552
2017/03/21,75.983
2017/03/22,80.6
2017/03/23,91.681
2017/03/24,91.773
2017/03/25,91.998
2017/03/26,97.332
2017/03/27,98.699
2017/03/28,85.481
2017/03/29,89.058
2017/03/30,92.354
2017/03/31,94.363
2017/04/01,83.056
2017/04/02,88.649
2017/04/03,24.003
2017/04/04,61.932
2017/04/05,70.437
2017/04/06,74.017
2017/04/07,75.811
2017/04/08,81.612
2017/04/09,83.057
2017/04/10,88.537
2017/04/11,93.896
2017/04/12,92.678
2017/04/13,41.043
2017/04/14,82.047
2017/04/15,82.921
2017/04/16,83.195
2017/04/17,87.881
2017/04/18,94.005
2017/04/19,96.327
2017/04/20,65.892
2017/04/21,79.691
2017/04/22,86.956
2017/04/23,88.295
2017/04/24,64.348
2017/04/25,74.33
2017/04/26,89.482
2017/04/27,92.472
2017/04/28,96.778
2017/04/29,98.183
2017/04/30,67.154
2017/05/01,72.139
2017/05/02,67.945
2017/05/03,76.831
2017/05/04,59.229
2017/05/05,83.704
2017/05/06,80.827
2017/05/07,86.524
2017/05/08,86.842
2017/05/09,95.248
2017/05/10,82.513
2017/05/11,89.017
2017/05/12,94.503
2017/05/13,89.409
2017/05/14,97.212
2017/05/15,97.994
2017/05/16,98.236
2017/05/17,63.913
2017/05/18,73.667
2017/05/19,87.457
2017/05/20,90.833
2017/05/21,94.203
2017/05/22,96.282
2017/05/23,58.099
2017/05/24,70.582
2017/05/25,66.892
2017/05/26,62.377
2017/05/27,84.633
2017/05/28,69.541
2017/05/29,86.23
2017/05/30,93.538
2017/05/31,94.629
2017/06/01,97.939
2017/06/02,98.418
2017/06/03,98.467
2017/06/04,99.159
2017/06/05,99.207
2017/06/06,99.526
2017/06/07,99.718
2017/06/08,99.78
2017/06/09,97.141
2017/06/10,98.77
2017/06/11,99.314
2017/06/12,82.089
2017/06/13,89.641
2017/06/14,93.692
2017/06/15,95.726
2017/06/16,96.674
2017/06/17,98.263
2017/06/18,98.606
2017/06/19,98.835
2017/06/20,99.721
2017/06/21,99.805
2017/06/22,96.757
2017/06/23,97.344
2017/06/24,97.81
2017/06/25,98.621
2017/06/26,99.173
2017/06/27,99.313
2017/06/28,99.612
2017/06/29,99.726
2017/06/30,99.793
2017/07/01,99.886
2017/07/02,99.913
2017/07/03,99.938
2017/07/04,99.961
2017/07/05,85.878
2017/07/06,91.699
2017/07/07,92.033
2017/07/08,96.223
2017/07/09,97.741
2017/07/10,99.629
2017/07/11,99.678
2017/07/12,73.229
2017/07/13,79.561
2017/07/14,56.437
2017/07/15,69.663
2017/07/16,81.534
2017/07/17,49.611
2017/07/18,55.821
2017/07/19,68.335
2017/07/20,82.319
2017/07/21,88.907
2017/07/22,61.528
2017/07/23,76.482
2017/07/24,63.814
2017/07/25,76.09
2017/07/26,77.455
2017/07/27,60.945
2017/07/28,71.062
2017/07/29,70.574
2017/07/30,88.263
2017/07/31,96.295
2017/08/01,99.019
2017/08/02,98.894
2017/08/03,67.534
2017/08/04,75.53
2017/08/05,71.737
2017/08/06,76.454
2017/08/07,83.153
2017/08/08,87.338
2017/08/09,91.953
2017/08/10,73.896
2017/08/11,58.547
2017/08/12,84.274
2017/08/13,81.836
2017/08/14,90.844
2017/08/15,91.733
2017/08/16,59.11
2017/08/17,75.035
2017/08/18,78.566
2017/08/19,91.506
2017/08/20,86.443
2017/08/21,72.576
2017/08/22,83.062
2017/08/23,92.115
2017/08/24,70.406
2017/08/25,96.623
2017/08/26,97.149
2017/08/27,88.122
2017/08/28,66.328
2017/08/29,78.425
2017/08/30,82.109
2017/08/31,71.536
2017/09/01,76.727
2017/09/02,74.131
2017/09/03,81.762
2017/09/04,71.277
2017/09/05,51.172
2017/09/06,53.543
2017/09/07,76.686
2017/09/08,94.73
2017/09/09,69.908
2017/09/10,49.369
2017/09/11,61.632
2017/09/12,80.761
2017/09/13,50.111
2017/09/14,48.933
2017/09/15,70.297
2017/09/16,57.278
2017/09/17,74.996
2017/09/18,46.912
2017/09/19,62.535
2017/09/20,62.638
2017/09/21,75.955
2017/09/22,98.101
2017/09/23,98.206
2017/09/24,93.015
2017/09/25,79.28
2017/09/26,67.826
2017/09/27,74.214
2017/09/28,61.557
2017/09/29,28.075
2017/09/30,22.374
2017/10/01,60.419
2017/10/02,58.326
2017/10/03,46.318
2017/10/04,70.095
2017/10/05,83.712
2017/10/06,54.682
2017/10/07,36.241
2017/10/08,58.431
2017/10/09,63.495
2017/10/10,52.613
2017/10/11,78.794
2017/10/12,42.681
2017/10/13,70.716
2017/10/14,41.718
2017/10/15,53.08
2017/10/16,6.774
2017/10/17,4.185
2017/10/18,4.098
2017/10/19,11.342
2017/10/20,11.021
2017/10/21,17.553
2017/10/22,20.956
2017/10/23,17.965
2017/10/24,39.932
2017/10/25,35.518
2017/10/26,21.989
2017/10/27,1.195
2017/10/28,1.195
2017/10/29,1.195
2017/10/30,1.195
2017/10/31,1.195
2017/11/01,88.414
2017/11/02,83.766
2017/11/03,81.352
2017/11/04,79.282
2017/11/05,81.014
2017/11/06,79.353
2017/11/07,71.106
2017/11/08,77.869
2017/11/09,60.759
2017/11/10,63.912
2017/11/11,67.465
2017/11/12,82.86
2017/11/13,57.649
2017/11/14,51.479
2017/11/15,34.594
2017/11/16,22.332
2017/11/17,30.576
2017/11/18,22.6
2017/11/19,43.304
2017/11/20,84.969
2017/11/21,69.352
2017/11/22,61.168
2017/11/23,81.952
2017/11/24,87.435
2017/11/25,89.443
2017/11/26,76.849
2017/11/27,55.168
2017/11/28,31.292
2017/11/29,46.471
2017/11/30,65.936
2017/12/01,69.155
2017/12/02,82.743
2017/12/03,30.491
2017/12/04,47.74
2017/12/05,24.59
2017/12/06,21.891
2017/12/07,36.153
2017/12/08,75.547
2017/12/09,75.644
2017/12/10,70.542
2017/12/11,82.717
2017/12/12,56.703
2017/12/13,81.729
2017/12/14,87.298
2017/12/15,94.227
2017/12/16,95.427
2017/12/17,96.145
2017/12/18,97.389
2017/12/19,54.478
2017/12/20,42.43
2017/12/21,59.303
2017/12/22,46.604
2017/12/23,77.359
2017/12/24,83.749
2017/12/25,88.615
2017/12/26,90.393
2017/12/27,87.452
2017/12/28,94.801
2017/12/29,53.588
2017/12/30,56.138
2017/12/31,76.978
2018/01/01,81.524
2018/01/02,68.078
2018/01/03,45.76
2018/01/04,37.678
2018/01/05,70.61
2018/01/06,41.171
2018/01/07,69.823
2018/01/08,83.068
2018/01/09,83.786
2018/01/10,78.9
2018/01/11,92.137
2018/01/12,94.082
2018/01/13,96.365
2018/01/14,97.403
2018/01/15,98.01
2018/01/16,98.361
2018/01/17,99.251
2018/01/18,99.41
2018/01/19,89.04
2018/01/20,96.593
2018/01/21,96.897
2018/01/22,97.67
2018/01/23,97.821
2018/01/24,99.101
2018/01/25,99.469
2018/01/26,91.513
2018/01/27,71.741
2018/01/28,78.502
2018/01/29,93.218
2018/01/30,93.571
2018/01/31,95.684
2018/02/01,97.362
2018/02/02,98.422
2018/02/03,99.083
2018/02/04,92.4
2018/02/05,94.703
2018/02/06,94.777
2018/02/07,97.686
2018/02/08,77.639
2018/02/09,89.366
2018/02/10,55.64
2018/02/11,82.528
2018/02/12,78.236
2018/02/13,83.378
2018/02/14,67.31
2018/02/15,34.816
2018/02/16,70.15
2018/02/17,61.326
2018/02/18,70.8
2018/02/19,53.316
2018/02/20,33.16
2018/02/21,25.992
2018/02/22,63.988
2018/02/23,55.697
2018/02/24,59.869
2018/02/25,88.126
2018/02/26,56.029
2018/02/27,39.206
2018/02/28,62.978
2018/03/01,73.579
2018/03/02,60.33
2018/03/03,81.872
2018/03/04,60.055
2018/03/05,57.803
2018/03/06,48.51
2018/03/07,75.336
2018/03/08,82.984
2018/03/09,44.276
2018/03/10,48.999
2018/03/11,40.526
2018/03/12,63.102
2018/03/13,52.878
2018/03/14,31.159
2018/03/15,50.085
2018/03/16,82.417
2018/03/17,74.765
2018/03/18,75.896
2018/03/19,82.344
2018/03/20,74.356
2018/03/21,49.4
2018/03/22,26.069
2018/03/23,65.843
2018/03/24,34.678
2018/03/25,56.333
2018/03/26,75.012
2018/03/27,48.448
2018/03/28,42.24
2018/03/29,22.432
2018/03/30,38.807
2018/03/31,30.934
2018/04/01,58.702
2018/04/02,39.186
2018/04/03,21.683
2018/04/04,46.459
2018/04/05,36.816
2018/04/06,72.153
2018/04/07,62.075
2018/04/08,42.545
2018/04/09,20.398
2018/04/10,41.363
2018/04/11,46.236
2018/04/12,39.35
2018/04/13,23.514
2018/04/14,52.619
2018/04/15,55.447
2018/04/16,39.246
2018/04/17,55.067
2018/04/18,25.995
2018/04/19,42.757
2018/04/20,28.986
2018/04/21,73.485
2018/04/22,60.932
2018/04/23,72.312
2018/04/24,44.562
2018/04/25,43.167
2018/04/26,76.58
2018/04/27,46.688
2018/04/28,38.104
2018/04/29,64.211
2018/04/30,66.109
2018/05/01,30.131
2018/05/02,29.362
2018/05/03,60.133
2018/05/04,72.855
2018/05/05,81.827
2018/05/06,86.781
2018/05/07,92.515
2018/05/08,93.679
2018/05/09,44.399
2018/05/10,50.313
2018/05/11,53.852
2018/05/12,82.289
2018/05/13,86.762
2018/05/14,44.551
2018/05/15,28.191
2018/05/16,41.112
2018/05/17,38.723
2018/05/18,22.613
2018/05/19,35.044
2018/05/20,67.913
2018/05/21,77.774
2018/05/22,62.129
2018/05/23,28.716
2018/05/24,21.689
2018/05/25,17.145
2018/05/26,53.032
2018/05/27,35.53
2018/05/28,47.372
2018/05/29,39.012
2018/05/30,21.42
2018/05/31,63.767
2018/06/01,30.428
2018/06/02,48.124
2018/06/03,51.79
2018/06/04,33.542
2018/06/05,64.958
2018/06/06,38.938
2018/06/07,38.382
2018/06/08,57.49
2018/06/09,82.373
2018/06/10,57.893
2018/06/11,50.755
2018/06/12,76.643
2018/06/13,50.573
2018/06/14,53.33
2018/06/15,43.496
2018/06/16,62.442
2018/06/17,63.465
2018/06/18,88.065
2018/06/19,91.335
2018/06/20,55.657
2018/06/21,75.345
2018/06/22,61.342
2018/06/23,45.573
2018/06/24,67.553
2018/06/25,42.658
2018/06/26,32.277
2018/06/27,71.001
2018/06/28,45.654
2018/06/29,38.557
2018/06/30,65.311
2018/07/01,36.731
2018/07/02,46.607
2018/07/03,64.126
2018/07/04,55.881
2018/07/05,80.36
2018/07/06,60.576
2018/07/07,64.258
2018/07/08,36.667
2018/07/09,62.635
2018/07/10,50.044
2018/07/11,21.435
2018/07/12,48.063
2018/07/13,49.353
2018/07/14,41.473
2018/07/15,40.383
2018/07/16,56.737
2018/07/17,60.449
2018/07/18,76.197
2018/07/19,38.714
2018/07/20,35.257
2018/07/21,6.614
2018/07/22,44.923
2018/07/23,71.881
2018/07/24,51.776
2018/07/25,60.837
2018/07/26,69.963
2018/07/27,59.809
2018/07/28,70.228
2018/07/29,73.342
2018/07/30,75.042
2018/07/31,47.425
2018/08/01,38.229
2018/08/02,65.306
2018/08/03,28.388
2018/08/04,63.762
2018/08/05,64.341
2018/08/06,73.448
2018/08/07,52.445
2018/08/08,65.233
2018/08/09,71.983
2018/08/10,49.157
2018/08/11,31.212
2018/08/12,14.164
2018/08/13,23.598
2018/08/14,57.107
2018/08/15,36.544
2018/08/16,18.381
2018/08/17,45.3
2018/08/18,31.423
2018/08/19,47.337
2018/08/20,60.432
2018/08/21,69.742
2018/08/22,86.774
2018/08/23,34.171
2018/08/24,30.165
2018/08/25,56.006
2018/08/26,71.702
2018/08/27,45.539
2018/08/28,44.154
2018/08/29,32.099
2018/08/30,25.117
2018/08/31,48.728
2018/09/01,31.551
2018/09/02,20.163
2018/09/03,37.15
2018/09/04,31.419
2018/09/05,61.896
2018/09/06,39.071
2018/09/07,38.991
2018/09/08,25.145
2018/09/09,5.313
2018/09/10,12.405
2018/09/11,10.058
2018/09/12,5.679
2018/09/13,3.077
2018/09/14,45.144
2018/09/15,46.621
2018/09/16,39.642
2018/09/17,46.977
2018/09/18,68.21
2018/09/19,60.501
2018/09/20,64.769
2018/09/21,23.336
2018/09/22,77.918
2018/09/23,65.627
2018/09/24,69.517
2018/09/25,47.761
2018/09/26,68.924
2018/09/27,64.497
2018/09/28,68.412
2018/09/29,49.922
2018/09/30,44.805
2018/10/01,29.18
2018/10/02,16.483
2018/10/03,36.812
2018/10/04,67.084
2018/10/05,74.82
2018/10/06,47.841
2018/10/07,65.295
2018/10/08,80.758
2018/10/09,57.302
2018/10/10,61.488
2018/10/11,20.542
2018/10/12,35.533
2018/10/13,21.418
2018/10/14,42.037
2018/10/15,38.711
2018/10/16,31.72
2018/10/17,22.148
2018/10/18,67.182
2018/10/19,46.79
2018/10/20,22.592
2018/10/21,16.167
2018/10/22,13.448
2018/10/23,10.575
2018/10/24,55.977
2018/10/25,39.911
2018/10/26,20.097
2018/10/27,56.005
2018/10/28,41.97
2018/10/29,27.294
2018/10/30,53.374
2018/10/31,57.65
2018/11/01,33.508
2018/11/02,18.976
2018/11/03,18.212
2018/11/04,46.751
2018/11/05,27.395
2018/11/06,45.754
2018/11/07,39.152
2018/11/08,72.399
2018/11/09,39.909
2018/11/10,38.238
2018/11/11,73.838
2018/11/12,41.583
2018/11/13,51.993
2018/11/14,63.853
2018/11/15,66.703
2018/11/16,74.873
2018/11/17,30.73
2018/11/18,24.361
2018/11/19,28.869
2018/11/20,12.014
2018/11/21,4.494
2018/11/22,3.659
2018/11/23,9.663
2018/11/24,8.867
2018/11/25,4.875
2018/11/26,4.18
2018/11/27,1.02
2018/11/28,0.586
2018/11/29,10.091
2018/11/30,14.263
2018/12/01,55.476
2018/12/02,32.205
2018/12/03,31.379
2018/12/04,53.46
2018/12/05,30.975
2018/12/06,51.176
2018/12/07,28.111
2018/12/08,19.819
2018/12/09,16.893
2018/12/10,53.234
2018/12/11,49.101
2018/12/12,22.43
2018/12/13,16.686
2018/12/14,16.287
2018/12/15,22.695
2018/12/16,23.178
2018/12/17,50.72
2018/12/18,31.426
2018/12/19,64.258
2018/12/20,50.458
2018/12/21,67.811
2018/12/22,70.645
2018/12/23,85.987
2018/12/24,95.315
2018/12/25,97.432
2018/12/26,98.467
2018/12/27,79.567
2018/12/28,53.323
2018/12/29,46.797
2018/12/30,69.662
2018/12/31,73.197
2019/01/01,27.484
2019/01/02,41.089
2019/01/03,78.939
2019/01/04,79.052
2019/01/05,84.924
2019/01/06,90.269
2019/01/07,90.704
2019/01/08,63.641
2019/01/09,75.418
2019/01/10,53.608
2019/01/11,63.167
2019/01/12,29.028
2019/01/13,24.172
2019/01/14,45.035
2019/01/15,74.143
2019/01/16,38.289
2019/01/17,28.154
2019/01/18,25.817
2019/01/19,60.713
2019/01/20,71.811
2019/01/21,90.419
2019/01/22,92.175
2019/01/23,48.18
2019/01/24,60.053
2019/01/25,61.911
2019/01/26,38.789
2019/01/27,35.746
2019/01/28,13.541
2019/01/29,6.384
2019/01/30,5.353
2019/01/31,31.316
2019/02/01,22.562
2019/02/02,16.629
2019/02/03,16.074
2019/02/04,22.643
2019/02/05,25.168
2019/02/06,18.586
2019/02/07,13.447
2019/02/08,57.926
2019/02/09,56.059
2019/02/10,96.808
2019/02/11,94.018
2019/02/12,95.252
2019/02/13,80.809
2019/02/14,59.593
2019/02/15,57.183
2019/02/16,68.858
2019/02/17,65.361
2019/02/18,71.98
2019/02/19,92.637
2019/02/20,92.82
2019/02/21,92.963
2019/02/22,63.13
2019/02/23,87.836
2019/02/24,81.384
2019/02/25,51.775
2019/02/26,57.974
2019/02/27,54.982
2019/02/28,26.554
2019/03/01,1.703
2019/03/02,1.445
2019/03/03,1.405
2019/03/04,1.321
2019/03/05,7.113
2019/03/06,11.868
2019/03/07,11.205
2019/03/08,31.275
2019/03/09,19.189
2019/03/10,20.253
2019/03/11,19.922
2019/03/12,10.968
2019/03/13,8.584
2019/03/14,29.679
2019/03/15,41.39
2019/03/16,74.334
2019/03/17,79.1
2019/03/18,50.443
2019/03/19,15.886
2019/03/20,52.986
2019/03/21,50.422
2019/03/22,38.023
2019/03/23,32.815
2019/03/24,49.051
2019/03/25,44.92
2019/03/26,15.629
2019/03/27,9.466
2019/03/28,27.648
2019/03/29,46.42
2019/03/30,16.645
2019/03/31,21.196
2019/04/01,69.9
2019/04/02,61.401
2019/04/03,55.536
2019/04/04,71.751
2019/04/05,72.639
2019/04/06,82.547
2019/04/07,55.134
2019/04/08,57.691
2019/04/09,77.867
2019/04/10,87.276
2019/04/11,90.825
2019/04/12,64.979
2019/04/13,77.186
2019/04/14,87.62
2019/04/15,77.619
2019/04/16,43.57
2019/04/17,23.754
2019/04/18,20.158
2019/04/19,53.146
2019/04/20,44.912
2019/04/21,49.594
2019/04/22,76.234
2019/04/23,60.408
2019/04/24,25.215
2019/04/25,23.715
2019/04/26,22.562
2019/04/27,73.122
2019/04/28,61.225
2019/04/29,75.145
2019/04/30,84.48
2019/05/01,69.081
2019/05/02,51.644
2019/05/03,37.29
2019/05/04,77.416
2019/05/05,81.873
2019/05/06,41.937
2019/05/07,61.274
2019/05/08,50.1
2019/05/09,50.485
2019/05/10,39.796
2019/05/11,69.292
2019/05/12,81.091
2019/05/13,68.765
2019/05/14,87.396
2019/05/15,91.396
2019/05/16,91.571
2019/05/17,97.79
2019/05/18,98.613
2019/05/19,63.076
2019/05/20,50.845
2019/05/21,34.221
2019/05/22,37.947
2019/05/23,30.386
2019/05/24,14.857
2019/05/25,26.556
2019/05/26,25.854
2019/05/27,77.473
2019/05/28,45.862
2019/05/29,73.831
2019/05/30,79.042
2019/05/31,52.401
2019/06/01,58.231
2019/06/02,73.694
2019/06/03,32.557
2019/06/04,37.584
2019/06/05,22.933
2019/06/06,60.092
2019/06/07,66.006
2019/06/08,39.937
2019/06/09,27.893
2019/06/10,32.427
2019/06/11,37.765
2019/06/12,32.92
2019/06/13,17.542
2019/06/14,26.788
2019/06/15,37.59
2019/06/16,31.47
2019/06/17,64.532
2019/06/18,69.966
2019/06/19,86.08
2019/06/20,48.812
2019/06/21,39.387
2019/06/22,20.371
2019/06/23,58.045
