Date,size30wma
2016/05/07,1449
2016/05/08,1455
2016/05/09,1457
2016/05/10,1460
2016/05/11,1468
2016/05/12,1483
2016/05/13,1497
2016/05/14,1511
2016/05/15,1515
2016/05/16,1516
2016/05/17,1518
2016/05/18,1532
2016/05/19,1538
2016/05/20,1549
2016/05/21,1560
2016/05/22,1559
2016/05/23,1563
2016/05/24,1563
2016/05/25,1572
2016/05/26,1584
2016/05/27,1596
2016/05/28,1652
2016/05/29,1657
2016/05/30,1653
2016/05/31,1652
2016/06/01,1649
2016/06/02,1639
2016/06/03,1628
2016/06/04,1615
2016/06/05,1602
2016/06/06,1591
2016/06/07,1597
2016/06/08,1587
2016/06/09,1579
2016/06/10,1568
2016/06/11,1554
2016/06/12,1546
2016/06/13,1548
2016/06/14,1557
2016/06/15,1553
2016/06/16,1554
2016/06/17,1590
2016/06/18,1618
2016/06/19,1619
2016/06/20,1625
2016/06/21,1626
2016/06/22,1625
2016/06/23,1618
2016/06/24,1619
2016/06/25,1606
2016/06/26,1596
2016/06/27,1583
2016/06/28,1578
2016/06/29,1593
2016/06/30,1644
2016/07/01,1631
2016/07/02,1617
2016/07/03,1606
2016/07/04,1595
2016/07/05,1587
2016/07/06,1576
2016/07/07,1564
2016/07/08,1565
2016/07/09,1554
2016/07/10,1543
2016/07/11,1532
2016/07/12,1532
2016/07/13,1517
2016/07/14,1514
2016/07/15,1507
2016/07/16,1493
2016/07/17,1474
2016/07/18,1465
2016/07/19,1465
2016/07/20,1478
2016/07/21,1480
2016/07/22,1488
2016/07/23,1488
2016/07/24,1507
2016/07/25,1522
2016/07/26,1550
2016/07/27,1561
2016/07/28,1565
2016/07/29,1568
2016/07/30,1563
2016/07/31,1567
2016/08/01,1570
2016/08/02,1581
2016/08/03,1589
2016/08/04,1594
2016/08/05,1593
2016/08/06,1587
2016/08/07,1582
2016/08/08,1579
2016/08/09,1581
2016/08/10,1585
2016/08/11,1588
2016/08/12,1588
2016/08/13,1578
2016/08/14,1568
2016/08/15,1561
2016/08/16,1565
2016/08/17,1561
2016/08/18,1566
2016/08/19,1559
2016/08/20,1551
2016/08/21,1544
2016/08/22,1541
2016/08/23,1569
2016/08/24,1569
2016/08/25,1575
2016/08/26,1577
2016/08/27,1578
2016/08/28,1570
2016/08/29,1571
2016/08/30,1574
2016/08/31,1572
2016/09/01,1573
2016/09/02,1592
2016/09/03,1588
2016/09/04,1598
2016/09/05,1594
2016/09/06,1603
2016/09/07,1610
2016/09/08,1630
2016/09/09,1647
2016/09/10,1640
2016/09/11,1631
2016/09/12,1630
2016/09/13,1623
2016/09/14,1632
2016/09/15,1640
2016/09/16,1666
2016/09/17,1663
2016/09/18,1650
2016/09/19,1631
2016/09/20,1634
2016/09/21,1632
2016/09/22,1647
2016/09/23,1624
2016/09/24,1618
2016/09/25,1603
2016/09/26,1598
2016/09/27,1601
2016/09/28,1598
2016/09/29,1586
2016/09/30,1575
2016/10/01,1588
2016/10/02,1592
2016/10/03,1599
2016/10/04,1636
2016/10/05,1647
2016/10/06,1666
2016/10/07,1825
2016/10/08,2064
2016/10/09,2311
2016/10/10,3005
2016/10/11,3031
2016/10/12,2957
2016/10/13,2888
2016/10/14,2825
2016/10/15,2752
2016/10/16,2684
2016/10/17,2623
2016/10/18,2586
2016/10/19,2542
2016/10/20,2485
2016/10/21,2446
2016/10/22,2383
2016/10/23,2317
2016/10/24,2283
2016/10/25,2241
2016/10/26,2191
2016/10/27,2138
2016/10/28,2082
2016/10/29,2026
2016/10/30,1968
2016/10/31,1917
2016/11/01,1876
2016/11/02,1823
2016/11/03,1769
2016/11/04,1703
2016/11/05,1644
2016/11/06,1582
2016/11/07,1533
2016/11/08,1498
2016/11/09,1472
2016/11/10,1471
2016/11/11,1471
2016/11/12,1468
2016/11/13,1468
2016/11/14,1474
2016/11/15,1480
2016/11/16,1479
2016/11/17,1477
2016/11/18,1478
2016/11/19,1471
2016/11/20,1470
2016/11/21,1474
2016/11/22,1489
2016/11/23,1518
2016/11/24,1513
2016/11/25,1530
2016/11/26,1530
2016/11/27,1543
2016/11/28,1558
2016/11/29,1569
2016/11/30,1613
2016/12/01,1604
2016/12/02,1599
2016/12/03,1590
2016/12/04,1582
2016/12/05,1578
2016/12/06,1583
2016/12/07,1581
2016/12/08,1571
2016/12/09,1568
2016/12/10,1559
2016/12/11,1567
2016/12/12,1562
2016/12/13,1560
2016/12/14,1577
2016/12/15,1578
2016/12/16,1573
2016/12/17,1563
2016/12/18,1548
2016/12/19,1551
2016/12/20,1548
2016/12/21,1560
2016/12/22,1572
2016/12/23,1567
2016/12/24,1553
2016/12/25,1537
2016/12/26,1520
2016/12/27,1520
2016/12/28,1519
2016/12/29,1528
2016/12/30,1533
2016/12/31,1535
2017/01/01,1526
2017/01/02,1522
2017/01/03,1529
2017/01/04,1541
2017/01/05,1550
2017/01/06,1553
2017/01/07,1555
2017/01/08,1555
2017/01/09,1558
2017/01/10,1566
2017/01/11,1569
2017/01/12,1578
2017/01/13,1588
2017/01/14,1584
2017/01/15,1580
2017/01/16,1581
2017/01/17,1586
2017/01/18,1587
2017/01/19,1586
2017/01/20,1588
2017/01/21,1584
2017/01/22,1587
2017/01/23,1591
2017/01/24,1602
2017/01/25,1606
2017/01/26,1611
2017/01/27,1615
2017/01/28,1616
2017/01/29,1611
2017/01/30,1610
2017/01/31,1606
2017/02/01,1606
2017/02/02,1604
2017/02/03,1601
2017/02/04,1598
2017/02/05,1599
2017/02/06,1599
2017/02/07,1614
2017/02/08,1624
2017/02/09,1624
2017/02/10,1632
2017/02/11,1630
2017/02/12,1628
2017/02/13,1641
2017/02/14,1660
2017/02/15,1672
2017/02/16,1673
2017/02/17,1674
2017/02/18,1682
2017/02/19,1681
2017/02/20,1683
2017/02/21,1704
2017/02/22,1712
2017/02/23,1711
2017/02/24,1718
2017/02/25,1723
2017/02/26,1724
2017/02/27,1733
2017/02/28,1749
2017/03/01,1783
2017/03/02,1814
2017/03/03,1835
2017/03/04,1841
2017/03/05,1844
2017/03/06,1845
2017/03/07,1856
2017/03/08,1856
2017/03/09,1894
2017/03/10,1918
2017/03/11,1928
2017/03/12,1940
2017/03/13,1978
2017/03/14,2013
2017/03/15,2047
2017/03/16,2120
2017/03/17,2177
2017/03/18,2209
2017/03/19,2232
2017/03/20,2247
2017/03/21,2274
2017/03/22,2290
2017/03/23,2314
2017/03/24,2340
2017/03/25,2355
2017/03/26,2366
2017/03/27,2409
2017/03/28,2426
2017/03/29,2455
2017/03/30,2489
2017/03/31,2527
2017/04/01,2529
2017/04/02,2547
2017/04/03,2571
2017/04/04,2577
2017/04/05,2583
2017/04/06,2603
2017/04/07,2620
2017/04/08,2601
2017/04/09,2589
2017/04/10,2583
2017/04/11,2571
2017/04/12,2579
2017/04/13,2580
2017/04/14,2571
2017/04/15,2555
2017/04/16,2533
2017/04/17,2518
2017/04/18,2523
2017/04/19,2531
2017/04/20,2533
2017/04/21,2541
2017/04/22,2533
2017/04/23,2522
2017/04/24,2521
2017/04/25,2537
2017/04/26,2547
2017/04/27,2580
2017/04/28,2618
2017/04/29,2631
2017/04/30,2661
2017/05/01,2721
2017/05/02,2774
2017/05/03,2797
2017/05/04,2841
2017/05/05,2871
2017/05/06,2884
2017/05/07,2922
2017/05/08,2965
2017/05/09,3003
2017/05/10,3029
2017/05/11,3062
2017/05/12,3080
2017/05/13,3091
2017/05/14,3106
2017/05/15,3164
2017/05/16,3206
2017/05/17,3289
2017/05/18,3363
2017/05/19,3469
2017/05/20,3531
2017/05/21,3615
2017/05/22,3744
2017/05/23,3950
2017/05/24,4149
2017/05/25,4293
2017/05/26,4406
2017/05/27,4484
2017/05/28,4574
2017/05/29,4630
2017/05/30,4820
2017/05/31,4987
2017/06/01,5127
2017/06/02,5325
2017/06/03,5455
2017/06/04,5567
2017/06/05,5670
2017/06/06,5826
2017/06/07,5974
2017/06/08,6084
2017/06/09,6222
2017/06/10,6293
2017/06/11,6491
2017/06/12,6728
2017/06/13,6910
2017/06/14,7023
2017/06/15,7144
2017/06/16,7246
2017/06/17,7334
2017/06/18,7412
2017/06/19,7550
2017/06/20,7697
2017/06/21,7636
2017/06/22,7735
2017/06/23,7857
2017/06/24,7961
2017/06/25,8062
2017/06/26,8193
2017/06/27,8208
2017/06/28,8353
2017/06/29,8451
2017/06/30,8502
2017/07/01,8505
2017/07/02,8529
2017/07/03,8657
2017/07/04,8777
2017/07/05,8886
2017/07/06,8906
2017/07/07,8980
2017/07/08,8995
2017/07/09,8884
2017/07/10,9006
2017/07/11,9113
2017/07/12,9232
2017/07/13,9344
2017/07/14,9412
2017/07/15,9392
2017/07/16,9401
2017/07/17,9446
2017/07/18,9581
2017/07/19,9645
2017/07/20,9647
2017/07/21,9603
2017/07/22,9511
2017/07/23,9503
2017/07/24,9578
2017/07/25,9597
2017/07/26,9527
2017/07/27,9456
2017/07/28,9443
2017/07/29,9315
2017/07/30,9202
2017/07/31,9199
2017/08/01,9208
2017/08/02,9209
2017/08/03,9223
2017/08/04,9297
2017/08/05,9364
2017/08/06,9431
2017/08/07,9587
2017/08/08,9827
2017/08/09,9931
2017/08/10,10175
2017/08/11,10468
2017/08/12,10701
2017/08/13,10887
2017/08/14,11238
2017/08/15,11623
2017/08/16,12053
2017/08/17,12466
2017/08/18,12866
2017/08/19,13187
2017/08/20,13265
2017/08/21,13487
2017/08/22,13634
2017/08/23,13776
2017/08/24,13874
2017/08/25,14091
2017/08/26,14218
2017/08/27,14352
2017/08/28,14656
2017/08/29,14982
2017/08/30,15309
2017/08/31,15526
2017/09/01,15790
2017/09/02,15834
2017/09/03,15772
2017/09/04,16083
2017/09/05,16370
2017/09/06,16824
2017/09/07,17160
2017/09/08,17469
2017/09/09,17511
2017/09/10,17385
2017/09/11,17394
2017/09/12,17478
2017/09/13,17480
2017/09/14,17502
2017/09/15,17653
2017/09/16,17630
2017/09/17,17458
2017/09/18,17498
2017/09/19,17474
2017/09/20,17406
2017/09/21,17341
2017/09/22,17328
2017/09/23,17243
2017/09/24,17285
2017/09/25,17425
2017/09/26,17487
2017/09/27,17564
2017/09/28,17746
2017/09/29,17988
2017/09/30,18253
2017/10/01,18494
2017/10/02,18687
2017/10/03,18852
2017/10/04,18969
2017/10/05,19079
2017/10/06,19275
2017/10/07,19344
2017/10/08,19383
2017/10/09,19459
2017/10/10,19645
2017/10/11,19726
2017/10/12,19870
2017/10/13,20053
2017/10/14,20104
2017/10/15,20088
2017/10/16,19897
2017/10/17,19586
2017/10/18,19188
2017/10/19,18794
2017/10/20,18554
2017/10/21,18105
2017/10/22,17598
2017/10/23,17226
2017/10/24,16932
2017/10/25,16673
2017/10/26,16430
2017/10/27,15265
2017/10/28,14141
2017/10/29,13061
2017/10/30,12028
2017/10/31,11042
2017/11/01,11113
2017/11/02,11200
2017/11/03,11307
2017/11/04,11184
2017/11/05,11046
2017/11/06,11069
2017/11/07,11134
2017/11/08,11207
2017/11/09,11273
2017/11/10,11322
2017/11/11,11336
2017/11/12,11406
2017/11/13,11572
2017/11/14,11866
2017/11/15,12180
2017/11/16,12417
2017/11/17,12654
2017/11/18,12843
2017/11/19,13024
2017/11/20,13341
2017/11/21,13618
2017/11/22,13871
2017/11/23,14120
2017/11/24,14305
2017/11/25,14559
2017/11/26,14803
2017/11/27,15405
2017/11/28,15752
2017/11/29,16030
2017/11/30,16238
2017/12/01,16414
2017/12/02,16570
2017/12/03,16810
2017/12/04,17070
2017/12/05,17316
2017/12/06,17634
2017/12/07,17725
2017/12/08,18022
2017/12/09,18218
2017/12/10,18465
2017/12/11,18869
2017/12/12,19381
2017/12/13,19907
2017/12/14,20396
2017/12/15,20873
2017/12/16,21343
2017/12/17,21761
2017/12/18,22283
2017/12/19,23004
2017/12/20,23431
2017/12/21,24013
2017/12/22,24498
2017/12/23,24761
2017/12/24,24636
2017/12/25,24577
2017/12/26,24552
2017/12/27,24662
2017/12/28,24846
2017/12/29,25246
2017/12/30,25609
2017/12/31,25670
2018/01/01,25651
2018/01/02,26015
2018/01/03,26504
2018/01/04,27044
2018/01/05,27538
2018/01/06,27955
2018/01/07,28252
2018/01/08,28607
2018/01/09,28969
2018/01/10,29150
2018/01/11,29359
2018/01/12,29513
2018/01/13,29698
2018/01/14,29746
2018/01/15,29950
2018/01/16,30201
2018/01/17,30416
2018/01/18,30575
2018/01/19,30549
2018/01/20,30428
2018/01/21,30272
2018/01/22,30062
2018/01/23,29802
2018/01/24,29499
2018/01/25,29132
2018/01/26,28916
2018/01/27,28465
2018/01/28,28134
2018/01/29,27882
2018/01/30,27638
2018/01/31,27372
2018/02/01,27197
2018/02/02,27020
2018/02/03,26625
2018/02/04,26264
2018/02/05,26019
2018/02/06,25840
2018/02/07,25548
2018/02/08,25092
2018/02/09,24792
2018/02/10,24512
2018/02/11,24178
2018/02/12,23943
2018/02/13,23614
2018/02/14,23396
2018/02/15,23197
2018/02/16,22950
2018/02/17,22805
2018/02/18,22606
2018/02/19,22495
2018/02/20,22563
2018/02/21,22565
2018/02/22,22472
2018/02/23,22324
2018/02/24,22215
2018/02/25,22066
2018/02/26,21999
2018/02/27,21889
2018/02/28,21827
2018/03/01,21713
2018/03/02,21730
2018/03/03,21663
2018/03/04,21583
2018/03/05,21629
2018/03/06,21615
2018/03/07,21680
2018/03/08,21661
2018/03/09,21578
2018/03/10,21404
2018/03/11,21216
2018/03/12,21232
2018/03/13,21203
2018/03/14,21120
2018/03/15,21038
2018/03/16,20921
2018/03/17,20672
2018/03/18,20615
2018/03/19,20587
2018/03/20,20525
2018/03/21,20501
2018/03/22,20302
2018/03/23,20179
2018/03/24,19921
2018/03/25,19570
2018/03/26,19415
2018/03/27,19228
2018/03/28,19053
2018/03/29,18901
2018/03/30,18817
2018/03/31,18648
2018/04/01,18414
2018/04/02,18257
2018/04/03,18252
2018/04/04,18225
2018/04/05,18258
2018/04/06,18185
2018/04/07,17998
2018/04/08,17914
2018/04/09,17926
2018/04/10,17871
2018/04/11,17878
2018/04/12,18068
2018/04/13,18251
2018/04/14,18239
2018/04/15,18265
2018/04/16,18428
2018/04/17,18682
2018/04/18,18943
2018/04/19,19377
2018/04/20,19875
2018/04/21,20057
2018/04/22,20321
2018/04/23,20652
2018/04/24,21054
2018/04/25,21403
2018/04/26,21709
2018/04/27,21960
2018/04/28,22225
2018/04/29,22481
2018/04/30,22804
2018/05/01,23026
2018/05/02,23293
2018/05/03,23588
2018/05/04,23959
2018/05/05,24075
2018/05/06,24070
2018/05/07,24100
2018/05/08,24165
2018/05/09,24257
2018/05/10,24481
2018/05/11,24579
2018/05/12,24576
2018/05/13,24552
2018/05/14,24679
2018/05/15,24715
2018/05/16,24735
2018/05/17,24738
2018/05/18,24738
2018/05/19,24722
2018/05/20,24662
2018/05/21,24725
2018/05/22,24764
2018/05/23,24838
2018/05/24,24877
2018/05/25,24882
2018/05/26,24766
2018/05/27,24682
2018/05/28,24723
2018/05/29,24757
2018/05/30,24801
2018/05/31,24970
2018/06/01,24984
2018/06/02,24966
2018/06/03,24982
2018/06/04,25090
2018/06/05,25157
2018/06/06,25120
2018/06/07,25082
2018/06/08,25050
2018/06/09,24997
2018/06/10,24974
2018/06/11,24947
2018/06/12,24867
2018/06/13,24901
2018/06/14,24852
2018/06/15,24705
2018/06/16,24805
2018/06/17,24488
2018/06/18,24318
2018/06/19,24341
2018/06/20,24400
2018/06/21,24325
2018/06/22,24318
2018/06/23,24061
2018/06/24,23839
2018/06/25,23900
2018/06/26,23869
2018/06/27,23883
2018/06/28,23857
2018/06/29,23788
2018/06/30,23651
2018/07/01,23552
2018/07/02,23274
2018/07/03,23162
2018/07/04,22855
2018/07/05,22730
2018/07/06,22468
2018/07/07,22249
2018/07/08,22211
2018/07/09,22178
2018/07/10,22217
2018/07/11,22173
2018/07/12,22079
2018/07/13,21961
2018/07/14,21775
2018/07/15,21540
2018/07/16,21620
2018/07/17,21717
2018/07/18,21806
2018/07/19,21901
2018/07/20,21837
2018/07/21,21650
2018/07/22,21577
2018/07/23,21659
2018/07/24,21810
2018/07/25,21950
2018/07/26,22049
2018/07/27,22102
2018/07/28,21954
2018/07/29,21963
2018/07/30,22102
2018/07/31,22241
2018/08/01,22430
2018/08/02,22600
2018/08/03,22622
2018/08/04,22564
2018/08/05,22566
2018/08/06,22634
2018/08/07,22467
2018/08/08,22078
2018/08/09,21655
2018/08/10,21446
2018/08/11,21354
2018/08/12,21229
2018/08/13,21249
2018/08/14,21258
2018/08/15,21124
2018/08/16,21164
2018/08/17,21089
2018/08/18,21150
2018/08/19,21181
2018/08/20,21412
2018/08/21,21638
2018/08/22,21698
2018/08/23,21854
2018/08/24,21916
2018/08/25,22115
2018/08/26,22263
2018/08/27,22451
2018/08/28,22700
2018/08/29,22848
2018/08/30,22937
2018/08/31,22927
2018/09/01,23027
2018/09/02,23085
2018/09/03,23267
2018/09/04,23318
2018/09/05,23516
2018/09/06,23585
2018/09/07,23752
2018/09/08,23906
2018/09/09,23839
2018/09/10,23856
2018/09/11,23788
2018/09/12,23832
2018/09/13,23865
2018/09/14,24039
2018/09/15,24168
2018/09/16,24377
2018/09/17,24491
2018/09/18,24613
2018/09/19,24330
2018/09/20,24331
2018/09/21,24462
2018/09/22,24507
2018/09/23,24598
2018/09/24,24872
2018/09/25,25107
2018/09/26,25433
2018/09/27,25730
2018/09/28,25930
2018/09/29,25629
2018/09/30,25555
2018/10/01,25526
2018/10/02,25463
2018/10/03,25225
2018/10/04,25074
2018/10/05,24808
2018/10/06,24343
2018/10/07,23748
2018/10/08,23279
2018/10/09,22905
2018/10/10,22451
2018/10/11,22095
2018/10/12,21880
2018/10/13,21487
2018/10/14,20974
2018/10/15,20636
2018/10/16,20320
2018/10/17,20032
2018/10/18,19762
2018/10/19,19560
2018/10/20,19182
2018/10/21,18844
2018/10/22,18752
2018/10/23,18545
2018/10/24,18552
2018/10/25,18655
2018/10/26,18658
2018/10/27,18365
2018/10/28,18126
2018/10/29,18179
2018/10/30,18195
2018/10/31,18143
2018/11/01,18119
2018/11/02,18049
2018/11/03,17901
2018/11/04,17772
2018/11/05,17762
2018/11/06,17838
2018/11/07,17836
2018/11/08,17870
2018/11/09,17844
2018/11/10,17747
2018/11/11,17701
2018/11/12,17746
2018/11/13,17742
2018/11/14,17807
2018/11/15,17792
2018/11/16,17742
2018/11/17,17590
2018/11/18,17390
2018/11/19,17477
2018/11/20,17606
2018/11/21,17611
2018/11/22,17608
2018/11/23,17597
2018/11/24,17461
2018/11/25,17396
2018/11/26,17386
2018/11/27,17414
2018/11/28,17566
2018/11/29,17582
2018/11/30,17655
2018/12/01,17573
2018/12/02,17431
2018/12/03,17470
2018/12/04,17501
2018/12/05,17592
2018/12/06,17692
2018/12/07,17743
2018/12/08,17723
2018/12/09,17676
2018/12/10,17716
2018/12/11,17721
2018/12/12,17657
2018/12/13,17660
2018/12/14,17729
2018/12/15,17677
2018/12/16,17568
2018/12/17,17656
2018/12/18,17787
2018/12/19,17904
2018/12/20,18018
2018/12/21,18137
2018/12/22,18055
2018/12/23,18019
2018/12/24,18098
2018/12/25,18002
2018/12/26,18038
2018/12/27,18011
2018/12/28,18007
2018/12/29,17943
2018/12/30,17729
2018/12/31,17649
2019/01/01,17386
2019/01/02,17414
2019/01/03,17520
2019/01/04,17593
2019/01/05,17568
2019/01/06,17451
2019/01/07,17490
2019/01/08,17509
2019/01/09,17522
2019/01/10,17619
2019/01/11,17683
2019/01/12,17564
2019/01/13,17442
2019/01/14,17496
2019/01/15,17523
2019/01/16,17540
2019/01/17,17553
2019/01/18,17559
2019/01/19,17577
2019/01/20,17597
2019/01/21,17848
2019/01/22,18176
2019/01/23,18364
2019/01/24,18492
2019/01/25,18513
2019/01/26,18478
2019/01/27,18498
2019/01/28,18731
2019/01/29,18987
2019/01/30,19193
2019/01/31,19338
2019/02/01,19440
2019/02/02,19352
2019/02/03,19210
2019/02/04,19055
2019/02/05,18921
2019/02/06,18811
2019/02/07,18731
2019/02/08,18752
2019/02/09,18651
2019/02/10,18649
2019/02/11,18783
2019/02/12,18914
2019/02/13,19199
2019/02/14,19469
2019/02/15,19692
2019/02/16,19825
2019/02/17,19994
2019/02/18,20277
2019/02/19,20578
2019/02/20,20875
2019/02/21,21194
2019/02/22,21492
2019/02/23,21579
2019/02/24,21827
2019/02/25,22210
2019/02/26,22545
2019/02/27,22803
2019/02/28,23039
2019/03/01,22870
2019/03/02,22546
2019/03/03,22160
2019/03/04,22072
2019/03/05,21911
2019/03/06,21679
2019/03/07,21406
2019/03/08,21239
2019/03/09,20989
2019/03/10,20576
2019/03/11,20302
2019/03/12,20068
2019/03/13,19930
2019/03/14,19754
2019/03/15,19546
2019/03/16,19243
2019/03/17,18895
2019/03/18,18824
2019/03/19,18873
2019/03/20,18828
2019/03/21,18828
2019/03/22,18812
2019/03/23,18646
2019/03/24,18471
2019/03/25,18512
2019/03/26,18581
2019/03/27,18645
2019/03/28,18693
2019/03/29,18835
2019/03/30,18970
2019/03/31,19066
2019/04/01,19195
2019/04/02,19481
2019/04/03,19755
2019/04/04,19935
2019/04/05,19945
2019/04/06,19807
2019/04/07,19709
2019/04/08,19781
2019/04/09,19808
2019/04/10,20017
2019/04/11,20313
2019/04/12,20351
2019/04/13,20209
2019/04/14,20031
2019/04/15,20144
2019/04/16,20323
2019/04/17,20370
2019/04/18,20435
2019/04/19,20474
2019/04/20,20469
2019/04/21,20510
2019/04/22,20564
2019/04/23,20666
2019/04/24,20629
2019/04/25,20601
2019/04/26,20567
2019/04/27,20300
2019/04/28,20139
2019/04/29,20066
2019/04/30,20105
2019/05/01,20096
2019/05/02,20337
2019/05/03,20442
2019/05/04,20323
2019/05/05,20252
2019/05/06,20551
2019/05/07,21039
2019/05/08,21281
2019/05/09,21405
2019/05/10,21523
2019/05/11,21627
2019/05/12,21661
2019/05/13,21786
2019/05/14,21978
2019/05/15,22231
2019/05/16,22550
2019/05/17,22806
2019/05/18,22879
2019/05/19,22876
2019/05/20,23067
2019/05/21,23183
2019/05/22,23401
2019/05/23,23597
2019/05/24,23798
2019/05/25,23821
2019/05/26,23758
2019/05/27,24009
2019/05/28,24167
2019/05/29,24335
2019/05/30,24465
2019/05/31,24436
2019/06/01,24515
2019/06/02,24536
2019/06/03,24617
2019/06/04,24681
2019/06/05,24610
2019/06/06,24541
2019/06/07,24437
2019/06/08,24695
2019/06/09,24434
2019/06/10,24651
2019/06/11,24817
2019/06/12,24814
2019/06/13,24647
2019/06/14,24584
2019/06/15,24686
2019/06/16,24615
2019/06/17,24755
2019/06/18,24743
2019/06/19,24875
2019/06/20,25090
2019/06/21,24963
2019/06/22,24774
2019/06/23,24618
2019/06/24,24594
2019/06/25,24741
2019/06/26,24895
2019/06/27,24927
2019/06/28,25170
2019/06/29,24927
2019/06/30,24659
2019/07/01,24849
2019/07/02,24936
2019/07/03,24822
2019/07/04,24687
2019/07/05,24704
2019/07/06,24822
2019/07/07,24874
2019/07/08,25265
2019/07/09,25164
2019/07/10,24989
2019/07/11,25186
2019/07/12,25017
2019/07/13,24557
2019/07/14,24198
2019/07/15,24974
2019/07/16,25309
2019/07/17,25331
2019/07/18,25349
2019/07/19,25276
2019/07/20,24804
2019/07/21,24259
2019/07/22,23905
2019/07/23,23567
2019/07/24,23690
2019/07/25,23914
2019/07/26,23595
2019/07/27,23183
2019/07/28,22757
2019/07/29,22539
2019/07/30,22349
2019/07/31,22155
2019/08/01,22314
2019/08/02,22265
2019/08/03,22214
2019/08/04,21882
2019/08/05,21777
2019/08/06,21692
2019/08/07,21637
2019/08/08,21561
2019/08/09,21492
2019/08/10,21228
2019/08/11,20912
2019/08/12,20814
2019/08/13,20733
2019/08/14,20735
2019/08/15,20712
2019/08/16,20721
2019/08/17,20580
2019/08/18,20439
2019/08/19,20491
2019/08/20,20527
2019/08/21,20557
2019/08/22,20600
2019/08/23,20613
2019/08/24,20565
2019/08/25,20695
2019/08/26,20932
2019/08/27,21019
2019/08/28,21057
2019/08/29,21077
2019/08/30,21079
2019/08/31,21004
2019/09/01,20957
2019/09/02,21039
2019/09/03,21094
2019/09/04,21081
2019/09/05,21135
2019/09/06,21209
2019/09/07,21120
2019/09/08,21015
2019/09/09,21056
2019/09/10,20984
2019/09/11,20909
2019/09/12,20867
2019/09/13,20674
2019/09/14,20479
2019/09/15,20323
2019/09/16,19521
2019/09/17,18213
2019/09/18,16946
2019/09/19,15724
2019/09/20,14548
2019/09/21,13417
2019/09/22,12332
2019/09/23,11293
2019/09/24,10297
2019/09/25,9350
2019/09/26,8454
2019/09/27,7606
2019/09/28,6805
2019/09/29,6049
2019/09/30,5338
2019/10/01,4671
2019/10/02,4046
2019/10/03,3470
2019/10/04,2939
2019/10/05,2453
2019/10/06,2014
2019/10/07,1622
2019/10/08,1272
2019/10/09,963.71
2019/10/10,701.133
2019/10/11,481.05
2019/10/12,303.55
2019/10/13,169.737
2019/10/14,74.535
2019/10/15,17.601
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
