Date,price14varUSD
2016/06/02,0.957
2016/06/03,0.856
2016/06/04,0.857
2016/06/05,0.813
2016/06/06,0.781
2016/06/07,0.864
2016/06/08,0.975
2016/06/09,1.03
2016/06/10,0.76
2016/06/11,0.413
2016/06/12,0.274
2016/06/13,0.593
2016/06/14,1.578
2016/06/15,2.507
2016/06/16,3.834
2016/06/17,3.914
2016/06/18,4.151
2016/06/19,4.683
2016/06/20,5.424
2016/06/21,6.038
2016/06/22,6.065
2016/06/23,6.307
2016/06/24,6.334
2016/06/25,6.287
2016/06/26,6.348
2016/06/27,6.159
2016/06/28,5.315
2016/06/29,4.278
2016/06/30,1.906
2016/07/01,0.736
2016/07/02,0.799
2016/07/03,0.838
2016/07/04,0.87
2016/07/05,1.214
2016/07/06,1.344
2016/07/07,1.713
2016/07/08,1.726
2016/07/09,1.437
2016/07/10,1.139
2016/07/11,0.796
2016/07/12,0.6
2016/07/13,0.557
2016/07/14,0.411
2016/07/15,0.375
2016/07/16,0.343
2016/07/17,0.287
2016/07/18,0.27
2016/07/19,0.267
2016/07/20,0.343
2016/07/21,0.378
2016/07/22,0.657
2016/07/23,1.224
2016/07/24,1.354
2016/07/25,1.352
2016/07/26,1.203
2016/07/27,0.966
2016/07/28,0.839
2016/07/29,0.814
2016/07/30,0.766
2016/07/31,0.65
2016/08/01,0.606
2016/08/02,0.899
2016/08/03,1.499
2016/08/04,1.696
2016/08/05,1.702
2016/08/06,1.402
2016/08/07,1.274
2016/08/08,1.093
2016/08/09,0.964
2016/08/10,0.899
2016/08/11,0.785
2016/08/12,0.667
2016/08/13,0.539
2016/08/14,0.476
2016/08/15,0.463
2016/08/16,0.396
2016/08/17,0.206
2016/08/18,0.194
2016/08/19,0.206
2016/08/20,0.183
2016/08/21,0.175
2016/08/22,0.165
2016/08/23,0.162
2016/08/24,0.106
2016/08/25,0.077
2016/08/26,0.049
2016/08/27,0.028
2016/08/28,0.02
2016/08/29,0.02
2016/08/30,0.02
2016/08/31,0.024
2016/09/01,0.094
2016/09/02,0.127
2016/09/03,0.149
2016/09/04,0.15
2016/09/05,0.154
2016/09/06,0.146
2016/09/07,0.135
2016/09/08,0.127
2016/09/09,0.124
2016/09/10,0.118
2016/09/11,0.103
2016/09/12,0.072
2016/09/13,0.053
2016/09/14,0.043
2016/09/15,0.036
2016/09/16,0.043
2016/09/17,0.09
2016/09/18,0.146
2016/09/19,0.204
2016/09/20,0.372
2016/09/21,0.52
2016/09/22,0.503
2016/09/23,0.487
2016/09/24,0.439
2016/09/25,0.399
2016/09/26,0.332
2016/09/27,0.284
2016/09/28,0.221
2016/09/29,0.15
2016/09/30,0.096
2016/10/01,0.076
2016/10/02,0.065
2016/10/03,0.058
2016/10/04,0.044
2016/10/05,0.015
2016/10/06,0.02
2016/10/07,0.03
2016/10/08,0.075
2016/10/09,0.121
2016/10/10,0.21
2016/10/11,0.269
2016/10/12,0.316
2016/10/13,0.34
2016/10/14,0.347
2016/10/15,0.348
2016/10/16,0.321
2016/10/17,0.272
2016/10/18,0.183
2016/10/19,0.107
2016/10/20,0.064
2016/10/21,0.035
2016/10/22,0.031
2016/10/23,0.028
2016/10/24,0.026
2016/10/25,0.042
2016/10/26,0.056
2016/10/27,0.076
2016/10/28,0.106
2016/10/29,0.205
2016/10/30,0.289
2016/10/31,0.305
2016/11/01,0.308
2016/11/02,0.288
2016/11/03,0.268
2016/11/04,0.233
2016/11/05,0.185
2016/11/06,0.136
2016/11/07,0.083
2016/11/08,0.067
2016/11/09,0.053
2016/11/10,0.042
2016/11/11,0.042
2016/11/12,0.073
2016/11/13,0.104
2016/11/14,0.12
2016/11/15,0.142
2016/11/16,0.147
2016/11/17,0.156
2016/11/18,0.176
2016/11/19,0.176
2016/11/20,0.166
2016/11/21,0.149
2016/11/22,0.108
2016/11/23,0.083
2016/11/24,0.068
2016/11/25,0.063
2016/11/26,0.069
2016/11/27,0.09
2016/11/28,0.132
2016/11/29,0.236
2016/11/30,0.267
2016/12/01,0.285
2016/12/02,0.372
2016/12/03,0.447
2016/12/04,0.529
2016/12/05,0.652
2016/12/06,0.747
2016/12/07,0.632
2016/12/08,0.531
2016/12/09,0.434
2016/12/10,0.333
2016/12/11,0.26
2016/12/12,0.224
2016/12/13,0.231
2016/12/14,0.228
2016/12/15,0.214
2016/12/16,0.215
2016/12/17,0.222
2016/12/18,0.217
2016/12/19,0.182
2016/12/20,0.093
2016/12/21,0.094
2016/12/22,0.09
2016/12/23,0.106
2016/12/24,0.122
2016/12/25,0.138
2016/12/26,0.13
2016/12/27,0.108
2016/12/28,0.074
2016/12/29,0.084
2016/12/30,0.112
2016/12/31,0.125
2017/01/01,0.151
2017/01/02,0.173
2017/01/03,0.263
2017/01/04,0.751
2017/01/05,1.169
2017/01/06,1.339
2017/01/07,1.375
2017/01/08,1.371
2017/01/09,1.373
2017/01/10,1.25
2017/01/11,0.984
2017/01/12,0.86
2017/01/13,0.742
2017/01/14,0.554
2017/01/15,0.394
2017/01/16,0.203
2017/01/17,0.114
2017/01/18,0.101
2017/01/19,0.087
2017/01/20,0.109
2017/01/21,0.141
2017/01/22,0.177
2017/01/23,0.195
2017/01/24,0.205
2017/01/25,0.213
2017/01/26,0.186
2017/01/27,0.156
2017/01/28,0.122
2017/01/29,0.092
2017/01/30,0.043
2017/01/31,0.025
2017/02/01,0.018
2017/02/02,0.011
2017/02/03,0.012
2017/02/04,0.039
2017/02/05,0.059
2017/02/06,0.08
2017/02/07,0.109
2017/02/08,0.125
2017/02/09,0.122
2017/02/10,0.112
2017/02/11,0.11
2017/02/12,0.098
2017/02/13,0.078
2017/02/14,0.15
2017/02/15,0.292
2017/02/16,0.372
2017/02/17,0.422
2017/02/18,0.484
2017/02/19,0.523
2017/02/20,0.538
2017/02/21,0.534
2017/02/22,0.515
2017/02/23,0.451
2017/02/24,0.363
2017/02/25,0.317
2017/02/26,0.28
2017/02/27,0.337
2017/02/28,0.774
2017/03/01,1.232
2017/03/02,2.6
2017/03/03,4.771
2017/03/04,6.22
2017/03/05,6.907
2017/03/06,7.529
2017/03/07,7.446
2017/03/08,6.634
2017/03/09,5.538
2017/03/10,4.471
2017/03/11,3.625
2017/03/12,3.633
2017/03/13,7.48
2017/03/14,11.817
2017/03/15,16.8
2017/03/16,39.917
2017/03/17,74.27
2017/03/18,85.342
2017/03/19,92.479
2017/03/20,103.17
2017/03/21,106.577
2017/03/22,99.523
2017/03/23,85.772
2017/03/24,73.22
2017/03/25,63.439
2017/03/26,50.866
2017/03/27,42.5
2017/03/28,30.811
2017/03/29,20.539
2017/03/30,22.024
2017/03/31,23.1
2017/04/01,19.555
2017/04/02,15.115
2017/04/03,13.989
2017/04/04,13.569
2017/04/05,10.408
2017/04/06,8.361
2017/04/07,10.177
2017/04/08,10.839
2017/04/09,11.521
2017/04/10,11.931
2017/04/11,11.961
2017/04/12,9.818
2017/04/13,6.947
2017/04/14,5.869
2017/04/15,4.708
2017/04/16,4.028
2017/04/17,4.594
2017/04/18,5.221
2017/04/19,6.523
2017/04/20,6.616
2017/04/21,5.986
2017/04/22,5.628
2017/04/23,4.695
2017/04/24,3.475
2017/04/25,2.114
2017/04/26,1.126
2017/04/27,5.699
2017/04/28,23.026
2017/04/29,45.092
2017/04/30,68.018
2017/05/01,103.097
2017/05/02,124.435
2017/05/03,141.102
2017/05/04,167.676
2017/05/05,205.241
2017/05/06,218.048
2017/05/07,217.864
2017/05/08,193.967
2017/05/09,149.24
2017/05/10,103.156
2017/05/11,66.892
2017/05/12,49.527
2017/05/13,35.532
2017/05/14,24.018
2017/05/15,21.106
2017/05/16,13.773
2017/05/17,6.46
2017/05/18,6.78
2017/05/19,41.135
2017/05/20,120.792
2017/05/21,231.525
2017/05/22,528.967
2017/05/23,759.577
2017/05/24,1145
2017/05/25,1503
2017/05/26,1611
2017/05/27,1499
2017/05/28,1421
2017/05/29,1328
2017/05/30,1324
2017/05/31,1299
2017/06/01,1132
2017/06/02,992.338
2017/06/03,848.528
2017/06/04,779.935
2017/06/05,866.897
2017/06/06,954.284
2017/06/07,1100
2017/06/08,1196
2017/06/09,1224
2017/06/10,1132
2017/06/11,1473
2017/06/12,2010
2017/06/13,2785
2017/06/14,3257
2017/06/15,3096
2017/06/16,2942
2017/06/17,2667
2017/06/18,2451
2017/06/19,2140
2017/06/20,1835
2017/06/21,1428
2017/06/22,936.75
2017/06/23,513.989
2017/06/24,395.241
2017/06/25,570.362
2017/06/26,996.991
2017/06/27,1366
2017/06/28,1293
2017/06/29,1309
2017/06/30,1297
2017/07/01,1302
2017/07/02,1191
2017/07/03,991.161
2017/07/04,703.943
2017/07/05,616.192
2017/07/06,532.652
2017/07/07,416.586
2017/07/08,347.177
2017/07/09,342.252
2017/07/10,454.846
2017/07/11,756.588
2017/07/12,908.829
2017/07/13,836.486
2017/07/14,853.611
2017/07/15,1007
2017/07/16,1331
2017/07/17,1322
2017/07/18,1099
2017/07/19,928.149
2017/07/20,714.131
2017/07/21,575.939
2017/07/22,510.331
2017/07/23,438.468
2017/07/24,436.289
2017/07/25,433.811
2017/07/26,435.115
2017/07/27,434.102
2017/07/28,433.29
2017/07/29,423.971
2017/07/30,251.158
2017/07/31,163.076
2017/08/01,160.416
2017/08/02,160.868
2017/08/03,167.92
2017/08/04,168.37
2017/08/05,207.771
2017/08/06,355.541
2017/08/07,528.317
2017/08/08,788.157
2017/08/09,1125
2017/08/10,1390
2017/08/11,1526
2017/08/12,1565
2017/08/13,1439
2017/08/14,1216
2017/08/15,1041
2017/08/16,862.77
2017/08/17,663.083
2017/08/18,395.231
2017/08/19,196.709
2017/08/20,119.123
2017/08/21,89.017
2017/08/22,73.814
2017/08/23,95.122
2017/08/24,118.927
2017/08/25,169.061
2017/08/26,205.188
2017/08/27,249.36
2017/08/28,314.05
2017/08/29,408.698
2017/08/30,599.971
2017/08/31,803.694
2017/09/01,968.147
2017/09/02,838.017
2017/09/03,654.673
2017/09/04,661.98
2017/09/05,710.64
2017/09/06,669.93
2017/09/07,636.977
2017/09/08,666.856
2017/09/09,774.816
2017/09/10,937.113
2017/09/11,1061
2017/09/12,1093
2017/09/13,1122
2017/09/14,1155
2017/09/15,1082
2017/09/16,985.901
2017/09/17,895.099
2017/09/18,844.932
2017/09/19,832.113
2017/09/20,679.875
2017/09/21,508.714
2017/09/22,404.618
2017/09/23,352.017
2017/09/24,331.214
2017/09/25,311.511
2017/09/26,272.231
2017/09/27,308.212
2017/09/28,329.763
2017/09/29,213.18
2017/09/30,186.061
2017/10/01,116.765
2017/10/02,124.205
2017/10/03,124.873
2017/10/04,124.792
2017/10/05,111.2
2017/10/06,50.595
2017/10/07,34.5
2017/10/08,38.12
2017/10/09,34.777
2017/10/10,31.18
2017/10/11,30.599
2017/10/12,31.097
2017/10/13,61.343
2017/10/14,161.509
2017/10/15,205.956
2017/10/16,266.455
2017/10/17,255.29
2017/10/18,233.45
2017/10/19,204.541
2017/10/20,195.039
2017/10/21,213.396
2017/10/22,235.842
2017/10/23,280.688
2017/10/24,274.774
2017/10/25,285.209
2017/10/26,298.428
2017/10/27,300.045
2017/10/28,229.812
2017/10/29,176.506
2017/10/30,78.772
2017/10/31,40.93
2017/11/01,39.545
2017/11/02,45.339
2017/11/03,40.158
2017/11/04,40.52
2017/11/05,40.382
2017/11/06,29.261
2017/11/07,27.463
2017/11/08,27.748
2017/11/09,53.696
2017/11/10,60.043
2017/11/11,59.115
2017/11/12,62.674
2017/11/13,72.309
2017/11/14,112.704
2017/11/15,173.149
2017/11/16,163.148
2017/11/17,173.356
2017/11/18,188.531
2017/11/19,263.317
2017/11/20,337.344
2017/11/21,381.791
2017/11/22,409.943
2017/11/23,665.172
2017/11/24,1133
2017/11/25,1917
2017/11/26,2336
2017/11/27,2792
2017/11/28,3061
2017/11/29,3205
2017/11/30,2856
2017/12/01,2452
2017/12/02,2031
2017/12/03,1733
2017/12/04,1362
2017/12/05,928.804
2017/12/06,429.467
2017/12/07,258.676
2017/12/08,212.005
2017/12/09,235.736
2017/12/10,241.955
2017/12/11,223.721
2017/12/12,948.669
2017/12/13,3647
2017/12/14,6950
2017/12/15,8646
2017/12/16,10547
2017/12/17,12505
2017/12/18,14177
2017/12/19,17474
2017/12/20,18209
2017/12/21,17515
2017/12/22,14692
2017/12/23,12326
2017/12/24,8309
2017/12/25,4327
2017/12/26,2605
2017/12/27,2348
2017/12/28,2346
2017/12/29,2053
2017/12/30,1994
2017/12/31,1982
2018/01/01,1994
2018/01/02,2374
2018/01/03,3646
2018/01/04,6249
2018/01/05,8953
2018/01/06,11823
2018/01/07,15386
2018/01/08,21156
2018/01/09,28313
2018/01/10,38404
2018/01/11,39499
2018/01/12,39451
2018/01/13,39557
2018/01/14,36047
2018/01/15,29713
2018/01/16,23369
2018/01/17,21036
2018/01/18,18760
2018/01/19,17190
2018/01/20,15008
2018/01/21,14939
2018/01/22,16535
2018/01/23,18731
2018/01/24,17827
2018/01/25,17470
2018/01/26,16855
2018/01/27,12347
2018/01/28,8178
2018/01/29,4452
2018/01/30,4497
2018/01/31,3469
2018/02/01,3408
2018/02/02,4990
2018/02/03,5755
2018/02/04,7359
2018/02/05,12478
2018/02/06,20899
2018/02/07,23968
2018/02/08,25672
2018/02/09,26654
2018/02/10,26092
2018/02/11,22469
2018/02/12,17161
2018/02/13,12833
2018/02/14,9125
2018/02/15,4928
2018/02/16,4976
2018/02/17,5110
2018/02/18,5488
2018/02/19,5454
2018/02/20,2996
2018/02/21,2460
2018/02/22,2301
2018/02/23,2198
2018/02/24,2326
2018/02/25,2201
2018/02/26,2183
2018/02/27,2045
2018/02/28,2077
2018/03/01,1994
2018/03/02,1858
2018/03/03,1349
2018/03/04,1002
2018/03/05,602.823
2018/03/06,199.899
2018/03/07,537.949
2018/03/08,1346
2018/03/09,2977
2018/03/10,3721
2018/03/11,4651
2018/03/12,5067
2018/03/13,5306
2018/03/14,5803
2018/03/15,6973
2018/03/16,7342
2018/03/17,7503
2018/03/18,8695
2018/03/19,7819
2018/03/20,6625
2018/03/21,5596
2018/03/22,5154
2018/03/23,5387
2018/03/24,4633
2018/03/25,4046
2018/03/26,3060
2018/03/27,2400
2018/03/28,2026
2018/03/29,2590
2018/03/30,3152
2018/03/31,3321
2018/04/01,4106
2018/04/02,4470
2018/04/03,4380
2018/04/04,3787
2018/04/05,3327
2018/04/06,3005
2018/04/07,2160
2018/04/08,1311
2018/04/09,659.281
2018/04/10,360.144
2018/04/11,177.922
2018/04/12,366.903
2018/04/13,1114
2018/04/14,1725
2018/04/15,2388
2018/04/16,2782
2018/04/17,3119
2018/04/18,3285
2018/04/19,3449
2018/04/20,3783
2018/04/21,4149
2018/04/22,4476
2018/04/23,4692
2018/04/24,5190
2018/04/25,4540
2018/04/26,3871
2018/04/27,4012
2018/04/28,3968
2018/04/29,3948
2018/04/30,3517
2018/05/01,2656
2018/05/02,1707
2018/05/03,1402
2018/05/04,1967
2018/05/05,2808
2018/05/06,3195
2018/05/07,3044
2018/05/08,3146
2018/05/09,2859
2018/05/10,2367
2018/05/11,2156
2018/05/12,2196
2018/05/13,2102
2018/05/14,1952
2018/05/15,1553
2018/05/16,1438
2018/05/17,1529
2018/05/18,1527
2018/05/19,1041
2018/05/20,623.527
2018/05/21,554.851
2018/05/22,486.522
2018/05/23,912.686
2018/05/24,1396
2018/05/25,1907
2018/05/26,2346
2018/05/27,2855
2018/05/28,3578
2018/05/29,3845
2018/05/30,3917
2018/05/31,3680
2018/06/01,3495
2018/06/02,2947
2018/06/03,2071
2018/06/04,1141
2018/06/05,494.651
2018/06/06,455.539
2018/06/07,500.904
2018/06/08,515.689
2018/06/09,533.176
2018/06/10,573.14
2018/06/11,664.59
2018/06/12,820.205
2018/06/13,1475
2018/06/14,1929
2018/06/15,2225
2018/06/16,2464
2018/06/17,2421
2018/06/18,2334
2018/06/19,2129
2018/06/20,1781
2018/06/21,1341
2018/06/22,973.338
2018/06/23,530.35
2018/06/24,540.012
2018/06/25,614.902
2018/06/26,701.115
2018/06/27,916.622
2018/06/28,1099
2018/06/29,1367
2018/06/30,1392
2018/07/01,1365
2018/07/02,1297
2018/07/03,1035
2018/07/04,718.533
2018/07/05,323.709
2018/07/06,246.292
2018/07/07,242.384
2018/07/08,314.717
2018/07/09,355.802
2018/07/10,357.117
2018/07/11,342.079
2018/07/12,348.225
2018/07/13,259.534
2018/07/14,299.268
2018/07/15,313.206
2018/07/16,315.193
2018/07/17,336.877
2018/07/18,420.11
2018/07/19,425.718
2018/07/20,423.311
2018/07/21,417.075
2018/07/22,359.949
2018/07/23,318.277
2018/07/24,322.072
2018/07/25,311.655
2018/07/26,270.204
2018/07/27,212.625
2018/07/28,136.545
2018/07/29,91.934
2018/07/30,97.053
2018/07/31,134.968
2018/08/01,194.946
2018/08/02,311.271
2018/08/03,455.439
2018/08/04,562.717
2018/08/05,666.477
2018/08/06,743.087
2018/08/07,783.779
2018/08/08,987.619
2018/08/09,1104
2018/08/10,1215
2018/08/11,1545
2018/08/12,1636
2018/08/13,1713
2018/08/14,2307
2018/08/15,2511
2018/08/16,2574
2018/08/17,2446
2018/08/18,2159
2018/08/19,1834
2018/08/20,1396
2018/08/21,929.375
2018/08/22,724.741
2018/08/23,516.891
2018/08/24,271.179
2018/08/25,223.53
2018/08/26,154.215
2018/08/27,118.234
2018/08/28,88.66
2018/08/29,91.716
2018/08/30,92.095
2018/08/31,76.041
2018/09/01,52.533
2018/09/02,47.953
2018/09/03,46.445
2018/09/04,46.078
2018/09/05,68.801
2018/09/06,276.515
2018/09/07,485.411
2018/09/08,743.651
2018/09/09,1092
2018/09/10,1384
2018/09/11,1612
2018/09/12,1839
2018/09/13,1851
2018/09/14,1736
2018/09/15,1486
2018/09/16,1143
2018/09/17,790.159
2018/09/18,407.393
2018/09/19,181.293
2018/09/20,154.038
2018/09/21,175
2018/09/22,253.995
2018/09/23,319.138
2018/09/24,339.558
2018/09/25,294.78
2018/09/26,173.648
2018/09/27,138.38
2018/09/28,136.189
2018/09/29,137.519
2018/09/30,144.296
2018/10/01,139.895
2018/10/02,107.232
2018/10/03,89.841
2018/10/04,71.199
2018/10/05,72.036
2018/10/06,57.753
2018/10/07,37.237
2018/10/08,27.637
2018/10/09,21.236
2018/10/10,13.51
2018/10/11,49.723
2018/10/12,102.23
2018/10/13,134.91
2018/10/14,147.016
2018/10/15,139.363
2018/10/16,130.312
2018/10/17,130.332
2018/10/18,127.114
2018/10/19,125.68
2018/10/20,113.39
2018/10/21,100.11
2018/10/22,76.449
2018/10/23,45.148
2018/10/24,16.753
2018/10/25,16.384
2018/10/26,11.042
2018/10/27,8.675
2018/10/28,6.994
2018/10/29,7.796
2018/10/30,10.156
2018/10/31,10.666
2018/11/01,10.927
2018/11/02,11.04
2018/11/03,10.308
2018/11/04,8.134
2018/11/05,10.973
2018/11/06,19.437
2018/11/07,38.451
2018/11/08,46.713
2018/11/09,49.481
2018/11/10,52.627
2018/11/11,54.442
2018/11/12,53.516
2018/11/13,44.836
2018/11/14,43.28
2018/11/15,95.954
2018/11/16,148.311
2018/11/17,209.115
2018/11/18,254.764
2018/11/19,361.636
2018/11/20,560.062
2018/11/21,715.232
2018/11/22,823.826
2018/11/23,954.006
2018/11/24,1002
2018/11/25,1052
2018/11/26,980.668
2018/11/27,860.337
2018/11/28,699.694
2018/11/29,611.538
2018/11/30,497.427
2018/12/01,366.42
2018/12/02,182.629
2018/12/03,86.597
2018/12/04,61.597
2018/12/05,47.493
2018/12/06,38.841
2018/12/07,74.481
2018/12/08,88.179
2018/12/09,102.495
2018/12/10,114.949
2018/12/11,132.847
2018/12/12,133.477
2018/12/13,123.861
2018/12/14,120.914
2018/12/15,108.855
2018/12/16,79.408
2018/12/17,56.69
2018/12/18,33.306
2018/12/19,27.216
2018/12/20,43.447
2018/12/21,72.271
2018/12/22,92.076
2018/12/23,169.64
2018/12/24,323.723
2018/12/25,360.087
2018/12/26,387.467
2018/12/27,377.616
2018/12/28,340.522
2018/12/29,313.865
2018/12/30,268.438
2018/12/31,209.736
2019/01/01,153.224
2019/01/02,142.143
2019/01/03,134.791
2019/01/04,128.138
2019/01/05,113.061
2019/01/06,122.399
2019/01/07,132.374
2019/01/08,126.246
2019/01/09,120.138
2019/01/10,95.926
2019/01/11,87.076
2019/01/12,109.525
2019/01/13,142.309
2019/01/14,171.956
2019/01/15,185.638
2019/01/16,205.148
2019/01/17,214.13
2019/01/18,212.512
2019/01/19,178.115
2019/01/20,145.958
2019/01/21,110.936
2019/01/22,75.275
2019/01/23,23.38
2019/01/24,11.548
2019/01/25,10.939
2019/01/26,9.679
2019/01/27,11.328
2019/01/28,22.332
2019/01/29,27.878
2019/01/30,31.673
2019/01/31,33.057
2019/02/01,34.124
2019/02/02,29.705
2019/02/03,25.371
2019/02/04,24.526
2019/02/05,22.258
2019/02/06,20.114
2019/02/07,17.144
2019/02/08,12.641
2019/02/09,15.755
2019/02/10,20.079
2019/02/11,30.152
2019/02/12,36.546
2019/02/13,44.772
2019/02/14,50.465
2019/02/15,52.492
2019/02/16,53.959
2019/02/17,58.118
2019/02/18,91.396
2019/02/19,131.364
2019/02/20,139.458
2019/02/21,134.533
2019/02/22,134.525
2019/02/23,151.167
2019/02/24,164.476
2019/02/25,150.183
2019/02/26,131.689
2019/02/27,115.138
2019/02/28,95.296
2019/03/01,72.702
2019/03/02,53.058
2019/03/03,41.533
2019/03/04,55.983
2019/03/05,58.158
2019/03/06,55.759
2019/03/07,52.24
2019/03/08,46.032
2019/03/09,32.526
2019/03/10,9.164
2019/03/11,8.422
2019/03/12,8.333
2019/03/13,8.418
2019/03/14,8.274
2019/03/15,7.907
2019/03/16,11.35
2019/03/17,12.496
2019/03/18,8.244
2019/03/19,6.91
2019/03/20,7.11
2019/03/21,7.058
2019/03/22,7.051
2019/03/23,7.061
2019/03/24,7.043
2019/03/25,6.667
2019/03/26,6.395
2019/03/27,5.098
2019/03/28,3.412
2019/03/29,3.502
2019/03/30,4.508
2019/03/31,5.31
2019/04/01,6.425
2019/04/02,21.01
2019/04/03,81.912
2019/04/04,103.363
2019/04/05,124.716
2019/04/06,144.881
2019/04/07,164.381
2019/04/08,206.025
2019/04/09,213.155
2019/04/10,221.262
2019/04/11,193.119
2019/04/12,161.07
2019/04/13,131.571
2019/04/14,92.889
2019/04/15,50.936
2019/04/16,37.275
2019/04/17,37.198
2019/04/18,34.236
2019/04/19,32.817
2019/04/20,32.77
2019/04/21,32.674
2019/04/22,25.037
2019/04/23,22.121
2019/04/24,14.363
2019/04/25,15.863
2019/04/26,25.362
2019/04/27,31.4
2019/04/28,36.116
2019/04/29,43.416
2019/04/30,46.469
2019/05/01,47.448
2019/05/02,43.932
2019/05/03,38.931
2019/05/04,31.122
2019/05/05,27.216
2019/05/06,23.838
2019/05/07,29.75
2019/05/08,32.884
2019/05/09,36.541
2019/05/10,37.782
2019/05/11,65.601
2019/05/12,99.579
2019/05/13,125.373
2019/05/14,191.272
2019/05/15,388.21
2019/05/16,777.084
2019/05/17,906.477
2019/05/18,970.739
2019/05/19,1061
2019/05/20,1072
2019/05/21,1093
2019/05/22,1010
2019/05/23,820.274
2019/05/24,621.601
2019/05/25,479.911
2019/05/26,331.81
2019/05/27,200.354
2019/05/28,111.641
2019/05/29,104.918
2019/05/30,133.766
2019/05/31,114.716
2019/06/01,98.928
2019/06/02,103.907
2019/06/03,97.119
2019/06/04,109.333
2019/06/05,123.511
2019/06/06,115.801
2019/06/07,116.476
2019/06/08,123.108
2019/06/09,148.687
2019/06/10,160.048
2019/06/11,150.689
2019/06/12,132.307
2019/06/13,96.343
2019/06/14,95.417
2019/06/15,90.557
2019/06/16,97.06
2019/06/17,116.222
2019/06/18,128.381
2019/06/19,133.363
2019/06/20,136.083
2019/06/21,191.03
2019/06/22,320.365
2019/06/23,411.508
2019/06/24,430.45
2019/06/25,442.198
2019/06/26,579.682
2019/06/27,567.004
2019/06/28,497.196
2019/06/29,453.058
2019/06/30,415.8
2019/07/01,367.678
2019/07/02,310.56
2019/07/03,232.743
2019/07/04,156.01
2019/07/05,155.01
2019/07/06,165.754
2019/07/07,163.738
2019/07/08,163.208
2019/07/09,162.762
2019/07/10,72.318
2019/07/11,99.855
2019/07/12,127.9
2019/07/13,154.878
2019/07/14,243.404
2019/07/15,487.466
2019/07/16,758.67
2019/07/17,1071
2019/07/18,1207
