Date,transactionfees90rsiUSD
2019/06/21,50.024
2019/06/22,50.081
2019/06/23,50.179
2019/06/24,50.463
2019/06/25,51.288
2019/06/26,51.805
2019/06/27,52.042
2019/06/28,51.036
2019/06/29,50.643
2019/06/30,50.795
2019/07/01,51.203
2019/07/02,50.423
2019/07/03,50.085
2019/07/04,49.881
2019/07/05,50.28
2019/07/06,50.283
2019/07/07,49.85
2019/07/08,50.655
2019/07/09,50.298
2019/07/10,49.931
2019/07/11,50.691
2019/07/12,50.003
2019/07/13,49.762
2019/07/14,50.103
2019/07/15,49.893
2019/07/16,50.929
2019/07/17,50.362
2019/07/18,49.473
2019/07/19,50.034
2019/07/20,49.314
2019/07/21,49.393
2019/07/22,49.279
2019/07/23,49.469
2019/07/24,50.187
2019/07/25,50.181
2019/07/26,49.466
2019/07/27,49.491
2019/07/28,49.059
2019/07/29,49.267
2019/07/30,49.315
2019/07/31,49.58
2019/08/01,50.279
2019/08/02,49.764
2019/08/03,50.127
2019/08/04,49.174
2019/08/05,49.433
2019/08/06,49.549
2019/08/07,49.362
2019/08/08,49.56
2019/08/09,49.496
2019/08/10,49.25
2019/08/11,49.217
2019/08/12,49.365
2019/08/13,49.687
2019/08/14,49.424
2019/08/15,49.701
2019/08/16,49.121
2019/08/17,48.859
2019/08/18,48.971
2019/08/19,49.62
2019/08/20,49.635
2019/08/21,49.927
2019/08/22,49.608
2019/08/23,49.524
2019/08/24,49.325
2019/08/25,49.924
2019/08/26,50.231
2019/08/27,49.604
2019/08/28,49.7
2019/08/29,49.54
2019/08/30,49.493
2019/08/31,49.351
2019/09/01,49.402
2019/09/02,49.697
2019/09/03,49.749
2019/09/04,49.779
2019/09/05,50.18
2019/09/06,50.397
2019/09/07,50.553
2019/09/08,50.964
2019/09/09,51.037
2019/09/10,51.834
2019/09/11,51.422
2019/09/12,51.772
2019/09/13,52.022
2019/09/14,52.546
2019/09/15,52.732
2019/09/16,52.27
2019/09/17,54.078
2019/09/18,54.53
2019/09/19,55.54
2019/09/20,55.511
2019/09/21,54.952
2019/09/22,53.019
2019/09/23,54.781
2019/09/24,54.524
2019/09/25,54.318
2019/09/26,52.402
2019/09/27,52.8
2019/09/28,53.062
2019/09/29,52.627
2019/09/30,51.307
2019/10/01,49.222
2019/10/02,49.128
2019/10/03,49.997
2019/10/04,49.328
2019/10/05,48.957
2019/10/06,48.832
2019/10/07,48.904
2019/10/08,48.835
2019/10/09,49.251
2019/10/10,49.151
2019/10/11,48.945
2019/10/12,48.734
2019/10/13,48.899
2019/10/14,48.987
2019/10/15,48.949
2019/10/16,48.802
2019/10/17,48.647
2019/10/18,48.682
2019/10/19,48.646
2019/10/20,49.016
2019/10/21,48.889
2019/10/22,49.069
2019/10/23,49.61
2019/10/24,48.905
2019/10/25,49.107
2019/10/26,49.391
2019/10/27,49.058
2019/10/28,49.278
2019/10/29,49.484
2019/10/30,49.475
2019/10/31,49.184
2019/11/01,49.089
2019/11/02,48.985
2019/11/03,49.2
2019/11/04,49.218
2019/11/05,49.135
2019/11/06,49.051
2019/11/07,49.523
2019/11/08,49.238
2019/11/09,49.104
2019/11/10,49.047
2019/11/11,49.218
2019/11/12,49.1
2019/11/13,49.171
2019/11/14,49.341
2019/11/15,49.146
2019/11/16,48.847
2019/11/17,49.037
2019/11/18,49.799
2019/11/19,49.071
2019/11/20,49.227
2019/11/21,50.215
2019/11/22,51.914
2019/11/23,48.643
2019/11/24,48.752
2019/11/25,50.507
2019/11/26,49.707
2019/11/27,49.124
2019/11/28,49.401
2019/11/29,48.814
2019/11/30,48.802
2019/12/01,49.099
2019/12/02,48.894
2019/12/03,48.815
2019/12/04,48.862
2019/12/05,48.665
2019/12/06,48.604
2019/12/07,48.545
2019/12/08,48.447
2019/12/09,48.438
2019/12/10,48.635
2019/12/11,48.683
2019/12/12,48.559
2019/12/13,48.517
2019/12/14,48.418
2019/12/15,48.589
2019/12/16,49.007
2019/12/17,49.602
2019/12/18,48.936
2019/12/19,48.465
2019/12/20,48.534
2019/12/21,48.255
2019/12/22,48.212
2019/12/23,48.518
2019/12/24,48.252
2019/12/25,48.258
2019/12/26,48.233
2019/12/27,48.188
2019/12/28,48.148
2019/12/29,48.284
2019/12/30,48.293
2019/12/31,48.527
2020/01/01,48.405
2020/01/02,48.118
2020/01/03,48.21
2020/01/04,47.904
2020/01/05,48.02
2020/01/06,48.398
2020/01/07,48.264
2020/01/08,48.73
2020/01/09,48.282
2020/01/10,48.83
2020/01/11,48.444
2020/01/12,48.374
2020/01/13,48.63
2020/01/14,49.525
2020/01/15,48.914
2020/01/16,48.442
2020/01/17,48.824
2020/01/18,48.898
2020/01/19,48.751
2020/01/20,48.517
2020/01/21,48.523
2020/01/22,48.543
2020/01/23,48.316
2020/01/24,48.506
2020/01/25,48.146
2020/01/26,48.274
2020/01/27,48.593
2020/01/28,48.667
2020/01/29,48.701
2020/01/30,49.07
2020/01/31,49.001
2020/02/01,48.895
2020/02/02,49.144
2020/02/03,49.139
2020/02/04,50.166
2020/02/05,50.623
2020/02/06,51.549
2020/02/07,51.669
2020/02/08,50.321
2020/02/09,50.316
2020/02/10,50.221
2020/02/11,50.407
2020/02/12,52.242
2020/02/13,52.25
2020/02/14,52.057
2020/02/15,52.493
2020/02/16,53.759
2020/02/17,51.57
2020/02/18,51.258
2020/02/19,52.2
2020/02/20,52.106
2020/02/21,50.103
2020/02/22,50.045
2020/02/23,50.977
2020/02/24,50.933
2020/02/25,51.683
2020/02/26,54.698
2020/02/27,51.17
2020/02/28,50.531
2020/02/29,49.546
2020/03/01,49.595
2020/03/02,49.494
2020/03/03,49.825
2020/03/04,49.806
2020/03/05,50.15
2020/03/06,50.19
2020/03/07,50.254
2020/03/08,52.863
2020/03/09,51.663
2020/03/10,49.687
2020/03/11,50.733
2020/03/12,67.278
2020/03/13,59.842
2020/03/14,49.404
2020/03/15,49.229
2020/03/16,50.83
2020/03/17,49.48
2020/03/18,49.154
2020/03/19,49.674
2020/03/20,49.567
2020/03/21,49.001
2020/03/22,49.112
2020/03/23,49.212
2020/03/24,49.262
2020/03/25,49.273
2020/03/26,49.188
2020/03/27,49.153
2020/03/28,48.972
2020/03/29,48.923
2020/03/30,49.04
2020/03/31,49.181
2020/04/01,49.145
2020/04/02,49.338
2020/04/03,49.267
2020/04/04,49.057
2020/04/05,49.051
2020/04/06,49.817
2020/04/07,49.781
2020/04/08,49.42
2020/04/09,49.594
2020/04/10,49.545
2020/04/11,49.223
2020/04/12,49.124
2020/04/13,49.402
2020/04/14,49.394
2020/04/15,49.326
2020/04/16,50.141
2020/04/17,49.621
2020/04/18,49.929
2020/04/19,49.824
2020/04/20,50.116
2020/04/21,50.191
2020/04/22,50.194
2020/04/23,50.335
2020/04/24,50.187
2020/04/25,50.02
2020/04/26,50.324
2020/04/27,50.265
2020/04/28,50.042
2020/04/29,51.636
2020/04/30,53.003
2020/05/01,50.603
2020/05/02,50.066
2020/05/03,50.384
2020/05/04,50.96
2020/05/05,51.113
2020/05/06,51.627
2020/05/07,52.326
2020/05/08,52.306
2020/05/09,51.378
2020/05/10,53.754
2020/05/11,52.1
2020/05/12,52.744
2020/05/13,54.361
2020/05/14,56.245
2020/05/15,53.372
2020/05/16,52.314
2020/05/17,53.167
2020/05/18,54.826
2020/05/19,54.04
2020/05/20,54.901
2020/05/21,56.801
2020/05/22,53.275
2020/05/23,51.419
2020/05/24,52.793
2020/05/25,53.73
2020/05/26,53.564
2020/05/27,54.26
2020/05/28,54.139
2020/05/29,53.225
2020/05/30,53.743
2020/05/31,52.923
2020/06/01,53.185
2020/06/02,53.866
2020/06/03,52.684
2020/06/04,52.963
2020/06/05,53.39
2020/06/06,53.817
2020/06/07,54.359
2020/06/08,54.341
2020/06/09,54.29
2020/06/10,73.701
2020/06/11,75.985
2020/06/12,51.068
2020/06/13,50.634
2020/06/14,50.393
2020/06/15,51.458
2020/06/16,51.282
2020/06/17,51.505
2020/06/18,51.131
2020/06/19,51.295
2020/06/20,50.666
2020/06/21,50.613
2020/06/22,51.36
2020/06/23,51.714
2020/06/24,51.941
2020/06/25,51.525
2020/06/26,51.276
2020/06/27,51.034
2020/06/28,50.92
2020/06/29,51.085
2020/06/30,51.881
2020/07/01,51.723
2020/07/02,51.376
2020/07/03,51.536
2020/07/04,50.84
2020/07/05,50.853
2020/07/06,51.281
2020/07/07,51.247
2020/07/08,52.178
2020/07/09,51.855
2020/07/10,51.035
2020/07/11,50.803
2020/07/12,50.579
2020/07/13,51.872
2020/07/14,51.302
2020/07/15,51.914
2020/07/16,52.292
2020/07/17,52.35
2020/07/18,52.013
2020/07/19,52.317
2020/07/20,53.33
2020/07/21,53.784
2020/07/22,53.608
2020/07/23,54.942
2020/07/24,54.669
2020/07/25,55.405
2020/07/26,55.262
2020/07/27,57.14
2020/07/28,54.37
2020/07/29,55.02
2020/07/30,54.529
2020/07/31,55.398
2020/08/01,54.455
2020/08/02,56.568
2020/08/03,55.26
2020/08/04,53.967
2020/08/05,53.432
2020/08/06,53.865
2020/08/07,55.148
2020/08/08,54.704
2020/08/09,55.745
2020/08/10,59.121
2020/08/11,59.884
2020/08/12,66.618
2020/08/13,69.042
2020/08/14,65.765
2020/08/15,57.466
2020/08/16,55.432
2020/08/17,55.946
2020/08/18,56.977
2020/08/19,57.109
2020/08/20,55.692
2020/08/21,57.695
2020/08/22,54.237
2020/08/23,52.828
2020/08/24,53.698
2020/08/25,54.165
2020/08/26,52.877
2020/08/27,53.12
2020/08/28,53.128
2020/08/29,53.766
2020/08/30,59.968
2020/08/31,60.935
2020/09/01,69.417
2020/09/02,70.72
2020/09/03,64.102
2020/09/04,55.608
2020/09/05,57.19
2020/09/06,51.734
2020/09/07,51.142
2020/09/08,50.93
2020/09/09,51.346
2020/09/10,52.993
2020/09/11,52.265
2020/09/12,51.149
2020/09/13,51.556
2020/09/14,53.617
2020/09/15,53.271
2020/09/16,52.217
2020/09/17,58.871
2020/09/18,54.79
2020/09/19,52.14
2020/09/20,51.039
2020/09/21,51.672
2020/09/22,51.31
2020/09/23,50.692
2020/09/24,50.256
2020/09/25,50.228
2020/09/26,49.946
2020/09/27,50.028
2020/09/28,50.61
2020/09/29,51.17
2020/09/30,50.503
2020/10/01,50.253
2020/10/02,50.005
2020/10/03,49.719
2020/10/04,49.778
2020/10/05,49.895
2020/10/06,50.309
2020/10/07,49.707
2020/10/08,49.715
2020/10/09,49.66
2020/10/10,49.355
2020/10/11,49.094
2020/10/12,49.638
2020/10/13,49.656
2020/10/14,49.777
2020/10/15,49.491
2020/10/16,49.261
2020/10/17,48.696
2020/10/18,48.818
2020/10/19,49.181
2020/10/20,49.311
2020/10/21,49.676
2020/10/22,49.439
2020/10/23,49.386
2020/10/24,48.722
2020/10/25,48.798
2020/10/26,49.446
2020/10/27,48.987
2020/10/28,49.506
2020/10/29,49.619
2020/10/30,49.419
2020/10/31,48.892
2020/11/01,48.724
2020/11/02,49.341
2020/11/03,48.994
2020/11/04,48.798
2020/11/05,49.232
2020/11/06,49.583
2020/11/07,49.606
2020/11/08,48.801
2020/11/09,49.135
2020/11/10,49.368
2020/11/11,49.501
2020/11/12,49.679
2020/11/13,49.583
2020/11/14,49.104
2020/11/15,48.987
2020/11/16,49.383
2020/11/17,50.376
2020/11/18,50.762
2020/11/19,49.584
2020/11/20,50.171
2020/11/21,50.26
2020/11/22,50.316
2020/11/23,50.865
2020/11/24,51.612
2020/11/25,50.207
2020/11/26,52.994
2020/11/27,49.386
2020/11/28,49.127
2020/11/29,49.029
2020/11/30,50.915
2020/12/01,51.241
2020/12/02,49.677
2020/12/03,49.821
2020/12/04,49.99
2020/12/05,49.424
2020/12/06,49.468
2020/12/07,49.858
2020/12/08,50.362
2020/12/09,50.364
2020/12/10,50.11
2020/12/11,50.272
2020/12/12,49.513
2020/12/13,49.613
2020/12/14,50.166
2020/12/15,51.073
2020/12/16,50.985
2020/12/17,53.158
2020/12/18,50.825
2020/12/19,50.584
2020/12/20,49.92
2020/12/21,51.133
2020/12/22,50.588
2020/12/23,52.022
2020/12/24,51.13
2020/12/25,51.491
2020/12/26,50.596
2020/12/27,51.803
2020/12/28,52.545
2020/12/29,51.899
2020/12/30,52.717
2020/12/31,52.304
2021/01/01,50.863
2021/01/02,52.347
2021/01/03,55.359
2021/01/04,59.901
2021/01/05,54.424
2021/01/06,54.038
2021/01/07,54.854
2021/01/08,55.122
2021/01/09,52.762
2021/01/10,52.989
2021/01/11,58.032
2021/01/12,51.675
2021/01/13,50.998
2021/01/14,51.689
2021/01/15,52.114
2021/01/16,51.665
2021/01/17,51.024
2021/01/18,51.325
2021/01/19,52.793
2021/01/20,52.031
2021/01/21,53.524
2021/01/22,53.588
2021/01/23,51.642
2021/01/24,51.963
2021/01/25,53.147
2021/01/26,51.791
2021/01/27,52.393
2021/01/28,52.069
2021/01/29,53.654
2021/01/30,52.712
2021/01/31,53.34
2021/02/01,53.933
2021/02/02,55.182
2021/02/03,55.684
2021/02/04,58.539
2021/02/05,59.097
2021/02/06,56.191
2021/02/07,54.801
2021/02/08,56.674
2021/02/09,57.636
2021/02/10,56.903
2021/02/11,55.192
2021/02/12,55.413
2021/02/13,55.997
2021/02/14,54.463
2021/02/15,55.634
2021/02/16,55.081
2021/02/17,55.128
2021/02/18,55.603
2021/02/19,55.84
2021/02/20,56.477
2021/02/21,53.979
2021/02/22,58.156
2021/02/23,60.211
2021/02/24,53.824
2021/02/25,52.66
2021/02/26,52.074
2021/02/27,50.984
2021/02/28,50.831
2021/03/01,50.97
2021/03/02,51.166
2021/03/03,51.37
2021/03/04,50.824
2021/03/05,51.513
2021/03/06,50.606
2021/03/07,51.813
2021/03/08,52.024
2021/03/09,52.116
2021/03/10,52.04
2021/03/11,51.796
2021/03/12,52.817
2021/03/13,52.877
2021/03/14,52.582
2021/03/15,53.452
2021/03/16,53.373
2021/03/17,53.788
2021/03/18,53.19
2021/03/19,52.413
2021/03/20,52.014
2021/03/21,51.894
2021/03/22,53.152
2021/03/23,52.096
2021/03/24,52.387
2021/03/25,52.113
2021/03/26,51.446
2021/03/27,50.768
2021/03/28,51.013
2021/03/29,51.827
2021/03/30,52.481
2021/03/31,53.733
2021/04/01,53.421
2021/04/02,53.346
2021/04/03,52.431
2021/04/04,51.207
2021/04/05,52.246
2021/04/06,52.432
2021/04/07,52.3
2021/04/08,51.118
2021/04/09,51.031
2021/04/10,50.44
2021/04/11,49.947
2021/04/12,50.665
2021/04/13,51.185
2021/04/14,52.056
2021/04/15,51.352
2021/04/16,53.676
2021/04/17,52.159
2021/04/18,52.805
2021/04/19,53.132
2021/04/20,55.044
2021/04/21,52.66
2021/04/22,52.193
2021/04/23,51.173
2021/04/24,49.395
2021/04/25,48.899
2021/04/26,49.248
2021/04/27,49.52
2021/04/28,50.057
2021/04/29,49.827
2021/04/30,49.319
2021/05/01,49.29
2021/05/02,48.793
2021/05/03,50.175
2021/05/04,50.4
2021/05/05,49.971
2021/05/06,50.402
2021/05/07,50.524
2021/05/08,53.914
2021/05/09,53.788
2021/05/10,59.198
2021/05/11,61.398
2021/05/12,62.134
2021/05/13,54.862
2021/05/14,53.2
2021/05/15,51.612
2021/05/16,50.932
2021/05/17,51.093
2021/05/18,50.878
2021/05/19,57.335
2021/05/20,51.052
2021/05/21,50.791
2021/05/22,49.101
2021/05/23,50.986
2021/05/24,49.38
2021/05/25,49.126
2021/05/26,49.138
2021/05/27,48.874
2021/05/28,48.815
2021/05/29,48.585
2021/05/30,48.467
2021/05/31,48.621
2021/06/01,48.604
2021/06/02,48.646
2021/06/03,48.695
2021/06/04,48.542
2021/06/05,48.366
2021/06/06,48.29
2021/06/07,48.456
2021/06/08,48.638
2021/06/09,48.511
2021/06/10,48.392
2021/06/11,48.465
2021/06/12,48.354
2021/06/13,48.213
2021/06/14,48.382
2021/06/15,48.416
2021/06/16,48.366
2021/06/17,48.395
2021/06/18,48.382
2021/06/19,48.226
2021/06/20,48.292
2021/06/21,48.912
2021/06/22,49.411
2021/06/23,48.353
2021/06/24,48.276
2021/06/25,48.407
2021/06/26,48.146
2021/06/27,48.495
2021/06/28,48.335
2021/06/29,48.446
2021/06/30,48.752
2021/07/01,48.454
2021/07/02,48.3
2021/07/03,48.302
2021/07/04,48.246
2021/07/05,48.4
2021/07/06,49.332
2021/07/07,49.06
2021/07/08,48.92
2021/07/09,48.648
2021/07/10,48.353
2021/07/11,48.237
2021/07/12,48.711
2021/07/13,48.755
2021/07/14,49.166
2021/07/15,49.07
2021/07/16,49.03
2021/07/17,48.639
2021/07/18,48.627
2021/07/19,48.63
2021/07/20,48.712
2021/07/21,48.566
2021/07/22,48.854
2021/07/23,49.091
2021/07/24,48.573
2021/07/25,48.556
2021/07/26,49.307
2021/07/27,49.547
2021/07/28,49.749
2021/07/29,48.959
2021/07/30,49.244
2021/07/31,49.935
2021/08/01,49.535
2021/08/02,49.613
2021/08/03,50.004
2021/08/04,49.715
2021/08/05,51.02
2021/08/06,50.49
2021/08/07,50.767
2021/08/08,50.914
2021/08/09,51.334
2021/08/10,52.127
2021/08/11,51.623
2021/08/12,51.468
2021/08/13,51.778
2021/08/14,51.485
2021/08/15,52.511
2021/08/16,51.098
2021/08/17,50.817
2021/08/18,50.551
2021/08/19,50.925
2021/08/20,50.25
2021/08/21,50.006
2021/08/22,49.963
2021/08/23,51.515
2021/08/24,52.669
2021/08/25,53.537
2021/08/26,53.379
2021/08/27,55.725
2021/08/28,53.503
2021/08/29,53.918
2021/08/30,54.371
2021/08/31,55.179
2021/09/01,56.392
2021/09/02,54.311
2021/09/03,57.24
2021/09/04,54.961
2021/09/05,54.758
2021/09/06,54.733
2021/09/07,57.861
2021/09/08,55.632
2021/09/09,55.614
2021/09/10,52.216
2021/09/11,50.286
2021/09/12,50.374
2021/09/13,51.047
2021/09/14,51.186
2021/09/15,50.773
2021/09/16,51.803
2021/09/17,51.079
2021/09/18,50.105
2021/09/19,50.802
2021/09/20,51.301
2021/09/21,51.592
2021/09/22,50.212
2021/09/23,51.24
2021/09/24,50.434
2021/09/25,49.408
2021/09/26,50.523
2021/09/27,54.167
2021/09/28,50.998
2021/09/29,50.589
2021/09/30,51.888
2021/10/01,50.828
2021/10/02,50.327
2021/10/03,50.198
2021/10/04,51.787
2021/10/05,52.641
2021/10/06,52.793
2021/10/07,52.766
2021/10/08,52.409
2021/10/09,50.725
2021/10/10,51.066
2021/10/11,51.904
2021/10/12,51.011
2021/10/13,51.403
2021/10/14,52.774
2021/10/15,53.337
2021/10/16,51.102
2021/10/17,50.752
2021/10/18,52.636
2021/10/19,50.41
2021/10/20,50.654
2021/10/21,51.451
2021/10/22,51.04
2021/10/23,50.204
2021/10/24,50.491
2021/10/25,51.402
2021/10/26,52.233
2021/10/27,53.425
2021/10/28,53.556
2021/10/29,53.625
2021/10/30,53.432
2021/10/31,53.154
2021/11/01,53.419
2021/11/02,53.907
2021/11/03,53.54
2021/11/04,52.944
2021/11/05,52.642
2021/11/06,52.077
2021/11/07,51.426
2021/11/08,52.531
2021/11/09,54.364
2021/11/10,53.743
2021/11/11,53.567
2021/11/12,53.059
2021/11/13,52.415
2021/11/14,51.698
2021/11/15,53.291
2021/11/16,52.389
2021/11/17,51.65
2021/11/18,52.205
2021/11/19,51.414
2021/11/20,51.254
2021/11/21,51.028
2021/11/22,52.568
2021/11/23,51.933
2021/11/24,51.462
2021/11/25,51.5
2021/11/26,50.95
2021/11/27,51.406
2021/11/28,51.401
2021/11/29,51.556
2021/11/30,52.658
2021/12/01,52.63
2021/12/02,51.376
2021/12/03,51.151
2021/12/04,51.895
2021/12/05,50.066
2021/12/06,50.619
2021/12/07,50.379
2021/12/08,49.66
2021/12/09,49.881
2021/12/10,50.135
2021/12/11,49.528
2021/12/12,49.162
2021/12/13,49.785
2021/12/14,49.437
2021/12/15,49.792
2021/12/16,50.729
2021/12/17,50.107
2021/12/18,49.207
2021/12/19,49.153
2021/12/20,49.276
2021/12/21,49.244
2021/12/22,49.565
2021/12/23,49.754
2021/12/24,49.275
2021/12/25,49.202
2021/12/26,48.799
2021/12/27,49.628
2021/12/28,50.393
2021/12/29,51.018
2021/12/30,50.347
2021/12/31,49.907
2022/01/01,49.572
2022/01/02,50.471
2022/01/03,50.417
2022/01/04,51.353
2022/01/05,51.697
2022/01/06,50.926
2022/01/07,51.27
2022/01/08,50.205
2022/01/09,51.495
2022/01/10,52.511
2022/01/11,51.67
2022/01/12,52.19
2022/01/13,51.322
2022/01/14,52.127
2022/01/15,50.746
2022/01/16,50.69
2022/01/17,50.879
2022/01/18,50.18
2022/01/19,50.091
2022/01/20,50.894
2022/01/21,51.296
2022/01/22,50.192
2022/01/23,49.578
2022/01/24,49.698
2022/01/25,49.665
2022/01/26,49.887
2022/01/27,50.13
2022/01/28,49.767
2022/01/29,49.347
2022/01/30,49.617
2022/01/31,49.38
2022/02/01,50.525
2022/02/02,50.483
2022/02/03,49.677
2022/02/04,49.372
2022/02/05,50.217
2022/02/06,48.634
2022/02/07,49.915
2022/02/08,49.153
2022/02/09,49.286
2022/02/10,49.766
2022/02/11,48.727
2022/02/12,48.499
2022/02/13,48.234
2022/02/14,48.337
2022/02/15,48.802
2022/02/16,48.997
2022/02/17,48.879
2022/02/18,49.041
2022/02/19,48.491
2022/02/20,48.237
2022/02/21,49.041
2022/02/22,48.886
2022/02/23,49.243
2022/02/24,48.723
2022/02/25,48.31
2022/02/26,48.076
2022/02/27,47.859
2022/02/28,48.725
2022/03/01,48.414
2022/03/02,48.247
2022/03/03,48.101
2022/03/04,47.956
2022/03/05,47.683
2022/03/06,47.994
2022/03/07,47.75
2022/03/08,47.841
2022/03/09,47.709
2022/03/10,47.507
2022/03/11,47.519
2022/03/12,47.317
2022/03/13,47.696
2022/03/14,47.623
2022/03/15,47.66
2022/03/16,47.792
2022/03/17,48.869
2022/03/18,48.612
2022/03/19,47.744
2022/03/20,47.606
2022/03/21,47.808
2022/03/22,48.102
2022/03/23,48.019
2022/03/24,48.537
2022/03/25,48.445
2022/03/26,47.928
2022/03/27,49.086
2022/03/28,50.279
2022/03/29,48.703
2022/03/30,48.936
2022/03/31,48.879
2022/04/01,49.416
2022/04/02,49.5
2022/04/03,49.435
2022/04/04,49.588
2022/04/05,52.614
2022/04/06,49.249
2022/04/07,49.627
2022/04/08,49.151
2022/04/09,48.435
2022/04/10,48.679
2022/04/11,48.748
2022/04/12,48.722
2022/04/13,48.803
2022/04/14,48.833
2022/04/15,48.477
2022/04/16,48.406
2022/04/17,48.142
2022/04/18,48.374
2022/04/19,48.465
2022/04/20,49.511
2022/04/21,49.314
2022/04/22,49.023
2022/04/23,48.316
2022/04/24,48.31
2022/04/25,48.938
2022/04/26,48.745
2022/04/27,48.855
2022/04/28,48.902
2022/04/29,48.813
2022/04/30,48.581
2022/05/01,66.518
2022/05/02,49.602
2022/05/03,49.507
2022/05/04,49.278
2022/05/05,49.467
2022/05/06,49.289
2022/05/07,48.942
2022/05/08,48.813
2022/05/09,49.307
2022/05/10,49.223
2022/05/11,50.376
2022/05/12,50.665
2022/05/13,49.247
2022/05/14,48.877
2022/05/15,48.735
2022/05/16,48.732
2022/05/17,48.862
2022/05/18,48.74
2022/05/19,48.749
2022/05/20,48.777
2022/05/21,48.684
2022/05/22,48.705
2022/05/23,48.759
2022/05/24,48.777
2022/05/25,48.863
2022/05/26,49.027
2022/05/27,48.914
2022/05/28,48.644
2022/05/29,48.652
2022/05/30,48.862
2022/05/31,49.11
2022/06/01,49.166
2022/06/02,49.2
2022/06/03,49.2
2022/06/04,49.146
2022/06/05,49.138
2022/06/06,49.108
2022/06/07,49.151
2022/06/08,49.365
2022/06/09,49.346
2022/06/10,49.092
2022/06/11,48.812
2022/06/12,48.735
2022/06/13,49.244
2022/06/14,48.905
2022/06/15,48.925
2022/06/16,48.678
2022/06/17,48.647
2022/06/18,48.744
2022/06/19,48.568
2022/06/20,48.563
2022/06/21,48.677
2022/06/22,48.622
2022/06/23,48.78
2022/06/24,48.725
2022/06/25,48.685
2022/06/26,48.715
2022/06/27,48.825
2022/06/28,48.787
2022/06/29,48.857
2022/06/30,48.765
2022/07/01,48.6
2022/07/02,48.427
2022/07/03,48.458
2022/07/04,48.524
2022/07/05,48.602
2022/07/06,48.629
2022/07/07,48.71
2022/07/08,48.605
2022/07/09,48.594
2022/07/10,48.491
2022/07/11,48.627
2022/07/12,48.552
2022/07/13,48.603
2022/07/14,48.681
2022/07/15,48.664
2022/07/16,48.569
2022/07/17,48.568
2022/07/18,48.77
2022/07/19,48.829
2022/07/20,48.798
2022/07/21,48.625
2022/07/22,48.547
2022/07/23,48.497
2022/07/24,48.459
2022/07/25,48.586
2022/07/26,48.511
2022/07/27,48.635
2022/07/28,48.762
2022/07/29,48.606
2022/07/30,48.452
2022/07/31,48.443
2022/08/01,48.645
2022/08/02,48.552
2022/08/03,48.507
2022/08/04,48.473
2022/08/05,48.57
2022/08/06,48.458
2022/08/07,48.469
2022/08/08,48.696
2022/08/09,48.732
2022/08/10,48.983
2022/08/11,48.928
2022/08/12,48.749
2022/08/13,48.578
2022/08/14,48.603
2022/08/15,48.864
2022/08/16,48.629
2022/08/17,48.636
2022/08/18,48.615
2022/08/19,48.754
2022/08/20,48.541
2022/08/21,48.446
2022/08/22,48.639
2022/08/23,48.62
2022/08/24,48.612
2022/08/25,48.695
2022/08/26,48.662
2022/08/27,48.463
2022/08/28,48.468
2022/08/29,48.669
2022/08/30,48.816
2022/08/31,48.909
2022/09/01,48.803
2022/09/02,48.64
2022/09/03,48.457
2022/09/04,48.466
2022/09/05,48.555
2022/09/06,48.75
2022/09/07,48.864
2022/09/08,48.951
2022/09/09,48.923
2022/09/10,48.666
2022/09/11,48.6
2022/09/12,48.837
2022/09/13,48.873
2022/09/14,48.641
2022/09/15,48.783
2022/09/16,48.507
2022/09/17,48.385
2022/09/18,48.482
2022/09/19,48.542
2022/09/20,48.595
2022/09/21,48.68
2022/09/22,48.537
2022/09/23,48.515
2022/09/24,48.404
2022/09/25,48.461
2022/09/26,48.617
2022/09/27,48.788
2022/09/28,48.747
2022/09/29,48.708
2022/09/30,48.697
2022/10/01,48.482
2022/10/02,48.384
2022/10/03,48.632
2022/10/04,48.698
2022/10/05,48.763
2022/10/06,48.632
2022/10/07,48.581
2022/10/08,48.836
2022/10/09,49.281
2022/10/10,49.454
2022/10/11,49.129
2022/10/12,48.935
2022/10/13,49.036
2022/10/14,48.894
2022/10/15,48.844
2022/10/16,48.803
2022/10/17,49.112
2022/10/18,49.211
2022/10/19,49.274
2022/10/20,49.377
2022/10/21,49.382
2022/10/22,49.015
2022/10/23,48.789
2022/10/24,49.031
2022/10/25,49.158
2022/10/26,49.11
2022/10/27,48.948
2022/10/28,49.027
2022/10/29,48.904
2022/10/30,48.641
2022/10/31,49.284
2022/11/01,48.951
2022/11/02,49.137
2022/11/03,49.529
2022/11/04,49.301
2022/11/05,48.96
2022/11/06,48.922
2022/11/07,49.129
2022/11/08,50.582
2022/11/09,50.363
2022/11/10,49.841
2022/11/11,49.303
2022/11/12,48.952
2022/11/13,48.815
2022/11/14,48.925
2022/11/15,48.983
2022/11/16,48.893
2022/11/17,48.852
2022/11/18,48.82
2022/11/19,48.741
2022/11/20,48.752
2022/11/21,48.75
2022/11/22,48.842
2022/11/23,48.749
2022/11/24,48.695
2022/11/25,48.609
2022/11/26,48.642
2022/11/27,48.66
2022/11/28,48.715
2022/11/29,48.637
