Date,transactionvalue3wmaUSD
2019/08/08,646.945
2019/08/09,598.129
2019/08/10,526.714
2019/08/11,459.073
2019/08/12,445.455
2019/08/13,469.223
2019/08/14,552.311
2019/08/15,641.031
2019/08/16,602.472
2019/08/17,470.456
2019/08/18,394.125
2019/08/19,420.351
2019/08/20,546.039
2019/08/21,524.682
2019/08/22,491.026
2019/08/23,466.943
2019/08/24,409.568
2019/08/25,367.578
2019/08/26,409.305
2019/08/27,415.843
2019/08/28,455.303
2019/08/29,465.433
2019/08/30,479.205
2019/08/31,545.836
2019/09/01,435.649
2019/09/02,407.198
2019/09/03,495.366
2019/09/04,512.147
2019/09/05,451.804
2019/09/06,412.197
2019/09/07,443.568
2019/09/08,438.356
2019/09/09,451.131
2019/09/10,417.755
2019/09/11,442.039
2019/09/12,413.947
2019/09/13,488.353
2019/09/14,424.365
2019/09/15,405.917
2019/09/16,497.847
2019/09/17,630.504
2019/09/18,735.122
2019/09/19,679.051
2019/09/20,613.281
2019/09/21,479.881
2019/09/22,415.289
2019/09/23,484.178
2019/09/24,708.323
2019/09/25,742.373
2019/09/26,730.575
2019/09/27,640.5
2019/09/28,539.758
2019/09/29,433.139
2019/09/30,530.851
2019/10/01,518.831
2019/10/02,443.793
2019/10/03,339.591
2019/10/04,321.161
2019/10/05,285.83
2019/10/06,285.795
2019/10/07,337.966
2019/10/08,390.271
2019/10/09,434.765
2019/10/10,420.367
2019/10/11,402.617
2019/10/12,371.375
2019/10/13,313.267
2019/10/14,440.509
2019/10/15,417.74
2019/10/16,405.396
2019/10/17,335.506
2019/10/18,364.351
2019/10/19,299.057
2019/10/20,312.848
2019/10/21,325.938
2019/10/22,333.454
2019/10/23,450.313
2019/10/24,518.957
2019/10/25,504.233
2019/10/26,537.253
2019/10/27,443.937
2019/10/28,611.921
2019/10/29,584.856
2019/10/30,532.207
2019/10/31,448.433
2019/11/01,397.215
2019/11/02,337.69
2019/11/03,327.601
2019/11/04,409.721
2019/11/05,507.661
2019/11/06,455.785
2019/11/07,350.545
2019/11/08,341.913
2019/11/09,301.534
2019/11/10,274.331
2019/11/11,289.715
2019/11/12,371.672
2019/11/13,372.632
2019/11/14,342.604
2019/11/15,359.768
2019/11/16,314.493
2019/11/17,274.994
2019/11/18,297.837
2019/11/19,332.195
2019/11/20,345.385
2019/11/21,387.11
2019/11/22,526.045
2019/11/23,437.031
2019/11/24,340.116
2019/11/25,410.671
2019/11/26,371.81
2019/11/27,437.163
2019/11/28,467.124
2019/11/29,410.566
2019/11/30,361.862
2019/12/01,269.023
2019/12/02,313.216
2019/12/03,315.088
2019/12/04,322.742
2019/12/05,321.406
2019/12/06,346.696
2019/12/07,293.848
2019/12/08,234.023
2019/12/09,238.794
2019/12/10,305.311
2019/12/11,271.123
2019/12/12,263.834
2019/12/13,251.437
2019/12/14,234.056
2019/12/15,200.546
2019/12/16,266.537
2019/12/17,412.975
2019/12/18,527.353
2019/12/19,621.225
2019/12/20,465.429
2019/12/21,307.746
2019/12/22,213.291
2019/12/23,289.346
2019/12/24,289.586
2019/12/25,313.382
2019/12/26,278.596
2019/12/27,275.826
2019/12/28,256.386
2019/12/29,267.581
2019/12/30,302.307
2019/12/31,405.259
2020/01/01,307.386
2020/01/02,283.39
2020/01/03,333.896
2020/01/04,323.748
2020/01/05,278.885
2020/01/06,312.827
2020/01/07,320.62
2020/01/08,379.131
2020/01/09,343.914
2020/01/10,324.21
2020/01/11,329.726
2020/01/12,308.316
2020/01/13,335.146
2020/01/14,467.913
2020/01/15,508.635
2020/01/16,463.082
2020/01/17,412.988
2020/01/18,435.978
2020/01/19,388.831
2020/01/20,336.325
2020/01/21,301.537
2020/01/22,299.695
2020/01/23,316.846
2020/01/24,404.484
2020/01/25,300.915
2020/01/26,254.131
2020/01/27,298.006
2020/01/28,362.381
2020/01/29,397.141
2020/01/30,413.571
2020/01/31,507.832
2020/02/01,453.102
2020/02/02,417.759
2020/02/03,394.269
2020/02/04,482.446
2020/02/05,509.485
2020/02/06,664.714
2020/02/07,776.059
2020/02/08,634.85
2020/02/09,524.798
2020/02/10,535.938
2020/02/11,512.23
2020/02/12,698.73
2020/02/13,777.074
2020/02/14,755.281
2020/02/15,734.741
2020/02/16,697.61
2020/02/17,836.61
2020/02/18,856.585
2020/02/19,797.465
2020/02/20,801.557
2020/02/21,736.445
2020/02/22,564.996
2020/02/23,521.792
2020/02/24,584.083
2020/02/25,673.361
2020/02/26,825.048
2020/02/27,862.244
2020/02/28,737.914
2020/02/29,549.429
2020/03/01,529.08
2020/03/02,681.783
2020/03/03,678.005
2020/03/04,593.079
2020/03/05,546.639
2020/03/06,596.211
2020/03/07,539.33
2020/03/08,578.099
2020/03/09,780.93
2020/03/10,783.432
2020/03/11,733.942
2020/03/12,1286
2020/03/13,1348
2020/03/14,1020
2020/03/15,698.844
2020/03/16,749.478
2020/03/17,651.503
2020/03/18,524.41
2020/03/19,497.444
2020/03/20,566.565
2020/03/21,431.191
2020/03/22,342.676
2020/03/23,354.265
2020/03/24,569.819
2020/03/25,530.206
2020/03/26,450.987
2020/03/27,350.441
2020/03/28,348.187
2020/03/29,301.775
2020/03/30,295.354
2020/03/31,331.571
2020/04/01,314.07
2020/04/02,370.474
2020/04/03,407.308
2020/04/04,352.079
2020/04/05,275.85
2020/04/06,392.04
2020/04/07,525.677
2020/04/08,482.381
2020/04/09,406.756
2020/04/10,515.158
2020/04/11,397.575
2020/04/12,315.386
2020/04/13,342.141
2020/04/14,321.565
2020/04/15,299.356
2020/04/16,421.801
2020/04/17,419.362
2020/04/18,414.628
2020/04/19,370.096
2020/04/20,459.738
2020/04/21,469.123
2020/04/22,464.417
2020/04/23,466.151
2020/04/24,613.955
2020/04/25,510.873
2020/04/26,411.965
2020/04/27,412.054
2020/04/28,368.679
2020/04/29,491.804
2020/04/30,631.093
2020/05/01,539.419
2020/05/02,418.215
2020/05/03,344.523
2020/05/04,391.807
2020/05/05,416.847
2020/05/06,487.949
2020/05/07,606.741
2020/05/08,589.341
2020/05/09,468.792
2020/05/10,554.788
2020/05/11,544.606
2020/05/12,545.896
2020/05/13,541.085
2020/05/14,553.307
2020/05/15,495.899
2020/05/16,381.859
2020/05/17,340.669
2020/05/18,424.966
2020/05/19,432.752
2020/05/20,429.03
2020/05/21,442.75
2020/05/22,433.888
2020/05/23,415.681
2020/05/24,357.571
2020/05/25,348.336
2020/05/26,379.492
2020/05/27,373.501
2020/05/28,431.006
2020/05/29,523.686
2020/05/30,604.924
2020/05/31,619.888
2020/06/01,580.627
2020/06/02,747.625
2020/06/03,602.361
2020/06/04,497.18
2020/06/05,461.45
2020/06/06,358.592
2020/06/07,310.115
2020/06/08,335.964
2020/06/09,399.429
2020/06/10,454.556
2020/06/11,546.53
2020/06/12,505.411
2020/06/13,368.575
2020/06/14,304.381
2020/06/15,468.846
2020/06/16,480.893
2020/06/17,466.714
2020/06/18,449.588
2020/06/19,465.797
2020/06/20,363.998
2020/06/21,341.477
2020/06/22,435.906
2020/06/23,502.998
2020/06/24,736.016
2020/06/25,1035
2020/06/26,900.334
2020/06/27,630.522
2020/06/28,395.305
2020/06/29,337.175
2020/06/30,366.823
2020/07/01,394.999
2020/07/02,404.388
2020/07/03,403.818
2020/07/04,346.978
2020/07/05,296.413
2020/07/06,397.136
2020/07/07,474.092
2020/07/08,613.01
2020/07/09,601.758
2020/07/10,590.735
2020/07/11,419.111
2020/07/12,335.934
2020/07/13,432.058
2020/07/14,591.775
2020/07/15,534.328
2020/07/16,496.856
2020/07/17,436.821
2020/07/18,368.079
2020/07/19,347.25
2020/07/20,403.961
2020/07/21,472.242
2020/07/22,568.08
2020/07/23,898.179
2020/07/24,877.3
2020/07/25,800.385
2020/07/26,815.906
2020/07/27,1053
2020/07/28,997.902
2020/07/29,915.729
2020/07/30,897.966
2020/07/31,931.326
2020/08/01,948.732
2020/08/02,1032
2020/08/03,1063
2020/08/04,1109
2020/08/05,963.313
2020/08/06,868.831
2020/08/07,855.333
2020/08/08,705.189
2020/08/09,629.381
2020/08/10,794.328
2020/08/11,913.708
2020/08/12,1137
2020/08/13,1244
2020/08/14,1470
2020/08/15,1199
2020/08/16,953.312
2020/08/17,949.544
2020/08/18,1007
2020/08/19,1030
2020/08/20,1036
2020/08/21,1029
2020/08/22,899.998
2020/08/23,690.782
2020/08/24,805.819
2020/08/25,909.371
2020/08/26,963.822
2020/08/27,868.612
2020/08/28,1018
2020/08/29,1023
2020/08/30,1166
2020/08/31,1552
2020/09/01,2136
2020/09/02,2443
2020/09/03,2453
2020/09/04,2314
2020/09/05,2237
2020/09/06,1981
2020/09/07,1645
2020/09/08,1404
2020/09/09,1380
2020/09/10,1651
2020/09/11,1723
2020/09/12,1672
2020/09/13,1628
2020/09/14,1754
2020/09/15,1665
2020/09/16,1671
2020/09/17,1665
2020/09/18,1897
2020/09/19,1610
2020/09/20,1371
2020/09/21,1412
2020/09/22,1322
2020/09/23,1336
2020/09/24,1197
2020/09/25,1108
2020/09/26,944.045
2020/09/27,929.109
2020/09/28,1009
2020/09/29,1132
2020/09/30,1208
2020/10/01,1293
2020/10/02,1242
2020/10/03,954.056
2020/10/04,738.214
2020/10/05,758.802
2020/10/06,828.093
2020/10/07,1007
2020/10/08,1030
2020/10/09,1084
2020/10/10,960.787
2020/10/11,832.59
2020/10/12,956.93
2020/10/13,953.9
2020/10/14,1108
2020/10/15,940.537
2020/10/16,931.947
2020/10/17,700.045
2020/10/18,594.531
2020/10/19,641.257
2020/10/20,737.628
2020/10/21,1014
2020/10/22,1190
2020/10/23,1169
2020/10/24,938.814
2020/10/25,733.048
2020/10/26,940.046
2020/10/27,1020
2020/10/28,1152
2020/10/29,973.183
2020/10/30,1035
2020/10/31,868.438
2020/11/01,714.647
2020/11/02,873.546
2020/11/03,971.142
2020/11/04,1099
2020/11/05,1274
2020/11/06,1476
2020/11/07,1501
2020/11/08,1101
2020/11/09,1018
2020/11/10,979.345
2020/11/11,1168
2020/11/12,1434
2020/11/13,1430
2020/11/14,1128
2020/11/15,864.001
2020/11/16,928.163
2020/11/17,1310
2020/11/18,1619
2020/11/19,1500
2020/11/20,1495
2020/11/21,1718
2020/11/22,1754
2020/11/23,1978
2020/11/24,2258
2020/11/25,1916
2020/11/26,2018
2020/11/27,1738
2020/11/28,1327
2020/11/29,1042
2020/11/30,1302
2020/12/01,1764
2020/12/02,1652
2020/12/03,1452
2020/12/04,1353
2020/12/05,1189
2020/12/06,1035
2020/12/07,1219
2020/12/08,1292
2020/12/09,1494
2020/12/10,1534
2020/12/11,1510
2020/12/12,1186
2020/12/13,962.375
2020/12/14,928.978
2020/12/15,1062
2020/12/16,1339
2020/12/17,1901
2020/12/18,1872
2020/12/19,1793
2020/12/20,1384
2020/12/21,1589
2020/12/22,1631
2020/12/23,1555
2020/12/24,1477
2020/12/25,1210
2020/12/26,1123
2020/12/27,1487
2020/12/28,1863
2020/12/29,2244
2020/12/30,2267
2020/12/31,2113
2021/01/01,1829
2021/01/02,1693
2021/01/03,2854
2021/01/04,4659
2021/01/05,4705
2021/01/06,4858
2021/01/07,4998
2021/01/08,5382
2021/01/09,4337
2021/01/10,3820
2021/01/11,4604
2021/01/12,4234
2021/01/13,3949
2021/01/14,5092
2021/01/15,4639
2021/01/16,3788
2021/01/17,2905
2021/01/18,2825
2021/01/19,4409
2021/01/20,5677
2021/01/21,5484
2021/01/22,4981
2021/01/23,3696
2021/01/24,3518
2021/01/25,4017
2021/01/26,4403
2021/01/27,4506
2021/01/28,4110
2021/01/29,4777
2021/01/30,4304
2021/01/31,3766
2021/02/01,3312
2021/02/02,4394
2021/02/03,5209
2021/02/04,5991
2021/02/05,5797
2021/02/06,5264
2021/02/07,4437
2021/02/08,4701
2021/02/09,4778
2021/02/10,4864
2021/02/11,4498
2021/02/12,4513
2021/02/13,3870
2021/02/14,3489
2021/02/15,3656
2021/02/16,3957
2021/02/17,4310
2021/02/18,4961
2021/02/19,4817
2021/02/20,5042
2021/02/21,4339
2021/02/22,4997
2021/02/23,6802
2021/02/24,6293
2021/02/25,5267
2021/02/26,4809
2021/02/27,4009
2021/02/28,3896
2021/03/01,3979
2021/03/02,4043
2021/03/03,3755
2021/03/04,3766
2021/03/05,3615
2021/03/06,3680
2021/03/07,5527
2021/03/08,5408
2021/03/09,5062
2021/03/10,4500
2021/03/11,4417
2021/03/12,4825
2021/03/13,4194
2021/03/14,3300
2021/03/15,3903
2021/03/16,4188
2021/03/17,4234
2021/03/18,3833
2021/03/19,3409
2021/03/20,2945
2021/03/21,2864
2021/03/22,3279
2021/03/23,3375
2021/03/24,3338
2021/03/25,4124
2021/03/26,4061
2021/03/27,3398
2021/03/28,2668
2021/03/29,3328
2021/03/30,4140
2021/03/31,4673
2021/04/01,4515
2021/04/02,5361
2021/04/03,6264
2021/04/04,5180
2021/04/05,5227
2021/04/06,4787
2021/04/07,4803
2021/04/08,4466
2021/04/09,4237
2021/04/10,4111
2021/04/11,3596
2021/04/12,3779
2021/04/13,4684
2021/04/14,5839
2021/04/15,5649
2021/04/16,5938
2021/04/17,5153
2021/04/18,6860
2021/04/19,6057
2021/04/20,5114
2021/04/21,4778
2021/04/22,6381
2021/04/23,6797
2021/04/24,5297
2021/04/25,3905
2021/04/26,4173
2021/04/27,4989
2021/04/28,5775
2021/04/29,5871
2021/04/30,5920
2021/05/01,5313
2021/05/02,4423
2021/05/03,6334
2021/05/04,8777
2021/05/05,9001
2021/05/06,7853
2021/05/07,7753
2021/05/08,7548
2021/05/09,6817
2021/05/10,9105
2021/05/11,10172
2021/05/12,11460
2021/05/13,12433
2021/05/14,10783
2021/05/15,8238
2021/05/16,7195
2021/05/17,8680
2021/05/18,8659
2021/05/19,14067
2021/05/20,15001
2021/05/21,13227
2021/05/22,9529
2021/05/23,9748
2021/05/24,10511
2021/05/25,10751
2021/05/26,9873
2021/05/27,9514
2021/05/28,8609
2021/05/29,7457
2021/05/30,5987
2021/05/31,4955
2021/06/01,5772
2021/06/02,5732
2021/06/03,5795
2021/06/04,5594
2021/06/05,4796
2021/06/06,3649
2021/06/07,3878
2021/06/08,5954
2021/06/09,6885
2021/06/10,5635
2021/06/11,4547
2021/06/12,3609
2021/06/13,3047
2021/06/14,3851
2021/06/15,4059
2021/06/16,5033
2021/06/17,4806
2021/06/18,5056
2021/06/19,3740
2021/06/20,3219
2021/06/21,4727
2021/06/22,6589
2021/06/23,5577
2021/06/24,4628
2021/06/25,4331
2021/06/26,3377
2021/06/27,2800
2021/06/28,3062
2021/06/29,3782
2021/06/30,3862
2021/07/01,4564
2021/07/02,4857
2021/07/03,3500
2021/07/04,2573
2021/07/05,2622
2021/07/06,3125
2021/07/07,3687
2021/07/08,4724
2021/07/09,4649
2021/07/10,3694
2021/07/11,2338
2021/07/12,3145
2021/07/13,3527
2021/07/14,4007
2021/07/15,3546
2021/07/16,3952
2021/07/17,2958
2021/07/18,2332
2021/07/19,2665
2021/07/20,3091
2021/07/21,3821
2021/07/22,3796
2021/07/23,3512
2021/07/24,2871
2021/07/25,2225
2021/07/26,3787
2021/07/27,4115
2021/07/28,3922
2021/07/29,3808
2021/07/30,3977
2021/07/31,4136
2021/08/01,3874
2021/08/02,3711
2021/08/03,4116
2021/08/04,4728
2021/08/05,5271
2021/08/06,5467
2021/08/07,5191
2021/08/08,4572
2021/08/09,5711
2021/08/10,5702
2021/08/11,5214
2021/08/12,4754
2021/08/13,5044
2021/08/14,4673
2021/08/15,4312
2021/08/16,5372
2021/08/17,5544
2021/08/18,5574
2021/08/19,4944
2021/08/20,5412
2021/08/21,4454
2021/08/22,3825
2021/08/23,4922
2021/08/24,6469
2021/08/25,6706
2021/08/26,5621
2021/08/27,5533
2021/08/28,4776
2021/08/29,4519
2021/08/30,4986
2021/08/31,6614
2021/09/01,7649
2021/09/02,8740
2021/09/03,8533
2021/09/04,6812
2021/09/05,5090
2021/09/06,5174
2021/09/07,7381
2021/09/08,7928
2021/09/09,7634
2021/09/10,6823
2021/09/11,6307
2021/09/12,4780
2021/09/13,4607
2021/09/14,4393
2021/09/15,6283
2021/09/16,5833
2021/09/17,6304
2021/09/18,5241
2021/09/19,4282
2021/09/20,5593
2021/09/21,6507
2021/09/22,6616
2021/09/23,5877
2021/09/24,7523
2021/09/25,5430
2021/09/26,7289
2021/09/27,5992
2021/09/28,5209
2021/09/29,4040
2021/09/30,3920
2021/10/01,4504
2021/10/02,4292
2021/10/03,3809
2021/10/04,4242
2021/10/05,5626
2021/10/06,6166
2021/10/07,6364
2021/10/08,6298
2021/10/09,4631
2021/10/10,3787
2021/10/11,3872
2021/10/12,4387
2021/10/13,5255
2021/10/14,8243
2021/10/15,8766
2021/10/16,7471
2021/10/17,5756
2021/10/18,5671
2021/10/19,5558
2021/10/20,6126
2021/10/21,7862
2021/10/22,7919
2021/10/23,6101
2021/10/24,4162
2021/10/25,4259
2021/10/26,4848
2021/10/27,6752
2021/10/28,6116
2021/10/29,7498
2021/10/30,5887
2021/10/31,5006
2021/11/01,5143
2021/11/02,6279
2021/11/03,8283
2021/11/04,7891
2021/11/05,7214
2021/11/06,5586
2021/11/07,4263
2021/11/08,5281
2021/11/09,6229
2021/11/10,6756
2021/11/11,6646
2021/11/12,6876
2021/11/13,5642
2021/11/14,4836
2021/11/15,8992
2021/11/16,9379
2021/11/17,8134
2021/11/18,7069
2021/11/19,6816
2021/11/20,6066
2021/11/21,5747
2021/11/22,6048
2021/11/23,6269
2021/11/24,6611
2021/11/25,6218
2021/11/26,7530
2021/11/27,5869
2021/11/28,4644
2021/11/29,5283
2021/11/30,7847
2021/12/01,9491
2021/12/02,8708
2021/12/03,8569
2021/12/04,9701
2021/12/05,7724
2021/12/06,8861
2021/12/07,8497
2021/12/08,7843
2021/12/09,6963
2021/12/10,6860
2021/12/11,5602
2021/12/12,3875
2021/12/13,5700
2021/12/14,6822
2021/12/15,6777
2021/12/16,6620
2021/12/17,6059
2021/12/18,5112
2021/12/19,3810
2021/12/20,4135
2021/12/21,4644
2021/12/22,4993
2021/12/23,5270
2021/12/24,5074
2021/12/25,4665
2021/12/26,3577
2021/12/27,4390
2021/12/28,5433
2021/12/29,5498
2021/12/30,7675
2021/12/31,7730
2022/01/01,5777
2022/01/02,3727
2022/01/03,3357
2022/01/04,4490
2022/01/05,5738
2022/01/06,6964
2022/01/07,7234
2022/01/08,5617
2022/01/09,3963
2022/01/10,3968
2022/01/11,4077
2022/01/12,4453
2022/01/13,4897
2022/01/14,4781
2022/01/15,3863
2022/01/16,3214
2022/01/17,3543
2022/01/18,3943
2022/01/19,4988
2022/01/20,5121
2022/01/21,7575
2022/01/22,7939
2022/01/23,6806
2022/01/24,6563
2022/01/25,5724
2022/01/26,5886
2022/01/27,5735
2022/01/28,5354
2022/01/29,4344
2022/01/30,3733
2022/01/31,4109
2022/02/01,4492
2022/02/02,4234
2022/02/03,5036
2022/02/04,5150
2022/02/05,4240
2022/02/06,3018
2022/02/07,4032
2022/02/08,4748
2022/02/09,4920
2022/02/10,6164
2022/02/11,6171
2022/02/12,4804
2022/02/13,3300
2022/02/14,3417
2022/02/15,4185
2022/02/16,4096
2022/02/17,4251
2022/02/18,4010
2022/02/19,3016
2022/02/20,2499
2022/02/21,3094
2022/02/22,3350
2022/02/23,3499
2022/02/24,5779
2022/02/25,5782
2022/02/26,4326
2022/02/27,3038
2022/02/28,3587
2022/03/01,4669
2022/03/02,4665
2022/03/03,4261
2022/03/04,4211
2022/03/05,3305
2022/03/06,2365
2022/03/07,2792
2022/03/08,3336
2022/03/09,3448
2022/03/10,3378
2022/03/11,3114
2022/03/12,2225
2022/03/13,1911
2022/03/14,2228
2022/03/15,4140
2022/03/16,4308
2022/03/17,4248
2022/03/18,4227
2022/03/19,4286
2022/03/20,3101
2022/03/21,3322
2022/03/22,4234
2022/03/23,4304
2022/03/24,4685
2022/03/25,5071
2022/03/26,3607
2022/03/27,2751
2022/03/28,3724
2022/03/29,5269
2022/03/30,5932
2022/03/31,5852
2022/04/01,5806
2022/04/02,5056
2022/04/03,3915
2022/04/04,3740
2022/04/05,4225
2022/04/06,4988
2022/04/07,5189
2022/04/08,4678
2022/04/09,3491
2022/04/10,2561
2022/04/11,4214
2022/04/12,4172
2022/04/13,4045
2022/04/14,3553
2022/04/15,3635
2022/04/16,3447
2022/04/17,3181
2022/04/18,3477
2022/04/19,3862
2022/04/20,5147
2022/04/21,4828
2022/04/22,4471
2022/04/23,2999
2022/04/24,2324
2022/04/25,3633
2022/04/26,4312
2022/04/27,4252
2022/04/28,4229
2022/04/29,5239
2022/04/30,4130
2022/05/01,3941
2022/05/02,4908
2022/05/03,6217
2022/05/04,5785
2022/05/05,5101
2022/05/06,4763
2022/05/07,3809
2022/05/08,3391
2022/05/09,5510
2022/05/10,6727
2022/05/11,8667
2022/05/12,10592
2022/05/13,9262
2022/05/14,5671
2022/05/15,3190
2022/05/16,4567
2022/05/17,4349
2022/05/18,4181
2022/05/19,3842
2022/05/20,4338
2022/05/21,3079
2022/05/22,2376
2022/05/23,3082
2022/05/24,3205
2022/05/25,2687
2022/05/26,4031
2022/05/27,4783
2022/05/28,3525
2022/05/29,2257
2022/05/30,2513
2022/05/31,3263
2022/06/01,3744
2022/06/02,3793
2022/06/03,3203
2022/06/04,2149
2022/06/05,1580
2022/06/06,2073
2022/06/07,2918
2022/06/08,2849
2022/06/09,2625
2022/06/10,3450
2022/06/11,4490
2022/06/12,4380
2022/06/13,6552
2022/06/14,6666
2022/06/15,6201
2022/06/16,4832
2022/06/17,3944
2022/06/18,3682
2022/06/19,3083
2022/06/20,2914
2022/06/21,2710
2022/06/22,2587
2022/06/23,2547
2022/06/24,2514
2022/06/25,2098
2022/06/26,1708
2022/06/27,2100
2022/06/28,2310
2022/06/29,3163
2022/06/30,3212
2022/07/01,2808
2022/07/02,1823
2022/07/03,1117
2022/07/04,1365
2022/07/05,1628
2022/07/06,1825
2022/07/07,2751
2022/07/08,2592
2022/07/09,1767
2022/07/10,1257
2022/07/11,1429
2022/07/12,1879
2022/07/13,2281
2022/07/14,2174
2022/07/15,2661
2022/07/16,2152
2022/07/17,1783
2022/07/18,2626
2022/07/19,4142
2022/07/20,3820
2022/07/21,4922
2022/07/22,3539
2022/07/23,2298
2022/07/24,1291
2022/07/25,1563
2022/07/26,1653
2022/07/27,2325
2022/07/28,2980
2022/07/29,3229
2022/07/30,2364
2022/07/31,1575
2022/08/01,1673
2022/08/02,1949
2022/08/03,1892
2022/08/04,1638
2022/08/05,1837
2022/08/06,1661
2022/08/07,1660
2022/08/08,1896
2022/08/09,2278
2022/08/10,3116
2022/08/11,3289
2022/08/12,2950
2022/08/13,2504
2022/08/14,2007
2022/08/15,2518
2022/08/16,2417
2022/08/17,3692
2022/08/18,3079
2022/08/19,3201
2022/08/20,2247
2022/08/21,1682
2022/08/22,1553
2022/08/23,1771
2022/08/24,2018
2022/08/25,2106
2022/08/26,2431
2022/08/27,2279
2022/08/28,2200
2022/08/29,2611
2022/08/30,2835
2022/08/31,2904
2022/09/01,2839
2022/09/02,3407
2022/09/03,2472
2022/09/04,1530
2022/09/05,1435
2022/09/06,3632
2022/09/07,3857
2022/09/08,3522
2022/09/09,3184
2022/09/10,2385
2022/09/11,1831
2022/09/12,3018
2022/09/13,5258
2022/09/14,8562
2022/09/15,8709
2022/09/16,6833
2022/09/17,3604
2022/09/18,2149
2022/09/19,2749
2022/09/20,3015
2022/09/21,3228
2022/09/22,3104
2022/09/23,2977
2022/09/24,2044
2022/09/25,1488
2022/09/26,1789
2022/09/27,2257
2022/09/28,2190
2022/09/29,2724
2022/09/30,2590
2022/10/01,1858
2022/10/02,1162
2022/10/03,1316
2022/10/04,1377
2022/10/05,1295
2022/10/06,1408
2022/10/07,1545
2022/10/08,1239
2022/10/09,800.705
2022/10/10,828.544
2022/10/11,1171
2022/10/12,1318
2022/10/13,1972
2022/10/14,1946
2022/10/15,1410
2022/10/16,991.298
2022/10/17,1162
2022/10/18,1470
2022/10/19,1528
2022/10/20,1455
2022/10/21,1681
2022/10/22,1367
2022/10/23,1200
2022/10/24,1635
2022/10/25,2710
2022/10/26,3681
2022/10/27,3563
2022/10/28,3004
2022/10/29,2561
2022/10/30,2064
2022/10/31,2216
2022/11/01,2059
2022/11/02,2623
2022/11/03,2539
2022/11/04,2874
2022/11/05,2236
2022/11/06,2040
2022/11/07,2808
2022/11/08,5041
2022/11/09,6555
2022/11/10,6576
2022/11/11,5087
2022/11/12,3769
2022/11/13,3384
2022/11/14,3265
2022/11/15,2984
2022/11/16,2920
2022/11/17,2670
2022/11/18,2482
2022/11/19,2084
2022/11/20,1814
2022/11/21,3243
2022/11/22,3416
2022/11/23,2851
2022/11/24,2042
2022/11/25,1722
2022/11/26,1451
2022/11/27,1291
2022/11/28,1669
2022/11/29,1900
