Date,hashrate90wma
2016/12/06,5787681266691
2016/12/07,5778334731968
2016/12/08,5775195517810
2016/12/09,5774785320988
2016/12/10,5776973608342
2016/12/11,5782629872061
2016/12/12,5783009082749
2016/12/13,5787521544182
2016/12/14,5791081503049
2016/12/15,5793721693165
2016/12/16,5800449572974
2016/12/17,5808785149459
2016/12/18,5821758577389
2016/12/19,5834208015769
2016/12/20,5849994702994
2016/12/21,5864447082234
2016/12/22,5873715995789
2016/12/23,5872910502568
2016/12/24,5864378799983
2016/12/25,5861866989631
2016/12/26,5863904735379
2016/12/27,5861484929049
2016/12/28,5858297861127
2016/12/29,5854775090066
2016/12/30,5851476403165
2016/12/31,5849743221006
2017/01/01,5848293054604
2017/01/02,5847347250838
2017/01/03,5846644204080
2017/01/04,5859700693529
2017/01/05,5875962188578
2017/01/06,5892888635737
2017/01/07,5915124147179
2017/01/08,5937891150333
2017/01/09,5965638595405
2017/01/10,5993345016040
2017/01/11,6022530648751
2017/01/12,6053275117500
2017/01/13,6086963978776
2017/01/14,6121012665522
2017/01/15,6158415303811
2017/01/16,6195524382734
2017/01/17,6230848954806
2017/01/18,6264698736311
2017/01/19,6309934567248
2017/01/20,6349102188885
2017/01/21,6392762083817
2017/01/22,6437181249689
2017/01/23,6484782733970
2017/01/24,6529901851795
2017/01/25,6575416370481
2017/01/26,6625717294988
2017/01/27,6673064459560
2017/01/28,6720635417761
2017/01/29,6764024203203
2017/01/30,6811915220423
2017/01/31,6858964194797
2017/02/01,6902645226730
2017/02/02,6949424046186
2017/02/03,6992171666497
2017/02/04,7037300601882
2017/02/05,7088938387562
2017/02/06,7141771487431
2017/02/07,7193469907910
2017/02/08,7246806577309
2017/02/09,7298248750279
2017/02/10,7354579439285
2017/02/11,7411024707490
2017/02/12,7468998446160
2017/02/13,7528789247981
2017/02/14,7589921025603
2017/02/15,7650785727122
2017/02/16,7709656296878
2017/02/17,7771394736473
2017/02/18,7834204294092
2017/02/19,7899696396272
2017/02/20,7965192512939
2017/02/21,8034681597992
2017/02/22,8100362465117
2017/02/23,8165458435810
2017/02/24,8230452550822
2017/02/25,8301101876504
2017/02/26,8379824357023
2017/02/27,8458080914747
2017/02/28,8545960778823
2017/03/01,8623796780653
2017/03/02,8704099490006
2017/03/03,8792144941231
2017/03/04,8875416846241
2017/03/05,8968805442507
2017/03/06,9061241076007
2017/03/07,9150357909856
2017/03/08,9247515419475
2017/03/09,9343617267878
2017/03/10,9438739292601
2017/03/11,9537707026928
2017/03/12,9635942389410
2017/03/13,9744014421413
2017/03/14,9846307352892
2017/03/15,9955124225024
2017/03/16,10065673779760
2017/03/17,10190376782893
2017/03/18,10316980945787
2017/03/19,10424409134442
2017/03/20,10550896007480
2017/03/21,10668781364786
2017/03/22,10792431948204
2017/03/23,10925328351687
2017/03/24,11053911891719
2017/03/25,11182430923915
2017/03/26,11325863060337
2017/03/27,11481550605325
2017/03/28,11625038994132
2017/03/29,11780947966900
2017/03/30,11935036079749
2017/03/31,12096458679606
2017/04/01,12248418039227
2017/04/02,12397132006503
2017/04/03,12526429870814
2017/04/04,12675757457951
2017/04/05,12833441742899
2017/04/06,12985551193470
2017/04/07,13141210538453
2017/04/08,13296134078499
2017/04/09,13440889073524
2017/04/10,13584464329474
2017/04/11,13738549425310
2017/04/12,13887417382804
2017/04/13,14025737453333
2017/04/14,14197388808594
2017/04/15,14353345402467
2017/04/16,14513861209235
2017/04/17,14677956949380
2017/04/18,14848069406502
2017/04/19,15010254247346
2017/04/20,15174123093400
2017/04/21,15346292975147
2017/04/22,15517453421438
2017/04/23,15696222241161
2017/04/24,15855944393394
2017/04/25,16032651161207
2017/04/26,16199757556682
2017/04/27,16370790972049
2017/04/28,16567950667409
2017/04/29,16772821879470
2017/04/30,16962340101771
2017/05/01,17154127716070
2017/05/02,17343202363721
2017/05/03,17536687528798
2017/05/04,17718868494415
2017/05/05,17923685099876
2017/05/06,18123478593140
2017/05/07,18329267595891
2017/05/08,18522818886571
2017/05/09,18737247020321
2017/05/10,18942009635425
2017/05/11,19152545634983
2017/05/12,19378817065127
2017/05/13,19586681594868
2017/05/14,19808763186887
2017/05/15,20047076528193
2017/05/16,20290072746515
2017/05/17,20496313482201
2017/05/18,20719827288049
2017/05/19,20962662983495
2017/05/20,21218215665145
2017/05/21,21488608883447
2017/05/22,21773420395451
2017/05/23,22027896750114
2017/05/24,22293857788061
2017/05/25,22558186701917
2017/05/26,22818910975324
2017/05/27,23095333908581
2017/05/28,23362038946163
2017/05/29,23669349955512
2017/05/30,24020533044901
2017/05/31,24344551650858
2017/06/01,24705409753964
2017/06/02,25039092733447
2017/06/03,25390941494207
2017/06/04,25758082578215
2017/06/05,26139045794161
2017/06/06,26525186018357
2017/06/07,26940688287235
2017/06/08,27357094383946
2017/06/09,27764851410515
2017/06/10,28213448399515
2017/06/11,28678320811988
2017/06/12,29134228884451
2017/06/13,29616541345639
2017/06/14,30115646433846
2017/06/15,30625609553705
2017/06/16,31145775678897
2017/06/17,31693126042506
2017/06/18,32253614725243
2017/06/19,32817676312260
2017/06/20,33395398862754
2017/06/21,33974296920761
2017/06/22,34557833025469
2017/06/23,35122905572672
2017/06/24,35708301174201
2017/06/25,36299440808396
2017/06/26,36925408666066
2017/06/27,37539017452531
2017/06/28,38178110187865
2017/06/29,38841987237654
2017/06/30,39497533487923
2017/07/01,40162396236360
2017/07/02,40827948857913
2017/07/03,41523950898259
2017/07/04,42242705499577
2017/07/05,42911285650093
2017/07/06,43593798055882
2017/07/07,44288900023172
2017/07/08,44980851930031
2017/07/09,45673211797406
2017/07/10,46376696570969
2017/07/11,47057561484299
2017/07/12,47688795356103
2017/07/13,48322100129119
2017/07/14,48912696916312
2017/07/15,49545623485135
2017/07/16,50201957623767
2017/07/17,50768761408339
2017/07/18,51361714284154
2017/07/19,52003767314235
2017/07/20,52682878726147
2017/07/21,53343637679599
2017/07/22,53987055715670
2017/07/23,54677678966642
2017/07/24,55309212254027
2017/07/25,56006061800358
2017/07/26,56682259180518
2017/07/27,57317752173006
2017/07/28,57982830605765
2017/07/29,58613844035003
2017/07/30,59285570538287
2017/07/31,59983975482516
2017/08/01,60667364678880
2017/08/02,61311334460234
2017/08/03,61875789473557
2017/08/04,62495077499090
2017/08/05,63083610884687
2017/08/06,63681957954432
2017/08/07,64317818423496
2017/08/08,64960845442004
2017/08/09,65626012573909
2017/08/10,66243163308850
2017/08/11,66872661567502
2017/08/12,67546710623213
2017/08/13,68213588270769
2017/08/14,68908622595131
2017/08/15,69616259516391
2017/08/16,70317302122813
2017/08/17,71031125302876
2017/08/18,71712644875141
2017/08/19,72459215884993
2017/08/20,73142679745820
2017/08/21,73865607075523
2017/08/22,74577004650144
2017/08/23,75323339474535
2017/08/24,76030448633994
2017/08/25,76678906569934
2017/08/26,77326644983778
2017/08/27,77948082625393
2017/08/28,78490439641917
2017/08/29,79165280845062
2017/08/30,79834373530073
2017/08/31,80450381415946
2017/09/01,81073695752687
2017/09/02,81679984103235
2017/09/03,82261899792971
2017/09/04,82863539597661
2017/09/05,83460859454157
2017/09/06,84024455410597
2017/09/07,84621660522514
2017/09/08,85313224360760
2017/09/09,85930998524959
2017/09/10,86499659628747
2017/09/11,87054710730183
2017/09/12,87718493014670
2017/09/13,88268104522761
2017/09/14,88849296231108
2017/09/15,89496898235042
2017/09/16,90084861204392
2017/09/17,90678262498715
2017/09/18,91209231852068
2017/09/19,91789569923946
2017/09/20,92329830911501
2017/09/21,92900058888555
2017/09/22,93435568523372
2017/09/23,93860205310047
2017/09/24,94334523878917
2017/09/25,94682992094180
2017/09/26,95052716437237
2017/09/27,95470858936385
2017/09/28,95794688301936
2017/09/29,96018109268074
2017/09/30,96222078086041
2017/10/01,96518927473388
2017/10/02,96798519032058
2017/10/03,97066220486185
2017/10/04,97389826519957
2017/10/05,97779788311736
2017/10/06,98051937693322
2017/10/07,98268188839812
2017/10/08,98551116543403
2017/10/09,98839297379973
2017/10/10,99149916618280
2017/10/11,99520771984508
2017/10/12,99797147860597
2017/10/13,1.0016599740009E+14
2017/10/14,1.0041512089039E+14
2017/10/15,1.0073253521162E+14
2017/10/16,1.0110859609746E+14
2017/10/17,1.0153401522902E+14
2017/10/18,1.0193348266213E+14
2017/10/19,1.0241607777423E+14
2017/10/20,1.0287122761074E+14
2017/10/21,1.0330303931232E+14
2017/10/22,1.0377378218535E+14
2017/10/23,1.0420822771788E+14
2017/10/24,1.0471835770277E+14
2017/10/25,1.0515231549118E+14
2017/10/26,1.0549003334015E+14
2017/10/27,1.0329616965644E+14
2017/10/28,1.0112100871075E+14
2017/10/29,98965148437596
2017/10/30,96829036754615
2017/10/31,94712663174321
2017/11/01,95274681925091
2017/11/02,95706725285284
2017/11/03,96093985356230
2017/11/04,96429260852139
2017/11/05,96869123384590
2017/11/06,97246199253298
2017/11/07,97600865730297
2017/11/08,97997072739545
2017/11/09,98341107820845
2017/11/10,98714174292016
2017/11/11,99079269388965
2017/11/12,99493274597492
2017/11/13,99882805098510
2017/11/14,1.0020561515158E+14
2017/11/15,1.0053643416768E+14
2017/11/16,1.0078100681384E+14
2017/11/17,1.0104123550872E+14
2017/11/18,1.0127331939811E+14
2017/11/19,1.0153304093878E+14
2017/11/20,1.0194714889656E+14
2017/11/21,1.0232407691183E+14
2017/11/22,1.0268757449646E+14
2017/11/23,1.0312855933496E+14
2017/11/24,1.0362141364597E+14
2017/11/25,1.0411846596367E+14
2017/11/26,1.0460462783656E+14
2017/11/27,1.0504474676735E+14
2017/11/28,1.0543398576166E+14
2017/11/29,1.0586263344914E+14
2017/11/30,1.0631599592038E+14
2017/12/01,1.0677797831592E+14
2017/12/02,1.0723583339623E+14
2017/12/03,1.0760468132438E+14
2017/12/04,1.0805579804077E+14
2017/12/05,1.0844786640286E+14
2017/12/06,1.0883819611524E+14
2017/12/07,1.0925685740964E+14
2017/12/08,1.0971853876964E+14
2017/12/09,1.1019594593215E+14
2017/12/10,1.1063224117616E+14
2017/12/11,1.1109800224033E+14
2017/12/12,1.1157337329642E+14
2017/12/13,1.1215362785908E+14
2017/12/14,1.1280553433917E+14
2017/12/15,1.1358486727480E+14
2017/12/16,1.1431674446976E+14
2017/12/17,1.1506111643754E+14
2017/12/18,1.1589433149794E+14
2017/12/19,1.1666025010914E+14
2017/12/20,1.1739593311715E+14
2017/12/21,1.1812628906494E+14
2017/12/22,1.1883263004492E+14
2017/12/23,1.1966822835719E+14
2017/12/24,1.2047970759642E+14
2017/12/25,1.2131751622864E+14
2017/12/26,1.2216205484648E+14
2017/12/27,1.2301851201502E+14
2017/12/28,1.2395220783591E+14
2017/12/29,1.2480642441214E+14
2017/12/30,1.25670530498E+14
2017/12/31,1.2656990986742E+14
2018/01/01,1.275104655583E+14
2018/01/02,1.2842954426662E+14
2018/01/03,1.293279331765E+14
2018/01/04,1.3029758195151E+14
2018/01/05,1.3133631778716E+14
2018/01/06,1.3228695852421E+14
2018/01/07,1.333521027027E+14
2018/01/08,1.3439649991789E+14
2018/01/09,1.3547100979780E+14
2018/01/10,1.3660737311945E+14
2018/01/11,1.3784631732302E+14
2018/01/12,1.3908238028462E+14
2018/01/13,1.403159437598E+14
2018/01/14,1.416262331921E+14
2018/01/15,1.4283482494903E+14
2018/01/16,1.4414956277214E+14
2018/01/17,1.4553062246775E+14
2018/01/18,1.4685907091171E+14
2018/01/19,1.4815710773735E+14
2018/01/20,1.4960954232987E+14
2018/01/21,1.5095184183409E+14
2018/01/22,1.5237559810489E+14
2018/01/23,1.5377089447233E+14
2018/01/24,1.5525968215464E+14
2018/01/25,1.567662746582E+14
2018/01/26,1.5822343917954E+14
2018/01/27,1.5959938677188E+14
2018/01/28,1.6098598728313E+14
2018/01/29,1.6250478852492E+14
2018/01/30,1.6391379291796E+14
2018/01/31,1.6542086027346E+14
2018/02/01,1.6701470995828E+14
2018/02/02,1.6865694051849E+14
2018/02/03,1.7025866933298E+14
2018/02/04,1.7183007155475E+14
2018/02/05,1.7350173020033E+14
2018/02/06,1.7508571659573E+14
2018/02/07,1.7676095333281E+14
2018/02/08,1.7835305614952E+14
2018/02/09,1.7999052321995E+14
2018/02/10,1.8163341440898E+14
2018/02/11,1.8329303812726E+14
2018/02/12,1.8502587849247E+14
2018/02/13,1.8676085763919E+14
2018/02/14,1.8832587671734E+14
2018/02/15,189907729162895
2018/02/16,1.9156065887345E+14
2018/02/17,1.9319267464797E+14
2018/02/18,1.9479205815599E+14
2018/02/19,196345984292137
2018/02/20,1.9779903790753E+14
2018/02/21,1.9926622995785E+14
2018/02/22,2.0074769865827E+14
2018/02/23,2.022516042571E+14
2018/02/24,2.0369365767144E+14
2018/02/25,2.0523344779964E+14
2018/02/26,2.0668152860651E+14
2018/02/27,2.080069600484E+14
2018/02/28,2.0949530837383E+14
2018/03/01,2.1097817276684E+14
2018/03/02,2.1246877815796E+14
2018/03/03,2.1404627427643E+14
2018/03/04,2.1543870209168E+14
2018/03/05,2.1682161492887E+14
2018/03/06,2.1818592515179E+14
2018/03/07,2.1970112668172E+14
2018/03/08,2.2116355143833E+14
2018/03/09,2.2246031015082E+14
2018/03/10,2.2378315364241E+14
2018/03/11,225047001972461
2018/03/12,2.263191425639E+14
2018/03/13,2.2754654695926E+14
2018/03/14,2.2868476345026E+14
2018/03/15,2.2986185761496E+14
2018/03/16,2.3121218046925E+14
2018/03/17,2.3249220982666E+14
2018/03/18,2.3369472063535E+14
2018/03/19,234891487970641
2018/03/20,2.3608603876362E+14
2018/03/21,2.3717446228345E+14
2018/03/22,2.3822175141469E+14
2018/03/23,2.3926693628016E+14
2018/03/24,2.4024578020802E+14
2018/03/25,2.412242269324E+14
2018/03/26,2.423323334732E+14
2018/03/27,2.4327527382988E+14
2018/03/28,2.4418173679521E+14
2018/03/29,2.4496097683651E+14
2018/03/30,245781031976139
2018/03/31,2.4649498823722E+14
2018/04/01,2.4719261090919E+14
2018/04/02,2.4786961824911E+14
2018/04/03,2.4839182897834E+14
2018/04/04,2.4894259857054E+14
2018/04/05,2.4950437149185E+14
2018/04/06,2.501862307155E+14
2018/04/07,250746333721131
2018/04/08,2.5124389101529E+14
2018/04/09,2.5153642807414E+14
2018/04/10,2.5194820615866E+14
2018/04/11,2.5228597434216E+14
2018/04/12,2.5257560450091E+14
2018/04/13,2.5290755871961E+14
2018/04/14,2.5322804025976E+14
2018/04/15,2.5353073486239E+14
2018/04/16,2.5383597566937E+14
2018/04/17,2.5411799032905E+14
2018/04/18,2.5424290794812E+14
2018/04/19,2.5451181113137E+14
2018/04/20,2.5462670265267E+14
2018/04/21,2.5493920601746E+14
2018/04/22,255165061420107
2018/04/23,2.5546771919644E+14
2018/04/24,2.5564033618041E+14
2018/04/25,2.5584849845984E+14
2018/04/26,2.5625312237058E+14
2018/04/27,2.5643381061695E+14
2018/04/28,2.5652078153592E+14
2018/04/29,2.5684583405577E+14
2018/04/30,2.5712567171678E+14
2018/05/01,2.5722351775698E+14
2018/05/02,2.5743235068936E+14
2018/05/03,2.5765321703718E+14
2018/05/04,2.5793066907042E+14
2018/05/05,2.5829354538404E+14
2018/05/06,2.5865511361443E+14
2018/05/07,2.5913161923860E+14
2018/05/08,2.5953441769583E+14
2018/05/09,2.5984830392704E+14
2018/05/10,2.6015116798849E+14
2018/05/11,2.605088591633E+14
2018/05/12,2.6098712676585E+14
2018/05/13,2.6144389153086E+14
2018/05/14,2.6177345229805E+14
2018/05/15,2.6201791681955E+14
2018/05/16,2.6226224615446E+14
2018/05/17,2.6256100863494E+14
2018/05/18,2.62806935023E+14
2018/05/19,2.6307531871261E+14
2018/05/20,2.634222162715E+14
2018/05/21,2.638151722119E+14
2018/05/22,2.641278616935E+14
2018/05/23,2.644157405509E+14
2018/05/24,2.6447868918818E+14
2018/05/25,2.645827888815E+14
2018/05/26,2.647771312778E+14
2018/05/27,2.6482555935888E+14
2018/05/28,2.6497190459389E+14
2018/05/29,2.6509140576022E+14
2018/05/30,2.6515837845416E+14
2018/05/31,2.6536178935940E+14
2018/06/01,2.6531737281071E+14
2018/06/02,2.6542502608429E+14
2018/06/03,2.6548637416321E+14
2018/06/04,2.6557247953434E+14
2018/06/05,2.6563835723968E+14
2018/06/06,2.6566913537404E+14
2018/06/07,2.6575323281666E+14
2018/06/08,2.6586413217606E+14
2018/06/09,2.6622271830485E+14
2018/06/10,2.6634364514111E+14
2018/06/11,2.6656168657802E+14
2018/06/12,2.6685692983086E+14
2018/06/13,2.6698048937408E+14
2018/06/14,2.6709142145826E+14
2018/06/15,2.6718490104473E+14
2018/06/16,2.6733774234321E+14
2018/06/17,2.6744224747695E+14
2018/06/18,2.6777020172615E+14
2018/06/19,2.6815206049605E+14
2018/06/20,2.6845604068283E+14
2018/06/21,2.688365864795E+14
2018/06/22,2.6925243303577E+14
2018/06/23,2.6957524167666E+14
2018/06/24,2.6991733094534E+14
2018/06/25,2.7027992539236E+14
2018/06/26,2.7058059080934E+14
2018/06/27,2.7105399323817E+14
2018/06/28,2.7132850946398E+14
2018/06/29,2.7154961516068E+14
2018/06/30,2.7199864018021E+14
2018/07/01,2.7218794041518E+14
2018/07/02,2.7247873990711E+14
2018/07/03,2.728583564489E+14
2018/07/04,2.7317800014103E+14
2018/07/05,2.7369676140192E+14
2018/07/06,2.7410468884678E+14
2018/07/07,2.7457977029004E+14
2018/07/08,2.7492107607117E+14
2018/07/09,2.7541857934344E+14
2018/07/10,2.7574782088151E+14
2018/07/11,2.7589679161058E+14
2018/07/12,2.7610893291194E+14
2018/07/13,2.7625410039956E+14
2018/07/14,2.7640407500306E+14
2018/07/15,2.7658533787826E+14
2018/07/16,2.767669448843E+14
2018/07/17,2.7707645885766E+14
2018/07/18,2.773249892123E+14
2018/07/19,2.7749421650728E+14
2018/07/20,2.7755407618196E+14
2018/07/21,2.7737001978612E+14
2018/07/22,2.7745985023295E+14
2018/07/23,2.7775444306428E+14
2018/07/24,2.7793579374576E+14
2018/07/25,2.7827232569591E+14
2018/07/26,2.7854891252638E+14
2018/07/27,2.7880722350055E+14
2018/07/28,2.7908667946909E+14
2018/07/29,2.7938795103679E+14
2018/07/30,2.7967286540266E+14
2018/07/31,2.7997719663911E+14
2018/08/01,2.8020481483402E+14
2018/08/02,2.805493457091E+14
2018/08/03,2.8073245432232E+14
2018/08/04,281070768931060
2018/08/05,2.8140649422497E+14
2018/08/06,281744790708296
2018/08/07,2.8204845281635E+14
2018/08/08,282413209383910
2018/08/09,2.8279184561088E+14
2018/08/10,283082346324627
2018/08/11,2.8339681410357E+14
2018/08/12,2.8353174244208E+14
2018/08/13,2.8366003877847E+14
2018/08/14,2.8381292138648E+14
2018/08/15,2.8389422421294E+14
2018/08/16,283875665035742
2018/08/17,2.8398479540852E+14
2018/08/18,2.8399173269971E+14
2018/08/19,2.8403187020374E+14
2018/08/20,2.8411157209050E+14
2018/08/21,2.8424009537234E+14
2018/08/22,2.8444495159933E+14
2018/08/23,2.844098177034E+14
2018/08/24,2.8445677852031E+14
2018/08/25,2.8451311797522E+14
2018/08/26,2.8468049078016E+14
2018/08/27,2.8476592693964E+14
2018/08/28,2.8479437654766E+14
