Date,median_transaction_fee3rocUSD
2016/05/02,28.38
2016/05/03,16.584
2016/05/04,9.534
2016/05/05,-0.242
2016/05/06,0.53
2016/05/07,-2.316
2016/05/08,-2.792
2016/05/09,-2.585
2016/05/10,0.068
2016/05/11,4.288
2016/05/12,7.404
2016/05/13,13.3
2016/05/14,5.258
2016/05/15,0.067
2016/05/16,-0.71
2016/05/17,14.99
2016/05/18,28.046
2016/05/19,32.696
2016/05/20,22.315
2016/05/21,4.947
2016/05/22,0.911
2016/05/23,-1.938
2016/05/24,-4.525
2016/05/25,-11.729
2016/05/26,-11.548
2016/05/27,-13.026
2016/05/28,6.881
2016/05/29,-3.026
2016/05/30,10.034
2016/05/31,0.066
2016/06/01,15.131
2016/06/02,11.052
2016/06/03,2.817
2016/06/04,-1.837
2016/06/05,-0.681
2016/06/06,1.485
2016/06/07,6.781
2016/06/08,5.418
2016/06/09,3.85
2016/06/10,-3.438
2016/06/11,-4.609
2016/06/12,2.108
2016/06/13,18.065
2016/06/14,31.577
2016/06/15,24.831
2016/06/16,17.32
2016/06/17,10.411
2016/06/18,-17.25
2016/06/19,-37.446
2016/06/20,-41.351
2016/06/21,-13.969
2016/06/22,16.52
2016/06/23,10.568
2016/06/24,6.203
2016/06/25,-0.14
2016/06/26,7.041
2016/06/27,0.051
2016/06/28,-7.62
2016/06/29,-8.231
2016/06/30,23.956
2016/07/01,-7.33
2016/07/02,-6.123
2016/07/03,-30.967
2016/07/04,-4.873
2016/07/05,-12.78
2016/07/06,-10.863
2016/07/07,-12.952
2016/07/08,-0.275
2016/07/09,3.553
2016/07/10,8.083
2016/07/11,1.187
2016/07/12,-3.964
2016/07/13,-3.908
2016/07/14,4.749
2016/07/15,13.103
2016/07/16,12.665
2016/07/17,1.933
2016/07/18,-4.746
2016/07/19,-4.132
2016/07/20,15.844
2016/07/21,9.414
2016/07/22,19.549
2016/07/23,10.457
2016/07/24,8.309
2016/07/25,-1.13
2016/07/26,-11.008
2016/07/27,-2.923
2016/07/28,2.163
2016/07/29,-1.17
2016/07/30,-2.944
2016/07/31,-10.651
2016/08/01,-8.716
2016/08/02,-19.391
2016/08/03,-17.015
2016/08/04,-7.516
2016/08/05,7.267
2016/08/06,6.042
2016/08/07,1.843
2016/08/08,0.173
2016/08/09,9.066
2016/08/10,11.664
2016/08/11,8.137
2016/08/12,1.568
2016/08/13,-4.179
2016/08/14,-3.317
2016/08/15,-5.752
2016/08/16,-4.163
2016/08/17,-4.139
2016/08/18,1.293
2016/08/19,-3.891
2016/08/20,1.022
2016/08/21,-1.636
2016/08/22,4.61
2016/08/23,11.524
2016/08/24,-0.693
2016/08/25,-0.556
2016/08/26,-8.572
2016/08/27,1.539
2016/08/28,-1.207
2016/08/29,-0.884
2016/08/30,-0.91
2016/08/31,2.694
2016/09/01,8.94
2016/09/02,18.306
2016/09/03,4.97
2016/09/04,10.553
2016/09/05,-11.081
2016/09/06,-2.794
2016/09/07,-6.368
2016/09/08,6.806
2016/09/09,6.322
2016/09/10,-7.609
2016/09/11,-4.883
2016/09/12,-2.891
2016/09/13,2.744
2016/09/14,7.248
2016/09/15,7.911
2016/09/16,8.666
2016/09/17,-0.983
2016/09/18,-0.887
2016/09/19,-0.765
2016/09/20,8.45
2016/09/21,7.992
2016/09/22,13.551
2016/09/23,80.688
2016/09/24,65.835
2016/09/25,98.021
2016/09/26,24.114
2016/09/27,18.609
2016/09/28,-27.078
2016/09/29,-35.812
2016/09/30,-27.244
2016/10/01,16.026
2016/10/02,19.067
2016/10/03,8.596
2016/10/04,12.168
2016/10/05,-31.504
2016/10/06,-27.481
2016/10/07,-47.728
2016/10/08,-12.966
2016/10/09,-1.938
2016/10/10,-1.732
2016/10/11,3.124
2016/10/12,-2.915
2016/10/13,404.354
2016/10/14,130.093
2016/10/15,237.953
2016/10/16,-48.258
2016/10/17,5.226
2016/10/18,-35.206
2016/10/19,-49.576
2016/10/20,-56.752
2016/10/21,-53.518
2016/10/22,-19.257
2016/10/23,-5.147
2016/10/24,-0.932
2016/10/25,-4.447
2016/10/26,0.416
2016/10/27,-4.518
2016/10/28,-2.377
2016/10/29,-7.447
2016/10/30,-14.2
2016/10/31,-0.945
2016/11/01,0.221
2016/11/02,1.015
2016/11/03,-10.343
2016/11/04,-10.428
2016/11/05,4.431
2016/11/06,-1.869
2016/11/07,3.442
2016/11/08,-3.529
2016/11/09,-5.126
2016/11/10,1.565
2016/11/11,-4.406
2016/11/12,3.81
2016/11/13,-2.072
2016/11/14,5.158
2016/11/15,-0.422
2016/11/16,-0.739
2016/11/17,-5.608
2016/11/18,-4.751
2016/11/19,-4.87
2016/11/20,-6.141
2016/11/21,4.443
2016/11/22,-8.31
2016/11/23,3.019
2016/11/24,12.674
2016/11/25,-11.928
2016/11/26,2.12
2016/11/27,-12.441
2016/11/28,28.087
2016/11/29,-8.51
2016/11/30,-20.922
2016/12/01,-22.976
2016/12/02,-12.063
2016/12/03,-7.972
2016/12/04,-9.515
2016/12/05,-15.007
2016/12/06,-13.084
2016/12/07,11.324
2016/12/08,16.101
2016/12/09,22.322
2016/12/10,-5.124
2016/12/11,-4.04
2016/12/12,2.412
2016/12/13,3.565
2016/12/14,2.521
2016/12/15,-7.153
2016/12/16,-6.738
2016/12/17,-10.597
2016/12/18,-9.532
2016/12/19,3.075
2016/12/20,4.853
2016/12/21,23.072
2016/12/22,-5.616
2016/12/23,-6.458
2016/12/24,-18.278
2016/12/25,-5.557
2016/12/26,-5.011
2016/12/27,-0.873
2016/12/28,0.059
2016/12/29,19.091
2016/12/30,14.651
2016/12/31,11.098
2017/01/01,-0.884
2017/01/02,-0.327
2017/01/03,26.334
2017/01/04,27.372
2017/01/05,29.985
2017/01/06,-3.907
2017/01/07,-6.078
2017/01/08,2.467
2017/01/09,13.521
2017/01/10,17.474
2017/01/11,-7.913
2017/01/12,-10.642
2017/01/13,-16.125
2017/01/14,-6.439
2017/01/15,-1.185
2017/01/16,-1.032
2017/01/17,8.061
2017/01/18,4.615
2017/01/19,6.651
2017/01/20,3.599
2017/01/21,5.24
2017/01/22,5.634
2017/01/23,1.726
2017/01/24,2.996
2017/01/25,-1.818
2017/01/26,8.411
2017/01/27,-1.337
2017/01/28,-0.955
2017/01/29,-4.295
2017/01/30,-3.708
2017/01/31,8.591
2017/02/01,0.064
2017/02/02,1.54
2017/02/03,-5.684
2017/02/04,1.016
2017/02/05,5.489
2017/02/06,4.476
2017/02/07,15.874
2017/02/08,8.851
2017/02/09,3.717
2017/02/10,-11.131
2017/02/11,-1.826
2017/02/12,-2.816
2017/02/13,11.271
2017/02/14,17.117
2017/02/15,20.335
2017/02/16,-1.053
2017/02/17,-5.607
2017/02/18,-6.496
2017/02/19,0.169
2017/02/20,-3.974
2017/02/21,13.094
2017/02/22,9.276
2017/02/23,0.284
2017/02/24,-8.238
2017/02/25,6.37
2017/02/26,7.776
2017/02/27,11.1
2017/02/28,5.911
2017/03/01,15.673
2017/03/02,18.603
2017/03/03,15.562
2017/03/04,21.652
2017/03/05,5.302
2017/03/06,6.3
2017/03/07,-1.118
2017/03/08,-10.1
2017/03/09,-10.541
2017/03/10,-10.639
2017/03/11,10.327
2017/03/12,18.37
2017/03/13,52.756
2017/03/14,51.391
2017/03/15,36.933
2017/03/16,46.182
2017/03/17,57.68
2017/03/18,28.439
2017/03/19,-1.797
2017/03/20,-7.971
2017/03/21,9.986
2017/03/22,1.212
2017/03/23,0.47
2017/03/24,7.398
2017/03/25,22.459
2017/03/26,21.025
2017/03/27,19.826
2017/03/28,4.865
2017/03/29,7.73
2017/03/30,-2.783
2017/03/31,-5.582
2017/04/01,-9.173
2017/04/02,-3.452
2017/04/03,-9.175
2017/04/04,-13.205
2017/04/05,-5.826
2017/04/06,-3.051
2017/04/07,12.97
2017/04/08,-8.931
2017/04/09,7.918
2017/04/10,-10.46
2017/04/11,2.993
2017/04/12,1.279
2017/04/13,12.066
2017/04/14,13.877
2017/04/15,4.31
2017/04/16,4.003
2017/04/17,0.52
2017/04/18,7.308
2017/04/19,4.951
2017/04/20,1.756
2017/04/21,4.007
2017/04/22,-3.731
2017/04/23,-0.462
2017/04/24,-2.878
2017/04/25,2.285
2017/04/26,-2.521
2017/04/27,10.738
2017/04/28,31.926
2017/04/29,41.451
2017/04/30,26.203
2017/05/01,19.978
2017/05/02,14.163
2017/05/03,6.381
2017/05/04,2.83
2017/05/05,15.353
2017/05/06,13.633
2017/05/07,8.942
2017/05/08,-8.299
2017/05/09,-4.943
2017/05/10,-6.212
2017/05/11,2.816
2017/05/12,8.387
2017/05/13,3.237
2017/05/14,3.983
2017/05/15,3.65
2017/05/16,2.165
2017/05/17,7.954
2017/05/18,2.729
2017/05/19,21.515
2017/05/20,32.422
2017/05/21,43.552
2017/05/22,50.039
2017/05/23,32.508
2017/05/24,42.257
2017/05/25,22.596
2017/05/26,3.5
2017/05/27,-23.584
2017/05/28,-14.669
2017/05/29,0.289
2017/05/30,44.293
2017/05/31,48.033
2017/06/01,40.972
2017/06/02,9
2017/06/03,-12.26
2017/06/04,8.798
2017/06/05,8.791
2017/06/06,18.724
2017/06/07,4.379
2017/06/08,8.24
2017/06/09,0.906
2017/06/10,4.947
2017/06/11,27.788
2017/06/12,55.541
2017/06/13,37.856
2017/06/14,6.156
2017/06/15,-18.127
2017/06/16,-15.35
2017/06/17,-5.331
2017/06/18,4.858
2017/06/19,2.708
2017/06/20,28.32
2017/06/21,161.977
2017/06/22,115.377
2017/06/23,69.832
2017/06/24,-19.835
2017/06/25,-26.591
2017/06/26,-40.711
2017/06/27,-43.477
2017/06/28,13.053
2017/06/29,10.497
2017/06/30,-29.435
2017/07/01,-56.358
2017/07/02,-47.508
2017/07/03,8.02
2017/07/04,-1.099
2017/07/05,-1.92
2017/07/06,-19.16
2017/07/07,-4.062
2017/07/08,-4.065
2017/07/09,-1.809
2017/07/10,-18.604
2017/07/11,-21.533
2017/07/12,-20.926
2017/07/13,-3.057
2017/07/14,-5.565
2017/07/15,-6.353
2017/07/16,-25.192
2017/07/17,-8.393
2017/07/18,11.564
2017/07/19,41.473
2017/07/20,23.572
2017/07/21,7.861
2017/07/22,1.116
2017/07/23,9.041
2017/07/24,-1.049
2017/07/25,0.651
2017/07/26,-7.355
2017/07/27,-8.808
2017/07/28,-12.421
2017/07/29,-14.694
2017/07/30,-4.868
2017/07/31,0.917
2017/08/01,39.659
2017/08/02,16.343
2017/08/03,14.076
2017/08/04,-16.568
2017/08/05,2.581
2017/08/06,14.902
2017/08/07,25.102
2017/08/08,17.992
2017/08/09,20.509
2017/08/10,13.219
2017/08/11,15.545
2017/08/12,6.525
2017/08/13,3.518
2017/08/14,-7.339
2017/08/15,-5.815
2017/08/16,33.226
2017/08/17,20.436
2017/08/18,49.401
2017/08/19,-24.796
2017/08/20,-14.688
2017/08/21,-29.214
2017/08/22,4.124
2017/08/23,3.355
2017/08/24,-3.342
2017/08/25,6.076
2017/08/26,3.666
2017/08/27,4.5
2017/08/28,0.056
2017/08/29,25.928
2017/08/30,35.586
2017/08/31,91.725
2017/09/01,34.661
2017/09/02,7.574
2017/09/03,-42.176
2017/09/04,-26.546
2017/09/05,-11.801
2017/09/06,69.49
2017/09/07,59.202
2017/09/08,75.327
2017/09/09,-21.052
2017/09/10,-35.723
2017/09/11,-57.418
2017/09/12,-29.34
2017/09/13,-29.525
2017/09/14,-6.046
2017/09/15,2.928
2017/09/16,75.96
2017/09/17,58.866
2017/09/18,10.531
2017/09/19,-40.857
2017/09/20,-24.301
2017/09/21,-29.299
2017/09/22,-10.731
2017/09/23,-24.471
2017/09/24,17.862
2017/09/25,15.171
2017/09/26,26.145
2017/09/27,-5.206
2017/09/28,1.141
2017/09/29,-12.402
2017/09/30,27.013
2017/10/01,12.108
2017/10/02,13.564
2017/10/03,-14.478
2017/10/04,0.269
2017/10/05,-6.015
2017/10/06,13.909
2017/10/07,-1.951
2017/10/08,10.411
2017/10/09,-10.641
2017/10/10,-7.711
2017/10/11,-3.628
2017/10/12,-0.928
2017/10/13,25.629
2017/10/14,21.977
2017/10/15,8.221
2017/10/16,-21.026
2017/10/17,-48.868
2017/10/18,-43.765
2017/10/19,-49.039
2017/10/20,-19.024
2017/10/21,-34.623
2017/10/22,-31.9
2017/10/23,16.443
2017/10/24,52.916
2017/10/25,28.798
2017/10/26,-37.641
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,-46.466
2017/11/05,-59.047
2017/11/06,-69.519
2017/11/07,3.802
2017/11/08,128.528
2017/11/09,424.3
2017/11/10,78.427
2017/11/11,15.037
2017/11/12,-2.877
2017/11/13,19.251
2017/11/14,6.674
2017/11/15,8.518
2017/11/16,4.366
2017/11/17,-8.727
2017/11/18,-25.273
2017/11/19,7.913
2017/11/20,20.672
2017/11/21,45.654
2017/11/22,3.36
2017/11/23,10.41
2017/11/24,17.897
2017/11/25,-4.946
2017/11/26,15.123
2017/11/27,10.493
2017/11/28,35.158
2017/11/29,2.859
2017/11/30,-8.521
2017/12/01,-5.725
2017/12/02,-13.097
2017/12/03,7.71
2017/12/04,9.719
2017/12/05,69.484
2017/12/06,97.314
2017/12/07,184.874
2017/12/08,107.482
2017/12/09,66.382
2017/12/10,-15.796
2017/12/11,-33.663
2017/12/12,-19.746
2017/12/13,-9.023
2017/12/14,77.934
2017/12/15,30.47
2017/12/16,30.516
2017/12/17,-47.323
2017/12/18,-52.085
2017/12/19,0.283
2017/12/20,77.928
2017/12/21,109.75
2017/12/22,-1.985
2017/12/23,-8.524
2017/12/24,-38.616
2017/12/25,-44.793
2017/12/26,-46.365
2017/12/27,-20.655
2017/12/28,-5.96
2017/12/29,-5.642
2017/12/30,-10.6
2017/12/31,7.027
2018/01/01,6.831
2018/01/02,20.7
2018/01/03,23
2018/01/04,80.935
2018/01/05,350.315
2018/01/06,434.829
2018/01/07,233.532
2018/01/08,35.626
2018/01/09,7.527
2018/01/10,56.975
2018/01/11,16.766
2018/01/12,-30.782
2018/01/13,-33.761
2018/01/14,-30.7
2018/01/15,-6.625
2018/01/16,-40.366
2018/01/17,-42.025
2018/01/18,-13.954
2018/01/19,-7.485
2018/01/20,15.381
2018/01/21,-10.688
2018/01/22,-43.478
2018/01/23,-28.146
2018/01/24,-23.657
2018/01/25,24.051
2018/01/26,-48.039
2018/01/27,-46.782
2018/01/28,-37.91
2018/01/29,104.129
2018/01/30,15.947
2018/01/31,1.809
2018/02/01,16.709
2018/02/02,29.893
2018/02/03,11.492
2018/02/04,-60.143
2018/02/05,-52.29
2018/02/06,-44.583
2018/02/07,0.225
2018/02/08,4.889
2018/02/09,11.372
2018/02/10,-12.774
2018/02/11,1.287
2018/02/12,2.992
2018/02/13,-2.789
2018/02/14,7.169
2018/02/15,8.743
2018/02/16,10.361
2018/02/17,9.179
2018/02/18,26.634
2018/02/19,0.716
2018/02/20,-2.714
2018/02/21,-39.617
2018/02/22,-37.996
2018/02/23,-18.93
2018/02/24,18.898
2018/02/25,22.387
2018/02/26,-19.745
2018/02/27,-26.337
2018/02/28,21.87
2018/03/01,22.058
2018/03/02,38.309
2018/03/03,-30.611
2018/03/04,14.525
2018/03/05,-0.172
2018/03/06,36.674
2018/03/07,-8.452
2018/03/08,-30.833
2018/03/09,-45.468
2018/03/10,-53.715
2018/03/11,-42.49
2018/03/12,-22.43
2018/03/13,-26.772
2018/03/14,-29.685
2018/03/15,-26.63
2018/03/16,0.526
2018/03/17,-7.511
2018/03/18,-2.857
2018/03/19,-26.927
2018/03/20,-2.591
2018/03/21,-14.558
2018/03/22,-1.128
2018/03/23,-3.581
2018/03/24,-26.461
2018/03/25,-14.604
2018/03/26,-4.514
2018/03/27,4.637
2018/03/28,4.553
2018/03/29,-26.167
2018/03/30,-39.568
2018/03/31,-41.591
2018/04/01,-34.836
2018/04/02,-1.459
2018/04/03,1.061
2018/04/04,1.697
2018/04/05,2.47
2018/04/06,-25.919
2018/04/07,-21.552
2018/04/08,-20.774
2018/04/09,10.276
2018/04/10,10.521
2018/04/11,32.724
2018/04/12,35.855
2018/04/13,53.403
2018/04/14,4.142
2018/04/15,8.644
2018/04/16,3.066
2018/04/17,-4.126
2018/04/18,26.047
2018/04/19,4.599
2018/04/20,91.952
2018/04/21,-2.11
2018/04/22,15.35
2018/04/23,-15.705
2018/04/24,67.422
2018/04/25,72.498
2018/04/26,62.603
2018/04/27,31.581
2018/04/28,21.099
2018/04/29,51.852
2018/04/30,27.908
2018/05/01,-3.659
2018/05/02,-20.042
2018/05/03,-13.438
2018/05/04,-3.851
2018/05/05,5.004
2018/05/06,-24.662
2018/05/07,-17.963
2018/05/08,-10.028
2018/05/09,60.011
2018/05/10,169.177
2018/05/11,92.945
2018/05/12,-17.954
2018/05/13,-24.396
2018/05/14,16.409
2018/05/15,106.374
2018/05/16,32.917
2018/05/17,6.079
2018/05/18,-3.05
2018/05/19,-10.876
2018/05/20,-11.482
2018/05/21,-3.3
2018/05/22,26.502
2018/05/23,-1.422
2018/05/24,-8.358
2018/05/25,-24.101
2018/05/26,-19.647
2018/05/27,-28.838
2018/05/28,4.32
2018/05/29,31.861
2018/05/30,60.457
2018/05/31,41.559
2018/06/01,15.775
2018/06/02,-23.017
2018/06/03,-33.01
2018/06/04,-14.844
2018/06/05,10.096
2018/06/06,13.58
2018/06/07,-11.473
2018/06/08,-13.139
2018/06/09,-42.658
2018/06/10,-48.313
2018/06/11,-41.89
2018/06/12,-10.711
2018/06/13,17.325
2018/06/14,36.748
2018/06/15,46.645
2018/06/16,-32.708
2018/06/17,-61.951
2018/06/18,-55.03
2018/06/19,38.185
2018/06/20,61.296
2018/06/21,16.079
2018/06/22,-37.377
2018/06/23,-56.24
2018/06/24,-50.035
2018/06/25,38.49
2018/06/26,70.389
2018/06/27,45.076
2018/06/28,-47.187
2018/06/29,-15.48
2018/06/30,326.342
2018/07/01,1263
2018/07/02,1393
2018/07/03,262.145
2018/07/04,-19.487
2018/07/05,-41.659
2018/07/06,-20.311
2018/07/07,22.525
2018/07/08,-21.285
2018/07/09,-66.948
2018/07/10,-73.747
2018/07/11,-57.69
2018/07/12,7.624
2018/07/13,70.638
2018/07/14,264.436
2018/07/15,33.439
2018/07/16,-63.203
2018/07/17,-84.997
2018/07/18,-75.448
2018/07/19,-48.161
2018/07/20,4.581
2018/07/21,9.742
2018/07/22,-30.386
2018/07/23,16.112
2018/07/24,-34.847
2018/07/25,28.636
2018/07/26,-53.97
2018/07/27,-47.152
2018/07/28,-45.081
2018/07/29,-52.754
2018/07/30,-10.861
2018/07/31,-1.02
2018/08/01,20.461
2018/08/02,-9.184
2018/08/03,36.717
2018/08/04,-2.291
2018/08/05,-2.52
2018/08/06,-11.692
2018/08/07,343.72
2018/08/08,1660
2018/08/09,1128
2018/08/10,100.143
2018/08/11,-86.652
2018/08/12,-89.13
2018/08/13,-79.8
2018/08/14,-20.074
2018/08/15,52.792
2018/08/16,-3.656
2018/08/17,269.868
2018/08/18,-30.982
2018/08/19,-47.772
2018/08/20,-86.826
2018/08/21,-29.677
2018/08/22,86.745
2018/08/23,47.279
2018/08/24,31.978
2018/08/25,-45.052
2018/08/26,-23.534
2018/08/27,-17.484
2018/08/28,57.103
2018/08/29,90.017
2018/08/30,16.521
2018/08/31,21.812
2018/09/01,-26.912
2018/09/02,-24.758
2018/09/03,-30.398
2018/09/04,18.908
2018/09/05,10.257
2018/09/06,33.263
2018/09/07,0.282
2018/09/08,18.5
2018/09/09,-6.484
2018/09/10,-15.007
2018/09/11,1.277
2018/09/12,6.195
2018/09/13,38.725
2018/09/14,5.938
2018/09/15,8.538
2018/09/16,-20.167
2018/09/17,3.282
2018/09/18,5.355
2018/09/19,65.239
2018/09/20,29.386
2018/09/21,49.732
2018/09/22,-21.104
2018/09/23,-22.605
2018/09/24,-14.156
2018/09/25,12.938
2018/09/26,46.989
2018/09/27,10.853
2018/09/28,23.841
2018/09/29,21.937
2018/09/30,2.268
2018/10/01,4.299
2018/10/02,-0.67
2018/10/03,-36.11
2018/10/04,-42.306
2018/10/05,-52.652
2018/10/06,-61.11
2018/10/07,-34.233
2018/10/08,30.614
2018/10/09,120.589
2018/10/10,79.828
2018/10/11,-9.03
2018/10/12,20.057
2018/10/13,-53.028
2018/10/14,-45.964
2018/10/15,5.448
2018/10/16,32.656
2018/10/17,44.686
2018/10/18,-30.935
2018/10/19,31.637
2018/10/20,11.973
2018/10/21,6.598
2018/10/22,-21.045
2018/10/23,4.453
2018/10/24,53.505
2018/10/25,66.434
2018/10/26,21.928
2018/10/27,-32.58
2018/10/28,-41.265
2018/10/29,-13.524
2018/10/30,16.042
2018/10/31,19.471
2018/11/01,-9.686
2018/11/02,25.863
2018/11/03,15.264
2018/11/04,20.714
2018/11/05,21.108
2018/11/06,44.649
2018/11/07,27.461
2018/11/08,-6.517
2018/11/09,-21.881
2018/11/10,-46.337
2018/11/11,-58.844
2018/11/12,-25.004
2018/11/13,24.358
2018/11/14,111.82
2018/11/15,43.089
2018/11/16,9.101
2018/11/17,-38.453
2018/11/18,-39.499
2018/11/19,-8.269
2018/11/20,30.528
2018/11/21,-6.857
2018/11/22,-27.414
2018/11/23,-32.373
2018/11/24,-23.5
2018/11/25,-0.801
2018/11/26,-7.365
2018/11/27,-8.68
2018/11/28,3.221
2018/11/29,39.09
2018/11/30,133.163
2018/12/01,9.37
2018/12/02,-19.581
2018/12/03,-38.583
2018/12/04,-7.165
2018/12/05,7.401
2018/12/06,-6.83
2018/12/07,-20.708
2018/12/08,-54.32
2018/12/09,-50.383
2018/12/10,-30.131
2018/12/11,20.832
2018/12/12,21.377
2018/12/13,43.404
2018/12/14,11.389
2018/12/15,-12.697
2018/12/16,-53.214
2018/12/17,-6.222
2018/12/18,52.351
2018/12/19,127.289
2018/12/20,47.835
2018/12/21,21.424
2018/12/22,-11.242
2018/12/23,16.534
2018/12/24,34.19
2018/12/25,51.282
2018/12/26,-15.049
2018/12/27,-33.773
2018/12/28,-18.411
2018/12/29,-12.334
2018/12/30,27.818
2018/12/31,-1.842
2019/01/01,-3.142
2019/01/02,-8.695
2019/01/03,-9.348
2019/01/04,51.755
2019/01/05,-16.046
2019/01/06,1.283
2019/01/07,-17.18
2019/01/08,14.274
2019/01/09,1.028
2019/01/10,-0.561
2019/01/11,-15.94
2019/01/12,-23.603
2019/01/13,-30.797
2019/01/14,59.619
2019/01/15,81.376
2019/01/16,47.678
2019/01/17,-29.248
2019/01/18,-20.533
2019/01/19,-27.017
2019/01/20,1.23
2019/01/21,-8.998
2019/01/22,12.358
2019/01/23,-4.477
2019/01/24,3.086
2019/01/25,0.794
2019/01/26,-16.067
2019/01/27,-31.534
2019/01/28,1.418
2019/01/29,-6.238
2019/01/30,28.486
2019/01/31,10.408
2019/02/01,13.606
2019/02/02,-14.514
2019/02/03,-21.599
2019/02/04,-9.141
2019/02/05,-0.424
2019/02/06,-1.814
2019/02/07,7.087
2019/02/08,23.467
2019/02/09,18.014
2019/02/10,16.663
2019/02/11,26.211
2019/02/12,6.509
2019/02/13,12.211
2019/02/14,-18.038
2019/02/15,26.026
2019/02/16,-2.171
2019/02/17,30.887
2019/02/18,32.754
2019/02/19,58.35
2019/02/20,35.674
2019/02/21,-4.995
2019/02/22,-3.717
2019/02/23,-7.671
2019/02/24,13.804
2019/02/25,-2.174
2019/02/26,10.709
2019/02/27,-10.629
2019/02/28,10.219
2019/03/01,-32.859
2019/03/02,-37.85
2019/03/03,-44.845
2019/03/04,-20.7
2019/03/05,14.036
2019/03/06,15.416
2019/03/07,29.175
2019/03/08,-11.108
2019/03/09,-26.843
2019/03/10,-28.519
2019/03/11,-15.513
2019/03/12,-6.232
2019/03/13,-9.491
2019/03/14,-15.228
2019/03/15,1.109
2019/03/16,6.761
2019/03/17,4.27
2019/03/18,4.116
2019/03/19,39.827
2019/03/20,7.564
2019/03/21,21.743
2019/03/22,-30.98
2019/03/23,-7.441
2019/03/24,-22.704
2019/03/25,4.647
2019/03/26,9.365
2019/03/27,17.306
2019/03/28,-2.037
2019/03/29,10.678
2019/03/30,-7.923
2019/03/31,-5.101
2019/04/01,-8.288
2019/04/02,44.273
2019/04/03,130.314
2019/04/04,57.327
2019/04/05,-17.511
2019/04/06,-50.202
2019/04/07,-31.076
2019/04/08,12.847
2019/04/09,16.271
2019/04/10,16.344
2019/04/11,4.843
2019/04/12,14.945
2019/04/13,-8.495
2019/04/14,-33.153
2019/04/15,-24.15
2019/04/16,-0.46
2019/04/17,23.583
2019/04/18,20.799
2019/04/19,5.641
2019/04/20,-31.746
2019/04/21,-24.378
2019/04/22,-6.938
2019/04/23,50.998
2019/04/24,27.843
2019/04/25,-0.596
2019/04/26,2.074
2019/04/27,-35.184
2019/04/28,-20.8
2019/04/29,-27.293
2019/04/30,10.619
2019/05/01,6.827
2019/05/02,32.632
2019/05/03,28.736
