Date,sentinusd14rsiUSD
2017/06/19,49.069
2017/06/20,52.994
2017/06/21,43.498
2017/06/22,46.049
2017/06/23,47.921
2017/06/24,48.868
2017/06/25,42.139
2017/06/26,47.165
2017/06/27,47.467
2017/06/28,48.125
2017/06/29,49.393
2017/06/30,47.645
2017/07/01,45.975
2017/07/02,44.141
2017/07/03,60.129
2017/07/04,55.624
2017/07/05,45.279
2017/07/06,46.316
2017/07/07,46.635
2017/07/08,45.224
2017/07/09,42.587
2017/07/10,47.917
2017/07/11,48.245
2017/07/12,48.585
2017/07/13,54.857
2017/07/14,56.041
2017/07/15,54.443
2017/07/16,52.391
2017/07/17,52.112
2017/07/18,57.099
2017/07/19,56.367
2017/07/20,53.194
2017/07/21,54.073
2017/07/22,40.468
2017/07/23,42.82
2017/07/24,53.89
2017/07/25,54.39
2017/07/26,50.514
2017/07/27,52.079
2017/07/28,53.986
2017/07/29,51.391
2017/07/30,46.527
2017/07/31,42.907
2017/08/01,44.393
2017/08/02,44.092
2017/08/03,42.995
2017/08/04,43.279
2017/08/05,45.515
2017/08/06,45.998
2017/08/07,47.889
2017/08/08,50.455
2017/08/09,51.793
2017/08/10,66.321
2017/08/11,79.245
2017/08/12,60.329
2017/08/13,60.911
2017/08/14,55.994
2017/08/15,51.564
2017/08/16,48.985
2017/08/17,49.196
2017/08/18,49.432
2017/08/19,46.006
2017/08/20,44.746
2017/08/21,48.019
2017/08/22,46.763
2017/08/23,48.836
2017/08/24,47.708
2017/08/25,46.433
2017/08/26,41.271
2017/08/27,56.411
2017/08/28,62.952
2017/08/29,56.764
2017/08/30,66.879
2017/08/31,51.329
2017/09/01,50.813
2017/09/02,48.727
2017/09/03,46.529
2017/09/04,49.409
2017/09/05,48.684
2017/09/06,49.982
2017/09/07,46.673
2017/09/08,47.689
2017/09/09,51.683
2017/09/10,49.422
2017/09/11,48.096
2017/09/12,48.47
2017/09/13,43.888
2017/09/14,47.04
2017/09/15,48.204
2017/09/16,44.081
2017/09/17,45.422
2017/09/18,51.953
2017/09/19,49.02
2017/09/20,45.18
2017/09/21,44.713
2017/09/22,43.774
2017/09/23,43.357
2017/09/24,42.823
2017/09/25,44.988
2017/09/26,45.318
2017/09/27,46.121
2017/09/28,47.213
2017/09/29,45.075
2017/09/30,43.213
2017/10/01,40.964
2017/10/02,45.008
2017/10/03,61.72
2017/10/04,53.118
2017/10/05,47.875
2017/10/06,48.106
2017/10/07,46.443
2017/10/08,47.717
2017/10/09,49.519
2017/10/10,50.306
2017/10/11,48.862
2017/10/12,50.457
2017/10/13,55.432
2017/10/14,50.42
2017/10/15,48.86
2017/10/16,46.564
2017/10/17,51.501
2017/10/18,54.982
2017/10/19,52.033
2017/10/20,50.416
2017/10/21,48.634
2017/10/22,46.886
2017/10/23,51.545
2017/10/24,52.305
2017/10/25,48.092
2017/10/26,47.469
2017/10/27,35.612
2017/10/28,35.612
2017/10/29,35.612
2017/10/30,35.612
2017/10/31,35.612
2017/11/01,57.682
2017/11/02,58.82
2017/11/03,54.959
2017/11/04,49.469
2017/11/05,48.736
2017/11/06,51.143
2017/11/07,48.667
2017/11/08,53.586
2017/11/09,62.637
2017/11/10,54.846
2017/11/11,53.318
2017/11/12,58.466
2017/11/13,51.097
2017/11/14,51.267
2017/11/15,58.122
2017/11/16,55.801
2017/11/17,56.124
2017/11/18,52.379
2017/11/19,53.261
2017/11/20,58.967
2017/11/21,58.566
2017/11/22,59.022
2017/11/23,60.256
2017/11/24,57.39
2017/11/25,63.437
2017/11/26,61.269
2017/11/27,68.199
2017/11/28,72.954
2017/11/29,76.009
2017/11/30,66.892
2017/12/01,59.342
2017/12/02,61.83
2017/12/03,59.871
2017/12/04,58.273
2017/12/05,42.192
2017/12/06,47.541
2017/12/07,43.467
2017/12/08,42.089
2017/12/09,39.898
2017/12/10,39.187
2017/12/11,39.971
2017/12/12,53.449
2017/12/13,52.813
2017/12/14,56.868
2017/12/15,51.167
2017/12/16,48.345
2017/12/17,48.427
2017/12/18,50.292
2017/12/19,58.27
2017/12/20,60.856
2017/12/21,61.614
2017/12/22,58.236
2017/12/23,49.138
2017/12/24,43.927
2017/12/25,42.885
2017/12/26,49.245
2017/12/27,52.02
2017/12/28,55.447
2017/12/29,59.875
2017/12/30,61.298
2017/12/31,47.513
2018/01/01,46.751
2018/01/02,58.858
2018/01/03,59.744
2018/01/04,69.265
2018/01/05,66.565
2018/01/06,60.081
2018/01/07,55.769
2018/01/08,61.759
2018/01/09,64.428
2018/01/10,68.135
2018/01/11,60.742
2018/01/12,53.973
2018/01/13,50.101
2018/01/14,69.518
2018/01/15,50.914
2018/01/16,52.235
2018/01/17,50.502
2018/01/18,49.735
2018/01/19,45.65
2018/01/20,44.976
2018/01/21,44.389
2018/01/22,45.621
2018/01/23,44.925
2018/01/24,45.261
2018/01/25,40.859
2018/01/26,48.38
2018/01/27,44.827
2018/01/28,46.928
2018/01/29,47.883
2018/01/30,48.14
2018/01/31,47.333
2018/02/01,47.582
2018/02/02,49.319
2018/02/03,43.366
2018/02/04,41.695
2018/02/05,43.403
2018/02/06,44.22
2018/02/07,43.574
2018/02/08,39.773
2018/02/09,42.46
2018/02/10,43.992
2018/02/11,41.244
2018/02/12,42.783
2018/02/13,45.991
2018/02/14,43.944
2018/02/15,45.786
2018/02/16,43.734
2018/02/17,43.695
2018/02/18,43.443
2018/02/19,42.682
2018/02/20,44.513
2018/02/21,43.51
2018/02/22,46.522
2018/02/23,41.296
2018/02/24,40.776
2018/02/25,38.645
2018/02/26,40.718
2018/02/27,38.746
2018/02/28,38.758
2018/03/01,39.252
2018/03/02,38.852
2018/03/03,37.439
2018/03/04,37.566
2018/03/05,40.055
2018/03/06,41.569
2018/03/07,41.257
2018/03/08,39.882
2018/03/09,39.935
2018/03/10,37.989
2018/03/11,37.695
2018/03/12,40.136
2018/03/13,46.269
2018/03/14,42.728
2018/03/15,41.931
2018/03/16,40.306
2018/03/17,39.603
2018/03/18,45.715
2018/03/19,44.403
2018/03/20,42.955
2018/03/21,42.767
2018/03/22,41.579
2018/03/23,43.728
2018/03/24,40.554
2018/03/25,39.611
2018/03/26,44.64
2018/03/27,46.484
2018/03/28,46.106
2018/03/29,45.671
2018/03/30,43.911
2018/03/31,41.036
2018/04/01,39.885
2018/04/02,40.937
2018/04/03,42.736
2018/04/04,42.058
2018/04/05,40.563
2018/04/06,40.563
2018/04/07,38.619
2018/04/08,41.685
2018/04/09,44.327
2018/04/10,42.508
2018/04/11,44.811
2018/04/12,52.078
2018/04/13,53.766
2018/04/14,43.49
2018/04/15,45.653
2018/04/16,47.527
2018/04/17,47.993
2018/04/18,50.898
2018/04/19,52.439
2018/04/20,57.263
2018/04/21,52.361
2018/04/22,47.99
2018/04/23,63.936
2018/04/24,62.16
2018/04/25,57.971
2018/04/26,52.676
2018/04/27,54.25
2018/04/28,51.425
2018/04/29,50.226
2018/04/30,53.735
2018/05/01,51.52
2018/05/02,59.216
2018/05/03,62.495
2018/05/04,61.038
2018/05/05,51.191
2018/05/06,48.53
2018/05/07,59.869
2018/05/08,52.177
2018/05/09,52.891
2018/05/10,52.501
2018/05/11,51.399
2018/05/12,45.737
2018/05/13,43.031
2018/05/14,52.138
2018/05/15,50.557
2018/05/16,47.571
2018/05/17,47.833
2018/05/18,46.986
2018/05/19,43.511
2018/05/20,44.398
2018/05/21,48.56
2018/05/22,53.252
2018/05/23,55.553
2018/05/24,49.076
2018/05/25,46.894
2018/05/26,43.227
2018/05/27,48.401
2018/05/28,52.952
2018/05/29,49.373
2018/05/30,49.466
2018/05/31,50.632
2018/06/01,52.552
2018/06/02,43.132
2018/06/03,42.147
2018/06/04,50.333
2018/06/05,50.465
2018/06/06,52.273
2018/06/07,51.467
2018/06/08,52.903
2018/06/09,42.764
2018/06/10,47.314
2018/06/11,49.523
2018/06/12,55.145
2018/06/13,60.151
2018/06/14,60.549
2018/06/15,56.927
2018/06/16,43.535
2018/06/17,41.358
2018/06/18,44.33
2018/06/19,47.449
2018/06/20,48.477
2018/06/21,47.091
2018/06/22,49.87
2018/06/23,42.479
2018/06/24,46.808
2018/06/25,49.678
2018/06/26,46.653
2018/06/27,46.205
2018/06/28,45.432
2018/06/29,47.475
2018/06/30,42.542
2018/07/01,41.151
2018/07/02,44.875
2018/07/03,48.332
2018/07/04,46.315
2018/07/05,47.277
2018/07/06,46.75
2018/07/07,42.94
2018/07/08,44.99
2018/07/09,49.598
2018/07/10,49.939
2018/07/11,45.359
2018/07/12,44.272
2018/07/13,43.813
2018/07/14,41.087
2018/07/15,40.097
2018/07/16,51.161
2018/07/17,52.375
2018/07/18,55.499
2018/07/19,50.213
2018/07/20,50.765
2018/07/21,44.139
2018/07/22,43.744
2018/07/23,50.261
2018/07/24,51.54
2018/07/25,49.517
2018/07/26,46.42
2018/07/27,47.5
2018/07/28,41.742
2018/07/29,41.448
2018/07/30,50.916
2018/07/31,61.071
2018/08/01,48.66
2018/08/02,49.172
2018/08/03,46.96
2018/08/04,44.394
2018/08/05,43.845
2018/08/06,46.936
2018/08/07,48.171
2018/08/08,52.476
2018/08/09,48.622
2018/08/10,50.222
2018/08/11,47.511
2018/08/12,43.337
2018/08/13,53.069
2018/08/14,54.189
2018/08/15,50.652
2018/08/16,46.123
2018/08/17,48.635
2018/08/18,44.262
2018/08/19,42.364
2018/08/20,46.893
2018/08/21,46.57
2018/08/22,48.528
2018/08/23,46.513
2018/08/24,46.401
2018/08/25,44.127
2018/08/26,43.326
2018/08/27,48.726
2018/08/28,47.954
2018/08/29,49.155
2018/08/30,47.523
2018/08/31,48.18
2018/09/01,45.49
2018/09/02,43.304
2018/09/03,52.187
2018/09/04,60.706
2018/09/05,54.639
2018/09/06,55.462
2018/09/07,51.811
2018/09/08,48.154
2018/09/09,47.604
2018/09/10,49.393
2018/09/11,49.065
2018/09/12,55.296
2018/09/13,48.487
2018/09/14,48.267
2018/09/15,43.962
2018/09/16,42.531
2018/09/17,48.033
2018/09/18,46.598
2018/09/19,45.118
2018/09/20,48.022
2018/09/21,57.012
2018/09/22,47.495
2018/09/23,46.339
2018/09/24,49.883
2018/09/25,48.519
2018/09/26,48.297
2018/09/27,47.187
2018/09/28,47.897
2018/09/29,45.702
2018/09/30,45.36
2018/10/01,44.344
2018/10/02,42.802
2018/10/03,47.987
2018/10/04,48.253
2018/10/05,46.949
2018/10/06,42.959
2018/10/07,41.807
2018/10/08,50.228
2018/10/09,47.982
2018/10/10,48.572
2018/10/11,61.211
2018/10/12,50.618
2018/10/13,44.836
2018/10/14,44.644
2018/10/15,60.199
2018/10/16,52.482
2018/10/17,50.409
2018/10/18,52.846
2018/10/19,48.297
2018/10/20,46.957
2018/10/21,50.615
2018/10/22,48.056
2018/10/23,48.781
2018/10/24,48.341
2018/10/25,52.438
2018/10/26,48.824
2018/10/27,43.854
2018/10/28,44.049
2018/10/29,51.4
2018/10/30,48.854
2018/10/31,49.454
2018/11/01,48.587
2018/11/02,50.957
2018/11/03,44.719
2018/11/04,48.652
2018/11/05,55.371
2018/11/06,51.571
2018/11/07,54.077
2018/11/08,50.236
2018/11/09,49.393
2018/11/10,45.041
2018/11/11,45.097
2018/11/12,51.879
2018/11/13,50.275
2018/11/14,58.716
2018/11/15,57.597
2018/11/16,50.634
2018/11/17,45.132
2018/11/18,48.691
2018/11/19,61.505
2018/11/20,61.836
2018/11/21,52.401
2018/11/22,47.785
2018/11/23,48.5
2018/11/24,45.744
2018/11/25,50.691
2018/11/26,49.141
2018/11/27,46.665
2018/11/28,49.68
2018/11/29,50.895
2018/11/30,76.732
2018/12/01,71.55
2018/12/02,44.931
2018/12/03,46.099
2018/12/04,46.058
2018/12/05,46.917
2018/12/06,48.009
2018/12/07,48.784
2018/12/08,46.019
2018/12/09,45.642
2018/12/10,45.826
2018/12/11,45.807
2018/12/12,45.447
2018/12/13,46.773
2018/12/14,46.006
2018/12/15,44.302
2018/12/16,44.32
2018/12/17,48.739
2018/12/18,48.64
2018/12/19,52.644
2018/12/20,53.401
2018/12/21,54.34
2018/12/22,46.02
2018/12/23,50.408
2018/12/24,55.429
2018/12/25,48.22
2018/12/26,47.417
2018/12/27,49.446
2018/12/28,49.97
2018/12/29,54.324
2018/12/30,45.912
2018/12/31,47.73
2019/01/01,46.122
2019/01/02,51.448
2019/01/03,50.572
2019/01/04,56.099
2019/01/05,58.067
2019/01/06,49.398
2019/01/07,50.281
2019/01/08,48.769
2019/01/09,48.178
2019/01/10,51.294
2019/01/11,53.244
2019/01/12,44.013
2019/01/13,44.974
2019/01/14,51.399
2019/01/15,47.924
2019/01/16,48.595
2019/01/17,46.703
2019/01/18,45.236
2019/01/19,44.154
2019/01/20,45.306
2019/01/21,45.59
2019/01/22,45.647
2019/01/23,46.485
2019/01/24,48.619
2019/01/25,46.4
2019/01/26,42.967
2019/01/27,46.453
2019/01/28,52.836
2019/01/29,47.876
2019/01/30,48.567
2019/01/31,48.568
2019/02/01,46.256
2019/02/02,42.581
2019/02/03,43.181
2019/02/04,41.691
2019/02/05,41.463
2019/02/06,46.784
2019/02/07,45.026
2019/02/08,50.652
2019/02/09,44.913
2019/02/10,47.123
2019/02/11,50.835
2019/02/12,48.054
2019/02/13,50.332
2019/02/14,49.178
2019/02/15,48.492
2019/02/16,44.465
2019/02/17,50.872
2019/02/18,61.772
2019/02/19,60.58
2019/02/20,54.925
2019/02/21,54.124
2019/02/22,54.009
2019/02/23,48.63
2019/02/24,60.009
2019/02/25,63.029
2019/02/26,48.894
2019/02/27,54.856
2019/02/28,51.359
2019/03/01,48.365
2019/03/02,46.077
2019/03/03,47.41
2019/03/04,51.787
2019/03/05,51.185
2019/03/06,50.995
2019/03/07,50.477
2019/03/08,52.469
2019/03/09,47.85
2019/03/10,46.944
2019/03/11,52.716
2019/03/12,51.758
2019/03/13,49.13
2019/03/14,50.959
2019/03/15,50.513
2019/03/16,48.862
2019/03/17,46.848
2019/03/18,54.997
2019/03/19,48.342
2019/03/20,56.387
2019/03/21,52.735
2019/03/22,49.09
2019/03/23,53.03
2019/03/24,46.828
2019/03/25,54.531
2019/03/26,51.92
2019/03/27,50.541
2019/03/28,50.883
2019/03/29,53.246
2019/03/30,53.035
2019/03/31,49.397
2019/04/01,52.112
2019/04/02,65.589
2019/04/03,68.22
2019/04/04,54.276
2019/04/05,52.956
2019/04/06,47.057
2019/04/07,51.39
2019/04/08,61.184
2019/04/09,57.148
2019/04/10,53.667
2019/04/11,52.942
2019/04/12,49.554
2019/04/13,43.661
2019/04/14,44.95
2019/04/15,50.74
2019/04/16,48.4
2019/04/17,48.79
2019/04/18,52.344
2019/04/19,49.842
2019/04/20,46.722
2019/04/21,47.457
2019/04/22,50.85
2019/04/23,53.886
2019/04/24,58.165
2019/04/25,54.795
2019/04/26,61.912
2019/04/27,45.379
2019/04/28,47.881
2019/04/29,51.84
2019/04/30,51.49
2019/05/01,49.597
2019/05/02,46.434
2019/05/03,49.812
2019/05/04,46.191
2019/05/05,45.412
2019/05/06,53.396
2019/05/07,56.792
2019/05/08,53.9
2019/05/09,51.808
2019/05/10,52.284
2019/05/11,63.701
2019/05/12,52.408
2019/05/13,58.376
2019/05/14,57.016
2019/05/15,63.869
2019/05/16,75.65
2019/05/17,57.421
2019/05/18,48.067
2019/05/19,49.032
2019/05/20,51.956
2019/05/21,50.778
2019/05/22,51.008
2019/05/23,51.217
2019/05/24,48.759
2019/05/25,45.849
2019/05/26,48.998
2019/05/27,54.21
2019/05/28,50.325
2019/05/29,56.496
2019/05/30,55.909
2019/05/31,53.522
2019/06/01,45.668
2019/06/02,44.351
2019/06/03,51.044
2019/06/04,51.973
2019/06/05,52.565
2019/06/06,45.749
2019/06/07,45.992
2019/06/08,42.294
2019/06/09,45.135
2019/06/10,48.98
2019/06/11,47.65
2019/06/12,49.524
2019/06/13,51.713
2019/06/14,51.51
2019/06/15,57.568
2019/06/16,52.948
2019/06/17,49.092
2019/06/18,52.346
2019/06/19,53.078
2019/06/20,48.585
2019/06/21,54.433
2019/06/22,54.262
2019/06/23,48.991
