Date,transactionvalue7momUSD
2016/04/03,-333.388
2016/04/04,-122.227
2016/04/05,-252.073
2016/04/06,-243.977
2016/04/07,-91.551
2016/04/08,26.384
2016/04/09,246.627
2016/04/10,230.935
2016/04/11,32.487
2016/04/12,59.04
2016/04/13,51.499
2016/04/14,-8.404
2016/04/15,-18.823
2016/04/16,-275.672
2016/04/17,-126.072
2016/04/18,-1.711
2016/04/19,-134.377
2016/04/20,-70.046
2016/04/21,-119.584
2016/04/22,49.432
2016/04/23,137.13
2016/04/24,-99.549
2016/04/25,-15.864
2016/04/26,148.044
2016/04/27,-0.284
2016/04/28,60.486
2016/04/29,-68.813
2016/04/30,233.797
2016/05/01,298.391
2016/05/02,283.276
2016/05/03,97.83
2016/05/04,104.409
2016/05/05,104.412
2016/05/06,358.752
2016/05/07,-93.344
2016/05/08,-58.535
2016/05/09,56.204
2016/05/10,115.052
2016/05/11,444.56
2016/05/12,462.479
2016/05/13,1319
2016/05/14,922.593
2016/05/15,22.005
2016/05/16,-77.911
2016/05/17,-89.313
2016/05/18,-211.351
2016/05/19,97.241
2016/05/20,-1081
2016/05/21,-1006
2016/05/22,-109.172
2016/05/23,-16.533
2016/05/24,149.374
2016/05/25,-54.748
2016/05/26,-520.604
2016/05/27,-114.561
2016/05/28,46.2
2016/05/29,21.326
2016/05/30,-108.324
2016/05/31,-229.015
2016/06/01,-199.335
2016/06/02,-137.703
2016/06/03,-388.994
2016/06/04,-190.328
2016/06/05,-99.353
2016/06/06,-122.909
2016/06/07,-0.71
2016/06/08,511.002
2016/06/09,-7.336
2016/06/10,98.857
2016/06/11,29.745
2016/06/12,214.311
2016/06/13,253.645
2016/06/14,205.926
2016/06/15,-381.188
2016/06/16,498.128
2016/06/17,781.613
2016/06/18,852.099
2016/06/19,53.789
2016/06/20,225.931
2016/06/21,-58.692
2016/06/22,213.209
2016/06/23,-113.546
2016/06/24,-751.702
2016/06/25,-563.635
2016/06/26,-224.653
2016/06/27,-422.138
2016/06/28,21.894
2016/06/29,-293.413
2016/06/30,-382.38
2016/07/01,-83.098
2016/07/02,-344.222
2016/07/03,-54.928
2016/07/04,109.925
2016/07/05,485.075
2016/07/06,-12.567
2016/07/07,75.983
2016/07/08,-90.844
2016/07/09,19.026
2016/07/10,29.873
2016/07/11,-117.382
2016/07/12,-735.59
2016/07/13,-21.095
2016/07/14,-4.763
2016/07/15,960.501
2016/07/16,81.013
2016/07/17,70.734
2016/07/18,605.88
2016/07/19,2263
2016/07/20,3078
2016/07/21,245.614
2016/07/22,-285.009
2016/07/23,601.09
2016/07/24,2690
2016/07/25,1555
2016/07/26,1822
2016/07/27,-381.794
2016/07/28,1516
2016/07/29,588.664
2016/07/30,290.791
2016/07/31,-2040
2016/08/01,-1012
2016/08/02,-2196
2016/08/03,-1274
2016/08/04,-1159
2016/08/05,-372.046
2016/08/06,-666.027
2016/08/07,-370.731
2016/08/08,-828.232
2016/08/09,-1326
2016/08/10,-428.851
2016/08/11,113.866
2016/08/12,-450.831
2016/08/13,99.657
2016/08/14,-78.218
2016/08/15,-163.92
2016/08/16,-573.075
2016/08/17,-836.341
2016/08/18,-687.542
2016/08/19,-353.963
2016/08/20,-150.975
2016/08/21,470.997
2016/08/22,187.364
2016/08/23,811.84
2016/08/24,-195.747
2016/08/25,-62.418
2016/08/26,211.417
2016/08/27,-190.37
2016/08/28,-710.541
2016/08/29,-278.334
2016/08/30,-821.354
2016/08/31,34.066
2016/09/01,300.393
2016/09/02,-86.021
2016/09/03,106.792
2016/09/04,144.665
2016/09/05,-64.305
2016/09/06,24.937
2016/09/07,-60.536
2016/09/08,-197.355
2016/09/09,-233.262
2016/09/10,-150.172
2016/09/11,-128.023
2016/09/12,19.733
2016/09/13,41.678
2016/09/14,-42.867
2016/09/15,-169.503
2016/09/16,332.892
2016/09/17,32.995
2016/09/18,296.409
2016/09/19,50.686
2016/09/20,663.295
2016/09/21,1086
2016/09/22,329.53
2016/09/23,291.411
2016/09/24,186.532
2016/09/25,306.39
2016/09/26,137.012
2016/09/27,-617.176
2016/09/28,-480.31
2016/09/29,215.768
2016/09/30,-437.668
2016/10/01,-198.106
2016/10/02,-370.627
2016/10/03,-260.747
2016/10/04,-150.049
2016/10/05,-443.335
2016/10/06,-360.322
2016/10/07,-63.649
2016/10/08,138.568
2016/10/09,254.202
2016/10/10,510.161
2016/10/11,502.849
2016/10/12,706.09
2016/10/13,51.595
2016/10/14,476.493
2016/10/15,66.344
2016/10/16,-172.516
2016/10/17,-107.41
2016/10/18,18.371
2016/10/19,-697.773
2016/10/20,-175.321
2016/10/21,-618.834
2016/10/22,-248.389
2016/10/23,-398.856
2016/10/24,-424.238
2016/10/25,-419.432
2016/10/26,-100.285
2016/10/27,36.128
2016/10/28,287.879
2016/10/29,337.032
2016/10/30,508.176
2016/10/31,159.236
2016/11/01,361.786
2016/11/02,839.879
2016/11/03,2324
2016/11/04,-14.212
2016/11/05,-243.751
2016/11/06,-490.499
2016/11/07,-141.03
2016/11/08,-453.219
2016/11/09,-544.755
2016/11/10,-2293
2016/11/11,549.279
2016/11/12,53.89
2016/11/13,127.544
2016/11/14,-44.408
2016/11/15,53.401
2016/11/16,-269.166
2016/11/17,517.72
2016/11/18,-713.359
2016/11/19,-96.784
2016/11/20,-146.705
2016/11/21,26.09
2016/11/22,247.659
2016/11/23,108.698
2016/11/24,-570.206
2016/11/25,6.395
2016/11/26,-49.651
2016/11/27,0.173
2016/11/28,-3.266
2016/11/29,-247.065
2016/11/30,-117.56
2016/12/01,20.692
2016/12/02,387.503
2016/12/03,757.26
2016/12/04,181.514
2016/12/05,487.834
2016/12/06,656.561
2016/12/07,198.579
2016/12/08,299.614
2016/12/09,-123.868
2016/12/10,-629.857
2016/12/11,79.364
2016/12/12,-403.84
2016/12/13,-678.83
2016/12/14,-266.772
2016/12/15,-170.2
2016/12/16,-256.673
2016/12/17,312.275
2016/12/18,55.079
2016/12/19,5.115
2016/12/20,31.542
2016/12/21,129.957
2016/12/22,93.302
2016/12/23,779.576
2016/12/24,-149.484
2016/12/25,-253.096
2016/12/26,-60.463
2016/12/27,0.116
2016/12/28,164.058
2016/12/29,339.122
2016/12/30,-426.021
2016/12/31,782.528
2017/01/01,178.374
2017/01/02,416.196
2017/01/03,733.708
2017/01/04,1140
2017/01/05,909.421
2017/01/06,1089
2017/01/07,-247.001
2017/01/08,198.171
2017/01/09,406.577
2017/01/10,17.495
2017/01/11,-595.976
2017/01/12,-852.932
2017/01/13,-1224
2017/01/14,-772.309
2017/01/15,-448.436
2017/01/16,-825.847
2017/01/17,-657.695
2017/01/18,-826.826
2017/01/19,-619.903
2017/01/20,149.251
2017/01/21,19.689
2017/01/22,86.169
2017/01/23,34.462
2017/01/24,-166.99
2017/01/25,17.175
2017/01/26,4.441
2017/01/27,-390.144
2017/01/28,-94.756
2017/01/29,-8.532
2017/01/30,-44.143
2017/01/31,143.375
2017/02/01,88.23
2017/02/02,59.386
2017/02/03,181.485
2017/02/04,297.688
2017/02/05,-35.02
2017/02/06,164.954
2017/02/07,-29.808
2017/02/08,-38.298
2017/02/09,10.77
2017/02/10,-64.711
2017/02/11,-210.683
2017/02/12,122.982
2017/02/13,-82.98
2017/02/14,454.347
2017/02/15,705.57
2017/02/16,301.566
2017/02/17,319.422
2017/02/18,386.886
2017/02/19,317.246
2017/02/20,378.886
2017/02/21,81.642
2017/02/22,-293.908
2017/02/23,84.969
2017/02/24,567.583
2017/02/25,184.544
2017/02/26,402.084
2017/02/27,1922
2017/02/28,2127
2017/03/01,2459
2017/03/02,3728
2017/03/03,3821
2017/03/04,2730
2017/03/05,2003
2017/03/06,2691
2017/03/07,224.477
2017/03/08,504.229
2017/03/09,-428.837
2017/03/10,-1286
2017/03/11,1329
2017/03/12,5044
2017/03/13,1026
2017/03/14,-267.686
2017/03/15,-715.913
2017/03/16,7590
2017/03/17,3163
2017/03/18,5375
2017/03/19,-5635
2017/03/20,-2692
2017/03/21,3792
2017/03/22,3064
2017/03/23,-5718
2017/03/24,1454
2017/03/25,-2977
2017/03/26,3665
2017/03/27,2316
2017/03/28,-182.596
2017/03/29,1465
2017/03/30,3606
2017/03/31,-1236
2017/04/01,-1235
2017/04/02,2403
2017/04/03,1863
2017/04/04,-2251
2017/04/05,-1052
2017/04/06,-1435
2017/04/07,-4768
2017/04/08,-1847
2017/04/09,-4517
2017/04/10,-2803
2017/04/11,671.62
2017/04/12,-2026
2017/04/13,-4646
2017/04/14,1849
2017/04/15,-1888
2017/04/16,-2747
2017/04/17,-3348
2017/04/18,136.427
2017/04/19,1323
2017/04/20,2920
2017/04/21,476.578
2017/04/22,2334
2017/04/23,3196
2017/04/24,3738
2017/04/25,-829.614
2017/04/26,778.615
2017/04/27,2107
2017/04/28,4365
2017/04/29,6139
2017/04/30,7811
2017/05/01,11844
2017/05/02,9871
2017/05/03,11460
2017/05/04,8542
2017/05/05,10714
2017/05/06,4054
2017/05/07,5020
2017/05/08,-2516
2017/05/09,340.885
2017/05/10,-3163
2017/05/11,-13.419
2017/05/12,-4917
2017/05/13,-3473
2017/05/14,-6386
2017/05/15,-2272
2017/05/16,2039
2017/05/17,-6044
2017/05/18,-10605
2017/05/19,-4488
2017/05/20,-2142
2017/05/21,556.083
2017/05/22,11898
2017/05/23,-2363
2017/05/24,6841
2017/05/25,9143
2017/05/26,6824
2017/05/27,2815
2017/05/28,-741.283
2017/05/29,-12654
2017/05/30,-1291
2017/05/31,8772
2017/06/01,3181
2017/06/02,1416
2017/06/03,7426
2017/06/04,7590
2017/06/05,10444
2017/06/06,13155
2017/06/07,-1862
2017/06/08,2481
2017/06/09,1164
2017/06/10,-3727
2017/06/11,-1109
2017/06/12,10770
2017/06/13,3435
2017/06/14,-2642
2017/06/15,4696
2017/06/16,5877
2017/06/17,-530.884
2017/06/18,-3182
2017/06/19,-18972
2017/06/20,-12473
2017/06/21,-11155
2017/06/22,-16234
2017/06/23,-13595
2017/06/24,-700.342
2017/06/25,-8769
2017/06/26,-5163
2017/06/27,-5665
2017/06/28,2444
2017/06/29,3342
2017/06/30,-557.854
2017/07/01,-4402
2017/07/02,2375
2017/07/03,14046
2017/07/04,8481
2017/07/05,-4298
2017/07/06,-4403
2017/07/07,-3664
2017/07/08,-2795
2017/07/09,-3884
2017/07/10,-14768
2017/07/11,-11134
2017/07/12,2387
2017/07/13,8846
2017/07/14,11923
2017/07/15,12209
2017/07/16,12338
2017/07/17,7828
2017/07/18,11013
2017/07/19,9898
2017/07/20,461.229
2017/07/21,381.203
2017/07/22,-14513
2017/07/23,-9989
2017/07/24,2111
2017/07/25,450.219
2017/07/26,-2081
2017/07/27,1035
2017/07/28,-593.967
2017/07/29,15946
2017/07/30,7602
2017/07/31,-11059
2017/08/01,-10624
2017/08/02,-8446
2017/08/03,-11766
2017/08/04,-12787
2017/08/05,-12624
2017/08/06,-5141
2017/08/07,2390
2017/08/08,171.038
2017/08/09,3263
2017/08/10,13521
2017/08/11,32512
2017/08/12,17330
2017/08/13,18467
2017/08/14,8475
2017/08/15,3850
2017/08/16,-903.866
2017/08/17,-9880
2017/08/18,-28694
2017/08/19,-16533
2017/08/20,-17448
2017/08/21,-7622
2017/08/22,-3773
2017/08/23,154.737
2017/08/24,50.89
2017/08/25,-856.572
2017/08/26,-3324
2017/08/27,10793
2017/08/28,16450
2017/08/29,9513
2017/08/30,22781
2017/08/31,5781
2017/09/01,5847
2017/09/02,9115
2017/09/03,-8074
2017/09/04,-14924
2017/09/05,-8480
2017/09/06,-23027
2017/09/07,-8110
2017/09/08,-6437
2017/09/09,683.257
2017/09/10,3141
2017/09/11,520.489
2017/09/12,568.75
2017/09/13,-3543
2017/09/14,1479
2017/09/15,381.043
2017/09/16,-8705
2017/09/17,-5027
2017/09/18,2467
2017/09/19,1221
2017/09/20,1126
2017/09/21,-1903
2017/09/22,-1412
2017/09/23,1015
2017/09/24,-3735
2017/09/25,-6759
2017/09/26,-4398
2017/09/27,231.057
2017/09/28,814.856
2017/09/29,-779.586
2017/09/30,-1375
2017/10/01,-1899
2017/10/02,-989.722
2017/10/03,11975
2017/10/04,5565
2017/10/05,-138.476
2017/10/06,1488
2017/10/07,1432
2017/10/08,4168
2017/10/09,2597
2017/10/10,-10660
2017/10/11,-5643
2017/10/12,397.669
2017/10/13,3132
2017/10/14,2357
2017/10/15,380.621
2017/10/16,-3310
2017/10/17,-2339
2017/10/18,852.25
2017/10/19,-1400
2017/10/20,-5581
2017/10/21,-3583
2017/10/22,-3000
2017/10/23,1638
2017/10/24,611.228
2017/10/25,-2912
2017/10/26,-1552
2017/10/27,-6368
2017/10/28,-6711
2017/10/29,-6289
2017/10/30,-7802
2017/10/31,-7733
2017/11/01,1432
2017/11/02,2193
2017/11/03,7606
2017/11/04,6345
2017/11/05,5669
2017/11/06,5622
2017/11/07,5019
2017/11/08,-869.337
2017/11/09,4176
2017/11/10,1585
2017/11/11,3412
2017/11/12,6573
2017/11/13,2350
2017/11/14,2500
2017/11/15,3236
2017/11/16,-2316
2017/11/17,892.631
2017/11/18,-464.875
2017/11/19,-2563
2017/11/20,3466
2017/11/21,3897
2017/11/22,843.394
2017/11/23,1734
2017/11/24,1205
2017/11/25,4157
2017/11/26,3544
2017/11/27,3984
2017/11/28,6439
2017/11/29,8427
2017/11/30,5137
2017/12/01,3892
2017/12/02,3115
2017/12/03,1088
2017/12/04,-1813
2017/12/05,-11294
2017/12/06,-11690
2017/12/07,-10059
2017/12/08,-9862
2017/12/09,-12104
2017/12/10,-10325
2017/12/11,-9919
2017/12/12,1799
2017/12/13,-126.519
2017/12/14,2100
2017/12/15,2163
2017/12/16,1940
2017/12/17,2615
2017/12/18,2791
2017/12/19,138.29
2017/12/20,2753
2017/12/21,839.811
2017/12/22,1405
2017/12/23,1155
2017/12/24,-109.728
2017/12/25,-510.38
2017/12/26,-384.501
2017/12/27,-2193
2017/12/28,-573.281
2017/12/29,1066
2017/12/30,2567
2017/12/31,407.36
2018/01/01,847.857
2018/01/02,2199
2018/01/03,1681
2018/01/04,4845
2018/01/05,4334
2018/01/06,2407
2018/01/07,4639
2018/01/08,7567
2018/01/09,5321
2018/01/10,9480
2018/01/11,2223
2018/01/12,-452.832
2018/01/13,-1523
2018/01/14,19509
2018/01/15,-1441
2018/01/16,-2064
2018/01/17,-7526
2018/01/18,-4525
2018/01/19,-4634
2018/01/20,-2085
2018/01/21,-22995
2018/01/22,-3491
2018/01/23,-4429
2018/01/24,-2401
2018/01/25,-6387
2018/01/26,1765
2018/01/27,-566.621
2018/01/28,1739
2018/01/29,673.635
2018/01/30,1547
2018/01/31,731.096
2018/02/01,3557
2018/02/02,-409.632
2018/02/03,-1026
2018/02/04,-4026
2018/02/05,-3733
2018/02/06,-3869
2018/02/07,-3444
2018/02/08,-4767
2018/02/09,-5124
2018/02/10,-1388
2018/02/11,-1497
2018/02/12,-1575
2018/02/13,502.74
2018/02/14,-1064
2018/02/15,2233
2018/02/16,341.545
2018/02/17,-695.031
2018/02/18,932.654
2018/02/19,-394.349
2018/02/20,-2601
2018/02/21,-1349
2018/02/22,-414.976
2018/02/23,-2130
2018/02/24,-1892
2018/02/25,-2909
2018/02/26,-1543
2018/02/27,-2755
2018/02/28,-2554
2018/03/01,-4027
2018/03/02,-1835
2018/03/03,-2018
2018/03/04,-857.178
2018/03/05,-1069
2018/03/06,325.015
2018/03/07,88.686
2018/03/08,-361.392
2018/03/09,110.996
2018/03/10,66.103
2018/03/11,-175.881
2018/03/12,-232.653
2018/03/13,425.142
2018/03/14,-84.546
2018/03/15,-65.501
2018/03/16,-627.539
2018/03/17,-180.009
2018/03/18,872.914
2018/03/19,207.241
2018/03/20,-1141
2018/03/21,-449.084
2018/03/22,-360.156
2018/03/23,272.4
2018/03/24,-168.51
2018/03/25,-1145
2018/03/26,-228.29
2018/03/27,400.391
2018/03/28,465.402
2018/03/29,459.546
2018/03/30,-150.626
2018/03/31,-16.778
2018/04/01,-94.522
2018/04/02,-630.222
2018/04/03,-931.797
2018/04/04,-939.382
2018/04/05,-1126
2018/04/06,-656.517
2018/04/07,-401.594
2018/04/08,-61.449
2018/04/09,105.034
2018/04/10,-148.225
2018/04/11,44.596
2018/04/12,768.129
2018/04/13,779.817
2018/04/14,162.31
2018/04/15,153.727
2018/04/16,44.054
2018/04/17,104.782
2018/04/18,257.229
2018/04/19,-262.063
2018/04/20,-7.703
2018/04/21,581.997
2018/04/22,65.695
2018/04/23,1386
2018/04/24,1298
2018/04/25,753.387
2018/04/26,400.785
2018/04/27,302.68
2018/04/28,190.616
2018/04/29,453.962
2018/04/30,-696.757
2018/05/01,-559.675
2018/05/02,267.899
2018/05/03,896.95
2018/05/04,192.467
2018/05/05,214.113
2018/05/06,249.488
2018/05/07,1016
2018/05/08,195.128
2018/05/09,-314.814
2018/05/10,-613.381
2018/05/11,-164.384
2018/05/12,-414.691
2018/05/13,-656.742
2018/05/14,-834.969
2018/05/15,-97.907
2018/05/16,-531.004
2018/05/17,-465.283
2018/05/18,-503.782
2018/05/19,-365.664
2018/05/20,67.923
2018/05/21,-485.126
2018/05/22,-0.214
2018/05/23,565.552
2018/05/24,104.434
2018/05/25,-5.429
2018/05/26,39.622
2018/05/27,302.538
2018/05/28,251.993
2018/05/29,-335.033
2018/05/30,-523.754
2018/05/31,28.644
2018/06/01,534.053
2018/06/02,-43.541
2018/06/03,-618.509
2018/06/04,-198.091
2018/06/05,80.786
2018/06/06,302.537
2018/06/07,122.494
2018/06/08,58.113
2018/06/09,-59.922
2018/06/10,456.287
2018/06/11,-20.673
2018/06/12,435.927
2018/06/13,674.128
2018/06/14,937.313
2018/06/15,413.378
2018/06/16,313.991
2018/06/17,-388.529
2018/06/18,-347.215
2018/06/19,-702.357
2018/06/20,-1109
2018/06/21,-1303
2018/06/22,-825.739
2018/06/23,-353.796
2018/06/24,423.124
2018/06/25,170.707
2018/06/26,-118.134
2018/06/27,-276.046
2018/06/28,-266.411
2018/06/29,-298.698
2018/06/30,-14.014
2018/07/01,-607.228
2018/07/02,20.128
2018/07/03,291.529
2018/07/04,533.143
2018/07/05,418.595
2018/07/06,394.977
2018/07/07,199.179
2018/07/08,249.43
2018/07/09,-47.107
2018/07/10,-244.672
2018/07/11,-651.701
2018/07/12,-471.056
2018/07/13,-662.278
2018/07/14,-290.468
2018/07/15,-204.787
2018/07/16,-151.723
2018/07/17,-14.779
2018/07/18,385.536
2018/07/19,68.209
2018/07/20,242.605
2018/07/21,13.921
2018/07/22,-63.569
2018/07/23,-149.463
2018/07/24,-196.406
2018/07/25,-436.799
2018/07/26,-255.942
2018/07/27,-406.725
2018/07/28,-277.497
2018/07/29,-211.39
2018/07/30,-45.205
2018/07/31,651.24
2018/08/01,-76.75
2018/08/02,41.126
2018/08/03,-79.736
2018/08/04,19.468
2018/08/05,16.2
2018/08/06,-228.936
2018/08/07,-807.126
2018/08/08,494.88
2018/08/09,220.812
2018/08/10,340.308
2018/08/11,256.359
2018/08/12,-8.662
2018/08/13,392.764
2018/08/14,327.234
2018/08/15,-304.878
2018/08/16,-453.01
2018/08/17,-139.034
2018/08/18,-267.874
2018/08/19,-118.052
2018/08/20,-470.2
2018/08/21,-527.315
2018/08/22,-211.275
2018/08/23,45.462
2018/08/24,-257.946
2018/08/25,-14.128
2018/08/26,78.465
2018/08/27,52.478
2018/08/28,7.555
2018/08/29,14.954
2018/08/30,12.981
2018/08/31,68.482
2018/09/01,-4.809
2018/09/02,-32.588
2018/09/03,132.911
2018/09/04,747.07
2018/09/05,210.15
2018/09/06,487.13
2018/09/07,251.311
2018/09/08,309.192
2018/09/09,325.836
2018/09/10,38.28
2018/09/11,-577.551
2018/09/12,120.264
2018/09/13,-337.086
2018/09/14,-99.328
2018/09/15,-171.018
2018/09/16,-182.091
2018/09/17,-115.052
2018/09/18,-113.217
2018/09/19,-527.501
2018/09/20,-31.866
2018/09/21,344.626
2018/09/22,147.267
2018/09/23,140.624
2018/09/24,181.893
2018/09/25,38.416
2018/09/26,164.131
2018/09/27,-76.646
2018/09/28,-465.642
2018/09/29,-58.635
2018/09/30,-63.825
2018/10/01,-323.201
2018/10/02,-265.562
2018/10/03,-173.626
2018/10/04,-83.604
2018/10/05,-208.488
2018/10/06,-334.856
2018/10/07,-216.537
2018/10/08,75.917
2018/10/09,93.448
2018/10/10,19.567
2018/10/11,456.643
2018/10/12,149.746
2018/10/13,29.211
2018/10/14,14.614
2018/10/15,566.397
2018/10/16,218.303
2018/10/17,49.443
2018/10/18,-233.044
2018/10/19,-137.214
2018/10/20,115.456
2018/10/21,349.636
2018/10/22,-680.916
2018/10/23,-196.206
2018/10/24,-68.169
2018/10/25,-28.459
2018/10/26,69.077
2018/10/27,-148.687
2018/10/28,-397.161
2018/10/29,79.93
2018/10/30,-88.128
2018/10/31,-44.43
2018/11/01,-288.975
2018/11/02,52.238
2018/11/03,27.944
2018/11/04,203.068
2018/11/05,198.612
2018/11/06,127.573
2018/11/07,242.526
2018/11/08,124.057
2018/11/09,-49.394
2018/11/10,48.33
2018/11/11,-160.519
2018/11/12,-154.207
2018/11/13,-20.875
2018/11/14,185.471
2018/11/15,335.275
2018/11/16,84.414
2018/11/17,1.075
2018/11/18,244.915
2018/11/19,552.977
2018/11/20,616.679
2018/11/21,-126.854
2018/11/22,-385.334
2018/11/23,-52.362
2018/11/24,79.016
2018/11/25,134.184
2018/11/26,-550.674
2018/11/27,-723.286
2018/11/28,-252.169
2018/11/29,158.896
2018/11/30,2679
2018/12/01,2873
2018/12/02,-490.013
2018/12/03,-229.031
2018/12/04,-93.763
2018/12/05,-115.235
2018/12/06,-132.908
2018/12/07,-2599
2018/12/08,-2987
2018/12/09,101.019
2018/12/10,-47.076
2018/12/11,-13.685
2018/12/12,-123.007
2018/12/13,-170.678
2018/12/14,-341.792
2018/12/15,-168.827
2018/12/16,-139.606
2018/12/17,129.496
2018/12/18,123.143
2018/12/19,361.651
2018/12/20,324.59
2018/12/21,439.402
2018/12/22,196.877
2018/12/23,410.093
2018/12/24,392.139
2018/12/25,32.661
2018/12/26,-254.923
2018/12/27,-154.372
2018/12/28,-199.641
2018/12/29,490.994
2018/12/30,-221.403
2018/12/31,-389.185
2019/01/01,-80.633
2019/01/02,190.879
2019/01/03,-7.892
2019/01/04,414.086
2019/01/05,332.127
2019/01/06,280.573
2019/01/07,187.198
2019/01/08,132.8
2019/01/09,-97.34
2019/01/10,103.675
2019/01/11,-150.431
2019/01/12,-883.734
2019/01/13,-318.389
2019/01/14,-6.93
2019/01/15,-77.016
2019/01/16,42.49
2019/01/17,-232.396
2019/01/18,-514.431
2019/01/19,-81.064
2019/01/20,-62.295
2019/01/21,-361.588
2019/01/22,-204.816
2019/01/23,-201.698
2019/01/24,24.823
2019/01/25,54.618
2019/01/26,-10.485
2019/01/27,51.038
2019/01/28,240.266
2019/01/29,66.567
2019/01/30,19.607
2019/01/31,-41.453
2019/02/01,-36.095
2019/02/02,-33.528
2019/02/03,-108.419
2019/02/04,-345.698
2019/02/05,-169.962
2019/02/06,-34.149
2019/02/07,-138.821
2019/02/08,84.913
2019/02/09,39.663
2019/02/10,119.95
2019/02/11,275.005
2019/02/12,169.624
2019/02/13,26.365
2019/02/14,75.642
2019/02/15,-89.621
2019/02/16,-38.293
2019/02/17,43.481
2019/02/18,290.454
2019/02/19,341.34
2019/02/20,163.145
2019/02/21,145.671
2019/02/22,173.571
2019/02/23,193.466
2019/02/24,327.521
2019/02/25,71.021
2019/02/26,-300.016
2019/02/27,126.966
2019/02/28,21.38
2019/03/01,-123.743
2019/03/02,-108.342
2019/03/03,-362.946
2019/03/04,-386.726
2019/03/05,47.33
2019/03/06,-217.01
2019/03/07,-83.095
2019/03/08,122.875
2019/03/09,72.459
2019/03/10,23.901
2019/03/11,102.268
2019/03/12,45.982
2019/03/13,-46.418
2019/03/14,13.403
2019/03/15,-51.419
2019/03/16,90.232
2019/03/17,9.566
2019/03/18,10.707
2019/03/19,-145.209
2019/03/20,157.847
2019/03/21,29.285
2019/03/22,-83.841
2019/03/23,85.297
2019/03/24,-49.507
2019/03/25,-28.253
2019/03/26,129.565
2019/03/27,-128.687
2019/03/28,-46.612
2019/03/29,117.628
2019/03/30,-85.193
2019/03/31,31.226
2019/04/01,-92.63
2019/04/02,287.326
2019/04/03,441.145
2019/04/04,184.111
2019/04/05,138.666
2019/04/06,13.203
2019/04/07,234.688
2019/04/08,516.802
2019/04/09,72.477
2019/04/10,-189.707
2019/04/11,-16.18
2019/04/12,-112.855
2019/04/13,-139.104
2019/04/14,-194.743
2019/04/15,-345.58
2019/04/16,-350.813
2019/04/17,-212.891
2019/04/18,-25.766
2019/04/19,-18.852
2019/04/20,61.334
2019/04/21,26.9
2019/04/22,-105.987
2019/04/23,101.856
2019/04/24,319.609
2019/04/25,106.562
2019/04/26,488.028
2019/04/27,60.323
2019/04/28,79.707
2019/04/29,191.63
2019/04/30,11.037
2019/05/01,-264.75
2019/05/02,-217.604
2019/05/03,-436.587
2019/05/04,-13.361
2019/05/05,-142.448
2019/05/06,-54.108
2019/05/07,244.257
2019/05/08,174.08
2019/05/09,131.257
2019/05/10,44.078
2019/05/11,610.767
2019/05/12,291.338
2019/05/13,304.655
2019/05/14,-29.939
2019/05/15,431.38
2019/05/16,1356
2019/05/17,686.996
2019/05/18,-393.353
2019/05/19,33.239
2019/05/20,-99.147
2019/05/21,4.081
2019/05/22,-367.83
2019/05/23,-1151
2019/05/24,-672.577
2019/05/25,-182.374
2019/05/26,0.985
2019/05/27,17.12
2019/05/28,-123.245
2019/05/29,252.417
2019/05/30,250.846
