Date,price7trxUSD
2017/03/25,4.625
2017/03/26,4.453
2017/03/27,4.23
2017/03/28,3.915
2017/03/29,3.643
2017/03/30,3.385
2017/03/31,3.017
2017/04/01,2.62
2017/04/02,2.219
2017/04/03,1.703
2017/04/04,1.132
2017/04/05,0.693
2017/04/06,0.312
2017/04/07,-0.033
2017/04/08,-0.259
2017/04/09,-0.422
2017/04/10,-0.54
2017/04/11,-0.599
2017/04/12,-0.601
2017/04/13,-0.421
2017/04/14,-0.202
2017/04/15,0.002
2017/04/16,0.186
2017/04/17,0.32
2017/04/18,0.447
2017/04/19,0.575
2017/04/20,0.624
2017/04/21,0.634
2017/04/22,0.601
2017/04/23,0.543
2017/04/24,0.519
2017/04/25,0.505
2017/04/26,0.549
2017/04/27,0.784
2017/04/28,1.324
2017/04/29,1.988
2017/04/30,2.61
2017/05/01,3.245
2017/05/02,3.629
2017/05/03,3.781
2017/05/04,3.944
2017/05/05,4.182
2017/05/06,4.268
2017/05/07,4.231
2017/05/08,3.969
2017/05/09,3.486
2017/05/10,3.016
2017/05/11,2.582
2017/05/12,2.213
2017/05/13,1.847
2017/05/14,1.558
2017/05/15,1.355
2017/05/16,1.169
2017/05/17,0.957
2017/05/18,0.87
2017/05/19,1.188
2017/05/20,1.836
2017/05/21,2.618
2017/05/22,3.772
2017/05/23,4.753
2017/05/24,5.716
2017/05/25,6.419
2017/05/26,6.46
2017/05/27,5.724
2017/05/28,4.997
2017/05/29,4.422
2017/05/30,4.274
2017/05/31,4.423
2017/06/01,4.527
2017/06/02,4.473
2017/06/03,4.258
2017/06/04,4.102
2017/06/05,3.974
2017/06/06,3.888
2017/06/07,3.779
2017/06/08,3.572
2017/06/09,3.376
2017/06/10,3.394
2017/06/11,3.711
2017/06/12,4.191
2017/06/13,4.655
2017/06/14,4.829
2017/06/15,4.464
2017/06/16,4.019
2017/06/17,3.603
2017/06/18,3.231
2017/06/19,2.855
2017/06/20,2.507
2017/06/21,2.046
2017/06/22,1.543
2017/06/23,1.101
2017/06/24,0.702
2017/06/25,0.265
2017/06/26,-0.296
2017/06/27,-0.896
2017/06/28,-1.204
2017/06/29,-1.244
2017/06/30,-1.212
2017/07/01,-1.254
2017/07/02,-1.311
2017/07/03,-1.29
2017/07/04,-1.231
2017/07/05,-1.213
2017/07/06,-1.188
2017/07/07,-1.206
2017/07/08,-1.295
2017/07/09,-1.371
2017/07/10,-1.507
2017/07/11,-1.802
2017/07/12,-2.063
2017/07/13,-2.216
2017/07/14,-2.347
2017/07/15,-2.498
2017/07/16,-2.783
2017/07/17,-2.967
2017/07/18,-2.852
2017/07/19,-2.434
2017/07/20,-1.928
2017/07/21,-1.38
2017/07/22,-0.869
2017/07/23,-0.412
2017/07/24,-0.054
2017/07/25,0.094
2017/07/26,0.053
2017/07/27,-0.05
2017/07/28,-0.199
2017/07/29,-0.41
2017/07/30,-0.53
2017/07/31,-0.602
2017/08/01,-0.48
2017/08/02,-0.251
2017/08/03,-0.001
2017/08/04,0.225
2017/08/05,0.512
2017/08/06,0.938
2017/08/07,1.373
2017/08/08,1.817
2017/08/09,2.283
2017/08/10,2.64
2017/08/11,2.836
2017/08/12,2.957
2017/08/13,2.852
2017/08/14,2.658
2017/08/15,2.339
2017/08/16,2.018
2017/08/17,1.778
2017/08/18,1.555
2017/08/19,1.306
2017/08/20,1.071
2017/08/21,1.012
2017/08/22,0.975
2017/08/23,0.974
2017/08/24,0.984
2017/08/25,1.034
2017/08/26,1.065
2017/08/27,1.101
2017/08/28,1.149
2017/08/29,1.265
2017/08/30,1.461
2017/08/31,1.657
2017/09/01,1.82
2017/09/02,1.756
2017/09/03,1.535
2017/09/04,1.11
2017/09/05,0.588
2017/09/06,0.24
2017/09/07,0.012
2017/09/08,-0.185
2017/09/09,-0.417
2017/09/10,-0.662
2017/09/11,-0.852
2017/09/12,-0.954
2017/09/13,-1.114
2017/09/14,-1.366
2017/09/15,-1.686
2017/09/16,-1.875
2017/09/17,-1.979
2017/09/18,-1.825
2017/09/19,-1.554
2017/09/20,-1.253
2017/09/21,-1.016
2017/09/22,-0.904
2017/09/23,-0.782
2017/09/24,-0.608
2017/09/25,-0.395
2017/09/26,-0.186
2017/09/27,0.016
2017/09/28,0.225
2017/09/29,0.335
2017/09/30,0.426
2017/10/01,0.483
2017/10/02,0.504
2017/10/03,0.466
2017/10/04,0.402
2017/10/05,0.329
2017/10/06,0.298
2017/10/07,0.331
2017/10/08,0.394
2017/10/09,0.401
2017/10/10,0.364
2017/10/11,0.316
2017/10/12,0.29
2017/10/13,0.367
2017/10/14,0.563
2017/10/15,0.718
2017/10/16,0.857
2017/10/17,0.874
2017/10/18,0.722
2017/10/19,0.538
2017/10/20,0.347
2017/10/21,0.136
2017/10/22,-0.063
2017/10/23,-0.277
2017/10/24,-0.371
2017/10/25,-0.432
2017/10/26,-0.46
2017/10/27,-0.465
2017/10/28,-0.462
2017/10/29,-0.41
2017/10/30,-0.313
2017/10/31,-0.205
2017/11/01,-0.148
2017/11/02,-0.191
2017/11/03,-0.215
2017/11/04,-0.201
2017/11/05,-0.179
2017/11/06,-0.151
2017/11/07,-0.136
2017/11/08,-0.099
2017/11/09,0.032
2017/11/10,0.142
2017/11/11,0.205
2017/11/12,0.246
2017/11/13,0.296
2017/11/14,0.404
2017/11/15,0.552
2017/11/16,0.649
2017/11/17,0.71
2017/11/18,0.75
2017/11/19,0.866
2017/11/20,1.008
2017/11/21,1.141
2017/11/22,1.235
2017/11/23,1.429
2017/11/24,1.755
2017/11/25,2.218
2017/11/26,2.564
2017/11/27,2.824
2017/11/28,2.925
2017/11/29,2.891
2017/11/30,2.606
2017/12/01,2.264
2017/12/02,1.991
2017/12/03,1.781
2017/12/04,1.583
2017/12/05,1.389
2017/12/06,1.126
2017/12/07,0.813
2017/12/08,0.605
2017/12/09,0.559
2017/12/10,0.471
2017/12/11,0.436
2017/12/12,0.754
2017/12/13,1.509
2017/12/14,2.428
2017/12/15,3.062
2017/12/16,3.476
2017/12/17,3.723
2017/12/18,3.833
2017/12/19,4.046
2017/12/20,4.09
2017/12/21,4.008
2017/12/22,3.481
2017/12/23,2.944
2017/12/24,2.283
2017/12/25,1.782
2017/12/26,1.463
2017/12/27,1.257
2017/12/28,1.012
2017/12/29,0.843
2017/12/30,0.644
2017/12/31,0.492
2018/01/01,0.441
2018/01/02,0.65
2018/01/03,1.002
2018/01/04,1.472
2018/01/05,1.943
2018/01/06,2.325
2018/01/07,2.729
2018/01/08,3.153
2018/01/09,3.559
2018/01/10,3.994
2018/01/11,4.089
2018/01/12,3.972
2018/01/13,3.912
2018/01/14,3.792
2018/01/15,3.567
2018/01/16,2.982
2018/01/17,2.061
2018/01/18,1.264
2018/01/19,0.631
2018/01/20,0.257
2018/01/21,-0.009
2018/01/22,-0.269
2018/01/23,-0.542
2018/01/24,-0.73
2018/01/25,-0.766
2018/01/26,-0.751
2018/01/27,-0.66
2018/01/28,-0.387
2018/01/29,-0.068
2018/01/30,0.148
2018/01/31,0.228
2018/02/01,0.249
2018/02/02,-0.019
2018/02/03,-0.327
2018/02/04,-0.672
2018/02/05,-1.162
2018/02/06,-1.772
2018/02/07,-2.157
2018/02/08,-2.34
2018/02/09,-2.352
2018/02/10,-2.192
2018/02/11,-2.02
2018/02/12,-1.785
2018/02/13,-1.549
2018/02/14,-1.258
2018/02/15,-0.885
2018/02/16,-0.513
2018/02/17,-0.137
2018/02/18,0.147
2018/02/19,0.338
2018/02/20,0.45
2018/02/21,0.382
2018/02/22,0.177
2018/02/23,-0.03
2018/02/24,-0.207
2018/02/25,-0.35
2018/02/26,-0.414
2018/02/27,-0.397
2018/02/28,-0.358
2018/03/01,-0.317
2018/03/02,-0.281
2018/03/03,-0.253
2018/03/04,-0.241
2018/03/05,-0.22
2018/03/06,-0.247
2018/03/07,-0.378
2018/03/08,-0.606
2018/03/09,-0.929
2018/03/10,-1.164
2018/03/11,-1.353
2018/03/12,-1.453
2018/03/13,-1.517
2018/03/14,-1.603
2018/03/15,-1.78
2018/03/16,-1.936
2018/03/17,-2.086
2018/03/18,-2.348
2018/03/19,-2.534
2018/03/20,-2.62
2018/03/21,-2.561
2018/03/22,-2.458
2018/03/23,-2.376
2018/03/24,-2.251
2018/03/25,-2.131
2018/03/26,-2.059
2018/03/27,-2.086
2018/03/28,-2.16
2018/03/29,-2.318
2018/03/30,-2.548
2018/03/31,-2.705
2018/04/01,-2.832
2018/04/02,-2.887
2018/04/03,-2.818
2018/04/04,-2.698
2018/04/05,-2.577
2018/04/06,-2.46
2018/04/07,-2.288
2018/04/08,-2.045
2018/04/09,-1.744
2018/04/10,-1.438
2018/04/11,-1.092
2018/04/12,-0.647
2018/04/13,-0.013
2018/04/14,0.591
2018/04/15,1.138
2018/04/16,1.517
2018/04/17,1.733
2018/04/18,1.824
2018/04/19,1.917
2018/04/20,2.101
2018/04/21,2.315
2018/04/22,2.516
2018/04/23,2.68
2018/04/24,2.904
2018/04/25,2.909
2018/04/26,2.735
2018/04/27,2.572
2018/04/28,2.425
2018/04/29,2.286
2018/04/30,2.129
2018/05/01,1.887
2018/05/02,1.675
2018/05/03,1.623
2018/05/04,1.737
2018/05/05,1.928
2018/05/06,2.04
2018/05/07,1.946
2018/05/08,1.765
2018/05/09,1.53
2018/05/10,1.319
2018/05/11,1.008
2018/05/12,0.631
2018/05/13,0.348
2018/05/14,0.176
2018/05/15,0.085
2018/05/16,-0.022
2018/05/17,-0.107
2018/05/18,-0.215
2018/05/19,-0.273
2018/05/20,-0.265
2018/05/21,-0.236
2018/05/22,-0.255
2018/05/23,-0.433
2018/05/24,-0.708
2018/05/25,-0.957
2018/05/26,-1.143
2018/05/27,-1.305
2018/05/28,-1.503
2018/05/29,-1.658
2018/05/30,-1.706
2018/05/31,-1.651
2018/06/01,-1.526
2018/06/02,-1.335
2018/06/03,-1.066
2018/06/04,-0.809
2018/06/05,-0.602
2018/06/06,-0.414
2018/06/07,-0.247
2018/06/08,-0.129
2018/06/09,-0.042
2018/06/10,-0.099
2018/06/11,-0.294
2018/06/12,-0.525
2018/06/13,-0.836
2018/06/14,-1.094
2018/06/15,-1.252
2018/06/16,-1.341
2018/06/17,-1.355
2018/06/18,-1.313
2018/06/19,-1.161
2018/06/20,-0.961
2018/06/21,-0.743
2018/06/22,-0.666
2018/06/23,-0.707
2018/06/24,-0.843
2018/06/25,-0.968
2018/06/26,-1.078
2018/06/27,-1.2
2018/06/28,-1.29
2018/06/29,-1.393
2018/06/30,-1.365
2018/07/01,-1.254
2018/07/02,-1.076
2018/07/03,-0.842
2018/07/04,-0.623
2018/07/05,-0.425
2018/07/06,-0.271
2018/07/07,-0.146
2018/07/08,0.009
2018/07/09,0.132
2018/07/10,0.113
2018/07/11,0.001
2018/07/12,-0.151
2018/07/13,-0.288
2018/07/14,-0.4
2018/07/15,-0.446
2018/07/16,-0.379
2018/07/17,-0.211
2018/07/18,0.025
2018/07/19,0.179
2018/07/20,0.22
2018/07/21,0.206
2018/07/22,0.181
2018/07/23,0.141
2018/07/24,0.125
2018/07/25,0.143
2018/07/26,0.175
2018/07/27,0.168
2018/07/28,0.151
2018/07/29,0.125
2018/07/30,0.076
2018/07/31,-0.038
2018/08/01,-0.229
2018/08/02,-0.437
2018/08/03,-0.635
2018/08/04,-0.782
2018/08/05,-0.893
2018/08/06,-0.957
2018/08/07,-0.993
2018/08/08,-1.127
2018/08/09,-1.287
2018/08/10,-1.438
2018/08/11,-1.682
2018/08/12,-1.901
2018/08/13,-2.107
2018/08/14,-2.427
2018/08/15,-2.636
2018/08/16,-2.733
2018/08/17,-2.684
2018/08/18,-2.526
2018/08/19,-2.332
2018/08/20,-2.143
2018/08/21,-2.016
2018/08/22,-1.892
2018/08/23,-1.799
2018/08/24,-1.695
2018/08/25,-1.561
2018/08/26,-1.44
2018/08/27,-1.307
2018/08/28,-1.11
2018/08/29,-0.875
2018/08/30,-0.701
2018/08/31,-0.574
2018/09/01,-0.427
2018/09/02,-0.266
2018/09/03,-0.144
2018/09/04,-0.068
2018/09/05,-0.147
2018/09/06,-0.487
2018/09/07,-0.899
2018/09/08,-1.331
2018/09/09,-1.776
2018/09/10,-2.153
2018/09/11,-2.46
2018/09/12,-2.751
2018/09/13,-2.837
2018/09/14,-2.682
2018/09/15,-2.365
2018/09/16,-1.986
2018/09/17,-1.64
2018/09/18,-1.4
2018/09/19,-1.18
2018/09/20,-0.976
2018/09/21,-0.656
2018/09/22,-0.246
2018/09/23,0.154
2018/09/24,0.44
2018/09/25,0.465
2018/09/26,0.376
2018/09/27,0.274
2018/09/28,0.23
2018/09/29,0.217
2018/09/30,0.261
2018/10/01,0.301
2018/10/02,0.313
2018/10/03,0.247
2018/10/04,0.182
2018/10/05,0.118
2018/10/06,0.084
2018/10/07,0.054
2018/10/08,0.052
2018/10/09,0.07
2018/10/10,0.071
2018/10/11,-0.101
2018/10/12,-0.355
2018/10/13,-0.579
2018/10/14,-0.741
2018/10/15,-0.779
2018/10/16,-0.736
2018/10/17,-0.659
2018/10/18,-0.588
2018/10/19,-0.547
2018/10/20,-0.502
2018/10/21,-0.442
2018/10/22,-0.393
2018/10/23,-0.365
2018/10/24,-0.337
2018/10/25,-0.324
2018/10/26,-0.31
2018/10/27,-0.29
2018/10/28,-0.263
2018/10/29,-0.259
2018/10/30,-0.293
2018/10/31,-0.33
2018/11/01,-0.348
2018/11/02,-0.331
2018/11/03,-0.3
2018/11/04,-0.233
2018/11/05,-0.118
2018/11/06,0.033
2018/11/07,0.223
2018/11/08,0.361
2018/11/09,0.421
2018/11/10,0.439
2018/11/11,0.424
2018/11/12,0.393
2018/11/13,0.338
2018/11/14,0.186
2018/11/15,-0.127
2018/11/16,-0.461
2018/11/17,-0.775
2018/11/18,-1.006
2018/11/19,-1.287
2018/11/20,-1.69
2018/11/21,-2.115
2018/11/22,-2.474
2018/11/23,-2.815
2018/11/24,-3.079
2018/11/25,-3.348
2018/11/26,-3.53
2018/11/27,-3.667
2018/11/28,-3.625
2018/11/29,-3.442
2018/11/30,-3.212
2018/12/01,-2.94
2018/12/02,-2.633
2018/12/03,-2.383
2018/12/04,-2.175
2018/12/05,-2.027
2018/12/06,-1.993
2018/12/07,-2.143
2018/12/08,-2.283
2018/12/09,-2.336
2018/12/10,-2.333
2018/12/11,-2.313
2018/12/12,-2.25
2018/12/13,-2.159
2018/12/14,-2.095
2018/12/15,-2.047
2018/12/16,-1.945
2018/12/17,-1.757
2018/12/18,-1.449
2018/12/19,-0.967
2018/12/20,-0.389
2018/12/21,0.232
2018/12/22,0.729
2018/12/23,1.372
2018/12/24,2.212
2018/12/25,2.658
2018/12/26,2.84
2018/12/27,2.727
2018/12/28,2.461
2018/12/29,2.347
2018/12/30,2.259
2018/12/31,2.135
2019/01/01,1.971
2019/01/02,1.955
2019/01/03,1.998
2019/01/04,2.028
2019/01/05,2.085
2019/01/06,2.064
2019/01/07,1.965
2019/01/08,1.776
2019/01/09,1.565
2019/01/10,1.183
2019/01/11,0.674
2019/01/12,0.177
2019/01/13,-0.291
2019/01/14,-0.674
2019/01/15,-0.897
2019/01/16,-1.058
2019/01/17,-1.163
2019/01/18,-1.214
2019/01/19,-1.197
2019/01/20,-1.16
2019/01/21,-1.151
2019/01/22,-1.134
2019/01/23,-1.091
2019/01/24,-1.049
2019/01/25,-1.001
2019/01/26,-0.941
2019/01/27,-0.892
2019/01/28,-0.947
2019/01/29,-1.045
2019/01/30,-1.106
2019/01/31,-1.118
2019/02/01,-1.109
2019/02/02,-1.067
2019/02/03,-0.99
2019/02/04,-0.908
2019/02/05,-0.828
2019/02/06,-0.795
2019/02/07,-0.759
2019/02/08,-0.638
2019/02/09,-0.364
2019/02/10,-0.066
2019/02/11,0.233
2019/02/12,0.474
2019/02/13,0.67
2019/02/14,0.797
2019/02/15,0.857
2019/02/16,0.878
2019/02/17,0.912
2019/02/18,1.136
2019/02/19,1.457
2019/02/20,1.711
2019/02/21,1.866
2019/02/22,1.941
2019/02/23,1.979
2019/02/24,1.997
2019/02/25,1.782
2019/02/26,1.461
2019/02/27,1.124
2019/02/28,0.82
2019/03/01,0.563
2019/03/02,0.324
2019/03/03,0.118
2019/03/04,-0.112
2019/03/05,-0.268
2019/03/06,-0.295
2019/03/07,-0.252
2019/03/08,-0.197
2019/03/09,-0.139
2019/03/10,-0.099
2019/03/11,-0.095
2019/03/12,-0.111
2019/03/13,-0.143
2019/03/14,-0.176
2019/03/15,-0.168
2019/03/16,-0.07
2019/03/17,0.028
2019/03/18,0.103
2019/03/19,0.152
2019/03/20,0.181
2019/03/21,0.185
2019/03/22,0.161
2019/03/23,0.133
2019/03/24,0.099
2019/03/25,0.052
2019/03/26,-0.008
2019/03/27,-0.019
2019/03/28,-0.001
2019/03/29,0.049
2019/03/30,0.133
2019/03/31,0.2
2019/04/01,0.253
2019/04/02,0.413
2019/04/03,0.772
2019/04/04,1.036
2019/04/05,1.229
2019/04/06,1.361
2019/04/07,1.459
2019/04/08,1.621
2019/04/09,1.717
2019/04/10,1.764
2019/04/11,1.634
2019/04/12,1.391
2019/04/13,1.12
2019/04/14,0.863
2019/04/15,0.651
2019/04/16,0.464
2019/04/17,0.337
2019/04/18,0.311
2019/04/19,0.325
2019/04/20,0.36
2019/04/21,0.358
2019/04/22,0.341
2019/04/23,0.34
2019/04/24,0.271
2019/04/25,0.156
2019/04/26,-0.036
2019/04/27,-0.212
2019/04/28,-0.347
2019/04/29,-0.458
2019/04/30,-0.509
2019/05/01,-0.495
2019/05/02,-0.453
2019/05/03,-0.344
