Date,size90wma
2019/10/26,6235
2019/10/27,5985
2019/10/28,5740
2019/10/29,5501
2019/10/30,5266
2019/10/31,5037
2019/11/01,4814
2019/11/02,4596
2019/11/03,4383
2019/11/04,4175
2019/11/05,3972
2019/11/06,3774
2019/11/07,3582
2019/11/08,3395
2019/11/09,3212
2019/11/10,3034
2019/11/11,2860
2019/11/12,2691
2019/11/13,2528
2019/11/14,2370
2019/11/15,2217
2019/11/16,2068
2019/11/17,1924
2019/11/18,1786
2019/11/19,1652
2019/11/20,1524
2019/11/21,1400
2019/11/22,1282
2019/11/23,1169
2019/11/24,1062
2019/11/25,959.978
2019/11/26,863.697
2019/11/27,772.677
2019/11/28,686.864
2019/11/29,606.196
2019/11/30,813.47
2019/12/01,1309
2019/12/02,1829
2019/12/03,2288
2019/12/04,2856
2019/12/05,3319
2019/12/06,3745
2019/12/07,4091
2019/12/08,4464
2019/12/09,4931
2019/12/10,5403
2019/12/11,5862
2019/12/12,6324
2019/12/13,6778
2019/12/14,7199
2019/12/15,7614
2019/12/16,8111
2019/12/17,8609
2019/12/18,9121
2019/12/19,9607
2019/12/20,10085
2019/12/21,10500
2019/12/22,10905
2019/12/23,11364
2019/12/24,11763
2019/12/25,12142
2019/12/26,12526
2019/12/27,12905
2019/12/28,13212
2019/12/29,13500
2019/12/30,13863
2019/12/31,14211
2020/01/01,14472
2020/01/02,14719
2020/01/03,14945
2020/01/04,15158
2020/01/05,15353
2020/01/06,15585
2020/01/07,15831
2020/01/08,16099
2020/01/09,16313
2020/01/10,16519
2020/01/11,16683
2020/01/12,17719
2020/01/13,17982
2020/01/14,18219
2020/01/15,18462
2020/01/16,18658
2020/01/17,18864
2020/01/18,19027
2020/01/19,19188
2020/01/20,19335
2020/01/21,19441
2020/01/22,19514
2020/01/23,19613
2020/01/24,19722
2020/01/25,19766
2020/01/26,19814
2020/01/27,19868
2020/01/28,19956
2020/01/29,20039
2020/01/30,20151
2020/01/31,20274
2020/02/01,20335
2020/02/02,20371
2020/02/03,20468
2020/02/04,20492
2020/02/05,20570
2020/02/06,20640
2020/02/07,20732
2020/02/08,20831
2020/02/09,20901
2020/02/10,20984
2020/02/11,21093
2020/02/12,21270
2020/02/13,21421
2020/02/14,21575
2020/02/15,21657
2020/02/16,21714
2020/02/17,21808
2020/02/18,21899
2020/02/19,21957
2020/02/20,22018
2020/02/21,22049
2020/02/22,22024
2020/02/23,21991
2020/02/24,22037
2020/02/25,22087
2020/02/26,22161
2020/02/27,22212
2020/02/28,22242
2020/02/29,22196
2020/03/01,22167
2020/03/02,22169
2020/03/03,22164
2020/03/04,22140
2020/03/05,22159
2020/03/06,22159
2020/03/07,22120
2020/03/08,22144
2020/03/09,22261
2020/03/10,22316
2020/03/11,22364
2020/03/12,22477
2020/03/13,22585
2020/03/14,22599
2020/03/15,22610
2020/03/16,22691
2020/03/17,22742
2020/03/18,22775
2020/03/19,22881
2020/03/20,22980
2020/03/21,23068
2020/03/22,23133
2020/03/23,23195
2020/03/24,23272
2020/03/25,23319
2020/03/26,23363
2020/03/27,23377
2020/03/28,23368
2020/03/29,23293
2020/03/30,23299
2020/03/31,23331
2020/04/01,23343
2020/04/02,23391
2020/04/03,23422
2020/04/04,23390
2020/04/05,23336
2020/04/06,23407
2020/04/07,23457
2020/04/08,23512
2020/04/09,23523
2020/04/10,23557
2020/04/11,23556
2020/04/12,23558
2020/04/13,23593
2020/04/14,23643
2020/04/15,23685
2020/04/16,23760
2020/04/17,23807
2020/04/18,23839
2020/04/19,23846
2020/04/20,23919
2020/04/21,23974
2020/04/22,24021
2020/04/23,24083
2020/04/24,24133
2020/04/25,24170
2020/04/26,24206
2020/04/27,24255
2020/04/28,24310
2020/04/29,24403
2020/04/30,24512
2020/05/01,24557
2020/05/02,24556
2020/05/03,24575
2020/05/04,24639
2020/05/05,24648
2020/05/06,24730
2020/05/07,24888
2020/05/08,24948
2020/05/09,25021
2020/05/10,25088
2020/05/11,25155
2020/05/12,25204
2020/05/13,25228
2020/05/14,25250
2020/05/15,25308
2020/05/16,25354
2020/05/17,25369
2020/05/18,25409
2020/05/19,25455
2020/05/20,25518
2020/05/21,25601
2020/05/22,25681
2020/05/23,25722
2020/05/24,25758
2020/05/25,25794
2020/05/26,25862
2020/05/27,25896
2020/05/28,25958
2020/05/29,26075
2020/05/30,26117
2020/05/31,26202
2020/06/01,26299
2020/06/02,26400
2020/06/03,26438
2020/06/04,26507
2020/06/05,26544
2020/06/06,26615
2020/06/07,26686
2020/06/08,26755
2020/06/09,26817
2020/06/10,26930
2020/06/11,27025
2020/06/12,27065
2020/06/13,27056
2020/06/14,27036
2020/06/15,27108
2020/06/16,27167
2020/06/17,27208
2020/06/18,27268
2020/06/19,27364
2020/06/20,27467
2020/06/21,27634
2020/06/22,27860
2020/06/23,28091
2020/06/24,28347
2020/06/25,28597
2020/06/26,28778
2020/06/27,28982
2020/06/28,29119
2020/06/29,29279
2020/06/30,29430
2020/07/01,29595
2020/07/02,29783
2020/07/03,29957
2020/07/04,30043
2020/07/05,30074
2020/07/06,30212
2020/07/07,30373
2020/07/08,30551
2020/07/09,30718
2020/07/10,30824
2020/07/11,30878
2020/07/12,30972
2020/07/13,31184
2020/07/14,31322
2020/07/15,31474
2020/07/16,31591
2020/07/17,31719
2020/07/18,31883
2020/07/19,32083
2020/07/20,32274
2020/07/21,32465
2020/07/22,32656
2020/07/23,32842
2020/07/24,33048
2020/07/25,33319
2020/07/26,33493
2020/07/27,33741
2020/07/28,33940
2020/07/29,34128
2020/07/30,34312
2020/07/31,34521
2020/08/01,34679
2020/08/02,34813
2020/08/03,34964
2020/08/04,35103
2020/08/05,35250
2020/08/06,35413
2020/08/07,35599
2020/08/08,35773
2020/08/09,35986
2020/08/10,36214
2020/08/11,36408
2020/08/12,36603
2020/08/13,36757
2020/08/14,36919
2020/08/15,36996
2020/08/16,37109
2020/08/17,37245
2020/08/18,37408
2020/08/19,37546
2020/08/20,37670
2020/08/21,37852
2020/08/22,37930
2020/08/23,37989
2020/08/24,38077
2020/08/25,38140
2020/08/26,38209
2020/08/27,38257
2020/08/28,38316
2020/08/29,38398
2020/08/30,38511
2020/08/31,38617
2020/09/01,38725
2020/09/02,38796
2020/09/03,38855
2020/09/04,38870
2020/09/05,38855
2020/09/06,38831
2020/09/07,38814
2020/09/08,38791
2020/09/09,38774
2020/09/10,38814
2020/09/11,38806
2020/09/12,38790
2020/09/13,38787
2020/09/14,38813
2020/09/15,38828
2020/09/16,38813
2020/09/17,39273
2020/09/18,39413
2020/09/19,39425
2020/09/20,39398
2020/09/21,39399
2020/09/22,39436
2020/09/23,39442
2020/09/24,39422
2020/09/25,39392
2020/09/26,39348
2020/09/27,39303
2020/09/28,39303
2020/09/29,39306
2020/09/30,39293
2020/10/01,39253
2020/10/02,39209
2020/10/03,39121
2020/10/04,39082
2020/10/05,39060
2020/10/06,39073
2020/10/07,39051
2020/10/08,39009
2020/10/09,38970
2020/10/10,38893
2020/10/11,38808
2020/10/12,38799
2020/10/13,38778
2020/10/14,38736
2020/10/15,38740
2020/10/16,38711
2020/10/17,38617
2020/10/18,38524
2020/10/19,38507
2020/10/20,38496
2020/10/21,38500
2020/10/22,38498
2020/10/23,38464
2020/10/24,38346
2020/10/25,38230
2020/10/26,38210
2020/10/27,38196
2020/10/28,38209
2020/10/29,38204
2020/10/30,38202
2020/10/31,38176
2020/11/01,38133
2020/11/02,38142
2020/11/03,38140
2020/11/04,38136
2020/11/05,38141
2020/11/06,38174
2020/11/07,38188
2020/11/08,38113
2020/11/09,38130
2020/11/10,38166
2020/11/11,38128
2020/11/12,38116
2020/11/13,38137
2020/11/14,38096
2020/11/15,38057
2020/11/16,38057
2020/11/17,38090
2020/11/18,38089
2020/11/19,38086
2020/11/20,38125
2020/11/21,38164
2020/11/22,38204
2020/11/23,38287
2020/11/24,38359
2020/11/25,38425
2020/11/26,38478
2020/11/27,38472
2020/11/28,38379
2020/11/29,38300
2020/11/30,38338
2020/12/01,38386
2020/12/02,38399
2020/12/03,38448
2020/12/04,38513
2020/12/05,38503
2020/12/06,38502
2020/12/07,38546
2020/12/08,38637
2020/12/09,38685
2020/12/10,38715
2020/12/11,38796
2020/12/12,38754
2020/12/13,38737
2020/12/14,38782
2020/12/15,38833
2020/12/16,38906
2020/12/17,39016
2020/12/18,39066
2020/12/19,39117
2020/12/20,39140
2020/12/21,39218
2020/12/22,39293
2020/12/23,39515
2020/12/24,39602
2020/12/25,39934
2020/12/26,40080
2020/12/27,40216
2020/12/28,40366
2020/12/29,40490
2020/12/30,40571
2020/12/31,40612
2021/01/01,40645
2021/01/02,40675
2021/01/03,40756
2021/01/04,40836
2021/01/05,40924
2021/01/06,41020
2021/01/07,41135
2021/01/08,41215
2021/01/09,41271
2021/01/10,41327
2021/01/11,41440
2021/01/12,41475
2021/01/13,41489
2021/01/14,41550
2021/01/15,41613
2021/01/16,41669
2021/01/17,41711
2021/01/18,41798
2021/01/19,41913
2021/01/20,41987
2021/01/21,42057
2021/01/22,42110
2021/01/23,42137
2021/01/24,42172
2021/01/25,42262
2021/01/26,42331
2021/01/27,42406
2021/01/28,42493
2021/01/29,42608
2021/01/30,42679
2021/01/31,42751
2021/02/01,42846
2021/02/02,42959
2021/02/03,43046
2021/02/04,43114
2021/02/05,43194
2021/02/06,43204
2021/02/07,43228
2021/02/08,43282
2021/02/09,43346
2021/02/10,43392
2021/02/11,43450
2021/02/12,43546
2021/02/13,43645
2021/02/14,43696
2021/02/15,43761
2021/02/16,43801
2021/02/17,43878
2021/02/18,43967
2021/02/19,44031
2021/02/20,44096
2021/02/21,44117
2021/02/22,44192
2021/02/23,44248
2021/02/24,44308
2021/02/25,44328
2021/02/26,44369
2021/02/27,44388
2021/02/28,44411
2021/03/01,44404
2021/03/02,44425
2021/03/03,44478
2021/03/04,44521
2021/03/05,44573
2021/03/06,44569
2021/03/07,44580
2021/03/08,44603
2021/03/09,44670
2021/03/10,44699
2021/03/11,44764
2021/03/12,44819
2021/03/13,44882
2021/03/14,44953
2021/03/15,45030
2021/03/16,45082
2021/03/17,45083
2021/03/18,45192
2021/03/19,45212
2021/03/20,45218
2021/03/21,45218
2021/03/22,45253
2021/03/23,45286
2021/03/24,45308
2021/03/25,45329
2021/03/26,45308
2021/03/27,45287
2021/03/28,45261
2021/03/29,45280
2021/03/30,45308
2021/03/31,45374
2021/04/01,45421
2021/04/02,45458
2021/04/03,45472
2021/04/04,45429
2021/04/05,45427
2021/04/06,45471
2021/04/07,45496
2021/04/08,45501
2021/04/09,45525
2021/04/10,45514
2021/04/11,45471
2021/04/12,45484
2021/04/13,45513
2021/04/14,45576
2021/04/15,45564
2021/04/16,45598
2021/04/17,45658
2021/04/18,45728
2021/04/19,45794
2021/04/20,45875
2021/04/21,46030
2021/04/22,46278
2021/04/23,46503
2021/04/24,46559
2021/04/25,46629
2021/04/26,46765
2021/04/27,46899
2021/04/28,47083
2021/04/29,47276
2021/04/30,47436
2021/05/01,47581
2021/05/02,47751
2021/05/03,47932
2021/05/04,48175
2021/05/05,48362
2021/05/06,48554
2021/05/07,48743
2021/05/08,49010
2021/05/09,49258
2021/05/10,49492
2021/05/11,49685
2021/05/12,49884
2021/05/13,50083
2021/05/14,50213
2021/05/15,50327
2021/05/16,50441
2021/05/17,50600
2021/05/18,50739
2021/05/19,51035
2021/05/20,51233
2021/05/21,51398
2021/05/22,51477
2021/05/23,51613
2021/05/24,51752
2021/05/25,51875
2021/05/26,52017
2021/05/27,52095
2021/05/28,52201
2021/05/29,52237
2021/05/30,52264
2021/05/31,52292
2021/06/01,52329
2021/06/02,52378
2021/06/03,52442
2021/06/04,52491
2021/06/05,52445
2021/06/06,52335
2021/06/07,52359
2021/06/08,52436
2021/06/09,52490
2021/06/10,52529
2021/06/11,52584
2021/06/12,52566
2021/06/13,52557
2021/06/14,52594
2021/06/15,52640
2021/06/16,52720
2021/06/17,52793
2021/06/18,52860
2021/06/19,52791
2021/06/20,52774
2021/06/21,52924
2021/06/22,53074
2021/06/23,53158
2021/06/24,53202
2021/06/25,53305
2021/06/26,53310
2021/06/27,53313
2021/06/28,53436
2021/06/29,53499
2021/06/30,53558
2021/07/01,53607
2021/07/02,53616
2021/07/03,53589
2021/07/04,53580
2021/07/05,53594
2021/07/06,53636
2021/07/07,53673
2021/07/08,53695
2021/07/09,53747
2021/07/10,53734
2021/07/11,53695
2021/07/12,53698
2021/07/13,53747
2021/07/14,53855
2021/07/15,54011
2021/07/16,54104
2021/07/17,54194
2021/07/18,54313
2021/07/19,54519
2021/07/20,54710
2021/07/21,54868
2021/07/22,54967
2021/07/23,55088
2021/07/24,55205
2021/07/25,55327
2021/07/26,55484
2021/07/27,55635
2021/07/28,55797
2021/07/29,55887
2021/07/30,55973
2021/07/31,56078
2021/08/01,56286
2021/08/02,56499
2021/08/03,56719
2021/08/04,57037
2021/08/05,57378
2021/08/06,57759
2021/08/07,58050
2021/08/08,58397
2021/08/09,58785
2021/08/10,59248
2021/08/11,59629
2021/08/12,59967
2021/08/13,60425
2021/08/14,60877
2021/08/15,61250
2021/08/16,61545
2021/08/17,61857
2021/08/18,62079
2021/08/19,62305
2021/08/20,62505
2021/08/21,62784
2021/08/22,63206
2021/08/23,63686
2021/08/24,64397
2021/08/25,64953
2021/08/26,65488
2021/08/27,65961
2021/08/28,66462
2021/08/29,66974
2021/08/30,67530
2021/08/31,67951
2021/09/01,68293
2021/09/02,68529
2021/09/03,68729
2021/09/04,68977
2021/09/05,69171
2021/09/06,69383
2021/09/07,69662
2021/09/08,69742
2021/09/09,69929
2021/09/10,70100
2021/09/11,70355
2021/09/12,70692
2021/09/13,70927
2021/09/14,71207
2021/09/15,71462
2021/09/16,71874
2021/09/17,72162
2021/09/18,72402
2021/09/19,72748
2021/09/20,73169
2021/09/21,73542
2021/09/22,73892
2021/09/23,74196
2021/09/24,74601
2021/09/25,74891
2021/09/26,75249
2021/09/27,75615
2021/09/28,76042
2021/09/29,76412
2021/09/30,76678
2021/10/01,76899
2021/10/02,77113
2021/10/03,77527
2021/10/04,77920
2021/10/05,78339
2021/10/06,78644
2021/10/07,78828
2021/10/08,79007
2021/10/09,79091
2021/10/10,79117
2021/10/11,79175
2021/10/12,79257
2021/10/13,79354
2021/10/14,79299
2021/10/15,79343
2021/10/16,79176
2021/10/17,79073
2021/10/18,78956
2021/10/19,78844
2021/10/20,78716
2021/10/21,78634
2021/10/22,78567
2021/10/23,78478
2021/10/24,78371
2021/10/25,78259
2021/10/26,78108
2021/10/27,77946
2021/10/28,77738
2021/10/29,77456
2021/10/30,77135
2021/10/31,76844
2021/11/01,76591
2021/11/02,76347
2021/11/03,76091
2021/11/04,75819
2021/11/05,75518
2021/11/06,75216
2021/11/07,74926
2021/11/08,74643
2021/11/09,74440
2021/11/10,74262
2021/11/11,73994
2021/11/12,73683
2021/11/13,73436
2021/11/14,73198
2021/11/15,73037
2021/11/16,72947
2021/11/17,72840
2021/11/18,72680
2021/11/19,72555
2021/11/20,72370
2021/11/21,72308
2021/11/22,72257
2021/11/23,72199
2021/11/24,72152
2021/11/25,72035
2021/11/26,71966
2021/11/27,71882
2021/11/28,71817
2021/11/29,71761
2021/11/30,71671
2021/12/01,71555
2021/12/02,71458
2021/12/03,71286
2021/12/04,71203
2021/12/05,71104
2021/12/06,70964
2021/12/07,70777
2021/12/08,70687
2021/12/09,70572
2021/12/10,70441
2021/12/11,70295
2021/12/12,70137
2021/12/13,70116
2021/12/14,70073
2021/12/15,70001
2021/12/16,69804
2021/12/17,69817
2021/12/18,69874
2021/12/19,69767
2021/12/20,69707
2021/12/21,69628
2021/12/22,69549
2021/12/23,69553
2021/12/24,69558
2021/12/25,69566
2021/12/26,69564
2021/12/27,69724
2021/12/28,69906
2021/12/29,70173
2021/12/30,70379
2021/12/31,70551
2022/01/01,70704
2022/01/02,71010
2022/01/03,71368
2022/01/04,71634
2022/01/05,71990
2022/01/06,72290
2022/01/07,72634
2022/01/08,73066
2022/01/09,73670
2022/01/10,74183
2022/01/11,74673
2022/01/12,74969
2022/01/13,75354
2022/01/14,75757
2022/01/15,76151
2022/01/16,76550
2022/01/17,76970
2022/01/18,77363
2022/01/19,77666
2022/01/20,77808
2022/01/21,78126
2022/01/22,78412
2022/01/23,78575
2022/01/24,78868
2022/01/25,79198
2022/01/26,79550
2022/01/27,79964
2022/01/28,80204
2022/01/29,80493
2022/01/30,80819
2022/01/31,81046
2022/02/01,81353
2022/02/02,81720
2022/02/03,81980
2022/02/04,82156
2022/02/05,82283
2022/02/06,82338
2022/02/07,82563
2022/02/08,82735
2022/02/09,82929
2022/02/10,83198
2022/02/11,83462
2022/02/12,83584
2022/02/13,83770
2022/02/14,83981
2022/02/15,84256
2022/02/16,84599
2022/02/17,85028
2022/02/18,85431
2022/02/19,85892
2022/02/20,86358
2022/02/21,87186
2022/02/22,87589
2022/02/23,87954
2022/02/24,88233
2022/02/25,88585
2022/02/26,88809
2022/02/27,88972
2022/02/28,89104
2022/03/01,89248
2022/03/02,89505
2022/03/03,89747
2022/03/04,89777
2022/03/05,89670
2022/03/06,89585
2022/03/07,89590
2022/03/08,89633
2022/03/09,89675
2022/03/10,89690
2022/03/11,89775
2022/03/12,89752
2022/03/13,89753
2022/03/14,89799
2022/03/15,89842
2022/03/16,89877
2022/03/17,89782
2022/03/18,89693
2022/03/19,89546
2022/03/20,89534
2022/03/21,89498
2022/03/22,89495
2022/03/23,89520
2022/03/24,89467
2022/03/25,89407
2022/03/26,89217
2022/03/27,89070
2022/03/28,88943
2022/03/29,88813
2022/03/30,88701
2022/03/31,88632
2022/04/01,88589
2022/04/02,88599
2022/04/03,88665
2022/04/04,88708
2022/04/05,88716
2022/04/06,88834
2022/04/07,89113
2022/04/08,89356
2022/04/09,89412
2022/04/10,89583
2022/04/11,89673
2022/04/12,89744
2022/04/13,89813
2022/04/14,89884
2022/04/15,89864
2022/04/16,89821
2022/04/17,89864
2022/04/18,89934
2022/04/19,89995
2022/04/20,90168
2022/04/21,90197
2022/04/22,90293
2022/04/23,90294
2022/04/24,90418
2022/04/25,90521
2022/04/26,90512
2022/04/27,90670
2022/04/28,90678
2022/04/29,90641
2022/04/30,90527
2022/05/01,90469
2022/05/02,90380
2022/05/03,90379
2022/05/04,90377
2022/05/05,90435
2022/05/06,90477
2022/05/07,90318
2022/05/08,90085
2022/05/09,90110
2022/05/10,90280
2022/05/11,90485
2022/05/12,90665
2022/05/13,90613
2022/05/14,90527
2022/05/15,90468
2022/05/16,90453
2022/05/17,90738
2022/05/18,90712
2022/05/19,90771
2022/05/20,90825
2022/05/21,90992
2022/05/22,91219
2022/05/23,91309
2022/05/24,91488
2022/05/25,91762
2022/05/26,92253
2022/05/27,92446
2022/05/28,92568
2022/05/29,93038
2022/05/30,93295
2022/05/31,93668
2022/06/01,94429
2022/06/02,95217
2022/06/03,95729
2022/06/04,96076
2022/06/05,96441
2022/06/06,96752
2022/06/07,97129
2022/06/08,97545
2022/06/09,97700
2022/06/10,97677
2022/06/11,97646
2022/06/12,97675
2022/06/13,97798
2022/06/14,97898
2022/06/15,97944
2022/06/16,97780
2022/06/17,97570
2022/06/18,97401
2022/06/19,97196
2022/06/20,96976
2022/06/21,96875
2022/06/22,96927
2022/06/23,96864
2022/06/24,96884
2022/06/25,96939
2022/06/26,97254
2022/06/27,97440
2022/06/28,97429
2022/06/29,97596
2022/06/30,97576
2022/07/01,97229
2022/07/02,96830
2022/07/03,96510
2022/07/04,96222
2022/07/05,96007
2022/07/06,95700
2022/07/07,95446
2022/07/08,95171
2022/07/09,94917
2022/07/10,94640
2022/07/11,94350
2022/07/12,94092
2022/07/13,93904
2022/07/14,93678
2022/07/15,93458
2022/07/16,93234
2022/07/17,93033
2022/07/18,92911
2022/07/19,92624
2022/07/20,92413
2022/07/21,92213
2022/07/22,91930
2022/07/23,91682
2022/07/24,91466
2022/07/25,91314
2022/07/26,91123
2022/07/27,90863
2022/07/28,90669
2022/07/29,90456
2022/07/30,90227
2022/07/31,89998
2022/08/01,89797
2022/08/02,89589
2022/08/03,89400
2022/08/04,89197
2022/08/05,89127
2022/08/06,88915
2022/08/07,88693
2022/08/08,88524
2022/08/09,88354
2022/08/10,88382
2022/08/11,88256
2022/08/12,88021
2022/08/13,87811
2022/08/14,87701
2022/08/15,87466
2022/08/16,87248
2022/08/17,87070
2022/08/18,86888
2022/08/19,86870
2022/08/20,86696
2022/08/21,86528
2022/08/22,86392
2022/08/23,86278
2022/08/24,86084
2022/08/25,85979
2022/08/26,85897
2022/08/27,85817
2022/08/28,85824
2022/08/29,85929
2022/08/30,86133
2022/08/31,86148
2022/09/01,85945
2022/09/02,85688
2022/09/03,85365
2022/09/04,85062
2022/09/05,84807
2022/09/06,84666
2022/09/07,84551
2022/09/08,84405
2022/09/09,84297
2022/09/10,84038
2022/09/11,83858
2022/09/12,83764
2022/09/13,83641
2022/09/14,83480
2022/09/15,83267
2022/09/16,83077
2022/09/17,82788
2022/09/18,82659
2022/09/19,82589
2022/09/20,82568
2022/09/21,82551
2022/09/22,82527
2022/09/23,82469
2022/09/24,82258
2022/09/25,82033
2022/09/26,81960
2022/09/27,81865
2022/09/28,81764
2022/09/29,81636
2022/09/30,81508
2022/10/01,81438
2022/10/02,81368
2022/10/03,81236
2022/10/04,81262
2022/10/05,81344
2022/10/06,81337
2022/10/07,81298
2022/10/08,81079
2022/10/09,80442
2022/10/10,79863
2022/10/11,79416
2022/10/12,79062
2022/10/13,78957
2022/10/14,78704
2022/10/15,78335
2022/10/16,78066
2022/10/17,77939
2022/10/18,77909
2022/10/19,77826
2022/10/20,77756
2022/10/21,77680
2022/10/22,77394
2022/10/23,77217
2022/10/24,77107
2022/10/25,77074
2022/10/26,77181
2022/10/27,77305
2022/10/28,77280
2022/10/29,77246
2022/10/30,77178
2022/10/31,77114
2022/11/01,77072
2022/11/02,76991
2022/11/03,76890
2022/11/04,76859
2022/11/05,76719
2022/11/06,76693
2022/11/07,76742
2022/11/08,76965
2022/11/09,77273
2022/11/10,77414
2022/11/11,77492
2022/11/12,77407
2022/11/13,77310
2022/11/14,77375
2022/11/15,77330
2022/11/16,77186
2022/11/17,77102
2022/11/18,76919
2022/11/19,76726
2022/11/20,76649
2022/11/21,76637
2022/11/22,76626
2022/11/23,76590
2022/11/24,76430
2022/11/25,76228
2022/11/26,76096
2022/11/27,75907
2022/11/28,75831
2022/11/29,75830
