Date,sentinusd30varUSD
2016/04/08,42252957476932
2016/04/09,42286387870631
2016/04/10,42300210555919
2016/04/11,40729098994123
2016/04/12,29894447051273
2016/04/13,24938994507899
2016/04/14,23340102702562
2016/04/15,22842304763409
2016/04/16,19208158618099
2016/04/17,10723374077803
2016/04/18,10842391843647
2016/04/19,11241601704486
2016/04/20,11189541600106
2016/04/21,11579572109193
2016/04/22,11629056882214
2016/04/23,11230520829271
2016/04/24,11755222230751
2016/04/25,11414946215486
2016/04/26,10517597785250
2016/04/27,10449713207600
2016/04/28,8311905646540
2016/04/29,5369589219434
2016/04/30,13196147833152
2016/05/01,15391661724846
2016/05/02,19166057597778
2016/05/03,19395684317474
2016/05/04,19289568628052
2016/05/05,19461204205501
2016/05/06,23620844115483
2016/05/07,24542219375251
2016/05/08,24704732575902
2016/05/09,27596822668305
2016/05/10,30766746498681
2016/05/11,42676156136116
2016/05/12,58923925816610
2016/05/13,2.3770841726475E+14
2016/05/14,3.0532921924333E+14
2016/05/15,3.0141660105019E+14
2016/05/16,2.9616659311208E+14
2016/05/17,2.9358448071104E+14
2016/05/18,2.9096249755351E+14
2016/05/19,2.9677333825947E+14
2016/05/20,2.9739924779685E+14
2016/05/21,2.9064618990005E+14
2016/05/22,2.8794804700220E+14
2016/05/23,2.8355933060564E+14
2016/05/24,2.739079832414E+14
2016/05/25,2.6608474232515E+14
2016/05/26,2.6160552508396E+14
2016/05/27,2.5526110516573E+14
2016/05/28,2.4616240703926E+14
2016/05/29,2.3876820208055E+14
2016/05/30,2.4230341316512E+14
2016/05/31,2.4331251695921E+14
2016/06/01,247232199028808
2016/06/02,2.5261270832616E+14
2016/06/03,254259715524322
2016/06/04,2.5808954382948E+14
2016/06/05,2.66011531749E+14
2016/06/06,2.7154605078481E+14
2016/06/07,2.7112238539362E+14
2016/06/08,2.7400223987316E+14
2016/06/09,2.8121837614355E+14
2016/06/10,2.8117170654603E+14
2016/06/11,281414885225203
2016/06/12,1.3119923271467E+14
2016/06/13,68651323761702
2016/06/14,71489041025717
2016/06/15,71462782575947
2016/06/16,76229099395950
2016/06/17,1.7601219073891E+14
2016/06/18,2.3903975119764E+14
2016/06/19,2.3367115526482E+14
2016/06/20,2.3653325390557E+14
2016/06/21,2.3282200505491E+14
2016/06/22,2.3513034718742E+14
2016/06/23,2.3515869035818E+14
2016/06/24,2.3597996879967E+14
2016/06/25,2.3552745940196E+14
2016/06/26,2.3702314964958E+14
2016/06/27,2.397065990346E+14
2016/06/28,2.3794852951447E+14
2016/06/29,2.3689623178598E+14
2016/06/30,2.3826059461041E+14
2016/07/01,2.3856345984869E+14
2016/07/02,2.3976538483128E+14
2016/07/03,2.4175045646821E+14
2016/07/04,2.3714644300632E+14
2016/07/05,2.4078851853112E+14
2016/07/06,2.3716643969597E+14
2016/07/07,2.3960939856919E+14
2016/07/08,2.4148978235439E+14
2016/07/09,2.4163418416682E+14
2016/07/10,2.4519746592952E+14
2016/07/11,2.4421755650254E+14
2016/07/12,2.4753202423E+14
2016/07/13,2.5058727177178E+14
2016/07/14,2.5161584236E+14
2016/07/15,2.761277312221E+14
2016/07/16,2.7661299814261E+14
2016/07/17,179123280975678
2016/07/18,1.0492228920408E+14
2016/07/19,3.90003814871E+14
2016/07/20,1.1241736139789E+15
2016/07/21,1.124123223658E+15
2016/07/22,1.1330982409281E+15
2016/07/23,1.1395228895586E+15
2016/07/24,1.8316509740483E+15
2016/07/25,2154466535982202
2016/07/26,3879528208174776
2016/07/27,4265856716426872
2016/07/28,4.3209858054136E+15
2016/07/29,4.2908699234846E+15
2016/07/30,4.2357157842031E+15
2016/07/31,4178298745521731
2016/08/01,4.1013249069669E+15
2016/08/02,4.0875481797109E+15
2016/08/03,4035775518036210
2016/08/04,4.0331015341128E+15
2016/08/05,3.9568374405579E+15
2016/08/06,3.9267044621794E+15
2016/08/07,3876828341000224
2016/08/08,3.8225860600925E+15
2016/08/09,3739367535288032
2016/08/10,3.6330741102738E+15
2016/08/11,3536317773150768
2016/08/12,3479568970205362
2016/08/13,3434930894467524
2016/08/14,3501269097251047
2016/08/15,3476281776889277
2016/08/16,3469333087709056
2016/08/17,3505518308947706
2016/08/18,3.5338328027641E+15
2016/08/19,3.2280592602401E+15
2016/08/20,3240142563341279
2016/08/21,3.2420664689881E+15
2016/08/22,3265232568657159
2016/08/23,2824267654733142
2016/08/24,2675164693368122
2016/08/25,1090292139016968
2016/08/26,6.3441545241913E+14
2016/08/27,528706741179762
2016/08/28,5.0842315328432E+14
2016/08/29,5.1153933916185E+14
2016/08/30,5.2017312155543E+14
2016/08/31,4.9124415861057E+14
2016/09/01,2.9583350034249E+14
2016/09/02,1.7869174199218E+14
2016/09/03,172094452281427
2016/09/04,154307443043293
2016/09/05,1.5901806647983E+14
2016/09/06,1.622980062648E+14
2016/09/07,1.6585300059668E+14
2016/09/08,1.5686476915615E+14
2016/09/09,1.0871538026733E+14
2016/09/10,84899515026329
2016/09/11,82775748873838
2016/09/12,82033573736110
2016/09/13,82467141174525
2016/09/14,83950179784580
2016/09/15,85265755518796
2016/09/16,89685027336739
2016/09/17,90467448754384
2016/09/18,90308047103274
2016/09/19,90771262312316
2016/09/20,1.1212993245733E+14
2016/09/21,1.6095389867439E+14
2016/09/22,1.2708498268170E+14
2016/09/23,129834019139247
2016/09/24,1.2836924347738E+14
2016/09/25,1.3511820317363E+14
2016/09/26,1.3364159647606E+14
2016/09/27,1.3146107335012E+14
2016/09/28,1.3792289608329E+14
2016/09/29,1.3764845381773E+14
2016/09/30,1.3782041559271E+14
2016/10/01,1.3912352396325E+14
2016/10/02,1.3974777410722E+14
2016/10/03,1.4300830506757E+14
2016/10/04,1.4569383045007E+14
2016/10/05,1.4379327504533E+14
2016/10/06,1.4342476336513E+14
2016/10/07,1.425985554439E+14
2016/10/08,1.4358663422929E+14
2016/10/09,1.4518802349399E+14
2016/10/10,1.4464763027241E+14
2016/10/11,1.4295147411032E+14
2016/10/12,1.4318708909784E+14
2016/10/13,1.4275960031791E+14
2016/10/14,140732453188920
2016/10/15,135884365888115
2016/10/16,1.3508287437368E+14
2016/10/17,1.3030993052476E+14
2016/10/18,1.358514038708E+14
2016/10/19,1.3508144477516E+14
2016/10/20,1.1427786971795E+14
2016/10/21,78729412434781
2016/10/22,83835156490830
2016/10/23,87673438658197
2016/10/24,91330083322283
2016/10/25,85177202095076
2016/10/26,86577390191252
2016/10/27,87833881107014
2016/10/28,79031514675475
2016/10/29,75168223239426
2016/10/30,77384098367317
2016/10/31,76479859871836
2016/11/01,81389354528518
2016/11/02,1.0661034494559E+14
2016/11/03,3.6364697120351E+14
2016/11/04,3.6398170863433E+14
2016/11/05,3.657492970992E+14
2016/11/06,3.71022758033E+14
2016/11/07,3.754974989424E+14
2016/11/08,3.7765510915681E+14
2016/11/09,3.7415780620324E+14
2016/11/10,3.7490783038646E+14
2016/11/11,3.8319430149897E+14
2016/11/12,3.829982566637E+14
2016/11/13,3.7974991568613E+14
2016/11/14,3.8506007773791E+14
2016/11/15,3.8737808722495E+14
2016/11/16,3.8883818543013E+14
2016/11/17,3.8506042745266E+14
2016/11/18,3.8613209888154E+14
2016/11/19,3.864515118899E+14
2016/11/20,3.8746600298612E+14
2016/11/21,3.8724885722401E+14
2016/11/22,3.8324932604417E+14
2016/11/23,3.7993744856137E+14
2016/11/24,3.8272693636486E+14
2016/11/25,3.811693722113E+14
2016/11/26,3.839752374335E+14
2016/11/27,3.8900687311446E+14
2016/11/28,3.9330130091026E+14
2016/11/29,3.929604984338E+14
2016/11/30,3.9444803464347E+14
2016/12/01,3.9064943601904E+14
2016/12/02,3.6315646452654E+14
2016/12/03,89470279946895
2016/12/04,89479123543377
2016/12/05,93763346391780
2016/12/06,1.164788034985E+14
2016/12/07,1.1419083962537E+14
2016/12/08,1.1235625666346E+14
2016/12/09,112201365510665
2016/12/10,1.1188313863027E+14
2016/12/11,94248295738486
2016/12/12,95469954607611
2016/12/13,96518102172051
2016/12/14,94566466404073
2016/12/15,93672434228150
2016/12/16,93635440677668
2016/12/17,86864121567165
2016/12/18,86020238626748
2016/12/19,85010932433062
2016/12/20,82759114102358
2016/12/21,79543251151304
2016/12/22,79411112486435
2016/12/23,1.0596520161099E+14
2016/12/24,1.0313130520083E+14
2016/12/25,1.0590978658022E+14
2016/12/26,1.0632202451343E+14
2016/12/27,1.0414981665176E+14
2016/12/28,1.0089635953815E+14
2016/12/29,111217633315609
2016/12/30,1.1081219287822E+14
2016/12/31,1.388311626564E+14
2017/01/01,138582925919395
2017/01/02,1.2810447702809E+14
2017/01/03,1.4630440607068E+14
2017/01/04,2.6740434823537E+14
2017/01/05,3.8057995646665E+14
2017/01/06,4.6053731659584E+14
2017/01/07,469188384288226
2017/01/08,468262188192080
2017/01/09,4.7193156378124E+14
2017/01/10,4.7928683513382E+14
2017/01/11,4.7450436755837E+14
2017/01/12,4.6447141839864E+14
2017/01/13,4.4921187903414E+14
2017/01/14,4.5901640019588E+14
2017/01/15,4.6730131638852E+14
2017/01/16,4.8363234336229E+14
2017/01/17,4.8495851189712E+14
2017/01/18,4.8744347422640E+14
2017/01/19,4.8788655748843E+14
2017/01/20,4.8077624958756E+14
2017/01/21,4.9405677084144E+14
2017/01/22,4.983091663375E+14
2017/01/23,5.0643331559433E+14
2017/01/24,505386698708907
2017/01/25,4.9980568062351E+14
2017/01/26,4.9846145420195E+14
2017/01/27,5.0750171588727E+14
2017/01/28,5.214174926676E+14
2017/01/29,5.3290950610598E+14
2017/01/30,525894038741454
2017/01/31,5.2704060331814E+14
2017/02/01,5.3183957201564E+14
2017/02/02,5.2376292046295E+14
2017/02/03,4.1011011570913E+14
2017/02/04,2.760056580374E+14
2017/02/05,1.7845898331609E+14
2017/02/06,1.5691258525726E+14
2017/02/07,1.5491801751473E+14
2017/02/08,1.2547660458135E+14
2017/02/09,89960408851683
2017/02/10,55821507380799
2017/02/11,25618174884914
2017/02/12,21208301734535
2017/02/13,20921227011063
2017/02/14,48870563182838
2017/02/15,99039541944069
2017/02/16,1.0657383525829E+14
2017/02/17,1.144343984827E+14
2017/02/18,1.1919046106131E+14
2017/02/19,1.2039222539241E+14
2017/02/20,1.2488864478372E+14
2017/02/21,151324234032864
2017/02/22,1.5511111749175E+14
2017/02/23,1.5591649401962E+14
2017/02/24,2.190790144917E+14
2017/02/25,2.2690375467348E+14
2017/02/26,2.4782001739831E+14
2017/02/27,6.1311886076597E+14
2017/02/28,1299322021192291
2017/03/01,2.0135035675885E+15
2017/03/02,4.3595736305581E+15
2017/03/03,6709091314050516
2017/03/04,7300547363017083
2017/03/05,7555986489543848
2017/03/06,9071619422077624
2017/03/07,9298747420364272
2017/03/08,9508324686886772
2017/03/09,10103993123859020
2017/03/10,10456723579518942
2017/03/11,11441445251004300
2017/03/12,16593954082952244
2017/03/13,20430214908156312
2017/03/14,19879402649148452
2017/03/15,19285999773279644
2017/03/16,57759568685523632
2017/03/17,65753961444610240
2017/03/18,79243984107270224
2017/03/19,77559970359582016
2017/03/20,75609609182295952
2017/03/21,76008956179682544
2017/03/22,74526956741606784
2017/03/23,73046015948565632
2017/03/24,75361796083890320
2017/03/25,74038932261298192
2017/03/26,71314620831042336
2017/03/27,68242113509447936
2017/03/28,64768563180975520
2017/03/29,64403862917718080
2017/03/30,69263951059512640
2017/03/31,69109967536099424
2017/04/01,68199989786446368
2017/04/02,69695656272231104
2017/04/03,69187502054266880
2017/04/04,65966285202407392
2017/04/05,64285508672233536
2017/04/06,62105278999107584
2017/04/07,61666409813449856
2017/04/08,60867664870824576
2017/04/09,59902122883110784
2017/04/10,59084787919650560
2017/04/11,60131996042499968
2017/04/12,61358386718990336
2017/04/13,60164671604729024
2017/04/14,58348598466758464
2017/04/15,44279147640348160
2017/04/16,48124245223951776
2017/04/17,45958855300344896
2017/04/18,43743443247061568
2017/04/19,42568357201358144
2017/04/20,42446728750477664
2017/04/21,42735338142391136
2017/04/22,43313875531842496
2017/04/23,41315202778158592
2017/04/24,40491912487822400
2017/04/25,40547323418976288
2017/04/26,40742969571474720
2017/04/27,46497734054011456
2017/04/28,53064526253349440
2017/04/29,55327696317195424
2017/04/30,68868355632218688
2017/05/01,135932965902722144
2017/05/02,168510799439261376
2017/05/03,212818565060738176
2017/05/04,269722812325682688
2017/05/05,341955935523164672
2017/05/06,358140764481913344
2017/05/07,388945778238084480
2017/05/08,409370062839285888
2017/05/09,420220634615589376
2017/05/10,429474771669199360
2017/05/11,456023191972278528
2017/05/12,455396089769201280
2017/05/13,438205680427076480
2017/05/14,422015573352861056
2017/05/15,401137741383902720
2017/05/16,385486658802184704
2017/05/17,347798834585864448
2017/05/18,331036497478798848
2017/05/19,319124358575957248
2017/05/20,301741723921032192
2017/05/21,279573073474852864
2017/05/22,522620918518777088
2017/05/23,523093768233040384
2017/05/24,540319454199847424
2017/05/25,534303293609977344
2017/05/26,537484894050732032
2017/05/27,510170721988557312
2017/05/28,486938209116260352
2017/05/29,462545191381640192
2017/05/30,458233282561244672
2017/05/31,812775448634399744
2017/06/01,898582684688306688
2017/06/02,971238293296725504
2017/06/03,1021654957988259840
2017/06/04,1060759183164433408
2017/06/05,1159506024676387840
2017/06/06,1417706682252022784
2017/06/07,1556254802477515776
2017/06/08,1592225404027435008
2017/06/09,1643854415895166976
2017/06/10,1639196142021807104
2017/06/11,1652282320827520000
2017/06/12,3017641058920814592
2017/06/13,3704119210476949504
2017/06/14,3667098323011706880
2017/06/15,3924370913394384896
2017/06/16,3953241839013634048
2017/06/17,3660091010964647936
2017/06/18,3500297813154342912
2017/06/19,3240859917585295360
2017/06/20,3093518756306700288
2017/06/21,3253362820914440192
2017/06/22,3245095155197767680
2017/06/23,3218442614034698240
2017/06/24,3172037088732104704
2017/06/25,3403911529874837504
2017/06/26,3287918626251081728
2017/06/27,3139855832200562688
2017/06/28,3002343644890320896
2017/06/29,2925194865503395840
2017/06/30,2941958722578372608
2017/07/01,3031656578700683264
2017/07/02,3182465931552387072
2017/07/03,3426087960744458240
2017/07/04,3463272411337426944
2017/07/05,3643673076570777600
2017/07/06,3719713199226312704
2017/07/07,3800203480978806784
2017/07/08,3950223609701093376
2017/07/09,4243701692897515520
2017/07/10,4298331710046386176
2017/07/11,4340869699221813248
2017/07/12,3153173477435189248
2017/07/13,2414761037708115968
2017/07/14,2410836650617522176
2017/07/15,2060694487184459776
2017/07/16,1751466175638534144
2017/07/17,1762013669760335872
2017/07/18,1907952507991222272
2017/07/19,2010886257612494848
2017/07/20,1931263950553204736
2017/07/21,1929562416577462272
2017/07/22,2095107905169197056
2017/07/23,2190629921944379392
2017/07/24,2256714637353113600
2017/07/25,2183992003342194688
2017/07/26,2174223502445996032
2017/07/27,2183261281879248896
2017/07/28,2233084297571856384
2017/07/29,2244592295572733952
2017/07/30,2248539414827708416
2017/07/31,2318233828594991104
2017/08/01,2299278879401183232
2017/08/02,1985402316123322368
2017/08/03,1906733665844420608
2017/08/04,1917847580777969664
2017/08/05,1920922406782072832
2017/08/06,1924620495043860480
2017/08/07,1868516552346580992
2017/08/08,1666096885813764096
2017/08/09,1636303213947154432
2017/08/10,2022576491772690432
2017/08/11,5513277247338225664
2017/08/12,6239945270608474112
2017/08/13,7009731648396355584
2017/08/14,7315877163108780032
2017/08/15,7367213255429611520
2017/08/16,7362967466744291328
2017/08/17,7332718398901075968
2017/08/18,7313450898549514240
2017/08/19,7336816642337228800
2017/08/20,7385336971544557568
2017/08/21,7038229714962911232
2017/08/22,6804546429521371136
2017/08/23,6801955333993267200
2017/08/24,6801514125577461760
2017/08/25,6818721793668546560
2017/08/26,7027380073536421888
2017/08/27,7198460000259559424
2017/08/28,8126396603311497216
2017/08/29,8335098081983541248
2017/08/30,1.0555298756732E+19
2017/08/31,1.0305179272325E+19
2017/09/01,9.9769478583024E+18
2017/09/02,9.5326517527914E+18
2017/09/03,9175474003753844736
2017/09/04,8804035120524890112
2017/09/05,8451059737758183424
2017/09/06,8132973978717810688
2017/09/07,8019488968590024704
2017/09/08,7896464088107204608
2017/09/09,7850294615720185856
2017/09/10,5520042510601027584
2017/09/11,5193794064311357440
2017/09/12,4746280016933511168
2017/09/13,4788837138399813632
2017/09/14,4827162369291431936
2017/09/15,4840124603947622400
2017/09/16,5023069051426390016
2017/09/17,5137989309752410112
2017/09/18,5075263584292605952
2017/09/19,4962081211695284224
2017/09/20,5090620394237390848
2017/09/21,5211547551081164800
2017/09/22,5428102481547919360
2017/09/23,5645081818046136320
2017/09/24,5861486092809039872
2017/09/25,5749161288251371520
2017/09/26,5778143797685075968
2017/09/27,4984347368934297600
2017/09/28,4677166816730368000
2017/09/29,1720836685783863296
2017/09/30,1599755957596352512
2017/10/01,1559915363779379200
2017/10/02,1549249363053410304
2017/10/03,1874027335835920384
2017/10/04,1808802636834850816
2017/10/05,1766704896493379584
2017/10/06,1642424665662857216
2017/10/07,1667572699328098304
2017/10/08,1648273793546053632
2017/10/09,1389235368955559936
2017/10/10,1270395420277716992
2017/10/11,1206639696133197824
2017/10/12,1127280242617924608
2017/10/13,1199316086847412224
2017/10/14,1185446382272622592
2017/10/15,1138569471649438720
2017/10/16,1140085057904407552
2017/10/17,1151770054104038400
2017/10/18,1044238258574161920
2017/10/19,1015503597559719936
2017/10/20,1021623292438479872
2017/10/21,1015123692537488384
2017/10/22,995132465776860160
2017/10/23,972430520085366784
2017/10/24,935322806118885376
2017/10/25,917247455652456448
2017/10/26,904343966386880512
2017/10/27,1226528998796560384
2017/10/28,1536075848817234944
2017/10/29,1817629870442602496
2017/10/30,2064875461679199232
2017/10/31,2258848494072624128
2017/11/01,2298034320390961152
2017/11/02,1916953446779448320
2017/11/03,1862256594658097152
2017/11/04,1864376638426380288
2017/11/05,1869869972281449472
2017/11/06,1863028585733917696
2017/11/07,1868257615651061760
2017/11/08,1877810330623353856
2017/11/09,2177969314323368960
2017/11/10,2235260713136375808
2017/11/11,2258574528242125824
2017/11/12,2362589250370029568
2017/11/13,2366517960196277248
2017/11/14,2378702554721829888
2017/11/15,2587814301809704960
2017/11/16,2703806683596855296
2017/11/17,2779011730527655936
2017/11/18,2805539528799506432
2017/11/19,2860160510062186496
2017/11/20,3123925491907983360
2017/11/21,3342277669340663808
2017/11/22,3576848603607273472
2017/11/23,3854821341968160768
2017/11/24,4019758992270563328
2017/11/25,4475663435632812032
2017/11/26,4303403110357528576
2017/11/27,4598331027428990976
2017/11/28,5461713942632935424
2017/11/29,6786253211331358720
2017/11/30,6956958317100376064
2017/12/01,7363245615696941056
2017/12/02,7992758007830315008
2017/12/03,8315071618835152896
2017/12/04,8210190016563052544
2017/12/05,7779117317026390016
2017/12/06,7340769381331304448
2017/12/07,6867832346872324096
2017/12/08,6738183557866618880
2017/12/09,7119809973841453056
2017/12/10,7391423036535259136
2017/12/11,7552577942820659200
2017/12/12,7521961827819896832
2017/12/13,7209173867109851136
2017/12/14,6983870471647330304
2017/12/15,6928598372309622784
2017/12/16,6855465354184179712
2017/12/17,6790764625216946176
2017/12/18,6558682831193063424
2017/12/19,6493760739038756864
2017/12/20,6777490924659941376
2017/12/21,7079363120687415296
2017/12/22,7183057499180310528
2017/12/23,7151780620629524480
2017/12/24,7297900181373386752
2017/12/25,7605521500143149056
2017/12/26,7627786325051711488
2017/12/27,7501244907157463040
2017/12/28,7038504363331641344
2017/12/29,6370353152931356672
2017/12/30,6449253167714648064
2017/12/31,6296486119708278784
2018/01/01,5957890191579103232
2018/01/02,6465177249532944384
2018/01/03,7199186630663602176
2018/01/04,1.1589196390412E+19
2018/01/05,1.5038237575195E+19
2018/01/06,1.6296092649761E+19
2018/01/07,1.6363231899658E+19
2018/01/08,1.7651835659731E+19
2018/01/09,1.9618990808606E+19
2018/01/10,2.3487951170455E+19
2018/01/11,2.5652154880862E+19
2018/01/12,2.5822458825609E+19
2018/01/13,2.5711088377697E+19
2018/01/14,4.0843552750925E+19
2018/01/15,3.9772221319282E+19
2018/01/16,3.8915967586164E+19
2018/01/17,3.7620797999087E+19
2018/01/18,3.7141180844893E+19
2018/01/19,3.7317220746159E+19
2018/01/20,3.7772858107348E+19
2018/01/21,3.8256737206248E+19
2018/01/22,3.7481226758578E+19
2018/01/23,3.5908362342678E+19
2018/01/24,3.396847993002E+19
2018/01/25,3.5141652268471E+19
2018/01/26,3.4297378267526E+19
2018/01/27,3.5037734547622E+19
2018/01/28,3.5562197403864E+19
2018/01/29,3.5949071074622E+19
2018/01/30,3.4837569617458E+19
2018/01/31,3.3723205228219E+19
2018/02/01,3.4249264628154E+19
2018/02/02,3.4528152555809E+19
2018/02/03,3.5013645012391E+19
2018/02/04,3.6207871299195E+19
2018/02/05,3.7407385580973E+19
2018/02/06,3.8548783743532E+19
2018/02/07,3.8683335044137E+19
2018/02/08,3.8616582898064E+19
2018/02/09,3.4914180498582E+19
2018/02/10,3.2919407912449E+19
2018/02/11,3.3145267281778E+19
2018/02/12,3.3640567428575E+19
2018/02/13,1.335044947635E+19
2018/02/14,1.1894966834899E+19
2018/02/15,8974118059200479232
2018/02/16,7156520214095388672
2018/02/17,5541013062988267520
2018/02/18,5489960045461643264
2018/02/19,5580746496068083712
2018/02/20,5620476029193822208
2018/02/21,5493796109031264256
2018/02/22,5339938039622762496
2018/02/23,5385392307385815040
2018/02/24,5678217314842783744
2018/02/25,5377552398167580672
2018/02/26,5616980053187207168
2018/02/27,5638742918038069248
2018/02/28,5310412050352492544
2018/03/01,4744346488343851008
2018/03/02,4276270530717177856
2018/03/03,3700078702241884160
2018/03/04,2494591342972053504
2018/03/05,2439604532455540736
2018/03/06,2486757349409419264
2018/03/07,2396504680478808064
2018/03/08,2219211227336638464
2018/03/09,2075954637501756416
2018/03/10,2209452255439592448
2018/03/11,2259218361567012864
2018/03/12,2142746587626807296
2018/03/13,2135859329580945408
2018/03/14,2103324767030017024
2018/03/15,1827188127557745664
2018/03/16,1739137503681298432
2018/03/17,1489410952454992384
2018/03/18,1349652738212647424
2018/03/19,1203920741358844928
2018/03/20,1067072116250595840
2018/03/21,960995474980293120
2018/03/22,753801383399922688
2018/03/23,583232517340767232
2018/03/24,228709327533912320
2018/03/25,181788057847584000
2018/03/26,131557359444110336
2018/03/27,126090734901181184
2018/03/28,94564724612445696
2018/03/29,92853988272532480
2018/03/30,92393885293062912
2018/03/31,95516328069944320
2018/04/01,104105280849409024
2018/04/02,111383632569203840
2018/04/03,115336451983997696
2018/04/04,116803159405526784
2018/04/05,111213637057755392
2018/04/06,106015245943146752
2018/04/07,113727602451659520
2018/04/08,114712806686327040
2018/04/09,116631702251921024
2018/04/10,120522308861739904
2018/04/11,120766954621359744
2018/04/12,84173470840129280
2018/04/13,80238360309629824
2018/04/14,79939139657528704
2018/04/15,80893886566502784
2018/04/16,80926849658614272
2018/04/17,65335115372980992
2018/04/18,57595552257779200
2018/04/19,56626592030136640
2018/04/20,63412669480294592
2018/04/21,65556358631977856
2018/04/22,62519323452189056
2018/04/23,110291197675162752
2018/04/24,144458413573924352
2018/04/25,163872914473005568
2018/04/26,166854844343405952
2018/04/27,174249696556338688
2018/04/28,176823232863853440
2018/04/29,178918164826645888
2018/04/30,183392238977985408
2018/05/01,180102781929181696
2018/05/02,198801797744316672
2018/05/03,235453612657079680
2018/05/04,260543503491375616
2018/05/05,251758789795257600
2018/05/06,238848284011013888
2018/05/07,251936002231521536
2018/05/08,239367051674593024
2018/05/09,232130392313207296
2018/05/10,216061373756129536
2018/05/11,201674804301608192
2018/05/12,200590295747648000
2018/05/13,207309435274741248
2018/05/14,184492504275196416
2018/05/15,165121205181725696
2018/05/16,151354747431106304
2018/05/17,137991104113566208
2018/05/18,131816171862725120
2018/05/19,136502368984436992
2018/05/20,144525014768865792
2018/05/21,141511396133959168
2018/05/22,128079340161236224
2018/05/23,120282778083513856
2018/05/24,114280488244880640
2018/05/25,115862143058339328
2018/05/26,127011443982543360
2018/05/27,128747287103553792
2018/05/28,128367026620084736
2018/05/29,127308684528747776
2018/05/30,128040838727152640
2018/05/31,127627599887655936
2018/06/01,121071462639482112
2018/06/02,112149257965006080
2018/06/03,106432681882106624
2018/06/04,105842027717970432
2018/06/05,105779506978872320
2018/06/06,76240528461981952
2018/06/07,72284686746909440
2018/06/08,67191159325165824
2018/06/09,69145552247070208
2018/06/10,65912779109810688
2018/06/11,65633564946171392
2018/06/12,66032065728322304
2018/06/13,81536259844144384
2018/06/14,100818634570942976
2018/06/15,111104787274892032
2018/06/16,117591626504472064
2018/06/17,130735676431017984
2018/06/18,132019446008108544
2018/06/19,129979862592984064
2018/06/20,130418714653796352
2018/06/21,129064323453614080
2018/06/22,121049063204278528
2018/06/23,131658266672350464
2018/06/24,133747930088307968
2018/06/25,129289649134797824
2018/06/26,132058298110574592
2018/06/27,131677272779087616
2018/06/28,135434697070173952
2018/06/29,136589168148649984
2018/06/30,145051083151311616
2018/07/01,153563110898446848
2018/07/02,156100511250702208
2018/07/03,152915640714661504
2018/07/04,155429651117177600
2018/07/05,156319843614916224
2018/07/06,154865978290461056
2018/07/07,158902772647659904
2018/07/08,156735302434346112
2018/07/09,155329494467280896
2018/07/10,155561078843175168
2018/07/11,157557790575373824
2018/07/12,148347312700563968
2018/07/13,112166250315987200
2018/07/14,71738210355239552
