Date,sentbyaddress14wma
2017/06/17,71162
2017/06/18,71949
2017/06/19,73353
2017/06/20,76376
2017/06/21,78789
2017/06/22,80766
2017/06/23,81456
2017/06/24,81318
2017/06/25,79799
2017/06/26,82756
2017/06/27,82926
2017/06/28,72184
2017/06/29,72449
2017/06/30,72531
2017/07/01,72074
2017/07/02,71337
2017/07/03,72878
2017/07/04,74224
2017/07/05,74182
2017/07/06,73910
2017/07/07,76232
2017/07/08,74795
2017/07/09,73121
2017/07/10,74482
2017/07/11,75564
2017/07/12,76341
2017/07/13,74754
2017/07/14,73061
2017/07/15,71509
2017/07/16,69796
2017/07/17,68894
2017/07/18,68888
2017/07/19,69379
2017/07/20,69275
2017/07/21,68111
2017/07/22,66105
2017/07/23,68560
2017/07/24,68268
2017/07/25,67548
2017/07/26,66404
2017/07/27,65942
2017/07/28,65647
2017/07/29,63818
2017/07/30,62148
2017/07/31,64135
2017/08/01,63398
2017/08/02,63412
2017/08/03,63460
2017/08/04,64532
2017/08/05,65868
2017/08/06,66403
2017/08/07,68330
2017/08/08,71620
2017/08/09,73682
2017/08/10,77342
2017/08/11,80757
2017/08/12,83027
2017/08/13,83875
2017/08/14,87969
2017/08/15,91937
2017/08/16,95449
2017/08/17,98703
2017/08/18,102744
2017/08/19,102711
2017/08/20,101217
2017/08/21,102464
2017/08/22,102378
2017/08/23,103141
2017/08/24,101687
2017/08/25,101422
2017/08/26,97816
2017/08/27,95019
2017/08/28,94172
2017/08/29,95530
2017/08/30,97030
2017/08/31,99483
2017/09/01,101035
2017/09/02,99924
2017/09/03,97392
2017/09/04,101934
2017/09/05,104958
2017/09/06,108454
2017/09/07,110259
2017/09/08,111624
2017/09/09,111146
2017/09/10,107544
2017/09/11,106932
2017/09/12,109266
2017/09/13,109196
2017/09/14,111164
2017/09/15,114269
2017/09/16,111555
2017/09/17,105856
2017/09/18,104384
2017/09/19,103081
2017/09/20,101480
2017/09/21,99180
2017/09/22,95316
2017/09/23,92335
2017/09/24,90367
2017/09/25,89409
2017/09/26,87613
2017/09/27,86206
2017/09/28,86577
2017/09/29,87270
2017/09/30,86947
2017/10/01,85165
2017/10/02,84887
2017/10/03,85246
2017/10/04,84749
2017/10/05,85153
2017/10/06,84906
2017/10/07,84296
2017/10/08,83771
2017/10/09,83774
2017/10/10,86152
2017/10/11,88696
2017/10/12,90481
2017/10/13,94351
2017/10/14,94830
2017/10/15,94057
2017/10/16,93325
2017/10/17,98306
2017/10/18,99503
2017/10/19,99098
2017/10/20,101075
2017/10/21,101992
2017/10/22,106620
2017/10/23,107136
2017/10/24,107515
2017/10/25,106254
2017/10/26,105051
2017/10/27,91150
2017/10/28,78363
2017/10/29,66464
2017/10/30,55368
2017/10/31,45087
2017/11/01,53661
2017/11/02,63960
2017/11/03,69482
2017/11/04,71991
2017/11/05,74386
2017/11/06,79314
2017/11/07,84459
2017/11/08,91064
2017/11/09,97799
2017/11/10,103009
2017/11/11,105492
2017/11/12,109192
2017/11/13,110919
2017/11/14,113646
2017/11/15,117435
2017/11/16,118800
2017/11/17,121956
2017/11/18,121790
2017/11/19,122022
2017/11/20,123259
2017/11/21,125938
2017/11/22,128524
2017/11/23,130356
2017/11/24,131616
2017/11/25,132600
2017/11/26,133822
2017/11/27,139076
2017/11/28,144189
2017/11/29,150938
2017/11/30,154872
2017/12/01,155106
2017/12/02,156339
2017/12/03,160582
2017/12/04,163849
2017/12/05,167217
2017/12/06,176259
2017/12/07,176122
2017/12/08,180049
2017/12/09,183552
2017/12/10,186256
2017/12/11,192188
2017/12/12,203417
2017/12/13,214773
2017/12/14,226441
2017/12/15,234450
2017/12/16,239032
2017/12/17,242655
2017/12/18,248692
2017/12/19,259465
2017/12/20,267748
2017/12/21,277898
2017/12/22,292694
2017/12/23,293817
2017/12/24,284573
2017/12/25,274621
2017/12/26,270962
2017/12/27,269756
2017/12/28,268521
2017/12/29,278617
2017/12/30,291288
2017/12/31,289566
2018/01/01,287648
2018/01/02,299980
2018/01/03,310433
2018/01/04,326691
2018/01/05,337981
2018/01/06,347665
2018/01/07,355586
2018/01/08,361915
2018/01/09,375839
2018/01/10,379256
2018/01/11,384756
2018/01/12,383862
2018/01/13,387331
2018/01/14,386785
2018/01/15,394620
2018/01/16,403653
2018/01/17,410434
2018/01/18,413755
2018/01/19,403727
2018/01/20,386128
2018/01/21,390419
2018/01/22,378777
2018/01/23,365151
2018/01/24,350816
2018/01/25,331384
2018/01/26,323364
2018/01/27,310609
2018/01/28,297650
2018/01/29,290324
2018/01/30,283244
2018/01/31,277348
2018/02/01,279329
2018/02/02,281082
2018/02/03,274217
2018/02/04,270841
2018/02/05,269132
2018/02/06,269592
2018/02/07,266722
2018/02/08,257789
2018/02/09,252884
2018/02/10,250566
2018/02/11,246437
2018/02/12,245106
2018/02/13,239014
2018/02/14,236218
2018/02/15,233742
2018/02/16,226519
2018/02/17,220485
2018/02/18,216016
2018/02/19,214849
2018/02/20,217914
2018/02/21,218469
2018/02/22,216319
2018/02/23,212382
2018/02/24,205189
2018/02/25,199675
2018/02/26,200489
2018/02/27,200286
2018/02/28,201619
2018/03/01,201793
2018/03/02,201942
2018/03/03,197583
2018/03/04,191471
2018/03/05,192036
2018/03/06,194974
2018/03/07,210893
2018/03/08,210679
2018/03/09,208602
2018/03/10,204369
2018/03/11,197799
2018/03/12,192944
2018/03/13,191924
2018/03/14,194908
2018/03/15,193969
2018/03/16,190092
2018/03/17,185397
2018/03/18,182624
2018/03/19,183513
2018/03/20,181198
2018/03/21,182366
2018/03/22,180802
2018/03/23,189928
2018/03/24,193142
2018/03/25,186323
2018/03/26,184297
2018/03/27,181368
2018/03/28,176824
2018/03/29,175784
2018/03/30,176308
2018/03/31,172200
2018/04/01,166302
2018/04/02,163286
2018/04/03,163803
2018/04/04,162777
2018/04/05,166524
2018/04/06,167236
2018/04/07,165049
2018/04/08,165718
2018/04/09,167829
2018/04/10,167885
2018/04/11,169652
2018/04/12,174454
2018/04/13,179243
2018/04/14,179346
2018/04/15,178780
2018/04/16,178879
2018/04/17,179153
2018/04/18,180375
2018/04/19,184419
2018/04/20,189295
2018/04/21,192919
2018/04/22,200186
2018/04/23,208205
2018/04/24,215035
2018/04/25,217461
2018/04/26,219336
2018/04/27,219006
2018/04/28,217327
2018/04/29,214816
2018/04/30,214693
2018/05/01,211079
2018/05/02,212473
2018/05/03,217308
2018/05/04,254439
2018/05/05,257747
2018/05/06,254785
2018/05/07,256532
2018/05/08,259668
2018/05/09,260346
2018/05/10,261364
2018/05/11,261479
2018/05/12,260395
2018/05/13,256348
2018/05/14,254905
2018/05/15,255378
2018/05/16,255796
2018/05/17,257494
2018/05/18,257680
2018/05/19,262249
2018/05/20,263031
2018/05/21,262095
2018/05/22,266985
2018/05/23,269052
2018/05/24,269930
2018/05/25,269587
2018/05/26,268718
2018/05/27,268928
2018/05/28,271359
2018/05/29,272855
2018/05/30,272208
2018/05/31,273745
2018/06/01,269113
2018/06/02,269617
2018/06/03,269828
2018/06/04,267899
2018/06/05,263415
2018/06/06,259392
2018/06/07,258420
2018/06/08,254909
2018/06/09,256213
2018/06/10,258114
2018/06/11,257035
2018/06/12,252050
2018/06/13,247432
2018/06/14,243203
2018/06/15,244537
2018/06/16,236985
2018/06/17,232531
2018/06/18,228158
2018/06/19,230033
2018/06/20,234328
2018/06/21,236844
2018/06/22,241184
2018/06/23,237343
2018/06/24,236227
2018/06/25,253454
2018/06/26,255617
2018/06/27,256347
2018/06/28,255458
2018/06/29,256554
2018/06/30,242987
2018/07/01,223951
2018/07/02,208462
2018/07/03,194880
2018/07/04,181641
2018/07/05,173303
2018/07/06,161700
2018/07/07,152192
2018/07/08,148880
2018/07/09,147934
2018/07/10,149880
2018/07/11,151184
2018/07/12,150044
2018/07/13,147734
2018/07/14,146601
2018/07/15,145252
2018/07/16,154913
2018/07/17,164823
2018/07/18,182154
2018/07/19,192281
2018/07/20,197328
2018/07/21,196428
2018/07/22,201726
2018/07/23,213552
2018/07/24,226731
2018/07/25,238043
2018/07/26,242734
2018/07/27,250519
2018/07/28,249446
2018/07/29,248967
2018/07/30,249399
2018/07/31,248375
2018/08/01,248705
2018/08/02,248957
2018/08/03,251777
2018/08/04,249520
2018/08/05,243577
2018/08/06,240276
2018/08/07,234794
2018/08/08,226386
2018/08/09,216360
2018/08/10,212092
2018/08/11,212732
2018/08/12,213392
2018/08/13,214388
2018/08/14,213861
2018/08/15,212829
2018/08/16,215802
2018/08/17,214822
2018/08/18,213284
2018/08/19,211226
2018/08/20,212407
2018/08/21,208436
2018/08/22,206588
2018/08/23,202969
2018/08/24,202644
2018/08/25,200614
2018/08/26,200505
2018/08/27,202560
2018/08/28,200909
2018/08/29,196250
2018/08/30,192672
2018/08/31,190802
2018/09/01,192780
2018/09/02,195353
2018/09/03,198109
2018/09/04,199101
2018/09/05,200050
2018/09/06,198044
2018/09/07,197448
2018/09/08,195998
2018/09/09,194777
2018/09/10,192898
2018/09/11,188342
2018/09/12,184506
2018/09/13,182114
2018/09/14,177585
2018/09/15,169415
2018/09/16,161797
2018/09/17,159890
2018/09/18,155739
2018/09/19,151416
2018/09/20,149218
2018/09/21,148605
2018/09/22,145843
2018/09/23,143787
2018/09/24,141931
2018/09/25,141571
2018/09/26,139574
2018/09/27,138580
2018/09/28,137434
2018/09/29,134602
2018/09/30,135861
2018/10/01,134366
2018/10/02,132670
2018/10/03,137901
2018/10/04,142463
2018/10/05,150040
2018/10/06,157158
2018/10/07,157570
2018/10/08,159598
2018/10/09,162447
2018/10/10,162950
2018/10/11,165218
2018/10/12,165872
2018/10/13,167096
2018/10/14,165292
2018/10/15,166499
2018/10/16,168318
2018/10/17,171344
2018/10/18,171526
2018/10/19,171981
2018/10/20,171305
2018/10/21,169815
2018/10/22,172379
2018/10/23,173265
2018/10/24,174432
2018/10/25,174244
2018/10/26,174817
2018/10/27,173350
2018/10/28,169413
2018/10/29,172091
2018/10/30,175213
2018/10/31,177198
2018/11/01,176583
2018/11/02,172725
2018/11/03,168694
2018/11/04,165889
2018/11/05,165742
2018/11/06,165058
2018/11/07,162063
2018/11/08,159153
2018/11/09,159544
2018/11/10,157945
2018/11/11,159583
2018/11/12,160101
2018/11/13,159392
2018/11/14,160781
2018/11/15,161238
2018/11/16,160472
2018/11/17,157795
2018/11/18,154470
2018/11/19,160959
2018/11/20,163599
2018/11/21,162492
2018/11/22,161148
2018/11/23,159757
2018/11/24,156041
2018/11/25,154451
2018/11/26,154022
2018/11/27,152964
2018/11/28,152643
2018/11/29,150715
2018/11/30,150990
2018/12/01,148367
2018/12/02,145631
2018/12/03,144468
2018/12/04,143060
2018/12/05,144560
2018/12/06,145077
2018/12/07,147925
2018/12/08,153039
2018/12/09,153483
2018/12/10,154579
2018/12/11,153931
2018/12/12,154091
2018/12/13,153794
2018/12/14,153476
2018/12/15,154951
2018/12/16,156112
2018/12/17,156352
2018/12/18,154788
2018/12/19,156123
2018/12/20,157480
2018/12/21,157550
2018/12/22,153695
2018/12/23,153172
2018/12/24,154216
2018/12/25,153878
2018/12/26,154747
2018/12/27,156109
2018/12/28,157255
2018/12/29,159387
2018/12/30,157021
2018/12/31,156903
2019/01/01,154176
2019/01/02,155550
2019/01/03,159323
2019/01/04,159387
2019/01/05,158087
2019/01/06,157162
2019/01/07,158410
2019/01/08,160240
2019/01/09,161460
2019/01/10,162037
2019/01/11,162390
2019/01/12,157319
2019/01/13,153531
2019/01/14,158780
2019/01/15,160618
2019/01/16,158307
2019/01/17,156348
2019/01/18,155000
2019/01/19,152573
2019/01/20,149515
2019/01/21,148029
2019/01/22,145856
2019/01/23,145515
2019/01/24,145117
2019/01/25,144962
2019/01/26,141998
2019/01/27,141191
2019/01/28,143309
2019/01/29,144380
2019/01/30,143877
2019/01/31,143846
2019/02/01,143137
2019/02/02,139771
2019/02/03,135366
2019/02/04,130420
2019/02/05,126294
2019/02/06,122449
2019/02/07,119055
2019/02/08,118560
2019/02/09,116099
2019/02/10,112618
2019/02/11,111994
2019/02/12,111765
2019/02/13,112771
2019/02/14,114346
2019/02/15,116327
2019/02/16,117224
2019/02/17,117770
2019/02/18,123027
2019/02/19,126567
2019/02/20,128687
2019/02/21,129301
2019/02/22,130429
2019/02/23,130718
2019/02/24,131876
2019/02/25,132254
2019/02/26,133497
2019/02/27,135544
2019/02/28,136197
2019/03/01,139293
2019/03/02,139974
2019/03/03,138871
2019/03/04,140433
2019/03/05,143114
2019/03/06,145469
2019/03/07,147350
2019/03/08,148687
2019/03/09,150359
2019/03/10,147480
2019/03/11,146494
2019/03/12,147809
2019/03/13,148255
2019/03/14,148674
2019/03/15,148859
2019/03/16,146090
2019/03/17,144132
2019/03/18,146094
2019/03/19,148891
2019/03/20,151491
2019/03/21,152009
2019/03/22,153193
2019/03/23,152999
2019/03/24,152396
2019/03/25,157231
2019/03/26,160657
2019/03/27,162224
2019/03/28,164148
2019/03/29,165964
2019/03/30,166528
2019/03/31,165949
2019/04/01,170782
2019/04/02,179818
2019/04/03,185883
2019/04/04,188133
2019/04/05,189052
2019/04/06,186231
2019/04/07,184503
2019/04/08,185759
2019/04/09,187530
2019/04/10,186650
2019/04/11,190824
2019/04/12,196814
2019/04/13,195987
2019/04/14,189174
2019/04/15,186966
2019/04/16,184292
2019/04/17,183116
2019/04/18,183758
2019/04/19,186896
2019/04/20,197939
2019/04/21,199201
2019/04/22,199663
2019/04/23,202542
2019/04/24,202669
2019/04/25,201329
2019/04/26,199013
2019/04/27,193845
2019/04/28,189188
2019/04/29,186234
2019/04/30,186535
2019/05/01,186998
2019/05/02,182242
2019/05/03,179747
2019/05/04,175341
2019/05/05,173235
2019/05/06,172816
2019/05/07,172319
2019/05/08,172721
2019/05/09,174842
2019/05/10,177762
2019/05/11,180693
2019/05/12,182199
2019/05/13,186597
2019/05/14,193945
2019/05/15,202008
2019/05/16,211912
2019/05/17,216824
2019/05/18,218099
2019/05/19,218288
2019/05/20,220299
2019/05/21,224005
2019/05/22,224667
2019/05/23,225468
2019/05/24,227311
2019/05/25,226394
2019/05/26,224551
2019/05/27,228438
2019/05/28,229586
2019/05/29,231510
2019/05/30,233319
2019/05/31,238136
2019/06/01,252077
2019/06/02,254509
2019/06/03,253699
2019/06/04,253731
2019/06/05,250466
2019/06/06,255842
2019/06/07,248656
2019/06/08,240588
2019/06/09,239895
2019/06/10,236186
2019/06/11,241667
2019/06/12,259224
2019/06/13,258418
2019/06/14,256237
2019/06/15,253169
2019/06/16,265889
2019/06/17,261217
2019/06/18,258404
2019/06/19,254762
2019/06/20,248789
2019/06/21,251012
2019/06/22,251124
2019/06/23,247769
2019/06/24,245937
2019/06/25,243910
2019/06/26,246969
2019/06/27,246088
2019/06/28,242476
2019/06/29,238141
2019/06/30,230652
2019/07/01,228016
2019/07/02,233925
2019/07/03,236237
2019/07/04,237081
2019/07/05,234946
2019/07/06,230600
2019/07/07,223037
2019/07/08,222227
2019/07/09,224253
2019/07/10,223755
2019/07/11,221128
2019/07/12,221786
2019/07/13,215535
2019/07/14,210529
2019/07/15,211102
2019/07/16,204136
2019/07/17,204162
2019/07/18,203216
2019/07/19,203470
2019/07/20,199415
2019/07/21,193492
2019/07/22,191336
2019/07/23,188170
2019/07/24,184092
2019/07/25,181613
2019/07/26,182409
2019/07/27,182149
2019/07/28,180763
2019/07/29,181913
2019/07/30,188359
2019/07/31,188920
2019/08/01,187549
2019/08/02,189888
2019/08/03,186903
2019/08/04,185778
2019/08/05,191901
2019/08/06,198964
2019/08/07,201212
2019/08/08,203524
2019/08/09,206550
2019/08/10,207308
2019/08/11,204607
2019/08/12,209808
2019/08/13,210431
2019/08/14,212494
2019/08/15,210913
2019/08/16,212517
2019/08/17,208512
2019/08/18,204420
2019/08/19,204372
2019/08/20,205662
2019/08/21,207300
2019/08/22,207906
2019/08/23,210324
2019/08/24,209862
2019/08/25,208279
2019/08/26,209980
2019/08/27,212269
2019/08/28,212630
2019/08/29,213388
2019/08/30,212989
2019/08/31,210955
2019/09/01,208425
2019/09/02,210945
2019/09/03,212369
2019/09/04,213418
2019/09/05,217235
2019/09/06,219302
2019/09/07,218307
2019/09/08,216847
2019/09/09,219278
2019/09/10,218388
2019/09/11,218249
2019/09/12,218923
2019/09/13,215748
2019/09/14,213083
2019/09/15,211025
2019/09/16,212922
2019/09/17,213278
2019/09/18,213918
2019/09/19,214056
2019/09/20,215447
2019/09/21,210152
2019/09/22,203511
2019/09/23,198259
2019/09/24,197161
2019/09/25,194359
2019/09/26,192155
2019/09/27,190173
2019/09/28,187587
2019/09/29,182469
2019/09/30,182108
2019/10/01,183067
2019/10/02,183676
2019/10/03,181138
2019/10/04,178738
2019/10/05,177870
2019/10/06,176264
2019/10/07,176276
2019/10/08,177555
2019/10/09,183167
2019/10/10,186912
2019/10/11,190759
2019/10/12,190337
2019/10/13,187542
2019/10/14,187649
2019/10/15,188811
2019/10/16,189398
2019/10/17,189860
2019/10/18,192728
2019/10/19,192562
2019/10/20,189766
2019/10/21,189451
2019/10/22,189333
2019/10/23,188824
2019/10/24,188602
2019/10/25,190160
2019/10/26,191522
2019/10/27,189150
2019/10/28,190223
