Date,price90momUSD
2016/08/24,-1.385
2016/08/25,-0.131
2016/08/26,-0.032
2016/08/27,-0.839
2016/08/28,-1.401
2016/08/29,-2.3
2016/08/30,-2.766
2016/08/31,-2.479
2016/09/01,-1.474
2016/09/02,-1.567
2016/09/03,-1.821
2016/09/04,-2.171
2016/09/05,-2.335
2016/09/06,-2.897
2016/09/07,-2.783
2016/09/08,-2.597
2016/09/09,-2.265
2016/09/10,-2.999
2016/09/11,-4.709
2016/09/12,-6.38
2016/09/13,-6.323
2016/09/14,-7.53
2016/09/15,-5.313
2016/09/16,-0.658
2016/09/17,0.442
2016/09/18,1.063
2016/09/19,0.928
2016/09/20,-0.504
2016/09/21,0.797
2016/09/22,-0.725
2016/09/23,-0.862
2016/09/24,-0.893
2016/09/25,-0.872
2016/09/26,-0.186
2016/09/27,0.896
2016/09/28,0.826
2016/09/29,1.003
2016/09/30,1.175
2016/10/01,1.264
2016/10/02,1.639
2016/10/03,2.788
2016/10/04,2.796
2016/10/05,3.161
2016/10/06,2.448
2016/10/07,1.742
2016/10/08,1.41
2016/10/09,1.648
2016/10/10,1.305
2016/10/11,1.5
2016/10/12,0.764
2016/10/13,0.035
2016/10/14,0.179
2016/10/15,0.587
2016/10/16,0.612
2016/10/17,0.632
2016/10/18,0.366
2016/10/19,-0.142
2016/10/20,-1.39
2016/10/21,-2.361
2016/10/22,-1.317
2016/10/23,-1.33
2016/10/24,-0.887
2016/10/25,-1.117
2016/10/26,-1.219
2016/10/27,-1.276
2016/10/28,-1.401
2016/10/29,-1.508
2016/10/30,-0.94
2016/10/31,0.944
2016/11/01,1.083
2016/11/02,0.171
2016/11/03,-0.035
2016/11/04,0.257
2016/11/05,0.144
2016/11/06,0.027
2016/11/07,-0.791
2016/11/08,-1.351
2016/11/09,-1.252
2016/11/10,-1.251
2016/11/11,-1.28
2016/11/12,-1.346
2016/11/13,-1.101
2016/11/14,-1.127
2016/11/15,-0.928
2016/11/16,-0.725
2016/11/17,-0.778
2016/11/18,-1.416
2016/11/19,-1.477
2016/11/20,-1.635
2016/11/21,-1.505
2016/11/22,-1.176
2016/11/23,-1.368
2016/11/24,-1.828
2016/11/25,-1.847
2016/11/26,-1.713
2016/11/27,-1.894
2016/11/28,-2.33
2016/11/29,-3.133
2016/11/30,-3.762
2016/12/01,-3.627
2016/12/02,-3.955
2016/12/03,-3.801
2016/12/04,-4.037
2016/12/05,-4.35
2016/12/06,-4.765
2016/12/07,-3.715
2016/12/08,-3.063
2016/12/09,-3.328
2016/12/10,-3.604
2016/12/11,-3.608
2016/12/12,-3.673
2016/12/13,-3.557
2016/12/14,-3.674
2016/12/15,-4.255
2016/12/16,-4.805
2016/12/17,-5.151
2016/12/18,-5.071
2016/12/19,-5.97
2016/12/20,-6.196
2016/12/21,-5.4
2016/12/22,-5.705
2016/12/23,-5.699
2016/12/24,-5.749
2016/12/25,-5.71
2016/12/26,-5.834
2016/12/27,-6.098
2016/12/28,-5.949
2016/12/29,-5.069
2016/12/30,-4.897
2016/12/31,-5.181
2017/01/01,-5.012
2017/01/02,-5.184
2017/01/03,-4.393
2017/01/04,-2.437
2017/01/05,-2.209
2017/01/06,-2.257
2017/01/07,-2.424
2017/01/08,-1.832
2017/01/09,-1.506
2017/01/10,-1.421
2017/01/11,-1.889
2017/01/12,-2.426
2017/01/13,-2.272
2017/01/14,-2.33
2017/01/15,-2.169
2017/01/16,-2.844
2017/01/17,-2.274
2017/01/18,-1.9
2017/01/19,-1.823
2017/01/20,-1.542
2017/01/21,-1.274
2017/01/22,-1.172
2017/01/23,-0.824
2017/01/24,-0.906
2017/01/25,-0.925
2017/01/26,-0.747
2017/01/27,-0.195
2017/01/28,-0.16
2017/01/29,-0.697
2017/01/30,-0.21
2017/01/31,-0.315
2017/02/01,-0.275
2017/02/02,-0.332
2017/02/03,-0.318
2017/02/04,0.235
2017/02/05,0.303
2017/02/06,0.385
2017/02/07,0.766
2017/02/08,0.76
2017/02/09,0.699
2017/02/10,0.894
2017/02/11,1.222
2017/02/12,1.288
2017/02/13,1.182
2017/02/14,2.112
2017/02/15,2.823
2017/02/16,3.041
2017/02/17,3.111
2017/02/18,3.149
2017/02/19,3.176
2017/02/20,2.837
2017/02/21,2.757
2017/02/22,3.157
2017/02/23,3.374
2017/02/24,3.694
2017/02/25,4.246
2017/02/26,4.938
2017/02/27,6.449
2017/02/28,7.277
2017/03/01,7.457
2017/03/02,10.124
2017/03/03,11.853
2017/03/04,11.741
2017/03/05,11.611
2017/03/06,12.659
2017/03/07,11.376
2017/03/08,9.438
2017/03/09,8.915
2017/03/10,9.885
2017/03/11,11.601
2017/03/12,13.96
2017/03/13,18.775
2017/03/14,20.06
2017/03/15,22.258
2017/03/16,32.506
2017/03/17,38.305
2017/03/18,31.247
2017/03/19,31.756
2017/03/20,35.811
2017/03/21,35.215
2017/03/22,33.689
2017/03/23,34.375
2017/03/24,38.907
2017/03/25,43.37
2017/03/26,43.256
2017/03/27,43.351
2017/03/28,42.675
2017/03/29,44.151
2017/03/30,44.573
2017/03/31,42.23
2017/04/01,42.022
2017/04/02,41.638
2017/04/03,36.805
2017/04/04,33.094
2017/04/05,35.442
2017/04/06,34.217
2017/04/07,33.223
2017/04/08,34.499
2017/04/09,33.343
2017/04/10,32.957
2017/04/11,33.764
2017/04/12,34.696
2017/04/13,39.003
2017/04/14,38.419
2017/04/15,38.267
2017/04/16,38.954
2017/04/17,38.301
2017/04/18,39.296
2017/04/19,40.178
2017/04/20,38.472
2017/04/21,38.623
2017/04/22,38.094
2017/04/23,38.109
2017/04/24,39.539
2017/04/25,39.658
2017/04/26,41.481
2017/04/27,47.189
2017/04/28,55.859
2017/04/29,59.581
2017/04/30,61.787
2017/05/01,68.337
2017/05/02,66.126
2017/05/03,66.764
2017/05/04,74.265
2017/05/05,80.997
2017/05/06,79.571
2017/05/07,81.385
2017/05/08,77.092
2017/05/09,72.276
2017/05/10,75.758
2017/05/11,75.941
2017/05/12,76.694
2017/05/13,74.36
2017/05/14,76.668
2017/05/15,77.38
2017/05/16,75.405
2017/05/17,73.122
2017/05/18,79.366
2017/05/19,98.588
2017/05/20,111.703
2017/05/21,120.37
2017/05/22,150.438
2017/05/23,150.827
2017/05/24,173.958
2017/05/25,181.005
2017/05/26,163.926
2017/05/27,135.153
2017/05/28,153.071
2017/05/29,161.082
2017/05/30,191.453
2017/05/31,208.209
2017/06/01,204.543
2017/06/02,203.207
2017/06/03,202.184
2017/06/04,219.064
2017/06/05,226.757
2017/06/06,238.529
2017/06/07,242.557
2017/06/08,237.716
2017/06/09,246.423
2017/06/10,276.359
2017/06/11,311.982
2017/06/12,339.089
2017/06/13,354.741
2017/06/14,332.789
2017/06/15,279.743
2017/06/16,309.438
2017/06/17,318.584
2017/06/18,319.561
2017/06/19,314.999
2017/06/20,319.467
2017/06/21,291.12
2017/06/22,277.643
2017/06/23,277.164
2017/06/24,269.7
2017/06/25,246.597
2017/06/26,210.728
2017/06/27,192.305
2017/06/28,236.462
2017/06/29,255.769
2017/06/30,241.641
2017/07/01,218.263
2017/07/02,221.183
2017/07/03,234.888
2017/07/04,230.228
2017/07/05,218.96
2017/07/06,222.506
2017/07/07,209.689
2017/07/08,197.243
2017/07/09,200.25
2017/07/10,182.628
2017/07/11,151.689
2017/07/12,154.941
2017/07/13,161.026
2017/07/14,148.453
2017/07/15,135.716
2017/07/16,108.111
2017/07/17,121.917
2017/07/18,150.35
2017/07/19,172.264
2017/07/20,167.54
2017/07/21,174.174
2017/07/22,174.914
2017/07/23,177.159
2017/07/24,175.601
2017/07/25,158.823
2017/07/26,142.793
2017/07/27,135.807
2017/07/28,127.182
2017/07/29,115.562
2017/07/30,119.763
2017/07/31,119.66
2017/08/01,139.59
2017/08/02,136.547
2017/08/03,130.242
2017/08/04,132.55
2017/08/05,145.403
2017/08/06,172.405
2017/08/07,182.46
2017/08/08,193.975
2017/08/09,212.119
2017/08/10,213.235
2017/08/11,215.672
2017/08/12,225.426
2017/08/13,206.147
2017/08/14,212.464
2017/08/15,202.555
2017/08/16,201.645
2017/08/17,192.864
2017/08/18,175.413
2017/08/19,158.988
2017/08/20,130.173
2017/08/21,156.458
2017/08/22,125.614
2017/08/23,125.251
2017/08/24,144.372
2017/08/25,182.937
2017/08/26,162.454
2017/08/27,160.141
2017/08/28,136.596
2017/08/29,135.406
2017/08/30,156.288
2017/08/31,163.521
2017/09/01,171.872
2017/09/02,122.571
2017/09/03,105.511
2017/09/04,61.611
2017/09/05,43.561
2017/09/06,77.934
2017/09/07,67.186
2017/09/08,22.945
2017/09/09,-35.2
2017/09/10,-72.172
2017/09/11,-86.51
2017/09/12,-69.115
2017/09/13,-48.398
2017/09/14,-93.136
2017/09/15,-119.651
2017/09/16,-104.77
2017/09/17,-104.384
2017/09/18,-71.707
2017/09/19,-44.8
2017/09/20,-36.678
2017/09/21,-50.502
2017/09/22,-57.112
2017/09/23,-21.643
2017/09/24,25.073
2017/09/25,47.069
2017/09/26,3.337
2017/09/27,-8.909
2017/09/28,12.725
2017/09/29,24.878
2017/09/30,34.414
2017/10/01,21.977
2017/10/02,23.444
2017/10/03,30.393
2017/10/04,27.974
2017/10/05,39.17
2017/10/06,59.444
2017/10/07,65.502
2017/10/08,85.392
2017/10/09,106.157
2017/10/10,95.968
2017/10/11,91.957
2017/10/12,108.909
2017/10/13,139.324
2017/10/14,185.056
2017/10/15,160.754
2017/10/16,138.87
2017/10/17,103.262
2017/10/18,87.377
2017/10/19,86.231
2017/10/20,82.56
2017/10/21,70.35
2017/10/22,70.052
2017/10/23,74.51
2017/10/24,102.999
2017/10/25,93.499
2017/10/26,99.323
2017/10/27,108.003
2017/10/28,95.608
2017/10/29,105.241
2017/10/30,89.691
2017/10/31,85.54
2017/11/01,76.588
2017/11/02,61.565
2017/11/03,57.192
2017/11/04,38.584
2017/11/05,31.71
2017/11/06,17.422
2017/11/07,-3.184
2017/11/08,-0.287
2017/11/09,16.737
2017/11/10,-2.784
2017/11/11,11.209
2017/11/12,8.258
2017/11/13,26.385
2017/11/14,33.755
2017/11/15,31.065
2017/11/16,28.667
2017/11/17,38.997
2017/11/18,40.831
2017/11/19,34.593
2017/11/20,48.377
2017/11/21,45.594
2017/11/22,44.813
2017/11/23,66.427
2017/11/24,99.994
2017/11/25,130.572
2017/11/26,114.531
2017/11/27,113.625
2017/11/28,90.205
2017/11/29,85.452
2017/11/30,41.921
2017/12/01,82.688
2017/12/02,110.747
2017/12/03,150.28
2017/12/04,160.373
2017/12/05,128.117
2017/12/06,106.659
2017/12/07,105.235
2017/12/08,147.613
2017/12/09,182.857
2017/12/10,149.45
2017/12/11,162.348
2017/12/12,283.591
2017/12/13,408.595
2017/12/14,468.892
2017/12/15,411.184
2017/12/16,439.919
2017/12/17,427.792
2017/12/18,446.632
2017/12/19,535.894
2017/12/20,519.937
2017/12/21,545.932
2017/12/22,406.165
2017/12/23,443.555
2017/12/24,370.502
2017/12/25,424.179
2017/12/26,447.897
2017/12/27,445.889
2017/12/28,414.801
2017/12/29,436.886
2017/12/30,404.106
2017/12/31,421.829
2018/01/01,457.395
2018/01/02,556.86
2018/01/03,594.007
2018/01/04,650.686
2018/01/05,671.171
2018/01/06,684.8
2018/01/07,779.441
2018/01/08,854.373
2018/01/09,916.758
2018/01/10,1017
2018/01/11,901.472
2018/01/12,894.828
2018/01/13,1023
2018/01/14,1010
2018/01/15,1007
2018/01/16,830.608
2018/01/17,646.161
2018/01/18,739.288
2018/01/19,752.27
2018/01/20,828.643
2018/01/21,800.962
2018/01/22,725.186
2018/01/23,689.667
2018/01/24,719.584
2018/01/25,775.641
2018/01/26,755.28
2018/01/27,779.611
2018/01/28,881.742
2018/01/29,883.157
2018/01/30,840.681
2018/01/31,815.051
2018/02/01,816.106
2018/02/02,631.111
2018/02/03,659.471
2018/02/04,610.186
2018/02/05,481.062
2018/02/06,378.663
2018/02/07,480.998
2018/02/08,504.381
2018/02/09,525.571
2018/02/10,562.322
2018/02/11,510.638
2018/02/12,529.989
2018/02/13,511.71
2018/02/14,556.067
2018/02/15,601.375
2018/02/16,600.68
2018/02/17,611.264
2018/02/18,583.932
2018/02/19,576.509
2018/02/20,573.138
2018/02/21,471.209
2018/02/22,401.28
2018/02/23,378.861
2018/02/24,386.046
2018/02/25,365.123
2018/02/26,390.786
2018/02/27,407.924
2018/02/28,435.794
2018/03/01,422.724
2018/03/02,401.556
2018/03/03,393.374
2018/03/04,390.767
2018/03/05,400.27
2018/03/06,393.412
2018/03/07,355.476
2018/03/08,287.629
2018/03/09,208.065
2018/03/10,276.281
2018/03/11,235.79
2018/03/12,154.143
2018/03/13,31.12
2018/03/14,-46.484
2018/03/15,-67.187
2018/03/16,-83.867
2018/03/17,-130.884
2018/03/18,-226.016
2018/03/19,-283.52
2018/03/20,-252.851
2018/03/21,-239.534
2018/03/22,-133
2018/03/23,-205.498
2018/03/24,-124.592
2018/03/25,-194.133
2018/03/26,-245.002
2018/03/27,-286.797
2018/03/28,-256.06
2018/03/29,-323.319
2018/03/30,-319.448
2018/03/31,-319.708
2018/04/01,-368.452
2018/04/02,-464.624
2018/04/03,-485.682
2018/04/04,-559.645
2018/04/05,-601.622
2018/04/06,-624.083
2018/04/07,-696.776
2018/04/08,-758.25
2018/04/09,-813.309
2018/04/10,-918.963
2018/04/11,-805.008
2018/04/12,-785.701
2018/04/13,-850.757
2018/04/14,-847.626
2018/04/15,-811.772
2018/04/16,-622.805
2018/04/17,-443.369
2018/04/18,-530.617
2018/04/19,-506.294
2018/04/20,-539.69
2018/04/21,-481.566
2018/04/22,-406.012
2018/04/23,-345.831
2018/04/24,-326.593
2018/04/25,-427.364
2018/04/26,-418.317
2018/04/27,-415.74
2018/04/28,-511.873
2018/04/29,-505.901
2018/04/30,-457.014
2018/05/01,-441.903
2018/05/02,-432.431
2018/05/03,-196.427
2018/05/04,-174.147
2018/05/05,-98.897
2018/05/06,15.847
2018/05/07,63.717
2018/05/08,-49.927
2018/05/09,-74.94
2018/05/10,-78.396
2018/05/11,-172.259
2018/05/12,-154.119
2018/05/13,-153.683
2018/05/14,-128.305
2018/05/15,-160.881
2018/05/16,-237.343
2018/05/17,-234.757
2018/05/18,-286.921
2018/05/19,-247.614
2018/05/20,-230.089
2018/05/21,-232.391
2018/05/22,-187.996
2018/05/23,-216.472
2018/05/24,-259.169
2018/05/25,-249.713
2018/05/26,-244.103
2018/05/27,-285.822
2018/05/28,-341.088
2018/05/29,-327.652
2018/05/30,-304.261
2018/05/31,-291.188
2018/06/01,-285.246
2018/06/02,-265.775
2018/06/03,-251.049
2018/06/04,-231.346
2018/06/05,-187.03
2018/06/06,-134.11
2018/06/07,-77.837
2018/06/08,-122.246
2018/06/09,-98.064
2018/06/10,-156.04
2018/06/11,-169.248
2018/06/12,-139.748
2018/06/13,-121.181
2018/06/14,-117.005
2018/06/15,-84.165
2018/06/16,-12.098
2018/06/17,-37.783
2018/06/18,-41.883
2018/06/19,-41.654
2018/06/20,-19.077
2018/06/21,9.898
2018/06/22,-47.27
2018/06/23,-51.271
2018/06/24,-48.677
2018/06/25,-5.969
2018/06/26,-0.856
2018/06/27,19.884
2018/06/28,50.808
2018/06/29,15.437
2018/06/30,67.443
2018/07/01,67.292
2018/07/02,59.922
2018/07/03,81.342
2018/07/04,88.954
2018/07/05,97.798
2018/07/06,82.518
2018/07/07,74.063
2018/07/08,83.221
2018/07/09,78.598
2018/07/10,29.668
2018/07/11,-11.027
2018/07/12,-70.772
2018/07/13,-65.794
2018/07/14,-86.124
2018/07/15,-68.5
2018/07/16,-47.512
2018/07/17,-33.783
2018/07/18,-48.608
2018/07/19,-110.829
2018/07/20,-146.038
2018/07/21,-162.945
2018/07/22,-176.172
2018/07/23,-229.664
2018/07/24,-176.277
2018/07/25,-156.517
2018/07/26,-189.493
2018/07/27,-211.609
2018/07/28,-216.84
2018/07/29,-216.804
2018/07/30,-198.407
2018/07/31,-237.828
2018/08/01,-313.2
2018/08/02,-367.219
2018/08/03,-399.49
2018/08/04,-380.683
2018/08/05,-336.441
2018/08/06,-341.409
2018/08/07,-336.79
2018/08/08,-387.763
2018/08/09,-337.664
2018/08/10,-314.953
2018/08/11,-385.138
2018/08/12,-397.091
2018/08/13,-415.271
2018/08/14,-431.395
2018/08/15,-412.693
2018/08/16,-390.841
2018/08/17,-397.064
2018/08/18,-408.414
2018/08/19,-410.163
2018/08/20,-390.153
2018/08/21,-336.978
2018/08/22,-305.88
2018/08/23,-321.299
2018/08/24,-319.959
2018/08/25,-296.066
2018/08/26,-264.641
2018/08/27,-266.103
2018/08/28,-273.969
2018/08/29,-280.25
2018/08/30,-294.48
2018/08/31,-307.738
2018/09/01,-320.699
2018/09/02,-307.589
2018/09/03,-305.306
2018/09/04,-317.508
2018/09/05,-343.494
2018/09/06,-375.781
2018/09/07,-381.221
2018/09/08,-346.911
2018/09/09,-328.52
2018/09/10,-324.817
2018/09/11,-291.017
2018/09/12,-316.531
2018/09/13,-304.543
2018/09/14,-283.451
2018/09/15,-283.118
2018/09/16,-284.375
2018/09/17,-315.003
2018/09/18,-326.256
2018/09/19,-324.177
2018/09/20,-279.655
2018/09/21,-241.406
2018/09/22,-210.598
2018/09/23,-215.39
2018/09/24,-214.465
2018/09/25,-220.335
2018/09/26,-220.8
2018/09/27,-198.315
2018/09/28,-224.017
2018/09/29,-226.367
2018/09/30,-228.702
2018/10/01,-242.206
2018/10/02,-239.045
2018/10/03,-250.358
2018/10/04,-243.474
2018/10/05,-246.679
2018/10/06,-261.857
2018/10/07,-257.553
2018/10/08,-222.292
2018/10/09,-211.027
2018/10/10,-208.437
2018/10/11,-234.264
2018/10/12,-237.71
2018/10/13,-243.996
2018/10/14,-263.845
2018/10/15,-271.674
2018/10/16,-284.132
2018/10/17,-263.594
2018/10/18,-251.177
2018/10/19,-255.65
2018/10/20,-257.222
2018/10/21,-251.968
2018/10/22,-262.105
2018/10/23,-270.931
2018/10/24,-271.294
2018/10/25,-262.12
2018/10/26,-264.269
2018/10/27,-262.193
2018/10/28,-255.551
2018/10/29,-240.402
2018/10/30,-224.373
2018/10/31,-218.959
2018/11/01,-211.788
2018/11/02,-211.353
2018/11/03,-206.587
2018/11/04,-203.602
2018/11/05,-193.905
2018/11/06,-153.012
2018/11/07,-141.637
2018/11/08,-141.215
2018/11/09,-107.169
2018/11/10,-109.021
2018/11/11,-96.75
2018/11/12,-51.716
2018/11/13,-77.446
2018/11/14,-90.109
2018/11/15,-121.061
2018/11/16,-124.355
2018/11/17,-122.049
2018/11/18,-114.065
2018/11/19,-117.976
2018/11/20,-141.502
2018/11/21,-139.093
2018/11/22,-142.532
2018/11/23,-156.255
2018/11/24,-150.881
2018/11/25,-166.225
2018/11/26,-175.218
2018/11/27,-185.039
2018/11/28,-164.349
2018/11/29,-161.614
2018/11/30,-174.74
2018/12/01,-177.883
2018/12/02,-172.202
2018/12/03,-175.5
2018/12/04,-153.997
2018/12/05,-118.631
2018/12/06,-122.86
2018/12/07,-124.206
2018/12/08,-105.807
2018/12/09,-102.005
2018/12/10,-97.206
2018/12/11,-86.055
2018/12/12,-106.558
2018/12/13,-123.331
2018/12/14,-132.529
2018/12/15,-133.453
2018/12/16,-125.544
2018/12/17,-112.883
2018/12/18,-113.863
2018/12/19,-106.113
2018/12/20,-120.838
2018/12/21,-126.467
2018/12/22,-130.249
2018/12/23,-106.21
2018/12/24,-66.952
2018/12/25,-84.965
2018/12/26,-86.993
2018/12/27,-100.939
2018/12/28,-102.348
2018/12/29,-93.788
2018/12/30,-92.215
2018/12/31,-91.521
2019/01/01,-83.634
2019/01/02,-74.24
2019/01/03,-70.77
2019/01/04,-72.875
2019/01/05,-65.038
2019/01/06,-71.609
2019/01/07,-73.745
2019/01/08,-74.508
2019/01/09,-49.616
2019/01/10,-59.551
2019/01/11,-72.162
2019/01/12,-74.071
2019/01/13,-87.3
2019/01/14,-88.871
2019/01/15,-82.983
2019/01/16,-84.801
2019/01/17,-82.088
2019/01/18,-84.401
2019/01/19,-84.331
2019/01/20,-84.344
2019/01/21,-86.477
2019/01/22,-86.916
2019/01/23,-84.334
2019/01/24,-86.449
2019/01/25,-87.226
2019/01/26,-87.284
2019/01/27,-85.637
2019/01/28,-89.84
2019/01/29,-91.637
2019/01/30,-90.948
2019/01/31,-92.711
2019/02/01,-93.668
2019/02/02,-96.823
2019/02/03,-101.091
2019/02/04,-106.252
2019/02/05,-112.828
2019/02/06,-111.689
2019/02/07,-106.868
2019/02/08,-102.323
2019/02/09,-92.669
2019/02/10,-93.388
2019/02/11,-88.658
2019/02/12,-77.179
2019/02/13,-56.268
2019/02/14,-56.4
2019/02/15,-53.112
2019/02/16,-54.422
2019/02/17,-33.805
2019/02/18,1.605
2019/02/19,12.844
2019/02/20,11.563
2019/02/21,22.392
2019/02/22,24.589
2019/02/23,40.292
2019/02/24,41.009
2019/02/25,31.489
2019/02/26,19.249
2019/02/27,17.226
2019/02/28,21.13
2019/03/01,19.86
2019/03/02,15.953
2019/03/03,20.947
2019/03/04,16.111
2019/03/05,23.644
2019/03/06,37.365
2019/03/07,50.025
2019/03/08,45.116
2019/03/09,42.594
2019/03/10,43.019
2019/03/11,43.729
2019/03/12,42.499
2019/03/13,42.511
2019/03/14,46.04
2019/03/15,50.393
2019/03/16,53.956
2019/03/17,48.68
2019/03/18,42.952
2019/03/19,33.757
2019/03/20,29.154
2019/03/21,23.38
2019/03/22,24.173
2019/03/23,6.779
2019/03/24,-11.109
2019/03/25,4.98
2019/03/26,1.992
2019/03/27,12.819
2019/03/28,14.03
2019/03/29,1.167
2019/03/30,4.443
2019/03/31,4.416
2019/04/01,5.743
2019/04/02,3.556
2019/04/03,17.468
2019/04/04,7.373
2019/04/05,3.991
2019/04/06,9.391
2019/04/07,13.901
2019/04/08,28.838
2019/04/09,24.59
2019/04/10,42.449
2019/04/11,40.225
2019/04/12,37.4
2019/04/13,41.835
2019/04/14,41.787
2019/04/15,37.598
2019/04/16,40.582
2019/04/17,44.246
2019/04/18,50.749
2019/04/19,48.928
2019/04/20,52.324
2019/04/21,52.693
2019/04/22,52.806
2019/04/23,54.924
2019/04/24,49.085
2019/04/25,46.795
2019/04/26,38.62
2019/04/27,42.237
2019/04/28,51.156
2019/04/29,50.439
2019/04/30,51.193
2019/05/01,53.089
2019/05/02,53.881
2019/05/03,58.936
2019/05/04,55.935
2019/05/05,55.811
2019/05/06,60.206
2019/05/07,73.191
2019/05/08,65.295
2019/05/09,59.817
2019/05/10,54.018
2019/05/11,68.165
