Date,transactionvalue3trxUSD
2019/04/20,-2.334
2019/04/21,-2.26
2019/04/22,-0.936
2019/04/23,1.876
2019/04/24,7.805
2019/04/25,7.293
2019/04/26,11.149
2019/04/27,2.184
2019/04/28,-1.984
2019/04/29,-0.984
2019/04/30,-1.377
2019/05/01,-2.743
2019/05/02,-4.354
2019/05/03,-3.178
2019/05/04,-3.803
2019/05/05,-4.874
2019/05/06,-0.114
2019/05/07,7.417
2019/05/08,7.155
2019/05/09,3.279
2019/05/10,0.681
2019/05/11,7.672
2019/05/12,4.583
2019/05/13,5.389
2019/05/14,3.349
2019/05/15,6.374
2019/05/16,18.492
2019/05/17,12.233
2019/05/18,0.155
2019/05/19,-5.55
2019/05/20,-6.288
2019/05/21,-5.699
2019/05/22,-5.125
2019/05/23,-3.753
2019/05/24,-5.039
2019/05/25,-7.424
2019/05/26,-4.522
2019/05/27,0.488
2019/05/28,0.49
2019/05/29,5.001
2019/05/30,7.426
2019/05/31,5.767
2019/06/01,-2.955
2019/06/02,-8.558
2019/06/03,-5.218
2019/06/04,-0.466
2019/06/05,4.46
2019/06/06,-0.614
2019/06/07,-3.18
2019/06/08,-9.517
2019/06/09,-8.157
2019/06/10,-4.863
2019/06/11,-3.049
2019/06/12,0.865
2019/06/13,7.637
2019/06/14,7.869
2019/06/15,9.231
2019/06/16,6.256
2019/06/17,0.377
2019/06/18,0.677
2019/06/19,1.422
2019/06/20,-2.258
2019/06/21,2.806
2019/06/22,6.257
2019/06/23,2.802
2019/06/24,1.408
2019/06/25,0.809
2019/06/26,7.232
2019/06/27,8.972
2019/06/28,1.042
2019/06/29,-0.953
2019/06/30,-3.332
2019/07/01,-5.806
2019/07/02,-6.824
2019/07/03,-5.531
2019/07/04,-5.521
2019/07/05,-7.144
2019/07/06,-9.463
2019/07/07,-5.199
2019/07/08,-2
2019/07/09,19.597
2019/07/10,14.105
2019/07/11,8.001
2019/07/12,-0.27
2019/07/13,-7.441
2019/07/14,-4.891
2019/07/15,-1.015
2019/07/16,-4.217
2019/07/17,-3.905
2019/07/18,-1.829
2019/07/19,-4.36
2019/07/20,-5.848
2019/07/21,-7.035
2019/07/22,-5.265
2019/07/23,-3.521
2019/07/24,-6.301
2019/07/25,-7.381
2019/07/26,4.831
2019/07/27,1.382
2019/07/28,-3.938
2019/07/29,-2.282
2019/07/30,-0.943
2019/07/31,0.351
2019/08/01,5.63
2019/08/02,3.67
2019/08/03,-2.785
2019/08/04,-5.924
2019/08/05,6.627
2019/08/06,8.82
2019/08/07,3.509
2019/08/08,3.052
2019/08/09,0.073
2019/08/10,-3.693
2019/08/11,-5.886
2019/08/12,-5.86
2019/08/13,-3.923
2019/08/14,1.108
2019/08/15,5.712
2019/08/16,2.908
2019/08/17,-3.478
2019/08/18,-6.432
2019/08/19,-4.642
2019/08/20,2.263
2019/08/21,1.068
2019/08/22,-0.579
2019/08/23,-1.016
2019/08/24,-4.167
2019/08/25,-5.935
2019/08/26,-2.497
2019/08/27,-1.641
2019/08/28,1.084
2019/08/29,2.187
2019/08/30,2.434
2019/08/31,5.808
2019/09/01,-1.393
2019/09/02,-3.168
2019/09/03,2.67
2019/09/04,2.319
2019/09/05,-1.421
2019/09/06,-2.712
2019/09/07,-0.764
2019/09/08,-1.167
2019/09/09,-0.209
2019/09/10,-1.629
2019/09/11,-0.12
2019/09/12,-1.42
2019/09/13,2.881
2019/09/14,-0.892
2019/09/15,-2.256
2019/09/16,4.078
2019/09/17,10.204
2019/09/18,12.692
2019/09/19,6.85
2019/09/20,2.104
2019/09/21,-4.132
2019/09/22,-7.188
2019/09/23,-3.289
2019/09/24,7.842
2019/09/25,7.737
2019/09/26,5.548
2019/09/27,1.295
2019/09/28,-3.567
2019/09/29,-7.659
2019/09/30,-2.837
2019/10/01,-2.767
2019/10/02,-5.878
2019/10/03,-9.043
2019/10/04,-8.955
2019/10/05,-9.853
2019/10/06,-8.49
2019/10/07,-2.693
2019/10/08,2.249
2019/10/09,5.573
2019/10/10,3.929
2019/10/11,1.879
2019/10/12,-0.574
2019/10/13,-4.657
2019/10/14,4.367
2019/10/15,2.179
2019/10/16,0.254
2019/10/17,-3.124
2019/10/18,-1.457
2019/10/19,-5.431
2019/10/20,-4.074
2019/10/21,-1.677
2019/10/22,-1.143
2019/10/23,8.344
2019/10/24,11.489
2019/10/25,7.066
2019/10/26,7.51
2019/10/27,0.367
2019/10/28,8.268
2019/10/29,5.199
2019/10/30,0.278
2019/10/31,-3.011
2019/11/01,-5.688
2019/11/02,-8.34
2019/11/03,-7.859
2019/11/04,-1.517
2019/11/05,5.278
2019/11/06,1.528
2019/11/07,-4.46
2019/11/08,-3.999
2019/11/09,-6.368
2019/11/10,-7.829
2019/11/11,-4.925
2019/11/12,2.35
2019/11/13,2.373
2019/11/14,0.039
2019/11/15,1.845
2019/11/16,-2.035
2019/11/17,-5.074
2019/11/18,-2.166
2019/11/19,0.717
2019/11/20,1.586
2019/11/21,4.995
2019/11/22,14.281
2019/11/23,4.324
2019/11/24,-3.212
2019/11/25,2.291
2019/11/26,-1.612
2019/11/27,1.978
2019/11/28,4.604
2019/11/29,-0.523
2019/11/30,-3.136
2019/12/01,-8.193
2019/12/02,-4.991
2019/12/03,-3.604
2019/12/04,-2.704
2019/12/05,-1.292
2019/12/06,1.111
2019/12/07,-2.907
2019/12/08,-7.096
2019/12/09,-5.434
2019/12/10,1.069
2019/12/11,-2.023
2019/12/12,-1.972
2019/12/13,-1.854
2019/12/14,-3.725
2019/12/15,-6.141
2019/12/16,1.695
2019/12/17,16.475
2019/12/18,21.413
2019/12/19,21.224
2019/12/20,5.072
2019/12/21,-5.973
2019/12/22,-11.194
2019/12/23,-6.708
2019/12/24,-5.948
2019/12/25,-2.973
2019/12/26,-3.624
2019/12/27,-3.219
2019/12/28,-3.691
2019/12/29,-2.16
2019/12/30,1.707
2019/12/31,10.602
2020/01/01,0.249
2020/01/02,-2.131
2020/01/03,3.156
2020/01/04,0.439
2020/01/05,-3.325
2020/01/06,0.622
2020/01/07,0.873
2020/01/08,4.987
2020/01/09,1.832
2020/01/10,-0.491
2020/01/11,0.327
2020/01/12,-1.813
2020/01/13,0.313
2020/01/14,10.727
2020/01/15,10.574
2020/01/16,4.699
2020/01/17,0.948
2020/01/18,1.525
2020/01/19,-2.157
2020/01/20,-5.324
2020/01/21,-6.436
2020/01/22,-5.91
2020/01/23,-3.687
2020/01/24,3.864
2020/01/25,-3.786
2020/01/26,-6.764
2020/01/27,-1.307
2020/01/28,3.268
2020/01/29,5.416
2020/01/30,6.052
2020/01/31,11.186
2020/02/01,4.611
2020/02/02,0.779
2020/02/03,-0.56
2020/02/04,3.88
2020/02/05,4.483
2020/02/06,11.793
2020/02/07,14.448
2020/02/08,3.624
2020/02/09,-1.978
2020/02/10,-1.329
2020/02/11,-3.232
2020/02/12,5.248
2020/02/13,8.034
2020/02/14,4.723
2020/02/15,3.372
2020/02/16,1.054
2020/02/17,5.132
2020/02/18,4.63
2020/02/19,1.178
2020/02/20,1.278
2020/02/21,-1.281
2020/02/22,-7.066
2020/02/23,-7.548
2020/02/24,-4.178
2020/02/25,-0.199
2020/02/26,6.405
2020/02/27,6.881
2020/02/28,0.943
2020/02/29,-5.579
2020/03/01,-5.886
2020/03/02,0.338
2020/03/03,-0.002
2020/03/04,-2.954
2020/03/05,-3.512
2020/03/06,-1.093
2020/03/07,-3.334
2020/03/08,-1.058
2020/03/09,8.47
2020/03/10,6.316
2020/03/11,2.842
2020/03/12,22.717
2020/03/13,16.684
2020/03/14,2.069
2020/03/15,-5.65
2020/03/16,-4.645
2020/03/17,-7.829
2020/03/18,-10.991
2020/03/19,-9.752
2020/03/20,-5.872
2020/03/21,-9.828
2020/03/22,-11.809
2020/03/23,-8.889
2020/03/24,3.931
2020/03/25,1.918
2020/03/26,-2.193
2020/03/27,-5.87
2020/03/28,-5.957
2020/03/29,-7.987
2020/03/30,-7.418
2020/03/31,-3.124
2020/04/01,-3.524
2020/04/02,1.717
2020/04/03,4.994
2020/04/04,-0.274
2020/04/05,-5.331
2020/04/06,4.135
2020/04/07,12.495
2020/04/08,5.843
2020/04/09,0.371
2020/04/10,6.868
2020/04/11,-2.081
2020/04/12,-7.41
2020/04/13,-3.775
2020/04/14,-5.399
2020/04/15,-6.264
2020/04/16,4.654
2020/04/17,3.674
2020/04/18,2.277
2020/04/19,-0.024
2020/04/20,5.096
2020/04/21,4.504
2020/04/22,2.717
2020/04/23,2.605
2020/04/24,9.965
2020/04/25,1.943
2020/04/26,-4.048
2020/04/27,-2.812
2020/04/28,-5.608
2020/04/29,1.786
2020/04/30,10.19
2020/05/01,2.552
2020/05/02,-3.722
2020/05/03,-6.54
2020/05/04,-4.143
2020/05/05,-2.144
2020/05/06,2.629
2020/05/07,9.582
2020/05/08,6.321
2020/05/09,-1.205
2020/05/10,3.335
2020/05/11,1.775
2020/05/12,0.481
2020/05/13,0.853
2020/05/14,0.879
2020/05/15,-2.086
2020/05/16,-7.117
2020/05/17,-8.294
2020/05/18,-2.627
2020/05/19,-1.632
2020/05/20,-1.204
2020/05/21,0.803
2020/05/22,0.107
2020/05/23,-1.019
2020/05/24,-4.03
2020/05/25,-4.151
2020/05/26,-1.387
2020/05/27,-1.553
2020/05/28,2.715
2020/05/29,8.605
2020/05/30,11.037
2020/05/31,8.918
2020/06/01,4.592
2020/06/02,10.881
2020/06/03,1.576
2020/06/04,-4.193
2020/06/05,-4.434
2020/06/06,-9.481
2020/06/07,-11.17
2020/06/08,-7.734
2020/06/09,-2.813
2020/06/10,1.917
2020/06/11,8.133
2020/06/12,4.24
2020/06/13,-4.328
2020/06/14,-7.226
2020/06/15,3.276
2020/06/16,2.984
2020/06/17,1.37
2020/06/18,1.312
2020/06/19,1.432
2020/06/20,-4.729
2020/06/21,-5.507
2020/06/22,1.396
2020/06/23,4.839
2020/06/24,17.385
2020/06/25,27.482
2020/06/26,11.87
2020/06/27,-1.194
2020/06/28,-9.307
2020/06/29,-12.299
2020/06/30,-10.829
2020/07/01,-8.149
2020/07/02,-5.625
2020/07/03,-3.574
2020/07/04,-5.5
2020/07/05,-7.411
2020/07/06,0.812
2020/07/07,6.097
2020/07/08,13.341
2020/07/09,9.73
2020/07/10,6.163
2020/07/11,-3.471
2020/07/12,-8.077
2020/07/13,-2.113
2020/07/14,6.495
2020/07/15,2.126
2020/07/16,0.322
2020/07/17,-2.192
2020/07/18,-6.26
2020/07/19,-6.571
2020/07/20,-2.219
2020/07/21,2.344
2020/07/22,7.918
2020/07/23,24.424
2020/07/24,15.226
2020/07/25,7.01
2020/07/26,6.23
2020/07/27,11.421
2020/07/28,5.968
2020/07/29,1.727
2020/07/30,1.049
2020/07/31,0.959
2020/08/01,0.872
2020/08/02,2.954
2020/08/03,3.148
2020/08/04,3.489
2020/08/05,-0.776
2020/08/06,-3.318
2020/08/07,-3.094
2020/08/08,-6.906
2020/08/09,-8.209
2020/08/10,-1.501
2020/08/11,2.662
2020/08/12,9.193
2020/08/13,10.666
2020/08/14,13.275
2020/08/15,3.502
2020/08/16,-3.404
2020/08/17,-2.986
2020/08/18,-2.147
2020/08/19,-1.588
2020/08/20,-0.628
2020/08/21,-0.449
2020/08/22,-3.409
2020/08/23,-8.032
2020/08/24,-3.851
2020/08/25,-0.094
2020/08/26,1.304
2020/08/27,-0.743
2020/08/28,3.743
2020/08/29,3.209
2020/08/30,5.768
2020/08/31,14.477
2020/09/01,22.628
2020/09/02,20.195
2020/09/03,13.474
2020/09/04,7.407
2020/09/05,3.815
2020/09/06,-0.855
2020/09/07,-5.368
2020/09/08,-7.86
2020/09/09,-7.42
2020/09/10,-2.434
2020/09/11,-0.411
2020/09/12,-0.643
2020/09/13,-0.498
2020/09/14,1.581
2020/09/15,-0.103
2020/09/16,-0.109
2020/09/17,0.082
2020/09/18,3.253
2020/09/19,-1.469
2020/09/20,-4.986
2020/09/21,-3.213
2020/09/22,-4.523
2020/09/23,-3.701
2020/09/24,-4.755
2020/09/25,-5.716
2020/09/26,-7.568
2020/09/27,-6.78
2020/09/28,-3.602
2020/09/29,0.2
2020/09/30,2.509
2020/10/01,4.343
2020/10/02,2.48
2020/10/03,-4.31
2020/10/04,-8.602
2020/10/05,-7.253
2020/10/06,-4.814
2020/10/07,1.101
2020/10/08,2.455
2020/10/09,3.641
2020/10/10,0.172
2020/10/11,-3.498
2020/10/12,0.351
2020/10/13,0.031
2020/10/14,3.713
2020/10/15,-0.63
2020/10/16,-1.247
2020/10/17,-6.535
2020/10/18,-9.37
2020/10/19,-6.426
2020/10/20,-2.455
2020/10/21,7.68
2020/10/22,12.199
2020/10/23,8.281
2020/10/24,0.47
2020/10/25,-5.289
2020/10/26,0.374
2020/10/27,2.087
2020/10/28,4.7
2020/10/29,0.023
2020/10/30,1.161
2020/10/31,-2.921
2020/11/01,-7.206
2020/11/02,-1.472
2020/11/03,1.509
2020/11/04,4.489
2020/11/05,8.999
2020/11/06,11.525
2020/11/07,8.734
2020/11/08,-1.705
2020/11/09,-3.602
2020/11/10,-4.098
2020/11/11,-0.371
2020/11/12,6.09
2020/11/13,4.754
2020/11/14,-2.192
2020/11/15,-6.997
2020/11/16,-5.069
2020/11/17,4.02
2020/11/18,10.121
2020/11/19,5.48
2020/11/20,4.376
2020/11/21,7.46
2020/11/22,5.492
2020/11/23,7.404
2020/11/24,9.88
2020/11/25,2.088
2020/11/26,2.598
2020/11/27,-1.43
2020/11/28,-7.784
2020/11/29,-10.584
2020/11/30,-5.574
2020/12/01,3.134
2020/12/02,1.188
2020/12/03,-1.61
2020/12/04,-2.263
2020/12/05,-5.164
2020/12/06,-7.367
2020/12/07,-2.556
2020/12/08,-0.455
2020/12/09,3.701
2020/12/10,4.52
2020/12/11,2.924
2020/12/12,-3.325
2020/12/13,-7.261
2020/12/14,-7.106
2020/12/15,-3.7
2020/12/16,3.309
2020/12/17,15.276
2020/12/18,10.686
2020/12/19,6.269
2020/12/20,-1.39
2020/12/21,0.948
2020/12/22,1.261
2020/12/23,-1
2020/12/24,-1.584
2020/12/25,-5.597
2020/12/26,-6.598
2020/12/27,1.298
2020/12/28,7.859
2020/12/29,12.424
2020/12/30,9.877
2020/12/31,4.932
2021/01/01,-0.137
2021/01/02,-2.559
2021/01/03,12.709
2021/01/04,30.334
2021/01/05,19.014
2021/01/06,13.998
2021/01/07,11.017
2021/01/08,8.881
2021/01/09,0.237
2021/01/10,-3.376
2021/01/11,1.424
2021/01/12,-1.572
2021/01/13,-3.191
2021/01/14,4.882
2021/01/15,1.034
2021/01/16,-4.303
2021/01/17,-7.863
2021/01/18,-8.078
2021/01/19,3.613
2021/01/20,11.745
2021/01/21,7.557
2021/01/22,3.516
2021/01/23,-4.106
2021/01/24,-5.475
2021/01/25,-1.885
2021/01/26,0.288
2021/01/27,1.201
2021/01/28,-0.809
2021/01/29,3.266
2021/01/30,0.021
2021/01/31,-3.605
2021/02/01,-5.213
2021/02/02,1.907
2021/02/03,6.67
2021/02/04,9.538
2021/02/05,6.593
2021/02/06,2.085
2021/02/07,-2.612
2021/02/08,-1.469
2021/02/09,-1.066
2021/02/10,-0.768
2021/02/11,-2.07
2021/02/12,-1.615
2021/02/13,-4.593
2021/02/14,-6.184
2021/02/15,-3.935
2021/02/16,-1.435
2021/02/17,1.301
2021/02/18,5.638
2021/02/19,3.71
2021/02/20,4.03
2021/02/21,-0.501
2021/02/22,2.501
2021/02/23,11.818
2021/02/24,5.704
2021/02/25,-0.508
2021/02/26,-2.06
2021/02/27,-6.346
2021/02/28,-6.617
2021/03/01,-4.795
2021/03/02,-3.78
2021/03/03,-4.256
2021/03/04,-2.981
2021/03/05,-3.053
2021/03/06,-2.052
2021/03/07,10.845
2021/03/08,7.547
2021/03/09,3.307
2021/03/10,0.387
2021/03/11,-1.072
2021/03/12,0.883
2021/03/13,-2.736
2021/03/14,-7.368
2021/03/15,-2.483
2021/03/16,-0.325
2021/03/17,-0.242
2021/03/18,-1.697
2021/03/19,-3.996
2021/03/20,-6.395
2021/03/21,-6.086
2021/03/22,-2.017
2021/03/23,-0.653
2021/03/24,-0.445
2021/03/25,6.166
2021/03/26,4.411
2021/03/27,-1.495
2021/03/28,-5.929
2021/03/29,-0.706
2021/03/30,5.238
2021/03/31,7.649
2021/04/01,5.299
2021/04/02,9.316
2021/04/03,11.928
2021/04/04,2.483
2021/04/05,1.87
2021/04/06,-0.581
2021/04/07,-1.672
2021/04/08,-2.779
2021/04/09,-3.704
2021/04/10,-3.667
2021/04/11,-5.779
2021/04/12,-3.768
2021/04/13,2.84
2021/04/14,9.186
2021/04/15,6.121
2021/04/16,6.248
2021/04/17,1.103
2021/04/18,8.075
2021/04/19,2.739
2021/04/20,-2.973
2021/04/21,-3.272
2021/04/22,3.868
2021/04/23,4.675
2021/04/24,-2.665
2021/04/25,-7.799
2021/04/26,-5.734
2021/04/27,-1.37
2021/04/28,2.928
2021/04/29,3.547
2021/04/30,3.303
2021/05/01,-0.073
2021/05/02,-4.479
2021/05/03,5.201
2021/05/04,15.201
2021/05/05,11.166
2021/05/06,4.363
2021/05/07,3.009
2021/05/08,0.896
2021/05/09,-2.482
2021/05/10,5.569
2021/05/11,7.793
2021/05/12,9.115
2021/05/13,9.974
2021/05/14,2.861
2021/05/15,-4.39
2021/05/16,-6.556
2021/05/17,-2.376
2021/05/18,-2.225
2021/05/19,13.551
2021/05/20,13.033
2021/05/21,4.718
2021/05/22,-3.413
2021/05/23,-3.248
2021/05/24,-1.703
2021/05/25,-1.395
2021/05/26,-2.653
2021/05/27,-2.793
2021/05/28,-4.394
2021/05/29,-6.699
2021/05/30,-9.534
2021/05/31,-11.464
2021/06/01,-7.28
2021/06/02,-5.796
2021/06/03,-4.196
2021/06/04,-3.032
2021/06/05,-5.577
2021/06/06,-9.574
2021/06/07,-7.05
2021/06/08,5.15
2021/06/09,8.971
2021/06/10,1.291
2021/06/11,-3.341
2021/06/12,-7.409
2021/06/13,-10.35
2021/06/14,-4.671
2021/06/15,-2.206
2021/06/16,4.337
2021/06/17,3.311
2021/06/18,3.784
2021/06/19,-3.756
2021/06/20,-6.874
2021/06/21,3.482
2021/06/22,13.308
2021/06/23,4.248
2021/06/24,-1.042
2021/06/25,-2.022
2021/06/26,-7.813
2021/06/27,-10.463
2021/06/28,-7.209
2021/06/29,-1.487
2021/06/30,-0.046
2021/07/01,5.577
2021/07/02,6.856
2021/07/03,-3.32
2021/07/04,-8.604
2021/07/05,-7.222
2021/07/06,-3.502
2021/07/07,1.653
2021/07/08,9.98
2021/07/09,7.336
2021/07/10,-0.681
2021/07/11,-9.103
2021/07/12,-3.159
2021/07/13,-0.08
2021/07/14,2.859
2021/07/15,0.309
2021/07/16,2.988
2021/07/17,-4.184
2021/07/18,-8.791
2021/07/19,-4.542
2021/07/20,-0.822
2021/07/21,5.462
2021/07/22,5.022
2021/07/23,1.699
2021/07/24,-3.151
2021/07/25,-8.008
2021/07/26,5.488
2021/07/27,7.074
2021/07/28,3.323
2021/07/29,3.05
2021/07/30,3.076
2021/07/31,2.864
2021/08/01,0.485
2021/08/02,-0.857
2021/08/03,1.851
2021/08/04,5.204
2021/08/05,7.195
2021/08/06,6.661
2021/08/07,3.477
2021/08/08,-0.746
2021/08/09,4.877
2021/08/10,3.574
2021/08/11,-0.188
2021/08/12,-1.827
2021/08/13,-0.483
2021/08/14,-2.473
2021/08/15,-3.93
2021/08/16,2.575
2021/08/17,2.98
2021/08/18,2.266
2021/08/19,-0.592
2021/08/20,1.381
2021/08/21,-3.48
2021/08/22,-6.57
2021/08/23,0.664
2021/08/24,8.505
2021/08/25,7.47
2021/08/26,1.229
2021/08/27,0.608
2021/08/28,-3.263
2021/08/29,-4.748
2021/08/30,-1.447
2021/08/31,6.626
2021/09/01,10.019
2021/09/02,12.085
2021/09/03,8.196
2021/09/04,-0.293
2021/09/05,-6.603
2021/09/06,-5.99
2021/09/07,2.944
2021/09/08,4.469
2021/09/09,2.678
2021/09/10,-0.036
2021/09/11,-2.242
2021/09/12,-7.705
2021/09/13,-7.724
2021/09/14,-7.331
2021/09/15,2.102
2021/09/16,0.709
2021/09/17,2.625
2021/09/18,-1.408
2021/09/19,-6.208
2021/09/20,1.092
2021/09/21,5.09
2021/09/22,3.999
2021/09/23,0.733
2021/09/24,7.418
2021/09/25,-2.779
2021/09/26,4.22
2021/09/27,-0.551
2021/09/28,-5.323
2021/09/29,-8.134
2021/09/30,-8.401
2021/10/01,-4.48
2021/10/02,-4.325
2021/10/03,-5.745
2021/10/04,-1.562
2021/10/05,7.023
2021/10/06,8.343
2021/10/07,7.445
2021/10/08,5.577
2021/10/09,-3.569
2021/10/10,-7.482
2021/10/11,-6.152
2021/10/12,-3.296
2021/10/13,2.329
2021/10/14,18.479
2021/10/15,15.455
2021/10/16,5.414
2021/10/17,-1.849
2021/10/18,-2.816
2021/10/19,-3.673
2021/10/20,-1.261
2021/10/21,6.498
2021/10/22,5.344
2021/10/23,-2.511
2021/10/24,-8.984
2021/10/25,-8.022
2021/10/26,-4.888
2021/10/27,4.753
2021/10/28,1.936
2021/10/29,7.632
2021/10/30,0.161
2021/10/31,-4.677
2021/11/01,-2.72
2021/11/02,1.878
2021/11/03,10.015
2021/11/04,6.365
2021/11/05,2.205
2021/11/06,-3.828
2021/11/07,-9.055
2021/11/08,-4.171
2021/11/09,0.583
2021/11/10,2.652
2021/11/11,2.619
2021/11/12,3.19
2021/11/13,-2.404
2021/11/14,-5.624
2021/11/15,12.972
2021/11/16,10.778
2021/11/17,2.888
2021/11/18,-0.015
2021/11/19,-1.77
2021/11/20,-4.838
2021/11/21,-5.285
2021/11/22,-3.198
2021/11/23,-1.771
2021/11/24,0.236
2021/11/25,-0.866
2021/11/26,4.513
2021/11/27,-2.41
2021/11/28,-7.38
2021/11/29,-2.99
2021/11/30,7.936
2021/12/01,12.579
2021/12/02,6.71
2021/12/03,4.803
2021/12/04,7.082
2021/12/05,-1.315
2021/12/06,1.726
2021/12/07,0.797
2021/12/08,-2.467
2021/12/09,-4.094
2021/12/10,-3.909
2021/12/11,-7.521
2021/12/12,-12.542
2021/12/13,-3.699
2021/12/14,2.145
2021/12/15,1.421
2021/12/16,1.905
2021/12/17,-0.501
2021/12/18,-4.657
2021/12/19,-9.353
2021/12/20,-7.024
2021/12/21,-3.379
2021/12/22,-0.941
2021/12/23,1.627
2021/12/24,0.799
2021/12/25,-1.397
2021/12/26,-6.595
2021/12/27,-1.527
2021/12/28,4.837
2021/12/29,3.737
2021/12/30,14.615
2021/12/31,11.06
2022/01/01,-0.769
2022/01/02,-8.661
2022/01/03,-10.077
2022/01/04,-4.448
2022/01/05,2.85
2022/01/06,9.152
2022/01/07,8.833
2022/01/08,-0.176
2022/01/09,-7.399
2022/01/10,-6.807
2022/01/11,-6.061
2022/01/12,-3.453
2022/01/13,0.535
2022/01/14,0.225
2022/01/15,-4.447
2022/01/16,-7.136
2022/01/17,-4.234
2022/01/18,-1.168
2022/01/19,5.934
2022/01/20,6.103
2022/01/21,18.517
2022/01/22,14.922
2022/01/23,4.816
2022/01/24,2.934
2022/01/25,-1.67
2022/01/26,-1.961
2022/01/27,-2.007
2022/01/28,-3.621
2022/01/29,-7.072
2022/01/30,-8.781
2022/01/31,-5.685
2022/02/01,-2.572
2022/02/02,-3.086
2022/02/03,2.695
2022/02/04,3.332
2022/02/05,-2.543
2022/02/06,-8.36
2022/02/07,-1.517
2022/02/08,2.949
2022/02/09,3.013
2022/02/10,10.428
2022/02/11,7.888
2022/02/12,-1.285
2022/02/13,-8.171
2022/02/14,-7.171
2022/02/15,-2.492
2022/02/16,-2.581
2022/02/17,-0.466
2022/02/18,-1.004
2022/02/19,-7.058
2022/02/20,-9.302
2022/02/21,-3.771
2022/02/22,-1.369
2022/02/23,0.367
2022/02/24,18.537
2022/02/25,13.058
2022/02/26,0.369
2022/02/27,-6.238
2022/02/28,-3.199
2022/03/01,3.067
2022/03/02,2.34
2022/03/03,0.005
2022/03/04,0.138
2022/03/05,-5.509
2022/03/06,-10.959
2022/03/07,-6.61
2022/03/08,-1.665
2022/03/09,-0.442
2022/03/10,0.282
2022/03/11,-1.296
2022/03/12,-8.017
2022/03/13,-9.723
2022/03/14,-5.516
2022/03/15,13.801
2022/03/16,12.167
2022/03/17,8.26
2022/03/18,6.98
2022/03/19,4.689
2022/03/20,-4.549
2022/03/21,-2.882
2022/03/22,3.948
2022/03/23,2.764
2022/03/24,4.972
2022/03/25,6.779
2022/03/26,-3.768
2022/03/27,-8.577
2022/03/28,-0.986
2022/03/29,8.516
2022/03/30,10.463
2022/03/31,7.928
2022/04/01,5.804
2022/04/02,0.383
2022/04/03,-5.821
2022/04/04,-6.204
2022/04/05,-3.001
2022/04/06,1.567
2022/04/07,2.934
2022/04/08,-0.017
2022/04/09,-6.147
2022/04/10,-10.74
2022/04/11,0.572
2022/04/12,0.441
2022/04/13,-0.758
2022/04/14,-2.022
2022/04/15,-1.677
2022/04/16,-2.631
2022/04/17,-4.011
2022/04/18,-1.056
2022/04/19,2.049
2022/04/20,10.573
2022/04/21,6.213
2022/04/22,2.225
2022/04/23,-6.407
2022/04/24,-10.807
2022/04/25,-0.75
2022/04/26,4.019
2022/04/27,2.757
2022/04/28,3.284
2022/04/29,8.942
2022/04/30,-0.142
2022/05/01,-1.795
2022/05/02,4.875
2022/05/03,10.193
2022/05/04,5.262
2022/05/05,0.846
2022/05/06,-0.981
2022/05/07,-6.227
2022/05/08,-8.009
2022/05/09,5.27
2022/05/10,10.771
2022/05/11,17.196
2022/05/12,20.831
2022/05/13,8.903
2022/05/14,-5.34
2022/05/15,-13.265
2022/05/16,-8.328
2022/05/17,-8.911
2022/05/18,-8.588
2022/05/19,-7.021
2022/05/20,-3.149
2022/05/21,-8.913
2022/05/22,-11.861
2022/05/23,-4.815
2022/05/24,-3.318
2022/05/25,-6.333
2022/05/26,6.873
2022/05/27,11.389
2022/05/28,-0.872
2022/05/29,-8.695
2022/05/30,-5.851
2022/05/31,-0.228
2022/06/01,3.566
2022/06/02,4.099
2022/06/03,-0.803
2022/06/04,-8.645
2022/06/05,-12.519
2022/06/06,-7.218
2022/06/07,2.236
2022/06/08,1.745
2022/06/09,0.165
2022/06/10,8.837
2022/06/11,15.538
2022/06/12,9.642
2022/06/13,22.323
2022/06/14,15.64
2022/06/15,7.181
2022/06/16,-0.569
2022/06/17,-5.794
2022/06/18,-7.062
2022/06/19,-9.713
2022/06/20,-9.693
2022/06/21,-9.119
2022/06/22,-8.562
2022/06/23,-6.892
2022/06/24,-5.411
2022/06/25,-7.668
2022/06/26,-9.853
2022/06/27,-3.995
2022/06/28,-0.591
2022/06/29,9.258
2022/06/30,8.5
2022/07/01,2.202
2022/07/02,-7.035
2022/07/03,-13.865
2022/07/04,-10.686
2022/07/05,-6.368
2022/07/06,-2.402
2022/07/07,12.792
2022/07/08,8.078
2022/07/09,-3.939
2022/07/10,-8.744
2022/07/11,-6.361
2022/07/12,-0.051
2022/07/13,6.093
2022/07/14,3.98
2022/07/15,9.59
2022/07/16,1.474
2022/07/17,-4.159
2022/07/18,7.117
2022/07/19,21.776
2022/07/20,11.158
2022/07/21,17.301
2022/07/22,2.735
2022/07/23,-8.516
2022/07/24,-14.505
2022/07/25,-13.031
2022/07/26,-11.29
2022/07/27,-1.762
2022/07/28,8.144
2022/07/29,9.373
2022/07/30,-0.87
2022/07/31,-8.587
2022/08/01,-6.844
2022/08/02,-3.552
2022/08/03,-3.811
2022/08/04,-5.386
2022/08/05,-1.348
2022/08/06,-3.226
2022/08/07,-2.863
2022/08/08,1.842
2022/08/09,6.669
2022/08/10,16.193
2022/08/11,13.572
2022/08/12,5.862
2022/08/13,0.239
2022/08/14,-5.252
