Date,transactions3rsi
2016/06/07,81.714
2016/06/08,44.713
2016/06/09,41.831
2016/06/10,44.526
2016/06/11,25.087
2016/06/12,65.102
2016/06/13,76.864
2016/06/14,85.377
2016/06/15,43.961
2016/06/16,44.761
2016/06/17,87.775
2016/06/18,74.688
2016/06/19,42.07
2016/06/20,34.683
2016/06/21,35.571
2016/06/22,42.91
2016/06/23,22.741
2016/06/24,43.185
2016/06/25,21.563
2016/06/26,45.076
2016/06/27,38.268
2016/06/28,55.843
2016/06/29,76.113
2016/06/30,90.136
2016/07/01,36.122
2016/07/02,35.03
2016/07/03,36.762
2016/07/04,37.724
2016/07/05,34.918
2016/07/06,28.51
2016/07/07,52.622
2016/07/08,66.495
2016/07/09,46.046
2016/07/10,37.39
2016/07/11,30.952
2016/07/12,60.361
2016/07/13,24.602
2016/07/14,66.321
2016/07/15,55.292
2016/07/16,38.197
2016/07/17,23.418
2016/07/18,55.97
2016/07/19,72.51
2016/07/20,84.096
2016/07/21,53.778
2016/07/22,65.412
2016/07/23,47.94
2016/07/24,79.449
2016/07/25,64.547
2016/07/26,77.738
2016/07/27,45.681
2016/07/28,34.83
2016/07/29,31.539
2016/07/30,20.15
2016/07/31,52.962
2016/08/01,42.252
2016/08/02,56.753
2016/08/03,58.944
2016/08/04,39.955
2016/08/05,24.484
2016/08/06,19.094
2016/08/07,36.843
2016/08/08,37.251
2016/08/09,73.419
2016/08/10,63.139
2016/08/11,75.671
2016/08/12,37.417
2016/08/13,22.46
2016/08/14,20.558
2016/08/15,44.399
2016/08/16,79.668
2016/08/17,50.285
2016/08/18,64.423
2016/08/19,37.768
2016/08/20,31.251
2016/08/21,42.447
2016/08/22,57.062
2016/08/23,77.784
2016/08/24,60.833
2016/08/25,75.808
2016/08/26,51.054
2016/08/27,56.408
2016/08/28,23.961
2016/08/29,48.268
2016/08/30,58.369
2016/08/31,47.613
2016/09/01,62.616
2016/09/02,87.818
2016/09/03,37.279
2016/09/04,50.657
2016/09/05,33.245
2016/09/06,58.474
2016/09/07,56.479
2016/09/08,77.424
2016/09/09,64.317
2016/09/10,27.177
2016/09/11,29.766
2016/09/12,41.557
2016/09/13,30.588
2016/09/14,74.869
2016/09/15,67.752
2016/09/16,79.407
2016/09/17,36.493
2016/09/18,21.668
2016/09/19,33.452
2016/09/20,69.355
2016/09/21,44.233
2016/09/22,61.878
2016/09/23,30.621
2016/09/24,48.845
2016/09/25,39.838
2016/09/26,53.081
2016/09/27,61.766
2016/09/28,46.165
2016/09/29,37.704
2016/09/30,24.662
2016/10/01,74.488
2016/10/02,66.9
2016/10/03,52.838
2016/10/04,74.167
2016/10/05,34.86
2016/10/06,27.66
2016/10/07,49.615
2016/10/08,35.488
2016/10/09,55.311
2016/10/10,58.38
2016/10/11,41.687
2016/10/12,18.783
2016/10/13,30.417
2016/10/14,64.051
2016/10/15,39.544
2016/10/16,44.604
2016/10/17,57.303
2016/10/18,82.95
2016/10/19,44.184
2016/10/20,55.648
2016/10/21,76.585
2016/10/22,38.526
2016/10/23,35.355
2016/10/24,65.636
2016/10/25,54.611
2016/10/26,48.537
2016/10/27,46.017
2016/10/28,36.122
2016/10/29,30.817
2016/10/30,28.43
2016/10/31,66.383
2016/11/01,78.557
2016/11/02,44.919
2016/11/03,39.513
2016/11/04,15.777
2016/11/05,42.777
2016/11/06,32.655
2016/11/07,62.839
2016/11/08,60.824
2016/11/09,53.542
2016/11/10,50.499
2016/11/11,59.386
2016/11/12,56.243
2016/11/13,79.914
2016/11/14,81.034
2016/11/15,88.137
2016/11/16,36.591
2016/11/17,29.807
2016/11/18,62.974
2016/11/19,30.782
2016/11/20,53.347
2016/11/21,57.787
2016/11/22,88.073
2016/11/23,94.215
2016/11/24,31.623
2016/11/25,61.385
2016/11/26,40.081
2016/11/27,46.012
2016/11/28,53.478
2016/11/29,49.923
2016/11/30,31.609
2016/12/01,27.629
2016/12/02,48.858
2016/12/03,47.539
2016/12/04,38.231
2016/12/05,53.82
2016/12/06,79.618
2016/12/07,43.755
2016/12/08,35.643
2016/12/09,48.014
2016/12/10,42.242
2016/12/11,32.826
2016/12/12,29.814
2016/12/13,76.023
2016/12/14,83.332
2016/12/15,69.027
2016/12/16,47.142
2016/12/17,23.591
2016/12/18,16.098
2016/12/19,66.749
2016/12/20,58.693
2016/12/21,77.952
2016/12/22,84.976
2016/12/23,39.045
2016/12/24,26.05
2016/12/25,23.965
2016/12/26,19.783
2016/12/27,59.963
2016/12/28,63.53
2016/12/29,74.238
2016/12/30,58.151
2016/12/31,37.587
2017/01/01,26.938
2017/01/02,36.872
2017/01/03,73.457
2017/01/04,84.089
2017/01/05,74.081
2017/01/06,37.794
2017/01/07,36.941
2017/01/08,31.67
2017/01/09,62.615
2017/01/10,73.12
2017/01/11,44.964
2017/01/12,73.129
2017/01/13,74.035
2017/01/14,26.238
2017/01/15,25.409
2017/01/16,52.806
2017/01/17,60.569
2017/01/18,45.911
2017/01/19,35.434
2017/01/20,58.02
2017/01/21,36.163
2017/01/22,67.157
2017/01/23,54.198
2017/01/24,76.219
2017/01/25,45.066
2017/01/26,49.531
2017/01/27,47.821
2017/01/28,33.238
2017/01/29,18.24
2017/01/30,52.528
2017/01/31,38.11
2017/02/01,49
2017/02/02,39.32
2017/02/03,29.529
2017/02/04,65.723
2017/02/05,74.254
2017/02/06,79.436
2017/02/07,92.66
2017/02/08,79.58
2017/02/09,42.411
2017/02/10,70.428
2017/02/11,36.116
2017/02/12,31.129
2017/02/13,75.233
2017/02/14,79.493
2017/02/15,59.638
2017/02/16,34.869
2017/02/17,33.868
2017/02/18,33.824
2017/02/19,26.384
2017/02/20,52.272
2017/02/21,85.402
2017/02/22,42.414
2017/02/23,33.674
2017/02/24,61.5
2017/02/25,56.882
2017/02/26,47.166
2017/02/27,54.263
2017/02/28,82.815
2017/03/01,78.003
2017/03/02,92.433
2017/03/03,58.508
2017/03/04,39.797
2017/03/05,34.624
2017/03/06,34.581
2017/03/07,66.332
2017/03/08,34.163
2017/03/09,65.291
2017/03/10,67.522
2017/03/11,65.162
2017/03/12,73.183
2017/03/13,92.987
2017/03/14,69.634
2017/03/15,77.243
2017/03/16,93.795
2017/03/17,83.313
2017/03/18,45.149
2017/03/19,37.046
2017/03/20,30.382
2017/03/21,44.354
2017/03/22,31.485
2017/03/23,46.768
2017/03/24,64.384
2017/03/25,48.99
2017/03/26,32.325
2017/03/27,73.733
2017/03/28,45.415
2017/03/29,63.42
2017/03/30,68.962
2017/03/31,79.281
2017/04/01,30.145
2017/04/02,48.087
2017/04/03,65.814
2017/04/04,40.291
2017/04/05,42.984
2017/04/06,61.057
2017/04/07,53.432
2017/04/08,20.058
2017/04/09,27.929
2017/04/10,31.81
2017/04/11,34.122
2017/04/12,57.794
2017/04/13,71.03
2017/04/14,51.855
2017/04/15,27.82
2017/04/16,19.062
2017/04/17,33.422
2017/04/18,73.339
2017/04/19,77.842
2017/04/20,75.604
2017/04/21,46.284
2017/04/22,22.262
2017/04/23,42.65
2017/04/24,58.591
2017/04/25,83.485
2017/04/26,67.078
2017/04/27,85.631
2017/04/28,86.898
2017/04/29,40.294
2017/04/30,50.63
2017/05/01,76.948
2017/05/02,70.794
2017/05/03,38.368
2017/05/04,67.995
2017/05/05,53.899
2017/05/06,32.473
2017/05/07,55.372
2017/05/08,69.77
2017/05/09,57.969
2017/05/10,49.095
2017/05/11,66.716
2017/05/12,39.542
2017/05/13,29.013
2017/05/14,29.089
2017/05/15,77.644
2017/05/16,59.316
2017/05/17,82.357
2017/05/18,75.053
2017/05/19,88.551
2017/05/20,43.624
2017/05/21,61.554
2017/05/22,77.039
2017/05/23,81.59
2017/05/24,81.676
2017/05/25,69.514
2017/05/26,41.182
2017/05/27,21.185
2017/05/28,34.765
2017/05/29,43.048
2017/05/30,81.26
2017/05/31,88.203
2017/06/01,62.753
2017/06/02,55.886
2017/06/03,32.039
2017/06/04,40.864
2017/06/05,58.96
2017/06/06,71.914
2017/06/07,78.535
2017/06/08,38.597
2017/06/09,70.782
2017/06/10,66.203
2017/06/11,83.625
2017/06/12,93.436
2017/06/13,76.536
2017/06/14,47.081
2017/06/15,56.592
2017/06/16,42.698
2017/06/17,36.752
2017/06/18,44.394
2017/06/19,80.516
2017/06/20,87.328
2017/06/21,28.561
2017/06/22,58.685
2017/06/23,54.211
2017/06/24,40.029
2017/06/25,30.797
2017/06/26,72.589
2017/06/27,43.345
2017/06/28,52.837
2017/06/29,47.025
2017/06/30,39.99
2017/07/01,32.108
2017/07/02,43.318
2017/07/03,78.389
2017/07/04,57.751
2017/07/05,48.559
2017/07/06,37.058
2017/07/07,68.757
2017/07/08,34.809
2017/07/09,25.599
2017/07/10,68.193
2017/07/11,60.806
2017/07/12,54.465
2017/07/13,37.306
2017/07/14,30.265
2017/07/15,21.105
2017/07/16,45.501
2017/07/17,44.698
2017/07/18,70.871
2017/07/19,68.852
2017/07/20,35.882
2017/07/21,22.055
2017/07/22,11.663
2017/07/23,63.771
2017/07/24,65.23
2017/07/25,44.438
2017/07/26,30.16
2017/07/27,34.113
2017/07/28,61.673
2017/07/29,25.466
2017/07/30,34.898
2017/07/31,68.256
2017/08/01,43.834
2017/08/02,53.685
2017/08/03,58.312
2017/08/04,73.821
2017/08/05,76.492
2017/08/06,79.279
2017/08/07,88.265
2017/08/08,95.358
2017/08/09,49.473
2017/08/10,75.76
2017/08/11,80.584
2017/08/12,62.381
2017/08/13,56.394
2017/08/14,85.287
2017/08/15,85.868
2017/08/16,85.966
2017/08/17,89.963
2017/08/18,93.105
2017/08/19,30.854
2017/08/20,15.225
2017/08/21,56.164
2017/08/22,45.081
2017/08/23,50.298
2017/08/24,38.177
2017/08/25,38.333
2017/08/26,18.023
2017/08/27,37.278
2017/08/28,64.709
2017/08/29,76.697
2017/08/30,78.653
2017/08/31,57.957
2017/09/01,63.889
2017/09/02,21.989
2017/09/03,14.794
2017/09/04,74.556
2017/09/05,74.929
2017/09/06,84.083
2017/09/07,55.766
2017/09/08,61.906
2017/09/09,29.66
2017/09/10,18.874
2017/09/11,41.008
2017/09/12,57.914
2017/09/13,40.594
2017/09/14,49.081
2017/09/15,73.266
2017/09/16,40.986
2017/09/17,22.535
2017/09/18,51.191
2017/09/19,43.036
2017/09/20,38.358
2017/09/21,34.838
2017/09/22,19.425
2017/09/23,16.668
2017/09/24,40.05
2017/09/25,60.538
2017/09/26,59.894
2017/09/27,63.138
2017/09/28,79.782
2017/09/29,73.134
2017/09/30,30.242
2017/10/01,22.54
2017/10/02,54.751
2017/10/03,71.933
2017/10/04,46.774
2017/10/05,55.31
2017/10/06,61.566
2017/10/07,28.094
2017/10/08,38.147
2017/10/09,71.171
2017/10/10,81.373
2017/10/11,71.931
2017/10/12,82.752
2017/10/13,88.314
2017/10/14,36.125
2017/10/15,34.038
2017/10/16,78.84
2017/10/17,90.592
2017/10/18,69.632
2017/10/19,75.396
2017/10/20,84.92
2017/10/21,44.1
2017/10/22,35.696
2017/10/23,52.04
2017/10/24,62.573
2017/10/25,43.597
2017/10/26,48.037
2017/10/27,4.709
2017/10/28,4.709
2017/10/29,4.709
2017/10/30,4.709
2017/10/31,4.709
2017/11/01,89.011
2017/11/02,89.314
2017/11/03,76.571
2017/11/04,53.61
2017/11/05,57.511
2017/11/06,74.251
2017/11/07,59.034
2017/11/08,61.874
2017/11/09,54.382
2017/11/10,47.969
2017/11/11,22.37
2017/11/12,48.517
2017/11/13,53.665
2017/11/14,70.286
2017/11/15,85.566
2017/11/16,53.946
2017/11/17,61.408
2017/11/18,36.233
2017/11/19,39.922
2017/11/20,72.253
2017/11/21,67.209
2017/11/22,76.332
2017/11/23,64.954
2017/11/24,50.911
2017/11/25,75.406
2017/11/26,54.202
2017/11/27,81.659
2017/11/28,87.006
2017/11/29,90.41
2017/11/30,80.024
2017/12/01,47.224
2017/12/02,51.808
2017/12/03,82.14
2017/12/04,83.979
2017/12/05,71.885
2017/12/06,91.821
2017/12/07,37.78
2017/12/08,63.704
2017/12/09,47.377
2017/12/10,50.391
2017/12/11,75.582
2017/12/12,81.138
2017/12/13,85.413
2017/12/14,88.78
2017/12/15,63.33
2017/12/16,60.285
2017/12/17,43.873
2017/12/18,80.542
2017/12/19,90.207
2017/12/20,52.121
2017/12/21,68.429
2017/12/22,73.293
2017/12/23,30.758
2017/12/24,17.502
2017/12/25,17.098
2017/12/26,39.069
2017/12/27,62.964
2017/12/28,69.588
2017/12/29,84.998
2017/12/30,88.008
2017/12/31,39.484
2018/01/01,33.875
2018/01/02,72.15
2018/01/03,78.545
2018/01/04,85.285
2018/01/05,64.127
2018/01/06,52.798
2018/01/07,36.858
2018/01/08,54.43
2018/01/09,64.152
2018/01/10,39.682
2018/01/11,38.635
2018/01/12,24.341
2018/01/13,52.972
2018/01/14,27.648
2018/01/15,62.237
2018/01/16,73.234
2018/01/17,72.854
2018/01/18,44.013
2018/01/19,18.83
2018/01/20,14.358
2018/01/21,24.452
2018/01/22,19.259
2018/01/23,13.554
2018/01/24,11.803
2018/01/25,4.479
2018/01/26,57.099
2018/01/27,35.488
2018/01/28,49.093
2018/01/29,59.724
2018/01/30,49.829
2018/01/31,40.166
2018/02/01,74.046
2018/02/02,62.759
2018/02/03,26.515
2018/02/04,24.76
2018/02/05,51.333
2018/02/06,55.274
2018/02/07,32.929
2018/02/08,14.994
2018/02/09,48.34
2018/02/10,60.799
2018/02/11,41.572
2018/02/12,56.774
2018/02/13,35.815
2018/02/14,36.08
2018/02/15,51.106
2018/02/16,27.971
2018/02/17,55.811
2018/02/18,49.057
2018/02/19,68.704
2018/02/20,82.517
2018/02/21,62.557
2018/02/22,33.214
2018/02/23,27.031
2018/02/24,26.973
2018/02/25,16.718
2018/02/26,48.976
2018/02/27,31.981
2018/02/28,48.199
2018/03/01,32.158
2018/03/02,63.059
2018/03/03,34.892
2018/03/04,27.166
2018/03/05,66.947
2018/03/06,51.479
2018/03/07,69.939
2018/03/08,39.949
2018/03/09,31.323
2018/03/10,21.248
2018/03/11,31.165
2018/03/12,60.529
2018/03/13,67.009
2018/03/14,50.601
2018/03/15,41.494
2018/03/16,41.544
2018/03/17,16.685
2018/03/18,64.199
2018/03/19,69.86
2018/03/20,46.54
2018/03/21,62.593
2018/03/22,31.629
2018/03/23,55.761
2018/03/24,35.14
2018/03/25,20.037
2018/03/26,54.157
2018/03/27,42.585
2018/03/28,41.28
2018/03/29,43.635
2018/03/30,68.466
2018/03/31,41.463
2018/04/01,28.171
2018/04/02,56.564
2018/04/03,71.553
2018/04/04,60.086
2018/04/05,79.288
2018/04/06,52.421
2018/04/07,23.937
2018/04/08,47.003
2018/04/09,52.12
2018/04/10,37.349
2018/04/11,55.798
2018/04/12,77.654
2018/04/13,83.264
2018/04/14,38.038
2018/04/15,41.553
2018/04/16,59.12
2018/04/17,77.238
2018/04/18,57.852
2018/04/19,79.514
2018/04/20,81.779
2018/04/21,45.489
2018/04/22,46.625
2018/04/23,66.913
2018/04/24,71.018
2018/04/25,57.293
2018/04/26,52.742
2018/04/27,31.371
2018/04/28,43.939
2018/04/29,29.829
2018/04/30,54.852
2018/05/01,21.089
2018/05/02,61.712
2018/05/03,75.171
2018/05/04,90.581
2018/05/05,40.764
2018/05/06,29.483
2018/05/07,50.258
2018/05/08,56.195
2018/05/09,58.88
2018/05/10,65.665
2018/05/11,50.511
2018/05/12,34.759
2018/05/13,26.254
2018/05/14,52.499
2018/05/15,40.214
2018/05/16,58.445
2018/05/17,71.632
2018/05/18,67.22
2018/05/19,75.535
2018/05/20,26.823
2018/05/21,45.773
2018/05/22,58.754
2018/05/23,65.484
2018/05/24,43.784
2018/05/25,35.563
2018/05/26,17.256
2018/05/27,35.34
2018/05/28,78.279
2018/05/29,49.788
2018/05/30,52.364
2018/05/31,61.886
2018/06/01,25.521
2018/06/02,33.321
2018/06/03,59.979
2018/06/04,57.647
2018/06/05,37.288
2018/06/06,24.352
2018/06/07,46.948
2018/06/08,21.844
2018/06/09,54.297
2018/06/10,55.34
2018/06/11,53.089
2018/06/12,54.556
2018/06/13,77.941
2018/06/14,41.187
2018/06/15,39.334
2018/06/16,7.927
2018/06/17,15.118
2018/06/18,47.937
2018/06/19,74.225
2018/06/20,78.904
2018/06/21,50.202
2018/06/22,58.396
2018/06/23,25.764
2018/06/24,24.898
2018/06/25,75.96
2018/06/26,46.078
2018/06/27,55.92
2018/06/28,47.113
2018/06/29,43.449
2018/06/30,19.492
2018/07/01,17.985
2018/07/02,7.218
2018/07/03,40.777
2018/07/04,22.445
2018/07/05,45.738
2018/07/06,33.059
2018/07/07,41.887
2018/07/08,73.158
2018/07/09,75.858
2018/07/10,81.348
2018/07/11,57.707
2018/07/12,33.76
2018/07/13,33.036
2018/07/14,20.169
2018/07/15,12.656
2018/07/16,75.268
2018/07/17,74.403
2018/07/18,80.091
2018/07/19,73.814
2018/07/20,44.784
2018/07/21,30.329
2018/07/22,54.156
2018/07/23,74.258
2018/07/24,78.672
2018/07/25,79.215
2018/07/26,41.959
2018/07/27,66.236
2018/07/28,35.943
2018/07/29,41.759
2018/07/30,60.03
2018/07/31,52.485
2018/08/01,60.045
2018/08/02,71.799
2018/08/03,46.86
2018/08/04,28.642
2018/08/05,22.183
2018/08/06,20.206
2018/08/07,7.237
2018/08/08,3.485
2018/08/09,2.683
2018/08/10,50.296
2018/08/11,65.066
2018/08/12,56.191
2018/08/13,74.306
2018/08/14,70.517
2018/08/15,41.581
2018/08/16,70.851
2018/08/17,32.105
2018/08/18,41.052
2018/08/19,32.275
2018/08/20,61.03
2018/08/21,38.688
2018/08/22,35.117
2018/08/23,38.804
2018/08/24,36.587
2018/08/25,24.578
2018/08/26,22.712
2018/08/27,78.42
2018/08/28,52.9
2018/08/29,26.18
2018/08/30,51.441
2018/08/31,43.82
2018/09/01,73.577
2018/09/02,54.024
2018/09/03,59.083
2018/09/04,36.477
2018/09/05,58.006
2018/09/06,38.262
2018/09/07,35.07
2018/09/08,20.418
2018/09/09,41.469
2018/09/10,38.68
2018/09/11,34.968
2018/09/12,55.181
2018/09/13,36.26
2018/09/14,14.971
2018/09/15,8.607
2018/09/16,6.189
2018/09/17,67.524
2018/09/18,43.631
2018/09/19,47.183
2018/09/20,41.84
2018/09/21,68.863
2018/09/22,32.577
2018/09/23,32.005
2018/09/24,42.542
2018/09/25,67.531
2018/09/26,47.199
2018/09/27,55.477
2018/09/28,51.271
2018/09/29,16.848
2018/09/30,50.699
2018/10/01,48.69
2018/10/02,59.68
2018/10/03,84.389
2018/10/04,84.425
2018/10/05,90.966
2018/10/06,91.196
2018/10/07,25.893
2018/10/08,50.216
2018/10/09,47.217
2018/10/10,35.988
2018/10/11,67.117
2018/10/12,60.26
2018/10/13,43.928
2018/10/14,27.436
2018/10/15,62.627
2018/10/16,68.698
2018/10/17,71.268
2018/10/18,52.246
2018/10/19,75.784
2018/10/20,31.537
2018/10/21,23.526
2018/10/22,62.01
2018/10/23,50.429
2018/10/24,38.421
2018/10/25,42.351
2018/10/26,55.619
2018/10/27,24.375
2018/10/28,35.538
2018/10/29,79.663
2018/10/30,75.035
2018/10/31,57.105
2018/11/01,59.285
2018/11/02,31.002
2018/11/03,17.535
2018/11/04,24.171
2018/11/05,69.377
2018/11/06,74.163
2018/11/07,48.94
2018/11/08,42.769
2018/11/09,37.032
2018/11/10,14.429
2018/11/11,46.618
2018/11/12,67.302
2018/11/13,54.472
2018/11/14,68.928
2018/11/15,52.271
2018/11/16,43.242
2018/11/17,20.668
2018/11/18,15.306
2018/11/19,76.388
2018/11/20,76.897
2018/11/21,50.218
2018/11/22,44.847
2018/11/23,39.538
2018/11/24,17.529
2018/11/25,42.102
2018/11/26,58.515
2018/11/27,63.191
2018/11/28,82.751
2018/11/29,42.637
2018/11/30,61.02
2018/12/01,33.676
2018/12/02,25.817
2018/12/03,53.242
2018/12/04,60.046
2018/12/05,71.303
2018/12/06,66.704
2018/12/07,49.152
2018/12/08,34.544
2018/12/09,17.165
2018/12/10,54.017
2018/12/11,42.522
2018/12/12,41.109
2018/12/13,66.522
2018/12/14,67.589
2018/12/15,46.442
2018/12/16,22.393
2018/12/17,64.347
2018/12/18,53.237
2018/12/19,73.743
2018/12/20,75.568
2018/12/21,77.603
2018/12/22,17.704
2018/12/23,45.204
2018/12/24,68.673
2018/12/25,39.931
2018/12/26,49.742
2018/12/27,44.659
2018/12/28,57.859
2018/12/29,40.518
2018/12/30,17.484
2018/12/31,49.397
2019/01/01,29.14
2019/01/02,67.506
2019/01/03,68.695
2019/01/04,49.398
2019/01/05,36.833
2019/01/06,29.756
2019/01/07,60.303
2019/01/08,61.258
2019/01/09,64.204
2019/01/10,76.125
2019/01/11,41.067
2019/01/12,16.415
2019/01/13,35.172
2019/01/14,69.521
2019/01/15,53.09
2019/01/16,40.657
2019/01/17,46.172
2019/01/18,59.336
2019/01/19,59.49
2019/01/20,57.441
2019/01/21,83.875
2019/01/22,89.043
2019/01/23,35.443
2019/01/24,30.234
2019/01/25,24.28
2019/01/26,13.594
2019/01/27,38.196
2019/01/28,74.184
2019/01/29,72.178
2019/01/30,61.654
2019/01/31,34.556
2019/02/01,26.31
2019/02/02,13.461
2019/02/03,9.674
2019/02/04,8.562
2019/02/05,8.28
2019/02/06,36.589
2019/02/07,36.132
2019/02/08,79.282
2019/02/09,34.715
2019/02/10,22.348
2019/02/11,54.61
2019/02/12,59.421
2019/02/13,78.972
2019/02/14,64.47
2019/02/15,58.462
2019/02/16,44.186
2019/02/17,37.989
2019/02/18,80.204
2019/02/19,85.168
2019/02/20,80.4
2019/02/21,85.657
2019/02/22,61.779
2019/02/23,23.457
2019/02/24,63.376
2019/02/25,74.031
2019/02/26,58.852
2019/02/27,48.103
2019/02/28,49.951
2019/03/01,57.206
2019/03/02,33.056
2019/03/03,16.079
2019/03/04,78.213
2019/03/05,65.602
2019/03/06,54.246
2019/03/07,50.01
2019/03/08,41.9
2019/03/09,36.3
2019/03/10,11.352
2019/03/11,49.409
2019/03/12,62.329
2019/03/13,66.463
2019/03/14,66.796
2019/03/15,42.628
2019/03/16,18.753
2019/03/17,16.164
2019/03/18,69.611
2019/03/19,82.634
2019/03/20,78.079
2019/03/21,66.379
2019/03/22,71.855
2019/03/23,27.908
2019/03/24,23.769
2019/03/25,72.221
2019/03/26,60.782
2019/03/27,58.613
2019/03/28,63.922
2019/03/29,68.264
2019/03/30,82.685
2019/03/31,53.813
2019/04/01,76.863
2019/04/02,89.903
2019/04/03,78.468
2019/04/04,36.769
2019/04/05,23.528
2019/04/06,14.188
2019/04/07,24.135
2019/04/08,65.428
2019/04/09,59.725
2019/04/10,66.496
2019/04/11,81.449
2019/04/12,57.467
2019/04/13,28.205
2019/04/14,17.627
2019/04/15,49.516
2019/04/16,60.602
2019/04/17,68.317
2019/04/18,73.194
2019/04/19,68.696
2019/04/20,60.728
2019/04/21,24.078
2019/04/22,68.805
2019/04/23,71.639
2019/04/24,39.246
2019/04/25,46.41
2019/04/26,35.759
2019/04/27,13.314
2019/04/28,33.09
2019/04/29,52.021
2019/04/30,75.29
2019/05/01,72.62
2019/05/02,35.683
2019/05/03,55.302
2019/05/04,37.179
2019/05/05,45.165
2019/05/06,71.599
2019/05/07,47.53
2019/05/08,59.749
2019/05/09,70.819
2019/05/10,76.475
2019/05/11,78.386
2019/05/12,49.623
2019/05/13,73.3
2019/05/14,87.806
2019/05/15,89.772
2019/05/16,94.508
2019/05/17,44.542
2019/05/18,27.721
2019/05/19,35.96
2019/05/20,69.253
2019/05/21,51.572
2019/05/22,67.496
2019/05/23,55.459
2019/05/24,71.725
2019/05/25,44.48
2019/05/26,26.428
2019/05/27,69.535
2019/05/28,60.283
2019/05/29,67.881
2019/05/30,47.419
2019/05/31,40.437
2019/06/01,68.574
2019/06/02,44.467
2019/06/03,43.825
2019/06/04,45.682
2019/06/05,17.643
2019/06/06,34.266
2019/06/07,19.14
2019/06/08,75.767
2019/06/09,33.794
2019/06/10,62.039
2019/06/11,57.076
2019/06/12,45.775
2019/06/13,31.028
2019/06/14,48.117
2019/06/15,66.707
2019/06/16,53.95
2019/06/17,65.017
2019/06/18,40.245
2019/06/19,50.977
2019/06/20,71.823
2019/06/21,30.741
2019/06/22,28.447
2019/06/23,34.249
