Date,transactions90roc
2017/05/14,81.011
2017/05/15,110.628
2017/05/16,110.305
2017/05/17,182.109
2017/05/18,178.122
2017/05/19,227.074
2017/05/20,171.45
2017/05/21,198.491
2017/05/22,201.631
2017/05/23,271.478
2017/05/24,293.464
2017/05/25,238.4
2017/05/26,218.937
2017/05/27,188.982
2017/05/28,194.956
2017/05/29,163.031
2017/05/30,223.917
2017/05/31,202.528
2017/06/01,209.765
2017/06/02,231.73
2017/06/03,207.98
2017/06/04,215.917
2017/06/05,204.055
2017/06/06,262.046
2017/06/07,222.379
2017/06/08,188.211
2017/06/09,233.057
2017/06/10,220.133
2017/06/11,194.293
2017/06/12,279.679
2017/06/13,244.873
2017/06/14,127.683
2017/06/15,145.339
2017/06/16,175.804
2017/06/17,186.081
2017/06/18,206.435
2017/06/19,239.521
2017/06/20,291.288
2017/06/21,168.444
2017/06/22,223.811
2017/06/23,227.052
2017/06/24,215.048
2017/06/25,144.461
2017/06/26,275.573
2017/06/27,171.851
2017/06/28,185.047
2017/06/29,155.854
2017/06/30,213.573
2017/07/01,170.343
2017/07/02,148.069
2017/07/03,250.064
2017/07/04,222.002
2017/07/05,185.369
2017/07/06,178.731
2017/07/07,309.444
2017/07/08,232.822
2017/07/09,198.315
2017/07/10,298.773
2017/07/11,263.022
2017/07/12,237.392
2017/07/13,221.293
2017/07/14,233.308
2017/07/15,228.399
2017/07/16,243.421
2017/07/17,198.276
2017/07/18,216.158
2017/07/19,216.117
2017/07/20,207.666
2017/07/21,216.24
2017/07/22,166.726
2017/07/23,223.465
2017/07/24,182.798
2017/07/25,170.991
2017/07/26,113.36
2017/07/27,112.288
2017/07/28,169.879
2017/07/29,108.791
2017/07/30,84.154
2017/07/31,126.623
2017/08/01,124.569
2017/08/02,101.144
2017/08/03,117.792
2017/08/04,170.655
2017/08/05,145.144
2017/08/06,125.623
2017/08/07,148.972
2017/08/08,190.742
2017/08/09,139.193
2017/08/10,215.403
2017/08/11,251.993
2017/08/12,234.15
2017/08/13,171.194
2017/08/14,252.465
2017/08/15,194.891
2017/08/16,201.017
2017/08/17,164.908
2017/08/18,238.667
2017/08/19,152.118
2017/08/20,75.84
2017/08/21,109.96
2017/08/22,94.736
2017/08/23,104.749
2017/08/24,107.555
2017/08/25,135.946
2017/08/26,97.247
2017/08/27,104.465
2017/08/28,87.831
2017/08/29,84.307
2017/08/30,100.954
2017/08/31,97.229
2017/09/01,122.608
2017/09/02,84.192
2017/09/03,58.968
2017/09/04,120.719
2017/09/05,114.582
2017/09/06,164.452
2017/09/07,107.731
2017/09/08,117.322
2017/09/09,59.53
2017/09/10,10.988
2017/09/11,30.469
2017/09/12,61.741
2017/09/13,39.776
2017/09/14,53.325
2017/09/15,82.532
2017/09/16,51.963
2017/09/17,1.156
2017/09/18,17.621
2017/09/19,52.629
2017/09/20,14.34
2017/09/21,14.877
2017/09/22,8.341
2017/09/23,12.535
2017/09/24,-11.32
2017/09/25,21.194
2017/09/26,11.608
2017/09/27,17.156
2017/09/28,30.301
2017/09/29,35.779
2017/09/30,18.977
2017/10/01,-6.013
2017/10/02,8.751
2017/10/03,20.729
2017/10/04,18.748
2017/10/05,6.574
2017/10/06,28.911
2017/10/07,29.265
2017/10/08,-1.918
2017/10/09,12.512
2017/10/10,23.175
2017/10/11,32.047
2017/10/12,45.725
2017/10/13,63.448
2017/10/14,33.327
2017/10/15,32.377
2017/10/16,50.633
2017/10/17,87.179
2017/10/18,88.131
2017/10/19,112.497
2017/10/20,166.005
2017/10/21,77.704
2017/10/22,65.527
2017/10/23,92.724
2017/10/24,120.808
2017/10/25,104.236
2017/10/26,89.216
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,121.044
2017/11/02,107.477
2017/11/03,86.932
2017/11/04,50.403
2017/11/05,48.344
2017/11/06,60.463
2017/11/07,67.822
2017/11/08,42.033
2017/11/09,30.977
2017/11/10,35.072
2017/11/11,18.43
2017/11/12,5.931
2017/11/13,7.243
2017/11/14,15.076
2017/11/15,26.29
2017/11/16,10.855
2017/11/17,34.755
2017/11/18,48.319
2017/11/19,18.246
2017/11/20,45.353
2017/11/21,39.853
2017/11/22,55.048
2017/11/23,52.307
2017/11/24,71.564
2017/11/25,73.099
2017/11/26,49.168
2017/11/27,54.237
2017/11/28,59.659
2017/11/29,72.618
2017/11/30,67.637
2017/12/01,87.681
2017/12/02,107.515
2017/12/03,56.76
2017/12/04,57.867
2017/12/05,39.63
2017/12/06,76.592
2017/12/07,42.142
2017/12/08,99.766
2017/12/09,117.521
2017/12/10,96.116
2017/12/11,104.718
2017/12/12,138.553
2017/12/13,139.219
2017/12/14,113.361
2017/12/15,141.956
2017/12/16,210.813
2017/12/17,141.638
2017/12/18,191.344
2017/12/19,236.089
2017/12/20,211.001
2017/12/21,295.132
2017/12/22,324.257
2017/12/23,227.087
2017/12/24,147.293
2017/12/25,145.809
2017/12/26,163.232
2017/12/27,177.257
2017/12/28,190.811
2017/12/29,268.559
2017/12/30,300.414
2017/12/31,209.357
2018/01/01,177.197
2018/01/02,275.497
2018/01/03,293.265
2018/01/04,321.996
2018/01/05,336.831
2018/01/06,313.173
2018/01/07,251.255
2018/01/08,247.67
2018/01/09,264.863
2018/01/10,224.064
2018/01/11,209.642
2018/01/12,236.804
2018/01/13,258.542
2018/01/14,164.903
2018/01/15,138.606
2018/01/16,171.642
2018/01/17,158.423
2018/01/18,120.392
2018/01/19,125.373
2018/01/20,126.063
2018/01/21,114.993
2018/01/22,97.63
2018/01/23,101.663
2018/01/24,95.895
2018/01/25,0
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,0
2018/01/30,73.539
2018/01/31,64.424
2018/02/01,106.443
2018/02/02,145.993
2018/02/03,95.273
2018/02/04,56.522
2018/02/05,86.167
2018/02/06,84.887
2018/02/07,75.23
2018/02/08,48.951
2018/02/09,100.266
2018/02/10,95.311
2018/02/11,74.535
2018/02/12,74.17
2018/02/13,37.968
2018/02/14,51.864
2018/02/15,52.838
2018/02/16,53.315
2018/02/17,66.195
2018/02/18,42.621
2018/02/19,54.831
2018/02/20,62.29
2018/02/21,58.361
2018/02/22,44.999
2018/02/23,30.642
2018/02/24,35.094
2018/02/25,13.453
2018/02/26,15.409
2018/02/27,4.672
2018/02/28,9.903
2018/03/01,9.906
2018/03/02,18.618
2018/03/03,-2.932
2018/03/04,-8.349
2018/03/05,8.609
2018/03/06,-9.998
2018/03/07,18.919
2018/03/08,-9.952
2018/03/09,-8.083
2018/03/10,-17.472
2018/03/11,-26.541
2018/03/12,-22.289
2018/03/13,-23.145
2018/03/14,-28.79
2018/03/15,-27.624
2018/03/16,-27.257
2018/03/17,-32.327
2018/03/18,-30.493
2018/03/19,-35.555
2018/03/20,-32.888
2018/03/21,-34.94
2018/03/22,-43.866
2018/03/23,-26.312
2018/03/24,-19.127
2018/03/25,-30.037
2018/03/26,-22.974
2018/03/27,-36.012
2018/03/28,-38.93
2018/03/29,-46.461
2018/03/30,-44.256
2018/03/31,-38.285
2018/04/01,-40.025
2018/04/02,-48.134
2018/04/03,-47.826
2018/04/04,-53.445
2018/04/05,-45.275
2018/04/06,-47.165
2018/04/07,-53.513
2018/04/08,-50.988
2018/04/09,-51.458
2018/04/10,-51.482
2018/04/11,-48.116
2018/04/12,-38.091
2018/04/13,-38.071
2018/04/14,-43.492
2018/04/15,-48.61
2018/04/16,-48.01
2018/04/17,-41.834
2018/04/18,-41.644
2018/04/19,-21.945
2018/04/20,-15.467
2018/04/21,-25.874
2018/04/22,-23.029
2018/04/23,-13.53
2018/04/24,-10.658
2018/04/25,1.331
2018/04/26,-16.735
2018/04/27,-8.103
2018/04/28,-12.797
2018/04/29,-19.234
2018/04/30,-14.168
2018/05/01,-18.631
2018/05/02,-21.912
2018/05/03,-14.408
2018/05/04,22.841
2018/05/05,-1.449
2018/05/06,-21.066
2018/05/07,-11.073
2018/05/08,0.18
2018/05/09,21.983
2018/05/10,8.232
2018/05/11,-2.627
2018/05/12,1.938
2018/05/13,-8.031
2018/05/14,7.494
2018/05/15,4.398
2018/05/16,3.852
2018/05/17,18.588
2018/05/18,7.739
2018/05/19,11.929
2018/05/20,-4.203
2018/05/21,-9.549
2018/05/22,-3.303
2018/05/23,9.382
2018/05/24,10.651
2018/05/25,9.276
2018/05/26,10.332
2018/05/27,5.23
2018/05/28,23.96
2018/05/29,12.746
2018/05/30,19.377
2018/05/31,11.824
2018/06/01,12.57
2018/06/02,19.398
2018/06/03,7.604
2018/06/04,13.272
2018/06/05,-0.396
2018/06/06,9.263
2018/06/07,19.348
2018/06/08,21.753
2018/06/09,26.364
2018/06/10,13.774
2018/06/11,9.998
2018/06/12,14.75
2018/06/13,21.864
2018/06/14,17.008
2018/06/15,28.759
2018/06/16,-6.461
2018/06/17,-7.862
2018/06/18,5.132
2018/06/19,11.591
2018/06/20,29.643
2018/06/21,11.067
2018/06/22,25.645
2018/06/23,28.411
2018/06/24,7.242
2018/06/25,43.354
2018/06/26,26.267
2018/06/27,32.255
2018/06/28,17.545
2018/06/29,25.787
2018/06/30,16.113
2018/07/01,4.031
2018/07/02,-24.208
2018/07/03,-8.737
2018/07/04,-35.748
2018/07/05,-18.58
2018/07/06,-14.33
2018/07/07,-18.738
2018/07/08,3.56
2018/07/09,14.095
2018/07/10,13.572
2018/07/11,-7.029
2018/07/12,-22.494
2018/07/13,-7.832
2018/07/14,-17.909
2018/07/15,-31.712
2018/07/16,-5.227
2018/07/17,-0.285
2018/07/18,-8.372
2018/07/19,-11.718
2018/07/20,-9.985
2018/07/21,-17.123
2018/07/22,-15.882
2018/07/23,-7.06
2018/07/24,-1.771
2018/07/25,-0.799
2018/07/26,-5.082
2018/07/27,1.728
2018/07/28,-6.962
2018/07/29,-7.945
2018/07/30,6.146
2018/07/31,-5.415
2018/08/01,-9.746
2018/08/02,-22.048
2018/08/03,-4.57
2018/08/04,4.235
2018/08/05,-10.839
2018/08/06,-14.701
2018/08/07,-23.436
2018/08/08,-33.827
2018/08/09,-34.81
2018/08/10,-22.143
2018/08/11,-13.788
2018/08/12,-19.924
2018/08/13,-10.815
2018/08/14,-14.482
2018/08/15,-22.398
2018/08/16,-13.837
2018/08/17,-28.243
2018/08/18,-19.267
2018/08/19,-25.249
2018/08/20,-19.29
2018/08/21,-27.327
2018/08/22,-26.665
2018/08/23,-25.134
2018/08/24,-21.748
2018/08/25,-25.616
2018/08/26,-33.325
2018/08/27,-20.475
2018/08/28,-24.868
2018/08/29,-34.33
2018/08/30,-21.8
2018/08/31,-24.838
2018/09/01,-18.981
2018/09/02,-23.155
2018/09/03,-19.115
2018/09/04,-21.821
2018/09/05,-19.189
2018/09/06,-18.202
2018/09/07,-24.335
2018/09/08,-29.554
2018/09/09,-26.444
2018/09/10,-27.086
2018/09/11,-30.129
2018/09/12,-25.491
2018/09/13,-27.242
2018/09/14,-19.598
2018/09/15,-26.036
2018/09/16,-34.11
2018/09/17,-28.898
2018/09/18,-37.676
2018/09/19,-32.549
2018/09/20,-35.344
2018/09/21,-19.415
2018/09/22,-30.013
2018/09/23,-44.029
2018/09/24,-34.395
2018/09/25,-32.753
2018/09/26,-33.738
2018/09/27,-31.431
2018/09/28,-20.95
2018/09/29,-30.245
2018/09/30,-2.085
2018/10/01,-16.952
2018/10/02,9.651
2018/10/03,5.955
2018/10/04,21.806
2018/10/05,22.982
2018/10/06,-5.485
2018/10/07,-23.647
2018/10/08,-21.529
2018/10/09,-16.6
2018/10/10,-8.707
2018/10/11,1.28
2018/10/12,10.451
2018/10/13,19.416
2018/10/14,-27.313
2018/10/15,-19.861
2018/10/16,-22.881
2018/10/17,-21.01
2018/10/18,-15.756
2018/10/19,-3.144
2018/10/20,-20.919
2018/10/21,-33.038
2018/10/22,-26.444
2018/10/23,-29.37
2018/10/24,-26.587
2018/10/25,-31.889
2018/10/26,-21.699
2018/10/27,-30.314
2018/10/28,-32.71
2018/10/29,-17.498
2018/10/30,-19.711
2018/10/31,-24.902
2018/11/01,-21.787
2018/11/02,-23.873
2018/11/03,-28.292
2018/11/04,-26.973
2018/11/05,-8.484
2018/11/06,5.569
2018/11/07,4.841
2018/11/08,-9.529
2018/11/09,-16.653
2018/11/10,-23.804
2018/11/11,-24.051
2018/11/12,-17.265
2018/11/13,-14.644
2018/11/14,-18.773
2018/11/15,-7.282
2018/11/16,-12.03
2018/11/17,-15.689
2018/11/18,-26.962
2018/11/19,2.857
2018/11/20,5.191
2018/11/21,-3.34
2018/11/22,-4.584
2018/11/23,-2.988
2018/11/24,-13.418
2018/11/25,-18.092
2018/11/26,-9.201
2018/11/27,3.472
2018/11/28,5.015
2018/11/29,-3.753
2018/11/30,-8.718
2018/12/01,-15.255
2018/12/02,-22.017
2018/12/03,-7.026
2018/12/04,-9.85
2018/12/05,1.185
2018/12/06,1.501
2018/12/07,5.352
2018/12/08,-2.306
2018/12/09,-9.62
2018/12/10,-0.348
2018/12/11,-6.075
2018/12/12,-3.924
2018/12/13,9.972
2018/12/14,18.264
2018/12/15,20.392
2018/12/16,-6.686
2018/12/17,13.893
2018/12/18,9.673
2018/12/19,19.99
2018/12/20,10.601
2018/12/21,28.963
2018/12/22,5.745
2018/12/23,13.182
2018/12/24,18.579
2018/12/25,8.408
2018/12/26,11.11
2018/12/27,9.601
2018/12/28,31.745
2018/12/29,13.434
2018/12/30,-3.341
2018/12/31,6.482
2019/01/01,-19.828
2019/01/02,5.504
2019/01/03,0.207
2019/01/04,-7.953
2019/01/05,2.696
2019/01/06,-10.218
2019/01/07,2.595
2019/01/08,7.081
2019/01/09,-2.047
2019/01/10,3.682
2019/01/11,0.008
2019/01/12,-11.532
2019/01/13,-14.353
2019/01/14,0.316
2019/01/15,-6.969
2019/01/16,-10.27
2019/01/17,-13.98
2019/01/18,0.902
2019/01/19,6.124
2019/01/20,-6.861
2019/01/21,4.768
2019/01/22,13.675
2019/01/23,-0.629
2019/01/24,-5.64
2019/01/25,1.15
2019/01/26,-8.92
2019/01/27,-20.479
2019/01/28,-6.547
2019/01/29,-3.36
2019/01/30,-5.729
2019/01/31,-5.738
2019/02/01,-1.217
2019/02/02,-11.85
2019/02/03,-27.127
2019/02/04,-30.272
2019/02/05,-26.53
2019/02/06,-22.746
2019/02/07,-21.753
2019/02/08,-3.51
2019/02/09,-20.968
2019/02/10,-33.267
2019/02/11,-22.505
2019/02/12,-24.747
2019/02/13,-12.734
2019/02/14,-13.994
2019/02/15,-7.315
2019/02/16,-6.29
2019/02/17,-28.092
2019/02/18,-18.106
2019/02/19,-7.925
2019/02/20,-6.79
2019/02/21,-2.71
2019/02/22,6.8
2019/02/23,-9.983
2019/02/24,-3.079
2019/02/25,1.402
2019/02/26,-11.027
2019/02/27,-2.893
2019/02/28,-9.612
2019/03/01,4.18
2019/03/02,7.007
2019/03/03,-10.166
2019/03/04,9.733
2019/03/05,0.36
2019/03/06,-2.029
2019/03/07,0.047
2019/03/08,1.768
2019/03/09,9.508
2019/03/10,-12.845
2019/03/11,0.076
2019/03/12,5.691
2019/03/13,1.342
2019/03/14,1.15
2019/03/15,0.199
2019/03/16,-2.422
2019/03/17,-13.188
2019/03/18,3.167
2019/03/19,6.393
2019/03/20,4.629
2019/03/21,1.944
2019/03/22,26.869
2019/03/23,3.334
2019/03/24,-10.8
2019/03/25,21.247
2019/03/26,12.314
2019/03/27,14.138
2019/03/28,10.867
2019/03/29,17.767
2019/03/30,45.086
2019/03/31,23.789
2019/04/01,53.419
2019/04/02,28.636
2019/04/03,25.145
2019/04/04,22.592
2019/04/05,21.662
2019/04/06,14.705
2019/04/07,3.979
2019/04/08,20.716
2019/04/09,17.541
2019/04/10,15.653
2019/04/11,34.548
2019/04/12,53.47
2019/04/13,27.619
2019/04/14,-4.536
2019/04/15,15.218
2019/04/16,29.304
2019/04/17,31.874
2019/04/18,29.458
2019/04/19,28.576
2019/04/20,27.732
2019/04/21,8.312
2019/04/22,18.784
2019/04/23,36.613
2019/04/24,28.606
2019/04/25,34.84
2019/04/26,42.293
2019/04/27,15.113
2019/04/28,4.383
2019/04/29,11.124
2019/04/30,27.447
2019/05/01,36.115
2019/05/02,25.549
2019/05/03,48.981
2019/05/04,46.896
2019/05/05,53.092
2019/05/06,70.229
2019/05/07,53.367
2019/05/08,60.26
2019/05/09,52.227
2019/05/10,76.627
2019/05/11,94.762
2019/05/12,66.857
2019/05/13,73.138
2019/05/14,69.044
2019/05/15,78.525
2019/05/16,93.813
2019/05/17,78.363
2019/05/18,64.176
2019/05/19,46.829
2019/05/20,61.199
2019/05/21,53.281
2019/05/22,60.308
