Date,fee_to_reward30trxUSD
2019/05/06,0.488
2019/05/07,0.395
2019/05/08,0.309
2019/05/09,0.228
2019/05/10,0.154
2019/05/11,0.083
2019/05/12,0.016
2019/05/13,-0.044
2019/05/14,-0.093
2019/05/15,-0.126
2019/05/16,-0.135
2019/05/17,-0.131
2019/05/18,-0.126
2019/05/19,-0.122
2019/05/20,-0.116
2019/05/21,-0.113
2019/05/22,-0.104
2019/05/23,-0.095
2019/05/24,-0.083
2019/05/25,-0.076
2019/05/26,-0.079
2019/05/27,-0.076
2019/05/28,-0.069
2019/05/29,-0.058
2019/05/30,-0.04
2019/05/31,-0.021
2019/06/01,-0.002
2019/06/02,0.008
2019/06/03,0.017
2019/06/04,0.024
2019/06/05,0.029
2019/06/06,0.031
2019/06/07,0.028
2019/06/08,0.035
2019/06/09,0.031
2019/06/10,0.039
2019/06/11,0.047
2019/06/12,0.047
2019/06/13,0.039
2019/06/14,0.031
2019/06/15,0.029
2019/06/16,0.02
2019/06/17,0.022
2019/06/18,0.02
2019/06/19,0.02
2019/06/20,0.031
2019/06/21,0.034
2019/06/22,0.028
2019/06/23,0.017
2019/06/24,0.004
2019/06/25,0.003
2019/06/26,0.009
2019/06/27,0.024
2019/06/28,0.047
2019/06/29,0.062
2019/06/30,0.071
2019/07/01,0.089
2019/07/02,0.105
2019/07/03,0.111
2019/07/04,0.107
2019/07/05,0.102
2019/07/06,0.092
2019/07/07,0.071
2019/07/08,0.052
2019/07/09,0.031
2019/07/10,0.006
2019/07/11,-0.006
2019/07/12,-0.022
2019/07/13,-0.046
2019/07/14,-0.073
2019/07/15,-0.096
2019/07/16,-0.091
2019/07/17,-0.077
2019/07/18,-0.072
2019/07/19,-0.064
2019/07/20,-0.069
2019/07/21,-0.085
2019/07/22,-0.108
2019/07/23,-0.135
2019/07/24,-0.146
2019/07/25,-0.144
2019/07/26,-0.15
2019/07/27,-0.162
2019/07/28,-0.184
2019/07/29,-0.208
2019/07/30,-0.234
2019/07/31,-0.258
2019/08/01,-0.267
2019/08/02,-0.272
2019/08/03,-0.272
2019/08/04,-0.282
2019/08/05,-0.294
2019/08/06,-0.307
2019/08/07,-0.321
2019/08/08,-0.336
2019/08/09,-0.349
2019/08/10,-0.365
2019/08/11,-0.387
2019/08/12,-0.406
2019/08/13,-0.427
2019/08/14,-0.444
2019/08/15,-0.454
2019/08/16,-0.463
2019/08/17,-0.476
2019/08/18,-0.492
2019/08/19,-0.502
2019/08/20,-0.506
2019/08/21,-0.499
2019/08/22,-0.488
2019/08/23,-0.474
2019/08/24,-0.462
2019/08/25,-0.445
2019/08/26,-0.417
2019/08/27,-0.388
2019/08/28,-0.358
2019/08/29,-0.326
2019/08/30,-0.295
2019/08/31,-0.266
2019/09/01,-0.241
2019/09/02,-0.212
2019/09/03,-0.18
2019/09/04,-0.146
2019/09/05,-0.106
2019/09/06,-0.056
2019/09/07,-0.003
2019/09/08,0.057
2019/09/09,0.126
2019/09/10,0.207
2019/09/11,0.293
2019/09/12,0.387
2019/09/13,0.481
2019/09/14,0.578
2019/09/15,0.676
2019/09/16,0.774
2019/09/17,0.882
2019/09/18,0.998
2019/09/19,1.126
2019/09/20,1.26
2019/09/21,1.381
2019/09/22,1.477
2019/09/23,1.568
2019/09/24,1.665
2019/09/25,1.761
2019/09/26,1.842
2019/09/27,1.907
2019/09/28,1.959
2019/09/29,1.993
2019/09/30,2.007
2019/10/01,1.982
2019/10/02,1.928
2019/10/03,1.857
2019/10/04,1.768
2019/10/05,1.663
2019/10/06,1.546
2019/10/07,1.423
2019/10/08,1.298
2019/10/09,1.177
2019/10/10,1.058
2019/10/11,0.94
2019/10/12,0.822
2019/10/13,0.705
2019/10/14,0.592
2019/10/15,0.484
2019/10/16,0.381
2019/10/17,0.283
2019/10/18,0.191
2019/10/19,0.102
2019/10/20,0.018
2019/10/21,-0.06
2019/10/22,-0.13
2019/10/23,-0.189
2019/10/24,-0.242
2019/10/25,-0.288
2019/10/26,-0.328
2019/10/27,-0.367
2019/10/28,-0.401
2019/10/29,-0.43
2019/10/30,-0.455
2019/10/31,-0.476
2019/11/01,-0.495
2019/11/02,-0.517
2019/11/03,-0.54
2019/11/04,-0.56
2019/11/05,-0.577
2019/11/06,-0.593
2019/11/07,-0.6
2019/11/08,-0.605
2019/11/09,-0.612
2019/11/10,-0.62
2019/11/11,-0.625
2019/11/12,-0.629
2019/11/13,-0.63
2019/11/14,-0.63
2019/11/15,-0.628
2019/11/16,-0.629
2019/11/17,-0.632
2019/11/18,-0.632
2019/11/19,-0.628
2019/11/20,-0.621
2019/11/21,-0.604
2019/11/22,-0.56
2019/11/23,-0.524
2019/11/24,-0.495
2019/11/25,-0.449
2019/11/26,-0.398
2019/11/27,-0.35
2019/11/28,-0.305
2019/11/29,-0.266
2019/11/30,-0.238
2019/12/01,-0.213
2019/12/02,-0.191
2019/12/03,-0.174
2019/12/04,-0.16
2019/12/05,-0.152
2019/12/06,-0.15
2019/12/07,-0.157
2019/12/08,-0.174
2019/12/09,-0.192
2019/12/10,-0.21
2019/12/11,-0.227
2019/12/12,-0.244
2019/12/13,-0.259
2019/12/14,-0.275
2019/12/15,-0.291
2019/12/16,-0.3
2019/12/17,-0.294
2019/12/18,-0.28
2019/12/19,-0.265
2019/12/20,-0.25
2019/12/21,-0.24
2019/12/22,-0.236
2019/12/23,-0.23
2019/12/24,-0.225
2019/12/25,-0.224
2019/12/26,-0.224
2019/12/27,-0.226
2019/12/28,-0.233
2019/12/29,-0.244
2019/12/30,-0.254
2019/12/31,-0.265
2020/01/01,-0.278
2020/01/02,-0.296
2020/01/03,-0.318
2020/01/04,-0.346
2020/01/05,-0.378
2020/01/06,-0.41
2020/01/07,-0.44
2020/01/08,-0.466
2020/01/09,-0.492
2020/01/10,-0.515
2020/01/11,-0.539
2020/01/12,-0.564
2020/01/13,-0.589
2020/01/14,-0.607
2020/01/15,-0.621
2020/01/16,-0.635
2020/01/17,-0.647
2020/01/18,-0.658
2020/01/19,-0.67
2020/01/20,-0.684
2020/01/21,-0.7
2020/01/22,-0.718
2020/01/23,-0.739
2020/01/24,-0.76
2020/01/25,-0.787
2020/01/26,-0.816
2020/01/27,-0.845
2020/01/28,-0.872
2020/01/29,-0.897
2020/01/30,-0.917
2020/01/31,-0.933
2020/02/01,-0.947
2020/02/02,-0.959
2020/02/03,-0.967
2020/02/04,-0.969
2020/02/05,-0.961
2020/02/06,-0.941
2020/02/07,-0.912
2020/02/08,-0.879
2020/02/09,-0.846
2020/02/10,-0.811
2020/02/11,-0.773
2020/02/12,-0.723
2020/02/13,-0.665
2020/02/14,-0.601
2020/02/15,-0.536
2020/02/16,-0.468
2020/02/17,-0.4
2020/02/18,-0.337
2020/02/19,-0.275
2020/02/20,-0.214
2020/02/21,-0.165
2020/02/22,-0.129
2020/02/23,-0.099
2020/02/24,-0.072
2020/02/25,-0.045
2020/02/26,-0.007
2020/02/27,0.032
2020/02/28,0.066
2020/02/29,0.09
2020/03/01,0.105
2020/03/02,0.114
2020/03/03,0.118
2020/03/04,0.119
2020/03/05,0.121
2020/03/06,0.122
2020/03/07,0.119
2020/03/08,0.125
2020/03/09,0.147
2020/03/10,0.168
2020/03/11,0.193
2020/03/12,0.401
2020/03/13,0.729
2020/03/14,0.996
2020/03/15,1.201
2020/03/16,1.403
2020/03/17,1.56
2020/03/18,1.671
2020/03/19,1.757
2020/03/20,1.813
2020/03/21,1.832
2020/03/22,1.821
2020/03/23,1.791
2020/03/24,1.745
2020/03/25,1.685
2020/03/26,1.616
2020/03/27,1.537
2020/03/28,1.447
2020/03/29,1.347
2020/03/30,1.246
2020/03/31,1.147
2020/04/01,1.049
2020/04/02,0.956
2020/04/03,0.866
2020/04/04,0.774
2020/04/05,0.68
2020/04/06,0.599
2020/04/07,0.527
2020/04/08,0.46
2020/04/09,0.396
2020/04/10,0.337
2020/04/11,0.277
2020/04/12,0.216
2020/04/13,0.159
2020/04/14,0.109
2020/04/15,0.063
2020/04/16,0.03
2020/04/17,0
2020/04/18,-0.025
2020/04/19,-0.048
2020/04/20,-0.062
2020/04/21,-0.07
2020/04/22,-0.072
2020/04/23,-0.068
2020/04/24,-0.06
2020/04/25,-0.053
2020/04/26,-0.045
2020/04/27,-0.034
2020/04/28,-0.023
2020/04/29,0.003
2020/04/30,0.052
2020/05/01,0.096
2020/05/02,0.129
2020/05/03,0.155
2020/05/04,0.181
2020/05/05,0.209
2020/05/06,0.245
2020/05/07,0.296
2020/05/08,0.358
2020/05/09,0.419
2020/05/10,0.504
2020/05/11,0.595
2020/05/12,0.696
2020/05/13,0.816
2020/05/14,0.962
2020/05/15,1.107
2020/05/16,1.238
2020/05/17,1.356
2020/05/18,1.48
2020/05/19,1.597
2020/05/20,1.715
2020/05/21,1.85
2020/05/22,1.97
2020/05/23,2.051
2020/05/24,2.112
2020/05/25,2.169
2020/05/26,2.222
2020/05/27,2.273
2020/05/28,2.32
2020/05/29,2.352
2020/05/30,2.369
2020/05/31,2.364
2020/06/01,2.348
2020/06/02,2.329
2020/06/03,2.296
2020/06/04,2.254
2020/06/05,2.208
2020/06/06,2.162
2020/06/07,2.122
2020/06/08,2.085
2020/06/09,2.049
2020/06/10,2.017
2020/06/11,1.988
2020/06/12,1.955
2020/06/13,1.908
2020/06/14,1.847
2020/06/15,1.795
2020/06/16,1.749
2020/06/17,1.709
2020/06/18,1.671
2020/06/19,1.637
2020/06/20,1.598
2020/06/21,1.556
2020/06/22,1.524
2020/06/23,1.505
2020/06/24,1.498
2020/06/25,1.494
2020/06/26,1.489
2020/06/27,1.479
2020/06/28,1.464
2020/06/29,1.449
2020/06/30,1.444
2020/07/01,1.442
2020/07/02,1.438
2020/07/03,1.433
2020/07/04,1.417
2020/07/05,1.391
2020/07/06,1.364
2020/07/07,1.337
2020/07/08,1.318
2020/07/09,1.302
2020/07/10,1.281
2020/07/11,1.252
2020/07/12,1.214
2020/07/13,1.186
2020/07/14,1.16
2020/07/15,1.14
2020/07/16,1.129
2020/07/17,1.126
2020/07/18,1.125
2020/07/19,1.128
2020/07/20,1.143
2020/07/21,1.168
2020/07/22,1.2
2020/07/23,1.24
2020/07/24,1.284
2020/07/25,1.334
2020/07/26,1.381
2020/07/27,1.436
2020/07/28,1.483
2020/07/29,1.524
2020/07/30,1.557
2020/07/31,1.586
2020/08/01,1.603
2020/08/02,1.615
2020/08/03,1.62
2020/08/04,1.613
2020/08/05,1.594
2020/08/06,1.568
2020/08/07,1.544
2020/08/08,1.518
2020/08/09,1.496
2020/08/10,1.489
2020/08/11,1.497
2020/08/12,1.535
2020/08/13,1.599
2020/08/14,1.673
2020/08/15,1.734
2020/08/16,1.78
2020/08/17,1.814
2020/08/18,1.842
2020/08/19,1.865
2020/08/20,1.878
2020/08/21,1.892
2020/08/22,1.892
2020/08/23,1.875
2020/08/24,1.848
2020/08/25,1.816
2020/08/26,1.776
2020/08/27,1.729
2020/08/28,1.678
2020/08/29,1.625
2020/08/30,1.59
2020/08/31,1.571
2020/09/01,1.58
2020/09/02,1.61
2020/09/03,1.651
2020/09/04,1.685
2020/09/05,1.715
2020/09/06,1.726
2020/09/07,1.718
2020/09/08,1.693
2020/09/09,1.658
2020/09/10,1.622
2020/09/11,1.584
2020/09/12,1.536
2020/09/13,1.483
2020/09/14,1.436
2020/09/15,1.393
2020/09/16,1.349
2020/09/17,1.326
2020/09/18,1.313
2020/09/19,1.295
2020/09/20,1.268
2020/09/21,1.238
2020/09/22,1.204
2020/09/23,1.165
2020/09/24,1.118
2020/09/25,1.065
2020/09/26,1.005
2020/09/27,0.939
2020/09/28,0.875
2020/09/29,0.817
2020/09/30,0.759
2020/10/01,0.701
2020/10/02,0.64
2020/10/03,0.576
2020/10/04,0.511
2020/10/05,0.446
2020/10/06,0.385
2020/10/07,0.325
2020/10/08,0.266
2020/10/09,0.207
2020/10/10,0.146
2020/10/11,0.082
2020/10/12,0.02
2020/10/13,-0.039
2020/10/14,-0.095
2020/10/15,-0.147
2020/10/16,-0.199
2020/10/17,-0.254
2020/10/18,-0.313
2020/10/19,-0.371
2020/10/20,-0.425
2020/10/21,-0.472
2020/10/22,-0.515
2020/10/23,-0.556
2020/10/24,-0.601
2020/10/25,-0.649
2020/10/26,-0.693
2020/10/27,-0.736
2020/10/28,-0.773
2020/10/29,-0.805
2020/10/30,-0.832
2020/10/31,-0.86
2020/11/01,-0.891
2020/11/02,-0.916
2020/11/03,-0.94
2020/11/04,-0.965
2020/11/05,-0.987
2020/11/06,-1.004
2020/11/07,-1.017
2020/11/08,-1.034
2020/11/09,-1.049
2020/11/10,-1.061
2020/11/11,-1.071
2020/11/12,-1.076
2020/11/13,-1.078
2020/11/14,-1.083
2020/11/15,-1.091
2020/11/16,-1.096
2020/11/17,-1.09
2020/11/18,-1.074
2020/11/19,-1.059
2020/11/20,-1.037
2020/11/21,-1.012
2020/11/22,-0.983
2020/11/23,-0.949
2020/11/24,-0.906
2020/11/25,-0.864
2020/11/26,-0.81
2020/11/27,-0.766
2020/11/28,-0.734
2020/11/29,-0.715
2020/11/30,-0.69
2020/12/01,-0.659
2020/12/02,-0.635
2020/12/03,-0.614
2020/12/04,-0.595
2020/12/05,-0.583
2020/12/06,-0.577
2020/12/07,-0.572
2020/12/08,-0.562
2020/12/09,-0.547
2020/12/10,-0.531
2020/12/11,-0.513
2020/12/12,-0.5
2020/12/13,-0.49
2020/12/14,-0.476
2020/12/15,-0.452
2020/12/16,-0.421
2020/12/17,-0.371
2020/12/18,-0.321
2020/12/19,-0.276
2020/12/20,-0.241
2020/12/21,-0.204
2020/12/22,-0.167
2020/12/23,-0.122
2020/12/24,-0.076
2020/12/25,-0.029
2020/12/26,0.014
2020/12/27,0.058
2020/12/28,0.107
2020/12/29,0.157
2020/12/30,0.212
2020/12/31,0.266
2021/01/01,0.309
2021/01/02,0.35
2021/01/03,0.4
2021/01/04,0.467
2021/01/05,0.534
2021/01/06,0.599
2021/01/07,0.661
2021/01/08,0.72
2021/01/09,0.767
2021/01/10,0.802
2021/01/11,0.846
2021/01/12,0.877
2021/01/13,0.89
2021/01/14,0.894
2021/01/15,0.891
2021/01/16,0.879
2021/01/17,0.857
2021/01/18,0.829
2021/01/19,0.804
2021/01/20,0.776
2021/01/21,0.754
2021/01/22,0.737
2021/01/23,0.716
2021/01/24,0.692
2021/01/25,0.672
2021/01/26,0.649
2021/01/27,0.627
2021/01/28,0.606
2021/01/29,0.592
2021/01/30,0.581
2021/01/31,0.574
2021/02/01,0.575
2021/02/02,0.584
2021/02/03,0.6
2021/02/04,0.626
2021/02/05,0.661
2021/02/06,0.696
2021/02/07,0.727
2021/02/08,0.759
2021/02/09,0.794
2021/02/10,0.829
2021/02/11,0.859
2021/02/12,0.885
2021/02/13,0.907
2021/02/14,0.923
2021/02/15,0.934
2021/02/16,0.942
2021/02/17,0.946
2021/02/18,0.95
2021/02/19,0.951
2021/02/20,0.953
2021/02/21,0.948
2021/02/22,0.946
2021/02/23,0.952
2021/02/24,0.954
2021/02/25,0.952
2021/02/26,0.943
2021/02/27,0.926
2021/02/28,0.9
2021/03/01,0.869
2021/03/02,0.833
2021/03/03,0.795
2021/03/04,0.754
2021/03/05,0.714
2021/03/06,0.669
2021/03/07,0.627
2021/03/08,0.586
2021/03/09,0.548
2021/03/10,0.511
2021/03/11,0.476
2021/03/12,0.447
2021/03/13,0.422
2021/03/14,0.399
2021/03/15,0.381
2021/03/16,0.368
2021/03/17,0.359
2021/03/18,0.352
2021/03/19,0.345
2021/03/20,0.336
2021/03/21,0.325
2021/03/22,0.318
2021/03/23,0.31
2021/03/24,0.305
2021/03/25,0.3
2021/03/26,0.295
2021/03/27,0.284
2021/03/28,0.271
2021/03/29,0.257
2021/03/30,0.245
2021/03/31,0.238
2021/04/01,0.235
2021/04/02,0.233
2021/04/03,0.23
2021/04/04,0.221
2021/04/05,0.211
2021/04/06,0.201
2021/04/07,0.192
2021/04/08,0.179
2021/04/09,0.164
2021/04/10,0.145
2021/04/11,0.121
2021/04/12,0.095
2021/04/13,0.069
2021/04/14,0.047
2021/04/15,0.023
2021/04/16,0.005
2021/04/17,-0.009
2021/04/18,-0.019
2021/04/19,-0.022
2021/04/20,-0.017
2021/04/21,-0.008
2021/04/22,0.001
2021/04/23,0.007
2021/04/24,0.005
2021/04/25,-0.008
2021/04/26,-0.027
2021/04/27,-0.052
2021/04/28,-0.078
2021/04/29,-0.107
2021/04/30,-0.139
2021/05/01,-0.176
2021/05/02,-0.218
2021/05/03,-0.259
2021/05/04,-0.298
2021/05/05,-0.336
2021/05/06,-0.373
2021/05/07,-0.406
2021/05/08,-0.429
2021/05/09,-0.442
2021/05/10,-0.439
2021/05/11,-0.417
2021/05/12,-0.382
2021/05/13,-0.343
2021/05/14,-0.304
2021/05/15,-0.272
2021/05/16,-0.246
2021/05/17,-0.225
2021/05/18,-0.209
2021/05/19,-0.183
2021/05/20,-0.159
2021/05/21,-0.139
2021/05/22,-0.13
2021/05/23,-0.122
2021/05/24,-0.121
2021/05/25,-0.129
2021/05/26,-0.145
2021/05/27,-0.17
2021/05/28,-0.201
2021/05/29,-0.24
2021/05/30,-0.286
2021/05/31,-0.335
2021/06/01,-0.388
2021/06/02,-0.443
2021/06/03,-0.498
2021/06/04,-0.554
2021/06/05,-0.614
2021/06/06,-0.678
2021/06/07,-0.741
2021/06/08,-0.802
2021/06/09,-0.861
2021/06/10,-0.92
2021/06/11,-0.977
2021/06/12,-1.033
2021/06/13,-1.09
2021/06/14,-1.146
2021/06/15,-1.199
2021/06/16,-1.249
2021/06/17,-1.297
2021/06/18,-1.342
2021/06/19,-1.386
2021/06/20,-1.429
2021/06/21,-1.461
2021/06/22,-1.479
2021/06/23,-1.497
2021/06/24,-1.514
2021/06/25,-1.529
2021/06/26,-1.546
2021/06/27,-1.562
2021/06/28,-1.577
2021/06/29,-1.589
2021/06/30,-1.596
2021/07/01,-1.601
2021/07/02,-1.608
2021/07/03,-1.616
2021/07/04,-1.626
2021/07/05,-1.636
2021/07/06,-1.632
2021/07/07,-1.619
2021/07/08,-1.598
2021/07/09,-1.575
2021/07/10,-1.556
2021/07/11,-1.542
2021/07/12,-1.525
2021/07/13,-1.503
2021/07/14,-1.47
2021/07/15,-1.428
2021/07/16,-1.38
2021/07/17,-1.333
2021/07/18,-1.288
2021/07/19,-1.244
2021/07/20,-1.198
2021/07/21,-1.156
2021/07/22,-1.114
2021/07/23,-1.072
2021/07/24,-1.036
2021/07/25,-1.005
2021/07/26,-0.967
2021/07/27,-0.925
2021/07/28,-0.878
2021/07/29,-0.831
2021/07/30,-0.781
2021/07/31,-0.73
2021/08/01,-0.679
2021/08/02,-0.624
2021/08/03,-0.564
2021/08/04,-0.503
2021/08/05,-0.434
2021/08/06,-0.363
2021/08/07,-0.291
2021/08/08,-0.221
2021/08/09,-0.152
2021/08/10,-0.081
2021/08/11,-0.006
2021/08/12,0.066
2021/08/13,0.136
2021/08/14,0.199
2021/08/15,0.256
2021/08/16,0.311
2021/08/17,0.362
2021/08/18,0.407
2021/08/19,0.442
2021/08/20,0.449
2021/08/21,0.43
2021/08/22,0.39
2021/08/23,0.337
2021/08/24,0.275
2021/08/25,0.208
2021/08/26,0.136
2021/08/27,0.061
2021/08/28,-0.016
2021/08/29,-0.093
2021/08/30,-0.169
2021/08/31,-0.241
2021/09/01,-0.311
2021/09/02,-0.38
2021/09/03,-0.444
2021/09/04,-0.504
2021/09/05,-0.561
2021/09/06,-0.616
2021/09/07,-0.662
2021/09/08,-0.703
2021/09/09,-0.74
2021/09/10,-0.776
2021/09/11,-0.816
2021/09/12,-0.859
2021/09/13,-0.901
2021/09/14,-0.942
2021/09/15,-0.984
2021/09/16,-1.023
2021/09/17,-1.063
2021/09/18,-1.105
2021/09/19,-1.147
2021/09/20,-1.184
2021/09/21,-1.217
2021/09/22,-1.249
2021/09/23,-1.279
2021/09/24,-1.307
2021/09/25,-1.338
2021/09/26,-1.365
2021/09/27,-1.389
2021/09/28,-1.41
2021/09/29,-1.429
2021/09/30,-1.444
2021/10/01,-1.458
2021/10/02,-1.472
2021/10/03,-1.486
2021/10/04,-1.497
2021/10/05,-1.499
2021/10/06,-1.495
2021/10/07,-1.48
2021/10/08,-1.463
2021/10/09,-1.449
2021/10/10,-1.437
2021/10/11,-1.422
2021/10/12,-1.406
2021/10/13,-1.389
2021/10/14,-1.368
2021/10/15,-1.339
2021/10/16,-1.314
2021/10/17,-1.293
2021/10/18,-1.271
2021/10/19,-1.251
2021/10/20,-1.233
2021/10/21,-1.212
2021/10/22,-1.191
2021/10/23,-1.174
2021/10/24,-1.157
2021/10/25,-1.137
2021/10/26,-1.113
2021/10/27,-1.075
2021/10/28,-1.027
2021/10/29,-0.972
2021/10/30,-0.912
2021/10/31,-0.851
2021/11/01,-0.791
2021/11/02,-0.727
2021/11/03,-0.662
2021/11/04,-0.599
2021/11/05,-0.54
2021/11/06,-0.487
2021/11/07,-0.445
2021/11/08,-0.405
2021/11/09,-0.363
2021/11/10,-0.32
2021/11/11,-0.276
2021/11/12,-0.235
2021/11/13,-0.2
2021/11/14,-0.174
2021/11/15,-0.148
2021/11/16,-0.123
2021/11/17,-0.102
2021/11/18,-0.083
2021/11/19,-0.069
2021/11/20,-0.064
2021/11/21,-0.064
2021/11/22,-0.063
2021/11/23,-0.061
2021/11/24,-0.059
2021/11/25,-0.056
2021/11/26,-0.053
2021/11/27,-0.051
2021/11/28,-0.055
2021/11/29,-0.06
2021/11/30,-0.063
2021/12/01,-0.067
2021/12/02,-0.071
2021/12/03,-0.079
2021/12/04,-0.08
2021/12/05,-0.087
2021/12/06,-0.094
2021/12/07,-0.104
2021/12/08,-0.119
2021/12/09,-0.136
2021/12/10,-0.152
2021/12/11,-0.174
2021/12/12,-0.201
2021/12/13,-0.227
2021/12/14,-0.254
2021/12/15,-0.281
2021/12/16,-0.308
2021/12/17,-0.334
2021/12/18,-0.364
2021/12/19,-0.395
2021/12/20,-0.425
2021/12/21,-0.456
2021/12/22,-0.486
2021/12/23,-0.514
2021/12/24,-0.54
2021/12/25,-0.567
2021/12/26,-0.597
2021/12/27,-0.625
2021/12/28,-0.648
2021/12/29,-0.664
2021/12/30,-0.677
2021/12/31,-0.689
2022/01/01,-0.703
2022/01/02,-0.716
2022/01/03,-0.727
2022/01/04,-0.733
2022/01/05,-0.73
2022/01/06,-0.724
2022/01/07,-0.711
2022/01/08,-0.699
2022/01/09,-0.687
2022/01/10,-0.668
2022/01/11,-0.646
2022/01/12,-0.618
2022/01/13,-0.59
2022/01/14,-0.563
2022/01/15,-0.541
2022/01/16,-0.524
2022/01/17,-0.507
2022/01/18,-0.491
2022/01/19,-0.474
2022/01/20,-0.457
2022/01/21,-0.43
2022/01/22,-0.398
2022/01/23,-0.373
2022/01/24,-0.346
2022/01/25,-0.323
2022/01/26,-0.302
2022/01/27,-0.281
2022/01/28,-0.264
2022/01/29,-0.251
2022/01/30,-0.242
2022/01/31,-0.236
2022/02/01,-0.231
2022/02/02,-0.225
2022/02/03,-0.222
2022/02/04,-0.221
2022/02/05,-0.222
2022/02/06,-0.229
2022/02/07,-0.236
2022/02/08,-0.245
2022/02/09,-0.254
2022/02/10,-0.262
2022/02/11,-0.272
2022/02/12,-0.286
2022/02/13,-0.305
2022/02/14,-0.325
2022/02/15,-0.345
2022/02/16,-0.362
2022/02/17,-0.378
2022/02/18,-0.395
2022/02/19,-0.414
2022/02/20,-0.432
2022/02/21,-0.45
2022/02/22,-0.466
2022/02/23,-0.48
2022/02/24,-0.489
2022/02/25,-0.499
2022/02/26,-0.513
2022/02/27,-0.53
2022/02/28,-0.547
2022/03/01,-0.564
2022/03/02,-0.579
2022/03/03,-0.594
2022/03/04,-0.609
2022/03/05,-0.627
2022/03/06,-0.646
2022/03/07,-0.661
2022/03/08,-0.673
2022/03/09,-0.686
2022/03/10,-0.699
2022/03/11,-0.713
2022/03/12,-0.73
2022/03/13,-0.747
2022/03/14,-0.763
2022/03/15,-0.778
2022/03/16,-0.789
2022/03/17,-0.793
2022/03/18,-0.79
2022/03/19,-0.789
2022/03/20,-0.789
2022/03/21,-0.788
2022/03/22,-0.786
2022/03/23,-0.784
2022/03/24,-0.781
2022/03/25,-0.778
2022/03/26,-0.776
2022/03/27,-0.77
2022/03/28,-0.756
2022/03/29,-0.738
2022/03/30,-0.719
2022/03/31,-0.7
2022/04/01,-0.679
2022/04/02,-0.656
2022/04/03,-0.633
2022/04/04,-0.606
2022/04/05,-0.576
2022/04/06,-0.545
2022/04/07,-0.516
2022/04/08,-0.489
2022/04/09,-0.47
2022/04/10,-0.454
2022/04/11,-0.44
2022/04/12,-0.428
2022/04/13,-0.418
2022/04/14,-0.406
2022/04/15,-0.4
2022/04/16,-0.395
2022/04/17,-0.394
2022/04/18,-0.392
2022/04/19,-0.389
2022/04/20,-0.382
2022/04/21,-0.373
2022/04/22,-0.364
2022/04/23,-0.361
2022/04/24,-0.362
2022/04/25,-0.358
2022/04/26,-0.356
2022/04/27,-0.353
2022/04/28,-0.348
2022/04/29,-0.342
2022/04/30,-0.334
2022/05/01,-0.277
2022/05/02,-0.23
2022/05/03,-0.193
2022/05/04,-0.164
2022/05/05,-0.134
2022/05/06,-0.109
2022/05/07,-0.098
2022/05/08,-0.095
2022/05/09,-0.084
2022/05/10,-0.066
2022/05/11,-0.014
2022/05/12,0.076
2022/05/13,0.157
2022/05/14,0.224
2022/05/15,0.271
2022/05/16,0.302
2022/05/17,0.319
2022/05/18,0.325
2022/05/19,0.321
2022/05/20,0.309
2022/05/21,0.289
2022/05/22,0.259
2022/05/23,0.225
2022/05/24,0.189
2022/05/25,0.151
2022/05/26,0.117
2022/05/27,0.085
2022/05/28,0.048
2022/05/29,0.007
2022/05/30,-0.032
2022/05/31,-0.064
2022/06/01,-0.095
2022/06/02,-0.125
2022/06/03,-0.153
2022/06/04,-0.178
2022/06/05,-0.202
2022/06/06,-0.222
2022/06/07,-0.236
2022/06/08,-0.245
2022/06/09,-0.251
2022/06/10,-0.255
2022/06/11,-0.259
2022/06/12,-0.261
2022/06/13,-0.232
2022/06/14,-0.19
2022/06/15,-0.139
2022/06/16,-0.094
2022/06/17,-0.055
2022/06/18,-0.014
2022/06/19,0.023
2022/06/20,0.053
2022/06/21,0.078
2022/06/22,0.097
2022/06/23,0.113
2022/06/24,0.126
2022/06/25,0.131
2022/06/26,0.128
2022/06/27,0.123
2022/06/28,0.118
2022/06/29,0.119
2022/06/30,0.123
2022/07/01,0.122
2022/07/02,0.111
2022/07/03,0.093
2022/07/04,0.071
2022/07/05,0.048
2022/07/06,0.026
2022/07/07,0.004
2022/07/08,-0.02
2022/07/09,-0.044
2022/07/10,-0.071
2022/07/11,-0.097
2022/07/12,-0.12
2022/07/13,-0.14
2022/07/14,-0.157
2022/07/15,-0.173
2022/07/16,-0.187
2022/07/17,-0.202
2022/07/18,-0.212
2022/07/19,-0.218
2022/07/20,-0.222
2022/07/21,-0.227
2022/07/22,-0.233
2022/07/23,-0.244
2022/07/24,-0.258
2022/07/25,-0.271
2022/07/26,-0.284
2022/07/27,-0.292
2022/07/28,-0.297
2022/07/29,-0.3
2022/07/30,-0.308
2022/07/31,-0.318
2022/08/01,-0.325
2022/08/02,-0.331
2022/08/03,-0.339
2022/08/04,-0.35
2022/08/05,-0.362
2022/08/06,-0.378
2022/08/07,-0.397
2022/08/08,-0.412
2022/08/09,-0.424
2022/08/10,-0.429
2022/08/11,-0.432
2022/08/12,-0.435
2022/08/13,-0.44
2022/08/14,-0.447
2022/08/15,-0.45
2022/08/16,-0.455
2022/08/17,-0.46
2022/08/18,-0.468
2022/08/19,-0.47
2022/08/20,-0.475
2022/08/21,-0.482
2022/08/22,-0.487
