Date,difficulty30sma
2016/06/27,47989477504952
2016/06/28,48396637850376
2016/06/29,48781499122446
2016/06/30,49161921427898
2016/07/01,49603581132704
2016/07/02,50060544655385
2016/07/03,50485764815949
2016/07/04,50900253135266
2016/07/05,51351625160271
2016/07/06,51744168460659
2016/07/07,52127301392612
2016/07/08,52527723814037
2016/07/09,52802375958590
2016/07/10,53189107591183
2016/07/11,53603912322550
2016/07/12,54016204656458
2016/07/13,54373032820500
2016/07/14,54712858867686
2016/07/15,55012148241703
2016/07/16,55309027993124
2016/07/17,55683582738100
2016/07/18,56153209589809
2016/07/19,56518329772314
2016/07/20,56776941709334
2016/07/21,57102408283978
2016/07/22,57388792728714
2016/07/23,57633455437814
2016/07/24,57904124510320
2016/07/25,58057310758858
2016/07/26,58177052652305
2016/07/27,58046407971166
2016/07/28,58041541722100
2016/07/29,58048459686616
2016/07/30,58037802882477
2016/07/31,58012214362422
2016/08/01,57939898836139
2016/08/02,57708173815150
2016/08/03,57414801785745
2016/08/04,57170394457013
2016/08/05,57045418379755
2016/08/06,56888853256747
2016/08/07,56746002723084
2016/08/08,56693096531090
2016/08/09,56636117699403
2016/08/10,56622729028060
2016/08/11,56635492767690
2016/08/12,56641504035321
2016/08/13,56636151382312
2016/08/14,56675715806613
2016/08/15,56706467244286
2016/08/16,56771670010853
2016/08/17,56827981532744
2016/08/18,56851888760284
2016/08/19,56969555143829
2016/08/20,57092373694688
2016/08/21,57209287627256
2016/08/22,57330932255471
2016/08/23,57492470584382
2016/08/24,57740854202521
2016/08/25,58069294562742
2016/08/26,58690884705507
2016/08/27,59135299883716
2016/08/28,59590366720020
2016/08/29,60039325881620
2016/08/30,60497231027228
2016/08/31,60984439060677
2016/09/01,61644404155245
2016/09/02,62360978644668
2016/09/03,62941651571146
2016/09/04,63360529433048
2016/09/05,63849091983113
2016/09/06,64335100084495
2016/09/07,64794923833919
2016/09/08,65185999476231
2016/09/09,65499609292726
2016/09/10,65819937598484
2016/09/11,66191479838638
2016/09/12,66576510759166
2016/09/13,66968334903672
2016/09/14,67402743110284
2016/09/15,67787704778806
2016/09/16,68160453723987
2016/09/17,68637471790268
2016/09/18,68962971749437
2016/09/19,68944751180713
2016/09/20,69333243207440
2016/09/21,69782684844567
2016/09/22,69968193305982
2016/09/23,70207428457098
2016/09/24,70436528363814
2016/09/25,70617637740677
2016/09/26,70831752044600
2016/09/27,70922553126806
2016/09/28,71363576876800
2016/09/29,71879955109311
2016/09/30,72355445585840
2016/10/01,72545729121040
2016/10/02,72741565223681
2016/10/03,73176588071489
2016/10/04,73864663982451
2016/10/05,74302626233270
2016/10/06,74824738853741
2016/10/07,74868171132905
2016/10/08,75125639620623
2016/10/09,75681729357719
2016/10/10,76238309317027
2016/10/11,76855255750170
2016/10/12,77286290059545
2016/10/13,77637739329716
2016/10/14,78285907733084
2016/10/15,79030518722404
2016/10/16,79781271176858
2016/10/17,80339161193715
2016/10/18,81029410158659
2016/10/19,82011324017261
2016/10/20,82613551680376
2016/10/21,83421105057235
2016/10/22,84503446750385
2016/10/23,85492472116728
2016/10/24,86408481441334
2016/10/25,87381844373239
2016/10/26,88359856384284
2016/10/27,89464421824521
2016/10/28,90142977703334
2016/10/29,90187153365962
2016/10/30,89955368649248
2016/10/31,90134034134122
2016/11/01,90045553971548
2016/11/02,89484163403205
2016/11/03,88650864848141
2016/11/04,87862840668901
2016/11/05,86835629577539
2016/11/06,86226928927922
2016/11/07,85639867409819
2016/11/08,85050327136467
2016/11/09,84452794138312
2016/11/10,83547650788169
2016/11/11,82761835191883
2016/11/12,82037416262617
2016/11/13,81126080437728
2016/11/14,80214579610619
2016/11/15,79362636133946
2016/11/16,78555488364447
2016/11/17,77675449681649
2016/11/18,76811451954545
2016/11/19,76115601844853
2016/11/20,75321586778822
2016/11/21,74676786387573
2016/11/22,73968026034351
2016/11/23,73097959406457
2016/11/24,71879372006205
2016/11/25,70586137268408
2016/11/26,69398082318388
2016/11/27,68191045227736
2016/11/28,67611486095373
2016/11/29,67366166217560
2016/11/30,66953498616945
2016/12/01,66852138991304
2016/12/02,67070352890351
2016/12/03,67494959742816
2016/12/04,68112051052530
2016/12/05,68798577182897
2016/12/06,69450593315125
2016/12/07,69952054229146
2016/12/08,70255551061020
2016/12/09,70614874116473
2016/12/10,71229993200464
2016/12/11,71975189549475
2016/12/12,72655622454072
2016/12/13,73241397222199
2016/12/14,73693682080051
2016/12/15,74124480101318
2016/12/16,74664315351951
2016/12/17,75264436800073
2016/12/18,75975165047749
2016/12/19,76540258000500
2016/12/20,76946028304902
2016/12/21,77134748700553
2016/12/22,77383876294369
2016/12/23,77603096433005
2016/12/24,77896991037300
2016/12/25,78322429915809
2016/12/26,78772803331484
2016/12/27,79286904589528
2016/12/28,79681332011555
2016/12/29,79997590757407
2016/12/30,80321326972107
2016/12/31,80680093089207
2017/01/01,80967753997777
2017/01/02,81179010168481
2017/01/03,81341428932758
2017/01/04,81798674819320
2017/01/05,82428290318404
2017/01/06,83034744362086
2017/01/07,83603944129352
2017/01/08,84112380597322
2017/01/09,84658934758532
2017/01/10,85185065102153
2017/01/11,85792325784899
2017/01/12,86384052399673
2017/01/13,87039975965036
2017/01/14,87706100953430
2017/01/15,88356209368297
2017/01/16,89009536328048
2017/01/17,89544765135621
2017/01/18,89983124686753
2017/01/19,90538964823888
2017/01/20,91097154104387
2017/01/21,91757367367843
2017/01/22,92645528010665
2017/01/23,93784898821809
2017/01/24,94822726849091
2017/01/25,95739154001920
2017/01/26,96762708446334
2017/01/27,97870187202741
2017/01/28,98973493442744
2017/01/29,1.0002952154828E+14
2017/01/30,1.0102593277718E+14
2017/01/31,1.0212064421477E+14
2017/02/01,1.0315284114135E+14
2017/02/02,1.0426433327255E+14
2017/02/03,1.0509776145117E+14
2017/02/04,1.0585006732142E+14
2017/02/05,1.0672759575882E+14
2017/02/06,1.0758720276630E+14
2017/02/07,1.0841635745578E+14
2017/02/08,1.0917830768105E+14
2017/02/09,1.0992466998344E+14
2017/02/10,1.1076883771397E+14
2017/02/11,1.1159394013871E+14
2017/02/12,1.1243073901607E+14
2017/02/13,1.132642517709E+14
2017/02/14,1.1414208345014E+14
2017/02/15,1.1499066169407E+14
2017/02/16,1.1586323075839E+14
2017/02/17,1.1690407378906E+14
2017/02/18,1.1783176719545E+14
2017/02/19,1.1884382243483E+14
2017/02/20,1.1980146650136E+14
2017/02/21,1.2084923654272E+14
2017/02/22,1.2182986332674E+14
2017/02/23,1.2282608473281E+14
2017/02/24,1.2383351841834E+14
2017/02/25,1.2487578395476E+14
2017/02/26,1.260323303486E+14
2017/02/27,1.2733785981009E+14
2017/02/28,1.2879966210834E+14
2017/03/01,1.3018780492362E+14
2017/03/02,1.3152159765392E+14
2017/03/03,1.3314365543097E+14
2017/03/04,1.3463720986401E+14
2017/03/05,1.3635840983223E+14
2017/03/06,1.3814840229931E+14
2017/03/07,1.3974074445132E+14
2017/03/08,1.4145123776938E+14
2017/03/09,1.4326741535495E+14
2017/03/10,1.4502426798252E+14
2017/03/11,1.4682554582437E+14
2017/03/12,1.4860301313827E+14
2017/03/13,1.5045319195609E+14
2017/03/14,1.5223269797638E+14
2017/03/15,1.5411966928192E+14
2017/03/16,1.55982277266E+14
2017/03/17,1.5808957625007E+14
2017/03/18,1.6034313374412E+14
2017/03/19,1.6226277313745E+14
2017/03/20,1.6440924227625E+14
2017/03/21,1.6648965597438E+14
2017/03/22,1.6864116248531E+14
2017/03/23,1.7099568293627E+14
2017/03/24,1.7334473829816E+14
2017/03/25,1.7572585613905E+14
2017/03/26,1.7842354639526E+14
2017/03/27,1.8138139310183E+14
2017/03/28,184119577503488
2017/03/29,1.8686013781273E+14
2017/03/30,1.8960851038938E+14
2017/03/31,1.9252614838574E+14
2017/04/01,1.9540274579092E+14
2017/04/02,1.9813005036343E+14
2017/04/03,2.0036610093201E+14
2017/04/04,2.0292047077024E+14
2017/04/05,2.055842943656E+14
2017/04/06,2.0834051241013E+14
2017/04/07,2.1097472121382E+14
2017/04/08,2.135944314173E+14
2017/04/09,2.1626873405183E+14
2017/04/10,2.1896281578836E+14
2017/04/11,2.2173921760206E+14
2017/04/12,2.2442946696758E+14
2017/04/13,2.2692817650841E+14
2017/04/14,2.2984296498529E+14
2017/04/15,2.3272773128693E+14
2017/04/16,2.3538676954747E+14
2017/04/17,2.3798448895656E+14
2017/04/18,2.4104692119898E+14
2017/04/19,2.4402500440149E+14
2017/04/20,2.4683637608159E+14
2017/04/21,2.4980939341562E+14
2017/04/22,2.5268379236663E+14
2017/04/23,2.5559884546794E+14
2017/04/24,2.5839907115077E+14
2017/04/25,2.6097017596529E+14
2017/04/26,2.6354596162784E+14
2017/04/27,2.6635086148626E+14
2017/04/28,2.695392860678E+14
2017/04/29,2.7304295087883E+14
2017/04/30,2.7612444976569E+14
2017/05/01,2.7936193973963E+14
2017/05/02,2.8246735882362E+14
2017/05/03,2.8625741312681E+14
2017/05/04,2.8945182921204E+14
2017/05/05,2.9290212684944E+14
2017/05/06,2.9625681469227E+14
2017/05/07,2.997241019792E+14
2017/05/08,3.031022208134E+14
2017/05/09,3.0684870608802E+14
2017/05/10,3.1043887997608E+14
2017/05/11,3.1404637232712E+14
2017/05/12,3.1798999157518E+14
2017/05/13,3.2211282257171E+14
2017/05/14,3.2655292526425E+14
2017/05/15,3.3127460107093E+14
2017/05/16,3.3609121061826E+14
2017/05/17,3.4051027092302E+14
2017/05/18,3.449005464921E+14
2017/05/19,3.4966384895642E+14
2017/05/20,3.5485525617483E+14
2017/05/21,3.6020539288528E+14
2017/05/22,3.6573843462674E+14
2017/05/23,3.7074728917238E+14
2017/05/24,3.7620617285796E+14
2017/05/25,3.8151961860382E+14
2017/05/26,3.8644000030122E+14
2017/05/27,3.9175907037611E+14
2017/05/28,3.9644388458205E+14
2017/05/29,4.0129790660224E+14
2017/05/30,4.0731899999097E+14
2017/05/31,4.13437357695E+14
2017/06/01,4.2096406454472E+14
2017/06/02,4.2879828056594E+14
2017/06/03,4.3677594765048E+14
2017/06/04,4.4503894793604E+14
2017/06/05,4.5338549167338E+14
2017/06/06,4.6210227492133E+14
2017/06/07,4.7139246590647E+14
2017/06/08,4.805619699145E+14
2017/06/09,4.8977229302848E+14
2017/06/10,4.9953800963439E+14
2017/06/11,5.0965823375909E+14
2017/06/12,5.1958624607998E+14
2017/06/13,529247538231697
2017/06/14,5.3921893153264E+14
2017/06/15,5.4959129371624E+14
2017/06/16,5.6055865432128E+14
2017/06/17,572128028589799
2017/06/18,5.8340378268702E+14
2017/06/19,5.9459550599390E+14
2017/06/20,6.0779076315685E+14
2017/06/21,6.214976352311E+14
2017/06/22,6.3562104999897E+14
2017/06/23,6.4970619630932E+14
2017/06/24,6.640718140797E+14
2017/06/25,6.790088574486E+14
2017/06/26,6.9402837349357E+14
2017/06/27,7.0940110985676E+14
2017/06/28,724812718425610
2017/06/29,7.3979713465568E+14
2017/06/30,7.5487330832689E+14
2017/07/01,7.6926115138731E+14
2017/07/02,7.8351790317592E+14
2017/07/03,7.980909313695E+14
2017/07/04,8.1241012154258E+14
2017/07/05,8.2652011338767E+14
2017/07/06,8.4059078255287E+14
2017/07/07,8.541125165995E+14
2017/07/08,8.6795612038754E+14
2017/07/09,8.8232676039203E+14
2017/07/10,9.002101511933E+14
2017/07/11,9.1792166606136E+14
2017/07/12,934909234726520
2017/07/13,9.5202014358882E+14
2017/07/14,9.6766568259597E+14
2017/07/15,9.8365549985111E+14
2017/07/16,1.000544072587E+15
2017/07/17,1.0153095582625E+15
2017/07/18,1.030108715152E+15
2017/07/19,1.045393146391E+15
2017/07/20,1.0595342628476E+15
2017/07/21,1.0738896674711E+15
2017/07/22,1.0874176871244E+15
2017/07/23,1.1018675346833E+15
2017/07/24,1115661819269120
2017/07/25,1129786046167301
2017/07/26,1.143372864213E+15
2017/07/27,1156418243884461
2017/07/28,1169161795939030
2017/07/29,1.1814761058608E+15
2017/07/30,1.1944058552428E+15
2017/07/31,1.2088696823001E+15
2017/08/01,1.2290204030007E+15
2017/08/02,1.2488065006051E+15
2017/08/03,1.2664272038896E+15
2017/08/04,1.2853509332346E+15
2017/08/05,1303633338014439
2017/08/06,1.3223248679791E+15
2017/08/07,1.3411250215974E+15
2017/08/08,1.3599633131813E+15
2017/08/09,1.3753833089005E+15
2017/08/10,1.3899141063599E+15
2017/08/11,1.4050538721108E+15
2017/08/12,1.4212066230342E+15
2017/08/13,1438149803851237
2017/08/14,1.4555134721098E+15
2017/08/15,1471865693674307
2017/08/16,1.4888335841965E+15
2017/08/17,1.5063178488154E+15
2017/08/18,1.5233660687674E+15
2017/08/19,1.5408472428855E+15
2017/08/20,1557101315330405
2017/08/21,1.5739955593924E+15
2017/08/22,1590307882733588
2017/08/23,1.6083261646757E+15
2017/08/24,1.6249864502795E+15
2017/08/25,1.6524269600116E+15
2017/08/26,1.681703152985E+15
2017/08/27,1709961992521545
2017/08/28,1.7366653272488E+15
2017/08/29,1.7648051654395E+15
2017/08/30,1791625136223367
2017/08/31,1811918709476855
2017/09/01,1.8328201938191E+15
2017/09/02,1.8553330261473E+15
2017/09/03,1.8773204037931E+15
2017/09/04,1.8992628640108E+15
2017/09/05,1920333179703056
2017/09/06,1.9407542625267E+15
2017/09/07,1.9613404393991E+15
2017/09/08,1.9843350642732E+15
2017/09/09,2.0067110110375E+15
2017/09/10,2.0283691735655E+15
2017/09/11,2.0490431494389E+15
2017/09/12,2071857776024635
2017/09/13,2.0917005395722E+15
2017/09/14,2.1112881126272E+15
2017/09/15,2.1330403256462E+15
2017/09/16,2.1534300102884E+15
2017/09/17,2.1749445266419E+15
2017/09/18,2.1934711709458E+15
2017/09/19,2.213077217091E+15
2017/09/20,2.2329395352719E+15
2017/09/21,2252972399453827
2017/09/22,2.2894783988706E+15
2017/09/23,2327232182486405
2017/09/24,2.3535968211464E+15
2017/09/25,2377343987280190
2017/09/26,2400910099880538
2017/09/27,2427002257042760
2017/09/28,2.450068096621E+15
2017/09/29,2.4691287805753E+15
2017/09/30,2.4877407055468E+15
2017/10/01,2.5088100486272E+15
2017/10/02,2529807074885582
2017/10/03,2.5494249533913E+15
2017/10/04,2571171338123360
2017/10/05,2.595761521624E+15
2017/10/06,2618424145843710
2017/10/07,2.6385440290442E+15
2017/10/08,2657355618613910
2017/10/09,2.6776739690717E+15
2017/10/10,2698460248077205
2017/10/11,2.7212815716318E+15
2017/10/12,2.7391628255518E+15
2017/10/13,2762725288294102
2017/10/14,2.7825927042736E+15
2017/10/15,2802472501010525
2017/10/16,2788212757823542
2017/10/17,2756209861594360
2017/10/18,2724908166725330
2017/10/19,2.6942258360354E+15
2017/10/20,2663128889673375
2017/10/21,2.6319806108635E+15
2017/10/22,2583368800166953
2017/10/23,2533202710658104
2017/10/24,2484912989199187
2017/10/25,2.4373057766806E+15
2017/10/26,2.3889691485648E+15
2017/10/27,2.2917677120568E+15
2017/10/28,2.1952319848929E+15
2017/10/29,2.1017996207808E+15
2017/10/30,2.0093364557515E+15
2017/10/31,1.9138148138357E+15
2017/11/01,1868657892749608
2017/11/02,1.8221412166952E+15
2017/11/03,1.7729150909756E+15
2017/11/04,1.7207975871388E+15
2017/11/05,1.6716993839278E+15
2017/11/06,1.6242449433585E+15
2017/11/07,1.5741347375803E+15
2017/11/08,1.5249208000322E+15
2017/11/09,1475157744181804
2017/11/10,1.4228979288656E+15
2017/11/11,1.3737651398391E+15
2017/11/12,1.3223091193177E+15
2017/11/13,1273601816861917
2017/11/14,1223143947504568
2017/11/15,1.2065451719251E+15
2017/11/16,1.2054232067458E+15
2017/11/17,1.2051103376179E+15
2017/11/18,1.2027581275707E+15
2017/11/19,1.2012337423558E+15
2017/11/20,1.2018430469645E+15
2017/11/21,1.2015623839593E+15
2017/11/22,1.2017966562225E+15
2017/11/23,1202529108548316
2017/11/24,1.2047007678368E+15
2017/11/25,1.208869260168E+15
2017/11/26,1260648579966069
2017/11/27,1311888752308677
2017/11/28,1.3621568474295E+15
2017/11/29,1.4128495277045E+15
2017/11/30,1.464274392911E+15
2017/12/01,1.4656239338174E+15
2017/12/02,1.4698561945703E+15
2017/12/03,1.4728622185876E+15
2017/12/04,1.4770497024508E+15
2017/12/05,1478315017234619
2017/12/06,1.4794698488987E+15
2017/12/07,1481753317958127
2017/12/08,1.4850317490537E+15
2017/12/09,1.4894520523287E+15
2017/12/10,1.4934465571323E+15
2017/12/11,1.498045499929E+15
2017/12/12,1.5003431576735E+15
2017/12/13,1.5055417676581E+15
2017/12/14,1.5119599043463E+15
2017/12/15,1.5216905405357E+15
2017/12/16,1.5331304485919E+15
2017/12/17,1.544846261439E+15
2017/12/18,1.5579800861405E+15
2017/12/19,1569118357710991
2017/12/20,1.5766828653304E+15
2017/12/21,1.5856854558276E+15
2017/12/22,1594450626706203
2017/12/23,1.6035660392352E+15
2017/12/24,1.6126757103382E+15
2017/12/25,1622380943649979
2017/12/26,1.6327959997497E+15
2017/12/27,1.6436898929288E+15
2017/12/28,1.6573025915247E+15
2017/12/29,1668961600767403
2017/12/30,1.6800247362424E+15
2017/12/31,1692445129184961
2018/01/01,1.7046044155353E+15
2018/01/02,1.7184370361605E+15
2018/01/03,1.7308869229238E+15
2018/01/04,1.7448188568809E+15
2018/01/05,1.7603059965874E+15
2018/01/06,1.7742530999025E+15
2018/01/07,1.7875116377401E+15
2018/01/08,1.8025985593442E+15
2018/01/09,1.8179348991723E+15
2018/01/10,1832274675858119
2018/01/11,1.8495800506571E+15
2018/01/12,1.8658120406143E+15
2018/01/13,1.882462141923E+15
2018/01/14,1.8975584458161E+15
2018/01/15,1.912526428104E+15
2018/01/16,1927428305683191
2018/01/17,1.9432090136165E+15
2018/01/18,1961176393021713
2018/01/19,1.9795973977834E+15
2018/01/20,2000340144144735
2018/01/21,2.0219071983958E+15
2018/01/22,2.0420005539409E+15
2018/01/23,2061221959438297
2018/01/24,2.0814465518562E+15
2018/01/25,2.1028389559037E+15
2018/01/26,2124066642030553
2018/01/27,2.1430306580212E+15
2018/01/28,2.164025418686E+15
2018/01/29,2.187916809477E+15
2018/01/30,2.2104730971454E+15
2018/01/31,2.2335295231494E+15
2018/02/01,2258242510694306
2018/02/02,2285146758305755
2018/02/03,2.3141539332268E+15
2018/02/04,2.3416992980844E+15
2018/02/05,2371269799544047
2018/02/06,2.399150810758E+15
2018/02/07,2426864401870653
2018/02/08,2453937851086614
2018/02/09,2482982262657203
2018/02/10,2.508283495162E+15
2018/02/11,2536651893655969
2018/02/12,2563416250642753
2018/02/13,2.5901626400673E+15
2018/02/14,2615610796955242
2018/02/15,2638629310123023
2018/02/16,2663097619482175
2018/02/17,2.6863720370594E+15
2018/02/18,2.7108734437899E+15
2018/02/19,2.7313112716662E+15
2018/02/20,2.7499799526882E+15
2018/02/21,2.7671892549379E+15
2018/02/22,2.7865862453113E+15
2018/02/23,2803511063094709
2018/02/24,2819088435968072
2018/02/25,2838941552178856
2018/02/26,2.8571145204551E+15
2018/02/27,2.873060308736E+15
2018/02/28,2888433192764945
2018/03/01,2.9053268064361E+15
2018/03/02,2.9203428000538E+15
2018/03/03,2.9378326620725E+15
2018/03/04,2.9521224624347E+15
2018/03/05,2.9644411521117E+15
2018/03/06,2.9764073539565E+15
2018/03/07,2990007412336503
2018/03/08,3005033598280032
2018/03/09,3015655812338242
2018/03/10,3.0271562862392E+15
2018/03/11,3036211404070842
2018/03/12,3.0480954762822E+15
2018/03/13,3.0556267967352E+15
2018/03/14,3.0620256348967E+15
2018/03/15,3.0683377848484E+15
2018/03/16,3.0790242894899E+15
2018/03/17,3.0913329637971E+15
2018/03/18,3100477387632147
2018/03/19,3.1109282139513E+15
2018/03/20,3120182064859483
2018/03/21,3.1296594520227E+15
2018/03/22,3.1394117909911E+15
2018/03/23,3151842092801425
2018/03/24,3.1597605004313E+15
2018/03/25,3.1696557244376E+15
2018/03/26,3181606287468760
2018/03/27,3.1875442823582E+15
2018/03/28,3.1951366008314E+15
2018/03/29,3.2019607459181E+15
2018/03/30,3207273513571374
2018/03/31,3.2101407546399E+15
2018/04/01,3.2155532185656E+15
2018/04/02,3215788670983421
2018/04/03,3215460484347163
2018/04/04,3.216852343915E+15
2018/04/05,3217946173858429
2018/04/06,3220011190250017
2018/04/07,3.2199452841554E+15
2018/04/08,3221128256538199
2018/04/09,3.2185359089844E+15
2018/04/10,3.2181014774157E+15
2018/04/11,3.2166225895128E+15
2018/04/12,3215116750686151
2018/04/13,3.2134596918797E+15
2018/04/14,3212506036657658
2018/04/15,3.2079745423042E+15
2018/04/16,3203046210342223
2018/04/17,3.1986208578028E+15
2018/04/18,3191651354577137
2018/04/19,3.1855488065077E+15
2018/04/20,3.1791765527347E+15
2018/04/21,3.1772699121698E+15
2018/04/22,3172682944870315
2018/04/23,3.1714326687988E+15
2018/04/24,3.1670159131508E+15
2018/04/25,3160211400327648
2018/04/26,3.1581645744517E+15
2018/04/27,3154630653942183
2018/04/28,3152809483495466
2018/04/29,3.1521054303744E+15
2018/04/30,3.1523467617319E+15
2018/05/01,3148158571415135
2018/05/02,3.1452737112784E+15
2018/05/03,3.1464162317836E+15
2018/05/04,3.1472766532129E+15
2018/05/05,3150308983705113
2018/05/06,3.1508350725228E+15
2018/05/07,3153898237191463
2018/05/08,3158971418355706
2018/05/09,3.1649535882657E+15
2018/05/10,3.1697504318846E+15
2018/05/11,3.174370338967E+15
2018/05/12,3.1822226214621E+15
2018/05/13,3.1925900859229E+15
2018/05/14,3.1989181937675E+15
2018/05/15,3.203090433603E+15
2018/05/16,3.2088448624212E+15
2018/05/17,3.2137825291758E+15
2018/05/18,3219064816870673
2018/05/19,3224126510915431
2018/05/20,3.2320549392736E+15
2018/05/21,3237837472988649
2018/05/22,3243722310344301
2018/05/23,3.246086703835E+15
2018/05/24,3249138181185314
2018/05/25,3.2515943671496E+15
2018/05/26,3.2529259227991E+15
2018/05/27,3.2550202033998E+15
2018/05/28,3.2584713914894E+15
2018/05/29,3.2594088327875E+15
2018/05/30,3258773585586617
2018/05/31,3263284604868753
2018/06/01,3.2646286384396E+15
2018/06/02,3.2656131204769E+15
2018/06/03,3.2656064023247E+15
2018/06/04,3262838097500504
2018/06/05,3261533508977554
2018/06/06,3256053932136498
2018/06/07,3.2499922348307E+15
2018/06/08,3.2476065237587E+15
2018/06/09,3248397642817878
2018/06/10,3247295276688754
2018/06/11,3242923791708346
2018/06/12,3240791539131120
2018/06/13,3239038367451922
2018/06/14,3239514309883070
2018/06/15,3.2385378855408E+15
2018/06/16,3.2389494643856E+15
2018/06/17,3.2409048407054E+15
2018/06/18,3.2457981639172E+15
2018/06/19,3.2500336635452E+15
2018/06/20,3251167541049679
2018/06/21,3.2556094962244E+15
2018/06/22,3.2614985281187E+15
2018/06/23,3267193821392613
2018/06/24,3275589448480733
2018/06/25,3.2803745397137E+15
2018/06/26,3.2852983116251E+15
2018/06/27,3.2937739402666E+15
2018/06/28,3300025557007311
2018/06/29,3306748610667462
2018/06/30,3.3141080202523E+15
2018/07/01,3.3211034424321E+15
2018/07/02,3327702842894512
2018/07/03,3336146986215017
