Date,size30roc
2016/06/26,-15.867
2016/06/27,-42.132
2016/06/28,-11.516
2016/06/29,16.115
2016/06/30,48.524
2016/07/01,-11.668
2016/07/02,-4.875
2016/07/03,-1.747
2016/07/04,0.412
2016/07/05,5.321
2016/07/06,-1.189
2016/07/07,-16.451
2016/07/08,10
2016/07/09,-4.047
2016/07/10,-2.107
2016/07/11,2.832
2016/07/12,7.12
2016/07/13,-15.165
2016/07/14,-10.349
2016/07/15,-4.297
2016/07/16,-15.863
2016/07/17,-40.887
2016/07/18,-31.627
2016/07/19,-7.523
2016/07/20,0.534
2016/07/21,-6.53
2016/07/22,1.647
2016/07/23,-1.132
2016/07/24,9.719
2016/07/25,22.819
2016/07/26,33.973
2016/07/27,21.004
2016/07/28,8.585
2016/07/29,-10.827
2016/07/30,-38.311
2016/07/31,14.89
2016/08/01,12.899
2016/08/02,20.216
2016/08/03,17.708
2016/08/04,9.949
2016/08/05,8.404
2016/08/06,3.613
2016/08/07,-6.798
2016/08/08,6.145
2016/08/09,13.134
2016/08/10,13.103
2016/08/11,3.435
2016/08/12,14.908
2016/08/13,-6.843
2016/08/14,-3.528
2016/08/15,8.69
2016/08/16,28.3
2016/08/17,9.648
2016/08/18,10.729
2016/08/19,-13.212
2016/08/20,-4.571
2016/08/21,-9.82
2016/08/22,1.967
2016/08/23,12.588
2016/08/24,-8.483
2016/08/25,-14.535
2016/08/26,-5.618
2016/08/27,-1.448
2016/08/28,-9.221
2016/08/29,7.663
2016/08/30,1.925
2016/08/31,-1.457
2016/09/01,-6.194
2016/09/02,11.08
2016/09/03,-6.404
2016/09/04,12.58
2016/09/05,3.184
2016/09/06,16.911
2016/09/07,12.531
2016/09/08,19.342
2016/09/09,15.347
2016/09/10,-6.923
2016/09/11,-6.334
2016/09/12,10.766
2016/09/13,6.484
2016/09/14,19.83
2016/09/15,7.527
2016/09/16,31.823
2016/09/17,-4.523
2016/09/18,-3.91
2016/09/19,-7.684
2016/09/20,14.165
2016/09/21,4.764
2016/09/22,-7.256
2016/09/23,-19.482
2016/09/24,-8.246
2016/09/25,-13.871
2016/09/26,-2.63
2016/09/27,14.487
2016/09/28,-0.686
2016/09/29,-10.788
2016/09/30,-6.591
2016/10/01,14.349
2016/10/02,-8.814
2016/10/03,13.585
2016/10/04,27.474
2016/10/05,19.203
2016/10/06,12.54
2016/10/07,143.418
2016/10/08,185.797
2016/10/09,206.608
2016/10/10,743.663
2016/10/11,89.175
2016/10/12,-21.27
2016/10/13,-12.764
2016/10/14,-20.327
2016/10/15,-29.09
2016/10/16,-35.79
2016/10/17,-13.287
2016/10/18,21.916
2016/10/19,22.159
2016/10/20,-13.249
2016/10/21,7.89
2016/10/22,-27.683
2016/10/23,0.888
2016/10/24,17.389
2016/10/25,20.823
2016/10/26,0.32
2016/10/27,-8.601
2016/10/28,-5.706
2016/10/29,1.379
2016/10/30,-0.986
2016/10/31,-15.154
2016/11/01,0.105
2016/11/02,-12.917
2016/11/03,-32.897
2016/11/04,-29.966
2016/11/05,-29.94
2016/11/06,-68.7
2016/11/07,-74.225
2016/11/08,-74.028
2016/11/09,-88.339
2016/11/10,-45.978
2016/11/11,17.178
2016/11/12,9.181
2016/11/13,4.829
2016/11/14,27.48
2016/11/15,21.618
2016/11/16,7.597
2016/11/17,-15.499
2016/11/18,-7.606
2016/11/19,-6.163
2016/11/20,-14.587
2016/11/21,13.311
2016/11/22,32.239
2016/11/23,8.848
2016/11/24,-15.025
2016/11/25,14.035
2016/11/26,-1.125
2016/11/27,15.669
2016/11/28,18.448
2016/11/29,18.976
2016/11/30,43.822
2016/12/01,-16.651
2016/12/02,-2.347
2016/12/03,-4.497
2016/12/04,11.181
2016/12/05,9.828
2016/12/06,25.257
2016/12/07,8.807
2016/12/08,-4.082
2016/12/09,1.229
2016/12/10,-4.331
2016/12/11,14.954
2016/12/12,3.574
2016/12/13,4.805
2016/12/14,16.452
2016/12/15,0.272
2016/12/16,1.659
2016/12/17,-3.933
2016/12/18,-11.115
2016/12/19,17.527
2016/12/20,4.311
2016/12/21,15.08
2016/12/22,3.16
2016/12/23,-21.949
2016/12/24,-4.403
2016/12/25,-25.495
2016/12/26,-13.778
2016/12/27,-8.501
2016/12/28,-11.583
2016/12/29,-0.824
2016/12/30,-26.526
2016/12/31,9.724
2017/01/01,-4.882
2017/01/02,3.834
2017/01/03,15.977
2017/01/04,15.132
2017/01/05,3.754
2017/01/06,4.588
2017/01/07,10.911
2017/01/08,3.675
2017/01/09,11.748
2017/01/10,0.297
2017/01/11,7.749
2017/01/12,10.284
2017/01/13,-5.798
2017/01/14,-5.205
2017/01/15,-0.547
2017/01/16,11.068
2017/01/17,22.089
2017/01/18,-2.06
2017/01/19,1.032
2017/01/20,-9.089
2017/01/21,-14.641
2017/01/22,6.2
2017/01/23,18.476
2017/01/24,33.217
2017/01/25,27.019
2017/01/26,7.37
2017/01/27,8.317
2017/01/28,-3.025
2017/01/29,-6.179
2017/01/30,2.241
2017/01/31,10.685
2017/02/01,10.224
2017/02/02,-3.032
2017/02/03,-8.669
2017/02/04,-6.873
2017/02/05,1.365
2017/02/06,2.281
2017/02/07,17.318
2017/02/08,10.58
2017/02/09,-3.343
2017/02/10,9.04
2017/02/11,-6.058
2017/02/12,-9.127
2017/02/13,21.619
2017/02/14,27.783
2017/02/15,15.419
2017/02/16,1.131
2017/02/17,4.923
2017/02/18,14.227
2017/02/19,1.643
2017/02/20,12.787
2017/02/21,23.075
2017/02/22,11.046
2017/02/23,-4.946
2017/02/24,8.189
2017/02/25,5.241
2017/02/26,3.315
2017/02/27,11.74
2017/02/28,27.108
2017/03/01,41.555
2017/03/02,43.586
2017/03/03,29.639
2017/03/04,17.838
2017/03/05,16.131
2017/03/06,15.872
2017/03/07,21.63
2017/03/08,12.063
2017/03/09,31.547
2017/03/10,24.154
2017/03/11,23.586
2017/03/12,17.723
2017/03/13,53.816
2017/03/14,54.888
2017/03/15,34.684
2017/03/16,60.456
2017/03/17,58.424
2017/03/18,51.262
2017/03/19,44.253
2017/03/20,30.622
2017/03/21,53.345
2017/03/22,39.63
2017/03/23,26.317
2017/03/24,42.815
2017/03/25,45.62
2017/03/26,33.525
2017/03/27,64.493
2017/03/28,48.479
2017/03/29,50.885
2017/03/30,47.405
2017/03/31,31.941
2017/04/01,8.753
2017/04/02,28.078
2017/04/03,49.935
2017/04/04,38.265
2017/04/05,41.452
2017/04/06,42.565
2017/04/07,54.273
2017/04/08,-6.443
2017/04/09,7.671
2017/04/10,22.177
2017/04/11,16.341
2017/04/12,9.987
2017/04/13,6.383
2017/04/14,-0.206
2017/04/15,-23.539
2017/04/16,-22.915
2017/04/17,-8.085
2017/04/18,8.636
2017/04/19,15.025
2017/04/20,2.965
2017/04/21,13.61
2017/04/22,-3.323
2017/04/23,-6.412
2017/04/24,5.162
2017/04/25,18.052
2017/04/26,-5.96
2017/04/27,21.702
2017/04/28,15.795
2017/04/29,-2.098
2017/04/30,3.895
2017/05/01,47.512
2017/05/02,29.682
2017/05/03,8.583
2017/05/04,33.062
2017/05/05,23.972
2017/05/06,4.817
2017/05/07,19.646
2017/05/08,51.605
2017/05/09,43.152
2017/05/10,31.155
2017/05/11,41.023
2017/05/12,16.975
2017/05/13,18.398
2017/05/14,28.135
2017/05/15,63.168
2017/05/16,64.156
2017/05/17,86.409
2017/05/18,63.098
2017/05/19,80.226
2017/05/20,61.876
2017/05/21,70.435
2017/05/22,119.34
2017/05/23,176.909
2017/05/24,161.076
2017/05/25,112.332
2017/05/26,104.115
2017/05/27,65.648
2017/05/28,69.271
2017/05/29,76.241
2017/05/30,130.732
2017/05/31,93.051
2017/06/01,88.986
2017/06/02,149.122
2017/06/03,98.062
2017/06/04,103.678
2017/06/05,119.455
2017/06/06,121.975
2017/06/07,116.721
2017/06/08,105.33
2017/06/09,131.857
2017/06/10,96.675
2017/06/11,174.492
2017/06/12,208.341
2017/06/13,180.438
2017/06/14,107.294
2017/06/15,124.817
2017/06/16,86.631
2017/06/17,87.452
2017/06/18,65.19
2017/06/19,114.329
2017/06/20,101.873
2017/06/21,16.257
2017/06/22,31.16
2017/06/23,36.868
2017/06/24,50.11
2017/06/25,61.522
2017/06/26,86.163
2017/06/27,47.071
2017/06/28,103.27
2017/06/29,33.833
2017/06/30,28.608
2017/07/01,23.924
2017/07/02,12.737
2017/07/03,52.832
2017/07/04,56.888
2017/07/05,56.772
2017/07/06,19.75
2017/07/07,31.418
2017/07/08,28.16
2017/07/09,-6.706
2017/07/10,60.591
2017/07/11,21.088
2017/07/12,13.585
2017/07/13,21.219
2017/07/14,26.411
2017/07/15,6.783
2017/07/16,14.814
2017/07/17,23.332
2017/07/18,42.303
2017/07/19,14.803
2017/07/20,1.208
2017/07/21,39.813
2017/07/22,-8.053
2017/07/23,1.749
2017/07/24,18.186
2017/07/25,8.77
2017/07/26,-11.957
2017/07/27,5.5
2017/07/28,-7.471
2017/07/29,-21.225
2017/07/30,-13.403
2017/07/31,14.642
2017/08/01,11.766
2017/08/02,-7.065
2017/08/03,-5.283
2017/08/04,4.09
2017/08/05,18.085
2017/08/06,7.764
2017/08/07,33.575
2017/08/08,90.224
2017/08/09,7.429
2017/08/10,29.536
2017/08/11,34.415
2017/08/12,27.782
2017/08/13,29.445
2017/08/14,78.968
2017/08/15,77.814
2017/08/16,76.89
2017/08/17,53.552
2017/08/18,68.596
2017/08/19,74.476
2017/08/20,48.074
2017/08/21,89.936
2017/08/22,53.609
2017/08/23,35.912
2017/08/24,41.255
2017/08/25,87.693
2017/08/26,75.244
2017/08/27,61.429
2017/08/28,138.27
2017/08/29,142.176
2017/08/30,102.607
2017/08/31,83.476
2017/09/01,95.587
2017/09/02,59.786
2017/09/03,32.011
2017/09/04,89.509
2017/09/05,88.332
2017/09/06,90.467
2017/09/07,59.166
2017/09/08,84.438
2017/09/09,26.263
2017/09/10,1.735
2017/09/11,22.89
2017/09/12,38.788
2017/09/13,8.163
2017/09/14,5.397
2017/09/15,11.24
2017/09/16,-3.651
2017/09/17,-17.223
2017/09/18,7.268
2017/09/19,29.403
2017/09/20,5.593
2017/09/21,12.944
2017/09/22,18.257
2017/09/23,15.616
2017/09/24,14.023
2017/09/25,33.856
2017/09/26,23.971
2017/09/27,6.395
2017/09/28,11.365
2017/09/29,14.406
2017/09/30,26.162
2017/10/01,18.143
2017/10/02,37.884
2017/10/03,50.808
2017/10/04,3.206
2017/10/05,3.086
2017/10/06,-4.186
2017/10/07,-6.991
2017/10/08,-8.704
2017/10/09,14.715
2017/10/10,46.042
2017/10/11,19.573
2017/10/12,17.187
2017/10/13,29.009
2017/10/14,15.407
2017/10/15,-1.555
2017/10/16,-2.415
2017/10/17,0.435
2017/10/18,-25.524
2017/10/19,-21.796
2017/10/20,-4.829
2017/10/21,-25.592
2017/10/22,-35.497
2017/10/23,-19.579
2017/10/24,-22.451
2017/10/25,-26.717
2017/10/26,-22.183
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-25.915
2017/11/02,-24.784
2017/11/03,-22.274
2017/11/04,-40.154
2017/11/05,-46.25
2017/11/06,-29.817
2017/11/07,-25.499
2017/11/08,-27.71
2017/11/09,-35.029
2017/11/10,-33.088
2017/11/11,-40.082
2017/11/12,-39.424
2017/11/13,-27.609
2017/11/14,-14.617
2017/11/15,0.976
2017/11/16,6.011
2017/11/17,17.152
2017/11/18,12.71
2017/11/19,-4.609
2017/11/20,38.977
2017/11/21,47.819
2017/11/22,24.563
2017/11/23,14.935
2017/11/24,5.278
2017/11/25,12.322
2017/11/26,0
2017/11/27,0
2017/11/28,0
2017/11/29,0
2017/11/30,0
2017/12/01,16.086
2017/12/02,14.11
2017/12/03,21.92
2017/12/04,62.394
2017/12/05,70.096
2017/12/06,53.482
2017/12/07,25.46
2017/12/08,49.229
2017/12/09,42.806
2017/12/10,55.555
2017/12/11,85.979
2017/12/12,93.511
2017/12/13,81.51
2017/12/14,60.478
2017/12/15,59.117
2017/12/16,72.722
2017/12/17,69.702
2017/12/18,90.951
2017/12/19,116.235
2017/12/20,64.921
2017/12/21,86.753
2017/12/22,82.732
2017/12/23,63.446
2017/12/24,35.854
2017/12/25,34.133
2017/12/26,39.347
2017/12/27,11.477
2017/12/28,36.803
2017/12/29,59.35
2017/12/30,62.499
2017/12/31,37.708
2018/01/01,33.82
2018/01/02,56.049
2018/01/03,64.495
2018/01/04,70.108
2018/01/05,57.817
2018/01/06,82.441
2018/01/07,47.339
2018/01/08,63.4
2018/01/09,58.344
2018/01/10,30.11
2018/01/11,22.224
2018/01/12,16.935
2018/01/13,20.018
2018/01/14,12.006
2018/01/15,20.678
2018/01/16,26.197
2018/01/17,16.091
2018/01/18,0.769
2018/01/19,5.029
2018/01/20,-9.288
2018/01/21,-8.219
2018/01/22,-1.278
2018/01/23,22.223
2018/01/24,13.096
2018/01/25,5.516
2018/01/26,5.357
2018/01/27,-13.536
2018/01/28,-18.094
2018/01/29,-13.965
2018/01/30,0.734
2018/01/31,3.647
2018/02/01,-12.699
2018/02/02,-19.365
2018/02/03,-32.923
2018/02/04,-31.934
2018/02/05,-25.968
2018/02/06,-20.252
2018/02/07,-29.323
2018/02/08,-39.18
2018/02/09,-27.901
2018/02/10,-29.321
2018/02/11,-31.555
2018/02/12,-29.063
2018/02/13,-30.314
2018/02/14,-31.394
2018/02/15,-33.456
2018/02/16,-36.131
2018/02/17,-30.955
2018/02/18,-28.119
2018/02/19,-20.438
2018/02/20,-8.899
2018/02/21,-9.883
2018/02/22,-13.287
2018/02/23,-15.359
2018/02/24,-10.165
2018/02/25,-21.076
2018/02/26,-3.559
2018/02/27,-13.363
2018/02/28,-14.475
2018/03/01,-18.082
2018/03/02,-9.446
2018/03/03,-19.579
2018/03/04,-20.587
2018/03/05,-0.116
2018/03/06,-4.935
2018/03/07,-5.588
2018/03/08,-13.86
2018/03/09,-11.308
2018/03/10,-6.129
2018/03/11,-15.764
2018/03/12,-2.051
2018/03/13,-0.171
2018/03/14,-9.341
2018/03/15,-1.85
2018/03/16,-10.739
2018/03/17,-20.311
2018/03/18,-2.479
2018/03/19,-5.706
2018/03/20,-3.221
2018/03/21,-5.415
2018/03/22,-26.75
2018/03/23,-19.137
2018/03/24,-23.672
2018/03/25,-27.943
2018/03/26,-16.101
2018/03/27,-16.224
2018/03/28,-20.177
2018/03/29,-16.484
2018/03/30,-14.525
2018/03/31,-17.609
2018/04/01,-29.517
2018/04/02,-20.319
2018/04/03,-8.255
2018/04/04,-17.239
2018/04/05,-9.836
2018/04/06,-22.15
2018/04/07,-26.293
2018/04/08,-15.418
2018/04/09,-1.228
2018/04/10,-5.537
2018/04/11,-14.637
2018/04/12,1.426
2018/04/13,5.122
2018/04/14,-9.513
2018/04/15,-4.254
2018/04/16,19.52
2018/04/17,10.412
2018/04/18,8.877
2018/04/19,25.609
2018/04/20,27.9
2018/04/21,21.189
2018/04/22,22.426
2018/04/23,46.037
2018/04/24,70.882
2018/04/25,40.94
2018/04/26,43.387
2018/04/27,39.559
2018/04/28,40.249
2018/04/29,33.576
2018/04/30,52.082
2018/05/01,54.895
2018/05/02,51.896
2018/05/03,38.057
2018/05/04,48.675
2018/05/05,23.634
2018/05/06,25.994
2018/05/07,45.843
2018/05/08,38.452
2018/05/09,31.559
2018/05/10,52.147
2018/05/11,35.804
2018/05/12,11.803
2018/05/13,11.28
2018/05/14,42.889
2018/05/15,32.773
2018/05/16,19.144
2018/05/17,10.352
2018/05/18,9.65
2018/05/19,-2.963
2018/05/20,-9.955
2018/05/21,18.034
2018/05/22,9.762
2018/05/23,7.112
2018/05/24,-0.526
2018/05/25,-0.857
2018/05/26,-6.689
2018/05/27,-2.583
2018/05/28,3.5
2018/05/29,2.752
2018/05/30,-1.483
2018/05/31,11.443
2018/06/01,-1.934
2018/06/02,-6.534
2018/06/03,-9.685
2018/06/04,9.639
2018/06/05,15.455
2018/06/06,5.577
2018/06/07,2.198
2018/06/08,0.014
2018/06/09,-9.67
2018/06/10,-2.224
2018/06/11,3.024
2018/06/12,0.688
2018/06/13,-1.864
2018/06/14,-2.595
2018/06/15,-8.603
2018/06/16,7.089
2018/06/17,-18.973
2018/06/18,-9.752
2018/06/19,5.222
2018/06/20,0.027
2018/06/21,-7.107
2018/06/22,-5.64
2018/06/23,-19.148
2018/06/24,-15.891
2018/06/25,9.438
2018/06/26,1.546
2018/06/27,-3.282
2018/06/28,-5.553
2018/06/29,-8.973
2018/06/30,-19.502
2018/07/01,-10.47
2018/07/02,-20.276
2018/07/03,-12.083
2018/07/04,-28.424
2018/07/05,-16.851
2018/07/06,-21.147
2018/07/07,-19.168
2018/07/08,-8.759
2018/07/09,-7.456
2018/07/10,-4.602
2018/07/11,-9.663
2018/07/12,-10.319
2018/07/13,-18.294
2018/07/14,-18.908
2018/07/15,-17.417
2018/07/16,-11.08
2018/07/17,18.108
2018/07/18,6.87
2018/07/19,-5.089
2018/07/20,-17.03
2018/07/21,-18.521
2018/07/22,-15.132
2018/07/23,12.022
2018/07/24,15.544
2018/07/25,-4.239
2018/07/26,-1.494
2018/07/27,-7.379
2018/07/28,-18.139
2018/07/29,-5.793
2018/07/30,7.989
2018/07/31,6.309
2018/08/01,25.996
2018/08/02,11.588
2018/08/03,18.396
2018/08/04,-1.022
2018/08/05,15.53
2018/08/06,18.301
2018/08/07,-11.457
2018/08/08,-27.275
2018/08/09,-33.66
2018/08/10,-15.878
2018/08/11,-4.488
2018/08/12,-4.995
2018/08/13,12.108
2018/08/14,17.057
2018/08/15,-15.653
2018/08/16,-5.321
2018/08/17,-13.043
2018/08/18,-5.122
2018/08/19,3.701
2018/08/20,31.118
2018/08/21,21.429
2018/08/22,-1.015
2018/08/23,0.33
2018/08/24,-5.383
2018/08/25,6.095
2018/08/26,6.269
2018/08/27,26.959
2018/08/28,18.791
2018/08/29,2.945
2018/08/30,-1.049
2018/08/31,-10.551
2018/09/01,-3.472
2018/09/02,2.976
2018/09/03,17.545
2018/09/04,3.968
2018/09/05,8.992
2018/09/06,18.558
2018/09/07,54.419
2018/09/08,62.182
2018/09/09,18.943
2018/09/10,15.974
2018/09/11,12.974
2018/09/12,9.925
2018/09/13,9.982
2018/09/14,33.111
2018/09/15,15.583
2018/09/16,32.52
2018/09/17,15.133
2018/09/18,18.901
2018/09/19,-20.329
2018/09/20,-3.98
2018/09/21,14.942
2018/09/22,2.936
2018/09/23,12.697
2018/09/24,15.042
2018/09/25,16.608
2018/09/26,19.612
2018/09/27,13.446
2018/09/28,14.335
2018/09/29,-13.691
2018/09/30,7.812
2018/10/01,3.562
2018/10/02,4.533
2018/10/03,-14.325
2018/10/04,-1.873
2018/10/05,-17.96
2018/10/06,-24.997
2018/10/07,-38.67
2018/10/08,-32.419
2018/10/09,-17.512
2018/10/10,-28.303
2018/10/11,-18.601
2018/10/12,-16.289
2018/10/13,-27.969
2018/10/14,-42.065
2018/10/15,-31.879
2018/10/16,-35.086
2018/10/17,-31.458
2018/10/18,-32.119
2018/10/19,-7.392
2018/10/20,-35.027
2018/10/21,-38.592
2018/10/22,-21.784
2018/10/23,-31.614
2018/10/24,-27.958
2018/10/25,-22.452
2018/10/26,-32.373
2018/10/27,-48.388
2018/10/28,-44.52
2018/10/29,-3.663
2018/10/30,-19.973
2018/10/31,-27.35
2018/11/01,-24.976
2018/11/02,-19.868
2018/11/03,-30.248
2018/11/04,-23.796
2018/11/05,-0.271
2018/11/06,22.672
2018/11/07,4.46
2018/11/08,0.735
2018/11/09,3.573
2018/11/10,-9.857
2018/11/11,-15.382
2018/11/12,6.352
2018/11/13,16.133
2018/11/14,7.117
2018/11/15,-0.003
2018/11/16,-3.74
2018/11/17,-12.753
2018/11/18,-20.834
2018/11/19,20.63
2018/11/20,22.587
2018/11/21,-8.268
2018/11/22,0.987
2018/11/23,-14.552
2018/11/24,-28.605
2018/11/25,-17.909
2018/11/26,13.432
2018/11/27,14.992
2018/11/28,1.105
2018/11/29,-6.648
2018/11/30,4.337
2018/12/01,-10.082
2018/12/02,-10.976
2018/12/03,14.049
2018/12/04,13.118
2018/12/05,7.977
2018/12/06,1.434
2018/12/07,3.416
2018/12/08,-5.748
2018/12/09,-3.399
2018/12/10,11.12
2018/12/11,3.68
2018/12/12,-9.468
2018/12/13,-0.34
2018/12/14,-0.831
2018/12/15,-4.815
2018/12/16,-7.147
2018/12/17,21.841
2018/12/18,33.998
2018/12/19,3.301
2018/12/20,-0.849
2018/12/21,9.522
2018/12/22,-6.619
2018/12/23,-2.076
2018/12/24,21.96
2018/12/25,-0.348
2018/12/26,7.163
2018/12/27,-1.924
2018/12/28,-9.985
2018/12/29,-5.036
2018/12/30,-21.977
2018/12/31,1.478
2019/01/01,-10.576
2019/01/02,0.576
2019/01/03,7.641
2019/01/04,-0.479
2019/01/05,-9.462
2019/01/06,-13.847
2019/01/07,5.088
2019/01/08,6.166
2019/01/09,-1.819
2019/01/10,8.053
2019/01/11,12.042
2019/01/12,-9.771
2019/01/13,-15.409
2019/01/14,9.855
2019/01/15,13.825
2019/01/16,-4.664
2019/01/17,-9.005
2019/01/18,-9.567
2019/01/19,-8.809
2019/01/20,-9.309
2019/01/21,28.555
2019/01/22,31.331
2019/01/23,8.716
2019/01/24,20.588
2019/01/25,-0.992
2019/01/26,-0.812
2019/01/27,2.029
2019/01/28,27.546
2019/01/29,51.963
2019/01/30,30.694
2019/01/31,52.224
2019/02/01,12.398
2019/02/02,-9.544
2019/02/03,-12.054
2019/02/04,-5.908
2019/02/05,4.704
2019/02/06,-6.487
2019/02/07,-2.703
2019/02/08,6.252
2019/02/09,-10.507
2019/02/10,-0.458
2019/02/11,30.043
2019/02/12,31.817
2019/02/13,26.644
2019/02/14,28.943
2019/02/15,26.341
2019/02/16,20.185
2019/02/17,25.059
2019/02/18,34.95
2019/02/19,37.85
2019/02/20,15.929
2019/02/21,11.037
2019/02/22,20.565
2019/02/23,10.084
2019/02/24,33.253
2019/02/25,53.203
2019/02/26,43.752
2019/02/27,17.438
2019/02/28,13.637
2019/03/01,-12.169
2019/03/02,-20.882
2019/03/03,-24.718
2019/03/04,13.166
2019/03/05,12.907
2019/03/06,8.574
2019/03/07,3.102
2019/03/08,10.436
2019/03/09,0.672
2019/03/10,-20.741
2019/03/11,-0.463
2019/03/12,-4.958
2019/03/13,-7.564
2019/03/14,-11.229
2019/03/15,-23.304
2019/03/16,-30.193
2019/03/17,-32.614
2019/03/18,-9.908
2019/03/19,-4.643
2019/03/20,-18.359
2019/03/21,-17.714
2019/03/22,-19.943
2019/03/23,-31.175
2019/03/24,-32.162
2019/03/25,-8.341
2019/03/26,-16.416
2019/03/27,-24.339
2019/03/28,-24.931
2019/03/29,-17.326
2019/03/30,-17.527
2019/03/31,5.339
2019/04/01,24.502
2019/04/02,50.373
2019/04/03,16.877
2019/04/04,16.29
2019/04/05,8.653
2019/04/06,-0.593
2019/04/07,-6.214
2019/04/08,15.25
2019/04/09,30.405
2019/04/10,32.507
2019/04/11,36.458
2019/04/12,6.31
2019/04/13,-4.785
2019/04/14,-5.136
2019/04/15,32.066
2019/04/16,47.985
2019/04/17,7.699
2019/04/18,0.205
2019/04/19,5.743
2019/04/20,-0.288
2019/04/21,5.29
2019/04/22,21.704
2019/04/23,29.706
2019/04/24,-0.061
2019/04/25,-1.281
2019/04/26,-0.859
2019/04/27,-16.747
2019/04/28,-14.283
2019/04/29,-7.244
2019/04/30,4.689
2019/05/01,-1.492
2019/05/02,4.304
2019/05/03,-5.097
2019/05/04,-15.278
2019/05/05,-0.799
2019/05/06,45.935
2019/05/07,58.862
2019/05/08,21.425
2019/05/09,16.488
2019/05/10,1.283
2019/05/11,-6.034
2019/05/12,5.859
