Date,difficulty14sma
2016/05/30,40750194377611
2016/05/31,41258980293543
2016/06/01,41551797959200
2016/06/02,41793629607883
2016/06/03,42146794173104
2016/06/04,42457144344654
2016/06/05,42801572197095
2016/06/06,43154843782004
2016/06/07,43519328607122
2016/06/08,43864669923288
2016/06/09,44308065110726
2016/06/10,44673773871651
2016/06/11,44967594515720
2016/06/12,45235399187975
2016/06/13,45646381166820
2016/06/14,46078818775310
2016/06/15,46631203494800
2016/06/16,47115623576030
2016/06/17,47357233489312
2016/06/18,47406184112338
2016/06/19,47731782647985
2016/06/20,48152689661698
2016/06/21,48423488530731
2016/06/22,48791585386931
2016/06/23,49170073238499
2016/06/24,49593624931244
2016/06/25,50067085551690
2016/06/26,50533134690004
2016/06/27,50973142796857
2016/06/28,51415505903252
2016/06/29,51787255323275
2016/06/30,52166818584923
2016/07/01,52657933598216
2016/07/02,53438448850205
2016/07/03,54031970556588
2016/07/04,54479350706963
2016/07/05,55081029093511
2016/07/06,55513199117904
2016/07/07,55816398458429
2016/07/08,56178642153279
2016/07/09,56389481296545
2016/07/10,56716024936524
2016/07/11,56998526267715
2016/07/12,57277328058150
2016/07/13,57628239091221
2016/07/14,57973684717712
2016/07/15,58220990156942
2016/07/16,58362373585473
2016/07/17,58495414751064
2016/07/18,58662519372074
2016/07/19,58803292530935
2016/07/20,58937203766001
2016/07/21,59084431869374
2016/07/22,59208161632666
2016/07/23,59522386408267
2016/07/24,59697232615109
2016/07/25,59610082200921
2016/07/26,59449237538247
2016/07/27,58844660976855
2016/07/28,58548397734140
2016/07/29,58293636990945
2016/07/30,58014193347821
2016/07/31,57647858507479
2016/08/01,57267068663769
2016/08/02,56581636362665
2016/08/03,55846193727843
2016/08/04,55226713750014
2016/08/05,54777396941564
2016/08/06,54220822356141
2016/08/07,53696952609202
2016/08/08,53466165094184
2016/08/09,53414021466019
2016/08/10,53947785675346
2016/08/11,54264366012985
2016/08/12,54613334124159
2016/08/13,54970145788787
2016/08/14,55357064680208
2016/08/15,55719305888646
2016/08/16,56488620884714
2016/08/17,57405047401358
2016/08/18,58120780323656
2016/08/19,58774639689017
2016/08/20,59520547093533
2016/08/21,60200914998750
2016/08/22,60889177246227
2016/08/23,61532274511493
2016/08/24,62006064717623
2016/08/25,62521669956216
2016/08/26,63236190984398
2016/08/27,63903715951434
2016/08/28,64539317519675
2016/08/29,65156033284966
2016/08/30,65631203542568
2016/08/31,66173763366483
2016/09/01,66851312209011
2016/09/02,67399244086784
2016/09/03,67760880628140
2016/09/04,67958629382546
2016/09/05,68188307486802
2016/09/06,68359730109445
2016/09/07,68582028590037
2016/09/08,68664103423496
2016/09/09,68537909790816
2016/09/10,68588589687488
2016/09/11,68758576521198
2016/09/12,68978399097814
2016/09/13,69223715844016
2016/09/14,69472814566374
2016/09/15,69652836506630
2016/09/16,69832493999897
2016/09/17,70326109364632
2016/09/18,70779873224136
2016/09/19,70439816802676
2016/09/20,70911221690774
2016/09/21,71577236554758
2016/09/22,71779832718103
2016/09/23,72094248641276
2016/09/24,72414364453351
2016/09/25,72720815060194
2016/09/26,73022090134505
2016/09/27,73012642283533
2016/09/28,73643534213214
2016/09/29,74400311393650
2016/09/30,75163031641884
2016/10/01,75226149346379
2016/10/02,75496230103022
2016/10/03,76829102536946
2016/10/04,77668816757570
2016/10/05,77873896176881
2016/10/06,78766613426071
2016/10/07,78569334323910
2016/10/08,78712198973801
2016/10/09,79389534684478
2016/10/10,80174069556976
2016/10/11,81471510714122
2016/10/12,81669927346554
2016/10/13,81561824887741
2016/10/14,82180947739039
2016/10/15,83548814223838
2016/10/16,84917578185276
2016/10/17,85674480340830
2016/10/18,86132900744583
2016/10/19,86958454911228
2016/10/20,87601534890705
2016/10/21,89904952106894
2016/10/22,91875133710451
2016/10/23,93117268839153
2016/10/24,94207590434009
2016/10/25,95277790681057
2016/10/26,96751160830375
2016/10/27,98355533343830
2016/10/28,99051541292321
2016/10/29,98307385629847
2016/10/30,96964669082720
2016/10/31,96215162790109
2016/11/01,94816538273498
2016/11/02,92842329792540
2016/11/03,90605916402781
2016/11/04,87391901059023
2016/11/05,83764148055686
2016/11/06,80143170347897
2016/11/07,77065168906268
2016/11/08,74393426319967
2016/11/09,71801793315607
2016/11/10,68792715636223
2016/11/11,65853193393444
2016/11/12,64098102523431
2016/11/13,63261044428639
2016/11/14,62292840244903
2016/11/15,62025611390414
2016/11/16,62255890972063
2016/11/17,62614153959244
2016/11/18,63276907666178
2016/11/19,64630046892091
2016/11/20,66536361787393
2016/11/21,68382817234210
2016/11/22,69369480763188
2016/11/23,69875801722892
2016/11/24,70274336148278
2016/11/25,70660379565786
2016/11/26,71271246320482
2016/11/27,71333608699482
2016/11/28,71300756668605
2016/11/29,71257947833322
2016/11/30,71353756188319
2016/12/01,71623729651331
2016/12/02,71968546083554
2016/12/03,72133111898417
2016/12/04,71942895931255
2016/12/05,71167985474239
2016/12/06,70462957378129
2016/12/07,70323943526316
2016/12/08,70913810008857
2016/12/09,71863372275747
2016/12/10,72718238954957
2016/12/11,73962074082883
2016/12/12,74906966149214
2016/12/13,75850825152865
2016/12/14,76736090522988
2016/12/15,77609199483300
2016/12/16,78528667675491
2016/12/17,79263033367652
2016/12/18,80126437655932
2016/12/19,81219362929811
2016/12/20,82598008194057
2016/12/21,83774305387225
2016/12/22,84644463406077
2016/12/23,84850563829747
2016/12/24,84560760084355
2016/12/25,84261608922217
2016/12/26,84379491057795
2016/12/27,84288267343760
2016/12/28,84131435093256
2016/12/29,83843184953514
2016/12/30,83475923945796
2016/12/31,83228707413761
2017/01/01,82666950976471
2017/01/02,82073295115520
2017/01/03,81361611562375
2017/01/04,81162112871594
2017/01/05,81272416001061
2017/01/06,81963189088633
2017/01/07,83142995206110
2017/01/08,84270409450418
2017/01/09,85331377727202
2017/01/10,86600989467078
2017/01/11,88001952806379
2017/01/12,89536100100576
2017/01/13,91133195507837
2017/01/14,92664930620919
2017/01/15,94361072040891
2017/01/16,96042732281008
2017/01/17,97705015233496
2017/01/18,98757469788598
2017/01/19,99978024991522
2017/01/20,1.0105089769216E+14
2017/01/21,102116084631416
2017/01/22,1.0313587971548E+14
2017/01/23,1.0411639736281E+14
2017/01/24,1.0491374123708E+14
2017/01/25,1.0569412295141E+14
2017/01/26,1.0652824458660E+14
2017/01/27,1.0733903060262E+14
2017/01/28,1.0798759743062E+14
2017/01/29,1.0849016433147E+14
2017/01/30,1.0897812837618E+14
2017/01/31,1.0961526328893E+14
2017/02/01,1.1029411608965E+14
2017/02/02,1.1077311538094E+14
2017/02/03,1.1116341432898E+14
2017/02/04,1.1147105875874E+14
2017/02/05,1.1213904854896E+14
2017/02/06,1.1271936080146E+14
2017/02/07,1.1339961789332E+14
2017/02/08,1.1412956418248E+14
2017/02/09,1.1480519276088E+14
2017/02/10,1.1564191818758E+14
2017/02/11,1.1657991444907E+14
2017/02/12,1.1770723293882E+14
2017/02/13,118889899893175
2017/02/14,1.2012129897384E+14
2017/02/15,1.2140949060828E+14
2017/02/16,1.225597955603E+14
2017/02/17,1.2405671051265E+14
2017/02/18,1.2565309615015E+14
2017/02/19,1.2701424056932E+14
2017/02/20,1.2828950692081E+14
2017/02/21,129777763473199
2017/02/22,1.3122687374642E+14
2017/02/23,1.3255962998572E+14
2017/02/24,1.3368986731793E+14
2017/02/25,1.3498933847815E+14
2017/02/26,1.3648529774376E+14
2017/02/27,1.3814532894318E+14
2017/02/28,1.3989926145618E+14
2017/03/01,1.4154343529663E+14
2017/03/02,1.4316890663649E+14
2017/03/03,1.4509321960804E+14
2017/03/04,146784778242140
2017/03/05,1.486946730377E+14
2017/03/06,1.5078592118291E+14
2017/03/07,1.5262085121027E+14
2017/03/08,1.5476516317854E+14
2017/03/09,1.5720246922649E+14
2017/03/10,1.5953831324858E+14
2017/03/11,1.6184039676718E+14
2017/03/12,1.6400766702258E+14
2017/03/13,1.6611276904763E+14
2017/03/14,1.6792088122747E+14
2017/03/15,1.7017246637525E+14
2017/03/16,1.7253704099971E+14
2017/03/17,1.7486503522063E+14
2017/03/18,1.7764391816053E+14
2017/03/19,1.7956606045242E+14
2017/03/20,1.8192632467218E+14
2017/03/21,1.8433333669014E+14
2017/03/22,1.865536313121E+14
2017/03/23,1.8919547971888E+14
2017/03/24,1.9191359585136E+14
2017/03/25,1.9448886637433E+14
2017/03/26,1.9759101001148E+14
2017/03/27,2.0126405521902E+14
2017/03/28,2.0481432530185E+14
2017/03/29,2.0830347579492E+14
2017/03/30,2.11955475292E+14
2017/03/31,2.1533608987306E+14
2017/04/01,2.1829664673678E+14
2017/04/02,2.2195167080656E+14
2017/04/03,2.2383518964733E+14
2017/04/04,2.2676070474312E+14
2017/04/05,2.2994977521211E+14
2017/04/06,2.326454857971E+14
2017/04/07,2.3540084085497E+14
2017/04/08,2.3834941625131E+14
2017/04/09,2.4063514394124E+14
2017/04/10,2.4237201680975E+14
2017/04/11,2.4462118151953E+14
2017/04/12,2.4661847437944E+14
2017/04/13,2.4789159433967E+14
2017/04/14,2.5013707337428E+14
2017/04/15,2.5251915277688E+14
2017/04/16,2.5470086204359E+14
2017/04/17,2.5825474964172E+14
2017/04/18,2.6126559708543E+14
2017/04/19,2.642992747491E+14
2017/04/20,2.6682447312898E+14
2017/04/21,2.6977078603023E+14
2017/04/22,2.7295839603887E+14
2017/04/23,2.7619240602872E+14
2017/04/24,2.7899512786522E+14
2017/04/25,2.8165734936126E+14
2017/04/26,2.8508511520531E+14
2017/04/27,2.8929150739724E+14
2017/04/28,2.9336702097173E+14
2017/04/29,2.9834523156035E+14
2017/04/30,3.026311189121E+14
2017/05/01,3.069626127005E+14
2017/05/02,310709751430792
2017/05/03,3.1433320834444E+14
2017/05/04,3.1807953287981E+14
2017/05/05,322291346856018
2017/05/06,3.2601624792348E+14
2017/05/07,3.2995496195053E+14
2017/05/08,3.3414187981407E+14
2017/05/09,3.3894627991852E+14
2017/05/10,3.4285684184168E+14
2017/05/11,346825847607085
2017/05/12,3.5044141475241E+14
2017/05/13,3.5304131939586E+14
2017/05/14,3.5819809229976E+14
2017/05/15,3.6376056991537E+14
2017/05/16,3.6960911588925E+14
2017/05/17,3.7451087349074E+14
2017/05/18,3.8008427697127E+14
2017/05/19,3.859315364069E+14
2017/05/20,3.9239256202017E+14
2017/05/21,3.9937355225754E+14
2017/05/22,4.0717885421033E+14
2017/05/23,4.1311794120948E+14
2017/05/24,4.1992504118354E+14
2017/05/25,426242877097049
2017/05/26,431763705332535
2017/05/27,4.385334669781E+14
2017/05/28,4.4313336236702E+14
2017/05/29,4.4839517198458E+14
2017/05/30,4.5526209613932E+14
2017/05/31,4.632349414976E+14
2017/06/01,4.737030044007E+14
2017/06/02,4.8390699036484E+14
2017/06/03,493623871756209
2017/06/04,5.0407753625051E+14
2017/06/05,5.1383137016628E+14
2017/06/06,5.2571564569829E+14
2017/06/07,5.3811250777516E+14
2017/06/08,5.5117988986999E+14
2017/06/09,5.642831834001E+14
2017/06/10,5.7778071744624E+14
2017/06/11,5.9304359156036E+14
2017/06/12,6.0651633256244E+14
2017/06/13,6.1947353138704E+14
2017/06/14,6.3329251385318E+14
2017/06/15,6.4523889268534E+14
2017/06/16,6.568545315379E+14
2017/06/17,6.7012445041267E+14
2017/06/18,6.8242761087328E+14
2017/06/19,6.9498544984986E+14
2017/06/20,7.115631699051E+14
2017/06/21,7.2883278847739E+14
2017/06/22,7.4538739853334E+14
2017/06/23,7.626405482139E+14
2017/06/24,7.7881531519414E+14
2017/06/25,794657898952895
2017/06/26,8.1233802572151E+14
2017/06/27,829176730135003
2017/06/28,8.4609614389808E+14
2017/06/29,8.6284604100957E+14
2017/06/30,879623485795332
2017/07/01,8.9613112468108E+14
2017/07/02,9.1272296284106E+14
2017/07/03,9.2968549756106E+14
2017/07/04,9.4254758993422E+14
2017/07/05,9.5316525193036E+14
2017/07/06,9.6493650117093E+14
2017/07/07,976126051254117
2017/07/08,9.8807483195823E+14
2017/07/09,9.9996440399318E+14
2017/07/10,1.0195988125171E+15
2017/07/11,1.0398733548559E+15
2017/07/12,1.0567231532073E+15
2017/07/13,1.074237121958E+15
2017/07/14,1.0892761730012E+15
2017/07/15,1.1046553536792E+15
2017/07/16,1.1219106088474E+15
2017/07/17,1.135592936612E+15
2017/07/18,1.1489245971792E+15
2017/07/19,1.163999092E+15
2017/07/20,1.1807277705367E+15
2017/07/21,1.1997838260595E+15
2017/07/22,1.215662184398E+15
2017/07/23,1.2330850645524E+15
2017/07/24,1.2404974610709E+15
2017/07/25,1.2486529991799E+15
2017/07/26,1.2590458031924E+15
2017/07/27,1.2671726593399E+15
2017/07/28,1.2778735296332E+15
2017/07/29,1.2867473396018E+15
2017/07/30,1295041591486338
2017/07/31,1.3109028190474E+15
2017/08/01,1.3389622939454E+15
2017/08/02,1.3655712565912E+15
2017/08/03,1385889606452824
2017/08/04,1.4062965357092E+15
2017/08/05,1.4282557530782E+15
2017/08/06,1.4485346226023E+15
2017/08/07,1.4712102655188E+15
2017/08/08,1493201404737570
2017/08/09,1.5167640511332E+15
2017/08/10,1.540221631589E+15
2017/08/11,1.5622061735754E+15
2017/08/12,1.5879453730438E+15
2017/08/13,1.611584634305E+15
2017/08/14,1.6331777604142E+15
2017/08/15,1.6422933745765E+15
2017/08/16,1649936687164884
2017/08/17,1.6629759791631E+15
2017/08/18,1.6740315252845E+15
2017/08/19,1.6890432809746E+15
2017/08/20,1.7028762132407E+15
2017/08/21,1.714670479673E+15
2017/08/22,1.7266805707358E+15
2017/08/23,1.7396607234464E+15
2017/08/24,1.7523794504362E+15
2017/08/25,1.7891309915513E+15
2017/08/26,1.8253795092345E+15
2017/08/27,1.860328219641E+15
2017/08/28,1889215600613938
2017/08/29,1.9227690309833E+15
2017/08/30,1.959741859105E+15
2017/08/31,1.993821281077E+15
2017/09/01,2.028687238845E+15
2017/09/02,2.0597877134425E+15
2017/09/03,2.0924802967007E+15
2017/09/04,2.1252571201175E+15
2017/09/05,2.1557316875369E+15
2017/09/06,2.1835561894853E+15
2017/09/07,2213959952850936
2017/09/08,2.2279957031223E+15
2017/09/09,2.2366670417016E+15
2017/09/10,2.2445072758124E+15
2017/09/11,2.2573264205941E+15
2017/09/12,2.2695545141302E+15
2017/09/13,2276196481875880
2017/09/14,2.2837992384701E+15
2017/09/15,2.2932655410801E+15
2017/09/16,2301755230894028
2017/09/17,2.3117975028176E+15
2017/09/18,2.3194896529782E+15
2017/09/19,2.3301848647863E+15
2017/09/20,2340781778412659
2017/09/21,2351606199424544
2017/09/22,2.3935392975837E+15
2017/09/23,2439210532112327
2017/09/24,2486047379224815
2017/09/25,2.5288813046087E+15
2017/09/26,2565440342189377
2017/09/27,2607719280908092
2017/09/28,2648726139541504
2017/09/29,2.6799314053816E+15
2017/09/30,2.7102013423451E+15
2017/10/01,2.744113357385E+15
2017/10/02,2780507507599183
2017/10/03,2813225445915628
2017/10/04,2.8500395547992E+15
2017/10/05,2890279806472876
2017/10/06,2.8884399329991E+15
2017/10/07,2.8810567669034E+15
2017/10/08,2.8789074119811E+15
2017/10/09,2880231288397623
2017/10/10,2882114736233805
2017/10/11,2887924951856228
2017/10/12,2.8890432189819E+15
2017/10/13,2.9053318555591E+15
2017/10/14,2.9156249500275E+15
2017/10/15,2922542224758607
2017/10/16,2.8554816943325E+15
2017/10/17,2754908020395581
2017/10/18,2.6489257142682E+15
2017/10/19,2.5411798242393E+15
2017/10/20,2436577658047657
2017/10/21,2.3375417318945E+15
2017/10/22,2234996115197398
2017/10/23,2.1296292640833E+15
2017/10/24,2.0284461102005E+15
2017/10/25,1920361743998984
2017/10/26,1815025320074324
2017/10/27,1.5985244746854E+15
2017/10/28,1.3900960265828E+15
2017/10/29,1.178489519175E+15
2017/10/30,1.0411806950478E+15
2017/10/31,938981112187736
2017/11/01,9.4568549193692E+14
2017/11/02,9.4447269018667E+14
2017/11/03,9.4243855758968E+14
2017/11/04,9.3774475563419E+14
2017/11/05,9.3486261248652E+14
2017/11/06,9.3329012268994E+14
2017/11/07,9.2723972994061E+14
2017/11/08,9.2512062415106E+14
2017/11/09,9.2394744112733E+14
2017/11/10,1.026061130732E+15
2017/11/11,1.1287571224381E+15
2017/11/12,1.2349950667096E+15
2017/11/13,1.3390507238356E+15
2017/11/14,1.4425332254777E+15
2017/11/15,1.4366687211372E+15
2017/11/16,1.4333694276469E+15
2017/11/17,1.4322012427875E+15
2017/11/18,1.4310952680219E+15
2017/11/19,1.4284369975364E+15
2017/11/20,1432394811050202
2017/11/21,1.4366267860095E+15
2017/11/22,1.4372203844911E+15
2017/11/23,1.4442418909859E+15
2017/11/24,1.4527963989373E+15
2017/11/25,1461677006493424
2017/11/26,1.4663947475034E+15
2017/11/27,1.472139459683E+15
2017/11/28,1.4763743047284E+15
2017/11/29,1483261457432212
2017/11/30,1.4936622253989E+15
2017/12/01,1.5039289123643E+15
2017/12/02,1.5168256909001E+15
2017/12/03,1.5244995780863E+15
2017/12/04,1.5274733031048E+15
2017/12/05,1.5279039695051E+15
2017/12/06,1.5283041069962E+15
2017/12/07,1.5255773215331E+15
2017/12/08,1.5258298696159E+15
2017/12/09,1.5251962814715E+15
2017/12/10,1.5249139389455E+15
2017/12/11,1.5276644387673E+15
2017/12/12,1531108588661062
2017/12/13,1.5376769523076E+15
2017/12/14,1.5447164642677E+15
2017/12/15,1.5568114498192E+15
2017/12/16,1568957114836060
2017/12/17,1.5864527631834E+15
2017/12/18,1.6045175187856E+15
2017/12/19,1623015584271486
2017/12/20,1.6407084176894E+15
2017/12/21,1.6593385100154E+15
2017/12/22,1.6716894080322E+15
2017/12/23,1.6887718629285E+15
2017/12/24,1.7082874415212E+15
2017/12/25,1.7281101001813E+15
2017/12/26,1.7502222662381E+15
2017/12/27,1.7681711566915E+15
2017/12/28,1.7878229201106E+15
2017/12/29,1.798842300786E+15
2017/12/30,1.8084356989357E+15
2017/12/31,1.8202122003915E+15
2018/01/01,1.8310206824604E+15
2018/01/02,1.8444681747637E+15
2018/01/03,1.8579105693764E+15
2018/01/04,1868904114619496
2018/01/05,1.8837084710275E+15
2018/01/06,1.8913353086772E+15
2018/01/07,1.9004782854772E+15
2018/01/08,1.9113768865306E+15
2018/01/09,1.9216401519939E+15
2018/01/10,1.9317746879016E+15
2018/01/11,1.9431317153734E+15
2018/01/12,1.9594993234081E+15
2018/01/13,1.9785109050117E+15
2018/01/14,1.9963399854574E+15
2018/01/15,2.0145042846262E+15
2018/01/16,2.0342911978749E+15
2018/01/17,2.0594934274129E+15
2018/01/18,2.0866388760017E+15
2018/01/19,2110618563109416
2018/01/20,2143810747677354
2018/01/21,2173965609437134
2018/01/22,2.2017761370644E+15
2018/01/23,2.2296168563769E+15
2018/01/24,2.2620498344629E+15
2018/01/25,2.2929199203378E+15
2018/01/26,2.3215738740121E+15
2018/01/27,2346184026035555
2018/01/28,2369842956935741
2018/01/29,2.3985579447349E+15
2018/01/30,2.4267367535247E+15
2018/01/31,2.4531360600309E+15
2018/02/01,2481038426919252
2018/02/02,2.5126591990671E+15
2018/02/03,2.5413622340812E+15
2018/02/04,2.5689772560746E+15
2018/02/05,2.596912263541E+15
2018/02/06,2.6246115383051E+15
2018/02/07,2651557993704471
2018/02/08,2.6739949273859E+15
2018/02/09,2700879589244399
2018/02/10,2.7258163663894E+15
2018/02/11,2757984626915132
2018/02/12,2.7831525646527E+15
2018/02/13,2809960434575927
2018/02/14,2833249871352924
2018/02/15,2849405768079319
2018/02/16,2.8693881299338E+15
2018/02/17,2884249098500145
2018/02/18,2901706018192628
2018/02/19,2915328187939048
2018/02/20,2925742342144656
2018/02/21,2.9310436793513E+15
2018/02/22,2.9424348440012E+15
2018/02/23,2.9488972639718E+15
2018/02/24,2.9589305077793E+15
2018/02/25,2.9693374279897E+15
2018/02/26,2.9755374613477E+15
2018/02/27,2.97605224694E+15
2018/02/28,2983177364327080
2018/03/01,2998231388481185
2018/03/02,3.0043757326844E+15
2018/03/03,3.0198826233758E+15
2018/03/04,3.0296213818773E+15
2018/03/05,3.0409262636072E+15
2018/03/06,3.054178830221E+15
2018/03/07,3074379743680979
2018/03/08,3.0927130089523E+15
2018/03/09,3106153884940617
2018/03/10,3119854606538409
2018/03/11,3.1236007004415E+15
2018/03/12,3135061271733237
2018/03/13,3149198529770513
2018/03/14,3155136369220699
2018/03/15,3.159269674031E+15
2018/03/16,3.1732816344303E+15
2018/03/17,3.1783349860606E+15
2018/03/18,3.1872915410712E+15
2018/03/19,3198149945299340
2018/03/20,3209794684413377
2018/03/21,3214582558695117
2018/03/22,3.2136956122399E+15
2018/03/23,3222871423200944
2018/03/24,3226586731555752
2018/03/25,3234849379043348
2018/03/26,3.2450251031791E+15
2018/03/27,3.2520177543248E+15
2018/03/28,3260775245493565
2018/03/29,3.2623871635179E+15
2018/03/30,3.257997130216E+15
2018/03/31,3252819511715723
2018/04/01,3.2509667989704E+15
2018/04/02,3244583602730380
2018/04/03,3233789423636641
2018/04/04,3.2277681748051E+15
2018/04/05,3222466793507989
2018/04/06,3.2204563810708E+15
2018/04/07,3221680402646821
2018/04/08,3216452168013403
2018/04/09,3.1989895097862E+15
2018/04/10,3.1890804041361E+15
2018/04/11,3.1811026760505E+15
2018/04/12,3.1773899685591E+15
2018/04/13,3168392465595785
2018/04/14,3164338135497707
2018/04/15,3.1570416138701E+15
2018/04/16,3.151029713258E+15
2018/04/17,3.1512066270476E+15
2018/04/18,3.1441478252896E+15
2018/04/19,3140371754376095
2018/04/20,3.1270797640194E+15
2018/04/21,3122248386556529
2018/04/22,3119060041055477
2018/04/23,3125651216872308
2018/04/24,3125380312761383
2018/04/25,3.1241439834966E+15
2018/04/26,3.1299773766795E+15
2018/04/27,3.1347130213416E+15
2018/04/28,3134465978170375
2018/04/29,3.1382776046521E+15
2018/04/30,3144177836122196
2018/05/01,3.1428333281396E+15
2018/05/02,3.1452029385188E+15
2018/05/03,3.1499339063707E+15
2018/05/04,3.1594112472584E+15
2018/05/05,3.1646933753693E+15
2018/05/06,3.1736395117546E+15
2018/05/07,3184106620631149
2018/05/08,3.1992139648811E+15
2018/05/09,3.2091513410819E+15
2018/05/10,3.2139072414923E+15
2018/05/11,3223402001103801
2018/05/12,3.2404181213448E+15
2018/05/13,3255145298914136
2018/05/14,3.2641340612882E+15
2018/05/15,3274752747129748
2018/05/16,3287253608564016
2018/05/17,3.2955629786024E+15
2018/05/18,3.2979796045563E+15
2018/05/19,3.2985521698268E+15
2018/05/20,3.3011223356284E+15
2018/05/21,3.3021181775505E+15
2018/05/22,3300669095316753
2018/05/23,3.2995078930923E+15
2018/05/24,3.2954969184058E+15
2018/05/25,3289624043887776
2018/05/26,3.2814844509731E+15
2018/05/27,3.2684918445062E+15
2018/05/28,3262079973288865
2018/05/29,3258959888618932
2018/05/30,3.2511679571909E+15
2018/05/31,3248909204624519
2018/06/01,3.2428396990237E+15
2018/06/02,3.2388337840023E+15
2018/06/03,3231307239510660
2018/06/04,3.2182661421804E+15
2018/06/05,3.2118063659687E+15
2018/06/06,3205464966991481
2018/06/07,3.2010440798355E+15
2018/06/08,3.2006059623873E+15
2018/06/09,3204203784389593
2018/06/10,3.2068485867231E+15
2018/06/11,3.2071018360997E+15
2018/06/12,3.2152510982219E+15
2018/06/13,3.2218443081424E+15
2018/06/14,3.2238164007319E+15
2018/06/15,3.2313448523523E+15
2018/06/16,3238426572692617
2018/06/17,3245047686800593
2018/06/18,3262038026434001
2018/06/19,3276479809701960
2018/06/20,3.2916473395073E+15
2018/06/21,3.3127060840176E+15
2018/06/22,3329276473863696
2018/06/23,3.3357744439231E+15
2018/06/24,3350254412013444
2018/06/25,3.3617360538417E+15
2018/06/26,3363863499850569
2018/06/27,3.3793704864632E+15
2018/06/28,3388626846742304
2018/06/29,3.397333796748E+15
2018/06/30,3.4099632529103E+15
