Date,activeaddresses7roc
2016/06/20,-3.687
2016/06/21,-4.141
2016/06/22,16.755
2016/06/23,5.163
2016/06/24,-26.48
2016/06/25,-28.401
2016/06/26,-6.647
2016/06/27,-10.648
2016/06/28,-2.267
2016/06/29,-14.608
2016/06/30,-1.677
2016/07/01,-4.276
2016/07/02,6.961
2016/07/03,-8.903
2016/07/04,5.566
2016/07/05,-4.349
2016/07/06,-2.197
2016/07/07,-0.048
2016/07/08,4.759
2016/07/09,-0.54
2016/07/10,1.125
2016/07/11,-4.256
2016/07/12,-0.628
2016/07/13,-10.152
2016/07/14,3.003
2016/07/15,-1.831
2016/07/16,-2.014
2016/07/17,-15.587
2016/07/18,-5.227
2016/07/19,19.381
2016/07/20,38.049
2016/07/21,10.375
2016/07/22,23.696
2016/07/23,17.495
2016/07/24,71.728
2016/07/25,41.022
2016/07/26,35.483
2016/07/27,21.342
2016/07/28,16.872
2016/07/29,-4.15
2016/07/30,-4.409
2016/07/31,-19.364
2016/08/01,-11.197
2016/08/02,-31.156
2016/08/03,-21.161
2016/08/04,-11.907
2016/08/05,-8.706
2016/08/06,-4.39
2016/08/07,-8.24
2016/08/08,-6.976
2016/08/09,6.206
2016/08/10,-5.915
2016/08/11,4.071
2016/08/12,-2.53
2016/08/13,-1.356
2016/08/14,-1.831
2016/08/15,-0.631
2016/08/16,-0.806
2016/08/17,-3.219
2016/08/18,-12.769
2016/08/19,1.678
2016/08/20,4.577
2016/08/21,3.786
2016/08/22,-1.941
2016/08/23,-2.546
2016/08/24,-0.059
2016/08/25,9.473
2016/08/26,1.201
2016/08/27,2.844
2016/08/28,0.867
2016/08/29,8.118
2016/08/30,-5.139
2016/08/31,10.153
2016/09/01,3.204
2016/09/02,7.823
2016/09/03,-0.5
2016/09/04,0.025
2016/09/05,-4.257
2016/09/06,1.824
2016/09/07,-10.901
2016/09/08,1.567
2016/09/09,-6.584
2016/09/10,-1.769
2016/09/11,2.094
2016/09/12,3.73
2016/09/13,-0.849
2016/09/14,5.333
2016/09/15,-6.843
2016/09/16,6.202
2016/09/17,6.288
2016/09/18,-5.871
2016/09/19,-3.715
2016/09/20,27.512
2016/09/21,3.606
2016/09/22,-15.889
2016/09/23,-14.14
2016/09/24,-11.458
2016/09/25,-5.263
2016/09/26,-9.909
2016/09/27,-30.697
2016/09/28,-10.907
2016/09/29,7.202
2016/09/30,-0.063
2016/10/01,3.582
2016/10/02,11.76
2016/10/03,4.109
2016/10/04,-16.138
2016/10/05,-15.671
2016/10/06,-15.859
2016/10/07,5.136
2016/10/08,-5.495
2016/10/09,-0.394
2016/10/10,11.764
2016/10/11,18.562
2016/10/12,-29.108
2016/10/13,-45.551
2016/10/14,-16.813
2016/10/15,-32.418
2016/10/16,-26.866
2016/10/17,-18.857
2016/10/18,17.544
2016/10/19,24.935
2016/10/20,141.965
2016/10/21,56.902
2016/10/22,49.482
2016/10/23,18.331
2016/10/24,10.729
2016/10/25,-11.185
2016/10/26,33.996
2016/10/27,-10.306
2016/10/28,-25.728
2016/10/29,-6.246
2016/10/30,-11.634
2016/10/31,9.724
2016/11/01,5.318
2016/11/02,5.895
2016/11/03,0.227
2016/11/04,-29.917
2016/11/05,-3.061
2016/11/06,-5.023
2016/11/07,-13.301
2016/11/08,-13.434
2016/11/09,-12.042
2016/11/10,-16.179
2016/11/11,34.192
2016/11/12,-1.272
2016/11/13,22.014
2016/11/14,-12.302
2016/11/15,0.394
2016/11/16,-9.658
2016/11/17,0.735
2016/11/18,-6.078
2016/11/19,-4.001
2016/11/20,-8.518
2016/11/21,3.025
2016/11/22,54.6
2016/11/23,110.548
2016/11/24,-8.191
2016/11/25,46.161
2016/11/26,-12.871
2016/11/27,-9.369
2016/11/28,-1.43
2016/11/29,-44.004
2016/11/30,-52.503
2016/12/01,0.699
2016/12/02,-32.333
2016/12/03,21.702
2016/12/04,7.727
2016/12/05,-1.528
2016/12/06,24.577
2016/12/07,-5.974
2016/12/08,3.509
2016/12/09,-1.127
2016/12/10,-10.829
2016/12/11,-3.591
2016/12/12,2.715
2016/12/13,-19.479
2016/12/14,10.703
2016/12/15,14.395
2016/12/16,0.545
2016/12/17,1.716
2016/12/18,-8.697
2016/12/19,5.832
2016/12/20,17.196
2016/12/21,2.35
2016/12/22,24.721
2016/12/23,5.121
2016/12/24,1.242
2016/12/25,-1.068
2016/12/26,-18.71
2016/12/27,-15.659
2016/12/28,-9.027
2016/12/29,-25.726
2016/12/30,-9.151
2016/12/31,5.583
2017/01/01,0.323
2017/01/02,10.721
2017/01/03,5.714
2017/01/04,26.161
2017/01/05,22.663
2017/01/06,17.083
2017/01/07,4.505
2017/01/08,14.32
2017/01/09,16.899
2017/01/10,8.271
2017/01/11,-10.087
2017/01/12,-10.726
2017/01/13,-10.455
2017/01/14,-9.08
2017/01/15,-1.732
2017/01/16,-1.969
2017/01/17,4.363
2017/01/18,-5.886
2017/01/19,-4.056
2017/01/20,8.521
2017/01/21,6.675
2017/01/22,4.306
2017/01/23,-6.169
2017/01/24,-0.042
2017/01/25,-1.554
2017/01/26,-3.379
2017/01/27,-8.619
2017/01/28,-4.286
2017/01/29,-5.538
2017/01/30,0.048
2017/01/31,-7.293
2017/02/01,3.794
2017/02/02,4.2
2017/02/03,1.76
2017/02/04,10.2
2017/02/05,14.857
2017/02/06,4.511
2017/02/07,6.268
2017/02/08,5.624
2017/02/09,4.177
2017/02/10,11.965
2017/02/11,-5.586
2017/02/12,-3.392
2017/02/13,15.696
2017/02/14,17.436
2017/02/15,15.842
2017/02/16,9.948
2017/02/17,3.905
2017/02/18,21.078
2017/02/19,7.031
2017/02/20,-1.016
2017/02/21,-3.708
2017/02/22,-6.313
2017/02/23,-3.024
2017/02/24,10.997
2017/02/25,-0.201
2017/02/26,8.17
2017/02/27,8.473
2017/02/28,27.989
2017/03/01,32.903
2017/03/02,69.042
2017/03/03,32.062
2017/03/04,27.474
2017/03/05,21.588
2017/03/06,19.205
2017/03/07,-5.711
2017/03/08,-5.999
2017/03/09,-15.379
2017/03/10,-5.594
2017/03/11,7.684
2017/03/12,22.167
2017/03/13,51.789
2017/03/14,42.758
2017/03/15,46.776
2017/03/16,84.485
2017/03/17,84.181
2017/03/18,47.13
2017/03/19,18.6
2017/03/20,-7.472
2017/03/21,7.839
2017/03/22,-3.534
2017/03/23,-32.087
2017/03/24,-18.189
2017/03/25,-7.791
2017/03/26,-5.739
2017/03/27,2.169
2017/03/28,-1.801
2017/03/29,8.276
2017/03/30,30.51
2017/03/31,23.405
2017/04/01,-7.324
2017/04/02,19.34
2017/04/03,28.588
2017/04/04,9.36
2017/04/05,5.992
2017/04/06,4.077
2017/04/07,-27.169
2017/04/08,-7.718
2017/04/09,-22.825
2017/04/10,-28.66
2017/04/11,-15.374
2017/04/12,-9.053
2017/04/13,-18.741
2017/04/14,-0.169
2017/04/15,5.338
2017/04/16,-4.903
2017/04/17,-7.249
2017/04/18,12.363
2017/04/19,4.845
2017/04/20,6.567
2017/04/21,-7.015
2017/04/22,-3.456
2017/04/23,15.052
2017/04/24,19.031
2017/04/25,-1.843
2017/04/26,12.26
2017/04/27,28.542
2017/04/28,36.797
2017/04/29,31.424
2017/04/30,33.659
2017/05/01,39.945
2017/05/02,37.186
2017/05/03,7.186
2017/05/04,10.245
2017/05/05,20.448
2017/05/06,9.231
2017/05/07,17.79
2017/05/08,16.199
2017/05/09,13.132
2017/05/10,20.235
2017/05/11,2.962
2017/05/12,-6.552
2017/05/13,-2.279
2017/05/14,-7.027
2017/05/15,-6.505
2017/05/16,-0.003
2017/05/17,-2.779
2017/05/18,13.551
2017/05/19,55.198
2017/05/20,28.569
2017/05/21,35.601
2017/05/22,45.471
2017/05/23,57.585
2017/05/24,68.821
2017/05/25,33.771
2017/05/26,3.172
2017/05/27,20.095
2017/05/28,2.607
2017/05/29,-11.113
2017/05/30,-8.809
2017/05/31,1.094
2017/06/01,14.796
2017/06/02,3.655
2017/06/03,21.304
2017/06/04,25.741
2017/06/05,25.618
2017/06/06,24.268
2017/06/07,8.717
2017/06/08,-9.533
2017/06/09,22.935
2017/06/10,28.633
2017/06/11,43.285
2017/06/12,67.762
2017/06/13,45.877
2017/06/14,36.723
2017/06/15,50.724
2017/06/16,17.174
2017/06/17,10.028
2017/06/18,1.35
2017/06/19,-9.489
2017/06/20,-5.086
2017/06/21,-13.506
2017/06/22,9.482
2017/06/23,20.632
2017/06/24,9.866
2017/06/25,-8.464
2017/06/26,23.944
2017/06/27,-4.511
2017/06/28,19.895
2017/06/29,-11.539
2017/06/30,-12.364
2017/07/01,-5.478
2017/07/02,10.94
2017/07/03,-15.258
2017/07/04,5.965
2017/07/05,-4.54
2017/07/06,-3.315
2017/07/07,14.558
2017/07/08,-6.307
2017/07/09,-13.065
2017/07/10,-0.445
2017/07/11,0.043
2017/07/12,3.905
2017/07/13,-7.466
2017/07/14,-19.293
2017/07/15,-2.085
2017/07/16,7.91
2017/07/17,-17.678
2017/07/18,-7.901
2017/07/19,-3.469
2017/07/20,6.624
2017/07/21,0.113
2017/07/22,-10.372
2017/07/23,13.056
2017/07/24,2.396
2017/07/25,-8.803
2017/07/26,-16.44
2017/07/27,-9.437
2017/07/28,0.308
2017/07/29,-0.912
2017/07/30,-19.37
2017/07/31,9.906
2017/08/01,-6.849
2017/08/02,6.283
2017/08/03,-0.879
2017/08/04,5.45
2017/08/05,24.825
2017/08/06,15.774
2017/08/07,0.16
2017/08/08,42.079
2017/08/09,19.72
2017/08/10,44.619
2017/08/11,32.374
2017/08/12,23.62
2017/08/13,23.217
2017/08/14,46.722
2017/08/15,24.08
2017/08/16,39.623
2017/08/17,21.708
2017/08/18,25.434
2017/08/19,9.907
2017/08/20,-5.013
2017/08/21,-7.658
2017/08/22,-15.433
2017/08/23,-6.921
2017/08/24,-17.945
2017/08/25,-17.954
2017/08/26,-19.26
2017/08/27,-0.851
2017/08/28,-8.183
2017/08/29,15.542
2017/08/30,7.221
2017/08/31,21.67
2017/09/01,9.508
2017/09/02,16.713
2017/09/03,-0.025
2017/09/04,29.712
2017/09/05,11.558
2017/09/06,15.748
2017/09/07,-1.163
2017/09/08,7.864
2017/09/09,9.958
2017/09/10,5.544
2017/09/11,-19.444
2017/09/12,-3.582
2017/09/13,-21.629
2017/09/14,-1.733
2017/09/15,9.817
2017/09/16,-5.285
2017/09/17,-8.873
2017/09/18,4.074
2017/09/19,-18.621
2017/09/20,-10.028
2017/09/21,-21.937
2017/09/22,-42.385
2017/09/23,-26.091
2017/09/24,-5.074
2017/09/25,-20.318
2017/09/26,-16.025
2017/09/27,-8.97
2017/09/28,2.277
2017/09/29,22.852
2017/09/30,11.087
2017/10/01,-2.802
2017/10/02,0.211
2017/10/03,8.768
2017/10/04,-3.548
2017/10/05,-7.599
2017/10/06,-10.188
2017/10/07,-3.154
2017/10/08,7.295
2017/10/09,-1.009
2017/10/10,11.044
2017/10/11,16.017
2017/10/12,14.735
2017/10/13,31.224
2017/10/14,15.862
2017/10/15,7.653
2017/10/16,4.116
2017/10/17,13.27
2017/10/18,6.229
2017/10/19,0.557
2017/10/20,-2.571
2017/10/21,12.107
2017/10/22,25.069
2017/10/23,20.416
2017/10/24,-2.575
2017/10/25,-2.172
2017/10/26,5.551
2017/10/27,-5.092
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,5.105
2017/11/01,22.883
2017/11/02,32.916
2017/11/03,13.077
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,-6.991
2017/11/08,-4.16
2017/11/09,-12.739
2017/11/10,2.511
2017/11/11,10.838
2017/11/12,32.395
2017/11/13,5.968
2017/11/14,15.395
2017/11/15,21.941
2017/11/16,5.103
2017/11/17,13.736
2017/11/18,15.31
2017/11/19,1.014
2017/11/20,20.656
2017/11/21,11.686
2017/11/22,-1.178
2017/11/23,11.742
2017/11/24,1.527
2017/11/25,15.514
2017/11/26,14.291
2017/11/27,21.583
2017/11/28,26.214
2017/11/29,35.564
2017/11/30,28.403
2017/12/01,20.707
2017/12/02,24.85
2017/12/03,34.562
2017/12/04,12.425
2017/12/05,3.72
2017/12/06,33.737
2017/12/07,-3.103
2017/12/08,22.134
2017/12/09,12.174
2017/12/10,-1.334
2017/12/11,20.162
2017/12/12,36.86
2017/12/13,5.225
2017/12/14,65.164
2017/12/15,30.751
2017/12/16,35.433
2017/12/17,41.141
2017/12/18,35.017
2017/12/19,38.052
2017/12/20,21.112
2017/12/21,23.048
2017/12/22,36.78
2017/12/23,10.114
2017/12/24,-14.238
2017/12/25,-26.756
2017/12/26,-28.157
2017/12/27,-15.54
2017/12/28,-18.57
2017/12/29,-2.364
2017/12/30,36.747
2017/12/31,29.891
2018/01/01,26.074
2018/01/02,51.374
2018/01/03,52.727
2018/01/04,66.076
2018/01/05,26.749
2018/01/06,7.709
2018/01/07,31.824
2018/01/08,45.162
2018/01/09,15.463
2018/01/10,-4.17
2018/01/11,-15.682
2018/01/12,-17.285
2018/01/13,-8.043
2018/01/14,-8.004
2018/01/15,0.656
2018/01/16,0.86
2018/01/17,7.1
2018/01/18,-0.263
2018/01/19,-12.94
2018/01/20,-27.036
2018/01/21,-4.479
2018/01/22,-24.451
2018/01/23,-33.69
2018/01/24,-35.739
2018/01/25,-46.718
2018/01/26,-8.784
2018/01/27,-10.428
2018/01/28,-20.37
2018/01/29,-6.57
2018/01/30,-5.157
2018/01/31,-2.628
2018/02/01,45.31
2018/02/02,4.67
2018/02/03,-4.131
2018/02/04,-11.18
2018/02/05,-8.592
2018/02/06,-0.883
2018/02/07,-10.822
2018/02/08,-39.963
2018/02/09,-25.733
2018/02/10,3.229
2018/02/11,-8.022
2018/02/12,-6.05
2018/02/13,-22.421
2018/02/14,-10.128
2018/02/15,17.961
2018/02/16,-15.335
2018/02/17,-20.417
2018/02/18,-7.036
2018/02/19,-8.35
2018/02/20,19.18
2018/02/21,4.896
2018/02/22,-5.7
2018/02/23,0.306
2018/02/24,-14.713
2018/02/25,-14.326
2018/02/26,-8.095
2018/02/27,-23.008
2018/02/28,-11.19
2018/03/01,-10.436
2018/03/02,-1.535
2018/03/03,-1.09
2018/03/04,-10.998
2018/03/05,-8.48
2018/03/06,-0.735
2018/03/07,15.505
2018/03/08,-2.939
2018/03/09,-7.825
2018/03/10,-3.582
2018/03/11,-4.676
2018/03/12,-10.738
2018/03/13,-9.497
2018/03/14,-18.713
2018/03/15,-2.672
2018/03/16,-5.648
2018/03/17,-6.189
2018/03/18,16.32
2018/03/19,9.274
2018/03/20,-3.975
2018/03/21,-6.098
2018/03/22,-6.764
2018/03/23,18.748
2018/03/24,15.634
2018/03/25,-20.615
2018/03/26,-10.593
2018/03/27,-7.268
2018/03/28,-18.625
2018/03/29,-4.811
2018/03/30,-15.861
2018/03/31,-16.908
2018/04/01,0.085
2018/04/02,-9.036
2018/04/03,7.327
2018/04/04,8.068
2018/04/05,15.873
2018/04/06,2.353
2018/04/07,1.611
2018/04/08,19.713
2018/04/09,13.288
2018/04/10,-6.42
2018/04/11,1.84
2018/04/12,-0.071
2018/04/13,9.955
2018/04/14,7.442
2018/04/15,0.853
2018/04/16,-1.352
2018/04/17,16.085
2018/04/18,8.265
2018/04/19,3.353
2018/04/20,6.641
2018/04/21,28.454
2018/04/22,28.462
2018/04/23,31.79
2018/04/24,25.155
2018/04/25,16.526
2018/04/26,4.758
2018/04/27,-6.034
2018/04/28,-7.766
2018/04/29,-14.779
2018/04/30,-11.184
2018/05/01,-20.567
2018/05/02,0.24
2018/05/03,11.366
2018/05/04,72.815
2018/05/05,14.4
2018/05/06,13.748
2018/05/07,9.555
2018/05/08,25.798
2018/05/09,14.914
2018/05/10,4.994
2018/05/11,-30.673
2018/05/12,8.801
2018/05/13,9.343
2018/05/14,6.09
2018/05/15,-0.3
2018/05/16,1.297
2018/05/17,6.834
2018/05/18,8.813
2018/05/19,12.503
2018/05/20,3.949
2018/05/21,-2.328
2018/05/22,6.256
2018/05/23,3.497
2018/05/24,-3.992
2018/05/25,-7.528
2018/05/26,-14.421
2018/05/27,2.128
2018/05/28,14.364
2018/05/29,-0.466
2018/05/30,-3.113
2018/05/31,-1.905
2018/06/01,-7.239
2018/06/02,-0.847
2018/06/03,0.69
2018/06/04,-13.203
2018/06/05,-9.287
2018/06/06,-9.889
2018/06/07,-6.197
2018/06/08,-5.63
2018/06/09,-77.741
2018/06/10,-100
2018/06/11,-3.835
2018/06/12,-10.973
2018/06/13,-4.047
2018/06/14,-8.154
2018/06/15,6.509
2018/06/16,240.102
2018/06/17,0
2018/06/18,-12.511
2018/06/19,5.664
2018/06/20,3.515
2018/06/21,2.753
2018/06/22,0.966
2018/06/23,14.109
2018/06/24,3.821
2018/06/25,31.687
2018/06/26,-4.361
2018/06/27,-4.283
2018/06/28,2.037
2018/06/29,-4.137
2018/06/30,-29.75
2018/07/01,-45.584
2018/07/02,-50.481
2018/07/03,-36.508
2018/07/04,-40.152
2018/07/05,-35.161
2018/07/06,-42.005
2018/07/07,-14.076
2018/07/08,39.005
2018/07/09,29.054
2018/07/10,29.996
2018/07/11,23.487
2018/07/12,0.666
2018/07/13,6.143
2018/07/14,1.14
2018/07/15,-17.853
2018/07/16,18.54
2018/07/17,19.314
2018/07/18,50.728
2018/07/19,49.748
2018/07/20,45.551
2018/07/21,37.271
2018/07/22,59.209
2018/07/23,12.674
2018/07/24,17.039
2018/07/25,0.876
2018/07/26,0.275
2018/07/27,23.388
2018/07/28,25.974
2018/07/29,9.3
2018/07/30,2.705
2018/07/31,-5.843
2018/08/01,-7.116
2018/08/02,-2.545
2018/08/03,-3.034
2018/08/04,-5.672
2018/08/05,-10.171
2018/08/06,-10.796
2018/08/07,-17.025
2018/08/08,-27.131
2018/08/09,-22.558
2018/08/10,-100
2018/08/11,-100
2018/08/12,-100
2018/08/13,-0.519
2018/08/14,4.277
2018/08/15,13.826
2018/08/16,24.944
2018/08/17,0
2018/08/18,0
2018/08/19,0
2018/08/20,-5.867
2018/08/21,-13.995
2018/08/22,-7.443
2018/08/23,-18.812
2018/08/24,-0.812
2018/08/25,-2.015
2018/08/26,3.885
2018/08/27,-3.539
2018/08/28,9.258
2018/08/29,-12.831
2018/08/30,-1.996
2018/08/31,-5.119
2018/09/01,8.79
2018/09/02,9.523
2018/09/03,3.247
2018/09/04,-3.923
2018/09/05,20.286
2018/09/06,4.363
2018/09/07,5.348
2018/09/08,-12.122
2018/09/09,-15.502
2018/09/10,-15.83
2018/09/11,-13.685
2018/09/12,-15.785
2018/09/13,-7.939
2018/09/14,-15.305
2018/09/15,-22.791
2018/09/16,-23.799
2018/09/17,-5.83
2018/09/18,-11.05
2018/09/19,-14.861
2018/09/20,-12.034
2018/09/21,1.259
2018/09/22,2.398
2018/09/23,4.043
2018/09/24,-15.166
2018/09/25,2.598
2018/09/26,-1.076
2018/09/27,-2.97
2018/09/28,-6.631
2018/09/29,-9.066
2018/09/30,5.638
2018/10/01,-0.175
2018/10/02,-8.778
2018/10/03,19.85
2018/10/04,17.014
2018/10/05,22.23
2018/10/06,52.871
2018/10/07,3.329
2018/10/08,16.717
2018/10/09,20.989
2018/10/10,-7.746
2018/10/11,-2.857
2018/10/12,-12.151
2018/10/13,-16.136
2018/10/14,3.324
2018/10/15,8.188
2018/10/16,9.433
2018/10/17,18.607
2018/10/18,4.598
2018/10/19,7.354
2018/10/20,2.989
2018/10/21,-0.823
2018/10/22,2.832
2018/10/23,-3.83
2018/10/24,-5.639
2018/10/25,-3.258
2018/10/26,0.496
2018/10/27,-6.172
2018/10/28,0.841
2018/10/29,4.229
2018/10/30,8.554
2018/10/31,7.173
2018/11/01,3.222
2018/11/02,-11.713
2018/11/03,-6.203
2018/11/04,-5.354
2018/11/05,-8.823
2018/11/06,-12.205
2018/11/07,-14.975
2018/11/08,-11.668
2018/11/09,8.439
2018/11/10,3.4
2018/11/11,15.372
2018/11/12,-2.537
2018/11/13,-2.404
2018/11/14,7.646
2018/11/15,6.762
2018/11/16,-5.029
2018/11/17,-3.663
2018/11/18,-19.127
2018/11/19,11.251
2018/11/20,10.807
2018/11/21,-6.957
2018/11/22,-7.4
2018/11/23,-1.588
2018/11/24,-7.788
2018/11/25,8.369
2018/11/26,-17.634
2018/11/27,-17.96
2018/11/28,4.159
2018/11/29,-3.935
2018/11/30,3.121
2018/12/01,2.945
2018/12/02,-11.286
2018/12/03,-4.756
2018/12/04,-2.733
2018/12/05,-4.88
2018/12/06,5.051
2018/12/07,1.934
2018/12/08,21.64
2018/12/09,13.594
2018/12/10,11.4
2018/12/11,2.972
2018/12/12,-5.678
2018/12/13,-3.404
2018/12/14,-8.561
2018/12/15,-9.067
2018/12/16,7.136
2018/12/17,-4.117
2018/12/18,0.044
2018/12/19,9.836
2018/12/20,9.632
2018/12/21,6.293
2018/12/22,-13.984
2018/12/23,-9.833
2018/12/24,5.412
2018/12/25,-0.591
2018/12/26,-5.378
2018/12/27,-5.693
2018/12/28,3.14
2018/12/29,18.495
2018/12/30,-5.451
2018/12/31,-9.947
2019/01/01,-8.499
2019/01/02,1.44
2019/01/03,7.8
2019/01/04,-8.201
2019/01/05,-9.769
2019/01/06,2.414
2019/01/07,7.663
2019/01/08,23.002
2019/01/09,5.253
2019/01/10,-2.85
2019/01/11,1.51
2019/01/12,-12.804
2019/01/13,-7.001
2019/01/14,7.234
2019/01/15,-4.658
2019/01/16,-12.181
2019/01/17,-12.148
2019/01/18,-4.825
2019/01/19,9.654
2019/01/20,-2.45
2019/01/21,-17.746
2019/01/22,-13.804
2019/01/23,0.702
2019/01/24,-0.286
2019/01/25,-0.575
2019/01/26,-3.948
2019/01/27,8.663
2019/01/28,13.571
2019/01/29,8.376
2019/01/30,-1.528
2019/01/31,0.587
2019/02/01,-6.716
2019/02/02,-8.438
2019/02/03,-22.299
2019/02/04,-34.494
2019/02/05,-27.157
2019/02/06,-21.99
2019/02/07,-23.78
2019/02/08,-10.674
2019/02/09,-8.4
2019/02/10,-7.786
2019/02/11,9.656
2019/02/12,11.253
2019/02/13,12.557
2019/02/14,15.461
2019/02/15,6.997
2019/02/16,9.902
2019/02/17,15.973
2019/02/18,27.293
2019/02/19,20.909
2019/02/20,6.361
2019/02/21,1.658
2019/02/22,1.284
2019/02/23,2.678
2019/02/24,13.995
2019/02/25,-6.831
2019/02/26,-4.535
2019/02/27,4.632
2019/02/28,11.975
2019/03/01,11.352
2019/03/02,9.599
2019/03/03,-6.615
2019/03/04,8.498
2019/03/05,9.553
2019/03/06,7.967
2019/03/07,3.634
2019/03/08,2.639
2019/03/09,8.496
2019/03/10,0.022
2019/03/11,-7.2
2019/03/12,-0.25
2019/03/13,-1.601
2019/03/14,1.86
2019/03/15,-3.49
2019/03/16,-12.171
2019/03/17,8.743
2019/03/18,12.351
2019/03/19,6.657
2019/03/20,12.544
2019/03/21,2.915
2019/03/22,9.732
2019/03/23,11.174
2019/03/24,6.851
2019/03/25,13.897
2019/03/26,7.887
2019/03/27,0.596
2019/03/28,11.995
2019/03/29,7.175
2019/03/30,17.167
2019/03/31,6.719
2019/04/01,12.214
2019/04/02,23.728
2019/04/03,22.487
2019/04/04,3.821
2019/04/05,1.358
2019/04/06,-8.39
2019/04/07,6.051
2019/04/08,-5.569
2019/04/09,-13.946
2019/04/10,-14.006
2019/04/11,10.702
2019/04/12,15.363
2019/04/13,9.693
2019/04/14,-11.914
2019/04/15,-6.963
2019/04/16,-5.066
2019/04/17,0.185
2019/04/18,-9.603
2019/04/19,-2.156
2019/04/20,27.139
2019/04/21,32.306
2019/04/22,16.058
2019/04/23,16.467
2019/04/24,6.185
2019/04/25,0.658
2019/04/26,-7.331
2019/04/27,-30.681
2019/04/28,-18.825
2019/04/29,-16.658
2019/04/30,-9.638
2019/05/01,2.19
2019/05/02,-10.971
2019/05/03,-5.141
2019/05/04,5.18
2019/05/05,4.312
2019/05/06,5.715
2019/05/07,-4.762
2019/05/08,-4.956
