Date,hashrate90rsi
2016/08/10,61.797
2016/08/11,62.39
2016/08/12,62.272
2016/08/13,61.778
2016/08/14,61.845
2016/08/15,61.979
2016/08/16,62.668
2016/08/17,62.61
2016/08/18,63.222
2016/08/19,62.697
2016/08/20,63.56
2016/08/21,63.858
2016/08/22,64.045
2016/08/23,64.565
2016/08/24,64.449
2016/08/25,65.077
2016/08/26,66.007
2016/08/27,65.994
2016/08/28,65.284
2016/08/29,64.591
2016/08/30,64.545
2016/08/31,65.165
2016/09/01,65.464
2016/09/02,65.886
2016/09/03,63.016
2016/09/04,61.66
2016/09/05,62.775
2016/09/06,62.292
2016/09/07,63.019
2016/09/08,62.474
2016/09/09,62.647
2016/09/10,62.92
2016/09/11,64.057
2016/09/12,63.895
2016/09/13,63.611
2016/09/14,64.616
2016/09/15,64.495
2016/09/16,64.157
2016/09/17,65.246
2016/09/18,59.208
2016/09/19,59.863
2016/09/20,62.93
2016/09/21,63.738
2016/09/22,59.795
2016/09/23,62.37
2016/09/24,62.458
2016/09/25,63.415
2016/09/26,60.958
2016/09/27,62.318
2016/09/28,62.561
2016/09/29,63.125
2016/09/30,61.969
2016/10/01,62.848
2016/10/02,63.551
2016/10/03,62.656
2016/10/04,63.21
2016/10/05,62.954
2016/10/06,63.168
2016/10/07,61.754
2016/10/08,62.82
2016/10/09,63.287
2016/10/10,63.449
2016/10/11,63.756
2016/10/12,62.197
2016/10/13,63.174
2016/10/14,64.157
2016/10/15,64.435
2016/10/16,65.101
2016/10/17,62.796
2016/10/18,63.736
2016/10/19,63.705
2016/10/20,64.585
2016/10/21,64.975
2016/10/22,65.009
2016/10/23,63.719
2016/10/24,64.247
2016/10/25,64.602
2016/10/26,64.869
2016/10/27,63.996
2016/10/28,62.168
2016/10/29,54.426
2016/10/30,53.681
2016/10/31,55.18
2016/11/01,51.399
2016/11/02,49.431
2016/11/03,48.65
2016/11/04,47.373
2016/11/05,46.567
2016/11/06,46.378
2016/11/07,49.091
2016/11/08,50.9
2016/11/09,50.466
2016/11/10,49.107
2016/11/11,48.694
2016/11/12,48.988
2016/11/13,50.274
2016/11/14,50.886
2016/11/15,50.994
2016/11/16,50.634
2016/11/17,49.915
2016/11/18,51.089
2016/11/19,52.012
2016/11/20,53.574
2016/11/21,54.561
2016/11/22,53.3
2016/11/23,53.118
2016/11/24,51.126
2016/11/25,51.149
2016/11/26,51.343
2016/11/27,51.299
2016/11/28,51.899
2016/11/29,51.597
2016/11/30,50.807
2016/12/01,50.991
2016/12/02,51.22
2016/12/03,52.067
2016/12/04,51.858
2016/12/05,51.387
2016/12/06,51.243
2016/12/07,51.656
2016/12/08,52.549
2016/12/09,52.951
2016/12/10,53.336
2016/12/11,53.834
2016/12/12,53.03
2016/12/13,53.621
2016/12/14,53.493
2016/12/15,53.369
2016/12/16,53.958
2016/12/17,54.2
2016/12/18,54.88
2016/12/19,54.852
2016/12/20,55.335
2016/12/21,55.145
2016/12/22,54.329
2016/12/23,52.719
2016/12/24,51.521
2016/12/25,52.356
2016/12/26,52.992
2016/12/27,52.302
2016/12/28,52.173
2016/12/29,52.103
2016/12/30,52.124
2016/12/31,52.331
2017/01/01,52.349
2017/01/02,52.405
2017/01/03,52.418
2017/01/04,54.376
2017/01/05,54.818
2017/01/06,54.921
2017/01/07,55.652
2017/01/08,55.731
2017/01/09,56.411
2017/01/10,56.417
2017/01/11,56.636
2017/01/12,56.861
2017/01/13,57.266
2017/01/14,57.323
2017/01/15,57.779
2017/01/16,57.753
2017/01/17,57.437
2017/01/18,57.175
2017/01/19,58.713
2017/01/20,57.613
2017/01/21,58.21
2017/01/22,58.325
2017/01/23,58.755
2017/01/24,58.313
2017/01/25,58.373
2017/01/26,59.019
2017/01/27,58.505
2017/01/28,58.611
2017/01/29,57.938
2017/01/30,58.608
2017/01/31,58.591
2017/02/01,58.118
2017/02/02,58.66
2017/02/03,58.091
2017/02/04,58.558
2017/02/05,59.568
2017/02/06,59.856
2017/02/07,59.813
2017/02/08,60.151
2017/02/09,59.988
2017/02/10,60.767
2017/02/11,60.928
2017/02/12,61.26
2017/02/13,61.625
2017/02/14,61.93
2017/02/15,62.038
2017/02/16,61.868
2017/02/17,62.373
2017/02/18,62.643
2017/02/19,63.1
2017/02/20,63.215
2017/02/21,63.835
2017/02/22,63.249
2017/02/23,63.326
2017/02/24,63.466
2017/02/25,64.315
2017/02/26,65.423
2017/02/27,65.525
2017/02/28,66.762
2017/03/01,64.943
2017/03/02,65.383
2017/03/03,66.386
2017/03/04,65.704
2017/03/05,66.926
2017/03/06,66.998
2017/03/07,66.653
2017/03/08,67.639
2017/03/09,67.699
2017/03/10,67.764
2017/03/11,68.309
2017/03/12,68.397
2017/03/13,69.508
2017/03/14,68.661
2017/03/15,69.438
2017/03/16,69.766
2017/03/17,71.167
2017/03/18,71.492
2017/03/19,68.063
2017/03/20,69.836
2017/03/21,68.613
2017/03/22,69.245
2017/03/23,70.141
2017/03/24,69.774
2017/03/25,69.955
2017/03/26,71.259
2017/03/27,72.297
2017/03/28,70.627
2017/03/29,71.669
2017/03/30,71.732
2017/03/31,72.404
2017/04/01,71.281
2017/04/02,71.202
2017/04/03,68.472
2017/04/04,70.05
2017/04/05,70.772
2017/04/06,70.336
2017/04/07,70.744
2017/04/08,70.873
2017/04/09,69.722
2017/04/10,69.818
2017/04/11,70.679
2017/04/12,70.301
2017/04/13,69.106
2017/04/14,71.364
2017/04/15,69.546
2017/04/16,69.995
2017/04/17,70.382
2017/04/18,70.91
2017/04/19,70.232
2017/04/20,70.504
2017/04/21,71.162
2017/04/22,71.282
2017/04/23,71.886
2017/04/24,69.7
2017/04/25,70.835
2017/04/26,69.999
2017/04/27,70.395
2017/04/28,71.95
2017/04/29,72.51
2017/04/30,71.035
2017/05/01,71.331
2017/05/02,71.378
2017/05/03,71.786
2017/05/04,70.826
2017/05/05,72.132
2017/05/06,71.995
2017/05/07,72.464
2017/05/08,71.436
2017/05/09,72.601
2017/05/10,71.927
2017/05/11,72.379
2017/05/12,73.26
2017/05/13,71.608
2017/05/14,72.421
2017/05/15,73.286
2017/05/16,73.659
2017/05/17,70.164
2017/05/18,71.088
2017/05/19,72.054
2017/05/20,72.728
2017/05/21,73.461
2017/05/22,74.155
2017/05/23,71.691
2017/05/24,72.296
2017/05/25,72.421
2017/05/26,72.475
2017/05/27,73.219
2017/05/28,72.781
2017/05/29,74.336
2017/05/30,75.843
2017/05/31,73.97
2017/06/01,75.225
2017/06/02,73.467
2017/06/03,74.171
2017/06/04,74.772
2017/06/05,75.32
2017/06/06,75.632
2017/06/07,76.547
2017/06/08,76.742
2017/06/09,76.619
2017/06/10,77.757
2017/06/11,78.289
2017/06/12,78.19
2017/06/13,78.926
2017/06/14,79.437
2017/06/15,79.818
2017/06/16,80.178
2017/06/17,80.842
2017/06/18,81.238
2017/06/19,81.459
2017/06/20,81.851
2017/06/21,82.029
2017/06/22,82.262
2017/06/23,81.59
2017/06/24,82.089
2017/06/25,82.339
2017/06/26,83.03
2017/06/27,82.874
2017/06/28,83.404
2017/06/29,83.903
2017/06/30,83.937
2017/07/01,84.214
2017/07/02,84.373
2017/07/03,84.919
2017/07/04,85.345
2017/07/05,82.708
2017/07/06,83.059
2017/07/07,83.384
2017/07/08,83.5
2017/07/09,83.664
2017/07/10,83.965
2017/07/11,83.279
2017/07/12,80.855
2017/07/13,81.064
2017/07/14,79.13
2017/07/15,79.967
2017/07/16,80.487
2017/07/17,76.12
2017/07/18,76.739
2017/07/19,77.69
2017/07/20,78.415
2017/07/21,78.13
2017/07/22,77.891
2017/07/23,78.748
2017/07/24,76.46
2017/07/25,77.586
2017/07/26,77.25
2017/07/27,75.96
2017/07/28,76.577
2017/07/29,75.612
2017/07/30,76.388
2017/07/31,76.944
2017/08/01,76.901
2017/08/02,75.751
2017/08/03,72.903
2017/08/04,73.922
2017/08/05,73.212
2017/08/06,73.555
2017/08/07,74.294
2017/08/08,74.589
2017/08/09,75.089
2017/08/10,73.732
2017/08/11,74.102
2017/08/12,74.903
2017/08/13,75.004
2017/08/14,75.564
2017/08/15,75.915
2017/08/16,76.03
2017/08/17,76.385
2017/08/18,75.714
2017/08/19,76.705
2017/08/20,74.885
2017/08/21,75.562
2017/08/22,75.617
2017/08/23,76.226
2017/08/24,75.37
2017/08/25,73.81
2017/08/26,73.998
2017/08/27,73.61
2017/08/28,71.338
2017/08/29,73.244
2017/08/30,73.365
2017/08/31,72.102
2017/09/01,72.386
2017/09/02,72.32
2017/09/03,71.998
2017/09/04,72.439
2017/09/05,72.572
2017/09/06,71.92
2017/09/07,72.536
2017/09/08,73.861
2017/09/09,71.978
2017/09/10,70.893
2017/09/11,70.898
2017/09/12,72.399
2017/09/13,69.457
2017/09/14,70.015
2017/09/15,70.97
2017/09/16,69.698
2017/09/17,69.925
2017/09/18,68.583
2017/09/19,69.339
2017/09/20,68.619
2017/09/21,69.138
2017/09/22,68.569
2017/09/23,66.037
2017/09/24,66.812
2017/09/25,64.061
2017/09/26,64.474
2017/09/27,65.222
2017/09/28,63.311
2017/09/29,61.341
2017/09/30,61.11
2017/10/01,62.441
2017/10/02,62.265
2017/10/03,62.193
2017/10/04,63.027
2017/10/05,63.967
2017/10/06,61.708
2017/10/07,60.757
2017/10/08,61.699
2017/10/09,61.87
2017/10/10,62.256
2017/10/11,63.101
2017/10/12,61.423
2017/10/13,62.639
2017/10/14,60.566
2017/10/15,61.47
2017/10/16,62.254
2017/10/17,62.919
2017/10/18,62.633
2017/10/19,63.643
2017/10/20,63.336
2017/10/21,63.102
2017/10/22,63.633
2017/10/23,63.159
2017/10/24,64.076
2017/10/25,62.87
2017/10/26,61.335
2017/10/27,35.527
2017/10/28,35.527
2017/10/29,35.527
2017/10/30,35.527
2017/10/31,35.527
2017/11/01,56.111
2017/11/02,55.311
2017/11/03,55.071
2017/11/04,54.781
2017/11/05,55.395
2017/11/06,55.03
2017/11/07,54.93
2017/11/08,55.2
2017/11/09,54.898
2017/11/10,55.102
2017/11/11,55.095
2017/11/12,55.412
2017/11/13,55.288
2017/11/14,54.861
2017/11/15,54.942
2017/11/16,54.367
2017/11/17,54.49
2017/11/18,54.318
2017/11/19,54.512
2017/11/20,55.459
2017/11/21,55.23
2017/11/22,55.168
2017/11/23,55.663
2017/11/24,56.01
2017/11/25,56.077
2017/11/26,56.05
2017/11/27,55.756
2017/11/28,55.409
2017/11/29,55.686
2017/11/30,55.878
2017/12/01,55.971
2017/12/02,55.986
2017/12/03,55.328
2017/12/04,55.886
2017/12/05,55.463
2017/12/06,55.49
2017/12/07,55.708
2017/12/08,56.015
2017/12/09,56.153
2017/12/10,55.864
2017/12/11,56.097
2017/12/12,56.193
2017/12/13,56.92
2017/12/14,57.426
2017/12/15,58.272
2017/12/16,57.938
2017/12/17,58.069
2017/12/18,58.683
2017/12/19,58.174
2017/12/20,57.989
2017/12/21,58.008
2017/12/22,57.871
2017/12/23,58.763
2017/12/24,58.64
2017/12/25,58.882
2017/12/26,59
2017/12/27,59.149
2017/12/28,59.722
2017/12/29,59.113
2017/12/30,59.266
2017/12/31,59.577
2018/01/01,59.928
2018/01/02,59.858
2018/01/03,59.787
2018/01/04,60.332
2018/01/05,60.867
2018/01/06,60.16
2018/01/07,60.98
2018/01/08,60.931
2018/01/09,61.218
2018/01/10,61.7
2018/01/11,62.434
2018/01/12,62.52
2018/01/13,62.617
2018/01/14,63.191
2018/01/15,62.333
2018/01/16,63.075
2018/01/17,63.574
2018/01/18,63.217
2018/01/19,63.086
2018/01/20,64.102
2018/01/21,63.17
2018/01/22,63.753
2018/01/23,63.65
2018/01/24,64.301
2018/01/25,64.524
2018/01/26,64.525
2018/01/27,64.194
2018/01/28,64.544
2018/01/29,65.578
2018/01/30,64.971
2018/01/31,65.638
2018/02/01,66.242
2018/02/02,66.639
2018/02/03,66.501
2018/02/04,66.455
2018/02/05,67.134
2018/02/06,66.496
2018/02/07,67.123
2018/02/08,66.544
2018/02/09,66.932
2018/02/10,67.112
2018/02/11,67.35
2018/02/12,67.883
2018/02/13,68.053
2018/02/14,66.553
2018/02/15,66.805
2018/02/16,67.34
2018/02/17,67.399
2018/02/18,67.391
2018/02/19,67.222
2018/02/20,66.448
2018/02/21,66.689
2018/02/22,66.927
2018/02/23,67.207
2018/02/24,66.846
2018/02/25,67.537
2018/02/26,66.862
2018/02/27,65.857
2018/02/28,66.91
2018/03/01,67.047
2018/03/02,67.255
2018/03/03,67.879
2018/03/04,66.248
2018/03/05,66.365
2018/03/06,66.438
2018/03/07,67.412
2018/03/08,67.207
2018/03/09,65.796
2018/03/10,66.107
2018/03/11,65.826
2018/03/12,66.045
2018/03/13,65.908
2018/03/14,65.281
2018/03/15,65.663
2018/03/16,66.762
2018/03/17,66.343
2018/03/18,65.841
2018/03/19,65.967
2018/03/20,66.119
2018/03/21,65.303
2018/03/22,65.176
2018/03/23,65.332
2018/03/24,64.917
2018/03/25,65.077
2018/03/26,65.98
2018/03/27,64.522
2018/03/28,64.426
2018/03/29,63.365
2018/03/30,63.764
2018/03/31,62.937
2018/04/01,62.989
2018/04/02,63.013
2018/04/03,61.663
2018/04/04,61.991
2018/04/05,62.204
2018/04/06,63.086
2018/04/07,62.088
2018/04/08,61.677
2018/04/09,59.861
2018/04/10,60.745
2018/04/11,60.221
2018/04/12,59.93
2018/04/13,60.315
2018/04/14,60.358
2018/04/15,60.35
2018/04/16,60.484
2018/04/17,60.42
2018/04/18,59.012
2018/04/19,60.068
2018/04/20,58.741
2018/04/21,60.107
2018/04/22,59.444
2018/04/23,60.024
2018/04/24,58.957
2018/04/25,59.269
2018/04/26,60.574
2018/04/27,58.685
2018/04/28,57.982
2018/04/29,59.514
2018/04/30,59.231
2018/05/01,57.784
2018/05/02,58.518
2018/05/03,58.65
2018/05/04,59.047
2018/05/05,59.614
2018/05/06,59.674
2018/05/07,60.406
2018/05/08,59.865
2018/05/09,59.18
2018/05/10,59.17
2018/05/11,59.554
2018/05/12,60.322
2018/05/13,60.223
2018/05/14,59.181
2018/05/15,58.507
2018/05/16,58.556
2018/05/17,58.938
2018/05/18,58.538
2018/05/19,58.718
2018/05/20,59.246
2018/05/21,59.577
2018/05/22,58.943
2018/05/23,58.794
2018/05/24,56.899
2018/05/25,57.192
2018/05/26,57.799
2018/05/27,56.602
2018/05/28,57.251
2018/05/29,57.077
2018/05/30,56.666
2018/05/31,57.553
2018/06/01,55.544
2018/06/02,56.504
2018/06/03,56.16
2018/06/04,56.334
2018/06/05,56.193
2018/06/06,55.912
2018/06/07,56.26
2018/06/08,56.449
2018/06/09,58.012
2018/06/10,56.121
2018/06/11,56.732
2018/06/12,57.222
2018/06/13,55.905
2018/06/14,55.827
2018/06/15,55.692
2018/06/16,56.066
2018/06/17,55.696
2018/06/18,57.077
2018/06/19,57.418
2018/06/20,56.831
2018/06/21,57.316
2018/06/22,57.554
2018/06/23,56.847
2018/06/24,56.99
2018/06/25,57.131
2018/06/26,56.662
2018/06/27,57.739
2018/06/28,56.203
2018/06/29,55.817
2018/06/30,57.216
2018/07/01,55.289
2018/07/02,55.915
2018/07/03,56.473
2018/07/04,56.076
2018/07/05,57.257
2018/07/06,56.479
2018/07/07,56.9
2018/07/08,55.969
2018/07/09,56.904
2018/07/10,55.748
2018/07/11,54.534
2018/07/12,54.933
2018/07/13,54.51
2018/07/14,54.571
2018/07/15,54.788
2018/07/16,54.825
2018/07/17,55.609
2018/07/18,55.233
2018/07/19,54.711
2018/07/20,53.986
2018/07/21,52.334
2018/07/22,53.972
2018/07/23,55.152
2018/07/24,54.44
2018/07/25,55.331
2018/07/26,54.964
2018/07/27,54.889
2018/07/28,55.052
2018/07/29,55.206
2018/07/30,55.135
2018/07/31,55.292
2018/08/01,54.799
2018/08/02,55.504
2018/08/03,54.422
2018/08/04,55.326
2018/08/05,55.342
2018/08/06,55.379
2018/08/07,55.167
2018/08/08,55.551
2018/08/09,55.666
2018/08/10,55.069
2018/08/11,55.229
2018/08/12,53.973
2018/08/13,53.947
2018/08/14,54.12
2018/08/15,53.637
2018/08/16,52.95
2018/08/17,53.75
2018/08/18,53.054
2018/08/19,53.266
2018/08/20,53.517
2018/08/21,53.832
2018/08/22,54.318
2018/08/23,52.662
2018/08/24,53.188
2018/08/25,53.264
2018/08/26,53.973
2018/08/27,53.427
2018/08/28,53.055
2018/08/29,52.305
2018/08/30,52.523
2018/08/31,52.63
2018/09/01,52.196
2018/09/02,51.78
2018/09/03,51.788
2018/09/04,52.059
2018/09/05,52.092
2018/09/06,52.079
2018/09/07,51.341
2018/09/08,51.175
2018/09/09,49.111
2018/09/10,49.567
2018/09/11,48.807
2018/09/12,48.367
2018/09/13,47.468
2018/09/14,48.59
2018/09/15,48.719
2018/09/16,48.554
2018/09/17,48.703
2018/09/18,48.605
2018/09/19,49.246
2018/09/20,49.089
2018/09/21,48.897
2018/09/22,50.062
2018/09/23,49.678
2018/09/24,49.886
2018/09/25,49.524
2018/09/26,50.655
2018/09/27,50.462
2018/09/28,50.3
2018/09/29,49.601
2018/09/30,50.195
2018/10/01,49.466
2018/10/02,49.533
2018/10/03,49.324
2018/10/04,49.829
2018/10/05,49.615
2018/10/06,49.919
2018/10/07,50.23
2018/10/08,50.595
2018/10/09,50.179
2018/10/10,50.222
2018/10/11,49.539
2018/10/12,49.486
2018/10/13,49.103
2018/10/14,49.493
2018/10/15,49.125
2018/10/16,49.174
2018/10/17,48.96
2018/10/18,49.723
2018/10/19,49.152
2018/10/20,48.66
2018/10/21,48.154
2018/10/22,47.75
2018/10/23,48.26
2018/10/24,48.493
2018/10/25,47.823
2018/10/26,47.644
2018/10/27,47.946
2018/10/28,47.638
2018/10/29,47.264
2018/10/30,47.485
2018/10/31,48.343
2018/11/01,47.203
2018/11/02,46.289
2018/11/03,46.26
2018/11/04,47.008
2018/11/05,46.722
2018/11/06,46.76
2018/11/07,47.079
2018/11/08,47.45
2018/11/09,46.623
2018/11/10,47.036
2018/11/11,47.942
2018/11/12,46.903
2018/11/13,47.25
2018/11/14,47.368
2018/11/15,47.169
2018/11/16,47.967
2018/11/17,46.481
2018/11/18,46.595
2018/11/19,46.156
2018/11/20,45.468
2018/11/21,44.13
2018/11/22,43.263
2018/11/23,43.784
2018/11/24,43.431
2018/11/25,42.879
2018/11/26,42.858
2018/11/27,40.497
2018/11/28,39.522
2018/11/29,40.117
2018/11/30,39.992
2018/12/01,40.913
2018/12/02,39.839
2018/12/03,39.781
2018/12/04,40.563
2018/12/05,39.97
2018/12/06,40.599
2018/12/07,39.528
2018/12/08,39.07
2018/12/09,38.879
2018/12/10,40.727
2018/12/11,39.873
2018/12/12,39.272
2018/12/13,39.081
2018/12/14,38.694
2018/12/15,39.45
2018/12/16,39.141
2018/12/17,38.826
2018/12/18,38.409
2018/12/19,38.768
2018/12/20,38.649
2018/12/21,39.016
2018/12/22,39.438
2018/12/23,39.628
2018/12/24,41.107
2018/12/25,42.106
2018/12/26,43.374
2018/12/27,42.687
2018/12/28,42.286
2018/12/29,42.403
2018/12/30,42.581
2018/12/31,43.026
2019/01/01,41.61
2019/01/02,42.683
2019/01/03,42.749
2019/01/04,42.641
2019/01/05,43.54
2019/01/06,43.831
2019/01/07,44.382
2019/01/08,43.65
2019/01/09,44.559
2019/01/10,44.016
2019/01/11,44.112
2019/01/12,43.34
2019/01/13,43.583
2019/01/14,44.011
2019/01/15,44.668
2019/01/16,43.41
2019/01/17,43.17
2019/01/18,43.172
2019/01/19,44.358
2019/01/20,44.362
2019/01/21,43.487
2019/01/22,43.815
2019/01/23,42.283
2019/01/24,43.456
2019/01/25,43.522
2019/01/26,42.911
2019/01/27,42.606
2019/01/28,41.005
2019/01/29,39.92
2019/01/30,39.735
2019/01/31,40.568
2019/02/01,39.756
2019/02/02,39.747
2019/02/03,39.295
2019/02/04,39.636
2019/02/05,39.732
2019/02/06,39.476
2019/02/07,39.478
2019/02/08,40.03
2019/02/09,39.874
2019/02/10,40.595
2019/02/11,40.238
2019/02/12,41.201
2019/02/13,40.58
2019/02/14,40.304
2019/02/15,40.258
2019/02/16,41
2019/02/17,40.562
2019/02/18,41.338
2019/02/19,42.98
2019/02/20,42.827
2019/02/21,42.711
2019/02/22,42.456
2019/02/23,44.176
2019/02/24,43.666
2019/02/25,43.392
2019/02/26,43.797
2019/02/27,43.75
2019/02/28,44.024
2019/03/01,43.39
2019/03/02,43.405
2019/03/03,43.193
2019/03/04,43.044
2019/03/05,43.468
2019/03/06,43.266
2019/03/07,43.366
2019/03/08,43.657
2019/03/09,42.978
2019/03/10,43.648
2019/03/11,43.145
2019/03/12,43.038
2019/03/13,42.827
2019/03/14,43.042
2019/03/15,43.012
2019/03/16,44.09
2019/03/17,43.762
2019/03/18,43.437
2019/03/19,42.804
2019/03/20,43.928
2019/03/21,43.615
2019/03/22,43.432
2019/03/23,43.555
2019/03/24,43.527
2019/03/25,43.491
2019/03/26,42.82
2019/03/27,42.689
2019/03/28,42.664
2019/03/29,42.774
2019/03/30,42.001
2019/03/31,42.206
2019/04/01,43.658
2019/04/02,43.408
2019/04/03,43.211
2019/04/04,44.112
2019/04/05,43.924
2019/04/06,44.157
2019/04/07,44.019
2019/04/08,44.185
2019/04/09,44.416
2019/04/10,45.085
2019/04/11,44.98
2019/04/12,44.803
2019/04/13,45.361
2019/04/14,45.725
2019/04/15,45.824
2019/04/16,45.378
2019/04/17,44.74
2019/04/18,44.671
2019/04/19,45.346
2019/04/20,45.103
2019/04/21,45.344
2019/04/22,45.683
2019/04/23,45.386
2019/04/24,44.888
2019/04/25,44.976
2019/04/26,45.154
2019/04/27,45.735
2019/04/28,45.456
2019/04/29,45.983
2019/04/30,46.311
2019/05/01,46.25
2019/05/02,45.99
2019/05/03,45.514
2019/05/04,47.138
2019/05/05,46.95
2019/05/06,46.225
2019/05/07,46.835
2019/05/08,46.554
2019/05/09,46.664
2019/05/10,46.773
2019/05/11,46.83
2019/05/12,47.428
2019/05/13,47.031
2019/05/14,48.138
2019/05/15,48.585
2019/05/16,48.261
2019/05/17,50.225
2019/05/18,50.38
2019/05/19,49.674
2019/05/20,49.145
2019/05/21,48.663
2019/05/22,49.046
2019/05/23,48.55
2019/05/24,48.022
2019/05/25,48.547
2019/05/26,48.311
2019/05/27,49.302
2019/05/28,48.427
2019/05/29,50.458
2019/05/30,49.777
2019/05/31,49.98
2019/06/01,49.976
2019/06/02,50.261
2019/06/03,48.837
2019/06/04,49.101
2019/06/05,48.636
2019/06/06,49.89
2019/06/07,49.742
2019/06/08,48.852
2019/06/09,48.238
2019/06/10,49.03
2019/06/11,48.617
2019/06/12,48.56
2019/06/13,48.078
2019/06/14,48.304
2019/06/15,48.373
2019/06/16,48.5
2019/06/17,48.692
2019/06/18,48.35
2019/06/19,48.977
2019/06/20,48.8
2019/06/21,48.267
2019/06/22,48.354
2019/06/23,48.89
2019/06/24,49.69
