Date,activeaddresses30rsi
2016/11/13,49.962
2016/11/14,48.152
2016/11/15,49.287
2016/11/16,48.269
2016/11/17,48.243
2016/11/18,48.922
2016/11/19,48.326
2016/11/20,48.877
2016/11/21,48.659
2016/11/22,57.153
2016/11/23,61.617
2016/11/24,47.655
2016/11/25,53.288
2016/11/26,47.615
2016/11/27,48.212
2016/11/28,48.809
2016/11/29,48.168
2016/11/30,48.775
2016/12/01,48.093
2016/12/02,49.153
2016/12/03,49.429
2016/12/04,48.968
2016/12/05,48.769
2016/12/06,50.497
2016/12/07,48.276
2016/12/08,48.432
2016/12/09,49.151
2016/12/10,48.377
2016/12/11,48.718
2016/12/12,49.207
2016/12/13,48.273
2016/12/14,49.498
2016/12/15,50.105
2016/12/16,49.337
2016/12/17,48.575
2016/12/18,47.73
2016/12/19,50.107
2016/12/20,50.323
2016/12/21,49.902
2016/12/22,53.559
2016/12/23,49.978
2016/12/24,48.728
2016/12/25,47.639
2016/12/26,47.579
2016/12/27,48.215
2016/12/28,48.799
2016/12/29,49.385
2016/12/30,48.974
2016/12/31,49.669
2017/01/01,47.683
2017/01/02,48.948
2017/01/03,49.041
2017/01/04,52.507
2017/01/05,52.762
2017/01/06,51.358
2017/01/07,50.268
2017/01/08,49.319
2017/01/09,51.176
2017/01/10,49.995
2017/01/11,50.598
2017/01/12,50.736
2017/01/13,49.46
2017/01/14,48.658
2017/01/15,48.943
2017/01/16,50.952
2017/01/17,50.805
2017/01/18,49.553
2017/01/19,50.063
2017/01/20,51.02
2017/01/21,49.687
2017/01/22,49.581
2017/01/23,49.721
2017/01/24,50.888
2017/01/25,49.168
2017/01/26,49.347
2017/01/27,49.209
2017/01/28,48.773
2017/01/29,48.381
2017/01/30,49.851
2017/01/31,49.376
2017/02/01,50.117
2017/02/02,50.428
2017/02/03,49.659
2017/02/04,51.178
2017/02/05,51.782
2017/02/06,50.924
2017/02/07,50.812
2017/02/08,51.516
2017/02/09,51.477
2017/02/10,52.736
2017/02/11,49.32
2017/02/12,50.63
2017/02/13,55.001
2017/02/14,55.325
2017/02/15,55.663
2017/02/16,53.685
2017/02/17,53.164
2017/02/18,54.464
2017/02/19,51.728
2017/02/20,53.946
2017/02/21,53.347
2017/02/22,52.762
2017/02/23,52.084
2017/02/24,55.982
2017/02/25,53.485
2017/02/26,53.577
2017/02/27,56.015
2017/02/28,60.755
2017/03/01,61.427
2017/03/02,68.058
2017/03/03,61.512
2017/03/04,57.468
2017/03/05,55.904
2017/03/06,57.403
2017/03/07,54.474
2017/03/08,54.966
2017/03/09,58.146
2017/03/10,57.496
2017/03/11,58.38
2017/03/12,60.719
2017/03/13,68.106
2017/03/14,61.271
2017/03/15,62.433
2017/03/16,70.742
2017/03/17,69.723
2017/03/18,61.274
2017/03/19,57.074
2017/03/20,57.585
2017/03/21,57.72
2017/03/22,55.819
2017/03/23,55.655
2017/03/24,59.473
2017/03/25,57.128
2017/03/26,54.077
2017/03/27,56.327
2017/03/28,55.397
2017/03/29,56.121
2017/03/30,60.278
2017/03/31,62.869
2017/04/01,52.673
2017/04/02,55.296
2017/04/03,58.817
2017/04/04,54.052
2017/04/05,54.071
2017/04/06,57.115
2017/04/07,51.947
2017/04/08,49.997
2017/04/09,49.456
2017/04/10,50.969
2017/04/11,50.571
2017/04/12,51.756
2017/04/13,52.612
2017/04/14,51.852
2017/04/15,50.598
2017/04/16,48.405
2017/04/17,49.587
2017/04/18,52.405
2017/04/19,52.474
2017/04/20,53.71
2017/04/21,50.303
2017/04/22,49.768
2017/04/23,50.373
2017/04/24,52.348
2017/04/25,51.827
2017/04/26,54.494
2017/04/27,58.602
2017/04/28,55.546
2017/04/29,53.869
2017/04/30,54.881
2017/05/01,58.026
2017/05/02,56.761
2017/05/03,54.066
2017/05/04,58.639
2017/05/05,57.911
2017/05/06,53.72
2017/05/07,56.137
2017/05/08,58.958
2017/05/09,56.961
2017/05/10,55.745
2017/05/11,57.243
2017/05/12,54.211
2017/05/13,51.652
2017/05/14,53.046
2017/05/15,55.839
2017/05/16,55.713
2017/05/17,53.897
2017/05/18,58.485
2017/05/19,62.427
2017/05/20,54.161
2017/05/21,56.434
2017/05/22,60.45
2017/05/23,61.894
2017/05/24,61.666
2017/05/25,61.579
2017/05/26,59.376
2017/05/27,55.153
2017/05/28,54.562
2017/05/29,55.982
2017/05/30,57.989
2017/05/31,59.977
2017/06/01,62.627
2017/06/02,57.334
2017/06/03,57.219
2017/06/04,57.419
2017/06/05,58.977
2017/06/06,60.938
2017/06/07,59.666
2017/06/08,57.795
2017/06/09,60.803
2017/06/10,61.738
2017/06/11,64.464
2017/06/12,69.694
2017/06/13,67.269
2017/06/14,62.969
2017/06/15,63.832
2017/06/16,59.606
2017/06/17,58.9
2017/06/18,59.705
2017/06/19,62.436
2017/06/20,62.334
2017/06/21,55.893
2017/06/22,61.848
2017/06/23,61.148
2017/06/24,57.486
2017/06/25,53.762
2017/06/26,62.145
2017/06/27,55.172
2017/06/28,55.73
2017/06/29,55.065
2017/06/30,54.434
2017/07/01,53.598
2017/07/02,53.836
2017/07/03,56.731
2017/07/04,55.726
2017/07/05,54.032
2017/07/06,53.643
2017/07/07,56.428
2017/07/08,51.227
2017/07/09,50.175
2017/07/10,55.152
2017/07/11,54.378
2017/07/12,53.64
2017/07/13,51.077
2017/07/14,51.139
2017/07/15,50.3
2017/07/16,50.917
2017/07/17,51.217
2017/07/18,52.683
2017/07/19,52.934
2017/07/20,52.177
2017/07/21,50.917
2017/07/22,48.044
2017/07/23,52.961
2017/07/24,51.268
2017/07/25,50.533
2017/07/26,49.196
2017/07/27,50.036
2017/07/28,50.845
2017/07/29,47.853
2017/07/30,48.915
2017/07/31,53.137
2017/08/01,49.31
2017/08/02,50.272
2017/08/03,49.868
2017/08/04,51.758
2017/08/05,51.723
2017/08/06,51.439
2017/08/07,53.093
2017/08/08,56.155
2017/08/09,53.291
2017/08/10,56.699
2017/08/11,57.047
2017/08/12,55.123
2017/08/13,54.68
2017/08/14,60.313
2017/08/15,59.578
2017/08/16,59.667
2017/08/17,60.341
2017/08/18,61.467
2017/08/19,54.949
2017/08/20,51.184
2017/08/21,55.74
2017/08/22,53.128
2017/08/23,55.094
2017/08/24,52.849
2017/08/25,53.751
2017/08/26,49.507
2017/08/27,50.23
2017/08/28,52.977
2017/08/29,55.285
2017/08/30,55.789
2017/08/31,56.39
2017/09/01,54.835
2017/09/02,51.38
2017/09/03,49.337
2017/09/04,56.941
2017/09/05,56.156
2017/09/06,57.394
2017/09/07,54.202
2017/09/08,54.746
2017/09/09,51.863
2017/09/10,49.234
2017/09/11,51.575
2017/09/12,54.221
2017/09/13,51.381
2017/09/14,53.041
2017/09/15,55.578
2017/09/16,50.256
2017/09/17,47.735
2017/09/18,51.5
2017/09/19,50.064
2017/09/20,49.449
2017/09/21,48.857
2017/09/22,46.938
2017/09/23,46.58
2017/09/24,47.296
2017/09/25,48.615
2017/09/26,48.044
2017/09/27,48.543
2017/09/28,49.601
2017/09/29,49.898
2017/09/30,47.945
2017/10/01,46.991
2017/10/02,48.869
2017/10/03,49.444
2017/10/04,48.203
2017/10/05,48.644
2017/10/06,48.504
2017/10/07,47.628
2017/10/08,48.065
2017/10/09,48.904
2017/10/10,51.633
2017/10/11,50.841
2017/10/12,51.174
2017/10/13,53.644
2017/10/14,49.906
2017/10/15,49.114
2017/10/16,49.406
2017/10/17,53.868
2017/10/18,51.641
2017/10/19,50.921
2017/10/20,52.682
2017/10/21,51.76
2017/10/22,53.001
2017/10/23,52.517
2017/10/24,53.027
2017/10/25,50.801
2017/10/26,51.585
2017/10/27,51.299
2017/10/28,35.608
2017/10/29,35.608
2017/10/30,35.608
2017/10/31,53.46
2017/11/01,54.21
2017/11/02,55.903
2017/11/03,52.97
2017/11/04,50.009
2017/11/05,49.751
2017/11/06,51.803
2017/11/07,51.934
2017/11/08,53.078
2017/11/09,53.409
2017/11/10,53.184
2017/11/11,50.84
2017/11/12,52.965
2017/11/13,52.219
2017/11/14,53.639
2017/11/15,55.886
2017/11/16,53.483
2017/11/17,54.509
2017/11/18,52.036
2017/11/19,52.356
2017/11/20,54.426
2017/11/21,54.733
2017/11/22,55.052
2017/11/23,55.002
2017/11/24,54.329
2017/11/25,54.057
2017/11/26,54.265
2017/11/27,58.127
2017/11/28,59.288
2017/11/29,61.218
2017/11/30,59.356
2017/12/01,56.655
2017/12/02,57.106
2017/12/03,58.978
2017/12/04,59.275
2017/12/05,58.455
2017/12/06,66.319
2017/12/07,54.714
2017/12/08,57.226
2017/12/09,55.708
2017/12/10,54.757
2017/12/11,58.687
2017/12/12,60.752
2017/12/13,62.396
2017/12/14,63.897
2017/12/15,60.653
2017/12/16,59.761
2017/12/17,59.722
2017/12/18,63.315
2017/12/19,66.097
2017/12/20,64.059
2017/12/21,66.012
2017/12/22,66.27
2017/12/23,57.581
2017/12/24,51.954
2017/12/25,52.092
2017/12/26,54.026
2017/12/27,56.144
2017/12/28,57.16
2017/12/29,61.116
2017/12/30,63.045
2017/12/31,54.669
2018/01/01,54.216
2018/01/02,59.552
2018/01/03,61.891
2018/01/04,64.583
2018/01/05,61.919
2018/01/06,59.739
2018/01/07,57.047
2018/01/08,58.466
2018/01/09,59.693
2018/01/10,57.835
2018/01/11,57.98
2018/01/12,55.457
2018/01/13,56.143
2018/01/14,53.744
2018/01/15,56.976
2018/01/16,58.292
2018/01/17,58.133
2018/01/18,56.309
2018/01/19,51.104
2018/01/20,48.747
2018/01/21,51.542
2018/01/22,50.311
2018/01/23,49.234
2018/01/24,48.666
2018/01/25,45.448
2018/01/26,49.741
2018/01/27,47.562
2018/01/28,48.276
2018/01/29,49.605
2018/01/30,48.85
2018/01/31,48.699
2018/02/01,51.097
2018/02/02,50.695
2018/02/03,47.072
2018/02/04,46.771
2018/02/05,48.48
2018/02/06,48.937
2018/02/07,47.311
2018/02/08,44.588
2018/02/09,46.947
2018/02/10,48.067
2018/02/11,46.37
2018/02/12,48.255
2018/02/13,46.327
2018/02/14,46.722
2018/02/15,47.059
2018/02/16,45.478
2018/02/17,45.72
2018/02/18,45.919
2018/02/19,47.674
2018/02/20,49.207
2018/02/21,47.815
2018/02/22,46.763
2018/02/23,45.815
2018/02/24,44.331
2018/02/25,44.572
2018/02/26,47.191
2018/02/27,46.259
2018/02/28,46.906
2018/03/01,46.013
2018/03/02,46.22
2018/03/03,44.647
2018/03/04,43.792
2018/03/05,46.743
2018/03/06,46.817
2018/03/07,49.897
2018/03/08,46.5
2018/03/09,46.078
2018/03/10,45.08
2018/03/11,44.143
2018/03/12,46.087
2018/03/13,46.339
2018/03/14,47.617
2018/03/15,46.756
2018/03/16,45.935
2018/03/17,44.845
2018/03/18,46.425
2018/03/19,47.819
2018/03/20,46.387
2018/03/21,47.368
2018/03/22,46.415
2018/03/23,49.044
2018/03/24,47.269
2018/03/25,44.44
2018/03/26,47.098
2018/03/27,46.253
2018/03/28,45.582
2018/03/29,46.652
2018/03/30,47.347
2018/03/31,45.729
2018/04/01,44.982
2018/04/02,46.506
2018/04/03,47.787
2018/04/04,47.063
2018/04/05,49.343
2018/04/06,48.265
2018/04/07,46.408
2018/04/08,47.686
2018/04/09,48.637
2018/04/10,47.272
2018/04/11,47.694
2018/04/12,49.799
2018/04/13,50.166
2018/04/14,47.591
2018/04/15,48.025
2018/04/16,48.69
2018/04/17,49.756
2018/04/18,49.064
2018/04/19,50.612
2018/04/20,51.608
2018/04/21,51.95
2018/04/22,52.527
2018/04/23,53.94
2018/04/24,54.193
2018/04/25,51.489
2018/04/26,51.07
2018/04/27,49.896
2018/04/28,49.874
2018/04/29,48.836
2018/04/30,51.159
2018/05/01,49.026
2018/05/02,51.56
2018/05/03,53.463
2018/05/04,62.175
2018/05/05,51.566
2018/05/06,50.611
2018/05/07,51.783
2018/05/08,52.447
2018/05/09,52.985
2018/05/10,52.898
2018/05/11,52.238
2018/05/12,52.964
2018/05/13,51.845
2018/05/14,52.662
2018/05/15,52.119
2018/05/16,53.08
2018/05/17,54.155
2018/05/18,53.818
2018/05/19,55.451
2018/05/20,52.031
2018/05/21,51.527
2018/05/22,52.872
2018/05/23,53.317
2018/05/24,52.625
2018/05/25,51.341
2018/05/26,51.166
2018/05/27,52.301
2018/05/28,54.61
2018/05/29,52.346
2018/05/30,52.136
2018/05/31,51.76
2018/06/01,49.075
2018/06/02,50.531
2018/06/03,52.091
2018/06/04,50.568
2018/06/05,49.698
2018/06/06,49.341
2018/06/07,50.031
2018/06/08,47.589
2018/06/09,35.011
2018/06/10,32.081
2018/06/11,50.634
2018/06/12,49.166
2018/06/13,49.96
2018/06/14,49.727
2018/06/15,50.404
2018/06/16,47.565
2018/06/17,48.697
2018/06/18,48.958
2018/06/19,50.041
2018/06/20,50.637
2018/06/21,50.253
2018/06/22,50.732
2018/06/23,49.155
2018/06/24,49.099
2018/06/25,53.348
2018/06/26,49.306
2018/06/27,49.902
2018/06/28,50.505
2018/06/29,49.997
2018/06/30,45.113
2018/07/01,43.162
2018/07/02,44.646
2018/07/03,44.704
2018/07/04,44.554
2018/07/05,45.851
2018/07/06,44.57
2018/07/07,44.412
2018/07/08,46.908
2018/07/09,48.037
2018/07/10,48.213
2018/07/11,47.353
2018/07/12,46.388
2018/07/13,45.451
2018/07/14,44.806
2018/07/15,44.968
2018/07/16,51.163
2018/07/17,51.469
2018/07/18,54.194
2018/07/19,52.436
2018/07/20,50.451
2018/07/21,48.666
2018/07/22,51.016
2018/07/23,52.753
2018/07/24,53.721
2018/07/25,53.992
2018/07/26,52.083
2018/07/27,53.616
2018/07/28,51.598
2018/07/29,51.942
2018/07/30,52.789
2018/07/31,52.199
2018/08/01,52.234
2018/08/02,51.24
2018/08/03,52.836
2018/08/04,50.192
2018/08/05,49.68
2018/08/06,50.427
2018/08/07,48.619
2018/08/08,46.675
2018/08/09,46.861
2018/08/10,35.614
2018/08/11,35.614
2018/08/12,35.614
2018/08/13,51.545
2018/08/14,50.853
2018/08/15,50.36
2018/08/16,51.659
2018/08/17,49.463
2018/08/18,49.476
2018/08/19,49.208
2018/08/20,50.815
2018/08/21,49.042
2018/08/22,49.435
2018/08/23,49.122
2018/08/24,49.402
2018/08/25,49.261
2018/08/26,49.732
2018/08/27,50.531
2018/08/28,50.227
2018/08/29,47.686
2018/08/30,48.882
2018/08/31,48.748
2018/09/01,50.59
2018/09/02,51.241
2018/09/03,51.191
2018/09/04,49.68
2018/09/05,50.19
2018/09/06,49.368
2018/09/07,49.356
2018/09/08,48.482
2018/09/09,48.521
2018/09/10,48.412
2018/09/11,47.365
2018/09/12,47.487
2018/09/13,48.159
2018/09/14,46.816
2018/09/15,44.79
2018/09/16,44.656
2018/09/17,48.037
2018/09/18,46.198
2018/09/19,45.706
2018/09/20,46.855
2018/09/21,47.832
2018/09/22,45.807
2018/09/23,45.89
2018/09/24,45.904
2018/09/25,47.062
2018/09/26,45.94
2018/09/27,46.85
2018/09/28,47.187
2018/09/29,44.728
2018/09/30,47.407
2018/10/01,46.526
2018/10/02,46.157
2018/10/03,49.882
2018/10/04,50.424
2018/10/05,51.702
2018/10/06,53.003
2018/10/07,48.17
2018/10/08,49.391
2018/10/09,49.619
2018/10/10,48.3
2018/10/11,49.835
2018/10/12,49.079
2018/10/13,49.36
2018/10/14,48.804
2018/10/15,51.185
2018/10/16,51.701
2018/10/17,51.914
2018/10/18,50.767
2018/10/19,50.461
2018/10/20,49.804
2018/10/21,48.326
2018/10/22,51.809
2018/10/23,50.711
2018/10/24,50.471
2018/10/25,49.932
2018/10/26,50.565
2018/10/27,48.243
2018/10/28,48.399
2018/10/29,52.963
2018/10/30,52.873
2018/10/31,52.212
2018/11/01,50.558
2018/11/02,47.438
2018/11/03,46.691
2018/11/04,47.059
2018/11/05,50.632
2018/11/06,49.598
2018/11/07,48.298
2018/11/08,47.813
2018/11/09,49.686
2018/11/10,47.703
2018/11/11,50.815
2018/11/12,50.173
2018/11/13,49.178
2018/11/14,50.301
2018/11/15,49.527
2018/11/16,48.443
2018/11/17,46.833
2018/11/18,45.759
2018/11/19,53.17
2018/11/20,51.943
2018/11/21,48.726
2018/11/22,47.988
2018/11/23,48.407
2018/11/24,45.713
2018/11/25,48.165
2018/11/26,48.62
2018/11/27,47.597
2018/11/28,50.128
2018/11/29,47.589
2018/11/30,49.599
2018/12/01,46.823
2018/12/02,46.15
2018/12/03,48.08
2018/12/04,47.55
2018/12/05,49.459
2018/12/06,49.103
2018/12/07,50.499
2018/12/08,51.508
2018/12/09,48.927
2018/12/10,50.623
2018/12/11,48.221
2018/12/12,48.164
2018/12/13,48.353
2018/12/14,48.447
2018/12/15,49.343
2018/12/16,50.868
2018/12/17,49.802
2018/12/18,48.233
2018/12/19,50.598
2018/12/20,50.763
2018/12/21,50.007
2018/12/22,45.851
2018/12/23,48.407
2018/12/24,51.345
2018/12/25,48.386
2018/12/26,49.375
2018/12/27,49.444
2018/12/28,51.041
2018/12/29,50.046
2018/12/30,47.22
2018/12/31,48.859
2019/01/01,46.578
2019/01/02,49.96
2019/01/03,51.509
2019/01/04,49.119
2019/01/05,47.932
2019/01/06,48.077
2019/01/07,50.908
2019/01/08,51.602
2019/01/09,51.294
2019/01/10,50.844
2019/01/11,49.417
2019/01/12,45.044
2019/01/13,46.603
2019/01/14,52.654
2019/01/15,50.441
2019/01/16,48.436
2019/01/17,48.113
2019/01/18,48.68
2019/01/19,47.351
2019/01/20,46.469
2019/01/21,48.437
2019/01/22,47.552
2019/01/23,48.961
2019/01/24,48.387
2019/01/25,48.929
2019/01/26,46.79
2019/01/27,48.569
2019/01/28,51.788
2019/01/29,49.59
2019/01/30,48.83
2019/01/31,48.723
2019/02/01,47.57
2019/02/02,45.278
2019/02/03,43.828
2019/02/04,43.258
2019/02/05,43.594
2019/02/06,44.33
2019/02/07,43.851
2019/02/08,46.224
2019/02/09,44.505
2019/02/10,43.191
2019/02/11,46.068
2019/02/12,46.755
2019/02/13,47.827
2019/02/14,47.772
2019/02/15,48.514
2019/02/16,47.012
2019/02/17,46.442
2019/02/18,52.176
2019/02/19,51.61
2019/02/20,49.504
2019/02/21,48.388
2019/02/22,49.036
2019/02/23,47.808
2019/02/24,49.758
2019/02/25,50.477
2019/02/26,50.579
2019/02/27,50.852
2019/02/28,51.426
2019/03/01,52.035
2019/03/02,49.941
2019/03/03,47.731
2019/03/04,52.654
2019/03/05,53.036
2019/03/06,52.881
2019/03/07,52.193
2019/03/08,52.53
2019/03/09,52.082
2019/03/10,47.292
2019/03/11,50.183
2019/03/12,52.643
2019/03/13,52.053
2019/03/14,52.464
2019/03/15,51.071
2019/03/16,48.01
2019/03/17,49.433
2019/03/18,53.352
2019/03/19,54.342
2019/03/20,55.405
2019/03/21,52.738
2019/03/22,53.371
2019/03/23,50.38
2019/03/24,50.684
2019/03/25,56.529
2019/03/26,55.761
2019/03/27,54.503
2019/03/28,55.452
2019/03/29,54.601
2019/03/30,54.41
2019/03/31,51.51
2019/04/01,58.931
2019/04/02,61.164
2019/04/03,59.203
2019/04/04,54.276
2019/04/05,52.824
2019/04/06,49.915
2019/04/07,51.529
2019/04/08,55.012
2019/04/09,54.507
2019/04/10,53.092
2019/04/11,56.281
2019/04/12,56.087
2019/04/13,51.302
2019/04/14,47.715
2019/04/15,51.976
2019/04/16,52.082
2019/04/17,52.288
2019/04/18,52.693
2019/04/19,54.607
2019/04/20,57.395
2019/04/21,53.655
2019/04/22,55.101
2019/04/23,55.309
2019/04/24,52.747
2019/04/25,51.708
2019/04/26,51.46
2019/04/27,47.12
2019/04/28,48.071
2019/04/29,50.049
2019/04/30,52.232
2019/05/01,53.222
2019/05/02,48.825
2019/05/03,50.069
2019/05/04,48.268
2019/05/05,49.027
2019/05/06,51.307
2019/05/07,50.914
2019/05/08,51.834
2019/05/09,52.238
2019/05/10,53.685
2019/05/11,52.87
2019/05/12,51.526
2019/05/13,55.315
2019/05/14,57.669
2019/05/15,58.907
2019/05/16,60.537
2019/05/17,55.855
2019/05/18,52.362
2019/05/19,51.651
2019/05/20,54.05
2019/05/21,56.255
2019/05/22,54.173
2019/05/23,54.623
2019/05/24,55.717
2019/05/25,53.778
2019/05/26,51.566
2019/05/27,57.29
2019/05/28,56.592
2019/05/29,58.154
2019/05/30,54.921
2019/05/31,56.09
2019/06/01,61.78
2019/06/02,56.552
2019/06/03,54.035
2019/06/04,52.003
2019/06/05,49.785
2019/06/06,53.574
2019/06/07,48.158
2019/06/08,47.125
2019/06/09,50.163
2019/06/10,48.981
2019/06/11,52.043
2019/06/12,56.085
2019/06/13,51.233
2019/06/14,50.788
2019/06/15,51.919
2019/06/16,55.876
2019/06/17,49.763
2019/06/18,51.078
2019/06/19,49.775
2019/06/20,48.688
2019/06/21,51.11
2019/06/22,50.733
2019/06/23,49.175
