Date,sentbyaddress14ema
2019/01/09,161029
2019/01/10,161536
2019/01/11,161750
2019/01/12,156498
2019/01/13,152746
2019/01/14,158420
2019/01/15,160307
2019/01/16,158145
2019/01/17,156415
2019/01/18,155158
2019/01/19,152892
2019/01/20,150214
2019/01/21,149293
2019/01/22,147579
2019/01/23,147585
2019/01/24,147329
2019/01/25,147168
2019/01/26,144058
2019/01/27,143533
2019/01/28,146115
2019/01/29,146998
2019/01/30,146000
2019/01/31,145563
2019/02/01,144484
2019/02/02,140799
2019/02/03,136366
2019/02/04,131741
2019/02/05,128157
2019/02/06,125030
2019/02/07,122362
2019/02/08,122563
2019/02/09,120559
2019/02/10,117646
2019/02/11,117585
2019/02/12,117491
2019/02/13,118304
2019/02/14,119426
2019/02/15,120651
2019/02/16,120545
2019/02/17,120129
2019/02/18,124575
2019/02/19,127205
2019/02/20,128440
2019/02/21,128306
2019/02/22,128917
2019/02/23,128694
2019/02/24,129558
2019/02/25,129873
2019/02/26,131152
2019/02/27,133280
2019/02/28,133953
2019/03/01,137091
2019/03/02,137670
2019/03/03,136593
2019/03/04,138442
2019/03/05,141133
2019/03/06,143277
2019/03/07,144857
2019/03/08,145948
2019/03/09,147419
2019/03/10,144426
2019/03/11,143629
2019/03/12,145301
2019/03/13,146040
2019/03/14,146689
2019/03/15,147137
2019/03/16,144501
2019/03/17,142894
2019/03/18,145448
2019/03/19,148606
2019/03/20,151247
2019/03/21,151560
2019/03/22,152482
2019/03/23,151957
2019/03/24,151011
2019/03/25,155818
2019/03/26,159039
2019/03/27,160198
2019/03/28,161721
2019/03/29,163130
2019/03/30,163310
2019/03/31,162678
2019/04/01,167790
2019/04/02,176794
2019/04/03,182257
2019/04/04,183648
2019/04/05,183893
2019/04/06,180624
2019/04/07,178987
2019/04/08,180776
2019/04/09,182891
2019/04/10,182233
2019/04/11,186813
2019/04/12,193028
2019/04/13,192178
2019/04/14,185667
2019/04/15,184485
2019/04/16,182764
2019/04/17,182162
2019/04/18,183083
2019/04/19,186342
2019/04/20,197282
2019/04/21,198021
2019/04/22,198189
2019/04/23,200817
2019/04/24,200545
2019/04/25,199042
2019/04/26,196502
2019/04/27,190940
2019/04/28,186327
2019/04/29,184155
2019/04/30,185465
2019/05/01,186974
2019/05/02,183241
2019/05/03,181979
2019/05/04,178653
2019/05/05,177010
2019/05/06,176926
2019/05/07,176557
2019/05/08,176719
2019/05/09,178379
2019/05/10,180614
2019/05/11,182708
2019/05/12,183493
2019/05/13,187373
2019/05/14,194090
2019/05/15,201044
2019/05/16,209382
2019/05/17,212614
2019/05/18,212346
2019/05/19,211539
2019/05/20,213043
2019/05/21,216482
2019/05/22,217035
2019/05/23,218062
2019/05/24,220333
2019/05/25,219921
2019/05/26,218837
2019/05/27,223850
2019/05/28,225871
2019/05/29,228412
2019/05/30,230486
2019/05/31,235105
2019/06/01,248533
2019/06/02,249853
2019/06/03,248251
2019/06/04,247849
2019/06/05,244264
2019/06/06,249802
2019/06/07,242619
2019/06/08,235141
2019/06/09,235741
2019/06/10,233511
2019/06/11,240412
2019/06/12,258909
2019/06/13,257855
2019/06/14,255634
2019/06/15,252594
2019/06/16,264766
2019/06/17,258738
2019/06/18,255197
2019/06/19,251176
2019/06/20,245400
2019/06/21,247846
2019/06/22,248502
2019/06/23,246233
2019/06/24,245713
2019/06/25,245288
2019/06/26,249600
2019/06/27,248429
2019/06/28,244588
2019/06/29,240329
2019/06/30,233292
2019/07/01,230558
2019/07/02,236669
2019/07/03,238789
2019/07/04,239420
2019/07/05,237328
2019/07/06,232923
2019/07/07,225426
2019/07/08,225160
2019/07/09,227586
2019/07/10,227172
2019/07/11,224178
2019/07/12,224525
2019/07/13,217984
2019/07/14,213206
2019/07/15,214594
2019/07/16,208360
2019/07/17,208916
2019/07/18,208044
2019/07/19,208096
2019/07/20,203686
2019/07/21,197718
2019/07/22,196144
2019/07/23,193413
2019/07/24,189488
2019/07/25,187110
2019/07/26,188009
2019/07/27,187418
2019/07/28,185858
2019/07/29,186980
2019/07/30,192969
2019/07/31,192885
2019/08/01,190688
2019/08/02,192246
2019/08/03,188214
2019/08/04,186457
2019/08/05,192334
2019/08/06,198794
2019/08/07,200198
2019/08/08,201910
2019/08/09,204501
2019/08/10,204742
2019/08/11,201708
2019/08/12,207039
2019/08/13,207534
2019/08/14,209201
2019/08/15,207266
2019/08/16,208947
2019/08/17,204963
2019/08/18,201585
2019/08/19,202746
2019/08/20,204896
2019/08/21,206900
2019/08/22,207704
2019/08/23,210213
2019/08/24,209557
2019/08/25,207858
2019/08/26,209810
2019/08/27,211907
2019/08/28,211937
2019/08/29,212285
2019/08/30,211619
2019/08/31,209286
2019/09/01,206913
2019/09/02,210018
2019/09/03,211804
2019/09/04,213018
2019/09/05,216850
2019/09/06,218694
2019/09/07,217269
2019/09/08,215597
2019/09/09,218113
2019/09/10,217087
2019/09/11,216804
2019/09/12,217400
2019/09/13,214131
2019/09/14,211670
2019/09/15,210160
2019/09/16,212890
2019/09/17,213719
2019/09/18,214680
2019/09/19,215012
2019/09/20,216319
2019/09/21,210709
2019/09/22,204180
2019/09/23,199501
2019/09/24,198977
2019/09/25,196677
2019/09/26,194966
2019/09/27,193348
2019/09/28,191246
2019/09/29,186720
2019/09/30,187145
2019/10/01,188446
2019/10/02,189010
2019/10/03,186085
2019/10/04,183210
2019/10/05,181676
2019/10/06,179584
2019/10/07,179430
2019/10/08,180652
2019/10/09,185978
2019/10/10,189097
2019/10/11,192145
2019/10/12,190795
2019/10/13,187294
2019/10/14,187232
2019/10/15,188203
2019/10/16,188447
2019/10/17,188507
2019/10/18,191174
2019/10/19,190871
2019/10/20,188141
2019/10/21,188299
2019/10/22,188736
2019/10/23,188752
2019/10/24,188751
2019/10/25,190333
2019/10/26,191402
2019/10/27,188748
2019/10/28,189960
