Date,median_transaction_fee14rocUSD
2016/08/04,-13.607
2016/08/05,-18.814
2016/08/06,-25.813
2016/08/07,-18.765
2016/08/08,-17.744
2016/08/09,-9.078
2016/08/10,-6.558
2016/08/11,-12.935
2016/08/12,-6.56
2016/08/13,-7.747
2016/08/14,-5.787
2016/08/15,-3.526
2016/08/16,9.68
2016/08/17,8.831
2016/08/18,5.663
2016/08/19,-1.729
2016/08/20,3.678
2016/08/21,2.053
2016/08/22,2.623
2016/08/23,6.015
2016/08/24,-9.24
2016/08/25,-5.626
2016/08/26,-4.569
2016/08/27,-3.824
2016/08/28,-3.567
2016/08/29,0.36
2016/08/30,-0.559
2016/08/31,3.308
2016/09/01,7.937
2016/09/02,22.406
2016/09/03,7.345
2016/09/04,21.313
2016/09/05,4.046
2016/09/06,-6.437
2016/09/07,14.38
2016/09/08,11.749
2016/09/09,8.804
2016/09/10,4.075
2016/09/11,7.59
2016/09/12,6.601
2016/09/13,7.913
2016/09/14,12.361
2016/09/15,5.594
2016/09/16,-0.879
2016/09/17,5.988
2016/09/18,-5.334
2016/09/19,10.62
2016/09/20,18.249
2016/09/21,9.185
2016/09/22,17.606
2016/09/23,100.958
2016/09/24,95.979
2016/09/25,144.841
2016/09/26,156.842
2016/09/27,126.242
2016/09/28,66.477
2016/09/29,52.776
2016/09/30,51.478
2016/10/01,95.075
2016/10/02,83.535
2016/10/03,65.768
2016/10/04,101.762
2016/10/05,16.411
2016/10/06,5.867
2016/10/07,-41.632
2016/10/08,-38.904
2016/10/09,-47.574
2016/10/10,-53.787
2016/10/11,-46.881
2016/10/12,-30.202
2016/10/13,263.119
2016/10/14,67.99
2016/10/15,103.302
2016/10/16,57.799
2016/10/17,62.776
2016/10/18,17.438
2016/10/19,16.163
2016/10/20,-2.927
2016/10/21,4.432
2016/10/22,7.766
2016/10/23,-6.103
2016/10/24,5.283
2016/10/25,-0.146
2016/10/26,-2.882
2016/10/27,-80.068
2016/10/28,-57.634
2016/10/29,-73.403
2016/10/30,-66.949
2016/10/31,-60.119
2016/11/01,-58.861
2016/11/02,-33.788
2016/11/03,-17.322
2016/11/04,-20.724
2016/11/05,-14.363
2016/11/06,-14.464
2016/11/07,-17.224
2016/11/08,-13.541
2016/11/09,-19.185
2016/11/10,-11.95
2016/11/11,-15.338
2016/11/12,-9.356
2016/11/13,0.495
2016/11/14,-10.122
2016/11/15,-9.937
2016/11/16,-1.25
2016/11/17,-5.375
2016/11/18,-4.23
2016/11/19,-10.045
2016/11/20,-9.494
2016/11/21,-3.304
2016/11/22,-14.503
2016/11/23,-1.724
2016/11/24,7.273
2016/11/25,-21.23
2016/11/26,-3.324
2016/11/27,-4.085
2016/11/28,-4.055
2016/11/29,-11.175
2016/11/30,-23.588
2016/12/01,-21.709
2016/12/02,-17.994
2016/12/03,-26.08
2016/12/04,-24.523
2016/12/05,-33.265
2016/12/06,-29.929
2016/12/07,-18.438
2016/12/08,-31.236
2016/12/09,-2.679
2016/12/10,-24.224
2016/12/11,-24.638
2016/12/12,-22.187
2016/12/13,-14.223
2016/12/14,-2.296
2016/12/15,-6.201
2016/12/16,-9.029
2016/12/17,-5.083
2016/12/18,-6.219
2016/12/19,10.324
2016/12/20,14.505
2016/12/21,3.678
2016/12/22,-10.312
2016/12/23,-12.435
2016/12/24,-10.696
2016/12/25,-11.729
2016/12/26,-18.783
2016/12/27,-14.523
2016/12/28,-13.849
2016/12/29,4.173
2016/12/30,5.081
2016/12/31,7.058
2017/01/01,14.132
2017/01/02,1.612
2017/01/03,28.991
2017/01/04,18.12
2017/01/05,39.939
2017/01/06,32.509
2017/01/07,35.753
2017/01/08,51.828
2017/01/09,58.361
2017/01/10,60.878
2017/01/11,39.73
2017/01/12,18.823
2017/01/13,17.692
2017/01/14,17.673
2017/01/15,18.463
2017/01/16,16.86
2017/01/17,0.653
2017/01/18,-2.703
2017/01/19,-4.118
2017/01/20,8.515
2017/01/21,9.022
2017/01/22,-1.155
2017/01/23,-2.761
2017/01/24,-4.415
2017/01/25,5.388
2017/01/26,17.973
2017/01/27,12.438
2017/01/28,11.565
2017/01/29,14.26
2017/01/30,9.399
2017/01/31,12.112
2017/02/01,9.29
2017/02/02,4.156
2017/02/03,2.066
2017/02/04,4.904
2017/02/05,4.013
2017/02/06,4.825
2017/02/07,18.02
2017/02/08,15.316
2017/02/09,0.286
2017/02/10,6.304
2017/02/11,14.302
2017/02/12,1.836
2017/02/13,22.841
2017/02/14,23.276
2017/02/15,22.466
2017/02/16,19.704
2017/02/17,23.377
2017/02/18,13.359
2017/02/19,13.666
2017/02/20,13.398
2017/02/21,10.64
2017/02/22,14.11
2017/02/23,9.645
2017/02/24,14.243
2017/02/25,23.636
2017/02/26,21.595
2017/02/27,14.067
2017/02/28,11.807
2017/03/01,16.884
2017/03/02,36.726
2017/03/03,36.881
2017/03/04,52.07
2017/03/05,43.733
2017/03/06,51.526
2017/03/07,32.959
2017/03/08,18.248
2017/03/09,35.171
2017/03/10,29.479
2017/03/11,22.647
2017/03/12,48.458
2017/03/13,78.026
2017/03/14,75.313
2017/03/15,75.744
2017/03/16,119.423
2017/03/17,139.209
2017/03/18,85.548
2017/03/19,104.63
2017/03/20,107.096
2017/03/21,106.384
2017/03/22,130.378
2017/03/23,132.585
2017/03/24,148.043
2017/03/25,155.712
2017/03/26,137.801
2017/03/27,94.573
2017/03/28,77.127
2017/03/29,87.086
2017/03/30,29.399
2017/03/31,6.062
2017/04/01,32.3
2017/04/02,27.219
2017/04/03,4.674
2017/04/04,4.405
2017/04/05,18.372
2017/04/06,1.006
2017/04/07,9.821
2017/04/08,-11.971
2017/04/09,-9.933
2017/04/10,-17.936
2017/04/11,-13.543
2017/04/12,-15.326
2017/04/13,-5.401
2017/04/14,4.276
2017/04/15,-2.756
2017/04/16,1.903
2017/04/17,15.407
2017/04/18,20.226
2017/04/19,13.565
2017/04/20,21.129
2017/04/21,10.687
2017/04/22,20.049
2017/04/23,11.722
2017/04/24,20.059
2017/04/25,19.223
2017/04/26,7.531
2017/04/27,18.635
2017/04/28,38.119
2017/04/29,45.819
2017/04/30,43.959
2017/05/01,64.855
2017/05/02,55.133
2017/05/03,45.922
2017/05/04,66.596
2017/05/05,72.057
2017/05/06,72.242
2017/05/07,82.336
2017/05/08,62.455
2017/05/09,60.071
2017/05/10,75.431
2017/05/11,50.834
2017/05/12,31.51
2017/05/13,28.037
2017/05/14,24.277
2017/05/15,13.613
2017/05/16,14.582
2017/05/17,26.114
2017/05/18,13.501
2017/05/19,20.702
2017/05/20,46.967
2017/05/21,49.559
2017/05/22,97.488
2017/05/23,104.87
2017/05/24,126.85
2017/05/25,135.482
2017/05/26,95.633
2017/05/27,67.914
2017/05/28,93.242
2017/05/29,89.289
2017/05/30,137.152
2017/05/31,164.984
2017/06/01,159.755
2017/06/02,112.728
2017/06/03,75.573
2017/06/04,96.867
2017/06/05,54.246
2017/06/06,57.308
2017/06/07,44.449
2017/06/08,36.184
2017/06/09,53.366
2017/06/10,98.381
2017/06/11,103.944
2017/06/12,137.859
2017/06/13,89.532
2017/06/14,46.251
2017/06/15,38.142
2017/06/16,47.192
2017/06/17,57.801
2017/06/18,33.14
2017/06/19,38.962
2017/06/20,70.556
2017/06/21,234.164
2017/06/22,176.508
2017/06/23,187.058
2017/06/24,155.256
2017/06/25,58.841
2017/06/26,9.421
2017/06/27,4.659
2017/06/28,69.16
2017/06/29,47.677
2017/06/30,-12.755
2017/07/01,-22.017
2017/07/02,-26.073
2017/07/03,-8.243
2017/07/04,-39.896
2017/07/05,-72.323
2017/07/06,-65.56
2017/07/07,-66.047
2017/07/08,-66.878
2017/07/09,-53.933
2017/07/10,-53.387
2017/07/11,-54.02
2017/07/12,-67.779
2017/07/13,-59.105
2017/07/14,-38.466
2017/07/15,-30.861
2017/07/16,-41.72
2017/07/17,-47.816
2017/07/18,-22.008
2017/07/19,-15.935
2017/07/20,-20.231
2017/07/21,-12.315
2017/07/22,-11.395
2017/07/23,-11.417
2017/07/24,6.595
2017/07/25,13.656
2017/07/26,3.786
2017/07/27,0.272
2017/07/28,5.404
2017/07/29,-5.458
2017/07/30,27.514
2017/07/31,16.116
2017/08/01,18.351
2017/08/02,4.864
2017/08/03,7.193
2017/08/04,-8.454
2017/08/05,6.384
2017/08/06,12.954
2017/08/07,15.739
2017/08/08,24.712
2017/08/09,46.926
2017/08/10,43.696
2017/08/11,64.536
2017/08/12,83.473
2017/08/13,56.362
2017/08/14,51.076
2017/08/15,23.733
2017/08/16,79.052
2017/08/17,59.499
2017/08/18,121.566
2017/08/19,31.266
2017/08/20,18.424
2017/08/21,25.369
2017/08/22,15.838
2017/08/23,1.568
2017/08/24,7.03
2017/08/25,6.345
2017/08/26,-1.159
2017/08/27,8.046
2017/08/28,14.831
2017/08/29,32.154
2017/08/30,9.96
2017/08/31,82.803
2017/09/01,19.116
2017/09/02,57.29
2017/09/03,23.904
2017/09/04,23.605
2017/09/05,33.234
2017/09/06,103.187
2017/09/07,103.585
2017/09/08,120.214
2017/09/09,54.739
2017/09/10,25.223
2017/09/11,-6.28
2017/09/12,-13.173
2017/09/13,-34.912
2017/09/14,-54.073
2017/09/15,-33.634
2017/09/16,6.466
2017/09/17,26.18
2017/09/18,-0.135
2017/09/19,-28.609
2017/09/20,-43.644
2017/09/21,-55.651
2017/09/22,-63.651
2017/09/23,-46.085
2017/09/24,-18.678
2017/09/25,-1.687
2017/09/26,-3.749
2017/09/27,9.384
2017/09/28,5.833
2017/09/29,-18.084
2017/09/30,-21.044
2017/10/01,-25.316
2017/10/02,-15.835
2017/10/03,14.173
2017/10/04,-1.076
2017/10/05,11.883
2017/10/06,45.687
2017/10/07,28.418
2017/10/08,4.81
2017/10/09,13.035
2017/10/10,-6.048
2017/10/11,6.555
2017/10/12,10.722
2017/10/13,34.741
2017/10/14,2.33
2017/10/15,6.884
2017/10/16,-6.299
2017/10/17,-38.818
2017/10/18,-40.056
2017/10/19,-49.193
2017/10/20,-56.507
2017/10/21,-60.03
2017/10/22,-68.663
2017/10/23,-43.324
2017/10/24,-33.773
2017/10/25,-58.12
2017/10/26,-64.327
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,16.95
2017/11/02,64.122
2017/11/03,8.304
2017/11/04,-4.235
2017/11/05,-1.302
2017/11/06,-71.649
2017/11/07,-34.993
2017/11/08,75.122
2017/11/09,138.366
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,25.921
2017/11/16,15.212
2017/11/17,50.185
2017/11/18,75.77
2017/11/19,203.587
2017/11/20,494.567
2017/11/21,146.64
2017/11/22,37.308
2017/11/23,25.207
2017/11/24,62.97
2017/11/25,13.456
2017/11/26,48.413
2017/11/27,51
2017/11/28,43.75
2017/11/29,40.674
2017/11/30,32.355
2017/12/01,48.478
2017/12/02,63.595
2017/12/03,32.105
2017/12/04,35.001
2017/12/05,90.361
2017/12/06,152.189
2017/12/07,248.323
2017/12/08,235.006
2017/12/09,341.432
2017/12/10,154.773
2017/12/11,101.13
2017/12/12,162.112
2017/12/13,125.343
2017/12/14,291.216
2017/12/15,262.745
2017/12/16,238.431
2017/12/17,91.328
2017/12/18,58.414
2017/12/19,100.248
2017/12/20,72.53
2017/12/21,16.638
2017/12/22,-5.402
2017/12/23,-5.144
2017/12/24,-14.971
2017/12/25,-21.274
2017/12/26,-36.606
2017/12/27,-25.844
2017/12/28,-58.393
2017/12/29,-54.152
2017/12/30,-49.205
2017/12/31,-15.463
2018/01/01,2.222
2018/01/02,-38.863
2018/01/03,-41.56
2018/01/04,-11.821
2018/01/05,180.886
2018/01/06,241.676
2018/01/07,379.119
2018/01/08,590.047
2018/01/09,584.987
2018/01/10,847.891
2018/01/11,756.8
2018/01/12,402.482
2018/01/13,602.323
2018/01/14,454.782
2018/01/15,339.189
2018/01/16,246.995
2018/01/17,161.49
2018/01/18,108.862
2018/01/19,-28.712
2018/01/20,-43.588
2018/01/21,-44.072
2018/01/22,-70.291
2018/01/23,-62.303
2018/01/24,-72.8
2018/01/25,-68.437
2018/01/26,-71.701
2018/01/27,-78.147
2018/01/28,-71.721
2018/01/29,-38.136
2018/01/30,-57.511
2018/01/31,-50.339
2018/02/01,-16.089
2018/02/02,-40.345
2018/02/03,-52.013
2018/02/04,-62.554
2018/02/05,-49.645
2018/02/06,-62.99
2018/02/07,-50.839
2018/02/08,-57.423
2018/02/09,-20.674
2018/02/10,-19.424
2018/02/11,-30.545
2018/02/12,-59.977
2018/02/13,-32.445
2018/02/14,-26.888
2018/02/15,-62.709
2018/02/16,-42.603
2018/02/17,-28.405
2018/02/18,18.483
2018/02/19,21.166
2018/02/20,25.686
2018/02/21,-28.617
2018/02/22,-28.374
2018/02/23,-8.511
2018/02/24,-2.698
2018/02/25,-13.453
2018/02/26,-28.709
2018/02/27,-26.268
2018/02/28,-1.581
2018/03/01,-19.98
2018/03/02,-7.596
2018/03/03,-37.449
2018/03/04,-27.631
2018/03/05,-8.411
2018/03/06,-12.123
2018/03/07,9.72
2018/03/08,2.169
2018/03/09,-40.889
2018/03/10,-57.288
2018/03/11,-51.99
2018/03/12,-42.866
2018/03/13,-57.54
2018/03/14,-72.3
2018/03/15,-65.656
2018/03/16,-69.139
2018/03/17,-63.079
2018/03/18,-70.869
2018/03/19,-77.41
2018/03/20,-73.686
2018/03/21,-72.812
2018/03/22,-67.708
2018/03/23,-53.473
2018/03/24,-56.803
2018/03/25,-52.05
2018/03/26,-42.727
2018/03/27,-38.274
2018/03/28,-28.702
2018/03/29,-42.366
2018/03/30,-62.893
2018/03/31,-54.974
2018/04/01,-61.338
2018/04/02,-49.96
2018/04/03,-53.286
2018/04/04,-53.983
2018/04/05,-48.139
2018/04/06,-64.108
2018/04/07,-50.912
2018/04/08,-51.886
2018/04/09,-58.549
2018/04/10,-48.151
2018/04/11,-38.923
2018/04/12,-23.729
2018/04/13,31.614
2018/04/14,8.899
2018/04/15,27.16
2018/04/16,37.658
2018/04/17,3.31
2018/04/18,57.608
2018/04/19,40.518
2018/04/20,167.687
2018/04/21,96.667
2018/04/22,104.588
2018/04/23,104.621
2018/04/24,197.919
2018/04/25,165.898
2018/04/26,144.908
2018/04/27,155.538
2018/04/28,209.194
2018/04/29,242.309
2018/04/30,217.132
2018/05/01,210.7
2018/05/02,117.144
2018/05/03,162.446
2018/05/04,55.63
2018/05/05,132.926
2018/05/06,71.41
2018/05/07,51.462
2018/05/08,25.174
2018/05/09,59.002
2018/05/10,150.733
2018/05/11,83.551
2018/05/12,7.726
2018/05/13,24.835
2018/05/14,67.049
2018/05/15,130.762
2018/05/16,107.518
2018/05/17,104.712
2018/05/18,132.684
2018/05/19,76.133
2018/05/20,140.524
2018/05/21,174.27
2018/05/22,147.645
2018/05/23,48.18
2018/05/24,-6.624
2018/05/25,-2.583
2018/05/26,45.122
2018/05/27,-12.111
2018/05/28,-12.7
2018/05/29,-7.275
2018/05/30,6.1
2018/05/31,16.499
2018/06/01,10.729
2018/06/02,-8.353
2018/06/03,-11.833
2018/06/04,-2.489
2018/06/05,-20.239
2018/06/06,1.584
2018/06/07,-5.803
2018/06/08,-8.72
2018/06/09,-27.508
2018/06/10,-31.582
2018/06/11,-49.154
2018/06/12,-50.912
2018/06/13,-49.973
2018/06/14,-50.882
2018/06/15,-37.823
2018/06/16,-56.271
2018/06/17,-72.102
2018/06/18,-67.165
2018/06/19,-45.115
2018/06/20,-60.382
2018/06/21,-56.946
2018/06/22,-60.43
2018/06/23,-69.766
2018/06/24,-58.381
2018/06/25,-5.694
2018/06/26,-42.305
2018/06/27,-48.536
2018/06/28,-63.579
2018/06/29,-66.747
2018/06/30,226.06
2018/07/01,1205
2018/07/02,1004
2018/07/03,754.517
2018/07/04,551.496
2018/07/05,454.82
2018/07/06,987.377
2018/07/07,1724
2018/07/08,774.063
2018/07/09,159.513
2018/07/10,181.065
2018/07/11,154.911
2018/07/12,428.846
2018/07/13,467.447
2018/07/14,117.897
2018/07/15,-48.244
2018/07/16,-86.013
2018/07/17,-90.973
2018/07/18,-84.217
2018/07/19,-87.572
2018/07/20,-88.153
2018/07/21,-85.864
2018/07/22,-89.009
2018/07/23,-58.381
2018/07/24,-64.918
2018/07/25,-66.584
2018/07/26,-82.2
2018/07/27,-89.135
2018/07/28,-94.964
2018/07/29,-93.698
2018/07/30,-73.68
2018/07/31,-66.778
2018/08/01,-69.079
2018/08/02,-53.89
2018/08/03,-56.569
2018/08/04,-72.469
2018/08/05,-35.433
2018/08/06,-66.969
2018/08/07,87.498
2018/08/08,783.526
2018/08/09,780.991
2018/08/10,610.077
2018/08/11,114.734
2018/08/12,102.698
2018/08/13,60.916
2018/08/14,73.395
2018/08/15,157.101
2018/08/16,70.711
2018/08/17,369.096
2018/08/18,81.604
2018/08/19,-8.535
2018/08/20,-30.019
2018/08/21,-71.218
2018/08/22,-90.296
2018/08/23,-91.605
2018/08/24,-81.021
2018/08/25,-60.053
2018/08/26,-40.945
2018/08/27,-22.473
2018/08/28,-21.48
2018/08/29,-26.557
2018/08/30,-6.236
2018/08/31,-74.14
2018/09/01,-22.225
2018/09/02,35.08
2018/09/03,36.623
2018/09/04,31.507
2018/09/05,-20.247
2018/09/06,23.622
2018/09/07,-0.076
2018/09/08,71.993
2018/09/09,51.187
2018/09/10,2.924
2018/09/11,10.875
2018/09/12,-15.506
2018/09/13,22.537
2018/09/14,-3.573
2018/09/15,25.476
2018/09/16,30.013
2018/09/17,43.089
2018/09/18,11.174
2018/09/19,94.847
2018/09/20,38.926
2018/09/21,65.995
2018/09/22,29.727
2018/09/23,14.977
2018/09/24,67.658
2018/09/25,44.665
2018/09/26,59.144
2018/09/27,33.972
2018/09/28,69.112
2018/09/29,78.789
2018/09/30,71.621
2018/10/01,70.777
2018/10/02,68.564
2018/10/03,-33.643
2018/10/04,-23.85
2018/10/05,-46.696
2018/10/06,-67.29
2018/10/07,-35.291
2018/10/08,-18.897
2018/10/09,-36.112
2018/10/10,-20.834
2018/10/11,-33.443
2018/10/12,-38.065
2018/10/13,-69.504
2018/10/14,-64.833
2018/10/15,-37.382
2018/10/16,-59.272
2018/10/17,-20.36
2018/10/18,-25.041
2018/10/19,13.231
2018/10/20,129.299
2018/10/21,21.495
2018/10/22,-31.553
2018/10/23,8.577
2018/10/24,3.711
2018/10/25,25.226
2018/10/26,10.27
2018/10/27,48.859
2018/10/28,36.116
2018/10/29,-9.57
2018/10/30,30.216
2018/10/31,12.395
2018/11/01,18.252
2018/11/02,24.504
2018/11/03,15.699
2018/11/04,33.911
2018/11/05,90.977
2018/11/06,60.224
2018/11/07,11.191
2018/11/08,7.268
2018/11/09,2.655
2018/11/10,-11.497
2018/11/11,-24.836
2018/11/12,-10.972
2018/11/13,-5.155
2018/11/14,33.264
2018/11/15,41.052
2018/11/16,-17.786
2018/11/17,-28.841
2018/11/18,-29.306
2018/11/19,-37.729
2018/11/20,-35.788
2018/11/21,-48.339
2018/11/22,-51.649
2018/11/23,-44.413
2018/11/24,-26.355
2018/11/25,16.541
2018/11/26,-31.339
2018/11/27,-45.92
2018/11/28,-43.209
2018/11/29,-33.258
2018/11/30,15.576
2018/12/01,0.918
2018/12/02,-11.285
2018/12/03,-22.618
2018/12/04,-28.225
2018/12/05,2.294
2018/12/06,-0.674
2018/12/07,-15.844
2018/12/08,-38.918
2018/12/09,-50.319
2018/12/10,-36.527
2018/12/11,-19.177
2018/12/12,-41.581
2018/12/13,-34.558
2018/12/14,-61.389
2018/12/15,-53.367
2018/12/16,-61.927
2018/12/17,-41.044
2018/12/18,-23.471
2018/12/19,-19.428
2018/12/20,-6.453
2018/12/21,17.192
2018/12/22,56.555
2018/12/23,119.709
2018/12/24,125.081
2018/12/25,96.006
2018/12/26,53.773
2018/12/27,3.946
2018/12/28,43.569
2018/12/29,54.412
2018/12/30,183.977
2018/12/31,50.275
2019/01/01,-1.832
2019/01/02,14.078
2019/01/03,-7.852
2019/01/04,22.691
2019/01/05,7.903
2019/01/06,-19.911
2019/01/07,-24.277
2019/01/08,-18.494
2019/01/09,-4.754
2019/01/10,13.698
2019/01/11,-16.026
2019/01/12,-16.998
2019/01/13,-38.442
2019/01/14,36.554
2019/01/15,55.43
2019/01/16,-0.435
2019/01/17,6.577
2019/01/18,-18.608
2019/01/19,-13.446
2019/01/20,6.522
2019/01/21,-10.568
2019/01/22,-14.897
2019/01/23,0.717
2019/01/24,-7.287
2019/01/25,2.045
2019/01/26,10.653
2019/01/27,-8.275
2019/01/28,-35.163
2019/01/29,-42.798
2019/01/30,-20.195
2019/01/31,1.179
2019/02/01,-18.225
2019/02/02,-6.523
2019/02/03,-21.639
2019/02/04,-18.354
2019/02/05,-17.157
2019/02/06,-19.455
2019/02/07,-15.185
2019/02/08,1.478
2019/02/09,13.25
2019/02/10,44.522
2019/02/11,26.285
2019/02/12,28.646
2019/02/13,26.215
2019/02/14,-6.251
2019/02/15,42.71
2019/02/16,44.44
2019/02/17,56.511
2019/02/18,108.514
2019/02/19,129.694
2019/02/20,116.266
2019/02/21,84.989
2019/02/22,79.121
2019/02/23,69.197
2019/02/24,80.455
2019/02/25,38.837
2019/02/26,75.869
2019/02/27,43.725
2019/02/28,86.701
2019/03/01,-6.305
2019/03/02,-8.693
2019/03/03,-21.326
2019/03/04,-44.032
2019/03/05,-34.245
2019/03/06,-33.072
2019/03/07,-23.902
2019/03/08,-39.293
2019/03/09,-46.97
2019/03/10,-52.202
2019/03/11,-47.57
2019/03/12,-55.084
2019/03/13,-51.594
2019/03/14,-59.675
2019/03/15,-32.36
2019/03/16,-16.848
2019/03/17,-23.766
2019/03/18,-11.193
2019/03/19,1.958
2019/03/20,-28.952
2019/03/21,-16.303
2019/03/22,-20.835
2019/03/23,-10.109
2019/03/24,-9.494
2019/03/25,-1.945
2019/03/26,4.843
2019/03/27,17.301
2019/03/28,13.313
2019/03/29,14.765
2019/03/30,1.168
2019/03/31,3.13
2019/04/01,1.093
2019/04/02,4.384
2019/04/03,120.819
2019/04/04,30.64
2019/04/05,24.754
2019/04/06,18.804
2019/04/07,16.491
2019/04/08,34.529
2019/04/09,26.306
2019/04/10,15.535
2019/04/11,43.978
2019/04/12,31.175
2019/04/13,14.818
2019/04/14,1.417
2019/04/15,8.488
2019/04/16,-20.782
2019/04/17,-45.581
2019/04/18,-16.701
2019/04/19,1.452
2019/04/20,-25.413
2019/04/21,-8.606
2019/04/22,-16.335
2019/04/23,-3.135
2019/04/24,0.427
2019/04/25,-20.676
2019/04/26,-13.981
2019/04/27,-28.864
2019/04/28,-6.017
2019/04/29,-17.547
2019/04/30,-20.947
2019/05/01,-18.759
2019/05/02,-9.47
2019/05/03,-3.664
2019/05/04,44.716
2019/05/05,13.187
2019/05/06,4.075
