Date,sentbyaddress3mom
2019/09/24,21321
2019/09/25,19985
2019/09/26,14759
2019/09/27,-12735
2019/09/28,-4147
2019/09/29,-26540
2019/09/30,7073
2019/10/01,19317
2019/10/02,35376
2019/10/03,-22836
2019/10/04,-32376
2019/10/05,-20975
2019/10/06,-1084
2019/10/07,13904
2019/10/08,16891
2019/10/09,54610
2019/10/10,30942
2019/10/11,23366
2019/10/12,-38575
2019/10/13,-44835
2019/10/14,-25133
2019/10/15,12493
2019/10/16,25497
2019/10/17,2072
2019/10/18,13997
2019/10/19,-1132
2019/10/20,-18503
2019/10/21,-19189
2019/10/22,2683
2019/10/23,18457
2019/10/24,-577
2019/10/25,9035
2019/10/26,9492
2019/10/27,-17248
2019/10/28,-2779
2019/10/29,-5345
2019/10/30,22121
2019/10/31,-5280
2019/11/01,684
2019/11/02,-28099
2019/11/03,-32848
2019/11/04,-9846
2019/11/05,49358
2019/11/06,34623
2019/11/07,80598
2019/11/08,-18899
2019/11/09,-28978
2019/11/10,-84127
2019/11/11,3194
2019/11/12,46112
2019/11/13,26533
2019/11/14,-9477
2019/11/15,-25006
2019/11/16,-41685
2019/11/17,-12863
2019/11/18,7880
2019/11/19,28024
2019/11/20,9856
2019/11/21,15308
2019/11/22,32469
2019/11/23,-16627
2019/11/24,-58458
2019/11/25,-29413
2019/11/26,7622
2019/11/27,20863
2019/11/28,-27626
2019/11/29,14827
2019/11/30,-17050
2019/12/01,-3845
2019/12/02,12279
2019/12/03,22375
2019/12/04,16023
2019/12/05,-26506
2019/12/06,-8285
2019/12/07,-41935
2019/12/08,-52862
2019/12/09,24173
2019/12/10,38589
2019/12/11,53447
2019/12/12,-21292
2019/12/13,-3381
2019/12/14,-32057
2019/12/15,-22411
2019/12/16,6241
2019/12/17,22574
2019/12/18,29886
2019/12/19,-4378
2019/12/20,2414
2019/12/21,-22621
2019/12/22,-32325
2019/12/23,3298
2019/12/24,2853
2019/12/25,7380
2019/12/26,-9238
2019/12/27,37
2019/12/28,-5974
2019/12/29,-31436
2019/12/30,14134
2019/12/31,4828
2020/01/01,-12433
2020/01/02,-40035
2020/01/03,10174
2020/01/04,30378
2020/01/05,8897
2020/01/06,11422
2020/01/07,21076
2020/01/08,42500
2020/01/09,8428
2020/01/10,-7483
2020/01/11,-33116
2020/01/12,-41245
2020/01/13,-10234
2020/01/14,41322
2020/01/15,60321
2020/01/16,56966
2020/01/17,-7464
2020/01/18,-18712
2020/01/19,-38787
2020/01/20,-15510
2020/01/21,-12978
2020/01/22,-22882
2020/01/23,3264
2020/01/24,-34364
2020/01/25,-38068
2020/01/26,-60047
2020/01/27,2595
2020/01/28,33031
2020/01/29,37276
2020/01/30,14657
2020/01/31,11998
2020/02/01,-1613
2020/02/02,-6889
2020/02/03,28043
2020/02/04,4351
2020/02/05,38106
2020/02/06,-6802
2020/02/07,32961
2020/02/08,18154
2020/02/09,23578
2020/02/10,6516
2020/02/11,11937
2020/02/12,49115
2020/02/13,41739
2020/02/14,3398
2020/02/15,-46177
2020/02/16,-41031
2020/02/17,-8130
2020/02/18,9175
2020/02/19,6309
2020/02/20,-10448
2020/02/21,-7720
2020/02/22,756
2020/02/23,15369
2020/02/24,8144
2020/02/25,-16821
2020/02/26,-16805
2020/02/27,-8403
2020/02/28,16983
2020/02/29,-13692
2020/03/01,-42298
2020/03/02,7214
2020/03/03,-2970
2020/03/04,26664
2020/03/05,5210
2020/03/06,13463
2020/03/07,-15151
2020/03/08,-42063
2020/03/09,15551
2020/03/10,18286
2020/03/11,20031
2020/03/12,-25825
2020/03/13,21590
2020/03/14,-1158
2020/03/15,-2506
2020/03/16,-5057
2020/03/17,22353
2020/03/18,61579
2020/03/19,80584
2020/03/20,46398
2020/03/21,96553
2020/03/22,-44441
2020/03/23,3419
2020/03/24,-81160
2020/03/25,-15947
2020/03/26,-19036
2020/03/27,-10369
2020/03/28,-37741
2020/03/29,-66230
2020/03/30,-39299
2020/03/31,6902
2020/04/01,21571
2020/04/02,2386
2020/04/03,8885
2020/04/04,-19147
2020/04/05,-36602
2020/04/06,-1049
2020/04/07,37099
2020/04/08,114344
2020/04/09,8074
2020/04/10,-774
2020/04/11,-88921
2020/04/12,-4673
2020/04/13,19160
2020/04/14,73611
2020/04/15,34172
2020/04/16,-6770
2020/04/17,-24025
2020/04/18,7723
2020/04/19,12015
2020/04/20,10581
2020/04/21,-12576
2020/04/22,-11277
2020/04/23,-3557
2020/04/24,18926
2020/04/25,7975
2020/04/26,-20594
2020/04/27,-8007
2020/04/28,14041
2020/04/29,29173
2020/04/30,13009
2020/05/01,4976
2020/05/02,-8108
2020/05/03,1962
2020/05/04,-20303
2020/05/05,-19965
2020/05/06,-15017
2020/05/07,15074
2020/05/08,23053
2020/05/09,21199
2020/05/10,5202
2020/05/11,2158
2020/05/12,-27616
2020/05/13,-34255
2020/05/14,-36348
2020/05/15,1024
2020/05/16,20047
2020/05/17,3925
2020/05/18,-3749
2020/05/19,10848
2020/05/20,15260
2020/05/21,1588
2020/05/22,964
2020/05/23,19318
2020/05/24,-12900
2020/05/25,-14835
2020/05/26,-6950
2020/05/27,28278
2020/05/28,28719
2020/05/29,48680
2020/05/30,18378
2020/05/31,-4743
2020/06/01,-22673
2020/06/02,32800
2020/06/03,17540
2020/06/04,10569
2020/06/05,-39425
2020/06/06,-29502
2020/06/07,-58126
2020/06/08,3117
2020/06/09,45669
2020/06/10,47715
2020/06/11,6496
2020/06/12,5037
2020/06/13,4108
2020/06/14,-19648
2020/06/15,-19677
2020/06/16,3837
2020/06/17,19470
2020/06/18,30980
2020/06/19,9705
2020/06/20,27569
2020/06/21,-19667
2020/06/22,17387
2020/06/23,21871
2020/06/24,21012
2020/06/25,-7356
2020/06/26,-15251
2020/06/27,-97
2020/06/28,15230
2020/06/29,62197
2020/06/30,32447
2020/07/01,12216
2020/07/02,-42488
2020/07/03,-28625
2020/07/04,-17274
2020/07/05,-56069
2020/07/06,-10289
2020/07/07,13958
2020/07/08,48218
2020/07/09,19669
2020/07/10,-19141
2020/07/11,-6569
2020/07/12,-24926
2020/07/13,26885
2020/07/14,11806
2020/07/15,53616
2020/07/16,-23911
2020/07/17,-18676
2020/07/18,-64810
2020/07/19,-10122
2020/07/20,18706
2020/07/21,3735
2020/07/22,8150
2020/07/23,-7685
2020/07/24,12612
2020/07/25,13070
2020/07/26,2686
2020/07/27,42420
2020/07/28,60504
2020/07/29,-3014
2020/07/30,-14941
2020/07/31,-51388
2020/08/01,31800
2020/08/02,2020
2020/08/03,15286
2020/08/04,8600
2020/08/05,30121
2020/08/06,24442
2020/08/07,-13301
2020/08/08,-28529
2020/08/09,-64182
2020/08/10,-34887
2020/08/11,-31984
2020/08/12,-72926
2020/08/13,-42394
2020/08/14,-18097
2020/08/15,71788
2020/08/16,36554
2020/08/17,14046
2020/08/18,-16767
2020/08/19,-3816
2020/08/20,1720
2020/08/21,31961
2020/08/22,-12515
2020/08/23,9793
2020/08/24,-14352
2020/08/25,4727
2020/08/26,-1960
2020/08/27,-3504
2020/08/28,-12209
2020/08/29,-47641
2020/08/30,-80625
2020/08/31,-15684
2020/09/01,-11572
2020/09/02,12104
2020/09/03,-24574
2020/09/04,42698
2020/09/05,-14364
2020/09/06,16811
2020/09/07,-24844
2020/09/08,35861
2020/09/09,-22999
2020/09/10,-39541
2020/09/11,-32133
2020/09/12,-5183
2020/09/13,-12213
2020/09/14,1602
2020/09/15,21337
2020/09/16,16596
2020/09/17,109466
2020/09/18,69424
2020/09/19,59297
2020/09/20,-16285
2020/09/21,-10639
2020/09/22,-10614
2020/09/23,-29854
2020/09/24,-3795
2020/09/25,-3831
2020/09/26,-10970
2020/09/27,-34538
2020/09/28,5733
2020/09/29,4986
2020/09/30,9993
2020/10/01,-4617
2020/10/02,-14398
2020/10/03,-29804
2020/10/04,-10746
2020/10/05,-22966
2020/10/06,11059
2020/10/07,6367
2020/10/08,21966
2020/10/09,27081
2020/10/10,16091
2020/10/11,12476
2020/10/12,-2180
2020/10/13,33592
2020/10/14,29850
2020/10/15,153875
2020/10/16,75335
2020/10/17,39093
2020/10/18,-149542
2020/10/19,-83191
2020/10/20,-45502
2020/10/21,37273
2020/10/22,47617
2020/10/23,39048
2020/10/24,-15571
2020/10/25,-90487
2020/10/26,-47045
2020/10/27,-15573
2020/10/28,49291
2020/10/29,-6738
2020/10/30,6997
2020/10/31,6464
2020/11/01,12770
2020/11/02,20002
2020/11/03,-5676
2020/11/04,77002
2020/11/05,8357
2020/11/06,41966
2020/11/07,-32446
2020/11/08,-19054
2020/11/09,-17362
2020/11/10,-17394
2020/11/11,22918
2020/11/12,-26699
2020/11/13,4257
2020/11/14,3853
2020/11/15,-13156
2020/11/16,-5181
2020/11/17,-2016
2020/11/18,12270
2020/11/19,-4938
2020/11/20,6219
2020/11/21,45349
2020/11/22,31743
2020/11/23,16395
2020/11/24,-14481
2020/11/25,18450
2020/11/26,-43351
2020/11/27,9670
2020/11/28,-47902
2020/11/29,38195
2020/11/30,-26593
2020/12/01,10959
2020/12/02,-46921
2020/12/03,-15939
2020/12/04,-16881
2020/12/05,3917
2020/12/06,-20520
2020/12/07,-12095
2020/12/08,-543
2020/12/09,14586
2020/12/10,-13676
2020/12/11,-1041
2020/12/12,23697
2020/12/13,53829
2020/12/14,51604
2020/12/15,11932
2020/12/16,34622
2020/12/17,53828
2020/12/18,31270
2020/12/19,2647
2020/12/20,-104467
2020/12/21,-68670
2020/12/22,-74062
2020/12/23,39750
2020/12/24,12445
2020/12/25,749
2020/12/26,-36587
2020/12/27,4454
2020/12/28,36734
2020/12/29,24614
2020/12/30,16207
2020/12/31,-25211
2021/01/01,7371
2021/01/02,-27802
2021/01/03,30744
2021/01/04,9206
2021/01/05,55033
2021/01/06,36329
2021/01/07,58473
2021/01/08,18917
2021/01/09,17319
2021/01/10,-21705
2021/01/11,-13933
2021/01/12,-62373
2021/01/13,-50961
2021/01/14,-9308
2021/01/15,42143
2021/01/16,34421
2021/01/17,-12555
2021/01/18,-21294
2021/01/19,-661
2021/01/20,18006
2021/01/21,-34770
2021/01/22,-48416
2021/01/23,-25299
2021/01/24,1107
2021/01/25,8188
2021/01/26,12327
2021/01/27,-21711
2021/01/28,10719
2021/01/29,24729
2021/01/30,58300
2021/01/31,960
2021/02/01,-23980
2021/02/02,-1017
2021/02/03,39128
2021/02/04,13608
2021/02/05,-10230
2021/02/06,-36795
2021/02/07,-17629
2021/02/08,8043
2021/02/09,19844
2021/02/10,13078
2021/02/11,12256
2021/02/12,1636
2021/02/13,-13174
2021/02/14,-36757
2021/02/15,-44387
2021/02/16,6416
2021/02/17,24335
2021/02/18,39793
2021/02/19,30420
2021/02/20,22847
2021/02/21,606
2021/02/22,-40466
2021/02/23,-55970
2021/02/24,-5527
2021/02/25,3128
2021/02/26,34722
2021/02/27,-2177
2021/02/28,-7402
2021/03/01,-3295
2021/03/02,20194
2021/03/03,5314
2021/03/04,-964
2021/03/05,-54946
2021/03/06,-11624
2021/03/07,-46290
2021/03/08,19601
2021/03/09,35698
2021/03/10,69379
2021/03/11,35403
2021/03/12,13048
2021/03/13,-11981
2021/03/14,-622
2021/03/15,-9263
2021/03/16,-5
2021/03/17,-19838
2021/03/18,-17590
2021/03/19,4490
2021/03/20,8272
2021/03/21,-15442
2021/03/22,-21809
2021/03/23,22038
2021/03/24,34136
2021/03/25,38762
2021/03/26,-981
2021/03/27,-5935
2021/03/28,-36878
2021/03/29,-14110
2021/03/30,-2811
2021/03/31,15861
2021/04/01,17967
2021/04/02,58952
2021/04/03,8053
2021/04/04,-24323
2021/04/05,-49156
2021/04/06,15094
2021/04/07,11031
2021/04/08,6713
2021/04/09,-9797
2021/04/10,28880
2021/04/11,4166
2021/04/12,29729
2021/04/13,-635
2021/04/14,43119
2021/04/15,-50141
2021/04/16,27368
2021/04/17,-2007
2021/04/18,41545
2021/04/19,13178
2021/04/20,29232
2021/04/21,88506
2021/04/22,51095
2021/04/23,12531
2021/04/24,-13567
2021/04/25,20994
2021/04/26,31517
2021/04/27,-2817
2021/04/28,-37973
2021/04/29,-14547
2021/04/30,-25527
2021/05/01,6137
2021/05/02,-56023
2021/05/03,3924
2021/05/04,-1933
2021/05/05,52968
2021/05/06,27579
2021/05/07,-10760
2021/05/08,-24366
2021/05/09,46590
2021/05/10,-17180
2021/05/11,-4983
2021/05/12,-88138
2021/05/13,52481
2021/05/14,39159
2021/05/15,22051
2021/05/16,-67392
2021/05/17,-46715
2021/05/18,-37779
2021/05/19,-47569
2021/05/20,204
2021/05/21,-6529
2021/05/22,-27919
2021/05/23,-106671
2021/05/24,-39614
2021/05/25,36086
2021/05/26,63758
2021/05/27,45853
2021/05/28,-17038
2021/05/29,14594
2021/05/30,6900
2021/05/31,25696
2021/06/01,-19178
2021/06/02,-13646
2021/06/03,45307
2021/06/04,45987
2021/06/05,5719
2021/06/06,-40905
2021/06/07,-47881
2021/06/08,-60025
2021/06/09,-45820
2021/06/10,-27841
2021/06/11,-12429
2021/06/12,-9197
2021/06/13,22156
2021/06/14,22530
2021/06/15,18807
2021/06/16,-18278
2021/06/17,-18781
2021/06/18,-32416
2021/06/19,-60374
2021/06/20,-33950
2021/06/21,-604
2021/06/22,59022
2021/06/23,58641
2021/06/24,49380
2021/06/25,10417
2021/06/26,-12134
2021/06/27,-51236
2021/06/28,9045
2021/06/29,40338
2021/06/30,47553
2021/07/01,5004
2021/07/02,-31662
2021/07/03,-45022
2021/07/04,-52877
2021/07/05,-16062
2021/07/06,9114
2021/07/07,18104
2021/07/08,-3786
2021/07/09,2089
2021/07/10,-31232
2021/07/11,-24946
2021/07/12,-13712
2021/07/13,4979
2021/07/14,12277
2021/07/15,15127
2021/07/16,9437
2021/07/17,-1477
2021/07/18,-27313
2021/07/19,3223
2021/07/20,13775
2021/07/21,37786
2021/07/22,16721
2021/07/23,18804
2021/07/24,28641
2021/07/25,-15818
2021/07/26,4729
2021/07/27,-5584
2021/07/28,46360
2021/07/29,20057
2021/07/30,2503
2021/07/31,-13382
2021/08/01,-32257
2021/08/02,15722
2021/08/03,-20815
2021/08/04,-7336
2021/08/05,-75280
2021/08/06,-118
2021/08/07,-14906
2021/08/08,13281
2021/08/09,-20277
2021/08/10,-1870
2021/08/11,-1356
2021/08/12,-4815
2021/08/13,-5471
2021/08/14,-21283
2021/08/15,-14749
2021/08/16,27608
2021/08/17,30672
2021/08/18,21467
2021/08/19,18687
2021/08/20,23095
2021/08/21,13913
2021/08/22,-44697
2021/08/23,-27338
2021/08/24,-24514
2021/08/25,-30855
2021/08/26,-36206
2021/08/27,-33678
2021/08/28,10034
2021/08/29,-546
2021/08/30,25590
2021/08/31,20954
2021/09/01,30921
2021/09/02,31523
2021/09/03,-21169
2021/09/04,-21477
2021/09/05,-43597
2021/09/06,11757
2021/09/07,38686
2021/09/08,12658
2021/09/09,6046
2021/09/10,14578
2021/09/11,121718
2021/09/12,49916
2021/09/13,76967
2021/09/14,-63218
2021/09/15,-6383
2021/09/16,-92905
2021/09/17,-29269
2021/09/18,-29977
2021/09/19,-23289
2021/09/20,-39724
2021/09/21,-2577
2021/09/22,12470
2021/09/23,34809
2021/09/24,-25069
2021/09/25,-10475
2021/09/26,-45842
2021/09/27,-5568
2021/09/28,-35176
2021/09/29,18240
2021/09/30,-7992
2021/10/01,34554
2021/10/02,13665
2021/10/03,24848
2021/10/04,-34382
2021/10/05,29781
2021/10/06,46148
2021/10/07,119537
2021/10/08,38301
2021/10/09,-4172
2021/10/10,-72058
2021/10/11,-44819
2021/10/12,-18142
2021/10/13,-12695
2021/10/14,743
2021/10/15,8751
2021/10/16,30842
2021/10/17,1618
2021/10/18,2093
2021/10/19,19844
2021/10/20,46682
2021/10/21,35316
2021/10/22,10327
2021/10/23,14315
2021/10/24,2435
2021/10/25,-5696
2021/10/26,-19191
2021/10/27,-9230
2021/10/28,75230
2021/10/29,53373
2021/10/30,16607
2021/10/31,-75289
2021/11/01,-43954
2021/11/02,24884
2021/11/03,54589
2021/11/04,19371
2021/11/05,-21689
2021/11/06,-48542
2021/11/07,-21338
2021/11/08,9782
2021/11/09,3917
2021/11/10,44280
2021/11/11,14635
2021/11/12,36510
2021/11/13,-18141
2021/11/14,-4349
2021/11/15,-47779
2021/11/16,-37926
2021/11/17,47883
2021/11/18,-5465
2021/11/19,6967
2021/11/20,-135733
2021/11/21,27040
2021/11/22,-53768
2021/11/23,27004
2021/11/24,-20282
2021/11/25,32767
2021/11/26,15867
2021/11/27,-43273
2021/11/28,-47430
2021/11/29,-6189
2021/11/30,49662
2021/12/01,30546
2021/12/02,9787
2021/12/03,-38587
2021/12/04,-21808
2021/12/05,230000
2021/12/06,21198
2021/12/07,36920
2021/12/08,-193422
2021/12/09,10677
2021/12/10,14814
2021/12/11,-57960
2021/12/12,-14845
2021/12/13,-2593
2021/12/14,10534
2021/12/15,9659
2021/12/16,-865
2021/12/17,17616
2021/12/18,-27033
2021/12/19,-29376
2021/12/20,-18913
2021/12/21,521
2021/12/22,50149
2021/12/23,5393
2021/12/24,66285
2021/12/25,19223
2021/12/26,-1634
2021/12/27,-43568
2021/12/28,-54886
2021/12/29,-23619
2021/12/30,4583
2021/12/31,-12157
2022/01/01,16930
2022/01/02,-54615
2022/01/03,-6480
2022/01/04,-6728
2022/01/05,37391
2022/01/06,18639
2022/01/07,-2930
2022/01/08,-6770
2022/01/09,-55302
2022/01/10,-42867
2022/01/11,6901
2022/01/12,98231
2022/01/13,88359
2022/01/14,10036
2022/01/15,-37249
2022/01/16,-41785
2022/01/17,-8641
2022/01/18,-20715
2022/01/19,2581
2022/01/20,-205
2022/01/21,-24819
2022/01/22,-15573
2022/01/23,-38144
2022/01/24,-1260
2022/01/25,-14957
2022/01/26,-1137
2022/01/27,-11849
2022/01/28,811
2022/01/29,10544
2022/01/30,38787
2022/01/31,26243
2022/02/01,22415
2022/02/02,-6029
2022/02/03,-29029
2022/02/04,12794
2022/02/05,61186
2022/02/06,57125
2022/02/07,-9395
2022/02/08,-36214
2022/02/09,-9563
2022/02/10,30319
2022/02/11,16672
2022/02/12,-370
2022/02/13,1069
2022/02/14,-1102
2022/02/15,-3395
2022/02/16,-39136
2022/02/17,-40451
2022/02/18,-60862
2022/02/19,-7718
2022/02/20,10683
2022/02/21,5328
2022/02/22,-13705
2022/02/23,-10701
2022/02/24,38002
2022/02/25,38520
2022/02/26,51185
2022/02/27,10696
2022/02/28,-19844
2022/03/01,-27078
2022/03/02,24286
2022/03/03,37491
2022/03/04,7325
2022/03/05,-33542
2022/03/06,-8087
2022/03/07,1724
2022/03/08,81710
2022/03/09,42266
2022/03/10,113133
2022/03/11,-60837
2022/03/12,-27585
2022/03/13,-136710
2022/03/14,-21573
2022/03/15,33563
2022/03/16,128389
2022/03/17,11103
2022/03/18,67099
2022/03/19,-92492
2022/03/20,12635
2022/03/21,-75034
2022/03/22,62063
2022/03/23,16155
2022/03/24,-38995
2022/03/25,-78497
2022/03/26,-7218
2022/03/27,-2702
2022/03/28,5733
2022/03/29,-8021
2022/03/30,-9778
2022/03/31,-14036
2022/04/01,-32003
2022/04/02,-38426
2022/04/03,-54669
2022/04/04,-44019
2022/04/05,-6176
2022/04/06,17233
2022/04/07,17943
2022/04/08,-3295
2022/04/09,18921
2022/04/10,26193
2022/04/11,17949
2022/04/12,-24836
2022/04/13,-46596
2022/04/14,15034
2022/04/15,17867
2022/04/16,36423
2022/04/17,-25847
2022/04/18,-1385
2022/04/19,95484
2022/04/20,121970
2022/04/21,-8692
2022/04/22,-78439
2022/04/23,-112656
2022/04/24,21967
2022/04/25,-8487
2022/04/26,13585
2022/04/27,4966
2022/04/28,10193
2022/04/29,5168
2022/04/30,11272
2022/05/01,-44290
2022/05/02,-50501
2022/05/03,-71640
2022/05/04,23201
2022/05/05,76886
2022/05/06,43592
2022/05/07,-4600
2022/05/08,-20607
2022/05/09,14957
2022/05/10,34702
2022/05/11,-45581
2022/05/12,80607
2022/05/13,97566
2022/05/14,40654
2022/05/15,-90692
2022/05/16,-99942
2022/05/17,-3914
2022/05/18,62279
2022/05/19,-19151
2022/05/20,-15007
2022/05/21,-57620
2022/05/22,-16962
2022/05/23,-8931
2022/05/24,-8318
2022/05/25,-13333
2022/05/26,-40994
2022/05/27,-39760
2022/05/28,30082
2022/05/29,47863
2022/05/30,-18995
2022/05/31,3747
2022/06/01,-24756
2022/06/02,-7697
2022/06/03,-68281
2022/06/04,-35640
2022/06/05,-7242
2022/06/06,13825
2022/06/07,10771
2022/06/08,-2824
2022/06/09,-8501
2022/06/10,33878
2022/06/11,44474
2022/06/12,-670
2022/06/13,-31788
2022/06/14,-21766
2022/06/15,2999
2022/06/16,37815
2022/06/17,58940
2022/06/18,5706
2022/06/19,-19097
2022/06/20,-40868
2022/06/21,5782
2022/06/22,-11273
2022/06/23,-17442
2022/06/24,7884
2022/06/25,-30776
2022/06/26,-38191
2022/06/27,-10440
2022/06/28,15465
2022/06/29,28008
2022/06/30,-11146
2022/07/01,63738
2022/07/02,83102
2022/07/03,44002
2022/07/04,-10721
2022/07/05,-29901
2022/07/06,8005
2022/07/07,19702
2022/07/08,7762
2022/07/09,7954
2022/07/10,1356
2022/07/11,-17923
2022/07/12,-22264
2022/07/13,9492
2022/07/14,58707
2022/07/15,87345
2022/07/16,89810
2022/07/17,40529
2022/07/18,-48069
2022/07/19,-101554
2022/07/20,-57354
2022/07/21,15521
2022/07/22,48161
2022/07/23,-874
2022/07/24,-24043
2022/07/25,76617
2022/07/26,574979
2022/07/27,29213
2022/07/28,-112707
2022/07/29,-545591
2022/07/30,13037
2022/07/31,34141
2022/08/01,138751
2022/08/02,3630
2022/08/03,28600
2022/08/04,161032
2022/08/05,12195
2022/08/06,-5831
2022/08/07,-274883
2022/08/08,-42111
2022/08/09,-64462
2022/08/10,-57724
2022/08/11,-41652
2022/08/12,9200
2022/08/13,2407
2022/08/14,19806
2022/08/15,-27661
2022/08/16,-1679
2022/08/17,18735
2022/08/18,43038
2022/08/19,-20716
2022/08/20,-34594
2022/08/21,-21997
2022/08/22,-13976
2022/08/23,-4576
2022/08/24,-25863
2022/08/25,19140
2022/08/26,-6253
2022/08/27,6277
2022/08/28,-20483
2022/08/29,-6094
2022/08/30,-32530
2022/08/31,-20038
2022/09/01,10895
2022/09/02,46624
2022/09/03,69256
2022/09/04,108392
2022/09/05,17995
2022/09/06,-32377
2022/09/07,-118045
2022/09/08,-23826
2022/09/09,16449
2022/09/10,18450
2022/09/11,-13167
2022/09/12,-35944
2022/09/13,9910
2022/09/14,36724
2022/09/15,85228
2022/09/16,72716
2022/09/17,176555
2022/09/18,-32923
2022/09/19,-69851
2022/09/20,-191602
2022/09/21,-36918
2022/09/22,4761
2022/09/23,18211
2022/09/24,68783
2022/09/25,11502
2022/09/26,187
2022/09/27,22273
2022/09/28,-32305
2022/09/29,-12255
2022/09/30,-77550
2022/10/01,7162
2022/10/02,-21889
2022/10/03,-31754
2022/10/04,-7068
2022/10/05,19848
2022/10/06,79484
2022/10/07,54686
2022/10/08,70053
2022/10/09,53639
2022/10/10,52181
2022/10/11,-8565
2022/10/12,-62977
2022/10/13,-88297
2022/10/14,-83554
2022/10/15,-19675
2022/10/16,-24977
2022/10/17,-19909
2022/10/18,-73922
2022/10/19,-18351
2022/10/20,30948
2022/10/21,49131
2022/10/22,-6274
2022/10/23,-27794
2022/10/24,-16323
2022/10/25,13265
2022/10/26,29070
2022/10/27,31070
2022/10/28,-3515
2022/10/29,-35770
2022/10/30,-50944
2022/10/31,10458
2022/11/01,24683
2022/11/02,-9187
2022/11/03,6532
2022/11/04,-42605
2022/11/05,7054
2022/11/06,-49963
2022/11/07,34656
2022/11/08,3594
2022/11/09,58744
2022/11/10,-11258
2022/11/11,332
2022/11/12,-31813
2022/11/13,-31214
2022/11/14,11292
2022/11/15,38391
2022/11/16,50281
2022/11/17,35854
2022/11/18,-14694
2022/11/19,-38189
2022/11/20,-84191
2022/11/21,-54620
2022/11/22,-18655
2022/11/23,38691
2022/11/24,69188
2022/11/25,85833
2022/11/26,24093
2022/11/27,-38550
2022/11/28,36187
2022/11/29,18155
