Date,hashrate7ema
2016/04/14,1978706092130
2016/04/15,2014571451548
2016/04/16,2048697324529
2016/04/17,2061343195111
2016/04/18,2102207719217
2016/04/19,2132597073784
2016/04/20,2166888557266
2016/04/21,2197480012691
2016/04/22,2202879088945
2016/04/23,2230771434188
2016/04/24,2243586242358
2016/04/25,2282119956684
2016/04/26,2293543940347
2016/04/27,2306024162440
2016/04/28,2328994320434
2016/04/29,2358107790532
2016/04/30,2403888075908
2016/05/01,2432857863337
2016/05/02,2433448357653
2016/05/03,2467688898837
2016/05/04,2485852871057
2016/05/05,2501564944895
2016/05/06,2515804636876
2016/05/07,2523556914978
2016/05/08,2541845258972
2016/05/09,2561319944115
2016/05/10,2590669318131
2016/05/11,2587152834440
2016/05/12,2600523902694
2016/05/13,2653811848141
2016/05/14,2682515636422
2016/05/15,2709027569403
2016/05/16,2727174076389
2016/05/17,2739678798463
2016/05/18,2777970052419
2016/05/19,2823238685147
2016/05/20,2872372725812
2016/05/21,2915141648070
2016/05/22,2944768790572
2016/05/23,2970543131226
2016/05/24,3002293207703
2016/05/25,3033301858651
2016/05/26,3065301051470
2016/05/27,3092791259945
2016/05/28,3132838949232
2016/05/29,3168552716645
2016/05/30,3192988920153
2016/05/31,3201388434274
2016/06/01,3193489399929
2016/06/02,3205161607351
2016/06/03,3257204477973
2016/06/04,3292119878159
2016/06/05,3300637664511
2016/06/06,3335951323990
2016/06/07,3368324058839
2016/06/08,3395786561799
2016/06/09,3456768652143
2016/06/10,3448463343021
2016/06/11,3475294408080
2016/06/12,3501736887910
2016/06/13,3555089973975
2016/06/14,3603669106279
2016/06/15,3632347868117
2016/06/16,3653520639448
2016/06/17,3704321667593
2016/06/18,3719024807323
2016/06/19,3752781101602
2016/06/20,3767982694732
2016/06/21,3764784204478
2016/06/22,3802068258880
2016/06/23,3849955641539
2016/06/24,3884387172624
2016/06/25,3906077934353
2016/06/26,3952135516469
2016/06/27,4005368093881
2016/06/28,4058004788348
2016/06/29,4072285326221
2016/06/30,4088749493377
2016/07/01,4125126009459
2016/07/02,4155416597856
2016/07/03,4202442871201
2016/07/04,4235004339111
2016/07/05,4259757019932
2016/07/06,4279048666081
2016/07/07,4289604774526
2016/07/08,4303615697843
2016/07/09,4316639046643
2016/07/10,4333925011871
2016/07/11,4364168132872
2016/07/12,4386642829699
2016/07/13,4419321625800
2016/07/14,4432353646527
2016/07/15,4424742318277
2016/07/16,4425479335846
2016/07/17,4430429961362
2016/07/18,4465239301568
2016/07/19,4477438871879
2016/07/20,4464502265022
2016/07/21,4498708096992
2016/07/22,4482547942906
2016/07/23,4517017994476
2016/07/24,4512173950189
2016/07/25,4472330196145
2016/07/26,4391131453445
2016/07/27,4287045517892
2016/07/28,4273009115409
2016/07/29,4239158361977
2016/07/30,4193886456844
2016/07/31,4175478440022
2016/08/01,4139952800145
2016/08/02,4039049025519
2016/08/03,3932945868819
2016/08/04,3933674571241
2016/08/05,3958051903242
2016/08/06,3949741267321
2016/08/07,3976697566450
2016/08/08,4016744604474
2016/08/09,4100888739819
2016/08/10,4186263562114
2016/08/11,4274691628109
2016/08/12,4338072572210
2016/08/13,4373306337436
2016/08/14,4402399378582
2016/08/15,4429581674556
2016/08/16,4477804846340
2016/08/17,4512546306767
2016/08/18,4563605272859
2016/08/19,4589247691900
2016/08/20,4644176624111
2016/08/21,4697926173428
2016/08/22,4746151585821
2016/08/23,4804479533684
2016/08/24,4845509158233
2016/08/25,4903290853598
2016/08/26,4987986740326
2016/08/27,5051216583193
2016/08/28,5082109484704
2016/08/29,5088985891578
2016/08/30,5093048772734
2016/08/31,5122856912139
2016/09/01,5158290773267
2016/09/02,5203521906526
2016/09/03,5168678434528
2016/09/04,5108214185437
2016/09/05,5110140595340
2016/09/06,5099122286276
2016/09/07,5122320790218
2016/09/08,5125641369280
2016/09/09,5135609451227
2016/09/10,5154847601553
2016/09/11,5219689277952
2016/09/12,5264205419930
2016/09/13,5290401882522
2016/09/14,5355505277689
2016/09/15,5401282268224
2016/09/16,5427115162499
2016/09/17,5496753598751
2016/09/18,5382165540291
2016/09/19,5325307970525
2016/09/20,5430899454936
2016/09/21,5552814466943
2016/09/22,5516373862057
2016/09/23,5628949659081
2016/09/24,5718430880797
2016/09/25,5841550163579
2016/09/26,5846313425165
2016/09/27,5930539258931
2016/09/28,6008603288121
2016/09/29,6101989128878
2016/09/30,6129349743209
2016/10/01,6204389119678
2016/10/02,6305659741055
2016/10/03,6348044390835
2016/10/04,6415341942120
2016/10/05,6456191774707
2016/10/06,6500449578333
2016/10/07,6480105549877
2016/10/08,6532690955994
2016/10/09,6602692000852
2016/10/10,6665921758337
2016/10/11,6733567674227
2016/10/12,6724488229302
2016/10/13,6781888789377
2016/10/14,6892281048405
2016/10/15,6994606220705
2016/10/16,7118769442143
2016/10/17,7119910077796
2016/10/18,7187385570234
2016/10/19,7236694807761
2016/10/20,7337778055432
2016/10/21,7442708813742
2016/10/22,7523966023164
2016/10/23,7532528519989
2016/10/24,7577510048613
2016/10/25,7637524720947
2016/10/26,7702394219504
2016/10/27,7715472784175
2016/10/28,7648440864901
2016/10/29,7219856019436
2016/10/30,6856688471142
2016/10/31,6685052926603
2016/11/01,6329875810168
2016/11/02,5933395751004
2016/11/03,5582108787892
2016/11/04,5227637435373
2016/11/05,4902380576946
2016/11/06,4644441288746
2016/11/07,4633458602993
2016/11/08,4756694009489
2016/11/09,4817658366618
2016/11/10,4762408360484
2016/11/11,4689544684485
2016/11/12,4656231105141
2016/11/13,4726350784703
2016/11/14,4825371013701
2016/11/15,4907890421177
2016/11/16,4943480037898
2016/11/17,4917079163616
2016/11/18,4986048325155
2016/11/19,5109749573720
2016/11/20,5329541194882
2016/11/21,5578209984141
2016/11/22,5672453866379
2016/11/23,5729647681493
2016/11/24,5619946440675
2016/11/25,5539561514249
2016/11/26,5495126164927
2016/11/27,5458423517352
2016/11/28,5479685694296
2016/11/29,5472730809188
2016/11/30,5406944177671
2016/12/01,5372287476671
2016/12/02,5364551227401
2016/12/03,5426912021705
2016/12/04,5458022510760
2016/12/05,5446032856678
2016/12/06,5426245478376
2016/12/07,5443937384842
2016/12/08,5528818502778
2016/12/09,5625238436097
2016/12/10,5729060966314
2016/12/11,5848115856934
2016/12/12,5879623676351
2016/12/13,5951951256651
2016/12/14,5997079221107
2016/12/15,6022112407906
2016/12/16,6089030874145
2016/12/17,6159129821764
2016/12/18,6268156885146
2016/12/19,6347968198273
2016/12/20,6448120467143
2016/12/21,6510362520387
2016/12/22,6501665573235
2016/12/23,6381960090471
2016/12/24,6204395261041
2016/12/25,6138200115223
2016/12/26,6140524432800
2016/12/27,6091463795614
2016/12/28,6045111512973
2016/12/29,6005206200050
2016/12/30,5976920780096
2016/12/31,5972021435111
2017/01/01,5969754707814
2017/01/02,5972368887839
2017/01/03,5975321375037
2017/01/04,6132398902450
2017/01/05,6286581788097
2017/01/06,6410699607531
2017/01/07,6564435816900
2017/01/08,6686375218024
2017/01/09,6835028357878
2017/01/10,6947008455225
2017/01/11,7049446506858
2017/01/12,7145125333824
2017/01/13,7250956652355
2017/01/14,7335164458389
2017/01/15,7436739647188
2017/01/16,7511298837742
2017/01/17,7547878255130
2017/01/18,7559295392090
2017/01/19,7697242665459
2017/01/20,7732659415794
2017/01/21,7810519287309
2017/01/22,7878900572597
2017/01/23,7967417602334
2017/01/24,8006722344964
2017/01/25,8041330902996
2017/01/26,8122817265787
2017/01/27,8152888383197
2017/01/28,8184401263373
2017/01/29,8167440803036
2017/01/30,8211340047389
2017/01/31,8243238169171
2017/02/01,8238837462354
2017/02/02,8281044785990
2017/02/03,8278632731173
2017/02/04,8315980000588
2017/02/05,8430688064702
2017/02/06,8541911094238
2017/02/07,8622835777077
2017/02/08,8712900643974
2017/02/09,8771083944219
2017/02/10,8882757956493
2017/02/11,8980765386401
2017/02/12,9083707526618
2017/02/13,9193444620243
2017/02/14,9303132171485
2017/02/15,9395087471841
2017/02/16,9454795911731
2017/02/17,9544535276125
2017/02/18,9636059600414
2017/02/19,9746110444995
2017/02/20,9839116594961
2017/02/21,9965854971531
2017/02/22,10029937055506
2017/02/23,10085043589888
2017/02/24,10138970316904
2017/02/25,10257462634594
2017/02/26,10452787964722
2017/02/27,10609246789768
2017/02/28,10851685899181
2017/03/01,10936959128593
2017/03/02,11045429686065
2017/03/03,11231604900963
2017/03/04,11334093157659
2017/03/05,11542953946424
2017/03/06,11707535898795
2017/03/07,11812205457088
2017/03/08,12000584759982
2017/03/09,12148700704194
2017/03/10,12267193696601
2017/03/11,12418092121312
2017/03/12,12541450506962
2017/03/13,12765131907911
2017/03/14,12887342473822
2017/03/15,13072992198327
2017/03/16,13252863004681
2017/03/17,13569602388147
2017/03/18,13851422601023
2017/03/19,13867165623601
2017/03/20,14116118182498
2017/03/21,14227530356285
2017/03/22,14398515261964
2017/03/23,14655358186834
2017/03/24,14825051123497
2017/03/25,14978427130359
2017/03/26,15289481641836
2017/03/27,15690164319531
2017/03/28,15882321844205
2017/03/29,16197037296257
2017/03/30,16443627418681
2017/03/31,16743364614847
2017/04/01,16892982189849
2017/04/02,16999887034263
2017/04/03,16890708580054
2017/04/04,17066048932062
2017/04/05,17323135073949
2017/04/06,17484050558914
2017/04/07,17676183176993
2017/04/08,17843098794353
2017/04/09,17883984008384
2017/04/10,17931021864358
2017/04/11,18115819648053
2017/04/12,18226499293679
2017/04/13,18220433414826
2017/04/14,18624565661657
2017/04/15,18783162420775
2017/04/16,18985964057588
2017/04/17,19211729784469
2017/04/18,19483470375412
2017/04/19,19632391253845
2017/04/20,19796482109174
2017/04/21,20048557434483
2017/04/22,20261577946001
2017/04/23,20543490230364
2017/04/24,20574813763127
2017/04/25,20826351269892
2017/04/26,20943121851320
2017/04/27,21111275631006
2017/04/28,21571723609670
2017/04/29,22045539561818
2017/04/30,22268901345180
2017/05/01,22502781319218
2017/05/02,22688624328305
2017/05/03,22919899881994
2017/05/04,23007010333365
2017/05/05,23371481756016
2017/05/06,23632244294568
2017/05/07,23939458784610
2017/05/08,24075069905314
2017/05/09,24457630928649
2017/05/10,24680779251432
2017/05/11,24959381048279
2017/05/12,25393371270062
2017/05/13,25557875872823
2017/05/14,25889248007551
2017/05/15,26370637447061
2017/05/16,26835454505356
2017/05/17,26817526329388
2017/05/18,27048144205420
2017/05/19,27490689230130
2017/05/20,28019775082665
2017/05/21,28639652714425
2017/05/22,29325183336230
2017/05/23,29552701401998
2017/05/24,29909570091155
2017/05/25,30216239010276
2017/05/26,30463114290267
2017/05/27,30884039674227
2017/05/28,31147826126313
2017/05/29,31865504900382
2017/05/30,32965140941384
2017/05/31,33550514390451
2017/06/01,34475082072253
2017/06/02,34930109287320
2017/06/03,35546497774551
2017/06/04,36252811891701
2017/06/05,37012469987276
2017/06/06,37716561000420
2017/06/07,38654353383445
2017/06/08,39448186162303
2017/06/09,40026308161993
2017/06/10,41004703919861
2017/06/11,42009823584528
2017/06/12,42749441205601
2017/06/13,43692599676193
2017/06/14,44682351699582
2017/06/15,45642228972569
2017/06/16,46572646224790
2017/06/17,47675977139120
2017/06/18,48755900302703
2017/06/19,49709630833615
2017/06/20,50685902901207
2017/06/21,51538987375205
2017/06/22,52338981717027
2017/06/23,52838412381243
2017/06/24,53552210536871
2017/06/25,54262539080246
2017/06/26,55301182397467
2017/06/27,56056131333562
2017/06/28,57026611272047
2017/06/29,58155155728683
2017/06/30,59028740706875
2017/07/01,59912981442531
2017/07/02,60709690140089
2017/07/03,61782852254845
2017/07/04,62978229412559
2017/07/05,63438666701259
2017/07/06,64072621798057
2017/07/07,64823855232892
2017/07/08,65486819787976
2017/07/09,66126097849048
2017/07/10,66870912748853
2017/07/11,67312320637037
2017/07/12,67217929028228
2017/07/13,67306059929641
2017/07/14,67018947795388
2017/07/15,67415389012668
2017/07/16,68115120875801
2017/07/17,67761304466556
2017/07/18,67922280192217
2017/07/19,68735765278666
2017/07/20,69908772258687
2017/07/21,70725943305902
2017/07/22,71286782036564
2017/07/23,72387648379463
2017/07/24,72693987198201
2017/07/25,73811247201815
2017/07/26,74569467129948
2017/07/27,74828531860557
2017/07/28,75505622176341
2017/07/29,75776144680649
2017/07/30,76591172013647
2017/07/31,77660998203505
2017/08/01,78452631278978
2017/08/02,78756887473086
2017/08/03,78237269449994
2017/08/04,78616319000331
2017/08/05,78704491399756
2017/08/06,79032551096365
2017/08/07,79859574194178
2017/08/08,80718959154925
2017/08/09,81776305248203
2017/08/10,82187442627948
2017/08/11,82793819613947
2017/08/12,83918038672468
2017/08/13,84847426341471
2017/08/14,86030918135184
2017/08/15,87232312319725
2017/08/16,88236327496484
2017/08/17,89311130057544
2017/08/18,89926770699179
2017/08/19,91301146449576
2017/08/20,91794431631357
2017/08/21,92785216120543
2017/08/22,93579159951115
2017/08/23,94752531304848
2017/08/24,95372857880441
2017/08/25,95354362082038
2017/08/26,95507728055118
2017/08/27,95501438585526
2017/08/28,94767912786680
2017/08/29,95881174077931
2017/08/30,96828270439300
2017/08/31,97108144160156
2017/09/01,97572417480491
2017/09/02,97897978472828
2017/09/03,98032973831462
2017/09/04,98522878034804
2017/09/05,99008288322724
2017/09/06,99152616644011
2017/09/07,99803600131607
2017/09/08,1.0153182347162E+14
2017/09/09,1.0216301288516E+14
2017/09/10,1.0224171999023E+14
2017/09/11,1.0230568528459E+14
2017/09/12,1.0374596397946E+14
2017/09/13,1.036953003977E+14
2017/09/14,1.0416936484724E+14
2017/09/15,1.0543651824174E+14
2017/09/16,105870300404062
2017/09/17,1.0641076457542E+14
2017/09/18,1.0626000863836E+14
2017/09/19,1.0685349147468E+14
2017/09/20,1.0699421482105E+14
2017/09/21,1.0758695800336E+14
2017/09/22,1.0778945114486E+14
2017/09/23,1.0682654047996E+14
2017/09/24,106801555208665
2017/09/25,1.0548546150249E+14
2017/09/26,1.0486022468274E+14
2017/09/27,1.0506162710218E+14
2017/09/28,1.0426243659226E+14
2017/09/29,1.0263260752601E+14
2017/09/30,1.0128668258719E+14
2017/10/01,1.0142861394739E+14
2017/10/02,1.0144112152586E+14
2017/10/03,1.0141223639102E+14
2017/10/04,1.0212789158452E+14
2017/10/05,1.0352581964386E+14
2017/10/06,1.0334704410097E+14
2017/10/07,1.0267527280854E+14
2017/10/08,1.0302049025096E+14
2017/10/09,1.0343624323466E+14
2017/10/10,1.0410342523076E+14
2017/10/11,1.0539780384132E+14
2017/10/12,1.054097460629E+14
2017/10/13,1.0657972387622E+14
2017/10/14,1.0621055938403E+14
2017/10/15,1.0680740740968E+14
2017/10/16,1.0803853170194E+14
2017/10/17,1.0964367690287E+14
2017/10/18,1.1067256548926E+14
2017/10/19,1.1250184104988E+14
2017/10/20,1.1368608607513E+14
2017/10/21,1.1443176945641E+14
2017/10/22,115547703434680
2017/10/23,1.1609755639724E+14
2017/10/24,1.1748359034267E+14
2017/10/25,1.1778109474813E+14
2017/10/26,1.1702912674637E+14
2017/10/27,87771845059780
2017/10/28,65828883794835
2017/10/29,49371662846126
2017/10/30,37028747134595
2017/10/31,27771560350946
2017/11/01,51074078428918
2017/11/02,67195561412020
2017/11/03,78876726352811
2017/11/04,87143362218950
2017/11/05,94621701491539
2017/11/06,99612691189840
2017/11/07,1.0318793926135E+14
2017/11/08,1.0642235814695E+14
2017/11/09,1.0834556318639E+14
2017/11/10,1.1020014965836E+14
2017/11/11,1.1157950738951E+14
2017/11/12,1.1324838373828E+14
2017/11/13,114301290144360
2017/11/14,1.1440597906042E+14
2017/11/15,1.1464079679297E+14
2017/11/16,1.1389921794619E+14
2017/11/17,1.1357640133411E+14
2017/11/18,1.1306187415084E+14
2017/11/19,1.130410348396E+14
2017/11/20,1.1482938681556E+14
2017/11/21,1.15815044094E+14
2017/11/22,1.164584586004E+14
2017/11/23,1.178812005053E+14
2017/11/24,1.1961285704931E+14
2017/11/25,1.2103946289642E+14
2017/11/26,1.2206841822283E+14
2017/11/27,1.2240691833122E+14
2017/11/28,1.2214926041477E+14
2017/11/29,1.224645873266E+14
2017/11/30,1.2305294318326E+14
2017/12/01,1.2366407497397E+14
2017/12/02,1.2414942785309E+14
2017/12/03,1.2357645150836E+14
2017/12/04,1.2414326263768E+14
2017/12/05,1.2396719366803E+14
2017/12/06,1.2388162420349E+14
2017/12/07,1.2420046430948E+14
2017/12/08,1.2498017122168E+14
2017/12/09,1.2580845105057E+14
2017/12/10,1.260337224305E+14
2017/12/11,1.2660510510142E+14
2017/12/12,1.2719921257676E+14
2017/12/13,1.2890850480757E+14
2017/12/14,1.310845279395E+14
2017/12/15,1.3424483960619E+14
2017/12/16,1.3617680354957E+14
2017/12/17,1.3786218382109E+14
2017/12/18,1.4023989415824E+14
2017/12/19,1.4136528837142E+14
2017/12/20,1.4196908483985E+14
2017/12/21,1.4245693489979E+14
2017/12/22,1.4264832872633E+14
2017/12/23,1.4437130042233E+14
2017/12/24,1.4550810145002E+14
2017/12/25,1.4679181385523E+14
2017/12/26,1.4796353629246E+14
2017/12/27,1.4910515960467E+14
2017/12/28,1.509807033274E+14
2017/12/29,1.5164679641745E+14
2017/12/30,1.5241551542896E+14
2017/12/31,1.5354014180042E+14
2018/01/01,1.5500597939291E+14
2018/01/02,1.5602238444187E+14
2018/01/03,1.5670155494465E+14
2018/01/04,1.5816323451717E+14
2018/01/05,1.6021129716617E+14
2018/01/06,1.6092774997907E+14
2018/01/07,1.6293151336256E+14
2018/01/08,1.6437683725182E+14
2018/01/09,1.6597727239027E+14
2018/01/10,1.6805200841645E+14
2018/01/11,1.7096611420056E+14
2018/01/12,1.7331230489531E+14
2018/01/13,1.7525253795567E+14
2018/01/14,1.777817907512E+14
2018/01/15,1.787264683032E+14
2018/01/16,1.8082878071561E+14
2018/01/17,1.8336374989878E+14
2018/01/18,1.8486924321458E+14
2018/01/19,1.8585283910414E+14
2018/01/20,1.88547185084E+14
2018/01/21,1.8953108771064E+14
2018/01/22,1.9140318451257E+14
2018/01/23,1.9269290844303E+14
2018/01/24,1.9494002196494E+14
2018/01/25,1.9706929844747E+14
2018/01/26,1.9866917120025E+14
2018/01/27,1.9951042427933E+14
2018/01/28,2.0082374710654E+14
2018/01/29,2.0388131063578E+14
2018/01/30,2.0551736079815E+14
2018/01/31,2.0810831983626E+14
2018/02/01,2.1131735807361E+14
2018/02/02,2.1457175879704E+14
2018/02/03,2.1686405112419E+14
2018/02/04,2.1853465040176E+14
2018/02/05,2.2123068553618E+14
2018/02/06,2.2257600978408E+14
2018/02/07,2.2492988218371E+14
2018/02/08,2.2607707236445E+14
2018/02/09,2.2776946875781E+14
2018/02/10,2.2942582395005E+14
2018/02/11,2.3118103363324E+14
2018/02/12,2.3366079873586E+14
2018/02/13,2.3589600689204E+14
2018/02/14,2.3599260717752E+14
2018/02/15,2.3660267007534E+14
2018/02/16,2.3821823476942E+14
2018/02/17,2.395574195904E+14
2018/02/18,2.4055338411133E+14
2018/02/19,2.4112590999395E+14
2018/02/20,2.4075252245933E+14
2018/02/21,2.4097009444382E+14
2018/02/22,2.4162754083864E+14
2018/02/23,2.4270582328019E+14
2018/02/24,2.4314602592978E+14
2018/02/25,2.4491935345306E+14
2018/02/26,2.455584247802E+14
2018/02/27,2.4499286772698E+14
2018/02/28,2.4675489512205E+14
2018/03/01,248367433066487
2018/03/02,2.5001963364636E+14
2018/03/03,2.5260652929635E+14
2018/03/04,2.5282629823406E+14
2018/03/05,253237452920250
2018/03/06,2.5369819178163E+14
2018/03/07,2.5612528869079E+14
2018/03/08,2.5772930222843E+14
2018/03/09,2.5742347793774E+14
2018/03/10,2.5784697051122E+14
2018/03/11,2.5786131973349E+14
2018/03/12,2.5832636477429E+14
2018/03/13,2.5852944089352E+14
2018/03/14,2.5801474192588E+14
2018/03/15,2.5840111248195E+14
2018/03/16,2.6098312910294E+14
2018/03/17,2.6247215438494E+14
2018/03/18,2.6305165237037E+14
2018/03/19,2.637471025194E+14
2018/03/20,2.6457984357884E+14
2018/03/21,2.6433969495404E+14
2018/03/22,264024176381783
2018/03/23,2.6409653229186E+14
2018/03/24,2.637149860161E+14
2018/03/25,2.6374000768259E+14
2018/03/26,2.6554802134865E+14
2018/03/27,2.6535719225041E+14
2018/03/28,2.6511095864299E+14
2018/03/29,2.6377846968579E+14
2018/03/30,2.6353819673114E+14
2018/03/31,2.6245138312002E+14
2018/04/01,2.6173458089498E+14
2018/04/02,2.6124075949638E+14
2018/04/03,2.5938927004452E+14
2018/04/04,2.5858966484206E+14
2018/04/05,2.5837524207545E+14
2018/04/06,259834230269240
2018/04/07,2.5982442245249E+14
2018/04/08,2.5935797633167E+14
2018/04/09,2.5692394164502E+14
2018/04/10,2.5667379135204E+14
2018/04/11,2.5587111357479E+14
2018/04/12,2.5492640923441E+14
2018/04/13,2.5489859888116E+14
2018/04/14,2.549520780942E+14
2018/04/15,2.549835915523E+14
2018/04/16,2.5524040536196E+14
2018/04/17,2.5536013809602E+14
2018/04/18,2.5384282180651E+14
2018/04/19,2.5450907357566E+14
2018/04/20,2.5344494697585E+14
2018/04/21,2.5504363770182E+14
2018/04/22,2.5544413771653E+14
2018/04/23,2.5678376795837E+14
2018/04/24,2.5648772267788E+14
2018/04/25,256819789298698
2018/04/26,2.5945458715726E+14
2018/04/27,2.5906089012255E+14
2018/04/28,257854709456947
2018/04/29,2.597956756453E+14
2018/04/30,2.6088309397E+14
2018/05/01,2.5977772479807E+14
2018/05/02,2.6032389720746E+14
2018/05/03,2.6098434534202E+14
2018/05/04,2.6223065119439E+14
2018/05/05,2.6425438355267E+14
2018/05/06,2.6588724540902E+14
2018/05/07,2.6853449087793E+14
2018/05/08,269820017746564
2018/05/09,2.6988857826865E+14
2018/05/10,2.6992733152627E+14
2018/05/11,2.7068337969883E+14
2018/05/12,2.7272907445686E+14
2018/05/13,2.741365826817E+14
2018/05/14,2.7384876563445E+14
2018/05/15,2.7274933217408E+14
2018/05/16,2.7201535439737E+14
2018/05/17,2.7217121632418E+14
2018/05/18,2.7176925186599E+14
2018/05/19,2.7179819806216E+14
2018/05/20,2.7279173563598E+14
2018/05/21,2.7415227196367E+14
2018/05/22,2.7436686968801E+14
2018/05/23,2.7433834116573E+14
2018/05/24,2.7184351039666E+14
2018/05/25,2.7049164265869E+14
2018/05/26,2.7056527872808E+14
2018/05/27,2.6901780503043E+14
2018/05/28,2.6901795111979E+14
2018/05/29,2.6878415994123E+14
2018/05/30,2.6805586576458E+14
2018/05/31,2.6909681294222E+14
2018/06/01,2.671063844232E+14
2018/06/02,2.6734549026968E+14
2018/06/03,2.6703859029513E+14
2018/06/04,2.6712238221699E+14
2018/06/05,2.6698928465336E+14
2018/06/06,2.6649904667336E+14
2018/06/07,2.6674478362511E+14
2018/06/08,2.6726444700183E+14
2018/06/09,2.7049859261642E+14
2018/06/10,2.7028276254715E+14
2018/06/11,2.7125310683442E+14
2018/06/12,2.7290077312406E+14
2018/06/13,2.7224299044148E+14
2018/06/14,2.716357644669E+14
2018/06/15,2.709848364567E+14
2018/06/16,2.7117769331813E+14
2018/06/17,270791862416914
2018/06/18,2.7305478103147E+14
2018/06/19,2.7540059355445E+14
2018/06/20,2.7632635845834E+14
2018/06/21,2.7793613270571E+14
2018/06/22,279596264685706
2018/06/23,2.7984418603163E+14
2018/06/24,2.802960355082E+14
2018/06/25,2.8089783435716E+14
2018/06/26,2.8069451446019E+14
2018/06/27,2.8255055331666E+14
2018/06/28,2.8175896764153E+14
2018/06/29,2.8060375259634E+14
2018/06/30,2.8237977684633E+14
2018/07/01,2.8083554692979E+14
2018/07/02,280877605101188
2018/07/03,2.8199491205501E+14
2018/07/04,2.8223168994907E+14
2018/07/05,2.8474426363061E+14
2018/07/06,2.8544593365045E+14
2018/07/07,2.868131627436E+14
2018/07/08,286408431440190
2018/07/09,2.8798044164655E+14
2018/07/10,2.8734761966293E+14
2018/07/11,2.8491127292703E+14
2018/07/12,2.8387343906958E+14
2018/07/13,2.8240530534986E+14
2018/07/14,2.8142246486004E+14
2018/07/15,2.8110622694851E+14
2018/07/16,2.8094003707648E+14
2018/07/17,2.8233900901232E+14
2018/07/18,2.8279800777876E+14
2018/07/19,282317037814333
2018/07/20,2.8079731355097E+14
2018/07/21,2.7692852624832E+14
2018/07/22,2.7716650006939E+14
2018/07/23,2.7972159078893E+14
2018/07/24,2.8043807736335E+14
2018/07/25,2.8280943908056E+14
2018/07/26,2.8396876391958E+14
2018/07/27,2.8471250007078E+14
2018/07/28,2.8560168077586E+14
2018/07/29,2.8657963721371E+14
2018/07/30,2.8719750847558E+14
2018/07/31,2.8797230522759E+14
2018/08/01,2.8775949828037E+14
2018/08/02,2.8899687310598E+14
2018/08/03,2.8816300218772E+14
2018/08/04,2.8934566666702E+14
2018/08/05,2.9026462220671E+14
2018/08/06,291029045200985
2018/08/07,2.9126296786081E+14
2018/08/08,2.9219411065479E+14
2018/08/09,2.9311963761981E+14
2018/08/10,2.9287497664255E+14
2018/08/11,2.9300098081786E+14
2018/08/12,2.9109494471991E+14
2018/08/13,2.896243995166E+14
2018/08/14,2.8884494204295E+14
2018/08/15,2.8749249877984E+14
2018/08/16,2.8537222594876E+14
2018/08/17,2.8525795675913E+14
