Date,activeaddresses30trx
2019/05/04,0.411
2019/05/05,0.39
2019/05/06,0.371
2019/05/07,0.353
2019/05/08,0.337
2019/05/09,0.323
2019/05/10,0.313
2019/05/11,0.305
2019/05/12,0.297
2019/05/13,0.294
2019/05/14,0.298
2019/05/15,0.309
2019/05/16,0.328
2019/05/17,0.348
2019/05/18,0.365
2019/05/19,0.378
2019/05/20,0.39
2019/05/21,0.405
2019/05/22,0.42
2019/05/23,0.434
2019/05/24,0.448
2019/05/25,0.462
2019/05/26,0.47
2019/05/27,0.483
2019/05/28,0.498
2019/05/29,0.517
2019/05/30,0.534
2019/05/31,0.552
2019/06/01,0.578
2019/06/02,0.605
2019/06/03,0.628
2019/06/04,0.644
2019/06/05,0.652
2019/06/06,0.659
2019/06/07,0.655
2019/06/08,0.642
2019/06/09,0.626
2019/06/10,0.606
2019/06/11,0.587
2019/06/12,0.576
2019/06/13,0.565
2019/06/14,0.552
2019/06/15,0.54
2019/06/16,0.536
2019/06/17,0.527
2019/06/18,0.518
2019/06/19,0.505
2019/06/20,0.487
2019/06/21,0.471
2019/06/22,0.454
2019/06/23,0.434
2019/06/24,0.415
2019/06/25,0.396
2019/06/26,0.381
2019/06/27,0.366
2019/06/28,0.349
2019/06/29,0.329
2019/06/30,0.305
2019/07/01,0.28
2019/07/02,0.258
2019/07/03,0.238
2019/07/04,0.218
2019/07/05,0.197
2019/07/06,0.173
2019/07/07,0.144
2019/07/08,0.117
2019/07/09,0.093
2019/07/10,0.071
2019/07/11,0.048
2019/07/12,0.027
2019/07/13,0.003
2019/07/14,-0.023
2019/07/15,-0.046
2019/07/16,-0.07
2019/07/17,-0.092
2019/07/18,-0.113
2019/07/19,-0.133
2019/07/20,-0.155
2019/07/21,-0.18
2019/07/22,-0.202
2019/07/23,-0.225
2019/07/24,-0.248
2019/07/25,-0.271
2019/07/26,-0.291
2019/07/27,-0.311
2019/07/28,-0.33
2019/07/29,-0.347
2019/07/30,-0.358
2019/07/31,-0.367
2019/08/01,-0.376
2019/08/02,-0.383
2019/08/03,-0.391
2019/08/04,-0.404
2019/08/05,-0.41
2019/08/06,-0.41
2019/08/07,-0.408
2019/08/08,-0.403
2019/08/09,-0.395
2019/08/10,-0.387
2019/08/11,-0.381
2019/08/12,-0.371
2019/08/13,-0.358
2019/08/14,-0.343
2019/08/15,-0.329
2019/08/16,-0.314
2019/08/17,-0.301
2019/08/18,-0.291
2019/08/19,-0.28
2019/08/20,-0.268
2019/08/21,-0.254
2019/08/22,-0.239
2019/08/23,-0.223
2019/08/24,-0.209
2019/08/25,-0.198
2019/08/26,-0.186
2019/08/27,-0.174
2019/08/28,-0.162
2019/08/29,-0.15
2019/08/30,-0.14
2019/08/31,-0.133
2019/09/01,-0.129
2019/09/02,-0.124
2019/09/03,-0.118
2019/09/04,-0.112
2019/09/05,-0.104
2019/09/06,-0.095
2019/09/07,-0.089
2019/09/08,-0.084
2019/09/09,-0.078
2019/09/10,-0.073
2019/09/11,-0.069
2019/09/12,-0.064
2019/09/13,-0.063
2019/09/14,-0.064
2019/09/15,-0.067
2019/09/16,-0.067
2019/09/17,-0.067
2019/09/18,-0.066
2019/09/19,-0.066
2019/09/20,-0.064
2019/09/21,-0.067
2019/09/22,-0.074
2019/09/23,-0.084
2019/09/24,-0.093
2019/09/25,-0.101
2019/09/26,-0.109
2019/09/27,-0.118
2019/09/28,-0.129
2019/09/29,-0.142
2019/09/30,-0.154
2019/10/01,-0.164
2019/10/02,-0.174
2019/10/03,-0.186
2019/10/04,-0.198
2019/10/05,-0.211
2019/10/06,-0.225
2019/10/07,-0.237
2019/10/08,-0.246
2019/10/09,-0.25
2019/10/10,-0.251
2019/10/11,-0.249
2019/10/12,-0.249
2019/10/13,-0.252
2019/10/14,-0.254
2019/10/15,-0.254
2019/10/16,-0.253
2019/10/17,-0.252
2019/10/18,-0.247
2019/10/19,-0.242
2019/10/20,-0.239
2019/10/21,-0.235
2019/10/22,-0.231
2019/10/23,-0.226
2019/10/24,-0.221
2019/10/25,-0.215
2019/10/26,-0.208
2019/10/27,-0.203
2019/10/28,-0.198
2019/10/29,-0.191
2019/10/30,-0.184
2019/10/31,-0.178
2019/11/01,-0.171
2019/11/02,-0.168
2019/11/03,-0.169
2019/11/04,-0.17
2019/11/05,-0.167
2019/11/06,-0.163
2019/11/07,-0.151
2019/11/08,-0.14
2019/11/09,-0.134
2019/11/10,-0.129
2019/11/11,-0.123
2019/11/12,-0.115
2019/11/13,-0.107
2019/11/14,-0.099
2019/11/15,-0.092
2019/11/16,-0.09
2019/11/17,-0.091
2019/11/18,-0.09
2019/11/19,-0.089
2019/11/20,-0.087
2019/11/21,-0.082
2019/11/22,-0.073
2019/11/23,-0.068
2019/11/24,-0.069
2019/11/25,-0.068
2019/11/26,-0.068
2019/11/27,-0.071
2019/11/28,-0.076
2019/11/29,-0.081
2019/11/30,-0.099
2019/12/01,-0.116
2019/12/02,-0.128
2019/12/03,-0.138
2019/12/04,-0.146
2019/12/05,-0.153
2019/12/06,-0.161
2019/12/07,-0.172
2019/12/08,-0.189
2019/12/09,-0.202
2019/12/10,-0.211
2019/12/11,-0.219
2019/12/12,-0.226
2019/12/13,-0.231
2019/12/14,-0.239
2019/12/15,-0.249
2019/12/16,-0.255
2019/12/17,-0.26
2019/12/18,-0.262
2019/12/19,-0.262
2019/12/20,-0.262
2019/12/21,-0.264
2019/12/22,-0.27
2019/12/23,-0.273
2019/12/24,-0.277
2019/12/25,-0.282
2019/12/26,-0.286
2019/12/27,-0.289
2019/12/28,-0.294
2019/12/29,-0.302
2019/12/30,-0.308
2019/12/31,-0.314
2020/01/01,-0.323
2020/01/02,-0.335
2020/01/03,-0.342
2020/01/04,-0.348
2020/01/05,-0.355
2020/01/06,-0.356
2020/01/07,-0.354
2020/01/08,-0.348
2020/01/09,-0.338
2020/01/10,-0.327
2020/01/11,-0.317
2020/01/12,-0.311
2020/01/13,-0.303
2020/01/14,-0.291
2020/01/15,-0.274
2020/01/16,-0.25
2020/01/17,-0.226
2020/01/18,-0.202
2020/01/19,-0.18
2020/01/20,-0.16
2020/01/21,-0.142
2020/01/22,-0.129
2020/01/23,-0.117
2020/01/24,-0.112
2020/01/25,-0.113
2020/01/26,-0.122
2020/01/27,-0.132
2020/01/28,-0.142
2020/01/29,-0.151
2020/01/30,-0.159
2020/01/31,-0.165
2020/02/01,-0.171
2020/02/02,-0.177
2020/02/03,-0.178
2020/02/04,-0.177
2020/02/05,-0.173
2020/02/06,-0.165
2020/02/07,-0.154
2020/02/08,-0.137
2020/02/09,-0.117
2020/02/10,-0.094
2020/02/11,-0.066
2020/02/12,-0.028
2020/02/13,0.015
2020/02/14,0.057
2020/02/15,0.098
2020/02/16,0.133
2020/02/17,0.166
2020/02/18,0.199
2020/02/19,0.228
2020/02/20,0.255
2020/02/21,0.278
2020/02/22,0.298
2020/02/23,0.314
2020/02/24,0.33
2020/02/25,0.343
2020/02/26,0.353
2020/02/27,0.363
2020/02/28,0.372
2020/02/29,0.375
2020/03/01,0.374
2020/03/02,0.374
2020/03/03,0.371
2020/03/04,0.366
2020/03/05,0.364
2020/03/06,0.36
2020/03/07,0.353
2020/03/08,0.344
2020/03/09,0.337
2020/03/10,0.331
2020/03/11,0.324
2020/03/12,0.316
2020/03/13,0.315
2020/03/14,0.312
2020/03/15,0.305
2020/03/16,0.302
2020/03/17,0.3
2020/03/18,0.302
2020/03/19,0.312
2020/03/20,0.326
2020/03/21,0.349
2020/03/22,0.372
2020/03/23,0.395
2020/03/24,0.416
2020/03/25,0.432
2020/03/26,0.446
2020/03/27,0.456
2020/03/28,0.459
2020/03/29,0.453
2020/03/30,0.445
2020/03/31,0.436
2020/04/01,0.423
2020/04/02,0.41
2020/04/03,0.397
2020/04/04,0.379
2020/04/05,0.358
2020/04/06,0.34
2020/04/07,0.323
2020/04/08,0.314
2020/04/09,0.305
2020/04/10,0.296
2020/04/11,0.284
2020/04/12,0.272
2020/04/13,0.261
2020/04/14,0.256
2020/04/15,0.253
2020/04/16,0.251
2020/04/17,0.251
2020/04/18,0.254
2020/04/19,0.256
2020/04/20,0.262
2020/04/21,0.268
2020/04/22,0.274
2020/04/23,0.281
2020/04/24,0.291
2020/04/25,0.3
2020/04/26,0.307
2020/04/27,0.315
2020/04/28,0.323
2020/04/29,0.334
2020/04/30,0.345
2020/05/01,0.355
2020/05/02,0.363
2020/05/03,0.368
2020/05/04,0.371
2020/05/05,0.371
2020/05/06,0.37
2020/05/07,0.369
2020/05/08,0.369
2020/05/09,0.371
2020/05/10,0.373
2020/05/11,0.376
2020/05/12,0.377
2020/05/13,0.375
2020/05/14,0.371
2020/05/15,0.366
2020/05/16,0.36
2020/05/17,0.352
2020/05/18,0.345
2020/05/19,0.339
2020/05/20,0.333
2020/05/21,0.328
2020/05/22,0.324
2020/05/23,0.321
2020/05/24,0.315
2020/05/25,0.309
2020/05/26,0.304
2020/05/27,0.301
2020/05/28,0.29
2020/05/29,0.284
2020/05/30,0.281
2020/05/31,0.278
2020/06/01,0.278
2020/06/02,0.283
2020/06/03,0.289
2020/06/04,0.296
2020/06/05,0.302
2020/06/06,0.305
2020/06/07,0.304
2020/06/08,0.306
2020/06/09,0.307
2020/06/10,0.309
2020/06/11,0.31
2020/06/12,0.312
2020/06/13,0.312
2020/06/14,0.308
2020/06/15,0.305
2020/06/16,0.303
2020/06/17,0.301
2020/06/18,0.301
2020/06/19,0.303
2020/06/20,0.306
2020/06/21,0.308
2020/06/22,0.313
2020/06/23,0.321
2020/06/24,0.331
2020/06/25,0.341
2020/06/26,0.351
2020/06/27,0.36
2020/06/28,0.368
2020/06/29,0.378
2020/06/30,0.39
2020/07/01,0.401
2020/07/02,0.411
2020/07/03,0.42
2020/07/04,0.424
2020/07/05,0.424
2020/07/06,0.421
2020/07/07,0.42
2020/07/08,0.419
2020/07/09,0.418
2020/07/10,0.416
2020/07/11,0.413
2020/07/12,0.407
2020/07/13,0.405
2020/07/14,0.404
2020/07/15,0.404
2020/07/16,0.404
2020/07/17,0.403
2020/07/18,0.398
2020/07/19,0.392
2020/07/20,0.387
2020/07/21,0.38
2020/07/22,0.375
2020/07/23,0.37
2020/07/24,0.365
2020/07/25,0.361
2020/07/26,0.358
2020/07/27,0.359
2020/07/28,0.364
2020/07/29,0.368
2020/07/30,0.371
2020/07/31,0.374
2020/08/01,0.377
2020/08/02,0.38
2020/08/03,0.383
2020/08/04,0.386
2020/08/05,0.391
2020/08/06,0.396
2020/08/07,0.402
2020/08/08,0.405
2020/08/09,0.405
2020/08/10,0.404
2020/08/11,0.401
2020/08/12,0.395
2020/08/13,0.387
2020/08/14,0.378
2020/08/15,0.367
2020/08/16,0.355
2020/08/17,0.342
2020/08/18,0.329
2020/08/19,0.316
2020/08/20,0.304
2020/08/21,0.293
2020/08/22,0.281
2020/08/23,0.269
2020/08/24,0.257
2020/08/25,0.246
2020/08/26,0.235
2020/08/27,0.225
2020/08/28,0.213
2020/08/29,0.199
2020/08/30,0.183
2020/08/31,0.169
2020/09/01,0.157
2020/09/02,0.147
2020/09/03,0.138
2020/09/04,0.13
2020/09/05,0.12
2020/09/06,0.108
2020/09/07,0.095
2020/09/08,0.081
2020/09/09,0.067
2020/09/10,0.052
2020/09/11,0.037
2020/09/12,0.022
2020/09/13,0.006
2020/09/14,-0.01
2020/09/15,-0.024
2020/09/16,-0.037
2020/09/17,-0.031
2020/09/18,-0.019
2020/09/19,-0.007
2020/09/20,0.005
2020/09/21,0.018
2020/09/22,0.029
2020/09/23,0.037
2020/09/24,0.045
2020/09/25,0.05
2020/09/26,0.053
2020/09/27,0.052
2020/09/28,0.05
2020/09/29,0.049
2020/09/30,0.049
2020/10/01,0.047
2020/10/02,0.043
2020/10/03,0.037
2020/10/04,0.028
2020/10/05,0.017
2020/10/06,0.008
2020/10/07,-0.002
2020/10/08,-0.013
2020/10/09,-0.022
2020/10/10,-0.029
2020/10/11,-0.037
2020/10/12,-0.043
2020/10/13,-0.046
2020/10/14,-0.047
2020/10/15,-0.038
2020/10/16,-0.026
2020/10/17,-0.013
2020/10/18,-0.003
2020/10/19,0.006
2020/10/20,0.015
2020/10/21,0.024
2020/10/22,0.037
2020/10/23,0.051
2020/10/24,0.062
2020/10/25,0.067
2020/10/26,0.071
2020/10/27,0.073
2020/10/28,0.075
2020/10/29,0.076
2020/10/30,0.076
2020/10/31,0.077
2020/11/01,0.076
2020/11/02,0.076
2020/11/03,0.077
2020/11/04,0.079
2020/11/05,0.082
2020/11/06,0.087
2020/11/07,0.091
2020/11/08,0.093
2020/11/09,0.094
2020/11/10,0.096
2020/11/11,0.097
2020/11/12,0.097
2020/11/13,0.098
2020/11/14,0.098
2020/11/15,0.096
2020/11/16,0.094
2020/11/17,0.094
2020/11/18,0.095
2020/11/19,0.098
2020/11/20,0.101
2020/11/21,0.107
2020/11/22,0.113
2020/11/23,0.12
2020/11/24,0.129
2020/11/25,0.139
2020/11/26,0.147
2020/11/27,0.152
2020/11/28,0.152
2020/11/29,0.151
2020/11/30,0.149
2020/12/01,0.149
2020/12/02,0.146
2020/12/03,0.143
2020/12/04,0.14
2020/12/05,0.136
2020/12/06,0.129
2020/12/07,0.122
2020/12/08,0.115
2020/12/09,0.109
2020/12/10,0.102
2020/12/11,0.095
2020/12/12,0.09
2020/12/13,0.089
2020/12/14,0.093
2020/12/15,0.1
2020/12/16,0.11
2020/12/17,0.125
2020/12/18,0.141
2020/12/19,0.155
2020/12/20,0.165
2020/12/21,0.17
2020/12/22,0.173
2020/12/23,0.178
2020/12/24,0.182
2020/12/25,0.186
2020/12/26,0.189
2020/12/27,0.191
2020/12/28,0.194
2020/12/29,0.198
2020/12/30,0.201
2020/12/31,0.204
2021/01/01,0.206
2021/01/02,0.206
2021/01/03,0.208
2021/01/04,0.21
2021/01/05,0.214
2021/01/06,0.219
2021/01/07,0.227
2021/01/08,0.235
2021/01/09,0.244
2021/01/10,0.253
2021/01/11,0.259
2021/01/12,0.262
2021/01/13,0.262
2021/01/14,0.261
2021/01/15,0.261
2021/01/16,0.259
2021/01/17,0.255
2021/01/18,0.252
2021/01/19,0.249
2021/01/20,0.247
2021/01/21,0.243
2021/01/22,0.237
2021/01/23,0.231
2021/01/24,0.223
2021/01/25,0.217
2021/01/26,0.211
2021/01/27,0.203
2021/01/28,0.196
2021/01/29,0.193
2021/01/30,0.191
2021/01/31,0.191
2021/02/01,0.193
2021/02/02,0.197
2021/02/03,0.203
2021/02/04,0.21
2021/02/05,0.219
2021/02/06,0.227
2021/02/07,0.235
2021/02/08,0.242
2021/02/09,0.251
2021/02/10,0.261
2021/02/11,0.27
2021/02/12,0.28
2021/02/13,0.288
2021/02/14,0.294
2021/02/15,0.297
2021/02/16,0.298
2021/02/17,0.298
2021/02/18,0.299
2021/02/19,0.302
2021/02/20,0.306
2021/02/21,0.308
2021/02/22,0.308
2021/02/23,0.307
2021/02/24,0.304
2021/02/25,0.301
2021/02/26,0.297
2021/02/27,0.292
2021/02/28,0.285
2021/03/01,0.278
2021/03/02,0.271
2021/03/03,0.265
2021/03/04,0.259
2021/03/05,0.25
2021/03/06,0.241
2021/03/07,0.231
2021/03/08,0.221
2021/03/09,0.213
2021/03/10,0.207
2021/03/11,0.203
2021/03/12,0.201
2021/03/13,0.2
2021/03/14,0.199
2021/03/15,0.199
2021/03/16,0.2
2021/03/17,0.201
2021/03/18,0.202
2021/03/19,0.204
2021/03/20,0.205
2021/03/21,0.205
2021/03/22,0.205
2021/03/23,0.205
2021/03/24,0.205
2021/03/25,0.208
2021/03/26,0.21
2021/03/27,0.211
2021/03/28,0.21
2021/03/29,0.209
2021/03/30,0.208
2021/03/31,0.207
2021/04/01,0.209
2021/04/02,0.213
2021/04/03,0.216
2021/04/04,0.217
2021/04/05,0.218
2021/04/06,0.219
2021/04/07,0.219
2021/04/08,0.219
2021/04/09,0.218
2021/04/10,0.219
2021/04/11,0.219
2021/04/12,0.22
2021/04/13,0.222
2021/04/14,0.209
2021/04/15,0.196
2021/04/16,0.169
2021/04/17,0.152
2021/04/18,0.14
2021/04/19,0.135
2021/04/20,0.138
2021/04/21,0.147
2021/04/22,0.161
2021/04/23,0.177
2021/04/24,0.194
2021/04/25,0.211
2021/04/26,0.228
2021/04/27,0.245
2021/04/28,0.263
2021/04/29,0.283
2021/04/30,0.3
2021/05/01,0.315
2021/05/02,0.327
2021/05/03,0.337
2021/05/04,0.347
2021/05/05,0.357
2021/05/06,0.367
2021/05/07,0.376
2021/05/08,0.389
2021/05/09,0.406
2021/05/10,0.423
2021/05/11,0.441
2021/05/12,0.457
2021/05/13,0.472
2021/05/14,0.484
2021/05/15,0.493
2021/05/16,0.497
2021/05/17,0.497
2021/05/18,0.492
2021/05/19,0.483
2021/05/20,0.472
2021/05/21,0.456
2021/05/22,0.436
2021/05/23,0.411
2021/05/24,0.383
2021/05/25,0.353
2021/05/26,0.322
2021/05/27,0.292
2021/05/28,0.262
2021/05/29,0.233
2021/05/30,0.206
2021/05/31,0.181
2021/06/01,0.156
2021/06/02,0.132
2021/06/03,0.109
2021/06/04,0.088
2021/06/05,0.066
2021/06/06,0.042
2021/06/07,0.019
2021/06/08,-0.005
2021/06/09,-0.03
2021/06/10,-0.055
2021/06/11,-0.08
2021/06/12,-0.105
2021/06/13,-0.13
2021/06/14,-0.154
2021/06/15,-0.175
2021/06/16,-0.195
2021/06/17,-0.214
2021/06/18,-0.232
2021/06/19,-0.252
2021/06/20,-0.273
2021/06/21,-0.293
2021/06/22,-0.309
2021/06/23,-0.324
2021/06/24,-0.336
2021/06/25,-0.345
2021/06/26,-0.354
2021/06/27,-0.361
2021/06/28,-0.361
2021/06/29,-0.359
2021/06/30,-0.356
2021/07/01,-0.352
2021/07/02,-0.349
2021/07/03,-0.347
2021/07/04,-0.346
2021/07/05,-0.345
2021/07/06,-0.341
2021/07/07,-0.335
2021/07/08,-0.328
2021/07/09,-0.322
2021/07/10,-0.317
2021/07/11,-0.313
2021/07/12,-0.309
2021/07/13,-0.306
2021/07/14,-0.302
2021/07/15,-0.296
2021/07/16,-0.29
2021/07/17,-0.285
2021/07/18,-0.281
2021/07/19,-0.276
2021/07/20,-0.271
2021/07/21,-0.265
2021/07/22,-0.259
2021/07/23,-0.252
2021/07/24,-0.244
2021/07/25,-0.237
2021/07/26,-0.229
2021/07/27,-0.216
2021/07/28,-0.201
2021/07/29,-0.185
2021/07/30,-0.17
2021/07/31,-0.155
2021/08/01,-0.141
2021/08/02,-0.128
2021/08/03,-0.115
2021/08/04,-0.104
2021/08/05,-0.096
2021/08/06,-0.088
2021/08/07,-0.081
2021/08/08,-0.075
2021/08/09,-0.07
2021/08/10,-0.066
2021/08/11,-0.062
2021/08/12,-0.059
2021/08/13,-0.056
2021/08/14,-0.055
2021/08/15,-0.056
2021/08/16,-0.054
2021/08/17,-0.052
2021/08/18,-0.051
2021/08/19,-0.047
2021/08/20,-0.043
2021/08/21,-0.038
2021/08/22,-0.035
2021/08/23,-0.032
2021/08/24,-0.03
2021/08/25,-0.029
2021/08/26,-0.03
2021/08/27,-0.042
2021/08/28,-0.053
2021/08/29,-0.063
2021/08/30,-0.071
2021/08/31,-0.077
2021/09/01,-0.081
2021/09/02,-0.082
2021/09/03,-0.083
2021/09/04,-0.085
2021/09/05,-0.087
2021/09/06,-0.088
2021/09/07,-0.087
2021/09/08,-0.086
2021/09/09,-0.085
2021/09/10,-0.081
2021/09/11,-0.073
2021/09/12,-0.064
2021/09/13,-0.053
2021/09/14,-0.041
2021/09/15,-0.03
2021/09/16,-0.019
2021/09/17,-0.01
2021/09/18,-0.003
2021/09/19,0.003
2021/09/20,0.006
2021/09/21,0.008
2021/09/22,0.01
2021/09/23,0.012
2021/09/24,0.012
2021/09/25,0.012
2021/09/26,0.008
2021/09/27,0.004
2021/09/28,-0.002
2021/09/29,-0.008
2021/09/30,-0.013
2021/10/01,-0.016
2021/10/02,-0.019
2021/10/03,-0.022
2021/10/04,-0.027
2021/10/05,-0.028
2021/10/06,-0.025
2021/10/07,-0.017
2021/10/08,-0.006
2021/10/09,0.005
2021/10/10,0.015
2021/10/11,0.023
2021/10/12,0.031
2021/10/13,0.037
2021/10/14,0.043
2021/10/15,0.05
2021/10/16,0.057
2021/10/17,0.063
2021/10/18,0.068
2021/10/19,0.074
2021/10/20,0.081
2021/10/21,0.089
2021/10/22,0.098
2021/10/23,0.107
2021/10/24,0.117
2021/10/25,0.128
2021/10/26,0.139
2021/10/27,0.15
2021/10/28,0.149
2021/10/29,0.154
2021/10/30,0.161
2021/10/31,0.167
2021/11/01,0.174
2021/11/02,0.183
2021/11/03,0.193
2021/11/04,0.203
2021/11/05,0.213
2021/11/06,0.221
2021/11/07,0.228
2021/11/08,0.235
2021/11/09,0.24
2021/11/10,0.246
2021/11/11,0.252
2021/11/12,0.257
2021/11/13,0.262
2021/11/14,0.265
2021/11/15,0.267
2021/11/16,0.268
2021/11/17,0.269
2021/11/18,0.268
2021/11/19,0.265
2021/11/20,0.258
2021/11/21,0.251
2021/11/22,0.242
2021/11/23,0.232
2021/11/24,0.223
2021/11/25,0.214
2021/11/26,0.204
2021/11/27,0.194
2021/11/28,0.18
2021/11/29,0.167
2021/11/30,0.156
2021/12/01,0.144
2021/12/02,0.133
2021/12/03,0.122
2021/12/04,0.109
2021/12/05,0.103
2021/12/06,0.096
2021/12/07,0.09
2021/12/08,0.085
2021/12/09,0.08
2021/12/10,0.075
2021/12/11,0.069
2021/12/12,0.064
2021/12/13,0.058
2021/12/14,0.053
2021/12/15,0.048
2021/12/16,0.044
2021/12/17,0.041
2021/12/18,0.037
2021/12/19,0.031
2021/12/20,0.025
2021/12/21,0.019
2021/12/22,0.014
2021/12/23,0.011
2021/12/24,0.01
2021/12/25,0.011
2021/12/26,0.012
2021/12/27,0.012
2021/12/28,0.013
2021/12/29,0.013
2021/12/30,0.013
2021/12/31,0.013
2022/01/01,0.012
2022/01/02,0.009
2022/01/03,0.005
2022/01/04,0.001
2022/01/05,-0.002
2022/01/06,-0.005
2022/01/07,-0.008
2022/01/08,-0.012
2022/01/09,-0.018
2022/01/10,-0.021
2022/01/11,-0.022
2022/01/12,-0.019
2022/01/13,-0.015
2022/01/14,-0.011
2022/01/15,-0.007
2022/01/16,-0.005
2022/01/17,-0.004
2022/01/18,-0.003
2022/01/19,-0.003
2022/01/20,-0.003
2022/01/21,-0.004
2022/01/22,-0.007
2022/01/23,-0.013
2022/01/24,-0.02
2022/01/25,-0.027
2022/01/26,-0.035
2022/01/27,-0.044
2022/01/28,-0.053
2022/01/29,-0.062
2022/01/30,-0.07
2022/01/31,-0.076
2022/02/01,-0.081
2022/02/02,-0.085
2022/02/03,-0.09
2022/02/04,-0.093
2022/02/05,-0.093
2022/02/06,-0.092
2022/02/07,-0.091
2022/02/08,-0.089
2022/02/09,-0.088
2022/02/10,-0.085
2022/02/11,-0.082
2022/02/12,-0.08
2022/02/13,-0.079
2022/02/14,-0.078
2022/02/15,-0.077
2022/02/16,-0.075
2022/02/17,-0.073
2022/02/18,-0.069
2022/02/19,-0.065
2022/02/20,-0.057
2022/02/21,-0.052
2022/02/22,-0.05
2022/02/23,-0.048
2022/02/24,-0.048
2022/02/25,-0.048
2022/02/26,-0.048
2022/02/27,-0.049
2022/02/28,-0.052
2022/03/01,-0.054
2022/03/02,-0.055
2022/03/03,-0.056
2022/03/04,-0.057
2022/03/05,-0.059
2022/03/06,-0.061
2022/03/07,-0.063
2022/03/08,-0.063
2022/03/09,-0.062
2022/03/10,-0.058
2022/03/11,-0.056
2022/03/12,-0.055
2022/03/13,-0.056
2022/03/14,-0.059
2022/03/15,-0.059
2022/03/16,-0.056
2022/03/17,-0.054
2022/03/18,-0.048
2022/03/19,-0.044
2022/03/20,-0.041
2022/03/21,-0.039
2022/03/22,-0.035
2022/03/23,-0.032
2022/03/24,-0.03
2022/03/25,-0.029
2022/03/26,-0.029
2022/03/27,-0.029
2022/03/28,-0.028
2022/03/29,-0.027
2022/03/30,-0.027
2022/03/31,-0.027
2022/04/01,-0.027
2022/04/02,-0.03
2022/04/03,-0.035
2022/04/04,-0.041
2022/04/05,-0.049
2022/04/06,-0.057
2022/04/07,-0.065
2022/04/08,-0.073
2022/04/09,-0.081
2022/04/10,-0.088
2022/04/11,-0.095
2022/04/12,-0.102
2022/04/13,-0.11
2022/04/14,-0.118
2022/04/15,-0.125
2022/04/16,-0.132
2022/04/17,-0.139
2022/04/18,-0.146
2022/04/19,-0.148
2022/04/20,-0.145
2022/04/21,-0.143
2022/04/22,-0.14
2022/04/23,-0.138
2022/04/24,-0.137
2022/04/25,-0.135
2022/04/26,-0.133
2022/04/27,-0.13
2022/04/28,-0.127
2022/04/29,-0.124
2022/04/30,-0.12
2022/05/01,-0.116
2022/05/02,-0.115
2022/05/03,-0.116
2022/05/04,-0.117
2022/05/05,-0.116
2022/05/06,-0.115
2022/05/07,-0.115
2022/05/08,-0.114
2022/05/09,-0.113
2022/05/10,-0.111
2022/05/11,-0.111
2022/05/12,-0.108
2022/05/13,-0.1
2022/05/14,-0.094
2022/05/15,-0.09
2022/05/16,-0.086
2022/05/17,-0.083
2022/05/18,-0.079
2022/05/19,-0.076
2022/05/20,-0.076
2022/05/21,-0.076
2022/05/22,-0.078
2022/05/23,-0.081
2022/05/24,-0.084
2022/05/25,-0.088
2022/05/26,-0.092
2022/05/27,-0.097
2022/05/28,-0.102
2022/05/29,-0.106
2022/05/30,-0.112
2022/05/31,-0.115
2022/06/01,-0.117
2022/06/02,-0.12
2022/06/03,-0.122
2022/06/04,-0.126
2022/06/05,-0.13
2022/06/06,-0.133
2022/06/07,-0.137
2022/06/08,-0.141
2022/06/09,-0.145
2022/06/10,-0.147
2022/06/11,-0.149
2022/06/12,-0.152
2022/06/13,-0.156
2022/06/14,-0.16
2022/06/15,-0.163
2022/06/16,-0.166
2022/06/17,-0.165
2022/06/18,-0.166
2022/06/19,-0.167
2022/06/20,-0.168
2022/06/21,-0.17
2022/06/22,-0.172
2022/06/23,-0.175
2022/06/24,-0.178
2022/06/25,-0.182
2022/06/26,-0.188
2022/06/27,-0.193
2022/06/28,-0.197
2022/06/29,-0.202
2022/06/30,-0.206
2022/07/01,-0.206
2022/07/02,-0.202
2022/07/03,-0.195
2022/07/04,-0.187
2022/07/05,-0.177
2022/07/06,-0.166
2022/07/07,-0.153
2022/07/08,-0.139
2022/07/09,-0.123
2022/07/10,-0.106
2022/07/11,-0.09
2022/07/12,-0.075
2022/07/13,-0.06
2022/07/14,-0.044
2022/07/15,-0.026
2022/07/16,-0.007
2022/07/17,0.014
2022/07/18,0.034
2022/07/19,0.051
2022/07/20,0.066
2022/07/21,0.08
2022/07/22,0.093
2022/07/23,0.104
2022/07/24,0.112
2022/07/25,0.123
2022/07/26,0.152
2022/07/27,0.177
2022/07/28,0.195
2022/07/29,0.209
2022/07/30,0.22
2022/07/31,0.227
2022/08/01,0.238
2022/08/02,0.245
2022/08/03,0.252
2022/08/04,0.268
2022/08/05,0.279
2022/08/06,0.287
2022/08/07,0.292
2022/08/08,0.294
2022/08/09,0.291
2022/08/10,0.286
2022/08/11,0.277
2022/08/12,0.266
2022/08/13,0.253
2022/08/14,0.238
2022/08/15,0.221
2022/08/16,0.203
2022/08/17,0.185
2022/08/18,0.167
2022/08/19,0.148
2022/08/20,0.128
2022/08/21,0.108
2022/08/22,0.088
2022/08/23,0.068
2022/08/24,0.048
2022/08/25,0.028
2022/08/26,0.009
2022/08/27,-0.01
2022/08/28,-0.029
2022/08/29,-0.048
2022/08/30,-0.067
2022/08/31,-0.085
2022/09/01,-0.101
2022/09/02,-0.115
2022/09/03,-0.127
2022/09/04,-0.135
2022/09/05,-0.141
