Date,transactionvalue14rsiUSD
2016/05/08,51.696
2016/05/09,57.481
2016/05/10,56.509
2016/05/11,63.926
2016/05/12,64.204
2016/05/13,80.485
2016/05/14,65.884
2016/05/15,47.336
2016/05/16,48.411
2016/05/17,47.878
2016/05/18,50.136
2016/05/19,55.318
2016/05/20,53.186
2016/05/21,46.346
2016/05/22,45.286
2016/05/23,48.237
2016/05/24,50.624
2016/05/25,49.224
2016/05/26,46.542
2016/05/27,52.13
2016/05/28,47.615
2016/05/29,45.982
2016/05/30,46.601
2016/05/31,46.861
2016/06/01,45.908
2016/06/02,44.125
2016/06/03,45.215
2016/06/04,44.135
2016/06/05,44.073
2016/06/06,44.263
2016/06/07,48.598
2016/06/08,60.196
2016/06/09,45.781
2016/06/10,48.978
2016/06/11,46.631
2016/06/12,50.622
2016/06/13,51.589
2016/06/14,53.462
2016/06/15,50.495
2016/06/16,56.412
2016/06/17,63.696
2016/06/18,62.501
2016/06/19,49.116
2016/06/20,52.942
2016/06/21,49.295
2016/06/22,51.994
2016/06/23,51.006
2016/06/24,47.065
2016/06/25,49.917
2016/06/26,44.847
2016/06/27,45.274
2016/06/28,50.406
2016/06/29,47.205
2016/06/30,44.618
2016/07/01,46.672
2016/07/02,44.365
2016/07/03,44.662
2016/07/04,49.167
2016/07/05,60.74
2016/07/06,48.141
2016/07/07,47.324
2016/07/08,46.081
2016/07/09,45.928
2016/07/10,46.418
2016/07/11,47.264
2016/07/12,47.323
2016/07/13,48.628
2016/07/14,47.772
2016/07/15,64.787
2016/07/16,47.978
2016/07/17,48.182
2016/07/18,56.571
2016/07/19,71.153
2016/07/20,75.732
2016/07/21,48.367
2016/07/22,50.766
2016/07/23,50.75
2016/07/24,62.557
2016/07/25,58.516
2016/07/26,66.502
2016/07/27,58.135
2016/07/28,52.939
2016/07/29,50.108
2016/07/30,48.629
2016/07/31,47.475
2016/08/01,50.069
2016/08/02,53.959
2016/08/03,51.54
2016/08/04,46.882
2016/08/05,48.17
2016/08/06,44.97
2016/08/07,45.401
2016/08/08,45.466
2016/08/09,47.244
2016/08/10,50.677
2016/08/11,48.487
2016/08/12,46.097
2016/08/13,45.791
2016/08/14,44.963
2016/08/15,44.376
2016/08/16,43.061
2016/08/17,45.369
2016/08/18,43.951
2016/08/19,43.832
2016/08/20,45.758
2016/08/21,51.487
2016/08/22,47.657
2016/08/23,52.505
2016/08/24,44.824
2016/08/25,44.567
2016/08/26,47.497
2016/08/27,45.109
2016/08/28,45.004
2016/08/29,45.94
2016/08/30,44.977
2016/08/31,45.951
2016/09/01,49.356
2016/09/02,47.645
2016/09/03,46.953
2016/09/04,47.407
2016/09/05,45.319
2016/09/06,45.413
2016/09/07,45.108
2016/09/08,47.223
2016/09/09,44.272
2016/09/10,45.038
2016/09/11,46.216
2016/09/12,46.49
2016/09/13,47.2
2016/09/14,44.758
2016/09/15,44.134
2016/09/16,53.301
2016/09/17,46.832
2016/09/18,53.907
2016/09/19,48.674
2016/09/20,60.051
2016/09/21,64.314
2016/09/22,50.205
2016/09/23,54.375
2016/09/24,48.96
2016/09/25,54.631
2016/09/26,49.14
2016/09/27,47.676
2016/09/28,53.608
2016/09/29,52.396
2016/09/30,47.692
2016/10/01,46.02
2016/10/02,49.766
2016/10/03,45.889
2016/10/04,45.837
2016/10/05,48.426
2016/10/06,48.372
2016/10/07,47.504
2016/10/08,48.794
2016/10/09,55.133
2016/10/10,54.394
2016/10/11,54.164
2016/10/12,60.082
2016/10/13,48.089
2016/10/14,53.699
2016/10/15,48.526
2016/10/16,50.594
2016/10/17,51.008
2016/10/18,52.829
2016/10/19,47.082
2016/10/20,45.033
2016/10/21,43.931
2016/10/22,44.55
2016/10/23,44.319
2016/10/24,44.352
2016/10/25,47.163
2016/10/26,46.524
2016/10/27,46.545
2016/10/28,51.111
2016/10/29,53.037
2016/10/30,56.667
2016/10/31,47.884
2016/11/01,54.862
2016/11/02,62.407
2016/11/03,76.454
2016/11/04,48.232
2016/11/05,46.939
2016/11/06,46.146
2016/11/07,46.167
2016/11/08,46.282
2016/11/09,50.456
2016/11/10,47.512
2016/11/11,54.861
2016/11/12,48.03
2016/11/13,47.877
2016/11/14,46.127
2016/11/15,47.435
2016/11/16,47.865
2016/11/17,54.102
2016/11/18,47.674
2016/11/19,47.359
2016/11/20,46.598
2016/11/21,46.637
2016/11/22,51.216
2016/11/23,49.748
2016/11/24,47.568
2016/11/25,48.03
2016/11/26,46.755
2016/11/27,46.511
2016/11/28,46.5
2016/11/29,48.223
2016/11/30,48.733
2016/12/01,48.361
2016/12/02,56.375
2016/12/03,61.061
2016/12/04,49.253
2016/12/05,54.186
2016/12/06,57.852
2016/12/07,50.433
2016/12/08,51.714
2016/12/09,51.247
2016/12/10,47.507
2016/12/11,49.623
2016/12/12,46.58
2016/12/13,46.219
2016/12/14,45.827
2016/12/15,49.67
2016/12/16,47.381
2016/12/17,54.32
2016/12/18,51.402
2016/12/19,46.961
2016/12/20,47.078
2016/12/21,48.809
2016/12/22,51.958
2016/12/23,62.018
2016/12/24,50.471
2016/12/25,46.567
2016/12/26,46.017
2016/12/27,47.287
2016/12/28,51.748
2016/12/29,56.935
2016/12/30,53.207
2016/12/31,61.95
2017/01/01,48.722
2017/01/02,51.4
2017/01/03,56.069
2017/01/04,62.598
2017/01/05,63.392
2017/01/06,63.175
2017/01/07,52.728
2017/01/08,47.889
2017/01/09,52.677
2017/01/10,52.607
2017/01/11,53.016
2017/01/12,50.648
2017/01/13,45.658
2017/01/14,42.645
2017/01/15,41.742
2017/01/16,42.315
2017/01/17,45.099
2017/01/18,43.227
2017/01/19,43.924
2017/01/20,50.594
2017/01/21,44.834
2017/01/22,44.672
2017/01/23,44.403
2017/01/24,43.781
2017/01/25,44.823
2017/01/26,45.382
2017/01/27,45.184
2017/01/28,43.35
2017/01/29,45.328
2017/01/30,44.144
2017/01/31,48.205
2017/02/01,48.042
2017/02/02,47.936
2017/02/03,51.255
2017/02/04,52.016
2017/02/05,44.554
2017/02/06,49.03
2017/02/07,47.725
2017/02/08,47.286
2017/02/09,48.819
2017/02/10,50.086
2017/02/11,46.058
2017/02/12,48.852
2017/02/13,46.806
2017/02/14,61.265
2017/02/15,66.047
2017/02/16,54.953
2017/02/17,56.157
2017/02/18,54.638
2017/02/19,54.79
2017/02/20,54.852
2017/02/21,59.831
2017/02/22,55.13
2017/02/23,55.67
2017/02/24,67.094
2017/02/25,54.765
2017/02/26,58.936
2017/02/27,75.497
2017/02/28,78.005
2017/03/01,79.115
2017/03/02,84.683
2017/03/03,86.568
2017/03/04,65.525
2017/03/05,60.32
2017/03/06,71.156
2017/03/07,55.804
2017/03/08,58.033
2017/03/09,59.682
2017/03/10,58.113
2017/03/11,63.118
2017/03/12,73.272
2017/03/13,62.79
2017/03/14,48.816
2017/03/15,48.905
2017/03/16,69.296
2017/03/17,56.296
2017/03/18,61.772
2017/03/19,46.837
2017/03/20,48.777
2017/03/21,53.779
2017/03/22,52.534
2017/03/23,52.311
2017/03/24,56.475
2017/03/25,54.185
2017/03/26,51.873
2017/03/27,51.434
2017/03/28,52.69
2017/03/29,54.599
2017/03/30,58.463
2017/03/31,52.888
2017/04/01,50.37
2017/04/02,55.391
2017/04/03,53.615
2017/04/04,46.236
2017/04/05,50.724
2017/04/06,53.889
2017/04/07,43.493
2017/04/08,46.979
2017/04/09,46.655
2017/04/10,48.612
2017/04/11,48.582
2017/04/12,47.418
2017/04/13,45.344
2017/04/14,47.455
2017/04/15,43.271
2017/04/16,41.171
2017/04/17,42.206
2017/04/18,51.163
2017/04/19,52.606
2017/04/20,54.027
2017/04/21,49.825
2017/04/22,49.593
2017/04/23,49.087
2017/04/24,51.68
2017/04/25,48.441
2017/04/26,54.685
2017/04/27,59.289
2017/04/28,60.732
2017/04/29,64.253
2017/04/30,67.063
2017/05/01,74.281
2017/05/02,64.767
2017/05/03,69.939
2017/05/04,67.233
2017/05/05,70.763
2017/05/06,58.756
2017/05/07,62.165
2017/05/08,56.802
2017/05/09,56.372
2017/05/10,56.907
2017/05/11,60.402
2017/05/12,55.749
2017/05/13,48.859
2017/05/14,48.029
2017/05/15,50.984
2017/05/16,57.961
2017/05/17,44.923
2017/05/18,41.808
2017/05/19,48.337
2017/05/20,46.679
2017/05/21,50.153
2017/05/22,64.464
2017/05/23,51.8
2017/05/24,53.209
2017/05/25,53.112
2017/05/26,54.924
2017/05/27,48.785
2017/05/28,47.341
2017/05/29,48.513
2017/05/30,50.042
2017/05/31,61.764
2017/06/01,54.922
2017/06/02,54.868
2017/06/03,55.684
2017/06/04,54.19
2017/06/05,58.169
2017/06/06,61.847
2017/06/07,57.006
2017/06/08,55.238
2017/06/09,53.411
2017/06/10,48.271
2017/06/11,50.129
2017/06/12,64.721
2017/06/13,60.553
2017/06/14,50.708
2017/06/15,55.582
2017/06/16,55.402
2017/06/17,46.187
2017/06/18,45.269
2017/06/19,45.174
2017/06/20,48.259
2017/06/21,41.501
2017/06/22,42.475
2017/06/23,45.08
2017/06/24,47.588
2017/06/25,40.027
2017/06/26,43.661
2017/06/27,46.249
2017/06/28,46.11
2017/06/29,48.067
2017/06/30,46.624
2017/07/01,45.175
2017/07/02,42.705
2017/07/03,57.879
2017/07/04,54.796
2017/07/05,43.902
2017/07/06,45.455
2017/07/07,44.906
2017/07/08,44.443
2017/07/09,41.532
2017/07/10,46.091
2017/07/11,46.764
2017/07/12,47.405
2017/07/13,55.494
2017/07/14,57.533
2017/07/15,57.202
2017/07/16,53.132
2017/07/17,52.856
2017/07/18,56.805
2017/07/19,56.103
2017/07/20,54.39
2017/07/21,56.969
2017/07/22,40.597
2017/07/23,41.884
2017/07/24,53.692
2017/07/25,55.473
2017/07/26,52.409
2017/07/27,54.067
2017/07/28,54.674
2017/07/29,55.966
2017/07/30,48.123
2017/07/31,42.166
2017/08/01,44.976
2017/08/02,44.191
2017/08/03,42.859
2017/08/04,42.52
2017/08/05,44.535
2017/08/06,44.84
2017/08/07,45.891
2017/08/08,46.466
2017/08/09,49.764
2017/08/10,60.266
2017/08/11,73.096
2017/08/12,58.255
2017/08/13,59.146
2017/08/14,51.152
2017/08/15,47.955
2017/08/16,46.092
2017/08/17,45.957
2017/08/18,45.809
2017/08/19,44.552
2017/08/20,45.039
2017/08/21,45.693
2017/08/22,45.294
2017/08/23,47.053
2017/08/24,46.722
2017/08/25,45.396
2017/08/26,40.86
2017/08/27,57.636
2017/08/28,62.53
2017/08/29,54.543
2017/08/30,64.347
2017/08/31,50.508
2017/09/01,49.824
2017/09/02,49.34
2017/09/03,47.448
2017/09/04,46.987
2017/09/05,46.301
2017/09/06,46.398
2017/09/07,44.39
2017/09/08,45.092
2017/09/09,51.614
2017/09/10,51.441
2017/09/11,48.11
2017/09/12,47.26
2017/09/13,43.311
2017/09/14,46.501
2017/09/15,46.03
2017/09/16,43.238
2017/09/17,47.749
2017/09/18,52.657
2017/09/19,50.171
2017/09/20,45.601
2017/09/21,45.199
2017/09/22,45.257
2017/09/23,44.976
2017/09/24,43.394
2017/09/25,45.437
2017/09/26,45.914
2017/09/27,46.858
2017/09/28,47.257
2017/09/29,44.609
2017/09/30,43.224
2017/10/01,40.336
2017/10/02,45.116
2017/10/03,64.244
2017/10/04,55.061
2017/10/05,48.144
2017/10/06,48.239
2017/10/07,47.142
2017/10/08,48.534
2017/10/09,49.37
2017/10/10,49.349
2017/10/11,47.961
2017/10/12,48.938
2017/10/13,53.727
2017/10/14,50.71
2017/10/15,48.913
2017/10/16,43.722
2017/10/17,45.626
2017/10/18,50.041
2017/10/19,47.025
2017/10/20,44.689
2017/10/21,45.419
2017/10/22,44.638
2017/10/23,48.082
2017/10/24,47.935
2017/10/25,45.347
2017/10/26,44.605
2017/10/27,33.855
2017/10/28,33.855
2017/10/29,33.855
2017/10/30,33.855
2017/10/31,33.855
2017/11/01,54.359
2017/11/02,55.144
2017/11/03,53.309
2017/11/04,50.376
2017/11/05,48.824
2017/11/06,48.712
2017/11/07,47.212
2017/11/08,52.622
2017/11/09,63.288
2017/11/10,55.059
2017/11/11,56.095
2017/11/12,60.399
2017/11/13,51.124
2017/11/14,50.242
2017/11/15,55.385
2017/11/16,55.19
2017/11/17,54.819
2017/11/18,52.92
2017/11/19,53.763
2017/11/20,57.5
2017/11/21,57.436
2017/11/22,56.707
2017/11/23,58.583
2017/11/24,56.326
2017/11/25,61.366
2017/11/26,60.575
2017/11/27,65.248
2017/11/28,69.544
2017/11/29,72.203
2017/11/30,63.674
2017/12/01,57.95
2017/12/02,60.677
2017/12/03,54.484
2017/12/04,52.681
2017/12/05,38.791
2017/12/06,41.951
2017/12/07,40.521
2017/12/08,37.719
2017/12/09,36.38
2017/12/10,35.627
2017/12/11,35.14
2017/12/12,47.398
2017/12/13,46.24
2017/12/14,49.412
2017/12/15,45.853
2017/12/16,43.662
2017/12/17,44.196
2017/12/18,43.929
2017/12/19,49.464
2017/12/20,54.372
2017/12/21,52.896
2017/12/22,49.927
2017/12/23,46.543
2017/12/24,43.98
2017/12/25,42.74
2017/12/26,49.104
2017/12/27,49.754
2017/12/28,52.772
2017/12/29,54.236
2017/12/30,54.716
2017/12/31,45.015
2018/01/01,44.803
2018/01/02,54.824
2018/01/03,53.959
2018/01/04,63.212
2018/01/05,63.252
2018/01/06,57.681
2018/01/07,54.755
2018/01/08,60.895
2018/01/09,63.249
2018/01/10,69.403
2018/01/11,60.853
2018/01/12,54.493
2018/01/13,48.656
2018/01/14,71.744
2018/01/15,49.912
2018/01/16,50.472
2018/01/17,48.972
2018/01/18,48.956
2018/01/19,46.188
2018/01/20,45.905
2018/01/21,44.982
2018/01/22,46.839
2018/01/23,46.461
2018/01/24,47.103
2018/01/25,42.139
2018/01/26,49.809
2018/01/27,46.586
2018/01/28,48.557
2018/01/29,49.034
2018/01/30,49.862
2018/01/31,49.281
2018/02/01,47.424
2018/02/02,49.883
2018/02/03,44.764
2018/02/04,42.489
2018/02/05,43.73
2018/02/06,44.596
2018/02/07,44.699
2018/02/08,40.452
2018/02/09,42.94
2018/02/10,44.138
2018/02/11,41.076
2018/02/12,42.496
2018/02/13,48.538
2018/02/14,45.416
2018/02/15,47.336
2018/02/16,45.551
2018/02/17,44.398
2018/02/18,44.294
2018/02/19,42.474
2018/02/20,43.427
2018/02/21,42.736
2018/02/22,48.467
2018/02/23,41.853
2018/02/24,41.158
2018/02/25,38.644
2018/02/26,40.812
2018/02/27,38.539
2018/02/28,38.373
2018/03/01,39.479
2018/03/02,38.48
2018/03/03,37.107
2018/03/04,37.606
2018/03/05,39.588
2018/03/06,42.078
2018/03/07,40.925
2018/03/08,40.183
2018/03/09,40.93
2018/03/10,38.724
2018/03/11,38.114
2018/03/12,40.393
2018/03/13,47.68
2018/03/14,43.574
2018/03/15,42.741
2018/03/16,40.591
2018/03/17,40.231
2018/03/18,46.624
2018/03/19,44.685
2018/03/20,43.471
2018/03/21,42.768
2018/03/22,42.268
2018/03/23,43.94
2018/03/24,40.576
2018/03/25,40.148
2018/03/26,45.499
2018/03/27,49.046
2018/03/28,48.594
2018/03/29,47.84
2018/03/30,44.31
2018/03/31,41.32
2018/04/01,40.21
2018/04/02,40.663
2018/04/03,42.072
2018/04/04,41.485
2018/04/05,38.936
2018/04/06,39.696
2018/04/07,38.462
2018/04/08,41.537
2018/04/09,44.648
2018/04/10,42.965
2018/04/11,45.04
2018/04/12,51.6
2018/04/13,52.466
2018/04/14,42.856
2018/04/15,45.566
2018/04/16,46.939
2018/04/17,45.9
2018/04/18,50.146
2018/04/19,49.127
2018/04/20,53.769
2018/04/21,51.35
2018/04/22,46.492
2018/04/23,62.8
2018/04/24,60.459
2018/04/25,56.871
2018/04/26,51.571
2018/04/27,53.98
2018/04/28,50.714
2018/04/29,49.908
2018/04/30,53.145
2018/05/01,52.731
2018/05/02,59.207
2018/05/03,61.299
2018/05/04,54.285
2018/05/05,51.125
2018/05/06,50.73
2018/05/07,61.634
2018/05/08,51.507
2018/05/09,52.058
2018/05/10,51.024
2018/05/11,50.605
2018/05/12,45.054
2018/05/13,42.296
2018/05/14,52.169
2018/05/15,50.923
2018/05/16,46.896
2018/05/17,46.626
2018/05/18,45.809
2018/05/19,42.002
2018/05/20,44.268
2018/05/21,48.306
2018/05/22,52.87
2018/05/23,55.031
2018/05/24,48.787
2018/05/25,46.636
2018/05/26,43.177
2018/05/27,48.775
2018/05/28,51.778
2018/05/29,49.097
2018/05/30,49.086
2018/05/31,49.999
2018/06/01,54.329
2018/06/02,43.207
2018/06/03,41.648
2018/06/04,50.236
2018/06/05,50.974
2018/06/06,53.551
2018/06/07,52.024
2018/06/08,55.12
2018/06/09,43.344
2018/06/10,47.715
2018/06/11,49.907
2018/06/12,55.355
2018/06/13,59.537
2018/06/14,60.817
2018/06/15,57.314
2018/06/16,45.594
2018/06/17,42.725
2018/06/18,45.296
2018/06/19,47.101
2018/06/20,47.692
2018/06/21,47.206
2018/06/22,49.786
2018/06/23,42.972
2018/06/24,48.269
2018/06/25,48.065
2018/06/26,46.656
2018/06/27,45.434
2018/06/28,45.01
2018/06/29,47.664
2018/06/30,43.258
2018/07/01,41.442
2018/07/02,50.351
2018/07/03,52.247
2018/07/04,53.993
2018/07/05,51.751
2018/07/06,53.875
2018/07/07,46.153
2018/07/08,44.842
2018/07/09,49.518
2018/07/10,48.804
2018/07/11,45.018
2018/07/12,45.537
2018/07/13,44.989
2018/07/14,42.428
2018/07/15,42.167
2018/07/16,49.223
2018/07/17,50.762
2018/07/18,53.045
2018/07/19,47.766
2018/07/20,50.319
2018/07/21,43.615
2018/07/22,42.183
2018/07/23,47.633
2018/07/24,48.382
2018/07/25,46.396
2018/07/26,44.523
2018/07/27,44.279
2018/07/28,39.538
2018/07/29,39.061
2018/07/30,49.26
2018/07/31,60.906
2018/08/01,47.523
2018/08/02,47.704
2018/08/03,45.841
2018/08/04,43.488
2018/08/05,43.047
2018/08/06,46.691
2018/08/07,49.442
2018/08/08,56.514
2018/08/09,52.079
2018/08/10,51.831
2018/08/11,47.603
2018/08/12,43.21
2018/08/13,52.728
2018/08/14,54.006
2018/08/15,51.282
2018/08/16,45.313
2018/08/17,49.897
2018/08/18,44.698
2018/08/19,42.861
2018/08/20,46.849
2018/08/21,47.413
2018/08/22,49.781
2018/08/23,47.386
2018/08/24,47.318
2018/08/25,44.999
2018/08/26,44.101
2018/08/27,48.62
2018/08/28,48.443
2018/08/29,51.566
2018/08/30,48.393
2018/08/31,49.499
2018/09/01,45.133
2018/09/02,43.547
2018/09/03,52.105
2018/09/04,61.797
2018/09/05,54.311
2018/09/06,56.133
2018/09/07,52.704
2018/09/08,49.909
2018/09/09,48.742
2018/09/10,50.66
2018/09/11,50.439
2018/09/12,56.296
2018/09/13,49.581
2018/09/14,50.588
2018/09/15,46.307
2018/09/16,44.931
2018/09/17,48.543
2018/09/18,48.357
2018/09/19,46.297
2018/09/20,50.006
2018/09/21,58.324
2018/09/22,49.524
2018/09/23,47.996
2018/09/24,52.005
2018/09/25,49.044
2018/09/26,49.584
2018/09/27,47.93
2018/09/28,48.857
2018/09/29,48.421
2018/09/30,46.353
2018/10/01,45.194
2018/10/02,42.971
2018/10/03,46.508
2018/10/04,46.789
2018/10/05,44.528
2018/10/06,40.853
2018/10/07,41.904
2018/10/08,49.789
2018/10/09,47.571
2018/10/10,48.984
2018/10/11,60.438
2018/10/12,49.875
2018/10/13,44.213
2018/10/14,44.596
2018/10/15,60.158
2018/10/16,51.772
2018/10/17,49.601
2018/10/18,52.439
2018/10/19,47.276
2018/10/20,47.05
2018/10/21,51.684
2018/10/22,47.453
2018/10/23,48.59
2018/10/24,48.669
2018/10/25,52.746
2018/10/26,48.702
2018/10/27,44.415
2018/10/28,44.431
2018/10/29,49.783
2018/10/30,47.556
2018/10/31,48.638
2018/11/01,47.728
2018/11/02,51.181
2018/11/03,45.429
2018/11/04,49.626
2018/11/05,54.682
2018/11/06,50.532
2018/11/07,53.933
2018/11/08,50.284
2018/11/09,49.605
2018/11/10,46.075
2018/11/11,45.348
2018/11/12,51.431
2018/11/13,50.275
2018/11/14,58.265
2018/11/15,58.005
2018/11/16,50.828
2018/11/17,45.611
2018/11/18,50.406
2018/11/19,60.269
2018/11/20,60.531
2018/11/21,52.375
2018/11/22,47.449
2018/11/23,48.465
2018/11/24,46.433
2018/11/25,51.721
2018/11/26,49.099
2018/11/27,46.165
2018/11/28,48.232
2018/11/29,51.222
2018/11/30,76.972
2018/12/01,77.397
2018/12/02,44.901
2018/12/03,45.907
2018/12/04,45.764
2018/12/05,46.43
2018/12/06,47.588
2018/12/07,48.602
2018/12/08,45.869
2018/12/09,45.788
2018/12/10,45.585
2018/12/11,45.748
2018/12/12,45.365
2018/12/13,46.46
2018/12/14,45.637
2018/12/15,43.947
2018/12/16,44.292
2018/12/17,48.469
2018/12/18,48.582
2018/12/19,52.007
2018/12/20,52.682
2018/12/21,53.547
2018/12/22,46.677
2018/12/23,50.919
2018/12/24,54.744
2018/12/25,48.511
2018/12/26,47.145
2018/12/27,49.727
2018/12/28,49.814
2018/12/29,55.475
2018/12/30,46.88
2018/12/31,48.015
2019/01/01,47.249
2019/01/02,50.847
2019/01/03,49.729
2019/01/04,57.232
2019/01/05,60.716
2019/01/06,50.694
2019/01/07,50.177
2019/01/08,48.47
2019/01/09,47.726
2019/01/10,50.522
2019/01/11,53.728
2019/01/12,44.72
2019/01/13,45.411
2019/01/14,50.743
2019/01/15,47.727
2019/01/16,49.221
2019/01/17,46.779
2019/01/18,44.786
2019/01/19,43.606
2019/01/20,44.905
2019/01/21,44.523
2019/01/22,44.263
2019/01/23,46.541
2019/01/24,49.178
2019/01/25,47.081
2019/01/26,43.808
2019/01/27,47.312
2019/01/28,52.079
2019/01/29,47.089
2019/01/30,48.062
2019/01/31,49.079
2019/02/01,46.915
2019/02/02,43.391
2019/02/03,44.807
2019/02/04,42.897
2019/02/05,42.608
2019/02/06,48.98
2019/02/07,46.654
2019/02/08,51.858
2019/02/09,46.251
2019/02/10,50.3
2019/02/11,53.09
2019/02/12,49.213
2019/02/13,50.106
2019/02/14,49.344
2019/02/15,48.751
2019/02/16,44.374
2019/02/17,52.114
2019/02/18,61.641
2019/02/19,59.207
2019/02/20,53.805
2019/02/21,52.486
2019/02/22,52.87
2019/02/23,49.255
2019/02/24,59.239
2019/02/25,61.168
2019/02/26,47.739
2019/02/27,54.53
2019/02/28,50.796
2019/03/01,47.564
2019/03/02,45.554
2019/03/03,47.82
2019/03/04,49.35
2019/03/05,49.313
2019/03/06,49.644
2019/03/07,49.302
2019/03/08,51.78
2019/03/09,47.142
2019/03/10,48.359
2019/03/11,53.032
2019/03/12,50.892
2019/03/13,47.936
2019/03/14,49.828
2019/03/15,50.147
2019/03/16,50.378
2019/03/17,48.293
2019/03/18,54.104
2019/03/19,45.391
2019/03/20,53.712
2019/03/21,50.73
2019/03/22,47.005
2019/03/23,53.16
2019/03/24,47.024
2019/03/25,52.116
2019/03/26,50.257
2019/03/27,49.009
2019/03/28,49.112
2019/03/29,51.352
2019/03/30,50.217
2019/03/31,47.576
2019/04/01,48.983
2019/04/02,60.532
2019/04/03,63.721
2019/04/04,53.582
2019/04/05,54.007
2019/04/06,48.632
2019/04/07,53.664
2019/04/08,61.796
2019/04/09,57.632
2019/04/10,52.981
2019/04/11,50.541
2019/04/12,48.089
2019/04/13,43.196
2019/04/14,46.459
2019/04/15,51.369
2019/04/16,47.75
2019/04/17,47.539
2019/04/18,50.928
2019/04/19,48.515
2019/04/20,45.474
2019/04/21,47.794
2019/04/22,48.879
2019/04/23,51.808
2019/04/24,58.357
2019/04/25,54.327
2019/04/26,62.346
2019/04/27,46.999
2019/04/28,49.171
2019/04/29,52.668
2019/04/30,50.11
2019/05/01,48.421
2019/05/02,46.873
2019/05/03,49.404
2019/05/04,46.527
2019/05/05,45.324
2019/05/06,52.276
2019/05/07,57.347
2019/05/08,53.225
2019/05/09,50.287
2019/05/10,50.265
2019/05/11,61.423
2019/05/12,51.621
2019/05/13,56.625
2019/05/14,53.354
2019/05/15,59.47
2019/05/16,70.123
2019/05/17,56.984
2019/05/18,48.045
2019/05/19,48.926
2019/05/20,50.524
2019/05/21,50.055
2019/05/22,49.321
2019/05/23,49.997
2019/05/24,46.741
2019/05/25,44.657
2019/05/26,49.353
2019/05/27,51.644
2019/05/28,48.476
2019/05/29,54.282
2019/05/30,54.913
2019/05/31,52.95
2019/06/01,43.877
2019/06/02,43.169
2019/06/03,50.264
2019/06/04,51.189
2019/06/05,53.706
2019/06/06,45.813
2019/06/07,47.087
2019/06/08,41.501
2019/06/09,46.939
2019/06/10,47.294
2019/06/11,46.526
2019/06/12,49.294
2019/06/13,53.593
2019/06/14,51.621
2019/06/15,54.944
2019/06/16,52.036
2019/06/17,47.668
2019/06/18,52.321
2019/06/19,52.271
2019/06/20,46.805
2019/06/21,55.835
2019/06/22,56.178
