Date,sentinusd3emaUSD
2016/04/21,4670614
2016/04/22,5349607
2016/04/23,6732780
2016/04/24,4900880
2016/04/25,5228120
2016/04/26,6869635
2016/04/27,6405586
2016/04/28,6091129
2016/04/29,5313397
2016/04/30,13839335
2016/05/01,14608359
2016/05/02,16490287
2016/05/03,15035014
2016/05/04,12764331
2016/05/05,11658265
2016/05/06,15739284
2016/05/07,14958373
2016/05/08,14089549
2016/05/09,16613018
2016/05/10,17950751
2016/05/11,23759375
2016/05/12,28420096
2016/05/13,57163016
2016/05/14,58725283
2016/05/15,36943563
2016/05/16,26300277
2016/05/17,20905433
2016/05/18,22263857
2016/05/19,29661009
2016/05/20,31049677
2016/05/21,22319033
2016/05/22,15881972
2016/05/23,16742360
2016/05/24,19831990
2016/05/25,20561013
2016/05/26,18252612
2016/05/27,23913065
2016/05/28,24502861
2016/05/29,18312510
2016/05/30,15456007
2016/05/31,14500234
2016/06/01,12719372
2016/06/02,9811233
2016/06/03,9177279
2016/06/04,7758442
2016/06/05,7001928
2016/06/06,6824018
2016/06/07,10435622
2016/06/08,20786116
2016/06/09,13714787
2016/06/10,13146712
2016/06/11,10210448
2016/06/12,13176783
2016/06/13,16385284
2016/06/14,21037318
2016/06/15,18928618
2016/06/16,23888305
2016/06/17,48382771
2016/06/18,57285546
2016/06/19,39689407
2016/06/20,35162207
2016/06/21,28268420
2016/06/22,28769746
2016/06/23,25936321
2016/06/24,20747886
2016/06/25,19280652
2016/06/26,13973300
2016/06/27,11508988
2016/06/28,15957315
2016/06/29,15679921
2016/06/30,13240584
2016/07/01,11834204
2016/07/02,8691967
2016/07/03,7393815
2016/07/04,10447724
2016/07/05,24046845
2016/07/06,17634877
2016/07/07,13768044
2016/07/08,10482123
2016/07/09,8481849
2016/07/10,7846041
2016/07/11,8178248
2016/07/12,8640650
2016/07/13,9235011
2016/07/14,9757083
2016/07/15,28101567
2016/07/16,18645021
2016/07/17,13628401
2016/07/18,23012001
2016/07/19,66436463
2016/07/20,118095777
2016/07/21,69948163
2016/07/22,55442507
2016/07/23,46679984
2016/07/24,109033685
2016/07/25,119846979
2016/07/26,193334565
2016/07/27,175450652
2016/07/28,136332597
2016/07/29,102026651
2016/07/30,74818634
2016/07/31,59432946
2016/08/01,61219392
2016/08/02,82397452
2016/08/03,83181336
2016/08/04,61308229
2016/08/05,53586906
2016/08/06,36486106
2016/08/07,29686724
2016/08/08,26494510
2016/08/09,31730117
2016/08/10,45219246
2016/08/11,45664257
2016/08/12,36386941
2016/08/13,29840253
2016/08/14,24143342
2016/08/15,20070891
2016/08/16,15235725
2016/08/17,17307612
2016/08/18,15098478
2016/08/19,13059782
2016/08/20,15122868
2016/08/21,27250339
2016/08/22,26138185
2016/08/23,37872934
2016/08/24,24465678
2016/08/25,17400153
2016/08/26,19767163
2016/08/27,15290354
2016/08/28,12226693
2016/08/29,12649164
2016/08/30,11092075
2016/08/31,11741007
2016/09/01,17924484
2016/09/02,19546432
2016/09/03,17216874
2016/09/04,17264853
2016/09/05,13388107
2016/09/06,12289216
2016/09/07,11251279
2016/09/08,14308754
2016/09/09,11164494
2016/09/10,9488027
2016/09/11,9765563
2016/09/12,10357418
2016/09/13,10919490
2016/09/14,9952894
2016/09/15,8680363
2016/09/16,18195065
2016/09/17,14141776
2016/09/18,17076735
2016/09/19,14479226
2016/09/20,32458413
2016/09/21,44137937
2016/09/22,34451377
2016/09/23,30838746
2016/09/24,24140333
2016/09/25,28223175
2016/09/26,23474748
2016/09/27,19127349
2016/09/28,26096919
2016/09/29,26912613
2016/09/30,19465721
2016/10/01,15136395
2016/10/02,19421323
2016/10/03,13753347
2016/10/04,11569630
2016/10/05,12653865
2016/10/06,12324979
2016/10/07,12100985
2016/10/08,12498940
2016/10/09,22025594
2016/10/10,26287132
2016/10/11,26865453
2016/10/12,28964631
2016/10/13,20565886
2016/10/14,25997970
2016/10/15,19874919
2016/10/16,19482029
2016/10/17,20654691
2016/10/18,28150855
2016/10/19,20574081
2016/10/20,14674822
2016/10/21,11075605
2016/10/22,8562183
2016/10/23,6875102
2016/10/24,7329125
2016/10/25,10030855
2016/10/26,10374175
2016/10/27,10468490
2016/10/28,13897249
2016/10/29,16894777
2016/10/30,21359968
2016/10/31,17600209
2016/11/01,24223896
2016/11/02,35551557
2016/11/03,72017780
2016/11/04,42573143
2016/11/05,26062263
2016/11/06,15857724
2016/11/07,11416755
2016/11/08,9366503
2016/11/09,15470048
2016/11/10,13126710
2016/11/11,26119669
2016/11/12,19341542
2016/11/13,16045364
2016/11/14,10697277
2016/11/15,10548077
2016/11/16,10761567
2016/11/17,21394967
2016/11/18,15929398
2016/11/19,12100354
2016/11/20,9108847
2016/11/21,7716949
2016/11/22,16640169
2016/11/23,20277526
2016/11/24,14119700
2016/11/25,14184972
2016/11/26,10374639
2016/11/27,8418577
2016/11/28,7711135
2016/11/29,9264635
2016/11/30,9616349
2016/12/01,9201239
2016/12/02,17777797
2016/12/03,27874530
2016/12/04,20417026
2016/12/05,23370163
2016/12/06,33051118
2016/12/07,25983700
2016/12/08,23607160
2016/12/09,22351319
2016/12/10,17022495
2016/12/11,16466823
2016/12/12,12664112
2016/12/13,10971025
2016/12/14,9889444
2016/12/15,13383760
2016/12/16,12237390
2016/12/17,17962178
2016/12/18,17432994
2016/12/19,14048147
2016/12/20,12316841
2016/12/21,14188617
2016/12/22,19767678
2016/12/23,32787680
2016/12/24,24909319
2016/12/25,16265776
2016/12/26,11129441
2016/12/27,10636112
2016/12/28,15736136
2016/12/29,26452173
2016/12/30,26725689
2016/12/31,38787258
2017/01/01,26880634
2017/01/02,25129381
2017/01/03,34888920
2017/01/04,58495625
2017/01/05,71601496
2017/01/06,72919910
2017/01/07,57978576
2017/01/08,41482584
2017/01/09,43746612
2017/01/10,45736083
2017/01/11,46027119
2017/01/12,44640747
2017/01/13,34277070
2017/01/14,21643261
2017/01/15,13668021
2017/01/16,10697983
2017/01/17,13117219
2017/01/18,11000336
2017/01/19,10628906
2017/01/20,19497402
2017/01/21,14814491
2017/01/22,12684759
2017/01/23,11059993
2017/01/24,9711915
2017/01/25,9819485
2017/01/26,10521990
2017/01/27,10618383
2017/01/28,8454762
2017/01/29,8775804
2017/01/30,8031764
2017/01/31,10765712
2017/02/01,12127290
2017/02/02,12596806
2017/02/03,15089751
2017/02/04,17464828
2017/02/05,12897410
2017/02/06,14149787
2017/02/07,14322375
2017/02/08,13918813
2017/02/09,14372765
2017/02/10,16228916
2017/02/11,13380930
2017/02/12,13532718
2017/02/13,13558121
2017/02/14,28169085
2017/02/15,40917874
2017/02/16,35641186
2017/02/17,34266203
2017/02/18,32276284
2017/02/19,31069363
2017/02/20,31119234
2017/02/21,39384874
2017/02/22,36723335
2017/02/23,34932641
2017/02/24,50815798
2017/02/25,46643421
2017/02/26,49730232
2017/02/27,91806932
2017/02/28,134593521
2017/03/01,161005505
2017/03/02,237073320
2017/03/03,281008802
2017/03/04,244142292
2017/03/05,208320973
2017/03/06,253377877
2017/03/07,225805719
2017/03/08,213696085
2017/03/09,235231339
2017/03/10,240326621
2017/03/11,277521091
2017/03/12,407625409
2017/03/13,459587321
2017/03/14,341650689
2017/03/15,289536957
2017/03/16,781684327
2017/03/17,760408362
2017/03/18,840191530
2017/03/19,523018873
2017/03/20,404698099
2017/03/21,484373048
2017/03/22,478159073
2017/03/23,480909549
2017/03/24,608477968
2017/03/25,610318488
2017/03/26,547661303
2017/03/27,551977699
2017/03/28,550479317
2017/03/29,622032849
2017/03/30,766715496
2017/03/31,751913270
2017/04/01,618403231
2017/04/02,687293942
2017/04/03,731827311
2017/04/04,549561166
2017/04/05,554537711
2017/04/06,659795476
2017/04/07,440435511
2017/04/08,370679904
2017/04/09,333864467
2017/04/10,353529433
2017/04/11,363785992
2017/04/12,357639432
2017/04/13,321521403
2017/04/14,332422053
2017/04/15,251615058
2017/04/16,169491670
2017/04/17,142623304
2017/04/18,282281007
2017/04/19,385393939
2017/04/20,462417104
2017/04/21,422497739
2017/04/22,381018081
2017/04/23,361341477
2017/04/24,395418880
2017/04/25,394729828
2017/04/26,487650408
2017/04/27,683728632
2017/04/28,823580110
2017/04/29,903016514
2017/04/30,1034353587
2017/05/01,1480825428
2017/05/02,1518783061
2017/05/03,1632308350
2017/05/04,1790395286
2017/05/05,1968775368
2017/05/06,1687977493
2017/05/07,1764449796
2017/05/08,1743655054
2017/05/09,1687637151
2017/05/10,1653939279
2017/05/11,1820031898
2017/05/12,1707347945
2017/05/13,1428072517
2017/05/14,1265270442
2017/05/15,1393304343
2017/05/16,1655712575
2017/05/17,1439500241
2017/05/18,1155570359
2017/05/19,1416440892
2017/05/20,1310065980
2017/05/21,1510871957
2017/05/22,2895838013
2017/05/23,2769369752
2017/05/24,2842840717
2017/05/25,2838536996
2017/05/26,2880176359
2017/05/27,2337499910
2017/05/28,1998894521
2017/05/29,1921646929
2017/05/30,2203221819
2017/05/31,3707824949
2017/06/01,3712881071
2017/06/02,3671256003
2017/06/03,3542515393
2017/06/04,3417954517
2017/06/05,3809695927
2017/06/06,4510489189
2017/06/07,4584019824
2017/06/08,4276892715
2017/06/09,4273620044
2017/06/10,3812563469
2017/06/11,3971373117
2017/06/12,6796792617
2017/06/13,7518481245
2017/06/14,6242432464
2017/06/15,6502088914
2017/06/16,6433245562
2017/06/17,5053283573
2017/06/18,4247319918
2017/06/19,4109210597
2017/06/20,4668553028
2017/06/21,3295140569
2017/06/22,3013555356
2017/06/23,3172152924
2017/06/24,3399864094
2017/06/25,2303513085
2017/06/26,2531618207
2017/06/27,2693388654
2017/06/28,2872579908
2017/06/29,3144872709
2017/06/30,3026392785
2017/07/01,2724620396
2017/07/02,2306717577
2017/07/03,4590079483
2017/07/04,5076867125
2017/07/05,3465989988
2017/07/06,2839442633
2017/07/07,2578501564
2017/07/08,2192552744
2017/07/09,1514390654
2017/07/10,1966130036
2017/07/11,2242121788
2017/07/12,2429138831
2017/07/13,3482683619
2017/07/14,4206282414
2017/07/15,4363574354
2017/07/16,4181292070
2017/07/17,4055703289
2017/07/18,4690468949
2017/07/19,4927026451
2017/07/20,4696395115
2017/07/21,4691201670
2017/07/22,2857166911
2017/07/23,2218187803
2017/07/24,3467441871
2017/07/25,4174667246
2017/07/26,3986245760
2017/07/27,4122723655
2017/07/28,4471544059
2017/07/29,4315243246
2017/07/30,3569325902
2017/07/31,2643573578
2017/08/01,2357047186
2017/08/02,2170793892
2017/08/03,1927583943
2017/08/04,1834076773
2017/08/05,2001719897
2017/08/06,2130756791
2017/08/07,2367033080
2017/08/08,2721016837
2017/08/09,3021498288
2017/08/10,5002803715
2017/08/11,9506679084
2017/08/12,9093064113
2017/08/13,9040589213
2017/08/14,8156282660
2017/08/15,6866228638
2017/08/16,5697149701
2017/08/17,5153058049
2017/08/18,4923203690
2017/08/19,4178135198
2017/08/20,3567797372
2017/08/21,3770217817
2017/08/22,3657813885
2017/08/23,3908936848
2017/08/24,3861185392
2017/08/25,3645986063
2017/08/26,2706960041
2017/08/27,4649565031
2017/08/28,7154733557
2017/08/29,7372618266
2017/08/30,10466592930
2017/08/31,8424087523
2017/09/01,7257247379
2017/09/02,6098433056
2017/09/03,4903844283
2017/09/04,5027258405
2017/09/05,4903945570
2017/09/06,5146239948
2017/09/07,4476416301
2017/09/08,4357056350
2017/09/09,5165414586
2017/09/10,5086484173
2017/09/11,4764412726
2017/09/12,4674351710
2017/09/13,3674233003
2017/09/14,3732527944
2017/09/15,3969187353
2017/09/16,3267698950
2017/09/17,3135703187
2017/09/18,4220639598
2017/09/19,4228579072
2017/09/20,3485594203
2017/09/21,3021677599
2017/09/22,2611501002
2017/09/23,2330640181
2017/09/24,2097965626
2017/09/25,2254951036
2017/09/26,2373936405
2017/09/27,2526728716
2017/09/28,2725314495
2017/09/29,2559175845
2017/09/30,2241783468
2017/10/01,1793787648
2017/10/02,1949346209
2017/10/03,4273451222
2017/10/04,4324046763
2017/10/05,3538229169
2017/10/06,3179332421
2017/10/07,2745036616
2017/10/08,2694716842
2017/10/09,2901891393
2017/10/10,3104669860
2017/10/11,3031503121
2017/10/12,3176687498
2017/10/13,3853464273
2017/10/14,3636531563
2017/10/15,3346012424
2017/10/16,2931294380
2017/10/17,3265964167
2017/10/18,3854547496
2017/10/19,3839891721
2017/10/20,3661100562
2017/10/21,3383911522
2017/10/22,3061388267
2017/10/23,3356957169
2017/10/24,3581806762
2017/10/25,3294651140
2017/10/26,3090596441
2017/10/27,1545298220
2017/10/28,772649110
2017/10/29,386324555
2017/10/30,193162278
2017/10/31,96581139
2017/11/01,2128511571
2017/11/02,3300221372
2017/11/03,3508288391
2017/11/04,3019272123
2017/11/05,2691876331
2017/11/06,2784192216
2017/11/07,2572680585
2017/11/08,2990528451
2017/11/09,4428533821
2017/11/10,4316150922
2017/11/11,4082162620
2017/11/12,4699901989
2017/11/13,4116533700
2017/11/14,3847753473
2017/11/15,4716016403
2017/11/16,4874816932
2017/11/17,5001378723
2017/11/18,4636519589
2017/11/19,4566469083
2017/11/20,5315316950
2017/11/21,5648950291
2017/11/22,5877849218
2017/11/23,6154694068
2017/11/24,6042913723
2017/11/25,6795004639
2017/11/26,6983989424
2017/11/27,8185959465
2017/11/28,9797462123
2017/11/29,11402455512
2017/11/30,11309531557
2017/12/01,10381221356
2017/12/02,10390006554
2017/12/03,10159512127
2017/12/04,9855623236
2017/12/05,7201288141
2017/12/06,6732627008
2017/12/07,5690807076
2017/12/08,4883400162
2017/12/09,4018871633
2017/12/10,3437542777
2017/12/11,3248395940
2017/12/12,5270358255
2017/12/13,6175947808
2017/12/14,7402050018
2017/12/15,7083980440
2017/12/16,6421517616
2017/12/17,6103815251
2017/12/18,6240761231
2017/12/19,7761164809
2017/12/20,9076368492
2017/12/21,9898171049
2017/12/22,9852223558
2017/12/23,8396961728
2017/12/24,6659366699
2017/12/25,5575816403
2017/12/26,6088026534
2017/12/27,6852441405
2017/12/28,7898614678
2017/12/29,9374383897
2017/12/30,10439518089
2017/12/31,8485927527
2018/01/01,7341897424
2018/01/02,9620604162
2018/01/03,11016338007
2018/01/04,15136709150
2018/01/05,16651849466
2018/01/06,16008235621
2018/01/07,14653654370
2018/01/08,16069346535
2018/01/09,17854211501
2018/01/10,20412999776
2018/01/11,19885069375
2018/01/12,17681057495
2018/01/13,15329923138
2018/01/14,24454410675
2018/01/15,20035460996
2018/01/16,18687954854
2018/01/17,16993745063
2018/01/18,15705961650
2018/01/19,12652041992
2018/01/20,10716951634
2018/01/21,9410089813
2018/01/22,9303942436
2018/01/23,8895119233
2018/01/24,8823500507
2018/01/25,6610465044
2018/01/26,8532689877
2018/01/27,7740979849
2018/01/28,8222596209
2018/01/29,8855259321
2018/01/30,9271958079
2018/01/31,9158350909
2018/02/01,9186275168
2018/02/02,9770403900
2018/02/03,7869348126
2018/02/04,6242628020
2018/02/05,5921176994
2018/02/06,5988582830
2018/02/07,5804501152
2018/02/08,4390174882
2018/02/09,4340291377
2018/02/10,4689650056
2018/02/11,3994801400
2018/02/12,3995032705
2018/02/13,4727324370
2018/02/14,4528673713
2018/02/15,4829843779
2018/02/16,4449476557
2018/02/17,4249308762
2018/02/18,4090091770
2018/02/19,3840197389
2018/02/20,4012936884
2018/02/21,3899837134
2018/02/22,4306432143
2018/02/23,3488938886
2018/02/24,2972754423
2018/02/25,2277032676
2018/02/26,2201005880
2018/02/27,1782755626
2018/02/28,1575061995
2018/03/01,1526238287
2018/03/02,1436687046
2018/03/03,1167491084
2018/03/04,1044513620
2018/03/05,1204425478
2018/03/06,1417955231
2018/03/07,1487576932
2018/03/08,1363980591
2018/03/09,1306059831
2018/03/10,1066977346
2018/03/11,916109778
2018/03/12,993535635
2018/03/13,1445665407
2018/03/14,1361240307
2018/03/15,1247376868
2018/03/16,1046714480
2018/03/17,885191749
2018/03/18,1170907443
2018/03/19,1214396086
2018/03/20,1127813756
2018/03/21,1070983856
2018/03/22,960324798
2018/03/23,1009962692
2018/03/24,827349656
2018/03/25,672903812
2018/03/26,824821348
2018/03/27,988798446
2018/03/28,1050660280
2018/03/29,1059736594
2018/03/30,977922728
2018/03/31,791283005
2018/04/01,638350102
2018/04/02,597040671
2018/04/03,635029989
2018/04/04,625208916
2018/04/05,558128200
2018/04/06,524571309
2018/04/07,431900925
2018/04/08,462880190
2018/04/09,546573956
2018/04/10,528618323
2018/04/11,576116081
2018/04/12,798435002
2018/04/13,960697696
2018/04/14,723406909
2018/04/15,666339756
2018/04/16,691156548
2018/04/17,716434684
2018/04/18,808695415
2018/04/19,897712131
2018/04/20,1085452253
2018/04/21,1056552850
2018/04/22,920833988
2018/04/23,1449490680
2018/04/24,1662211269
2018/04/25,1643878894
2018/04/26,1462003190
2018/04/27,1431476365
2018/04/28,1323580356
2018/04/29,1230178107
2018/04/30,1302603869
2018/05/01,1271353418
2018/05/02,1542478376
2018/05/03,1824692754
2018/05/04,1925389766
2018/05/05,1665961376
2018/05/06,1438489559
2018/05/07,1818211431
2018/05/08,1701467322
2018/05/09,1676676493
2018/05/10,1648747773
2018/05/11,1592909190
2018/05/12,1335542233
2018/05/13,1085253909
2018/05/14,1323316751
2018/05/15,1376369914
2018/05/16,1276078178
2018/05/17,1235940571
2018/05/18,1182307358
2018/05/19,1015031304
2018/05/20,959524197
2018/05/21,1066411558
2018/05/22,1287452661
2018/05/23,1486300615
2018/05/24,1365814070
2018/05/25,1224043862
2018/05/26,1008742931
2018/05/27,1073036260
2018/05/28,1274643935
2018/05/29,1246136218
2018/05/30,1235144740
2018/05/31,1268703755
2018/06/01,1349058712
2018/06/02,1057698718
2018/06/03,871913934
2018/06/04,1047982790
2018/06/05,1140704561
2018/06/06,1249337989
2018/06/07,1278834539
2018/06/08,1339126865
2018/06/09,1030383320
2018/06/10,1017820546
2018/06/11,1084037994
2018/06/12,1318348157
2018/06/13,1646243386
2018/06/14,1827881272
2018/06/15,1814070823
2018/06/16,1307497279
2018/06/17,950405401
2018/06/18,874772058
2018/06/19,948863879
2018/06/20,1022930217
2018/06/21,1008235998
2018/06/22,1093991509
2018/06/23,850512518
2018/06/24,874805857
2018/06/25,989705826
2018/06/26,932480813
2018/06/27,886926171
2018/06/28,836234876
2018/06/29,871129639
2018/06/30,715365801
2018/07/01,585171017
2018/07/02,620450710
2018/07/03,736633696
2018/07/04,731168463
2018/07/05,754236137
2018/07/06,750692427
2018/07/07,637550181
2018/07/08,628262800
2018/07/09,735381048
2018/07/10,797378288
2018/07/11,711437675
2018/07/12,639388973
2018/07/13,591560141
2018/07/14,497524211
2018/07/15,424657562
2018/07/16,613819516
2018/07/17,737329206
2018/07/18,874896052
2018/07/19,830687762
2018/07/20,820940310
2018/07/21,660804571
2018/07/22,570762485
2018/07/23,661347992
2018/07/24,735310617
2018/07/25,729967449
2018/07/26,660508319
2018/07/27,646178656
2018/07/28,509363714
2018/07/29,433906914
2018/07/30,575325852
2018/07/31,914387014
2018/08/01,776731033
2018/08/02,722041541
2018/08/03,632687323
2018/08/04,514017654
2018/08/05,438921143
2018/08/06,470243222
2018/08/07,513588834
2018/08/08,635295416
2018/08/09,607503625
2018/08/10,629631353
2018/08/11,579395663
2018/08/12,452731781
2018/08/13,611975117
2018/08/14,721040793
2018/08/15,695626857
2018/08/16,571240722
2018/08/17,565769074
2018/08/18,451424944
2018/08/19,342616169
2018/08/20,383568398
2018/08/21,396227054
2018/08/22,442636593
2018/08/23,421847155
2018/08/24,409080695
2018/08/25,355497950
2018/08/26,312186523
2018/08/27,379583614
2018/08/28,399323233
2018/08/29,428530190
2018/08/30,416397526
2018/08/31,419817259
2018/09/01,379951968
2018/09/02,325124856
2018/09/03,423011045
2018/09/04,632941284
2018/09/05,644747440
2018/09/06,666630323
2018/09/07,619894012
2018/09/08,534729794
2018/09/09,482760608
2018/09/10,483766541
2018/09/11,479357539
2018/09/12,572800773
2018/09/13,517567305
2018/09/14,486446231
2018/09/15,400658455
2018/09/16,333164816
2018/09/17,373722832
2018/09/18,371797981
2018/09/19,348212855
2018/09/20,373385505
2018/09/21,521618444
2018/09/22,449794561
2018/09/23,393637077
2018/09/24,420192130
2018/09/25,411874503
2018/09/26,404351954
2018/09/27,384499042
2018/09/28,383428859
2018/09/29,353503239
2018/09/30,334055600
2018/10/01,311556248
2018/10/02,281246607
2018/10/03,316842983
2018/10/04,337312743
2018/10/05,334066628
2018/10/06,289442543
2018/10/07,254176192
2018/10/08,312410695
2018/10/09,318734387
2018/10/10,327329053
2018/10/11,476448039
2018/10/12,436493603
2018/10/13,337275500
2018/10/14,284899792
2018/10/15,493477406
2018/10/16,483695366
2018/10/17,444817976
2018/10/18,466670161
2018/10/19,404111816
2018/10/20,350220664
2018/10/21,379340621
2018/10/22,353704749
2018/10/23,351338585
2018/10/24,343823127
2018/10/25,396184670
2018/10/26,373730564
2018/10/27,288234310
2018/10/28,247841783
2018/10/29,323142763
2018/10/30,325613376
2018/10/31,334678296
2018/11/01,328162007
2018/11/02,353191288
2018/11/03,286205608
2018/11/04,298896553
2018/11/05,396019658
2018/11/06,397114634
2018/11/07,432701180
2018/11/08,402422513
2018/11/09,376554899
2018/11/10,306260044
2018/11/11,271732486
2018/11/12,333660407
2018/11/13,345627946
2018/11/14,468236655
2018/11/15,517144761
2018/11/16,458554846
2018/11/17,351502478
2018/11/18,344059094
2018/11/19,559991412
2018/11/20,675044290
2018/11/21,594842073
2018/11/22,473777690
2018/11/23,425093707
2018/11/24,352344528
2018/11/25,395331947
2018/11/26,391323735
2018/11/27,348250694
2018/11/28,372061928
2018/11/29,402404017
2018/11/30,1204877461
2018/12/01,1505485718
2018/12/02,836085409
2018/12/03,545715685
2018/12/04,398781028
2018/12/05,354520177
2018/12/06,368123899
2018/12/07,399350991
2018/12/08,323579152
2018/12/09,273331875
2018/12/10,252961946
2018/12/11,242231941
2018/12/12,227263988
2018/12/13,248070142
2018/12/14,240451584
2018/12/15,197389456
2018/12/16,176178982
2018/12/17,244367413
2018/12/18,276575087
2018/12/19,365204534
2018/12/20,423543151
2018/12/21,469490641
2018/12/22,352809753
2018/12/23,369406438
2018/12/24,474145604
2018/12/25,394284573
2018/12/26,338370948
2018/12/27,346192141
2018/12/28,359108876
2018/12/29,442589402
2018/12/30,333771958
2018/12/31,310772859
2019/01/01,269013519
2019/01/02,339583798
2019/01/03,359995890
2019/01/04,472350708
2019/01/05,568350780
2019/01/06,471614935
2019/01/07,439236317
2019/01/08,396660556
2019/01/09,365393357
2019/01/10,398728588
2019/01/11,446939418
2019/01/12,317606788
2019/01/13,267298031
2019/01/14,344779224
2019/01/15,324331915
2019/01/16,324721056
2019/01/17,293935470
2019/01/18,254586905
2019/01/19,217548579
2019/01/20,213223688
2019/01/21,214400096
2019/01/22,215607522
2019/01/23,224890769
2019/01/24,251251526
2019/01/25,240244199
2019/01/26,195429640
2019/01/27,205141111
2019/01/28,276037945
2019/01/29,258188671
2019/01/30,256347508
2019/01/31,255443139
2019/02/01,231964197
2019/02/02,181459532
2019/02/03,160989783
2019/02/04,135562364
2019/02/05,120596670
2019/02/06,151288905
2019/02/07,151404900
2019/02/08,194360441
2019/02/09,166104634
2019/02/10,169015246
2019/02/11,200232764
2019/02/12,193055054
2019/02/13,207204901
2019/02/14,205468080
2019/02/15,199550962
2019/02/16,166144828
2019/02/17,193838198
2019/02/18,309576813
2019/02/19,359053906
2019/02/20,342225061
2019/02/21,327686283
2019/02/22,319588488
2019/02/23,275432059
2019/02/24,359757944
2019/02/25,438349584
2019/02/26,348126976
2019/02/27,373849186
2019/02/28,348321078
2019/03/01,300947807
2019/03/02,249876377
2019/03/03,237970706
2019/03/04,278457531
2019/03/05,292614834
2019/03/06,297872076
2019/03/07,295847094
2019/03/08,312673218
2019/03/09,281328396
2019/03/10,257565826
2019/03/11,294137032
2019/03/12,304765479
2019/03/13,289162604
2019/03/14,295631163
2019/03/15,295608632
2019/03/16,283931890
2019/03/17,263851154
2019/03/18,311920741
2019/03/19,287503583
2019/03/20,343885653
2019/03/21,343757569
2019/03/22,313544000
2019/03/23,332408973
2019/03/24,287847835
2019/03/25,338192068
2019/03/26,339954653
2019/03/27,328449698
2019/03/28,325714784
2019/03/29,344809878
2019/03/30,352788340
2019/03/31,329651708
2019/04/01,338900113
2019/04/02,484616811
2019/04/03,596008289
2019/04/04,531462338
2019/04/05,485567155
2019/04/06,397441785
2019/04/07,401809285
2019/04/08,542635140
2019/04/09,567918206
2019/04/10,539357939
2019/04/11,516481054
2019/04/12,464622172
2019/04/13,359529702
2019/04/14,321457220
2019/04/15,371470937
2019/04/16,367001749
2019/04/17,369280253
2019/04/18,411830675
2019/04/19,405291398
2019/04/20,365948697
2019/04/21,353761313
2019/04/22,382450412
2019/04/23,429735441
2019/04/24,504006941
2019/04/25,509984888
2019/04/26,606288714
2019/04/27,453903266
2019/04/28,411187925
2019/04/29,445618652
2019/04/30,458194873
2019/05/01,440146376
2019/05/02,389257872
2019/05/03,404846080
2019/05/04,365282782
2019/05/05,335128259
2019/05/06,417924261
2019/05/07,508175746
2019/05/08,519896895
2019/05/09,501171061
2019/05/10,497683481
2019/05/11,669472305
2019/05/12,610241890
2019/05/13,689606350
2019/05/14,710045456
2019/05/15,865794288
2019/05/16,1353741220
2019/05/17,1226982156
2019/05/18,885562603
2019/05/19,744880159
2019/05/20,765795210
