Date,fee_to_reward3rocUSD
2016/05/27,31.286
2016/05/28,123.714
2016/05/29,9.42
2016/05/30,-15.097
2016/05/31,-56.081
2016/06/01,-19.727
2016/06/02,-18.956
2016/06/03,-20.773
2016/06/04,-21.8
2016/06/05,-5.852
2016/06/06,2.26
2016/06/07,174.736
2016/06/08,16.032
2016/06/09,12.218
2016/06/10,-55.455
2016/06/11,-4.101
2016/06/12,0.791
2016/06/13,23.189
2016/06/14,41.463
2016/06/15,5.584
2016/06/16,11.602
2016/06/17,449.236
2016/06/18,695.428
2016/06/19,26.697
2016/06/20,-75.306
2016/06/21,-70.439
2016/06/22,-3.607
2016/06/23,-38.065
2016/06/24,-45.693
2016/06/25,-42.686
2016/06/26,-15.214
2016/06/27,-29.116
2016/06/28,11.711
2016/06/29,108.305
2016/06/30,214.556
2016/07/01,38.447
2016/07/02,-56.792
2016/07/03,-64.76
2016/07/04,-39.682
2016/07/05,24.74
2016/07/06,-4.417
2016/07/07,0.177
2016/07/08,28.339
2016/07/09,61.709
2016/07/10,3.713
2016/07/11,-27.191
2016/07/12,-30.731
2016/07/13,-10.88
2016/07/14,13.988
2016/07/15,-11.209
2016/07/16,-3.792
2016/07/17,-38.868
2016/07/18,-13.554
2016/07/19,23.019
2016/07/20,276.463
2016/07/21,31.901
2016/07/22,28.776
2016/07/23,-56.507
2016/07/24,13.868
2016/07/25,4.421
2016/07/26,44.685
2016/07/27,-2.347
2016/07/28,57.107
2016/07/29,-3.567
2016/07/30,-18.206
2016/07/31,-51.347
2016/08/01,-32.198
2016/08/02,14.325
2016/08/03,10.564
2016/08/04,2.307
2016/08/05,-15.774
2016/08/06,-20.616
2016/08/07,-13.034
2016/08/08,83.07
2016/08/09,16.261
2016/08/10,20.87
2016/08/11,-40.301
2016/08/12,-2.928
2016/08/13,-24.374
2016/08/14,-23.973
2016/08/15,-9.856
2016/08/16,24.059
2016/08/17,18.094
2016/08/18,29.754
2016/08/19,-3.904
2016/08/20,-8.106
2016/08/21,-19.244
2016/08/22,-1.227
2016/08/23,169.832
2016/08/24,5.17
2016/08/25,9.488
2016/08/26,-55.487
2016/08/27,-4.804
2016/08/28,-20.714
2016/08/29,-7.066
2016/08/30,14.542
2016/08/31,16.264
2016/09/01,8.752
2016/09/02,37.577
2016/09/03,-7.412
2016/09/04,54.04
2016/09/05,-36.185
2016/09/06,22.015
2016/09/07,-31.144
2016/09/08,44.63
2016/09/09,23.033
2016/09/10,-18.77
2016/09/11,-31.37
2016/09/12,-16.536
2016/09/13,10.564
2016/09/14,26.322
2016/09/15,3.565
2016/09/16,52.49
2016/09/17,-1.763
2016/09/18,-11.044
2016/09/19,-45.634
2016/09/20,-8.204
2016/09/21,-6.154
2016/09/22,136.477
2016/09/23,39.089
2016/09/24,119.4
2016/09/25,1.26
2016/09/26,147.22
2016/09/27,28.207
2016/09/28,10.088
2016/09/29,-63.214
2016/09/30,-51.88
2016/10/01,21.425
2016/10/02,84.802
2016/10/03,53.611
2016/10/04,3.426
2016/10/05,-21.735
2016/10/06,-23.788
2016/10/07,-48.095
2016/10/08,-18.345
2016/10/09,18.338
2016/10/10,19.04
2016/10/11,-20.711
2016/10/12,-26.397
2016/10/13,88.007
2016/10/14,87.644
2016/10/15,63.984
2016/10/16,-34.405
2016/10/17,-2.973
2016/10/18,33.97
2016/10/19,34.344
2016/10/20,-28.219
2016/10/21,-54.524
2016/10/22,-67.484
2016/10/23,-46.053
2016/10/24,16.298
2016/10/25,55.997
2016/10/26,30.901
2016/10/27,-29.547
2016/10/28,-15.218
2016/10/29,-4.781
2016/10/30,-10.192
2016/10/31,-9.683
2016/11/01,28.713
2016/11/02,-1.411
2016/11/03,-8.784
2016/11/04,-47.834
2016/11/05,-16.612
2016/11/06,-22.791
2016/11/07,23.848
2016/11/08,24.308
2016/11/09,53.663
2016/11/10,29.797
2016/11/11,38.727
2016/11/12,-14.714
2016/11/13,-7.418
2016/11/14,-11.072
2016/11/15,22.587
2016/11/16,5.819
2016/11/17,-17.782
2016/11/18,-11.3
2016/11/19,-22.127
2016/11/20,1.75
2016/11/21,5.98
2016/11/22,41.583
2016/11/23,145.097
2016/11/24,59.88
2016/11/25,42.342
2016/11/26,-11.258
2016/11/27,85.256
2016/11/28,99.945
2016/11/29,37.345
2016/11/30,-66.368
2016/12/01,-75.367
2016/12/02,-70.556
2016/12/03,-26.732
2016/12/04,-1.449
2016/12/05,13.296
2016/12/06,33.981
2016/12/07,30.6
2016/12/08,11.446
2016/12/09,-8.456
2016/12/10,-16.808
2016/12/11,3.871
2016/12/12,0.279
2016/12/13,6.156
2016/12/14,-5.61
2016/12/15,10.127
2016/12/16,-0.873
2016/12/17,-6.055
2016/12/18,-20.525
2016/12/19,19.738
2016/12/20,33.71
2016/12/21,95.126
2016/12/22,8.28
2016/12/23,-30.433
2016/12/24,-51.35
2016/12/25,-39.412
2016/12/26,-23.236
2016/12/27,40.911
2016/12/28,32.073
2016/12/29,73.784
2016/12/30,20.255
2016/12/31,-8.382
2017/01/01,-37.28
2017/01/02,-36.152
2017/01/03,38.875
2017/01/04,53.927
2017/01/05,22.713
2017/01/06,-21.505
2017/01/07,-23.048
2017/01/08,-4.923
2017/01/09,13.108
2017/01/10,30.343
2017/01/11,5.302
2017/01/12,3.815
2017/01/13,-8.517
2017/01/14,-16.512
2017/01/15,-19.313
2017/01/16,-8.566
2017/01/17,37.151
2017/01/18,13.734
2017/01/19,-5.487
2017/01/20,-14.029
2017/01/21,-9.548
2017/01/22,16.321
2017/01/23,3.013
2017/01/24,34.51
2017/01/25,5.795
2017/01/26,2.885
2017/01/27,-13.126
2017/01/28,-11.763
2017/01/29,-14.119
2017/01/30,-9.783
2017/01/31,-3.76
2017/02/01,23.687
2017/02/02,10.061
2017/02/03,6.76
2017/02/04,-14.674
2017/02/05,-2.2
2017/02/06,4.264
2017/02/07,40.235
2017/02/08,24.554
2017/02/09,13.881
2017/02/10,0.767
2017/02/11,-11.479
2017/02/12,-1.169
2017/02/13,31.097
2017/02/14,29.662
2017/02/15,60.576
2017/02/16,-35.234
2017/02/17,-21.458
2017/02/18,-30.259
2017/02/19,-6.487
2017/02/20,5.281
2017/02/21,22.07
2017/02/22,41.101
2017/02/23,6.224
2017/02/24,-24.097
2017/02/25,-13.841
2017/02/26,-10.851
2017/02/27,8.822
2017/02/28,12.903
2017/03/01,35.173
2017/03/02,20.026
2017/03/03,-7.213
2017/03/04,-18.39
2017/03/05,-20.463
2017/03/06,-10.554
2017/03/07,3.34
2017/03/08,-6.523
2017/03/09,21.666
2017/03/10,22.51
2017/03/11,19.342
2017/03/12,-2.65
2017/03/13,38.853
2017/03/14,54.693
2017/03/15,29.547
2017/03/16,12.43
2017/03/17,11.529
2017/03/18,-6.135
2017/03/19,-31.852
2017/03/20,-32.185
2017/03/21,7.838
2017/03/22,3.935
2017/03/23,8.983
2017/03/24,6.446
2017/03/25,-2.33
2017/03/26,-4.901
2017/03/27,14.038
2017/03/28,12.142
2017/03/29,18.777
2017/03/30,-8.271
2017/03/31,18.062
2017/04/01,-16.16
2017/04/02,-5.253
2017/04/03,-3.143
2017/04/04,12.491
2017/04/05,0.4
2017/04/06,-0.487
2017/04/07,11.363
2017/04/08,-22.407
2017/04/09,-21.157
2017/04/10,-9.828
2017/04/11,14.299
2017/04/12,41.374
2017/04/13,-3.175
2017/04/14,4.493
2017/04/15,-27.634
2017/04/16,-11.136
2017/04/17,-2.73
2017/04/18,25.365
2017/04/19,46.704
2017/04/20,19.875
2017/04/21,25.259
2017/04/22,-5.657
2017/04/23,-9.52
2017/04/24,-18.975
2017/04/25,2.118
2017/04/26,19.195
2017/04/27,21.079
2017/04/28,4.482
2017/04/29,-5.847
2017/04/30,-9.208
2017/05/01,34.341
2017/05/02,58.098
2017/05/03,-2.964
2017/05/04,-12.391
2017/05/05,-25.296
2017/05/06,8.543
2017/05/07,12.291
2017/05/08,14.549
2017/05/09,25.985
2017/05/10,0.242
2017/05/11,13.229
2017/05/12,1.722
2017/05/13,3.195
2017/05/14,2.263
2017/05/15,26.794
2017/05/16,30.161
2017/05/17,103.08
2017/05/18,20.258
2017/05/19,28.463
2017/05/20,-29.13
2017/05/21,0.334
2017/05/22,3.353
2017/05/23,62.201
2017/05/24,68.823
2017/05/25,19.175
2017/05/26,-19.775
2017/05/27,-33.243
2017/05/28,-12.009
2017/05/29,-10.815
2017/05/30,67.276
2017/05/31,157.257
2017/06/01,41.576
2017/06/02,2.45
2017/06/03,-51.84
2017/06/04,3.838
2017/06/05,-27.211
2017/06/06,16.331
2017/06/07,6.729
2017/06/08,9.228
2017/06/09,-6.16
2017/06/10,-23.426
2017/06/11,29.391
2017/06/12,88.31
2017/06/13,34.733
2017/06/14,-19.627
2017/06/15,-42.115
2017/06/16,-11.931
2017/06/17,-6.848
2017/06/18,-10.828
2017/06/19,8.532
2017/06/20,204.475
2017/06/21,274.371
2017/06/22,156.213
2017/06/23,-30.528
2017/06/24,-34.586
2017/06/25,-38.953
2017/06/26,9.136
2017/06/27,-42.344
2017/06/28,35.562
2017/06/29,-12.314
2017/06/30,3.43
2017/07/01,-43.965
2017/07/02,-30.639
2017/07/03,19.647
2017/07/04,15.603
2017/07/05,26.209
2017/07/06,-27.189
2017/07/07,-5.465
2017/07/08,-11.721
2017/07/09,-15.876
2017/07/10,-16.534
2017/07/11,-10.253
2017/07/12,44.44
2017/07/13,27.461
2017/07/14,-2.166
2017/07/15,-13.835
2017/07/16,-16.155
2017/07/17,1.306
2017/07/18,48.22
2017/07/19,14.566
2017/07/20,-11.32
2017/07/21,-35.969
2017/07/22,-29.347
2017/07/23,12.886
2017/07/24,12.857
2017/07/25,54.267
2017/07/26,0.527
2017/07/27,-14.062
2017/07/28,-20.765
2017/07/29,-29.162
2017/07/30,-22.511
2017/07/31,-15.469
2017/08/01,46.855
2017/08/02,33.432
2017/08/03,17.743
2017/08/04,-16.131
2017/08/05,-0.044
2017/08/06,2.181
2017/08/07,44.602
2017/08/08,39.01
2017/08/09,6.867
2017/08/10,-2.555
2017/08/11,2.777
2017/08/12,26.328
2017/08/13,-4.547
2017/08/14,-2.859
2017/08/15,10.675
2017/08/16,132.774
2017/08/17,57.306
2017/08/18,77.456
2017/08/19,-36.098
2017/08/20,-45.817
2017/08/21,-52.699
2017/08/22,-31.124
2017/08/23,4.211
2017/08/24,-1.742
2017/08/25,13.646
2017/08/26,12.929
2017/08/27,2.837
2017/08/28,7.479
2017/08/29,66.821
2017/08/30,52.567
2017/08/31,91.254
2017/09/01,-0.923
2017/09/02,-13.315
2017/09/03,-52.238
2017/09/04,-1.999
2017/09/05,56.668
2017/09/06,145.759
2017/09/07,45.11
2017/09/08,24.524
2017/09/09,-41.358
2017/09/10,-42.958
2017/09/11,-46.151
2017/09/12,10.835
2017/09/13,12.738
2017/09/14,2.934
2017/09/15,24.097
2017/09/16,39.689
2017/09/17,-9.842
2017/09/18,-34.056
2017/09/19,-40.994
2017/09/20,51.063
2017/09/21,-19.65
2017/09/22,-3.107
2017/09/23,-30.43
2017/09/24,60.543
2017/09/25,29.673
2017/09/26,25.078
2017/09/27,-11.874
2017/09/28,-3.688
2017/09/29,-11.662
2017/09/30,2.284
2017/10/01,-7.981
2017/10/02,1.149
2017/10/03,2.606
2017/10/04,13.167
2017/10/05,11.227
2017/10/06,13.013
2017/10/07,-15.276
2017/10/08,-6.052
2017/10/09,-11.886
2017/10/10,22.737
2017/10/11,20.032
2017/10/12,8.219
2017/10/13,13.064
2017/10/14,-9.288
2017/10/15,-8.56
2017/10/16,-28.819
2017/10/17,-38.077
2017/10/18,-42.211
2017/10/19,-34.592
2017/10/20,22.21
2017/10/21,-19.519
2017/10/22,-29.099
2017/10/23,-34.445
2017/10/24,44.048
2017/10/25,44.06
2017/10/26,1.161
2017/10/27,-16.585
2017/10/28,-20.202
2017/10/29,-13.272
2017/10/30,0.774
2017/10/31,31.531
2017/11/01,51.75
2017/11/02,25.068
2017/11/03,-9.586
2017/11/04,-40.453
2017/11/05,-46.49
2017/11/06,-11.298
2017/11/07,33.016
2017/11/08,63.96
2017/11/09,25.753
2017/11/10,-2.485
2017/11/11,-25.969
2017/11/12,-7.58
2017/11/13,10.771
2017/11/14,44.794
2017/11/15,38.283
2017/11/16,7.924
2017/11/17,2.319
2017/11/18,-34.983
2017/11/19,-14.455
2017/11/20,3.444
2017/11/21,38.856
2017/11/22,28.215
2017/11/23,-3.42
2017/11/24,-13.468
2017/11/25,-20.608
2017/11/26,-4.862
2017/11/27,21.62
2017/11/28,43.462
2017/11/29,31.676
2017/11/30,8.337
2017/12/01,-0.239
2017/12/02,-20.227
2017/12/03,-0.842
2017/12/04,88.032
2017/12/05,208.772
2017/12/06,244.631
2017/12/07,158.403
2017/12/08,91.036
2017/12/09,39.91
2017/12/10,-10.211
2017/12/11,-29.75
2017/12/12,-25.607
2017/12/13,-28.495
2017/12/14,6.726
2017/12/15,-7.035
2017/12/16,7.446
2017/12/17,-27.561
2017/12/18,-18.123
2017/12/19,-0.409
2017/12/20,40.296
2017/12/21,47.91
2017/12/22,11.447
2017/12/23,-27.939
2017/12/24,-38.922
2017/12/25,-50.922
2017/12/26,-35.109
2017/12/27,-18.49
2017/12/28,10.014
2017/12/29,32.138
2017/12/30,15.433
2017/12/31,3.871
2018/01/01,-22.892
2018/01/02,7.284
2018/01/03,34.517
2018/01/04,76.723
2018/01/05,145.114
2018/01/06,143.311
2018/01/07,75.598
2018/01/08,-1.396
2018/01/09,-9.411
2018/01/10,22.016
2018/01/11,2.19
2018/01/12,-22.279
2018/01/13,-27.739
2018/01/14,-22.883
2018/01/15,0.941
2018/01/16,-6.905
2018/01/17,-4.662
2018/01/18,-3.653
2018/01/19,-12.347
2018/01/20,-13.5
2018/01/21,-33.739
2018/01/22,-32.521
2018/01/23,-17.136
2018/01/24,-4.513
2018/01/25,-9.386
2018/01/26,-28.108
2018/01/27,-33.265
2018/01/28,-15.45
2018/01/29,26.223
2018/01/30,28.54
2018/01/31,18.316
2018/02/01,19.058
2018/02/02,8.81
2018/02/03,-16.263
2018/02/04,-41.297
2018/02/05,-24.878
2018/02/06,5.39
2018/02/07,-0.333
2018/02/08,-24.563
2018/02/09,-22.7
2018/02/10,-10.317
2018/02/11,0.404
2018/02/12,-9.287
2018/02/13,-15.538
2018/02/14,1.238
2018/02/15,-1.579
2018/02/16,-4.117
2018/02/17,2.744
2018/02/18,21.901
2018/02/19,8.006
2018/02/20,10.409
2018/02/21,-6.556
2018/02/22,-5.626
2018/02/23,-17.029
2018/02/24,-12.917
2018/02/25,-9.294
2018/02/26,-10.599
2018/02/27,-8.972
2018/02/28,31.557
2018/03/01,3.488
2018/03/02,23.739
2018/03/03,-30.167
2018/03/04,-5.213
2018/03/05,-13.866
2018/03/06,1.145
2018/03/07,12.251
2018/03/08,-9.483
2018/03/09,-2.301
2018/03/10,-33.164
2018/03/11,-32.727
2018/03/12,2.56
2018/03/13,-1.303
2018/03/14,15.09
2018/03/15,-23.279
2018/03/16,-3.809
2018/03/17,-25.073
2018/03/18,-6.174
2018/03/19,1.124
2018/03/20,19.986
2018/03/21,21.214
2018/03/22,11.015
2018/03/23,21.332
2018/03/24,-14.552
2018/03/25,-20.09
2018/03/26,-12.719
2018/03/27,-4.464
2018/03/28,8.739
2018/03/29,-2.589
2018/03/30,-2.762
2018/03/31,-22.546
2018/04/01,-32.868
2018/04/02,-11.739
2018/04/03,17.44
2018/04/04,11.636
2018/04/05,53.513
2018/04/06,-1.284
2018/04/07,-13.759
2018/04/08,-39.897
2018/04/09,-5.67
2018/04/10,18.208
2018/04/11,15.447
2018/04/12,22.936
2018/04/13,46.082
2018/04/14,-3.927
2018/04/15,-22.469
2018/04/16,-22.688
2018/04/17,12.196
2018/04/18,41.545
2018/04/19,30.519
2018/04/20,23.796
2018/04/21,-17.573
2018/04/22,-17.443
2018/04/23,-12.393
2018/04/24,36.756
2018/04/25,24.789
2018/04/26,15.523
2018/04/27,1.298
2018/04/28,1.753
2018/04/29,18.217
2018/04/30,14.857
2018/05/01,-3.846
2018/05/02,-13.774
2018/05/03,-0.354
2018/05/04,20.735
2018/05/05,-8.415
2018/05/06,-31.312
2018/05/07,-18.448
2018/05/08,10.608
2018/05/09,35.063
2018/05/10,65.165
2018/05/11,48.878
2018/05/12,-4.075
2018/05/13,-27.426
2018/05/14,-5.548
2018/05/15,33.549
2018/05/16,34.013
2018/05/17,15.037
2018/05/18,8.904
2018/05/19,-9.212
2018/05/20,-22.22
2018/05/21,-7.46
2018/05/22,17.451
2018/05/23,25.881
2018/05/24,6.717
2018/05/25,-11.284
2018/05/26,-21.207
2018/05/27,-23.529
2018/05/28,23.483
2018/05/29,35.824
2018/05/30,53.39
2018/05/31,23.961
2018/06/01,6.915
2018/06/02,-29.624
2018/06/03,-43.215
2018/06/04,-16.855
2018/06/05,7.001
2018/06/06,32.489
2018/06/07,-13.999
2018/06/08,-14.993
2018/06/09,-44.203
2018/06/10,-28.143
2018/06/11,-14.098
2018/06/12,7.715
2018/06/13,10.568
2018/06/14,13.423
2018/06/15,28.802
2018/06/16,-20.886
2018/06/17,-40.03
2018/06/18,-43.556
2018/06/19,21.861
2018/06/20,39.996
2018/06/21,25.703
2018/06/22,33.12
2018/06/23,-20.342
2018/06/24,-7.389
2018/06/25,-17.988
2018/06/26,10.9
2018/06/27,-0.49
2018/06/28,-26.547
2018/06/29,2.607
2018/06/30,314.99
2018/07/01,609.76
2018/07/02,955.307
2018/07/03,104.714
2018/07/04,-3.561
2018/07/05,-45.475
2018/07/06,-12.029
2018/07/07,2.649
2018/07/08,-43.207
2018/07/09,-63.663
2018/07/10,-72.273
2018/07/11,-37.15
2018/07/12,23.354
2018/07/13,101.457
2018/07/14,216.454
2018/07/15,120.226
2018/07/16,-60.009
2018/07/17,-81.258
2018/07/18,-83.202
2018/07/19,-25.674
2018/07/20,17.326
2018/07/21,20.999
2018/07/22,-16.538
2018/07/23,-1.375
2018/07/24,-18.699
2018/07/25,20.366
2018/07/26,-28.98
2018/07/27,-22.38
2018/07/28,-0.083
2018/07/29,-23.436
2018/07/30,-4.667
2018/07/31,-18.626
2018/08/01,10.939
2018/08/02,-4.351
2018/08/03,-2.451
2018/08/04,-3.576
2018/08/05,-20.517
2018/08/06,22.256
2018/08/07,279.734
2018/08/08,858.232
2018/08/09,424.647
2018/08/10,15.257
2018/08/11,-80.384
2018/08/12,-83.623
2018/08/13,-64.87
2018/08/14,17.675
2018/08/15,61.758
2018/08/16,-1.263
2018/08/17,175.938
2018/08/18,-28.163
2018/08/19,-23.678
2018/08/20,-75.562
2018/08/21,-9.478
2018/08/22,74.999
2018/08/23,19.813
2018/08/24,92.942
2018/08/25,-48.666
2018/08/26,4.297
2018/08/27,-49.596
2018/08/28,14.469
2018/08/29,-8.114
2018/08/30,16.54
2018/08/31,15.872
2018/09/01,-19.26
2018/09/02,-22.195
2018/09/03,-15.522
2018/09/04,25.474
2018/09/05,10.286
2018/09/06,32.423
2018/09/07,8.234
2018/09/08,11.473
2018/09/09,-11.981
2018/09/10,-9.144
2018/09/11,25.471
2018/09/12,18.004
2018/09/13,15.834
2018/09/14,-22.931
2018/09/15,-25
2018/09/16,-28.501
2018/09/17,9.914
2018/09/18,17.05
2018/09/19,82.313
2018/09/20,14.222
2018/09/21,36.657
2018/09/22,-36.628
2018/09/23,-23.985
2018/09/24,-13.863
2018/09/25,19.355
2018/09/26,41.872
2018/09/27,7.881
2018/09/28,22.557
2018/09/29,18.722
2018/09/30,-8.068
2018/10/01,-0.817
2018/10/02,1.542
2018/10/03,-13.928
2018/10/04,-27.34
2018/10/05,-31.558
2018/10/06,-34.21
2018/10/07,-28.888
2018/10/08,-1.462
2018/10/09,32.903
2018/10/10,42.24
2018/10/11,8.952
2018/10/12,15.717
2018/10/13,-25.852
2018/10/14,-37.645
2018/10/15,-8.842
2018/10/16,6.435
2018/10/17,31.599
2018/10/18,-11.442
2018/10/19,17.79
2018/10/20,-5.388
2018/10/21,-7.969
2018/10/22,-3.467
2018/10/23,10.396
2018/10/24,40.775
2018/10/25,33.777
2018/10/26,18.709
2018/10/27,-25.284
2018/10/28,-37.933
2018/10/29,-10.465
2018/10/30,20.226
2018/10/31,25.067
2018/11/01,-3.941
2018/11/02,6.14
2018/11/03,-10.561
2018/11/04,-12.815
2018/11/05,11.221
2018/11/06,35.991
2018/11/07,29.529
2018/11/08,0.294
2018/11/09,-18.414
2018/11/10,-35.259
2018/11/11,-44.034
2018/11/12,7.006
2018/11/13,59.599
2018/11/14,106.117
2018/11/15,42.369
2018/11/16,13.722
2018/11/17,-27.862
2018/11/18,-27.54
2018/11/19,17.523
2018/11/20,56.375
2018/11/21,15.579
2018/11/22,-19.831
2018/11/23,-18.382
2018/11/24,-12.543
2018/11/25,4.672
2018/11/26,-1.049
2018/11/27,7.903
2018/11/28,20.823
2018/11/29,37.26
2018/11/30,77.664
2018/12/01,-7.311
2018/12/02,-25.928
2018/12/03,-29.903
2018/12/04,5.053
2018/12/05,24.841
2018/12/06,-15.74
2018/12/07,-18.765
2018/12/08,-44.582
2018/12/09,-31.226
2018/12/10,-18.626
2018/12/11,8.794
2018/12/12,7.765
2018/12/13,2.045
2018/12/14,6.315
2018/12/15,-10.196
2018/12/16,-23.781
2018/12/17,-0.904
2018/12/18,35.826
2018/12/19,49.659
2018/12/20,13.781
2018/12/21,-1.677
2018/12/22,-26.727
2018/12/23,-18.243
2018/12/24,-0.026
2018/12/25,33.158
2018/12/26,4.885
2018/12/27,-20.212
2018/12/28,-16.138
2018/12/29,-16.149
2018/12/30,61.064
2018/12/31,-8.522
2019/01/01,-5.809
2019/01/02,-37.464
2019/01/03,4.511
2019/01/04,26.106
2019/01/05,12.131
2019/01/06,-9.241
2019/01/07,-12.421
2019/01/08,-13.062
2019/01/09,0.036
2019/01/10,15.8
2019/01/11,5.711
2019/01/12,-15.567
2019/01/13,-26.602
2019/01/14,49.401
2019/01/15,63.42
2019/01/16,44.119
2019/01/17,-32.985
2019/01/18,-10.323
2019/01/19,-14.13
2019/01/20,-6.684
2019/01/21,4.637
2019/01/22,40.438
2019/01/23,25.762
2019/01/24,2.477
2019/01/25,-21.804
2019/01/26,-21.703
2019/01/27,-22.097
2019/01/28,19.678
2019/01/29,24.354
2019/01/30,31.133
2019/01/31,3.125
2019/02/01,9.825
2019/02/02,-18.224
2019/02/03,-32.507
2019/02/04,-26.068
2019/02/05,-4.825
2019/02/06,10.892
2019/02/07,10.993
2019/02/08,20.868
2019/02/09,2.249
2019/02/10,7.194
2019/02/11,14.968
2019/02/12,24.344
2019/02/13,32.266
2019/02/14,6.989
2019/02/15,30.74
2019/02/16,-0.693
2019/02/17,5.578
2019/02/18,16.979
2019/02/19,32.764
2019/02/20,24.53
2019/02/21,-7.621
2019/02/22,-11.072
2019/02/23,-17.949
2019/02/24,2.111
2019/02/25,20.714
2019/02/26,35.87
2019/02/27,2.023
2019/02/28,3.278
2019/03/01,-21.607
2019/03/02,-25.593
2019/03/03,-39.445
2019/03/04,2.843
2019/03/05,18.054
2019/03/06,23.667
2019/03/07,-4.289
2019/03/08,-4.854
2019/03/09,-11.604
2019/03/10,-23.912
2019/03/11,-12.45
2019/03/12,-2.863
2019/03/13,11.861
2019/03/14,-8.673
2019/03/15,-7.279
2019/03/16,-22.122
2019/03/17,-14.262
2019/03/18,25.061
2019/03/19,56.911
2019/03/20,38.372
2019/03/21,30.591
2019/03/22,6.624
2019/03/23,-9.696
2019/03/24,-35.502
2019/03/25,-4.137
2019/03/26,29.072
2019/03/27,38.584
2019/03/28,-1.265
2019/03/29,8.287
2019/03/30,-20.203
2019/03/31,-10.838
2019/04/01,-1.761
2019/04/02,44.196
2019/04/03,68.513
2019/04/04,3.823
2019/04/05,-29.181
2019/04/06,-46.617
2019/04/07,-29.017
2019/04/08,13.28
2019/04/09,14.409
2019/04/10,80.662
2019/04/11,237.879
2019/04/12,235.514
2019/04/13,65.336
2019/04/14,-34.547
2019/04/15,-14.063
2019/04/16,32.383
2019/04/17,52.151
2019/04/18,43.731
2019/04/19,-35.897
2019/04/20,-80.307
2019/04/21,-80.877
2019/04/22,-59.762
2019/04/23,28.976
2019/04/24,17.227
2019/04/25,-10.875
2019/04/26,6.096
2019/04/27,-27.662
2019/04/28,-12.271
2019/04/29,-23.568
