Date,mediantransactionvalue30stdUSD
2016/05/14,1.825
2016/05/15,1.867
2016/05/16,1.944
2016/05/17,2.136
2016/05/18,2.566
2016/05/19,3.068
2016/05/20,3.542
2016/05/21,3.784
2016/05/22,4.027
2016/05/23,4.246
2016/05/24,4.312
2016/05/25,4.265
2016/05/26,4.365
2016/05/27,4.253
2016/05/28,5.367
2016/05/29,5.402
2016/05/30,5.389
2016/05/31,5.428
2016/06/01,5.532
2016/06/02,5.619
2016/06/03,5.676
2016/06/04,5.675
2016/06/05,5.725
2016/06/06,5.759
2016/06/07,5.91
2016/06/08,5.974
2016/06/09,6.01
2016/06/10,5.993
2016/06/11,6.009
2016/06/12,6.001
2016/06/13,6.203
2016/06/14,6.391
2016/06/15,6.703
2016/06/16,7.142
2016/06/17,7.648
2016/06/18,7.808
2016/06/19,7.825
2016/06/20,7.931
2016/06/21,7.894
2016/06/22,7.889
2016/06/23,7.884
2016/06/24,8.072
2016/06/25,7.873
2016/06/26,8.007
2016/06/27,6.945
2016/06/28,6.667
2016/06/29,7.35
2016/06/30,8.336
2016/07/01,8.303
2016/07/02,8.269
2016/07/03,8.239
2016/07/04,8.204
2016/07/05,8.183
2016/07/06,8.15
2016/07/07,8.011
2016/07/08,8.032
2016/07/09,7.958
2016/07/10,7.925
2016/07/11,7.868
2016/07/12,7.878
2016/07/13,7.607
2016/07/14,7.406
2016/07/15,6.842
2016/07/16,6.016
2016/07/17,5.777
2016/07/18,5.735
2016/07/19,5.755
2016/07/20,6.332
2016/07/21,6.294
2016/07/22,6.235
2016/07/23,6.274
2016/07/24,6.303
2016/07/25,6.243
2016/07/26,6.266
2016/07/27,6.186
2016/07/28,6.166
2016/07/29,5.695
2016/07/30,4.534
2016/07/31,4.535
2016/08/01,4.524
2016/08/02,4.512
2016/08/03,5.132
2016/08/04,5.132
2016/08/05,5.134
2016/08/06,5.13
2016/08/07,5.051
2016/08/08,5.052
2016/08/09,5.063
2016/08/10,5.063
2016/08/11,5.076
2016/08/12,5.248
2016/08/13,5.172
2016/08/14,5.16
2016/08/15,5.006
2016/08/16,5.458
2016/08/17,5.729
2016/08/18,5.98
2016/08/19,5.463
2016/08/20,5.514
2016/08/21,5.43
2016/08/22,5.371
2016/08/23,5.386
2016/08/24,5.443
2016/08/25,5.568
2016/08/26,5.625
2016/08/27,5.586
2016/08/28,5.535
2016/08/29,5.639
2016/08/30,5.556
2016/08/31,5.378
2016/09/01,5.531
2016/09/02,5.681
2016/09/03,5.579
2016/09/04,5.491
2016/09/05,5.486
2016/09/06,5.448
2016/09/07,5.547
2016/09/08,5.469
2016/09/09,5.418
2016/09/10,5.345
2016/09/11,5.703
2016/09/12,5.7
2016/09/13,5.763
2016/09/14,5.793
2016/09/15,5.917
2016/09/16,6.036
2016/09/17,6.029
2016/09/18,6.186
2016/09/19,6.605
2016/09/20,7.086
2016/09/21,7.544
2016/09/22,7.725
2016/09/23,8.044
2016/09/24,8.24
2016/09/25,8.422
2016/09/26,8.555
2016/09/27,8.727
2016/09/28,8.781
2016/09/29,8.852
2016/09/30,9.007
2016/10/01,9.001
2016/10/02,8.864
2016/10/03,8.998
2016/10/04,9.49
2016/10/05,9.478
2016/10/06,9.364
2016/10/07,9.12
2016/10/08,8.835
2016/10/09,8.485
2016/10/10,8.491
2016/10/11,8.493
2016/10/12,8.437
2016/10/13,8.995
2016/10/14,8.643
2016/10/15,8.209
2016/10/16,7.733
2016/10/17,7.587
2016/10/18,7.683
2016/10/19,7.659
2016/10/20,7.599
2016/10/21,7.961
2016/10/22,7.361
2016/10/23,7.311
2016/10/24,7.613
2016/10/25,7.582
2016/10/26,7.532
2016/10/27,7.47
2016/10/28,7.389
2016/10/29,7.293
2016/10/30,7.19
2016/10/31,7.001
2016/11/01,7.069
2016/11/02,7.018
2016/11/03,6.062
2016/11/04,6.075
2016/11/05,5.949
2016/11/06,5.882
2016/11/07,5.834
2016/11/08,5.78
2016/11/09,5.744
2016/11/10,5.7
2016/11/11,5.703
2016/11/12,4.69
2016/11/13,4.646
2016/11/14,4.579
2016/11/15,4.518
2016/11/16,4.461
2016/11/17,4.362
2016/11/18,4.294
2016/11/19,4.219
2016/11/20,3.437
2016/11/21,3.358
2016/11/22,4.331
2016/11/23,5.062
2016/11/24,5.034
2016/11/25,6.034
2016/11/26,6.01
2016/11/27,6.301
2016/11/28,6.526
2016/11/29,6.671
2016/11/30,6.67
2016/12/01,6.607
2016/12/02,6.591
2016/12/03,6.519
2016/12/04,6.455
2016/12/05,6.362
2016/12/06,6.266
2016/12/07,6.158
2016/12/08,6.052
2016/12/09,5.954
2016/12/10,5.853
2016/12/11,5.757
2016/12/12,5.678
2016/12/13,5.669
2016/12/14,5.718
2016/12/15,5.664
2016/12/16,5.565
2016/12/17,5.432
2016/12/18,5.325
2016/12/19,5.253
2016/12/20,5.109
2016/12/21,5.017
2016/12/22,5.056
2016/12/23,4.686
2016/12/24,4.533
2016/12/25,3.98
2016/12/26,3.973
2016/12/27,3.849
2016/12/28,3.767
2016/12/29,3.727
2016/12/30,3.773
2016/12/31,3.744
2017/01/01,3.761
2017/01/02,3.779
2017/01/03,3.785
2017/01/04,4.05
2017/01/05,4.297
2017/01/06,4.452
2017/01/07,4.547
2017/01/08,4.661
2017/01/09,4.815
2017/01/10,4.793
2017/01/11,4.905
2017/01/12,4.887
2017/01/13,4.903
2017/01/14,4.878
2017/01/15,4.86
2017/01/16,4.945
2017/01/17,4.944
2017/01/18,4.931
2017/01/19,4.987
2017/01/20,4.882
2017/01/21,4.466
2017/01/22,4.56
2017/01/23,4.563
2017/01/24,4.814
2017/01/25,4.898
2017/01/26,4.876
2017/01/27,4.815
2017/01/28,4.897
2017/01/29,4.785
2017/01/30,4.85
2017/01/31,4.955
2017/02/01,4.98
2017/02/02,5.032
2017/02/03,5.051
2017/02/04,5.108
2017/02/05,5.078
2017/02/06,5.078
2017/02/07,5.129
2017/02/08,5.099
2017/02/09,5.091
2017/02/10,5.018
2017/02/11,4.92
2017/02/12,4.755
2017/02/13,4.797
2017/02/14,4.677
2017/02/15,4.729
2017/02/16,5.006
2017/02/17,5.077
2017/02/18,5.291
2017/02/19,5.359
2017/02/20,5.282
2017/02/21,5.392
2017/02/22,5.407
2017/02/23,5.392
2017/02/24,5.371
2017/02/25,5.239
2017/02/26,5.401
2017/02/27,5.594
2017/02/28,6.053
2017/03/01,6.295
2017/03/02,6.958
2017/03/03,7.634
2017/03/04,8.275
2017/03/05,8.761
2017/03/06,9.269
2017/03/07,9.263
2017/03/08,9.536
2017/03/09,9.245
2017/03/10,9.195
2017/03/11,9.484
2017/03/12,9.849
2017/03/13,10.798
2017/03/14,11.931
2017/03/15,12.766
2017/03/16,15.334
2017/03/17,18.57
2017/03/18,20.037
2017/03/19,21.22
2017/03/20,22.76
2017/03/21,23.58
2017/03/22,24.159
2017/03/23,23.194
2017/03/24,23.802
2017/03/25,25.168
2017/03/26,24.638
2017/03/27,24.101
2017/03/28,23.622
2017/03/29,23.243
2017/03/30,22.921
2017/03/31,22.803
2017/04/01,22.511
2017/04/02,23.483
2017/04/03,23.834
2017/04/04,23.828
2017/04/05,23.729
2017/04/06,22.562
2017/04/07,23.412
2017/04/08,22.006
2017/04/09,22.178
2017/04/10,21.726
2017/04/11,21.787
2017/04/12,22.08
2017/04/13,22.237
2017/04/14,22.663
2017/04/15,23.021
2017/04/16,23.28
2017/04/17,23.219
2017/04/18,23.092
2017/04/19,22.636
2017/04/20,22.791
2017/04/21,22.847
2017/04/22,22.873
2017/04/23,21.964
2017/04/24,20.415
2017/04/25,21.025
2017/04/26,20.628
2017/04/27,20.861
2017/04/28,20.838
2017/04/29,20.955
2017/04/30,21.023
2017/05/01,21.547
2017/05/02,20.291
2017/05/03,19.554
2017/05/04,20.19
2017/05/05,30.652
2017/05/06,32.861
2017/05/07,36.364
2017/05/08,41.678
2017/05/09,44.944
2017/05/10,45.409
2017/05/11,45.083
2017/05/12,44.888
2017/05/13,44.676
2017/05/14,44.231
2017/05/15,43.983
2017/05/16,43.312
2017/05/17,45.865
2017/05/18,45.573
2017/05/19,46.699
2017/05/20,45.79
2017/05/21,44.542
2017/05/22,46.384
2017/05/23,45.676
2017/05/24,48.059
2017/05/25,48.698
2017/05/26,48.469
2017/05/27,46.832
2017/05/28,46.346
2017/05/29,45.577
2017/05/30,46.462
2017/05/31,74.953
2017/06/01,75.113
2017/06/02,74.748
2017/06/03,74.426
2017/06/04,74.016
2017/06/05,74.798
2017/06/06,75.151
2017/06/07,75.03
2017/06/08,74.947
2017/06/09,74.889
2017/06/10,75.431
2017/06/11,77.227
2017/06/12,93.472
2017/06/13,94.098
2017/06/14,92.196
2017/06/15,93.036
2017/06/16,93.066
2017/06/17,90.695
2017/06/18,90.752
2017/06/19,88.36
2017/06/20,128.791
2017/06/21,153.208
2017/06/22,152.207
2017/06/23,152.131
2017/06/24,152.104
2017/06/25,152.922
2017/06/26,152.446
2017/06/27,151.242
2017/06/28,151.808
2017/06/29,153.107
2017/06/30,148.402
2017/07/01,149.655
2017/07/02,150.394
2017/07/03,152.417
2017/07/04,153.686
2017/07/05,155.833
2017/07/06,157.629
2017/07/07,160.889
2017/07/08,162.191
2017/07/09,163.623
2017/07/10,165.415
2017/07/11,166.051
2017/07/12,159.323
2017/07/13,159.662
2017/07/14,160.18
2017/07/15,159.14
2017/07/16,159.992
2017/07/17,160.652
2017/07/18,161.199
2017/07/19,161.776
2017/07/20,119.67
2017/07/21,59.739
2017/07/22,53.159
2017/07/23,49.19
2017/07/24,44.077
2017/07/25,43.108
2017/07/26,23.632
2017/07/27,22.084
2017/07/28,21.411
2017/07/29,19.498
2017/07/30,16.519
2017/07/31,13.734
2017/08/01,14.697
2017/08/02,15.596
2017/08/03,15.448
2017/08/04,15.469
2017/08/05,15.337
2017/08/06,11.266
2017/08/07,11.554
2017/08/08,11.515
2017/08/09,14.744
2017/08/10,14.409
2017/08/11,14.339
2017/08/12,13.92
2017/08/13,13.763
2017/08/14,14.224
2017/08/15,15.231
2017/08/16,15.802
2017/08/17,15.869
2017/08/18,18.743
2017/08/19,19.425
2017/08/20,19.311
2017/08/21,19.158
2017/08/22,18.876
2017/08/23,18.555
2017/08/24,18.554
2017/08/25,18.448
2017/08/26,19.111
2017/08/27,19.778
2017/08/28,19.778
2017/08/29,19.416
2017/08/30,19.408
2017/08/31,22.541
2017/09/01,22.385
2017/09/02,22.329
2017/09/03,22.002
2017/09/04,21.976
2017/09/05,21.842
2017/09/06,22.818
2017/09/07,23.818
2017/09/08,23.867
2017/09/09,25.692
2017/09/10,26.367
2017/09/11,26.371
2017/09/12,26.372
2017/09/13,26.089
2017/09/14,25.537
2017/09/15,25.214
2017/09/16,25.191
2017/09/17,23.373
2017/09/18,23.474
2017/09/19,23.47
2017/09/20,23.215
2017/09/21,23.579
2017/09/22,23.645
2017/09/23,23.688
2017/09/24,23.895
2017/09/25,24.09
2017/09/26,24.235
2017/09/27,24.308
2017/09/28,24.158
2017/09/29,24.135
2017/09/30,18.393
2017/10/01,17.288
2017/10/02,16.308
2017/10/03,15.532
2017/10/04,14.714
2017/10/05,14.148
2017/10/06,14.197
2017/10/07,14.186
2017/10/08,13.911
2017/10/09,13.902
2017/10/10,13.898
2017/10/11,13.589
2017/10/12,13.259
2017/10/13,14.013
2017/10/14,13.693
2017/10/15,11.596
2017/10/16,12.502
2017/10/17,13.66
2017/10/18,14.692
2017/10/19,14.622
2017/10/20,14.265
2017/10/21,14.898
2017/10/22,15.306
2017/10/23,15.565
2017/10/24,15.997
2017/10/25,16.309
2017/10/26,16.61
2017/10/27,16.812
2017/10/28,16.949
2017/10/29,17.202
2017/10/30,17.43
2017/10/31,17.432
2017/11/01,17.138
2017/11/02,16.869
2017/11/03,16.55
2017/11/04,16.318
2017/11/05,16.018
2017/11/06,15.551
2017/11/07,14.994
2017/11/08,14.992
2017/11/09,14.345
2017/11/10,14.162
2017/11/11,14.07
2017/11/12,12.111
2017/11/13,10.719
2017/11/14,9.823
2017/11/15,11.186
2017/11/16,11.153
2017/11/17,11.819
2017/11/18,11.767
2017/11/19,11.8
2017/11/20,11.778
2017/11/21,12.871
2017/11/22,13.783
2017/11/23,14.704
2017/11/24,15.71
2017/11/25,15.6
2017/11/26,15.465
2017/11/27,16.527
2017/11/28,17.385
2017/11/29,19.909
2017/11/30,20.267
2017/12/01,20.002
2017/12/02,19.746
2017/12/03,19.35
2017/12/04,19.486
2017/12/05,19.712
2017/12/06,37.58
2017/12/07,37.716
2017/12/08,37.269
2017/12/09,36.846
2017/12/10,36.653
2017/12/11,36.097
2017/12/12,36.379
2017/12/13,38.249
2017/12/14,43.628
2017/12/15,46.024
2017/12/16,45.943
2017/12/17,46.403
2017/12/18,48.276
2017/12/19,53.807
2017/12/20,69.245
2017/12/21,81.645
2017/12/22,93.471
2017/12/23,93.498
2017/12/24,93.028
2017/12/25,91.263
2017/12/26,89.652
2017/12/27,89.486
2017/12/28,88.91
2017/12/29,94.969
2017/12/30,109.633
2017/12/31,107.735
2018/01/01,105.418
2018/01/02,105.229
2018/01/03,122.211
2018/01/04,215.085
2018/01/05,240.295
2018/01/06,242.629
2018/01/07,241.931
2018/01/08,241.851
2018/01/09,248.77
2018/01/10,255.482
2018/01/11,256.165
2018/01/12,252.691
2018/01/13,250.768
2018/01/14,248.252
2018/01/15,245.087
2018/01/16,245.438
2018/01/17,245.266
2018/01/18,242.696
2018/01/19,244.817
2018/01/20,250.14
2018/01/21,249.937
2018/01/22,247.986
2018/01/23,245.789
2018/01/24,243.273
2018/01/25,244.892
2018/01/26,243.285
2018/01/27,242.64
2018/01/28,246.875
2018/01/29,248.588
2018/01/30,246.979
2018/01/31,244.912
2018/02/01,243.868
2018/02/02,244.005
2018/02/03,201.892
2018/02/04,189.634
2018/02/05,190.601
2018/02/06,192.408
2018/02/07,192.416
2018/02/08,182.575
2018/02/09,166.806
2018/02/10,158.004
2018/02/11,161.395
2018/02/12,165.444
2018/02/13,168.635
2018/02/14,160.905
2018/02/15,137.604
2018/02/16,110.827
2018/02/17,97.841
2018/02/18,99.497
2018/02/19,102.167
2018/02/20,91.484
2018/02/21,92.057
2018/02/22,93.128
2018/02/23,94.091
2018/02/24,96.224
2018/02/25,95.488
2018/02/26,95.51
2018/02/27,96.097
2018/02/28,92.558
2018/03/01,89.42
2018/03/02,86.387
2018/03/03,62.07
2018/03/04,47.925
2018/03/05,45.137
2018/03/06,43.843
2018/03/07,39.352
2018/03/08,33.973
2018/03/09,28.938
2018/03/10,27.652
2018/03/11,26.211
2018/03/12,25.594
2018/03/13,25.908
2018/03/14,25.943
2018/03/15,25.67
2018/03/16,22.806
2018/03/17,18.367
2018/03/18,16.124
2018/03/19,16.154
2018/03/20,15.812
2018/03/21,15.922
2018/03/22,15.855
2018/03/23,15.853
2018/03/24,16.064
2018/03/25,16.11
2018/03/26,15.963
2018/03/27,15.842
2018/03/28,15.844
2018/03/29,15.879
2018/03/30,15.266
2018/03/31,15.309
2018/04/01,15.329
2018/04/02,15.317
2018/04/03,15.322
2018/04/04,15.431
2018/04/05,15.356
2018/04/06,7.525
2018/04/07,7.514
2018/04/08,6.504
2018/04/09,6.459
2018/04/10,6.434
2018/04/11,6.49
2018/04/12,6.499
2018/04/13,6.352
2018/04/14,6.283
2018/04/15,6.294
2018/04/16,6.295
2018/04/17,6.304
2018/04/18,6.325
2018/04/19,6.335
2018/04/20,6.354
2018/04/21,6.24
2018/04/22,6.122
2018/04/23,4.339
2018/04/24,4.313
2018/04/25,4.061
2018/04/26,3.911
2018/04/27,3.766
2018/04/28,1.372
2018/04/29,0.303
2018/04/30,0.329
2018/05/01,0.32
2018/05/02,0.34
2018/05/03,0.418
2018/05/04,34.124
2018/05/05,34.114
2018/05/06,34.094
2018/05/07,34.094
2018/05/08,34.093
2018/05/09,34.095
2018/05/10,34.101
2018/05/11,34.098
2018/05/12,34.099
2018/05/13,34.101
2018/05/14,34.081
2018/05/15,34.077
2018/05/16,34.077
2018/05/17,34.072
2018/05/18,34.065
2018/05/19,34.065
2018/05/20,34.065
2018/05/21,34.061
2018/05/22,34.062
2018/05/23,34.061
2018/05/24,34.059
2018/05/25,34.059
2018/05/26,34.059
2018/05/27,34.059
2018/05/28,34.053
2018/05/29,34.053
2018/05/30,34.054
2018/05/31,34.048
2018/06/01,34.052
2018/06/02,34.062
2018/06/03,1.101
2018/06/04,1.082
2018/06/05,0.825
2018/06/06,0.824
2018/06/07,0.827
2018/06/08,0.83
2018/06/09,0.83
2018/06/10,0.834
2018/06/11,0.833
2018/06/12,0.835
2018/06/13,0.44
2018/06/14,0.434
2018/06/15,0.433
2018/06/16,0.425
2018/06/17,0.392
2018/06/18,0.392
2018/06/19,0.392
2018/06/20,0.381
2018/06/21,0.381
2018/06/22,0.369
2018/06/23,0.358
2018/06/24,0.357
2018/06/25,0.356
2018/06/26,0.356
2018/06/27,0.315
2018/06/28,0.314
2018/06/29,0.281
2018/06/30,0.115
2018/07/01,0.089
2018/07/02,6.76
2018/07/03,6.76
2018/07/04,9.531
2018/07/05,9.565
2018/07/06,10.439
2018/07/07,10.421
2018/07/08,10.417
2018/07/09,10.417
2018/07/10,10.417
2018/07/11,10.418
2018/07/12,10.418
2018/07/13,10.418
2018/07/14,10.413
2018/07/15,10.407
2018/07/16,10.407
2018/07/17,10.407
2018/07/18,10.407
2018/07/19,10.407
2018/07/20,10.407
2018/07/21,10.407
2018/07/22,10.408
2018/07/23,10.408
2018/07/24,10.41
2018/07/25,10.41
2018/07/26,10.411
2018/07/27,10.411
2018/07/28,10.412
2018/07/29,10.414
2018/07/30,10.414
2018/07/31,10.414
2018/08/01,8.364
2018/08/02,8.364
2018/08/03,5.061
2018/08/04,4.931
2018/08/05,1.653
2018/08/06,1.348
2018/08/07,1.577
2018/08/08,8.11
2018/08/09,10.146
2018/08/10,10.363
2018/08/11,10.363
2018/08/12,10.363
2018/08/13,10.371
2018/08/14,10.364
2018/08/15,10.364
2018/08/16,10.364
2018/08/17,10.487
2018/08/18,10.487
2018/08/19,10.487
2018/08/20,10.487
2018/08/21,10.487
2018/08/22,10.487
2018/08/23,10.486
2018/08/24,10.482
2018/08/25,10.48
2018/08/26,10.479
2018/08/27,10.479
2018/08/28,10.473
2018/08/29,10.471
2018/08/30,10.47
2018/08/31,10.466
2018/09/01,10.466
2018/09/02,10.466
2018/09/03,10.465
2018/09/04,10.458
2018/09/05,10.449
2018/09/06,10.447
2018/09/07,7.186
2018/09/08,3.562
2018/09/09,2.392
2018/09/10,2.389
2018/09/11,2.387
2018/09/12,2.385
2018/09/13,2.383
2018/09/14,2.379
2018/09/15,2.377
2018/09/16,0.658
2018/09/17,0.657
2018/09/18,0.654
2018/09/19,0.692
2018/09/20,0.749
2018/09/21,1.182
2018/09/22,1.185
2018/09/23,1.183
2018/09/24,1.237
2018/09/25,1.232
2018/09/26,1.224
2018/09/27,1.282
2018/09/28,1.331
2018/09/29,1.369
2018/09/30,1.366
2018/10/01,1.373
2018/10/02,1.359
2018/10/03,1.362
2018/10/04,1.375
2018/10/05,1.392
2018/10/06,1.341
2018/10/07,1.348
2018/10/08,1.347
2018/10/09,1.347
2018/10/10,1.352
2018/10/11,1.357
2018/10/12,1.363
2018/10/13,1.377
2018/10/14,1.389
2018/10/15,1.388
2018/10/16,1.39
2018/10/17,1.393
2018/10/18,1.401
2018/10/19,1.409
2018/10/20,1.406
2018/10/21,1.118
2018/10/22,1.118
2018/10/23,1.124
2018/10/24,1.061
2018/10/25,1.055
2018/10/26,1.048
2018/10/27,0.946
2018/10/28,0.807
2018/10/29,0.619
2018/10/30,0.547
2018/10/31,0.275
2018/11/01,0.265
2018/11/02,0.265
2018/11/03,0.266
2018/11/04,0.266
2018/11/05,0.266
2018/11/06,0.266
2018/11/07,0.267
2018/11/08,0.267
2018/11/09,0.271
2018/11/10,0.271
2018/11/11,0.271
2018/11/12,0.27
2018/11/13,0.27
2018/11/14,0.277
2018/11/15,0.331
2018/11/16,0.331
2018/11/17,0.331
2018/11/18,0.331
2018/11/19,0.46
2018/11/20,0.458
2018/11/21,0.458
2018/11/22,0.459
2018/11/23,0.407
2018/11/24,0.407
2018/11/25,0.403
2018/11/26,0.403
2018/11/27,0.404
2018/11/28,0.404
2018/11/29,0.404
2018/11/30,0.404
2018/12/01,0.404
2018/12/02,0.404
2018/12/03,0.403
2018/12/04,0.403
2018/12/05,0.404
2018/12/06,0.404
2018/12/07,0.403
2018/12/08,0.402
2018/12/09,0.4
2018/12/10,0.4
2018/12/11,0.4
2018/12/12,0.401
2018/12/13,0.401
2018/12/14,0.398
2018/12/15,0.352
2018/12/16,0.351
2018/12/17,0.351
2018/12/18,0.351
2018/12/19,0.071
2018/12/20,0.056
2018/12/21,0.056
2018/12/22,0.056
2018/12/23,0.056
2018/12/24,0.056
2018/12/25,0.054
2018/12/26,0.054
2018/12/27,0.054
2018/12/28,0.054
2018/12/29,0.054
2018/12/30,0.06
2018/12/31,0.06
2019/01/01,0.06
2019/01/02,0.06
2019/01/03,0.06
2019/01/04,0.06
2019/01/05,0.06
2019/01/06,0.053
2019/01/07,0.051
2019/01/08,0.051
2019/01/09,0.05
2019/01/10,0.05
2019/01/11,0.05
2019/01/12,0.05
2019/01/13,0.05
2019/01/14,0.098
2019/01/15,0.111
2019/01/16,0.111
2019/01/17,0.111
2019/01/18,0.111
2019/01/19,0.111
2019/01/20,0.111
2019/01/21,0.111
2019/01/22,0.111
2019/01/23,0.111
2019/01/24,0.111
2019/01/25,0.111
2019/01/26,0.111
2019/01/27,0.111
2019/01/28,0.111
2019/01/29,0.103
2019/01/30,0.103
2019/01/31,0.103
2019/02/01,0.103
2019/02/02,0.103
2019/02/03,0.103
2019/02/04,0.103
2019/02/05,0.103
2019/02/06,0.103
2019/02/07,0.103
2019/02/08,0.103
2019/02/09,0.103
2019/02/10,0.103
2019/02/11,0.103
2019/02/12,0.103
2019/02/13,0.06
2019/02/14,0.021
2019/02/15,0.021
2019/02/16,0.021
2019/02/17,0.021
2019/02/18,0.021
2019/02/19,0.021
2019/02/20,0.021
2019/02/21,0.021
2019/02/22,0.021
2019/02/23,0.021
2019/02/24,0.021
2019/02/25,0.021
2019/02/26,0.021
2019/02/27,0.003
2019/02/28,0.003
2019/03/01,0.003
2019/03/02,0.003
2019/03/03,0.003
2019/03/04,0.003
2019/03/05,0.003
2019/03/06,0.003
2019/03/07,0.003
2019/03/08,0.003
2019/03/09,0.003
2019/03/10,0.003
2019/03/11,0.003
2019/03/12,0.003
2019/03/13,0.003
2019/03/14,0.003
2019/03/15,0.003
2019/03/16,0.003
2019/03/17,0.003
2019/03/18,0.003
2019/03/19,0.003
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.011
2019/04/08,0.019
2019/04/09,0.022
2019/04/10,0.022
2019/04/11,0.022
2019/04/12,0.035
2019/04/13,0.035
2019/04/14,0.035
2019/04/15,0.035
2019/04/16,0.035
2019/04/17,0.035
2019/04/18,0.035
2019/04/19,0.035
2019/04/20,0.035
2019/04/21,0.035
2019/04/22,0.035
2019/04/23,0.035
2019/04/24,0.035
2019/04/25,0.035
2019/04/26,0.035
2019/04/27,0.035
2019/04/28,0.035
2019/04/29,0.035
2019/04/30,0.035
2019/05/01,0.035
2019/05/02,0.035
2019/05/03,0.035
2019/05/04,0.035
2019/05/05,0.035
2019/05/06,0.035
2019/05/07,0.034
2019/05/08,0.031
2019/05/09,0.029
2019/05/10,0.029
2019/05/11,0.029
2019/05/12,0.008
2019/05/13,0.004
2019/05/14,0.004
2019/05/15,0
2019/05/16,0.025
2019/05/17,0.025
2019/05/18,0.025
2019/05/19,0.025
2019/05/20,0.025
2019/05/21,0.025
2019/05/22,0.025
2019/05/23,0.025
2019/05/24,0.025
2019/05/25,0.025
2019/05/26,0.025
2019/05/27,0.025
2019/05/28,0.025
2019/05/29,0.025
2019/05/30,0.025
2019/05/31,0.025
2019/06/01,0.025
2019/06/02,0.025
2019/06/03,0.025
2019/06/04,0.025
2019/06/05,0.025
2019/06/06,0.025
2019/06/07,0.025
2019/06/08,0.025
2019/06/09,0.025
2019/06/10,0.025
2019/06/11,0.025
2019/06/12,0.073
2019/06/13,0.073
2019/06/14,0.073
2019/06/15,0.069
2019/06/16,0.094
2019/06/17,0.094
2019/06/18,0.094
2019/06/19,0.094
2019/06/20,0.094
2019/06/21,0.094
2019/06/22,0.094
2019/06/23,0.094
2019/06/24,0.094
2019/06/25,0.094
2019/06/26,0.094
