Date,sentbyaddress30trx
2018/08/17,0.026
2018/08/18,0.024
2018/08/19,0.02
2018/08/20,0.016
2018/08/21,0.008
2018/08/22,-0.001
2018/08/23,-0.014
2018/08/24,-0.025
2018/08/25,-0.037
2018/08/26,-0.048
2018/08/27,-0.056
2018/08/28,-0.064
2018/08/29,-0.077
2018/08/30,-0.091
2018/08/31,-0.106
2018/09/01,-0.119
2018/09/02,-0.128
2018/09/03,-0.134
2018/09/04,-0.139
2018/09/05,-0.142
2018/09/06,-0.148
2018/09/07,-0.153
2018/09/08,-0.159
2018/09/09,-0.166
2018/09/10,-0.173
2018/09/11,-0.185
2018/09/12,-0.198
2018/09/13,-0.212
2018/09/14,-0.228
2018/09/15,-0.25
2018/09/16,-0.276
2018/09/17,-0.301
2018/09/18,-0.327
2018/09/19,-0.354
2018/09/20,-0.38
2018/09/21,-0.405
2018/09/22,-0.43
2018/09/23,-0.455
2018/09/24,-0.48
2018/09/25,-0.503
2018/09/26,-0.527
2018/09/27,-0.549
2018/09/28,-0.571
2018/09/29,-0.595
2018/09/30,-0.614
2018/10/01,-0.634
2018/10/02,-0.653
2018/10/03,-0.664
2018/10/04,-0.67
2018/10/05,-0.666
2018/10/06,-0.656
2018/10/07,-0.645
2018/10/08,-0.632
2018/10/09,-0.617
2018/10/10,-0.602
2018/10/11,-0.585
2018/10/12,-0.567
2018/10/13,-0.549
2018/10/14,-0.532
2018/10/15,-0.513
2018/10/16,-0.492
2018/10/17,-0.466
2018/10/18,-0.441
2018/10/19,-0.415
2018/10/20,-0.391
2018/10/21,-0.369
2018/10/22,-0.345
2018/10/23,-0.321
2018/10/24,-0.296
2018/10/25,-0.273
2018/10/26,-0.25
2018/10/27,-0.23
2018/10/28,-0.215
2018/10/29,-0.198
2018/10/30,-0.177
2018/10/31,-0.154
2018/11/01,-0.134
2018/11/02,-0.12
2018/11/03,-0.112
2018/11/04,-0.107
2018/11/05,-0.101
2018/11/06,-0.097
2018/11/07,-0.096
2018/11/08,-0.098
2018/11/09,-0.099
2018/11/10,-0.101
2018/11/11,-0.101
2018/11/12,-0.1
2018/11/13,-0.1
2018/11/14,-0.099
2018/11/15,-0.097
2018/11/16,-0.097
2018/11/17,-0.101
2018/11/18,-0.109
2018/11/19,-0.108
2018/11/20,-0.104
2018/11/21,-0.101
2018/11/22,-0.101
2018/11/23,-0.102
2018/11/24,-0.107
2018/11/25,-0.114
2018/11/26,-0.119
2018/11/27,-0.126
2018/11/28,-0.132
2018/11/29,-0.139
2018/11/30,-0.145
2018/12/01,-0.154
2018/12/02,-0.165
2018/12/03,-0.175
2018/12/04,-0.186
2018/12/05,-0.194
2018/12/06,-0.201
2018/12/07,-0.204
2018/12/08,-0.2
2018/12/09,-0.197
2018/12/10,-0.192
2018/12/11,-0.189
2018/12/12,-0.186
2018/12/13,-0.183
2018/12/14,-0.181
2018/12/15,-0.177
2018/12/16,-0.172
2018/12/17,-0.166
2018/12/18,-0.162
2018/12/19,-0.156
2018/12/20,-0.148
2018/12/21,-0.14
2018/12/22,-0.136
2018/12/23,-0.134
2018/12/24,-0.129
2018/12/25,-0.126
2018/12/26,-0.121
2018/12/27,-0.115
2018/12/28,-0.107
2018/12/29,-0.097
2018/12/30,-0.091
2018/12/31,-0.085
2019/01/01,-0.083
2019/01/02,-0.078
2019/01/03,-0.07
2019/01/04,-0.062
2019/01/05,-0.056
2019/01/06,-0.052
2019/01/07,-0.046
2019/01/08,-0.038
2019/01/09,-0.03
2019/01/10,-0.02
2019/01/11,-0.012
2019/01/12,-0.01
2019/01/13,-0.014
2019/01/14,-0.01
2019/01/15,-0.004
2019/01/16,-0.002
2019/01/17,-0.001
2019/01/18,-0.003
2019/01/19,-0.007
2019/01/20,-0.015
2019/01/21,-0.023
2019/01/22,-0.033
2019/01/23,-0.043
2019/01/24,-0.052
2019/01/25,-0.06
2019/01/26,-0.072
2019/01/27,-0.084
2019/01/28,-0.091
2019/01/29,-0.097
2019/01/30,-0.103
2019/01/31,-0.11
2019/02/01,-0.117
2019/02/02,-0.128
2019/02/03,-0.143
2019/02/04,-0.164
2019/02/05,-0.187
2019/02/06,-0.213
2019/02/07,-0.241
2019/02/08,-0.266
2019/02/09,-0.291
2019/02/10,-0.319
2019/02/11,-0.344
2019/02/12,-0.367
2019/02/13,-0.387
2019/02/14,-0.403
2019/02/15,-0.416
2019/02/16,-0.427
2019/02/17,-0.438
2019/02/18,-0.44
2019/02/19,-0.438
2019/02/20,-0.433
2019/02/21,-0.428
2019/02/22,-0.421
2019/02/23,-0.414
2019/02/24,-0.405
2019/02/25,-0.395
2019/02/26,-0.383
2019/02/27,-0.368
2019/02/28,-0.353
2019/03/01,-0.332
2019/03/02,-0.312
2019/03/03,-0.294
2019/03/04,-0.273
2019/03/05,-0.25
2019/03/06,-0.224
2019/03/07,-0.197
2019/03/08,-0.17
2019/03/09,-0.142
2019/03/10,-0.12
2019/03/11,-0.101
2019/03/12,-0.08
2019/03/13,-0.06
2019/03/14,-0.04
2019/03/15,-0.021
2019/03/16,-0.007
2019/03/17,0.003
2019/03/18,0.016
2019/03/19,0.033
2019/03/20,0.052
2019/03/21,0.07
2019/03/22,0.087
2019/03/23,0.103
2019/03/24,0.115
2019/03/25,0.134
2019/03/26,0.155
2019/03/27,0.176
2019/03/28,0.197
2019/03/29,0.218
2019/03/30,0.237
2019/03/31,0.253
2019/04/01,0.275
2019/04/02,0.307
2019/04/03,0.343
2019/04/04,0.378
2019/04/05,0.41
2019/04/06,0.434
2019/04/07,0.452
2019/04/08,0.47
2019/04/09,0.488
2019/04/10,0.502
2019/04/11,0.52
2019/04/12,0.543
2019/04/13,0.562
2019/04/14,0.569
2019/04/15,0.572
2019/04/16,0.571
2019/04/17,0.568
2019/04/18,0.564
2019/04/19,0.563
2019/04/20,0.576
2019/04/21,0.586
2019/04/22,0.595
2019/04/23,0.604
2019/04/24,0.611
2019/04/25,0.614
2019/04/26,0.612
2019/04/27,0.601
2019/04/28,0.583
2019/04/29,0.563
2019/04/30,0.545
2019/05/01,0.528
2019/05/02,0.507
2019/05/03,0.485
2019/05/04,0.459
2019/05/05,0.432
2019/05/06,0.406
2019/05/07,0.381
2019/05/08,0.357
2019/05/09,0.336
2019/05/10,0.319
2019/05/11,0.305
2019/05/12,0.292
