Date,transactionvalue90wmaUSD
2016/07/04,410.178
2016/07/05,422.913
2016/07/06,420.901
2016/07/07,417.748
2016/07/08,412.913
2016/07/09,407.937
2016/07/10,403.5
2016/07/11,399.883
2016/07/12,396.326
2016/07/13,393.918
2016/07/14,390.73
2016/07/15,407.072
2016/07/16,403.641
2016/07/17,400.474
2016/07/18,409.869
2016/07/19,455.573
2016/07/20,519.754
2016/07/21,520.13
2016/07/22,528.325
2016/07/23,536.325
2016/07/24,590.33
2016/07/25,631.299
2016/07/26,714.092
2016/07/27,766.482
2016/07/28,796.893
2016/07/29,814.347
2016/07/30,824.973
2016/07/31,830.367
2016/08/01,845.908
2016/08/02,877.503
2016/08/03,899.531
2016/08/04,902.447
2016/08/05,910.067
2016/08/06,904.466
2016/08/07,900.273
2016/08/08,896.275
2016/08/09,897.61
2016/08/10,909.54
2016/08/11,914.503
2016/08/12,912.054
2016/08/13,908.818
2016/08/14,903.06
2016/08/15,895.615
2016/08/16,884.529
2016/08/17,878.34
2016/08/18,868.682
2016/08/19,858.847
2016/08/20,852.527
2016/08/21,857.366
2016/08/22,854.164
2016/08/23,861.037
2016/08/24,850.45
2016/08/25,839.246
2016/08/26,833.87
2016/08/27,823.138
2016/08/28,812.185
2016/08/29,802.837
2016/08/30,791.641
2016/08/31,781.938
2016/09/01,777.428
2016/09/02,770.087
2016/09/03,761.601
2016/09/04,753.676
2016/09/05,742.698
2016/09/06,731.849
2016/09/07,720.734
2016/09/08,711.817
2016/09/09,699.352
2016/09/10,687.633
2016/09/11,677.051
2016/09/12,666.756
2016/09/13,657.118
2016/09/14,645.252
2016/09/15,632.934
2016/09/16,628.341
2016/09/17,618.03
2016/09/18,614.65
2016/09/19,606.14
2016/09/20,611.724
2016/09/21,624.262
2016/09/22,619.428
2016/09/23,621.216
2016/09/24,614.774
2016/09/25,617.795
2016/09/26,611.786
2016/09/27,603.268
2016/09/28,604.791
2016/09/29,604.264
2016/09/30,595.925
2016/10/01,584.643
2016/10/02,579.068
2016/10/03,566.996
2016/10/04,555.029
2016/10/05,546.691
2016/10/06,538.254
2016/10/07,528.592
2016/10/08,520.45
2016/10/09,520.532
2016/10/10,519.65
2016/10/11,518.409
2016/10/12,525.135
2016/10/13,517.204
2016/10/14,517.609
2016/10/15,510.424
2016/10/16,506.213
2016/10/17,502.659
2016/10/18,502.089
2016/10/19,494.495
2016/10/20,483.957
2016/10/21,471.979
2016/10/22,460.851
2016/10/23,450.108
2016/10/24,439.942
2016/10/25,433.414
2016/10/26,426.885
2016/10/27,420.805
2016/10/28,418.953
2016/10/29,419.032
2016/10/30,422.677
2016/10/31,418.858
2016/11/01,422.554
2016/11/02,436.357
2016/11/03,482.732
2016/11/04,481.294
2016/11/05,476.584
2016/11/06,469.985
2016/11/07,463.521
2016/11/08,457.42
2016/11/09,459.421
2016/11/10,455.724
2016/11/11,467.14
2016/11/12,464.285
2016/11/13,461.129
2016/11/14,454.257
2016/11/15,449.769
2016/11/16,446.076
2016/11/17,453.877
2016/11/18,449.521
2016/11/19,444.584
2016/11/20,438.386
2016/11/21,432.351
2016/11/22,433.763
2016/11/23,432.806
2016/11/24,428.381
2016/11/25,424.664
2016/11/26,419.084
2016/11/27,413.177
2016/11/28,407.29
2016/11/29,403.292
2016/11/30,399.84
2016/12/01,396.06
2016/12/02,401.023
2016/12/03,412.182
2016/12/04,410.211
2016/12/05,414.932
2016/12/06,425.136
2016/12/07,425.647
2016/12/08,427.954
2016/12/09,429.566
2016/12/10,426.246
2016/12/11,425.507
2016/12/12,420.825
2016/12/13,415.692
2016/12/14,410.076
2016/12/15,408.403
2016/12/16,404.257
2016/12/17,407.756
2016/12/18,408.177
2016/12/19,403.557
2016/12/20,399.227
2016/12/21,396.835
2016/12/22,397.629
2016/12/23,411.081
2016/12/24,411.614
2016/12/25,406.904
2016/12/26,401.482
2016/12/27,397.545
2016/12/28,399.032
2016/12/29,407.564
2016/12/30,411.75
2016/12/31,429.633
2017/01/01,428.713
2017/01/02,432.201
2017/01/03,444.014
2017/01/04,469.893
2017/01/05,497.383
2017/01/06,524.234
2017/01/07,535.19
2017/01/08,537.249
2017/01/09,548.372
2017/01/10,559.293
2017/01/11,570.965
2017/01/12,578.759
2017/01/13,578.075
2017/01/14,571.746
2017/01/15,563.786
2017/01/16,556.678
2017/01/17,553.269
2017/01/18,546.884
2017/01/19,541.329
2017/01/20,544.2
2017/01/21,538.482
2017/01/22,532.49
2017/01/23,526.091
2017/01/24,518.852
2017/01/25,512.701
2017/01/26,507.104
2017/01/27,501.331
2017/01/28,493.638
2017/01/29,487.714
2017/01/30,480.64
2017/01/31,476.948
2017/02/01,473.301
2017/02/02,470.121
2017/02/03,469.429
2017/02/04,469.267
2017/02/05,463.371
2017/02/06,460.693
2017/02/07,456.966
2017/02/08,452.972
2017/02/09,449.971
2017/02/10,447.932
2017/02/11,443.245
2017/02/12,440.237
2017/02/13,435.882
2017/02/14,442.319
2017/02/15,453.834
2017/02/16,457.418
2017/02/17,462.108
2017/02/18,465.53
2017/02/19,468.972
2017/02/20,472.349
2017/02/21,479.954
2017/02/22,484.39
2017/02/23,489.154
2017/02/24,505.612
2017/02/25,512.233
2017/02/26,523.609
2017/02/27,568.222
2017/02/28,621.05
2017/03/01,677.456
2017/03/02,761.479
2017/03/03,858.418
2017/03/04,920.802
2017/03/05,971.348
2017/03/06,1070
2017/03/07,1122
2017/03/08,1184
2017/03/09,1252
2017/03/10,1315
2017/03/11,1401
2017/03/12,1557
2017/03/13,1671
2017/03/14,1709
2017/03/15,1748
2017/03/16,1976
2017/03/17,2099
2017/03/18,2293
2017/03/19,2314
2017/03/20,2358
2017/03/21,2471
2017/03/22,2566
2017/03/23,2658
2017/03/24,2804
2017/03/25,2922
2017/03/26,3014
2017/03/27,3100
2017/03/28,3198
2017/03/29,3315
2017/03/30,3475
2017/03/31,3582
2017/04/01,3662
2017/04/02,3796
2017/04/03,3911
2017/04/04,3948
2017/04/05,4031
2017/04/06,4149
2017/04/07,4142
2017/04/08,4173
2017/04/09,4199
2017/04/10,4246
2017/04/11,4291
2017/04/12,4323
2017/04/13,4333
2017/04/14,4360
2017/04/15,4344
2017/04/16,4304
2017/04/17,4272
2017/04/18,4316
2017/04/19,4372
2017/04/20,4441
2017/04/21,4473
2017/04/22,4502
2017/04/23,4525
2017/04/24,4568
2017/04/25,4585
2017/04/26,4650
2017/04/27,4757
2017/04/28,4876
2017/04/29,5030
2017/04/30,5213
2017/05/01,5503
2017/05/02,5720
2017/05/03,6019
2017/05/04,6292
2017/05/05,6623
2017/05/06,6839
2017/05/07,7106
2017/05/08,7312
2017/05/09,7510
2017/05/10,7711
2017/05/11,7957
2017/05/12,8152
2017/05/13,8267
2017/05/14,8369
2017/05/15,8501
2017/05/16,8721
2017/05/17,8766
2017/05/18,8757
2017/05/19,8835
2017/05/20,8885
2017/05/21,8982
2017/05/22,9359
2017/05/23,9506
2017/05/24,9683
2017/05/25,9853
2017/05/26,10058
2017/05/27,10145
2017/05/28,10200
2017/05/29,10274
2017/05/30,10372
2017/05/31,10721
2017/06/01,10940
2017/06/02,11155
2017/06/03,11384
2017/06/04,11583
2017/06/05,11863
2017/06/06,12224
2017/06/07,12503
2017/06/08,12748
2017/06/09,12959
2017/06/10,13076
2017/06/11,13224
2017/06/12,13713
2017/06/13,14120
2017/06/14,14310
2017/06/15,14630
2017/06/16,14941
2017/06/17,15018
2017/06/18,15066
2017/06/19,15108
2017/06/20,15217
2017/06/21,15141
2017/06/22,15085
2017/06/23,15083
2017/06/24,15132
2017/06/25,14976
2017/06/26,14897
2017/06/27,14873
2017/06/28,14846
2017/06/29,14858
2017/06/30,14837
2017/07/01,14783
2017/07/02,14674
2017/07/03,14899
2017/07/04,15053
2017/07/05,14919
2017/07/06,14824
2017/07/07,14712
2017/07/08,14586
2017/07/09,14382
2017/07/10,14271
2017/07/11,14174
2017/07/12,14089
2017/07/13,14182
2017/07/14,14324
2017/07/15,14455
2017/07/16,14507
2017/07/17,14550
2017/07/18,14674
2017/07/19,14783
2017/07/20,14862
2017/07/21,14988
2017/07/22,14776
2017/07/23,14588
2017/07/24,14661
2017/07/25,14778
2017/07/26,14824
2017/07/27,14910
2017/07/28,15007
2017/07/29,15132
2017/07/30,15096
2017/07/31,14911
2017/08/01,14785
2017/08/02,14642
2017/08/03,14469
2017/08/04,14291
2017/08/05,14148
2017/08/06,14013
2017/08/07,13895
2017/08/08,13787
2017/08/09,13729
2017/08/10,13865
2017/08/11,14409
2017/08/12,14647
2017/08/13,14911
2017/08/14,14968
2017/08/15,14931
2017/08/16,14838
2017/08/17,14739
2017/08/18,14636
2017/08/19,14500
2017/08/20,14374
2017/08/21,14265
2017/08/22,14148
2017/08/23,14063
2017/08/24,13972
2017/08/25,13859
2017/08/26,13660
2017/08/27,13782
2017/08/28,14039
2017/08/29,14131
2017/08/30,14547
2017/08/31,14579
2017/09/01,14589
2017/09/02,14584
2017/09/03,14523
2017/09/04,14451
2017/09/05,14362
2017/09/06,14279
2017/09/07,14147
2017/09/08,14031
2017/09/09,14058
2017/09/10,14082
2017/09/11,14039
2017/09/12,13982
2017/09/13,13838
2017/09/14,13758
2017/09/15,13672
2017/09/16,13528
2017/09/17,13464
2017/09/18,13494
2017/09/19,13478
2017/09/20,13372
2017/09/21,13257
2017/09/22,13145
2017/09/23,13029
2017/09/24,12885
2017/09/25,12768
2017/09/26,12659
2017/09/27,12561
2017/09/28,12470
2017/09/29,12345
2017/09/30,12202
2017/10/01,12021
2017/10/02,11892
2017/10/03,12056
2017/10/04,12088
2017/10/05,11998
2017/10/06,11909
2017/10/07,11801
2017/10/08,11713
2017/10/09,11637
2017/10/10,11561
2017/10/11,11465
2017/10/12,11384
2017/10/13,11367
2017/10/14,11315
2017/10/15,11243
2017/10/16,11104
2017/10/17,10989
2017/10/18,10928
2017/10/19,10831
2017/10/20,10708
2017/10/21,10591
2017/10/22,10466
2017/10/23,10376
2017/10/24,10288
2017/10/25,10176
2017/10/26,10059
2017/10/27,9809
2017/10/28,9565
2017/10/29,9323
2017/10/30,9084
2017/10/31,8847
2017/11/01,8787
2017/11/02,8736
2017/11/03,8667
2017/11/04,8571
2017/11/05,8461
2017/11/06,8350
2017/11/07,8228
2017/11/08,8152
2017/11/09,8200
2017/11/10,8180
2017/11/11,8177
2017/11/12,8233
2017/11/13,8196
2017/11/14,8151
2017/11/15,8168
2017/11/16,8183
2017/11/17,8195
2017/11/18,8190
2017/11/19,8193
2017/11/20,8234
2017/11/21,8275
2017/11/22,8310
2017/11/23,8363
2017/11/24,8401
2017/11/25,8484
2017/11/26,8564
2017/11/27,8696
2017/11/28,8882
2017/11/29,9110
2017/11/30,9283
2017/12/01,9413
2017/12/02,9574
2017/12/03,9684
2017/12/04,9777
2017/12/05,9716
2017/12/06,9685
2017/12/07,9635
2017/12/08,9547
2017/12/09,9444
2017/12/10,9332
2017/12/11,9216
2017/12/12,9205
2017/12/13,9180
2017/12/14,9186
2017/12/15,9156
2017/12/16,9101
2017/12/17,9052
2017/12/18,9003
2017/12/19,8999
2017/12/20,9040
2017/12/21,9068
2017/12/22,9072
2017/12/23,9046
2017/12/24,8996
2017/12/25,8936
2017/12/26,8923
2017/12/27,8915
2017/12/28,8931
2017/12/29,8958
2017/12/30,8988
2017/12/31,8946
2018/01/01,8902
2018/01/02,8938
2018/01/03,8969
2018/01/04,9093
2018/01/05,9216
2018/01/06,9299
2018/01/07,9358
2018/01/08,9481
2018/01/09,9629
2018/01/10,9861
2018/01/11,10023
2018/01/12,10127
2018/01/13,10167
2018/01/14,10648
2018/01/15,10724
2018/01/16,10813
2018/01/17,10866
2018/01/18,10917
2018/01/19,10906
2018/01/20,10889
2018/01/21,10852
2018/01/22,10846
2018/01/23,10832
2018/01/24,10827
2018/01/25,10734
2018/01/26,10757
2018/01/27,10721
2018/01/28,10714
2018/01/29,10712
2018/01/30,10720
2018/01/31,10719
2018/02/01,10691
2018/02/02,10695
2018/02/03,10626
2018/02/04,10523
2018/02/05,10434
2018/02/06,10353
2018/02/07,10274
2018/02/08,10141
2018/02/09,10033
2018/02/10,9937
2018/02/11,9805
2018/02/12,9687
2018/02/13,9625
2018/02/14,9529
2018/02/15,9453
2018/02/16,9359
2018/02/17,9254
2018/02/18,9149
2018/02/19,9029
2018/02/20,8917
2018/02/21,8801
2018/02/22,8725
2018/02/23,8594
2018/02/24,8459
2018/02/25,8303
2018/02/26,8163
2018/02/27,8007
2018/02/28,7854
2018/03/01,7710
2018/03/02,7562
2018/03/03,7407
2018/03/04,7257
2018/03/05,7118
2018/03/06,6991
2018/03/07,6859
2018/03/08,6724
2018/03/09,6592
2018/03/10,6450
2018/03/11,6305
2018/03/12,6168
2018/03/13,6057
2018/03/14,5930
2018/03/15,5801
2018/03/16,5664
2018/03/17,5526
2018/03/18,5409
2018/03/19,5286
2018/03/20,5160
2018/03/21,5034
2018/03/22,4908
2018/03/23,4788
2018/03/24,4658
2018/03/25,4528
2018/03/26,4412
2018/03/27,4306
2018/03/28,4201
2018/03/29,4096
2018/03/30,3983
2018/03/31,3865
2018/04/01,3744
2018/04/02,3626
2018/04/03,3513
2018/04/04,3400
2018/04/05,3285
2018/04/06,3174
2018/04/07,3064
2018/04/08,2960
2018/04/09,2864
2018/04/10,2769
2018/04/11,2681
2018/04/12,2607
2018/04/13,2537
2018/04/14,2453
2018/04/15,2380
2018/04/16,2313
2018/04/17,2247
2018/04/18,2190
2018/04/19,2134
2018/04/20,2087
2018/04/21,2038
2018/04/22,1984
2018/04/23,1962
2018/04/24,1939
2018/04/25,1912
2018/04/26,1877
2018/04/27,1848
2018/04/28,1815
2018/04/29,1783
2018/04/30,1759
2018/05/01,1737
2018/05/02,1728
2018/05/03,1726
2018/05/04,1716
2018/05/05,1701
2018/05/06,1687
2018/05/07,1696
2018/05/08,1688
2018/05/09,1682
2018/05/10,1675
2018/05/11,1668
2018/05/12,1651
2018/05/13,1628
2018/05/14,1626
2018/05/15,1622
2018/05/16,1611
2018/05/17,1600
2018/05/18,1589
2018/05/19,1571
2018/05/20,1558
2018/05/21,1552
2018/05/22,1555
2018/05/23,1563
2018/05/24,1561
2018/05/25,1555
2018/05/26,1544
2018/05/27,1542
2018/05/28,1545
2018/05/29,1544
2018/05/30,1543
2018/05/31,1544
2018/06/01,1552
2018/06/02,1540
2018/06/03,1525
2018/06/04,1525
2018/06/05,1527
2018/06/06,1533
2018/06/07,1537
2018/06/08,1547
2018/06/09,1534
2018/06/10,1530
2018/06/11,1529
2018/06/12,1541
2018/06/13,1563
2018/06/14,1587
2018/06/15,1606
2018/06/16,1600
2018/06/17,1586
2018/06/18,1579
2018/06/19,1574
2018/06/20,1571
2018/06/21,1568
2018/06/22,1568
2018/06/23,1555
2018/06/24,1551
2018/06/25,1547
2018/06/26,1541
2018/06/27,1532
2018/06/28,1523
2018/06/29,1518
2018/06/30,1505
2018/07/01,1488
2018/07/02,1485
2018/07/03,1485
2018/07/04,1489
2018/07/05,1488
2018/07/06,1491
2018/07/07,1482
2018/07/08,1470
2018/07/09,1465
2018/07/10,1459
2018/07/11,1447
2018/07/12,1436
2018/07/13,1424
2018/07/14,1408
2018/07/15,1392
2018/07/16,1384
2018/07/17,1378
2018/07/18,1374
2018/07/19,1365
2018/07/20,1358
2018/07/21,1343
2018/07/22,1326
2018/07/23,1315
2018/07/24,1306
2018/07/25,1294
2018/07/26,1280
2018/07/27,1266
2018/07/28,1246
2018/07/29,1226
2018/07/30,1216
2018/07/31,1223
2018/08/01,1211
2018/08/02,1200
2018/08/03,1186
2018/08/04,1168
2018/08/05,1150
2018/08/06,1138
2018/08/07,1128
2018/08/08,1130
2018/08/09,1126
2018/08/10,1121
2018/08/11,1111
2018/08/12,1095
2018/08/13,1092
2018/08/14,1091
2018/08/15,1087
2018/08/16,1074
2018/08/17,1067
2018/08/18,1052
2018/08/19,1034
2018/08/20,1022
2018/08/21,1011
2018/08/22,1003
2018/08/23,992.659
2018/08/24,981.939
2018/08/25,968.197
2018/08/26,953.483
2018/08/27,943.99
2018/08/28,934.488
2018/08/29,928.578
2018/08/30,919.436
2018/08/31,911.714
2018/09/01,899.333
2018/09/02,885.22
2018/09/03,879.925
2018/09/04,888.106
2018/09/05,887.97
2018/09/06,890.668
2018/09/07,889.499
2018/09/08,884.866
2018/09/09,878.903
2018/09/10,875.353
2018/09/11,871.843
2018/09/12,875.657
2018/09/13,872.453
2018/09/14,870.791
2018/09/15,864.19
2018/09/16,855.964
2018/09/17,851.582
2018/09/18,847.137
2018/09/19,840.669
2018/09/20,837.886
2018/09/21,844.726
2018/09/22,842.119
2018/09/23,837.808
2018/09/24,838.256
2018/09/25,835.414
2018/09/26,833.235
2018/09/27,829.344
2018/09/28,826.472
2018/09/29,823.21
2018/09/30,817.994
2018/10/01,811.858
2018/10/02,803.849
2018/10/03,798.718
2018/10/04,793.999
2018/10/05,787.671
2018/10/06,778.274
2018/10/07,769.668
2018/10/08,766.61
2018/10/09,761.986
2018/10/10,758.434
2018/10/11,764.781
2018/10/12,762.5
2018/10/13,754.394
2018/10/14,746.7
2018/10/15,756.642
2018/10/16,757.225
2018/10/17,755.21
2018/10/18,756.889
2018/10/19,752.163
2018/10/20,747.202
2018/10/21,747.756
2018/10/22,743.175
2018/10/23,740.005
2018/10/24,736.994
2018/10/25,738.503
2018/10/26,735.659
2018/10/27,727.708
2018/10/28,719.797
2018/10/29,717.321
2018/10/30,712.704
2018/10/31,709.207
2018/11/01,704.878
2018/11/02,703.745
2018/11/03,696.965
2018/11/04,694.069
2018/11/05,696.406
2018/11/06,694.793
2018/11/07,696.918
2018/11/08,695.601
2018/11/09,693.722
2018/11/10,688.417
2018/11/11,682.393
2018/11/12,681.875
2018/11/13,680.456
2018/11/14,687.24
2018/11/15,693.719
2018/11/16,694.006
2018/11/17,688.95
2018/11/18,688.505
2018/11/19,700.161
2018/11/20,712.053
2018/11/21,715.605
2018/11/22,713.212
2018/11/23,711.977
2018/11/24,708.295
2018/11/25,710.437
2018/11/26,709.608
2018/11/27,705.358
2018/11/28,703.302
2018/11/29,704.4
2018/11/30,762.016
2018/12/01,820.809
2018/12/02,810.793
2018/12/03,803.695
2018/12/04,796.387
2018/12/05,790.874
2018/12/06,788.276
2018/12/07,788.094
2018/12/08,781.255
2018/12/09,774.296
2018/12/10,766.986
2018/12/11,760.069
2018/12/12,752.578
2018/12/13,746.9
2018/12/14,739.897
2018/12/15,730.079
2018/12/16,720.78
2018/12/17,717.05
2018/12/18,713.515
2018/12/19,714.488
2018/12/20,716.365
2018/12/21,719.444
2018/12/22,714.306
2018/12/23,714.361
2018/12/24,719.533
2018/12/25,716.913
2018/12/26,712.514
2018/12/27,711.272
2018/12/28,710.16
2018/12/29,716.046
2018/12/30,711.331
2018/12/31,708.021
2019/01/01,703.731
2019/01/02,703.606
2019/01/03,702.202
2019/01/04,710.154
2019/01/05,723.119
2019/01/06,724.217
2019/01/07,724.617
2019/01/08,722.819
2019/01/09,720.101
2019/01/10,720.656
2019/01/11,724.994
2019/01/12,718.273
2019/01/13,712.328
2019/01/14,712.748
2019/01/15,709.484
2019/01/16,707.956
2019/01/17,703.594
2019/01/18,696.84
2019/01/19,688.704
2019/01/20,681.862
2019/01/21,674.656
2019/01/22,667.252
2019/01/23,661.687
2019/01/24,658.307
2019/01/25,653.201
2019/01/26,645.233
2019/01/27,639.818
2019/01/28,638.203
2019/01/29,632.493
2019/01/30,627.562
2019/01/31,623.4
2019/02/01,617.652
2019/02/02,609.115
2019/02/03,601.541
2019/02/04,592.628
2019/02/05,583.598
2019/02/06,578.433
2019/02/07,571.774
2019/02/08,568.469
2019/02/09,561.371
2019/02/10,556.952
2019/02/11,554.535
2019/02/12,549.612
2019/02/13,545.41
2019/02/14,540.873
2019/02/15,536.058
2019/02/16,528.601
2019/02/17,525.69
2019/02/18,530.334
2019/02/19,533.669
2019/02/20,533.694
2019/02/21,532.867
2019/02/22,532.327
2019/02/23,529.559
2019/02/24,534.268
2019/02/25,540.68
2019/02/26,537.435
2019/02/27,540.276
2019/02/28,539.952
2019/03/01,537.374
2019/03/02,533.639
2019/03/03,531.692
2019/03/04,530.958
2019/03/05,530.179
2019/03/06,529.635
2019/03/07,528.891
2019/03/08,529.806
2019/03/09,527.694
2019/03/10,526.312
2019/03/11,527.847
2019/03/12,528.072
2019/03/13,526.46
2019/03/14,525.932
2019/03/15,525.552
2019/03/16,525.23
2019/03/17,523.808
2019/03/18,525.358
2019/03/19,522.198
2019/03/20,523.987
2019/03/21,524.073
2019/03/22,521.922
2019/03/23,523.615
2019/03/24,521.324
2019/03/25,522.581
2019/03/26,522.61
2019/03/27,521.819
2019/03/28,521.123
2019/03/29,521.762
2019/03/30,521.878
2019/03/31,520.536
2019/04/01,519.917
2019/04/02,526.424
2019/04/03,535.467
2019/04/04,538.848
2019/04/05,542.619
2019/04/06,543.159
2019/04/07,547.173
2019/04/08,558.099
2019/04/09,566.292
2019/04/10,571.218
2019/04/11,574.365
2019/04/12,575.747
2019/04/13,573.132
2019/04/14,572.724
2019/04/15,575.959
2019/04/16,576.411
2019/04/17,576.724
2019/04/18,579.366
2019/04/19,580.275
2019/04/20,578.934
2019/04/21,579.014
2019/04/22,579.721
2019/04/23,582.19
2019/04/24,589.23
2019/04/25,593.845
2019/04/26,605.099
2019/04/27,604.58
2019/04/28,605.906
2019/04/29,610.359
2019/04/30,612.573
2019/05/01,613.299
2019/05/02,612.692
2019/05/03,613.954
2019/05/04,612.845
2019/05/05,610.72
2019/05/06,613.612
2019/05/07,620.796
2019/05/08,624.882
2019/05/09,626.617
2019/05/10,628.294
2019/05/11,640.052
2019/05/12,643.655
2019/05/13,652.564
2019/05/14,658.378
2019/05/15,671.246
2019/05/16,702.004
2019/05/17,717.641
2019/05/18,719.439
2019/05/19,722.563
2019/05/20,728.147
2019/05/21,733.012
2019/05/22,736.797
2019/05/23,741.386
2019/05/24,741.691
2019/05/25,739.141
2019/05/26,742.072
2019/05/27,747.835
2019/05/28,749.716
2019/05/29,758.834
2019/05/30,768.666
2019/05/31,776.253
2019/06/01,772.492
2019/06/02,767.721
2019/06/03,771.122
2019/06/04,775.59
2019/06/05,783.09
2019/06/06,780.769
2019/06/07,779.919
2019/06/08,771.179
2019/06/09,768.765
2019/06/10,766.778
2019/06/11,763.808
2019/06/12,763.839
2019/06/13,768.85
2019/06/14,771.658
2019/06/15,778.307
2019/06/16,781.868
2019/06/17,780.611
2019/06/18,784.423
2019/06/19,788.117
2019/06/20,785.909
2019/06/21,794.217
2019/06/22,802.857
2019/06/23,805.225
2019/06/24,809.658
2019/06/25,814.048
2019/06/26,829.561
2019/06/27,843.507
2019/06/28,844.073
2019/06/29,850.181
2019/06/30,851.973
2019/07/01,850.81
2019/07/02,849.33
2019/07/03,849.53
2019/07/04,847.077
2019/07/05,841.671
2019/07/06,833.781
2019/07/07,832.141
2019/07/08,829.488
2019/07/09,849.835
2019/07/10,854.523
2019/07/11,859.783
2019/07/12,857.341
2019/07/13,849.909
2019/07/14,851.83
2019/07/15,854.289
2019/07/16,848.509
2019/07/17,846.374
2019/07/18,845.542
2019/07/19,839.195
2019/07/20,832.926
2019/07/21,825.343
2019/07/22,819.714
2019/07/23,813.795
2019/07/24,803.747
2019/07/25,794.326
2019/07/26,795.601
2019/07/27,787.151
2019/07/28,777.205
2019/07/29,771.291
2019/07/30,764.73
2019/07/31,758.665
2019/08/01,756.731
2019/08/02,751.09
2019/08/03,741.318
2019/08/04,731.992
2019/08/05,734.475
2019/08/06,732.658
2019/08/07,727.085
2019/08/08,724.878
2019/08/09,719.553
2019/08/10,712.194
