Date,transactionfees90rocUSD
2017/04/10,333.412
2017/04/11,342.402
2017/04/12,537.176
2017/04/13,427.938
2017/04/14,466.765
2017/04/15,430.742
2017/04/16,450.384
2017/04/17,377.605
2017/04/18,469.741
2017/04/19,528.022
2017/04/20,432.641
2017/04/21,637.819
2017/04/22,512.868
2017/04/23,407.141
2017/04/24,425.084
2017/04/25,395.081
2017/04/26,430.966
2017/04/27,508.549
2017/04/28,540.102
2017/04/29,615.715
2017/04/30,692.544
2017/05/01,858.281
2017/05/02,762.448
2017/05/03,613.378
2017/05/04,700.611
2017/05/05,780.342
2017/05/06,863.002
2017/05/07,980.444
2017/05/08,613.322
2017/05/09,715.646
2017/05/10,781.897
2017/05/11,733.696
2017/05/12,858.687
2017/05/13,798.844
2017/05/14,648.323
2017/05/15,820.572
2017/05/16,396.76
2017/05/17,1244
2017/05/18,962.211
2017/05/19,943.044
2017/05/20,1442
2017/05/21,1272
2017/05/22,1331
2017/05/23,1634
2017/05/24,2237
2017/05/25,2229
2017/05/26,1826
2017/05/27,1636
2017/05/28,1559
2017/05/29,1520
2017/05/30,2246
2017/05/31,4683
2017/06/01,1904
2017/06/02,2272
2017/06/03,1901
2017/06/04,2297
2017/06/05,2024
2017/06/06,2500
2017/06/07,2507
2017/06/08,2007
2017/06/09,2011
2017/06/10,1751
2017/06/11,1645
2017/06/12,2236
2017/06/13,1593
2017/06/14,1112
2017/06/15,808.344
2017/06/16,1276
2017/06/17,1228
2017/06/18,1107
2017/06/19,982.016
2017/06/20,2570
2017/06/21,4352
2017/06/22,1925
2017/06/23,1503
2017/06/24,2119
2017/06/25,1175
2017/06/26,1807
2017/06/27,724.656
2017/06/28,1990
2017/06/29,1335
2017/06/30,1041
2017/07/01,848.4
2017/07/02,900.883
2017/07/03,1098
2017/07/04,930.791
2017/07/05,1062
2017/07/06,832.284
2017/07/07,850.2
2017/07/08,949.353
2017/07/09,665.247
2017/07/10,475.626
2017/07/11,334.68
2017/07/12,565.179
2017/07/13,605.826
2017/07/14,486.081
2017/07/15,503.886
2017/07/16,331.654
2017/07/17,343.363
2017/07/18,580.756
2017/07/19,546.505
2017/07/20,296.946
2017/07/21,496.514
2017/07/22,493.66
2017/07/23,454.046
2017/07/24,527.001
2017/07/25,611.331
2017/07/26,449.314
2017/07/27,378.352
2017/07/28,319.165
2017/07/29,221.95
2017/07/30,169.526
2017/07/31,131.587
2017/08/01,325.689
2017/08/02,232.267
2017/08/03,210.562
2017/08/04,137.111
2017/08/05,134.104
2017/08/06,234.936
2017/08/07,287.532
2017/08/08,259.501
2017/08/09,253.009
2017/08/10,211.676
2017/08/11,231.031
2017/08/12,245.951
2017/08/13,180.55
2017/08/14,143.674
2017/08/15,98.536
2017/08/16,681.203
2017/08/17,309.445
2017/08/18,365.875
2017/08/19,155.915
2017/08/20,64.181
2017/08/21,21.188
2017/08/22,2.715
2017/08/23,16.086
2017/08/24,36.983
2017/08/25,60.854
2017/08/26,54.434
2017/08/27,33.244
2017/08/28,-10.826
2017/08/29,-29.401
2017/08/30,44.478
2017/08/31,122.45
2017/09/01,80.437
2017/09/02,97.232
2017/09/03,21.278
2017/09/04,3.399
2017/09/05,20.553
2017/09/06,58.649
2017/09/07,76.708
2017/09/08,75.224
2017/09/09,-21.064
2017/09/10,-41.645
2017/09/11,-20.675
2017/09/12,2.847
2017/09/13,0.87
2017/09/14,-24.137
2017/09/15,-2.644
2017/09/16,22.811
2017/09/17,-8.158
2017/09/18,-61.849
2017/09/19,-76.096
2017/09/20,-25.632
2017/09/21,-48.933
2017/09/22,-63.738
2017/09/23,-36.861
2017/09/24,-37.849
2017/09/25,13.541
2017/09/26,-54.782
2017/09/27,-24.873
2017/09/28,-15.859
2017/09/29,-15.657
2017/09/30,11.178
2017/10/01,-3.345
2017/10/02,-5.562
2017/10/03,-13.893
2017/10/04,17.664
2017/10/05,27.345
2017/10/06,17.37
2017/10/07,21.221
2017/10/08,91.796
2017/10/09,81.197
2017/10/10,51.096
2017/10/11,212.67
2017/10/12,63.206
2017/10/13,78.589
2017/10/14,135.547
2017/10/15,100.938
2017/10/16,-10.638
2017/10/17,-22.121
2017/10/18,-12.842
2017/10/19,-40.165
2017/10/20,12.553
2017/10/21,-41.226
2017/10/22,-49.825
2017/10/23,-46.713
2017/10/24,-16.805
2017/10/25,-21.14
2017/10/26,-22.488
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-4.268
2017/11/02,5.079
2017/11/03,-21.524
2017/11/04,-33.927
2017/11/05,-53.393
2017/11/06,-47.533
2017/11/07,-30.835
2017/11/08,-14.66
2017/11/09,-26.066
2017/11/10,-37.959
2017/11/11,-32.984
2017/11/12,-16.401
2017/11/13,-17.944
2017/11/14,-72.142
2017/11/15,-47.862
2017/11/16,-65.703
2017/11/17,-33.428
2017/11/18,-33.024
2017/11/19,-19.804
2017/11/20,-9.273
2017/11/21,-5.867
2017/11/22,-16.814
2017/11/23,-7.733
2017/11/24,-20.479
2017/11/25,-15.731
2017/11/26,-1.768
2017/11/27,-39.066
2017/11/28,-24.34
2017/11/29,-57.381
2017/11/30,-45.8
2017/12/01,-55.602
2017/12/02,-26.407
2017/12/03,-21.591
2017/12/04,26.437
2017/12/05,52.238
2017/12/06,56.836
2017/12/07,175.574
2017/12/08,290.427
2017/12/09,282.985
2017/12/10,273.208
2017/12/11,120.754
2017/12/12,185.488
2017/12/13,284.292
2017/12/14,274.191
2017/12/15,135.923
2017/12/16,248.073
2017/12/17,198.517
2017/12/18,164.173
2017/12/19,93.151
2017/12/20,391.23
2017/12/21,347.544
2017/12/22,203.182
2017/12/23,114.059
2017/12/24,145.407
2017/12/25,95.499
2017/12/26,67.46
2017/12/27,98.335
2017/12/28,109.129
2017/12/29,80.077
2017/12/30,58.873
2017/12/31,89.977
2018/01/01,86.002
2018/01/02,110.915
2018/01/03,127.7
2018/01/04,154.54
2018/01/05,630.138
2018/01/06,688.363
2018/01/07,681.035
2018/01/08,680.945
2018/01/09,264.84
2018/01/10,1070
2018/01/11,699.899
2018/01/12,527.84
2018/01/13,610.478
2018/01/14,895.259
2018/01/15,1087
2018/01/16,922.755
2018/01/17,771.221
2018/01/18,578.304
2018/01/19,1169
2018/01/20,1423
2018/01/21,769.26
2018/01/22,474.862
2018/01/23,718.241
2018/01/24,721.902
2018/01/25,0
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,0
2018/01/30,526.836
2018/01/31,567.387
2018/02/01,912.82
2018/02/02,616.125
2018/02/03,631.365
2018/02/04,511.567
2018/02/05,290.951
2018/02/06,197.6
2018/02/07,275.326
2018/02/08,295.463
2018/02/09,308.137
2018/02/10,269.487
2018/02/11,213.799
2018/02/12,187.628
2018/02/13,180.242
2018/02/14,222.023
2018/02/15,213.112
2018/02/16,329.577
2018/02/17,294.146
2018/02/18,278.686
2018/02/19,200.485
2018/02/20,222.236
2018/02/21,181.437
2018/02/22,162.66
2018/02/23,199.911
2018/02/24,140.671
2018/02/25,131.764
2018/02/26,104.706
2018/02/27,126.347
2018/02/28,222.513
2018/03/01,143.913
2018/03/02,235.88
2018/03/03,136.95
2018/03/04,38.494
2018/03/05,-7.921
2018/03/06,-29.505
2018/03/07,-58.007
2018/03/08,-57.552
2018/03/09,-63.23
2018/03/10,-59.405
2018/03/11,-51.621
2018/03/12,-45.977
2018/03/13,-63.08
2018/03/14,-67.731
2018/03/15,-66.38
2018/03/16,-65.398
2018/03/17,-67.834
2018/03/18,-68.818
2018/03/19,-74.217
2018/03/20,-77.676
2018/03/21,-72.787
2018/03/22,-62.725
2018/03/23,-63.657
2018/03/24,-62.666
2018/03/25,-54.007
2018/03/26,-49.041
2018/03/27,-57.84
2018/03/28,-53.896
2018/03/29,-59.531
2018/03/30,-64.389
2018/03/31,-70.879
2018/04/01,-72.26
2018/04/02,-74.376
2018/04/03,-76.766
2018/04/04,-83.121
2018/04/05,-89.163
2018/04/06,-93.155
2018/04/07,-93.619
2018/04/08,-93.29
2018/04/09,-93.196
2018/04/10,-95.022
2018/04/11,-93.122
2018/04/12,-90.405
2018/04/13,-88.972
2018/04/14,-90.672
2018/04/15,-89.991
2018/04/16,-87.002
2018/04/17,-83.976
2018/04/18,-83.475
2018/04/19,-84.181
2018/04/20,-84.593
2018/04/21,-80.271
2018/04/22,-76.499
2018/04/23,-79.625
2018/04/24,-71.877
2018/04/25,-74.483
2018/04/26,-65.084
2018/04/27,-60.061
2018/04/28,-61.839
2018/04/29,-69.478
2018/04/30,-62.788
2018/05/01,-69.397
2018/05/02,-75.97
2018/05/03,-56.318
2018/05/04,-59.045
2018/05/05,-54.115
2018/05/06,-43.244
2018/05/07,-41.041
2018/05/08,-45.395
2018/05/09,-40.598
2018/05/10,-12.104
2018/05/11,-21.959
2018/05/12,-38.455
2018/05/13,-27.52
2018/05/14,-16.563
2018/05/15,-17.794
2018/05/16,-18.77
2018/05/17,-17.054
2018/05/18,-28.136
2018/05/19,-42.926
2018/05/20,-27.325
2018/05/21,-23.735
2018/05/22,-15.808
2018/05/23,-14.103
2018/05/24,-28.051
2018/05/25,-29.224
2018/05/26,-30.133
2018/05/27,-36.45
2018/05/28,-24.516
2018/05/29,-39.03
2018/05/30,-17.493
2018/05/31,-13.342
2018/06/01,2.244
2018/06/02,-37.188
2018/06/03,-38.602
2018/06/04,-8.723
2018/06/05,-20.531
2018/06/06,12.121
2018/06/07,-6.305
2018/06/08,-5.897
2018/06/09,-17.306
2018/06/10,-41.231
2018/06/11,-16.894
2018/06/12,-23.909
2018/06/13,-18.934
2018/06/14,-14.054
2018/06/15,28.134
2018/06/16,65.146
2018/06/17,-16.837
2018/06/18,-23.401
2018/06/19,-12.615
2018/06/20,-23.564
2018/06/21,-15.205
2018/06/22,68.132
2018/06/23,-26.993
2018/06/24,-0.265
2018/06/25,0.673
2018/06/26,-16.424
2018/06/27,-20.753
2018/06/28,0.897
2018/06/29,15.187
2018/06/30,706.69
2018/07/01,1085
2018/07/02,2576
2018/07/03,1779
2018/07/04,1058
2018/07/05,1027
2018/07/06,1860
2018/07/07,1460
2018/07/08,423.446
2018/07/09,292.31
2018/07/10,112.303
2018/07/11,132.341
2018/07/12,241.896
2018/07/13,355.55
2018/07/14,916.223
2018/07/15,1253
2018/07/16,55.128
2018/07/17,12.641
2018/07/18,6.835
2018/07/19,-10.891
2018/07/20,35.238
2018/07/21,47.253
2018/07/22,-18.904
2018/07/23,-16.25
2018/07/24,-22.833
2018/07/25,-27.462
2018/07/26,-39.471
2018/07/27,-52.73
2018/07/28,-31.162
2018/07/29,-60.315
2018/07/30,-49.225
2018/07/31,-48.707
2018/08/01,-16.616
2018/08/02,-58.309
2018/08/03,-57.401
2018/08/04,-47.784
2018/08/05,-63.648
2018/08/06,-45.145
2018/08/07,83.106
2018/08/08,186.573
2018/08/09,171.545
2018/08/10,107.981
2018/08/11,-48.967
2018/08/12,-69.652
2018/08/13,-62.628
2018/08/14,-62.972
2018/08/15,-60.509
2018/08/16,-65.438
2018/08/17,74.964
2018/08/18,-61.446
2018/08/19,-67.582
2018/08/20,-72.046
2018/08/21,-69.919
2018/08/22,-19.039
2018/08/23,-46.466
2018/08/24,4.866
2018/08/25,-60.163
2018/08/26,-15.961
2018/08/27,-70.839
2018/08/28,-70.044
2018/08/29,-61.573
2018/08/30,-68.469
2018/08/31,-52.828
2018/09/01,-64.206
2018/09/02,-71.38
2018/09/03,-64.677
2018/09/04,-65.441
2018/09/05,-69.088
2018/09/06,-57.148
2018/09/07,-43.757
2018/09/08,-50.394
2018/09/09,-53.327
2018/09/10,-50.48
2018/09/11,-40.506
2018/09/12,-52.359
2018/09/13,-51.939
2018/09/14,-63.608
2018/09/15,-26.931
2018/09/16,-26.434
2018/09/17,-46.175
2018/09/18,-23.579
2018/09/19,-2.309
2018/09/20,-62.737
2018/09/21,18.616
2018/09/22,-37.938
2018/09/23,-33.583
2018/09/24,39.747
2018/09/25,-2.84
2018/09/26,7.651
2018/09/27,11.16
2018/09/28,-80.283
2018/09/29,-85.33
2018/09/30,-95.411
2018/10/01,-91.063
2018/10/02,-90.211
2018/10/03,-92.336
2018/10/04,-94.831
2018/10/05,-94.496
2018/10/06,-89.693
2018/10/07,-82.542
2018/10/08,-62.126
2018/10/09,-71.207
2018/10/10,-81.289
2018/10/11,-85.923
2018/10/12,-91.372
2018/10/13,-96.392
2018/10/14,-69.852
2018/10/15,-56.077
2018/10/16,-59.392
2018/10/17,-50.207
2018/10/18,-65.082
2018/10/19,-67.868
2018/10/20,-44.081
2018/10/21,-59.922
2018/10/22,-49.731
2018/10/23,-44.186
2018/10/24,-29.437
2018/10/25,-4.251
2018/10/26,-47.925
2018/10/27,-27.019
2018/10/28,-36.022
2018/10/29,-33.776
2018/10/30,-67.116
2018/10/31,-20.066
2018/11/01,-26.918
2018/11/02,-29.264
2018/11/03,3.716
2018/11/04,-43.224
2018/11/05,-78.769
2018/11/06,-90.251
2018/11/07,-89.024
2018/11/08,-75.97
2018/11/09,-35.427
2018/11/10,-28.589
2018/11/11,-52.544
2018/11/12,-28.133
2018/11/13,-30.741
2018/11/14,-6.819
2018/11/15,-79.107
2018/11/16,-17.628
2018/11/17,-27.604
2018/11/18,-5.775
2018/11/19,-6.211
2018/11/20,-65.502
2018/11/21,-55.346
2018/11/22,-75.873
2018/11/23,-28.06
2018/11/24,-74.876
2018/11/25,-31.21
2018/11/26,-40.903
2018/11/27,-67.649
2018/11/28,-41.992
2018/11/29,-27.374
2018/11/30,7.683
2018/12/01,-17.579
2018/12/02,-28.04
2018/12/03,-45.361
2018/12/04,-21.953
2018/12/05,-40.107
2018/12/06,-56.004
2018/12/07,-52.198
2018/12/08,-61.531
2018/12/09,-59.558
2018/12/10,-61.357
2018/12/11,-59.671
2018/12/12,-67.009
2018/12/13,-57.324
2018/12/14,-49.186
2018/12/15,-70.493
2018/12/16,-69.309
2018/12/17,-71.773
2018/12/18,-60.557
2018/12/19,-62.406
2018/12/20,-71.897
2018/12/21,-62.676
2018/12/22,-61.524
2018/12/23,-74.074
2018/12/24,-50.365
2018/12/25,-54.195
2018/12/26,-51.737
2018/12/27,-72.402
2018/12/28,-77.137
2018/12/29,-67.623
2018/12/30,-42.612
2018/12/31,-71.051
2019/01/01,-47.373
2019/01/02,-50.258
2019/01/03,-48.027
2019/01/04,-8.818
2019/01/05,8.787
2019/01/06,-46.993
2019/01/07,-42.691
2019/01/08,-56.297
2019/01/09,-51.171
2019/01/10,-60.27
2019/01/11,-38.014
2019/01/12,-40.418
2019/01/13,-55.767
2019/01/14,-16.722
2019/01/15,-28.136
2019/01/16,-21.553
2019/01/17,-44.744
2019/01/18,-40.847
2019/01/19,-44.06
2019/01/20,-51.304
2019/01/21,-52.027
2019/01/22,-47.711
2019/01/23,-62.722
2019/01/24,-55.022
2019/01/25,-47.943
2019/01/26,-48.58
2019/01/27,-54.408
2019/01/28,-48.731
2019/01/29,-57.066
2019/01/30,-50.451
2019/01/31,-49.77
2019/02/01,-51.326
2019/02/02,-51.585
2019/02/03,-64.23
2019/02/04,-62.213
2019/02/05,-61.816
2019/02/06,-67.76
2019/02/07,-53.467
2019/02/08,-41.026
2019/02/09,-24.827
2019/02/10,-48.17
2019/02/11,-49.89
2019/02/12,-55.589
2019/02/13,-55.447
2019/02/14,-42.104
2019/02/15,-24.877
2019/02/16,-42.022
2019/02/17,-37.869
2019/02/18,-6.673
2019/02/19,910.641
2019/02/20,7.977
2019/02/21,3.577
2019/02/22,4.025
2019/02/23,10.324
2019/02/24,25.658
2019/02/25,37.945
2019/02/26,6.572
2019/02/27,-23.629
2019/02/28,-19.827
2019/03/01,-24.699
2019/03/02,-26.17
2019/03/03,-26.941
2019/03/04,-26.549
2019/03/05,-19.789
2019/03/06,15.231
2019/03/07,31.192
2019/03/08,69.745
2019/03/09,40.618
2019/03/10,30.685
2019/03/11,34.955
2019/03/12,34.283
2019/03/13,15.422
2019/03/14,-16.678
2019/03/15,55.829
2019/03/16,46.655
2019/03/17,40.24
2019/03/18,447.718
2019/03/19,19.434
2019/03/20,6.185
2019/03/21,57.256
2019/03/22,35.769
2019/03/23,-1.846
2019/03/24,-18.28
2019/03/25,-14.546
2019/03/26,-18.754
2019/03/27,42.878
2019/03/28,19.8
2019/03/29,30.333
2019/03/30,-51.798
2019/03/31,-1.759
2019/04/01,9.907
2019/04/02,29.519
2019/04/03,81.022
2019/04/04,19.844
2019/04/05,-32.981
2019/04/06,6.129
2019/04/07,9.829
2019/04/08,41.815
2019/04/09,31.163
2019/04/10,68.365
2019/04/11,36.924
2019/04/12,38.169
2019/04/13,31.346
2019/04/14,-14.064
2019/04/15,-5.76
2019/04/16,-1.662
2019/04/17,35.733
2019/04/18,33.388
2019/04/19,22.144
2019/04/20,6.268
2019/04/21,17.08
2019/04/22,-9.759
2019/04/23,21.27
2019/04/24,14.652
2019/04/25,1.949
2019/04/26,39.997
2019/04/27,16.035
2019/04/28,4.992
2019/04/29,24.962
2019/04/30,9.892
2019/05/01,-2.594
2019/05/02,160.59
2019/05/03,36.739
2019/05/04,27.231
2019/05/05,20.017
2019/05/06,34.34
2019/05/07,84.204
2019/05/08,32.576
2019/05/09,19.156
2019/05/10,20.612
