Date,fee_to_reward3rsiUSD
2017/01/07,31.01
2017/01/08,51.624
2017/01/09,65.665
2017/01/10,77.275
2017/01/11,46.345
2017/01/12,59.809
2017/01/13,48.846
2017/01/14,21.322
2017/01/15,29.81
2017/01/16,51.697
2017/01/17,78.456
2017/01/18,47.139
2017/01/19,35.223
2017/01/20,53.51
2017/01/21,37.483
2017/01/22,62.674
2017/01/23,58.076
2017/01/24,79.379
2017/01/25,55.641
2017/01/26,45.527
2017/01/27,43.96
2017/01/28,27.922
2017/01/29,18.395
2017/01/30,36.95
2017/01/31,34.789
2017/02/01,79.641
2017/02/02,54.874
2017/02/03,44.678
2017/02/04,33.647
2017/02/05,55.77
2017/02/06,63.607
2017/02/07,90.794
2017/02/08,71.177
2017/02/09,52.787
2017/02/10,73.756
2017/02/11,37.945
2017/02/12,46.957
2017/02/13,84.543
2017/02/14,54.061
2017/02/15,73.609
2017/02/16,35.17
2017/02/17,35.018
2017/02/18,49.002
2017/02/19,33.713
2017/02/20,47
2017/02/21,72.528
2017/02/22,62.123
2017/02/23,40.316
2017/02/24,35.66
2017/02/25,48.523
2017/02/26,30.591
2017/02/27,57.505
2017/02/28,70.655
2017/03/01,75.907
2017/03/02,80.076
2017/03/03,37.905
2017/03/04,27.485
2017/03/05,30.184
2017/03/06,24.192
2017/03/07,49.673
2017/03/08,28.416
2017/03/09,73.433
2017/03/10,79.984
2017/03/11,49.154
2017/03/12,54.153
2017/03/13,89.474
2017/03/14,86.485
2017/03/15,51.303
2017/03/16,77.782
2017/03/17,73.334
2017/03/18,32.088
2017/03/19,29.632
2017/03/20,27.768
2017/03/21,54.552
2017/03/22,41.482
2017/03/23,47.365
2017/03/24,70.157
2017/03/25,36.92
2017/03/26,36.54
2017/03/27,79.282
2017/03/28,48.196
2017/03/29,55.725
2017/03/30,61.639
2017/03/31,73.041
2017/04/01,28.527
2017/04/02,51.525
2017/04/03,63.562
2017/04/04,41.727
2017/04/05,49.897
2017/04/06,64.941
2017/04/07,57.242
2017/04/08,19.86
2017/04/09,37.726
2017/04/10,55.289
2017/04/11,42.224
2017/04/12,77.871
2017/04/13,43.084
2017/04/14,42.868
2017/04/15,36.884
2017/04/16,29.611
2017/04/17,50.116
2017/04/18,76.919
2017/04/19,83.854
2017/04/20,54.238
2017/04/21,79.433
2017/04/22,47.957
2017/04/23,34.043
2017/04/24,52.044
2017/04/25,57.747
2017/04/26,57.47
2017/04/27,79.578
2017/04/28,50.996
2017/04/29,34.482
2017/04/30,57.285
2017/05/01,83.488
2017/05/02,86.465
2017/05/03,34.54
2017/05/04,53.256
2017/05/05,42.681
2017/05/06,42.761
2017/05/07,71.54
2017/05/08,54.886
2017/05/09,68.034
2017/05/10,64.51
2017/05/11,72.174
2017/05/12,65.941
2017/05/13,67.018
2017/05/14,78.191
2017/05/15,95.417
2017/05/16,96.15
2017/05/17,99.367
2017/05/18,52.084
2017/05/19,59.686
2017/05/20,46.119
2017/05/21,49.848
2017/05/22,66.886
2017/05/23,87.775
2017/05/24,90.085
2017/05/25,48.086
2017/05/26,40.985
2017/05/27,29.949
2017/05/28,40.471
2017/05/29,33.27
2017/05/30,84.982
2017/05/31,94.638
2017/06/01,43.013
2017/06/02,51.977
2017/06/03,39.193
2017/06/04,47.185
2017/06/05,37.265
2017/06/06,54.528
2017/06/07,57.92
2017/06/08,40.16
2017/06/09,47.437
2017/06/10,28.922
2017/06/11,71.297
2017/06/12,88.401
2017/06/13,43.54
2017/06/14,37.958
2017/06/15,45.018
2017/06/16,38.939
2017/06/17,33.12
2017/06/18,41.111
2017/06/19,59.351
2017/06/20,94.892
2017/06/21,96.849
2017/06/22,60.629
2017/06/23,39.24
2017/06/24,52.143
2017/06/25,34.469
2017/06/26,50.598
2017/06/27,30.713
2017/06/28,59.707
2017/06/29,46.27
2017/06/30,34.141
2017/07/01,30.755
2017/07/02,31.37
2017/07/03,59.448
2017/07/04,45.208
2017/07/05,56.438
2017/07/06,30.567
2017/07/07,46.545
2017/07/08,50.084
2017/07/09,23.588
2017/07/10,39.798
2017/07/11,52.905
2017/07/12,69.555
2017/07/13,69.526
2017/07/14,36.498
2017/07/15,40.718
2017/07/16,35.365
2017/07/17,44.323
2017/07/18,90.042
2017/07/19,46.674
2017/07/20,32.042
2017/07/21,40.123
2017/07/22,28.017
2017/07/23,54.567
2017/07/24,62.106
2017/07/25,74.352
2017/07/26,43.235
2017/07/27,34.93
2017/07/28,43.431
2017/07/29,19.954
2017/07/30,20.946
2017/07/31,46.457
2017/08/01,74.482
2017/08/02,56.86
2017/08/03,57.923
2017/08/04,38.945
2017/08/05,57.944
2017/08/06,63.953
2017/08/07,88.728
2017/08/08,90.716
2017/08/09,40.552
2017/08/10,61.772
2017/08/11,72.118
2017/08/12,64.473
2017/08/13,39.717
2017/08/14,61.61
2017/08/15,74.988
2017/08/16,95.586
2017/08/17,58.313
2017/08/18,71.468
2017/08/19,40.301
2017/08/20,27.225
2017/08/21,32.626
2017/08/22,31.798
2017/08/23,30.299
2017/08/24,35.261
2017/08/25,57.152
2017/08/26,50.242
2017/08/27,37.331
2017/08/28,69.57
2017/08/29,91.258
2017/08/30,62.602
2017/08/31,84.214
2017/09/01,53.037
2017/09/02,35.642
2017/09/03,28.126
2017/09/04,61.194
2017/09/05,71.598
2017/09/06,83.195
2017/09/07,71.847
2017/09/08,74.315
2017/09/09,25.793
2017/09/10,22.947
2017/09/11,21.782
2017/09/12,51.726
2017/09/13,43.256
2017/09/14,31.157
2017/09/15,73.913
2017/09/16,77.12
2017/09/17,29.091
2017/09/18,36.794
2017/09/19,33.132
2017/09/20,67.867
2017/09/21,33.56
2017/09/22,41.803
2017/09/23,46.203
2017/09/24,70.141
2017/09/25,57.52
2017/09/26,59.229
2017/09/27,48.692
2017/09/28,48.77
2017/09/29,32.089
2017/09/30,59.555
2017/10/01,35.58
2017/10/02,42.651
2017/10/03,69.029
2017/10/04,65.742
2017/10/05,67.347
2017/10/06,88.387
2017/10/07,28.417
2017/10/08,46.545
2017/10/09,56.564
2017/10/10,63.016
2017/10/11,76.446
2017/10/12,59.828
2017/10/13,75.118
2017/10/14,38.8
2017/10/15,33.048
2017/10/16,16.696
2017/10/17,8.549
2017/10/18,6.95
2017/10/19,6.219
2017/10/20,60.607
2017/10/21,27.639
2017/10/22,23.227
2017/10/23,45.029
2017/10/24,64.337
2017/10/25,47.295
2017/10/26,40.721
2017/10/27,50.095
2017/10/28,30.103
2017/10/29,30.628
2017/10/30,63.777
2017/10/31,69.249
2017/11/01,82.477
2017/11/02,84.641
2017/11/03,33.185
2017/11/04,19.729
2017/11/05,17.221
2017/11/06,48.543
2017/11/07,63.138
2017/11/08,75.062
2017/11/09,65.893
2017/11/10,42.007
2017/11/11,26.782
2017/11/12,57.357
2017/11/13,65.33
2017/11/14,78.74
2017/11/15,87.835
2017/11/16,47.727
2017/11/17,57.937
2017/11/18,26.845
2017/11/19,38.961
2017/11/20,67.669
2017/11/21,63.933
2017/11/22,65.016
2017/11/23,56.96
2017/11/24,28.846
2017/11/25,20.49
2017/11/26,58.297
2017/11/27,73.98
2017/11/28,82.204
2017/11/29,87.56
2017/11/30,58.821
2017/12/01,59.745
2017/12/02,26.623
2017/12/03,58.294
2017/12/04,92.429
2017/12/05,96.333
2017/12/06,97.904
2017/12/07,99.067
2017/12/08,99.168
2017/12/09,80.256
2017/12/10,58.498
2017/12/11,32.263
2017/12/12,31.758
2017/12/13,20.813
2017/12/14,56.784
2017/12/15,37.677
2017/12/16,41.061
2017/12/17,22.282
2017/12/18,20.914
2017/12/19,61.153
2017/12/20,76.107
2017/12/21,78.999
2017/12/22,56.854
2017/12/23,23.082
2017/12/24,17.341
2017/12/25,10.477
2017/12/26,10.286
2017/12/27,28.612
2017/12/28,31.27
2017/12/29,64.476
2017/12/30,54.571
2017/12/31,36.363
2018/01/01,22.78
2018/01/02,67.98
2018/01/03,78.546
2018/01/04,86.895
2018/01/05,97.168
2018/01/06,97.885
2018/01/07,63.989
2018/01/08,67.497
2018/01/09,71.791
2018/01/10,82.834
2018/01/11,49.584
2018/01/12,26.777
2018/01/13,34.897
2018/01/14,27.788
2018/01/15,36.997
2018/01/16,31.188
2018/01/17,23.628
2018/01/18,43.089
2018/01/19,21.209
2018/01/20,15.919
2018/01/21,7.371
2018/01/22,5.493
2018/01/23,37.141
2018/01/24,28.9
2018/01/25,17.948
2018/01/26,14.13
2018/01/27,9.463
2018/01/28,26.273
2018/01/29,69.822
2018/01/30,49.273
2018/01/31,47.906
2018/02/01,80.387
2018/02/02,47.556
2018/02/03,30.164
2018/02/04,28.387
2018/02/05,31.928
2018/02/06,45.224
2018/02/07,32.39
2018/02/08,16.188
2018/02/09,32.716
2018/02/10,43.767
2018/02/11,27.327
2018/02/12,26.386
2018/02/13,24.504
2018/02/14,40.542
2018/02/15,30.536
2018/02/16,22.083
2018/02/17,63.102
2018/02/18,82.55
2018/02/19,42.328
2018/02/20,63.223
2018/02/21,54.936
2018/02/22,30.465
2018/02/23,30.387
2018/02/24,36.036
2018/02/25,19.007
2018/02/26,17.432
2018/02/27,34.937
2018/02/28,83.392
2018/03/01,39.52
2018/03/02,63.088
2018/03/03,34.475
2018/03/04,40.158
2018/03/05,54.795
2018/03/06,36.982
2018/03/07,57.651
2018/03/08,43.474
2018/03/09,34.388
2018/03/10,19.346
2018/03/11,15.709
2018/03/12,61.382
2018/03/13,37.261
2018/03/14,44.071
2018/03/15,37.767
2018/03/16,33.637
2018/03/17,19.271
2018/03/18,47.704
2018/03/19,53.913
2018/03/20,49.56
2018/03/21,77.422
2018/03/22,61.668
2018/03/23,73.241
2018/03/24,35.176
2018/03/25,24.358
2018/03/26,53.815
2018/03/27,40.399
2018/03/28,43.256
2018/03/29,56.231
2018/03/30,34.847
2018/03/31,15.924
2018/04/01,12.2
2018/04/02,48.94
2018/04/03,59.831
2018/04/04,36.575
2018/04/05,81.585
2018/04/06,44.467
2018/04/07,32.437
2018/04/08,43.312
2018/04/09,50.738
2018/04/10,44.655
2018/04/11,60.597
2018/04/12,75.238
2018/04/13,83.777
2018/04/14,37.984
2018/04/15,32.671
2018/04/16,49.865
2018/04/17,60.286
2018/04/18,77.705
2018/04/19,80.684
2018/04/20,82.672
2018/04/21,29.641
2018/04/22,37.468
2018/04/23,54.948
2018/04/24,79.741
2018/04/25,63.862
2018/04/26,64.096
2018/04/27,76.712
2018/04/28,54.624
2018/04/29,80.588
2018/04/30,84.359
2018/05/01,32.785
2018/05/02,41.738
2018/05/03,70.454
2018/05/04,60.687
2018/05/05,28.269
2018/05/06,21.727
2018/05/07,46.18
2018/05/08,57.709
2018/05/09,71.256
2018/05/10,90.749
2018/05/11,81.296
2018/05/12,34.59
2018/05/13,41.73
2018/05/14,67.05
2018/05/15,67.277
2018/05/16,74.706
2018/05/17,82.797
2018/05/18,62.296
2018/05/19,34.842
2018/05/20,25.276
2018/05/21,55.064
2018/05/22,72.741
2018/05/23,69.882
2018/05/24,52.551
2018/05/25,34.029
2018/05/26,18.001
2018/05/27,13.102
2018/05/28,76.555
2018/05/29,69.641
2018/05/30,74.912
2018/05/31,88.721
2018/06/01,50.617
2018/06/02,25.086
2018/06/03,24.414
2018/06/04,51.025
2018/06/05,38.613
2018/06/06,62.428
2018/06/07,37.437
2018/06/08,29.179
2018/06/09,19.735
2018/06/10,23.215
2018/06/11,32.753
2018/06/12,33.402
2018/06/13,48.572
2018/06/14,66.758
2018/06/15,83.599
2018/06/16,25.985
2018/06/17,19.316
2018/06/18,28.112
2018/06/19,63.389
2018/06/20,54.55
2018/06/21,48.718
2018/06/22,82.525
2018/06/23,35.165
2018/06/24,42.65
2018/06/25,61.786
2018/06/26,40.798
2018/06/27,41.144
2018/06/28,37.899
2018/06/29,47.918
2018/06/30,96.293
2018/07/01,98.315
2018/07/02,99.233
2018/07/03,67.263
2018/07/04,48.07
2018/07/05,41.359
2018/07/06,59.941
2018/07/07,49.599
2018/07/08,21.815
2018/07/09,18.921
2018/07/10,14.941
2018/07/11,21.485
2018/07/12,52.488
2018/07/13,60.604
2018/07/14,85.33
2018/07/15,88.18
2018/07/16,26.459
2018/07/17,25.246
2018/07/18,25.207
2018/07/19,24.148
2018/07/20,36.011
2018/07/21,37.681
2018/07/22,23.977
2018/07/23,48.93
2018/07/24,40.186
2018/07/25,36.285
2018/07/26,30.892
2018/07/27,26.605
2018/07/28,50.862
2018/07/29,26.261
2018/07/30,40.955
2018/07/31,43.346
2018/08/01,36.737
2018/08/02,35.682
2018/08/03,47.491
2018/08/04,32.121
2018/08/05,14.136
2018/08/06,73.661
2018/08/07,95.815
2018/08/08,98.627
2018/08/09,79.238
2018/08/10,45.388
2018/08/11,26.194
2018/08/12,23.972
2018/08/13,32.544
2018/08/14,39.294
2018/08/15,39.531
2018/08/16,31.723
2018/08/17,84.641
2018/08/18,37.892
2018/08/19,36.684
2018/08/20,37.935
2018/08/21,37.24
2018/08/22,60.712
2018/08/23,44.159
2018/08/24,64.91
2018/08/25,35.186
2018/08/26,48.905
2018/08/27,39.232
2018/08/28,41.199
2018/08/29,52.594
2018/08/30,48.419
2018/08/31,52.208
2018/09/01,31.412
2018/09/02,25.857
2018/09/03,45.817
2018/09/04,70.273
2018/09/05,40.784
2018/09/06,69.151
2018/09/07,68.18
2018/09/08,40.408
2018/09/09,49.819
2018/09/10,54.825
2018/09/11,75.716
2018/09/12,74.968
2018/09/13,76.464
2018/09/14,21.206
2018/09/15,19.248
2018/09/16,16.276
2018/09/17,58.441
2018/09/18,64.55
2018/09/19,91.75
2018/09/20,48.051
2018/09/21,64.834
2018/09/22,36.585
2018/09/23,31.248
2018/09/24,58.993
2018/09/25,54.6
2018/09/26,60.382
2018/09/27,68.491
2018/09/28,78.382
2018/09/29,80.432
2018/09/30,34.405
2018/10/01,62.031
2018/10/02,67.809
2018/10/03,25.52
2018/10/04,25.255
2018/10/05,23.911
2018/10/06,9.673
2018/10/07,20.699
2018/10/08,59.135
2018/10/09,47.179
2018/10/10,63.567
2018/10/11,68.371
2018/10/12,58.228
2018/10/13,22.805
2018/10/14,17.334
2018/10/15,59.666
2018/10/16,43.649
2018/10/17,53.468
2018/10/18,45.537
2018/10/19,65.805
2018/10/20,42.009
2018/10/21,32.703
2018/10/22,62.519
2018/10/23,61.559
2018/10/24,81.023
2018/10/25,88.968
2018/10/26,56.074
2018/10/27,26.746
2018/10/28,23.992
2018/10/29,57.414
2018/10/30,56.374
2018/10/31,53.239
2018/11/01,47.134
2018/11/02,70.628
2018/11/03,31.325
2018/11/04,26.39
2018/11/05,75.413
2018/11/06,76.772
2018/11/07,52.718
2018/11/08,66.217
2018/11/09,34.015
2018/11/10,17.251
2018/11/11,15.415
2018/11/12,64.754
2018/11/13,70.16
2018/11/14,82.31
2018/11/15,86.632
2018/11/16,53.845
2018/11/17,29.825
2018/11/18,42.271
2018/11/19,73.569
2018/11/20,75.16
2018/11/21,42.139
2018/11/22,38.548
2018/11/23,46.697
2018/11/24,28.035
2018/11/25,55.731
2018/11/26,52.161
2018/11/27,39.896
2018/11/28,79.179
2018/11/29,86.168
2018/11/30,93.359
2018/12/01,39.431
2018/12/02,33.048
2018/12/03,49.523
2018/12/04,51.252
2018/12/05,60.705
2018/12/06,29.072
2018/12/07,27.292
2018/12/08,13.167
2018/12/09,12.461
2018/12/10,39.143
2018/12/11,35.325
2018/12/12,30.338
2018/12/13,54.202
2018/12/14,56.442
2018/12/15,21.733
2018/12/16,16.904
2018/12/17,64.75
2018/12/18,75.143
2018/12/19,77.425
2018/12/20,76.063
2018/12/21,57.58
2018/12/22,17.552
2018/12/23,40.127
2018/12/24,65.269
2018/12/25,67.436
2018/12/26,38.833
2018/12/27,26.464
2018/12/28,42.552
2018/12/29,25.951
2018/12/30,81.426
2018/12/31,39.622
2019/01/01,35.498
2019/01/02,46.504
2019/01/03,47.951
2019/01/04,58.951
2019/01/05,61.404
2019/01/06,30.65
2019/01/07,40.874
2019/01/08,43.195
2019/01/09,31.407
2019/01/10,72.451
2019/01/11,51.771
2019/01/12,23.242
2019/01/13,32.928
2019/01/14,83.519
2019/01/15,58.608
2019/01/16,51.285
2019/01/17,38.546
2019/01/18,51.316
2019/01/19,37.828
2019/01/20,32.257
2019/01/21,65.134
2019/01/22,80.088
2019/01/23,50.353
2019/01/24,51.617
2019/01/25,37.024
2019/01/26,22.038
2019/01/27,22.913
2019/01/28,74.809
2019/01/29,52.986
2019/01/30,60.519
2019/01/31,72.912
2019/02/01,56.115
2019/02/02,26.137
2019/02/03,20.689
2019/02/04,27.587
2019/02/05,31.961
2019/02/06,51.484
2019/02/07,60.397
2019/02/08,79.906
2019/02/09,44.537
2019/02/10,62.32
2019/02/11,82.815
2019/02/12,72.118
2019/02/13,86.003
2019/02/14,69.303
2019/02/15,86.348
2019/02/16,51.682
2019/02/17,55.137
2019/02/18,84.269
2019/02/19,81.203
2019/02/20,64.496
2019/02/21,55.639
2019/02/22,40.111
2019/02/23,19.848
2019/02/24,63.734
2019/02/25,77.226
2019/02/26,74.379
2019/02/27,45.832
2019/02/28,70.608
2019/03/01,29.817
2019/03/02,22.001
2019/03/03,18.64
2019/03/04,55.652
2019/03/05,54.571
2019/03/06,48.572
2019/03/07,45.841
2019/03/08,41.615
2019/03/09,20.056
2019/03/10,9.635
2019/03/11,43.994
2019/03/12,44.766
2019/03/13,39.552
2019/03/14,23.833
2019/03/15,33.198
2019/03/16,11.819
2019/03/17,19.683
2019/03/18,80.252
2019/03/19,82.337
2019/03/20,55.786
2019/03/21,84.021
2019/03/22,55.264
2019/03/23,33.296
2019/03/24,33.447
2019/03/25,61.601
2019/03/26,64.624
2019/03/27,73.451
2019/03/28,46.824
2019/03/29,66.377
2019/03/30,32.871
2019/03/31,32.776
2019/04/01,67.061
2019/04/02,79.916
2019/04/03,88.189
2019/04/04,43.811
2019/04/05,29.052
2019/04/06,23.574
2019/04/07,26.182
2019/04/08,59.266
2019/04/09,43.702
2019/04/10,80.64
2019/04/11,95.76
2019/04/12,77.34
2019/04/13,53.25
2019/04/14,47.907
2019/04/15,61.582
2019/04/16,76.426
2019/04/17,81.115
2019/04/18,86.463
2019/04/19,26.677
2019/04/20,14.601
2019/04/21,16.37
2019/04/22,22.243
2019/04/23,25.99
2019/04/24,24.922
2019/04/25,20.276
2019/04/26,46.508
2019/04/27,25.693
2019/04/28,30.627
2019/04/29,41.764
2019/04/30,51.628
2019/05/01,53.799
2019/05/02,76.361
2019/05/03,61.004
2019/05/04,31.283
2019/05/05,39.791
2019/05/06,70.903
2019/05/07,83.45
2019/05/08,51.006
2019/05/09,46.709
2019/05/10,62.676
2019/05/11,36.183
2019/05/12,36.266
2019/05/13,72.316
2019/05/14,83.967
2019/05/15,92.156
2019/05/16,96.812
2019/05/17,59.925
2019/05/18,37.93
2019/05/19,30.234
2019/05/20,48.521
2019/05/21,33.677
2019/05/22,62.041
2019/05/23,47.091
2019/05/24,55.27
2019/05/25,29.834
2019/05/26,21.573
2019/05/27,65.267
2019/05/28,62.525
2019/05/29,65.122
2019/05/30,77.444
2019/05/31,49.89
2019/06/01,45
2019/06/02,18.594
2019/06/03,47.75
2019/06/04,49.283
2019/06/05,41.988
2019/06/06,33.812
2019/06/07,25.087
2019/06/08,82.481
2019/06/09,31.741
2019/06/10,65.386
2019/06/11,51.227
2019/06/12,35.038
2019/06/13,35.232
2019/06/14,53.682
2019/06/15,69.258
2019/06/16,35.548
2019/06/17,66.379
2019/06/18,43.553
2019/06/19,53.337
2019/06/20,69.485
2019/06/21,35.861
2019/06/22,33.572
