Date,transactions90std
2016/11/15,11956
2016/11/16,11943
2016/11/17,11961
2016/11/18,11947
2016/11/19,11985
2016/11/20,11992
2016/11/21,11959
2016/11/22,12114
2016/11/23,12780
2016/11/24,12855
2016/11/25,13161
2016/11/26,13177
2016/11/27,13174
2016/11/28,13190
2016/11/29,13199
2016/11/30,13223
2016/12/01,13084
2016/12/02,13091
2016/12/03,13071
2016/12/04,13098
2016/12/05,13057
2016/12/06,13049
2016/12/07,12792
2016/12/08,12627
2016/12/09,12633
2016/12/10,12646
2016/12/11,12670
2016/12/12,12705
2016/12/13,12507
2016/12/14,12377
2016/12/15,12009
2016/12/16,11982
2016/12/17,11957
2016/12/18,12019
2016/12/19,11798
2016/12/20,11796
2016/12/21,11733
2016/12/22,11908
2016/12/23,11911
2016/12/24,11928
2016/12/25,12002
2016/12/26,12099
2016/12/27,12099
2016/12/28,12089
2016/12/29,12024
2016/12/30,11835
2016/12/31,11708
2017/01/01,11689
2017/01/02,11318
2017/01/03,11340
2017/01/04,11406
2017/01/05,11497
2017/01/06,11451
2017/01/07,11450
2017/01/08,11440
2017/01/09,11457
2017/01/10,11187
2017/01/11,10962
2017/01/12,11070
2017/01/13,10997
2017/01/14,10855
2017/01/15,10802
2017/01/16,10663
2017/01/17,10632
2017/01/18,10636
2017/01/19,10200
2017/01/20,10142
2017/01/21,9994
2017/01/22,9847
2017/01/23,9824
2017/01/24,9924
2017/01/25,9939
2017/01/26,9952
2017/01/27,9942
2017/01/28,9905
2017/01/29,9905
2017/01/30,9848
2017/01/31,9848
2017/02/01,9845
2017/02/02,9556
2017/02/03,9469
2017/02/04,9255
2017/02/05,9259
2017/02/06,9268
2017/02/07,9374
2017/02/08,9440
2017/02/09,9441
2017/02/10,9547
2017/02/11,9554
2017/02/12,9553
2017/02/13,9843
2017/02/14,10220
2017/02/15,10408
2017/02/16,10447
2017/02/17,10409
2017/02/18,10422
2017/02/19,10423
2017/02/20,10328
2017/02/21,9918
2017/02/22,9808
2017/02/23,9450
2017/02/24,9574
2017/02/25,9706
2017/02/26,9774
2017/02/27,9879
2017/02/28,10241
2017/03/01,10472
2017/03/02,11625
2017/03/03,12154
2017/03/04,12315
2017/03/05,12439
2017/03/06,12607
2017/03/07,12955
2017/03/08,12949
2017/03/09,13339
2017/03/10,13725
2017/03/11,14024
2017/03/12,14378
2017/03/13,15921
2017/03/14,16958
2017/03/15,18194
2017/03/16,22077
2017/03/17,24876
2017/03/18,25955
2017/03/19,26801
2017/03/20,27370
2017/03/21,28149
2017/03/22,28655
2017/03/23,29223
2017/03/24,29870
2017/03/25,30279
2017/03/26,30399
2017/03/27,31352
2017/03/28,31789
2017/03/29,32626
2017/03/30,33533
2017/03/31,34679
2017/04/01,34740
2017/04/02,35070
2017/04/03,35985
2017/04/04,36351
2017/04/05,36718
2017/04/06,37242
2017/04/07,37632
2017/04/08,37473
2017/04/09,37407
2017/04/10,37381
2017/04/11,37293
2017/04/12,37370
2017/04/13,37522
2017/04/14,37408
2017/04/15,37166
2017/04/16,36961
2017/04/17,36791
2017/04/18,36732
2017/04/19,36672
2017/04/20,36639
2017/04/21,36433
2017/04/22,36222
2017/04/23,35999
2017/04/24,35914
2017/04/25,35999
2017/04/26,35976
2017/04/27,36426
2017/04/28,36855
2017/04/29,36643
2017/04/30,36596
2017/05/01,37110
2017/05/02,37501
2017/05/03,37335
2017/05/04,37762
2017/05/05,37939
2017/05/06,37687
2017/05/07,37769
2017/05/08,38397
2017/05/09,38740
2017/05/10,38803
2017/05/11,39256
2017/05/12,39092
2017/05/13,38669
2017/05/14,38573
2017/05/15,39268
2017/05/16,39545
2017/05/17,40773
2017/05/18,41699
2017/05/19,44109
2017/05/20,44419
2017/05/21,45703
2017/05/22,48944
2017/05/23,52454
2017/05/24,55496
2017/05/25,58124
2017/05/26,59678
2017/05/27,60080
2017/05/28,60669
2017/05/29,61536
2017/05/30,64198
2017/05/31,68271
2017/06/01,70862
2017/06/02,72856
2017/06/03,73702
2017/06/04,74636
2017/06/05,76077
2017/06/06,77682
2017/06/07,79724
2017/06/08,80709
2017/06/09,82916
2017/06/10,84853
2017/06/11,88463
2017/06/12,95370
2017/06/13,100730
2017/06/14,104207
2017/06/15,108065
2017/06/16,110796
2017/06/17,112993
2017/06/18,115133
2017/06/19,119210
2017/06/20,124175
2017/06/21,124938
2017/06/22,128227
2017/06/23,130839
2017/06/24,132143
2017/06/25,132997
2017/06/26,137151
2017/06/27,138420
2017/06/28,140402
2017/06/29,141983
2017/06/30,142659
2017/07/01,143077
2017/07/02,143855
2017/07/03,146145
2017/07/04,147475
2017/07/05,148510
2017/07/06,149009
2017/07/07,150060
2017/07/08,149608
2017/07/09,148645
2017/07/10,149675
2017/07/11,150274
2017/07/12,150583
2017/07/13,150058
2017/07/14,148983
2017/07/15,147368
2017/07/16,145993
2017/07/17,144854
2017/07/18,144170
2017/07/19,143332
2017/07/20,141820
2017/07/21,139651
2017/07/22,137321
2017/07/23,135619
2017/07/24,134307
2017/07/25,132416
2017/07/26,130773
2017/07/27,129129
2017/07/28,127044
2017/07/29,124774
2017/07/30,123055
2017/07/31,121467
2017/08/01,119003
2017/08/02,117198
2017/08/03,115086
2017/08/04,112481
2017/08/05,110322
2017/08/06,108563
2017/08/07,106802
2017/08/08,105907
2017/08/09,103985
2017/08/10,103388
2017/08/11,103117
2017/08/12,101654
2017/08/13,100842
2017/08/14,103866
2017/08/15,107772
2017/08/16,111117
2017/08/17,115924
2017/08/18,120068
2017/08/19,120793
2017/08/20,120111
2017/08/21,122462
2017/08/22,123428
2017/08/23,124518
2017/08/24,124261
2017/08/25,123079
2017/08/26,120966
2017/08/27,119152
2017/08/28,119522
2017/08/29,121494
2017/08/30,123161
2017/08/31,123884
2017/09/01,124040
2017/09/02,122544
2017/09/03,120972
2017/09/04,124027
2017/09/05,127089
2017/09/06,132331
2017/09/07,135160
2017/09/08,138442
2017/09/09,138980
2017/09/10,139059
2017/09/11,139624
2017/09/12,140815
2017/09/13,141107
2017/09/14,141443
2017/09/15,143561
2017/09/16,143567
2017/09/17,143544
2017/09/18,143961
2017/09/19,142798
2017/09/20,142697
2017/09/21,142486
2017/09/22,142144
2017/09/23,141526
2017/09/24,141692
2017/09/25,141121
2017/09/26,140880
2017/09/27,140476
2017/09/28,139885
2017/09/29,138987
2017/09/30,138310
2017/10/01,138451
2017/10/02,138267
2017/10/03,137943
2017/10/04,137393
2017/10/05,137309
2017/10/06,136492
2017/10/07,135162
2017/10/08,135201
2017/10/09,135076
2017/10/10,134986
2017/10/11,134456
2017/10/12,133835
2017/10/13,132917
2017/10/14,131944
2017/10/15,130917
2017/10/16,131475
2017/10/17,136023
2017/10/18,138023
2017/10/19,140397
2017/10/20,144433
2017/10/21,145696
2017/10/22,146006
2017/10/23,146685
2017/10/24,147438
2017/10/25,146853
2017/10/26,147037
2017/10/27,161602
2017/10/28,175142
2017/10/29,188822
2017/10/30,200651
2017/10/31,212018
2017/11/01,214115
2017/11/02,216852
2017/11/03,218007
2017/11/04,217456
2017/11/05,217331
2017/11/06,219675
2017/11/07,220357
2017/11/08,221783
2017/11/09,222911
2017/11/10,223760
2017/11/11,223767
2017/11/12,224050
2017/11/13,224431
2017/11/14,225422
2017/11/15,228044
2017/11/16,228990
2017/11/17,230910
2017/11/18,231370
2017/11/19,232176
2017/11/20,234572
2017/11/21,236719
2017/11/22,239415
2017/11/23,241722
2017/11/24,243188
2017/11/25,245804
2017/11/26,248020
2017/11/27,252402
2017/11/28,257837
2017/11/29,264122
2017/11/30,269775
2017/12/01,273552
2017/12/02,276904
2017/12/03,283426
2017/12/04,290039
2017/12/05,295559
2017/12/06,306069
2017/12/07,310170
2017/12/08,318608
2017/12/09,323518
2017/12/10,328952
2017/12/11,339394
2017/12/12,351270
2017/12/13,364568
2017/12/14,379159
2017/12/15,390493
2017/12/16,399710
2017/12/17,408357
2017/12/18,421357
2017/12/19,439392
2017/12/20,450263
2017/12/21,463892
2017/12/22,477867
2017/12/23,482908
2017/12/24,483401
2017/12/25,483552
2017/12/26,484962
2017/12/27,489440
2017/12/28,494754
2017/12/29,504754
2017/12/30,515871
2017/12/31,519042
2018/01/01,521165
2018/01/02,531673
2018/01/03,545612
2018/01/04,564628
2018/01/05,577288
2018/01/06,586908
2018/01/07,593405
2018/01/08,602245
2018/01/09,611938
2018/01/10,618168
2018/01/11,624022
2018/01/12,626430
2018/01/13,630197
2018/01/14,632330
2018/01/15,639599
2018/01/16,648416
2018/01/17,656989
2018/01/18,663336
2018/01/19,663856
2018/01/20,662532
2018/01/21,662002
2018/01/22,661193
2018/01/23,659034
2018/01/24,656677
2018/01/25,636039
2018/01/26,615187
2018/01/27,591999
2018/01/28,567496
2018/01/29,541532
2018/01/30,538146
2018/01/31,534724
2018/02/01,531181
2018/02/02,523989
2018/02/03,516310
2018/02/04,511571
2018/02/05,505316
2018/02/06,499188
2018/02/07,492400
2018/02/08,486459
2018/02/09,476498
2018/02/10,467606
2018/02/11,459202
2018/02/12,451451
2018/02/13,446629
2018/02/14,439878
2018/02/15,433229
2018/02/16,425450
2018/02/17,416569
2018/02/18,410455
2018/02/19,403235
2018/02/20,396251
2018/02/21,388760
2018/02/22,381551
2018/02/23,376245
2018/02/24,370020
2018/02/25,367414
2018/02/26,364706
2018/02/27,363812
2018/02/28,362000
2018/03/01,360002
2018/03/02,356647
2018/03/03,357241
2018/03/04,359024
2018/03/05,357582
2018/03/06,359206
2018/03/07,356162
2018/03/08,357965
2018/03/09,359656
2018/03/10,363693
2018/03/11,368914
2018/03/12,372111
2018/03/13,374756
2018/03/14,377973
2018/03/15,381625
2018/03/16,385162
2018/03/17,390481
2018/03/18,392574
2018/03/19,392290
2018/03/20,394624
2018/03/21,394560
2018/03/22,395514
2018/03/23,397600
2018/03/24,400621
2018/03/25,406381
2018/03/26,409403
2018/03/27,413564
2018/03/28,417401
2018/03/29,418474
2018/03/30,416659
2018/03/31,419770
2018/04/01,424190
2018/04/02,421919
2018/04/03,414934
2018/04/04,401937
2018/04/05,391141
2018/04/06,382690
2018/04/07,379746
2018/04/08,371747
2018/04/09,360481
2018/04/10,353534
2018/04/11,345231
2018/04/12,337732
2018/04/13,326361
2018/04/14,320813
2018/04/15,307661
2018/04/16,287199
2018/04/17,264082
2018/04/18,244941
2018/04/19,236615
2018/04/20,231448
2018/04/21,223876
2018/04/22,217733
2018/04/23,214036
2018/04/24,211115
2018/04/25,211275
2018/04/26,206060
2018/04/27,204905
2018/04/28,202064
2018/04/29,196825
2018/04/30,193084
2018/05/01,189950
2018/05/02,179996
2018/05/03,172823
2018/05/04,182070
2018/05/05,181829
2018/05/06,178434
2018/05/07,175178
2018/05/08,175220
2018/05/09,177056
2018/05/10,178899
2018/05/11,178188
2018/05/12,178456
2018/05/13,177008
2018/05/14,177918
2018/05/15,178357
2018/05/16,178973
2018/05/17,180909
2018/05/18,182232
2018/05/19,184176
2018/05/20,183503
2018/05/21,180763
2018/05/22,179897
2018/05/23,181410
2018/05/24,182549
2018/05/25,183434
2018/05/26,183645
2018/05/27,184038
2018/05/28,186514
2018/05/29,187585
2018/05/30,188596
2018/05/31,190023
2018/06/01,189927
2018/06/02,189454
2018/06/03,190239
2018/06/04,191038
2018/06/05,190996
2018/06/06,190960
2018/06/07,190591
2018/06/08,188441
2018/06/09,186943
2018/06/10,186823
2018/06/11,186876
2018/06/12,186614
2018/06/13,186372
2018/06/14,185725
2018/06/15,183356
2018/06/16,184158
2018/06/17,184958
2018/06/18,184489
2018/06/19,184519
2018/06/20,183319
2018/06/21,182862
2018/06/22,180972
2018/06/23,175696
2018/06/24,174608
2018/06/25,172350
2018/06/26,168710
2018/06/27,165111
2018/06/28,163243
2018/06/29,159382
2018/06/30,155288
2018/07/01,154290
2018/07/02,162460
2018/07/03,164724
2018/07/04,176366
2018/07/05,181192
2018/07/06,185850
2018/07/07,191295
2018/07/08,190660
2018/07/09,188103
2018/07/10,186190
2018/07/11,187115
2018/07/12,190926
2018/07/13,192684
2018/07/14,197248
2018/07/15,205796
2018/07/16,205949
2018/07/17,205966
2018/07/18,205388
2018/07/19,204471
2018/07/20,204961
2018/07/21,206436
2018/07/22,206367
2018/07/23,205722
2018/07/24,205548
2018/07/25,205472
2018/07/26,205385
2018/07/27,205523
2018/07/28,205570
2018/07/29,205390
2018/07/30,205410
2018/07/31,205108
2018/08/01,203941
2018/08/02,196153
2018/08/03,195815
2018/08/04,195656
2018/08/05,195315
2018/08/06,194452
2018/08/07,194137
2018/08/08,195044
2018/08/09,197547
2018/08/10,198214
2018/08/11,198374
2018/08/12,198137
2018/08/13,197697
2018/08/14,196746
2018/08/15,195424
2018/08/16,193717
2018/08/17,192649
2018/08/18,192746
2018/08/19,192854
2018/08/20,191318
2018/08/21,190235
2018/08/22,189912
2018/08/23,189635
2018/08/24,190146
2018/08/25,190778
2018/08/26,188763
2018/08/27,187032
2018/08/28,185458
2018/08/29,184805
2018/08/30,184895
2018/08/31,185039
2018/09/01,182837
2018/09/02,180931
2018/09/03,179609
2018/09/04,179469
2018/09/05,178182
2018/09/06,178527
2018/09/07,177943
2018/09/08,178152
2018/09/09,177710
2018/09/10,177209
2018/09/11,175776
2018/09/12,174940
2018/09/13,174378
2018/09/14,176607
2018/09/15,180039
2018/09/16,183883
2018/09/17,182495
2018/09/18,181469
2018/09/19,181782
2018/09/20,181628
2018/09/21,182251
2018/09/22,185021
2018/09/23,182506
2018/09/24,183425
2018/09/25,181761
2018/09/26,181548
2018/09/27,181176
2018/09/28,182611
2018/09/29,186275
2018/09/30,186575
2018/10/01,188478
2018/10/02,187064
2018/10/03,186583
2018/10/04,184202
2018/10/05,182319
2018/10/06,182283
2018/10/07,183558
2018/10/08,183194
2018/10/09,183591
2018/10/10,184347
2018/10/11,184281
2018/10/12,183388
2018/10/13,181066
2018/10/14,180942
2018/10/15,179972
2018/10/16,177462
2018/10/17,175219
2018/10/18,174674
2018/10/19,174608
2018/10/20,174324
2018/10/21,171834
2018/10/22,166988
2018/10/23,161848
2018/10/24,159615
2018/10/25,154046
2018/10/26,152050
2018/10/27,150314
2018/10/28,146164
2018/10/29,141981
2018/10/30,136800
2018/10/31,129645
2018/11/01,123848
2018/11/02,119704
2018/11/03,116847
2018/11/04,113875
2018/11/05,112893
2018/11/06,113124
2018/11/07,113005
2018/11/08,112505
2018/11/09,110739
2018/11/10,110436
2018/11/11,106842
2018/11/12,103131
2018/11/13,101271
2018/11/14,95515
2018/11/15,94867
2018/11/16,93561
2018/11/17,93540
2018/11/18,91507
2018/11/19,92048
2018/11/20,92943
2018/11/21,92564
2018/11/22,92133
2018/11/23,91974
2018/11/24,92475
2018/11/25,90228
2018/11/26,89148
2018/11/27,89238
2018/11/28,90132
2018/11/29,89925
2018/11/30,87605
2018/12/01,86293
2018/12/02,85038
2018/12/03,84488
2018/12/04,82744
2018/12/05,82931
2018/12/06,83136
2018/12/07,83368
2018/12/08,83256
2018/12/09,83489
2018/12/10,83474
2018/12/11,83267
2018/12/12,83232
2018/12/13,83179
2018/12/14,82272
2018/12/15,80300
2018/12/16,80481
2018/12/17,80136
2018/12/18,79778
2018/12/19,79899
2018/12/20,80759
2018/12/21,80061
2018/12/22,79060
2018/12/23,77728
2018/12/24,78678
2018/12/25,77818
2018/12/26,77199
2018/12/27,76435
2018/12/28,72345
2018/12/29,70644
2018/12/30,71499
2018/12/31,70540
2019/01/01,73974
2019/01/02,74362
2019/01/03,74393
2019/01/04,73832
2019/01/05,73437
2019/01/06,74699
2019/01/07,74626
2019/01/08,74233
2019/01/09,74153
2019/01/10,74391
2019/01/11,74391
2019/01/12,76847
2019/01/13,78261
2019/01/14,78286
2019/01/15,78090
2019/01/16,78562
2019/01/17,78141
2019/01/18,78105
2019/01/19,77635
2019/01/20,77464
2019/01/21,77761
2019/01/22,78535
2019/01/23,78564
2019/01/24,78827
2019/01/25,78670
2019/01/26,80277
2019/01/27,80109
2019/01/28,79219
2019/01/29,78911
2019/01/30,78446
2019/01/31,78706
2019/02/01,78863
2019/02/02,81092
2019/02/03,84673
2019/02/04,88112
2019/02/05,91972
2019/02/06,94866
2019/02/07,97659
2019/02/08,98109
2019/02/09,101320
2019/02/10,106181
2019/02/11,108392
2019/02/12,109713
2019/02/13,109836
2019/02/14,110373
2019/02/15,111010
2019/02/16,111740
2019/02/17,111254
2019/02/18,109325
2019/02/19,108752
2019/02/20,108372
2019/02/21,108202
2019/02/22,108044
2019/02/23,108534
2019/02/24,108365
2019/02/25,108512
2019/02/26,106702
2019/02/27,106544
2019/02/28,105416
2019/03/01,105539
2019/03/02,105335
2019/03/03,105413
2019/03/04,107005
2019/03/05,107070
2019/03/06,106766
2019/03/07,106771
2019/03/08,106908
2019/03/09,107060
2019/03/10,107187
2019/03/11,107189
2019/03/12,107507
2019/03/13,107650
2019/03/14,107775
2019/03/15,107788
2019/03/16,107858
2019/03/17,107582
2019/03/18,107886
2019/03/19,109345
2019/03/20,110388
2019/03/21,110807
2019/03/22,112775
2019/03/23,112968
2019/03/24,111472
2019/03/25,114427
2019/03/26,116228
2019/03/27,117981
2019/03/28,119723
2019/03/29,121954
2019/03/30,124443
2019/03/31,126700
2019/04/01,129446
2019/04/02,137182
2019/04/03,143489
2019/04/04,146197
2019/04/05,147032
2019/04/06,146609
2019/04/07,146733
2019/04/08,149032
2019/04/09,150854
2019/04/10,153049
2019/04/11,157744
2019/04/12,159346
2019/04/13,159182
2019/04/14,159099
2019/04/15,159738
2019/04/16,160879
2019/04/17,162840
2019/04/18,165434
2019/04/19,167755
2019/04/20,169754
2019/04/21,170317
2019/04/22,173233
2019/04/23,176534
2019/04/24,177563
2019/04/25,178619
2019/04/26,178213
2019/04/27,177353
2019/04/28,177403
2019/04/29,177783
2019/04/30,179940
2019/05/01,181499
2019/05/02,181010
2019/05/03,179947
2019/05/04,177043
2019/05/05,173800
2019/05/06,171761
2019/05/07,168953
2019/05/08,166527
2019/05/09,166469
2019/05/10,164557
2019/05/11,160482
2019/05/12,157743
2019/05/13,156687
2019/05/14,161177
2019/05/15,165599
2019/05/16,173243
2019/05/17,173770
2019/05/18,170922
2019/05/19,170885
2019/05/20,175964
2019/05/21,178231
2019/05/22,183569
2019/05/23,186772
2019/05/24,190747
2019/05/25,193201
2019/05/26,193679
2019/05/27,201288
2019/05/28,206158
2019/05/29,212648
2019/05/30,215963
2019/05/31,217487
2019/06/01,221522
2019/06/02,225281
2019/06/03,228401
2019/06/04,231019
2019/06/05,230618
2019/06/06,230399
2019/06/07,228697
2019/06/08,232021
2019/06/09,229180
2019/06/10,233210
2019/06/11,235641
2019/06/12,235531
2019/06/13,232896
2019/06/14,229184
2019/06/15,228133
2019/06/16,228019
2019/06/17,231195
2019/06/18,231214
2019/06/19,231715
2019/06/20,235846
2019/06/21,232596
2019/06/22,228655
2019/06/23,227629
2019/06/24,226368
2019/06/25,227651
2019/06/26,226851
2019/06/27,225640
2019/06/28,230262
2019/06/29,228944
2019/06/30,228970
2019/07/01,232170
2019/07/02,233572
2019/07/03,232672
2019/07/04,230526
2019/07/05,226464
2019/07/06,222330
2019/07/07,224963
2019/07/08,223562
2019/07/09,222431
2019/07/10,222362
2019/07/11,225251
2019/07/12,222693
2019/07/13,221119
2019/07/14,221409
2019/07/15,219889
2019/07/16,223342
2019/07/17,222611
2019/07/18,223174
2019/07/19,222107
2019/07/20,223849
2019/07/21,230436
2019/07/22,232228
2019/07/23,234022
2019/07/24,234182
2019/07/25,234848
2019/07/26,231987
2019/07/27,232621
2019/07/28,234701
2019/07/29,235297
2019/07/30,235104
2019/07/31,233569
2019/08/01,232696
2019/08/02,229841
2019/08/03,227300
2019/08/04,231609
2019/08/05,230315
2019/08/06,229525
2019/08/07,229199
2019/08/08,229929
2019/08/09,230200
2019/08/10,232258
2019/08/11,236516
2019/08/12,237060
2019/08/13,237669
2019/08/14,236728
2019/08/15,237679
2019/08/16,237876
2019/08/17,239809
2019/08/18,241720
2019/08/19,242008
2019/08/20,241536
2019/08/21,241421
2019/08/22,240236
2019/08/23,240117
2019/08/24,240932
2019/08/25,239374
2019/08/26,237726
2019/08/27,234933
2019/08/28,233780
2019/08/29,233001
2019/08/30,229838
2019/08/31,228999
2019/09/01,227950
2019/09/02,226265
2019/09/03,226117
2019/09/04,225882
2019/09/05,225895
2019/09/06,220380
2019/09/07,220836
2019/09/08,216992
2019/09/09,213696
2019/09/10,212751
2019/09/11,212942
2019/09/12,212364
2019/09/13,209959
2019/09/14,209024
2019/09/15,205673
2019/09/16,204272
2019/09/17,202063
2019/09/18,194944
2019/09/19,194842
2019/09/20,194762
2019/09/21,196472
2019/09/22,198184
2019/09/23,193996
2019/09/24,192114
2019/09/25,191255
2019/09/26,181773
2019/09/27,182711
2019/09/28,183952
2019/09/29,178485
2019/09/30,174088
2019/10/01,174255
2019/10/02,174763
2019/10/03,172954
2019/10/04,174110
2019/10/05,173742
2019/10/06,174155
2019/10/07,173966
2019/10/08,173777
2019/10/09,163741
2019/10/10,163606
2019/10/11,162115
2019/10/12,161718
2019/10/13,163509
2019/10/14,149730
2019/10/15,146645
2019/10/16,146607
2019/10/17,144069
2019/10/18,142828
2019/10/19,138613
2019/10/20,139170
2019/10/21,138124
2019/10/22,130384
2019/10/23,118347
2019/10/24,118283
2019/10/25,116649
2019/10/26,114265
2019/10/27,114640
2019/10/28,114706
2019/10/29,114774
