Date,sentbyaddress7trx
2016/06/17,1.795
2016/06/18,2.732
2016/06/19,2.845
2016/06/20,2.429
2016/06/21,1.938
2016/06/22,1.615
2016/06/23,1.06
2016/06/24,0.425
2016/06/25,-0.257
2016/06/26,-0.874
2016/06/27,-1.329
2016/06/28,-1.451
2016/06/29,-1.433
2016/06/30,-1.47
2016/07/01,-1.489
2016/07/02,-1.449
2016/07/03,-1.37
2016/07/04,-1.174
2016/07/05,-0.904
2016/07/06,-0.686
2016/07/07,-0.52
2016/07/08,-0.396
2016/07/09,-0.356
2016/07/10,-0.43
2016/07/11,-0.463
2016/07/12,-0.463
2016/07/13,-0.484
2016/07/14,-0.395
2016/07/15,-0.287
2016/07/16,-0.407
2016/07/17,-0.708
2016/07/18,-0.841
2016/07/19,1.156
2016/07/20,2.346
2016/07/21,2.735
2016/07/22,2.861
2016/07/23,2.623
2016/07/24,3.097
2016/07/25,3.217
2016/07/26,4.07
2016/07/27,4.328
2016/07/28,4.02
2016/07/29,3.179
2016/07/30,2.022
2016/07/31,1.064
2016/08/01,0.383
2016/08/02,0.237
2016/08/03,0.039
2016/08/04,-0.214
2016/08/05,-0.628
2016/08/06,-1.08
2016/08/07,-1.458
2016/08/08,-1.61
2016/08/09,-1.49
2016/08/10,-1.4
2016/08/11,-1.091
2016/08/12,-1.045
2016/08/13,-1.211
2016/08/14,-1.336
2016/08/15,-1.385
2016/08/16,-1.221
2016/08/17,-1.127
2016/08/18,-1.07
2016/08/19,-1.017
2016/08/20,-0.909
2016/08/21,-0.824
2016/08/22,-0.843
2016/08/23,-0.589
2016/08/24,-0.411
2016/08/25,-0.105
2016/08/26,0.069
2016/08/27,0.215
2016/08/28,0.223
2016/08/29,0.311
2016/08/30,0.327
2016/08/31,0.428
2016/09/01,0.708
2016/09/02,0.88
2016/09/03,0.766
2016/09/04,0.506
2016/09/05,0.23
2016/09/06,0.005
2016/09/07,-0.14
2016/09/08,0.041
2016/09/09,0.056
2016/09/10,-0.058
2016/09/11,-0.14
2016/09/12,-0.165
2016/09/13,-0.16
2016/09/14,-0.107
2016/09/15,-0.082
2016/09/16,0.082
2016/09/17,0.179
2016/09/18,0.02
2016/09/19,-0.322
2016/09/20,0.279
2016/09/21,0.954
2016/09/22,0.879
2016/09/23,0.573
2016/09/24,0.274
2016/09/25,-0.014
2016/09/26,-0.263
2016/09/27,-0.42
2016/09/28,-0.525
2016/09/29,-0.401
2016/09/30,-0.155
2016/10/01,-0.174
2016/10/02,-0.001
2016/10/03,0.01
2016/10/04,-0.382
2016/10/05,-0.877
2016/10/06,-1.194
2016/10/07,-1.139
2016/10/08,-0.872
2016/10/09,-0.364
2016/10/10,0.169
2016/10/11,0.406
2016/10/12,-0.199
2016/10/13,-1.356
2016/10/14,-1.823
2016/10/15,-2.185
2016/10/16,-2.217
2016/10/17,-1.912
2016/10/18,-0.854
2016/10/19,-0.51
2016/10/20,0.301
2016/10/21,1.314
2016/10/22,1.838
2016/10/23,1.953
2016/10/24,1.735
2016/10/25,1.407
2016/10/26,1.089
2016/10/27,0.844
2016/10/28,0.687
2016/10/29,0.45
2016/10/30,0.115
2016/10/31,0.199
2016/11/01,0.609
2016/11/02,0.564
2016/11/03,0.555
2016/11/04,0.042
2016/11/05,-0.369
2016/11/06,-0.852
2016/11/07,-0.994
2016/11/08,-1.007
2016/11/09,-0.882
2016/11/10,-0.964
2016/11/11,-0.887
2016/11/12,-0.81
2016/11/13,-0.53
2016/11/14,-0.524
2016/11/15,-0.496
2016/11/16,-0.553
2016/11/17,-0.634
2016/11/18,-0.655
2016/11/19,-0.756
2016/11/20,-0.805
2016/11/21,-0.772
2016/11/22,1.912
2016/11/23,6.699
2016/11/24,6.554
2016/11/25,7.46
2016/11/26,5.687
2016/11/27,3.352
2016/11/28,1.38
2016/11/29,-0.243
2016/11/30,-1.466
2016/12/01,-2.405
2016/12/02,-2.985
2016/12/03,-3.025
2016/12/04,-2.75
2016/12/05,-2.591
2016/12/06,-2.144
2016/12/07,-2.11
2016/12/08,-2.207
2016/12/09,-2.03
2016/12/10,-1.99
2016/12/11,-1.873
2016/12/12,-1.7
2016/12/13,-1.623
2016/12/14,-1.241
2016/12/15,-0.55
2016/12/16,-0.241
2016/12/17,-0.164
2016/12/18,-0.243
2016/12/19,-0.255
2016/12/20,-0.14
2016/12/21,0.073
2016/12/22,0.279
2016/12/23,0.237
2016/12/24,-0.007
2016/12/25,-0.447
2016/12/26,-0.876
2016/12/27,-1.099
2016/12/28,-1.079
2016/12/29,-0.774
2016/12/30,-0.509
2016/12/31,-0.16
2017/01/01,-0.237
2017/01/02,-0.242
2017/01/03,-0.046
2017/01/04,0.688
2017/01/05,1.382
2017/01/06,1.933
2017/01/07,1.976
2017/01/08,1.616
2017/01/09,1.525
2017/01/10,1.229
2017/01/11,1.02
2017/01/12,0.902
2017/01/13,0.687
2017/01/14,0.331
2017/01/15,-0.136
2017/01/16,-0.229
2017/01/17,-0.289
2017/01/18,-0.411
2017/01/19,-0.378
2017/01/20,-0.196
2017/01/21,-0.152
2017/01/22,-0.252
2017/01/23,-0.301
2017/01/24,-0.29
2017/01/25,-0.379
2017/01/26,-0.405
2017/01/27,-0.463
2017/01/28,-0.546
2017/01/29,-0.688
2017/01/30,-0.634
2017/01/31,-0.522
2017/02/01,-0.373
2017/02/02,-0.138
2017/02/03,-0.028
2017/02/04,0.169
2017/02/05,0.396
2017/02/06,0.595
2017/02/07,0.677
2017/02/08,0.726
2017/02/09,0.73
2017/02/10,0.906
2017/02/11,0.794
2017/02/12,0.69
2017/02/13,0.98
2017/02/14,1.338
2017/02/15,1.609
2017/02/16,1.597
2017/02/17,1.442
2017/02/18,1.38
2017/02/19,1.076
2017/02/20,0.899
2017/02/21,0.717
2017/02/22,0.528
2017/02/23,0.326
2017/02/24,0.328
2017/02/25,0.311
2017/02/26,0.308
2017/02/27,0.469
2017/02/28,1.043
2017/03/01,1.771
2017/03/02,3.509
2017/03/03,4.401
2017/03/04,4.395
2017/03/05,3.925
2017/03/06,3.308
2017/03/07,2.534
2017/03/08,1.834
2017/03/09,1.503
2017/03/10,1.474
2017/03/11,1.404
2017/03/12,1.553
2017/03/13,2.445
2017/03/14,2.993
2017/03/15,3.312
2017/03/16,4.39
2017/03/17,5.354
2017/03/18,5.459
2017/03/19,4.776
2017/03/20,3.88
2017/03/21,3.023
2017/03/22,2.147
2017/03/23,1.381
2017/03/24,1.119
2017/03/25,0.935
2017/03/26,0.572
2017/03/27,0.417
2017/03/28,0.265
2017/03/29,0.157
2017/03/30,0.417
2017/03/31,1.21
2017/04/01,1.287
2017/04/02,1.245
2017/04/03,1.6
2017/04/04,1.518
2017/04/05,1.322
2017/04/06,1.318
2017/04/07,0.883
2017/04/08,0.193
2017/04/09,-0.599
2017/04/10,-1.092
2017/04/11,-1.416
2017/04/12,-1.507
2017/04/13,-1.356
2017/04/14,-1.233
2017/04/15,-1.223
2017/04/16,-1.476
2017/04/17,-1.686
2017/04/18,-1.585
2017/04/19,-1.305
2017/04/20,-0.911
2017/04/21,-0.732
2017/04/22,-0.75
2017/04/23,-0.814
2017/04/24,-0.614
2017/04/25,-0.385
2017/04/26,-0.111
2017/04/27,0.877
2017/04/28,1.701
2017/04/29,1.996
2017/04/30,2.169
2017/05/01,2.478
2017/05/02,2.704
2017/05/03,2.507
2017/05/04,2.614
2017/05/05,2.74
2017/05/06,2.467
2017/05/07,2.296
2017/05/08,2.627
2017/05/09,2.76
2017/05/10,2.559
2017/05/11,2.376
2017/05/12,2.021
2017/05/13,1.382
2017/05/14,0.791
2017/05/15,0.642
2017/05/16,0.677
2017/05/17,1.15
2017/05/18,1.637
2017/05/19,2.573
2017/05/20,2.797
2017/05/21,2.736
2017/05/22,2.941
2017/05/23,3.27
2017/05/24,3.607
2017/05/25,3.773
2017/05/26,3.648
2017/05/27,3.015
2017/05/28,2.191
2017/05/29,1.585
2017/05/30,1.481
2017/05/31,2.215
2017/06/01,2.919
2017/06/02,2.923
2017/06/03,2.592
2017/06/04,2.137
2017/06/05,1.926
2017/06/06,1.794
2017/06/07,1.652
2017/06/08,1.336
2017/06/09,1.321
2017/06/10,1.395
2017/06/11,1.74
2017/06/12,2.882
2017/06/13,3.781
2017/06/14,4.038
2017/06/15,3.984
2017/06/16,3.5
2017/06/17,2.911
2017/06/18,2.39
2017/06/19,2.096
2017/06/20,2.222
2017/06/21,2.401
2017/06/22,2.504
2017/06/23,2.363
2017/06/24,2.01
2017/06/25,1.413
2017/06/26,1.489
2017/06/27,1.378
2017/06/28,-0.452
2017/06/29,-1.164
2017/06/30,-1.321
2017/07/01,-1.267
2017/07/02,-1.15
2017/07/03,-0.648
2017/07/04,-0.059
2017/07/05,0.243
2017/07/06,0.312
2017/07/07,0.653
2017/07/08,0.461
2017/07/09,0.014
2017/07/10,-0.008
2017/07/11,0.08
2017/07/12,0.147
2017/07/13,-0.063
2017/07/14,-0.391
2017/07/15,-0.712
2017/07/16,-1.011
2017/07/17,-1.129
2017/07/18,-1.022
2017/07/19,-0.758
2017/07/20,-0.552
2017/07/21,-0.574
2017/07/22,-0.87
2017/07/23,-0.495
2017/07/24,-0.301
2017/07/25,-0.308
2017/07/26,-0.492
2017/07/27,-0.631
2017/07/28,-0.695
2017/07/29,-0.97
2017/07/30,-1.275
2017/07/31,-0.9
2017/08/01,-0.731
2017/08/02,-0.552
2017/08/03,-0.398
2017/08/04,-0.096
2017/08/05,0.288
2017/08/06,0.531
2017/08/07,0.889
2017/08/08,1.481
2017/08/09,1.867
2017/08/10,2.38
2017/08/11,2.814
2017/08/12,2.941
2017/08/13,2.701
2017/08/14,2.863
2017/08/15,3.114
2017/08/16,3.29
2017/08/17,3.36
2017/08/18,3.479
2017/08/19,3.043
2017/08/20,2.262
2017/08/21,1.812
2017/08/22,1.404
2017/08/23,1.17
2017/08/24,0.784
2017/08/25,0.523
2017/08/26,-0.049
2017/08/27,-0.584
2017/08/28,-0.789
2017/08/29,-0.563
2017/08/30,-0.161
2017/08/31,0.371
2017/09/01,0.761
2017/09/02,0.681
2017/09/03,0.235
2017/09/04,0.539
2017/09/05,0.943
2017/09/06,1.386
2017/09/07,1.568
2017/09/08,1.564
2017/09/09,1.267
2017/09/10,0.567
2017/09/11,0.135
2017/09/12,0.212
2017/09/13,0.239
2017/09/14,0.458
2017/09/15,0.846
2017/09/16,0.617
2017/09/17,-0.157
2017/09/18,-0.594
2017/09/19,-0.832
2017/09/20,-0.995
2017/09/21,-1.199
2017/09/22,-1.582
2017/09/23,-1.916
2017/09/24,-2.071
2017/09/25,-1.976
2017/09/26,-1.869
2017/09/27,-1.748
2017/09/28,-1.423
2017/09/29,-1.026
2017/09/30,-0.817
2017/10/01,-0.906
2017/10/02,-0.898
2017/10/03,-0.77
2017/10/04,-0.724
2017/10/05,-0.606
2017/10/06,-0.553
2017/10/07,-0.564
2017/10/08,-0.578
2017/10/09,-0.512
2017/10/10,-0.095
2017/10/11,0.456
2017/10/12,0.89
2017/10/13,1.476
2017/10/14,1.569
2017/10/15,1.266
2017/10/16,0.855
2017/10/17,1.188
2017/10/18,1.313
2017/10/19,1.134
2017/10/20,1.145
2017/10/21,1.114
2017/10/22,1.531
2017/10/23,1.595
2017/10/24,1.488
2017/10/25,1.12
2017/10/26,0.689
2017/10/27,-1.161
2017/10/28,-3.341
2017/10/29,-5.425
2017/10/30,-7.28
2017/10/31,-8.89
2017/11/01,-7.647
2017/11/02,-4.416
2017/11/03,-1.157
2017/11/04,1.049
2017/11/05,2.302
2017/11/06,3.223
2017/11/07,3.797
2017/11/08,4.267
2017/11/09,4.559
2017/11/10,4.441
2017/11/11,3.881
2017/11/12,3.477
2017/11/13,3.03
2017/11/14,2.842
2017/11/15,3
2017/11/16,2.929
2017/11/17,2.905
2017/11/18,2.507
2017/11/19,2.057
2017/11/20,1.762
2017/11/21,1.714
2017/11/22,1.763
2017/11/23,1.754
2017/11/24,1.652
2017/11/25,1.494
2017/11/26,1.368
2017/11/27,1.646
2017/11/28,2.045
2017/11/29,2.567
2017/11/30,2.78
2017/12/01,2.5
2017/12/02,2.127
2017/12/03,2.023
2017/12/04,1.973
2017/12/05,1.961
2017/12/06,2.395
2017/12/07,2.248
2017/12/08,2.178
2017/12/09,2.122
2017/12/10,2.028
2017/12/11,2.158
2017/12/12,2.703
2017/12/13,3.317
2017/12/14,3.838
2017/12/15,3.977
2017/12/16,3.726
2017/12/17,3.303
2017/12/18,2.999
2017/12/19,3.036
2017/12/20,3.069
2017/12/21,3.162
2017/12/22,3.493
2017/12/23,3.21
2017/12/24,2.253
2017/12/25,1.147
2017/12/26,0.412
2017/12/27,0.032
2017/12/28,-0.151
2017/12/29,0.268
2017/12/30,1.015
2017/12/31,1.181
2018/01/01,1.063
2018/01/02,1.436
2018/01/03,1.864
2018/01/04,2.467
2018/01/05,2.814
2018/01/06,2.884
2018/01/07,2.749
2018/01/08,2.507
2018/01/09,2.552
2018/01/10,2.346
2018/01/11,2.146
2018/01/12,1.773
2018/01/13,1.516
2018/01/14,1.199
2018/01/15,1.188
2018/01/16,1.369
2018/01/17,1.524
2018/01/18,1.53
2018/01/19,1.046
2018/01/20,0.186
2018/01/21,-0.076
2018/01/22,-0.512
2018/01/23,-1.028
2018/01/24,-1.559
2018/01/25,-2.194
2018/01/26,-2.464
2018/01/27,-2.676
2018/01/28,-2.855
2018/01/29,-2.81
2018/01/30,-2.676
2018/01/31,-2.507
2018/02/01,-2.084
2018/02/02,-1.624
2018/02/03,-1.53
2018/02/04,-1.47
2018/02/05,-1.409
2018/02/06,-1.268
2018/02/07,-1.235
2018/02/08,-1.497
2018/02/09,-1.676
2018/02/10,-1.69
2018/02/11,-1.69
2018/02/12,-1.546
2018/02/13,-1.563
2018/02/14,-1.505
2018/02/15,-1.403
2018/02/16,-1.535
2018/02/17,-1.728
2018/02/18,-1.846
2018/02/19,-1.756
2018/02/20,-1.368
2018/02/21,-1.023
2018/02/22,-0.883
2018/02/23,-0.931
2018/02/24,-1.231
2018/02/25,-1.534
2018/02/26,-1.465
2018/02/27,-1.292
2018/02/28,-0.997
2018/03/01,-0.75
2018/03/02,-0.564
2018/03/03,-0.672
2018/03/04,-0.991
2018/03/05,-0.98
2018/03/06,-0.682
2018/03/07,0.453
2018/03/08,0.859
2018/03/09,0.765
2018/03/10,0.345
2018/03/11,-0.279
2018/03/12,-0.803
2018/03/13,-1.002
2018/03/14,-0.793
2018/03/15,-0.653
2018/03/16,-0.736
2018/03/17,-0.964
2018/03/18,-1.099
2018/03/19,-0.927
2018/03/20,-0.83
2018/03/21,-0.578
2018/03/22,-0.528
2018/03/23,0.088
2018/03/24,0.512
2018/03/25,0.173
2018/03/26,-0.145
2018/03/27,-0.456
2018/03/28,-0.829
2018/03/29,-0.983
2018/03/30,-0.917
2018/03/31,-1.041
2018/04/01,-1.338
2018/04/02,-1.486
2018/04/03,-1.321
2018/04/04,-1.125
2018/04/05,-0.624
2018/04/06,-0.246
2018/04/07,-0.224
2018/04/08,-0.196
2018/04/09,-0.044
2018/04/10,0.001
2018/04/11,0.113
2018/04/12,0.465
2018/04/13,0.871
2018/04/14,0.911
2018/04/15,0.749
2018/04/16,0.586
2018/04/17,0.467
2018/04/18,0.443
2018/04/19,0.656
2018/04/20,0.984
2018/04/21,1.229
2018/04/22,1.649
2018/04/23,2.126
2018/04/24,2.466
2018/04/25,2.422
2018/04/26,2.183
2018/04/27,1.754
2018/04/28,1.218
2018/04/29,0.674
2018/04/30,0.349
2018/05/01,-0.018
2018/05/02,-0.063
2018/05/03,0.247
2018/05/04,2.473
2018/05/05,3.308
2018/05/06,3.059
2018/05/07,2.621
2018/05/08,2.214
2018/05/09,1.739
2018/05/10,1.319
2018/05/11,0.939
2018/05/12,0.587
2018/05/13,0.176
2018/05/14,-0.063
2018/05/15,-0.087
2018/05/16,0.016
2018/05/17,0.235
2018/05/18,0.406
2018/05/19,0.625
2018/05/20,0.655
2018/05/21,0.529
2018/05/22,0.614
2018/05/23,0.647
2018/05/24,0.6
2018/05/25,0.471
2018/05/26,0.303
2018/05/27,0.194
2018/05/28,0.24
2018/05/29,0.315
2018/05/30,0.299
2018/05/31,0.338
2018/06/01,0.122
2018/06/02,0.04
2018/06/03,0.008
2018/06/04,-0.088
2018/06/05,-0.303
2018/06/06,-0.536
2018/06/07,-0.617
2018/06/08,-0.729
2018/06/09,-0.624
2018/06/10,-0.399
2018/06/11,-0.281
2018/06/12,-0.412
2018/06/13,-0.633
2018/06/14,-0.854
2018/06/15,-0.803
2018/06/16,-1.031
2018/06/17,-1.227
2018/06/18,-1.387
2018/06/19,-1.213
2018/06/20,-0.775
2018/06/21,-0.346
2018/06/22,0.107
2018/06/23,0.111
2018/06/24,0.03
2018/06/25,0.802
2018/06/26,1.105
2018/06/27,1.09
2018/06/28,0.866
2018/06/29,0.682
2018/06/30,-0.154
2018/07/01,-1.411
2018/07/02,-2.545
2018/07/03,-3.413
2018/07/04,-4.07
2018/07/05,-4.334
2018/07/06,-4.572
2018/07/07,-4.693
2018/07/08,-4.376
2018/07/09,-3.714
2018/07/10,-2.845
2018/07/11,-2.045
2018/07/12,-1.583
2018/07/13,-1.464
2018/07/14,-1.497
2018/07/15,-1.598
2018/07/16,-0.865
2018/07/17,0.23
2018/07/18,1.911
2018/07/19,3.069
2018/07/20,3.426
2018/07/21,2.995
2018/07/22,2.737
2018/07/23,2.998
2018/07/24,3.491
2018/07/25,3.849
2018/07/26,3.682
2018/07/27,3.506
2018/07/28,2.883
2018/07/29,2.234
2018/07/30,1.747
2018/07/31,1.317
2018/08/01,1.036
2018/08/02,0.822
2018/08/03,0.785
2018/08/04,0.592
2018/08/05,0.204
2018/08/06,-0.085
2018/08/07,-0.417
2018/08/08,-0.893
2018/08/09,-1.481
2018/08/10,-1.776
2018/08/11,-1.67
2018/08/12,-1.37
2018/08/13,-0.991
2018/08/14,-0.708
2018/08/15,-0.537
2018/08/16,-0.238
2018/08/17,-0.141
2018/08/18,-0.203
2018/08/19,-0.364
2018/08/20,-0.37
2018/08/21,-0.587
2018/08/22,-0.752
2018/08/23,-0.952
2018/08/24,-0.93
2018/08/25,-0.891
2018/08/26,-0.747
2018/08/27,-0.456
2018/08/28,-0.355
2018/08/29,-0.531
2018/08/30,-0.754
2018/08/31,-0.892
2018/09/01,-0.749
2018/09/02,-0.455
2018/09/03,-0.113
2018/09/04,0.093
2018/09/05,0.218
2018/09/06,0.116
2018/09/07,0.019
2018/09/08,-0.12
2018/09/09,-0.243
2018/09/10,-0.388
2018/09/11,-0.696
2018/09/12,-0.996
2018/09/13,-1.153
2018/09/14,-1.341
2018/09/15,-1.74
2018/09/16,-2.172
2018/09/17,-2.224
2018/09/18,-2.25
2018/09/19,-2.284
2018/09/20,-2.188
2018/09/21,-1.93
2018/09/22,-1.789
2018/09/23,-1.68
2018/09/24,-1.6
2018/09/25,-1.441
2018/09/26,-1.387
2018/09/27,-1.313
2018/09/28,-1.263
2018/09/29,-1.366
2018/09/30,-1.179
2018/10/01,-1.082
2018/10/02,-1.067
2018/10/03,-0.505
2018/10/04,0.192
2018/10/05,1.107
2018/10/06,1.928
2018/10/07,2.02
2018/10/08,1.911
2018/10/09,1.794
2018/10/10,1.503
2018/10/11,1.319
2018/10/12,1.093
2018/10/13,0.933
2018/10/14,0.624
2018/10/15,0.516
2018/10/16,0.576
2018/10/17,0.811
2018/10/18,0.875
2018/10/19,0.862
2018/10/20,0.712
2018/10/21,0.441
2018/10/22,0.443
2018/10/23,0.45
2018/10/24,0.474
2018/10/25,0.414
2018/10/26,0.375
2018/10/27,0.214
2018/10/28,-0.147
2018/10/29,-0.088
2018/10/30,0.185
2018/10/31,0.434
2018/11/01,0.448
2018/11/02,0.133
2018/11/03,-0.302
2018/11/04,-0.65
2018/11/05,-0.724
2018/11/06,-0.708
2018/11/07,-0.813
2018/11/08,-0.959
2018/11/09,-0.876
2018/11/10,-0.839
2018/11/11,-0.591
2018/11/12,-0.34
2018/11/13,-0.226
2018/11/14,-0.06
2018/11/15,0.021
2018/11/16,-0.04
2018/11/17,-0.286
2018/11/18,-0.618
2018/11/19,-0.223
2018/11/20,0.169
2018/11/21,0.231
2018/11/22,0.128
2018/11/23,-0.028
2018/11/24,-0.362
2018/11/25,-0.574
2018/11/26,-0.627
2018/11/27,-0.652
2018/11/28,-0.603
2018/11/29,-0.653
2018/11/30,-0.578
2018/12/01,-0.67
2018/12/02,-0.823
2018/12/03,-0.849
2018/12/04,-0.867
2018/12/05,-0.67
2018/12/06,-0.474
2018/12/07,-0.117
2018/12/08,0.446
2018/12/09,0.666
2018/12/10,0.751
2018/12/11,0.621
2018/12/12,0.475
2018/12/13,0.302
2018/12/14,0.145
2018/12/15,0.151
2018/12/16,0.217
2018/12/17,0.247
2018/12/18,0.124
2018/12/19,0.18
2018/12/20,0.308
2018/12/21,0.357
2018/12/22,0.056
2018/12/23,-0.133
2018/12/24,-0.128
2018/12/25,-0.143
2018/12/26,-0.066
2018/12/27,0.082
2018/12/28,0.232
2018/12/29,0.439
2018/12/30,0.3
2018/12/31,0.187
2019/01/01,-0.096
2019/01/02,-0.105
2019/01/03,0.185
2019/01/04,0.286
2019/01/05,0.184
2019/01/06,0.051
2019/01/07,0.087
2019/01/08,0.235
2019/01/09,0.373
2019/01/10,0.435
2019/01/11,0.433
2019/01/12,-0.002
2019/01/13,-0.491
2019/01/14,-0.266
2019/01/15,0.01
2019/01/16,-0.017
2019/01/17,-0.157
2019/01/18,-0.303
2019/01/19,-0.512
2019/01/20,-0.763
2019/01/21,-0.879
2019/01/22,-0.977
2019/01/23,-0.924
2019/01/24,-0.82
2019/01/25,-0.693
2019/01/26,-0.797
2019/01/27,-0.803
2019/01/28,-0.512
2019/01/29,-0.236
2019/01/30,-0.148
2019/01/31,-0.118
2019/02/01,-0.171
2019/02/02,-0.471
2019/02/03,-0.925
2019/02/04,-1.432
2019/02/05,-1.839
2019/02/06,-2.128
2019/02/07,-2.295
2019/02/08,-2.134
2019/02/09,-2.013
2019/02/10,-2.008
2019/02/11,-1.8
2019/02/12,-1.506
2019/02/13,-1.108
2019/02/14,-0.664
2019/02/15,-0.232
2019/02/16,0.015
2019/02/17,0.11
2019/02/18,0.602
2019/02/19,1.047
2019/02/20,1.276
2019/02/21,1.239
2019/02/22,1.149
2019/02/23,0.962
2019/02/24,0.85
2019/02/25,0.732
2019/02/26,0.712
2019/02/27,0.815
2019/02/28,0.833
2019/03/01,1.028
2019/03/02,1.054
2019/03/03,0.851
2019/03/04,0.816
2019/03/05,0.936
2019/03/06,1.067
2019/03/07,1.138
2019/03/08,1.13
2019/03/09,1.115
2019/03/10,0.732
2019/03/11,0.395
2019/03/12,0.317
2019/03/13,0.295
2019/03/14,0.296
2019/03/15,0.293
2019/03/16,0.041
2019/03/17,-0.221
2019/03/18,-0.129
2019/03/19,0.178
2019/03/20,0.515
2019/03/21,0.644
2019/03/22,0.706
2019/03/23,0.614
2019/03/24,0.425
2019/03/25,0.658
2019/03/26,0.943
2019/03/27,1.059
2019/03/28,1.109
2019/03/29,1.11
2019/03/30,0.995
2019/03/31,0.778
2019/04/01,0.954
2019/04/02,1.575
2019/04/03,2.07
2019/04/04,2.151
2019/04/05,1.95
2019/04/06,1.407
2019/04/07,0.877
2019/04/08,0.633
2019/04/09,0.571
2019/04/10,0.424
2019/04/11,0.589
2019/04/12,0.99
2019/04/13,1.008
2019/04/14,0.489
2019/04/15,0.103
2019/04/16,-0.212
2019/04/17,-0.393
2019/04/18,-0.392
2019/04/19,-0.153
2019/04/20,0.664
2019/04/21,1.028
2019/04/22,1.096
2019/04/23,1.165
2019/04/24,1.048
2019/04/25,0.782
2019/04/26,0.412
2019/04/27,-0.147
2019/04/28,-0.685
2019/04/29,-1.02
2019/04/30,-1.012
2019/05/01,-0.818
2019/05/02,-0.869
2019/05/03,-0.884
2019/05/04,-1.009
2019/05/05,-1.071
2019/05/06,-0.996
2019/05/07,-0.877
