Date,confirmationtime3roc
2016/05/08,-0.231
2016/05/09,-0.364
2016/05/10,-0.399
2016/05/11,2.317
2016/05/12,-0.902
2016/05/13,-0.858
2016/05/14,-0.739
2016/05/15,1.397
2016/05/16,1.728
2016/05/17,-1.861
2016/05/18,-0.792
2016/05/19,-0.832
2016/05/20,0.563
2016/05/21,1.371
2016/05/22,-1.2
2016/05/23,0.399
2016/05/24,-0.483
2016/05/25,0.912
2016/05/26,-0.1
2016/05/27,-0.579
2016/05/28,0.166
2016/05/29,0.3
2016/05/30,0.633
2016/05/31,1.398
2016/06/01,-0.629
2016/06/02,-1.07
2016/06/03,-1.543
2016/06/04,0.382
2016/06/05,1.828
2016/06/06,-1.293
2016/06/07,0.434
2016/06/08,-2.101
2016/06/09,0.263
2016/06/10,1.491
2016/06/11,-0.376
2016/06/12,0.445
2016/06/13,-2.991
2016/06/14,1.309
2016/06/15,0.966
2016/06/16,1.147
2016/06/17,3.18
2016/06/18,2.004
2016/06/19,-3.327
2016/06/20,-1.681
2016/06/21,-1.834
2016/06/22,1.352
2016/06/23,-0.9
2016/06/24,-0.712
2016/06/25,2.351
2016/06/26,-0.81
2016/06/27,-0.165
2016/06/28,-1.137
2016/06/29,1.018
2016/06/30,1.119
2016/07/01,-0.979
2016/07/02,-0.2
2016/07/03,-0.993
2016/07/04,0.989
2016/07/05,0.908
2016/07/06,-0.706
2016/07/07,0.514
2016/07/08,-0.784
2016/07/09,-0.62
2016/07/10,-0.165
2016/07/11,-0.547
2016/07/12,1.998
2016/07/13,-0.657
2016/07/14,0.467
2016/07/15,0.301
2016/07/16,0.082
2016/07/17,-0.464
2016/07/18,-1.981
2016/07/19,1.859
2016/07/20,1.396
2016/07/21,-0.731
2016/07/22,0.218
2016/07/23,-2.413
2016/07/24,3.655
2016/07/25,-1.211
2016/07/26,4.889
2016/07/27,-3.854
2016/07/28,-0.839
2016/07/29,-2.843
2016/07/30,3.244
2016/07/31,0.862
2016/08/01,0.302
2016/08/02,1.476
2016/08/03,0.752
2016/08/04,-3.731
2016/08/05,-2.819
2016/08/06,0.1
2016/08/07,1.892
2016/08/08,0.099
2016/08/09,-2.48
2016/08/10,0.38
2016/08/11,-0.148
2016/08/12,1.929
2016/08/13,0.365
2016/08/14,0.563
2016/08/15,-1.248
2016/08/16,-0.363
2016/08/17,0.416
2016/08/18,-0.164
2016/08/19,0.665
2016/08/20,-0.76
2016/08/21,0.263
2016/08/22,-1.053
2016/08/23,0.665
2016/08/24,0.512
2016/08/25,-0.263
2016/08/26,0.15
2016/08/27,-0.379
2016/08/28,0.978
2016/08/29,-0.133
2016/08/30,0.83
2016/08/31,-0.626
2016/09/01,0.417
2016/09/02,-1.018
2016/09/03,2.084
2016/09/04,-0.565
2016/09/05,0.197
2016/09/06,-0.734
2016/09/07,-1.553
2016/09/08,0.997
2016/09/09,-1.334
2016/09/10,1.984
2016/09/11,-1.264
2016/09/12,0.181
2016/09/13,-0.067
2016/09/14,0.033
2016/09/15,0.531
2016/09/16,-1.022
2016/09/17,0.778
2016/09/18,7.735
2016/09/19,-5.367
2016/09/20,-1.994
2016/09/21,-7.654
2016/09/22,11.538
2016/09/23,-0.948
2016/09/24,3.148
2016/09/25,-8.313
2016/09/26,6.555
2016/09/27,-2.908
2016/09/28,2.637
2016/09/29,-4.62
2016/09/30,0.749
2016/10/01,5.64
2016/10/02,0.956
2016/10/03,-3.159
2016/10/04,-4.887
2016/10/05,4.315
2016/10/06,4.216
2016/10/07,3.227
2016/10/08,-6.177
2016/10/09,-1.587
2016/10/10,-2.549
2016/10/11,2.479
2016/10/12,2.352
2016/10/13,-1.194
2016/10/14,-0.477
2016/10/15,-1.941
2016/10/16,0.974
2016/10/17,2.014
2016/10/18,-1.504
2016/10/19,4.867
2016/10/20,-5.383
2016/10/21,0.361
2016/10/22,-4.42
2016/10/23,5.089
2016/10/24,0.528
2016/10/25,0.216
2016/10/26,-1.69
2016/10/27,0.781
2016/10/28,1.43
2016/10/29,7.551
2016/10/30,-0.677
2016/10/31,-2.446
2016/11/01,-2.929
2016/11/02,1.798
2016/11/03,2.387
2016/11/04,-1.101
2016/11/05,-0.734
2016/11/06,-1.718
2016/11/07,-6.508
2016/11/08,-2.647
2016/11/09,2.194
2016/11/10,5.85
2016/11/11,2.787
2016/11/12,-2.662
2016/11/13,-3.821
2016/11/14,-1.236
2016/11/15,1.332
2016/11/16,2.614
2016/11/17,3.391
2016/11/18,-4.5
2016/11/19,-1.707
2016/11/20,-5.033
2016/11/21,3.557
2016/11/22,3.85
2016/11/23,5.859
2016/11/24,2.689
2016/11/25,-3.093
2016/11/26,-1.701
2016/11/27,-0.521
2016/11/28,1.142
2016/11/29,-0.835
2016/11/30,-1.914
2016/12/01,-0.248
2016/12/02,-1.432
2016/12/03,-1.607
2016/12/04,1.237
2016/12/05,1.183
2016/12/06,1.166
2016/12/07,-1.482
2016/12/08,-1.976
2016/12/09,0.645
2016/12/10,-0.033
2016/12/11,0.443
2016/12/12,0.85
2016/12/13,0.082
2016/12/14,0.296
2016/12/15,-0.033
2016/12/16,-0.082
2016/12/17,-0.589
2016/12/18,-1.558
2016/12/19,0.713
2016/12/20,0.774
2016/12/21,0.428
2016/12/22,1.276
2016/12/23,1.931
2016/12/24,1.066
2016/12/25,-2.791
2016/12/26,-1.846
2016/12/27,0.133
2016/12/28,1.172
2016/12/29,-0.263
2016/12/30,-1.072
2016/12/31,1.051
2017/01/01,-0.475
2017/01/02,0.083
2017/01/03,-0.696
2017/01/04,-0.489
2017/01/05,-0.542
2017/01/06,0.433
2017/01/07,0.54
2017/01/08,0.28
2017/01/09,-1.2
2017/01/10,1.294
2017/01/11,0.447
2017/01/12,0.429
2017/01/13,-1.245
2017/01/14,-0.33
2017/01/15,-0.477
2017/01/16,0.892
2017/01/17,1.083
2017/01/18,0.33
2017/01/19,-1.721
2017/01/20,0.654
2017/01/21,0.314
2017/01/22,1.533
2017/01/23,-1.405
2017/01/24,0.149
2017/01/25,0.915
2017/01/26,-0.543
2017/01/27,0.869
2017/01/28,-0.874
2017/01/29,2.03
2017/01/30,-1.789
2017/01/31,0.748
2017/02/01,-0.815
2017/02/02,0.777
2017/02/03,0.467
2017/02/04,-1.135
2017/02/05,-0.494
2017/02/06,-0.992
2017/02/07,1.334
2017/02/08,0.165
2017/02/09,0.348
2017/02/10,-0.695
2017/02/11,0.48
2017/02/12,-0.495
2017/02/13,-0.494
2017/02/14,0.249
2017/02/15,-0.493
2017/02/16,0.297
2017/02/17,0.183
2017/02/18,1.5
2017/02/19,0.548
2017/02/20,-0.05
2017/02/21,-0.876
2017/02/22,0.855
2017/02/23,-0.066
2017/02/24,0.682
2017/02/25,-1.176
2017/02/26,-1.15
2017/02/27,0.384
2017/02/28,-1.113
2017/03/01,2.199
2017/03/02,-1.204
2017/03/03,1.682
2017/03/04,-0.451
2017/03/05,-0.198
2017/03/06,0.485
2017/03/07,0.117
2017/03/08,0.947
2017/03/09,0.827
2017/03/10,0.437
2017/03/11,0.233
2017/03/12,0.152
2017/03/13,-1.457
2017/03/14,0.688
2017/03/15,-1.119
2017/03/16,0.835
2017/03/17,-1.406
2017/03/18,-0.083
2017/03/19,0.672
2017/03/20,-0.33
2017/03/21,0.571
2017/03/22,-0.965
2017/03/23,2.57
2017/03/24,0.744
2017/03/25,0.772
2017/03/26,-1.12
2017/03/27,-0.622
2017/03/28,1.051
2017/03/29,-0.117
2017/03/30,0.677
2017/03/31,-1.189
2017/04/01,1.046
2017/04/02,1.095
2017/04/03,-0.134
2017/04/04,-0.101
2017/04/05,-2.339
2017/04/06,1.684
2017/04/07,-0.235
2017/04/08,0.842
2017/04/09,1.432
2017/04/10,3.265
2017/04/11,1.487
2017/04/12,0.311
2017/04/13,-0.69
2017/04/14,-0.999
2017/04/15,1.014
2017/04/16,-0.378
2017/04/17,0.802
2017/04/18,-2.389
2017/04/19,1.784
2017/04/20,0.034
2017/04/21,-0.289
2017/04/22,-1.278
2017/04/23,-0.085
2017/04/24,2.744
2017/04/25,-1.781
2017/04/26,4.027
2017/04/27,1.4
2017/04/28,3.511
2017/04/29,0.196
2017/04/30,-0.106
2017/05/01,1.298
2017/05/02,0.125
2017/05/03,-0.018
2017/05/04,-0.443
2017/05/05,-0.987
2017/05/06,-0.511
2017/05/07,-1.207
2017/05/08,0.621
2017/05/09,0.106
2017/05/10,1.239
2017/05/11,-1.087
2017/05/12,-0.281
2017/05/13,1.019
2017/05/14,5.553
2017/05/15,5.314
2017/05/16,2.456
2017/05/17,1.446
2017/05/18,-1.117
2017/05/19,0.608
2017/05/20,-2.988
2017/05/21,0.46
2017/05/22,-0.805
2017/05/23,1.292
2017/05/24,0.184
2017/05/25,0.055
2017/05/26,-1.329
2017/05/27,-0.221
2017/05/28,0.22
2017/05/29,-1.559
2017/05/30,-2.544
2017/05/31,0.758
2017/06/01,5.743
2017/06/02,9.711
2017/06/03,3.977
2017/06/04,2.248
2017/06/05,-3.086
2017/06/06,-0.058
2017/06/07,-1.508
2017/06/08,0.768
2017/06/09,-0.115
2017/06/10,-1.744
2017/06/11,-0.705
2017/06/12,-0.439
2017/06/13,1.138
2017/06/14,-0.869
2017/06/15,-1.282
2017/06/16,-1.199
2017/06/17,0.246
2017/06/18,-0.785
2017/06/19,0.037
2017/06/20,6.303
2017/06/21,9.167
2017/06/22,7.888
2017/06/23,1.554
2017/06/24,-0.83
2017/06/25,0.365
2017/06/26,-1.511
2017/06/27,-1.24
2017/06/28,-0.706
2017/06/29,-1.233
2017/06/30,-0.695
2017/07/01,-0.958
2017/07/02,-0.139
2017/07/03,-0.317
2017/07/04,-1.359
2017/07/05,0.983
2017/07/06,0.119
2017/07/07,-0.118
2017/07/08,-2.005
2017/07/09,-0.942
2017/07/10,10.666
2017/07/11,12.544
2017/07/12,12.974
2017/07/13,1.817
2017/07/14,0.4
2017/07/15,-2.042
2017/07/16,-1.377
2017/07/17,0.964
2017/07/18,1.143
2017/07/19,-1.337
2017/07/20,-3.735
2017/07/21,0.176
2017/07/22,-0.258
2017/07/23,-0.601
2017/07/24,-0.851
2017/07/25,-0.768
2017/07/26,0.237
2017/07/27,-1.122
2017/07/28,0.818
2017/07/29,-0.726
2017/07/30,-1.488
2017/07/31,2.492
2017/08/01,14.583
2017/08/02,16.32
2017/08/03,14.034
2017/08/04,1.163
2017/08/05,0.248
2017/08/06,-1.389
2017/08/07,-1.319
2017/08/08,-1.441
2017/08/09,-1.969
2017/08/10,1.613
2017/08/11,-0.292
2017/08/12,0
2017/08/13,-2.398
2017/08/14,-0.677
2017/08/15,-0.46
2017/08/16,-0.912
2017/08/17,-0.265
2017/08/18,-0.097
2017/08/19,-1.069
2017/08/20,-0.289
2017/08/21,-2.292
2017/08/22,0.621
2017/08/23,-1.423
2017/08/24,1.171
2017/08/25,17.755
2017/08/26,20.492
2017/08/27,19.067
2017/08/28,3.164
2017/08/29,-1.186
2017/08/30,-0.481
2017/08/31,-0.806
2017/09/01,0.568
2017/09/02,-0.282
2017/09/03,-1.865
2017/09/04,-0.17
2017/09/05,-0.506
2017/09/06,0.826
2017/09/07,-0.564
2017/09/08,-0.919
2017/09/09,-1.432
2017/09/10,-0.755
2017/09/11,1.155
2017/09/12,-1.166
2017/09/13,1.075
2017/09/14,-1.334
2017/09/15,-0.36
2017/09/16,-2.023
2017/09/17,-0.854
2017/09/18,1.659
2017/09/19,-0.524
2017/09/20,0.833
2017/09/21,-2.414
2017/09/22,20.893
2017/09/23,24.827
2017/09/24,24.064
2017/09/25,5.818
2017/09/26,-0.208
2017/09/27,1.171
2017/09/28,-0.7
2017/09/29,2.156
2017/09/30,2.254
2017/10/01,-0.21
2017/10/02,-0.457
2017/10/03,-0.769
2017/10/04,-0.797
2017/10/05,-3.53
2017/10/06,0.492
2017/10/07,1.299
2017/10/08,2.327
2017/10/09,-1.18
2017/10/10,-2.298
2017/10/11,-1.235
2017/10/12,-0.586
2017/10/13,0.83
2017/10/14,0.97
2017/10/15,-0.889
2017/10/16,-36.517
2017/10/17,-52.281
2017/10/18,-52.982
2017/10/19,-27.031
2017/10/20,-2.998
2017/10/21,-0.128
2017/10/22,-0.621
2017/10/23,-0.272
2017/10/24,-0.304
2017/10/25,1.684
2017/10/26,1.575
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,-0.613
2017/11/05,-2.683
2017/11/06,0.355
2017/11/07,-0.242
2017/11/08,1.01
2017/11/09,0.065
2017/11/10,-1.413
2017/11/11,-0.495
2017/11/12,-0.801
2017/11/13,1.205
2017/11/14,2.369
2017/11/15,0.144
2017/11/16,1.154
2017/11/17,-1.812
2017/11/18,0.338
2017/11/19,-1.787
2017/11/20,0.955
2017/11/21,0.664
2017/11/22,0.384
2017/11/23,-0.226
2017/11/24,-0.947
2017/11/25,0.677
2017/11/26,0.34
2017/11/27,2.415
2017/11/28,1.739
2017/11/29,0.999
2017/11/30,-1.057
2017/12/01,-0.539
2017/12/02,0.909
2017/12/03,2.024
2017/12/04,8.041
2017/12/05,8.321
2017/12/06,10.159
2017/12/07,-2.19
2017/12/08,-3.705
2017/12/09,-5.849
2017/12/10,0.294
2017/12/11,0.939
2017/12/12,1.715
2017/12/13,2.156
2017/12/14,0.966
2017/12/15,-1.466
2017/12/16,-2.009
2017/12/17,-1.505
2017/12/18,0.329
2017/12/19,3.051
2017/12/20,3.77
2017/12/21,3.788
2017/12/22,-0.849
2017/12/23,-6.323
2017/12/24,-6.872
2017/12/25,-6.3
2017/12/26,-0.751
2017/12/27,0.251
2017/12/28,2.428
2017/12/29,3.56
2017/12/30,3.343
2017/12/31,-0.288
2018/01/01,-2.362
2018/01/02,0.4
2018/01/03,6.606
2018/01/04,8.654
2018/01/05,7.658
2018/01/06,2.29
2018/01/07,-1.339
2018/01/08,-1.239
2018/01/09,0.725
2018/01/10,2.087
2018/01/11,-0.405
2018/01/12,-0.775
2018/01/13,0.389
2018/01/14,-3.467
2018/01/15,-0.092
2018/01/16,-2.318
2018/01/17,0.951
2018/01/18,-2.604
2018/01/19,-2.867
2018/01/20,-5.125
2018/01/21,-4.148
2018/01/22,-3.366
2018/01/23,-0.424
2018/01/24,-2.533
2018/01/25,-0.457
2018/01/26,-0.203
2018/01/27,-0.7
2018/01/28,-1.778
2018/01/29,-0.253
2018/01/30,2.318
2018/01/31,2.278
2018/02/01,2.544
2018/02/02,0.051
2018/02/03,-1.507
2018/02/04,-3.037
2018/02/05,-2.672
2018/02/06,0.793
2018/02/07,0.778
2018/02/08,0.383
2018/02/09,-0.168
2018/02/10,-1.81
2018/02/11,0.789
2018/02/12,-0.151
2018/02/13,0.973
2018/02/14,1.621
2018/02/15,-0.352
2018/02/16,0.101
2018/02/17,-2.916
2018/02/18,-0.301
2018/02/19,1.017
2018/02/20,3.818
2018/02/21,2.308
2018/02/22,0.426
2018/02/23,-1.89
2018/02/24,-0.017
2018/02/25,0.256
2018/02/26,2.12
2018/02/27,-0.256
2018/02/28,-0.678
2018/03/01,-1.293
2018/03/02,-0.576
2018/03/03,-0.857
2018/03/04,-0.034
2018/03/05,0.238
2018/03/06,1.002
2018/03/07,-0.575
2018/03/08,0.495
2018/03/09,-0.136
2018/03/10,0.373
2018/03/11,-1.695
2018/03/12,1.288
2018/03/13,0.477
2018/03/14,1.951
2018/03/15,-0.986
2018/03/16,-0.896
2018/03/17,-0.222
2018/03/18,-0.86
2018/03/19,-0.721
2018/03/20,-1.728
2018/03/21,-0.034
2018/03/22,-0.881
2018/03/23,-0.151
2018/03/24,-2.047
2018/03/25,-0.166
2018/03/26,-0.6
2018/03/27,2.279
2018/03/28,1.261
2018/03/29,2.335
2018/03/30,-0.253
2018/03/31,-1.669
2018/04/01,-2.477
2018/04/02,-2.56
2018/04/03,0.867
2018/04/04,0.25
2018/04/05,0.627
2018/04/06,-0.876
2018/04/07,-0.794
2018/04/08,-0.033
2018/04/09,0.934
2018/04/10,-0.395
2018/04/11,1.61
2018/04/12,1.645
2018/04/13,2.533
2018/04/14,0.761
2018/04/15,-0.69
2018/04/16,-0.152
2018/04/17,1.405
2018/04/18,2.485
2018/04/19,2.1
2018/04/20,2.1
2018/04/21,-1.496
2018/04/22,-1.559
2018/04/23,-1.056
2018/04/24,2.868
2018/04/25,1.444
2018/04/26,-1.551
2018/04/27,0.088
2018/04/28,1.838
2018/04/29,0.583
2018/04/30,-0.175
2018/05/01,1.619
2018/05/02,2.118
2018/05/03,0.757
2018/05/04,-0.178
2018/05/05,-0.505
2018/05/06,-1.423
2018/05/07,-3.479
2018/05/08,0.122
2018/05/09,0.576
2018/05/10,2.675
2018/05/11,-0.296
2018/05/12,-0.417
2018/05/13,-1.337
2018/05/14,2.022
2018/05/15,0.384
2018/05/16,2.037
2018/05/17,-1.175
2018/05/18,1.703
2018/05/19,0.75
2018/05/20,1.099
2018/05/21,-0.897
2018/05/22,0.036
2018/05/23,-0.23
2018/05/24,2.229
2018/05/25,-0.603
2018/05/26,-1.119
2018/05/27,-1.26
2018/05/28,-1.21
2018/05/29,1.239
2018/05/30,0.464
2018/05/31,1.027
2018/06/01,0.462
2018/06/02,-0.426
2018/06/03,0.481
2018/06/04,-0.864
2018/06/05,0.733
2018/06/06,-0.249
2018/06/07,0.585
2018/06/08,-1.55
2018/06/09,0.41
2018/06/10,-0.035
2018/06/11,0.389
2018/06/12,-1.82
2018/06/13,-1.93
2018/06/14,-1.873
2018/06/15,-1.176
2018/06/16,-2.027
2018/06/17,-2.536
2018/06/18,-2.889
2018/06/19,1.189
2018/06/20,1.58
2018/06/21,1.396
2018/06/22,-0.309
2018/06/23,-1.672
2018/06/24,-0.153
2018/06/25,2.736
2018/06/26,3.027
2018/06/27,0.581
2018/06/28,-1.683
2018/06/29,-0.278
2018/06/30,-0.392
2018/07/01,-1.285
2018/07/02,-2.783
2018/07/03,1.05
2018/07/04,0
2018/07/05,2.083
2018/07/06,-0.599
2018/07/07,0.292
2018/07/08,1.948
2018/07/09,-0.188
2018/07/10,0.64
2018/07/11,-3.945
2018/07/12,-2.303
2018/07/13,-2.856
2018/07/14,-1.249
2018/07/15,-1.22
2018/07/16,1.743
2018/07/17,1.987
2018/07/18,5.385
2018/07/19,1.001
2018/07/20,0.874
2018/07/21,-4.002
2018/07/22,-3.046
2018/07/23,-0.409
2018/07/24,3.148
2018/07/25,1.271
2018/07/26,0.171
2018/07/27,-1.608
2018/07/28,-1.519
2018/07/29,-2.613
2018/07/30,-0.906
2018/07/31,1.216
2018/08/01,2.525
2018/08/02,1.862
2018/08/03,0.051
2018/08/04,-2.365
2018/08/05,-1.315
2018/08/06,-0.118
2018/08/07,2.179
2018/08/08,-0.42
2018/08/09,-0.118
2018/08/10,-0.861
2018/08/11,0.202
2018/08/12,1.628
2018/08/13,0.92
2018/08/14,-0.118
2018/08/15,-2.179
2018/08/16,-1.145
2018/08/17,1.918
2018/08/18,1.394
2018/08/19,0.169
2018/08/20,-1.551
2018/08/21,-1.309
2018/08/22,0.152
2018/08/23,1.35
2018/08/24,0.252
2018/08/25,-0.084
2018/08/26,-1.581
2018/08/27,0.084
2018/08/28,0.475
2018/08/29,0.968
2018/08/30,0.525
2018/08/31,-0.924
2018/09/01,0.17
2018/09/02,-1.941
2018/09/03,1.121
2018/09/04,-1.475
2018/09/05,1.192
2018/09/06,-2.662
2018/09/07,0.93
2018/09/08,0.337
2018/09/09,2.526
2018/09/10,-1.548
2018/09/11,-1.1
2018/09/12,-2.383
2018/09/13,0.05
2018/09/14,-1.055
2018/09/15,-0.132
2018/09/16,-1.799
2018/09/17,-0.23
2018/09/18,1.408
2018/09/19,-0.163
2018/09/20,1.097
2018/09/21,-1.923
2018/09/22,1.408
2018/09/23,-1.086
2018/09/24,0.148
2018/09/25,-1.227
2018/09/26,-0.524
2018/09/27,-0.099
2018/09/28,0.262
2018/09/29,0.279
2018/09/30,-0.54
2018/10/01,0.033
2018/10/02,-1.375
2018/10/03,0.642
2018/10/04,-0.83
2018/10/05,1.328
2018/10/06,-2.363
2018/10/07,-1.522
2018/10/08,-1.295
2018/10/09,1.187
2018/10/10,1.184
2018/10/11,0.586
2018/10/12,-0.34
2018/10/13,-0.13
2018/10/14,-0.631
2018/10/15,1.231
2018/10/16,1.031
2018/10/17,0.865
2018/10/18,-0.765
2018/10/19,0.791
2018/10/20,-0.471
2018/10/21,0.294
2018/10/22,0
2018/10/23,-0.162
2018/10/24,0
2018/10/25,-0.931
2018/10/26,0.751
2018/10/27,0.393
2018/10/28,-0.244
2018/10/29,0.18
2018/10/30,0.943
2018/10/31,-0.325
2018/11/01,0.692
2018/11/02,-0.428
2018/11/03,0.637
2018/11/04,-0.655
2018/11/05,-0.099
2018/11/06,0.891
2018/11/07,-0.57
2018/11/08,0.148
2018/11/09,-0.443
2018/11/10,0.507
2018/11/11,-0.899
2018/11/12,-1.296
2018/11/13,0.295
2018/11/14,0.824
2018/11/15,1.614
2018/11/16,-1.391
2018/11/17,-0.671
2018/11/18,-1.396
2018/11/19,3.034
2018/11/20,1.393
2018/11/21,0.375
2018/11/22,-1.056
2018/11/23,-1.487
2018/11/24,0.294
2018/11/25,-1.479
2018/11/26,0.807
2018/11/27,2.052
2018/11/28,2.124
2018/11/29,-0.833
2018/11/30,-0.844
2018/12/01,-0.495
2018/12/02,0.99
2018/12/03,0.215
2018/12/04,0.282
2018/12/05,0.731
2018/12/06,-0.38
2018/12/07,1.122
2018/12/08,-0.083
2018/12/09,-0.672
2018/12/10,-3.303
2018/12/11,0.635
2018/12/12,0.346
2018/12/13,1.296
2018/12/14,-0.499
2018/12/15,-0.638
2018/12/16,0.96
2018/12/17,2.088
2018/12/18,4.334
2018/12/19,3.266
2018/12/20,0.649
2018/12/21,0.411
2018/12/22,-1.3
2018/12/23,-0.205
2018/12/24,-1.518
2018/12/25,-0.704
2018/12/26,-1.61
2018/12/27,0.577
2018/12/28,1.016
2018/12/29,0.017
2018/12/30,0.119
2018/12/31,-0.236
2019/01/01,1.516
2019/01/02,-0.759
2019/01/03,6.13
2019/01/04,5.708
2019/01/05,5.534
2019/01/06,-0.107
2019/01/07,-0.998
2019/01/08,1.043
2019/01/09,-0.446
2019/01/10,0.754
2019/01/11,-0.072
2019/01/12,1.245
2019/01/13,-1.189
2019/01/14,-1.119
2019/01/15,-1.388
2019/01/16,1.936
2019/01/17,1.223
2019/01/18,0
2019/01/19,-2.727
2019/01/20,-0.679
2019/01/21,10.306
2019/01/22,12.047
2019/01/23,12.182
2019/01/24,0.157
2019/01/25,-0.666
2019/01/26,-1.266
2019/01/27,1.456
2019/01/28,4.545
2019/01/29,3.799
2019/01/30,1.293
2019/01/31,-0.953
2019/02/01,0.454
2019/02/02,0.284
2019/02/03,1.503
2019/02/04,-1.823
2019/02/05,0.714
2019/02/06,-0.695
2019/02/07,0.407
2019/02/08,-0.467
2019/02/09,-0.163
2019/02/10,14.425
2019/02/11,17.354
2019/02/12,14.674
2019/02/13,3.094
2019/02/14,0.696
2019/02/15,2.766
2019/02/16,-1.302
2019/02/17,0.652
2019/02/18,-0.906
2019/02/19,-1.493
2019/02/20,-2.428
2019/02/21,-1.317
2019/02/22,1.18
2019/02/23,-2.55
2019/02/24,-0.047
2019/02/25,0
2019/02/26,1.682
2019/02/27,-0.631
2019/02/28,-2.932
2019/03/01,-28.579
2019/03/02,-33.13
2019/03/03,-31.557
2019/03/04,-6.109
2019/03/05,-0.42
2019/03/06,-0.313
2019/03/07,-0.839
2019/03/08,0.642
2019/03/09,0.314
2019/03/10,-1.152
2019/03/11,-0.016
2019/03/12,-1.147
2019/03/13,1.782
2019/03/14,-0.514
2019/03/15,0.451
2019/03/16,-1.72
2019/03/17,0.109
2019/03/18,0.879
2019/03/19,1.481
2019/03/20,-0.927
2019/03/21,-0.063
2019/03/22,0.109
2019/03/23,0.684
2019/03/24,-0.933
2019/03/25,-0.311
2019/03/26,1.148
2019/03/27,-0.403
2019/03/28,0.879
2019/03/29,-0.173
2019/03/30,1.366
2019/03/31,-0.686
2019/04/01,-0.794
2019/04/02,0.22
2019/04/03,1.278
2019/04/04,0.219
2019/04/05,-1.089
2019/04/06,-1.798
2019/04/07,-1.081
2019/04/08,-0.217
2019/04/09,0.358
2019/04/10,0.325
2019/04/11,0.893
2019/04/12,0.156
2019/04/13,-0.432
2019/04/14,-0.592
2019/04/15,-0.372
2019/04/16,1.17
2019/04/17,0.643
2019/04/18,0.578
2019/04/19,-0.636
2019/04/20,0.173
2019/04/21,-0.867
2019/04/22,0.311
2019/04/23,1.175
2019/04/24,1.095
2019/04/25,-0.572
2019/04/26,-2.418
2019/04/27,-1.297
2019/04/28,1.205
2019/04/29,0
2019/04/30,0.998
2019/05/01,-1.176
