Date,sentinusd14momUSD
2019/04/12,48858319
2019/04/13,-106329570
2019/04/14,-23130338
2019/04/15,73336136
2019/04/16,-267800949
2019/04/17,-335841011
2019/04/18,-12535288
2019/04/19,-40919851
2019/04/20,17289581
2019/04/21,-64602856
2019/04/22,-272321485
2019/04/23,-116180802
2019/04/24,67480770
2019/04/25,22358665
2019/04/26,289829250
2019/04/27,47080586
2019/04/28,85087845
2019/04/29,58564725
2019/04/30,108238533
2019/05/01,50539122
2019/05/02,-116011729
2019/05/03,21682168
2019/05/04,-886513
2019/05/05,-36600192
2019/05/06,89580753
2019/05/07,121406759
2019/05/08,-46660397
2019/05/09,-33517608
2019/05/10,-208396639
2019/05/11,539743311
2019/05/12,182538892
2019/05/13,288921432
2019/05/14,259713469
2019/05/15,599445241
2019/05/16,1503318784
2019/05/17,679788804
2019/05/18,218423566
2019/05/19,299223979
2019/05/20,285989998
2019/05/21,119717144
2019/05/22,199736230
2019/05/23,260083556
2019/05/24,125252022
2019/05/25,-372961039
2019/05/26,62500527
2019/05/27,108467918
2019/05/28,-38204919
2019/05/29,11049248
2019/05/30,-835805281
2019/05/31,-200797650
2019/06/01,-42844212
2019/06/02,-177701851
2019/06/03,-30893815
2019/06/04,86835107
2019/06/05,103688415
2019/06/06,-244599458
2019/06/07,-110680654
2019/06/08,-156377934
2019/06/09,-183884739
2019/06/10,-280463873
2019/06/11,-157154403
2019/06/12,-418908910
2019/06/13,-299818092
2019/06/14,-201153957
2019/06/15,460315980
2019/06/16,364315340
2019/06/17,-120199889
2019/06/18,-34207525
2019/06/19,-33668067
2019/06/20,132239174
2019/06/21,362436152
2019/06/22,553078856
2019/06/23,238167959
2019/06/24,180457042
2019/06/25,362486026
2019/06/26,637234618
2019/06/27,444672648
2019/06/28,119204203
2019/06/29,-177436442
2019/06/30,-187495990
2019/07/01,77650524
2019/07/02,-113894127
2019/07/03,-192772151
2019/07/04,-115492707
2019/07/05,-400839264
2019/07/06,-532495663
2019/07/07,-247340882
2019/07/08,-232535743
2019/07/09,427754738
2019/07/10,-503785595
2019/07/11,-131728277
2019/07/12,-309435309
2019/07/13,-504928967
2019/07/14,-50794281
2019/07/15,-23807041
2019/07/16,-98129948
2019/07/17,-8600265
2019/07/18,8207906
2019/07/19,-34570199
2019/07/20,-17972115
2019/07/21,-170381237
2019/07/22,-181898503
2019/07/23,-990160826
2019/07/24,-419562105
2019/07/25,-653110474
2019/07/26,45347519
2019/07/27,-33439593
2019/07/28,-349056832
2019/07/29,-327822349
2019/07/30,-198507383
2019/07/31,-240892649
2019/08/01,102478483
2019/08/02,-17184142
2019/08/03,-34691974
2019/08/04,-36023789
2019/08/05,290561651
2019/08/06,187508105
2019/08/07,75211539
2019/08/08,115013317
2019/08/09,-154530447
2019/08/10,40385915
2019/08/11,47907730
2019/08/12,-39372045
2019/08/13,-15617151
2019/08/14,101377400
2019/08/15,-142386717
2019/08/16,-38106414
2019/08/17,-52628294
2019/08/18,21513651
2019/08/19,-311466308
2019/08/20,-44399464
2019/08/21,-68315698
2019/08/22,-141926169
2019/08/23,-50623117
2019/08/24,-47227749
2019/08/25,-18377714
2019/08/26,32767094
2019/08/27,-44027244
2019/08/28,-110091453
2019/08/29,-140061065
2019/08/30,-37442049
2019/08/31,189592054
2019/09/01,-26981607
2019/09/02,-32610633
2019/09/03,-14332693
2019/09/04,5856317
2019/09/05,-46310075
2019/09/06,-31483148
2019/09/07,90023552
2019/09/08,47540175
2019/09/09,-4512278
2019/09/10,-32182545
2019/09/11,-18273219
2019/09/12,-64572925
2019/09/13,8165368
2019/09/14,-200002665
2019/09/15,41245429
2019/09/16,143510210
2019/09/17,25328130
2019/09/18,216613307
2019/09/19,119359160
2019/09/20,90543919
2019/09/21,-100476808
2019/09/22,-57998427
2019/09/23,22489913
2019/09/24,369472102
2019/09/25,136103084
2019/09/26,182592398
2019/09/27,12634608
2019/09/28,60944169
2019/09/29,-32464489
2019/09/30,1550278
2019/10/01,-184763736
2019/10/02,-336690631
2019/10/03,-235096571
2019/10/04,-210468328
2019/10/05,-77677086
2019/10/06,-55891370
2019/10/07,-123056156
2019/10/08,-340502612
2019/10/09,-124057804
2019/10/10,-181437377
2019/10/11,-90823951
2019/10/12,-54616458
2019/10/13,-68558425
2019/10/14,-71484216
2019/10/15,-59042348
2019/10/16,42005046
2019/10/17,34747875
2019/10/18,98321325
2019/10/19,1912192
2019/10/20,40633681
2019/10/21,-12698730
2019/10/22,-64287393
2019/10/23,75642459
2019/10/24,119833340
2019/10/25,61592552
2019/10/26,199859404
2019/10/27,72426458
2019/10/28,192390618
2019/10/29,124710721
2019/10/30,60469270
2019/10/31,102827968
2019/11/01,-39406441
2019/11/02,20204142
2019/11/03,-13568374
2019/11/04,95299007
2019/11/05,189572078
2019/11/06,-161383803
2019/11/07,-170346057
2019/11/08,-66118999
2019/11/09,-267154672
2019/11/10,-69717005
2019/11/11,-342753948
2019/11/12,-56973965
2019/11/13,-79140171
2019/11/14,-103667207
2019/11/15,16717196
2019/11/16,-18042570
2019/11/17,-47305592
2019/11/18,-78056786
2019/11/19,-163706298
2019/11/20,-23522405
2019/11/21,98929398
2019/11/22,249682155
2019/11/23,31205814
2019/11/24,6950704
2019/11/25,183573221
2019/11/26,-115193874
2019/11/27,92687099
2019/11/28,103804238
2019/11/29,-58948202
2019/11/30,45771747
2019/12/01,-21444781
2019/12/02,2055917
2019/12/03,-68856337
2019/12/04,-28432291
2019/12/05,-123608078
2019/12/06,-306665835
2019/12/07,-73990370
2019/12/08,-74415425
2019/12/09,-242637944
2019/12/10,32419084
2019/12/11,-206251170
2019/12/12,-144660693
2019/12/13,-54849576
2019/12/14,-85615546
2019/12/15,-31780598
2019/12/16,-37203245
2019/12/17,157079807
2019/12/18,179410854
2019/12/19,214696433
2019/12/20,-35553885
2019/12/21,-4365340
2019/12/22,21008783
2019/12/23,66453606
2019/12/24,-73920134
2019/12/25,54734752
2019/12/26,-21762723
2019/12/27,386685
2019/12/28,11816315
2019/12/29,41225246
2019/12/30,-22935711
2019/12/31,-73872158
2020/01/01,-304718319
2020/01/02,-274180575
2020/01/03,67652639
2020/01/04,43821863
2020/01/05,18917192
2020/01/06,-3761061
2020/01/07,44517325
2020/01/08,93220659
2020/01/09,38626340
2020/01/10,26246932
2020/01/11,68266648
2020/01/12,11172354
2020/01/13,10916650
2020/01/14,128890331
2020/01/15,265154064
2020/01/16,129863915
2020/01/17,24754061
2020/01/18,146184025
2020/01/19,78133881
2020/01/20,-59423718
2020/01/21,-35162212
2020/01/22,-122234634
2020/01/23,-3040242
2020/01/24,56384064
2020/01/25,-122488003
2020/01/26,-44813672
2020/01/27,-24462835
2020/01/28,-196633842
2020/01/29,-122416363
2020/01/30,-33378806
2020/01/31,79385887
2020/02/01,-98573804
2020/02/02,5875674
2020/02/03,74523739
2020/02/04,130050606
2020/02/05,154460445
2020/02/06,303061133
2020/02/07,289168204
2020/02/08,216485152
2020/02/09,198278866
2020/02/10,224453916
2020/02/11,120588910
2020/02/12,484765493
2020/02/13,377349965
2020/02/14,173451093
2020/02/15,323987876
2020/02/16,235455811
2020/02/17,427555288
2020/02/18,319685025
2020/02/19,184042128
2020/02/20,99290462
2020/02/21,-81947110
2020/02/22,-46591869
2020/02/23,36558671
2020/02/24,50477986
2020/02/25,155364531
2020/02/26,-39510032
2020/02/27,-9789142
2020/02/28,-113999224
2020/02/29,-263134126
2020/03/01,-78495295
2020/03/02,-109088176
2020/03/03,-215519197
2020/03/04,-159531064
2020/03/05,-186100676
2020/03/06,-6262444
2020/03/07,46100206
2020/03/08,83946620
2020/03/09,316270253
2020/03/10,49093742
2020/03/11,-188755229
2020/03/12,828485935
2020/03/13,621143179
2020/03/14,149605539
2020/03/15,24377591
2020/03/16,138598063
2020/03/17,-16053892
2020/03/18,-18034215
2020/03/19,77210397
2020/03/20,73268614
2020/03/21,-65776499
2020/03/22,-193519916
2020/03/23,-437587301
2020/03/24,70198487
2020/03/25,-163050457
2020/03/26,-1149483387
2020/03/27,-793068353
2020/03/28,-168415217
2020/03/29,-233053514
2020/03/30,-492396585
2020/03/31,-107105117
2020/04/01,-127941330
2020/04/02,-167026964
2020/04/03,-201202881
2020/04/04,-53667812
2020/04/05,-87061783
2020/04/06,82389583
2020/04/07,-119877917
2020/04/08,-6435339
2020/04/09,-26529423
2020/04/10,261303593
2020/04/11,-84682203
2020/04/12,16417574
2020/04/13,109526526
2020/04/14,-59916823
2020/04/15,29207326
2020/04/16,141273413
2020/04/17,-27044008
2020/04/18,139899983
2020/04/19,124324814
2020/04/20,38041326
2020/04/21,-113135526
2020/04/22,39657348
2020/04/23,140162267
2020/04/24,143748221
2020/04/25,124319298
2020/04/26,95768489
2020/04/27,80159028
2020/04/28,38004398
2020/04/29,338705011
2020/04/30,220772845
2020/05/01,21582304
2020/05/02,-50178716
2020/05/03,4466497
2020/05/04,-112553614
2020/05/05,-34679454
2020/05/06,103546266
2020/05/07,220266067
2020/05/08,-174737026
2020/05/09,32705136
2020/05/10,347234972
2020/05/11,42540646
2020/05/12,204322545
2020/05/13,-71551701
2020/05/14,-216723216
2020/05/15,75440625
2020/05/16,-5174892
2020/05/17,10115965
2020/05/18,105150333
2020/05/19,7383356
2020/05/20,-98564301
2020/05/21,-210002778
2020/05/22,-87315646
2020/05/23,31080477
2020/05/24,-357866200
2020/05/25,-136713381
2020/05/26,-76384090
2020/05/27,-171471982
2020/05/28,-11466031
2020/05/29,189050018
2020/05/30,313998715
2020/05/31,239961811
2020/06/01,53155427
2020/06/02,573518633
2020/06/03,6770399
2020/06/04,-25762048
2020/06/05,83419325
2020/06/06,-120729449
2020/06/07,16985730
2020/06/08,73520531
2020/06/09,19540726
2020/06/10,142727387
2020/06/11,133315043
2020/06/12,-188685478
2020/06/13,-367356323
2020/06/14,-279105591
2020/06/15,94683240
2020/06/16,-530431441
2020/06/17,18222225
2020/06/18,43043885
2020/06/19,-12950476
2020/06/20,15420180
2020/06/21,75267989
2020/06/22,215838231
2020/06/23,180606885
2020/06/24,551682348
2020/06/25,745393290
2020/06/26,266448998
2020/06/27,217512957
2020/06/28,63800266
2020/06/29,-243283325
2020/06/30,71022842
2020/07/01,43008874
2020/07/02,-11259783
2020/07/03,-35405859
2020/07/04,34454752
2020/07/05,-117322113
2020/07/06,-69350207
2020/07/07,-37496923
2020/07/08,-231928391
2020/07/09,-724556237
2020/07/10,-59603835
2020/07/11,-151945843
2020/07/12,-2325944
2020/07/13,306367741
2020/07/14,315576047
2020/07/15,32300440
2020/07/16,102109832
2020/07/17,31390735
2020/07/18,45593118
2020/07/19,154430394
2020/07/20,5710277
2020/07/21,27904716
2020/07/22,-49812865
2020/07/23,778342688
2020/07/24,258335437
2020/07/25,564192090
2020/07/26,739558814
2020/07/27,930871199
2020/07/28,269086818
2020/07/29,526601149
2020/07/30,586076669
2020/07/31,710831848
2020/08/01,791273415
2020/08/02,867835594
2020/08/03,716884873
2020/08/04,749014629
2020/08/05,236248305
2020/08/06,-384026227
2020/08/07,268446815
2020/08/08,-189893883
2020/08/09,-303032117
2020/08/10,-290268039
2020/08/11,158826807
2020/08/12,617860311
2020/08/13,467212739
2020/08/14,812233254
2020/08/15,-144591070
2020/08/16,-357602833
2020/08/17,32883582
2020/08/18,-59401726
2020/08/19,268033782
2020/08/20,255236955
2020/08/21,161061941
2020/08/22,208136119
2020/08/23,-142793641
2020/08/24,-136081489
2020/08/25,-89368629
2020/08/26,-499287365
2020/08/27,-683116765
2020/08/28,-610923542
2020/08/29,147020842
2020/08/30,559238463
2020/08/31,1092967036
2020/09/01,1928839889
2020/09/02,1764754634
2020/09/03,1466582118
2020/09/04,1240595353
2020/09/05,1457220652
2020/09/06,1201092879
2020/09/07,291687345
2020/09/08,226753618
2020/09/09,406082304
2020/09/10,1255549272
2020/09/11,461973636
2020/09/12,516969904
2020/09/13,252013091
2020/09/14,-339450904
2020/09/15,-1530742897
2020/09/16,-1240733671
2020/09/17,-335911242
2020/09/18,96015580
2020/09/19,-937853290
2020/09/20,-474422615
2020/09/21,359486152
2020/09/22,-64737190
2020/09/23,-37856844
2020/09/24,-950952483
2020/09/25,-751208915
2020/09/26,-809790958
2020/09/27,-782548759
2020/09/28,-851566690
2020/09/29,-342975017
2020/09/30,-414542998
2020/10/01,-998870370
2020/10/02,-1446471858
2020/10/03,-718814170
2020/10/04,-694842823
2020/10/05,-923970216
2020/10/06,-332686948
2020/10/07,-281618421
2020/10/08,-169171036
2020/10/09,103366657
2020/10/10,51874173
2020/10/11,-191042270
2020/10/12,61793018
2020/10/13,-303167940
2020/10/14,8842700
2020/10/15,-431386950
2020/10/16,-70346491
2020/10/17,-106419447
2020/10/18,-98507967
2020/10/19,-36935947
2020/10/20,-60475425
2020/10/21,258398351
2020/10/22,500843624
2020/10/23,37589449
2020/10/24,-125723641
2020/10/25,-138423076
2020/10/26,76271986
2020/10/27,84783364
2020/10/28,38172808
2020/10/29,-67503764
2020/10/30,160485733
2020/10/31,237398773
2020/11/01,75931373
2020/11/02,447166410
2020/11/03,242224713
2020/11/04,-132439850
2020/11/05,102830363
2020/11/06,671233792
2020/11/07,894672111
2020/11/08,114506541
2020/11/09,-79781437
2020/11/10,58648748
2020/11/11,45990499
2020/11/12,947983590
2020/11/13,260276178
2020/11/14,100008982
2020/11/15,164517133
2020/11/16,-99472952
2020/11/17,812259930
2020/11/18,677701756
2020/11/19,-206106906
2020/11/20,-74464991
2020/11/21,676110526
2020/11/22,1209164849
2020/11/23,1399307155
2020/11/24,1946378275
2020/11/25,299316646
2020/11/26,803730787
2020/11/27,136453826
2020/11/28,17076647
2020/11/29,207217045
2020/11/30,748448485
2020/12/01,532649065
2020/12/02,-542454635
2020/12/03,26858088
2020/12/04,-232019036
2020/12/05,-1242600271
2020/12/06,-960735598
2020/12/07,-1014719279
2020/12/08,-1624008278
2020/12/09,150353685
2020/12/10,-942264005
2020/12/11,-37459002
2020/12/12,80531666
2020/12/13,-7066317
2020/12/14,-716081870
2020/12/15,-1032515750
2020/12/16,519377733
2020/12/17,1729631798
2020/12/18,391269982
2020/12/19,900842004
2020/12/20,207229666
2020/12/21,532129399
2020/12/22,402894163
2020/12/23,-143703328
2020/12/24,3743606
2020/12/25,-513361287
2020/12/26,282105082
2020/12/27,1286125770
2020/12/28,1379200389
2020/12/29,1540770107
2020/12/30,729869334
2020/12/31,-923087441
2021/01/01,-107879514
2021/01/02,-44608225
2021/01/03,3849728967
2021/01/04,5562185771
2021/01/05,3169209940
2021/01/06,4688094388
2021/01/07,5202657304
2021/01/08,6047333762
2021/01/09,2685162593
2021/01/10,2170598424
2021/01/11,4686732795
2021/01/12,1045675870
2021/01/13,1468849297
2021/01/14,5525354550
2021/01/15,2641086519
2021/01/16,1580425959
2021/01/17,-2041537504
2021/01/18,-4171635700
2021/01/19,2456340338
2021/01/20,1322451812
2021/01/21,-1343593076
2021/01/22,-1603018530
2021/01/23,-874344549
2021/01/24,-313308988
2021/01/25,-1645587635
2021/01/26,1304211744
2021/01/27,943973197
2021/01/28,-3317406703
2021/01/29,2697428928
2021/01/30,936404445
2021/01/31,1063588572
2021/02/01,665069508
2021/02/02,-286734013
2021/02/03,-332089070
2021/02/04,2794220836
2021/02/05,1646031321
2021/02/06,2775100174
2021/02/07,661711773
2021/02/08,1014659999
2021/02/09,1018398811
2021/02/10,1228486712
2021/02/11,875896519
2021/02/12,-1229228508
2021/02/13,-371436895
2021/02/14,-98277708
2021/02/15,682779670
2021/02/16,-2198872140
2021/02/17,-1730088620
2021/02/18,-1161638455
2021/02/19,-1320923749
2021/02/20,1215541947
2021/02/21,-234707459
2021/02/22,915362612
2021/02/23,4763505360
2021/02/24,57441199
2021/02/25,51793099
2021/02/26,268354531
2021/02/27,-232533613
2021/02/28,754023253
2021/03/01,125809130
2021/03/02,-145984082
2021/03/03,-1395118156
2021/03/04,-2364864093
2021/03/05,-1682331511
2021/03/06,-2714845549
2021/03/07,4196047319
2021/03/08,-1950059477
2021/03/09,-5277828073
2021/03/10,-856916876
2021/03/11,223752817
2021/03/12,747041829
2021/03/13,578410058
2021/03/14,-1417129735
2021/03/15,1520828503
2021/03/16,642423208
2021/03/17,802002512
2021/03/18,-154456825
2021/03/19,-204357705
2021/03/20,-1022604377
2021/03/21,-5184502759
2021/03/22,-774378520
2021/03/23,-1552010800
2021/03/24,-1293554088
2021/03/25,1117352498
2021/03/26,-2279416269
2021/03/27,-1154055014
2021/03/28,-457891262
2021/03/29,-1190662561
2021/03/30,582200403
2021/03/31,1425103538
2021/04/01,1159667468
2021/04/02,4542590211
2021/04/03,5628495588
2021/04/04,824164988
2021/04/05,2546444785
2021/04/06,1802585605
2021/04/07,1881990977
2021/04/08,-1206449225
2021/04/09,564891114
2021/04/10,2106446055
2021/04/11,1098298086
2021/04/12,192772093
2021/04/13,1437014342
2021/04/14,2608446074
2021/04/15,217043331
2021/04/16,482944707
2021/04/17,-2540933359
2021/04/18,7739610156
2021/04/19,-227718763
2021/04/20,293486316
2021/04/21,2018610800
2021/04/22,6976537203
2021/04/23,4837925408
2021/04/24,-418736427
2021/04/25,584131741
2021/04/26,1685028165
2021/04/27,523798805
2021/04/28,240401545
2021/04/29,2789958533
2021/04/30,-460064172
2021/05/01,364765925
2021/05/02,-6863303511
2021/05/03,5647318657
2021/05/04,9871641709
2021/05/05,4125552657
2021/05/06,-2093349550
2021/05/07,2551424572
2021/05/08,7548626314
2021/05/09,5796303132
2021/05/10,12974533161
2021/05/11,9946015957
2021/05/12,10119742587
2021/05/13,12404074209
2021/05/14,4700503691
2021/05/15,2427903767
2021/05/16,5208226121
2021/05/17,2193182820
2021/05/18,-4914164648
2021/05/19,16035207740
2021/05/20,10654234764
2021/05/21,1522809573
2021/05/22,-3094654211
2021/05/23,3800347844
2021/05/24,-5582511601
2021/05/25,-4655109461
2021/05/26,-7380683129
2021/05/27,-8980538858
2021/05/28,-3011940495
2021/05/29,-772596218
2021/05/30,-4042213474
2021/05/31,-9314524462
2021/06/01,-2482170395
2021/06/02,-21251449461
2021/06/03,-13446579404
2021/06/04,-6887020953
2021/06/05,-4751296851
2021/06/06,-10932803939
2021/06/07,-9020433398
2021/06/08,-3675361828
2021/06/09,-3795474160
2021/06/10,-7515931953
2021/06/11,-5373482360
2021/06/12,-4871853406
2021/06/13,-3464020486
2021/06/14,122195157
2021/06/15,-3981203260
2021/06/16,-110515632
2021/06/17,-2215290208
2021/06/18,-1172089773
2021/06/19,-2017611368
2021/06/20,24592347
2021/06/21,2381150667
2021/06/22,400504535
2021/06/23,-3776831249
2021/06/24,269915934
2021/06/25,822190793
2021/06/26,-937855767
2021/06/27,-151217806
2021/06/28,-670253435
2021/06/29,533130049
2021/06/30,-2518300379
2021/07/01,983064347
2021/07/02,-231350910
2021/07/03,-486069957
2021/07/04,-753315506
2021/07/05,-4390453131
2021/07/06,-5435656346
2021/07/07,688159320
2021/07/08,2070544173
2021/07/09,-538461636
2021/07/10,465801556
2021/07/11,-1186172077
2021/07/12,95899716
2021/07/13,-1107671675
2021/07/14,620236971
2021/07/15,-2440429796
2021/07/16,-564026374
2021/07/17,71297739
2021/07/18,-204703393
2021/07/19,488815882
2021/07/20,-748051745
2021/07/21,-53502668
2021/07/22,-2727422865
2021/07/23,-1340287663
2021/07/24,-117818186
2021/07/25,393471606
2021/07/26,1780865976
2021/07/27,871170244
2021/07/28,-661764082
2021/07/29,1170371939
2021/07/30,-204404639
2021/07/31,2828880262
2021/08/01,2045901188
2021/08/02,528118084
2021/08/03,1728308583
2021/08/04,1158716796
2021/08/05,2091727183
2021/08/06,2860338900
2021/08/07,2853355634
2021/08/08,2810149154
2021/08/09,1604770533
2021/08/10,1289625593
2021/08/11,1189999804
2021/08/12,528503238
2021/08/13,1384540766
2021/08/14,-242128314
2021/08/15,274506218
2021/08/16,3740013797
2021/08/17,1010310001
2021/08/18,151887751
2021/08/19,-764179696
2021/08/20,899717008
2021/08/21,-1795159106
2021/08/22,-813187092
2021/08/23,-597045632
2021/08/24,2907915174
2021/08/25,1835548772
2021/08/26,-274126852
2021/08/27,135418546
2021/08/28,-204606515
2021/08/29,432631794
2021/08/30,-1501191625
2021/08/31,2977436171
2021/09/01,3419596017
2021/09/02,6219825999
2021/09/03,2114628139
2021/09/04,2025680993
2021/09/05,645983621
2021/09/06,-897873576
2021/09/07,3002768306
2021/09/08,1523976977
2021/09/09,3245976738
2021/09/10,1338462716
2021/09/11,2867433701
2021/09/12,-826538624
2021/09/13,-604959177
2021/09/14,-4249718181
2021/09/15,-216620570
2021/09/16,-5939223087
2021/09/17,-1744105430
2021/09/18,-1022425670
2021/09/19,-813616880
2021/09/20,1607188628
2021/09/21,-4112468925
2021/09/22,-1730097216
2021/09/23,-2224938867
2021/09/24,2889472292
2021/09/25,-4350709475
2021/09/26,6266034357
2021/09/27,-953101847
2021/09/28,-806454941
2021/09/29,-5386664732
2021/09/30,-1556678337
2021/10/01,-1770070921
2021/10/02,-717958837
2021/10/03,-60781784
2021/10/04,-3178699248
2021/10/05,184003641
2021/10/06,990229166
2021/10/07,2172317766
2021/10/08,-2750637244
2021/10/09,370118499
2021/10/10,-6424796835
2021/10/11,-61256547
2021/10/12,1046447622
2021/10/13,2762189310
2021/10/14,9068133675
2021/10/15,4556899954
2021/10/16,2526861708
2021/10/17,1835381342
2021/10/18,1781879313
2021/10/19,-1734422582
2021/10/20,132901182
2021/10/21,3596460491
2021/10/22,1035035051
2021/10/23,1654919956
2021/10/24,-71819661
2021/10/25,1328358075
2021/10/26,1512313566
2021/10/27,4306743700
2021/10/28,-6011040161
2021/10/29,2288100436
2021/10/30,-1092715664
2021/10/31,-65029942
2021/11/01,777659557
2021/11/02,3210242612
2021/11/03,5578011671
2021/11/04,-2864068601
2021/11/05,-345661904
2021/11/06,497740012
2021/11/07,331866724
2021/11/08,2526017395
2021/11/09,1941018821
2021/11/10,-2038328614
2021/11/11,1376790062
2021/11/12,-3407819112
2021/11/13,-109362147
2021/11/14,65602461
2021/11/15,9413120481
2021/11/16,858305319
2021/11/17,-5444764604
2021/11/18,-11794959
2021/11/19,-357564217
2021/11/20,426652301
2021/11/21,3002617323
2021/11/22,-1137568685
2021/11/23,-1113727995
2021/11/24,-109735752
2021/11/25,-1334716212
2021/11/26,1972561726
2021/11/27,-948543141
2021/11/28,-1370342227
2021/11/29,-9076962705
2021/11/30,1944347277
2021/12/01,3881921340
2021/12/02,43763781
2021/12/03,2278607722
2021/12/04,7568253623
2021/12/05,-143045187
2021/12/06,5265638998
2021/12/07,2105850371
2021/12/08,-561693559
2021/12/09,928930714
2021/12/10,-2916469874
2021/12/11,454602841
2021/12/12,-1221486545
2021/12/13,1806266978
2021/12/14,-3866815949
2021/12/15,-4861799803
2021/12/16,-1413491444
2021/12/17,-3652575834
2021/12/18,-8740788437
2021/12/19,-3768766586
2021/12/20,-7334156160
2021/12/21,-3979673775
2021/12/22,-2498212820
2021/12/23,-1545073425
2021/12/24,-2441684396
2021/12/25,428587977
2021/12/26,232990601
2021/12/27,-3321543775
2021/12/28,-1069552905
2021/12/29,-1259962850
2021/12/30,4578980096
2021/12/31,1630415846
2022/01/01,-818381964
2022/01/02,-154821763
2022/01/03,-1381962164
2022/01/04,745113052
2022/01/05,1985154419
2022/01/06,2476829416
2022/01/07,2270192775
2022/01/08,-962205703
2022/01/09,12226322
2022/01/10,-1190895272
2022/01/11,-2593163919
2022/01/12,-261124591
2022/01/13,-5633882940
2022/01/14,-3284541514
2022/01/15,-585986094
2022/01/16,247024789
2022/01/17,438140915
2022/01/18,-1956893309
2022/01/19,-1006779337
2022/01/20,-3453529601
2022/01/21,3277105830
2022/01/22,4575946737
2022/01/23,2371669858
2022/01/24,2378749673
2022/01/25,674161142
2022/01/26,1018983614
2022/01/27,-337239530
2022/01/28,88968212
2022/01/29,562842691
2022/01/30,689945257
2022/01/31,604925121
2022/02/01,633641591
2022/02/02,-2780695545
2022/02/03,747520201
2022/02/04,-5875208163
2022/02/05,-5334810929
2022/02/06,-2966539010
2022/02/07,-1735232898
2022/02/08,125052881
2022/02/09,-1399193618
2022/02/10,2585961381
2022/02/11,1312871647
2022/02/12,-441411917
2022/02/13,-1329399960
2022/02/14,-868081534
2022/02/15,253393344
2022/02/16,-25437972
2022/02/17,-1540802736
2022/02/18,-1106357153
2022/02/19,-1564232915
2022/02/20,551575297
2022/02/21,-1952534446
2022/02/22,-2273837908
2022/02/23,-1563603905
2022/02/24,495650337
2022/02/25,-1159018022
2022/02/26,-555004733
2022/02/27,196762715
2022/02/28,333939189
2022/03/01,569332000
2022/03/02,673868152
2022/03/03,-555343214
2022/03/04,364790433
2022/03/05,260586441
2022/03/06,-1333294423
2022/03/07,-136473063
2022/03/08,668449945
2022/03/09,-210496648
2022/03/10,-5444695334
2022/03/11,-2421260708
2022/03/12,-1505670028
2022/03/13,-991128495
2022/03/14,-2038382060
2022/03/15,628949618
2022/03/16,-274060028
2022/03/17,136868999
2022/03/18,554704442
2022/03/19,2224533610
2022/03/20,210618356
2022/03/21,312313541
2022/03/22,1957007698
2022/03/23,643443112
2022/03/24,1708025612
2022/03/25,3033498256
2022/03/26,540201745
2022/03/27,720981564
2022/03/28,3366799415
2022/03/29,567625472
2022/03/30,2134319509
2022/03/31,1890624685
2022/04/01,1086994602
2022/04/02,-40407057
2022/04/03,1076358739
2022/04/04,-163329076
2022/04/05,-1162232373
2022/04/06,1700787300
2022/04/07,-53571225
2022/04/08,-1747421103
2022/04/09,646318173
2022/04/10,-446950897
2022/04/11,570497369
2022/04/12,-3594788782
2022/04/13,-2937608677
2022/04/14,-2699895934
2022/04/15,-2661071425
2022/04/16,-1287989710
2022/04/17,-95072948
2022/04/18,-160496472
2022/04/19,-145821437
2022/04/20,1590026711
2022/04/21,-1198249657
2022/04/22,184811219
2022/04/23,-768716882
2022/04/24,-114981062
2022/04/25,-828832991
2022/04/26,1062199680
2022/04/27,479151308
2022/04/28,1258210193
2022/04/29,3157510410
2022/04/30,-279634892
2022/05/01,1606628370
2022/05/02,2632848495
2022/05/03,2433345059
2022/05/04,-2367053265
2022/05/05,901812907
2022/05/06,651739313
2022/05/07,1037604966
2022/05/08,1386065272
2022/05/09,3052191786
2022/05/10,3575380107
2022/05/11,7660460142
2022/05/12,11010033054
2022/05/13,2221366119
2022/05/14,-245627205
2022/05/15,-2171013467
2022/05/16,639720880
2022/05/17,-3556907264
2022/05/18,-867845017
2022/05/19,-1156076183
2022/05/20,-87470517
2022/05/21,-1191289509
2022/05/22,-1378505342
2022/05/23,-4533565487
2022/05/24,-5360993760
2022/05/25,-9844398749
2022/05/26,-10006065713
2022/05/27,-3980820685
2022/05/28,-1034952424
2022/05/29,-755772918
2022/05/30,-4005613931
2022/05/31,406911770
2022/06/01,-275558969
2022/06/02,-262787694
2022/06/03,-2488040565
2022/06/04,-480823234
2022/06/05,-745956252
2022/06/06,-1712098168
2022/06/07,508868558
2022/06/08,311569727
2022/06/09,-3639345047
2022/06/10,-728528778
2022/06/11,3472366834
2022/06/12,2135686810
2022/06/13,6225230846
2022/06/14,2399189593
2022/06/15,1631973870
2022/06/16,351784545
2022/06/17,998125226
2022/06/18,2617166761
2022/06/19,1151357814
2022/06/20,127456461
2022/06/21,-1016766895
2022/06/22,-116588953
2022/06/23,-14083640
2022/06/24,-2264906777
2022/06/25,-3783771060
2022/06/26,-2545341686
2022/06/27,-7152259214
2022/06/28,-4406151597
2022/06/29,-1972329535
2022/06/30,-1224893140
2022/07/01,-1091469714
2022/07/02,-2649965586
2022/07/03,-1728513007
2022/07/04,-857951782
2022/07/05,-599312582
2022/07/06,-265276490
2022/07/07,1896304240
2022/07/08,-19709567
2022/07/09,-519854501
2022/07/10,38942368
