Date,price7wmaUSD
2019/06/25,302.973
2019/06/26,313.242
2019/06/27,314.911
2019/06/28,313.176
2019/06/29,311.346
2019/06/30,309.941
2019/07/01,304.916
2019/07/02,298.759
2019/07/03,296.014
2019/07/04,294.797
2019/07/05,292.435
2019/07/06,291.293
2019/07/07,291.451
2019/07/08,295.457
2019/07/09,299.998
2019/07/10,301.02
2019/07/11,294.921
2019/07/12,289.565
2019/07/13,283.723
2019/07/14,273.775
2019/07/15,259.394
2019/07/16,245.985
2019/07/17,232.72
2019/07/18,225.929
2019/07/19,221.6
2019/07/20,221.096
2019/07/21,221.27
2019/07/22,221.408
2019/07/23,219.981
2019/07/24,217.593
2019/07/25,218.12
2019/07/26,217.38
2019/07/27,215.937
2019/07/28,213.773
2019/07/29,212.798
2019/07/30,211.81
2019/07/31,212.182
2019/08/01,212.416
2019/08/02,213.871
2019/08/03,216.248
2019/08/04,217.866
2019/08/05,221.669
2019/08/06,224.396
2019/08/07,225.583
2019/08/08,225.518
2019/08/09,222.771
2019/08/10,219.042
2019/08/11,216.526
2019/08/12,214.538
2019/08/13,212.31
2019/08/14,209.199
2019/08/15,202.488
2019/08/16,197.227
2019/08/17,192.897
2019/08/18,190.779
2019/08/19,191.616
2019/08/20,192.76
2019/08/21,191.676
2019/08/22,191.356
2019/08/23,191.927
2019/08/24,191.583
2019/08/25,190.683
2019/08/26,190.058
2019/08/27,189.097
2019/08/28,187.715
2019/08/29,182.916
2019/08/30,178.63
2019/08/31,175.271
2019/09/01,173.179
2019/09/02,172.3
2019/09/03,173.4
2019/09/04,174.352
2019/09/05,174.554
2019/09/06,174.775
2019/09/07,174.586
2019/09/08,176.191
2019/09/09,177.315
2019/09/10,178.353
2019/09/11,178.667
2019/09/12,179.106
2019/09/13,179.498
2019/09/14,180.567
2019/09/15,182.608
2019/09/16,185.635
2019/09/17,190.478
2019/09/18,197.069
2019/09/19,202.144
2019/09/20,207.493
2019/09/21,211.371
2019/09/22,212.465
2019/09/23,212.17
2019/09/24,207.112
2019/09/25,196.853
2019/09/26,187.676
2019/09/27,180.15
2019/09/28,176.083
2019/09/29,172.632
2019/09/30,171.347
2019/10/01,172.951
2019/10/02,174.315
2019/10/03,175.297
2019/10/04,175.651
2019/10/05,175.738
2019/10/06,175.428
2019/10/07,175.51
2019/10/08,176.676
2019/10/09,179.07
2019/10/10,182.596
2019/10/11,184.083
2019/10/12,184.455
2019/10/13,184.504
2019/10/14,184.586
2019/10/15,184.159
2019/10/16,182.124
2019/10/17,180.189
2019/10/18,178.272
2019/10/19,176.677
2019/10/20,175.206
2019/10/21,174.535
2019/10/22,173.981
2019/10/23,171.429
2019/10/24,168.653
2019/10/25,168.339
2019/10/26,171.501
2019/10/27,174.295
2019/10/28,177.119
2019/10/29,180.358
2019/10/30,182.784
2019/10/31,183.854
2019/11/01,183.989
2019/11/02,184.147
2019/11/03,183.966
2019/11/04,184.304
2019/11/05,185.146
2019/11/06,186.765
2019/11/07,187.678
2019/11/08,187.554
2019/11/09,187.027
2019/11/10,187.4
2019/11/11,187.462
2019/11/12,187.169
2019/11/13,187.216
2019/11/14,187.103
2019/11/15,186.139
2019/11/16,185.058
2019/11/17,184.642
2019/11/18,184.062
2019/11/19,182.208
2019/11/20,180.527
2019/11/21,177.528
2019/11/22,171.216
2019/11/23,165.175
2019/11/24,159.843
2019/11/25,154.024
2019/11/26,150.677
2019/11/27,149.046
2019/11/28,149.301
2019/11/29,150.369
2019/11/30,151.338
2019/12/01,151.239
2019/12/02,151.185
2019/12/03,150.832
2019/12/04,149.989
2019/12/05,149.24
2019/12/06,149.171
2019/12/07,149.203
2019/12/08,149.575
2019/12/09,149.818
2019/12/10,149.43
2019/12/11,148.567
2019/12/12,147.287
2019/12/13,146.48
2019/12/14,145.581
2019/12/15,144.638
2019/12/16,143.404
2019/12/17,139.82
2019/12/18,135.749
2019/12/19,133.061
2019/12/20,131.038
2019/12/21,129.556
2019/12/22,129.055
2019/12/23,129.589
2019/12/24,129.607
2019/12/25,129.025
2019/12/26,128.516
2019/12/27,127.9
2019/12/28,127.859
2019/12/29,128.685
2019/12/30,129.992
2019/12/31,130.667
2020/01/01,131.152
2020/01/02,131.002
2020/01/03,131.267
2020/01/04,132.135
2020/01/05,133.524
2020/01/06,135.67
2020/01/07,137.967
2020/01/08,139.865
2020/01/09,140.377
2020/01/10,140.69
2020/01/11,141.725
2020/01/12,142.582
2020/01/13,143.122
2020/01/14,146.15
2020/01/15,151.321
2020/01/16,155.069
2020/01/17,159.647
2020/01/18,164.049
2020/01/19,166.907
2020/01/20,167.781
2020/01/21,168.329
2020/01/22,168.569
2020/01/23,167.43
2020/01/24,165.579
2020/01/25,163.892
2020/01/26,163.444
2020/01/27,164.559
2020/01/28,166.403
2020/01/29,169.187
2020/01/30,171.877
2020/01/31,175.033
2020/02/01,177.785
2020/02/02,181.171
2020/02/03,184.17
2020/02/04,185.921
2020/02/05,189.106
2020/02/06,195.046
2020/02/07,202.35
2020/02/08,209.072
2020/02/09,215.374
2020/02/10,219.133
2020/02/11,222.618
2020/02/12,232.062
2020/02/13,242.415
2020/02/14,251.845
2020/02/15,260.6
2020/02/16,263.922
2020/02/17,263.598
2020/02/18,266.698
2020/02/19,269.642
2020/02/20,266.828
2020/02/21,265.471
2020/02/22,264.333
2020/02/23,265.628
2020/02/24,266.333
2020/02/25,263.821
2020/02/26,256.213
2020/02/27,248.144
2020/02/28,240.897
2020/02/29,235.258
2020/03/01,229.264
2020/03/02,226.429
2020/03/03,225.479
2020/03/04,224.992
2020/03/05,226.251
2020/03/06,228.895
2020/03/07,232.856
2020/03/08,231.428
2020/03/09,224.139
2020/03/10,217.987
2020/03/11,211.294
2020/03/12,195.333
2020/03/13,174.408
2020/03/14,158.61
2020/03/15,145.593
2020/03/16,133.428
2020/03/17,124.96
2020/03/18,119.305
2020/03/19,119.126
2020/03/20,123.085
2020/03/21,125.508
2020/03/22,127.365
2020/03/23,128.401
2020/03/24,131.345
2020/03/25,133.416
2020/03/26,134.291
2020/03/27,135.122
2020/03/28,133.903
2020/03/29,132.723
2020/03/30,132.124
2020/03/31,131.907
2020/04/01,131.693
2020/04/02,133.339
2020/04/03,135.817
2020/04/04,138.032
2020/04/05,140.047
2020/04/06,144.38
2020/04/07,151.752
2020/04/08,157.58
2020/04/09,162.285
2020/04/10,163.327
2020/04/11,163.09
2020/04/12,162.802
2020/04/13,160.489
2020/04/14,159.264
2020/04/15,158.316
2020/04/16,159.576
2020/04/17,162.502
2020/04/18,166.711
2020/04/19,171.539
2020/04/20,174.613
2020/04/21,174.962
2020/04/22,176.216
2020/04/23,178.747
2020/04/24,181.296
2020/04/25,184.377
2020/04/26,187.528
2020/04/27,190.374
2020/04/28,192.742
2020/04/29,197.147
2020/04/30,202.167
2020/05/01,205.523
2020/05/02,208.351
2020/05/03,210.473
2020/05/04,209.596
2020/05/05,208.96
2020/05/06,208.176
2020/05/07,207.43
2020/05/08,208.347
2020/05/09,209.243
2020/05/10,204.348
2020/05/11,199.854
2020/05/12,196.542
2020/05/13,194.862
2020/05/14,195.336
2020/05/15,195.673
2020/05/16,196.743
2020/05/17,199.344
2020/05/18,203.511
2020/05/19,206.672
2020/05/20,208.907
2020/05/21,208.622
2020/05/22,207.785
2020/05/23,207.967
2020/05/24,207.749
2020/05/25,206.408
2020/05/26,205.121
2020/05/27,204.858
2020/05/28,206.195
2020/05/29,209.968
2020/05/30,216.064
2020/05/31,222.595
2020/06/01,228.314
2020/06/02,234.112
2020/06/03,237.116
2020/06/04,240.005
2020/06/05,241.64
2020/06/06,242.137
2020/06/07,242.175
2020/06/08,242.67
2020/06/09,243.019
2020/06/10,243.666
2020/06/11,243.374
2020/06/12,241.587
2020/06/13,240.436
2020/06/14,239.169
2020/06/15,235.885
2020/06/16,234.7
2020/06/17,233.878
2020/06/18,233.31
2020/06/19,232.353
2020/06/20,231.419
2020/06/21,231.005
2020/06/22,232.762
2020/06/23,235.505
2020/06/24,237.096
2020/06/25,236.855
2020/06/26,236.074
2020/06/27,234.327
2020/06/28,231.462
2020/06/29,229.327
2020/06/30,228.042
2020/07/01,227.84
2020/07/02,228.1
2020/07/03,228.065
2020/07/04,228.272
2020/07/05,228.399
2020/07/06,230.266
2020/07/07,232.781
2020/07/08,236.114
2020/07/09,239.028
2020/07/10,240.304
2020/07/11,241.271
2020/07/12,241.761
2020/07/13,242.375
2020/07/14,242.032
2020/07/15,241.568
2020/07/16,239.984
2020/07/17,238.457
2020/07/18,237.586
2020/07/19,237.054
2020/07/20,237.397
2020/07/21,238.77
2020/07/22,240.974
2020/07/23,248.371
2020/07/24,256.527
2020/07/25,266.242
2020/07/26,278.992
2020/07/27,292.903
2020/07/28,302.641
2020/07/29,310.369
2020/07/30,315.911
2020/07/31,323.947
2020/08/01,335.026
2020/08/02,347.814
2020/08/03,360.157
2020/08/04,371.209
2020/08/05,380.434
2020/08/06,387.657
2020/08/07,390.238
2020/08/08,390.28
2020/08/09,390.975
2020/08/10,391.996
2020/08/11,390.894
2020/08/12,388.294
2020/08/13,389.661
2020/08/14,399.714
2020/08/15,409.929
2020/08/16,416.326
2020/08/17,422.228
2020/08/18,426.024
2020/08/19,424.288
2020/08/20,421.463
2020/08/21,416.745
2020/08/22,408.665
2020/08/23,402.613
2020/08/24,400.347
2020/08/25,396.825
2020/08/26,393.078
2020/08/27,389.802
2020/08/28,389.414
2020/08/29,391.773
2020/08/30,396.806
2020/08/31,405.577
2020/09/01,421.863
2020/09/02,432.947
2020/09/03,433.431
2020/09/04,424.333
2020/09/05,408.56
2020/09/06,389.694
2020/09/07,373.933
2020/09/08,360.346
2020/09/09,352.009
2020/09/10,352.853
2020/09/11,355.435
2020/09/12,360.596
2020/09/13,365.451
2020/09/14,368.274
2020/09/15,370.461
2020/09/16,369.807
2020/09/17,372.799
2020/09/18,375.967
2020/09/19,378.185
2020/09/20,378.348
2020/09/21,373.531
2020/09/22,365.649
2020/09/23,357.348
2020/09/24,349.552
2020/09/25,346.496
2020/09/26,346.097
2020/09/27,347.447
2020/09/28,351.008
2020/09/29,353.17
2020/09/30,355.051
2020/10/01,357.192
2020/10/02,354.572
2020/10/03,352.65
2020/10/04,351.201
2020/10/05,350.947
2020/10/06,350.27
2020/10/07,347.366
2020/10/08,346.018
2020/10/09,348.63
2020/10/10,354.933
2020/10/11,360.229
2020/10/12,366.107
2020/10/13,371.851
2020/10/14,375.899
2020/10/15,377.658
2020/10/16,376.457
2020/10/17,374.227
2020/10/18,373.665
2020/10/19,374.191
2020/10/20,373.769
2020/10/21,376.242
2020/10/22,384.163
2020/10/23,392.616
2020/10/24,399.438
2020/10/25,403.964
2020/10/26,405.156
2020/10/27,405.075
2020/10/28,402.687
2020/10/29,398.628
2020/10/30,393.589
2020/10/31,390.736
2020/11/01,389.351
2020/11/02,389.05
2020/11/03,386.664
2020/11/04,387.107
2020/11/05,392.149
2020/11/06,404.366
2020/11/07,418.331
2020/11/08,427.955
2020/11/09,436.487
2020/11/10,442.703
2020/11/11,450.326
2020/11/12,454.606
2020/11/13,458.645
2020/11/14,460.934
2020/11/15,460.575
2020/11/16,459.975
2020/11/17,462.8
2020/11/18,466.698
2020/11/19,469.138
2020/11/20,476.924
2020/11/21,490.02
2020/11/22,507.156
2020/11/23,530.788
2020/11/24,554.965
2020/11/25,570.278
2020/11/26,563.761
2020/11/27,553.822
2020/11/28,546.072
2020/11/29,544.436
2020/11/30,553.587
2020/12/01,564.902
2020/12/02,573.769
2020/12/03,585.925
2020/12/04,592.897
2020/12/05,594.435
2020/12/06,595.943
2020/12/07,595.309
2020/12/08,590.946
2020/12/09,582.496
2020/12/10,575.981
2020/12/11,566.957
2020/12/12,562.929
2020/12/13,565.488
2020/12/14,569.501
2020/12/15,574.53
2020/12/16,583.133
2020/12/17,602.275
2020/12/18,617.019
2020/12/19,630.655
2020/12/20,638.949
2020/12/21,638.741
2020/12/22,634.484
2020/12/23,628.839
2020/12/24,616.883
2020/12/25,614.341
2020/12/26,616.408
2020/12/27,626.979
2020/12/28,652.75
2020/12/29,673.642
2020/12/30,694.91
2020/12/31,713.07
2021/01/01,724.744
2021/01/02,735.382
2021/01/03,768.653
2021/01/04,833.404
2021/01/05,898.904
2021/01/06,972.735
2021/01/07,1053
2021/01/08,1111
2021/01/09,1159
2021/01/10,1210
2021/01/11,1187
2021/01/12,1165
2021/01/13,1137
2021/01/14,1138
2021/01/15,1147
2021/01/16,1161
2021/01/17,1178
2021/01/18,1198
2021/01/19,1248
2021/01/20,1279
2021/01/21,1280
2021/01/22,1263
2021/01/23,1259
2021/01/24,1273
2021/01/25,1304
2021/01/26,1311
2021/01/27,1307
2021/01/28,1312
2021/01/29,1328
2021/01/30,1338
2021/01/31,1339
2021/02/01,1334
2021/02/02,1362
2021/02/03,1419
2021/02/04,1484
2021/02/05,1544
2021/02/06,1597
2021/02/07,1617
2021/02/08,1641
2021/02/09,1676
2021/02/10,1703
2021/02/11,1723
2021/02/12,1746
2021/02/13,1772
2021/02/14,1793
2021/02/15,1796
2021/02/16,1795
2021/02/17,1797
2021/02/18,1826
2021/02/19,1856
2021/02/20,1894
2021/02/21,1915
2021/02/22,1898
2021/02/23,1820
2021/02/24,1766
2021/02/25,1710
2021/02/26,1634
2021/02/27,1576
2021/02/28,1509
2021/03/01,1491
2021/03/02,1496
2021/03/03,1511
2021/03/04,1524
2021/03/05,1521
2021/03/06,1540
2021/03/07,1577
2021/03/08,1621
2021/03/09,1680
2021/03/10,1728
2021/03/11,1758
2021/03/12,1778
2021/03/13,1801
2021/03/14,1827
2021/03/15,1824
2021/03/16,1814
2021/03/17,1806
2021/03/18,1806
2021/03/19,1804
2021/03/20,1810
2021/03/21,1804
2021/03/22,1795
2021/03/23,1769
2021/03/24,1744
2021/03/25,1700
2021/03/26,1675
2021/03/27,1671
2021/03/28,1673
2021/03/29,1692
2021/03/30,1729
2021/03/31,1766
2021/04/01,1820
2021/04/02,1883
2021/04/03,1949
2021/04/04,1990
2021/04/05,2023
2021/04/06,2057
2021/04/07,2060
2021/04/08,2056
2021/04/09,2061
2021/04/10,2079
2021/04/11,2096
2021/04/12,2112
2021/04/13,2144
2021/04/14,2205
2021/04/15,2280
2021/04/16,2334
2021/04/17,2371
2021/04/18,2339
2021/04/19,2312
2021/04/20,2278
2021/04/21,2285
2021/04/22,2325
2021/04/23,2313
2021/04/24,2303
2021/04/25,2298
2021/04/26,2343
2021/04/27,2404
2021/04/28,2477
2021/04/29,2554
2021/04/30,2627
2021/05/01,2710
2021/05/02,2786
2021/05/03,2898
2021/05/04,3031
2021/05/05,3141
2021/05/06,3256
2021/05/07,3342
2021/05/08,3445
2021/05/09,3581
2021/05/10,3725
2021/05/11,3821
2021/05/12,3950
2021/05/13,3950
2021/05/14,3975
2021/05/15,3965
2021/05/16,3896
2021/05/17,3756
2021/05/18,3648
2021/05/19,3411
2021/05/20,3191
2021/05/21,2993
2021/05/22,2775
2021/05/23,2551
2021/05/24,2447
2021/05/25,2438
2021/05/26,2509
2021/05/27,2576
2021/05/28,2587
2021/05/29,2561
2021/05/30,2529
2021/05/31,2517
2021/06/01,2528
2021/06/02,2558
2021/06/03,2618
2021/06/04,2648
2021/06/05,2675
2021/06/06,2693
2021/06/07,2713
2021/06/08,2661
2021/06/09,2621
2021/06/10,2587
2021/06/11,2539
2021/06/12,2483
2021/06/13,2446
2021/06/14,2452
2021/06/15,2480
2021/06/16,2479
2021/06/17,2460
2021/06/18,2418
2021/06/19,2367
2021/06/20,2307
2021/06/21,2218
2021/06/22,2115
2021/06/23,2058
2021/06/24,2014
2021/06/25,1970
2021/06/26,1911
2021/06/27,1885
2021/06/28,1916
2021/06/29,1979
2021/06/30,2031
2021/07/01,2073
2021/07/02,2091
2021/07/03,2131
2021/07/04,2184
2021/07/05,2207
2021/07/06,2234
2021/07/07,2272
2021/07/08,2261
2021/07/09,2232
2021/07/10,2201
2021/07/11,2173
2021/07/12,2146
2021/07/13,2098
2021/07/14,2050
2021/07/15,2014
2021/07/16,1978
2021/07/17,1945
2021/07/18,1933
2021/07/19,1907
2021/07/20,1868
2021/07/21,1869
2021/07/22,1897
2021/07/23,1937
2021/07/24,1996
2021/07/25,2047
2021/07/26,2132
2021/07/27,2178
2021/07/28,2223
2021/07/29,2257
2021/07/30,2299
2021/07/31,2349
2021/08/01,2421
2021/08/02,2477
2021/08/03,2501
2021/08/04,2535
2021/08/05,2592
2021/08/06,2659
2021/08/07,2762
2021/08/08,2860
2021/08/09,2932
2021/08/10,3009
2021/08/11,3082
2021/08/12,3107
2021/08/13,3142
2021/08/14,3181
2021/08/15,3195
2021/08/16,3215
2021/08/17,3208
2021/08/18,3169
2021/08/19,3135
2021/08/20,3152
2021/08/21,3175
2021/08/22,3186
2021/08/23,3223
2021/08/24,3245
2021/08/25,3241
2021/08/26,3218
2021/08/27,3203
2021/08/28,3207
2021/08/29,3205
2021/08/30,3205
2021/08/31,3238
2021/09/01,3328
2021/09/02,3454
2021/09/03,3585
2021/09/04,3696
2021/09/05,3784
2021/09/06,3853
2021/09/07,3835
2021/09/08,3742
2021/09/09,3666
2021/09/10,3569
2021/09/11,3471
2021/09/12,3417
2021/09/13,3354
2021/09/14,3335
2021/09/15,3358
2021/09/16,3416
2021/09/17,3441
2021/09/18,3457
2021/09/19,3447
2021/09/20,3371
2021/09/21,3262
2021/09/22,3159
2021/09/23,3117
2021/09/24,3058
2021/09/25,3002
2021/09/26,2977
2021/09/27,2995
2021/09/28,2972
2021/09/29,2948
2021/09/30,2952
2021/10/01,3003
2021/10/02,3093
2021/10/03,3186
2021/10/04,3251
2021/10/05,3321
2021/10/06,3390
2021/10/07,3455
2021/10/08,3506
2021/10/09,3538
2021/10/10,3549
2021/10/11,3554
2021/10/12,3541
2021/10/13,3528
2021/10/14,3567
2021/10/15,3629
2021/10/16,3699
2021/10/17,3750
2021/10/18,3780
2021/10/19,3802
2021/10/20,3849
2021/10/21,3933
2021/10/22,3977
2021/10/23,4006
2021/10/24,4038
2021/10/25,4080
2021/10/26,4122
2021/10/27,4117
2021/10/28,4119
2021/10/29,4183
2021/10/30,4228
2021/10/31,4252
2021/11/01,4273
2021/11/02,4320
2021/11/03,4396
2021/11/04,4442
2021/11/05,4468
2021/11/06,4476
2021/11/07,4511
2021/11/08,4575
2021/11/09,4636
2021/11/10,4669
2021/11/11,4689
2021/11/12,4696
2021/11/13,4691
2021/11/14,4668
2021/11/15,4661
2021/11/16,4567
2021/11/17,4462
2021/11/18,4371
2021/11/19,4293
2021/11/20,4273
2021/11/21,4276
2021/11/22,4243
2021/11/23,4236
2021/11/24,4246
2021/11/25,4284
2021/11/26,4274
2021/11/27,4235
2021/11/28,4194
2021/11/29,4230
2021/11/30,4305
2021/12/01,4407
2021/12/02,4456
2021/12/03,4480
2021/12/04,4384
2021/12/05,4328
2021/12/06,4262
2021/12/07,4259
2021/12/08,4264
2021/12/09,4264
2021/12/10,4221
2021/12/11,4176
2021/12/12,4143
2021/12/13,4080
2021/12/14,3989
2021/12/15,3936
2021/12/16,3944
2021/12/17,3924
2021/12/18,3918
2021/12/19,3923
2021/12/20,3910
2021/12/21,3935
2021/12/22,3956
2021/12/23,3965
2021/12/24,4001
2021/12/25,4024
2021/12/26,4039
2021/12/27,4055
2021/12/28,4019
2021/12/29,3956
2021/12/30,3884
2021/12/31,3831
2022/01/01,3787
2022/01/02,3766
2022/01/03,3761
2022/01/04,3766
2022/01/05,3768
2022/01/06,3686
2022/01/07,3565
2022/01/08,3446
2022/01/09,3339
2022/01/10,3245
2022/01/11,3189
2022/01/12,3193
2022/01/13,3220
2022/01/14,3238
2022/01/15,3268
2022/01/16,3294
2022/01/17,3294
2022/01/18,3264
2022/01/19,3223
2022/01/20,3198
2022/01/21,3095
2022/01/22,2921
2022/01/23,2773
2022/01/24,2635
2022/01/25,2542
2022/01/26,2500
2022/01/27,2455
2022/01/28,2441
2022/01/29,2472
2022/01/30,2507
2022/01/31,2535
2022/02/01,2597
2022/02/02,2642
2022/02/03,2657
2022/02/04,2710
2022/02/05,2795
2022/02/06,2863
2022/02/07,2938
2022/02/08,2999
2022/02/09,3058
2022/02/10,3109
2022/02/11,3108
2022/02/12,3068
2022/02/13,3026
2022/02/14,2984
2022/02/15,2993
2022/02/16,3018
2022/02/17,3018
2022/02/18,2983
2022/02/19,2933
2022/02/20,2859
2022/02/21,2801
2022/02/22,2724
2022/02/23,2688
2022/02/24,2616
2022/02/25,2614
2022/02/26,2651
2022/02/27,2673
2022/02/28,2685
2022/03/01,2755
2022/03/02,2820
2022/03/03,2854
2022/03/04,2826
2022/03/05,2783
2022/03/06,2742
2022/03/07,2683
2022/03/08,2633
2022/03/09,2634
2022/03/10,2621
2022/03/11,2610
2022/03/12,2603
2022/03/13,2596
2022/03/14,2587
2022/03/15,2581
2022/03/16,2601
2022/03/17,2648
2022/03/18,2702
2022/03/19,2772
2022/03/20,2817
2022/03/21,2853
2022/03/22,2902
2022/03/23,2930
2022/03/24,2971
2022/03/25,3018
2022/03/26,3053
2022/03/27,3093
2022/03/28,3168
2022/03/29,3242
2022/03/30,3296
2022/03/31,3329
2022/04/01,3346
2022/04/02,3389
2022/04/03,3421
2022/04/04,3442
2022/04/05,3459
2022/04/06,3423
2022/04/07,3372
2022/04/08,3336
2022/04/09,3294
2022/04/10,3272
2022/04/11,3214
2022/04/12,3153
2022/04/13,3121
2022/04/14,3099
2022/04/15,3071
2022/04/16,3055
2022/04/17,3047
2022/04/18,3024
2022/04/19,3035
2022/04/20,3048
2022/04/21,3058
2022/04/22,3043
2022/04/23,3023
2022/04/24,3002
2022/04/25,2971
2022/04/26,2955
2022/04/27,2925
2022/04/28,2915
2022/04/29,2901
2022/04/30,2876
2022/05/01,2847
2022/05/02,2839
2022/05/03,2830
2022/05/04,2832
2022/05/05,2837
2022/05/06,2806
2022/05/07,2773
2022/05/08,2714
2022/05/09,2623
2022/05/10,2539
2022/05/11,2452
2022/05/12,2304
2022/05/13,2217
2022/05/14,2140
2022/05/15,2097
2022/05/16,2066
2022/05/17,2055
2022/05/18,2040
2022/05/19,2024
2022/05/20,2015
2022/05/21,2002
2022/05/22,1998
2022/05/23,2006
2022/05/24,1996
2022/05/25,1990
2022/05/26,1961
2022/05/27,1908
2022/05/28,1865
2022/05/29,1835
2022/05/30,1840
2022/05/31,1867
2022/06/01,1876
2022/06/02,1868
2022/06/03,1853
2022/06/04,1834
2022/06/05,1822
2022/06/06,1828
2022/06/07,1811
2022/06/08,1807
2022/06/09,1806
2022/06/10,1791
2022/06/11,1741
2022/06/12,1669
2022/06/13,1556
2022/06/14,1444
2022/06/15,1340
2022/06/16,1261
2022/06/17,1191
2022/06/18,1124
2022/06/19,1084
2022/06/20,1079
2022/06/21,1090
2022/06/22,1088
2022/06/23,1092
2022/06/24,1118
2022/06/25,1148
2022/06/26,1176
2022/06/27,1190
2022/06/28,1195
2022/06/29,1182
2022/06/30,1149
2022/07/01,1123
2022/07/02,1097
2022/07/03,1080
2022/07/04,1075
2022/07/05,1086
2022/07/06,1101
2022/07/07,1130
2022/07/08,1162
2022/07/09,1184
2022/07/10,1191
2022/07/11,1184
2022/07/12,1157
2022/07/13,1131
2022/07/14,1122
2022/07/15,1140
2022/07/16,1168
2022/07/17,1218
2022/07/18,1288
2022/07/19,1369
2022/07/20,1437
2022/07/21,1477
2022/07/22,1519
2022/07/23,1538
2022/07/24,1559
2022/07/25,1554
2022/07/26,1517
2022/07/27,1507
2022/07/28,1543
2022/07/29,1586
2022/07/30,1623
2022/07/31,1652
2022/08/01,1668
2022/08/02,1665
2022/08/03,1662
2022/08/04,1649
2022/08/05,1649
2022/08/06,1664
2022/08/07,1672
2022/08/08,1696
2022/08/09,1711
2022/08/10,1727
2022/08/11,1773
2022/08/12,1811
2022/08/13,1862
2022/08/14,1902
2022/08/15,1919
2022/08/16,1920
2022/08/17,1913
2022/08/18,1898
2022/08/19,1853
2022/08/20,1785
2022/08/21,1728
2022/08/22,1676
2022/08/23,1649
2022/08/24,1636
2022/08/25,1643
2022/08/26,1640
2022/08/27,1605
2022/08/28,1574
2022/08/29,1546
2022/08/30,1539
2022/08/31,1541
2022/09/01,1541
2022/09/02,1554
2022/09/03,1560
2022/09/04,1564
2022/09/05,1570
2022/09/06,1587
2022/09/07,1578
2022/09/08,1592
2022/09/09,1620
2022/09/10,1652
2022/09/11,1687
2022/09/12,1707
2022/09/13,1703
2022/09/14,1683
2022/09/15,1651
2022/09/16,1595
2022/09/17,1545
2022/09/18,1499
2022/09/19,1443
2022/09/20,1408
2022/09/21,1377
2022/09/22,1345
2022/09/23,1330
2022/09/24,1324
2022/09/25,1318
2022/09/26,1316
2022/09/27,1326
2022/09/28,1324
2022/09/29,1327
2022/09/30,1330
2022/10/01,1329
2022/10/02,1323
2022/10/03,1317
2022/10/04,1322
2022/10/05,1329
2022/10/06,1338
2022/10/07,1341
2022/10/08,1340
2022/10/09,1336
2022/10/10,1331
2022/10/11,1317
2022/10/12,1309
2022/10/13,1297
2022/10/14,1298
2022/10/15,1295
2022/10/16,1292
2022/10/17,1298
2022/10/18,1305
2022/10/19,1305
2022/10/20,1302
2022/10/21,1298
2022/10/22,1300
2022/10/23,1304
2022/10/24,1314
2022/10/25,1334
2022/10/26,1386
2022/10/27,1436
2022/10/28,1470
2022/10/29,1517
2022/10/30,1551
2022/10/31,1570
2022/11/01,1580
2022/11/02,1578
2022/11/03,1570
2022/11/04,1576
2022/11/05,1591
2022/11/06,1599
2022/11/07,1597
2022/11/08,1564
2022/11/09,1481
2022/11/10,1424
2022/11/11,1383
2022/11/12,1349
2022/11/13,1308
2022/11/14,1277
2022/11/15,1267
2022/11/16,1256
2022/11/17,1239
2022/11/18,1228
2022/11/19,1220
2022/11/20,1212
2022/11/21,1187
2022/11/22,1163
2022/11/23,1158
2022/11/24,1164
2022/11/25,1169
2022/11/26,1180
2022/11/27,1192
2022/11/28,1191
2022/11/29,1198
2022/11/30,1223
