Date,confirmationtime14rsi
2016/10/17,51.874
2016/10/18,47.632
2016/10/19,56.212
2016/10/20,44.599
2016/10/21,48.742
2016/10/22,49.914
2016/10/23,50.966
2016/10/24,49.299
2016/10/25,50.196
2016/10/26,48.507
2016/10/27,50.565
2016/10/28,52.577
2016/10/29,59.491
2016/10/30,48.805
2016/10/31,48.074
2016/11/01,53.975
2016/11/02,51.115
2016/11/03,51.164
2016/11/04,52.342
2016/11/05,49.775
2016/11/06,48.21
2016/11/07,42.116
2016/11/08,46.403
2016/11/09,52.487
2016/11/10,51.329
2016/11/11,50.594
2016/11/12,47.97
2016/11/13,44.952
2016/11/14,48.983
2016/11/15,50.781
2016/11/16,49.573
2016/11/17,54.934
2016/11/18,43.539
2016/11/19,47.251
2016/11/20,46.551
2016/11/21,49.531
2016/11/22,53.666
2016/11/23,55.943
2016/11/24,53.38
2016/11/25,47.638
2016/11/26,52.455
2016/11/27,52.24
2016/11/28,49.274
2016/11/29,50.932
2016/11/30,48.626
2016/12/01,48.761
2016/12/02,48.148
2016/12/03,45.298
2016/12/04,51.794
2016/12/05,51
2016/12/06,47.858
2016/12/07,48.494
2016/12/08,46.52
2016/12/09,49.712
2016/12/10,48.661
2016/12/11,47.67
2016/12/12,52.236
2016/12/13,48.924
2016/12/14,48.464
2016/12/15,52.32
2016/12/16,48.645
2016/12/17,46.724
2016/12/18,47.803
2016/12/19,51.254
2016/12/20,49.219
2016/12/21,49.163
2016/12/22,55.542
2016/12/23,55.649
2016/12/24,52.157
2016/12/25,45.244
2016/12/26,48.886
2016/12/27,52.74
2016/12/28,49.318
2016/12/29,47.84
2016/12/30,49.041
2016/12/31,53.362
2017/01/01,46.292
2017/01/02,49.494
2017/01/03,50.88
2017/01/04,44.853
2017/01/05,47.956
2017/01/06,52.754
2017/01/07,47.122
2017/01/08,49.11
2017/01/09,48.644
2017/01/10,51.861
2017/01/11,50.736
2017/01/12,50.118
2017/01/13,46.748
2017/01/14,49.59
2017/01/15,48.304
2017/01/16,50.828
2017/01/17,54.502
2017/01/18,49.495
2017/01/19,43.326
2017/01/20,55.938
2017/01/21,50.673
2017/01/22,49.543
2017/01/23,50.604
2017/01/24,51.321
2017/01/25,53.13
2017/01/26,48.104
2017/01/27,54.41
2017/01/28,49.167
2017/01/29,55.316
2017/01/30,47.335
2017/01/31,51.562
2017/02/01,52.06
2017/02/02,49.747
2017/02/03,53.122
2017/02/04,47.81
2017/02/05,47.873
2017/02/06,49.645
2017/02/07,53.003
2017/02/08,48.404
2017/02/09,50.917
2017/02/10,50.152
2017/02/11,50.298
2017/02/12,48.691
2017/02/13,47.833
2017/02/14,51.766
2017/02/15,46.483
2017/02/16,49.575
2017/02/17,52.791
2017/02/18,53.831
2017/02/19,51.938
2017/02/20,52.298
2017/02/21,48.682
2017/02/22,56.153
2017/02/23,51.248
2017/02/24,51.952
2017/02/25,49.279
2017/02/26,44.894
2017/02/27,53.895
2017/02/28,44.665
2017/03/01,55.088
2017/03/02,48.268
2017/03/03,51.681
2017/03/04,52.973
2017/03/05,47.326
2017/03/06,53.195
2017/03/07,53.128
2017/03/08,50.523
2017/03/09,55.954
2017/03/10,54.188
2017/03/11,50.646
2017/03/12,55.836
2017/03/13,47.967
2017/03/14,52.628
2017/03/15,51.055
2017/03/16,50.795
2017/03/17,47.203
2017/03/18,50.877
2017/03/19,53.515
2017/03/20,46.069
2017/03/21,52.718
2017/03/22,49.607
2017/03/23,54.926
2017/03/24,54.981
2017/03/25,51.663
2017/03/26,50.407
2017/03/27,52.442
2017/03/28,55.648
2017/03/29,49.379
2017/03/30,54.287
2017/03/31,50.178
2017/04/01,52.997
2017/04/02,57.678
2017/04/03,49.015
2017/04/04,51.734
2017/04/05,48.535
2017/04/06,54.531
2017/04/07,50.555
2017/04/08,51.131
2017/04/09,58.545
2017/04/10,60.415
2017/04/11,54.312
2017/04/12,57.828
2017/04/13,56.545
2017/04/14,49.804
2017/04/15,58.896
2017/04/16,53.308
2017/04/17,51.193
2017/04/18,51.193
2017/04/19,58.045
2017/04/20,50.512
2017/04/21,49.604
2017/04/22,53.71
2017/04/23,50.026
2017/04/24,56.489
2017/04/25,48.263
2017/04/26,58.111
2017/04/27,57.873
2017/04/28,55.217
2017/04/29,57.91
2017/04/30,56.761
2017/05/01,57.746
2017/05/02,57.962
2017/05/03,56.117
2017/05/04,56.117
2017/05/05,54.393
2017/05/06,54.188
2017/05/07,51.416
2017/05/08,56.157
2017/05/09,53.818
2017/05/10,55.319
2017/05/11,51.3
2017/05/12,52.262
2017/05/13,58.497
2017/05/14,67.792
2017/05/15,67.835
2017/05/16,62.882
2017/05/17,68.755
2017/05/18,58.431
2017/05/19,60.184
2017/05/20,55.865
2017/05/21,58.429
2017/05/22,56.32
2017/05/23,58.856
2017/05/24,58.257
2017/05/25,55.396
2017/05/26,53.413
2017/05/27,56.705
2017/05/28,55.58
2017/05/29,46.803
2017/05/30,46.68
2017/05/31,57.233
2017/06/01,63.801
2017/06/02,70.914
2017/06/03,62.539
2017/06/04,64.249
2017/06/05,58.601
2017/06/06,60.315
2017/06/07,58.344
2017/06/08,59.716
2017/06/09,59.363
2017/06/10,51.773
2017/06/11,56.147
2017/06/12,56.599
2017/06/13,54.269
2017/06/14,52.942
2017/06/15,52.057
2017/06/16,49.93
2017/06/17,53.694
2017/06/18,48.973
2017/06/19,49.871
2017/06/20,68.227
2017/06/21,70.563
2017/06/22,66.961
2017/06/23,68.967
2017/06/24,65.1
2017/06/25,65.646
2017/06/26,62.502
2017/06/27,59.702
2017/06/28,61.754
2017/06/29,56.655
2017/06/30,55.986
2017/07/01,57.608
2017/07/02,55.565
2017/07/03,54.09
2017/07/04,51.963
2017/07/05,58.356
2017/07/06,53.313
2017/07/07,50.445
2017/07/08,50.217
2017/07/09,49.654
2017/07/10,74.234
2017/07/11,76.311
2017/07/12,76.619
2017/07/13,76.327
2017/07/14,76.647
2017/07/15,67.007
2017/07/16,68.182
2017/07/17,72.668
2017/07/18,64.822
2017/07/19,58.687
2017/07/20,58.926
2017/07/21,63.105
2017/07/22,55.845
2017/07/23,55.154
2017/07/24,59.078
2017/07/25,52.571
2017/07/26,54.433
2017/07/27,55.23
2017/07/28,54.342
2017/07/29,51.881
2017/07/30,50.462
2017/07/31,60.249
2017/08/01,75.818
2017/08/02,76.871
2017/08/03,78.508
2017/08/04,73.248
2017/08/05,73.425
2017/08/06,73.488
2017/08/07,68.159
2017/08/08,68.199
2017/08/09,66.434
2017/08/10,70.001
2017/08/11,63.421
2017/08/12,62.766
2017/08/13,61.49
2017/08/14,61.047
2017/08/15,61.107
2017/08/16,57.853
2017/08/17,59.357
2017/08/18,59.921
2017/08/19,52.66
2017/08/20,56.776
2017/08/21,50.226
2017/08/22,53.781
2017/08/23,51.226
2017/08/24,53.673
2017/08/25,79.519
2017/08/26,80.728
2017/08/27,79.337
2017/08/28,80.986
2017/08/29,72.398
2017/08/30,72.714
2017/08/31,74.572
2017/09/01,70.294
2017/09/02,68.563
2017/09/03,68.646
2017/09/04,69.172
2017/09/05,66.009
2017/09/06,68.403
2017/09/07,64.685
2017/09/08,60.478
2017/09/09,62.29
2017/09/10,61.02
2017/09/11,62.482
2017/09/12,57.293
2017/09/13,61.722
2017/09/14,55.85
2017/09/15,54.38
2017/09/16,54.904
2017/09/17,52.944
2017/09/18,58.564
2017/09/19,52.049
2017/09/20,54.188
2017/09/21,50.321
2017/09/22,78.579
2017/09/23,81.221
2017/09/24,76.435
2017/09/25,78.995
2017/09/26,74.316
2017/09/27,73.135
2017/09/28,74.641
2017/09/29,75.495
2017/09/30,74.389
2017/10/01,72.14
2017/10/02,72.941
2017/10/03,70.752
2017/10/04,68.252
2017/10/05,62.16
2017/10/06,67.279
2017/10/07,67.279
2017/10/08,64.028
2017/10/09,63.71
2017/10/10,60.221
2017/10/11,60.221
2017/10/12,61.403
2017/10/13,62.015
2017/10/14,62.339
2017/10/15,57.399
2017/10/16,17.295
2017/10/17,12.964
2017/10/18,12.678
2017/10/19,12.644
2017/10/20,12.694
2017/10/21,12.803
2017/10/22,12.695
2017/10/23,13.095
2017/10/24,13.194
2017/10/25,14.472
2017/10/26,14.834
2017/10/27,5.981
2017/10/28,5.981
2017/10/29,5.981
2017/10/30,5.981
2017/10/31,5.981
2017/11/01,49.569
2017/11/02,49.684
2017/11/03,49.295
2017/11/04,49.411
2017/11/05,48.921
2017/11/06,49.445
2017/11/07,49.379
2017/11/08,49.231
2017/11/09,49.498
2017/11/10,48.798
2017/11/11,49.039
2017/11/12,49.212
2017/11/13,49.382
2017/11/14,50.321
2017/11/15,49.234
2017/11/16,50.065
2017/11/17,49.208
2017/11/18,49.436
2017/11/19,48.838
2017/11/20,49.995
2017/11/21,50.023
2017/11/22,49.047
2017/11/23,49.851
2017/11/24,49.159
2017/11/25,49.734
2017/11/26,50.309
2017/11/27,51.924
2017/11/28,51.747
2017/11/29,51.419
2017/11/30,50.371
2017/12/01,50.97
2017/12/02,52.888
2017/12/03,53.533
2017/12/04,62.371
2017/12/05,64.205
2017/12/06,66.714
2017/12/07,55.339
2017/12/08,55.192
2017/12/09,54.879
2017/12/10,55.747
2017/12/11,56.656
2017/12/12,57.663
2017/12/13,59.363
2017/12/14,57.795
2017/12/15,53.314
2017/12/16,54.203
2017/12/17,53.937
2017/12/18,53.937
2017/12/19,60.74
2017/12/20,61.912
2017/12/21,61.949
2017/12/22,57.084
2017/12/23,44.423
2017/12/24,43.297
2017/12/25,41.616
2017/12/26,43.466
2017/12/27,44.706
2017/12/28,48.38
2017/12/29,53.018
2017/12/30,53.596
2017/12/31,47.313
2018/01/01,46.454
2018/01/02,54.497
2018/01/03,62.283
2018/01/04,65.063
2018/01/05,68.474
2018/01/06,63.978
2018/01/07,58.056
2018/01/08,62.109
2018/01/09,63.128
2018/01/10,60.966
2018/01/11,60.1
2018/01/12,60.543
2018/01/13,61.592
2018/01/14,49.079
2018/01/15,57.185
2018/01/16,52.698
2018/01/17,50.575
2018/01/18,50.703
2018/01/19,45.883
2018/01/20,39.646
2018/01/21,42.41
2018/01/22,40.121
2018/01/23,39.654
2018/01/24,37.697
2018/01/25,40.262
2018/01/26,40.262
2018/01/27,37.058
2018/01/28,36.594
2018/01/29,41.815
2018/01/30,44.97
2018/01/31,44.252
2018/02/01,49.982
2018/02/02,45.815
2018/02/03,41.271
2018/02/04,42.054
2018/02/05,39.412
2018/02/06,45.022
2018/02/07,45.746
2018/02/08,41.745
2018/02/09,45.534
2018/02/10,41.737
2018/02/11,45.536
2018/02/12,46.108
2018/02/13,45.139
2018/02/14,51.262
2018/02/15,45.669
2018/02/16,46.139
2018/02/17,42.34
2018/02/18,45.545
2018/02/19,50.555
2018/02/20,55.034
2018/02/21,52.867
2018/02/22,51.388
2018/02/23,48.221
2018/02/24,52.737
2018/02/25,52.215
2018/02/26,55.503
2018/02/27,51.229
2018/02/28,49.096
2018/03/01,50.374
2018/03/02,48.98
2018/03/03,45.622
2018/03/04,50.598
2018/03/05,50.303
2018/03/06,49.912
2018/03/07,47.918
2018/03/08,52.745
2018/03/09,49.236
2018/03/10,49.663
2018/03/11,44.553
2018/03/12,55.096
2018/03/13,51.724
2018/03/14,53.33
2018/03/15,50.231
2018/03/16,47.38
2018/03/17,52.287
2018/03/18,46.568
2018/03/19,44.599
2018/03/20,44.771
2018/03/21,47.005
2018/03/22,41.301
2018/03/23,45.382
2018/03/24,39.62
2018/03/25,42.56
2018/03/26,44.293
2018/03/27,50.869
2018/03/28,48.857
2018/03/29,54.965
2018/03/30,49.448
2018/03/31,42.432
2018/04/01,44.952
2018/04/02,40.593
2018/04/03,47.377
2018/04/04,47.193
2018/04/05,43.859
2018/04/06,44.241
2018/04/07,44.405
2018/04/08,43.784
2018/04/09,49.188
2018/04/10,43.612
2018/04/11,51.998
2018/04/12,56.165
2018/04/13,54.174
2018/04/14,54.589
2018/04/15,52.709
2018/04/16,53.259
2018/04/17,60.276
2018/04/18,62.814
2018/04/19,61.228
2018/04/20,66.993
2018/04/21,52.351
2018/04/22,51.036
2018/04/23,58.603
2018/04/24,61.587
2018/04/25,54.316
2018/04/26,51.176
2018/04/27,59.242
2018/04/28,59.291
2018/04/29,51.513
2018/04/30,57.018
2018/05/01,61.579
2018/05/02,55.928
2018/05/03,57.364
2018/05/04,59.635
2018/05/05,52.949
2018/05/06,51.717
2018/05/07,47.857
2018/05/08,53.165
2018/05/09,53.371
2018/05/10,55.852
2018/05/11,51.591
2018/05/12,51.407
2018/05/13,51.015
2018/05/14,58.189
2018/05/15,51.843
2018/05/16,56.514
2018/05/17,52.758
2018/05/18,56.363
2018/05/19,58.066
2018/05/20,55.321
2018/05/21,52.296
2018/05/22,57.154
2018/05/23,53.452
2018/05/24,58.426
2018/05/25,53.583
2018/05/26,48.655
2018/05/27,53.333
2018/05/28,49.336
2018/05/29,52.35
2018/05/30,54.557
2018/05/31,52.145
2018/06/01,53.482
2018/06/02,52.858
2018/06/03,53.699
2018/06/04,49.824
2018/06/05,55.174
2018/06/06,52.054
2018/06/07,51.608
2018/06/08,48.645
2018/06/09,53.618
2018/06/10,51.203
2018/06/11,49.963
2018/06/12,45.763
2018/06/13,43.2
2018/06/14,42.334
2018/06/15,41.178
2018/06/16,35.768
2018/06/17,33.479
2018/06/18,31.577
2018/06/19,44.958
2018/06/20,43.659
2018/06/21,40.737
2018/06/22,44.95
2018/06/23,39.124
2018/06/24,42.326
2018/06/25,56.04
2018/06/26,50.914
2018/06/27,45.711
2018/06/28,50.388
2018/06/29,50.276
2018/06/30,44.738
2018/07/01,46.683
2018/07/02,42.262
2018/07/03,49.069
2018/07/04,47.636
2018/07/05,49.288
2018/07/06,47.295
2018/07/07,48.779
2018/07/08,55.822
2018/07/09,46.946
2018/07/10,50.733
2018/07/11,43.887
2018/07/12,41.452
2018/07/13,43.617
2018/07/14,41.435
2018/07/15,39.059
2018/07/16,50.232
2018/07/17,48.497
2018/07/18,54.477
2018/07/19,52.651
2018/07/20,50.409
2018/07/21,43.587
2018/07/22,44.677
2018/07/23,50.13
2018/07/24,52.339
2018/07/25,48.243
2018/07/26,50.554
2018/07/27,47.827
2018/07/28,44.218
2018/07/29,43.456
2018/07/30,46.028
2018/07/31,48.48
2018/08/01,51.652
2018/08/02,52.04
2018/08/03,48.371
2018/08/04,43.819
2018/08/05,48.1
2018/08/06,48.642
2018/08/07,51.571
2018/08/08,46.698
2018/08/09,48.411
2018/08/10,48.675
2018/08/11,47.434
2018/08/12,54.74
2018/08/13,52.085
2018/08/14,46.894
2018/08/15,46.102
2018/08/16,47.926
2018/08/17,54.676
2018/08/18,51.552
2018/08/19,48.349
2018/08/20,48.213
2018/08/21,46.193
2018/08/22,49.351
2018/08/23,54.348
2018/08/24,47.478
2018/08/25,48.954
2018/08/26,47.447
2018/08/27,47.939
2018/08/28,51.474
2018/08/29,52.131
2018/08/30,50.301
2018/08/31,46.558
2018/09/01,52.987
2018/09/02,42.131
2018/09/03,52.17
2018/09/04,47.035
2018/09/05,47.845
2018/09/06,42.547
2018/09/07,51.156
2018/09/08,49.762
2018/09/09,52.032
2018/09/10,45.679
2018/09/11,45.941
2018/09/12,43.639
2018/09/13,46.457
2018/09/14,42.838
2018/09/15,43.949
2018/09/16,40.475
2018/09/17,43.043
2018/09/18,51.026
2018/09/19,42.278
2018/09/20,48.828
2018/09/21,45.254
2018/09/22,47.94
2018/09/23,45.732
2018/09/24,46.049
2018/09/25,43.961
2018/09/26,44.032
2018/09/27,46.33
2018/09/28,45.294
2018/09/29,45.458
2018/09/30,44.11
2018/10/01,45.839
2018/10/02,39.949
2018/10/03,48.74
2018/10/04,44.021
2018/10/05,47.622
2018/10/06,40.389
2018/10/07,39.416
2018/10/08,44.176
2018/10/09,46.403
2018/10/10,45.172
2018/10/11,47.161
2018/10/12,45.252
2018/10/13,44.82
2018/10/14,44.365
2018/10/15,52.065
2018/10/16,50.49
2018/10/17,49.077
2018/10/18,47.91
2018/10/19,54.836
2018/10/20,46.769
2018/10/21,49.656
2018/10/22,54.355
2018/10/23,46.291
2018/10/24,49.691
2018/10/25,49.848
2018/10/26,49.848
2018/10/27,51.771
2018/10/28,48.417
2018/10/29,50.823
2018/10/30,56.613
2018/10/31,46.75
2018/11/01,53.462
2018/11/02,53.462
2018/11/03,49.414
2018/11/04,50.156
2018/11/05,52.98
2018/11/06,53.897
2018/11/07,46.825
2018/11/08,53.262
2018/11/09,51.108
2018/11/10,49.236
2018/11/11,48.543
2018/11/12,44.378
2018/11/13,51.253
2018/11/14,53.251
2018/11/15,53.055
2018/11/16,43.845
2018/11/17,49.802
2018/11/18,46.195
2018/11/19,57.653
2018/11/20,55.304
2018/11/21,47.686
2018/11/22,52.429
2018/11/23,48.766
2018/11/24,48.834
2018/11/25,46.454
2018/11/26,52.338
2018/11/27,57.003
2018/11/28,54.607
2018/11/29,48.075
2018/11/30,52.854
2018/12/01,52.157
2018/12/02,51.79
2018/12/03,53.758
2018/12/04,53.255
2018/12/05,54.926
2018/12/06,51.426
2018/12/07,57.722
2018/12/08,53.271
2018/12/09,47.477
2018/12/10,42.379
2018/12/11,55.206
2018/12/12,49.434
2018/12/13,48.218
2018/12/14,53.172
2018/12/15,47.264
2018/12/16,51.604
2018/12/17,58.957
2018/12/18,60.313
2018/12/19,60.92
2018/12/20,60.536
2018/12/21,61.377
2018/12/22,54.574
2018/12/23,57.978
2018/12/24,53.517
2018/12/25,50.845
2018/12/26,51.236
2018/12/27,55.601
2018/12/28,54.509
2018/12/29,50.512
2018/12/30,55.443
2018/12/31,52.748
2019/01/01,56.043
2019/01/02,51.417
2019/01/03,68.632
2019/01/04,69.514
2019/01/05,64.402
2019/01/06,65.829
2019/01/07,63.856
2019/01/08,65.973
2019/01/09,62.058
2019/01/10,64.066
2019/01/11,64.164
2019/01/12,65.438
2019/01/13,57.287
2019/01/14,57.644
2019/01/15,58.272
2019/01/16,63.649
2019/01/17,60.569
2019/01/18,55.563
2019/01/19,50.691
2019/01/20,56.145
2019/01/21,75.623
2019/01/22,76.171
2019/01/23,78.158
2019/01/24,70.728
2019/01/25,69.269
2019/01/26,70.926
2019/01/27,72.277
2019/01/28,76.081
2019/01/29,76.47
2019/01/30,69.683
2019/01/31,70.321
2019/02/01,73.183
2019/02/02,66.004
2019/02/03,68.905
2019/02/04,62.902
2019/02/05,64.472
2019/02/06,64.812
2019/02/07,62.715
2019/02/08,62.3
2019/02/09,63.501
2019/02/10,82.005
2019/02/11,83.775
2019/02/12,77.519
2019/02/13,79.709
2019/02/14,79.771
2019/02/15,79.95
2019/02/16,74.209
2019/02/17,76.555
2019/02/18,71.807
2019/02/19,65.039
2019/02/20,66.71
2019/02/21,65.966
2019/02/22,66.53
2019/02/23,58.201
2019/02/24,62.533
2019/02/25,63.215
2019/02/26,60.072
2019/02/27,60.072
2019/02/28,54.088
2019/03/01,21.92
2019/03/02,19.757
2019/03/03,20.206
2019/03/04,20.18
2019/03/05,19.928
2019/03/06,20.637
2019/03/07,20.385
2019/03/08,21.708
2019/03/09,21.961
2019/03/10,20.897
2019/03/11,24.537
2019/03/12,23.92
2019/03/13,25.618
2019/03/14,25.357
2019/03/15,25.333
2019/03/16,24.269
2019/03/17,27.875
2019/03/18,29.68
2019/03/19,28.885
2019/03/20,27.912
2019/03/21,32.235
2019/03/22,31.496
2019/03/23,31.045
2019/03/24,31.024
2019/03/25,31.179
2019/03/26,34.954
2019/03/27,32.28
2019/03/28,36.702
2019/03/29,36.913
2019/03/30,36.847
2019/03/31,35.287
2019/04/01,35.183
2019/04/02,39.262
2019/04/03,40.621
2019/04/04,37.622
2019/04/05,36.758
2019/04/06,35.714
2019/04/07,34.702
2019/04/08,37.488
2019/04/09,38.464
2019/04/10,37.114
2019/04/11,43.034
2019/04/12,40.975
2019/04/13,37.496
2019/04/14,42.504
2019/04/15,41.271
2019/04/16,44.185
2019/04/17,46.415
2019/04/18,44.636
2019/04/19,41.706
2019/04/20,48.44
2019/04/21,42.321
2019/04/22,44.981
2019/04/23,54.358
2019/04/24,47.967
2019/04/25,43.804
2019/04/26,44.771
2019/04/27,43.394
2019/04/28,49.516
2019/04/29,45.651
2019/04/30,48.395
2019/05/01,45.149
2019/05/02,46.809
2019/05/03,53.581
2019/05/04,42.758
2019/05/05,50.847
2019/05/06,52.246
2019/05/07,50.252
2019/05/08,53.436
2019/05/09,51.707
2019/05/10,47.359
2019/05/11,49.945
2019/05/12,47.325
2019/05/13,52.267
2019/05/14,46.053
2019/05/15,46
2019/05/16,53.475
2019/05/17,48.024
2019/05/18,50.094
2019/05/19,51.01
2019/05/20,53.17
2019/05/21,53.767
2019/05/22,49.578
2019/05/23,54.061
2019/05/24,49.876
2019/05/25,42.558
2019/05/26,48.479
2019/05/27,50.483
2019/05/28,53.367
2019/05/29,43.267
2019/05/30,54.559
2019/05/31,46.989
2019/06/01,51.498
2019/06/02,50.643
2019/06/03,53.332
2019/06/04,49.738
2019/06/05,49.874
2019/06/06,47.399
2019/06/07,52.475
2019/06/08,52.848
2019/06/09,51.178
2019/06/10,47.157
2019/06/11,50.137
2019/06/12,51.155
2019/06/13,48.632
2019/06/14,49.051
2019/06/15,51.617
2019/06/16,47.465
2019/06/17,50.957
2019/06/18,51.706
2019/06/19,49.8
2019/06/20,49.73
2019/06/21,54.284
2019/06/22,45.775
2019/06/23,49.613
