Date,transactionvalue3emaUSD
2016/06/23,565.954
2016/06/24,454.597
2016/06/25,470.094
2016/06/26,339.173
2016/06/27,283.605
2016/06/28,378.587
2016/06/29,343.637
2016/06/30,256.267
2016/07/01,258.205
2016/07/02,199.787
2016/07/03,176.555
2016/07/04,257.259
2016/07/05,607.952
2016/07/06,452.035
2016/07/07,348.457
2016/07/08,258.878
2016/07/09,209.637
2016/07/10,196.416
2016/07/11,208.499
2016/07/12,215.776
2016/07/13,245.4
2016/07/14,242.759
2016/07/15,686.279
2016/07/16,463.844
2016/07/17,358.887
2016/07/18,592.674
2016/07/19,1540
2016/07/20,2446
2016/07/21,1466
2016/07/22,1155
2016/07/23,998.935
2016/07/24,1971
2016/07/25,2177
2016/07/26,3243
2016/07/27,3107
2016/07/28,2554
2016/07/29,1994
2016/07/30,1564
2016/07/31,1234
2016/08/01,1302
2016/08/02,1707
2016/08/03,1702
2016/08/04,1273
2016/08/05,1167
2016/08/06,817.157
2016/08/07,674.989
2016/08/08,608.552
2016/08/09,697.052
2016/08/10,982.663
2016/08/11,969.931
2016/08/12,790.254
2016/08/13,678.587
2016/08/14,566.595
2016/08/15,472.395
2016/08/16,342.436
2016/08/17,387.184
2016/08/18,328.421
2016/08/19,292.518
2016/08/20,354.231
2016/08/21,639.915
2016/08/22,602.738
2016/08/23,813.527
2016/08/24,524.856
2016/08/25,366.048
2016/08/26,417.04
2016/08/27,321.307
2016/08/28,268.183
2016/08/29,277.704
2016/08/30,240.334
2016/08/31,255.292
2016/09/01,381.462
2016/09/02,381.737
2016/09/03,357.051
2016/09/04,358.388
2016/09/05,290.654
2016/09/06,259.277
2016/09/07,234.496
2016/09/08,272.387
2016/09/09,210.568
2016/09/10,196.381
2016/09/11,214.041
2016/09/12,228.348
2016/09/13,248.962
2016/09/14,207.905
2016/09/15,174.34
2016/09/16,327.99
2016/09/17,271.59
2016/09/18,399.85
2016/09/19,346.595
2016/09/20,639.734
2016/09/21,946.339
2016/09/22,708.322
2016/09/23,740.687
2016/09/24,571.204
2016/09/25,702.852
2016/09/26,566.602
2016/09/27,441.149
2016/09/28,606.892
2016/09/29,646.482
2016/09/30,490.933
2016/10/01,347.274
2016/10/02,405.574
2016/10/03,287.589
2016/10/04,226.618
2016/10/05,277.96
2016/10/06,301.855
2016/10/07,286.795
2016/10/08,314.489
2016/10/09,516.282
2016/10/10,598.024
2016/10/11,633.26
2016/10/12,834.326
2016/10/13,605.836
2016/10/14,677.032
2016/10/15,542.78
2016/10/16,544.17
2016/10/17,558.263
2016/10/18,622.565
2016/10/19,480.092
2016/10/20,341.058
2016/10/21,235.226
2016/10/22,197.682
2016/10/23,172.193
2016/10/24,160.155
2016/10/25,213.795
2016/10/26,225.564
2016/10/27,231.859
2016/10/28,324.566
2016/10/29,410.868
2016/10/30,532.874
2016/10/31,420.114
2016/11/01,524.668
2016/11/02,800.94
2016/11/03,1681
2016/11/04,1042
2016/11/05,647.824
2016/11/06,406.102
2016/11/07,286.213
2016/11/08,231.108
2016/11/09,381.783
2016/11/10,325.133
2016/11/11,638.737
2016/11/12,473.023
2016/11/13,382.473
2016/11/14,252.195
2016/11/15,240.799
2016/11/16,252.046
2016/11/17,519.125
2016/11/18,379.053
2016/11/19,294.789
2016/11/20,220.004
2016/11/21,184.005
2016/11/22,330.534
2016/11/23,351.262
2016/11/24,283.63
2016/11/25,264.503
2016/11/26,212.689
2016/11/27,179.04
2016/11/28,161.89
2016/11/29,195.944
2016/11/30,225.187
2016/12/01,230.938
2016/12/02,431.909
2016/12/03,675.021
2016/12/04,500.963
2016/12/05,566.769
2016/12/06,726.663
2016/12/07,589.836
2016/12/08,563.069
2016/12/09,536.041
2016/12/10,412.159
2016/12/11,409.214
2016/12/12,318.974
2016/12/13,263.351
2016/12/14,224.794
2016/12/15,295.448
2016/12/16,273.893
2016/12/17,437.223
2016/12/18,449.286
2016/12/19,341.567
2016/12/20,290.419
2016/12/21,303.306
2016/12/22,381.355
2016/12/23,706.634
2016/12/24,578.851
2016/12/25,393.552
2016/12/26,283.469
2016/12/27,261.428
2016/12/28,370.839
2016/12/29,584.683
2016/12/30,595.288
2016/12/31,914.442
2017/01/01,650.534
2017/01/02,620.058
2017/01/03,796.576
2017/01/04,1208
2017/01/05,1458
2017/01/06,1576
2017/01/07,1282
2017/01/08,933.167
2017/01/09,964.664
2017/01/10,977.626
2017/01/11,1001
2017/01/12,927.98
2017/01/13,699.205
2017/01/14,456.746
2017/01/15,296.553
2017/01/16,233.433
2017/01/17,283.163
2017/01/18,240.3
2017/01/19,237.706
2017/01/20,428.693
2017/01/21,331.334
2017/01/22,276.932
2017/01/23,240.854
2017/01/24,203.378
2017/01/25,208.995
2017/01/26,224.274
2017/01/27,226.905
2017/01/28,183.062
2017/01/29,198.53
2017/01/30,179.581
2017/01/31,244.429
2017/02/01,273.635
2017/02/02,286.287
2017/02/03,348.655
2017/02/04,392.78
2017/02/05,285.879
2017/02/06,305.733
2017/02/07,292.601
2017/02/08,278.572
2017/02/09,294.141
2017/02/10,320.226
2017/02/11,273.225
2017/02/12,287.592
2017/02/13,265.099
2017/02/14,499.458
2017/02/15,734.786
2017/02/16,673.031
2017/02/17,669.382
2017/02/18,641.246
2017/02/19,630.226
2017/02/20,625.859
2017/02/21,720.659
2017/02/22,698.432
2017/02/23,697.338
2017/02/24,965.327
2017/02/25,881.49
2017/02/26,951.39
2017/02/27,1747
2017/02/28,2345
2017/03/01,2740
2017/03/02,3582
2017/03/03,4318
2017/03/04,3923
2017/03/05,3474
2017/03/06,4354
2017/03/07,3761
2017/03/08,3700
2017/03/09,3848
2017/03/10,3808
2017/03/11,4332
2017/03/12,6200
2017/03/13,6230
2017/03/14,4565
2017/03/15,3744
2017/03/16,7665
2017/03/17,7298
2017/03/18,8765
2017/03/19,5599
2017/03/20,4583
2017/03/21,5637
2017/03/22,5812
2017/03/23,5840
2017/03/24,7113
2017/03/25,7183
2017/03/26,6641
2017/03/27,6262
2017/03/28,6385
2017/03/29,6919
2017/03/30,8196
2017/03/31,7673
2017/04/01,6845
2017/04/02,7673
2017/04/03,7710
2017/04/04,5984
2017/04/05,6192
2017/04/06,7115
2017/04/07,4748
2017/04/08,4460
2017/04/09,4222
2017/04/10,4583
2017/04/11,4756
2017/04/12,4565
2017/04/13,3979
2017/04/14,4105
2017/04/15,3194
2017/04/16,2215
2017/04/17,1905
2017/04/18,3485
2017/04/19,4592
2017/04/20,5452
2017/04/21,5080
2017/04/22,4848
2017/04/23,4641
2017/04/24,4987
2017/04/25,4611
2017/04/26,5544
2017/04/27,6982
2017/04/28,8027
2017/04/29,9392
2017/04/30,10818
2017/05/01,13998
2017/05/02,14052
2017/05/03,15994
2017/05/04,16478
2017/05/05,18132
2017/05/06,16471
2017/05/07,16868
2017/05/08,15765
2017/05/09,15106
2017/05/10,14940
2017/05/11,15944
2017/05/12,15407
2017/05/13,13372
2017/05/14,12125
2017/05/15,12257
2017/05/16,14372
2017/05/17,11551
2017/05/18,8947
2017/05/19,9664
2017/05/20,9429
2017/05/21,10432
2017/05/22,17360
2017/05/23,15742
2017/05/24,15656
2017/05/25,15572
2017/05/26,16389
2017/05/27,14199
2017/05/28,12446
2017/05/29,12040
2017/05/30,12437
2017/05/31,18390
2017/06/01,18529
2017/06/02,18575
2017/06/03,19006
2017/06/04,18644
2017/06/05,20361
2017/06/06,23175
2017/06/07,22828
2017/06/08,21989
2017/06/09,20887
2017/06/10,18298
2017/06/11,17736
2017/06/12,25291
2017/06/13,27357
2017/06/14,23598
2017/06/15,24722
2017/06/16,25192
2017/06/17,20185
2017/06/18,17088
2017/06/19,15482
2017/06/20,16216
2017/06/21,12450
2017/06/22,11031
2017/06/23,11549
2017/06/24,13013
2017/06/25,9118
2017/06/26,8915
2017/06/27,10100
2017/06/28,10614
2017/06/29,11784
2017/06/30,11647
2017/07/01,10861
2017/07/02,9229
2017/07/03,15993
2017/07/04,17880
2017/07/05,12355
2017/07/06,10453
2017/07/07,9149
2017/07/08,8215
2017/07/09,5964
2017/07/10,6977
2017/07/11,7805
2017/07/12,8511
2017/07/13,12954
2017/07/14,16361
2017/07/15,17926
2017/07/16,16988
2017/07/17,16403
2017/07/18,18025
2017/07/19,18570
2017/07/20,18214
2017/07/21,19182
2017/07/22,12079
2017/07/23,9071
2017/07/24,13499
2017/07/25,16798
2017/07/26,16916
2017/07/27,17905
2017/07/28,18730
2017/07/29,19827
2017/07/30,16746
2017/07/31,11807
2017/08/01,10640
2017/08/02,9614
2017/08/03,8371
2017/08/04,7570
2017/08/05,7934
2017/08/06,8229
2017/08/07,8744
2017/08/08,9194
2017/08/09,10522
2017/08/10,15585
2017/08/11,27433
2017/08/12,26531
2017/08/13,26761
2017/08/14,22247
2017/08/15,17871
2017/08/16,14409
2017/08/17,12589
2017/08/18,11587
2017/08/19,10342
2017/08/20,9942
2017/08/21,10027
2017/08/22,9874
2017/08/23,10488
2017/08/24,10654
2017/08/25,10192
2017/08/26,7982
2017/08/27,14159
2017/08/28,20360
2017/08/29,19797
2017/08/30,26840
2017/08/31,21720
2017/09/01,18648
2017/09/02,16768
2017/09/03,14514
2017/09/04,13076
2017/09/05,11915
2017/09/06,11385
2017/09/07,9938
2017/09/08,9539
2017/09/09,12555
2017/09/10,13978
2017/09/11,13068
2017/09/12,12195
2017/09/13,9754
2017/09/14,9862
2017/09/15,9691
2017/09/16,8278
2017/09/17,9327
2017/09/18,11976
2017/09/19,12260
2017/09/20,10349
2017/09/21,9208
2017/09/22,8659
2017/09/23,8270
2017/09/24,7455
2017/09/25,7660
2017/09/26,7903
2017/09/27,8286
2017/09/28,8584
2017/09/29,7957
2017/09/30,7231
2017/10/01,5986
2017/10/02,6431
2017/10/03,13276
2017/10/04,13756
2017/10/05,11249
2017/10/06,10033
2017/10/07,8986
2017/10/08,8947
2017/10/09,9211
2017/10/10,9336
2017/10/11,8964
2017/10/12,9052
2017/10/13,10501
2017/10/14,10398
2017/10/15,9844
2017/10/16,8004
2017/10/17,7562
2017/10/18,8503
2017/10/19,8122
2017/10/20,7245
2017/10/21,6978
2017/10/22,6634
2017/10/23,7218
2017/10/24,7475
2017/10/25,7004
2017/10/26,6596
2017/10/27,3298
2017/10/28,1649
2017/10/29,824.532
2017/10/30,412.266
2017/10/31,206.133
2017/11/01,4085
2017/11/02,6233
2017/11/03,6919
2017/11/04,6632
2017/11/05,6151
2017/11/06,5886
2017/11/07,5453
2017/11/08,6274
2017/11/09,9416
2017/11/10,9303
2017/11/11,9530
2017/11/12,10886
2017/11/13,9429
2017/11/14,8474
2017/11/15,9403
2017/11/16,9822
2017/11/17,9952
2017/11/18,9623
2017/11/19,9651
2017/11/20,10545
2017/11/21,10980
2017/11/22,11077
2017/11/23,11526
2017/11/24,11407
2017/11/25,12428
2017/11/26,12825
2017/11/27,14124
2017/11/28,15989
2017/11/29,17796
2017/11/30,17454
2017/12/01,16317
2017/12/02,16441
2017/12/03,15376
2017/12/04,14493
2017/12/05,10527
2017/12/06,9219
2017/12/07,8136
2017/12/08,6727
2017/12/09,5594
2017/12/10,4790
2017/12/11,4240
2017/12/12,6300
2017/12/13,7042
2017/12/14,8098
2017/12/15,7790
2017/12/16,7095
2017/12/17,6848
2017/12/18,6665
2017/12/19,7581
2017/12/20,9060
2017/12/21,9527
2017/12/22,9207
2017/12/23,8381
2017/12/24,7436
2017/12/25,6703
2017/12/26,7408
2017/12/27,7877
2017/12/28,8649
2017/12/29,9301
2017/12/30,9711
2017/12/31,8305
2018/01/01,7562
2018/01/02,8937
2018/01/03,9481
2018/01/04,11873
2018/01/05,13080
2018/01/06,12804
2018/01/07,12171
2018/01/08,13278
2018/01/09,14456
2018/01/10,16981
2018/01/11,16735
2018/01/12,15284
2018/01/13,13145
2018/01/14,22095
2018/01/15,17520
2018/01/16,15545
2018/01/17,13762
2018/01/18,12863
2018/01/19,11032
2018/01/20,9976
2018/01/21,9013
2018/01/22,9234
2018/01/23,9187
2018/01/24,9383
2018/01/25,7480
2018/01/26,9223
2018/01/27,8788
2018/01/28,9289
2018/01/29,9708
2018/01/30,10198
2018/01/31,10254
2018/02/01,9694
2018/02/02,10125
2018/02/03,8726
2018/02/04,7245
2018/02/05,6820
2018/02/06,6819
2018/02/07,6842
2018/02/08,5605
2018/02/09,5519
2018/02/10,5729
2018/02/11,4998
2018/02/12,4908
2018/02/13,6115
2018/02/14,5958
2018/02/15,6279
2018/02/16,6027
2018/02/17,5636
2018/02/18,5417
2018/02/19,4921
2018/02/20,4820
2018/02/21,4636
2018/02/22,5411
2018/02/23,4528
2018/02/24,3940
2018/02/25,3115
2018/02/26,2998
2018/02/27,2481
2018/02/28,2190
2018/03/01,2174
2018/03/02,1992
2018/03/03,1663
2018/03/04,1548
2018/03/05,1680
2018/03/06,1985
2018/03/07,1986
2018/03/08,1892
2018/03/09,1906
2018/03/10,1653
2018/03/11,1455
2018/03/12,1517
2018/03/13,2116
2018/03/14,2009
2018/03/15,1870
2018/03/16,1581
2018/03/17,1401
2018/03/18,1765
2018/03/19,1776
2018/03/20,1675
2018/03/21,1564
2018/03/22,1468
2018/03/23,1516
2018/03/24,1284
2018/03/25,1134
2018/03/26,1347
2018/03/27,1660
2018/03/28,1789
2018/03/29,1810
2018/03/30,1612
2018/03/31,1323
2018/04/01,1107
2018/04/02,1018
2018/04/03,1030
2018/04/04,1005
2018/04/05,855.098
2018/04/06,806.429
2018/04/07,719.741
2018/04/08,774.368
2018/04/09,903.967
2018/04/10,898.845
2018/04/11,961.335
2018/04/12,1218
2018/04/13,1378
2018/04/14,1086
2018/04/15,1035
2018/04/16,1056
2018/04/17,1027
2018/04/18,1154
2018/04/19,1183
2018/04/20,1356
2018/04/21,1367
2018/04/22,1208
2018/04/23,1836
2018/04/24,2066
2018/04/25,2050
2018/04/26,1831
2018/04/27,1832
2018/04/28,1700
2018/04/29,1601
2018/04/30,1684
2018/05/01,1711
2018/05/02,2007
2018/05/03,2258
2018/05/04,2142
2018/05/05,1962
2018/05/06,1857
2018/05/07,2320
2018/05/08,2126
2018/05/09,2057
2018/05/10,1976
2018/05/11,1919
2018/05/12,1643
2018/05/13,1369
2018/05/14,1658
2018/05/15,1746
2018/05/16,1601
2018/05/17,1516
2018/05/18,1436
2018/05/19,1219
2018/05/20,1191
2018/05/21,1327
2018/05/22,1581
2018/05/23,1801
2018/05/24,1668
2018/05/25,1510
2018/05/26,1276
2018/05/27,1371
2018/05/28,1543
2018/05/29,1521
2018/05/30,1510
2018/05/31,1537
2018/06/01,1711
2018/06/02,1354
2018/06/03,1101
2018/06/04,1309
2018/06/05,1444
2018/06/06,1623
2018/06/07,1654
2018/06/08,1799
2018/06/09,1368
2018/06/10,1336
2018/06/11,1416
2018/06/12,1716
2018/06/13,2095
2018/06/14,2360
2018/06/15,2358
2018/06/16,1805
2018/06/17,1360
2018/06/18,1254
2018/06/19,1284
2018/06/20,1325
2018/06/21,1323
2018/06/22,1427
2018/06/23,1163
2018/06/24,1250
2018/06/25,1285
2018/06/26,1240
2018/06/27,1165
2018/06/28,1110
2018/06/29,1171
2018/06/30,1028
2018/07/01,879.184
2018/07/02,1109
2018/07/03,1298
2018/07/04,1461
2018/07/05,1467
2018/07/06,1547
2018/07/07,1315
2018/07/08,1148
2018/07/09,1220
2018/07/10,1231
2018/07/11,1101
2018/07/12,1052
2018/07/13,1008
2018/07/14,900.642
2018/07/15,838.007
2018/07/16,989.304
2018/07/17,1108
2018/07/18,1233
2018/07/19,1152
2018/07/20,1180
2018/07/21,993.204
2018/07/22,852.504
2018/07/23,921.821
2018/07/24,976.46
2018/07/25,948.293
2018/07/26,881.413
2018/07/27,841.262
2018/07/28,685.236
2018/07/29,592.824
2018/07/30,769.379
2018/07/31,1226
2018/08/01,1035
2018/08/02,945.138
2018/08/03,833.257
2018/08/04,690.967
2018/08/05,603.79
2018/08/06,660.394
2018/08/07,767.803
2018/08/08,1053
2018/08/09,1065
2018/08/10,1063
2018/08/11,934.127
2018/08/12,721.039
2018/08/13,915.4
2018/08/14,1059
2018/08/15,1046
2018/08/16,834.806
2018/08/17,878.728
2018/08/18,707.945
2018/08/19,548.922
2018/08/20,594.242
2018/08/21,634.686
2018/08/22,728.395
2018/08/23,698.659
2018/08/24,681.681
2018/08/25,602.357
2018/08/26,535.361
2018/08/27,613.7
2018/08/28,648.193
2018/08/29,742.625
2018/08/30,712.265
2018/08/31,722.725
2018/09/01,620.475
2018/09/02,528.125
2018/09/03,676.538
2018/09/04,1053
2018/09/05,1050
2018/09/06,1110
2018/09/07,1047
2018/09/08,937.233
2018/09/09,849.423
2018/09/10,856.326
2018/09/11,854.266
2018/09/12,1011
2018/09/13,921.408
2018/09/14,903.288
2018/09/15,779.843
2018/09/16,679.682
2018/09/17,713.93
2018/09/18,726.459
2018/09/19,683.214
2018/09/20,741.649
2018/09/21,985.721
2018/09/22,894.693
2018/09/23,807.419
2018/09/24,868.745
2018/09/25,823.075
2018/09/26,813.588
2018/09/27,768.512
2018/09/28,766.332
2018/09/29,755.681
2018/09/30,706.001
2018/10/01,656.435
2018/10/02,584.139
2018/10/03,607.307
2018/10/04,623.57
2018/10/05,589.617
2018/10/06,499.895
2018/10/07,469.84
2018/10/08,576.313
2018/10/09,590.802
2018/10/10,620.422
2018/10/11,858.449
2018/10/12,781.93
2018/10/13,610.657
2018/10/14,532.528
2018/10/15,890.856
2018/10/16,857.225
2018/10/17,778.355
2018/10/18,820.894
2018/10/19,694.545
2018/10/20,624.693
2018/10/21,714.364
2018/10/22,641.316
2018/10/23,634.352
2018/10/24,632.834
2018/10/25,733.904
2018/10/26,685.588
2018/10/27,545.871
2018/10/28,476.372
2018/10/29,562.285
2018/10/30,550.772
2018/10/31,568.829
2018/11/01,557.414
2018/11/02,623.463
2018/11/03,528.78
2018/11/04,569.361
2018/11/05,708.085
2018/11/06,687.459
2018/11/07,758.435
2018/11/08,714.246
2018/11/09,677.182
2018/11/10,579.805
2018/11/11,514.614
2018/11/12,603.608
2018/11/13,624.783
2018/11/14,819.833
2018/11/15,912.582
2018/11/16,818.557
2018/11/17,651.03
2018/11/18,672.684
2018/11/19,959.132
2018/11/20,1111
2018/11/21,999.456
2018/11/22,809.727
2018/11/23,740.948
2018/11/24,651.734
2018/11/25,740.128
2018/11/26,717.517
2018/11/27,628.433
2018/11/28,632.146
2018/11/29,705.52
2018/11/30,2028
2018/12/01,2732
2018/12/02,1535
2018/12/03,1001
2018/12/04,723.086
2018/12/05,621.855
2018/12/06,633.92
2018/12/07,693.065
2018/12/08,570.757
2018/12/09,505.142
2018/12/10,461.97
2018/12/11,446.936
2018/12/12,422.277
2018/12/13,448.792
2018/12/14,429.606
2018/12/15,354.613
2018/12/16,327.267
2018/12/17,437.781
2018/12/18,496.413
2018/12/19,627.841
2018/12/20,713.869
2018/12/21,781.845
2018/12/22,629.171
2018/12/23,669.593
2018/12/24,805.013
2018/12/25,696.36
2018/12/26,600.353
2018/12/27,622.939
2018/12/28,636.559
2018/12/29,802.026
2018/12/30,645.319
2018/12/31,598.284
2019/01/01,552.679
2019/01/02,623.952
2019/01/03,630.793
2019/01/04,847.529
2019/01/05,1074
2019/01/06,921.379
2019/01/07,829.913
2019/01/08,734.893
2019/01/09,666.389
2019/01/10,703.849
2019/01/11,808.842
2019/01/12,612.364
2019/01/13,531.58
2019/01/14,631.549
2019/01/15,597.203
2019/01/16,618.789
2019/01/17,563.851
2019/01/18,481.628
2019/01/19,408.224
2019/01/20,398.362
2019/01/21,384.146
2019/01/22,371.094
2019/01/23,404.885
2019/01/24,469.311
2019/01/25,461.666
2019/01/26,393.001
2019/01/27,416.27
2019/01/28,513.232
2019/01/29,468.92
2019/01/30,463.602
2019/01/31,477.943
2019/02/01,447.935
2019/02/02,369.371
2019/02/03,350.246
2019/02/04,307.371
2019/02/05,281.009
2019/02/06,352.571
2019/02/07,353.017
2019/02/08,427.928
2019/02/09,379.199
2019/02/10,415.135
2019/02/11,477.319
2019/02/12,450.794
2019/02/13,450.647
2019/02/14,439.876
2019/02/15,426.547
2019/02/16,359.362
2019/02/17,426.957
2019/02/18,628.457
2019/02/19,697.033
2019/02/20,655.339
2019/02/21,615.057
2019/02/22,600.923
2019/02/23,543.283
2019/02/24,682.677
2019/02/25,791.827
2019/02/26,628.711
2019/02/27,684.661
2019/02/28,640.408
2019/03/01,551.727
2019/03/02,464.515
2019/03/03,461.82
2019/03/04,488.036
2019/03/05,500.48
2019/03/06,512.04
2019/03/07,512.55
2019/03/08,549.236
2019/03/09,499.499
2019/03/10,491.263
2019/03/11,553.891
2019/03/12,556.398
2019/03/13,516.79
2019/03/14,521.627
2019/03/15,528.065
2019/03/16,534.029
2019/03/17,513.311
2019/03/18,570.269
2019/03/19,491.983
2019/03/20,563.506
2019/03/21,559.628
2019/03/22,505.144
2019/03/23,565.217
2019/03/24,504.152
2019/03/25,551.563
2019/03/26,547.412
2019/03/27,526.878
2019/03/28,518.008
2019/03/29,543.148
2019/03/30,541.623
2019/03/31,507.968
2019/04/01,507.155
2019/04/02,668.872
2019/04/03,808.18
2019/04/04,750.714
2019/04/05,728.834
2019/04/06,641.067
2019/04/07,675.034
2019/04/08,849.09
2019/04/09,876.078
2019/04/10,816.93
2019/04/11,746.999
2019/04/12,670.549
2019/04/13,542.373
2019/04/14,528.316
2019/04/15,602.94
2019/04/16,577.597
2019/04/17,561.244
2019/04/18,606.273
2019/04/19,590.76
2019/04/20,533.146
2019/04/21,537.152
2019/04/22,554.365
2019/04/23,604.237
2019/04/24,734.368
2019/04/25,746.116
2019/04/26,904.696
2019/04/27,720.275
2019/04/28,670.57
2019/04/29,716.889
2019/04/30,691.018
2019/05/01,645.384
2019/05/02,592.822
2019/05/03,609.755
2019/05/04,566.124
2019/05/05,522.271
2019/05/06,615.685
2019/05/07,762.544
2019/05/08,768.187
2019/05/09,719.852
2019/05/10,695.31
2019/05/11,914.285
2019/05/12,842.02
2019/05/13,927.888
2019/05/14,903.676
2019/05/15,1054
2019/05/16,1541
2019/05/17,1449
2019/05/18,1095
2019/05/19,948.836
2019/05/20,931.722
2019/05/21,907.634
2019/05/22,872.507
2019/05/23,874.725
2019/05/24,779.956
2019/05/25,668.745
2019/05/26,736.362
2019/05/27,834.045
2019/05/28,797.172
2019/05/29,943.485
2019/05/30,1036
2019/05/31,1034
2019/06/01,779.144
2019/06/02,628.936
2019/06/03,739.53
2019/06/04,821.009
2019/06/05,932.803
2019/06/06,768.244
2019/06/07,719.52
2019/06/08,516.875
2019/06/09,558.565
2019/06/10,589.015
2019/06/11,582.209
2019/06/12,647.614
2019/06/13,794.669
2019/06/14,820.343
2019/06/15,922.24
2019/06/16,905.906
2019/06/17,789.581
2019/06/18,848.192
2019/06/19,876.32
2019/06/20,758.035
2019/06/21,939.185
2019/06/22,1040
2019/06/23,951.709
2019/06/24,955.966
2019/06/25,959.434
2019/06/26,1217
2019/06/27,1315
2019/06/28,1065
2019/06/29,1067
2019/06/30,973.243
2019/07/01,861.243
2019/07/02,797.57
2019/07/03,802.782
2019/07/04,745.649
2019/07/05,649.809
2019/07/06,545.387
2019/07/07,633.867
2019/07/08,653.374
2019/07/09,1185
2019/07/10,1100
2019/07/11,1072
2019/07/12,885.924
2019/07/13,680.709
2019/07/14,790.664
2019/07/15,859.119
2019/07/16,708.021
2019/07/17,715.445
2019/07/18,749.176
2019/07/19,641.767
2019/07/20,590.136
2019/07/21,534.42
2019/07/22,550.507
2019/07/23,551.463
2019/07/24,456.268
2019/07/25,420.742
2019/07/26,642.53
2019/07/27,534.015
2019/07/28,444.644
2019/07/29,489.414
2019/07/30,496.348
2019/07/31,510.572
2019/08/01,611.56
2019/08/02,578.202
2019/08/03,467.687
2019/08/04,421.892
2019/08/05,665.793
2019/08/06,689.916
2019/08/07,616.2
2019/08/08,655.211
2019/08/09,603.913
2019/08/10,528.762
2019/08/11,480.148
2019/08/12,466.083
