Date,hashrate90var
2016/05/30,4.3845410100365E+23
2016/05/31,4.3730702313877E+23
2016/06/01,4.3401805631862E+23
2016/06/02,4.3182294132158E+23
2016/06/03,4.3397603331586E+23
2016/06/04,4.3446942710191E+23
2016/06/05,4.3211972620484E+23
2016/06/06,4.316965925932E+23
2016/06/07,4.3104291916147E+23
2016/06/08,4.3048879601103E+23
2016/06/09,4.3365127490289E+23
2016/06/10,4.3143280324097E+23
2016/06/11,4.3313104490859E+23
2016/06/12,4.3305698789385E+23
2016/06/13,4.3648018842985E+23
2016/06/14,4.4010703979954E+23
2016/06/15,4.4264640660941E+23
2016/06/16,4.4341551147701E+23
2016/06/17,4.4830341074204E+23
2016/06/18,4.4999324301644E+23
2016/06/19,4.5219966595578E+23
2016/06/20,4.5287037169523E+23
2016/06/21,4.4860637853242E+23
2016/06/22,4.5019536012914E+23
2016/06/23,4.5434756744406E+23
2016/06/24,4.5807685343658E+23
2016/06/25,4.605157951011E+23
2016/06/26,4.6399734528117E+23
2016/06/27,4.6977137853042E+23
2016/06/28,4.7658887826626E+23
2016/06/29,4.8042707448885E+23
2016/06/30,4.8405070069181E+23
2016/07/01,4.8734281505509E+23
2016/07/02,4.9203167602802E+23
2016/07/03,5.0017286934123E+23
2016/07/04,5.067580773195E+23
2016/07/05,5.1133689502379E+23
2016/07/06,5.123155940984E+23
2016/07/07,5.1558991122049E+23
2016/07/08,5.1782732402619E+23
2016/07/09,5.2089422361933E+23
2016/07/10,5.2172790203658E+23
2016/07/11,5.2184619461158E+23
2016/07/12,5.2306823051081E+23
2016/07/13,5.2491449754773E+23
2016/07/14,5.262024827517E+23
2016/07/15,5.2514198529482E+23
2016/07/16,5.2205563309349E+23
2016/07/17,5.2139619871311E+23
2016/07/18,5.2259218405499E+23
2016/07/19,5.222243691609E+23
2016/07/20,5.1908431601654E+23
2016/07/21,5.1704534803159E+23
2016/07/22,5.1236010095207E+23
2016/07/23,5.0990404566908E+23
2016/07/24,5.063822698708E+23
2016/07/25,4.971231630982E+23
2016/07/26,4.8422046941928E+23
2016/07/27,4.7021156758874E+23
2016/07/28,4.5963263769273E+23
2016/07/29,4.4955159691989E+23
2016/07/30,4.3751570027732E+23
2016/07/31,4.2324250491531E+23
2016/08/01,4.1106711404182E+23
2016/08/02,3.963741499336E+23
2016/08/03,3.8163887631357E+23
2016/08/04,3.6724964593604E+23
2016/08/05,3.5259683484233E+23
2016/08/06,3.3819207118935E+23
2016/08/07,3.245951388233E+23
2016/08/08,3.1252506568285E+23
2016/08/09,2.9936546864251E+23
2016/08/10,2.8828946063471E+23
2016/08/11,2.8211628006278E+23
2016/08/12,2.7395613769144E+23
2016/08/13,2.6484684599885E+23
2016/08/14,2.5499657173122E+23
2016/08/15,2.4458837565624E+23
2016/08/16,2.3782887812622E+23
2016/08/17,2.3177144610477E+23
2016/08/18,2.2789852575766E+23
2016/08/19,2.2304444350943E+23
2016/08/20,2.1961248985432E+23
2016/08/21,2.1660555907484E+23
2016/08/22,2.1445105504029E+23
2016/08/23,2.1380813092481E+23
2016/08/24,2.1284844502933E+23
2016/08/25,2.1354568284077E+23
2016/08/26,2.1869377161896E+23
2016/08/27,2.2329108771409E+23
2016/08/28,2.2524168855452E+23
2016/08/29,2.2409040935758E+23
2016/08/30,2.2067917324119E+23
2016/08/31,2.2013984662806E+23
2016/09/01,2.2339746789144E+23
2016/09/02,2.2716078688317E+23
2016/09/03,2.2306193446205E+23
2016/09/04,2.1861219619092E+23
2016/09/05,2.169271781409E+23
2016/09/06,2.1401628677176E+23
2016/09/07,2.1552560972923E+23
2016/09/08,2.1131706467843E+23
2016/09/09,2.0960012513583E+23
2016/09/10,2.0851820944597E+23
2016/09/11,2.1303107862493E+23
2016/09/12,2.1705398767553E+23
2016/09/13,2.1931369510394E+23
2016/09/14,2.2471263984409E+23
2016/09/15,2.3131677463391E+23
2016/09/16,2.3495004948555E+23
2016/09/17,2.4399861989626E+23
2016/09/18,2.3988737152519E+23
2016/09/19,2.3563708554463E+23
2016/09/20,2.4465148308856E+23
2016/09/21,2.5858043106307E+23
2016/09/22,2.6010453130166E+23
2016/09/23,2.7344775258919E+23
2016/09/24,2.881545909986E+23
2016/09/25,3.09815228491E+23
2016/09/26,3.2100689064915E+23
2016/09/27,3.3922902173889E+23
2016/09/28,3.586205543186E+23
2016/09/29,3.8290228516518E+23
2016/09/30,4.0065538690538E+23
2016/10/01,4.2576500582214E+23
2016/10/02,4.5622361859364E+23
2016/10/03,4.8053739935329E+23
2016/10/04,5.0885871440429E+23
2016/10/05,5.3427355655052E+23
2016/10/06,5.607480935034E+23
2016/10/07,5.788404639244E+23
2016/10/08,6.055251062387E+23
2016/10/09,6.3648104585805E+23
2016/10/10,6.6772325521386E+23
2016/10/11,7.0163034270388E+23
2016/10/12,7.2449864531006E+23
2016/10/13,7.5452614445207E+23
2016/10/14,7.9474219365737E+23
2016/10/15,8.3687357934625E+23
2016/10/16,8.8807916204982E+23
2016/10/17,9.1974971122276E+23
2016/10/18,9.5955425828515E+23
2016/10/19,1.0002267235402E+24
2016/10/20,1.0478951069036E+24
2016/10/21,1.1026233734595E+24
2016/10/22,1.1529962087615E+24
2016/10/23,1.1871892123398E+24
2016/10/24,1.2202162880824E+24
2016/10/25,1.2494154792781E+24
2016/10/26,1.2875419262598E+24
2016/10/27,1.3124381348712E+24
2016/10/28,1.3182644857358E+24
2016/10/29,1.2909729909191E+24
2016/10/30,1.2592371407256E+24
2016/10/31,1.216300576421E+24
2016/11/01,1.1675309875674E+24
2016/11/02,1.1416081682485E+24
2016/11/03,1.1249179195655E+24
2016/11/04,1.1156058526922E+24
2016/11/05,1.1208537632483E+24
2016/11/06,1.1314417933754E+24
2016/11/07,1.1242119079731E+24
2016/11/08,1.1088007876223E+24
2016/11/09,1.0982140914728E+24
2016/11/10,1.0963203111601E+24
2016/11/11,1.0965588732061E+24
2016/11/12,1.0946563795186E+24
2016/11/13,1.0843758552549E+24
2016/11/14,1.0738917784398E+24
2016/11/15,1.0626901380782E+24
2016/11/16,1.0557006729268E+24
2016/11/17,1.0515893864904E+24
2016/11/18,1.0444927807662E+24
2016/11/19,1.0352617865912E+24
2016/11/20,1.0253087401671E+24
2016/11/21,1.0190486946009E+24
2016/11/22,1.0100075551561E+24
2016/11/23,1.0027620616062E+24
2016/11/24,1.0020871842788E+24
2016/11/25,1.0012947973034E+24
2016/11/26,9.9870613826305E+23
2016/11/27,9.9518113188652E+23
2016/11/28,9.89601835354E+23
2016/11/29,9.8657265790567E+23
2016/11/30,9.8738551325533E+23
2016/12/01,9.8832701945973E+23
2016/12/02,9.8401661145569E+23
2016/12/03,9.7428241750806E+23
2016/12/04,9.6866572148277E+23
2016/12/05,9.6346480241581E+23
2016/12/06,9.6096896144348E+23
2016/12/07,9.5608607013164E+23
2016/12/08,9.4983461310314E+23
2016/12/09,9.4400804842014E+23
2016/12/10,9.409868535902E+23
2016/12/11,9.3827913404633E+23
2016/12/12,9.3439691363197E+23
2016/12/13,9.3292474396283E+23
2016/12/14,9.311003582996E+23
2016/12/15,9.2873704244368E+23
2016/12/16,9.2887742209975E+23
2016/12/17,9.2019208257076E+23
2016/12/18,9.1577571766888E+23
2016/12/19,9.1842403715905E+23
2016/12/20,9.2393303430777E+23
2016/12/21,9.240877833438E+23
2016/12/22,9.2594762927063E+23
2016/12/23,9.2590379947373E+23
2016/12/24,9.2728888210508E+23
2016/12/25,9.2701807985493E+23
2016/12/26,9.269301502165E+23
2016/12/27,9.2665940533813E+23
2016/12/28,9.2564713476881E+23
2016/12/29,9.2561457421302E+23
2016/12/30,9.2416208264847E+23
2016/12/31,9.2052690189302E+23
2017/01/01,9.1833011430314E+23
2017/01/02,9.1438033665758E+23
2017/01/03,9.1083151615462E+23
2017/01/04,9.104310244566E+23
2017/01/05,9.1463401320774E+23
2017/01/06,9.161225724962E+23
2017/01/07,9.204007622865E+23
2017/01/08,9.2449192720186E+23
2017/01/09,9.3282345330278E+23
2017/01/10,9.4537743743954E+23
2017/01/11,9.5543859186736E+23
2017/01/12,9.614370314481E+23
2017/01/13,9.6972731971383E+23
2017/01/14,9.7294583471387E+23
2017/01/15,9.9202993378763E+23
2017/01/16,1.0036425157158E+24
2017/01/17,1.012555796098E+24
2017/01/18,1.0109053890462E+24
2017/01/19,1.0256731866499E+24
2017/01/20,1.028434890774E+24
2017/01/21,1.047231912055E+24
2017/01/22,1.0623697598932E+24
2017/01/23,1.0804245168275E+24
2017/01/24,1.0902271303322E+24
2017/01/25,1.10648293711E+24
2017/01/26,1.1437629610318E+24
2017/01/27,1.1944053955194E+24
2017/01/28,1.2443417106228E+24
2017/01/29,1.2871701424925E+24
2017/01/30,1.3297649436122E+24
2017/01/31,1.3555902802097E+24
2017/02/01,1.3653063727024E+24
2017/02/02,1.3637164874544E+24
2017/02/03,1.3394325811386E+24
2017/02/04,1.314047718983E+24
2017/02/05,1.336234394881E+24
2017/02/06,1.3785990693931E+24
2017/02/07,1.4128071028847E+24
2017/02/08,1.4332021738978E+24
2017/02/09,1.4409999943731E+24
2017/02/10,1.4623811463532E+24
2017/02/11,1.4985433965428E+24
2017/02/12,1.5439992228975E+24
2017/02/13,1.5937480791549E+24
2017/02/14,1.6411017428498E+24
2017/02/15,1.6761098745627E+24
2017/02/16,1.7188868505714E+24
2017/02/17,1.7784475984828E+24
2017/02/18,1.8547196947584E+24
2017/02/19,1.9450208372971E+24
2017/02/20,2.0260106545653E+24
2017/02/21,2.1163534619897E+24
2017/02/22,2.1706434478182E+24
2017/02/23,2.2210849091437E+24
2017/02/24,2.271607811669E+24
2017/02/25,2.3363023662345E+24
2017/02/26,2.4344479834644E+24
2017/02/27,2.5239803248174E+24
2017/02/28,2.6341625935149E+24
2017/03/01,2.70609788977E+24
2017/03/02,2.7872317137064E+24
2017/03/03,2.9085156685328E+24
2017/03/04,3.004596788139E+24
2017/03/05,3.1295557444228E+24
2017/03/06,3.2435615954821E+24
2017/03/07,3.3471813892318E+24
2017/03/08,3.4966710166643E+24
2017/03/09,3.6445275745623E+24
2017/03/10,3.7908577946483E+24
2017/03/11,3.9587171626054E+24
2017/03/12,4.1070967030763E+24
2017/03/13,4.3078797554532E+24
2017/03/14,4.4746827790164E+24
2017/03/15,4.6660064866822E+24
2017/03/16,4.8722435002832E+24
2017/03/17,5.153614972832E+24
2017/03/18,5.4533142155479E+24
2017/03/19,5.6460598389626E+24
2017/03/20,5.9441059254169E+24
2017/03/21,6.1866442123911E+24
2017/03/22,6.4418371367383E+24
2017/03/23,6.7120232576563E+24
2017/03/24,6.9193696103969E+24
2017/03/25,7.1400350292402E+24
2017/03/26,7.4607863749685E+24
2017/03/27,7.8376375524486E+24
2017/03/28,8.1175725380035E+24
2017/03/29,8.4686200898721E+24
2017/03/30,8.7954697800854E+24
2017/03/31,9.1686665860936E+24
2017/04/01,9.4623667833862E+24
2017/04/02,9.7227643867641E+24
2017/04/03,9.8484859657984E+24
2017/04/04,1.0151068268134E+25
2017/04/05,1.0513858063969E+25
2017/04/06,1.0828736652217E+25
2017/04/07,1.117968071881E+25
2017/04/08,1.1516037348162E+25
2017/04/09,1.1793459761839E+25
2017/04/10,1.2051954499547E+25
2017/04/11,1.2376598584716E+25
2017/04/12,1.2660566125738E+25
2017/04/13,1.2877399412206E+25
2017/04/14,1.3317688758613E+25
2017/04/15,1.364358124662E+25
2017/04/16,1.3988264585953E+25
2017/04/17,1.4336913783602E+25
2017/04/18,1.4708739739857E+25
2017/04/19,1.5062166478831E+25
2017/04/20,1.5383633701498E+25
2017/04/21,1.5775668776241E+25
2017/04/22,1.6148289766671E+25
2017/04/23,1.6581791923845E+25
2017/04/24,1.6839809523225E+25
2017/04/25,1.7212313084903E+25
2017/04/26,1.7519223256659E+25
2017/04/27,1.782275543936E+25
2017/04/28,1.8328908293637E+25
2017/04/29,1.8861447386742E+25
2017/04/30,1.9264949492241E+25
2017/05/01,1.9664998308749E+25
2017/05/02,2.0001855167897E+25
2017/05/03,2.037898809343E+25
2017/05/04,2.0614755072144E+25
2017/05/05,2.1046547801796E+25
2017/05/06,2.1457996429228E+25
2017/05/07,2.1913345848959E+25
2017/05/08,2.2229724950791E+25
2017/05/09,2.2729508913944E+25
2017/05/10,2.3102537337074E+25
2017/05/11,2.3544081366918E+25
2017/05/12,2.4120234100667E+25
2017/05/13,2.4503705795585E+25
2017/05/14,2.5016004795183E+25
2017/05/15,2.5683079153866E+25
2017/05/16,2.6373367626559E+25
2017/05/17,2.6648920782388E+25
2017/05/18,2.7089972399422E+25
2017/05/19,2.7716084033435E+25
2017/05/20,2.8477244961252E+25
2017/05/21,2.938266060714E+25
2017/05/22,3.046913430907E+25
2017/05/23,3.1118871712315E+25
2017/05/24,3.1865677097806E+25
2017/05/25,3.2557167919732E+25
2017/05/26,3.32220955832E+25
2017/05/27,3.4116115662212E+25
2017/05/28,3.4852681758303E+25
2017/05/29,3.6168245962449E+25
2017/05/30,3.8008984534565E+25
2017/05/31,3.941426733153E+25
2017/06/01,4.1421698897579E+25
2017/06/02,4.2911213569746E+25
2017/06/03,4.4736413547381E+25
2017/06/04,4.6756943587648E+25
2017/06/05,4.8930339061563E+25
2017/06/06,5.1224295290742E+25
2017/06/07,5.3988306473977E+25
2017/06/08,5.6701774373769E+25
2017/06/09,5.9236060695818E+25
2017/06/10,6.2493763562598E+25
2017/06/11,6.6131200489933E+25
2017/06/12,6.9450961539476E+25
2017/06/13,7.3336923041691E+25
2017/06/14,7.7544190393636E+25
2017/06/15,8.2087922024258E+25
2017/06/16,8.6819165877301E+25
2017/06/17,9.1896077529632E+25
2017/06/18,9.7449144297561E+25
2017/06/19,1.0289635973834E+26
2017/06/20,1.0867581567526E+26
2017/06/21,1.1451004583761E+26
2017/06/22,1.2031530586692E+26
2017/06/23,1.2554116455985E+26
2017/06/24,1.3140105557437E+26
2017/06/25,1.3748140080357E+26
2017/06/26,1.4425932584307E+26
2017/06/27,1.5075706356457E+26
2017/06/28,1.5784850898591E+26
2017/06/29,1.6566572749398E+26
2017/06/30,1.7297882539846E+26
2017/07/01,1.8039634999901E+26
2017/07/02,1.8738282989229E+26
2017/07/03,1.9549479865085E+26
2017/07/04,2.0432610541343E+26
2017/07/05,2.1133691420246E+26
2017/07/06,2.1868422099692E+26
2017/07/07,2.262536943105E+26
2017/07/08,2.3337113609483E+26
2017/07/09,2.4029928657828E+26
2017/07/10,2.4759645591802E+26
2017/07/11,2.5389753703036E+26
2017/07/12,2.5832044164389E+26
2017/07/13,2.6328836934464E+26
2017/07/14,2.6658406978898E+26
2017/07/15,2.70963097543E+26
2017/07/16,2.7590724814519E+26
2017/07/17,2.7831104123371E+26
2017/07/18,2.8104720979731E+26
2017/07/19,2.8499039108862E+26
2017/07/20,2.9001380031781E+26
2017/07/21,2.9423741529141E+26
2017/07/22,2.9790410399112E+26
2017/07/23,3.0231432075186E+26
2017/07/24,3.0512367830402E+26
2017/07/25,3.0942125549341E+26
2017/07/26,3.1291409700421E+26
2017/07/27,3.1560065460063E+26
2017/07/28,3.1911607256892E+26
2017/07/29,3.2101011078675E+26
2017/07/30,3.2391021800063E+26
2017/07/31,3.2729741174447E+26
2017/08/01,3.3005569175969E+26
2017/08/02,3.3104162086678E+26
2017/08/03,3.3021301357161E+26
2017/08/04,3.3045982369925E+26
2017/08/05,3.2976690148995E+26
2017/08/06,3.2871649281654E+26
2017/08/07,3.2903016394874E+26
2017/08/08,3.2898169107634E+26
2017/08/09,3.2945478134103E+26
2017/08/10,3.2870154252513E+26
2017/08/11,3.2744708663394E+26
2017/08/12,3.2762155647253E+26
2017/08/13,3.2775476205113E+26
2017/08/14,3.2858297474518E+26
2017/08/15,3.2830553067178E+26
2017/08/16,3.2800976043911E+26
2017/08/17,3.2838691459798E+26
2017/08/18,3.2780730058405E+26
2017/08/19,3.2946042427303E+26
2017/08/20,3.2919566514971E+26
2017/08/21,3.2885789565779E+26
2017/08/22,3.2816069118247E+26
2017/08/23,3.2818613544942E+26
2017/08/24,3.2641298396289E+26
2017/08/25,3.2301394632514E+26
2017/08/26,3.1889059139606E+26
2017/08/27,3.1506880094874E+26
2017/08/28,3.1033032269482E+26
2017/08/29,3.080479188666E+26
2017/08/30,3.065034179049E+26
2017/08/31,3.0220083175902E+26
2017/09/01,2.9841630331217E+26
2017/09/02,2.9438081195076E+26
2017/09/03,2.898795180499E+26
2017/09/04,2.8581310284372E+26
2017/09/05,2.8234133744723E+26
2017/09/06,2.7777835208178E+26
2017/09/07,2.7356742010387E+26
2017/09/08,2.7318949741015E+26
2017/09/09,2.7091360478402E+26
2017/09/10,2.6682379303706E+26
2017/09/11,2.6303748173598E+26
2017/09/12,2.6257947797581E+26
2017/09/13,2.5914482451977E+26
2017/09/14,2.5666832937054E+26
2017/09/15,2.5668938376649E+26
2017/09/16,2.5528888670135E+26
2017/09/17,2.5400831287306E+26
2017/09/18,2.5142491311871E+26
2017/09/19,2.5001250706796E+26
2017/09/20,2.476133579145E+26
2017/09/21,2.4532101507926E+26
2017/09/22,2.4265215304482E+26
2017/09/23,2.3767024850959E+26
2017/09/24,2.3461962820549E+26
2017/09/25,2.2886429862196E+26
2017/09/26,2.241388291508E+26
2017/09/27,2.209204679184E+26
2017/09/28,2.1591868823067E+26
2017/09/29,2.0996316372549E+26
2017/09/30,2.0390459754559E+26
2017/10/01,1.9970827589563E+26
2017/10/02,1.9588345959353E+26
2017/10/03,1.9079279880664E+26
2017/10/04,1.8684454954906E+26
2017/10/05,1.8431250318144E+26
2017/10/06,1.8000869127018E+26
2017/10/07,1.7518892208814E+26
2017/10/08,1.7146367084571E+26
2017/10/09,1.6736912753532E+26
2017/10/10,1.6243407582563E+26
2017/10/11,1.5852900165757E+26
2017/10/12,1.5216684473604E+26
2017/10/13,1.4830386791914E+26
2017/10/14,1.4341705327429E+26
2017/10/15,1.3714214884898E+26
2017/10/16,1.3252710250831E+26
2017/10/17,1.3009812816033E+26
2017/10/18,1.2811380853547E+26
2017/10/19,1.2741973233957E+26
2017/10/20,1.2577547795506E+26
2017/10/21,1.2480154259002E+26
2017/10/22,1.2331826937765E+26
2017/10/23,1.2264165194665E+26
2017/10/24,1.2320237442758E+26
2017/10/25,1.2126132643384E+26
2017/10/26,1.183992004937E+26
2017/10/27,2.223907691729E+26
2017/10/28,3.2603822019128E+26
2017/10/29,4.2884638378268E+26
2017/10/30,5.3002498332625E+26
2017/10/31,6.2920053426112E+26
2017/11/01,6.323255015986E+26
2017/11/02,6.3356343427432E+26
2017/11/03,6.3352502952177E+26
2017/11/04,6.3289671208851E+26
2017/11/05,6.3479671537929E+26
2017/11/06,6.3572762169495E+26
2017/11/07,6.366891011634E+26
2017/11/08,6.3777442373568E+26
2017/11/09,6.3825864122134E+26
2017/11/10,6.3989093669967E+26
2017/11/11,6.4139789137909E+26
2017/11/12,6.4416402234772E+26
2017/11/13,6.4668673176983E+26
2017/11/14,6.4815846972656E+26
2017/11/15,6.4994304508743E+26
2017/11/16,6.5041495959944E+26
2017/11/17,6.5161900151306E+26
2017/11/18,6.521608317177E+26
2017/11/19,6.5335144381942E+26
2017/11/20,6.5690059762721E+26
2017/11/21,6.5999220064197E+26
2017/11/22,6.6273959738481E+26
2017/11/23,6.6661226117618E+26
2017/11/24,6.7163980940614E+26
2017/11/25,6.7663365639778E+26
2017/11/26,6.8072188456839E+26
2017/11/27,6.8491154917837E+26
2017/11/28,6.881610065523E+26
2017/11/29,6.9191287041051E+26
2017/11/30,6.9625497540347E+26
2017/12/01,7.0072813387074E+26
2017/12/02,7.0501318462101E+26
2017/12/03,7.0779665991164E+26
2017/12/04,7.1213662703352E+26
2017/12/05,7.1520040834924E+26
2017/12/06,7.1845846838716E+26
2017/12/07,7.2244423554418E+26
2017/12/08,7.2722390024795E+26
2017/12/09,7.3219818284922E+26
2017/12/10,7.3629320200091E+26
2017/12/11,7.412228238144E+26
2017/12/12,7.461798559788E+26
2017/12/13,7.5377850756412E+26
2017/12/14,7.6343647031271E+26
2017/12/15,7.7722916007157E+26
2017/12/16,7.8940369502424E+26
2017/12/17,8.0186251194426E+26
2017/12/18,8.1763924156866E+26
2017/12/19,8.3089329020039E+26
2017/12/20,8.4318699462055E+26
2017/12/21,8.5524295114868E+26
2017/12/22,8.6596148989759E+26
2017/12/23,8.8154094782351E+26
2017/12/24,8.9519562815093E+26
2017/12/25,9.1005055665944E+26
2017/12/26,9.2559186657372E+26
2017/12/27,9.4062787528877E+26
2017/12/28,9.5727209726676E+26
2017/12/29,9.7025005638719E+26
2017/12/30,9.8504054024163E+26
2017/12/31,1.000927208841E+27
2018/01/01,1.0182649795891E+27
2018/01/02,1.0354532365561E+27
2018/01/03,1.0525544191983E+27
2018/01/04,1.0710310674062E+27
2018/01/05,1.0915422943432E+27
2018/01/06,1.109138118306E+27
2018/01/07,1.1319536164884E+27
2018/01/08,1.1540309948123E+27
2018/01/09,1.1783563540404E+27
2018/01/10,1.2042165114501E+27
2018/01/11,1.2369772550187E+27
2018/01/12,1.2674090012296E+27
2018/01/13,1.2987937872177E+27
2018/01/14,1.3354330136068E+27
2018/01/15,1.3668475652865E+27
2018/01/16,1.403902170019E+27
2018/01/17,1.4459758265493E+27
2018/01/18,1.4844062961173E+27
2018/01/19,1.5206220137587E+27
2018/01/20,1.5668941323306E+27
2018/01/21,1.6055766379789E+27
2018/01/22,1.6502559870167E+27
2018/01/23,1.691985229067E+27
2018/01/24,1.7379556694001E+27
2018/01/25,1.5828357846153E+27
2018/01/26,1.4175115551088E+27
2018/01/27,1.2400182912938E+27
2018/01/28,1.0560535150497E+27
2018/01/29,8.7327601452339E+26
2018/01/30,9.1082425689172E+26
2018/01/31,9.5062642339132E+26
2018/02/01,9.9441945258089E+26
2018/02/02,1.0391294833028E+27
2018/02/03,1.084040848216E+27
2018/02/04,1.1237826476612E+27
2018/02/05,1.1692183441238E+27
2018/02/06,1.2090287527952E+27
2018/02/07,1.2525912374658E+27
2018/02/08,1.2903359188973E+27
2018/02/09,1.3301324644882E+27
2018/02/10,1.3715205592474E+27
2018/02/11,1.4121307451654E+27
2018/02/12,1.4541229065164E+27
2018/02/13,1.4954285762792E+27
2018/02/14,1.5181685218245E+27
2018/02/15,1.5415518376199E+27
2018/02/16,1.5669963745332E+27
2018/02/17,1.5908895863555E+27
2018/02/18,1.6194327894001E+27
2018/02/19,1.6414309849806E+27
