Date,sentbyaddress90roc
2016/04/12,184.594
2016/04/13,213.376
2016/04/14,155.386
2016/04/15,197.929
2016/04/16,215.003
2016/04/17,205.826
2016/04/18,225.598
2016/04/19,140.914
2016/04/20,225.178
2016/04/21,211.132
2016/04/22,170.714
2016/04/23,132.292
2016/04/24,127.044
2016/04/25,125.362
2016/04/26,159.663
2016/04/27,156.268
2016/04/28,153.686
2016/04/29,280.12
2016/04/30,286.095
2016/05/01,239.457
2016/05/02,299.801
2016/05/03,261.914
2016/05/04,245.203
2016/05/05,239.883
2016/05/06,257.311
2016/05/07,210.504
2016/05/08,206.644
2016/05/09,199.758
2016/05/10,131.332
2016/05/11,157.05
2016/05/12,168.705
2016/05/13,240.052
2016/05/14,246.664
2016/05/15,186.148
2016/05/16,179.229
2016/05/17,207.821
2016/05/18,227.073
2016/05/19,245.948
2016/05/20,240.618
2016/05/21,123.485
2016/05/22,128.181
2016/05/23,202.98
2016/05/24,198.475
2016/05/25,155.407
2016/05/26,418.744
2016/05/27,231.845
2016/05/28,367.743
2016/05/29,117.435
2016/05/30,98.056
2016/05/31,100.69
2016/06/01,71.627
2016/06/02,59.926
2016/06/03,35.255
2016/06/04,33.184
2016/06/05,59.065
2016/06/06,42.312
2016/06/07,60.948
2016/06/08,45.082
2016/06/09,44.985
2016/06/10,51.075
2016/06/11,36.3
2016/06/12,59.239
2016/06/13,102.426
2016/06/14,120.352
2016/06/15,73.694
2016/06/16,76.917
2016/06/17,216.104
2016/06/18,175.17
2016/06/19,92.259
2016/06/20,100.333
2016/06/21,108.386
2016/06/22,134.511
2016/06/23,98.082
2016/06/24,97.509
2016/06/25,58.85
2016/06/26,53.06
2016/06/27,24.83
2016/06/28,40.775
2016/06/29,72.179
2016/06/30,64.293
2016/07/01,76.206
2016/07/02,81.576
2016/07/03,58.533
2016/07/04,67.209
2016/07/05,72.262
2016/07/06,70.507
2016/07/07,75.462
2016/07/08,64.786
2016/07/09,45.849
2016/07/10,56.141
2016/07/11,55.503
2016/07/12,45.14
2016/07/13,52.089
2016/07/14,78.166
2016/07/15,79.287
2016/07/16,36.43
2016/07/17,26.96
2016/07/18,50.133
2016/07/19,249.841
2016/07/20,115.859
2016/07/21,91.562
2016/07/22,117.958
2016/07/23,91.512
2016/07/24,174.282
2016/07/25,118.404
2016/07/26,227.558
2016/07/27,169.358
2016/07/28,65.055
2016/07/29,28.54
2016/07/30,26.646
2016/07/31,23.868
2016/08/01,41.998
2016/08/02,85.756
2016/08/03,53.092
2016/08/04,46.18
2016/08/05,33.393
2016/08/06,21.033
2016/08/07,16.889
2016/08/08,26.48
2016/08/09,19.83
2016/08/10,5.688
2016/08/11,4.367
2016/08/12,-5.426
2016/08/13,1.34
2016/08/14,12.363
2016/08/15,5.539
2016/08/16,9.231
2016/08/17,-4.685
2016/08/18,1.046
2016/08/19,12.716
2016/08/20,30.464
2016/08/21,-3.193
2016/08/22,-4.725
2016/08/23,19.225
2016/08/24,-41.846
2016/08/25,-0.913
2016/08/26,-41.83
2016/08/27,9.989
2016/08/28,5.374
2016/08/29,9.303
2016/08/30,13.049
2016/08/31,29.948
2016/09/01,42.09
2016/09/02,44.566
2016/09/03,27.891
2016/09/04,16.769
2016/09/05,12.975
2016/09/06,14.886
2016/09/07,22.911
2016/09/08,40.72
2016/09/09,34.14
2016/09/10,10.271
2016/09/11,-5.85
2016/09/12,-5.775
2016/09/13,8.394
2016/09/14,1.793
2016/09/15,-33.074
2016/09/16,-17.944
2016/09/17,-0.613
2016/09/18,-6.181
2016/09/19,-18.01
2016/09/20,31.303
2016/09/21,45.513
2016/09/22,3.327
2016/09/23,18.867
2016/09/24,26.246
2016/09/25,19.638
2016/09/26,3.773
2016/09/27,9.389
2016/09/28,19.527
2016/09/29,32.664
2016/09/30,32.623
2016/10/01,10.918
2016/10/02,26.22
2016/10/03,7.875
2016/10/04,-12.845
2016/10/05,-12.146
2016/10/06,-1.755
2016/10/07,19.517
2016/10/08,29.188
2016/10/09,35.858
2016/10/10,35.213
2016/10/11,22.305
2016/10/12,-33.996
2016/10/13,-54.454
2016/10/14,15.834
2016/10/15,0.735
2016/10/16,3.246
2016/10/17,-51.997
2016/10/18,8.93
2016/10/19,-28.874
2016/10/20,5.256
2016/10/21,24
2016/10/22,-30.855
2016/10/23,-18.633
2016/10/24,-48.906
2016/10/25,-34.562
2016/10/26,-26.684
2016/10/27,-10.19
2016/10/28,7.69
2016/10/29,-11.748
2016/10/30,-21.071
2016/10/31,-16.676
2016/11/01,9.149
2016/11/02,-15.737
2016/11/03,11.891
2016/11/04,-20.284
2016/11/05,-5.054
2016/11/06,-24.956
2016/11/07,-14.815
2016/11/08,-8.494
2016/11/09,-17.846
2016/11/10,-14.291
2016/11/11,8.855
2016/11/12,-3.467
2016/11/13,7.963
2016/11/14,-21.604
2016/11/15,-4.31
2016/11/16,-9.857
2016/11/17,-10.583
2016/11/18,-10.507
2016/11/19,-15.158
2016/11/20,-5.398
2016/11/21,-20.176
2016/11/22,141.588
2016/11/23,198.008
2016/11/24,-43.225
2016/11/25,138.159
2016/11/26,-35.71
2016/11/27,-38.081
2016/11/28,-20.165
2016/11/29,-31.338
2016/11/30,-35.415
2016/12/01,-34.829
2016/12/02,-19.093
2016/12/03,3.618
2016/12/04,4.467
2016/12/05,-15.551
2016/12/06,5.499
2016/12/07,-39.257
2016/12/08,-25.918
2016/12/09,-3.579
2016/12/10,-24.326
2016/12/11,-18.641
2016/12/12,-17.881
2016/12/13,-26.432
2016/12/14,-5.27
2016/12/15,-3.13
2016/12/16,-19.844
2016/12/17,-9.096
2016/12/18,-5.138
2016/12/19,-41.229
2016/12/20,-30.734
2016/12/21,5.793
2016/12/22,-0.759
2016/12/23,-16.571
2016/12/24,-20.438
2016/12/25,-28.538
2016/12/26,-28.953
2016/12/27,-20.902
2016/12/28,-24.356
2016/12/29,-17.852
2016/12/30,-9.198
2016/12/31,-18.65
2017/01/01,-29.059
2017/01/02,7.6
2017/01/03,18.75
2017/01/04,36.044
2017/01/05,8.909
2017/01/06,7.365
2017/01/07,-17.918
2017/01/08,-25.506
2017/01/09,7.027
2017/01/10,54.831
2017/01/11,148.047
2017/01/12,16.317
2017/01/13,33.313
2017/01/14,3.735
2017/01/15,-13.547
2017/01/16,-20.867
2017/01/17,22.044
2017/01/18,-29.356
2017/01/19,-26.437
2017/01/20,-7.607
2017/01/21,-13.451
2017/01/22,-12.394
2017/01/23,-7.359
2017/01/24,-7.05
2017/01/25,-16.549
2017/01/26,-13.266
2017/01/27,-10.013
2017/01/28,-5.583
2017/01/29,-30.513
2017/01/30,-27.59
2017/01/31,-3.707
2017/02/01,-15.634
2017/02/02,28.798
2017/02/03,-1.006
2017/02/04,25.345
2017/02/05,2.687
2017/02/06,6.592
2017/02/07,-1.575
2017/02/08,21.127
2017/02/09,2.807
2017/02/10,20.934
2017/02/11,-11.635
2017/02/12,18.114
2017/02/13,33.377
2017/02/14,40.487
2017/02/15,38.952
2017/02/16,22.046
2017/02/17,32.356
2017/02/18,38.112
2017/02/19,14.248
2017/02/20,-52.868
2017/02/21,-67.216
2017/02/22,84.477
2017/02/23,-58.44
2017/02/24,83.773
2017/02/25,64.384
2017/02/26,36.554
2017/02/27,62.213
2017/02/28,90.569
2017/03/01,112.115
2017/03/02,191.556
2017/03/03,74.249
2017/03/04,50.021
2017/03/05,78.683
2017/03/06,41.525
2017/03/07,90.127
2017/03/08,88.807
2017/03/09,75.152
2017/03/10,128.51
2017/03/11,93.221
2017/03/12,119.027
2017/03/13,226.887
2017/03/14,118.465
2017/03/15,101.16
2017/03/16,277.681
2017/03/17,275.094
2017/03/18,221.153
2017/03/19,150.746
2017/03/20,139.238
2017/03/21,133.16
2017/03/22,116.336
2017/03/23,146.77
2017/03/24,229.32
2017/03/25,239.277
2017/03/26,187.919
2017/03/27,204.374
2017/03/28,165.411
2017/03/29,143.123
2017/03/30,219.929
2017/03/31,262.048
2017/04/01,214.068
2017/04/02,202.64
2017/04/03,248.461
2017/04/04,106.879
2017/04/05,130.291
2017/04/06,159.556
2017/04/07,125.683
2017/04/08,123.407
2017/04/09,61.563
2017/04/10,131.75
2017/04/11,105.709
2017/04/12,115.395
2017/04/13,152.422
2017/04/14,151.084
2017/04/15,152.413
2017/04/16,65.151
2017/04/17,97.788
2017/04/18,150.182
2017/04/19,130.105
2017/04/20,126.466
2017/04/21,119.309
2017/04/22,117.904
2017/04/23,108.409
2017/04/24,143.349
2017/04/25,154.871
2017/04/26,149.457
2017/04/27,275.977
2017/04/28,238.181
2017/04/29,207.819
2017/04/30,197.564
2017/05/01,244.189
2017/05/02,234.71
2017/05/03,171.165
2017/05/04,276.164
2017/05/05,237.547
2017/05/06,178.345
2017/05/07,219.854
2017/05/08,316.532
2017/05/09,257.209
2017/05/10,226.791
2017/05/11,217.479
2017/05/12,247.536
2017/05/13,174.329
2017/05/14,133.65
2017/05/15,192.888
2017/05/16,195.566
2017/05/17,295.692
2017/05/18,284.743
2017/05/19,351.609
2017/05/20,291.686
2017/05/21,264.361
2017/05/22,366.193
2017/05/23,399.64
2017/05/24,431.987
2017/05/25,368.284
2017/05/26,370.849
2017/05/27,280.394
2017/05/28,231.122
2017/05/29,207.085
2017/05/30,255.267
2017/05/31,214.249
2017/06/01,289.775
2017/06/02,250.103
2017/06/03,256.832
2017/06/04,252.947
2017/06/05,346.926
2017/06/06,331.948
2017/06/07,265.069
2017/06/08,208.11
2017/06/09,305.636
2017/06/10,252.518
2017/06/11,196.484
2017/06/12,387.916
2017/06/13,325.388
2017/06/14,156.762
2017/06/15,170.794
2017/06/16,187.593
2017/06/17,246.034
2017/06/18,252.794
2017/06/19,280.067
2017/06/20,385.467
2017/06/21,374.552
2017/06/22,279.03
2017/06/23,280.93
2017/06/24,316.586
2017/06/25,216.234
2017/06/26,401.365
2017/06/27,295.577
2017/06/28,-100
2017/06/29,149.417
2017/06/30,270.292
2017/07/01,210.216
2017/07/02,136.833
2017/07/03,287.122
2017/07/04,266.144
2017/07/05,181.254
2017/07/06,268.864
2017/07/07,415.218
2017/07/08,292.732
2017/07/09,212.362
2017/07/10,340.525
2017/07/11,293.626
2017/07/12,254.636
2017/07/13,226.39
2017/07/14,241.904
2017/07/15,312.742
2017/07/16,266.198
2017/07/17,235.2
2017/07/18,254.056
2017/07/19,255.091
2017/07/20,284.74
2017/07/21,262.079
2017/07/22,206.946
2017/07/23,316.4
2017/07/24,239.246
2017/07/25,205.976
2017/07/26,98.073
2017/07/27,138.937
2017/07/28,180.606
2017/07/29,109.302
2017/07/30,85.853
2017/07/31,184.168
2017/08/01,151.186
2017/08/02,111.478
2017/08/03,112.706
2017/08/04,182.395
2017/08/05,154.419
2017/08/06,90.599
2017/08/07,145.663
2017/08/08,207.929
2017/08/09,159.718
2017/08/10,232.838
2017/08/11,293.403
2017/08/12,249.3
2017/08/13,158.077
2017/08/14,242.261
2017/08/15,184.214
2017/08/16,193.646
2017/08/17,132.352
2017/08/18,241.213
2017/08/19,153.233
2017/08/20,85.795
2017/08/21,120.62
2017/08/22,95.823
2017/08/23,112.406
2017/08/24,92.634
2017/08/25,156.72
2017/08/26,100.91
2017/08/27,90.111
2017/08/28,85.168
2017/08/29,61.39
2017/08/30,75.444
2017/08/31,138.152
2017/09/01,126.332
2017/09/02,85.142
2017/09/03,41.017
2017/09/04,136.972
2017/09/05,123.634
2017/09/06,157.789
2017/09/07,92.817
2017/09/08,91.548
2017/09/09,48.11
2017/09/10,-15.197
2017/09/11,20.291
2017/09/12,66.22
2017/09/13,39.391
2017/09/14,80.411
2017/09/15,90.545
2017/09/16,26.218
2017/09/17,-12.416
2017/09/18,8.123
2017/09/19,9.36
2017/09/20,5.858
2017/09/21,5.393
2017/09/22,-6.079
2017/09/23,11.593
2017/09/24,-19.298
2017/09/25,10.129
2017/09/26,0
2017/09/27,7.721
2017/09/28,24.947
2017/09/29,31.529
2017/09/30,20.424
2017/10/01,-16.059
2017/10/02,-1.821
2017/10/03,17.183
2017/10/04,11.809
2017/10/05,-4.229
2017/10/06,29.704
2017/10/07,32.317
2017/10/08,-2.051
2017/10/09,7.121
2017/10/10,33.25
2017/10/11,62.536
2017/10/12,60.337
2017/10/13,85.445
2017/10/14,52.148
2017/10/15,26.562
2017/10/16,18.852
2017/10/17,72.046
2017/10/18,46.74
2017/10/19,49.082
2017/10/20,106.526
2017/10/21,21.288
2017/10/22,98.778
2017/10/23,69.538
2017/10/24,82.956
2017/10/25,52.787
2017/10/26,49.745
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,104.982
2017/11/02,105.138
2017/11/03,54.918
2017/11/04,33.094
2017/11/05,15.391
2017/11/06,18.928
2017/11/07,31.311
2017/11/08,24.121
2017/11/09,26.144
2017/11/10,24.304
2017/11/11,21.244
2017/11/12,6.839
2017/11/13,-0.114
2017/11/14,13.571
2017/11/15,27.281
2017/11/16,3.261
2017/11/17,45.18
2017/11/18,34.004
2017/11/19,11.097
2017/11/20,29.686
2017/11/21,32.757
2017/11/22,56.334
2017/11/23,38.885
2017/11/24,80.955
2017/11/25,69.17
2017/11/26,47.762
2017/11/27,56.009
2017/11/28,57.571
2017/11/29,61.411
2017/11/30,54.676
2017/12/01,63.137
2017/12/02,96.11
2017/12/03,37.142
2017/12/04,45.574
2017/12/05,42.99
2017/12/06,95.913
2017/12/07,43.755
2017/12/08,93.484
2017/12/09,146.735
2017/12/10,91.45
2017/12/11,79.37
2017/12/12,147.275
2017/12/13,123.263
2017/12/14,114.61
2017/12/15,192.665
2017/12/16,262.816
2017/12/17,149.546
2017/12/18,175.422
2017/12/19,231.465
2017/12/20,249.691
2017/12/21,342.273
2017/12/22,381.302
2017/12/23,238.35
2017/12/24,129.837
2017/12/25,144.221
2017/12/26,199.406
2017/12/27,180.969
2017/12/28,178.95
2017/12/29,311.762
2017/12/30,410.266
2017/12/31,223.65
2018/01/01,210.446
2018/01/02,369.295
2018/01/03,327.421
2018/01/04,411.51
2018/01/05,386.956
2018/01/06,368.706
2018/01/07,340.348
2018/01/08,265.375
2018/01/09,322.136
2018/01/10,275.088
2018/01/11,243.756
2018/01/12,290.829
2018/01/13,371.573
2018/01/14,332.321
2018/01/15,242.115
2018/01/16,347.21
2018/01/17,385.717
2018/01/18,287.057
2018/01/19,213.825
2018/01/20,99.074
2018/01/21,294.918
2018/01/22,185.224
2018/01/23,200.172
2018/01/24,183.699
2018/01/25,0
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,0
2018/01/30,104.543
2018/01/31,80.508
2018/02/01,170.306
2018/02/02,224.151
2018/02/03,157.363
2018/02/04,141.38
2018/02/05,138.479
2018/02/06,127.283
2018/02/07,101.06
2018/02/08,76.238
2018/02/09,125.959
2018/02/10,106.723
2018/02/11,105.451
2018/02/12,95.91
2018/02/13,46.118
2018/02/14,82.486
2018/02/15,66.58
2018/02/16,64.269
2018/02/17,58.711
2018/02/18,53.509
2018/02/19,54.511
2018/02/20,73
2018/02/21,63.076
2018/02/22,50.77
2018/02/23,41.594
2018/02/24,17.787
2018/02/25,-0.095
2018/02/26,23.034
2018/02/27,7.556
2018/02/28,25.218
2018/03/01,39.43
2018/03/02,30.863
2018/03/03,-5.711
2018/03/04,-12.305
2018/03/05,11.524
2018/03/06,-3.41
2018/03/07,91.297
2018/03/08,1.781
2018/03/09,-6.014
2018/03/10,-13.681
2018/03/11,-32.11
2018/03/12,-38.804
2018/03/13,-31.395
2018/03/14,-23.282
2018/03/15,-28.66
2018/03/16,-33.018
2018/03/17,-36.399
2018/03/18,-36.791
2018/03/19,-36.183
2018/03/20,-42.203
2018/03/21,-38.579
2018/03/22,-54.038
2018/03/23,-11.341
2018/03/24,0.134
2018/03/25,-33.314
2018/03/26,-31.596
2018/03/27,-38.358
2018/03/28,-43.399
2018/03/29,-50.84
2018/03/30,-51.372
2018/03/31,-46.09
2018/04/01,-51.313
2018/04/02,-60.013
2018/04/03,-52.827
2018/04/04,-60.997
2018/04/05,-49.447
2018/04/06,-53.512
2018/04/07,-59.931
2018/04/08,-55.311
2018/04/09,-59.332
2018/04/10,-56.24
2018/04/11,-55.594
2018/04/12,-44.127
2018/04/13,-48.327
2018/04/14,-53.404
2018/04/15,-61.543
2018/04/16,-61.645
2018/04/17,-60.01
2018/04/18,-56.37
2018/04/19,-36.208
2018/04/20,-18.935
2018/04/21,-50.371
2018/04/22,-21.354
2018/04/23,-12.169
2018/04/24,-8.23
2018/04/25,-1.556
2018/04/26,-25.982
2018/04/27,-20.375
2018/04/28,-20.764
2018/04/29,-31.868
2018/04/30,-22.273
2018/05/01,-29.851
2018/05/02,-27.994
2018/05/03,-16.165
2018/05/04,111.79
2018/05/05,2.176
2018/05/06,-14.714
2018/05/07,-6.32
2018/05/08,7.865
2018/05/09,24.762
2018/05/10,11.206
2018/05/11,2.779
2018/05/12,6.837
2018/05/13,-9.248
2018/05/14,17.729
2018/05/15,14.68
2018/05/16,16.988
2018/05/17,49.595
2018/05/18,44.025
2018/05/19,46.351
2018/05/20,20.38
2018/05/21,2.267
2018/05/22,30.941
2018/05/23,35.584
2018/05/24,41.257
2018/05/25,59.756
2018/05/26,51.422
2018/05/27,24.97
2018/05/28,40.799
2018/05/29,31.586
2018/05/30,30.678
2018/05/31,39.971
2018/06/01,39.83
2018/06/02,75.97
2018/06/03,33.535
2018/06/04,16.357
2018/06/05,-24.869
2018/06/06,17.672
2018/06/07,37.361
2018/06/08,38.908
2018/06/09,76.83
2018/06/10,67.613
2018/06/11,33.883
2018/06/12,1.687
2018/06/13,16.48
2018/06/14,32.376
2018/06/15,63.228
2018/06/16,12.315
2018/06/17,4.966
2018/06/18,17.303
2018/06/19,25.528
2018/06/20,58.006
2018/06/21,3.885
2018/06/22,30.45
2018/06/23,56.837
2018/06/24,34.449
2018/06/25,121.583
2018/06/26,72.042
2018/06/27,45.794
2018/06/28,31.88
2018/06/29,72.861
2018/06/30,8.841
2018/07/01,-33.689
2018/07/02,-31.7
2018/07/03,-21.926
2018/07/04,-38.179
2018/07/05,-16.042
2018/07/06,-22.544
2018/07/07,-27.779
2018/07/08,-10.892
2018/07/09,4.787
2018/07/10,1.746
2018/07/11,-15.705
2018/07/12,-28.232
2018/07/13,-23.214
2018/07/14,-21.719
2018/07/15,-26.503
2018/07/16,19.417
2018/07/17,19.31
2018/07/18,36.129
2018/07/19,12.107
2018/07/20,0.679
2018/07/21,-28.123
2018/07/22,-11.348
2018/07/23,11.473
2018/07/24,33.001
2018/07/25,30.955
2018/07/26,20.627
2018/07/27,42.425
2018/07/28,16.491
2018/07/29,10.884
2018/07/30,32.641
2018/07/31,6.344
2018/08/01,-1.167
2018/08/02,-50.439
2018/08/03,0.649
2018/08/04,4.82
2018/08/05,-18.255
2018/08/06,-14.474
2018/08/07,-16.568
2018/08/08,-29.159
2018/08/09,-35.907
2018/08/10,-19.202
2018/08/11,1.372
2018/08/12,-7.439
2018/08/13,-12.577
2018/08/14,-18.945
2018/08/15,-24.501
2018/08/16,-11.855
2018/08/17,-27.414
2018/08/18,-23.162
2018/08/19,-22.54
2018/08/20,-26.045
2018/08/21,-35.165
2018/08/22,-28.328
2018/08/23,-30.847
2018/08/24,-19.859
2018/08/25,-27.118
2018/08/26,-27.92
2018/08/27,-21.664
2018/08/28,-27.979
2018/08/29,-40.672
2018/08/30,-27.111
2018/08/31,-33.756
2018/09/01,-23.055
2018/09/02,-16.475
2018/09/03,-8.679
2018/09/04,-14.065
2018/09/05,-20.241
2018/09/06,-22.537
2018/09/07,-28.398
2018/09/08,-32.447
2018/09/09,-26.232
2018/09/10,-18.591
2018/09/11,-28.404
2018/09/12,-26.939
2018/09/13,-33.478
2018/09/14,-19.347
2018/09/15,-39.925
2018/09/16,-39.683
2018/09/17,-35.54
2018/09/18,-47.854
2018/09/19,-47.865
2018/09/20,-46.483
2018/09/21,-27.348
2018/09/22,-40.788
2018/09/23,-62.218
2018/09/24,-47.614
2018/09/25,-42.718
2018/09/26,-45.883
2018/09/27,-47.257
2018/09/28,-9.965
2018/09/29,15.286
2018/09/30,22.198
2018/10/01,-0.423
2018/10/02,1.368
2018/10/03,17.628
2018/10/04,48.478
2018/10/05,63.117
2018/10/06,22.369
2018/10/07,-13.174
2018/10/08,-9.866
2018/10/09,0.315
2018/10/10,6.043
2018/10/11,29.81
2018/10/12,22.65
2018/10/13,30.079
2018/10/14,-30.145
2018/10/15,-22.616
2018/10/16,-36.818
2018/10/17,-20.403
2018/10/18,-18.063
2018/10/19,0.973
2018/10/20,-26.157
2018/10/21,-43.396
2018/10/22,-36.309
2018/10/23,-38.763
2018/10/24,-27.577
2018/10/25,-38.541
2018/10/26,-20.508
2018/10/27,-30.34
2018/10/28,-42.011
2018/10/29,-19.349
2018/10/30,-21.082
2018/10/31,-23.05
2018/11/01,-36.097
2018/11/02,-37.268
2018/11/03,-31.855
2018/11/04,-34.153
2018/11/05,-18.491
2018/11/06,-8.684
2018/11/07,-8.707
2018/11/08,-26.744
2018/11/09,-26.682
2018/11/10,-33.708
2018/11/11,-24.13
2018/11/12,-22.555
2018/11/13,-25.767
2018/11/14,-28.855
2018/11/15,-22.608
2018/11/16,-24.282
2018/11/17,-29.013
2018/11/18,-38.945
2018/11/19,14.931
2018/11/20,-6.96
2018/11/21,-15.56
2018/11/22,-26.89
2018/11/23,-22.277
2018/11/24,-35.789
2018/11/25,-33.447
2018/11/26,-20.136
2018/11/27,-12.035
2018/11/28,-11.752
2018/11/29,-22.997
2018/11/30,-25.759
2018/12/01,-37.583
2018/12/02,-38.923
2018/12/03,-29.127
2018/12/04,-32.671
2018/12/05,-14.532
2018/12/06,-22.932
2018/12/07,-10.598
2018/12/08,-1.488
2018/12/09,-15.336
2018/12/10,0.303
2018/12/11,-9.425
2018/12/12,-11.426
2018/12/13,-4.47
2018/12/14,17.982
2018/12/15,30.114
2018/12/16,0.419
2018/12/17,11.907
2018/12/18,7.323
2018/12/19,14.541
2018/12/20,8.292
2018/12/21,17.24
2018/12/22,-6.046
2018/12/23,10.952
2018/12/24,12.855
2018/12/25,16.642
2018/12/26,19.065
2018/12/27,25.774
2018/12/28,40.882
2018/12/29,17.878
2018/12/30,9.675
2018/12/31,25.486
2019/01/01,-22.275
2019/01/02,-3.834
2019/01/03,-6.699
2019/01/04,-20.057
2019/01/05,-2.556
2019/01/06,-7.844
2019/01/07,-2.727
2019/01/08,9.989
2019/01/09,-1.523
2019/01/10,1.632
2019/01/11,-3.275
2019/01/12,-18.245
2019/01/13,-25.568
2019/01/14,8.358
2019/01/15,-10.735
2019/01/16,-16.866
2019/01/17,-17.252
2019/01/18,-11.138
2019/01/19,-12.033
2019/01/20,-29.331
2019/01/21,-19.066
2019/01/22,-24.003
2019/01/23,-13.678
2019/01/24,-17.552
2019/01/25,-10.027
2019/01/26,-13.665
2019/01/27,-27.251
2019/01/28,-17.469
2019/01/29,-19.645
2019/01/30,-18.099
2019/01/31,-2.111
2019/02/01,-3.459
2019/02/02,-22.068
2019/02/03,-36.501
2019/02/04,-38.005
2019/02/05,-28.06
2019/02/06,-27.274
2019/02/07,-37.038
2019/02/08,-18.062
2019/02/09,-38.429
2019/02/10,-41.408
2019/02/11,-25.621
2019/02/12,-31.421
2019/02/13,-23.736
2019/02/14,-16.789
2019/02/15,-7.079
2019/02/16,-10.063
2019/02/17,-42.909
2019/02/18,-14.456
2019/02/19,-5.316
2019/02/20,-9.687
2019/02/21,-15.754
2019/02/22,0.133
2019/02/23,-13.635
2019/02/24,-12.284
2019/02/25,-11.071
2019/02/26,-8.984
2019/02/27,5.125
2019/02/28,-10.684
2019/03/01,18.11
2019/03/02,7.049
2019/03/03,-9.901
2019/03/04,9.356
2019/03/05,1.417
2019/03/06,5.284
2019/03/07,-6.924
2019/03/08,-17.176
2019/03/09,2.294
2019/03/10,-21.299
2019/03/11,-5.202
2019/03/12,2.779
2019/03/13,1.627
2019/03/14,1.373
2019/03/15,-7.318
2019/03/16,-21.17
2019/03/17,-15.52
2019/03/18,12.407
2019/03/19,1.652
2019/03/20,0.695
2019/03/21,-3.331
2019/03/22,22.955
2019/03/23,-0.897
2019/03/24,-10.241
2019/03/25,23.716
2019/03/26,12.046
2019/03/27,1.693
2019/03/28,4.322
2019/03/29,-0.421
2019/03/30,17.42
2019/03/31,2.037
2019/04/01,48.096
2019/04/02,41.858
2019/04/03,18.45
2019/04/04,22.564
2019/04/05,26.292
2019/04/06,5.574
2019/04/07,0.603
2019/04/08,11.775
2019/04/09,16.329
2019/04/10,7.965
2019/04/11,32.758
2019/04/12,90.766
2019/04/13,45.415
2019/04/14,-26.603
2019/04/15,2.449
2019/04/16,19.078
2019/04/17,22.788
2019/04/18,28.63
2019/04/19,50.201
2019/04/20,102.092
2019/04/21,41.532
2019/04/22,46.062
2019/04/23,47.601
2019/04/24,36.463
2019/04/25,29.526
2019/04/26,45.341
2019/04/27,10.469
2019/04/28,-4.026
2019/04/29,11.332
2019/04/30,39.041
2019/05/01,37.877
2019/05/02,15.645
2019/05/03,48.713
2019/05/04,46.018
2019/05/05,63.58
2019/05/06,68.208
2019/05/07,66.329
2019/05/08,69.267
2019/05/09,52.72
2019/05/10,81.478
2019/05/11,98.875
2019/05/12,60.939
2019/05/13,81.881
2019/05/14,92.382
2019/05/15,94.324
2019/05/16,104.935
2019/05/17,94.919
2019/05/18,79.351
2019/05/19,34.414
2019/05/20,54.413
2019/05/21,75.018
