Date,activeaddresses14ema
2016/08/26,27769
2016/08/27,27770
2016/08/28,27728
2016/08/29,27861
2016/08/30,27831
2016/08/31,28088
2016/09/01,28368
2016/09/02,28534
2016/09/03,28415
2016/09/04,28287
2016/09/05,28183
2016/09/06,28177
2016/09/07,27956
2016/09/08,28316
2016/09/09,28230
2016/09/10,28085
2016/09/11,28079
2016/09/12,28139
2016/09/13,28107
2016/09/14,28083
2016/09/15,28147
2016/09/16,28312
2016/09/17,28384
2016/09/18,28118
2016/09/19,28032
2016/09/20,29038
2016/09/21,29024
2016/09/22,28357
2016/09/23,27940
2016/09/24,27621
2016/09/25,27272
2016/09/26,26935
2016/09/27,26631
2016/09/28,26518
2016/09/29,26416
2016/09/30,26256
2016/10/01,26283
2016/10/02,26504
2016/10/03,26406
2016/10/04,25642
2016/10/05,25122
2016/10/06,24661
2016/10/07,24907
2016/10/08,24921
2016/10/09,25309
2016/10/10,25774
2016/10/11,25606
2016/10/12,24247
2016/10/13,22587
2016/10/14,22516
2016/10/15,21767
2016/10/16,21579
2016/10/17,21817
2016/10/18,22750
2016/10/19,22284
2016/10/20,23119
2016/10/21,24650
2016/10/22,24732
2016/10/23,24646
2016/10/24,24809
2016/10/25,24914
2016/10/26,25032
2016/10/27,25108
2016/10/28,25187
2016/10/29,24987
2016/10/30,24493
2016/10/31,25013
2016/11/01,25271
2016/11/02,25545
2016/11/03,25561
2016/11/04,24554
2016/11/05,24341
2016/11/06,23791
2016/11/07,23901
2016/11/08,23825
2016/11/09,23853
2016/11/10,23540
2016/11/11,23624
2016/11/12,23497
2016/11/13,23652
2016/11/14,23377
2016/11/15,23383
2016/11/16,23160
2016/11/17,22961
2016/11/18,22926
2016/11/19,22771
2016/11/20,22743
2016/11/21,22676
2016/11/22,24481
2016/11/23,27312
2016/11/24,26323
2016/11/25,27237
2016/11/26,26133
2016/11/27,25375
2016/11/28,24915
2016/11/29,24297
2016/11/30,23952
2016/12/01,23429
2016/12/02,23299
2016/12/03,23269
2016/12/04,23104
2016/12/05,22901
2016/12/06,23216
2016/12/07,22843
2016/12/08,22562
2016/12/09,22513
2016/12/10,22255
2016/12/11,22119
2016/12/12,22126
2016/12/13,21888
2016/12/14,21983
2016/12/15,22215
2016/12/16,22229
2016/12/17,22056
2016/12/18,21700
2016/12/19,21935
2016/12/20,22189
2016/12/21,22315
2016/12/22,23284
2016/12/23,23308
2016/12/24,23025
2016/12/25,22513
2016/12/26,22055
2016/12/27,21795
2016/12/28,21695
2016/12/29,21732
2016/12/30,21676
2016/12/31,21769
2017/01/01,21433
2017/01/02,21391
2017/01/03,21373
2017/01/04,22063
2017/01/05,22715
2017/01/06,23014
2017/01/07,23063
2017/01/08,22921
2017/01/09,23157
2017/01/10,23138
2017/01/11,23235
2017/01/12,23346
2017/01/13,23212
2017/01/14,22952
2017/01/15,22774
2017/01/16,22965
2017/01/17,23105
2017/01/18,23020
2017/01/19,23029
2017/01/20,23192
2017/01/21,23123
2017/01/22,23047
2017/01/23,23002
2017/01/24,23136
2017/01/25,23000
2017/01/26,22908
2017/01/27,22808
2017/01/28,22661
2017/01/29,22480
2017/01/30,22512
2017/01/31,22478
2017/02/01,22541
2017/02/02,22635
2017/02/03,22624
2017/02/04,22796
2017/02/05,23019
2017/02/06,23116
2017/02/07,23188
2017/02/08,23329
2017/02/09,23447
2017/02/10,23687
2017/02/11,23540
2017/02/12,23553
2017/02/13,24075
2017/02/14,24569
2017/02/15,25038
2017/02/16,25249
2017/02/17,25381
2017/02/18,25642
2017/02/19,25597
2017/02/20,25810
2017/02/21,25934
2017/02/22,25985
2017/02/23,25963
2017/02/24,26384
2017/02/25,26504
2017/02/26,26619
2017/02/27,27003
2017/02/28,27967
2017/03/01,28901
2017/03/02,30867
2017/03/03,31879
2017/03/04,32266
2017/03/05,32401
2017/03/06,32769
2017/03/07,32703
2017/03/08,32726
2017/03/09,33287
2017/03/10,33689
2017/03/11,34192
2017/03/12,35053
2017/03/13,37495
2017/03/14,38640
2017/03/15,39921
2017/03/16,43683
2017/03/17,46774
2017/03/18,47886
2017/03/19,47929
2017/03/20,48123
2017/03/21,48332
2017/03/22,48094
2017/03/23,47851
2017/03/24,48765
2017/03/25,49039
2017/03/26,48559
2017/03/27,48812
2017/03/28,48810
2017/03/29,49022
2017/03/30,50538
2017/03/31,52800
2017/04/01,52039
2017/04/02,52332
2017/04/03,54005
2017/04/04,53919
2017/04/05,53852
2017/04/06,55053
2017/04/07,54268
2017/04/08,52827
2017/04/09,51364
2017/04/10,50687
2017/04/11,49949
2017/04/12,49767
2017/04/13,49941
2017/04/14,49827
2017/04/15,49287
2017/04/16,48023
2017/04/17,47344
2017/04/18,47797
2017/04/19,48215
2017/04/20,49044
2017/04/21,48590
2017/04/22,48004
2017/04/23,47710
2017/04/24,48162
2017/04/25,48381
2017/04/26,49554
2017/04/27,52275
2017/04/28,53630
2017/04/29,54224
2017/04/30,55155
2017/05/01,57336
2017/05/02,58802
2017/05/03,59133
2017/05/04,61533
2017/05/05,63355
2017/05/06,63368
2017/05/07,64532
2017/05/08,67007
2017/05/09,68379
2017/05/10,69088
2017/05/11,70465
2017/05/12,70439
2017/05/13,69314
2017/05/14,69010
2017/05/15,70167
2017/05/16,71118
2017/05/17,71188
2017/05/18,73720
2017/05/19,78432
2017/05/20,78604
2017/05/21,80243
2017/05/22,84613
2017/05/23,89572
2017/05/24,93756
2017/05/25,97339
2017/05/26,99364
2017/05/27,98880
2017/05/28,98131
2017/05/29,98442
2017/05/30,100127
2017/05/31,103080
2017/06/01,107800
2017/06/02,108977
2017/06/03,109932
2017/06/04,110910
2017/06/05,112948
2017/06/06,116293
2017/06/07,118512
2017/06/08,119414
2017/06/09,122610
2017/06/10,126180
2017/06/11,131760
2017/06/12,142420
2017/06/13,150279
2017/06/14,154475
2017/06/15,159055
2017/06/16,160249
2017/06/17,160798
2017/06/18,162065
2017/06/19,166005
2017/06/20,169354
2017/06/21,167734
2017/06/22,172933
2017/06/23,176898
2017/06/24,177390
2017/06/25,174523
2017/06/26,182919
2017/06/27,182864
2017/06/28,183612
2017/06/29,183514
2017/06/30,182727
2017/07/01,181122
2017/07/02,180031
2017/07/03,182862
2017/07/04,184265
2017/07/05,183686
2017/07/06,182770
2017/07/07,185530
2017/07/08,182116
2017/07/09,177880
2017/07/10,180878
2017/07/11,182557
2017/07/12,183142
2017/07/13,180538
2017/07/14,178362
2017/07/15,175459
2017/07/16,173696
2017/07/17,172529
2017/07/18,173283
2017/07/19,174240
2017/07/20,174268
2017/07/21,172952
2017/07/22,168605
2017/07/23,170580
2017/07/24,170356
2017/07/25,169308
2017/07/26,166839
2017/07/27,165659
2017/07/28,165559
2017/07/29,162026
2017/07/30,160142
2017/07/31,163540
2017/08/01,161917
2017/08/02,161697
2017/08/03,161018
2017/08/04,162734
2017/08/05,164182
2017/08/06,165120
2017/08/07,167894
2017/08/08,174184
2017/08/09,176542
2017/08/10,183200
2017/08/11,189465
2017/08/12,192815
2017/08/13,195236
2017/08/14,205576
2017/08/15,213747
2017/08/16,220967
2017/08/17,228256
2017/08/18,236320
2017/08/19,236258
2017/08/20,231476
2017/08/21,234199
2017/08/22,233062
2017/08/23,235235
2017/08/24,234027
2017/08/25,234409
2017/08/26,228545
2017/08/27,224564
2017/08/28,225460
2017/08/29,230165
2017/08/30,235125
2017/08/31,240467
2017/09/01,242994
2017/09/02,240228
2017/09/03,234683
2017/09/04,243393
2017/09/05,249725
2017/09/06,257690
2017/09/07,259597
2017/09/08,262293
2017/09/09,259905
2017/09/10,253205
2017/09/11,251667
2017/09/12,255507
2017/09/13,253777
2017/09/14,255576
2017/09/15,262472
2017/09/16,258338
2017/09/17,249366
2017/09/18,249653
2017/09/19,246798
2017/09/20,242986
2017/09/21,238407
2017/09/22,230225
2017/09/23,222339
2017/09/24,216875
2017/09/25,214680
2017/09/26,211611
2017/09/27,209881
2017/09/28,210349
2017/09/29,211303
2017/09/30,208469
2017/10/01,204176
2017/10/02,203731
2017/10/03,204362
2017/10/04,202659
2017/10/05,201928
2017/10/06,201050
2017/10/07,198784
2017/10/08,197497
2017/10/09,197672
2017/10/10,202182
2017/10/11,204861
2017/10/12,207710
2017/10/13,214194
2017/10/14,214067
2017/10/15,212673
2017/10/16,211915
2017/10/17,218622
2017/10/18,220955
2017/10/19,221826
2017/10/20,225549
2017/10/21,227351
2017/10/22,230991
2017/10/23,233426
2017/10/24,236364
2017/10/25,235647
2017/10/26,236243
2017/10/27,236348
2017/10/28,204835
2017/10/29,177524
2017/10/30,153854
2017/10/31,169140
2017/11/01,184435
2017/11/02,202397
2017/11/03,211148
2017/11/04,211296
2017/11/05,210758
2017/11/06,215610
2017/11/07,220159
2017/11/08,227077
2017/11/09,233933
2017/11/10,239376
2017/11/11,238828
2017/11/12,243570
2017/11/13,246015
2017/11/14,251636
2017/11/15,262315
2017/11/16,266368
2017/11/17,272519
2017/11/18,272354
2017/11/19,272997
2017/11/20,278731
2017/11/21,284481
2017/11/22,290259
2017/11/23,295169
2017/11/24,298116
2017/11/25,300150
2017/11/26,302369
2017/11/27,313280
2017/11/28,325672
2017/11/29,341504
2017/11/30,351967
2017/12/01,356101
2017/12/02,360786
2017/12/03,369519
2017/12/04,377841
2017/12/05,383641
2017/12/06,411733
2017/12/07,411095
2017/12/08,418647
2017/12/09,421344
2017/12/10,421244
2017/12/11,434282
2017/12/12,453263
2017/12/13,476213
2017/12/14,502335
2017/12/15,516900
2017/12/16,527230
2017/12/17,536084
2017/12/18,558043
2017/12/19,589778
2017/12/20,612131
2017/12/21,640786
2017/12/22,666882
2017/12/23,665229
2017/12/24,644414
2017/12/25,626929
2017/12/26,619593
2017/12/27,622276
2017/12/28,629102
2017/12/29,654119
2017/12/30,686235
2017/12/31,682910
2018/01/01,678136
2018/01/02,703148
2018/01/03,739665
2018/01/04,790172
2018/01/05,822842
2018/01/06,841661
2018/01/07,845672
2018/01/08,858163
2018/01/09,877020
2018/01/10,884921
2018/01/11,892674
2018/01/12,887819
2018/01/13,887637
2018/01/14,876214
2018/01/15,885454
2018/01/16,901818
2018/01/17,915276
2018/01/18,918650
2018/01/19,895559
2018/01/20,862390
2018/01/21,849544
2018/01/22,831515
2018/01/23,809783
2018/01/24,787729
2018/01/25,749520
2018/01/26,740249
2018/01/27,718795
2018/01/28,704289
2018/01/29,699370
2018/01/30,690660
2018/01/31,682232
2018/02/01,688365
2018/02/02,691482
2018/02/03,673340
2018/02/04,655802
2018/02/05,649702
2018/02/06,646868
2018/02/07,635225
2018/02/08,608823
2018/02/09,598125
2018/02/10,594821
2018/02/11,581958
2018/02/12,580783
2018/02/13,568351
2018/02/14,559620
2018/02/15,553769
2018/02/16,539604
2018/02/17,528495
2018/02/18,519800
2018/02/19,520532
2018/02/20,528601
2018/02/21,528454
2018/02/22,522838
2018/02/23,512980
2018/02/24,496470
2018/02/25,483196
2018/02/26,483139
2018/02/27,478369
2018/02/28,477049
2018/03/01,471521
2018/03/02,467586
2018/03/03,456563
2018/03/04,442790
2018/03/05,442662
2018/03/06,442851
2018/03/07,455951
2018/03/08,451529
2018/03/09,445648
2018/03/10,435712
2018/03/11,422516
2018/03/12,418765
2018/03/13,416517
2018/03/14,419628
2018/03/15,418542
2018/03/16,413992
2018/03/17,405214
2018/03/18,403412
2018/03/19,407085
2018/03/20,404264
2018/03/21,405433
2018/03/22,402529
2018/03/23,409722
2018/03/24,408771
2018/03/25,395729
2018/03/26,394340
2018/03/27,389478
2018/03/28,382361
2018/03/29,380073
2018/03/30,380607
2018/03/31,374462
2018/04/01,366029
2018/04/02,363957
2018/04/03,366643
2018/04/04,366187
2018/04/05,373784
2018/04/06,376361
2018/04/07,371501
2018/04/08,371643
2018/04/09,375032
2018/04/10,372954
2018/04/11,372547
2018/04/12,379256
2018/04/13,386322
2018/04/14,383506
2018/04/15,382471
2018/04/16,383701
2018/04/17,388175
2018/04/18,389816
2018/04/19,396113
2018/04/20,404758
2018/04/21,413340
2018/04/22,422586
2018/04/23,435070
2018/04/24,446690
2018/04/25,449353
2018/04/26,450484
2018/04/27,448172
2018/04/28,446107
2018/04/29,441473
2018/04/30,443741
2018/05/01,439884
2018/05/02,443604
2018/05/03,452440
2018/05/04,491919
2018/05/05,492330
2018/05/06,489073
2018/05/07,490835
2018/05/08,494968
2018/05/09,500645
2018/05/10,505271
2018/05/11,507093
2018/05/12,511289
2018/05/13,511333
2018/05/14,514206
2018/05/15,515014
2018/05/16,518948
2018/05/17,526011
2018/05/18,531166
2018/05/19,541130
2018/05/20,539889
2018/05/21,537301
2018/05/22,539369
2018/05/23,542595
2018/05/24,543461
2018/05/25,540621
2018/05/26,537674
2018/05/27,538403
2018/05/28,545981
2018/05/29,546548
2018/05/30,546477
2018/05/31,545431
2018/06/01,537289
2018/06/02,534201
2018/06/03,535892
2018/06/04,533326
2018/06/05,528767
2018/06/06,523867
2018/06/07,521385
2018/06/08,512813
2018/06/09,459697
2018/06/10,398404
2018/06/11,411528
2018/06/12,415906
2018/06/13,423400
2018/06/14,428820
2018/06/15,436557
2018/06/16,430245
2018/06/17,429704
2018/06/18,430367
2018/06/19,435589
2018/06/20,442671
2018/06/21,447225
2018/06/22,453135
2018/06/23,451935
2018/06/24,450673
2018/06/25,466905
2018/06/26,464525
2018/06/27,464958
2018/06/28,467836
2018/06/29,468286
2018/06/30,447448
2018/07/01,419892
2018/07/02,401700
2018/07/03,386156
2018/07/04,371995
2018/07/05,364458
2018/07/06,352301
2018/07/07,341072
2018/07/08,340221
2018/07/09,343633
2018/07/10,347234
2018/07/11,347030
2018/07/12,343102
2018/07/13,336031
2018/07/14,327379
2018/07/15,320387
2018/07/16,335486
2018/07/17,349718
2018/07/18,372565
2018/07/19,386297
2018/07/20,391084
2018/07/21,388566
2018/07/22,395120
2018/07/23,407583
2018/07/24,422249
2018/07/25,436034
2018/07/26,441478
2018/07/27,452073
2018/07/28,454314
2018/07/29,457530
2018/07/30,463433
2018/07/31,466619
2018/08/01,469501
2018/08/02,468864
2018/08/03,473701
2018/08/04,469512
2018/08/05,464213
2018/08/06,462002
2018/08/07,454317
2018/08/08,441177
2018/08/09,430340
2018/08/10,372961
2018/08/11,323233
2018/08/12,280135
2018/08/13,302158
2018/08/14,318092
2018/08/15,329674
2018/08/16,345673
2018/08/17,349763
2018/08/18,353365
2018/08/19,355315
2018/08/20,363830
2018/08/21,363673
2018/08/22,365158
2018/08/23,365148
2018/08/24,366233
2018/08/25,366627
2018/08/26,368715
2018/08/27,373465
2018/08/28,376500
2018/08/29,369863
2018/08/30,368253
2018/08/31,366377
2018/09/01,371079
2018/09/02,377427
2018/09/03,382767
2018/09/04,382488
2018/09/05,383890
2018/09/06,382491
2018/09/07,381243
2018/09/08,377470
2018/09/09,374313
2018/09/10,371256
2018/09/11,365567
2018/09/12,360953
2018/09/13,358660
2018/09/14,352975
2018/09/15,342246
2018/09/16,332559
2018/09/17,332338
2018/09/18,326997
2018/09/19,320968
2018/09/20,318491
2018/09/21,318692
2018/09/22,313406
2018/09/23,309017
2018/09/24,305244
2018/09/25,304527
2018/09/26,301090
2018/09/27,300066
2018/09/28,299894
2018/09/29,293741
2018/09/30,294083
2018/10/01,292236
2018/10/02,289744
2018/10/03,295655
2018/10/04,302011
2018/10/05,310436
2018/10/06,320765
2018/10/07,318819
2018/10/08,319920
2018/10/09,321392
2018/10/10,319633
2018/10/11,321485
2018/10/12,321396
2018/10/13,321919
2018/10/14,321175
2018/10/15,325533
2018/10/16,330419
2018/10/17,335103
2018/10/18,336936
2018/10/19,337933
2018/10/20,337547
2018/10/21,334373
2018/10/22,338307
2018/10/23,339641
2018/10/24,340347
2018/10/25,339966
2018/10/26,340786
2018/10/27,337263
2018/10/28,334478
2018/10/29,340450
2018/10/30,345470
2018/10/31,348698
2018/11/01,348653
2018/11/02,342910
2018/11/03,336503
2018/11/04,331562
2018/11/05,333461
2018/11/06,333259
2018/11/07,330734
2018/11/08,327665
2018/11/09,328158
2018/11/10,325055
2018/11/11,327777
2018/11/12,329011
2018/11/13,328339
2018/11/14,329674
2018/11/15,329520
2018/11/16,327545
2018/11/17,323035
2018/11/18,317216
2018/11/19,324914
2018/11/20,329456
2018/11/21,327504
2018/11/22,324398
2018/11/23,322439
2018/11/24,315560
2018/11/25,313855
2018/11/26,313185
2018/11/27,310695
2018/11/28,312989
2018/11/29,310223
2018/11/30,311443
2018/12/01,307093
2018/12/02,301961
2018/12/03,300918
2018/12/04,298991
2018/12/05,300712
2018/12/06,301551
2018/12/07,304751
2018/12/08,309338
2018/12/09,308775
2018/12/10,311295
2018/12/11,309119
2018/12/12,307129
2018/12/13,305719
2018/12/14,304647
2018/12/15,305148
2018/12/16,308047
2018/12/17,308866
2018/12/18,307031
2018/12/19,309177
2018/12/20,311303
2018/12/21,311985
2018/12/22,305757
2018/12/23,304289
2018/12/24,307876
2018/12/25,305941
2018/12/26,305915
2018/12/27,306007
2018/12/28,308720
2018/12/29,309469
2018/12/30,305365
2018/12/31,304415
2019/01/01,299617
2019/01/02,301022
2019/01/03,304955
2019/01/04,304240
2019/01/05,301492
2019/01/06,299348
2019/01/07,302248
2019/01/08,305971
2019/01/09,308701
2019/01/10,310355
2019/01/11,309522
2019/01/12,301228
2019/01/13,296455
2019/01/14,302838
2019/01/15,304432
2019/01/16,302066
2019/01/17,299403
2019/01/18,298074
2019/01/19,294490
2019/01/20,289748
2019/01/21,288878
2019/01/22,286540
2019/01/23,286827
2019/01/24,286089
2019/01/25,286314
2019/01/26,282870
2019/01/27,282668
2019/01/28,287867
2019/01/29,288694
2019/01/30,288106
2019/01/31,287417
2019/02/01,284888
2019/02/02,278704
2019/02/03,270692
2019/02/04,262694
2019/02/05,256230
2019/02/06,251635
2019/02/07,246838
2019/02/08,245899
2019/02/09,242242
2019/02/10,236822
2019/02/11,236053
2019/02/12,236355
2019/02/13,238123
2019/02/14,239573
2019/02/15,241840
2019/02/16,241608
2019/02/17,240567
2019/02/18,247706
2019/02/19,253098
2019/02/20,254751
2019/02/21,254535
2019/02/22,255246
2019/02/23,254084
2019/02/24,255742
2019/02/25,258179
2019/02/26,260432
2019/02/27,262748
2019/02/28,265507
2019/03/01,268688
2019/03/02,268890
2019/03/03,266223
2019/03/04,270368
2019/03/05,274499
2019/03/06,277890
2019/03/07,280003
2019/03/08,282270
2019/03/09,283721
2019/03/10,279084
2019/03/11,278660
2019/03/12,281586
2019/03/13,283391
2019/03/14,285499
2019/03/15,285651
2019/03/16,281894
2019/03/17,280403
2019/03/18,284347
2019/03/19,289182
2019/03/20,294911
2019/03/21,296646
2019/03/22,299031
2019/03/23,297326
2019/03/24,296250
2019/03/25,303825
2019/03/26,309434
2019/03/27,312726
2019/03/28,317011
2019/03/29,319690
2019/03/30,321783
2019/03/31,320037
2019/04/01,330190
2019/04/02,343227
2019/04/03,352032
2019/04/04,352833
2019/04/05,351346
2019/04/06,345466
2019/04/07,343053
2019/04/08,347195
2019/04/09,350008
2019/04/10,350265
2019/04/11,356411
2019/04/12,361446
2019/04/13,358190
2019/04/14,348880
2019/04/15,348772
2019/04/16,348887
2019/04/17,349381
2019/04/18,350569
2019/04/19,355251
2019/04/20,365016
2019/04/21,367218
2019/04/22,372117
2019/04/23,376795
2019/04/24,376476
2019/04/25,374366
2019/04/26,372104
2019/04/27,362094
2019/04/28,355109
2019/04/29,352651
2019/04/30,354691
2019/05/01,358412
2019/05/02,353436
2019/05/03,351515
2019/05/04,346301
2019/05/05,343202
2019/05/06,344897
2019/05/07,345635
2019/05/08,348036
2019/05/09,350885
2019/05/10,356119
2019/05/11,359295
2019/05/12,359789
2019/05/13,367502
2019/05/14,379200
2019/05/15,392109
2019/05/16,407077
2019/05/17,412323
2019/05/18,410428
2019/05/19,407414
2019/05/20,409898
2019/05/21,417053
2019/05/22,419381
2019/05/23,422402
2019/05/24,427460
2019/05/25,428317
2019/05/26,424857
2019/05/27,435096
2019/05/28,442633
2019/05/29,453121
2019/05/30,455955
2019/05/31,461308
2019/06/01,482015
2019/06/02,488880
2019/06/03,488933
2019/06/04,483974
2019/06/05,473945
2019/06/06,475855
2019/06/07,462238
2019/06/08,447234
2019/06/09,443025
2019/06/10,435807
2019/06/11,438905
2019/06/12,455455
2019/06/13,454736
2019/06/14,452640
2019/06/15,454684
2019/06/16,471015
2019/06/17,464161
2019/06/18,463210
2019/06/19,457562
2019/06/20,448587
2019/06/21,449757
2019/06/22,449407
2019/06/23,443452
2019/06/24,443101
2019/06/25,441739
2019/06/26,448286
2019/06/27,448547
2019/06/28,443453
2019/06/29,436563
2019/06/30,425677
2019/07/01,421163
2019/07/02,424795
2019/07/03,426075
2019/07/04,424677
2019/07/05,419430
2019/07/06,410056
2019/07/07,398405
2019/07/08,397218
2019/07/09,400610
2019/07/10,400280
2019/07/11,395997
2019/07/12,396203
2019/07/13,385184
2019/07/14,378623
2019/07/15,381818
2019/07/16,373802
2019/07/17,375442
2019/07/18,373481
2019/07/19,371015
2019/07/20,363504
2019/07/21,353268
2019/07/22,354439
2019/07/23,350886
2019/07/24,344770
2019/07/25,340206
2019/07/26,340817
2019/07/27,338708
2019/07/28,336110
2019/07/29,337627
2019/07/30,345208
2019/07/31,345261
2019/08/01,342887
2019/08/02,344286
2019/08/03,337919
2019/08/04,326786
2019/08/05,336773
2019/08/06,346762
2019/08/07,350202
2019/08/08,352440
2019/08/09,357171
2019/08/10,357013
2019/08/11,352808
2019/08/12,359634
2019/08/13,363533
2019/08/14,367533
2019/08/15,366967
2019/08/16,369945
2019/08/17,365455
2019/08/18,359713
2019/08/19,361665
2019/08/20,365337
2019/08/21,369170
2019/08/22,370539
2019/08/23,373908
2019/08/24,371423
2019/08/25,367277
2019/08/26,369686
2019/08/27,371655
2019/08/28,371415
2019/08/29,372001
2019/08/30,370289
2019/08/31,365749
2019/09/01,360084
2019/09/02,363117
2019/09/03,364722
2019/09/04,364563
2019/09/05,369432
2019/09/06,372179
2019/09/07,369093
2019/09/08,365617
2019/09/09,368967
2019/09/10,366662
2019/09/11,366874
2019/09/12,367679
2019/09/13,361699
2019/09/14,357610
2019/09/15,354502
2019/09/16,359116
2019/09/17,359267
2019/09/18,360573
2019/09/19,359326
2019/09/20,362447
2019/09/21,353963
2019/09/22,344403
2019/09/23,338854
2019/09/24,340727
2019/09/25,340425
2019/09/26,338198
2019/09/27,335806
2019/09/28,331631
2019/09/29,324873
2019/09/30,325785
2019/10/01,326215
2019/10/02,325715
2019/10/03,321114
2019/10/04,316420
2019/10/05,314548
2019/10/06,310959
2019/10/07,311187
2019/10/08,313991
2019/10/09,321225
2019/10/10,324974
2019/10/11,328143
2019/10/12,325069
2019/10/13,319141
2019/10/14,318858
2019/10/15,321423
2019/10/16,321591
2019/10/17,321768
2019/10/18,327034
2019/10/19,327180
2019/10/20,322622
2019/10/21,323599
2019/10/22,324313
2019/10/23,324712
2019/10/24,324962
2019/10/25,326724
2019/10/26,327701
2019/10/27,323474
2019/10/28,325688
