Date,hashrate90sma
2016/06/27,2827608461768
2016/06/28,2855427674784
2016/06/29,2881495354721
2016/06/30,2907587850289
2016/07/01,2935446802208
2016/07/02,2962340602660
2016/07/03,2989388647647
2016/07/04,3016214105498
2016/07/05,3043320497754
2016/07/06,3071367879332
2016/07/07,3097459266885
2016/07/08,3123964365469
2016/07/09,3149727523581
2016/07/10,3176552048916
2016/07/11,3204601208955
2016/07/12,3231563937173
2016/07/13,3259085969211
2016/07/14,3285189104532
2016/07/15,3310198364421
2016/07/16,3336069581996
2016/07/17,3360741588067
2016/07/18,3386807167897
2016/07/19,3411743552064
2016/07/20,3435481752792
2016/07/21,3461951189183
2016/07/22,3485502511524
2016/07/23,3511484705772
2016/07/24,3534817158191
2016/07/25,3557316969776
2016/07/26,3577362196405
2016/07/27,3594883117703
2016/07/28,3614721470005
2016/07/29,3632458994112
2016/07/30,3649551255399
2016/07/31,3668273861498
2016/08/01,3684529032144
2016/08/02,3697817842299
2016/08/03,3709661567102
2016/08/04,3724965311166
2016/08/05,3741458312832
2016/08/06,3756214969150
2016/08/07,3772190774308
2016/08/08,3788392644068
2016/08/09,3808133952540
2016/08/10,3828153407224
2016/08/11,3847334519909
2016/08/12,3866885502167
2016/08/13,3885668216220
2016/08/14,3904646715161
2016/08/15,3923912666247
2016/08/16,3943130783441
2016/08/17,3961549962382
2016/08/18,3980405599308
2016/08/19,3998435894132
2016/08/20,4018161596384
2016/08/21,4038287248253
2016/08/22,4058212630318
2016/08/23,4078803025493
2016/08/24,4098884129959
2016/08/25,4120010508341
2016/08/26,4142111534823
2016/08/27,4163947224744
2016/08/28,4185152676506
2016/08/29,4206075211346
2016/08/30,4227580157116
2016/08/31,4249492413791
2016/09/01,4270061961200
2016/09/02,4291643619284
2016/09/03,4310954252561
2016/09/04,4327453465181
2016/09/05,4345792104755
2016/09/06,4363435363515
2016/09/07,4380682045502
2016/09/08,4399704886511
2016/09/09,4417590731998
2016/09/10,4435718484499
2016/09/11,4454596985333
2016/09/12,4472911955807
2016/09/13,4491252034881
2016/09/14,4511627329433
2016/09/15,4530314979298
2016/09/16,4549664752840
2016/09/17,4570238296430
2016/09/18,4583847339661
2016/09/19,4599397856633
2016/09/20,4619772895368
2016/09/21,4641161136628
2016/09/22,4656931917534
2016/09/23,4679104437874
2016/09/24,4700177396575
2016/09/25,4722908976418
2016/09/26,4741183291286
2016/09/27,4764162067068
2016/09/28,4787547104633
2016/09/29,4811412561227
2016/09/30,4833247485929
2016/10/01,4856425103238
2016/10/02,4881722690598
2016/10/03,4905513615906
2016/10/04,4930850404700
2016/10/05,4955933384396
2016/10/06,4981350879078
2016/10/07,5004277149872
2016/10/08,5029884530614
2016/10/09,5056082282165
2016/10/10,5082766105616
2016/10/11,5109645521258
2016/10/12,5134376634434
2016/10/13,5162734213724
2016/10/14,5193798296357
2016/10/15,5225534961909
2016/10/16,5257997092845
2016/10/17,5286989252867
2016/10/18,5319923915123
2016/10/19,5350849436539
2016/10/20,5386482328959
2016/10/21,5421338694954
2016/10/22,5457673093110
2016/10/23,5493288838404
2016/10/24,5532899054061
2016/10/25,5575596621025
2016/10/26,5616331096661
2016/10/27,5656521123066
2016/10/28,5694179727129
2016/10/29,5714333583723
2016/10/30,5733598138676
2016/10/31,5760640456357
2016/11/01,5778970545937
2016/11/02,5787949378103
2016/11/03,5793472311429
2016/11/04,5796132467188
2016/11/05,5794677395386
2016/11/06,5791718925448
2016/11/07,5794465474335
2016/11/08,5802065609891
2016/11/09,5807183116690
2016/11/10,5807943593774
2016/11/11,5807854105145
2016/11/12,5808594236979
2016/11/13,5813322917656
2016/11/14,5818877999200
2016/11/15,5824863309818
2016/11/16,5828568495561
2016/11/17,5830476291025
2016/11/18,5834742873125
2016/11/19,5841650411992
2016/11/20,5853851392385
2016/11/21,5868793092104
2016/11/22,5879755175228
2016/11/23,5888917321752
2016/11/24,5889459191949
2016/11/25,5890098087762
2016/11/26,5892176220292
2016/11/27,5894828447652
2016/11/28,5899697723307
2016/11/29,5902359776902
2016/11/30,5901748576085
2016/12/01,5900960821278
2016/12/02,5904040759734
2016/12/03,5911676014917
2016/12/04,5916514172171
2016/12/05,5920336355897
2016/12/06,5922280434135
2016/12/07,5926296100777
2016/12/08,5933162191438
2016/12/09,5940961482366
2016/12/10,5947920529586
2016/12/11,5956893048286
2016/12/12,5963617002334
2016/12/13,5970484986049
2016/12/14,5977083317989
2016/12/15,5983667741578
2016/12/16,5990157934526
2016/12/17,6004947104523
2016/12/18,6020952691346
2016/12/19,6030283005007
2016/12/20,6039505424682
2016/12/21,6053839165046
2016/12/22,6059493583731
2016/12/23,6059893240355
2016/12/24,6053902048809
2016/12/25,6054779954007
2016/12/26,6054383072066
2016/12/27,6051066255493
2016/12/28,6045776344536
2016/12/29,6042154774259
2016/12/30,6036183188383
2016/12/31,6028937097216
2017/01/01,6023245499280
2017/01/02,6016167464079
2017/01/03,6009561214792
2017/01/04,6009232420297
2017/01/05,6012899720081
2017/01/06,6013928674431
2017/01/07,6016294777871
2017/01/08,6018479026655
2017/01/09,6022306608383
2017/01/10,6028814373414
2017/01/11,6033288486660
2017/01/12,6035607419874
2017/01/13,6038572629544
2017/01/14,6039645171433
2017/01/15,6046513318420
2017/01/16,6050348477997
2017/01/17,6053381744518
2017/01/18,6052854177902
2017/01/19,6056782882312
2017/01/20,6057573682482
2017/01/21,6062972381276
2017/01/22,6067101156764
2017/01/23,6071716711804
2017/01/24,6074245976890
2017/01/25,6078584289100
2017/01/26,6088805747401
2017/01/27,6114461305760
2017/01/28,6142369684401
2017/01/29,6163996496946
2017/01/30,6198204200497
2017/01/31,6238148388952
2017/02/01,6279230471656
2017/02/02,6326379842535
2017/02/03,6374655248813
2017/02/04,6425293008643
2017/02/05,6471674138769
2017/02/06,6513331693812
2017/02/07,6556276787007
2017/02/08,6605014974814
2017/02/09,6654733643574
2017/02/10,6706527972755
2017/02/11,6754728837785
2017/02/12,6802174418302
2017/02/13,6850698943386
2017/02/14,6901609453799
2017/02/15,6955310307489
2017/02/16,7004654367729
2017/02/17,7052797701617
2017/02/18,7096372329561
2017/02/19,7138061736525
2017/02/20,7184316731323
2017/02/21,7233703853260
2017/02/22,7288496526474
2017/02/23,7343518264897
2017/02/24,7398395269130
2017/02/25,7456891091497
2017/02/26,7517949888497
2017/02/27,7580469411953
2017/02/28,7651240733556
2017/03/01,7717068082925
2017/03/02,7784062514912
2017/03/03,7852686249813
2017/03/04,7920355182589
2017/03/05,7995460431681
2017/03/06,8071398191819
2017/03/07,8145055981016
2017/03/08,8220414434483
2017/03/09,8294620548936
2017/03/10,8367755483568
2017/03/11,8441816670975
2017/03/12,8518898654634
2017/03/13,8599645789226
2017/03/14,8678773689860
2017/03/15,8762470683232
2017/03/16,8845833896020
2017/03/17,8936393827953
2017/03/18,9026412107557
2017/03/19,9107823135931
2017/03/20,9197983120213
2017/03/21,9285368433519
2017/03/22,9379100602933
2017/03/23,9483578862036
2017/03/24,9590939186044
2017/03/25,9696482969079
2017/03/26,9808429055643
2017/03/27,9930072727516
2017/03/28,10047325391440
2017/03/29,10172388651342
2017/03/30,10297847909849
2017/03/31,10427684052107
2017/04/01,10554116056429
2017/04/02,10680120391313
2017/04/03,10797664773322
2017/04/04,10919758534471
2017/04/05,11045817012855
2017/04/06,11170080834499
2017/04/07,11294824574346
2017/04/08,11420287376846
2017/04/09,11539461286547
2017/04/10,11659341138602
2017/04/11,11785046164573
2017/04/12,11908672569194
2017/04/13,12026825737753
2017/04/14,12162927676927
2017/04/15,12290899760088
2017/04/16,12422670788518
2017/04/17,12558575349160
2017/04/18,12699743630774
2017/04/19,12832722179703
2017/04/20,12971053790907
2017/04/21,13112839174335
2017/04/22,13255245786025
2017/04/23,13401426434824
2017/04/24,13540805854697
2017/04/25,13690092601509
2017/04/26,13833716570859
2017/04/27,13982301406799
2017/04/28,14145347269485
2017/04/29,14315907580554
2017/04/30,14478084790719
2017/05/01,14643256887461
2017/05/02,14810151532058
2017/05/03,14979107751904
2017/05/04,15145740475468
2017/05/05,15323927966747
2017/05/06,15497702629560
2017/05/07,15675319541470
2017/05/08,15848833913046
2017/05/09,16033525232535
2017/05/10,16215798458922
2017/05/11,16399991863872
2017/05/12,16593553577864
2017/05/13,16778651974907
2017/05/14,16971548736136
2017/05/15,17173577746584
2017/05/16,17379788327777
2017/05/17,17570119667445
2017/05/18,17769300161491
2017/05/19,17979385625169
2017/05/20,18196394176964
2017/05/21,18422851405462
2017/05/22,18656581462133
2017/05/23,18878948932043
2017/05/24,19109280187216
2017/05/25,19340785690213
2017/05/26,19569572362908
2017/05/27,19804106272586
2017/05/28,20035890297226
2017/05/29,20285218497173
2017/05/30,20563788166590
2017/05/31,20829741426359
2017/06/01,21112615366048
2017/06/02,21386544621656
2017/06/03,21666834920806
2017/06/04,21957617948442
2017/06/05,22259453838909
2017/06/06,22562377298589
2017/06/07,22883207098541
2017/06/08,23207729452153
2017/06/09,23528728193993
2017/06/10,23873487810988
2017/06/11,24224476771741
2017/06/12,24576858103933
2017/06/13,24942326256335
2017/06/14,25318538837957
2017/06/15,25696339285212
2017/06/16,26081528337899
2017/06/17,26493434728908
2017/06/18,26906020217066
2017/06/19,27328343056496
2017/06/20,27758379157885
2017/06/21,28188071978282
2017/06/22,28625903476160
2017/06/23,29058105134193
2017/06/24,29496671354498
2017/06/25,29935574825140
2017/06/26,30401778357705
2017/06/27,30859331629810
2017/06/28,31334383333161
2017/06/29,31822141254219
2017/06/30,32314448595626
2017/07/01,32817171952092
2017/07/02,33334245763374
2017/07/03,33861026525719
2017/07/04,34399581718897
2017/07/05,34920172625048
2017/07/06,35450416025684
2017/07/07,35991901691139
2017/07/08,36541558066725
2017/07/09,37096800251169
2017/07/10,37657190745049
2017/07/11,38213613034727
2017/07/12,38755085461655
2017/07/13,39285457575341
2017/07/14,39806553783057
2017/07/15,40351113157463
2017/07/16,40910283040797
2017/07/17,41425851519581
2017/07/18,41962807669360
2017/07/19,42528223956725
2017/07/20,43112924065484
2017/07/21,43693777587339
2017/07/22,44266889488952
2017/07/23,44878239078360
2017/07/24,45456372854629
2017/07/25,46077146117041
2017/07/26,46690794894199
2017/07/27,47275824433163
2017/07/28,47876601163223
2017/07/29,48472698113205
2017/07/30,49093051810664
2017/07/31,49733322070858
2017/08/01,50369031003773
2017/08/02,50995712274528
2017/08/03,51575862489603
2017/08/04,52190739553393
2017/08/05,52791938512763
2017/08/06,53408992145194
2017/08/07,54039384695071
2017/08/08,54683239026375
2017/08/09,55340496327367
2017/08/10,55970779803275
2017/08/11,56621463813173
2017/08/12,57292656384688
2017/08/13,57957331757831
2017/08/14,58639014956010
2017/08/15,59350934434586
2017/08/16,60056583047844
2017/08/17,60764552086027
2017/08/18,61455292752514
2017/08/19,62176681509081
2017/08/20,62864376086582
2017/08/21,63592401797569
2017/08/22,64314410856282
2017/08/23,65060370851820
2017/08/24,65794038601564
2017/08/25,66495728144461
2017/08/26,67207157483259
2017/08/27,67890091138305
2017/08/28,68515683208591
2017/08/29,69225842355414
2017/08/30,69919406515477
2017/08/31,70604435119813
2017/09/01,71288541499871
2017/09/02,71960796024390
2017/09/03,72617979531427
2017/09/04,73286465715927
2017/09/05,73941985589860
2017/09/06,74583718002182
2017/09/07,75250338851442
2017/09/08,75947856654755
2017/09/09,76603761083058
2017/09/10,77242756052353
2017/09/11,77864706119906
2017/09/12,78535986034287
2017/09/13,79147335466075
2017/09/14,79772087246235
2017/09/15,80419331785603
2017/09/16,81032398197798
2017/09/17,81648635249611
2017/09/18,82228557713202
2017/09/19,82834509926385
2017/09/20,83419814594359
2017/09/21,84031242185208
2017/09/22,84616834691492
2017/09/23,85145104511213
2017/09/24,85681876589498
2017/09/25,86162056614411
2017/09/26,86640350649255
2017/09/27,87130628929943
2017/09/28,87577466367955
2017/09/29,87968326553263
2017/09/30,88347760903685
2017/10/01,88757228341784
2017/10/02,89145164823734
2017/10/03,89550782628391
2017/10/04,89976342295909
2017/10/05,90427920610181
2017/10/06,90820531765948
2017/10/07,91182932064826
2017/10/08,91571274121826
2017/10/09,91971795876094
2017/10/10,92407020509619
2017/10/11,92870470365609
2017/10/12,93307003269332
2017/10/13,93767947098795
2017/10/14,94155599870375
2017/10/15,94621134273129
2017/10/16,95102542019901
2017/10/17,95583463041764
2017/10/18,96031590131205
2017/10/19,96529503589918
2017/10/20,97021387177944
2017/10/21,97476704646745
2017/10/22,97979843554690
2017/10/23,98430777866605
2017/10/24,98928528591767
2017/10/25,99407060613013
2017/10/26,99820797608762
2017/10/27,98969823028833
2017/10/28,98091642428693
2017/10/29,97193081575658
2017/10/30,96294997903376
2017/10/31,95409779502761
2017/11/01,95902037472562
2017/11/02,96299887947117
2017/11/03,96688234753530
2017/11/04,97042974082765
2017/11/05,97428708258562
2017/11/06,97776358772424
2017/11/07,98098195882955
2017/11/08,98461582105584
2017/11/09,98789384635948
2017/11/10,99105753671795
2017/11/11,99417775796623
2017/11/12,99736371566270
2017/11/13,1.0003218839393E+14
2017/11/14,1.0029298475817E+14
2017/11/15,1.0054642600539E+14
2017/11/16,1.0076754588074E+14
2017/11/17,1.0095847563405E+14
2017/11/18,1.0116118680543E+14
2017/11/19,1.0135253066451E+14
2017/11/20,1.0162179123452E+14
2017/11/21,1.0184956201856E+14
2017/11/22,1.020846160687E+14
2017/11/23,1.0238295553018E+14
2017/11/24,1.0270339998247E+14
2017/11/25,1.0303491898537E+14
2017/11/26,1.0339700730551E+14
2017/11/27,1.0366591242445E+14
2017/11/28,1.0390709828158E+14
2017/11/29,1.0419001831202E+14
2017/11/30,1.0447727134882E+14
2017/12/01,1.0477308033655E+14
2017/12/02,1.0507494174303E+14
2017/12/03,1.0531788543002E+14
2017/12/04,1.0559987628379E+14
2017/12/05,1.0586491389658E+14
2017/12/06,1.0610789573231E+14
2017/12/07,1.0631279007826E+14
2017/12/08,1.0657126464307E+14
2017/12/09,1.0685810296787E+14
2017/12/10,1.0712712469456E+14
2017/12/11,1.0735215195068E+14
2017/12/12,1.0763479889901E+14
2017/12/13,1.0795085249128E+14
2017/12/14,1.0826612603473E+14
2017/12/15,1.0867228300934E+14
2017/12/16,1.0904940010145E+14
2017/12/17,1.0946173992155E+14
2017/12/18,1.0989217420139E+14
2017/12/19,1.1030689738084E+14
2017/12/20,1.1068928945523E+14
2017/12/21,1.1108399561646E+14
2017/12/22,1.1152049230224E+14
2017/12/23,1.1199619914797E+14
2017/12/24,1.1252265830518E+14
2017/12/25,1.1305219649238E+14
2017/12/26,1.1356122837286E+14
2017/12/27,1.1412417464485E+14
2017/12/28,1.1477822146894E+14
2017/12/29,1.1540484555691E+14
2017/12/30,1.1599225960619E+14
2017/12/31,116608208235673
2018/01/01,1.1725351835994E+14
2018/01/02,1.1786237105354E+14
2018/01/03,1.1842925397166E+14
2018/01/04,1.1909300459124E+14
2018/01/05,1.1982295488215E+14
2018/01/06,1.2047874339148E+14
2018/01/07,1.2119273562845E+14
2018/01/08,1.2188837826957E+14
2018/01/09,1.2257168535993E+14
2018/01/10,1.2333647029068E+14
2018/01/11,1.2411001222664E+14
2018/01/12,1.2494609901633E+14
2018/01/13,1.25751379968E+14
2018/01/14,1.2656957601866E+14
2018/01/15,1.2731514700147E+14
2018/01/16,1.2813044129819E+14
2018/01/17,1.2894131896170E+14
2018/01/18,1.2974295120627E+14
2018/01/19,1.3054444906375E+14
2018/01/20,1.3140816814879E+14
2018/01/21,1.3223856459663E+14
2018/01/22,1.3307609551596E+14
2018/01/23,1.3394152298562E+14
2018/01/24,1.3490716898329E+14
2018/01/25,1.3716780373768E+14
2018/01/26,1.3942856806499E+14
2018/01/27,1.4167339232629E+14
2018/01/28,1.4394854472171E+14
2018/01/29,1.4631581140197E+14
2018/01/30,1.4730963227556E+14
2018/01/31,1.4842431212655E+14
2018/02/01,1.4961347047778E+14
2018/02/02,1.5086226704611E+14
2018/02/03,1.5204764714385E+14
2018/02/04,1.5325832256551E+14
2018/02/05,1.5454060153733E+14
2018/02/06,1.5576822784537E+14
2018/02/07,1.5707796474624E+14
2018/02/08,1.5834190623326E+14
2018/02/09,1.596433404261E+14
2018/02/10,1.6093378350101E+14
2018/02/11,1.6225585742679E+14
2018/02/12,1.6366008018496E+14
2018/02/13,1.6507403997796E+14
2018/02/14,1.6645857249605E+14
2018/02/15,1.6785662702128E+14
2018/02/16,1.6931825631295E+14
2018/02/17,1.7076932805904E+14
2018/02/18,1.7213984844716E+14
2018/02/19,1.7351842035507E+14
2018/02/20,1.7486557210769E+14
2018/02/21,1.7619305415411E+14
2018/02/22,1.775129658579E+14
2018/02/23,1.7885320352643E+14
2018/02/24,1.801788851895E+14
2018/02/25,1.8158796204913E+14
2018/02/26,1.8298906596131E+14
2018/02/27,1.8432112850025E+14
2018/02/28,1.8573471701752E+14
2018/03/01,1.8715369009034E+14
2018/03/02,1.8859114285584E+14
2018/03/03,1.9013013945331E+14
2018/03/04,1.9154838288689E+14
2018/03/05,1.9300429322266E+14
2018/03/06,1.9446490980662E+14
2018/03/07,1.960010164154E+14
2018/03/08,1.9750348364744E+14
2018/03/09,1.9892806936442E+14
2018/03/10,2.0039926838288E+14
2018/03/11,2.0183910298606E+14
2018/03/12,2.0329176926266E+14
2018/03/13,2.0468179468212E+14
2018/03/14,2.0600243965642E+14
2018/03/15,2.072894890958E+14
2018/03/16,2.0869789446898E+14
2018/03/17,2.1007590453115E+14
2018/03/18,2.1138053921067E+14
2018/03/19,2.1272600567684E+14
2018/03/20,2.1409597892698E+14
2018/03/21,2.1542596519364E+14
2018/03/22,2.1675768864319E+14
2018/03/23,2.180329484711E+14
2018/03/24,2.1929574672283E+14
2018/03/25,2.2055321474073E+14
2018/03/26,2.2188091872676E+14
2018/03/27,2.2312819289803E+14
2018/03/28,2.2432558093498E+14
2018/03/29,2.2550486901416E+14
2018/03/30,2.2670593240754E+14
2018/03/31,2.27842342645E+14
2018/04/01,2.2895546133444E+14
2018/04/02,2.3007421350902E+14
2018/04/03,2.3113083278942E+14
2018/04/04,2.3217130585608E+14
2018/04/05,2.3318660017455E+14
2018/04/06,2.3431031224603E+14
2018/04/07,2.353197810848E+14
2018/04/08,2.3631140140757E+14
2018/04/09,2.3718743762734E+14
2018/04/10,2.3809462789377E+14
2018/04/11,2.3891412399032E+14
2018/04/12,2.397112508707E+14
2018/04/13,2.4053060565608E+14
2018/04/14,2.4130552750714E+14
2018/04/15,2.4212239007345E+14
2018/04/16,2.4288766928276E+14
2018/04/17,2.4360712126998E+14
2018/04/18,2.4427273404527E+14
2018/04/19,2.4502500295761E+14
2018/04/20,2.4562080678153E+14
2018/04/21,2.463692169403E+14
2018/04/22,2.4703172986077E+14
2018/04/23,2.4774551406576E+14
2018/04/24,2.4834460544694E+14
2018/04/25,2.4894859279434E+14
2018/04/26,2.496584838085E+14
2018/04/27,2.5027899064741E+14
2018/04/28,2.508286845571E+14
2018/04/29,2.5141273536806E+14
2018/04/30,2.5200962245316E+14
2018/05/01,2.524605160124E+14
2018/05/02,2.5291627091962E+14
2018/05/03,2.5334550123938E+14
2018/05/04,2.5381470835767E+14
2018/05/05,2.5433447649537E+14
2018/05/06,2.5479522138469E+14
2018/05/07,2.5534926854865E+14
2018/05/08,2.5581243631498E+14
2018/05/09,2.5626327650308E+14
2018/05/10,2.5667657576264E+14
2018/05/11,2.5710498281475E+14
2018/05/12,2.5757631054862E+14
2018/05/13,2.5799029958543E+14
2018/05/14,2.5832789606467E+14
2018/05/15,2.5869643632866E+14
2018/05/16,2.5904510924309E+14
2018/05/17,2.5937370783479E+14
2018/05/18,2.5967357877299E+14
2018/05/19,2.5998850942828E+14
2018/05/20,2.6035438565846E+14
2018/05/21,2.6078329144836E+14
2018/05/22,261154267586846
2018/05/23,2.6149485509324E+14
2018/05/24,2.6169950339863E+14
2018/05/25,2.6194360790492E+14
2018/05/26,2.621719062484E+14
2018/05/27,2.623596811948E+14
2018/05/28,2.6264548333725E+14
2018/05/29,2.6282372566056E+14
2018/05/30,2.6296445828651E+14
2018/05/31,2.6315605183194E+14
2018/06/01,263164583861052
2018/06/02,2.6332655278063E+14
2018/06/03,2.634559635961E+14
2018/06/04,2.6359255636962E+14
2018/06/05,2.6362792762011E+14
2018/06/06,2.6365556084114E+14
2018/06/07,2.6377751627908E+14
2018/06/08,2.6388536060019E+14
2018/06/09,2.6413310128975E+14
2018/06/10,2.6424325431689E+14
2018/06/11,2.644102039885E+14
2018/06/12,2.6464768317705E+14
2018/06/13,2.6476667671309E+14
2018/06/14,2.6477873124173E+14
2018/06/15,2.6480198482168E+14
2018/06/16,2.6487938612807E+14
2018/06/17,2.6492161853637E+14
2018/06/18,2.6506345709324E+14
2018/06/19,2.652725546715E+14
2018/06/20,2.6545062169934E+14
2018/06/21,2.6565564231518E+14
2018/06/22,2.6590015690892E+14
2018/06/23,2.6608652221322E+14
2018/06/24,2.6620518356424E+14
2018/06/25,2.6640427829699E+14
2018/06/26,2.665788593742E+14
2018/06/27,266893722341666
2018/06/28,2.670777982611E+14
2018/06/29,2.6727721120748E+14
2018/06/30,2.6758969648944E+14
2018/07/01,2.6777240273254E+14
2018/07/02,2.6807428026506E+14
2018/07/03,2.683982356393E+14
2018/07/04,2.6867834730436E+14
2018/07/05,2.6899024496908E+14
2018/07/06,2.6929864435472E+14
2018/07/07,2.6966482448866E+14
2018/07/08,2.7006007337693E+14
2018/07/09,2.7046866373018E+14
2018/07/10,2.7082406454651E+14
2018/07/11,2.7110750828546E+14
2018/07/12,2.7139578350408E+14
2018/07/13,2.7165009893139E+14
2018/07/14,2.719100523921E+14
2018/07/15,2.7217834868569E+14
2018/07/16,2.7245303903193E+14
2018/07/17,2.7286687294173E+14
2018/07/18,2.7317428599945E+14
2018/07/19,2.7351452556328E+14
2018/07/20,2.7369673035085E+14
2018/07/21,2.7379313620174E+14
2018/07/22,2.7398288912228E+14
2018/07/23,2.7433608107907E+14
2018/07/24,2.7461132050046E+14
2018/07/25,2.7486203765045E+14
2018/07/26,2.7519055919954E+14
2018/07/27,2.7555397632248E+14
2018/07/28,2.7580565019671E+14
2018/07/29,2.760875186143E+14
2018/07/30,2.7644962422518E+14
2018/07/31,2.7676444957016E+14
2018/08/01,2.7703284276674E+14
2018/08/02,2.7732994753154E+14
2018/08/03,2.7750034540715E+14
2018/08/04,2.7774598795301E+14
2018/08/05,2.7792982419235E+14
2018/08/06,2.7814810992381E+14
2018/08/07,2.7839111521276E+14
2018/08/08,2.7866827018762E+14
2018/08/09,2.7892321123538E+14
2018/08/10,2.7907070940182E+14
2018/08/11,2.7923759702391E+14
2018/08/12,2.7937528060095E+14
2018/08/13,2.7955041095776E+14
2018/08/14,2.7973589038615E+14
2018/08/15,2.7985585001822E+14
2018/08/16,2.7994971722893E+14
2018/08/17,2.8009449625715E+14
2018/08/18,2.801460273088E+14
2018/08/19,2.8018756511764E+14
2018/08/20,2.8028537998547E+14
2018/08/21,2.8041738480447E+14
2018/08/22,2.8069937730495E+14
2018/08/23,2.8084009670045E+14
2018/08/24,2.8097554811082E+14
2018/08/25,2.8118847710384E+14
2018/08/26,2.8140831655207E+14
2018/08/27,2.8159957072322E+14
2018/08/28,2.8178871566381E+14
2018/08/29,2.8185293493966E+14
2018/08/30,2.8205773851151E+14
2018/08/31,2.8219414071197E+14
