Date,sentinusd14rocUSD
2016/08/02,-5.721
2016/08/03,-50.537
2016/08/04,80.89
2016/08/05,12.04
2016/08/06,-48.875
2016/08/07,-86.646
2016/08/08,-82.166
2016/08/09,-86.146
2016/08/10,-62.741
2016/08/11,-52.57
2016/08/12,-59.968
2016/08/13,-51.075
2016/08/14,-58.121
2016/08/15,-74.608
2016/08/16,-89.958
2016/08/17,-76.92
2016/08/18,-67.315
2016/08/19,-75.971
2016/08/20,-11.345
2016/08/21,72.051
2016/08/22,7.397
2016/08/23,34.199
2016/08/24,-81.164
2016/08/25,-77.587
2016/08/26,-18.353
2016/08/27,-53.577
2016/08/28,-50.326
2016/08/29,-18.294
2016/08/30,-8.322
2016/08/31,-36.067
2016/09/01,87.038
2016/09/02,92.072
2016/09/03,-13.375
2016/09/04,-56.034
2016/09/05,-61.994
2016/09/06,-77.442
2016/09/07,-7.642
2016/09/08,68.039
2016/09/09,-63.765
2016/09/10,-27.761
2016/09/11,9.605
2016/09/12,-16.236
2016/09/13,20.415
2016/09/14,-27.471
2016/09/15,-69.272
2016/09/16,30.902
2016/09/17,-32.234
2016/09/18,15.589
2016/09/19,24.921
2016/09/20,350.725
2016/09/21,446.515
2016/09/22,42.603
2016/09/23,239.468
2016/09/24,123.283
2016/09/25,221.674
2016/09/26,71.028
2016/09/27,28.728
2016/09/28,267.966
2016/09/29,274.311
2016/09/30,-56.626
2016/10/01,7.123
2016/10/02,18.462
2016/10/03,-31.951
2016/10/04,-81.391
2016/10/05,-75.387
2016/10/06,-51.56
2016/10/07,-56.376
2016/10/08,-26.058
2016/10/09,-2.333
2016/10/10,63.132
2016/10/11,85.682
2016/10/12,-6.057
2016/10/13,-56.12
2016/10/14,161.507
2016/10/15,27.249
2016/10/16,-19.476
2016/10/17,169.961
2016/10/18,279.793
2016/10/19,-5.392
2016/10/20,-26.846
2016/10/21,-37.052
2016/10/22,-53.099
2016/10/23,-83.557
2016/10/24,-74.522
2016/10/25,-53.605
2016/10/26,-65.498
2016/10/27,-13.186
2016/10/28,-44.874
2016/10/29,44.652
2016/10/30,35.287
2016/10/31,-36.591
2016/11/01,-13.464
2016/11/02,260.684
2016/11/03,1136
2016/11/04,75.6
2016/11/05,57.906
2016/11/06,8.966
2016/11/07,-10.373
2016/11/08,-42.539
2016/11/09,101.293
2016/11/10,2.088
2016/11/11,125.745
2016/11/12,-36.843
2016/11/13,-50.633
2016/11/14,-61.351
2016/11/15,-66.289
2016/11/16,-76.589
2016/11/17,-70.476
2016/11/18,-20.297
2016/11/19,-13.402
2016/11/20,8.211
2016/11/21,-9.328
2016/11/22,249.406
2016/11/23,10.853
2016/11/24,-26.165
2016/11/25,-63.566
2016/11/26,-47.751
2016/11/27,-49.31
2016/11/28,30.93
2016/11/29,4.032
2016/11/30,-9.175
2016/12/01,-72.568
2016/12/02,151.861
2016/12/03,359.072
2016/12/04,111.849
2016/12/05,316.175
2016/12/06,67.161
2016/12/07,-20.902
2016/12/08,166.654
2016/12/09,48.036
2016/12/10,78.14
2016/12/11,146.207
2016/12/12,26.525
2016/12/13,-14.237
2016/12/14,-11.639
2016/12/15,92.099
2016/12/16,-57.916
2016/12/17,-37.619
2016/12/18,30.435
2016/12/19,-59.491
2016/12/20,-75.228
2016/12/21,-15.098
2016/12/22,19.388
2016/12/23,117.145
2016/12/24,45.643
2016/12/25,-52.095
2016/12/26,-32.368
2016/12/27,9.322
2016/12/28,136.563
2016/12/29,120.216
2016/12/30,143.433
2016/12/31,114.67
2017/01/01,-11.416
2017/01/02,119.239
2017/01/03,321.787
2017/01/04,411.21
2017/01/05,234.194
2017/01/06,62.065
2017/01/07,152.7
2017/01/08,227.812
2017/01/09,667.726
2017/01/10,370.537
2017/01/11,122.297
2017/01/12,16.375
2017/01/13,-11.429
2017/01/14,-82.282
2017/01/15,-61.982
2017/01/16,-66.944
2017/01/17,-65.203
2017/01/18,-89.18
2017/01/19,-87.891
2017/01/20,-61.791
2017/01/21,-76.459
2017/01/22,-57.757
2017/01/23,-79.493
2017/01/24,-82.475
2017/01/25,-78.568
2017/01/26,-74.05
2017/01/27,-55.193
2017/01/28,-30.172
2017/01/29,59.796
2017/01/30,-5.696
2017/01/31,-13.11
2017/02/01,51.843
2017/02/02,27.383
2017/02/03,-38.015
2017/02/04,95.822
2017/02/05,-21.08
2017/02/06,63.241
2017/02/07,73.305
2017/02/08,36.146
2017/02/09,32.093
2017/02/10,68.786
2017/02/11,67.425
2017/02/12,50.431
2017/02/13,86.389
2017/02/14,216.897
2017/02/15,297.859
2017/02/16,132.387
2017/02/17,87.066
2017/02/18,52.654
2017/02/19,258.493
2017/02/20,102.368
2017/02/21,228.738
2017/02/22,152.025
2017/02/23,123.529
2017/02/24,268.807
2017/02/25,303.221
2017/02/26,285.962
2017/02/27,885.632
2017/02/28,314.633
2017/03/01,249.225
2017/03/02,931.274
2017/03/03,887.936
2017/03/04,584.386
2017/03/05,477.648
2017/03/06,857.47
2017/03/07,316.016
2017/03/08,491.826
2017/03/09,674.748
2017/03/10,267.955
2017/03/11,641.012
2017/03/12,918.099
2017/03/13,282.085
2017/03/14,26.121
2017/03/15,26.681
2017/03/16,306.792
2017/03/17,127.464
2017/03/18,343.841
2017/03/19,19.331
2017/03/20,-4.04
2017/03/21,184.537
2017/03/22,134.115
2017/03/23,88.366
2017/03/24,199.911
2017/03/25,94.512
2017/03/26,-9.805
2017/03/27,8.747
2017/03/28,145.394
2017/03/29,192.131
2017/03/30,-28.452
2017/03/31,-0.273
2017/04/01,-47.293
2017/04/02,267.354
2017/04/03,171.097
2017/04/04,-34.882
2017/04/05,18.555
2017/04/06,58.18
2017/04/07,-69.964
2017/04/08,-50.842
2017/04/09,-38.753
2017/04/10,-32.914
2017/04/11,-31.866
2017/04/12,-49.322
2017/04/13,-68.685
2017/04/14,-53.423
2017/04/15,-64.774
2017/04/16,-88.446
2017/04/17,-85.09
2017/04/18,14.877
2017/04/19,-12.691
2017/04/20,-29.49
2017/04/21,73.053
2017/04/22,12.832
2017/04/23,15.02
2017/04/24,15.086
2017/04/25,5.347
2017/04/26,65.173
2017/04/27,208.268
2017/04/28,180.62
2017/04/29,475.179
2017/04/30,1234
2017/05/01,1565
2017/05/02,268.949
2017/05/03,257.382
2017/05/04,261.204
2017/05/05,461.233
2017/05/06,314.439
2017/05/07,438.809
2017/05/08,301.135
2017/05/09,314.074
2017/05/10,179.077
2017/05/11,125.746
2017/05/12,65.519
2017/05/13,16.932
2017/05/14,-5.424
2017/05/15,-21.064
2017/05/16,23.214
2017/05/17,-29.931
2017/05/18,-55.266
2017/05/19,-21.882
2017/05/20,-14.461
2017/05/21,-7.021
2017/05/22,148.471
2017/05/23,61.98
2017/05/24,79.992
2017/05/25,42.702
2017/05/26,83.225
2017/05/27,56.235
2017/05/28,50.597
2017/05/29,21.235
2017/05/30,29.543
2017/05/31,326.1
2017/06/01,326.545
2017/06/02,116.396
2017/06/03,183.609
2017/06/04,92.407
2017/06/05,-1.854
2017/06/06,97.18
2017/06/07,59.707
2017/06/08,40.065
2017/06/09,46.154
2017/06/10,86.732
2017/06/11,148.763
2017/06/12,421.699
2017/06/13,231.624
2017/06/14,-4.72
2017/06/15,81.868
2017/06/16,75.346
2017/06/17,7.603
2017/06/18,4.493
2017/06/19,-5.482
2017/06/20,0.319
2017/06/21,-58.74
2017/06/22,-31.181
2017/06/23,-22.003
2017/06/24,8.237
2017/06/25,-70.772
2017/06/26,-71.319
2017/06/27,-65.351
2017/06/28,-38.551
2017/06/29,-49.463
2017/06/30,-54.31
2017/07/01,-34.042
2017/07/02,-45.114
2017/07/03,73.087
2017/07/04,6.422
2017/07/05,-3.466
2017/07/06,-19
2017/07/07,-30.419
2017/07/08,-50.198
2017/07/09,-30.728
2017/07/10,-12.387
2017/07/11,-11.805
2017/07/12,-14.274
2017/07/13,32.748
2017/07/14,69.533
2017/07/15,86.593
2017/07/16,111.721
2017/07/17,-42.822
2017/07/18,-4.285
2017/07/19,178.343
2017/07/20,101.806
2017/07/21,102.196
2017/07/22,-43.367
2017/07/23,88.849
2017/07/24,95.077
2017/07/25,93.871
2017/07/26,45.168
2017/07/27,-6.107
2017/07/28,-2.221
2017/07/29,-8.006
2017/07/30,-29.397
2017/07/31,-56.291
2017/08/01,-61.119
2017/08/02,-61.567
2017/08/03,-62.283
2017/08/04,-62.856
2017/08/05,112.032
2017/08/06,43.097
2017/08/07,-44.807
2017/08/08,-37.012
2017/08/09,-12.529
2017/08/10,63.977
2017/08/11,190.653
2017/08/12,108.694
2017/08/13,218.343
2017/08/14,323.326
2017/08/15,169.313
2017/08/16,128.167
2017/08/17,173.631
2017/08/18,169.644
2017/08/19,58.252
2017/08/20,30.873
2017/08/21,52.6
2017/08/22,15.298
2017/08/23,25.228
2017/08/24,-45.398
2017/08/25,-75.513
2017/08/26,-79.631
2017/08/27,-26.657
2017/08/28,32.837
2017/08/29,36.124
2017/08/30,199.478
2017/08/31,38.46
2017/09/01,29.767
2017/09/02,43.884
2017/09/03,25.42
2017/09/04,29.654
2017/09/05,34.84
2017/09/06,29.53
2017/09/07,-0.179
2017/09/08,23.52
2017/09/09,237.896
2017/09/10,-24.038
2017/09/11,-54.013
2017/09/12,-39.605
2017/09/13,-80.28
2017/09/14,-40.597
2017/09/15,-30.943
2017/09/16,-48.048
2017/09/17,-19.021
2017/09/18,3.007
2017/09/19,-11.382
2017/09/20,-49.103
2017/09/21,-32.807
2017/09/22,-48.054
2017/09/23,-65.687
2017/09/24,-62.75
2017/09/25,-45.706
2017/09/26,-45.62
2017/09/27,0.202
2017/09/28,-22.869
2017/09/29,-43.102
2017/09/30,-25.01
2017/10/01,-55.196
2017/10/02,-60.327
2017/10/03,55.731
2017/10/04,59.507
2017/10/05,7.61
2017/10/06,28.124
2017/10/07,12.731
2017/10/08,41.769
2017/10/09,28.903
2017/10/10,32.674
2017/10/11,10.405
2017/10/12,13.611
2017/10/13,89.309
2017/10/14,77.698
2017/10/15,127.041
2017/10/16,19.558
2017/10/17,-45.425
2017/10/18,1.566
2017/10/19,38.978
2017/10/20,23.467
2017/10/21,34.447
2017/10/22,3.572
2017/10/23,17.48
2017/10/24,15.093
2017/10/25,1.662
2017/10/26,-13.105
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-6.362
2017/11/02,16.906
2017/11/03,6.721
2017/11/04,-18.555
2017/11/05,-13.669
2017/11/06,-21.246
2017/11/07,-37.973
2017/11/08,13.329
2017/11/09,103.238
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,34.223
2017/11/16,12.56
2017/11/17,37.983
2017/11/18,68.823
2017/11/19,90.165
2017/11/20,110.817
2017/11/21,153.374
2017/11/22,79.169
2017/11/23,9.631
2017/11/24,41.091
2017/11/25,96.121
2017/11/26,34.89
2017/11/27,165.709
2017/11/28,218.778
2017/11/29,132.93
2017/11/30,122.834
2017/12/01,84.341
2017/12/02,143.437
2017/12/03,120.821
2017/12/04,57.511
2017/12/05,-23.997
2017/12/06,2.574
2017/12/07,-27.716
2017/12/08,-31.278
2017/12/09,-58.205
2017/12/10,-60.181
2017/12/11,-67.413
2017/12/12,-36.083
2017/12/13,-45.558
2017/12/14,-23.077
2017/12/15,-28.425
2017/12/16,-44.618
2017/12/17,-41.725
2017/12/18,-33.23
2017/12/19,104.127
2017/12/20,65.894
2017/12/21,130.587
2017/12/22,140.586
2017/12/23,120.068
2017/12/24,72.318
2017/12/25,46.842
2017/12/26,-9.491
2017/12/27,7.559
2017/12/28,3.67
2017/12/29,60.365
2017/12/30,99.766
2017/12/31,12.897
2018/01/01,-2.82
2018/01/02,28.204
2018/01/03,19.444
2018/01/04,79.637
2018/01/05,85.259
2018/01/06,121.338
2018/01/07,170.209
2018/01/08,289.225
2018/01/09,197.551
2018/01/10,201.591
2018/01/11,116.407
2018/01/12,42.644
2018/01/13,12.813
2018/01/14,414.041
2018/01/15,151.966
2018/01/16,45.726
2018/01/17,23.263
2018/01/18,-25.128
2018/01/19,-47.167
2018/01/20,-42.844
2018/01/21,-39.069
2018/01/22,-47.396
2018/01/23,-56.789
2018/01/24,-61.902
2018/01/25,-77.283
2018/01/26,-32.449
2018/01/27,-46.457
2018/01/28,-74.078
2018/01/29,-39.244
2018/01/30,-44.127
2018/01/31,-40.882
2018/02/01,-36.093
2018/02/02,7.881
2018/02/03,-32.038
2018/02/04,-43.036
2018/02/05,-39.119
2018/02/06,-28.638
2018/02/07,-35.78
2018/02/08,-32.328
2018/02/09,-58.963
2018/02/10,-27.489
2018/02/11,-62.088
2018/02/12,-57.891
2018/02/13,-43.649
2018/02/14,-52.127
2018/02/15,-44.314
2018/02/16,-60.702
2018/02/17,-32.156
2018/02/18,-14.841
2018/02/19,-35.884
2018/02/20,-30.884
2018/02/21,-32.625
2018/02/22,58.376
2018/02/23,-37.734
2018/02/24,-51.249
2018/02/25,-52.081
2018/02/26,-46.813
2018/02/27,-75.007
2018/02/28,-68.421
2018/03/01,-71.206
2018/03/02,-66.894
2018/03/03,-77.815
2018/03/04,-76.556
2018/03/05,-61.999
2018/03/06,-61.022
2018/03/07,-58.878
2018/03/08,-73.682
2018/03/09,-53.279
2018/03/10,-66.299
2018/03/11,-51.607
2018/03/12,-49.601
2018/03/13,39.083
2018/03/14,-6.622
2018/03/15,-23.277
2018/03/16,-37.196
2018/03/17,-19.44
2018/03/18,58.065
2018/03/19,-7.803
2018/03/20,-36.179
2018/03/21,-34.873
2018/03/22,-31.5
2018/03/23,-15.106
2018/03/24,-22.123
2018/03/25,-32.249
2018/03/26,-8.798
2018/03/27,-39.257
2018/03/28,-12.867
2018/03/29,-5.708
2018/03/30,5.917
2018/03/31,-16.448
2018/04/01,-66.675
2018/04/02,-55.82
2018/04/03,-35.363
2018/04/04,-39.32
2018/04/05,-42.207
2018/04/06,-53.66
2018/04/07,-47.385
2018/04/08,-4.745
2018/04/09,-35.472
2018/04/10,-55.701
2018/04/11,-43.946
2018/04/12,-4.496
2018/04/13,25.315
2018/04/14,-19.603
2018/04/15,25.515
2018/04/16,28.834
2018/04/17,10.207
2018/04/18,46.405
2018/04/19,100.944
2018/04/20,159.298
2018/04/21,202.937
2018/04/22,58.975
2018/04/23,213.858
2018/04/24,267.157
2018/04/25,160.666
2018/04/26,25.41
2018/04/27,24.755
2018/04/28,150.081
2018/04/29,86.579
2018/04/30,92.05
2018/05/01,67.194
2018/05/02,101.298
2018/05/03,113.524
2018/05/04,59.134
2018/05/05,36.868
2018/05/06,54.247
2018/05/07,11.111
2018/05/08,-15.478
2018/05/09,1.62
2018/05/10,26.614
2018/05/11,9.716
2018/05/12,-11.311
2018/05/13,-26.55
2018/05/14,13.552
2018/05/15,15.266
2018/05/16,-35.168
2018/05/17,-43.244
2018/05/18,-44.293
2018/05/19,-39.727
2018/05/20,-25.351
2018/05/21,-46.618
2018/05/22,-4.81
2018/05/23,2.014
2018/05/24,-23.167
2018/05/25,-29.589
2018/05/26,-26.409
2018/05/27,36.213
2018/05/28,-5.452
2018/05/29,-14.817
2018/05/30,4.114
2018/05/31,8.903
2018/06/01,26.645
2018/06/02,-9.604
2018/06/03,-24.102
2018/06/04,4.326
2018/06/05,-18.235
2018/06/06,-19.415
2018/06/07,5.059
2018/06/08,29.304
2018/06/09,-9.049
2018/06/10,-11.612
2018/06/11,-22.083
2018/06/12,27.515
2018/06/13,61.266
2018/06/14,54.31
2018/06/15,25.944
2018/06/16,4.513
2018/06/17,-13.527
2018/06/18,-34.714
2018/06/19,-17.064
2018/06/20,-19.218
2018/06/21,-24.06
2018/06/22,-15.697
2018/06/23,-15.881
2018/06/24,-10.56
2018/06/25,-3.969
2018/06/26,-43.629
2018/06/27,-57.38
2018/06/28,-60.909
2018/06/29,-49.673
2018/06/30,-30.13
2018/07/01,-23.316
2018/07/02,-17.945
2018/07/03,-16.632
2018/07/04,-33.846
2018/07/05,-21.764
2018/07/06,-36.669
2018/07/07,-13.611
2018/07/08,-31.156
2018/07/09,-23.729
2018/07/10,-1.814
2018/07/11,-25.657
2018/07/12,-27.777
2018/07/13,-39.987
2018/07/14,-27.897
2018/07/15,-22.679
2018/07/16,22.456
2018/07/17,0.941
2018/07/18,39.515
2018/07/19,1.18
2018/07/20,8.572
2018/07/21,-4.527
2018/07/22,-22.336
2018/07/23,-10.75
2018/07/24,-5.83
2018/07/25,15.848
2018/07/26,4.179
2018/07/27,16.206
2018/07/28,-7.668
2018/07/29,1.893
2018/07/30,-10.74
2018/07/31,45.608
2018/08/01,-36.879
2018/08/02,-15.147
2018/08/03,-33.02
2018/08/04,-21.036
2018/08/05,-24.317
2018/08/06,-33.297
2018/08/07,-31.181
2018/08/08,4.468
2018/08/09,-1.918
2018/08/10,3.151
2018/08/11,42.038
2018/08/12,-9.034
2018/08/13,7.6
2018/08/14,-33.774
2018/08/15,4.872
2018/08/16,-33.041
2018/08/17,3.122
2018/08/18,-14.738
2018/08/19,-35.736
2018/08/20,-15.361
2018/08/21,-26.583
2018/08/22,-35.397
2018/08/23,-30.818
2018/08/24,-39.193
2018/08/25,-42.944
2018/08/26,-17.54
2018/08/27,-42.042
2018/08/28,-49.517
2018/08/29,-31.703
2018/08/30,-9.531
2018/08/31,-24.462
2018/09/01,0.892
2018/09/02,15.607
2018/09/03,22.702
2018/09/04,106.139
2018/09/05,34.252
2018/09/06,71.674
2018/09/07,44.622
2018/09/08,48.905
2018/09/09,60.22
2018/09/10,8.455
2018/09/11,13.336
2018/09/12,45.552
2018/09/13,14.364
2018/09/14,7.582
2018/09/15,-7.415
2018/09/16,-1.712
2018/09/17,-20.468
2018/09/18,-56.117
2018/09/19,-50.556
2018/09/20,-42.113
2018/09/21,16.87
2018/09/22,-15.925
2018/09/23,-21.661
2018/09/24,-7.844
2018/09/25,-15.031
2018/09/26,-40.438
2018/09/27,-21.129
2018/09/28,-16.025
2018/09/29,2.765
2018/09/30,18.42
2018/10/01,-30.227
2018/10/02,-32.156
2018/10/03,8.567
2018/10/04,-10.231
2018/10/05,-50.613
2018/10/06,-35.228
2018/10/07,-35.134
2018/10/08,-17.035
2018/10/09,-19.452
2018/10/10,-15.348
2018/10/11,71.555
2018/10/12,3.709
2018/10/13,-26.43
2018/10/14,-26.091
2018/10/15,142.878
2018/10/16,88.858
2018/10/17,15.18
2018/10/18,36.542
2018/10/19,3.244
2018/10/20,21.041
2018/10/21,86.588
2018/10/22,-11.487
2018/10/23,7.357
2018/10/24,0.114
2018/10/25,-28.298
2018/10/26,-11.414
2018/10/27,-14.836
2018/10/28,-10.784
2018/10/29,-43.246
2018/10/30,-30.771
2018/10/31,-15.322
2018/11/01,-34.159
2018/11/02,10.735
2018/11/03,-26.022
2018/11/04,-23.717
2018/11/05,50.317
2018/11/06,14.109
2018/11/07,39.244
2018/11/08,-17.033
2018/11/09,-0.168
2018/11/10,16.389
2018/11/11,14.344
2018/11/12,-0.717
2018/11/13,8.995
2018/11/14,71.886
2018/11/15,75.986
2018/11/16,5.749
2018/11/17,11.509
2018/11/18,8.032
2018/11/19,57.343
2018/11/20,98.412
2018/11/21,9.898
2018/11/22,-5.221
2018/11/23,7.335
2018/11/24,18.49
2018/11/25,84.785
2018/11/26,-2.091
2018/11/27,-14.658
2018/11/28,-32.999
2018/11/29,-23.55
2018/11/30,401.882
2018/12/01,638.839
2018/12/02,-50.482
2018/12/03,-67.091
2018/12/04,-68.125
2018/12/05,-39.713
2018/12/06,8.226
2018/12/07,14.391
2018/12/08,-11.369
2018/12/09,-49.105
2018/12/10,-39.948
2018/12/11,-24.142
2018/12/12,-46.373
2018/12/13,-37.867
2018/12/14,-88.401
2018/12/15,-91.455
2018/12/16,-7.029
2018/12/17,22.405
2018/12/18,22.608
2018/12/19,46.276
2018/12/20,26.237
2018/12/21,19.708
2018/12/22,-4.713
2018/12/23,73.03
2018/12/24,148.884
2018/12/25,35.819
2018/12/26,33.049
2018/12/27,31.664
2018/12/28,59.782
2018/12/29,240.879
2018/12/30,45.161
2018/12/31,-7.929
2019/01/01,-26.403
2019/01/02,-9.625
2019/01/03,-21.058
2019/01/04,13.439
2019/01/05,181.351
2019/01/06,-2.882
2019/01/07,-29.717
2019/01/08,12.614
2019/01/09,18.293
2019/01/10,22.047
2019/01/11,33.096
2019/01/12,-64.211
2019/01/13,-3.541
2019/01/14,46.733
2019/01/15,33.72
2019/01/16,-20.735
2019/01/17,-30.824
2019/01/18,-63.189
2019/01/19,-72.829
2019/01/20,-44.276
2019/01/21,-47.014
2019/01/22,-38.768
2019/01/23,-29.914
2019/01/24,-35.747
2019/01/25,-53.704
2019/01/26,-20.002
2019/01/27,-0.985
2019/01/28,-17.839
2019/01/29,-20.911
2019/01/30,-21.717
2019/01/31,-3.272
2019/02/01,-3.137
2019/02/02,-27.453
2019/02/03,-32.733
2019/02/04,-48.911
2019/02/05,-51.281
2019/02/06,-22.288
2019/02/07,-45.42
2019/02/08,3.524
2019/02/09,-8.476
2019/02/10,-19.98
2019/02/11,-33.287
2019/02/12,-22.66
2019/02/13,-13.026
2019/02/14,-19.961
2019/02/15,-7.123
2019/02/16,1.362
2019/02/17,57.651
2019/02/18,286.177
2019/02/19,286.753
2019/02/20,78.808
2019/02/21,106.67
2019/02/22,31.256
2019/02/23,67.775
2019/02/24,158.3
2019/02/25,123.349
2019/02/26,38.75
2019/02/27,80.512
2019/02/28,58.441
2019/03/01,30.956
2019/03/02,49.772
2019/03/03,2.046
2019/03/04,-25.01
2019/03/05,-24.908
2019/03/06,-6.843
2019/03/07,-6.171
2019/03/08,5.781
2019/03/09,8.089
2019/03/10,-47.352
2019/03/11,-36.026
2019/03/12,22.291
2019/03/13,-31.537
2019/03/14,-6.411
2019/03/15,16.568
2019/03/16,36.946
2019/03/17,7.832
2019/03/18,12.869
2019/03/19,-14.24
2019/03/20,32.045
2019/03/21,16.952
2019/03/22,-14.012
2019/03/23,40.519
2019/03/24,4.056
2019/03/25,17.486
2019/03/26,8.346
2019/03/27,15.859
2019/03/28,6.912
2019/03/29,23.113
2019/03/30,32.511
2019/03/31,25.739
2019/04/01,-3.289
2019/04/02,139.592
2019/04/03,76.732
2019/04/04,35.878
2019/04/05,55.18
2019/04/06,-11.944
2019/04/07,66.954
2019/04/08,75.907
2019/04/09,73.594
2019/04/10,61.163
2019/04/11,52.828
2019/04/12,13.426
2019/04/13,-29.473
2019/04/14,-7.546
2019/04/15,21.065
2019/04/16,-42.486
2019/04/17,-47.475
2019/04/18,-2.685
2019/04/19,-9.307
2019/04/20,5.59
2019/04/21,-15.905
2019/04/22,-39.844
2019/04/23,-19.585
2019/04/24,13.211
2019/04/25,4.53
2019/04/26,70.217
2019/04/27,18.504
2019/04/28,30.026
2019/04/29,13.895
2019/04/30,29.856
2019/05/01,13.602
2019/05/02,-25.532
2019/05/03,5.438
