Date,hashrate30wma
2016/12/06,5408170770836
2016/12/07,5422271186949
2016/12/08,5452924205237
2016/12/09,5490618147733
2016/12/10,5534477601690
2016/12/11,5585861117883
2016/12/12,5618603066984
2016/12/13,5660862756129
2016/12/14,5698119540616
2016/12/15,5730929947041
2016/12/16,5774139204674
2016/12/17,5819820880303
2016/12/18,5876777377859
2016/12/19,5930212670266
2016/12/20,5991666683672
2016/12/21,6048165172294
2016/12/22,6089570562468
2016/12/23,6100648378649
2016/12/24,6088810279566
2016/12/25,6093437898968
2016/12/26,6110098364156
2016/12/27,6111958523294
2016/12/28,6110070762261
2016/12/29,6106076518319
2016/12/30,6101573895153
2016/12/31,6099813822870
2017/01/01,6096935315634
2017/01/02,6093833356813
2017/01/03,6090199796354
2017/01/04,6125600116719
2017/01/05,6167820654762
2017/01/06,6209257174573
2017/01/07,6263579073768
2017/01/08,6316942449744
2017/01/09,6382620095604
2017/01/10,6445756601409
2017/01/11,6511337600152
2017/01/12,6578809826986
2017/01/13,6652358260226
2017/01/14,6724066114032
2017/01/15,6802483095160
2017/01/16,6877359553565
2017/01/17,6944308384425
2017/01/18,7004839001175
2017/01/19,7096595393865
2017/01/20,7167861997792
2017/01/21,7249911087881
2017/01/22,7331164138460
2017/01/23,7417592516149
2017/01/24,7491523621840
2017/01/25,7562079626954
2017/01/26,7642669898994
2017/01/27,7710038164513
2017/01/28,7774692662256
2017/01/29,7823723796345
2017/01/30,7882582577425
2017/01/31,7936045935369
2017/02/01,7977090166890
2017/02/02,8025049492036
2017/02/03,8059005390030
2017/02/04,8099479550780
2017/02/05,8158716769772
2017/02/06,8220171792168
2017/02/07,8277005209283
2017/02/08,8337518510630
2017/02/09,8391954501314
2017/02/10,8460372641145
2017/02/11,8528466503884
2017/02/12,8600194263985
2017/02/13,8676394228981
2017/02/14,8755500214833
2017/02/15,8833040666963
2017/02/16,8904028557353
2017/02/17,8982368403471
2017/02/18,9062183883036
2017/02/19,9148815199324
2017/02/20,9233336426733
2017/02/21,9328102848870
2017/02/22,9410012003293
2017/02/23,9489461333957
2017/02/24,9567590003390
2017/02/25,9661224218566
2017/02/26,9777501590279
2017/02/27,9890338353550
2017/02/28,10029436870615
2017/03/01,10136171568061
2017/03/02,10248265696072
2017/03/03,10380890505355
2017/03/04,10496264403367
2017/03/05,10638746818322
2017/03/06,10774894230158
2017/03/07,10898084031960
2017/03/08,11042421907367
2017/03/09,11180586951719
2017/03/10,11312647233487
2017/03/11,11452887868414
2017/03/12,11587315588296
2017/03/13,11747648185027
2017/03/14,11887276595498
2017/03/15,12042856781849
2017/03/16,12200090164085
2017/03/17,12395302197602
2017/03/18,12591509959866
2017/03/19,12726346499640
2017/03/20,12913563240949
2017/03/21,13070696944124
2017/03/22,13240745892765
2017/03/23,13433674786652
2017/03/24,13609759534950
2017/03/25,13781587960447
2017/03/26,13992845437130
2017/03/27,14234565538786
2017/03/28,14434819380664
2017/03/29,14667442354935
2017/03/30,14889751057418
2017/03/31,15129631712510
2017/04/01,15336239171814
2017/04/02,15528635891383
2017/04/03,15660272779717
2017/04/04,15847705985966
2017/04/05,16055885797957
2017/04/06,16243160220018
2017/04/07,16436311927328
2017/04/08,16623121871397
2017/04/09,16775809284310
2017/04/10,16921143807926
2017/04/11,17093878286315
2017/04/12,17247023667084
2017/04/13,17366165960352
2017/04/14,17580133064608
2017/04/15,17743460787895
2017/04/16,17916672405423
2017/04/17,18097981208937
2017/04/18,18294554123780
2017/04/19,18463233608022
2017/04/20,18634218136459
2017/04/21,18826178738573
2017/04/22,19011649810951
2017/04/23,19216869002830
2017/04/24,19362586304793
2017/04/25,19555906087729
2017/04/26,19719152269694
2017/04/27,19893727225834
2017/04/28,20143491374911
2017/04/29,20413912969761
2017/04/30,20636756905855
2017/05/01,20865335521281
2017/05/02,21083998818645
2017/05/03,21313633393077
2017/05/04,21505822593330
2017/05/05,21763001811637
2017/05/06,22003231726855
2017/05/07,22258406535490
2017/05/08,22474905019731
2017/05/09,22750681491749
2017/05/10,22993659323521
2017/05/11,23249692591387
2017/05/12,23548477883893
2017/05/13,23788219367080
2017/05/14,24064756738472
2017/05/15,24386233547728
2017/05/16,24716091312622
2017/05/17,24932786812839
2017/05/18,25197682240205
2017/05/19,25516144309372
2017/05/20,25866696872442
2017/05/21,26254774835766
2017/05/22,26678939219647
2017/05/23,27006594520105
2017/05/24,27363285494249
2017/05/25,27707870439303
2017/05/26,28036260865864
2017/05/27,28404182398536
2017/05/28,28736060943761
2017/05/29,29182766487404
2017/05/30,29751651991153
2017/05/31,30230112780555
2017/06/01,30807847328891
2017/06/02,31293946485148
2017/06/03,31823771888120
2017/06/04,32386189567777
2017/06/05,32978034866157
2017/06/06,33572557112089
2017/06/07,34240625945107
2017/06/08,34895517986138
2017/06/09,35511066627954
2017/06/10,36231918626825
2017/06/11,36983768554292
2017/06/12,37692529243191
2017/06/13,38460852353997
2017/06/14,39259814754647
2017/06/15,40072262722284
2017/06/16,40895397056773
2017/06/17,41774578704897
2017/06/18,42668910945045
2017/06/19,43550506052931
2017/06/20,44450064839403
2017/06/21,45331107964160
2017/06/22,46204635503462
2017/06/23,46999514612223
2017/06/24,47831706604168
2017/06/25,48656243180979
2017/06/26,49557162219258
2017/06/27,50395383789275
2017/06/28,51281197608132
2017/06/29,52214672997887
2017/06/30,53100803132269
2017/07/01,53989392146948
2017/07/02,54857995051876
2017/07/03,55791696979793
2017/07/04,56766805344775
2017/07/05,57568743653429
2017/07/06,58390266309048
2017/07/07,59226727460194
2017/07/08,60033801326330
2017/07/09,60822381705189
2017/07/10,61622918007939
2017/07/11,62339089018957
2017/07/12,62894689998327
2017/07/13,63444064080555
2017/07/14,63857021786905
2017/07/15,64388059137413
2017/07/16,64979752965658
2017/07/17,65299867750300
2017/07/18,65696211951190
2017/07/19,66236041867108
2017/07/20,66881122926490
2017/07/21,67467444466236
2017/07/22,67999305872175
2017/07/23,68667507368226
2017/07/24,69155771540306
2017/07/25,69834533149152
2017/07/26,70448054948426
2017/07/27,70942051929583
2017/07/28,71523468833812
2017/07/29,72005801286558
2017/07/30,72613745204847
2017/07/31,73302635197204
2017/08/01,73949389359122
2017/08/02,74483317826906
2017/08/03,74792720407170
2017/08/04,75278762801678
2017/08/05,75682079904394
2017/08/06,76125046740734
2017/08/07,76690117285449
2017/08/08,77284928016082
2017/08/09,77953467139664
2017/08/10,78489387663449
2017/08/11,79070423377938
2017/08/12,79786199225572
2017/08/13,80481817141592
2017/08/14,81256781610470
2017/08/15,82067609218831
2017/08/16,82860660840512
2017/08/17,83683962835593
2017/08/18,84406220349232
2017/08/19,85319703583762
2017/08/20,86047173751143
2017/08/21,86891636696187
2017/08/22,87700216596676
2017/08/23,88614342462030
2017/08/24,89408416984423
2017/08/25,90034492156266
2017/08/26,90664037846072
2017/08/27,91218487248029
2017/08/28,91546264132456
2017/08/29,92268942207528
2017/08/30,92977154354024
2017/08/31,93533854868756
2017/09/01,94119381036704
2017/09/02,94657567718339
2017/09/03,95119846244396
2017/09/04,95642241823933
2017/09/05,96149872401756
2017/09/06,96556824879882
2017/09/07,97066752651505
2017/09/08,97856979026053
2017/09/09,98428784925463
2017/09/10,98854358736765
2017/09/11,99242786967712
2017/09/12,99957816664404
2017/09/13,1.0033707018246E+14
2017/09/14,1.0081844314174E+14
2017/09/15,1.0150333770007E+14
2017/09/16,1.0201623322307E+14
2017/09/17,102553170029530
2017/09/18,1.0291163166967E+14
2017/09/19,1.0343009870244E+14
2017/09/20,1.0383698228034E+14
2017/09/21,1.0434452234303E+14
2017/09/22,1.0476076798523E+14
2017/09/23,1.0486755567532E+14
2017/09/24,1.051398482179E+14
2017/09/25,1.0505276378192E+14
2017/09/26,1.0504707861642E+14
2017/09/27,1.0519824863386E+14
2017/09/28,1.0507602601063E+14
2017/09/29,1.0468219855048E+14
2017/09/30,1.0426062928925E+14
2017/10/01,1.0413769199635E+14
2017/10/02,1.0398429860970E+14
2017/10/03,1.0381543021004E+14
2017/10/04,1.0383062775506E+14
2017/10/05,1.0405885784456E+14
2017/10/06,1.0395478325638E+14
2017/10/07,1.0370501431961E+14
2017/10/08,1.0367671226686E+14
2017/10/09,1.0369460621227E+14
2017/10/10,1.038028596199E+14
2017/10/11,1.0410821393873E+14
2017/10/12,1.0415153736108E+14
2017/10/13,1.0450011619201E+14
2017/10/14,1.0451290128116E+14
2017/10/15,1.0475221338035E+14
2017/10/16,1.0519509240362E+14
2017/10/17,1.0580411331962E+14
2017/10/18,1.0635415919663E+14
2017/10/19,1.0716003648026E+14
2017/10/20,1.0789735220438E+14
2017/10/21,1.08576770116E+14
2017/10/22,1.0938413843843E+14
2017/10/23,1.1009483949777E+14
2017/10/24,1.1102710614856E+14
2017/10/25,1.1173580802683E+14
2017/10/26,1.1215601961632E+14
2017/10/27,1.0514615509668E+14
2017/10/28,98363528930494
2017/10/29,91799966990251
2017/10/30,85446605308777
2017/10/31,79302381063368
2017/11/01,81182465179063
2017/11/02,82670825300249
2017/11/03,84022780894641
2017/11/04,85226448521840
2017/11/05,86750932963583
2017/11/06,88085357679360
2017/11/07,89346481307784
2017/11/08,90729111170484
2017/11/09,91957428758799
2017/11/10,93274889822384
2017/11/11,94575420081367
2017/11/12,96017565304206
2017/11/13,97390860079459
2017/11/14,98560808940572
2017/11/15,99757927761123
2017/11/16,1.0071045216672E+14
2017/11/17,1.0172918890319E+14
2017/11/18,1.0268010093611E+14
2017/11/19,1.0373913792446E+14
2017/11/20,1.0527288045984E+14
2017/11/21,1.067072715381E+14
2017/11/22,1.0811719826183E+14
2017/11/23,1.0976837259025E+14
2017/11/24,1.1158996472468E+14
2017/11/25,1.1343136200745E+14
2017/11/26,1.1523949919395E+14
2017/11/27,1.1666668745449E+14
2017/11/28,1.1769644264322E+14
2017/11/29,1.1859641752064E+14
2017/11/30,1.1932179608122E+14
2017/12/01,1.1982258491499E+14
2017/12/02,1.2032063105338E+14
2017/12/03,1.2055526988721E+14
2017/12/04,1.2103001174308E+14
2017/12/05,1.2131971767592E+14
2017/12/06,1.2160769372506E+14
2017/12/07,1.2197507366452E+14
2017/12/08,1.2245777816048E+14
2017/12/09,1.2297924885045E+14
2017/12/10,1.2336805130119E+14
2017/12/11,1.2383716744832E+14
2017/12/12,1.243219110882E+14
2017/12/13,1.2510970606722E+14
2017/12/14,1.2609257653638E+14
2017/12/15,1.2742061424555E+14
2017/12/16,1.2857451668287E+14
2017/12/17,1.2972427000988E+14
2017/12/18,1.3109623977319E+14
2017/12/19,1.3222132489708E+14
2017/12/20,1.3321610280145E+14
2017/12/21,1.3416919101449E+14
2017/12/22,1.3502316586116E+14
2017/12/23,1.3623132855954E+14
2017/12/24,1.3734047594909E+14
2017/12/25,1.3850902703387E+14
2017/12/26,1.3967703813019E+14
2017/12/27,1.4085626720223E+14
2017/12/28,1.4223595119415E+14
2017/12/29,1.4334875602033E+14
2017/12/30,1.4446599825651E+14
2017/12/31,1.4566037337835E+14
2018/01/01,1.4694779707459E+14
2018/01/02,1.4814112446303E+14
2018/01/03,1.4923296782741E+14
2018/01/04,1.5049982373593E+14
2018/01/05,1.5192820022483E+14
2018/01/06,1.530531748424E+14
2018/01/07,1.544750327483E+14
2018/01/08,155792539365252
2018/01/09,1.5715639769876E+14
2018/01/10,1.5865113800957E+14
2018/01/11,1.6039751162868E+14
2018/01/12,1.6207624323971E+14
2018/01/13,1.6370197766632E+14
2018/01/14,1.6551142977083E+14
2018/01/15,1.669855803272E+14
2018/01/16,1.6873428723674E+14
2018/01/17,1.7063518939693E+14
2018/01/18,172340212716537
2018/01/19,1.7391167228598E+14
2018/01/20,1.758912495651E+14
2018/01/21,1.7748989660564E+14
2018/01/22,1.7927529653747E+14
2018/01/23,1.8092908120065E+14
2018/01/24,1.8281068283842E+14
2018/01/25,1.8469708995892E+14
2018/01/26,1.8647246788074E+14
2018/01/27,1.8804574486025E+14
2018/01/28,1.8969742853466E+14
2018/01/29,1.917740367879E+14
2018/01/30,1.9355561917683E+14
2018/01/31,1.9557410281218E+14
2018/02/01,1.97797791975E+14
2018/02/02,2.0010716236847E+14
2018/02/03,2.0223714162138E+14
2018/02/04,2.0422297667857E+14
2018/02/05,2.0645822962399E+14
2018/02/06,2.0837639453743E+14
2018/02/07,2.1051760531459E+14
2018/02/08,2.1236319375898E+14
2018/02/09,2.1429717012989E+14
2018/02/10,2.1620507447118E+14
2018/02/11,2.1812774598818E+14
2018/02/12,2.2023000278502E+14
2018/02/13,2.2230004294228E+14
2018/02/14,2.2383931152531E+14
2018/02/15,2.2539963734483E+14
2018/02/16,2.2714848996364E+14
2018/02/17,2.2881821373223E+14
2018/02/18,2.3036922751745E+14
2018/02/19,2.3175750721262E+14
2018/02/20,2.3283923400842E+14
2018/02/21,2.3394798005582E+14
2018/02/22,2.3508835783072E+14
2018/02/23,2.3627859779416E+14
2018/02/24,2.3727855730627E+14
2018/02/25,2.3856275672881E+14
2018/02/26,2.3956807128166E+14
2018/02/27,2.4020602084296E+14
2018/02/28,2.4132528425634E+14
2018/03/01,2.4243580597444E+14
2018/03/02,2.4356859891612E+14
2018/03/03,2.4496512172314E+14
2018/03/04,2.4583288952061E+14
2018/03/05,2.4670153627264E+14
2018/03/06,2.4754341905206E+14
2018/03/07,2.4885465918943E+14
2018/03/08,2.5003677054015E+14
2018/03/09,2.5075223781866E+14
2018/03/10,2.5158346593436E+14
2018/03/11,2.5227277742582E+14
2018/03/12,2.5302543572467E+14
2018/03/13,2.5368602621764E+14
2018/03/14,2.5412568610111E+14
2018/03/15,2.5473161872186E+14
2018/03/16,2.5589262672258E+14
2018/03/17,2.5686837615774E+14
2018/03/18,2.5764417099379E+14
2018/03/19,2.5844055503784E+14
2018/03/20,2.5926936904921E+14
2018/03/21,2.5982441678228E+14
2018/03/22,2.6029984168982E+14
2018/03/23,2.6080458728531E+14
2018/03/24,2.6114806755904E+14
2018/03/25,2.6153105599972E+14
2018/03/26,2.6233734613473E+14
2018/03/27,2.6268745100049E+14
2018/03/28,2.6297966601037E+14
2018/03/29,2.6293933420465E+14
2018/03/30,2.6305944636741E+14
2018/03/31,2.6292241988937E+14
2018/04/01,2.6279789032016E+14
2018/04/02,2.6267474933931E+14
2018/04/03,2.6217069032103E+14
2018/04/04,2.618178834097E+14
2018/04/05,2.6156080510907E+14
2018/04/06,2.6171603878013E+14
2018/04/07,2.6158462623424E+14
2018/04/08,2.6134064489878E+14
2018/04/09,2.6055568153228E+14
2018/04/10,2.6019768740727E+14
2018/04/11,2.5968522708876E+14
2018/04/12,2.5909778805792E+14
2018/04/13,2.5870117165348E+14
2018/04/14,2.5832729915132E+14
2018/04/15,2.5796077330338E+14
2018/04/16,2.576837796984E+14
2018/04/17,2.5741148086472E+14
2018/04/18,2.5674394957775E+14
2018/04/19,2.5657760379268E+14
2018/04/20,2.5603042443056E+14
2018/04/21,2.5613051595662E+14
2018/04/22,2.5603150156271E+14
2018/04/23,2.562171723085E+14
2018/04/24,2.5607096248026E+14
2018/04/25,2.5608541406189E+14
2018/04/26,2.5674383514963E+14
2018/04/27,2.5678516004981E+14
2018/04/28,256605374223228
2018/04/29,2.5717186159634E+14
2018/04/30,2.5763727809993E+14
2018/05/01,257596315342205
2018/05/02,2.5791695789961E+14
2018/05/03,2.5829759000577E+14
2018/05/04,2.5885238443906E+14
2018/05/05,2.5966718239226E+14
2018/05/06,2.6048459089099E+14
2018/05/07,2.6165498272965E+14
2018/05/08,2.6260887973767E+14
2018/05/09,2.6329785606631E+14
2018/05/10,2.6393953674265E+14
2018/05/11,2.6473845986349E+14
2018/05/12,2.6587706167564E+14
2018/05/13,2.6692537229692E+14
2018/05/14,2.6757635447638E+14
2018/05/15,2.6796088229079E+14
2018/05/16,2.683378805963E+14
2018/05/17,2.6886747859394E+14
2018/05/18,2.6922679105567E+14
2018/05/19,2.696256257953E+14
2018/05/20,2.7024218557458E+14
2018/05/21,2.7096267265816E+14
2018/05/22,2.7143565283068E+14
2018/05/23,2.7182024108285E+14
2018/05/24,2.7153759874964E+14
2018/05/25,2.7137012030764E+14
2018/05/26,2.7146475879996E+14
2018/05/27,2.7113842676289E+14
2018/05/28,2.7109767446472E+14
2018/05/29,2.7096477095926E+14
2018/05/30,2.7068387109395E+14
2018/05/31,2.708088518801E+14
2018/06/01,2.7018481179429E+14
2018/06/02,2.700094998458E+14
2018/06/03,2.6969774780873E+14
2018/06/04,2.6946670051728E+14
2018/06/05,2.6919143568183E+14
2018/06/06,2.6882444194777E+14
2018/06/07,2.6864036809964E+14
2018/06/08,2.6855616066747E+14
2018/06/09,2.6920872440208E+14
2018/06/10,2.6915778243391E+14
2018/06/11,2.6940615718098E+14
2018/06/12,2.6990203942899E+14
2018/06/13,2.6991037640256E+14
2018/06/14,2.6989516283115E+14
2018/06/15,2.6982871468283E+14
2018/06/16,2.699397024763E+14
2018/06/17,2.6991569180208E+14
2018/06/18,2.7055233489912E+14
2018/06/19,2.7133924966761E+14
2018/06/20,2.7189670847616E+14
2018/06/21,2.7268854211506E+14
2018/06/22,2.7358055072762E+14
2018/06/23,274193021228965
2018/06/24,2.7483921234122E+14
2018/06/25,2.7552053004378E+14
2018/06/26,2.7600727284739E+14
2018/06/27,2.7697856249546E+14
2018/06/28,2.773452627702E+14
2018/06/29,2.7754274902586E+14
2018/06/30,2.783979237543E+14
2018/07/01,2.7847753296101E+14
2018/07/02,2.788344753177E+14
2018/07/03,2.7944378461466E+14
2018/07/04,2.7985659236086E+14
2018/07/05,2.8083849809776E+14
2018/07/06,2.8145992378805E+14
2018/07/07,2.8224993996956E+14
2018/07/08,282620491139593
2018/07/09,2.834398514315E+14
2018/07/10,2.8376477086446E+14
2018/07/11,2.8354942898311E+14
2018/07/12,2.8353041624222E+14
2018/07/13,2.8332713002885E+14
2018/07/14,2.8313773610408E+14
2018/07/15,2.8303833623922E+14
2018/07/16,2.8293333028103E+14
2018/07/17,2.8320283726311E+14
2018/07/18,2.8328367934765E+14
2018/07/19,2.8314224669689E+14
2018/07/20,2.82705081333E+14
2018/07/21,2.8156982181813E+14
2018/07/22,2.8128228489869E+14
2018/07/23,2.816224672944E+14
2018/07/24,2.8163839444557E+14
2018/07/25,2.8212559828754E+14
2018/07/26,2.82437481985E+14
2018/07/27,2.8270107948669E+14
2018/07/28,2.8305272084292E+14
2018/07/29,2.834655310095E+14
2018/07/30,2.8382189617167E+14
2018/07/31,2.8425573213816E+14
2018/08/01,2.8445438019142E+14
2018/08/02,2.8500038374253E+14
2018/08/03,2.8507587028469E+14
2018/08/04,2.8561210683622E+14
2018/08/05,2.8615527497097E+14
2018/08/06,2.8670608658018E+14
2018/08/07,2.8716413514753E+14
2018/08/08,2.8780264306451E+14
2018/08/09,2.8849484843865E+14
2018/08/10,2.8892231443875E+14
2018/08/11,2.8939838523024E+14
2018/08/12,2.8933105007899E+14
2018/08/13,2.8923726738405E+14
2018/08/14,2.8921246393844E+14
2018/08/15,2.8897585172864E+14
2018/08/16,288447397481030
2018/08/17,2.8831601155472E+14
2018/08/18,2.8789238835825E+14
2018/08/19,2.8757054625208E+14
