Date,size7std
2016/07/20,271.184
2016/07/21,269.144
2016/07/22,297.796
2016/07/23,276.647
2016/07/24,261.356
2016/07/25,230.72
2016/07/26,290.868
2016/07/27,290.417
2016/07/28,266.623
2016/07/29,274.072
2016/07/30,289.956
2016/07/31,284.569
2016/08/01,285.124
2016/08/02,151.557
2016/08/03,137.619
2016/08/04,138.12
2016/08/05,146.281
2016/08/06,143.846
2016/08/07,164.442
2016/08/08,171.123
2016/08/09,141.889
2016/08/10,118.445
2016/08/11,119.883
2016/08/12,119.816
2016/08/13,134.486
2016/08/14,159.64
2016/08/15,165.29
2016/08/16,173.145
2016/08/17,161.796
2016/08/18,178.801
2016/08/19,177.887
2016/08/20,172.537
2016/08/21,151.38
2016/08/22,142.787
2016/08/23,371.115
2016/08/24,367.695
2016/08/25,367.713
2016/08/26,356.129
2016/08/27,331.525
2016/08/28,340.06
2016/08/29,332.959
2016/08/30,121.704
2016/08/31,125.629
2016/09/01,104.822
2016/09/02,226.872
2016/09/03,234.924
2016/09/04,219.266
2016/09/05,231.63
2016/09/06,242.614
2016/09/07,231.534
2016/09/08,276.272
2016/09/09,277.369
2016/09/10,279.247
2016/09/11,324.709
2016/09/12,308.772
2016/09/13,328.396
2016/09/14,337.143
2016/09/15,285.182
2016/09/16,370.878
2016/09/17,357.058
2016/09/18,366.48
2016/09/19,429.57
2016/09/20,417.624
2016/09/21,409.654
2016/09/22,440.029
2016/09/23,385.173
2016/09/24,383.549
2016/09/25,391.834
2016/09/26,360.918
2016/09/27,355.465
2016/09/28,353.724
2016/09/29,233.623
2016/09/30,172.608
2016/10/01,273.982
2016/10/02,252.094
2016/10/03,262.746
2016/10/04,483.562
2016/10/05,475.585
2016/10/06,430.254
2016/10/07,1613
2016/10/08,2736
2016/10/09,3269
2016/10/10,7108
2016/10/11,6997
2016/10/12,7147
2016/10/13,7306
2016/10/14,7679
2016/10/15,7904
2016/10/16,7892
2016/10/17,1022
2016/10/18,325.095
2016/10/19,352.808
2016/10/20,338.492
2016/10/21,383.482
2016/10/22,343.715
2016/10/23,345.697
2016/10/24,372.255
2016/10/25,356.303
2016/10/26,351.028
2016/10/27,345.636
2016/10/28,320.466
2016/10/29,297.165
2016/10/30,244.9
2016/10/31,152.076
2016/11/01,159.943
2016/11/02,158.842
2016/11/03,161.534
2016/11/04,236.662
2016/11/05,251.13
2016/11/06,278.866
2016/11/07,269.114
2016/11/08,173.663
2016/11/09,169.48
2016/11/10,175.863
2016/11/11,142.44
2016/11/12,132.286
2016/11/13,62.052
2016/11/14,85.172
2016/11/15,106.858
2016/11/16,107.054
2016/11/17,108.129
2016/11/18,105.088
2016/11/19,129.445
2016/11/20,128.895
2016/11/21,117.549
2016/11/22,187.416
2016/11/23,357.458
2016/11/24,367.58
2016/11/25,388.122
2016/11/26,354.098
2016/11/27,334.483
2016/11/28,322.61
2016/11/29,322.114
2016/11/30,464.795
2016/12/01,470.745
2016/12/02,499.403
2016/12/03,522.344
2016/12/04,549.139
2016/12/05,545.937
2016/12/06,539.591
2016/12/07,145.314
2016/12/08,143.311
2016/12/09,144.197
2016/12/10,138.09
2016/12/11,177.959
2016/12/12,179.663
2016/12/13,163.879
2016/12/14,282.034
2016/12/15,258.49
2016/12/16,257.85
2016/12/17,261.197
2016/12/18,288.859
2016/12/19,291.019
2016/12/20,291.065
2016/12/21,255.369
2016/12/22,299.867
2016/12/23,298.285
2016/12/24,316.666
2016/12/25,328.163
2016/12/26,368.621
2016/12/27,369.866
2016/12/28,307.337
2016/12/29,265.991
2016/12/30,286.715
2016/12/31,271.419
2017/01/01,245.676
2017/01/02,178.201
2017/01/03,188.461
2017/01/04,219.909
2017/01/05,219.174
2017/01/06,216.528
2017/01/07,215.374
2017/01/08,156.839
2017/01/09,107.854
2017/01/10,117.665
2017/01/11,93.472
2017/01/12,102.688
2017/01/13,128.454
2017/01/14,154.862
2017/01/15,173.577
2017/01/16,175.404
2017/01/17,167.214
2017/01/18,167.698
2017/01/19,151.393
2017/01/20,99.46
2017/01/21,97.745
2017/01/22,84.734
2017/01/23,86.696
2017/01/24,143.138
2017/01/25,144.274
2017/01/26,139.893
2017/01/27,139.769
2017/01/28,90.431
2017/01/29,128.948
2017/01/30,135.257
2017/01/31,110.296
2017/02/01,106.041
2017/02/02,88.496
2017/02/03,67.411
2017/02/04,51.726
2017/02/05,48.529
2017/02/06,52.351
2017/02/07,170.965
2017/02/08,196.13
2017/02/09,189.223
2017/02/10,182.584
2017/02/11,171.567
2017/02/12,183.465
2017/02/13,198.986
2017/02/14,235.11
2017/02/15,243.817
2017/02/16,237.573
2017/02/17,242.446
2017/02/18,220.52
2017/02/19,194.614
2017/02/20,189.33
2017/02/21,232.133
2017/02/22,228.192
2017/02/23,226.96
2017/02/24,216.873
2017/02/25,216.664
2017/02/26,197.044
2017/02/27,189.08
2017/02/28,157.374
2017/03/01,355.809
2017/03/02,401.304
2017/03/03,395.968
2017/03/04,372.114
2017/03/05,333.457
2017/03/06,336.73
2017/03/07,334.533
2017/03/08,294.024
2017/03/09,407.044
2017/03/10,431.267
2017/03/11,420.457
2017/03/12,394.42
2017/03/13,440.475
2017/03/14,464.957
2017/03/15,365.793
2017/03/16,665.432
2017/03/17,725.372
2017/03/18,619.068
2017/03/19,489.759
2017/03/20,521.418
2017/03/21,512.004
2017/03/22,528.593
2017/03/23,343.437
2017/03/24,169.096
2017/03/25,162.261
2017/03/26,166.26
2017/03/27,334.414
2017/03/28,334.535
2017/03/29,336.959
2017/03/30,379.824
2017/03/31,433.243
2017/04/01,441.938
2017/04/02,367.285
2017/04/03,345.202
2017/04/04,352.331
2017/04/05,363.994
2017/04/06,350.897
2017/04/07,287.346
2017/04/08,369.919
2017/04/09,409.359
2017/04/10,376.115
2017/04/11,391.631
2017/04/12,412.591
2017/04/13,356.954
2017/04/14,277.133
2017/04/15,241.32
2017/04/16,291.748
2017/04/17,307.032
2017/04/18,325.989
2017/04/19,312.998
2017/04/20,311.242
2017/04/21,352.526
2017/04/22,338.403
2017/04/23,271.613
2017/04/24,207.324
2017/04/25,269.529
2017/04/26,282.071
2017/04/27,447.19
2017/04/28,572.532
2017/04/29,513.564
2017/04/30,422.94
2017/05/01,530.969
2017/05/02,569.582
2017/05/03,480.681
2017/05/04,492.26
2017/05/05,492.485
2017/05/06,431.697
2017/05/07,415.182
2017/05/08,370.253
2017/05/09,345.09
2017/05/10,305.096
2017/05/11,305.277
2017/05/12,308.088
2017/05/13,235.527
2017/05/14,247.563
2017/05/15,476.709
2017/05/16,532.559
2017/05/17,841.204
2017/05/18,973.845
2017/05/19,1178
2017/05/20,990.889
2017/05/21,742.253
2017/05/22,985.508
2017/05/23,1616
2017/05/24,1955
2017/05/25,1838
2017/05/26,1760
2017/05/27,1431
2017/05/28,1163
2017/05/29,1286
2017/05/30,1481
2017/05/31,1544
2017/06/01,1622
2017/06/02,1934
2017/06/03,1732
2017/06/04,1512
2017/06/05,742.845
2017/06/06,833.391
2017/06/07,919.744
2017/06/08,869.112
2017/06/09,847.093
2017/06/10,857.27
2017/06/11,1365
2017/06/12,1860
2017/06/13,1984
2017/06/14,1939
2017/06/15,1740
2017/06/16,1658
2017/06/17,1045
2017/06/18,1079
2017/06/19,807.185
2017/06/20,1016
2017/06/21,1815
2017/06/22,1866
2017/06/23,1981
2017/06/24,2002
2017/06/25,1983
2017/06/26,2085
2017/06/27,2083
2017/06/28,1220
2017/06/29,1217
2017/06/30,1240
2017/07/01,1422
2017/07/02,1459
2017/07/03,1656
2017/07/04,1556
2017/07/05,1580
2017/07/06,1609
2017/07/07,1596
2017/07/08,1315
2017/07/09,2133
2017/07/10,2257
2017/07/11,2342
2017/07/12,2494
2017/07/13,2561
2017/07/14,2571
2017/07/15,2599
2017/07/16,1456
2017/07/17,1399
2017/07/18,1659
2017/07/19,1585
2017/07/20,1534
2017/07/21,1716
2017/07/22,1996
2017/07/23,1991
2017/07/24,2117
2017/07/25,1656
2017/07/26,1616
2017/07/27,1693
2017/07/28,1676
2017/07/29,1904
2017/07/30,2112
2017/07/31,1630
2017/08/01,1529
2017/08/02,1636
2017/08/03,1713
2017/08/04,2059
2017/08/05,1766
2017/08/06,1015
2017/08/07,1589
2017/08/08,2502
2017/08/09,2252
2017/08/10,2474
2017/08/11,2927
2017/08/12,2666
2017/08/13,1971
2017/08/14,2430
2017/08/15,3109
2017/08/16,3028
2017/08/17,3247
2017/08/18,3384
2017/08/19,2882
2017/08/20,2992
2017/08/21,3057
2017/08/22,3299
2017/08/23,3158
2017/08/24,2862
2017/08/25,2233
2017/08/26,1758
2017/08/27,1213
2017/08/28,2475
2017/08/29,3294
2017/08/30,3730
2017/08/31,3153
2017/09/01,3192
2017/09/02,2888
2017/09/03,3437
2017/09/04,3892
2017/09/05,4166
2017/09/06,5434
2017/09/07,5758
2017/09/08,5964
2017/09/09,5428
2017/09/10,4975
2017/09/11,5293
2017/09/12,5295
2017/09/13,4348
2017/09/14,3488
2017/09/15,2594
2017/09/16,2615
2017/09/17,2794
2017/09/18,2800
2017/09/19,2724
2017/09/20,2802
2017/09/21,2813
2017/09/22,1873
2017/09/23,1861
2017/09/24,1472
2017/09/25,2463
2017/09/26,2633
2017/09/27,2602
2017/09/28,2876
2017/09/29,3361
2017/09/30,2847
2017/10/01,2645
2017/10/02,2590
2017/10/03,1936
2017/10/04,1132
2017/10/05,1218
2017/10/06,1242
2017/10/07,1420
2017/10/08,1603
2017/10/09,1576
2017/10/10,1736
2017/10/11,1745
2017/10/12,1847
2017/10/13,1924
2017/10/14,1868
2017/10/15,1925
2017/10/16,3503
2017/10/17,4958
2017/10/18,6308
2017/10/19,6539
2017/10/20,5097
2017/10/21,4443
2017/10/22,3462
2017/10/23,2654
2017/10/24,2536
2017/10/25,2708
2017/10/26,2830
2017/10/27,9458
2017/10/28,12215
2017/10/29,13776
2017/10/30,14093
2017/10/31,12994
2017/11/01,13606
2017/11/02,14184
2017/11/03,15588
2017/11/04,14886
2017/11/05,13231
2017/11/06,10405
2017/11/07,3216
2017/11/08,2980
2017/11/09,2608
2017/11/10,1925
2017/11/11,1772
2017/11/12,1070
2017/11/13,1209
2017/11/14,2131
2017/11/15,2738
2017/11/16,2785
2017/11/17,2663
2017/11/18,2046
2017/11/19,1501
2017/11/20,1599
2017/11/21,1588
2017/11/22,1469
2017/11/23,1495
2017/11/24,1525
2017/11/25,1343
2017/11/26,863.141
2017/11/27,4434
2017/11/28,4630
2017/11/29,4583
2017/11/30,4405
2017/12/01,3778
2017/12/02,3393
2017/12/03,2738
2017/12/04,1268
2017/12/05,1488
2017/12/06,2197
2017/12/07,2246
2017/12/08,2489
2017/12/09,2101
2017/12/10,2151
2017/12/11,3202
2017/12/12,4612
2017/12/13,5664
2017/12/14,4975
2017/12/15,4976
2017/12/16,3814
2017/12/17,1817
2017/12/18,1382
2017/12/19,3720
2017/12/20,3639
2017/12/21,3946
2017/12/22,3734
2017/12/23,3794
2017/12/24,6615
2017/12/25,7752
2017/12/26,7120
2017/12/27,6920
2017/12/28,5602
2017/12/29,5773
2017/12/30,6670
2017/12/31,5648
2018/01/01,4944
2018/01/02,4830
2018/01/03,5732
2018/01/04,6587
2018/01/05,7234
2018/01/06,7499
2018/01/07,6201
2018/01/08,2269
2018/01/09,1461
2018/01/10,2069
2018/01/11,1932
2018/01/12,1835
2018/01/13,1683
2018/01/14,2292
2018/01/15,2127
2018/01/16,1995
2018/01/17,2140
2018/01/18,2151
2018/01/19,2797
2018/01/20,3829
2018/01/21,4639
2018/01/22,5310
2018/01/23,5252
2018/01/24,4563
2018/01/25,3302
2018/01/26,2398
2018/01/27,2780
2018/01/28,2340
2018/01/29,2178
2018/01/30,2203
2018/01/31,2222
2018/02/01,2402
2018/02/02,2438
2018/02/03,2356
2018/02/04,2800
2018/02/05,2791
2018/02/06,2760
2018/02/07,2945
2018/02/08,3618
2018/02/09,2863
2018/02/10,2901
2018/02/11,3149
2018/02/12,2830
2018/02/13,1961
2018/02/14,1626
2018/02/15,1239
2018/02/16,1323
2018/02/17,1263
2018/02/18,1321
2018/02/19,1214
2018/02/20,2281
2018/02/21,2486
2018/02/22,2490
2018/02/23,2465
2018/02/24,2533
2018/02/25,2584
2018/02/26,2593
2018/02/27,1700
2018/02/28,855.558
2018/03/01,813.348
2018/03/02,1271
2018/03/03,1275
2018/03/04,1207
2018/03/05,1480
2018/03/06,1422
2018/03/07,1674
2018/03/08,1457
2018/03/09,1650
2018/03/10,2515
2018/03/11,3117
2018/03/12,2899
2018/03/13,2824
2018/03/14,2221
2018/03/15,1999
2018/03/16,2021
2018/03/17,2653
2018/03/18,2491
2018/03/19,2177
2018/03/20,2000
2018/03/21,2092
2018/03/22,2451
2018/03/23,2489
2018/03/24,2875
2018/03/25,4005
2018/03/26,3618
2018/03/27,3275
2018/03/28,2251
2018/03/29,2204
2018/03/30,2048
2018/03/31,2006
2018/04/01,1460
2018/04/02,1419
2018/04/03,1947
2018/04/04,2117
2018/04/05,2472
2018/04/06,2434
2018/04/07,2779
2018/04/08,2428
2018/04/09,2333
2018/04/10,2207
2018/04/11,2174
2018/04/12,3080
2018/04/13,3704
2018/04/14,3006
2018/04/15,2696
2018/04/16,2878
2018/04/17,3032
2018/04/18,3100
2018/04/19,4457
2018/04/20,5720
2018/04/21,4829
2018/04/22,3683
2018/04/23,3180
2018/04/24,3235
2018/04/25,3003
2018/04/26,2953
2018/04/27,2471
2018/04/28,1497
2018/04/29,950.23
2018/04/30,1157
2018/05/01,1040
2018/05/02,1174
2018/05/03,1535
2018/05/04,2173
2018/05/05,2319
2018/05/06,3205
2018/05/07,3472
2018/05/08,3540
2018/05/09,3466
2018/05/10,3595
2018/05/11,2625
2018/05/12,2649
2018/05/13,2299
2018/05/14,2254
2018/05/15,2127
2018/05/16,2109
2018/05/17,1507
2018/05/18,1456
2018/05/19,1306
2018/05/20,1191
2018/05/21,992.965
2018/05/22,1100
2018/05/23,1399
2018/05/24,1423
2018/05/25,1393
2018/05/26,1972
2018/05/27,2063
2018/05/28,2032
2018/05/29,2033
2018/05/30,1905
2018/05/31,2675
2018/06/01,2675
2018/06/02,2186
2018/06/03,1669
2018/06/04,1785
2018/06/05,1770
2018/06/06,2009
2018/06/07,1432
2018/06/08,1494
2018/06/09,1596
2018/06/10,1617
2018/06/11,1033
2018/06/12,563.286
2018/06/13,982.391
2018/06/14,1006
2018/06/15,1609
2018/06/16,2227
2018/06/17,3848
2018/06/18,3977
2018/06/19,4121
2018/06/20,4157
2018/06/21,4139
2018/06/22,4096
2018/06/23,4076
2018/06/24,3687
2018/06/25,3806
2018/06/26,3652
2018/06/27,3375
2018/06/28,3400
2018/06/29,3275
2018/06/30,2715
2018/07/01,2061
2018/07/02,3062
2018/07/03,2975
2018/07/04,3398
2018/07/05,2902
2018/07/06,2827
2018/07/07,2716
2018/07/08,2661
2018/07/09,2841
2018/07/10,3295
2018/07/11,2826
2018/07/12,2833
2018/07/13,2272
2018/07/14,2337
2018/07/15,3051
2018/07/16,3366
2018/07/17,3422
2018/07/18,3753
2018/07/19,4026
2018/07/20,3968
2018/07/21,4118
2018/07/22,3364
2018/07/23,3298
2018/07/24,3482
2018/07/25,3626
2018/07/26,3580
2018/07/27,3476
2018/07/28,3251
2018/07/29,2987
2018/07/30,3085
2018/07/31,3013
2018/08/01,3180
2018/08/02,3387
2018/08/03,3415
2018/08/04,2547
2018/08/05,2454
2018/08/06,2412
2018/08/07,3280
2018/08/08,5044
2018/08/09,5707
2018/08/10,5453
2018/08/11,5320
2018/08/12,4844
2018/08/13,4216
2018/08/14,4691
2018/08/15,4042
2018/08/16,2610
2018/08/17,2028
2018/08/18,2218
2018/08/19,1893
2018/08/20,3154
2018/08/21,3868
2018/08/22,3158
2018/08/23,3241
2018/08/24,2437
2018/08/25,2433
2018/08/26,1881
2018/08/27,1815
2018/08/28,2111
2018/08/29,1748
2018/08/30,1849
2018/08/31,2241
2018/09/01,2212
2018/09/02,2341
2018/09/03,2372
2018/09/04,1798
2018/09/05,2128
2018/09/06,2135
2018/09/07,1879
2018/09/08,1984
2018/09/09,2398
2018/09/10,2338
2018/09/11,2560
2018/09/12,2262
2018/09/13,2265
2018/09/14,2767
2018/09/15,2948
2018/09/16,3187
2018/09/17,3096
2018/09/18,2144
2018/09/19,4473
2018/09/20,4449
2018/09/21,4439
2018/09/22,4400
2018/09/23,4093
2018/09/24,4913
2018/09/25,5340
2018/09/26,3801
2018/09/27,3509
2018/09/28,3336
2018/09/29,6028
2018/09/30,6424
2018/10/01,6421
2018/10/02,6379
2018/10/03,6054
2018/10/04,4598
2018/10/05,3113
2018/10/06,4521
2018/10/07,6248
2018/10/08,5961
2018/10/09,4896
2018/10/10,4657
2018/10/11,3103
2018/10/12,2744
2018/10/13,2754
2018/10/14,2828
2018/10/15,2793
2018/10/16,2753
2018/10/17,2692
2018/10/18,2667
2018/10/19,1902
2018/10/20,2232
2018/10/21,1849
2018/10/22,2444
2018/10/23,2443
2018/10/24,3267
2018/10/25,4223
2018/10/26,4354
2018/10/27,4580
2018/10/28,4770
2018/10/29,4782
2018/10/30,4706
2018/10/31,4504
2018/11/01,3555
2018/11/02,3096
2018/11/03,2864
2018/11/04,2742
2018/11/05,2194
2018/11/06,2111
2018/11/07,2101
2018/11/08,2171
2018/11/09,2167
2018/11/10,1952
2018/11/11,1526
2018/11/12,1612
2018/11/13,1331
2018/11/14,1588
2018/11/15,1504
2018/11/16,1550
2018/11/17,1998
2018/11/18,2808
2018/11/19,2985
2018/11/20,3484
2018/11/21,3343
2018/11/22,3352
2018/11/23,3346
2018/11/24,3308
2018/11/25,2587
2018/11/26,2388
2018/11/27,1620
2018/11/28,2460
2018/11/29,2462
2018/11/30,2585
2018/12/01,2320
2018/12/02,2806
2018/12/03,2807
2018/12/04,2810
2018/12/05,2445
2018/12/06,2693
2018/12/07,2653
2018/12/08,2412
2018/12/09,1530
2018/12/10,1530
2018/12/11,1554
2018/12/12,1644
2018/12/13,1185
2018/12/14,1306
2018/12/15,1414
2018/12/16,1792
2018/12/17,2025
2018/12/18,2555
2018/12/19,2680
2018/12/20,2805
2018/12/21,2933
2018/12/22,2999
2018/12/23,2374
2018/12/24,2382
2018/12/25,2736
2018/12/26,2536
2018/12/27,2268
2018/12/28,1752
2018/12/29,1663
2018/12/30,2765
2018/12/31,2379
2019/01/01,3306
2019/01/02,3188
2019/01/03,3736
2019/01/04,3966
2019/01/05,3981
2019/01/06,3625
2019/01/07,3660
2019/01/08,2090
2019/01/09,2085
2019/01/10,2012
2019/01/11,1963
2019/01/12,2386
2019/01/13,2411
2019/01/14,2450
2019/01/15,2461
2019/01/16,2468
2019/01/17,2196
2019/01/18,2010
2019/01/19,1601
2019/01/20,432.02
2019/01/21,2424
2019/01/22,3833
2019/01/23,3875
2019/01/24,3665
2019/01/25,3511
2019/01/26,3661
2019/01/27,3540
2019/01/28,3598
2019/01/29,3336
2019/01/30,3526
2019/01/31,3586
2019/02/01,3307
2019/02/02,3269
2019/02/03,3996
2019/02/04,4523
2019/02/05,4220
2019/02/06,3492
2019/02/07,2556
2019/02/08,1662
2019/02/09,1645
2019/02/10,1841
2019/02/11,2678
2019/02/12,2972
2019/02/13,4074
2019/02/14,4370
2019/02/15,4458
2019/02/16,3188
2019/02/17,2060
2019/02/18,2121
2019/02/19,1966
2019/02/20,2283
2019/02/21,2642
2019/02/22,2695
2019/02/23,2533
2019/02/24,2092
2019/02/25,2677
2019/02/26,2908
2019/02/27,2923
2019/02/28,2918
2019/03/01,5113
2019/03/02,7359
2019/03/03,9119
2019/03/04,8346
2019/03/05,7239
2019/03/06,5832
2019/03/07,2879
2019/03/08,2846
2019/03/09,2669
2019/03/10,2830
2019/03/11,2344
2019/03/12,2112
2019/03/13,2480
2019/03/14,2548
2019/03/15,2397
2019/03/16,2560
2019/03/17,2415
2019/03/18,2746
2019/03/19,3640
2019/03/20,3735
2019/03/21,3971
2019/03/22,4016
2019/03/23,3677
2019/03/24,2838
2019/03/25,2893
2019/03/26,2650
2019/03/27,2726
2019/03/28,2647
2019/03/29,2902
2019/03/30,2495
2019/03/31,808.803
2019/04/01,790.131
2019/04/02,2065
2019/04/03,2594
2019/04/04,2335
2019/04/05,2794
2019/04/06,4072
2019/04/07,4597
2019/04/08,4596
2019/04/09,4009
2019/04/10,3762
2019/04/11,4720
2019/04/12,4675
2019/04/13,4458
2019/04/14,4690
2019/04/15,4773
2019/04/16,4967
2019/04/17,4758
2019/04/18,3878
2019/04/19,3904
2019/04/20,3275
2019/04/21,1457
2019/04/22,1432
2019/04/23,1003
2019/04/24,1225
2019/04/25,1290
2019/04/26,1376
2019/04/27,3270
2019/04/28,3494
2019/04/29,3287
2019/04/30,2862
2019/05/01,2892
2019/05/02,4452
2019/05/03,4703
2019/05/04,3944
2019/05/05,3607
2019/05/06,4456
2019/05/07,6394
2019/05/08,6271
2019/05/09,6211
2019/05/10,6171
2019/05/11,5014
2019/05/12,3958
2019/05/13,3921
2019/05/14,1870
2019/05/15,2283
2019/05/16,3217
2019/05/17,3383
2019/05/18,3300
2019/05/19,3137
2019/05/20,2986
2019/05/21,3007
2019/05/22,3054
2019/05/23,2712
2019/05/24,2698
2019/05/25,2692
2019/05/26,2726
2019/05/27,3198
2019/05/28,3218
2019/05/29,3292
2019/05/30,3323
2019/05/31,3429
2019/06/01,3183
2019/06/02,2080
2019/06/03,1723
2019/06/04,1674
2019/06/05,1776
2019/06/06,1738
2019/06/07,2004
2019/06/08,3454
2019/06/09,4591
2019/06/10,5212
2019/06/11,5520
2019/06/12,5422
2019/06/13,5675
2019/06/14,5513
2019/06/15,4954
2019/06/16,3799
2019/06/17,3444
2019/06/18,2926
2019/06/19,3346
2019/06/20,3279
2019/06/21,3551
2019/06/22,4282
2019/06/23,4572
2019/06/24,4287
2019/06/25,4644
2019/06/26,4763
2019/06/27,3991
2019/06/28,4701
2019/06/29,5025
2019/06/30,5664
2019/07/01,5936
2019/07/02,5836
2019/07/03,5756
2019/07/04,5874
2019/07/05,4782
2019/07/06,4606
2019/07/07,3362
2019/07/08,5096
2019/07/09,5310
2019/07/10,5487
2019/07/11,5329
2019/07/12,5894
2019/07/13,7956
2019/07/14,8621
2019/07/15,11769
2019/07/16,12420
2019/07/17,12208
2019/07/18,12058
2019/07/19,11882
2019/07/20,11886
2019/07/21,12909
2019/07/22,9313
2019/07/23,7144
2019/07/24,7405
2019/07/25,8340
2019/07/26,8151
2019/07/27,8151
2019/07/28,7857
2019/07/29,7737
2019/07/30,7600
2019/07/31,6463
2019/08/01,5101
2019/08/02,5282
2019/08/03,4826
2019/08/04,4482
2019/08/05,4368
2019/08/06,4291
2019/08/07,4170
2019/08/08,2771
2019/08/09,2588
2019/08/10,3014
2019/08/11,3533
2019/08/12,3430
2019/08/13,3281
2019/08/14,3306
2019/08/15,3275
2019/08/16,3269
2019/08/17,3097
2019/08/18,2343
2019/08/19,2444
2019/08/20,2497
2019/08/21,2334
2019/08/22,2429
2019/08/23,2422
2019/08/24,2017
2019/08/25,1358
2019/08/26,2508
2019/08/27,2486
2019/08/28,2453
2019/08/29,2470
2019/08/30,2479
2019/08/31,2524
2019/09/01,2697
2019/09/02,1627
2019/09/03,1482
2019/09/04,1454
2019/09/05,1532
2019/09/06,1685
2019/09/07,1857
2019/09/08,2213
