Date,sentbyaddress14sma
2016/05/19,8209
2016/05/20,8326
2016/05/21,8404
2016/05/22,8391
2016/05/23,8507
2016/05/24,8583
2016/05/25,8559
2016/05/26,9034
2016/05/27,9015
2016/05/28,9497
2016/05/29,9555
2016/05/30,9618
2016/05/31,9669
2016/06/01,9623
2016/06/02,9521
2016/06/03,9463
2016/06/04,9419
2016/06/05,9435
2016/06/06,9335
2016/06/07,9287
2016/06/08,9254
2016/06/09,8682
2016/06/10,8506
2016/06/11,7858
2016/06/12,7808
2016/06/13,7900
2016/06/14,7972
2016/06/15,8003
2016/06/16,8127
2016/06/17,8573
2016/06/18,8962
2016/06/19,9150
2016/06/20,9248
2016/06/21,9364
2016/06/22,9543
2016/06/23,9611
2016/06/24,9636
2016/06/25,9677
2016/06/26,9625
2016/06/27,9459
2016/06/28,9358
2016/06/29,9333
2016/06/30,9197
2016/07/01,8742
2016/07/02,8404
2016/07/03,8263
2016/07/04,8214
2016/07/05,8138
2016/07/06,7979
2016/07/07,7957
2016/07/08,7962
2016/07/09,7993
2016/07/10,8004
2016/07/11,8027
2016/07/12,7973
2016/07/13,7922
2016/07/14,7967
2016/07/15,7997
2016/07/16,7934
2016/07/17,7832
2016/07/18,7763
2016/07/19,8411
2016/07/20,8592
2016/07/21,8705
2016/07/22,8887
2016/07/23,9016
2016/07/24,9521
2016/07/25,9803
2016/07/26,10495
2016/07/27,10936
2016/07/28,11243
2016/07/29,11409
2016/07/30,11546
2016/07/31,11801
2016/08/01,12019
2016/08/02,11676
2016/08/03,11669
2016/08/04,11700
2016/08/05,11570
2016/08/06,11494
2016/08/07,11076
2016/08/08,10916
2016/08/09,10409
2016/08/10,10093
2016/08/11,9978
2016/08/12,9855
2016/08/13,9795
2016/08/14,9699
2016/08/15,9581
2016/08/16,9365
2016/08/17,9229
2016/08/18,9123
2016/08/19,9113
2016/08/20,9144
2016/08/21,9149
2016/08/22,9053
2016/08/23,9021
2016/08/24,8996
2016/08/25,8938
2016/08/26,8979
2016/08/27,9092
2016/08/28,9120
2016/08/29,9198
2016/08/30,9170
2016/08/31,9265
2016/09/01,9434
2016/09/02,9548
2016/09/03,9555
2016/09/04,9567
2016/09/05,9622
2016/09/06,9558
2016/09/07,9573
2016/09/08,9629
2016/09/09,9624
2016/09/10,9571
2016/09/11,9589
2016/09/12,9559
2016/09/13,9566
2016/09/14,9536
2016/09/15,9416
2016/09/16,9416
2016/09/17,9459
2016/09/18,9425
2016/09/19,9344
2016/09/20,9672
2016/09/21,9892
2016/09/22,9712
2016/09/23,9686
2016/09/24,9712
2016/09/25,9692
2016/09/26,9656
2016/09/27,9635
2016/09/28,9592
2016/09/29,9648
2016/09/30,9653
2016/10/01,9578
2016/10/02,9724
2016/10/03,9820
2016/10/04,9352
2016/10/05,8984
2016/10/06,8959
2016/10/07,9000
2016/10/08,9030
2016/10/09,9148
2016/10/10,9268
2016/10/11,9283
2016/10/12,9023
2016/10/13,8560
2016/10/14,8392
2016/10/15,8233
2016/10/16,8025
2016/10/17,7973
2016/10/18,8298
2016/10/19,8281
2016/10/20,8513
2016/10/21,8698
2016/10/22,8727
2016/10/23,8652
2016/10/24,8533
2016/10/25,8511
2016/10/26,8779
2016/10/27,9184
2016/10/28,9292
2016/10/29,9459
2016/10/30,9503
2016/10/31,9661
2016/11/01,9655
2016/11/02,9773
2016/11/03,9678
2016/11/04,9311
2016/11/05,9182
2016/11/06,9009
2016/11/07,9004
2016/11/08,8972
2016/11/09,8957
2016/11/10,8821
2016/11/11,8762
2016/11/12,8729
2016/11/13,8817
2016/11/14,8603
2016/11/15,8371
2016/11/16,8318
2016/11/17,8167
2016/11/18,8254
2016/11/19,8196
2016/11/20,8238
2016/11/21,8173
2016/11/22,9118
2016/11/23,10626
2016/11/24,10469
2016/11/25,11479
2016/11/26,11299
2016/11/27,11059
2016/11/28,11046
2016/11/29,10942
2016/11/30,10893
2016/12/01,10816
2016/12/02,10766
2016/12/03,10896
2016/12/04,11011
2016/12/05,10990
2016/12/06,10128
2016/12/07,8453
2016/12/08,8564
2016/12/09,7540
2016/12/10,7627
2016/12/11,7740
2016/12/12,7761
2016/12/13,7774
2016/12/14,7899
2016/12/15,8133
2016/12/16,8162
2016/12/17,8050
2016/12/18,7912
2016/12/19,7937
2016/12/20,7851
2016/12/21,8010
2016/12/22,8150
2016/12/23,8089
2016/12/24,8099
2016/12/25,8007
2016/12/26,7917
2016/12/27,7921
2016/12/28,7836
2016/12/29,7731
2016/12/30,7737
2016/12/31,7798
2017/01/01,7732
2017/01/02,7707
2017/01/03,7705
2017/01/04,7851
2017/01/05,7957
2017/01/06,8147
2017/01/07,8260
2017/01/08,8369
2017/01/09,8619
2017/01/10,8707
2017/01/11,8810
2017/01/12,8869
2017/01/13,8920
2017/01/14,8873
2017/01/15,8929
2017/01/16,9041
2017/01/17,9036
2017/01/18,8827
2017/01/19,8726
2017/01/20,8649
2017/01/21,8618
2017/01/22,8614
2017/01/23,8497
2017/01/24,8507
2017/01/25,8411
2017/01/26,8335
2017/01/27,8286
2017/01/28,8277
2017/01/29,8284
2017/01/30,8224
2017/01/31,8210
2017/02/01,8240
2017/02/02,8241
2017/02/03,8161
2017/02/04,8210
2017/02/05,8301
2017/02/06,8357
2017/02/07,8378
2017/02/08,8465
2017/02/09,8514
2017/02/10,8668
2017/02/11,8711
2017/02/12,8827
2017/02/13,9024
2017/02/14,9220
2017/02/15,9397
2017/02/16,9471
2017/02/17,9590
2017/02/18,9714
2017/02/19,9713
2017/02/20,9794
2017/02/21,9868
2017/02/22,9917
2017/02/23,9955
2017/02/24,9997
2017/02/25,10116
2017/02/26,10200
2017/02/27,10204
2017/02/28,10390
2017/03/01,10634
2017/03/02,11469
2017/03/03,11917
2017/03/04,12156
2017/03/05,12486
2017/03/06,12737
2017/03/07,12930
2017/03/08,13155
2017/03/09,13545
2017/03/10,13929
2017/03/11,14273
2017/03/12,14758
2017/03/13,15614
2017/03/14,16030
2017/03/15,16447
2017/03/16,17011
2017/03/17,17919
2017/03/18,18621
2017/03/19,19081
2017/03/20,19554
2017/03/21,20130
2017/03/22,20565
2017/03/23,20852
2017/03/24,21391
2017/03/25,21879
2017/03/26,22002
2017/03/27,21900
2017/03/28,21971
2017/03/29,22017
2017/03/30,21714
2017/03/31,21865
2017/04/01,21619
2017/04/02,21840
2017/04/03,22500
2017/04/04,22637
2017/04/05,22968
2017/04/06,23530
2017/04/07,23256
2017/04/08,22971
2017/04/09,22789
2017/04/10,22621
2017/04/11,22504
2017/04/12,22462
2017/04/13,22210
2017/04/14,21415
2017/04/15,21269
2017/04/16,20700
2017/04/17,19775
2017/04/18,19587
2017/04/19,19353
2017/04/20,18935
2017/04/21,18827
2017/04/22,18787
2017/04/23,18878
2017/04/24,18971
2017/04/25,19050
2017/04/26,19086
2017/04/27,19661
2017/04/28,20122
2017/04/29,20432
2017/04/30,21129
2017/05/01,21965
2017/05/02,22547
2017/05/03,22806
2017/05/04,23499
2017/05/05,24364
2017/05/06,24958
2017/05/07,25802
2017/05/08,26944
2017/05/09,27826
2017/05/10,28444
2017/05/11,28604
2017/05/12,28804
2017/05/13,28946
2017/05/14,29021
2017/05/15,29294
2017/05/16,29582
2017/05/17,30659
2017/05/18,31169
2017/05/19,32462
2017/05/20,33196
2017/05/21,33781
2017/05/22,34441
2017/05/23,35602
2017/05/24,37119
2017/05/25,38400
2017/05/26,39699
2017/05/27,40701
2017/05/28,41491
2017/05/29,42175
2017/05/30,43505
2017/05/31,45554
2017/06/01,47337
2017/06/02,47397
2017/06/03,48345
2017/06/04,49147
2017/06/05,49873
2017/06/06,50379
2017/06/07,50668
2017/06/08,50632
2017/06/09,51560
2017/06/10,53066
2017/06/11,55328
2017/06/12,59116
2017/06/13,61606
2017/06/14,62169
2017/06/15,63258
2017/06/16,64648
2017/06/17,66134
2017/06/18,67802
2017/06/19,69389
2017/06/20,71994
2017/06/21,74528
2017/06/22,77383
2017/06/23,78977
2017/06/24,80269
2017/06/25,80274
2017/06/26,80817
2017/06/27,80570
2017/06/28,75170
2017/06/29,75106
2017/06/30,75605
2017/07/01,75776
2017/07/02,75648
2017/07/03,76282
2017/07/04,75876
2017/07/05,74838
2017/07/06,73655
2017/07/07,74263
2017/07/08,73231
2017/07/09,72644
2017/07/10,71245
2017/07/11,71049
2017/07/12,76541
2017/07/13,75646
2017/07/14,74733
2017/07/15,74085
2017/07/16,73441
2017/07/17,71975
2017/07/18,70943
2017/07/19,70876
2017/07/20,70683
2017/07/21,68604
2017/07/22,67894
2017/07/23,69725
2017/07/24,68631
2017/07/25,67479
2017/07/26,66195
2017/07/27,66058
2017/07/28,66123
2017/07/29,65359
2017/07/30,64759
2017/07/31,65686
2017/08/01,64846
2017/08/02,64154
2017/08/03,63756
2017/08/04,64459
2017/08/05,65953
2017/08/06,64786
2017/08/07,65622
2017/08/08,67555
2017/08/09,69279
2017/08/10,71707
2017/08/11,74098
2017/08/12,76864
2017/08/13,79034
2017/08/14,81183
2017/08/15,84810
2017/08/16,88110
2017/08/17,91539
2017/08/18,95114
2017/08/19,96570
2017/08/20,97670
2017/08/21,99654
2017/08/22,100277
2017/08/23,101918
2017/08/24,101510
2017/08/25,101667
2017/08/26,100488
2017/08/27,100223
2017/08/28,99089
2017/08/29,98970
2017/08/30,98904
2017/08/31,99246
2017/09/01,98463
2017/09/02,98125
2017/09/03,97680
2017/09/04,99446
2017/09/05,101097
2017/09/06,102619
2017/09/07,104416
2017/09/08,105496
2017/09/09,107446
2017/09/10,107511
2017/09/11,108158
2017/09/12,109328
2017/09/13,109227
2017/09/14,109705
2017/09/15,111284
2017/09/16,111340
2017/09/17,110588
2017/09/18,108288
2017/09/19,106602
2017/09/20,104264
2017/09/21,102183
2017/09/22,99222
2017/09/23,97433
2017/09/24,97593
2017/09/25,96700
2017/09/26,93669
2017/09/27,91834
2017/09/28,89735
2017/09/29,87017
2017/09/30,86565
2017/10/01,86894
2017/10/02,85841
2017/10/03,85128
2017/10/04,84185
2017/10/05,84200
2017/10/06,84853
2017/10/07,85097
2017/10/08,84988
2017/10/09,84603
2017/10/10,85975
2017/10/11,87542
2017/10/12,87993
2017/10/13,89570
2017/10/14,90182
2017/10/15,90981
2017/10/16,91030
2017/10/17,93877
2017/10/18,95410
2017/10/19,95778
2017/10/20,97796
2017/10/21,99539
2017/10/22,103331
2017/10/23,104916
2017/10/24,105296
2017/10/25,104638
2017/10/26,104258
2017/10/27,95900
2017/10/28,89245
2017/10/29,83217
2017/10/30,77111
2017/10/31,67940
2017/11/01,70040
2017/11/02,73962
2017/11/03,74303
2017/11/04,73478
2017/11/05,70420
2017/11/06,70433
2017/11/07,70523
2017/11/08,72253
2017/11/09,74193
2017/11/10,82283
2017/11/11,89491
2017/11/12,97865
2017/11/13,105781
2017/11/14,114797
2017/11/15,115580
2017/11/16,114047
2017/11/17,115643
2017/11/18,117163
2017/11/19,119125
2017/11/20,120626
2017/11/21,122890
2017/11/22,124478
2017/11/23,125581
2017/11/24,127136
2017/11/25,129537
2017/11/26,131069
2017/11/27,135331
2017/11/28,138719
2017/11/29,142014
2017/11/30,145278
2017/12/01,145944
2017/12/02,148857
2017/12/03,153270
2017/12/04,156797
2017/12/05,159750
2017/12/06,165841
2017/12/07,167741
2017/12/08,172181
2017/12/09,176748
2017/12/10,180914
2017/12/11,184838
2017/12/12,191650
2017/12/13,197899
2017/12/14,206034
2017/12/15,214539
2017/12/16,221233
2017/12/17,226070
2017/12/18,232754
2017/12/19,242146
2017/12/20,247625
2017/12/21,258978
2017/12/22,271318
2017/12/23,277124
2017/12/24,277893
2017/12/25,276311
2017/12/26,274869
2017/12/27,274083
2017/12/28,272613
2017/12/29,278486
2017/12/30,287387
2017/12/31,289249
2018/01/01,289500
2018/01/02,294389
2018/01/03,299283
2018/01/04,306245
2018/01/05,307743
2018/01/06,314931
2018/01/07,326827
2018/01/08,339044
2018/01/09,352945
2018/01/10,360998
2018/01/11,370814
2018/01/12,371942
2018/01/13,373687
2018/01/14,380481
2018/01/15,392223
2018/01/16,397793
2018/01/17,403212
2018/01/18,403704
2018/01/19,399246
2018/01/20,391166
2018/01/21,394666
2018/01/22,389885
2018/01/23,378757
2018/01/24,371091
2018/01/25,358455
2018/01/26,353755
2018/01/27,343765
2018/01/28,334978
2018/01/29,323605
2018/01/30,310072
2018/01/31,297015
2018/02/01,288712
2018/02/02,286809
2018/02/03,284529
2018/02/04,272804
2018/02/05,269421
2018/02/06,268363
2018/02/07,266619
2018/02/08,264781
2018/02/09,259759
2018/02/10,258636
2018/02/11,257286
2018/02/12,254948
2018/02/13,250574
2018/02/14,247985
2018/02/15,242095
2018/02/16,233956
2018/02/17,230626
2018/02/18,226191
2018/02/19,223151
2018/02/20,221242
2018/02/21,219711
2018/02/22,219994
2018/02/23,217313
2018/02/24,211670
2018/02/25,207573
2018/02/26,205172
2018/02/27,204771
2018/02/28,203711
2018/03/01,201969
2018/03/02,203052
2018/03/03,201741
2018/03/04,198798
2018/03/05,197770
2018/03/06,195888
2018/03/07,202309
2018/03/08,202102
2018/03/09,201821
2018/03/10,202299
2018/03/11,201065
2018/03/12,197562
2018/03/13,196581
2018/03/14,196881
2018/03/15,195797
2018/03/16,193199
2018/03/17,192315
2018/03/18,193431
2018/03/19,193221
2018/03/20,190082
2018/03/21,181765
2018/03/22,179575
2018/03/23,183967
2018/03/24,186681
2018/03/25,185433
2018/03/26,185832
2018/03/27,183971
2018/03/28,179037
2018/03/29,177709
2018/03/30,178774
2018/03/31,178058
2018/04/01,175366
2018/04/02,171984
2018/04/03,171984
2018/04/04,169515
2018/04/05,171485
2018/04/06,166401
2018/04/07,162252
2018/04/08,164518
2018/04/09,165241
2018/04/10,165370
2018/04/11,167422
2018/04/12,169722
2018/04/13,171436
2018/04/14,173168
2018/04/15,175675
2018/04/16,177366
2018/04/17,177620
2018/04/18,179227
2018/04/19,180080
2018/04/20,182924
2018/04/21,187218
2018/04/22,192536
2018/04/23,197702
2018/04/24,203649
2018/04/25,206736
2018/04/26,207976
2018/04/27,207967
2018/04/28,209621
2018/04/29,211184
2018/04/30,213601
2018/05/01,214106
2018/05/02,216805
2018/05/03,219912
2018/05/04,240037
2018/05/05,243947
2018/05/06,242519
2018/05/07,242730
2018/05/08,243967
2018/05/09,245911
2018/05/10,248250
2018/05/11,251364
2018/05/12,254783
2018/05/13,257186
2018/05/14,259765
2018/05/15,265252
2018/05/16,268382
2018/05/17,270386
2018/05/18,254199
2018/05/19,255886
2018/05/20,258745
2018/05/21,258466
2018/05/22,260530
2018/05/23,262457
2018/05/24,263564
2018/05/25,264413
2018/05/26,265460
2018/05/27,268503
2018/05/28,271387
2018/05/29,272765
2018/05/30,272731
2018/05/31,272955
2018/06/01,270558
2018/06/02,269548
2018/06/03,270218
2018/06/04,270506
2018/06/05,266344
2018/06/06,263497
2018/06/07,262580
2018/06/08,260812
2018/06/09,261720
2018/06/10,262358
2018/06/11,260039
2018/06/12,255757
2018/06/13,252415
2018/06/14,247875
2018/06/15,249279
2018/06/16,243443
2018/06/17,239080
2018/06/18,235546
2018/06/19,236456
2018/06/20,238777
2018/06/21,238880
2018/06/22,241393
2018/06/23,237249
2018/06/24,233885
2018/06/25,241659
2018/06/26,244175
2018/06/27,246213
2018/06/28,247559
2018/06/29,247408
2018/06/30,244052
2018/07/01,236285
2018/07/02,230129
2018/07/03,221462
2018/07/04,210998
2018/07/05,203199
2018/07/06,192110
2018/07/07,185554
2018/07/08,180685
2018/07/09,167149
2018/07/10,161711
2018/07/11,156127
2018/07/12,149559
2018/07/13,140735
2018/07/14,139776
2018/07/15,141803
2018/07/16,148527
2018/07/17,155284
2018/07/18,166933
2018/07/19,173677
2018/07/20,180488
2018/07/21,184270
2018/07/22,188791
2018/07/23,196211
2018/07/24,204305
2018/07/25,212710
2018/07/26,219875
2018/07/27,230305
2018/07/28,236735
2018/07/29,244127
2018/07/30,246492
2018/07/31,247631
2018/08/01,245120
2018/08/02,245415
2018/08/03,249346
2018/08/04,253537
2018/08/05,252463
2018/08/06,248908
2018/08/07,242674
2018/08/08,234851
2018/08/09,228548
2018/08/10,222710
2018/08/11,223086
2018/08/12,222721
2018/08/13,221494
2018/08/14,219975
2018/08/15,217270
2018/08/16,216738
2018/08/17,212654
2018/08/18,210418
2018/08/19,209420
2018/08/20,208746
2018/08/21,206687
2018/08/22,207631
2018/08/23,209119
2018/08/24,209844
2018/08/25,207494
2018/08/26,205969
2018/08/27,205339
2018/08/28,203583
2018/08/29,200469
2018/08/30,195760
2018/08/31,193785
2018/09/01,194320
2018/09/02,195651
2018/09/03,195512
2018/09/04,197225
2018/09/05,198048
2018/09/06,198228
2018/09/07,197304
2018/09/08,196719
2018/09/09,195354
2018/09/10,192488
2018/09/11,190014
2018/09/12,189485
2018/09/13,189336
2018/09/14,187453
2018/09/15,181564
2018/09/16,175193
2018/09/17,171235
2018/09/18,166745
2018/09/19,161743
2018/09/20,159048
2018/09/21,156240
2018/09/22,152604
2018/09/23,149005
2018/09/24,145707
2018/09/25,144614
2018/09/26,142356
2018/09/27,139739
2018/09/28,138008
2018/09/29,137336
2018/09/30,138932
2018/10/01,136563
2018/10/02,135402
2018/10/03,138281
2018/10/04,140226
2018/10/05,143270
2018/10/06,147636
2018/10/07,148604
2018/10/08,150655
2018/10/09,152728
2018/10/10,154647
2018/10/11,157272
2018/10/12,159489
2018/10/13,163196
2018/10/14,163403
2018/10/15,166598
2018/10/16,170626
2018/10/17,171961
2018/10/18,172020
2018/10/19,170476
2018/10/20,168244
2018/10/21,168697
2018/10/22,170419
2018/10/23,170779
2018/10/24,172424
2018/10/25,172379
2018/10/26,173414
2018/10/27,172967
2018/10/28,172523
2018/10/29,173962
2018/10/30,175186
2018/10/31,174954
2018/11/01,174741
2018/11/02,172625
2018/11/03,170981
2018/11/04,170472
2018/11/05,169146
2018/11/06,168214
2018/11/07,165802
2018/11/08,163870
2018/11/09,163165
2018/11/10,162362
2018/11/11,164591
2018/11/12,162868
2018/11/13,160023
2018/11/14,158620
2018/11/15,158028
2018/11/16,158491
2018/11/17,158206
2018/11/18,157015
2018/11/19,159610
2018/11/20,160709
2018/11/21,161184
2018/11/22,161693
2018/11/23,160583
2018/11/24,159264
2018/11/25,157314
2018/11/26,156287
2018/11/27,155629
2018/11/28,154400
2018/11/29,152821
2018/11/30,153006
2018/12/01,152644
2018/12/02,152562
2018/12/03,148144
2018/12/04,145157
2018/12/05,145443
2018/12/06,145316
2018/12/07,146416
2018/12/08,150135
2018/12/09,150572
2018/12/10,150908
2018/12/11,150743
2018/12/12,150652
2018/12/13,151258
2018/12/14,150828
2018/12/15,152869
2018/12/16,154972
2018/12/17,155896
2018/12/18,156366
2018/12/19,157079
2018/12/20,158359
2018/12/21,157803
2018/12/22,153812
2018/12/23,153556
2018/12/24,153742
2018/12/25,154110
2018/12/26,154730
2018/12/27,155910
2018/12/28,157027
2018/12/29,157821
2018/12/30,156286
2018/12/31,156188
2019/01/01,155586
2019/01/02,155550
2019/01/03,156736
2019/01/04,156616
2019/01/05,157901
2019/01/06,157978
2019/01/07,158402
2019/01/08,159897
2019/01/09,160498
2019/01/10,160490
2019/01/11,160392
2019/01/12,156774
2019/01/13,155937
2019/01/14,158787
2019/01/15,161418
2019/01/16,159861
2019/01/17,157098
2019/01/18,156368
2019/01/19,155746
2019/01/20,154449
2019/01/21,152733
2019/01/22,150183
2019/01/23,148654
2019/01/24,147285
2019/01/25,146069
2019/01/26,146175
2019/01/27,147015
2019/01/28,144701
2019/01/29,143284
2019/01/30,142957
2019/01/31,142782
2019/02/01,142102
2019/02/02,140580
2019/02/03,138775
2019/02/04,135802
2019/02/05,133547
2019/02/06,130481
2019/02/07,127578
2019/02/08,125988
2019/02/09,124823
2019/02/10,121866
2019/02/11,118600
2019/02/12,116040
2019/02/13,114902
2019/02/14,113759
2019/02/15,113126
2019/02/16,113341
2019/02/17,114047
2019/02/18,117746
2019/02/19,120563
2019/02/20,122832
2019/02/21,124433
2019/02/22,125077
2019/02/23,126485
2019/02/24,129089
2019/02/25,130142
2019/02/26,131755
2019/02/27,133435
2019/02/28,134265
2019/03/01,136327
2019/03/02,137868
2019/03/03,138737
2019/03/04,138522
2019/03/05,139545
2019/03/06,141027
2019/03/07,143005
2019/03/08,144444
2019/03/09,146569
2019/03/10,145840
2019/03/11,146306
2019/03/12,147499
2019/03/13,147766
2019/03/14,148664
2019/03/15,148133
2019/03/16,147128
2019/03/17,147332
2019/03/18,148160
2019/03/19,148910
2019/03/20,149711
2019/03/21,149601
2019/03/22,149989
2019/03/23,149386
2019/03/24,150807
2019/03/25,154280
2019/03/26,155980
2019/03/27,157187
2019/03/28,158666
2019/03/29,160254
2019/03/30,162905
2019/03/31,164771
2019/04/01,167555
2019/04/02,172283
2019/04/03,175808
2019/04/04,178600
2019/04/05,180530
2019/04/06,181304
2019/04/07,182981
2019/04/08,183362
2019/04/09,184553
2019/04/10,185283
2019/04/11,188494
2019/04/12,192861
2019/04/13,194445
2019/04/14,193358
2019/04/15,191628
2019/04/16,187075
2019/04/17,184252
2019/04/18,183994
2019/04/19,185568
2019/04/20,193355
2019/04/21,195817
2019/04/22,196309
2019/04/23,197827
2019/04/24,199315
2019/04/25,197364
2019/04/26,193547
2019/04/27,191271
2019/04/28,192199
2019/04/29,191716
2019/04/30,193317
2019/05/01,194640
2019/05/02,192491
2019/05/03,190080
2019/05/04,182126
2019/05/05,179519
2019/05/06,177883
2019/05/07,174759
2019/05/08,173259
2019/05/09,173251
2019/05/10,174334
2019/05/11,177300
2019/05/12,179604
2019/05/13,182643
2019/05/14,185770
2019/05/15,189303
2019/05/16,196774
2019/05/17,201049
2019/05/18,204876
2019/05/19,207730
2019/05/20,211047
2019/05/21,215667
2019/05/22,218729
2019/05/23,221269
2019/05/24,224122
2019/05/25,225617
2019/05/26,227274
2019/05/27,230405
2019/05/28,230496
2019/05/29,230401
2019/05/30,229001
2019/05/31,231251
2019/06/01,240195
2019/06/02,243919
2019/06/03,244992
2019/06/04,245449
2019/06/05,245472
2019/06/06,249834
2019/06/07,247037
2019/06/08,244843
2019/06/09,246832
2019/06/10,244160
2019/06/11,247464
2019/06/12,257050
2019/06/13,257553
2019/06/14,255844
2019/06/15,248488
2019/06/16,254592
2019/06/17,253286
2019/06/18,252353
2019/06/19,252645
2019/06/20,247077
2019/06/21,251921
2019/06/22,256652
2019/06/23,256069
2019/06/24,257735
2019/06/25,254682
2019/06/26,247431
2019/06/27,246704
2019/06/28,245162
2019/06/29,243720
2019/06/30,232554
2019/07/01,232070
2019/07/02,235228
2019/07/03,237194
2019/07/04,239742
2019/07/05,236883
2019/07/06,233421
2019/07/07,229508
2019/07/08,228158
2019/07/09,228217
2019/07/10,224421
2019/07/11,221842
2019/07/12,222353
2019/07/13,219698
2019/07/14,219312
2019/07/15,220085
2019/07/16,212331
2019/07/17,209472
2019/07/18,206532
2019/07/19,205440
2019/07/20,203350
2019/07/21,202081
2019/07/22,199400
2019/07/23,194565
2019/07/24,190243
2019/07/25,187881
2019/07/26,185530
2019/07/27,186109
2019/07/28,185649
2019/07/29,183554
2019/07/30,188129
2019/07/31,186687
2019/08/01,184832
2019/08/02,184399
2019/08/03,183469
2019/08/04,184620
2019/08/05,187808
2019/08/06,192459
2019/08/07,195698
2019/08/08,198654
2019/08/09,200618
2019/08/10,202241
2019/08/11,202689
2019/08/12,206076
2019/08/13,204566
2019/08/14,206545
2019/08/15,207850
2019/08/16,209100
2019/08/17,210319
2019/08/18,210647
2019/08/19,209201
2019/08/20,207636
2019/08/21,208393
2019/08/22,208386
2019/08/23,208755
2019/08/24,208683
2019/08/25,209742
2019/08/26,208371
2019/08/27,209427
2019/08/28,208862
2019/08/29,210281
2019/08/30,209382
2019/08/31,210457
2019/09/01,211304
2019/09/02,212726
2019/09/03,213051
2019/09/04,213121
2019/09/05,215180
2019/09/06,215477
2019/09/07,215671
2019/09/08,216237
2019/09/09,217091
2019/09/10,216012
2019/09/11,216214
2019/09/12,216694
2019/09/13,215665
2019/09/14,215776
2019/09/15,216409
2019/09/16,216440
2019/09/17,216132
2019/09/18,216133
2019/09/19,214377
2019/09/20,213958
2019/09/21,211546
2019/09/22,208476
2019/09/23,203806
2019/09/24,202745
2019/09/25,200371
2019/09/26,197698
2019/09/27,196980
2019/09/28,195688
2019/09/29,192613
2019/09/30,189704
2019/10/01,188118
2019/10/02,186100
2019/10/03,182522
2019/10/04,178215
2019/10/05,178034
2019/10/06,178337
2019/10/07,179004
2019/10/08,178506
2019/10/09,181282
2019/10/10,183105
2019/10/11,185186
2019/10/12,185503
2019/10/13,186020
2019/10/14,185800
2019/10/15,185629
2019/10/16,185440
2019/10/17,187000
2019/10/18,190142
2019/10/19,191370
2019/10/20,191685
2019/10/21,192463
2019/10/22,192676
2019/10/23,190409
2019/10/24,188936
2019/10/25,188126
2019/10/26,189292
2019/10/27,189789
2019/10/28,190576
