Date,difficulty90rsi
2016/08/22,64.23
2016/08/23,64.831
2016/08/24,64.609
2016/08/25,65.442
2016/08/26,66.604
2016/08/27,65.763
2016/08/28,65.579
2016/08/29,65.043
2016/08/30,65.075
2016/08/31,65.448
2016/09/01,66.118
2016/09/02,65.727
2016/09/03,64.389
2016/09/04,62.3
2016/09/05,63.121
2016/09/06,63.345
2016/09/07,63.546
2016/09/08,63.453
2016/09/09,63.279
2016/09/10,63.946
2016/09/11,64.591
2016/09/12,64.612
2016/09/13,64.802
2016/09/14,65.196
2016/09/15,65.446
2016/09/16,65.056
2016/09/17,66.255
2016/09/18,63.709
2016/09/19,57.222
2016/09/20,62.175
2016/09/21,63.323
2016/09/22,59.517
2016/09/23,60.012
2016/09/24,60.571
2016/09/25,61.02
2016/09/26,61.006
2016/09/27,58.867
2016/09/28,62.233
2016/09/29,62.958
2016/09/30,62.755
2016/10/01,59.265
2016/10/02,59.123
2016/10/03,60.88
2016/10/04,62.339
2016/10/05,59.74
2016/10/06,60.618
2016/10/07,55.028
2016/10/08,56.851
2016/10/09,59.171
2016/10/10,59.543
2016/10/11,60.348
2016/10/12,58.355
2016/10/13,57.672
2016/10/14,60.035
2016/10/15,60.818
2016/10/16,60.718
2016/10/17,59.682
2016/10/18,59.86
2016/10/19,59.662
2016/10/20,59.771
2016/10/21,61.86
2016/10/22,62.209
2016/10/23,61.703
2016/10/24,61.477
2016/10/25,62.12
2016/10/26,62.145
2016/10/27,62.1
2016/10/28,61.067
2016/10/29,55.714
2016/10/30,53.263
2016/10/31,54.5
2016/11/01,52.303
2016/11/02,50.179
2016/11/03,49.425
2016/11/04,48.426
2016/11/05,47.499
2016/11/06,47.201
2016/11/07,48.864
2016/11/08,50.818
2016/11/09,51.087
2016/11/10,49.756
2016/11/11,49.331
2016/11/12,49.306
2016/11/13,50.238
2016/11/14,50.99
2016/11/15,51.313
2016/11/16,50.936
2016/11/17,50.617
2016/11/18,50.596
2016/11/19,51.8
2016/11/20,53.137
2016/11/21,54.364
2016/11/22,53.582
2016/11/23,52.343
2016/11/24,50.726
2016/11/25,50.28
2016/11/26,50.903
2016/11/27,50.171
2016/11/28,50.608
2016/11/29,50.887
2016/11/30,50.943
2016/12/01,51.156
2016/12/02,51.354
2016/12/03,51.971
2016/12/04,52.262
2016/12/05,51.799
2016/12/06,51.268
2016/12/07,51.777
2016/12/08,52.34
2016/12/09,52.933
2016/12/10,53.277
2016/12/11,53.67
2016/12/12,53.193
2016/12/13,53.467
2016/12/14,53.339
2016/12/15,53.515
2016/12/16,53.845
2016/12/17,53.926
2016/12/18,54.588
2016/12/19,54.82
2016/12/20,55.147
2016/12/21,55.047
2016/12/22,54.656
2016/12/23,53.094
2016/12/24,51.864
2016/12/25,52.253
2016/12/26,53.049
2016/12/27,52.677
2016/12/28,52.334
2016/12/29,52.103
2016/12/30,52.211
2016/12/31,52.66
2017/01/01,52.378
2017/01/02,52.53
2017/01/03,52.518
2017/01/04,53.981
2017/01/05,54.562
2017/01/06,54.922
2017/01/07,55.254
2017/01/08,55.478
2017/01/09,56.061
2017/01/10,56.332
2017/01/11,56.409
2017/01/12,56.589
2017/01/13,56.871
2017/01/14,57.109
2017/01/15,57.338
2017/01/16,57.44
2017/01/17,57.351
2017/01/18,56.858
2017/01/19,57.922
2017/01/20,57.83
2017/01/21,58.138
2017/01/22,58.231
2017/01/23,58.703
2017/01/24,58.348
2017/01/25,58.376
2017/01/26,58.716
2017/01/27,58.935
2017/01/28,58.604
2017/01/29,58.329
2017/01/30,58.391
2017/01/31,58.771
2017/02/01,58.412
2017/02/02,58.914
2017/02/03,58.434
2017/02/04,58.509
2017/02/05,59.683
2017/02/06,59.907
2017/02/07,59.943
2017/02/08,60.119
2017/02/09,60.303
2017/02/10,60.995
2017/02/11,61.059
2017/02/12,61.418
2017/02/13,61.637
2017/02/14,62.14
2017/02/15,62.011
2017/02/16,62.095
2017/02/17,62.768
2017/02/18,63.118
2017/02/19,63.558
2017/02/20,63.512
2017/02/21,64.138
2017/02/22,64.194
2017/02/23,63.925
2017/02/24,64.02
2017/02/25,64.555
2017/02/26,65.425
2017/02/27,66.057
2017/02/28,66.746
2017/03/01,66.054
2017/03/02,66.08
2017/03/03,67.42
2017/03/04,66.876
2017/03/05,67.785
2017/03/06,68.189
2017/03/07,68.035
2017/03/08,68.8
2017/03/09,69.338
2017/03/10,68.997
2017/03/11,69.352
2017/03/12,69.764
2017/03/13,70.152
2017/03/14,70.01
2017/03/15,70.673
2017/03/16,70.934
2017/03/17,71.953
2017/03/18,72.622
2017/03/19,70.241
2017/03/20,71.442
2017/03/21,71.473
2017/03/22,71.746
2017/03/23,72.954
2017/03/24,72.97
2017/03/25,72.996
2017/03/26,74.223
2017/03/27,75.412
2017/03/28,74.711
2017/03/29,75.092
2017/03/30,75.527
2017/03/31,75.863
2017/04/01,75.501
2017/04/02,75.821
2017/04/03,70.739
2017/04/04,72.441
2017/04/05,73.049
2017/04/06,73.295
2017/04/07,73.395
2017/04/08,73.698
2017/04/09,73.77
2017/04/10,74.06
2017/04/11,74.574
2017/04/12,74.546
2017/04/13,72.759
2017/04/14,74.452
2017/04/15,74.53
2017/04/16,74.548
2017/04/17,74.831
2017/04/18,75.505
2017/04/19,76.046
2017/04/20,74.72
2017/04/21,75.343
2017/04/22,75.895
2017/04/23,76.011
2017/04/24,75.129
2017/04/25,75.405
2017/04/26,76.316
2017/04/27,76.707
2017/04/28,77.866
2017/04/29,78.827
2017/04/30,76.457
2017/05/01,76.724
2017/05/02,76.486
2017/05/03,76.806
2017/05/04,76.058
2017/05/05,77.046
2017/05/06,76.919
2017/05/07,77.23
2017/05/08,77.247
2017/05/09,78.065
2017/05/10,77.61
2017/05/11,77.993
2017/05/12,78.652
2017/05/13,78.472
2017/05/14,80.075
2017/05/15,80.591
2017/05/16,80.755
2017/05/17,78.755
2017/05/18,79.124
2017/05/19,80.075
2017/05/20,80.496
2017/05/21,81.078
2017/05/22,81.64
2017/05/23,78.751
2017/05/24,79.28
2017/05/25,79.034
2017/05/26,78.806
2017/05/27,79.655
2017/05/28,78.874
2017/05/29,79.782
2017/05/30,80.923
2017/05/31,81.197
2017/06/01,82.783
2017/06/02,83.25
2017/06/03,83.292
2017/06/04,84.011
2017/06/05,84.074
2017/06/06,84.55
2017/06/07,85.061
2017/06/08,85.29
2017/06/09,85.182
2017/06/10,85.791
2017/06/11,86.318
2017/06/12,85.305
2017/06/13,85.778
2017/06/14,86.233
2017/06/15,86.585
2017/06/16,86.787
2017/06/17,87.316
2017/06/18,87.49
2017/06/19,87.604
2017/06/20,88.922
2017/06/21,89.355
2017/06/22,89.11
2017/06/23,89.254
2017/06/24,89.365
2017/06/25,89.609
2017/06/26,89.89
2017/06/27,89.983
2017/06/28,90.257
2017/06/29,90.428
2017/06/30,90.55
2017/07/01,90.814
2017/07/02,90.933
2017/07/03,91.064
2017/07/04,91.235
2017/07/05,90.708
2017/07/06,90.885
2017/07/07,90.897
2017/07/08,91.112
2017/07/09,91.289
2017/07/10,92.556
2017/07/11,92.686
2017/07/12,89.784
2017/07/13,90.03
2017/07/14,87.57
2017/07/15,87.904
2017/07/16,88.351
2017/07/17,84.874
2017/07/18,85.017
2017/07/19,85.317
2017/07/20,85.849
2017/07/21,86.3
2017/07/22,84.143
2017/07/23,84.676
2017/07/24,83.707
2017/07/25,84.088
2017/07/26,84.132
2017/07/27,83.385
2017/07/28,83.547
2017/07/29,83.532
2017/07/30,83.948
2017/07/31,84.876
2017/08/01,86.94
2017/08/02,86.926
2017/08/03,83.645
2017/08/04,84.063
2017/08/05,83.753
2017/08/06,83.913
2017/08/07,84.162
2017/08/08,84.352
2017/08/09,84.639
2017/08/10,83.943
2017/08/11,83.327
2017/08/12,83.953
2017/08/13,83.851
2017/08/14,84.288
2017/08/15,84.35
2017/08/16,83.095
2017/08/17,83.394
2017/08/18,83.477
2017/08/19,84.057
2017/08/20,83.865
2017/08/21,83.42
2017/08/22,83.645
2017/08/23,84.084
2017/08/24,83.216
2017/08/25,86.348
2017/08/26,86.696
2017/08/27,85.726
2017/08/28,83.498
2017/08/29,84.128
2017/08/30,84.359
2017/08/31,83.649
2017/09/01,83.808
2017/09/02,83.703
2017/09/03,83.872
2017/09/04,83.58
2017/09/05,82.984
2017/09/06,82.999
2017/09/07,83.2
2017/09/08,84.074
2017/09/09,82.743
2017/09/10,81.365
2017/09/11,81.59
2017/09/12,82.185
2017/09/13,80.045
2017/09/14,79.956
2017/09/15,80.405
2017/09/16,79.75
2017/09/17,80.167
2017/09/18,78.592
2017/09/19,78.903
2017/09/20,78.905
2017/09/21,79.165
2017/09/22,83.614
2017/09/23,83.762
2017/09/24,83.249
2017/09/25,82.136
2017/09/26,81.299
2017/09/27,81.516
2017/09/28,80.859
2017/09/29,77.896
2017/09/30,77.004
2017/10/01,77.814
2017/10/02,77.679
2017/10/03,77.005
2017/10/04,77.513
2017/10/05,78.128
2017/10/06,76.484
2017/10/07,74.924
2017/10/08,75.458
2017/10/09,75.598
2017/10/10,75.109
2017/10/11,75.867
2017/10/12,73.553
2017/10/13,74.642
2017/10/14,71.809
2017/10/15,72.228
2017/10/16,53.425
2017/10/17,47.514
2017/10/18,47.319
2017/10/19,47.888
2017/10/20,47.754
2017/10/21,48.029
2017/10/22,48.137
2017/10/23,47.867
2017/10/24,48.368
2017/10/25,48.223
2017/10/26,47.686
2017/10/27,35.522
2017/10/28,35.522
2017/10/29,35.522
2017/10/30,35.522
2017/10/31,35.522
2017/11/01,49.736
2017/11/02,49.276
2017/11/03,49.103
2017/11/04,48.998
2017/11/05,49.26
2017/11/06,49.217
2017/11/07,49.055
2017/11/08,49.386
2017/11/09,49.127
2017/11/10,49.198
2017/11/11,49.264
2017/11/12,49.661
2017/11/13,49.42
2017/11/14,49.356
2017/11/15,49.162
2017/11/16,48.944
2017/11/17,48.995
2017/11/18,48.885
2017/11/19,48.993
2017/11/20,49.732
2017/11/21,49.584
2017/11/22,49.511
2017/11/23,49.993
2017/11/24,50.253
2017/11/25,50.363
2017/11/26,50.286
2017/11/27,50.143
2017/11/28,49.885
2017/11/29,49.999
2017/11/30,50.196
2017/12/01,50.234
2017/12/02,50.446
2017/12/03,49.888
2017/12/04,50.083
2017/12/05,49.59
2017/12/06,49.506
2017/12/07,49.623
2017/12/08,50.304
2017/12/09,50.307
2017/12/10,50.271
2017/12/11,50.523
2017/12/12,50.332
2017/12/13,50.876
2017/12/14,51.15
2017/12/15,51.863
2017/12/16,52.09
2017/12/17,52.225
2017/12/18,52.501
2017/12/19,52.007
2017/12/20,51.796
2017/12/21,52.042
2017/12/22,51.876
2017/12/23,52.525
2017/12/24,52.818
2017/12/25,53.113
2017/12/26,53.235
2017/12/27,53.215
2017/12/28,53.726
2017/12/29,53.211
2017/12/30,53.252
2017/12/31,53.696
2018/01/01,53.849
2018/01/02,53.729
2018/01/03,53.492
2018/01/04,53.388
2018/01/05,53.772
2018/01/06,53.371
2018/01/07,53.899
2018/01/08,54.458
2018/01/09,54.495
2018/01/10,54.451
2018/01/11,55.158
2018/01/12,55.403
2018/01/13,55.815
2018/01/14,56.099
2018/01/15,56.3
2018/01/16,56.425
2018/01/17,56.978
2018/01/18,57.16
2018/01/19,57.07
2018/01/20,58.01
2018/01/21,58.098
2018/01/22,58.317
2018/01/23,58.358
2018/01/24,58.953
2018/01/25,59.413
2018/01/26,59.318
2018/01/27,59.098
2018/01/28,59.246
2018/01/29,60.131
2018/01/30,60.178
2018/01/31,60.472
2018/02/01,60.849
2018/02/02,61.28
2018/02/03,61.788
2018/02/04,61.694
2018/02/05,61.946
2018/02/06,61.954
2018/02/07,62.426
2018/02/08,62.185
2018/02/09,62.707
2018/02/10,62.039
2018/02/11,63.12
2018/02/12,63.01
2018/02/13,63.265
2018/02/14,62.969
2018/02/15,62.022
2018/02/16,62.944
2018/02/17,62.671
2018/02/18,62.95
2018/02/19,62.529
2018/02/20,61.842
2018/02/21,61.51
2018/02/22,62.178
2018/02/23,61.968
2018/02/24,62.038
2018/02/25,63.183
2018/02/26,62.154
2018/02/27,61.361
2018/02/28,62.059
2018/03/01,62.528
2018/03/02,62.131
2018/03/03,63.171
2018/03/04,62.398
2018/03/05,62.323
2018/03/06,62.066
2018/03/07,62.767
2018/03/08,63.163
2018/03/09,61.911
2018/03/10,62.012
2018/03/11,61.74
2018/03/12,62.136
2018/03/13,61.916
2018/03/14,61.287
2018/03/15,61.53
2018/03/16,62.59
2018/03/17,62.407
2018/03/18,62.444
2018/03/19,62.649
2018/03/20,62.557
2018/03/21,62.235
2018/03/22,61.666
2018/03/23,62.24
2018/03/24,61.207
2018/03/25,61.657
2018/03/26,62.32
2018/03/27,61.402
2018/03/28,61.15
2018/03/29,60.006
2018/03/30,60.292
2018/03/31,59.943
2018/04/01,60.454
2018/04/02,59.817
2018/04/03,58.804
2018/04/04,59.286
2018/04/05,58.901
2018/04/06,59.971
2018/04/07,59.667
2018/04/08,59.005
2018/04/09,57.519
2018/04/10,58.008
2018/04/11,58.12
2018/04/12,57.901
2018/04/13,57.243
2018/04/14,57.737
2018/04/15,57.792
2018/04/16,57.444
2018/04/17,57.651
2018/04/18,56.851
2018/04/19,57.073
2018/04/20,56.659
2018/04/21,57.736
2018/04/22,57.42
2018/04/23,57.795
2018/04/24,57.071
2018/04/25,57.03
2018/04/26,57.949
2018/04/27,57.053
2018/04/28,56.712
2018/04/29,57.393
2018/04/30,57.453
2018/05/01,56.253
2018/05/02,56.214
2018/05/03,56.811
2018/05/04,57.234
2018/05/05,57.666
2018/05/06,57.991
2018/05/07,58.592
2018/05/08,58.761
2018/05/09,57.629
2018/05/10,57.753
2018/05/11,57.814
2018/05/12,58.705
2018/05/13,59.026
2018/05/14,57.89
2018/05/15,57.008
2018/05/16,57.271
2018/05/17,57.19
2018/05/18,56.532
2018/05/19,56.687
2018/05/20,57.339
2018/05/21,57.715
2018/05/22,57.435
2018/05/23,56.37
2018/05/24,55.948
2018/05/25,55.644
2018/05/26,56.229
2018/05/27,55.666
2018/05/28,55.869
2018/05/29,55.669
2018/05/30,55.05
2018/05/31,55.907
2018/06/01,54.483
2018/06/02,54.987
2018/06/03,55.087
2018/06/04,54.458
2018/06/05,55.333
2018/06/06,54.338
2018/06/07,54.314
2018/06/08,54.735
2018/06/09,55.981
2018/06/10,55.24
2018/06/11,55.008
2018/06/12,56.126
2018/06/13,55.219
2018/06/14,55.304
2018/06/15,55.02
2018/06/16,55.442
2018/06/17,55.465
2018/06/18,56.632
2018/06/19,57.057
2018/06/20,56.188
2018/06/21,57.089
2018/06/22,56.685
2018/06/23,56.186
2018/06/24,56.86
2018/06/25,56.02
2018/06/26,55.538
2018/06/27,56.911
2018/06/28,55.783
2018/06/29,55.401
2018/06/30,56.399
2018/07/01,54.919
2018/07/02,55.254
2018/07/03,55.943
2018/07/04,55.683
2018/07/05,56.991
2018/07/06,56.331
2018/07/07,56.473
2018/07/08,55.493
2018/07/09,56.32
2018/07/10,55.89
2018/07/11,54.043
2018/07/12,54.944
2018/07/13,54.988
2018/07/14,54.709
2018/07/15,54.677
2018/07/16,54.93
2018/07/17,54.988
2018/07/18,55.287
2018/07/19,54.691
2018/07/20,54.612
2018/07/21,52.147
2018/07/22,53.362
2018/07/23,55.156
2018/07/24,54.044
2018/07/25,54.555
2018/07/26,55.099
2018/07/27,54.777
2018/07/28,55.203
2018/07/29,55.331
2018/07/30,55.387
2018/07/31,54.964
2018/08/01,54.779
2018/08/02,55.187
2018/08/03,54.209
2018/08/04,55.135
2018/08/05,55.155
2018/08/06,55.443
2018/08/07,55.069
2018/08/08,55.331
2018/08/09,55.487
2018/08/10,55.175
2018/08/11,54.798
2018/08/12,53.979
2018/08/13,54.084
2018/08/14,54.579
2018/08/15,54.075
2018/08/16,53.166
2018/08/17,53.686
2018/08/18,53.154
2018/08/19,53.46
2018/08/20,53.751
2018/08/21,53.991
2018/08/22,54.856
2018/08/23,53.019
2018/08/24,52.758
2018/08/25,53.531
2018/08/26,54.286
2018/08/27,53.345
2018/08/28,53.291
2018/08/29,52.849
2018/08/30,52.55
2018/08/31,52.93
2018/09/01,52.441
2018/09/02,51.923
2018/09/03,52.162
2018/09/04,52.013
2018/09/05,52.488
2018/09/06,52.031
2018/09/07,52.03
2018/09/08,51.724
2018/09/09,49.656
2018/09/10,49.795
2018/09/11,49.508
2018/09/12,48.736
2018/09/13,47.762
2018/09/14,48.914
2018/09/15,48.963
2018/09/16,48.759
2018/09/17,48.892
2018/09/18,49.376
2018/09/19,49.276
2018/09/20,49.35
2018/09/21,48.562
2018/09/22,50.617
2018/09/23,50.261
2018/09/24,50.451
2018/09/25,49.933
2018/09/26,50.675
2018/09/27,50.59
2018/09/28,50.698
2018/09/29,50.447
2018/09/30,50.376
2018/10/01,50.128
2018/10/02,49.763
2018/10/03,49.945
2018/10/04,50.402
2018/10/05,50.597
2018/10/06,50.277
2018/10/07,50.571
2018/10/08,51.04
2018/10/09,50.742
2018/10/10,50.814
2018/10/11,49.81
2018/10/12,50.042
2018/10/13,49.503
2018/10/14,49.829
2018/10/15,49.758
2018/10/16,49.625
2018/10/17,49.413
2018/10/18,50.069
2018/10/19,49.741
2018/10/20,48.978
2018/10/21,48.592
2018/10/22,48.409
2018/10/23,48.211
2018/10/24,48.89
2018/10/25,48.55
2018/10/26,47.78
2018/10/27,48.682
2018/10/28,48.264
2018/10/29,47.671
2018/10/30,48.355
2018/10/31,48.483
2018/11/01,47.856
2018/11/02,47.104
2018/11/03,47.056
2018/11/04,47.538
2018/11/05,46.955
2018/11/06,47.311
2018/11/07,47.168
2018/11/08,48.048
2018/11/09,47.258
2018/11/10,47.207
2018/11/11,48.426
2018/11/12,47.432
2018/11/13,47.791
2018/11/14,48.229
2018/11/15,48.33
2018/11/16,48.609
2018/11/17,47.593
2018/11/18,47.298
2018/11/19,47.365
2018/11/20,46.423
2018/11/21,44.705
2018/11/22,44.302
2018/11/23,44.423
2018/11/24,44.33
2018/11/25,43.714
2018/11/26,43.563
2018/11/27,41.47
2018/11/28,40.195
2018/11/29,40.501
2018/11/30,40.606
2018/12/01,41.976
2018/12/02,41.017
2018/12/03,40.977
2018/12/04,41.679
2018/12/05,40.939
2018/12/06,41.627
2018/12/07,40.73
2018/12/08,40.188
2018/12/09,39.978
2018/12/10,41.073
2018/12/11,40.976
2018/12/12,40.001
2018/12/13,39.598
2018/12/14,39.572
2018/12/15,39.664
2018/12/16,39.669
2018/12/17,39.972
2018/12/18,39.741
2018/12/19,40.302
2018/12/20,40.158
2018/12/21,40.518
2018/12/22,40.585
2018/12/23,41.135
2018/12/24,42.503
2018/12/25,43.598
2018/12/26,44.659
2018/12/27,44.327
2018/12/28,43.766
2018/12/29,43.609
2018/12/30,44.438
2018/12/31,44.607
2019/01/01,43.341
2019/01/02,43.739
2019/01/03,46.18
2019/01/04,46.193
2019/01/05,46.832
2019/01/06,47.653
2019/01/07,47.725
2019/01/08,47.308
2019/01/09,47.801
2019/01/10,47.426
2019/01/11,47.674
2019/01/12,46.822
2019/01/13,46.613
2019/01/14,46.975
2019/01/15,47.948
2019/01/16,46.921
2019/01/17,46.423
2019/01/18,46.309
2019/01/19,47.24
2019/01/20,47.751
2019/01/21,49.995
2019/01/22,50.482
2019/01/23,48.882
2019/01/24,49.553
2019/01/25,49.648
2019/01/26,48.854
2019/01/27,48.734
2019/01/28,47.106
2019/01/29,45.267
2019/01/30,44.837
2019/01/31,45.652
2019/02/01,45.017
2019/02/02,44.486
2019/02/03,44.439
2019/02/04,44.539
2019/02/05,44.567
2019/02/06,44.399
2019/02/07,44.234
2019/02/08,44.763
2019/02/09,44.744
2019/02/10,50.247
2019/02/11,50.14
2019/02/12,50.781
2019/02/13,50.402
2019/02/14,49.814
2019/02/15,49.751
2019/02/16,50.144
2019/02/17,50.092
2019/02/18,50.253
2019/02/19,51.794
2019/02/20,51.829
2019/02/21,51.848
2019/02/22,51.521
2019/02/23,52.793
2019/02/24,52.683
2019/02/25,52.112
2019/02/26,52.253
2019/02/27,52.209
2019/02/28,51.601
2019/03/01,42.235
2019/03/02,41.275
2019/03/03,41.156
2019/03/04,40.973
2019/03/05,41.156
2019/03/06,41.27
2019/03/07,41.208
2019/03/08,41.517
2019/03/09,41.111
2019/03/10,41.124
2019/03/11,41.116
2019/03/12,40.85
2019/03/13,40.741
2019/03/14,40.888
2019/03/15,40.974
2019/03/16,41.417
2019/03/17,41.537
2019/03/18,41.362
2019/03/19,40.67
2019/03/20,41.431
2019/03/21,41.39
2019/03/22,41.204
2019/03/23,41.123
2019/03/24,41.303
2019/03/25,41.271
2019/03/26,40.791
2019/03/27,40.474
2019/03/28,40.672
2019/03/29,40.903
2019/03/30,40.176
2019/03/31,40.24
2019/04/01,41.501
2019/04/02,41.369
2019/04/03,41.292
2019/04/04,41.73
2019/04/05,41.756
2019/04/06,42.071
2019/04/07,41.862
2019/04/08,41.897
2019/04/09,42.278
2019/04/10,42.671
2019/04/11,42.909
2019/04/12,42.738
2019/04/13,43.026
2019/04/14,43.488
2019/04/15,43.421
2019/04/16,43.115
2019/04/17,42.728
2019/04/18,42.627
2019/04/19,43.049
2019/04/20,42.955
2019/04/21,43.005
2019/04/22,43.451
2019/04/23,43.338
2019/04/24,42.832
2019/04/25,42.795
2019/04/26,42.774
2019/04/27,43.503
2019/04/28,43.392
2019/04/29,43.725
2019/04/30,44.096
2019/05/01,43.98
2019/05/02,43.836
2019/05/03,43.689
2019/05/04,44.492
2019/05/05,44.696
2019/05/06,44.167
2019/05/07,44.62
2019/05/08,44.457
2019/05/09,44.463
2019/05/10,44.354
2019/05/11,44.768
2019/05/12,45.119
2019/05/13,45.029
2019/05/14,45.738
2019/05/15,46.103
2019/05/16,46.119
2019/05/17,47.571
2019/05/18,48.326
2019/05/19,47.627
2019/05/20,47.318
2019/05/21,46.807
2019/05/22,46.878
2019/05/23,46.693
2019/05/24,46.051
2019/05/25,46.206
2019/05/26,46.189
2019/05/27,47.369
2019/05/28,46.685
2019/05/29,48.01
2019/05/30,48.426
2019/05/31,47.768
2019/06/01,47.966
2019/06/02,48.594
2019/06/03,47.28
2019/06/04,47.419
2019/06/05,46.711
2019/06/06,47.962
2019/06/07,48.257
2019/06/08,47.457
2019/06/09,46.884
2019/06/10,46.98
2019/06/11,47.068
2019/06/12,46.97
2019/06/13,46.525
2019/06/14,46.617
2019/06/15,46.713
2019/06/16,46.638
2019/06/17,46.964
2019/06/18,47.046
2019/06/19,47.458
2019/06/20,47.106
2019/06/21,46.976
2019/06/22,46.558
2019/06/23,47.148
