Date,difficulty7rsi
2016/04/01,82.658
2016/04/02,77.359
2016/04/03,81.928
2016/04/04,85.972
2016/04/05,87.545
2016/04/06,86.593
2016/04/07,64.758
2016/04/08,75.348
2016/04/09,78.831
2016/04/10,79.959
2016/04/11,78.505
2016/04/12,61.733
2016/04/13,70.834
2016/04/14,72.819
2016/04/15,77.351
2016/04/16,80.25
2016/04/17,68.505
2016/04/18,76.447
2016/04/19,78.861
2016/04/20,79.475
2016/04/21,82.778
2016/04/22,63.835
2016/04/23,71.442
2016/04/24,67.549
2016/04/25,73.414
2016/04/26,72.902
2016/04/27,65.741
2016/04/28,72.871
2016/04/29,76.701
2016/04/30,81.669
2016/05/01,84.518
2016/05/02,55.775
2016/05/03,66.963
2016/05/04,66.987
2016/05/05,63.569
2016/05/06,65.043
2016/05/07,65.081
2016/05/08,68.253
2016/05/09,71.591
2016/05/10,77.091
2016/05/11,62.287
2016/05/12,58.761
2016/05/13,74.702
2016/05/14,74.864
2016/05/15,76.369
2016/05/16,77.874
2016/05/17,61.837
2016/05/18,72.309
2016/05/19,79.637
2016/05/20,81.51
2016/05/21,83.532
2016/05/22,74.237
2016/05/23,75.685
2016/05/24,79.488
2016/05/25,77.854
2016/05/26,82.316
2016/05/27,78.223
2016/05/28,82.826
2016/05/29,86.091
2016/05/30,81.618
2016/05/31,82.525
2016/06/01,56.082
2016/06/02,63.788
2016/06/03,75.428
2016/06/04,75.461
2016/06/05,73.636
2016/06/06,75.914
2016/06/07,80.511
2016/06/08,74.17
2016/06/09,83.797
2016/06/10,67.351
2016/06/11,66.82
2016/06/12,70.179
2016/06/13,78.413
2016/06/14,80.186
2016/06/15,80.539
2016/06/16,79.674
2016/06/17,59.63
2016/06/18,37.211
2016/06/19,61.055
2016/06/20,67.662
2016/06/21,59.667
2016/06/22,63.932
2016/06/23,72.275
2016/06/24,67.349
2016/06/25,69.717
2016/06/26,71.373
2016/06/27,76.181
2016/06/28,77.802
2016/06/29,68.556
2016/06/30,68.848
2016/07/01,70.19
2016/07/02,76.568
2016/07/03,80.608
2016/07/04,76.357
2016/07/05,80.186
2016/07/06,63.561
2016/07/07,67.303
2016/07/08,68.254
2016/07/09,52.206
2016/07/10,65.535
2016/07/11,69.378
2016/07/12,71.582
2016/07/13,72.146
2016/07/14,71.913
2016/07/15,56.904
2016/07/16,55.447
2016/07/17,64.4
2016/07/18,65.68
2016/07/19,70.418
2016/07/20,51.006
2016/07/21,58.589
2016/07/22,56.542
2016/07/23,66.389
2016/07/24,67.221
2016/07/25,39.108
2016/07/26,35.728
2016/07/27,16.976
2016/07/28,42.016
2016/07/29,40.233
2016/07/30,38.587
2016/07/31,37.827
2016/08/01,37.65
2016/08/02,25.181
2016/08/03,20.483
2016/08/04,36.24
2016/08/05,47.238
2016/08/06,45.982
2016/08/07,48.998
2016/08/08,55.264
2016/08/09,63.514
2016/08/10,70.407
2016/08/11,73.856
2016/08/12,73.16
2016/08/13,70.042
2016/08/14,70.952
2016/08/15,66.888
2016/08/16,75.58
2016/08/17,74.421
2016/08/18,70.18
2016/08/19,76.225
2016/08/20,79.735
2016/08/21,75.221
2016/08/22,80.298
2016/08/23,84.028
2016/08/24,80.435
2016/08/25,85.474
2016/08/26,89.906
2016/08/27,79.285
2016/08/28,76.964
2016/08/29,69.969
2016/08/30,70.317
2016/08/31,74.363
2016/09/01,80.148
2016/09/02,74.228
2016/09/03,57.108
2016/09/04,39.707
2016/09/05,51.421
2016/09/06,54.296
2016/09/07,56.969
2016/09/08,55.962
2016/09/09,53.896
2016/09/10,64.186
2016/09/11,71.533
2016/09/12,71.756
2016/09/13,73.896
2016/09/14,77.952
2016/09/15,80.241
2016/09/16,72.944
2016/09/17,83.355
2016/09/18,54.945
2016/09/19,25.441
2016/09/20,58.503
2016/09/21,63.547
2016/09/22,49.056
2016/09/23,51.677
2016/09/24,54.783
2016/09/25,57.389
2016/09/26,57.313
2016/09/27,46.057
2016/09/28,65.771
2016/09/29,68.908
2016/09/30,67.705
2016/10/01,49.462
2016/10/02,48.808
2016/10/03,60.206
2016/10/04,67.689
2016/10/05,54.019
2016/10/06,59.113
2016/10/07,37.055
2016/10/08,47.424
2016/10/09,58.486
2016/10/10,60.139
2016/10/11,63.847
2016/10/12,53.92
2016/10/13,50.664
2016/10/14,63.514
2016/10/15,67.054
2016/10/16,66.432
2016/10/17,59.648
2016/10/18,60.847
2016/10/19,59.323
2016/10/20,60.268
2016/10/21,74.23
2016/10/22,75.96
2016/10/23,71.025
2016/10/24,68.698
2016/10/25,73.367
2016/10/26,73.544
2016/10/27,72.928
2016/10/28,59.337
2016/10/29,26.468
2016/10/30,19.82
2016/10/31,31.994
2016/11/01,25.032
2016/11/02,19.81
2016/11/03,18.168
2016/11/04,16.058
2016/11/05,14.22
2016/11/06,13.625
2016/11/07,30.889
2016/11/08,46.452
2016/11/09,48.386
2016/11/10,40.205
2016/11/11,37.771
2016/11/12,37.611
2016/11/13,46.956
2016/11/14,53.647
2016/11/15,56.429
2016/11/16,52.357
2016/11/17,48.869
2016/11/18,48.622
2016/11/19,61.996
2016/11/20,71.889
2016/11/21,78.222
2016/11/22,68.32
2016/11/23,55.079
2016/11/24,42.107
2016/11/25,39.058
2016/11/26,45.612
2016/11/27,39.85
2016/11/28,44.8
2016/11/29,47.997
2016/11/30,48.695
2016/12/01,51.537
2016/12/02,54.288
2016/12/03,62.13
2016/12/04,65.418
2016/12/05,56.992
2016/12/06,48.56
2016/12/07,56.246
2016/12/08,63.389
2016/12/09,69.576
2016/12/10,72.725
2016/12/11,76.039
2016/12/12,66.147
2016/12/13,69.202
2016/12/14,66.367
2016/12/15,68.709
2016/12/16,72.847
2016/12/17,73.843
2016/12/18,80.604
2016/12/19,82.475
2016/12/20,84.87
2016/12/21,81.652
2016/12/22,69.564
2016/12/23,40.75
2016/12/24,29.182
2016/12/25,36.497
2016/12/26,49.195
2016/12/27,44.82
2016/12/28,40.889
2016/12/29,38.259
2016/12/30,40.519
2016/12/31,49.505
2017/01/01,45.006
2017/01/02,48.246
2017/01/03,48.028
2017/01/04,70.762
2017/01/05,75.822
2017/01/06,78.538
2017/01/07,80.856
2017/01/08,82.36
2017/01/09,85.773
2017/01/10,87.138
2017/01/11,87.528
2017/01/12,88.486
2017/01/13,89.905
2017/01/14,90.994
2017/01/15,91.973
2017/01/16,92.395
2017/01/17,88.883
2017/01/18,71.293
2017/01/19,82.826
2017/01/20,80.425
2017/01/21,83.057
2017/01/22,83.823
2017/01/23,87.237
2017/01/24,77.119
2017/01/25,77.459
2017/01/26,81.33
2017/01/27,83.467
2017/01/28,73.173
2017/01/29,65.374
2017/01/30,66.672
2017/01/31,73.733
2017/02/01,63.307
2017/02/02,72.331
2017/02/03,60.635
2017/02/04,62.198
2017/02/05,78.285
2017/02/06,80.2
2017/02/07,80.527
2017/02/08,82.163
2017/02/09,83.825
2017/02/10,88.547
2017/02/11,88.899
2017/02/12,90.761
2017/02/13,91.752
2017/02/14,93.6
2017/02/15,89.911
2017/02/16,90.374
2017/02/17,93.299
2017/02/18,94.357
2017/02/19,95.427
2017/02/20,94.187
2017/02/21,95.74
2017/02/22,95.856
2017/02/23,88.363
2017/02/24,88.99
2017/02/25,91.882
2017/02/26,94.634
2017/02/27,95.861
2017/02/28,96.814
2017/03/01,85.147
2017/03/02,85.298
2017/03/03,90.986
2017/03/04,83.321
2017/03/05,87.55
2017/03/06,89.035
2017/03/07,86.867
2017/03/08,89.925
2017/03/09,91.582
2017/03/10,86.861
2017/03/11,88.474
2017/03/12,90.136
2017/03/13,91.508
2017/03/14,89.242
2017/03/15,91.836
2017/03/16,92.666
2017/03/17,95.039
2017/03/18,96.063
2017/03/19,71.773
2017/03/20,79.459
2017/03/21,79.628
2017/03/22,81.244
2017/03/23,86.86
2017/03/24,86.92
2017/03/25,87.036
2017/03/26,91.391
2017/03/27,93.903
2017/03/28,87.885
2017/03/29,89.199
2017/03/30,90.589
2017/03/31,91.585
2017/04/01,87.838
2017/04/02,89.245
2017/04/03,51.461
2017/04/04,66.523
2017/04/05,70.611
2017/04/06,72.238
2017/04/07,72.95
2017/04/08,75.213
2017/04/09,75.774
2017/04/10,78.115
2017/04/11,81.824
2017/04/12,81.521
2017/04/13,63.765
2017/04/14,78.616
2017/04/15,79.106
2017/04/16,79.23
2017/04/17,81.309
2017/04/18,85.458
2017/04/19,88.04
2017/04/20,75.589
2017/04/21,80.259
2017/04/22,83.615
2017/04/23,84.279
2017/04/24,75.628
2017/04/25,78.131
2017/04/26,84.502
2017/04/27,86.552
2017/04/28,90.937
2017/04/29,93.25
2017/04/30,77.041
2017/05/01,78.674
2017/05/02,76.943
2017/05/03,79.282
2017/05/04,73.1
2017/05/05,80.752
2017/05/06,79.706
2017/05/07,81.943
2017/05/08,82.068
2017/05/09,87.226
2017/05/10,82.754
2017/05/11,85.342
2017/05/12,88.839
2017/05/13,86.998
2017/05/14,92.921
2017/05/15,94.038
2017/05/16,94.377
2017/05/17,78.897
2017/05/18,81.411
2017/05/19,86.499
2017/05/20,88.257
2017/05/21,90.365
2017/05/22,92.053
2017/05/23,73.663
2017/05/24,77.417
2017/05/25,75.86
2017/05/26,74.252
2017/05/27,80.982
2017/05/28,75.361
2017/05/29,81.975
2017/05/30,87.403
2017/05/31,88.439
2017/06/01,92.814
2017/06/02,93.721
2017/06/03,93.805
2017/06/04,95.142
2017/06/05,95.25
2017/06/06,96.049
2017/06/07,96.766
2017/06/08,97.056
2017/06/09,96.229
2017/06/10,97.168
2017/06/11,97.769
2017/06/12,90.666
2017/06/13,92.457
2017/06/14,93.855
2017/06/15,94.771
2017/06/16,95.258
2017/06/17,96.347
2017/06/18,96.656
2017/06/19,96.86
2017/06/20,98.366
2017/06/21,98.652
2017/06/22,97.271
2017/06/23,97.47
2017/06/24,97.628
2017/06/25,97.961
2017/06/26,98.297
2017/06/27,98.401
2017/06/28,98.684
2017/06/29,98.839
2017/06/30,98.945
2017/07/01,99.147
2017/07/02,99.227
2017/07/03,99.311
2017/07/04,99.411
2017/07/05,94.593
2017/07/06,95.447
2017/07/07,95.504
2017/07/08,96.445
2017/07/09,97.057
2017/07/10,98.907
2017/07/11,98.996
2017/07/12,84.33
2017/07/13,86.189
2017/07/14,74.315
2017/07/15,77.872
2017/07/16,81.981
2017/07/17,66.248
2017/07/18,67.964
2017/07/19,71.571
2017/07/20,77.156
2017/07/21,81.05
2017/07/22,69.971
2017/07/23,75.377
2017/07/24,70.346
2017/07/25,74.456
2017/07/26,74.938
2017/07/27,70.058
2017/07/28,72.355
2017/07/29,72.24
2017/07/30,78.166
2017/07/31,86.343
2017/08/01,93.739
2017/08/02,93.671
2017/08/03,77.603
2017/08/04,80.31
2017/08/05,78.722
2017/08/06,79.952
2017/08/07,81.893
2017/08/08,83.349
2017/08/09,85.45
2017/08/10,80.174
2017/08/11,75.344
2017/08/12,81.99
2017/08/13,81.174
2017/08/14,85.101
2017/08/15,85.607
2017/08/16,74.425
2017/08/17,78.367
2017/08/18,79.411
2017/08/19,85.339
2017/08/20,83.524
2017/08/21,79.012
2017/08/22,81.94
2017/08/23,86.379
2017/08/24,77.799
2017/08/25,93.737
2017/08/26,94.389
2017/08/27,89.615
2017/08/28,78.668
2017/08/29,82.449
2017/08/30,83.733
2017/08/31,79.8
2017/09/01,81.003
2017/09/02,80.289
2017/09/03,81.829
2017/09/04,79.422
2017/09/05,74.221
2017/09/06,74.456
2017/09/07,77.695
2017/09/08,86.706
2017/09/09,75.782
2017/09/10,65.579
2017/09/11,69.099
2017/09/12,76.706
2017/09/13,62.116
2017/09/14,61.539
2017/09/15,68.506
2017/09/16,63.635
2017/09/17,69.986
2017/09/18,58.513
2017/09/19,63.671
2017/09/20,63.704
2017/09/21,68.212
2017/09/22,92.36
2017/09/23,92.637
2017/09/24,90.078
2017/09/25,84.152
2017/09/26,79.499
2017/09/27,80.907
2017/09/28,76.667
2017/09/29,59.661
2017/09/30,55.2
2017/10/01,64.871
2017/10/02,64.083
2017/10/03,59.852
2017/10/04,66.496
2017/10/05,73.045
2017/10/06,62.047
2017/10/07,52.949
2017/10/08,60.144
2017/10/09,61.948
2017/10/10,58.454
2017/10/11,68.43
2017/10/12,53.211
2017/10/13,65.63
2017/10/14,50.743
2017/10/15,55.391
2017/10/16,15.5
2017/10/17,11.095
2017/10/18,10.961
2017/10/19,14.145
2017/10/20,13.995
2017/10/21,15.937
2017/10/22,16.794
2017/10/23,16.273
2017/10/24,21.144
2017/10/25,20.709
2017/10/26,19.016
2017/10/27,4.87
2017/10/28,4.87
2017/10/29,4.87
2017/10/30,4.87
2017/10/31,4.87
2017/11/01,64.577
2017/11/02,62.655
2017/11/03,61.846
2017/11/04,61.289
2017/11/05,62.238
2017/11/06,61.942
2017/11/07,60.674
2017/11/08,62.433
2017/11/09,59.925
2017/11/10,60.417
2017/11/11,60.924
2017/11/12,64.179
2017/11/13,60.553
2017/11/14,59.523
2017/11/15,56.135
2017/11/16,52.262
2017/11/17,53.105
2017/11/18,50.786
2017/11/19,53.02
2017/11/20,65.604
2017/11/21,61.667
2017/11/22,59.641
2017/11/23,67.697
2017/11/24,71.327
2017/11/25,72.814
2017/11/26,69.921
2017/11/27,64.369
2017/11/28,55.157
2017/11/29,58.205
2017/11/30,63.233
2017/12/01,64.195
2017/12/02,69.383
2017/12/03,48.235
2017/12/04,53.942
2017/12/05,40.701
2017/12/06,38.817
2017/12/07,42.994
2017/12/08,61.181
2017/12/09,61.244
2017/12/10,59.885
2017/12/11,66.009
2017/12/12,58.323
2017/12/13,70.111
2017/12/14,74.386
2017/12/15,82.188
2017/12/16,84.011
2017/12/17,85.075
2017/12/18,87.101
2017/12/19,69.252
2017/12/20,62.802
2017/12/21,67.25
2017/12/22,61.898
2017/12/23,72.641
2017/12/24,76.203
2017/12/25,79.368
2017/12/26,80.608
2017/12/27,79.804
2017/12/28,84.891
2017/12/29,67.521
2017/12/30,68.198
2017/12/31,74.901
2018/01/01,76.865
2018/01/02,72.454
2018/01/03,64.007
2018/01/04,60.422
2018/01/05,68.992
2018/01/06,56.187
2018/01/07,67.027
2018/01/08,74.812
2018/01/09,75.27
2018/01/10,73.746
2018/01/11,81.95
2018/01/12,83.988
2018/01/13,86.909
2018/01/14,88.585
2018/01/15,89.683
2018/01/16,90.346
2018/01/17,92.774
2018/01/18,93.413
2018/01/19,90.014
2018/01/20,93.765
2018/01/21,94.013
2018/01/22,94.632
2018/01/23,94.75
2018/01/24,96.179
2018/01/25,96.942
2018/01/26,93.845
2018/01/27,86.444
2018/01/28,87.555
2018/01/29,92.114
2018/01/30,92.291
2018/01/31,93.374
2018/02/01,94.53
2018/02/02,95.57
2018/02/03,96.498
2018/02/04,93.857
2018/02/05,94.598
2018/02/06,94.622
2018/02/07,95.881
2018/02/08,88.416
2018/02/09,91.26
2018/02/10,74.76
2018/02/11,83.958
2018/02/12,81.859
2018/02/13,83.74
2018/02/14,77.429
2018/02/15,60.309
2018/02/16,72.081
2018/02/17,67.922
2018/02/18,71.251
2018/02/19,64.304
2018/02/20,54.19
2018/02/21,49.75
2018/02/22,61.671
2018/02/23,58.539
2018/02/24,59.813
2018/02/25,74.943
2018/02/26,60.524
2018/02/27,51.453
2018/02/28,61.14
2018/03/01,66.479
2018/03/02,61.444
2018/03/03,72.237
2018/03/04,63.053
2018/03/05,62.154
2018/03/06,58.823
2018/03/07,67.881
2018/03/08,72.011
2018/03/09,56.17
2018/03/10,57.61
2018/03/11,54.194
2018/03/12,60.62
2018/03/13,57.428
2018/03/14,48.827
2018/03/15,53.796
2018/03/16,69.302
2018/03/17,66.557
2018/03/18,67.07
2018/03/19,69.986
2018/03/20,68.102
2018/03/21,61.407
2018/03/22,51.008
2018/03/23,63.018
2018/03/24,47.795
2018/03/25,56.382
2018/03/26,66.146
2018/03/27,54.077
2018/03/28,51.069
2018/03/29,39.34
2018/03/30,44.951
2018/03/31,41.363
2018/04/01,51.369
2018/04/02,44.116
2018/04/03,34.83
2018/04/04,44.281
2018/04/05,40.499
2018/04/06,57.684
2018/04/07,54.153
2018/04/08,46.825
2018/04/09,34.349
2018/04/10,42.53
2018/04/11,44.384
2018/04/12,42.156
2018/04/13,35.83
2018/04/14,45.534
2018/04/15,46.582
2018/04/16,42.212
2018/04/17,46.882
2018/04/18,36.917
2018/04/19,42.216
2018/04/20,37.128
2018/04/21,57.759
2018/04/22,53.287
2018/04/23,59.199
2018/04/24,48.908
2018/04/25,48.358
2018/04/26,63.087
2018/04/27,50.811
2018/04/28,46.73
2018/04/29,57.312
2018/04/30,58.17
2018/05/01,43.024
2018/05/02,42.61
2018/05/03,53.228
2018/05/04,59.498
2018/05/05,65.124
2018/05/06,68.93
2018/05/07,74.914
2018/05/08,76.414
2018/05/09,57.372
2018/05/10,59.163
2018/05/11,60.103
2018/05/12,71.574
2018/05/13,74.679
2018/05/14,56.63
2018/05/15,46.258
2018/05/16,50.474
2018/05/17,49.439
2018/05/18,41.359
2018/05/19,44.598
2018/05/20,56.514
2018/05/21,62.077
2018/05/22,57.398
2018/05/23,42.863
2018/05/24,38.316
2018/05/25,35.174
2018/05/26,47.409
2018/05/27,40.626
2018/05/28,44.813
2018/05/29,42.118
2018/05/30,34.589
2018/05/31,51.917
2018/06/01,36.589
2018/06/02,44.852
2018/06/03,46.473
2018/06/04,39.516
2018/06/05,53.34
2018/06/06,42.628
2018/06/07,42.388
2018/06/08,49.354
2018/06/09,64.535
2018/06/10,55.233
2018/06/11,52.45
2018/06/12,64.837
2018/06/13,54.09
2018/06/14,55.096
2018/06/15,51.538
2018/06/16,57.392
2018/06/17,57.724
2018/06/18,71.008
2018/06/19,74.501
2018/06/20,61.104
2018/06/21,69.752
2018/06/22,64.057
2018/06/23,57.284
2018/06/24,64.892
2018/06/25,54.068
2018/06/26,48.569
2018/06/27,64.136
2018/06/28,52.203
2018/06/29,48.579
2018/06/30,59.445
2018/07/01,45.95
2018/07/02,49.704
2018/07/03,56.974
2018/07/04,54.233
2018/07/05,66.418
2018/07/06,59.202
2018/07/07,60.595
2018/07/08,49.913
2018/07/09,59.01
2018/07/10,54.303
2018/07/11,38.46
2018/07/12,48.866
2018/07/13,49.367
2018/07/14,46.65
2018/07/15,46.315
2018/07/16,50.308
2018/07/17,51.272
2018/07/18,56.353
2018/07/19,47.071
2018/07/20,45.899
2018/07/21,23.668
2018/07/22,42.283
2018/07/23,60.01
2018/07/24,50.449
2018/07/25,55.056
2018/07/26,59.761
2018/07/27,56.415
2018/07/28,60.557
2018/07/29,61.829
2018/07/30,62.442
2018/07/31,56.047
2018/08/01,53.273
2018/08/02,59.541
2018/08/03,45.467
2018/08/04,58.608
2018/08/05,58.861
2018/08/06,62.677
2018/08/07,56.307
2018/08/08,60.34
2018/08/09,62.736
2018/08/10,56.397
2018/08/11,49.363
2018/08/12,37.402
2018/08/13,39.96
2018/08/14,51.025
2018/08/15,43.099
2018/08/16,32.368
2018/08/17,43.25
2018/08/18,37.043
2018/08/19,43.287
2018/08/20,48.909
2018/08/21,53.358
2018/08/22,65.973
2018/08/23,41.88
2018/08/24,39.426
2018/08/25,50.684
2018/08/26,59.467
2018/08/27,48.622
2018/08/28,48.036
2018/08/29,43.055
2018/08/30,39.787
2018/08/31,46.476
2018/09/01,40.443
2018/09/02,34.811
2018/09/03,39.701
2018/09/04,37.81
2018/09/05,47.831
2018/09/06,41.065
2018/09/07,41.04
2018/09/08,36.385
2018/09/09,18.878
2018/09/10,21.879
2018/09/11,20.079
2018/09/12,15.925
2018/09/13,12.135
2018/09/14,32.923
2018/09/15,33.7
2018/09/16,31.824
2018/09/17,34.448
2018/09/18,43.707
2018/09/19,42.231
2018/09/20,43.813
2018/09/21,32.453
2018/09/22,62.035
2018/09/23,56.934
2018/09/24,59.053
2018/09/25,51.171
2018/09/26,60.169
2018/09/27,58.742
2018/09/28,60.16
2018/09/29,55.205
2018/09/30,53.75
2018/10/01,48.551
2018/10/02,41.633
2018/10/03,46.053
2018/10/04,55.875
2018/10/05,59.548
2018/10/06,51.54
2018/10/07,57.709
2018/10/08,65.833
2018/10/09,57.887
2018/10/10,59.317
2018/10/11,38.6
2018/10/12,43.92
2018/10/13,35.551
2018/10/14,43.102
2018/10/15,41.853
2018/10/16,39.381
2018/10/17,35.48
2018/10/18,52.219
2018/10/19,45.328
2018/10/20,33.276
2018/10/21,28.713
2018/10/22,26.689
2018/10/23,24.518
2018/10/24,42.179
2018/10/25,36.86
2018/10/26,27.572
2018/10/27,45.222
2018/10/28,39.632
2018/10/29,32.855
2018/10/30,44.634
2018/10/31,46.682
2018/11/01,38.076
2018/11/02,30.167
2018/11/03,29.703
2018/11/04,39.363
2018/11/05,32.36
2018/11/06,39.234
2018/11/07,37.269
2018/11/08,52.66
2018/11/09,41.002
2018/11/10,40.326
2018/11/11,57.882
2018/11/12,44.255
2018/11/13,48.9
2018/11/14,54.347
2018/11/15,55.622
2018/11/16,59.27
2018/11/17,43.127
2018/11/18,39.424
2018/11/19,40.636
2018/11/20,29.739
2018/11/21,18.612
2018/11/22,16.826
2018/11/23,18.989
2018/11/24,18.451
2018/11/25,15.139
2018/11/26,14.397
2018/11/27,7.873
2018/11/28,5.853
2018/11/29,10.301
2018/11/30,11.949
2018/12/01,31.471
2018/12/02,24.992
2018/12/03,24.744
2018/12/04,34.166
2018/12/05,28.012
2018/12/06,36.731
2018/12/07,29.057
2018/12/08,25.249
2018/12/09,23.823
2018/12/10,38.129
2018/12/11,37.086
2018/12/12,27.973
2018/12/13,24.951
2018/12/14,24.752
2018/12/15,26.336
2018/12/16,26.435
2018/12/17,32.72
2018/12/18,29.377
2018/12/19,40.747
2018/12/20,38.027
2018/12/21,45.173
2018/12/22,46.496
2018/12/23,56.617
2018/12/24,72.199
2018/12/25,79.344
2018/12/26,84.094
2018/12/27,76.074
2018/12/28,63.917
2018/12/29,60.726
2018/12/30,68.305
2018/12/31,69.701
2019/01/01,46.815
2019/01/02,51.404
2019/01/03,70.42
2019/01/04,70.495
2019/01/05,74.207
2019/01/06,78.357
2019/01/07,78.709
2019/01/08,70.262
2019/01/09,73.777
2019/01/10,66.14
2019/01/11,68.422
2019/01/12,52.668
2019/01/13,49.38
2019/01/14,54.403
2019/01/15,65.345
2019/01/16,49.13
2019/01/17,42.958
2019/01/18,41.57
2019/01/19,53.959
2019/01/20,59.543
2019/01/21,75.46
2019/01/22,77.772
2019/01/23,56.971
2019/01/24,61.905
2019/01/25,62.615
2019/01/26,52.806
2019/01/27,51.379
2019/01/28,35.696
2019/01/29,24.99
2019/01/30,23.032
2019/01/31,32.64
2019/02/01,28.699
2019/02/02,25.627
2019/02/03,25.35
2019/02/04,26.914
2019/02/05,27.423
2019/02/06,25.899
2019/02/07,24.36
2019/02/08,35.719
2019/02/09,35.451
2019/02/10,80.526
2019/02/11,79.15
2019/02/12,81.38
2019/02/13,75.907
2019/02/14,67.605
2019/02/15,66.694
2019/02/16,69.643
2019/02/17,68.714
2019/02/18,70.154
2019/02/19,80.434
2019/02/20,80.614
2019/02/21,80.726
2019/02/22,72.918
2019/02/23,81.654
2019/02/24,79.3
2019/02/25,67.515
2019/02/26,68.969
2019/02/27,67.968
2019/02/28,55.063
2019/03/01,10.654
2019/03/02,9.518
2019/03/03,9.372
2019/03/04,9.121
2019/03/05,11.05
2019/03/06,12.381
2019/03/07,12.216
2019/03/08,16.709
2019/03/09,15.041
2019/03/10,15.268
2019/03/11,15.228
2019/03/12,13.822
2019/03/13,13.235
2019/03/14,17.019
2019/03/15,19.387
2019/03/16,31.161
2019/03/17,34.194
2019/03/18,30.949
2019/03/19,21.446
2019/03/20,38.394
2019/03/21,37.665
2019/03/22,34.257
2019/03/23,32.769
2019/03/24,37.669
2019/03/25,36.873
2019/03/26,27.004
2019/03/27,22.357
2019/03/28,28.459
2019/03/29,35.353
2019/03/30,23.309
2019/03/31,25.096
2019/04/01,51.27
2019/04/02,48.328
2019/04/03,46.525
2019/04/04,54.466
2019/04/05,54.93
2019/04/06,60.566
2019/04/07,53.43
2019/04/08,54.194
2019/04/09,61.957
2019/04/10,68.413
2019/04/11,71.8
2019/04/12,64.169
2019/04/13,68.989
2019/04/14,75.25
2019/04/15,72.062
2019/04/16,58.796
2019/04/17,46.213
2019/04/18,43.381
2019/04/19,53.655
2019/04/20,50.493
2019/04/21,51.817
2019/04/22,62.191
2019/04/23,57.424
2019/04/24,40.994
2019/04/25,40.027
2019/04/26,39.406
2019/04/27,58.695
2019/04/28,54.666
2019/04/29,61.703
2019/04/30,68.147
2019/05/01,63.235
2019/05/02,57.287
2019/05/03,51.537
2019/05/04,67.671
2019/05/05,70.596
2019/05/06,52.698
2019/05/07,60.643
2019/05/08,55.764
2019/05/09,55.882
2019/05/10,52.127
2019/05/11,61.303
2019/05/12,67.478
2019/05/13,63.784
2019/05/14,74.387
2019/05/15,78.248
2019/05/16,78.414
2019/05/17,88.131
2019/05/18,90.742
2019/05/19,72.097
2019/05/20,65.147
2019/05/21,54.846
2019/05/22,55.843
2019/05/23,51.925
2019/05/24,40.367
2019/05/25,43.42
2019/05/26,43.081
2019/05/27,62.71
2019/05/28,49.551
2019/05/29,64.659
2019/05/30,68.221
2019/05/31,56.843
2019/06/01,59.044
2019/06/02,65.591
2019/06/03,46.048
2019/06/04,47.794
2019/06/05,39.314
2019/06/06,54.358
2019/06/07,57.327
2019/06/08,46.88
2019/06/09,40.59
2019/06/10,41.938
2019/06/11,43.303
2019/06/12,41.877
2019/06/13,35.638
2019/06/14,37.593
2019/06/15,39.789
2019/06/16,38.403
2019/06/17,46.671
2019/06/18,48.681
2019/06/19,57.984
2019/06/20,48.294
2019/06/21,45.057
2019/06/22,35.987
2019/06/23,50.423
