Date,mediantransactionvalue3wmaUSD
2016/09/11,9.148
2016/09/12,9.047
2016/09/13,10.426
2016/09/14,6.62
2016/09/15,4.202
2016/09/16,2.737
2016/09/17,4.639
2016/09/18,7.674
2016/09/19,10.897
2016/09/20,12.822
2016/09/21,13.622
2016/09/22,7.92
2016/09/23,9.673
2016/09/24,11.313
2016/09/25,13.136
2016/09/26,12.996
2016/09/27,13.01
2016/09/28,13.133
2016/09/29,13.249
2016/09/30,13.297
2016/10/01,9.294
2016/10/02,10.567
2016/10/03,11.895
2016/10/04,6.611
2016/10/05,7.21
2016/10/06,6.601
2016/10/07,10.191
2016/10/08,11.451
2016/10/09,12.36
2016/10/10,12.07
2016/10/11,11.972
2016/10/12,10.823
2016/10/13,5.817
2016/10/14,7.967
2016/10/15,10.292
2016/10/16,12.107
2016/10/17,12.033
2016/10/18,9.701
2016/10/19,10.519
2016/10/20,11.32
2016/10/21,7.673
2016/10/22,9.137
2016/10/23,10.566
2016/10/24,8.086
2016/10/25,7.437
2016/10/26,9.144
2016/10/27,10.887
2016/10/28,11.346
2016/10/29,10.984
2016/10/30,10.749
2016/10/31,10.895
2016/11/01,8.328
2016/11/02,7.23
2016/11/03,8.716
2016/11/04,10.299
2016/11/05,11.01
2016/11/06,11.018
2016/11/07,10.946
2016/11/08,10.881
2016/11/09,10.743
2016/11/10,10.628
2016/11/11,10.483
2016/11/12,10.277
2016/11/13,10.135
2016/11/14,10.042
2016/11/15,10.018
2016/11/16,10.079
2016/11/17,10.035
2016/11/18,9.851
2016/11/19,9.693
2016/11/20,9.599
2016/11/21,9.571
2016/11/22,5.789
2016/11/23,2.558
2016/11/24,5.271
2016/11/25,3.274
2016/11/26,5.295
2016/11/27,4.094
2016/11/28,4.126
2016/11/29,3.782
2016/11/30,4.645
2016/12/01,6.689
2016/12/02,7.685
2016/12/03,7.994
2016/12/04,7.25
2016/12/05,7.124
2016/12/06,6.919
2016/12/07,7.346
2016/12/08,7.954
2016/12/09,8.293
2016/12/10,8.338
2016/12/11,8.24
2016/12/12,8.27
2016/12/13,6.367
2016/12/14,4.552
2016/12/15,4.053
2016/12/16,4.294
2016/12/17,6.059
2016/12/18,7.211
2016/12/19,5.843
2016/12/20,5.222
2016/12/21,4.117
2016/12/22,2.84
2016/12/23,4.698
2016/12/24,6.277
2016/12/25,7.202
2016/12/26,7.213
2016/12/27,6.075
2016/12/28,5.227
2016/12/29,6.452
2016/12/30,5.738
2016/12/31,6.846
2017/01/01,7.535
2017/01/02,8.171
2017/01/03,6.987
2017/01/04,8.511
2017/01/05,9.685
2017/01/06,10.244
2017/01/07,9.978
2017/01/08,9.923
2017/01/09,10.172
2017/01/10,8.26
2017/01/11,8.837
2017/01/12,6.762
2017/01/13,4.852
2017/01/14,6.384
2017/01/15,5.96
2017/01/16,7.919
2017/01/17,7.166
2017/01/18,8.794
2017/01/19,9.562
2017/01/20,10.349
2017/01/21,10.554
2017/01/22,7.956
2017/01/23,7.092
2017/01/24,5.024
2017/01/25,4.965
2017/01/26,4.946
2017/01/27,5.435
2017/01/28,5.349
2017/01/29,7.238
2017/01/30,6.685
2017/01/31,8.65
2017/02/01,7.595
2017/02/02,9.169
2017/02/03,9.948
2017/02/04,10.949
2017/02/05,10.21
2017/02/06,9.882
2017/02/07,7.242
2017/02/08,5.876
2017/02/09,6.882
2017/02/10,7.147
2017/02/11,7.122
2017/02/12,8.715
2017/02/13,7.484
2017/02/14,7.368
2017/02/15,8.638
2017/02/16,11.078
2017/02/17,11.576
2017/02/18,12.206
2017/02/19,11.831
2017/02/20,10.311
2017/02/21,6.83
2017/02/22,6.089
2017/02/23,9.237
2017/02/24,11.09
2017/02/25,9.786
2017/02/26,11.261
2017/02/27,13.135
2017/02/28,14.993
2017/03/01,15.617
2017/03/02,16.947
2017/03/03,18.551
2017/03/04,19.297
2017/03/05,19.165
2017/03/06,19.249
2017/03/07,14.42
2017/03/08,15.402
2017/03/09,12.195
2017/03/10,15.151
2017/03/11,17.478
2017/03/12,20.76
2017/03/13,24.333
2017/03/14,26.979
2017/03/15,29.103
2017/03/16,35.01
2017/03/17,41.645
2017/03/18,41.743
2017/03/19,40.478
2017/03/20,41.386
2017/03/21,41.092
2017/03/22,41.228
2017/03/23,33.13
2017/03/24,38.475
2017/03/25,44.938
2017/03/26,39.21
2017/03/27,25.183
2017/03/28,22.878
2017/03/29,22.507
2017/03/30,28.26
2017/03/31,33.879
2017/04/01,30.859
2017/04/02,39.72
2017/04/03,43.625
2017/04/04,45.057
2017/04/05,43.239
2017/04/06,43.464
2017/04/07,26.952
2017/04/08,22.443
2017/04/09,17.686
2017/04/10,22.897
2017/04/11,22.484
2017/04/12,22.606
2017/04/13,23.182
2017/04/14,22.294
2017/04/15,20.682
2017/04/16,17.176
2017/04/17,20.271
2017/04/18,22.935
2017/04/19,24.913
2017/04/20,20.695
2017/04/21,17.146
2017/04/22,19.752
2017/04/23,21.028
2017/04/24,28.564
2017/04/25,21.35
2017/04/26,20.529
2017/04/27,17.934
2017/04/28,23.662
2017/04/29,29.947
2017/04/30,36.101
2017/05/01,38.744
2017/05/02,39.06
2017/05/03,38.814
2017/05/04,43.334
2017/05/05,68.549
2017/05/06,70.965
2017/05/07,75.22
2017/05/08,80.546
2017/05/09,84.066
2017/05/10,70.401
2017/05/11,49.605
2017/05/12,44.277
2017/05/13,37.622
2017/05/14,38.047
2017/05/15,30.394
2017/05/16,40.576
2017/05/17,64.05
2017/05/18,53.183
2017/05/19,62.937
2017/05/20,46.861
2017/05/21,42.745
2017/05/22,62.23
2017/05/23,67.404
2017/05/24,82.285
2017/05/25,90.148
2017/05/26,90.486
2017/05/27,82.034
2017/05/28,56.701
2017/05/29,52.929
2017/05/30,70.533
2017/05/31,152.957
2017/06/01,140.071
2017/06/02,94.015
2017/06/03,71.283
2017/06/04,64.139
2017/06/05,82.768
2017/06/06,88.622
2017/06/07,74.345
2017/06/08,62.164
2017/06/09,57.516
2017/06/10,85.444
2017/06/11,109.362
2017/06/12,173.973
2017/06/13,163.409
2017/06/14,140.795
2017/06/15,129.629
2017/06/16,105.845
2017/06/17,91.076
2017/06/18,77.738
2017/06/19,75.788
2017/06/20,217.61
2017/06/21,300.157
2017/06/22,231.773
2017/06/23,144.855
2017/06/24,102.316
2017/06/25,80.133
2017/06/26,103.397
2017/06/27,81.878
2017/06/28,63.984
2017/06/29,52.257
2017/06/30,55.374
2017/07/01,55.362
2017/07/02,44.552
2017/07/03,36.341
2017/07/04,33.683
2017/07/05,32.683
2017/07/06,33.579
2017/07/07,16.79
2017/07/08,19.874
2017/07/09,22.359
2017/07/10,25.722
2017/07/11,32.231
2017/07/12,30.458
2017/07/13,25.936
2017/07/14,24.001
2017/07/15,30.234
2017/07/16,29.237
2017/07/17,28.837
2017/07/18,29.562
2017/07/19,29.61
2017/07/20,28.378
2017/07/21,26.821
2017/07/22,25.401
2017/07/23,24.208
2017/07/24,23.744
2017/07/25,28.314
2017/07/26,28.993
2017/07/27,30.935
2017/07/28,27.584
2017/07/29,30.561
2017/07/30,26.681
2017/07/31,27.878
2017/08/01,35.323
2017/08/02,41.019
2017/08/03,36.641
2017/08/04,29.376
2017/08/05,28.85
2017/08/06,28.046
2017/08/07,32.339
2017/08/08,32.375
2017/08/09,44.431
2017/08/10,40.313
2017/08/11,35.496
2017/08/12,30.939
2017/08/13,30.878
2017/08/14,25.033
2017/08/15,34.767
2017/08/16,40.232
2017/08/17,39.911
2017/08/18,48.904
2017/08/19,34.597
2017/08/20,30.609
2017/08/21,31.626
2017/08/22,32.325
2017/08/23,33.573
2017/08/24,33.349
2017/08/25,34.445
2017/08/26,27.134
2017/08/27,20.77
2017/08/28,25.97
2017/08/29,32.537
2017/08/30,36.79
2017/08/31,52.178
2017/09/01,48.256
2017/09/02,42.372
2017/09/03,35.546
2017/09/04,33.842
2017/09/05,31.868
2017/09/06,24.01
2017/09/07,18.33
2017/09/08,13.094
2017/09/09,8.999
2017/09/10,11.249
2017/09/11,20.837
2017/09/12,27.601
2017/09/13,27.74
2017/09/14,26.28
2017/09/15,31.093
2017/09/16,29.298
2017/09/17,21.047
2017/09/18,16.533
2017/09/19,21.868
2017/09/20,26.773
2017/09/21,22.657
2017/09/22,19.5
2017/09/23,18.348
2017/09/24,16.394
2017/09/25,15.582
2017/09/26,14.572
2017/09/27,14.823
2017/09/28,14.923
2017/09/29,12.663
2017/09/30,10.915
2017/10/01,12.54
2017/10/02,15.741
2017/10/03,16.616
2017/10/04,16.711
2017/10/05,15.562
2017/10/06,15.023
2017/10/07,15.245
2017/10/08,15.612
2017/10/09,10.915
2017/10/10,12.234
2017/10/11,11.064
2017/10/12,9.585
2017/10/13,20.171
2017/10/14,21.382
2017/10/15,19.789
2017/10/16,8.581
2017/10/17,2.745
2017/10/18,0.036
2017/10/19,0.021
2017/10/20,0.005
2017/10/21,0
2017/10/22,0.098
2017/10/23,0.202
2017/10/24,0.139
2017/10/25,0.056
2017/10/26,0.005
2017/10/27,0
2017/10/28,0
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0.693
2017/11/03,0.462
2017/11/04,0.231
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,0.555
2017/11/09,1.563
2017/11/10,4.085
2017/11/11,3.082
2017/11/12,13.733
2017/11/13,12.664
2017/11/14,12.013
2017/11/15,13.288
2017/11/16,8.914
2017/11/17,10.785
2017/11/18,6.801
2017/11/19,7.056
2017/11/20,3.307
2017/11/21,10.584
2017/11/22,15.397
2017/11/23,19.055
2017/11/24,20.527
2017/11/25,11.948
2017/11/26,6.395
2017/11/27,13.614
2017/11/28,20.502
2017/11/29,30.053
2017/11/30,27.737
2017/12/01,21.054
2017/12/02,15.1
2017/12/03,11.718
2017/12/04,17.668
2017/12/05,23.251
2017/12/06,64.616
2017/12/07,56.654
2017/12/08,40.226
2017/12/09,20.548
2017/12/10,14.423
2017/12/11,14.446
2017/12/12,23.735
2017/12/13,40.848
2017/12/14,63.992
2017/12/15,68.397
2017/12/16,58.406
2017/12/17,50.856
2017/12/18,60.607
2017/12/19,82.856
2017/12/20,125.695
2017/12/21,150.649
2017/12/22,166.908
2017/12/23,124.092
2017/12/24,87.47
2017/12/25,63.287
2017/12/26,67.069
2017/12/27,77.384
2017/12/28,80.96
2017/12/29,119.173
2017/12/30,177.056
2017/12/31,142.426
2018/01/01,102.709
2018/01/02,109.71
2018/01/03,191.193
2018/01/04,404.268
2018/01/05,441.288
2018/01/06,354.128
2018/01/07,256.666
2018/01/08,237.917
2018/01/09,293.984
2018/01/10,340.362
2018/01/11,332.509
2018/01/12,257.663
2018/01/13,182.101
2018/01/14,137.613
2018/01/15,192.959
2018/01/16,273.592
2018/01/17,314.546
2018/01/18,282.646
2018/01/19,186.815
2018/01/20,103.799
2018/01/21,141.785
2018/01/22,136.113
2018/01/23,121.541
2018/01/24,97.625
2018/01/25,73.885
2018/01/26,90.199
2018/01/27,91.562
2018/01/28,84.417
2018/01/29,98.4
2018/01/30,108.263
2018/01/31,112.611
2018/02/01,155.294
2018/02/02,153.563
2018/02/03,114.127
2018/02/04,72.422
2018/02/05,67.575
2018/02/06,71.295
2018/02/07,69.996
2018/02/08,53.974
2018/02/09,44.806
2018/02/10,35.666
2018/02/11,21.176
2018/02/12,15.328
2018/02/13,17.848
2018/02/14,32.089
2018/02/15,41.757
2018/02/16,39.076
2018/02/17,23.018
2018/02/18,16.985
2018/02/19,10.991
2018/02/20,6.324
2018/02/21,5.359
2018/02/22,6.124
2018/02/23,6.873
2018/02/24,3.421
2018/02/25,1.297
2018/02/26,4.42
2018/02/27,7.325
2018/02/28,13.371
2018/03/01,12.234
2018/03/02,6.61
2018/03/03,1.937
2018/03/04,0.441
2018/03/05,3.427
2018/03/06,7.912
2018/03/07,25.322
2018/03/08,18.851
2018/03/09,15.844
2018/03/10,8.543
2018/03/11,4.201
2018/03/12,2.574
2018/03/13,1.212
2018/03/14,3.933
2018/03/15,4.959
2018/03/16,3.06
2018/03/17,1.151
2018/03/18,0.276
2018/03/19,1.752
2018/03/20,1.257
2018/03/21,0.915
2018/03/22,2.978
2018/03/23,4.546
2018/03/24,9.247
2018/03/25,6.57
2018/03/26,5.566
2018/03/27,4.034
2018/03/28,3.928
2018/03/29,6.869
2018/03/30,5.88
2018/03/31,3.137
2018/04/01,0.953
2018/04/02,0.379
2018/04/03,0.393
2018/04/04,0.218
2018/04/05,0.095
2018/04/06,0.032
2018/04/07,0.053
2018/04/08,0.046
2018/04/09,0.124
2018/04/10,0.335
2018/04/11,0.225
2018/04/12,0.145
2018/04/13,0.148
2018/04/14,0.09
2018/04/15,0.057
2018/04/16,0.141
2018/04/17,0.102
2018/04/18,0.071
2018/04/19,0.018
2018/04/20,0.007
2018/04/21,0.03
2018/04/22,0.067
2018/04/23,0.207
2018/04/24,0.199
2018/04/25,0.133
2018/04/26,0.043
2018/04/27,0.01
2018/04/28,0
2018/04/29,0
2018/04/30,0.272
2018/05/01,0.316
2018/05/02,0.449
2018/05/03,0.653
2018/05/04,47.975
2018/05/05,32.353
2018/05/06,17.299
2018/05/07,0.969
2018/05/08,0.453
2018/05/09,0.084
2018/05/10,0.037
2018/05/11,0.159
2018/05/12,0.098
2018/05/13,0.077
2018/05/14,1.097
2018/05/15,0.916
2018/05/16,0.618
2018/05/17,0.361
2018/05/18,0.483
2018/05/19,0.269
2018/05/20,0.1
2018/05/21,0.191
2018/05/22,0.127
2018/05/23,0.248
2018/05/24,0.299
2018/05/25,0.182
2018/05/26,0.06
2018/05/27,0.001
2018/05/28,0.269
2018/05/29,0.179
2018/05/30,0.315
2018/05/31,0.525
2018/06/01,0.441
2018/06/02,0.202
2018/06/03,0.038
2018/06/04,0.036
2018/06/05,0.024
2018/06/06,0.104
2018/06/07,0.061
2018/06/08,0.031
2018/06/09,0
2018/06/10,0
2018/06/11,0.024
2018/06/12,0.016
2018/06/13,0.008
2018/06/14,0.067
2018/06/15,0.079
2018/06/16,0.045
2018/06/17,0.012
2018/06/18,0
2018/06/19,0
2018/06/20,0
2018/06/21,0
2018/06/22,0.029
2018/06/23,0.02
2018/06/24,0.035
2018/06/25,0.028
2018/06/26,0.023
2018/06/27,0.009
2018/06/28,0.024
2018/06/29,0.058
2018/06/30,0.036
2018/07/01,0.015
2018/07/02,9.427
2018/07/03,6.285
2018/07/04,12.843
2018/07/05,8.443
2018/07/06,11.145
2018/07/07,6.464
2018/07/08,3.204
2018/07/09,0.514
2018/07/10,0.022
2018/07/11,0
2018/07/12,0
2018/07/13,0
2018/07/14,0.199
2018/07/15,2.009
2018/07/16,1.317
2018/07/17,0.625
2018/07/18,0
2018/07/19,0
2018/07/20,0.002
2018/07/21,0.004
2018/07/22,0.002
2018/07/23,0.001
2018/07/24,0
2018/07/25,0
2018/07/26,0
2018/07/27,0
2018/07/28,0
2018/07/29,0
2018/07/30,0
2018/07/31,0.009
2018/08/01,0.006
2018/08/02,0.003
2018/08/03,0
2018/08/04,0
2018/08/05,0
2018/08/06,0
2018/08/07,1.21
2018/08/08,12
2018/08/09,16.872
2018/08/10,13.591
2018/08/11,5.573
2018/08/12,1.285
2018/08/13,0
2018/08/14,0.024
2018/08/15,0.016
2018/08/16,0.008
2018/08/17,3.267
2018/08/18,2.178
2018/08/19,1.089
2018/08/20,0
2018/08/21,0
2018/08/22,0
2018/08/23,0.029
2018/08/24,0.102
2018/08/25,0.102
2018/08/26,0.073
2018/08/27,0.026
2018/08/28,0.151
2018/08/29,0.139
2018/08/30,0.091
2018/08/31,0.122
2018/09/01,0.07
2018/09/02,0.033
2018/09/03,0.022
2018/09/04,0.172
2018/09/05,0.311
2018/09/06,1.09
2018/09/07,0.744
2018/09/08,0.352
2018/09/09,0.025
2018/09/10,0.141
2018/09/11,0.158
2018/09/12,0.141
2018/09/13,0.253
2018/09/14,0.308
2018/09/15,0.212
2018/09/16,0.127
2018/09/17,0.073
2018/09/18,0.136
2018/09/19,0.496
2018/09/20,0.833
2018/09/21,1.889
2018/09/22,1.47
2018/09/23,0.879
2018/09/24,0.943
2018/09/25,0.851
2018/09/26,0.773
2018/09/27,1.088
2018/09/28,1.409
2018/09/29,1.578
2018/09/30,1.26
2018/10/01,1.268
2018/10/02,0.754
2018/10/03,0.322
2018/10/04,0.067
2018/10/05,0.014
2018/10/06,0.008
2018/10/07,0.008
2018/10/08,0.015
2018/10/09,0.009
2018/10/10,0.071
2018/10/11,0.058
2018/10/12,0.031
2018/10/13,0.004
2018/10/14,0
2018/10/15,0.052
2018/10/16,0.053
2018/10/17,0.036
2018/10/18,0.01
2018/10/19,0.002
2018/10/20,0.005
2018/10/21,0.004
2018/10/22,0.002
2018/10/23,0.02
2018/10/24,0.362
2018/10/25,0.334
2018/10/26,0.301
2018/10/27,0.113
2018/10/28,0.061
2018/10/29,0.032
2018/10/30,0.019
2018/10/31,0.019
2018/11/01,0.008
2018/11/02,0.004
2018/11/03,0
2018/11/04,0
2018/11/05,0.052
2018/11/06,0.035
2018/11/07,0.017
2018/11/08,0
2018/11/09,0.106
2018/11/10,0.081
2018/11/11,0.042
2018/11/12,0.015
2018/11/13,0.019
2018/11/14,0.129
2018/11/15,0.368
2018/11/16,0.229
2018/11/17,0.095
2018/11/18,0
2018/11/19,0.489
2018/11/20,0.395
2018/11/21,0.209
2018/11/22,0.023
2018/11/23,0
2018/11/24,0
2018/11/25,0.03
2018/11/26,0.023
2018/11/27,0.012
2018/11/28,0.001
2018/11/29,0
2018/11/30,0.058
2018/12/01,0.039
2018/12/02,0.019
2018/12/03,0.015
2018/12/04,0.01
2018/12/05,0.005
2018/12/06,0
2018/12/07,0.044
2018/12/08,0.052
2018/12/09,0.039
2018/12/10,0.028
2018/12/11,0.012
2018/12/12,0.005
2018/12/13,0
2018/12/14,0
2018/12/15,0
2018/12/16,0.01
2018/12/17,0.007
2018/12/18,0.003
2018/12/19,0
2018/12/20,0
2018/12/21,0
2018/12/22,0
2018/12/23,0
2018/12/24,0
2018/12/25,0
2018/12/26,0
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.069
2018/12/31,0.046
2019/01/01,0.023
2019/01/02,0
2019/01/03,0
2019/01/04,0
2019/01/05,0
2019/01/06,0
2019/01/07,0
2019/01/08,0.007
2019/01/09,0.005
2019/01/10,0.002
2019/01/11,0.005
2019/01/12,0.003
2019/01/13,0.002
2019/01/14,0.12
2019/01/15,0.16
2019/01/16,0.093
2019/01/17,0.027
2019/01/18,0
2019/01/19,0
2019/01/20,0
2019/01/21,0
2019/01/22,0
2019/01/23,0
2019/01/24,0
2019/01/25,0
2019/01/26,0
2019/01/27,0
2019/01/28,0.029
2019/01/29,0.02
2019/01/30,0.01
2019/01/31,0
2019/02/01,0
2019/02/02,0
2019/02/03,0
2019/02/04,0
2019/02/05,0
2019/02/06,0
2019/02/07,0
2019/02/08,0
2019/02/09,0
2019/02/10,0
2019/02/11,0
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0.005
2019/02/19,0.003
2019/02/20,0.002
2019/02/21,0
2019/02/22,0
2019/02/23,0
2019/02/24,0
2019/02/25,0
2019/02/26,0
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.016
2019/04/08,0.033
2019/04/09,0.038
2019/04/10,0.019
2019/04/11,0.006
2019/04/12,0.039
2019/04/13,0.036
2019/04/14,0.019
2019/04/15,0.009
2019/04/16,0.004
2019/04/17,0.002
2019/04/18,0
2019/04/19,0
2019/04/20,0
2019/04/21,0
2019/04/22,0
2019/04/23,0
2019/04/24,0
2019/04/25,0
2019/04/26,0
2019/04/27,0
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,0
2019/05/08,0
2019/05/09,0
2019/05/10,0
2019/05/11,0
2019/05/12,0
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.035
2019/05/17,0.024
2019/05/18,0.012
2019/05/19,0
2019/05/20,0
2019/05/21,0
2019/05/22,0
2019/05/23,0
2019/05/24,0
2019/05/25,0
2019/05/26,0
2019/05/27,0
2019/05/28,0
2019/05/29,0
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
2019/06/08,0
2019/06/09,0
2019/06/10,0
2019/06/11,0
2019/06/12,0.096
2019/06/13,0.064
2019/06/14,0.032
2019/06/15,0
2019/06/16,0.092
2019/06/17,0.061
2019/06/18,0.031
2019/06/19,0
2019/06/20,0
2019/06/21,0
2019/06/22,0
2019/06/23,0
2019/06/24,0
2019/06/25,0
2019/06/26,0
2019/06/27,0
2019/06/28,0
2019/06/29,0
2019/06/30,0
2019/07/01,0
2019/07/02,0
2019/07/03,0
2019/07/04,0
2019/07/05,0
2019/07/06,0
2019/07/07,0
2019/07/08,0
2019/07/09,0
2019/07/10,0
2019/07/11,0
2019/07/12,0
2019/07/13,0
2019/07/14,0
2019/07/15,0
2019/07/16,0
2019/07/17,0
2019/07/18,0
2019/07/19,0
2019/07/20,0
2019/07/21,0
2019/07/22,0
2019/07/23,0
2019/07/24,0
2019/07/25,0
2019/07/26,0
2019/07/27,0
2019/07/28,0
2019/07/29,0
2019/07/30,0
2019/07/31,0
2019/08/01,0
2019/08/02,0
2019/08/03,0
2019/08/04,0
2019/08/05,0
