Date,price3momUSD
2017/03/05,0.759
2017/03/06,-0.237
2017/03/07,-0.283
2017/03/08,-0.92
2017/03/09,-2.221
2017/03/10,-0.954
2017/03/11,1.861
2017/03/12,5.02
2017/03/13,8.991
2017/03/14,8.623
2017/03/15,7.929
2017/03/16,13.167
2017/03/17,17.536
2017/03/18,8.852
2017/03/19,-0.849
2017/03/20,-2.518
2017/03/21,3.876
2017/03/22,1.82
2017/03/23,-1.715
2017/03/24,3.203
2017/03/25,9.273
2017/03/26,8.767
2017/03/27,4.368
2017/03/28,-0.705
2017/03/29,1.78
2017/03/30,2.287
2017/03/31,0.368
2017/04/01,-1.991
2017/04/02,-2.978
2017/04/03,-4.608
2017/04/04,-6.722
2017/04/05,-3.899
2017/04/06,-1.392
2017/04/07,-0.534
2017/04/08,-1.437
2017/04/09,-0.458
2017/04/10,0.355
2017/04/11,-0.684
2017/04/12,0.432
2017/04/13,5.231
2017/04/14,4.227
2017/04/15,3.796
2017/04/16,-0.026
2017/04/17,0.25
2017/04/18,1.478
2017/04/19,1.851
2017/04/20,0.706
2017/04/21,-0.139
2017/04/22,-1.545
2017/04/23,-0.182
2017/04/24,0.802
2017/04/25,1.271
2017/04/26,3.176
2017/04/27,7.504
2017/04/28,16.197
2017/04/29,18.044
2017/04/30,14.607
2017/05/01,12.563
2017/05/02,6.728
2017/05/03,5.138
2017/05/04,6.096
2017/05/05,15.462
2017/05/06,13.364
2017/05/07,7.6
2017/05/08,-3.761
2017/05/09,-7.16
2017/05/10,-5.752
2017/05/11,-1.509
2017/05/12,4.394
2017/05/13,-1.184
2017/05/14,0.959
2017/05/15,1.655
2017/05/16,2.536
2017/05/17,-2.064
2017/05/18,2.446
2017/05/19,23.106
2017/05/20,38.603
2017/05/21,40.997
2017/05/22,51.705
2017/05/23,39.025
2017/05/24,53.624
2017/05/25,31.024
2017/05/26,13.777
2017/05/27,-37.826
2017/05/28,-26.301
2017/05/29,-0.48
2017/05/30,58.465
2017/05/31,58.553
2017/06/01,47.503
2017/06/02,15.261
2017/06/03,-5.265
2017/06/04,14.284
2017/06/05,23.267
2017/06/06,35.425
2017/06/07,21.272
2017/06/08,10.005
2017/06/09,9.755
2017/06/10,38.822
2017/06/11,83.256
2017/06/12,101.29
2017/06/13,86.311
2017/06/14,33.974
2017/06/15,-41.81
2017/06/16,-36.451
2017/06/17,-15.054
2017/06/18,37.3
2017/06/19,9.438
2017/06/20,2.703
2017/06/21,-30.156
2017/06/22,-34.153
2017/06/23,-33.029
2017/06/24,-12.653
2017/06/25,-26.678
2017/06/26,-67.141
2017/06/27,-75.615
2017/06/28,-7.849
2017/06/29,45.409
2017/06/30,47.346
2017/07/01,-21.177
2017/07/02,-39.194
2017/07/03,-13.475
2017/07/04,8.067
2017/07/05,-3.615
2017/07/06,-12.916
2017/07/07,-21.976
2017/07/08,-22.175
2017/07/09,-21.901
2017/07/10,-27.745
2017/07/11,-45.122
2017/07/12,-40.078
2017/07/13,-17.375
2017/07/14,0.56
2017/07/15,-19.252
2017/07/16,-52.665
2017/07/17,-25.058
2017/07/18,16.485
2017/07/19,64.859
2017/07/20,45.484
2017/07/21,22.279
2017/07/22,2.469
2017/07/23,10.421
2017/07/24,2.698
2017/07/25,-12.915
2017/07/26,-26.862
2017/07/27,-23.596
2017/07/28,-13.597
2017/07/29,-12.624
2017/07/30,-3.481
2017/07/31,-0.794
2017/08/01,29.167
2017/08/02,22.88
2017/08/03,26.044
2017/08/04,6.324
2017/08/05,16.457
2017/08/06,38.401
2017/08/07,42.749
2017/08/08,42.82
2017/08/09,38.205
2017/08/10,35.168
2017/08/11,20.513
2017/08/12,14.266
2017/08/13,-5.433
2017/08/14,-0.672
2017/08/15,-24.934
2017/08/16,-2.056
2017/08/17,3.506
2017/08/18,11.461
2017/08/19,-1.66
2017/08/20,-10.987
2017/08/21,20.07
2017/08/22,20.251
2017/08/23,26.102
2017/08/24,1.69
2017/08/25,19.496
2017/08/26,10.902
2017/08/27,15.289
2017/08/28,12.124
2017/08/29,31.505
2017/08/30,43.65
2017/08/31,42.187
2017/09/01,31.201
2017/09/02,-19.433
2017/09/03,-34.743
2017/09/04,-74.836
2017/09/05,-57.738
2017/09/06,-17.572
2017/09/07,15.33
2017/09/08,18.207
2017/09/09,-29.878
2017/09/10,-38.069
2017/09/11,-23.145
2017/09/12,0.059
2017/09/13,-18.036
2017/09/14,-43.077
2017/09/15,-65.59
2017/09/16,-19.072
2017/09/17,-1.81
2017/09/18,50.647
2017/09/19,29.814
2017/09/20,33.552
2017/09/21,-11.825
2017/09/22,-24.965
2017/09/23,-11.643
2017/09/24,8.434
2017/09/25,28.566
2017/09/26,17.131
2017/09/27,11.426
2017/09/28,13.002
2017/09/29,0.364
2017/09/30,4.129
2017/10/01,-4.224
2017/10/02,6.633
2017/10/03,-7.636
2017/10/04,-6.919
2017/10/05,-6.25
2017/10/06,6.876
2017/10/07,15.626
2017/10/08,18.477
2017/10/09,1.591
2017/10/10,-9.611
2017/10/11,-10.81
2017/10/12,3.312
2017/10/13,24.104
2017/10/14,40.434
2017/10/15,26.788
2017/10/16,16.032
2017/10/17,-16.936
2017/10/18,-27.893
2017/10/19,-30.36
2017/10/20,-18.233
2017/10/21,-6.606
2017/10/22,-13.481
2017/10/23,-20.966
2017/10/24,5.786
2017/10/25,-0.149
2017/10/26,11.216
2017/10/27,-7.62
2017/10/28,-1.372
2017/10/29,5.124
2017/10/30,10.856
2017/10/31,12.812
2017/11/01,-2.609
2017/11/02,-21.803
2017/11/03,-11.891
2017/11/04,0.398
2017/11/05,12.895
2017/11/06,3.05
2017/11/07,-3.563
2017/11/08,3.17
2017/11/09,19.828
2017/11/10,14.666
2017/11/11,6.064
2017/11/12,-9.151
2017/11/13,4.234
2017/11/14,20.49
2017/11/15,26.313
2017/11/16,13.743
2017/11/17,3.582
2017/11/18,-1.22
2017/11/19,25.996
2017/11/20,29.63
2017/11/21,30.864
2017/11/22,11.911
2017/11/23,37.547
2017/11/24,65.302
2017/11/25,101.048
2017/11/26,60.228
2017/11/27,45.136
2017/11/28,3.283
2017/11/29,13.108
2017/11/30,-40.503
2017/12/01,-26.95
2017/12/02,-9.448
2017/12/03,33.522
2017/12/04,19.947
2017/12/05,-0.202
2017/12/06,-28.291
2017/12/07,-36.932
2017/12/08,-10.383
2017/12/09,38.13
2017/12/10,21.071
2017/12/11,14.794
2017/12/12,82.698
2017/12/13,216.067
2017/12/14,240.954
2017/12/15,108.521
2017/12/16,29.515
2017/12/17,9.548
2017/12/18,65.261
2017/12/19,129.527
2017/12/20,80.32
2017/12/21,74.336
2017/12/22,-141.371
2017/12/23,-67.947
2017/12/24,-146.864
2017/12/25,35.145
2017/12/26,15.767
2017/12/27,88.389
2017/12/28,-9.014
2017/12/29,-6.882
2017/12/30,-46.006
2017/12/31,13.661
2018/01/01,12.873
2018/01/02,145.835
2018/01/03,165.928
2018/01/04,200.167
2018/01/05,129.937
2018/01/06,109.269
2018/01/07,130.346
2018/01/08,173.591
2018/01/09,221.148
2018/01/10,240.59
2018/01/11,71.203
2018/01/12,18.505
2018/01/13,33.512
2018/01/14,124.44
2018/01/15,95.688
2018/01/16,-220.729
2018/01/17,-394.079
2018/01/18,-286.397
2018/01/19,-84.944
2018/01/20,169
2018/01/21,40.708
2018/01/22,-21.298
2018/01/23,-139.125
2018/01/24,-70.162
2018/01/25,42.834
2018/01/26,64.24
2018/01/27,65.152
2018/01/28,116.957
2018/01/29,140.689
2018/01/30,58.461
2018/01/31,-88.494
2018/02/01,-78.942
2018/02/02,-209.172
2018/02/03,-142.685
2018/02/04,-202.87
2018/02/05,-153.613
2018/02/06,-277.638
2018/02/07,-109.36
2018/02/08,37.985
2018/02/09,152.972
2018/02/10,72.173
2018/02/11,10.491
2018/02/12,24.908
2018/02/13,-24.299
2018/02/14,59.173
2018/02/15,74.968
2018/02/16,87.75
2018/02/17,81.192
2018/02/18,12.187
2018/02/19,6.693
2018/02/20,-26.214
2018/02/21,-75.176
2018/02/22,-109.927
2018/02/23,-93.23
2018/02/24,-24.935
2018/02/25,8.98
2018/02/26,15.208
2018/02/27,34.987
2018/02/28,30.169
2018/03/01,4.988
2018/03/02,-15.816
2018/03/03,-8.899
2018/03/04,-12.01
2018/03/05,-1.489
2018/03/06,-28.252
2018/03/07,-72.223
2018/03/08,-123.024
2018/03/09,-147.217
2018/03/10,-58.123
2018/03/11,-37.045
2018/03/12,28.775
2018/03/13,-29.094
2018/03/14,-41.32
2018/03/15,-112.808
2018/03/16,-85.472
2018/03/17,-74.852
2018/03/18,-93.568
2018/03/19,-70.126
2018/03/20,-41.646
2018/03/21,60.818
2018/03/22,9.149
2018/03/23,-20.595
2018/03/24,-31.922
2018/03/25,-25.988
2018/03/26,-23.736
2018/03/27,-73.817
2018/03/28,-70.941
2018/03/29,-85.199
2018/03/30,-78.657
2018/03/31,-49.987
2018/04/01,-32.26
2018/04/02,0.659
2018/04/03,-0.045
2018/04/04,8.974
2018/04/05,-7.061
2018/04/06,-29.132
2018/04/07,-6.784
2018/04/08,16.963
2018/04/09,31.922
2018/04/10,18.402
2018/04/11,24.445
2018/04/12,46.112
2018/04/13,101.719
2018/04/14,81.822
2018/04/15,69.618
2018/04/16,7.223
2018/04/17,10.178
2018/04/18,-5.242
2018/04/19,31.567
2018/04/20,72.68
2018/04/21,89.759
2018/04/22,78.984
2018/04/23,54.734
2018/04/24,84.811
2018/04/25,21.482
2018/04/26,-8.245
2018/04/27,-23.995
2018/04/28,32.449
2018/04/29,53.104
2018/04/30,17.186
2018/05/01,-18.524
2018/05/02,-5.471
2018/05/03,51.415
2018/05/04,125.071
2018/05/05,130.664
2018/05/06,58.661
2018/05/07,-39.774
2018/05/08,-60.391
2018/05/09,-52.802
2018/05/10,10.859
2018/05/11,-50.159
2018/05/12,-68.689
2018/05/13,-50.379
2018/05/14,19.655
2018/05/15,52.411
2018/05/16,-8.691
2018/05/17,-18.701
2018/05/18,-44.848
2018/05/19,1.916
2018/05/20,11.361
2018/05/21,28.316
2018/05/22,-15.559
2018/05/23,-96.311
2018/05/24,-120.007
2018/05/25,-86.651
2018/05/26,-18.651
2018/05/27,-11.445
2018/05/28,-56.389
2018/05/29,-53.38
2018/05/30,-13.452
2018/05/31,34.085
2018/06/01,33.508
2018/06/02,26.477
2018/06/03,38.65
2018/06/04,25.648
2018/06/05,6.522
2018/06/06,-6.086
2018/06/07,6.291
2018/06/08,6.66
2018/06/09,-0.998
2018/06/10,-49.428
2018/06/11,-76.095
2018/06/12,-83.004
2018/06/13,-77.949
2018/06/14,-33.229
2018/06/15,-19.27
2018/06/16,15.515
2018/06/17,9.096
2018/06/18,0.636
2018/06/19,31.262
2018/06/20,27.854
2018/06/21,31.186
2018/06/22,-37.538
2018/06/23,-58.182
2018/06/24,-82.312
2018/06/25,-32.516
2018/06/26,-20.525
2018/06/27,-16.638
2018/06/28,-21.88
2018/06/29,-33.695
2018/06/30,15.298
2018/07/01,17.143
2018/07/02,44.44
2018/07/03,22.873
2018/07/04,14.601
2018/07/05,8.743
2018/07/06,-5.608
2018/07/07,2.072
2018/07/08,17.346
2018/07/09,14.483
2018/07/10,-19.951
2018/07/11,-48.136
2018/07/12,-47.651
2018/07/13,-13.639
2018/07/14,-5.48
2018/07/15,9.496
2018/07/16,28.459
2018/07/17,47.099
2018/07/18,51.458
2018/07/19,9.364
2018/07/20,-22.496
2018/07/21,-35.352
2018/07/22,-10.609
2018/07/23,1.185
2018/07/24,8.15
2018/07/25,11.409
2018/07/26,16.176
2018/07/27,-2.883
2018/07/28,-7.218
2018/07/29,-10.125
2018/07/30,-5.322
2018/07/31,-26.46
2018/08/01,-44.98
2018/08/02,-43.742
2018/08/03,-30.998
2018/08/04,-8.822
2018/08/05,-8.995
2018/08/06,-2.31
2018/08/07,-8.908
2018/08/08,-40.463
2018/08/09,-46.414
2018/08/10,-46.852
2018/08/11,-47.754
2018/08/12,-39.772
2018/08/13,-47.907
2018/08/14,-54.949
2018/08/15,-34.303
2018/08/16,-20.418
2018/08/17,36.247
2018/08/18,15.64
2018/08/19,8.993
2018/08/20,-8.648
2018/08/21,-24.875
2018/08/22,-15.724
2018/08/23,-17.797
2018/08/24,-1.631
2018/08/25,-1.631
2018/08/26,0.27
2018/08/27,0.475
2018/08/28,8.645
2018/08/29,18.476
2018/08/30,5.131
2018/08/31,-7.292
2018/09/01,-1.799
2018/09/02,12.538
2018/09/03,8.954
2018/09/04,-2.895
2018/09/05,-29.613
2018/09/06,-63.814
2018/09/07,-64.712
2018/09/08,-52.845
2018/09/09,-28.835
2018/09/10,-26.599
2018/09/11,-22.054
2018/09/12,-21.24
2018/09/13,1.004
2018/09/14,23.081
2018/09/15,42.508
2018/09/16,20.804
2018/09/17,-0.29
2018/09/18,-15.284
2018/09/19,-8.615
2018/09/20,-2.191
2018/09/21,26.668
2018/09/22,31.267
2018/09/23,31.749
2018/09/24,6.415
2018/09/25,-26.374
2018/09/26,-27.29
2018/09/27,-17.545
2018/09/28,11.617
2018/09/29,11.576
2018/09/30,14.053
2018/10/01,4.683
2018/10/02,1.923
2018/10/03,-12.912
2018/10/04,-6.876
2018/10/05,-5.561
2018/10/06,5.846
2018/10/07,0.404
2018/10/08,4.436
2018/10/09,2.695
2018/10/10,1.465
2018/10/11,-25.611
2018/10/12,-32.163
2018/10/13,-26.063
2018/10/14,-1.122
2018/10/15,13.136
2018/10/16,11.322
2018/10/17,9.614
2018/10/18,-2
2018/10/19,-6.87
2018/10/20,-4.236
2018/10/21,0.394
2018/10/22,1.695
2018/10/23,-2.3
2018/10/24,-3.149
2018/10/25,-2.898
2018/10/26,-0.556
2018/10/27,-1.025
2018/10/28,1.246
2018/10/29,-2.592
2018/10/30,-7.16
2018/10/31,-7.15
2018/11/01,-2.384
2018/11/02,4.197
2018/11/03,3.377
2018/11/04,5.876
2018/11/05,8.54
2018/11/06,13.111
2018/11/07,15.551
2018/11/08,5.838
2018/11/09,-1.91
2018/11/10,-7.155
2018/11/11,-3.442
2018/11/12,0.504
2018/11/13,-2.727
2018/11/14,-13.777
2018/11/15,-33.097
2018/11/16,-31.27
2018/11/17,-22.947
2018/11/18,-1.652
2018/11/19,-18.496
2018/11/20,-35.177
2018/11/21,-42.825
2018/11/22,-26.188
2018/11/23,-16.384
2018/11/24,-11.518
2018/11/25,-23.217
2018/11/26,-10.318
2018/11/27,-15.682
2018/11/28,7.007
2018/11/29,6.312
2018/11/30,8.5
2018/12/01,-0.996
2018/12/02,-1.635
2018/12/03,-3.655
2018/12/04,-5.727
2018/12/05,-10.242
2018/12/06,-12.071
2018/12/07,-23.054
2018/12/08,-16.011
2018/12/09,-5.744
2018/12/10,4.946
2018/12/11,-1.489
2018/12/12,-3.55
2018/12/13,-3.044
2018/12/14,-3.966
2018/12/15,-6.09
2018/12/16,-2.503
2018/12/17,4.362
2018/12/18,10.974
2018/12/19,17.241
2018/12/20,18.713
2018/12/21,18.662
2018/12/22,7.612
2018/12/23,21.044
2018/12/24,33.141
2018/12/25,17.994
2018/12/26,1.671
2018/12/27,-22.37
2018/12/28,-5.806
2018/12/29,7.259
2018/12/30,13.406
2018/12/31,12.75
2019/01/01,-2.758
2019/01/02,11.1
2019/01/03,15.189
2019/01/04,16.605
2019/01/05,9.606
2019/01/06,3.597
2019/01/07,1.825
2019/01/08,-8.006
2019/01/09,-3.619
2019/01/10,-17.969
2019/01/11,-23.717
2019/01/12,-25.577
2019/01/13,-14.613
2019/01/14,-5.387
2019/01/15,0.702
2019/01/16,0.499
2019/01/17,-0.086
2019/01/18,-5.653
2019/01/19,0.864
2019/01/20,-0.561
2019/01/21,-4.377
2019/01/22,-5.734
2019/01/23,-2.888
2019/01/24,-0.528
2019/01/25,-1.335
2019/01/26,-1.704
2019/01/27,-1.781
2019/01/28,-9.773
2019/01/29,-11.503
2019/01/30,-7.694
2019/01/31,1.326
2019/02/01,1.346
2019/02/02,0.001
2019/02/03,0.16
2019/02/04,0.527
2019/02/05,-0.454
2019/02/06,-4.76
2019/02/07,-2.527
2019/02/08,3.349
2019/02/09,15.578
2019/02/10,13.984
2019/02/11,10.937
2019/02/12,1.713
2019/02/13,4.022
2019/02/14,0.988
2019/02/15,1.12
2019/02/16,0.195
2019/02/17,4.099
2019/02/18,19.54
2019/02/19,24.441
2019/02/20,19.18
2019/02/21,4.403
2019/02/22,0.227
2019/02/23,5.511
2019/02/24,8.3
2019/02/25,-8.782
2019/02/26,-14.035
2019/02/27,-17.471
2019/02/28,-1.86
2019/03/01,-0.386
2019/03/02,-2.908
2019/03/03,-3.838
2019/03/04,-9.476
2019/03/05,-2.551
2019/03/06,4.347
2019/03/07,10.859
2019/03/08,5.461
2019/03/09,-0.515
2019/03/10,-2.06
2019/03/11,-2.876
2019/03/12,-3.645
2019/03/13,-3.552
2019/03/14,-1.655
2019/03/15,1.804
2019/03/16,8.942
2019/03/17,7.002
2019/03/18,3.533
2019/03/19,-2.958
2019/03/20,-0.813
2019/03/21,-0.909
2019/03/22,-1.972
2019/03/23,-1.331
2019/03/24,-1.348
2019/03/25,-1.199
2019/03/26,-3.115
2019/03/27,1.558
2019/03/28,3.244
2019/03/29,6.434
2019/03/30,5.03
2019/03/31,3.136
2019/04/01,1.818
2019/04/02,10.212
2019/04/03,28.241
2019/04/04,18.235
2019/04/05,10.041
2019/04/06,-4.48
2019/04/07,8.353
2019/04/08,16.841
2019/04/09,11.58
2019/04/10,10.579
2019/04/11,-12.33
2019/04/12,-12.767
2019/04/13,-15.227
2019/04/14,-3.825
2019/04/15,0.9
2019/04/16,-0.754
2019/04/17,2.373
2019/04/18,7.497
2019/04/19,9.21
2019/04/20,7.517
2019/04/21,-2.433
2019/04/22,-1.856
2019/04/23,-0.288
2019/04/24,-4.135
2019/04/25,-7.346
2019/04/26,-18.007
2019/04/27,-8.629
2019/04/28,-5.412
2019/04/29,0.316
2019/04/30,1.262
2019/05/01,3.259
2019/05/02,4.788
