Date,median_transaction_fee14trxUSD
2016/12/05,-1.312
2016/12/06,-1.39
2016/12/07,-1.435
2016/12/08,-1.456
2016/12/09,-1.459
2016/12/10,-1.453
2016/12/11,-1.437
2016/12/12,-1.404
2016/12/13,-1.361
2016/12/14,-1.311
2016/12/15,-1.265
2016/12/16,-1.226
2016/12/17,-1.198
2016/12/18,-1.184
2016/12/19,-1.156
2016/12/20,-1.123
2016/12/21,-1.06
2016/12/22,-1.008
2016/12/23,-0.973
2016/12/24,-0.951
2016/12/25,-0.937
2016/12/26,-0.934
2016/12/27,-0.931
2016/12/28,-0.926
2016/12/29,-0.887
2016/12/30,-0.827
2016/12/31,-0.761
2017/01/01,-0.685
2017/01/02,-0.604
2017/01/03,-0.469
2017/01/04,-0.292
2017/01/05,-0.089
2017/01/06,0.093
2017/01/07,0.255
2017/01/08,0.426
2017/01/09,0.595
2017/01/10,0.768
2017/01/11,0.887
2017/01/12,0.958
2017/01/13,0.987
2017/01/14,0.977
2017/01/15,0.95
2017/01/16,0.907
2017/01/17,0.869
2017/01/18,0.835
2017/01/19,0.803
2017/01/20,0.781
2017/01/21,0.769
2017/01/22,0.764
2017/01/23,0.759
2017/01/24,0.761
2017/01/25,0.753
2017/01/26,0.764
2017/01/27,0.766
2017/01/28,0.75
2017/01/29,0.736
2017/01/30,0.708
2017/01/31,0.692
2017/02/01,0.676
2017/02/02,0.648
2017/02/03,0.615
2017/02/04,0.59
2017/02/05,0.569
2017/02/06,0.551
2017/02/07,0.576
2017/02/08,0.607
2017/02/09,0.625
2017/02/10,0.63
2017/02/11,0.635
2017/02/12,0.623
2017/02/13,0.634
2017/02/14,0.682
2017/02/15,0.741
2017/02/16,0.782
2017/02/17,0.818
2017/02/18,0.836
2017/02/19,0.839
2017/02/20,0.83
2017/02/21,0.847
2017/02/22,0.867
2017/02/23,0.861
2017/02/24,0.846
2017/02/25,0.856
2017/02/26,0.859
2017/02/27,0.871
2017/02/28,0.907
2017/03/01,0.958
2017/03/02,1.041
2017/03/03,1.151
2017/03/04,1.29
2017/03/05,1.415
2017/03/06,1.538
2017/03/07,1.643
2017/03/08,1.678
2017/03/09,1.676
2017/03/10,1.644
2017/03/11,1.608
2017/03/12,1.605
2017/03/13,1.71
2017/03/14,1.893
2017/03/15,2.111
2017/03/16,2.486
2017/03/17,2.996
2017/03/18,3.421
2017/03/19,3.768
2017/03/20,4.056
2017/03/21,4.259
2017/03/22,4.356
2017/03/23,4.391
2017/03/24,4.394
2017/03/25,4.403
2017/03/26,4.414
2017/03/27,4.428
2017/03/28,4.399
2017/03/29,4.362
2017/03/30,4.276
2017/03/31,4.122
2017/04/01,3.935
2017/04/02,3.731
2017/04/03,3.471
2017/04/04,3.182
2017/04/05,2.911
2017/04/06,2.628
2017/04/07,2.389
2017/04/08,2.146
2017/04/09,1.927
2017/04/10,1.717
2017/04/11,1.523
2017/04/12,1.358
2017/04/13,1.232
2017/04/14,1.141
2017/04/15,1.062
2017/04/16,1.008
2017/04/17,0.966
2017/04/18,0.939
2017/04/19,0.929
2017/04/20,0.917
2017/04/21,0.915
2017/04/22,0.904
2017/04/23,0.883
2017/04/24,0.862
2017/04/25,0.84
2017/04/26,0.803
2017/04/27,0.797
2017/04/28,0.867
2017/04/29,0.984
2017/04/30,1.134
2017/05/01,1.342
2017/05/02,1.555
2017/05/03,1.74
2017/05/04,1.925
2017/05/05,2.125
2017/05/06,2.292
2017/05/07,2.441
2017/05/08,2.523
2017/05/09,2.547
2017/05/10,2.539
2017/05/11,2.503
2017/05/12,2.458
2017/05/13,2.4
2017/05/14,2.33
2017/05/15,2.264
2017/05/16,2.189
2017/05/17,2.125
2017/05/18,2.063
2017/05/19,2.047
2017/05/20,2.113
2017/05/21,2.246
2017/05/22,2.49
2017/05/23,2.787
2017/05/24,3.158
2017/05/25,3.55
2017/05/26,3.828
2017/05/27,3.926
2017/05/28,3.96
2017/05/29,3.945
2017/05/30,3.979
2017/05/31,4.116
2017/06/01,4.26
2017/06/02,4.345
2017/06/03,4.349
2017/06/04,4.375
2017/06/05,4.362
2017/06/06,4.329
2017/06/07,4.292
2017/06/08,4.227
2017/06/09,4.12
2017/06/10,4.022
2017/06/11,4.001
2017/06/12,4.101
2017/06/13,4.225
2017/06/14,4.286
2017/06/15,4.248
2017/06/16,4.14
2017/06/17,3.995
2017/06/18,3.829
2017/06/19,3.642
2017/06/20,3.546
2017/06/21,3.979
2017/06/22,4.481
2017/06/23,4.959
2017/06/24,5.332
2017/06/25,5.419
2017/06/26,5.234
2017/06/27,4.872
2017/06/28,4.571
2017/06/29,4.219
2017/06/30,3.717
2017/07/01,3.139
2017/07/02,2.54
2017/07/03,1.994
2017/07/04,1.474
2017/07/05,0.987
2017/07/06,0.542
2017/07/07,0.143
2017/07/08,-0.217
2017/07/09,-0.533
2017/07/10,-0.831
2017/07/11,-1.115
2017/07/12,-1.374
2017/07/13,-1.602
2017/07/14,-1.814
2017/07/15,-2.001
2017/07/16,-2.185
2017/07/17,-2.35
2017/07/18,-2.465
2017/07/19,-2.534
2017/07/20,-2.571
2017/07/21,-2.566
2017/07/22,-2.534
2017/07/23,-2.475
2017/07/24,-2.395
2017/07/25,-2.303
2017/07/26,-2.21
2017/07/27,-2.12
2017/07/28,-2.042
2017/07/29,-1.984
2017/07/30,-1.925
2017/07/31,-1.864
2017/08/01,-1.751
2017/08/02,-1.624
2017/08/03,-1.493
2017/08/04,-1.376
2017/08/05,-1.245
2017/08/06,-1.087
2017/08/07,-0.909
2017/08/08,-0.71
2017/08/09,-0.47
2017/08/10,-0.227
2017/08/11,0.03
2017/08/12,0.292
2017/08/13,0.52
2017/08/14,0.7
2017/08/15,0.852
2017/08/16,1.072
2017/08/17,1.267
2017/08/18,1.533
2017/08/19,1.673
2017/08/20,1.717
2017/08/21,1.717
2017/08/22,1.676
2017/08/23,1.604
2017/08/24,1.513
2017/08/25,1.432
2017/08/26,1.346
2017/08/27,1.262
2017/08/28,1.187
2017/08/29,1.177
2017/08/30,1.236
2017/08/31,1.491
2017/09/01,1.77
2017/09/02,1.983
2017/09/03,2.055
2017/09/04,2.05
2017/09/05,2.009
2017/09/06,2.092
2017/09/07,2.242
2017/09/08,2.484
2017/09/09,2.59
2017/09/10,2.541
2017/09/11,2.333
2017/09/12,2.06
2017/09/13,1.721
2017/09/14,1.361
2017/09/15,1.044
2017/09/16,0.854
2017/09/17,0.727
2017/09/18,0.605
2017/09/19,0.434
2017/09/20,0.269
2017/09/21,0.075
2017/09/22,-0.138
2017/09/23,-0.353
2017/09/24,-0.522
2017/09/25,-0.667
2017/09/26,-0.772
2017/09/27,-0.858
2017/09/28,-0.927
2017/09/29,-0.99
2017/09/30,-0.982
2017/10/01,-0.955
2017/10/02,-0.923
2017/10/03,-0.883
2017/10/04,-0.832
2017/10/05,-0.796
2017/10/06,-0.723
2017/10/07,-0.657
2017/10/08,-0.593
2017/10/09,-0.533
2017/10/10,-0.497
2017/10/11,-0.466
2017/10/12,-0.432
2017/10/13,-0.361
2017/10/14,-0.261
2017/10/15,-0.169
2017/10/16,-0.128
2017/10/17,-0.191
2017/10/18,-0.319
2017/10/19,-0.516
2017/10/20,-0.745
2017/10/21,-1.005
2017/10/22,-1.295
2017/10/23,-1.531
2017/10/24,-1.713
2017/10/25,-1.898
2017/10/26,-2.09
2017/10/27,-2.371
2017/10/28,-2.706
2017/10/29,-3.068
2017/10/30,-3.441
2017/10/31,-3.814
2017/11/01,-3.962
2017/11/02,-3.92
2017/11/03,-3.804
2017/11/04,-3.682
2017/11/05,-3.579
2017/11/06,-3.544
2017/11/07,-3.469
2017/11/08,-3.235
2017/11/09,-2.83
2017/11/10,-2.366
2017/11/11,-1.825
2017/11/12,-1.247
2017/11/13,-0.661
2017/11/14,-0.084
2017/11/15,0.463
2017/11/16,0.948
2017/11/17,1.323
2017/11/18,1.543
2017/11/19,1.768
2017/11/20,1.981
2017/11/21,2.171
2017/11/22,2.326
2017/11/23,2.474
2017/11/24,2.632
2017/11/25,2.691
2017/11/26,2.785
2017/11/27,2.898
2017/11/28,2.997
2017/11/29,3.07
2017/11/30,3.076
2017/12/01,3.04
2017/12/02,2.941
2017/12/03,2.849
2017/12/04,2.771
2017/12/05,2.853
2017/12/06,3.179
2017/12/07,3.936
2017/12/08,4.887
2017/12/09,5.881
2017/12/10,6.518
2017/12/11,6.727
2017/12/12,6.799
2017/12/13,6.661
2017/12/14,6.693
2017/12/15,6.723
2017/12/16,6.61
2017/12/17,6.202
2017/12/18,5.605
2017/12/19,5.154
2017/12/20,4.86
2017/12/21,4.66
2017/12/22,4.427
2017/12/23,4.204
2017/12/24,3.855
2017/12/25,3.384
2017/12/26,2.873
2017/12/27,2.365
2017/12/28,1.864
2017/12/29,1.396
2017/12/30,0.963
2017/12/31,0.582
2018/01/01,0.258
2018/01/02,-0.002
2018/01/03,-0.189
2018/01/04,-0.205
2018/01/05,0.456
2018/01/06,1.79
2018/01/07,3.383
2018/01/08,5.053
2018/01/09,6.576
2018/01/10,8.195
2018/01/11,9.299
2018/01/12,9.508
2018/01/13,9.376
2018/01/14,8.92
2018/01/15,8.208
2018/01/16,7.342
2018/01/17,6.392
2018/01/18,5.516
2018/01/19,4.702
2018/01/20,3.974
2018/01/21,3.316
2018/01/22,2.634
2018/01/23,2.012
2018/01/24,1.456
2018/01/25,0.955
2018/01/26,0.439
2018/01/27,-0.062
2018/01/28,-0.524
2018/01/29,-0.865
2018/01/30,-1.185
2018/01/31,-1.483
2018/02/01,-1.645
2018/02/02,-1.78
2018/02/03,-1.914
2018/02/04,-2.071
2018/02/05,-2.258
2018/02/06,-2.461
2018/02/07,-2.642
2018/02/08,-2.818
2018/02/09,-2.981
2018/02/10,-3.124
2018/02/11,-3.251
2018/02/12,-3.355
2018/02/13,-3.439
2018/02/14,-3.498
2018/02/15,-3.528
2018/02/16,-3.53
2018/02/17,-3.505
2018/02/18,-3.425
2018/02/19,-3.338
2018/02/20,-3.243
2018/02/21,-3.175
2018/02/22,-3.147
2018/02/23,-3.115
2018/02/24,-3.063
2018/02/25,-3.018
2018/02/26,-2.993
2018/02/27,-2.977
2018/02/28,-2.919
2018/03/01,-2.851
2018/03/02,-2.752
2018/03/03,-2.681
2018/03/04,-2.577
2018/03/05,-2.446
2018/03/06,-2.305
2018/03/07,-2.168
2018/03/08,-2.078
2018/03/09,-2.057
2018/03/10,-2.103
2018/03/11,-2.198
2018/03/12,-2.318
2018/03/13,-2.474
2018/03/14,-2.652
2018/03/15,-2.836
2018/03/16,-3.014
2018/03/17,-3.192
2018/03/18,-3.356
2018/03/19,-3.519
2018/03/20,-3.669
2018/03/21,-3.803
2018/03/22,-3.928
2018/03/23,-4.034
2018/03/24,-4.139
2018/03/25,-4.237
2018/03/26,-4.309
2018/03/27,-4.372
2018/03/28,-4.42
2018/03/29,-4.464
2018/03/30,-4.524
2018/03/31,-4.593
2018/04/01,-4.665
2018/04/02,-4.736
2018/04/03,-4.798
2018/04/04,-4.853
2018/04/05,-4.895
2018/04/06,-4.942
2018/04/07,-4.987
2018/04/08,-5.025
2018/04/09,-5.05
2018/04/10,-5.06
2018/04/11,-5.037
2018/04/12,-4.976
2018/04/13,-4.866
2018/04/14,-4.735
2018/04/15,-4.572
2018/04/16,-4.37
2018/04/17,-4.173
2018/04/18,-3.917
2018/04/19,-3.636
2018/04/20,-3.257
2018/04/21,-2.882
2018/04/22,-2.503
2018/04/23,-2.118
2018/04/24,-1.616
2018/04/25,-1.01
2018/04/26,-0.364
2018/04/27,0.361
2018/04/28,1.1
2018/04/29,1.916
2018/04/30,2.72
2018/05/01,3.291
2018/05/02,3.674
2018/05/03,3.944
2018/05/04,4.036
2018/05/05,4.049
2018/05/06,3.908
2018/05/07,3.652
2018/05/08,3.404
2018/05/09,3.303
2018/05/10,3.542
2018/05/11,3.857
2018/05/12,3.927
2018/05/13,3.985
2018/05/14,4.184
2018/05/15,4.459
2018/05/16,4.68
2018/05/17,4.874
2018/05/18,4.988
2018/05/19,4.943
2018/05/20,4.824
2018/05/21,4.676
2018/05/22,4.551
2018/05/23,4.353
2018/05/24,4.104
2018/05/25,3.8
2018/05/26,3.439
2018/05/27,3.024
2018/05/28,2.675
2018/05/29,2.417
2018/05/30,2.24
2018/05/31,2.179
2018/06/01,2.153
2018/06/02,2.034
2018/06/03,1.869
2018/06/04,1.725
2018/06/05,1.569
2018/06/06,1.429
2018/06/07,1.278
2018/06/08,1.099
2018/06/09,0.846
2018/06/10,0.53
2018/06/11,0.189
2018/06/12,-0.143
2018/06/13,-0.444
2018/06/14,-0.687
2018/06/15,-0.853
2018/06/16,-1.062
2018/06/17,-1.324
2018/06/18,-1.586
2018/06/19,-1.788
2018/06/20,-1.973
2018/06/21,-2.14
2018/06/22,-2.307
2018/06/23,-2.51
2018/06/24,-2.726
2018/06/25,-2.861
2018/06/26,-2.981
2018/06/27,-3.088
2018/06/28,-3.196
2018/06/29,-3.295
2018/06/30,-3.02
2018/07/01,-1.7
2018/07/02,0.519
2018/07/03,3.426
2018/07/04,5.722
2018/07/05,7.174
2018/07/06,8.368
2018/07/07,9.089
2018/07/08,8.989
2018/07/09,8.302
2018/07/10,7.287
2018/07/11,6.157
2018/07/12,5.153
2018/07/13,4.307
2018/07/14,3.827
2018/07/15,3.386
2018/07/16,2.784
2018/07/17,2.097
2018/07/18,1.396
2018/07/19,0.696
2018/07/20,0.05
2018/07/21,-0.533
2018/07/22,-1.097
2018/07/23,-1.58
2018/07/24,-2.026
2018/07/25,-2.441
2018/07/26,-2.827
2018/07/27,-3.194
2018/07/28,-3.542
2018/07/29,-3.874
2018/07/30,-4.18
2018/07/31,-4.46
2018/08/01,-4.717
2018/08/02,-4.951
2018/08/03,-5.149
2018/08/04,-5.328
2018/08/05,-5.488
2018/08/06,-5.619
2018/08/07,-5.603
2018/08/08,-4.939
2018/08/09,-3.823
2018/08/10,-2.697
2018/08/11,-1.913
2018/08/12,-1.443
2018/08/13,-1.211
2018/08/14,-1.148
2018/08/15,-1.164
2018/08/16,-1.275
2018/08/17,-1.191
2018/08/18,-1.227
2018/08/19,-1.388
2018/08/20,-1.625
2018/08/21,-1.887
2018/08/22,-2.133
2018/08/23,-2.377
2018/08/24,-2.592
2018/08/25,-2.821
2018/08/26,-3.046
2018/08/27,-3.238
2018/08/28,-3.395
2018/08/29,-3.487
2018/08/30,-3.548
2018/08/31,-3.569
2018/09/01,-3.582
2018/09/02,-3.6
2018/09/03,-3.616
2018/09/04,-3.592
2018/09/05,-3.561
2018/09/06,-3.496
2018/09/07,-3.4
2018/09/08,-3.287
2018/09/09,-3.166
2018/09/10,-3.049
2018/09/11,-2.916
2018/09/12,-2.769
2018/09/13,-2.573
2018/09/14,-2.376
2018/09/15,-2.174
2018/09/16,-1.993
2018/09/17,-1.809
2018/09/18,-1.615
2018/09/19,-1.325
2018/09/20,-1.021
2018/09/21,-0.654
2018/09/22,-0.353
2018/09/23,-0.149
2018/09/24,0.06
2018/09/25,0.255
2018/09/26,0.462
2018/09/27,0.672
2018/09/28,0.899
2018/09/29,1.155
2018/09/30,1.355
2018/10/01,1.538
2018/10/02,1.711
2018/10/03,1.693
2018/10/04,1.556
2018/10/05,1.32
2018/10/06,0.943
2018/10/07,0.547
2018/10/08,0.246
2018/10/09,-0.033
2018/10/10,-0.221
2018/10/11,-0.375
2018/10/12,-0.495
2018/10/13,-0.681
2018/10/14,-0.901
2018/10/15,-1.029
2018/10/16,-1.158
2018/10/17,-1.269
2018/10/18,-1.37
2018/10/19,-1.413
2018/10/20,-1.43
2018/10/21,-1.443
2018/10/22,-1.46
2018/10/23,-1.439
2018/10/24,-1.324
2018/10/25,-1.136
2018/10/26,-0.935
2018/10/27,-0.803
2018/10/28,-0.741
2018/10/29,-0.672
2018/10/30,-0.605
2018/10/31,-0.557
2018/11/01,-0.525
2018/11/02,-0.425
2018/11/03,-0.328
2018/11/04,-0.227
2018/11/05,-0.032
2018/11/06,0.222
2018/11/07,0.469
2018/11/08,0.696
2018/11/09,0.848
2018/11/10,0.838
2018/11/11,0.684
2018/11/12,0.518
2018/11/13,0.361
2018/11/14,0.281
2018/11/15,0.267
2018/11/16,0.236
2018/11/17,0.137
2018/11/18,0.002
2018/11/19,-0.114
2018/11/20,-0.201
2018/11/21,-0.323
2018/11/22,-0.472
2018/11/23,-0.635
2018/11/24,-0.824
2018/11/25,-0.995
2018/11/26,-1.158
2018/11/27,-1.334
2018/11/28,-1.466
2018/11/29,-1.521
2018/11/30,-1.44
2018/12/01,-1.369
2018/12/02,-1.323
2018/12/03,-1.286
2018/12/04,-1.257
2018/12/05,-1.225
2018/12/06,-1.206
2018/12/07,-1.226
2018/12/08,-1.33
2018/12/09,-1.486
2018/12/10,-1.654
2018/12/11,-1.817
2018/12/12,-1.97
2018/12/13,-2.063
2018/12/14,-2.139
2018/12/15,-2.23
2018/12/16,-2.353
2018/12/17,-2.44
2018/12/18,-2.459
2018/12/19,-2.405
2018/12/20,-2.285
2018/12/21,-2.109
2018/12/22,-1.942
2018/12/23,-1.708
2018/12/24,-1.379
2018/12/25,-1.024
2018/12/26,-0.734
2018/12/27,-0.517
2018/12/28,-0.331
2018/12/29,-0.215
2018/12/30,-0.072
2018/12/31,0.039
2019/01/01,0.081
2019/01/02,0.135
2019/01/03,0.154
2019/01/04,0.237
2019/01/05,0.265
2019/01/06,0.263
2019/01/07,0.27
2019/01/08,0.277
2019/01/09,0.261
2019/01/10,0.257
2019/01/11,0.215
2019/01/12,0.115
2019/01/13,-0.017
2019/01/14,-0.004
2019/01/15,0.085
2019/01/16,0.16
2019/01/17,0.201
2019/01/18,0.231
2019/01/19,0.19
2019/01/20,0.155
2019/01/21,0.114
2019/01/22,0.056
2019/01/23,0.005
2019/01/24,-0.033
2019/01/25,-0.08
2019/01/26,-0.154
2019/01/27,-0.272
2019/01/28,-0.357
2019/01/29,-0.453
2019/01/30,-0.524
2019/01/31,-0.542
2019/02/01,-0.557
2019/02/02,-0.598
2019/02/03,-0.641
2019/02/04,-0.684
2019/02/05,-0.735
2019/02/06,-0.778
2019/02/07,-0.798
2019/02/08,-0.78
2019/02/09,-0.735
2019/02/10,-0.656
2019/02/11,-0.512
2019/02/12,-0.376
2019/02/13,-0.219
2019/02/14,-0.095
2019/02/15,0.075
2019/02/16,0.226
2019/02/17,0.399
2019/02/18,0.678
2019/02/19,1.024
2019/02/20,1.382
2019/02/21,1.688
2019/02/22,1.956
2019/02/23,2.154
2019/02/24,2.34
2019/02/25,2.458
2019/02/26,2.544
2019/02/27,2.564
2019/02/28,2.576
2019/03/01,2.443
2019/03/02,2.189
2019/03/03,1.873
2019/03/04,1.52
2019/03/05,1.201
2019/03/06,0.917
2019/03/07,0.678
2019/03/08,0.443
2019/03/09,0.187
2019/03/10,-0.065
2019/03/11,-0.306
2019/03/12,-0.54
2019/03/13,-0.762
2019/03/14,-0.975
2019/03/15,-1.16
2019/03/16,-1.31
2019/03/17,-1.443
2019/03/18,-1.543
2019/03/19,-1.548
2019/03/20,-1.555
2019/03/21,-1.521
2019/03/22,-1.5
2019/03/23,-1.496
2019/03/24,-1.496
2019/03/25,-1.483
2019/03/26,-1.462
2019/03/27,-1.414
2019/03/28,-1.368
2019/03/29,-1.3
2019/03/30,-1.236
2019/03/31,-1.188
2019/04/01,-1.137
2019/04/02,-0.993
2019/04/03,-0.645
2019/04/04,-0.295
2019/04/05,-0.038
2019/04/06,0.118
2019/04/07,0.201
2019/04/08,0.288
2019/04/09,0.35
2019/04/10,0.396
2019/04/11,0.459
2019/04/12,0.531
2019/04/13,0.549
2019/04/14,0.487
2019/04/15,0.403
2019/04/16,0.323
2019/04/17,0.252
2019/04/18,0.217
2019/04/19,0.188
2019/04/20,0.082
2019/04/21,-0.032
2019/04/22,-0.118
2019/04/23,-0.166
2019/04/24,-0.175
2019/04/25,-0.185
2019/04/26,-0.175
2019/04/27,-0.233
2019/04/28,-0.318
2019/04/29,-0.416
2019/04/30,-0.515
