Date,hashrate90roc
2016/10/29,44.023
2016/10/30,42.987
2016/10/31,65.139
2016/11/01,45.64
2016/11/02,20.532
2016/11/03,12.33
2016/11/04,6.1
2016/11/05,-3.227
2016/11/06,-6.436
2016/11/07,5.678
2016/11/08,15.397
2016/11/09,10.145
2016/11/10,1.511
2016/11/11,-0.18
2016/11/12,1.484
2016/11/13,9.434
2016/11/14,10.816
2016/11/15,11.668
2016/11/16,7.07
2016/11/17,3.68
2016/11/18,7.985
2016/11/19,12.794
2016/11/20,22.452
2016/11/21,27.006
2016/11/22,19.856
2016/11/23,16.243
2016/11/24,0.93
2016/11/25,1.097
2016/11/26,3.614
2016/11/27,4.672
2016/11/28,8.584
2016/11/29,4.597
2016/11/30,-1.045
2016/12/01,-1.328
2016/12/02,5.474
2016/12/03,13.948
2016/12/04,8.511
2016/12/05,6.79
2016/12/06,3.37
2016/12/07,7.037
2016/12/08,11.963
2016/12/09,13.466
2016/12/10,11.568
2016/12/11,14.96
2016/12/12,11.271
2016/12/13,11.136
2016/12/14,10.722
2016/12/15,10.765
2016/12/16,10.237
2016/12/17,26.418
2016/12/18,27.945
2016/12/19,14.61
2016/12/20,14.024
2016/12/21,23.858
2016/12/22,8.529
2016/12/23,0.601
2016/12/24,-8.682
2016/12/25,1.348
2016/12/26,-0.578
2016/12/27,-4.782
2016/12/28,-7.46
2016/12/29,-5.247
2016/12/30,-8.359
2016/12/31,-9.867
2017/01/01,-7.911
2017/01/02,-9.627
2017/01/03,-9.038
2017/01/04,-0.446
2017/01/05,5.142
2017/01/06,1.384
2017/01/07,3.126
2017/01/08,2.867
2017/01/09,4.966
2017/01/10,8.745
2017/01/11,5.79
2017/01/12,2.889
2017/01/13,3.655
2017/01/14,1.289
2017/01/15,8.678
2017/01/16,4.671
2017/01/17,3.697
2017/01/18,-0.621
2017/01/19,4.558
2017/01/20,0.916
2017/01/21,6.429
2017/01/22,4.818
2017/01/23,5.314
2017/01/24,2.883
2017/01/25,5.035
2017/01/26,12.352
2017/01/27,38.911
2017/01/28,43.553
2017/01/29,31.546
2017/01/30,58.482
2017/01/31,75.78
2017/02/01,81.652
2017/02/02,101.902
2017/02/03,110.65
2017/02/04,117.743
2017/02/05,90.736
2017/02/06,73.135
2017/02/07,77.293
2017/02/08,95.427
2017/02/09,100.083
2017/02/10,102.309
2017/02/11,87.874
2017/02/12,83.361
2017/02/13,84.711
2017/02/14,90.727
2017/02/15,99.901
2017/02/16,85.519
2017/02/17,79.055
2017/02/18,65.483
2017/02/19,59.328
2017/02/20,69.905
2017/02/21,75.321
2017/02/22,93.205
2017/02/23,93.461
2017/02/24,92.113
2017/02/25,98.435
2017/02/26,99.131
2017/02/27,103.208
2017/02/28,122.263
2017/03/01,112.455
2017/03/02,112.884
2017/03/03,110.013
2017/03/04,109.707
2017/03/05,124.943
2017/03/06,127.344
2017/03/07,120.596
2017/03/08,117.27
2017/03/09,112.918
2017/03/10,108.966
2017/03/11,107.417
2017/03/12,116.123
2017/03/13,117.804
2017/03/14,116.128
2017/03/15,123.544
2017/03/16,119.284
2017/03/17,127.961
2017/03/18,122.841
2017/03/19,111.227
2017/03/20,120.239
2017/03/21,117.434
2017/03/22,130.273
2017/03/23,156.123
2017/03/24,170.362
2017/03/25,159.925
2017/03/26,163.89
2017/03/27,184.176
2017/03/28,178.677
2017/03/29,191.245
2017/03/30,191.636
2017/03/31,196.149
2017/04/01,190.826
2017/04/02,189.632
2017/04/03,176.783
2017/04/04,166.4
2017/04/05,168.1
2017/04/06,164.878
2017/04/07,159.799
2017/04/08,160.115
2017/04/09,147.31
2017/04/10,148.143
2017/04/11,153.783
2017/04/12,149.706
2017/04/13,140.501
2017/04/14,161.433
2017/04/15,148.777
2017/04/16,153.322
2017/04/17,159.729
2017/04/18,167.315
2017/04/19,147.552
2017/04/20,158.821
2017/04/21,158.634
2017/04/22,158.542
2017/04/23,159.8
2017/04/24,154.396
2017/04/25,164.955
2017/04/26,154.485
2017/04/27,162.228
2017/04/28,177.246
2017/04/29,189.125
2017/04/30,174.948
2017/05/01,178.266
2017/05/02,182.606
2017/05/03,180.859
2017/05/04,181.311
2017/05/05,190.28
2017/05/06,178.234
2017/05/07,180.107
2017/05/08,176.145
2017/05/09,185.039
2017/05/10,183.381
2017/05/11,179.842
2017/05/12,187.827
2017/05/13,177.363
2017/05/14,182.31
2017/05/15,188.769
2017/05/16,191.904
2017/05/17,177.807
2017/05/18,182.665
2017/05/19,190.782
2017/05/20,193.829
2017/05/21,201.432
2017/05/22,203.321
2017/05/23,195.781
2017/05/24,202.235
2017/05/25,202.272
2017/05/26,194.016
2017/05/27,191.218
2017/05/28,188.296
2017/05/29,193.795
2017/05/30,223.995
2017/05/31,210.502
2017/06/01,215.932
2017/06/02,211.773
2017/06/03,207.289
2017/06/04,214.49
2017/06/05,224.021
2017/06/06,216.964
2017/06/07,229.291
2017/06/08,231.385
2017/06/09,224.461
2017/06/10,240.315
2017/06/11,235.104
2017/06/12,239.282
2017/06/13,241.323
2017/06/14,245.49
2017/06/15,234.177
2017/06/16,235.88
2017/06/17,266.426
2017/06/18,249.834
2017/06/19,261.02
2017/06/20,259.554
2017/06/21,250.698
2017/06/22,256.975
2017/06/23,251.955
2017/06/24,243.308
2017/06/25,233.843
2017/06/26,254.929
2017/06/27,240.239
2017/06/28,248.814
2017/06/29,248.82
2017/06/30,255.496
2017/07/01,261.221
2017/07/02,280.965
2017/07/03,269.498
2017/07/04,267.873
2017/07/05,260.776
2017/07/06,261.453
2017/07/07,265.668
2017/07/08,274.727
2017/07/09,276.513
2017/07/10,270.137
2017/07/11,269.838
2017/07/12,267.728
2017/07/13,240.629
2017/07/14,243.516
2017/07/15,250.125
2017/07/16,253.03
2017/07/17,228.592
2017/07/18,240.678
2017/07/19,250.816
2017/07/20,252.937
2017/07/21,250.121
2017/07/22,241.15
2017/07/23,266.206
2017/07/24,241.102
2017/07/25,262.379
2017/07/26,255.501
2017/07/27,229.393
2017/07/28,230.408
2017/07/29,233.876
2017/07/30,240.609
2017/07/31,247.888
2017/08/01,242.29
2017/08/02,242.395
2017/08/03,213.422
2017/08/04,226.664
2017/08/05,217.641
2017/08/06,226.84
2017/08/07,221.576
2017/08/08,228.585
2017/08/09,229.319
2017/08/10,212.492
2017/08/11,224.792
2017/08/12,224.702
2017/08/13,215.068
2017/08/14,217.328
2017/08/15,239.401
2017/08/16,228.942
2017/08/17,221.1
2017/08/18,209.973
2017/08/19,212.874
2017/08/20,197.224
2017/08/21,216.708
2017/08/22,209.75
2017/08/23,215.621
2017/08/24,211.61
2017/08/25,196.449
2017/08/26,200.47
2017/08/27,180.678
2017/08/28,155.259
2017/08/29,181.026
2017/08/30,167.578
2017/08/31,169.864
2017/09/01,164.644
2017/09/02,157.676
2017/09/03,150.533
2017/09/04,151.056
2017/09/05,142.272
2017/09/06,138.074
2017/09/07,143.666
2017/09/08,142.869
2017/09/09,131.108
2017/09/10,127.889
2017/09/11,120.32
2017/09/12,126.785
2017/09/13,113.395
2017/09/14,113.904
2017/09/15,114.251
2017/09/16,106.116
2017/09/17,105.498
2017/09/18,97.348
2017/09/19,100.809
2017/09/20,96.234
2017/09/21,101.273
2017/09/22,94.631
2017/09/23,84.308
2017/09/24,82.697
2017/09/25,74.101
2017/09/26,71.818
2017/09/27,71.7
2017/09/28,65.232
2017/09/29,56.225
2017/09/30,54.119
2017/10/01,56.693
2017/10/02,52.452
2017/10/03,56.318
2017/10/04,58.053
2017/10/05,60.59
2017/10/06,52.367
2017/10/07,47.934
2017/10/08,50.576
2017/10/09,52.519
2017/10/10,58.52
2017/10/11,61.729
2017/10/12,59.385
2017/10/13,60.47
2017/10/14,49.689
2017/10/15,62.816
2017/10/16,63.338
2017/10/17,60.811
2017/10/18,54.927
2017/10/19,61.238
2017/10/20,60.669
2017/10/21,54.14
2017/10/22,61.514
2017/10/23,52.595
2017/10/24,58.297
2017/10/25,56.964
2017/10/26,48.024
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,57.778
2017/11/02,44.897
2017/11/03,44.259
2017/11/04,39.9
2017/11/05,42.162
2017/11/06,37.563
2017/11/07,34.098
2017/11/08,39.205
2017/11/09,34.867
2017/11/10,32.619
2017/11/11,32.044
2017/11/12,32.008
2017/11/13,29.309
2017/11/14,25.723
2017/11/15,24.65
2017/11/16,21.685
2017/11/17,18.008
2017/11/18,19.56
2017/11/19,17.984
2017/11/20,25.253
2017/11/21,20.86
2017/11/22,21.757
2017/11/23,28.175
2017/11/24,30.052
2017/11/25,31.248
2017/11/26,35.205
2017/11/27,24.391
2017/11/28,21.779
2017/11/29,25.996
2017/11/30,26.123
2017/12/01,26.926
2017/12/02,27.599
2017/12/03,21.867
2017/12/04,25.262
2017/12/05,23.953
2017/12/06,21.491
2017/12/07,17.28
2017/12/08,22.356
2017/12/09,25.191
2017/12/10,23.622
2017/12/11,18.741
2017/12/12,24.568
2017/12/13,26.939
2017/12/14,25.975
2017/12/15,34.108
2017/12/16,31.417
2017/12/17,35.074
2017/12/18,35.66
2017/12/19,34.748
2017/12/20,31.468
2017/12/21,32.772
2017/12/22,37.796
2017/12/23,40.115
2017/12/24,46.664
2017/12/25,46.277
2017/12/26,43.356
2017/12/27,49.738
2017/12/28,60.223
2017/12/29,57.992
2017/12/30,51.905
2017/12/31,54.628
2018/01/01,57.318
2018/01/02,52.55
2018/01/03,47.363
2018/01/04,58.104
2018/01/05,65.265
2018/01/06,56.72
2018/01/07,61.384
2018/01/08,59.006
2018/01/09,56.275
2018/01/10,65.276
2018/01/11,63.238
2018/01/12,71.594
2018/01/13,66.737
2018/01/14,65.906
2018/01/15,58.625
2018/01/16,64.502
2018/01/17,61.852
2018/01/18,61.538
2018/01/19,61.829
2018/01/20,65.381
2018/01/21,63.471
2018/01/22,61.967
2018/01/23,65.633
2018/01/24,75.722
2018/01/25,0
2018/01/26,0
2018/01/27,0
2018/01/28,0
2018/01/29,0
2018/01/30,73.932
2018/01/31,86.813
2018/02/01,93.947
2018/02/02,100.401
2018/02/03,91.139
2018/02/04,95.091
2018/02/05,101.309
2018/02/06,95.144
2018/02/07,103.296
2018/02/08,98.264
2018/02/09,101.22
2018/02/10,98.211
2018/02/11,101.3
2018/02/12,110.164
2018/02/13,110.327
2018/02/14,111.581
2018/02/15,111.737
2018/02/16,117.96
2018/02/17,115.594
2018/02/18,102.623
2018/02/19,104.462
2018/02/20,102.412
2018/02/21,97.809
2018/02/22,95.18
2018/02/23,96.251
2018/02/24,95.331
2018/02/25,102.75
2018/02/26,103.891
2018/02/27,97.144
2018/02/28,101.927
2018/03/01,101.761
2018/03/02,102.998
2018/03/03,113.665
2018/03/04,101.429
2018/03/05,106.151
2018/03/06,106.334
2018/03/07,110.461
2018/03/08,106.207
2018/03/09,99.937
2018/03/10,104.497
2018/03/11,100.986
2018/03/12,101.363
2018/03/13,93.335
2018/03/14,86.371
2018/03/15,80.594
2018/03/16,89.282
2018/03/17,86.777
2018/03/18,79.673
2018/03/19,83.661
2018/03/20,85.754
2018/03/21,83.17
2018/03/22,83.685
2018/03/23,76.751
2018/03/24,76.318
2018/03/25,75.126
2018/03/26,78.885
2018/03/27,73.595
2018/03/28,68.812
2018/03/29,69.079
2018/03/30,69.865
2018/03/31,65.18
2018/04/01,62.847
2018/04/02,63.297
2018/04/03,59.907
2018/04/04,57.609
2018/04/05,54.928
2018/04/06,62.016
2018/04/07,53.777
2018/04/08,52.898
2018/04/09,46.167
2018/04/10,46.849
2018/04/11,41.041
2018/04/12,39.779
2018/04/13,40.725
2018/04/14,37.624
2018/04/15,40.492
2018/04/16,36.805
2018/04/17,33.906
2018/04/18,31.631
2018/04/19,35.86
2018/04/20,27.271
2018/04/21,34.994
2018/04/22,30.264
2018/04/23,32.682
2018/04/24,26.734
2018/04/25,26.718
2018/04/26,31.4
2018/04/27,27.642
2018/04/28,24.161
2018/04/29,24.672
2018/04/30,25.529
2018/05/01,18.798
2018/05/02,18.565
2018/05/03,17.22
2018/05/04,18.874
2018/05/05,20.926
2018/05/06,18.083
2018/05/07,22.004
2018/05/08,17.968
2018/05/09,17.679
2018/05/10,15.975
2018/05/11,16.449
2018/05/12,17.94
2018/05/13,15.454
2018/05/14,12.524
2018/05/15,14.038
2018/05/16,13.161
2018/05/17,12.167
2018/05/18,11.08
2018/05/19,11.638
2018/05/20,13.56
2018/05/21,16.109
2018/05/22,13.818
2018/05/23,12.583
2018/05/24,7.489
2018/05/25,8.987
2018/05/26,8.211
2018/05/27,6.829
2018/05/28,10.572
2018/05/29,6.365
2018/05/30,5.002
2018/05/31,6.763
2018/06/01,0.295
2018/06/02,5.751
2018/06/03,4.577
2018/06/04,4.819
2018/06/05,1.209
2018/06/06,0.947
2018/06/07,4.279
2018/06/08,3.746
2018/06/09,8.645
2018/06/10,3.817
2018/06/11,5.798
2018/06/12,8.334
2018/06/13,4.126
2018/06/14,0.404
2018/06/15,0.784
2018/06/16,2.631
2018/06/17,1.43
2018/06/18,4.78
2018/06/19,7.139
2018/06/20,6.092
2018/06/21,6.981
2018/06/22,8.381
2018/06/23,6.358
2018/06/24,3.941
2018/06/25,6.767
2018/06/26,5.943
2018/06/27,10.908
2018/06/28,6.304
2018/06/29,6.924
2018/06/30,10.834
2018/07/01,6.33
2018/07/02,10.703
2018/07/03,11.381
2018/07/04,9.781
2018/07/05,10.624
2018/07/06,10.684
2018/07/07,12.776
2018/07/08,14.251
2018/07/09,14.369
2018/07/10,12.62
2018/07/11,10.119
2018/07/12,10.182
2018/07/13,8.972
2018/07/14,9.172
2018/07/15,9.432
2018/07/16,9.668
2018/07/17,14.94
2018/07/18,10.786
2018/07/19,12.236
2018/07/20,6.311
2018/07/21,3.381
2018/07/22,6.548
2018/07/23,12.436
2018/07/24,9.608
2018/07/25,8.44
2018/07/26,11.465
2018/07/27,12.865
2018/07/28,8.528
2018/07/29,9.604
2018/07/30,12.707
2018/07/31,10.816
2018/08/01,9.186
2018/08/02,10.054
2018/08/03,5.673
2018/08/04,8.164
2018/08/05,5.984
2018/08/06,7.178
2018/08/07,8.097
2018/08/08,9.237
2018/08/09,8.406
2018/08/10,4.76
2018/08/11,5.396
2018/08/12,4.539
2018/08/13,5.85
2018/08/14,6.187
2018/08/15,3.96
2018/08/16,3.122
2018/08/17,4.793
2018/08/18,1.682
2018/08/19,1.344
2018/08/20,3.201
2018/08/21,4.332
2018/08/22,9.6
2018/08/23,4.753
2018/08/24,4.502
2018/08/25,7.249
2018/08/26,7.355
2018/08/27,6.421
2018/08/28,6.403
2018/08/29,2.123
2018/08/30,7.059
2018/08/31,4.58
2018/09/01,4.29
2018/09/02,2.79
2018/09/03,3.115
2018/09/04,4.43
2018/09/05,3.555
2018/09/06,3.009
2018/09/07,-2.829
2018/09/08,0.59
2018/09/09,-5.992
2018/09/10,-6.163
2018/09/11,-5.433
2018/09/12,-6.392
2018/09/13,-8.448
2018/09/14,-6.689
2018/09/15,-5.641
2018/09/16,-9.489
2018/09/17,-9.98
2018/09/18,-9.14
2018/09/19,-8.863
2018/09/20,-9.81
2018/09/21,-8.981
2018/09/22,-6.665
2018/09/23,-7.901
2018/09/24,-6.559
2018/09/25,-9.98
2018/09/26,-4.539
2018/09/27,-4.211
2018/09/28,-8.091
2018/09/29,-5.891
2018/09/30,-6.141
2018/10/01,-9.223
2018/10/02,-8.301
2018/10/03,-11.691
2018/10/04,-9.133
2018/10/05,-10.652
2018/10/06,-8.193
2018/10/07,-9.88
2018/10/08,-6.79
2018/10/09,-5.076
2018/10/10,-6.049
2018/10/11,-6.631
2018/10/12,-6.906
2018/10/13,-8.308
2018/10/14,-7.57
2018/10/15,-10.323
2018/10/16,-9.475
2018/10/17,-8.873
2018/10/18,-5.728
2018/10/19,-3.143
2018/10/20,-8.597
2018/10/21,-12.698
2018/10/22,-12.1
2018/10/23,-13.323
2018/10/24,-12.113
2018/10/25,-13.386
2018/10/26,-14.166
2018/10/27,-13.953
2018/10/28,-14.462
2018/10/29,-15.612
2018/10/30,-14.259
2018/10/31,-14.279
2018/11/01,-14.585
2018/11/02,-18.65
2018/11/03,-18.747
2018/11/04,-17.438
2018/11/05,-17.663
2018/11/06,-18.437
2018/11/07,-18.106
2018/11/08,-16.366
2018/11/09,-18.43
2018/11/10,-15.364
2018/11/11,-13.583
2018/11/12,-16.181
2018/11/13,-14.603
2018/11/14,-13.018
2018/11/15,-15.243
2018/11/16,-12.334
2018/11/17,-16.039
2018/11/18,-16.366
2018/11/19,-17.998
2018/11/20,-20.516
2018/11/21,-20.614
2018/11/22,-23.778
2018/11/23,-22.963
2018/11/24,-25.197
2018/11/25,-25.605
2018/11/26,-25.025
2018/11/27,-29.823
2018/11/28,-32.909
2018/11/29,-31.997
2018/11/30,-31.659
2018/12/01,-29.248
2018/12/02,-32.284
2018/12/03,-32.905
2018/12/04,-31.49
2018/12/05,-33.131
2018/12/06,-30.782
2018/12/07,-33.621
2018/12/08,-31.585
2018/12/09,-32.963
2018/12/10,-27.786
2018/12/11,-29.638
2018/12/12,-29.858
2018/12/13,-32.496
2018/12/14,-33.989
2018/12/15,-32.104
2018/12/16,-33.362
2018/12/17,-34.22
2018/12/18,-36.621
2018/12/19,-35.63
2018/12/20,-35.693
2018/12/21,-36.802
2018/12/22,-35.351
2018/12/23,-35.306
2018/12/24,-31.71
2018/12/25,-31.551
2018/12/26,-28.56
2018/12/27,-30.23
2018/12/28,-30.197
2018/12/29,-30.958
2018/12/30,-29.321
2018/12/31,-28.485
2019/01/01,-32.265
2019/01/02,-30.781
2019/01/03,-30.274
2019/01/04,-31.091
2019/01/05,-29.678
2019/01/06,-29.662
2019/01/07,-27.783
2019/01/08,-29.874
2019/01/09,-26.723
2019/01/10,-28.157
2019/01/11,-27.282
2019/01/12,-30.122
2019/01/13,-28.971
2019/01/14,-28.107
2019/01/15,-26.273
2019/01/16,-31.065
2019/01/17,-30.841
2019/01/18,-30.024
2019/01/19,-26.462
2019/01/20,-25.714
2019/01/21,-29.11
2019/01/22,-28.744
2019/01/23,-32.208
2019/01/24,-29.172
2019/01/25,-29.498
2019/01/26,-30.842
2019/01/27,-31.154
2019/01/28,-36.653
2019/01/29,-41.465
2019/01/30,-40.454
2019/01/31,-37.039
2019/02/01,-39.893
2019/02/02,-40.939
2019/02/03,-42.117
2019/02/04,-41.373
2019/02/05,-41.57
2019/02/06,-42.932
2019/02/07,-41.73
2019/02/08,-41.02
2019/02/09,-42.719
2019/02/10,-39.572
2019/02/11,-41.237
2019/02/12,-39.204
2019/02/13,-40.965
2019/02/14,-42.918
2019/02/15,-40.887
2019/02/16,-39.333
2019/02/17,-40.113
2019/02/18,-37.133
2019/02/19,-30.457
2019/02/20,-29.104
2019/02/21,-30.399
2019/02/22,-30.527
2019/02/23,-24.616
2019/02/24,-26.372
2019/02/25,-21.013
2019/02/26,-16.59
2019/02/27,-18.117
2019/02/28,-16.868
2019/03/01,-21.317
2019/03/02,-17.76
2019/03/03,-18.402
2019/03/04,-20.725
2019/03/05,-17.487
2019/03/06,-19.705
2019/03/07,-15.643
2019/03/08,-12.97
2019/03/09,-14.958
2019/03/10,-17.493
2019/03/11,-16.323
2019/03/12,-14.367
2019/03/13,-14.449
2019/03/14,-12.126
2019/03/15,-14.304
2019/03/16,-9.636
2019/03/17,-9.565
2019/03/18,-9.004
2019/03/19,-12.7
2019/03/20,-8.539
2019/03/21,-10.883
2019/03/22,-12.793
2019/03/23,-12.921
2019/03/24,-16.865
2019/03/25,-19.474
2019/03/26,-24.872
2019/03/27,-23.254
2019/03/28,-22.055
2019/03/29,-22.035
2019/03/30,-25.292
2019/03/31,-25.743
2019/04/01,-17.034
2019/04/02,-20.709
2019/04/03,-21.592
2019/04/04,-18.712
2019/04/05,-21.589
2019/04/06,-21.654
2019/04/07,-23.411
2019/04/08,-20.762
2019/04/09,-22.338
2019/04/10,-18.901
2019/04/11,-19.48
2019/04/12,-17.555
2019/04/13,-16.67
2019/04/14,-16.789
2019/04/15,-18.187
2019/04/16,-15.456
2019/04/17,-16.73
2019/04/18,-16.966
2019/04/19,-18.247
2019/04/20,-19.027
2019/04/21,-15.48
2019/04/22,-15.453
2019/04/23,-10.674
2019/04/24,-15.757
2019/04/25,-15.705
2019/04/26,-12.931
2019/04/27,-10.118
2019/04/28,-3.791
2019/04/29,3.831
2019/04/30,6.018
2019/05/01,2.457
2019/05/02,6.425
2019/05/03,4.682
2019/05/04,13.038
2019/05/05,10.795
2019/05/06,7.616
2019/05/07,11.341
2019/05/08,10.248
2019/05/09,8.278
2019/05/10,9.615
2019/05/11,6.821
2019/05/12,10.922
2019/05/13,5.546
2019/05/14,12.852
2019/05/15,16.164
2019/05/16,15.307
2019/05/17,18.695
2019/05/18,22.196
2019/05/19,16.174
2019/05/20,7.426
2019/05/21,6.645
2019/05/22,8.488
2019/05/23,8.217
2019/05/24,-0.182
2019/05/25,3.877
2019/05/26,4.492
2019/05/27,5.976
2019/05/28,3.361
2019/05/29,8.774
2019/05/30,9.816
2019/05/31,10.43
2019/06/01,11.556
2019/06/02,13.319
