Date,transactionvalue90rsiUSD
2016/11/11,50.811
2016/11/12,49.488
2016/11/13,49.457
2016/11/14,49.112
2016/11/15,49.338
2016/11/16,49.41
2016/11/17,50.5
2016/11/18,49.374
2016/11/19,49.316
2016/11/20,49.182
2016/11/21,49.188
2016/11/22,49.888
2016/11/23,49.667
2016/11/24,49.339
2016/11/25,49.403
2016/11/26,49.223
2016/11/27,49.19
2016/11/28,49.188
2016/11/29,49.381
2016/11/30,49.436
2016/12/01,49.396
2016/12/02,50.297
2016/12/03,50.934
2016/12/04,49.603
2016/12/05,50.282
2016/12/06,50.839
2016/12/07,49.875
2016/12/08,50.059
2016/12/09,49.998
2016/12/10,49.506
2016/12/11,49.773
2016/12/12,49.376
2016/12/13,49.329
2016/12/14,49.28
2016/12/15,49.7
2016/12/16,49.438
2016/12/17,50.249
2016/12/18,49.925
2016/12/19,49.399
2016/12/20,49.412
2016/12/21,49.596
2016/12/22,49.938
2016/12/23,51.274
2016/12/24,49.907
2016/12/25,49.351
2016/12/26,49.272
2016/12/27,49.428
2016/12/28,49.997
2016/12/29,50.737
2016/12/30,50.282
2016/12/31,51.711
2017/01/01,49.759
2017/01/02,50.214
2017/01/03,51.062
2017/01/04,52.444
2017/01/05,52.627
2017/01/06,52.596
2017/01/07,50.975
2017/01/08,50.089
2017/01/09,50.971
2017/01/10,50.959
2017/01/11,51.031
2017/01/12,50.651
2017/01/13,49.798
2017/01/14,49.24
2017/01/15,49.071
2017/01/16,49.148
2017/01/17,49.518
2017/01/18,49.216
2017/01/19,49.303
2017/01/20,50.182
2017/01/21,49.315
2017/01/22,49.289
2017/01/23,49.249
2017/01/24,49.161
2017/01/25,49.276
2017/01/26,49.336
2017/01/27,49.312
2017/01/28,49.099
2017/01/29,49.283
2017/01/30,49.155
2017/01/31,49.524
2017/02/01,49.508
2017/02/02,49.498
2017/02/03,49.783
2017/02/04,49.849
2017/02/05,49.198
2017/02/06,49.576
2017/02/07,49.459
2017/02/08,49.421
2017/02/09,49.54
2017/02/10,49.638
2017/02/11,49.322
2017/02/12,49.527
2017/02/13,49.368
2017/02/14,50.686
2017/02/15,51.302
2017/02/16,50.336
2017/02/17,50.479
2017/02/18,50.337
2017/02/19,50.354
2017/02/20,50.36
2017/02/21,50.885
2017/02/22,50.497
2017/02/23,50.552
2017/02/24,51.995
2017/02/25,50.78
2017/02/26,51.37
2017/02/27,55.075
2017/02/28,55.966
2017/03/01,56.387
2017/03/02,59.04
2017/03/03,60.236
2017/03/04,56.215
2017/03/05,54.992
2017/03/06,58.958
2017/03/07,54.421
2017/03/08,55.218
2017/03/09,55.806
2017/03/10,55.337
2017/03/11,57.085
2017/03/12,61.575
2017/03/13,58.113
2017/03/14,52.561
2017/03/15,52.594
2017/03/16,62.125
2017/03/17,56.007
2017/03/18,58.908
2017/03/19,50.888
2017/03/20,51.852
2017/03/21,54.348
2017/03/22,53.714
2017/03/23,53.606
2017/03/24,55.503
2017/03/25,54.49
2017/03/26,53.483
2017/03/27,53.298
2017/03/28,53.769
2017/03/29,54.47
2017/03/30,55.918
2017/03/31,53.924
2017/04/01,52.994
2017/04/02,54.727
2017/04/03,54.114
2017/04/04,51.419
2017/04/05,52.877
2017/04/06,53.944
2017/04/07,49.988
2017/04/08,51.135
2017/04/09,51.011
2017/04/10,51.618
2017/04/11,51.608
2017/04/12,51.233
2017/04/13,50.576
2017/04/14,51.117
2017/04/15,49.834
2017/04/16,49.163
2017/04/17,49.399
2017/04/18,51.598
2017/04/19,51.982
2017/04/20,52.355
2017/04/21,51.304
2017/04/22,51.246
2017/04/23,51.126
2017/04/24,51.686
2017/04/25,50.966
2017/04/26,52.337
2017/04/27,53.477
2017/04/28,53.852
2017/04/29,54.802
2017/04/30,55.619
2017/05/01,58.154
2017/05/02,56.136
2017/05/03,57.975
2017/05/04,57.356
2017/05/05,58.65
2017/05/06,55.642
2017/05/07,56.749
2017/05/08,55.27
2017/05/09,55.151
2017/05/10,55.3
2017/05/11,56.278
2017/05/12,55.112
2017/05/13,53.217
2017/05/14,52.977
2017/05/15,53.671
2017/05/16,55.473
2017/05/17,51.629
2017/05/18,50.54
2017/05/19,52.264
2017/05/20,51.728
2017/05/21,52.654
2017/05/22,57.397
2017/05/23,53.14
2017/05/24,53.635
2017/05/25,53.602
2017/05/26,54.19
2017/05/27,52.17
2017/05/28,51.676
2017/05/29,52.004
2017/05/30,52.421
2017/05/31,56.116
2017/06/01,54.024
2017/06/02,54.007
2017/06/03,54.257
2017/06/04,53.838
2017/06/05,54.995
2017/06/06,56.141
2017/06/07,54.874
2017/06/08,54.403
2017/06/09,53.923
2017/06/10,52.523
2017/06/11,52.967
2017/06/12,57.286
2017/06/13,56.147
2017/06/14,53.155
2017/06/15,54.686
2017/06/16,54.631
2017/06/17,51.623
2017/06/18,51.3
2017/06/19,51.268
2017/06/20,52.063
2017/06/21,49.853
2017/06/22,50.093
2017/06/23,50.726
2017/06/24,51.338
2017/06/25,48.975
2017/06/26,49.855
2017/06/27,50.492
2017/06/28,50.452
2017/06/29,50.904
2017/06/30,50.535
2017/07/01,50.171
2017/07/02,49.546
2017/07/03,53.156
2017/07/04,52.408
2017/07/05,49.369
2017/07/06,49.76
2017/07/07,49.601
2017/07/08,49.473
2017/07/09,48.67
2017/07/10,49.661
2017/07/11,49.808
2017/07/12,49.942
2017/07/13,51.773
2017/07/14,52.284
2017/07/15,52.218
2017/07/16,51.411
2017/07/17,51.356
2017/07/18,52.197
2017/07/19,52.071
2017/07/20,51.771
2017/07/21,52.277
2017/07/22,48.844
2017/07/23,49.086
2017/07/24,51.615
2017/07/25,52.055
2017/07/26,51.388
2017/07/27,51.767
2017/07/28,51.903
2017/07/29,52.183
2017/07/30,50.601
2017/07/31,49.189
2017/08/01,49.732
2017/08/02,49.55
2017/08/03,49.249
2017/08/04,49.175
2017/08/05,49.503
2017/08/06,49.552
2017/08/07,49.711
2017/08/08,49.795
2017/08/09,50.277
2017/08/10,52.127
2017/08/11,55.661
2017/08/12,52.775
2017/08/13,53.02
2017/08/14,51.189
2017/08/15,50.383
2017/08/16,49.906
2017/08/17,49.872
2017/08/18,49.838
2017/08/19,49.554
2017/08/20,49.641
2017/08/21,49.752
2017/08/22,49.676
2017/08/23,49.951
2017/08/24,49.894
2017/08/25,49.676
2017/08/26,48.89
2017/08/27,51.732
2017/08/28,52.865
2017/08/29,51.428
2017/08/30,53.958
2017/08/31,50.801
2017/09/01,50.624
2017/09/02,50.504
2017/09/03,50.046
2017/09/04,49.938
2017/09/05,49.783
2017/09/06,49.801
2017/09/07,49.382
2017/09/08,49.5
2017/09/09,50.652
2017/09/10,50.621
2017/09/11,50.033
2017/09/12,49.882
2017/09/13,49.162
2017/09/14,49.649
2017/09/15,49.568
2017/09/16,49.088
2017/09/17,49.738
2017/09/18,50.512
2017/09/19,50.13
2017/09/20,49.385
2017/09/21,49.318
2017/09/22,49.325
2017/09/23,49.283
2017/09/24,49.053
2017/09/25,49.29
2017/09/26,49.344
2017/09/27,49.447
2017/09/28,49.488
2017/09/29,49.187
2017/09/30,49.027
2017/10/01,48.684
2017/10/02,49.12
2017/10/03,51.692
2017/10/04,50.544
2017/10/05,49.506
2017/10/06,49.52
2017/10/07,49.355
2017/10/08,49.543
2017/10/09,49.654
2017/10/10,49.651
2017/10/11,49.481
2017/10/12,49.591
2017/10/13,50.155
2017/10/14,49.823
2017/10/15,49.621
2017/10/16,48.997
2017/10/17,49.195
2017/10/18,49.674
2017/10/19,49.329
2017/10/20,49.052
2017/10/21,49.124
2017/10/22,49.038
2017/10/23,49.361
2017/10/24,49.347
2017/10/25,49.094
2017/10/26,49.021
2017/10/27,47.733
2017/10/28,47.733
2017/10/29,47.733
2017/10/30,47.733
2017/10/31,47.733
2017/11/01,49.537
2017/11/02,49.629
2017/11/03,49.46
2017/11/04,49.183
2017/11/05,49.035
2017/11/06,49.024
2017/11/07,48.89
2017/11/08,49.374
2017/11/09,50.619
2017/11/10,49.855
2017/11/11,49.983
2017/11/12,50.545
2017/11/13,49.577
2017/11/14,49.476
2017/11/15,50.118
2017/11/16,50.097
2017/11/17,50.06
2017/11/18,49.876
2017/11/19,49.967
2017/11/20,50.382
2017/11/21,50.376
2017/11/22,50.318
2017/11/23,50.511
2017/11/24,50.341
2017/11/25,50.865
2017/11/26,50.808
2017/11/27,51.342
2017/11/28,51.926
2017/11/29,52.341
2017/11/30,51.698
2017/12/01,51.204
2017/12/02,51.539
2017/12/03,50.963
2017/12/04,50.784
2017/12/05,49.035
2017/12/06,49.373
2017/12/07,49.164
2017/12/08,48.741
2017/12/09,48.532
2017/12/10,48.416
2017/12/11,48.344
2017/12/12,49.554
2017/12/13,49.41
2017/12/14,49.762
2017/12/15,49.338
2017/12/16,49.064
2017/12/17,49.117
2017/12/18,49.087
2017/12/19,49.624
2017/12/20,50.162
2017/12/21,50.018
2017/12/22,49.724
2017/12/23,49.371
2017/12/24,49.09
2017/12/25,48.952
2017/12/26,49.542
2017/12/27,49.606
2017/12/28,49.903
2017/12/29,50.051
2017/12/30,50.098
2017/12/31,49.202
2018/01/01,49.18
2018/01/02,50.167
2018/01/03,50.086
2018/01/04,51.259
2018/01/05,51.265
2018/01/06,50.759
2018/01/07,50.475
2018/01/08,51.267
2018/01/09,51.61
2018/01/10,52.655
2018/01/11,51.774
2018/01/12,51.015
2018/01/13,50.221
2018/01/14,55.214
2018/01/15,50.58
2018/01/16,50.724
2018/01/17,50.346
2018/01/18,50.342
2018/01/19,49.684
2018/01/20,49.617
2018/01/21,49.409
2018/01/22,49.753
2018/01/23,49.676
2018/01/24,49.785
2018/01/25,48.812
2018/01/26,50.139
2018/01/27,49.51
2018/01/28,49.86
2018/01/29,49.942
2018/01/30,50.08
2018/01/31,49.986
2018/02/01,49.693
2018/02/02,50.051
2018/02/03,49.247
2018/02/04,48.862
2018/02/05,49.024
2018/02/06,49.134
2018/02/07,49.146
2018/02/08,48.517
2018/02/09,48.799
2018/02/10,48.935
2018/02/11,48.508
2018/02/12,48.657
2018/02/13,49.331
2018/02/14,48.937
2018/02/15,49.153
2018/02/16,48.936
2018/02/17,48.797
2018/02/18,48.785
2018/02/19,48.578
2018/02/20,48.662
2018/02/21,48.589
2018/02/22,49.087
2018/02/23,48.392
2018/02/24,48.312
2018/02/25,48.022
2018/02/26,48.197
2018/02/27,47.944
2018/02/28,47.925
2018/03/01,48.005
2018/03/02,47.906
2018/03/03,47.77
2018/03/04,47.801
2018/03/05,47.921
2018/03/06,48.074
2018/03/07,47.984
2018/03/08,47.927
2018/03/09,47.967
2018/03/10,47.809
2018/03/11,47.765
2018/03/12,47.874
2018/03/13,48.259
2018/03/14,48.002
2018/03/15,47.948
2018/03/16,47.808
2018/03/17,47.784
2018/03/18,48.106
2018/03/19,47.993
2018/03/20,47.923
2018/03/21,47.883
2018/03/22,47.855
2018/03/23,47.927
2018/03/24,47.75
2018/03/25,47.727
2018/03/26,47.946
2018/03/27,48.105
2018/03/28,48.085
2018/03/29,48.054
2018/03/30,47.902
2018/03/31,47.763
2018/04/01,47.71
2018/04/02,47.726
2018/04/03,47.772
2018/04/04,47.748
2018/04/05,47.644
2018/04/06,47.666
2018/04/07,47.617
2018/04/08,47.702
2018/04/09,47.791
2018/04/10,47.735
2018/04/11,47.793
2018/04/12,47.995
2018/04/13,48.024
2018/04/14,47.713
2018/04/15,47.799
2018/04/16,47.843
2018/04/17,47.809
2018/04/18,47.943
2018/04/19,47.912
2018/04/20,48.065
2018/04/21,47.997
2018/04/22,47.848
2018/04/23,48.542
2018/04/24,48.465
2018/04/25,48.343
2018/04/26,48.147
2018/04/27,48.258
2018/04/28,48.132
2018/04/29,48.101
2018/04/30,48.238
2018/05/01,48.224
2018/05/02,48.521
2018/05/03,48.63
2018/05/04,48.387
2018/05/05,48.265
2018/05/06,48.25
2018/05/07,48.811
2018/05/08,48.373
2018/05/09,48.404
2018/05/10,48.356
2018/05/11,48.337
2018/05/12,48.076
2018/05/13,47.932
2018/05/14,48.423
2018/05/15,48.361
2018/05/16,48.156
2018/05/17,48.142
2018/05/18,48.101
2018/05/19,47.904
2018/05/20,48.002
2018/05/21,48.185
2018/05/22,48.413
2018/05/23,48.528
2018/05/24,48.245
2018/05/25,48.137
2018/05/26,47.955
2018/05/27,48.226
2018/05/28,48.386
2018/05/29,48.256
2018/05/30,48.255
2018/05/31,48.298
2018/06/01,48.512
2018/06/02,47.959
2018/06/03,47.866
2018/06/04,48.319
2018/06/05,48.362
2018/06/06,48.513
2018/06/07,48.439
2018/06/08,48.617
2018/06/09,47.96
2018/06/10,48.217
2018/06/11,48.353
2018/06/12,48.721
2018/06/13,49.045
2018/06/14,49.15
2018/06/15,48.966
2018/06/16,48.213
2018/06/17,47.986
2018/06/18,48.157
2018/06/19,48.279
2018/06/20,48.318
2018/06/21,48.287
2018/06/22,48.446
2018/06/23,47.995
2018/06/24,48.333
2018/06/25,48.319
2018/06/26,48.229
2018/06/27,48.152
2018/06/28,48.126
2018/06/29,48.269
2018/06/30,48.007
2018/07/01,47.891
2018/07/02,48.39
2018/07/03,48.511
2018/07/04,48.624
2018/07/05,48.506
2018/07/06,48.636
2018/07/07,48.203
2018/07/08,48.121
2018/07/09,48.39
2018/07/10,48.349
2018/07/11,48.128
2018/07/12,48.155
2018/07/13,48.124
2018/07/14,47.98
2018/07/15,47.965
2018/07/16,48.301
2018/07/17,48.381
2018/07/18,48.501
2018/07/19,48.25
2018/07/20,48.38
2018/07/21,48.024
2018/07/22,47.94
2018/07/23,48.21
2018/07/24,48.249
2018/07/25,48.148
2018/07/26,48.05
2018/07/27,48.038
2018/07/28,47.783
2018/07/29,47.756
2018/07/30,48.216
2018/07/31,48.965
2018/08/01,48.162
2018/08/02,48.175
2018/08/03,48.046
2018/08/04,47.879
2018/08/05,47.848
2018/08/06,48.061
2018/08/07,48.231
2018/08/08,48.726
2018/08/09,48.461
2018/08/10,48.446
2018/08/11,48.183
2018/08/12,47.88
2018/08/13,48.544
2018/08/14,48.646
2018/08/15,48.469
2018/08/16,48.04
2018/08/17,48.377
2018/08/18,47.971
2018/08/19,47.817
2018/08/20,48.104
2018/08/21,48.145
2018/08/22,48.316
2018/08/23,48.149
2018/08/24,48.144
2018/08/25,47.987
2018/08/26,47.926
2018/08/27,48.198
2018/08/28,48.188
2018/08/29,48.379
2018/08/30,48.198
2018/08/31,48.263
2018/09/01,48.009
2018/09/02,47.912
2018/09/03,48.412
2018/09/04,49.179
2018/09/05,48.716
2018/09/06,48.871
2018/09/07,48.646
2018/09/08,48.453
2018/09/09,48.372
2018/09/10,48.507
2018/09/11,48.493
2018/09/12,48.915
2018/09/13,48.487
2018/09/14,48.559
2018/09/15,48.266
2018/09/16,48.167
2018/09/17,48.402
2018/09/18,48.389
2018/09/19,48.258
2018/09/20,48.487
2018/09/21,49.097
2018/09/22,48.52
2018/09/23,48.408
2018/09/24,48.71
2018/09/25,48.501
2018/09/26,48.54
2018/09/27,48.428
2018/09/28,48.489
2018/09/29,48.462
2018/09/30,48.335
2018/10/01,48.264
2018/10/02,48.126
2018/10/03,48.312
2018/10/04,48.327
2018/10/05,48.201
2018/10/06,47.983
2018/10/07,48.032
2018/10/08,48.43
2018/10/09,48.31
2018/10/10,48.385
2018/10/11,49.122
2018/10/12,48.508
2018/10/13,48.095
2018/10/14,48.12
2018/10/15,49.436
2018/10/16,48.766
2018/10/17,48.572
2018/10/18,48.844
2018/10/19,48.378
2018/10/20,48.357
2018/10/21,48.779
2018/10/22,48.401
2018/10/23,48.502
2018/10/24,48.509
2018/10/25,48.862
2018/10/26,48.535
2018/10/27,48.154
2018/10/28,48.155
2018/10/29,48.586
2018/10/30,48.403
2018/10/31,48.489
2018/11/01,48.418
2018/11/02,48.682
2018/11/03,48.239
2018/11/04,48.565
2018/11/05,49.002
2018/11/06,48.684
2018/11/07,48.986
2018/11/08,48.702
2018/11/09,48.648
2018/11/10,48.364
2018/11/11,48.304
2018/11/12,48.775
2018/11/13,48.689
2018/11/14,49.403
2018/11/15,49.385
2018/11/16,48.856
2018/11/17,48.406
2018/11/18,48.823
2018/11/19,49.894
2018/11/20,49.927
2018/11/21,49.212
2018/11/22,48.707
2018/11/23,48.811
2018/11/24,48.602
2018/11/25,49.134
2018/11/26,48.877
2018/11/27,48.578
2018/11/28,48.775
2018/11/29,49.067
2018/11/30,53.85
2018/12/01,53.994
2018/12/02,48.413
2018/12/03,48.634
2018/12/04,48.6
2018/12/05,48.732
2018/12/06,48.954
2018/12/07,49.142
2018/12/08,48.624
2018/12/09,48.608
2018/12/10,48.573
2018/12/11,48.597
2018/12/12,48.536
2018/12/13,48.682
2018/12/14,48.566
2018/12/15,48.33
2018/12/16,48.37
2018/12/17,48.851
2018/12/18,48.864
2018/12/19,49.262
2018/12/20,49.342
2018/12/21,49.44
2018/12/22,48.726
2018/12/23,49.19
2018/12/24,49.645
2018/12/25,48.966
2018/12/26,48.807
2018/12/27,49.091
2018/12/28,49.1
2018/12/29,49.741
2018/12/30,48.803
2018/12/31,48.931
2019/01/01,48.844
2019/01/02,49.231
2019/01/03,49.116
2019/01/04,49.991
2019/01/05,50.467
2019/01/06,49.397
2019/01/07,49.335
2019/01/08,49.138
2019/01/09,49.053
2019/01/10,49.354
2019/01/11,49.716
2019/01/12,48.7
2019/01/13,48.775
2019/01/14,49.37
2019/01/15,49.024
2019/01/16,49.19
2019/01/17,48.917
2019/01/18,48.69
2019/01/19,48.555
2019/01/20,48.674
2019/01/21,48.635
2019/01/22,48.609
2019/01/23,48.793
2019/01/24,49.011
2019/01/25,48.835
2019/01/26,48.548
2019/01/27,48.818
2019/01/28,49.218
2019/01/29,48.799
2019/01/30,48.879
2019/01/31,48.96
2019/02/01,48.788
2019/02/02,48.495
2019/02/03,48.594
2019/02/04,48.438
2019/02/05,48.415
2019/02/06,48.842
2019/02/07,48.672
2019/02/08,49.051
2019/02/09,48.632
2019/02/10,48.94
2019/02/11,49.167
2019/02/12,48.881
2019/02/13,48.949
2019/02/14,48.896
2019/02/15,48.855
2019/02/16,48.547
2019/02/17,49.09
2019/02/18,49.976
2019/02/19,49.808
2019/02/20,49.411
2019/02/21,49.309
2019/02/22,49.342
2019/02/23,49.073
2019/02/24,49.989
2019/02/25,50.201
2019/02/26,49.04
2019/02/27,49.782
2019/02/28,49.4
2019/03/01,49.049
2019/03/02,48.823
2019/03/03,49.049
2019/03/04,49.202
2019/03/05,49.199
2019/03/06,49.229
2019/03/07,49.2
2019/03/08,49.41
2019/03/09,49.027
2019/03/10,49.124
2019/03/11,49.516
2019/03/12,49.35
2019/03/13,49.114
2019/03/14,49.262
2019/03/15,49.286
2019/03/16,49.303
2019/03/17,49.161
2019/03/18,49.578
2019/03/19,48.935
2019/03/20,49.62
2019/03/21,49.38
2019/03/22,49.062
2019/03/23,49.607
2019/03/24,49.053
2019/03/25,49.541
2019/03/26,49.37
2019/03/27,49.256
2019/03/28,49.265
2019/03/29,49.456
2019/03/30,49.366
2019/03/31,49.156
2019/04/01,49.263
2019/04/02,50.325
2019/04/03,50.702
2019/04/04,49.871
2019/04/05,49.915
2019/04/06,49.415
2019/04/07,49.929
2019/04/08,50.947
2019/04/09,50.55
2019/04/10,50.072
2019/04/11,49.808
2019/04/12,49.536
2019/04/13,48.951
2019/04/14,49.288
2019/04/15,49.835
2019/04/16,49.421
2019/04/17,49.397
2019/04/18,49.759
2019/04/19,49.503
2019/04/20,49.168
2019/04/21,49.396
2019/04/22,49.502
2019/04/23,49.791
2019/04/24,50.521
2019/04/25,50.147
2019/04/26,51.193
2019/04/27,49.384
2019/04/28,49.674
2019/04/29,50.157
2019/04/30,49.824
2019/05/01,49.602
2019/05/02,49.399
2019/05/03,49.701
2019/05/04,49.342
2019/05/05,49.19
2019/05/06,50.005
2019/05/07,50.699
2019/05/08,50.222
2019/05/09,49.864
2019/05/10,49.861
2019/05/11,51.462
2019/05/12,50.188
2019/05/13,51.011
2019/05/14,50.546
2019/05/15,51.628
2019/05/16,54.186
2019/05/17,51.924
2019/05/18,49.979
2019/05/19,50.171
2019/05/20,50.513
2019/05/21,50.416
2019/05/22,50.27
2019/05/23,50.394
2019/05/24,49.786
2019/05/25,49.385
2019/05/26,50.169
2019/05/27,50.57
2019/05/28,50.023
2019/05/29,51.052
2019/05/30,51.169
2019/05/31,50.862
2019/06/01,49.256
2019/06/02,49.117
2019/06/03,50.284
2019/06/04,50.447
2019/06/05,50.886
2019/06/06,49.508
2019/06/07,49.718
2019/06/08,48.634
2019/06/09,49.527
2019/06/10,49.586
2019/06/11,49.451
2019/06/12,49.883
2019/06/13,50.592
2019/06/14,50.291
2019/06/15,50.841
2019/06/16,50.415
2019/06/17,49.736
2019/06/18,50.464
2019/06/19,50.457
2019/06/20,49.624
2019/06/21,51.106
2019/06/22,51.168
